TCONS_00000009.p1	HUMAN00695
TCONS_00014395.p1	HUMAN13598
TCONS_00014397.p1	HUMAN03282
TCONS_00014399.p1	HUMAN20164
TCONS_00014401.p1	HUMAN12051
TCONS_00014403.p1	HUMAN13376
TCONS_00014405.p1	HUMAN22993
TCONS_00014406.p1	HUMAN17831
TCONS_00014407.p1	HUMAN10014
TCONS_00014408.p1	HUMAN10014
TCONS_00014409.p1	HUMAN02926
TCONS_00014410.p1	HUMAN19076
TCONS_00014411.p1	HUMAN03912
TCONS_00014413.p1	HUMAN19604
TCONS_00014416.p1	HUMAN13492
TCONS_00014421.p1	HUMAN20219
TCONS_00014422.p1	HUMAN19910
TCONS_00014423.p1	HUMAN25950
TCONS_00014425.p1	HUMAN10563
TCONS_00014427.p1	HUMAN10563
TCONS_00014428.p1	HUMAN10563
TCONS_00014429.p1	HUMAN10563
TCONS_00014430.p1	HUMAN08587
TCONS_00014431.p1	HUMAN20252
TCONS_00014432.p1	HUMAN25884
TCONS_00014433.p1	HUMAN07073
TCONS_00014435.p1	HUMAN13476
TCONS_00014436.p1	HUMAN10560
TCONS_00014439.p1	HUMAN13511
TCONS_00014445.p1	HUMAN16285
TCONS_00014454.p1	HUMAN25875
TCONS_00014455.p1	HUMAN13644
TCONS_00014458.p1	HUMAN21758
TCONS_00014459.p1	HUMAN30015
TCONS_00014460.p1	HUMAN30015
TCONS_00014462.p1	HUMAN30015
TCONS_00014463.p1	HUMAN30015
TCONS_00014466.p1	HUMAN11917
TCONS_00014467.p1	HUMAN30636
TCONS_00014468.p1	HUMAN21758
TCONS_00014469.p1	HUMAN10135
TCONS_00014470.p1	HUMAN12109
TCONS_00014471.p1	HUMAN12108
TCONS_00014472.p1	HUMAN12108
TCONS_00014473.p1	HUMAN25938
TCONS_00014499.p1	HUMAN19137
TCONS_00014501.p1	HUMAN28156
TCONS_00014503.p1	HUMAN28230
TCONS_00014504.p1	HUMAN05266
TCONS_00014505.p1	HUMAN01824
TCONS_00014508.p1	HUMAN28471
TCONS_00014511.p1	HUMAN10306
TCONS_00014513.p1	HUMAN11846
TCONS_00014515.p1	HUMAN02360
TCONS_00014516.p1	HUMAN02360
TCONS_00014532.p1	HUMAN10306
TCONS_00014533.p1	HUMAN22952
TCONS_00014535.p1	HUMAN11846
TCONS_00014537.p1	HUMAN02360
TCONS_00014538.p1	HUMAN02360
TCONS_00014539.p1	HUMAN08916
TCONS_00014549.p1	HUMAN13636
TCONS_00014550.p1	HUMAN22000
TCONS_00014552.p1	HUMAN11468
TCONS_00014553.p1	HUMAN01843
TCONS_00014556.p1	HUMAN09201
TCONS_00014559.p1	HUMAN15214
TCONS_00014564.p1	HUMAN25917
TCONS_00014565.p1	HUMAN11875
TCONS_00014566.p1	HUMAN12040
TCONS_00014568.p1	HUMAN20156
TCONS_00014571.p1	HUMAN07521
TCONS_00014572.p1	HUMAN24797
TCONS_00014574.p1	HUMAN20170
TCONS_00014577.p1	HUMAN16793
TCONS_00014579.p1	HUMAN16793
TCONS_00014580.p1	HUMAN10695
TCONS_00014583.p1	HUMAN12024
TCONS_00014584.p1	HUMAN10716
TCONS_00014585.p1	HUMAN13594
TCONS_00014587.p1	HUMAN10520
TCONS_00014589.p1	HUMAN13559
TCONS_00014590.p1	HUMAN13561
TCONS_00014591.p1	HUMAN13564
TCONS_00014594.p1	HUMAN13194
TCONS_00014595.p1	HUMAN13398
TCONS_00014603.p1	HUMAN09225
TCONS_00014608.p1	HUMAN16272
TCONS_00014611.p1	HUMAN15733
TCONS_00014614.p1	HUMAN19177
TCONS_00014615.p1	HUMAN19177
TCONS_00014617.p1	HUMAN22608
TCONS_00014626.p1	HUMAN04773
TCONS_00014630.p1	HUMAN09640
TCONS_00014637.p1	HUMAN02182
TCONS_00014640.p1	HUMAN27668
TCONS_00014644.p1	HUMAN06083
TCONS_00014645.p1	HUMAN29154
TCONS_00014646.p1	HUMAN29174
TCONS_00014647.p1	HUMAN02064
TCONS_00014648.p1	HUMAN29268
TCONS_00014649.p1	HUMAN24740
TCONS_00014650.p1	HUMAN24720
TCONS_00014651.p1	HUMAN23029
TCONS_00014652.p1	HUMAN29447
TCONS_00014654.p1	HUMAN01337
TCONS_00014656.p1	HUMAN29189
TCONS_00014657.p1	HUMAN29300
TCONS_00014658.p1	HUMAN10623
TCONS_00014663.p1	HUMAN14876
TCONS_00014664.p1	HUMAN29052
TCONS_00014665.p1	HUMAN21514
TCONS_00014669.p1	HUMAN21514
TCONS_00014670.p1	HUMAN21514
TCONS_00014672.p1	HUMAN29156
TCONS_00014673.p1	HUMAN18638
TCONS_00014675.p1	HUMAN04622
TCONS_00014677.p1	HUMAN04622
TCONS_00014678.p1	HUMAN04637
TCONS_00014685.p1	HUMAN04637
TCONS_00014686.p1	HUMAN04639
TCONS_00014687.p1	HUMAN03307
TCONS_00014693.p1	HUMAN29145
TCONS_00014700.p1	HUMAN01740
TCONS_00014701.p1	HUMAN01740
TCONS_00014704.p1	HUMAN04931
TCONS_00014705.p1	HUMAN04931
TCONS_00014708.p1	HUMAN22106
TCONS_00014710.p1	HUMAN22106
TCONS_00014711.p1	HUMAN22106
TCONS_00014712.p1	HUMAN29023
TCONS_00014713.p1	HUMAN00119
TCONS_00014714.p1	HUMAN00850
TCONS_00014716.p1	HUMAN14646
TCONS_00014718.p1	HUMAN23410
TCONS_00014720.p1	HUMAN13454
TCONS_00014724.p1	HUMAN17700
TCONS_00014725.p1	HUMAN29446
TCONS_00014728.p1	HUMAN29446
TCONS_00014731.p1	HUMAN29446
TCONS_00014733.p1	HUMAN02473
TCONS_00014735.p1	HUMAN29446
TCONS_00014737.p1	HUMAN08946
TCONS_00014738.p1	HUMAN08946
TCONS_00014741.p1	HUMAN29446
TCONS_00014743.p1	HUMAN29446
TCONS_00014747.p1	HUMAN29305
TCONS_00014748.p1	HUMAN29234
TCONS_00014749.p1	HUMAN01737
TCONS_00014750.p1	HUMAN14785
TCONS_00014755.p1	HUMAN22408
TCONS_00014759.p1	HUMAN29322
TCONS_00014763.p1	HUMAN01279
TCONS_00014767.p1	HUMAN02884
TCONS_00014768.p1	HUMAN29297
TCONS_00014769.p1	HUMAN29357
TCONS_00014770.p1	HUMAN29354
TCONS_00014772.p1	HUMAN02728
TCONS_00014773.p1	HUMAN29167
TCONS_00014775.p1	HUMAN14602
TCONS_00014776.p1	HUMAN16972
TCONS_00014777.p1	HUMAN29462
TCONS_00014779.p1	HUMAN02299
TCONS_00014783.p1	HUMAN14496
TCONS_00014785.p1	HUMAN01500
TCONS_00014787.p1	HUMAN29023
TCONS_00014788.p1	HUMAN29426
TCONS_00014791.p1	HUMAN22543
TCONS_00014792.p1	HUMAN11244
TCONS_00014793.p1	HUMAN04312
TCONS_00014796.p1	HUMAN13391
TCONS_00014797.p1	HUMAN22833
TCONS_00014798.p1	HUMAN22833
TCONS_00014799.p1	HUMAN23635
TCONS_00014800.p1	HUMAN19903
TCONS_00014801.p1	HUMAN03260
TCONS_00014802.p1	HUMAN05049
TCONS_00014807.p1	HUMAN26503
TCONS_00014809.p1	HUMAN01254
TCONS_00014810.p1	HUMAN29337
TCONS_00014812.p1	HUMAN14607
TCONS_00014814.p1	HUMAN05714
TCONS_00014815.p1	HUMAN05714
TCONS_00014816.p1	HUMAN05714
TCONS_00014817.p1	HUMAN05714
TCONS_00014818.p1	HUMAN24896
TCONS_00014819.p1	HUMAN26537
TCONS_00014820.p1	HUMAN26537
TCONS_00014821.p1	HUMAN22042
TCONS_00014822.p1	HUMAN22106
TCONS_00014824.p1	HUMAN16825
TCONS_00014825.p1	HUMAN03717
TCONS_00014826.p1	HUMAN29565
TCONS_00014827.p1	HUMAN03043
TCONS_00014832.p1	HUMAN13271
TCONS_00014834.p1	HUMAN02043
TCONS_00014835.p1	HUMAN18067
TCONS_00014836.p1	HUMAN29446
TCONS_00014839.p1	HUMAN13598
TCONS_00014840.p1	HUMAN06683
TCONS_00014841.p1	HUMAN16825
TCONS_00014842.p1	HUMAN06683
TCONS_00014845.p1	HUMAN29298
TCONS_00014846.p1	HUMAN22810
TCONS_00014849.p1	HUMAN29359
TCONS_00014850.p1	HUMAN14498
TCONS_00014852.p1	HUMAN15745
TCONS_00014854.p1	HUMAN15745
TCONS_00014855.p1	HUMAN16149
TCONS_00014856.p1	HUMAN28922
TCONS_00014857.p1	HUMAN01182
TCONS_00014860.p1	HUMAN17466
TCONS_00014861.p1	HUMAN22471
TCONS_00014864.p1	HUMAN13598
TCONS_00014865.p1	HUMAN13598
TCONS_00014867.p1	HUMAN12661
TCONS_00014868.p1	HUMAN24835
TCONS_00014869.p1	HUMAN21476
TCONS_00014870.p1	HUMAN01231
TCONS_00014874.p1	HUMAN01180
TCONS_00014875.p1	HUMAN15187
TCONS_00014877.p1	HUMAN29468
TCONS_00014879.p1	HUMAN29080
TCONS_00014883.p1	HUMAN24753
TCONS_00014884.p1	HUMAN21473
TCONS_00014890.p1	HUMAN20280
TCONS_00014891.p1	HUMAN20280
TCONS_00014893.p1	HUMAN29341
TCONS_00014895.p1	HUMAN02926
TCONS_00014896.p1	HUMAN20341
TCONS_00014897.p1	HUMAN08273
TCONS_00014899.p1	HUMAN29371
TCONS_00014902.p1	HUMAN02137
TCONS_00014908.p1	HUMAN29023
TCONS_00014910.p1	HUMAN29023
TCONS_00014914.p1	HUMAN26859
TCONS_00014917.p1	HUMAN29446
TCONS_00014920.p1	HUMAN29446
TCONS_00014921.p1	HUMAN29446
TCONS_00014922.p1	HUMAN29446
TCONS_00014924.p1	HUMAN29446
TCONS_00014926.p1	HUMAN08946
TCONS_00014927.p1	HUMAN29446
TCONS_00014928.p1	HUMAN29446
TCONS_00014930.p1	HUMAN29446
TCONS_00014932.p1	HUMAN29446
TCONS_00014933.p1	HUMAN29446
TCONS_00014934.p1	HUMAN29446
TCONS_00014936.p1	HUMAN29446
TCONS_00014937.p1	HUMAN09640
TCONS_00014938.p1	HUMAN13349
TCONS_00014939.p1	HUMAN25138
TCONS_00014940.p1	HUMAN08344
TCONS_00014941.p1	HUMAN08344
TCONS_00014942.p1	HUMAN02603
TCONS_00014944.p1	HUMAN02129
TCONS_00014945.p1	HUMAN02072
TCONS_00014947.p1	HUMAN02145
TCONS_00014948.p1	HUMAN14811
TCONS_00014949.p1	HUMAN29518
TCONS_00014950.p1	HUMAN15563
TCONS_00014954.p1	HUMAN24853
TCONS_00014955.p1	HUMAN24853
TCONS_00014958.p1	HUMAN20458
TCONS_00014960.p1	HUMAN24825
TCONS_00014962.p1	HUMAN24825
TCONS_00014963.p1	HUMAN21473
TCONS_00014965.p1	HUMAN01276
TCONS_00014966.p1	HUMAN09728
TCONS_00014969.p1	HUMAN28838
TCONS_00014970.p1	HUMAN02199
TCONS_00014971.p1	HUMAN01270
TCONS_00014972.p1	HUMAN02201
TCONS_00014973.p1	HUMAN01346
TCONS_00014976.p1	HUMAN18834
TCONS_00014978.p1	HUMAN29289
TCONS_00014979.p1	HUMAN23635
TCONS_00014980.p1	HUMAN29280
TCONS_00014982.p1	HUMAN29280
TCONS_00014985.p1	HUMAN29280
TCONS_00014987.p1	HUMAN29280
TCONS_00014991.p1	HUMAN23009
TCONS_00014992.p1	HUMAN17514
TCONS_00014993.p1	HUMAN29169
TCONS_00014995.p1	HUMAN29173
TCONS_00014997.p1	HUMAN09667
TCONS_00014998.p1	HUMAN09667
TCONS_00014999.p1	HUMAN29307
TCONS_00015001.p1	HUMAN24733
TCONS_00015007.p1	HUMAN07535
TCONS_00015008.p1	HUMAN02141
TCONS_00015010.p1	HUMAN29496
TCONS_00015012.p1	HUMAN29494
TCONS_00015013.p1	HUMAN17772
TCONS_00015014.p1	HUMAN29195
TCONS_00015015.p1	HUMAN24891
TCONS_00015016.p1	HUMAN24892
TCONS_00015019.p1	HUMAN30393
TCONS_00015020.p1	HUMAN09891
TCONS_00015024.p1	HUMAN29249
TCONS_00015025.p1	HUMAN29249
TCONS_00015031.p1	HUMAN30052
TCONS_00015033.p1	HUMAN01218
TCONS_00015035.p1	HUMAN07286
TCONS_00015036.p1	HUMAN04116
TCONS_00015037.p1	HUMAN02270
TCONS_00015039.p1	HUMAN21852
TCONS_00015040.p1	HUMAN28693
TCONS_00015041.p1	HUMAN28693
TCONS_00015043.p1	HUMAN24793
TCONS_00015051.p1	HUMAN25595
TCONS_00015053.p1	HUMAN24709
TCONS_00015057.p1	HUMAN01218
TCONS_00015059.p1	HUMAN01233
TCONS_00015060.p1	HUMAN01175
TCONS_00015061.p1	HUMAN20636
TCONS_00015062.p1	HUMAN20636
TCONS_00015063.p1	HUMAN04088
TCONS_00015065.p1	HUMAN22955
TCONS_00015067.p1	HUMAN08175
TCONS_00015068.p1	HUMAN08175
TCONS_00015069.p1	HUMAN08175
TCONS_00015070.p1	HUMAN08175
TCONS_00015071.p1	HUMAN08175
TCONS_00015074.p1	HUMAN23635
TCONS_00015075.p1	HUMAN23061
TCONS_00015076.p1	HUMAN28797
TCONS_00015077.p1	HUMAN17189
TCONS_00015078.p1	HUMAN29303
TCONS_00015079.p1	HUMAN10744
TCONS_00015084.p1	HUMAN29427
TCONS_00015085.p1	HUMAN26719
TCONS_00015086.p1	HUMAN26719
TCONS_00015088.p1	HUMAN02130
TCONS_00015094.p1	HUMAN02130
TCONS_00015100.p1	HUMAN29260
TCONS_00015102.p1	HUMAN02169
TCONS_00015103.p1	HUMAN29089
TCONS_00015106.p1	HUMAN02055
TCONS_00015107.p1	HUMAN19936
TCONS_00015110.p1	HUMAN29479
TCONS_00015111.p1	HUMAN24827
TCONS_00015112.p1	HUMAN28471
TCONS_00015113.p1	HUMAN18666
TCONS_00015116.p1	HUMAN26186
TCONS_00015117.p1	HUMAN26187
TCONS_00015119.p1	HUMAN26186
TCONS_00015123.p1	HUMAN09733
TCONS_00015124.p1	HUMAN14124
TCONS_00015125.p1	HUMAN21758
TCONS_00015126.p1	HUMAN01740
TCONS_00015128.p1	HUMAN08797
TCONS_00015131.p1	HUMAN21115
TCONS_00015162.p1	HUMAN10426
TCONS_00015163.p1	HUMAN02132
TCONS_00015164.p1	HUMAN24893
TCONS_00015165.p1	HUMAN24893
TCONS_00015166.p1	HUMAN24783
TCONS_00015167.p1	HUMAN29358
TCONS_00015174.p1	HUMAN29379
TCONS_00015176.p1	HUMAN24982
TCONS_00015177.p1	HUMAN14519
TCONS_00015178.p1	HUMAN26859
TCONS_00015179.p1	HUMAN26859
TCONS_00015180.p1	HUMAN29329
TCONS_00015181.p1	HUMAN22955
TCONS_00015182.p1	HUMAN22543
TCONS_00015184.p1	HUMAN02233
TCONS_00015187.p1	HUMAN29076
TCONS_00015193.p1	HUMAN22955
TCONS_00015215.p1	HUMAN02507
TCONS_00015226.p1	HUMAN29571
TCONS_00015227.p1	HUMAN29571
TCONS_00015228.p1	HUMAN29571
TCONS_00015234.p1	HUMAN28679
TCONS_00015235.p1	HUMAN01257
TCONS_00015238.p1	HUMAN29061
TCONS_00015241.p1	HUMAN02039
TCONS_00015242.p1	HUMAN24838
TCONS_00015243.p1	HUMAN02838
TCONS_00015244.p1	HUMAN02838
TCONS_00015246.p1	HUMAN02228
TCONS_00015247.p1	HUMAN29246
TCONS_00015256.p1	HUMAN02041
TCONS_00015260.p1	HUMAN02116
TCONS_00015261.p1	HUMAN26569
TCONS_00015262.p1	HUMAN08893
TCONS_00015263.p1	HUMAN26569
TCONS_00015264.p1	HUMAN26569
TCONS_00015265.p1	HUMAN26569
TCONS_00015266.p1	HUMAN26569
TCONS_00015267.p1	HUMAN26569
TCONS_00015270.p1	HUMAN26569
TCONS_00015272.p1	HUMAN26569
TCONS_00015274.p1	HUMAN26569
TCONS_00015275.p1	HUMAN09871
TCONS_00015278.p1	HUMAN22955
TCONS_00015286.p1	HUMAN10699
TCONS_00015288.p1	HUMAN05049
TCONS_00015290.p1	HUMAN04361
TCONS_00015291.p1	HUMAN06036
TCONS_00015292.p1	HUMAN05049
TCONS_00015301.p1	HUMAN04725
TCONS_00015302.p1	HUMAN25171
TCONS_00015304.p1	HUMAN25171
TCONS_00015306.p1	HUMAN02143
TCONS_00015307.p1	HUMAN09405
TCONS_00015309.p1	HUMAN29626
TCONS_00015311.p1	HUMAN09936
TCONS_00015312.p1	HUMAN24739
TCONS_00015313.p1	HUMAN10014
TCONS_00015314.p1	HUMAN21220
TCONS_00015316.p1	HUMAN22993
TCONS_00015317.p1	HUMAN29446
TCONS_00015322.p1	HUMAN29446
TCONS_00015324.p1	HUMAN29446
TCONS_00015326.p1	HUMAN02331
TCONS_00015329.p1	HUMAN02331
TCONS_00015338.p1	HUMAN29183
TCONS_00015339.p1	HUMAN01497
TCONS_00015342.p1	HUMAN29054
TCONS_00015343.p1	HUMAN02069
TCONS_00015344.p1	HUMAN05618
TCONS_00015345.p1	HUMAN23635
TCONS_00015346.p1	HUMAN08916
TCONS_00015347.p1	HUMAN02285
TCONS_00015348.p1	HUMAN02287
TCONS_00015349.p1	HUMAN02287
TCONS_00015352.p1	HUMAN24736
TCONS_00015355.p1	HUMAN29418
TCONS_00015356.p1	HUMAN29152
TCONS_00015357.p1	HUMAN29372
TCONS_00015361.p1	HUMAN29162
TCONS_00015362.p1	HUMAN02269
TCONS_00015363.p1	HUMAN29473
TCONS_00015364.p1	HUMAN06036
TCONS_00015366.p1	HUMAN29340
TCONS_00015367.p1	HUMAN29337
TCONS_00015368.p1	HUMAN13598
TCONS_00015370.p1	HUMAN13598
TCONS_00015372.p1	HUMAN26823
TCONS_00015373.p1	HUMAN23125
TCONS_00015375.p1	HUMAN17831
TCONS_00015376.p1	HUMAN05049
TCONS_00015378.p1	HUMAN17831
TCONS_00015379.p1	HUMAN04427
TCONS_00015380.p1	HUMAN17831
TCONS_00015383.p1	HUMAN22325
TCONS_00015384.p1	HUMAN24735
TCONS_00015385.p1	HUMAN08916
TCONS_00015386.p1	HUMAN08230
TCONS_00015387.p1	HUMAN22325
TCONS_00015388.p1	HUMAN22324
TCONS_00015391.p1	HUMAN29097
TCONS_00015392.p1	HUMAN01300
TCONS_00015393.p1	HUMAN29674
TCONS_00015394.p1	HUMAN29446
TCONS_00015395.p1	HUMAN29446
TCONS_00015396.p1	HUMAN29446
TCONS_00015397.p1	HUMAN03346
TCONS_00015398.p1	HUMAN14511
TCONS_00015400.p1	HUMAN07070
TCONS_00015406.p1	HUMAN02187
TCONS_00015411.p1	HUMAN29111
TCONS_00015412.p1	HUMAN14690
TCONS_00015413.p1	HUMAN21958
TCONS_00015414.p1	HUMAN21958
TCONS_00015415.p1	HUMAN14649
TCONS_00015416.p1	HUMAN01300
TCONS_00015421.p1	HUMAN11682
TCONS_00015422.p2	HUMAN29482
TCONS_00015424.p1	HUMAN02242
TCONS_00015431.p1	HUMAN29483
TCONS_00015438.p1	HUMAN14690
TCONS_00015439.p1	HUMAN29309
TCONS_00015443.p1	HUMAN25656
TCONS_00015452.p1	HUMAN02052
TCONS_00015454.p1	HUMAN18995
TCONS_00015457.p1	HUMAN29064
TCONS_00015458.p1	HUMAN14591
TCONS_00015460.p1	HUMAN24791
TCONS_00015463.p1	HUMAN29299
TCONS_00015466.p1	HUMAN13391
TCONS_00015468.p1	HUMAN18305
TCONS_00015469.p1	HUMAN02122
TCONS_00015470.p1	HUMAN29214
TCONS_00015471.p1	HUMAN29445
TCONS_00015474.p1	HUMAN29263
TCONS_00015481.p1	HUMAN01235
TCONS_00015483.p1	HUMAN18886
TCONS_00015484.p1	HUMAN12054
TCONS_00015485.p1	HUMAN12054
TCONS_00015486.p1	HUMAN29438
TCONS_00015487.p1	HUMAN25171
TCONS_00015489.p1	HUMAN24819
TCONS_00015492.p1	HUMAN01495
TCONS_00015495.p1	HUMAN16533
TCONS_00015497.p1	HUMAN01267
TCONS_00015499.p1	HUMAN29446
TCONS_00015502.p1	HUMAN13153
TCONS_00015504.p1	HUMAN14939
TCONS_00015510.p1	HUMAN28420
TCONS_00015519.p1	HUMAN01265
TCONS_00015521.p1	HUMAN29209
TCONS_00015523.p1	HUMAN20574
TCONS_00015524.p1	HUMAN21882
TCONS_00015529.p1	HUMAN13131
TCONS_00015531.p1	HUMAN29446
TCONS_00015534.p1	HUMAN23532
TCONS_00015535.p1	HUMAN27217
TCONS_00015536.p1	HUMAN20190
TCONS_00015538.p1	HUMAN28973
TCONS_00015539.p1	HUMAN28973
TCONS_00015541.p1	HUMAN21169
TCONS_00015543.p1	HUMAN11498
TCONS_00015544.p1	HUMAN01455
TCONS_00015545.p1	HUMAN08916
TCONS_00015546.p1	HUMAN06438
TCONS_00015547.p1	HUMAN01236
TCONS_00015558.p1	HUMAN28623
TCONS_00015561.p1	HUMAN28623
TCONS_00015563.p1	HUMAN01557
TCONS_00015564.p1	HUMAN19180
TCONS_00015566.p1	HUMAN06123
TCONS_00015568.p1	HUMAN13916
TCONS_00015569.p1	HUMAN06123
TCONS_00015571.p1	HUMAN01818
TCONS_00015573.p1	HUMAN29067
TCONS_00015575.p1	HUMAN29066
TCONS_00015576.p1	HUMAN01263
TCONS_00015577.p1	HUMAN30265
TCONS_00015580.p1	HUMAN22470
TCONS_00015581.p1	HUMAN01335
TCONS_00015585.p1	HUMAN28094
TCONS_00015586.p1	HUMAN29258
TCONS_00015587.p1	HUMAN24950
TCONS_00015588.p1	HUMAN10058
TCONS_00015591.p1	HUMAN03134
TCONS_00015595.p1	HUMAN29135
TCONS_00015599.p1	HUMAN29446
TCONS_00015601.p1	HUMAN29316
TCONS_00015602.p1	HUMAN29316
TCONS_00015603.p1	HUMAN02962
TCONS_00015610.p1	HUMAN16338
TCONS_00015612.p1	HUMAN08916
TCONS_00015617.p1	HUMAN24982
TCONS_00015618.p1	HUMAN24738
TCONS_00015619.p1	HUMAN28662
TCONS_00015620.p1	HUMAN29311
TCONS_00015621.p1	HUMAN29311
TCONS_00015622.p1	HUMAN29311
TCONS_00015623.p1	HUMAN29311
TCONS_00015624.p1	HUMAN13510
TCONS_00015625.p1	HUMAN13510
TCONS_00015626.p1	HUMAN27356
TCONS_00015627.p1	HUMAN20680
TCONS_00015633.p1	HUMAN20680
TCONS_00015634.p1	HUMAN05955
TCONS_00015639.p1	HUMAN07286
TCONS_00015641.p1	HUMAN08916
TCONS_00015642.p1	HUMAN23258
TCONS_00015659.p1	HUMAN07746
TCONS_00015660.p1	HUMAN07746
TCONS_00015662.p1	HUMAN13454
TCONS_00015665.p1	HUMAN29065
TCONS_00015669.p1	HUMAN23635
TCONS_00015670.p1	HUMAN26859
TCONS_00015671.p1	HUMAN20837
TCONS_00015673.p2	HUMAN16583
TCONS_00015674.p1	HUMAN24804
TCONS_00015676.p1	HUMAN29140
TCONS_00015678.p1	HUMAN08449
TCONS_00015680.p1	HUMAN22324
TCONS_00015681.p1	HUMAN24850
TCONS_00015682.p1	HUMAN29117
TCONS_00015683.p1	HUMAN29480
TCONS_00015687.p1	HUMAN24721
TCONS_00015689.p1	HUMAN29491
TCONS_00015692.p1	HUMAN29326
TCONS_00015695.p1	HUMAN24845
TCONS_00015699.p1	HUMAN29199
TCONS_00015701.p1	HUMAN02245
TCONS_00015703.p1	HUMAN02245
TCONS_00015704.p1	HUMAN29256
TCONS_00015707.p1	HUMAN29106
TCONS_00015708.p1	HUMAN02280
TCONS_00015711.p1	HUMAN24776
TCONS_00015717.p1	HUMAN29465
TCONS_00015718.p2	HUMAN02229
TCONS_00015720.p1	HUMAN29219
TCONS_00015721.p1	HUMAN11367
TCONS_00015726.p1	HUMAN02284
TCONS_00015728.p1	HUMAN14474
TCONS_00015731.p1	HUMAN28679
TCONS_00015736.p1	HUMAN29446
TCONS_00015738.p1	HUMAN18067
TCONS_00015739.p1	HUMAN18067
TCONS_00015742.p1	HUMAN18067
TCONS_00015746.p1	HUMAN01173
TCONS_00015749.p1	HUMAN01173
TCONS_00015750.p1	HUMAN01173
TCONS_00015751.p1	HUMAN03447
TCONS_00015753.p1	HUMAN24763
TCONS_00015755.p1	HUMAN07941
TCONS_00015756.p1	HUMAN18561
TCONS_00015757.p1	HUMAN29446
TCONS_00015758.p1	HUMAN29446
TCONS_00015759.p1	HUMAN29446
TCONS_00015763.p1	HUMAN29446
TCONS_00015765.p1	HUMAN24062
TCONS_00015767.p1	HUMAN08946
TCONS_00015771.p1	HUMAN29159
TCONS_00015773.p1	HUMAN29416
TCONS_00015774.p1	HUMAN29508
TCONS_00015778.p1	HUMAN29223
TCONS_00015780.p1	HUMAN24781
TCONS_00015781.p1	HUMAN29062
TCONS_00015789.p1	HUMAN29443
TCONS_00015790.p1	HUMAN29443
TCONS_00015791.p1	HUMAN01215
TCONS_00015795.p1	HUMAN02507
TCONS_00015796.p1	HUMAN02507
TCONS_00015797.p1	HUMAN10426
TCONS_00015801.p1	HUMAN29426
TCONS_00015808.p1	HUMAN02195
TCONS_00015811.p1	HUMAN18638
TCONS_00015814.p1	HUMAN29360
TCONS_00015815.p1	HUMAN24900
TCONS_00015817.p1	HUMAN29355
TCONS_00015820.p1	HUMAN26569
TCONS_00015821.p1	HUMAN26569
TCONS_00015823.p1	HUMAN26570
TCONS_00015826.p1	HUMAN29055
TCONS_00015827.p1	HUMAN29055
TCONS_00015828.p1	HUMAN29055
TCONS_00015830.p1	HUMAN06683
TCONS_00015832.p1	HUMAN29055
TCONS_00015833.p1	HUMAN02914
TCONS_00015835.p1	HUMAN29059
TCONS_00015836.p1	HUMAN09839
TCONS_00015838.p1	HUMAN17952
TCONS_00015839.p1	HUMAN11784
TCONS_00015840.p1	HUMAN22543
TCONS_00015843.p1	HUMAN02691
TCONS_00015845.p1	HUMAN13391
TCONS_00015846.p1	HUMAN13391
TCONS_00015848.p1	HUMAN23230
TCONS_00015849.p1	HUMAN03162
TCONS_00015852.p1	HUMAN03162
TCONS_00015853.p1	HUMAN08946
TCONS_00015854.p1	HUMAN08230
TCONS_00015855.p1	HUMAN29446
TCONS_00015856.p1	HUMAN08230
TCONS_00015857.p1	HUMAN29338
TCONS_00015860.p1	HUMAN02235
TCONS_00015861.p1	HUMAN02236
TCONS_00015862.p1	HUMAN02173
TCONS_00015865.p1	HUMAN02173
TCONS_00015868.p1	HUMAN02109
TCONS_00015875.p1	HUMAN01474
TCONS_00015879.p1	HUMAN24897
TCONS_00015880.p1	HUMAN02691
TCONS_00015885.p1	HUMAN13598
TCONS_00015886.p1	HUMAN13598
TCONS_00015887.p1	HUMAN29446
TCONS_00015891.p1	HUMAN29336
TCONS_00015892.p1	HUMAN28395
TCONS_00015896.p1	HUMAN19996
TCONS_00015899.p1	HUMAN16825
TCONS_00015900.p1	HUMAN26685
TCONS_00015904.p1	HUMAN02075
TCONS_00015905.p1	HUMAN24039
TCONS_00015907.p1	HUMAN01342
TCONS_00015915.p1	HUMAN26823
TCONS_00015920.p1	HUMAN05714
TCONS_00015924.p1	HUMAN13598
TCONS_00015926.p1	HUMAN07767
TCONS_00015929.p1	HUMAN01543
TCONS_00015930.p1	HUMAN02122
TCONS_00015931.p1	HUMAN01234
TCONS_00015932.p1	HUMAN23221
TCONS_00015934.p1	HUMAN22955
TCONS_00015937.p1	HUMAN29205
TCONS_00015940.p1	HUMAN12930
TCONS_00015941.p1	HUMAN12930
TCONS_00015943.p1	HUMAN15736
TCONS_00015946.p1	HUMAN09778
TCONS_00015949.p1	HUMAN15081
TCONS_00015951.p1	HUMAN01171
TCONS_00015952.p1	HUMAN01173
TCONS_00015953.p1	HUMAN01173
TCONS_00015954.p1	HUMAN26970
TCONS_00015956.p1	HUMAN10698
TCONS_00015958.p1	HUMAN21554
TCONS_00015959.p1	HUMAN21554
TCONS_00015961.p1	HUMAN29239
TCONS_00015963.p1	HUMAN29423
TCONS_00015964.p1	HUMAN29057
TCONS_00015965.p1	HUMAN24746
TCONS_00015973.p1	HUMAN24832
