TCONS_00000010.p1	OFUSG03055.1.p1
TCONS_00015443.p1	OFUSG01092.1.p1
TCONS_00015452.p1	OFUSG08065.1.p1
TCONS_00015454.p1	OFUSG26088.1.p1
TCONS_00015454.p1	OFUSG26088.2.p1
TCONS_00015454.p1	OFUSG26088.3.p1
TCONS_00015454.p1	OFUSG26090.1.p1
TCONS_00015457.p1	OFUSG09904.1.p1
TCONS_00015458.p1	OFUSG07940.1.p1
TCONS_00015460.p1	OFUSG19069.1.p1
TCONS_00015461.p1	OFUSG12280.1.p1
TCONS_00015463.p1	OFUSG08157.1.p1
TCONS_00015468.p1	OFUSG07712.1.p1
TCONS_00015469.p1	OFUSG05276.1.p1
TCONS_00015469.p1	OFUSG05278.1.p1
TCONS_00015469.p1	OFUSG16775.1.p1
TCONS_00015470.p1	OFUSG05074.1.p1
TCONS_00015470.p1	OFUSG07488.1.p1
TCONS_00015470.p1	OFUSG07488.2.p1
TCONS_00015471.p1	OFUSG26113.1.p1
TCONS_00015474.p1	OFUSG08155.1.p1
TCONS_00015474.p1	OFUSG08156.1.p1
TCONS_00015481.p1	OFUSG25501.1.p1
TCONS_00015483.p1	OFUSG00165.1.p1
TCONS_00015483.p1	OFUSG03125.1.p1
TCONS_00015483.p1	OFUSG21404.1.p1
TCONS_00015483.p1	OFUSG23141.1.p1
TCONS_00015484.p1	OFUSG00641.1.p1
TCONS_00015484.p1	OFUSG00641.2.p1
TCONS_00015489.p1	OFUSG08349.1.p1
TCONS_00015489.p1	OFUSG08350.1.p1
TCONS_00015489.p1	OFUSG12851.1.p1
TCONS_00015489.p1	OFUSG12852.1.p1
TCONS_00015492.p1	OFUSG25722.1.p1
TCONS_00015495.p1	OFUSG07144.1.p1
TCONS_00015497.p1	OFUSG08071.1.p1
TCONS_00015502.p1	OFUSG06985.1.p1
TCONS_00015502.p1	OFUSG06985.2.p1
TCONS_00015502.p1	OFUSG06985.3.p1
TCONS_00015502.p1	OFUSG06985.4.p1
TCONS_00015502.p1	OFUSG06985.5.p1
TCONS_00015504.p1	OFUSG08329.1.p1
TCONS_00015510.p1	OFUSG08163.1.p1
TCONS_00015514.p1	OFUSG11107.1.p1
TCONS_00015514.p1	OFUSG24330.1.p1
TCONS_00015519.p1	OFUSG22911.1.p1
TCONS_00015521.p1	OFUSG26125.1.p1
TCONS_00015521.p1	OFUSG26125.2.p1
TCONS_00015523.p1	OFUSG07107.1.p1
TCONS_00015523.p1	OFUSG07107.2.p1
TCONS_00015523.p1	OFUSG07107.3.p1
TCONS_00015524.p1	OFUSG07938.1.p1
TCONS_00015528.p1	OFUSG04739.1.p1
TCONS_00015529.p1	OFUSG21348.1.p1
TCONS_00015529.p1	OFUSG21735.1.p1
TCONS_00015534.p1	OFUSG26465.1.p1
TCONS_00015535.p1	OFUSG02830.1.p1
TCONS_00015535.p1	OFUSG05040.1.p1
TCONS_00015535.p1	OFUSG10631.1.p1
TCONS_00015535.p1	OFUSG15572.1.p1
TCONS_00015537.p1	OFUSG15688.1.p1
TCONS_00015541.p1	OFUSG07760.1.p1
TCONS_00015543.p1	OFUSG07498.1.p1
TCONS_00015543.p1	OFUSG07498.2.p1
TCONS_00015543.p1	OFUSG07498.3.p1
TCONS_00015544.p1	OFUSG08225.1.p1
TCONS_00015546.p1	OFUSG18962.1.p1
TCONS_00015547.p1	OFUSG07453.1.p1
TCONS_00015561.p1	OFUSG08806.1.p1
TCONS_00015561.p1	OFUSG20387.1.p1
TCONS_00015563.p1	OFUSG07245.1.p1
TCONS_00015564.p1	OFUSG07266.1.p1
TCONS_00015573.p1	OFUSG07945.1.p1
TCONS_00015573.p1	OFUSG07945.2.p1
TCONS_00015574.p1	OFUSG07912.1.p1
TCONS_00015575.p1	OFUSG07944.1.p1
TCONS_00015576.p1	OFUSG15095.1.p1
TCONS_00015577.p1	OFUSG07700.1.p1
TCONS_00015580.p1	OFUSG01250.1.p1
TCONS_00015580.p1	OFUSG04939.1.p1
TCONS_00015580.p1	OFUSG08166.1.p1
TCONS_00015580.p1	OFUSG17094.1.p1
TCONS_00015580.p1	OFUSG22269.1.p1
TCONS_00015580.p1	OFUSG22270.1.p1
TCONS_00015580.p1	OFUSG25367.1.p1
TCONS_00015580.p1	OFUSG25693.1.p1
TCONS_00015581.p1	OFUSG07487.1.p1
TCONS_00015583.p1	OFUSG14147.1.p1
TCONS_00015583.p1	OFUSG14147.2.p1
TCONS_00015583.p1	OFUSG14147.3.p1
TCONS_00015583.p1	OFUSG14147.4.p1
TCONS_00015585.p1	OFUSG08346.1.p1
TCONS_00015586.p1	OFUSG08355.1.p1
TCONS_00015591.p1	OFUSG07560.1.p1
TCONS_00015595.p1	OFUSG09921.1.p1
TCONS_00015595.p1	OFUSG09921.2.p1
TCONS_00015595.p1	OFUSG09921.3.p1
TCONS_00015599.p1	OFUSG07220.1.p1
TCONS_00015601.p1	OFUSG08585.1.p1
TCONS_00015603.p1	OFUSG04414.1.p1
TCONS_00015610.p1	OFUSG08401.1.p1
TCONS_00015611.p1	OFUSG04035.1.p1
TCONS_00015611.p1	OFUSG17624.1.p1
TCONS_00015615.p1	OFUSG05064.1.p1
TCONS_00015615.p1	OFUSG15354.1.p1
TCONS_00015615.p1	OFUSG15580.1.p1
TCONS_00015615.p1	OFUSG16845.1.p1
TCONS_00015615.p1	OFUSG16851.1.p1
TCONS_00015615.p1	OFUSG17177.1.p1
TCONS_00015615.p1	OFUSG24765.1.p1
TCONS_00015618.p1	OFUSG25707.1.p1
TCONS_00015619.p1	OFUSG07633.1.p1
TCONS_00015620.p1	OFUSG01588.1.p1
TCONS_00015620.p1	OFUSG01646.1.p1
TCONS_00015620.p1	OFUSG02555.1.p1
TCONS_00015620.p1	OFUSG12365.1.p1
TCONS_00015620.p1	OFUSG16577.1.p1
TCONS_00015620.p1	OFUSG18803.1.p1
TCONS_00015620.p1	OFUSG22532.1.p1
TCONS_00015621.p1	OFUSG00338.1.p1
TCONS_00015621.p1	OFUSG01704.1.p1
TCONS_00015621.p1	OFUSG01709.1.p1
TCONS_00015621.p1	OFUSG01807.1.p1
TCONS_00015621.p1	OFUSG05855.1.p1
TCONS_00015621.p1	OFUSG05918.1.p1
TCONS_00015621.p1	OFUSG11572.1.p1
TCONS_00015621.p1	OFUSG13894.1.p1
TCONS_00015621.p1	OFUSG13958.1.p1
TCONS_00015621.p1	OFUSG14096.1.p1
TCONS_00015621.p1	OFUSG19506.1.p1
TCONS_00015621.p1	OFUSG19507.1.p1
TCONS_00015621.p1	OFUSG22111.1.p1
TCONS_00015621.p1	OFUSG24286.1.p1
TCONS_00015621.p1	OFUSG24309.1.p1
TCONS_00015621.p1	OFUSG24403.1.p1
TCONS_00015621.p1	OFUSG24413.1.p1
TCONS_00015621.p1	OFUSG25499.1.p1
TCONS_00015621.p1	OFUSG26120.1.p1
TCONS_00015621.p1	OFUSG26121.1.p1
TCONS_00015622.p1	OFUSG01623.1.p1
TCONS_00015622.p1	OFUSG02219.1.p1
TCONS_00015623.p1	OFUSG14569.1.p1
TCONS_00015674.p1	OFUSG07116.1.p1
TCONS_00015674.p1	OFUSG07116.2.p1
TCONS_00015676.p1	OFUSG08089.1.p1
TCONS_00015680.p1	OFUSG03085.1.p1
TCONS_00015681.p1	OFUSG25638.1.p1
TCONS_00015682.p1	OFUSG09930.1.p1
TCONS_00015683.p1	OFUSG01062.1.p1
TCONS_00015683.p1	OFUSG01062.2.p1
TCONS_00015683.p1	OFUSG06272.1.p1
TCONS_00015687.p1	OFUSG25611.1.p1
TCONS_00015689.p1	OFUSG08081.1.p1
TCONS_00015692.p1	OFUSG08277.1.p1
TCONS_00015699.p1	OFUSG25606.1.p1
TCONS_00015701.p1	OFUSG08050.1.p1
TCONS_00015701.p1	OFUSG08050.2.p1
TCONS_00015701.p1	OFUSG15199.1.p1
TCONS_00015701.p1	OFUSG19776.1.p1
TCONS_00015701.p1	OFUSG19777.1.p1
TCONS_00015704.p1	OFUSG08053.1.p1
TCONS_00015706.p1	OFUSG07243.1.p1
TCONS_00015706.p1	OFUSG07243.2.p1
TCONS_00015707.p1	OFUSG07239.1.p1
TCONS_00015708.p1	OFUSG08299.1.p1
TCONS_00015708.p1	OFUSG08301.1.p1
TCONS_00015711.p1	OFUSG08347.1.p1
TCONS_00015717.p1	OFUSG24646.1.p1
TCONS_00015720.p1	OFUSG08348.1.p1
TCONS_00015726.p1	OFUSG25443.1.p1
TCONS_00015731.p1	OFUSG05423.1.p1
TCONS_00015731.p1	OFUSG12869.1.p1
TCONS_00015750.p1	OFUSG05274.1.p1
TCONS_00015750.p1	OFUSG08097.1.p1
TCONS_00015753.p1	OFUSG12354.1.p1
TCONS_00015771.p1	OFUSG07258.1.p1
TCONS_00015771.p1	OFUSG07258.2.p1
TCONS_00015771.p1	OFUSG07258.3.p1
TCONS_00015773.p1	OFUSG22749.1.p1
TCONS_00015773.p1	OFUSG26912.1.p1
TCONS_00015774.p1	OFUSG07781.1.p1
TCONS_00015774.p1	OFUSG07781.2.p1
TCONS_00015778.p1	OFUSG07823.1.p1
TCONS_00015778.p1	OFUSG07823.2.p1
TCONS_00015778.p1	OFUSG07823.3.p1
TCONS_00015778.p1	OFUSG07823.4.p1
TCONS_00015778.p1	OFUSG07823.5.p1
TCONS_00015780.p1	OFUSG25471.1.p1
TCONS_00015781.p1	OFUSG05118.1.p1
TCONS_00015782.p1	OFUSG07980.1.p1
TCONS_00015790.p1	OFUSG08043.1.p1
TCONS_00015791.p1	OFUSG26608.1.p1
TCONS_00015791.p1	OFUSG26608.2.p1
TCONS_00015795.p1	OFUSG01863.1.p1
TCONS_00015795.p1	OFUSG02231.1.p1
TCONS_00015795.p1	OFUSG04781.1.p1
TCONS_00015795.p1	OFUSG11131.1.p1
TCONS_00015795.p1	OFUSG18182.1.p1
TCONS_00015795.p1	OFUSG18183.1.p1
TCONS_00015796.p1	OFUSG00948.1.p1
TCONS_00015796.p1	OFUSG01003.1.p1
TCONS_00015796.p1	OFUSG04784.1.p1
TCONS_00015796.p1	OFUSG23028.1.p1
TCONS_00015801.p1	OFUSG17570.1.p1
TCONS_00015808.p1	OFUSG02406.1.p1
TCONS_00015808.p1	OFUSG08420.1.p1
TCONS_00015811.p1	OFUSG17668.1.p1
TCONS_00015814.p1	OFUSG07108.1.p1
TCONS_00015814.p1	OFUSG07108.2.p1
TCONS_00015817.p1	OFUSG07747.1.p1
TCONS_00015826.p1	OFUSG07271.2.p1
TCONS_00015826.p1	OFUSG15413.1.p1
TCONS_00015828.p1	OFUSG07271.1.p1
TCONS_00015828.p1	OFUSG07272.1.p1
TCONS_00015833.p1	OFUSG26242.1.p1
TCONS_00015835.p1	OFUSG07780.1.p1
TCONS_00015835.p1	OFUSG07780.2.p1
TCONS_00015836.p1	OFUSG08145.1.p1
TCONS_00015837.p1	OFUSG24585.1.p1
TCONS_00015838.p1	OFUSG08168.1.p1
TCONS_00015839.p1	OFUSG07240.1.p1
TCONS_00015839.p1	OFUSG07677.1.p1
TCONS_00015839.p1	OFUSG08196.1.p1
TCONS_00015845.p1	OFUSG01123.1.p1
TCONS_00015846.p1	OFUSG02157.1.p1
TCONS_00015846.p1	OFUSG18311.1.p1
TCONS_00015857.p1	OFUSG07313.1.p1
TCONS_00015861.p1	OFUSG02059.1.p1
TCONS_00015861.p1	OFUSG06983.1.p1
TCONS_00015861.p1	OFUSG23565.1.p1
TCONS_00015862.p1	OFUSG26748.1.p1
TCONS_00015865.p1	OFUSG07318.1.p1
TCONS_00015865.p1	OFUSG07318.2.p1
TCONS_00015868.p1	OFUSG25692.1.p1
TCONS_00015875.p1	OFUSG25372.1.p1
TCONS_00015879.p1	OFUSG26604.1.p1
TCONS_00015891.p1	OFUSG07310.1.p1
TCONS_00015892.p1	OFUSG07680.1.p1
TCONS_00015904.p1	OFUSG08033.1.p1
TCONS_00015905.p1	OFUSG07771.1.p1
TCONS_00015907.p1	OFUSG08307.1.p1
TCONS_00015912.p1	OFUSG26131.1.p1
TCONS_00015912.p1	OFUSG26131.2.p1
TCONS_00015915.p1	OFUSG07013.1.p1
TCONS_00015915.p1	OFUSG07013.2.p1
TCONS_00015915.p1	OFUSG07013.3.p1
TCONS_00015924.p1	OFUSG03987.1.p1
TCONS_00015926.p1	OFUSG13895.1.p1
TCONS_00015930.p1	OFUSG04787.1.p1
TCONS_00015930.p1	OFUSG04787.2.p1
TCONS_00015930.p1	OFUSG04788.1.p1
TCONS_00015930.p1	OFUSG05233.1.p1
TCONS_00015930.p1	OFUSG05234.1.p1
TCONS_00015930.p1	OFUSG20760.1.p1
TCONS_00015931.p1	OFUSG08198.1.p1
TCONS_00015932.p1	OFUSG25665.1.p1
TCONS_00015937.p1	OFUSG00926.1.p1
TCONS_00015937.p1	OFUSG08398.1.p1
TCONS_00015949.p1	OFUSG09287.1.p1
TCONS_00015949.p1	OFUSG16911.1.p1
TCONS_00015951.p1	OFUSG07660.1.p1
TCONS_00015954.p1	OFUSG23053.1.p1
TCONS_00015959.p1	OFUSG01832.1.p1
TCONS_00015961.p1	OFUSG07066.1.p1
TCONS_00015963.p1	OFUSG26151.1.p1
TCONS_00015964.p1	OFUSG08047.1.p1
TCONS_00015964.p1	OFUSG08047.2.p1
TCONS_00015965.p1	OFUSG25601.1.p1
TCONS_00015965.p1	OFUSG25601.2.p1
TCONS_00015965.p1	OFUSG25601.3.p1
TCONS_00015965.p1	OFUSG25601.4.p1
TCONS_00015965.p1	OFUSG25601.5.p1
TCONS_00015971.p1	OFUSG03224.1.p1
TCONS_00015971.p1	OFUSG16471.1.p1
TCONS_00015973.p1	OFUSG11228.1.p1
TCONS_00015973.p1	OFUSG15231.1.p1
TCONS_00015973.p1	OFUSG15232.1.p1
TCONS_00015973.p1	OFUSG16324.1.p1
TCONS_00015973.p1	OFUSG17359.1.p1
TCONS_00015974.p1	OFUSG00403.1.p1
TCONS_00015974.p1	OFUSG04920.1.p1
TCONS_00015974.p1	OFUSG04921.1.p1
TCONS_00015974.p1	OFUSG09180.1.p1
TCONS_00015974.p1	OFUSG11709.1.p1
TCONS_00015974.p1	OFUSG16345.1.p1
TCONS_00015974.p1	OFUSG16345.2.p1
TCONS_00015974.p1	OFUSG25189.1.p1
TCONS_00015974.p1	OFUSG26820.1.p1
TCONS_00015987.p1	OFUSG01806.1.p1
TCONS_00015999.p1	OFUSG11987.1.p1
TCONS_00016000.p1	OFUSG12440.1.p1
TCONS_00016001.p1	OFUSG12443.1.p2
TCONS_00016002.p1	OFUSG12445.1.p1
TCONS_00016002.p1	OFUSG12445.2.p1
TCONS_00016006.p1	OFUSG21917.1.p1
TCONS_00016007.p1	OFUSG11522.1.p1
TCONS_00016009.p1	OFUSG26654.1.p1
TCONS_00016012.p1	OFUSG07165.1.p1
TCONS_00016014.p1	OFUSG20085.1.p1
TCONS_00016020.p1	OFUSG07690.1.p1
TCONS_00016021.p1	OFUSG08100.1.p1
TCONS_00016022.p1	OFUSG25602.1.p1
TCONS_00016022.p1	OFUSG25604.1.p1
TCONS_00016036.p1	OFUSG03973.1.p1
TCONS_00016036.p1	OFUSG15718.1.p1
TCONS_00016036.p1	OFUSG15719.1.p1
TCONS_00016036.p1	OFUSG22685.1.p1
TCONS_00016036.p1	OFUSG22686.1.p1
TCONS_00016037.p1	OFUSG02418.1.p1
TCONS_00016037.p1	OFUSG18495.1.p1
TCONS_00016041.p1	OFUSG26726.1.p1
TCONS_00016043.p1	OFUSG07124.1.p1
TCONS_00016044.p1	OFUSG25546.1.p1
TCONS_00016049.p1	OFUSG26655.1.p1
TCONS_00016051.p1	OFUSG08028.1.p1
TCONS_00016052.p1	OFUSG08058.1.p1
TCONS_00016056.p1	OFUSG07222.1.p1
TCONS_00016056.p1	OFUSG07222.2.p1
TCONS_00016057.p1	OFUSG07490.1.p1
TCONS_00016057.p1	OFUSG07490.2.p1
TCONS_00016058.p1	OFUSG26695.1.p1
TCONS_00016059.p1	OFUSG07974.1.p1
TCONS_00016059.p1	OFUSG07974.2.p1
TCONS_00016060.p1	OFUSG08254.1.p1
TCONS_00016061.p1	OFUSG03927.1.p1
TCONS_00016061.p1	OFUSG04282.1.p1
TCONS_00016061.p1	OFUSG08249.1.p1
TCONS_00016061.p1	OFUSG12711.1.p1
TCONS_00016061.p1	OFUSG15637.1.p1
TCONS_00016061.p1	OFUSG15643.1.p1
TCONS_00016061.p1	OFUSG22600.1.p1
TCONS_00016061.p1	OFUSG24751.1.p1
TCONS_00016063.p1	OFUSG08416.1.p1
TCONS_00016076.p1	OFUSG03164.1.p1
TCONS_00016079.p1	OFUSG07835.1.p1
TCONS_00016080.p1	OFUSG05646.1.p1
TCONS_00016080.p1	OFUSG05648.1.p1
TCONS_00016080.p1	OFUSG05649.1.p1
TCONS_00016080.p1	OFUSG05650.1.p1
TCONS_00016080.p1	OFUSG05651.1.p1
TCONS_00016080.p1	OFUSG07273.1.p1
TCONS_00016080.p1	OFUSG07273.2.p1
TCONS_00016080.p1	OFUSG07273.3.p1
TCONS_00016080.p1	OFUSG07273.4.p1
TCONS_00016080.p1	OFUSG07273.5.p1
TCONS_00016080.p1	OFUSG11955.1.p1
TCONS_00016080.p1	OFUSG11956.1.p1
TCONS_00016080.p1	OFUSG20633.1.p1
TCONS_00016080.p1	OFUSG24995.1.p1
TCONS_00016080.p1	OFUSG24997.1.p1
TCONS_00016082.p1	OFUSG26231.1.p1
TCONS_00016082.p1	OFUSG26231.2.p1
TCONS_00016083.p1	OFUSG07104.1.p1
TCONS_00016085.p1	OFUSG08189.1.p1
TCONS_00016102.p1	OFUSG07664.1.p1
TCONS_00016102.p1	OFUSG07664.2.p1
TCONS_00016106.p1	OFUSG07652.1.p1
TCONS_00016106.p1	OFUSG07652.2.p1
TCONS_00016106.p1	OFUSG08387.1.p1
TCONS_00016106.p1	OFUSG26636.1.p1
TCONS_00016117.p1	OFUSG26697.1.p1
TCONS_00016120.p1	OFUSG08419.1.p1
TCONS_00016128.p1	OFUSG08104.1.p1
TCONS_00016130.p1	OFUSG08278.1.p1
TCONS_00016130.p1	OFUSG25903.1.p1
TCONS_00016131.p1	OFUSG25884.1.p1
TCONS_00016131.p1	OFUSG25884.2.p1
TCONS_00016132.p1	OFUSG03643.1.p1
TCONS_00016132.p1	OFUSG04215.1.p1
TCONS_00016132.p1	OFUSG16295.1.p1
TCONS_00016132.p1	OFUSG24593.1.p1
TCONS_00016140.p1	OFUSG07975.1.p1
TCONS_00016143.p1	OFUSG14967.1.p1
TCONS_00016143.p1	OFUSG25540.1.p1
TCONS_00016143.p1	OFUSG25540.2.p1
TCONS_00016143.p1	OFUSG25600.1.p1
TCONS_00016153.p1	OFUSG09928.1.p1
TCONS_00016156.p1	OFUSG07256.1.p1
TCONS_00016156.p1	OFUSG07256.2.p1
TCONS_00016156.p1	OFUSG07257.1.p1
TCONS_00016160.p1	OFUSG01676.1.p1
TCONS_00016160.p1	OFUSG04579.1.p1
TCONS_00016160.p1	OFUSG05235.1.p1
TCONS_00016160.p1	OFUSG08080.1.p1
TCONS_00016160.p1	OFUSG13120.1.p1
TCONS_00016160.p1	OFUSG13121.1.p1
TCONS_00016160.p1	OFUSG13121.2.p1
TCONS_00016160.p1	OFUSG13121.3.p1
TCONS_00016160.p1	OFUSG13122.1.p1
TCONS_00016163.p1	OFUSG07473.1.p1
TCONS_00016169.p1	OFUSG08095.1.p1
TCONS_00016172.p1	OFUSG13674.1.p1
TCONS_00016197.p1	OFUSG08177.1.p1
TCONS_00016197.p1	OFUSG08179.1.p1
TCONS_00016209.p1	OFUSG07678.1.p1
TCONS_00016209.p1	OFUSG07678.3.p1
TCONS_00016209.p1	OFUSG07678.4.p1
TCONS_00016209.p1	OFUSG07678.5.p1
TCONS_00016209.p1	OFUSG08613.1.p1
TCONS_00016209.p1	OFUSG09540.4.p1
TCONS_00016209.p1	OFUSG13938.1.p1
TCONS_00016209.p1	OFUSG14152.1.p1
TCONS_00016209.p1	OFUSG20055.1.p1
TCONS_00016215.p1	OFUSG07676.1.p1
TCONS_00016217.p1	OFUSG13923.1.p1
TCONS_00016229.p1	OFUSG14499.1.p1
TCONS_00016230.p1	OFUSG08044.1.p1
TCONS_00016234.p1	OFUSG15487.1.p1
TCONS_00016234.p1	OFUSG21878.1.p1
TCONS_00016237.p1	OFUSG07736.1.p1
TCONS_00016246.p1	OFUSG08032.1.p1
TCONS_00016255.p1	OFUSG23985.1.p1
TCONS_00016257.p1	OFUSG07750.1.p1
TCONS_00016269.p1	OFUSG16065.1.p1
TCONS_00016269.p1	OFUSG16065.2.p1
TCONS_00016269.p1	OFUSG16715.1.p1
TCONS_00016272.p1	OFUSG08439.1.p1
TCONS_00016273.p1	OFUSG09866.1.p1
TCONS_00016273.p1	OFUSG09866.2.p1
TCONS_00016293.p1	OFUSG16430.1.p1
TCONS_00016293.p1	OFUSG17086.1.p1
TCONS_00016293.p1	OFUSG20722.1.p1
TCONS_00016309.p1	OFUSG05170.1.p1
TCONS_00016315.p1	OFUSG03738.1.p1
TCONS_00016315.p1	OFUSG03976.1.p1
TCONS_00016315.p1	OFUSG03976.2.p1
TCONS_00016315.p1	OFUSG03976.3.p1
TCONS_00016315.p1	OFUSG13970.1.p1
TCONS_00016315.p1	OFUSG14144.1.p1
TCONS_00016315.p1	OFUSG16712.1.p1
TCONS_00016315.p1	OFUSG23825.1.p1
TCONS_00016315.p1	OFUSG24669.1.p1
TCONS_00016315.p1	OFUSG24670.1.p1
TCONS_00016319.p1	OFUSG07212.1.p1
TCONS_00016319.p1	OFUSG07217.1.p1
TCONS_00016319.p1	OFUSG07219.1.p1
TCONS_00016319.p1	OFUSG07219.2.p1
TCONS_00016319.p1	OFUSG07221.1.p1
TCONS_00016320.p1	OFUSG07077.1.p1
TCONS_00016320.p1	OFUSG07077.2.p1
TCONS_00016323.p1	OFUSG26689.1.p1
TCONS_00016323.p1	OFUSG26689.2.p1
TCONS_00016332.p1	OFUSG14633.1.p1
TCONS_00016332.p1	OFUSG14634.1.p1
TCONS_00016332.p1	OFUSG14636.1.p1
TCONS_00016332.p1	OFUSG14636.2.p1
TCONS_00016332.p1	OFUSG14641.1.p1
TCONS_00016332.p1	OFUSG14645.1.p1
TCONS_00016332.p1	OFUSG14646.1.p1
TCONS_00016332.p1	OFUSG14647.1.p1
TCONS_00016332.p1	OFUSG14648.1.p1
TCONS_00016332.p1	OFUSG14650.1.p1
TCONS_00016332.p1	OFUSG14651.1.p1
TCONS_00016332.p1	OFUSG14654.1.p1
TCONS_00016332.p1	OFUSG14657.1.p1
TCONS_00016332.p1	OFUSG14659.1.p1
TCONS_00016336.p1	OFUSG09937.1.p1
TCONS_00016337.p1	OFUSG07762.1.p1
TCONS_00016337.p1	OFUSG07762.2.p1
TCONS_00016338.p1	OFUSG07229.1.p1
TCONS_00016338.p1	OFUSG07229.2.p1
TCONS_00016339.p1	OFUSG25724.1.p1
TCONS_00016340.p1	OFUSG00537.1.p1
TCONS_00016343.p1	OFUSG24872.1.p1
TCONS_00016345.p1	OFUSG18366.2.p1
TCONS_00016353.p1	OFUSG22795.1.p1
TCONS_00016353.p1	OFUSG22795.2.p1
TCONS_00016353.p1	OFUSG22796.1.p1
TCONS_00016357.p1	OFUSG25473.1.p1
TCONS_00016358.p1	OFUSG00529.1.p1
TCONS_00016368.p1	OFUSG01049.1.p1
TCONS_00016368.p1	OFUSG19546.1.p1
TCONS_00016369.p1	OFUSG08159.1.p1
TCONS_00016372.p1	OFUSG00602.1.p1
TCONS_00016372.p1	OFUSG03710.1.p1
TCONS_00016372.p1	OFUSG24090.1.p1
TCONS_00016373.p1	OFUSG03708.1.p1
TCONS_00016373.p1	OFUSG03709.1.p1
TCONS_00016373.p1	OFUSG03711.1.p1
TCONS_00016373.p1	OFUSG24088.1.p1
TCONS_00016373.p1	OFUSG24091.1.p1
TCONS_00016373.p1	OFUSG24100.1.p1
TCONS_00016375.p1	OFUSG26592.1.p1
TCONS_00016381.p1	OFUSG06878.1.p1
TCONS_00016384.p1	OFUSG25433.1.p1
TCONS_00016384.p1	OFUSG25433.2.p1
TCONS_00016387.p1	OFUSG07166.1.p1
TCONS_00016387.p1	OFUSG07166.2.p1
TCONS_00016391.p1	OFUSG26729.2.p1
TCONS_00016393.p1	OFUSG25481.1.p1
TCONS_00016393.p1	OFUSG26729.1.p1
TCONS_00016394.p1	OFUSG07786.1.p1
TCONS_00016394.p1	OFUSG13907.1.p1
TCONS_00016394.p1	OFUSG16447.1.p1
TCONS_00016394.p1	OFUSG18385.1.p1
TCONS_00016394.p1	OFUSG25346.1.p1
TCONS_00016394.p1	OFUSG26884.1.p1
TCONS_00016394.p1	OFUSG26884.2.p1
TCONS_00016397.p1	OFUSG00648.1.p1
TCONS_00016397.p1	OFUSG05251.1.p1
TCONS_00016413.p1	OFUSG08150.1.p1
TCONS_00016414.p1	OFUSG08150.2.p1
TCONS_00016421.p1	OFUSG05503.1.p1
TCONS_00016421.p1	OFUSG05836.1.p1
TCONS_00016429.p1	OFUSG00047.1.p1
TCONS_00016430.p1	OFUSG25609.1.p1
TCONS_00016430.p1	OFUSG25609.2.p1
TCONS_00016442.p1	OFUSG26694.1.p1
TCONS_00016446.p1	OFUSG06506.1.p1
TCONS_00016446.p1	OFUSG25472.1.p1
TCONS_00016456.p1	OFUSG06026.1.p1
TCONS_00016456.p1	OFUSG07531.1.p1
TCONS_00016456.p1	OFUSG16935.1.p1
TCONS_00016456.p1	OFUSG16936.1.p1
TCONS_00016457.p1	OFUSG26235.1.p1
TCONS_00016462.p1	OFUSG04615.1.p1
TCONS_00016466.p1	OFUSG07312.1.p1
TCONS_00016480.p1	OFUSG25415.1.p1
TCONS_00016487.p1	OFUSG22059.1.p1
TCONS_00016490.p1	OFUSG08252.1.p1
TCONS_00016501.p1	OFUSG26643.1.p1
TCONS_00016501.p1	OFUSG26651.1.p1
TCONS_00016501.p1	OFUSG26651.2.p1
TCONS_00016501.p1	OFUSG26651.3.p1
TCONS_00016501.p1	OFUSG26651.4.p1
TCONS_00016501.p1	OFUSG26651.5.p1
TCONS_00016504.p1	OFUSG15315.1.p1
TCONS_00016513.p1	OFUSG24586.1.p1
TCONS_00016514.p1	OFUSG03097.1.p1
TCONS_00016514.p1	OFUSG14402.1.p1
TCONS_00016514.p1	OFUSG26415.1.p1
TCONS_00016516.p1	OFUSG15603.2.p1
TCONS_00016517.p1	OFUSG00194.1.p1
TCONS_00016517.p1	OFUSG00712.1.p1
TCONS_00016517.p1	OFUSG00712.2.p1
TCONS_00016517.p1	OFUSG00713.1.p1
TCONS_00016517.p1	OFUSG06259.1.p1
TCONS_00016517.p1	OFUSG09990.1.p1
TCONS_00016517.p1	OFUSG13456.1.p1
TCONS_00016517.p1	OFUSG13689.1.p1
TCONS_00016517.p1	OFUSG14719.1.p1
TCONS_00016517.p1	OFUSG15602.1.p1
TCONS_00016517.p1	OFUSG15603.1.p1
TCONS_00016517.p1	OFUSG20527.1.p1
TCONS_00016517.p1	OFUSG20527.2.p1
TCONS_00016517.p1	OFUSG20528.1.p1
TCONS_00016517.p1	OFUSG20529.1.p1
TCONS_00016522.p1	OFUSG25669.1.p1
TCONS_00016523.p1	OFUSG08042.1.p1
TCONS_00016523.p1	OFUSG08042.2.p1
TCONS_00016523.p1	OFUSG08042.3.p1
TCONS_00016527.p1	OFUSG08190.1.p1
TCONS_00016530.p1	OFUSG26644.1.p1
TCONS_00016530.p1	OFUSG26644.2.p1
TCONS_00016530.p1	OFUSG26644.3.p1
TCONS_00016530.p1	OFUSG26644.4.p1
TCONS_00016533.p1	OFUSG07939.1.p1
TCONS_00016534.p1	OFUSG08313.1.p1
TCONS_00016534.p1	OFUSG08313.2.p1
TCONS_00016538.p1	OFUSG07711.1.p1
