TCONS_00053250.p1	BRALA00797
TCONS_00023419.p1	BRALA22904
TCONS_00028321.p1	BRALA14557
TCONS_00052649.p1	BRALA09476
TCONS_00028944.p1	BRALA18506
TCONS_00011029.p1	BRALA22197
TCONS_00037322.p1	BRALA02311
TCONS_00025128.p1	BRALA27583
TCONS_00018865.p1	BRALA27732
TCONS_00051560.p1	BRALA05692
TCONS_00007011.p1	BRALA03314
TCONS_00037182.p1	BRALA12682
TCONS_00047027.p1	BRALA07033
TCONS_00005208.p1	BRALA22175
TCONS_00020286.p1	BRALA15777
TCONS_00043336.p1	BRALA31898
TCONS_00010602.p1	BRALA01942
TCONS_00016353.p1	BRALA10086
TCONS_00049547.p1	BRALA25716
TCONS_00021104.p1	BRALA01553
TCONS_00048345.p1	BRALA25649
TCONS_00038046.p1	BRALA00511
TCONS_00053459.p1	BRALA05149
TCONS_00004866.p1	BRALA16885
TCONS_00028129.p1	BRALA21608
TCONS_00002033.p1	BRALA15657
TCONS_00027035.p1	BRALA06469
TCONS_00005106.p1	BRALA14996
TCONS_00014693.p1	BRALA23656
TCONS_00011707.p1	BRALA31051
TCONS_00009302.p1	BRALA31604
TCONS_00027514.p1	BRALA24062
TCONS_00015356.p1	BRALA10049
TCONS_00013841.p1	BRALA10394
TCONS_00021035.p1	BRALA06113
TCONS_00007888.p1	BRALA25619
TCONS_00026612.p1	BRALA24482
TCONS_00012110.p1	BRALA26152
TCONS_00019598.p1	BRALA00378
TCONS_00001238.p1	BRALA22981
TCONS_00004829.p1	BRALA31140
TCONS_00012090.p1	BRALA29213
TCONS_00049779.p1	BRALA19715
TCONS_00057052.p1	BRALA14041
TCONS_00016140.p1	BRALA29868
TCONS_00020097.p1	BRALA27087
TCONS_00006108.p1	BRALA27663
TCONS_00044887.p1	BRALA17895
TCONS_00049623.p1	BRALA15728
TCONS_00005289.p1	BRALA28415
TCONS_00043755.p1	BRALA15348
TCONS_00057311.p1	BRALA14055
TCONS_00003611.p1	BRALA26238
TCONS_00027913.p1	BRALA15093
TCONS_00046880.p1	BRALA17552
TCONS_00029819.p1	BRALA28500
TCONS_00019599.p1	BRALA00377
TCONS_00051156.p1	BRALA28289
TCONS_00041732.p1	BRALA28781
TCONS_00027373.p1	BRALA25060
TCONS_00029427.p1	BRALA30070
TCONS_00019410.p1	BRALA00338
TCONS_00054105.p1	BRALA00756
TCONS_00055749.p1	BRALA07435
TCONS_00028387.p1	BRALA12230
TCONS_00030867.p1	BRALA06721
TCONS_00012295.p1	BRALA06358
TCONS_00016337.p1	BRALA28338
TCONS_00044403.p1	BRALA27176
TCONS_00029068.p1	BRALA01412
TCONS_00055537.p1	BRALA14058
TCONS_00028429.p1	BRALA19612
TCONS_00006491.p1	BRALA24278
TCONS_00056354.p1	BRALA08737
TCONS_00020624.p1	BRALA00292
TCONS_00026910.p1	BRALA17283
TCONS_00044046.p1	BRALA15925
TCONS_00056018.p1	BRALA30149
TCONS_00024040.p1	BRALA05284
TCONS_00014768.p1	BRALA10034
TCONS_00010306.p1	BRALA26139
TCONS_00004746.p1	BRALA33684
TCONS_00006430.p1	BRALA22167
TCONS_00014747.p1	BRALA18484
TCONS_00021828.p1	BRALA34164
TCONS_00019248.p1	BRALA08004
TCONS_00018005.p1	BRALA33727
TCONS_00022909.p1	BRALA24215
TCONS_00011823.p1	BRALA28913
TCONS_00029040.p1	BRALA22858
TCONS_00013849.p1	BRALA06448
TCONS_00003869.p1	BRALA11315
TCONS_00043026.p1	BRALA33508
TCONS_00020277.p1	BRALA04558
TCONS_00054784.p1	BRALA10607
TCONS_00022442.p1	BRALA29899
TCONS_00026474.p1	BRALA05259
TCONS_00015469.p1	BRALA24683
TCONS_00020219.p1	BRALA08006
TCONS_00053253.p1	BRALA00794
TCONS_00014767.p1	BRALA00486
TCONS_00051275.p1	BRALA15819
TCONS_00053130.p1	BRALA01074
TCONS_00021403.p1	BRALA05811
TCONS_00044703.p1	BRALA15116
TCONS_00018843.p1	BRALA17557
TCONS_00023530.p1	BRALA07695
TCONS_00016765.p1	BRALA13707
TCONS_00049104.p1	BRALA28214
TCONS_00050099.p1	BRALA14346
TCONS_00000118.p1	BRALA28202
TCONS_00020892.p1	BRALA20794
TCONS_00035589.p1	BRALA29518
TCONS_00021077.p1	BRALA16208
TCONS_00023006.p1	BRALA13915
TCONS_00055770.p1	BRALA31850
TCONS_00005096.p1	BRALA29321
TCONS_00051636.p1	BRALA05650
TCONS_00042950.p1	BRALA08295
TCONS_00025594.p1	BRALA29237
TCONS_00010821.p1	BRALA21482
TCONS_00040416.p1	BRALA19634
TCONS_00040220.p1	BRALA25125
TCONS_00053239.p1	BRALA01069
TCONS_00056202.p1	BRALA14558
TCONS_00030157.p1	BRALA03661
TCONS_00028875.p1	BRALA09477
TCONS_00023549.p1	BRALA07707
TCONS_00022968.p1	BRALA22903
TCONS_00044564.p1	BRALA10600
TCONS_00055491.p1	BRALA32475
TCONS_00003882.p1	BRALA24700
TCONS_00009353.p1	BRALA20254
TCONS_00011687.p1	BRALA21198
TCONS_00038721.p1	BRALA34250
TCONS_00009784.p1	BRALA18873
TCONS_00026609.p1	BRALA21409
TCONS_00009740.p1	BRALA24117
TCONS_00042742.p1	BRALA31317
TCONS_00031081.p1	BRALA23745
TCONS_00046893.p2	BRALA21158
TCONS_00043303.p1	BRALA19207
TCONS_00010417.p1	BRALA23222
TCONS_00042060.p1	BRALA02592
TCONS_00026635.p1	BRALA26846
TCONS_00045095.p1	BRALA16699
TCONS_00029973.p1	BRALA17956
TCONS_00018561.p1	BRALA14711
TCONS_00011184.p1	BRALA25784
TCONS_00008495.p1	BRALA16134
TCONS_00015468.p1	BRALA02965
TCONS_00005573.p1	BRALA22884
TCONS_00004695.p1	BRALA22182
TCONS_00027823.p1	BRALA21702
TCONS_00027175.p1	BRALA27475
TCONS_00046519.p1	BRALA01986
TCONS_00023408.p1	BRALA09886
TCONS_00053174.p1	BRALA00651
TCONS_00054134.p1	BRALA00951
TCONS_00027742.p1	BRALA24041
TCONS_00034974.p1	BRALA17605
TCONS_00041921.p1	BRALA05641
TCONS_00041604.p1	BRALA12584
TCONS_00013197.p1	BRALA06227
TCONS_00015547.p1	BRALA10021
TCONS_00029369.p1	BRALA21759
TCONS_00031160.p1	BRALA03674
TCONS_00010173.p1	BRALA06045
TCONS_00054289.p1	BRALA01147
TCONS_00018845.p1	BRALA16043
TCONS_00016939.p1	BRALA34831
TCONS_00016784.p2	BRALA31998
TCONS_00009220.p1	BRALA03279
TCONS_00001309.p1	BRALA27864
TCONS_00010771.p1	BRALA18923
TCONS_00029664.p1	BRALA21943
TCONS_00029091.p1	BRALA17574
TCONS_00007155.p1	BRALA03524
TCONS_00029215.p1	BRALA15027
TCONS_00053494.p1	BRALA05146
TCONS_00006675.p1	BRALA29273
TCONS_00042475.p1	BRALA11810
TCONS_00007059.p1	BRALA19991
TCONS_00025678.p1	BRALA25948
TCONS_00051701.p1	BRALA15816
TCONS_00003642.p1	BRALA04554
TCONS_00011395.p1	BRALA31055
TCONS_00023570.p1	BRALA30542
TCONS_00014663.p1	BRALA28866
TCONS_00045357.p1	BRALA17093
TCONS_00041154.p1	BRALA33853
TCONS_00013534.p1	BRALA11097
TCONS_00035265.p1	BRALA25771
TCONS_00028614.p1	BRALA13495
TCONS_00010070.p1	BRALA22578
TCONS_00045187.p1	BRALA17074
TCONS_00055243.p1	BRALA16572
TCONS_00016722.p1	BRALA10091
TCONS_00040345.p1	BRALA06694
TCONS_00010846.p1	BRALA15502
TCONS_00022904.p1	BRALA23174
TCONS_00030374.p1	BRALA03739
TCONS_00029791.p1	BRALA14565
TCONS_00010595.p1	BRALA24332
TCONS_00003612.p1	BRALA04780
TCONS_00015965.p1	BRALA10038
TCONS_00006279.p1	BRALA26874
TCONS_00053948.p1	BRALA01028
TCONS_00006303.p1	BRALA07242
TCONS_00028756.p1	BRALA18224
TCONS_00005158.p1	BRALA23901
TCONS_00056401.p1	BRALA09192
TCONS_00048545.p1	BRALA28227
TCONS_00028000.p1	BRALA19465
TCONS_00049838.p1	BRALA12776
TCONS_00043516.p1	BRALA15875
TCONS_00029736.p1	BRALA13866
TCONS_00002547.p1	BRALA29978
TCONS_00042416.p1	BRALA26806
TCONS_00048115.p1	BRALA06074
TCONS_00043043.p1	BRALA28785
TCONS_00029711.p1	BRALA20874
TCONS_00022854.p1	BRALA22385
TCONS_00031058.p1	BRALA06714
TCONS_00043014.p1	BRALA12506
TCONS_00043156.p1	BRALA32509
TCONS_00044315.p1	BRALA20611
TCONS_00014362.p1	BRALA16723
TCONS_00000868.p1	BRALA09010
TCONS_00043595.p1	BRALA21446
TCONS_00028488.p1	BRALA13511
TCONS_00046487.p1	BRALA16642
TCONS_00042557.p1	BRALA22738
TCONS_00037399.p1	BRALA01982
TCONS_00005719.p1	BRALA24640
TCONS_00026166.p1	BRALA27931
TCONS_00046700.p1	BRALA17889
TCONS_00011315.p1	BRALA13313
TCONS_00007276.p1	BRALA26578
TCONS_00017602.p1	BRALA06317
TCONS_00019695.p1	BRALA24362
TCONS_00004481.p1	BRALA24402
TCONS_00006432.p1	BRALA28418
TCONS_00016690.p1	BRALA10114
TCONS_00013731.p1	BRALA23296
TCONS_00009344.p1	BRALA12545
TCONS_00018044.p1	BRALA32524
TCONS_00016414.p1	BRALA23093
TCONS_00027453.p1	BRALA23633
TCONS_00004748.p1	BRALA32822
TCONS_00032978.p1	BRALA05302
TCONS_00022586.p1	BRALA23804
TCONS_00007185.p1	BRALA17170
TCONS_00045528.p1	BRALA21290
TCONS_00009762.p1	BRALA29371
TCONS_00041898.p1	BRALA08202
TCONS_00049810.p1	BRALA10938
TCONS_00010978.p1	BRALA21473
TCONS_00023321.p1	BRALA18299
TCONS_00001196.p1	BRALA28204
TCONS_00005079.p1	BRALA06602
TCONS_00052352.p1	BRALA28534
TCONS_00028463.p1	BRALA00424
TCONS_00008801.p1	BRALA21993
TCONS_00018823.p1	BRALA02318
TCONS_00011021.p1	BRALA30316
TCONS_00030505.p1	BRALA04010
TCONS_00028142.p1	BRALA18518
TCONS_00020786.p1	BRALA18565
TCONS_00030500.p1	BRALA03727
TCONS_00020494.p1	BRALA00413
TCONS_00023897.p1	BRALA18257
TCONS_00007601.p1	BRALA13157
TCONS_00015108.p1	BRALA27396
TCONS_00047784.p1	BRALA15377
TCONS_00037890.p1	BRALA02517
TCONS_00055881.p1	BRALA14038
TCONS_00019775.p1	BRALA04292
TCONS_00027564.p1	BRALA09927
TCONS_00026719.p1	BRALA02793
TCONS_00026034.p1	BRALA35962
TCONS_00011744.p1	BRALA21274
TCONS_00011596.p1	BRALA15234
TCONS_00010097.p1	BRALA17416
TCONS_00037181.p1	BRALA02124
TCONS_00006380.p1	BRALA15000
TCONS_00027879.p1	BRALA16601
TCONS_00051565.p2	BRALA17992
TCONS_00006550.p1	BRALA16224
TCONS_00009120.p1	BRALA19087
TCONS_00018100.p1	BRALA24479
TCONS_00012141.p1	BRALA25946
TCONS_00002328.p1	BRALA20231
TCONS_00048564.p1	BRALA20489
TCONS_00052009.p1	BRALA08678
TCONS_00042050.p1	BRALA06753
TCONS_00051725.p1	BRALA05611
TCONS_00006405.p1	BRALA14936
TCONS_00027376.p1	BRALA21665
TCONS_00053640.p1	BRALA00857
TCONS_00054229.p1	BRALA00991
TCONS_00049017.p1	BRALA27196
TCONS_00012793.p1	BRALA06196
TCONS_00053317.p1	BRALA09586
TCONS_00037391.p1	BRALA25492
TCONS_00049711.p1	BRALA28121
TCONS_00009273.p1	BRALA21225
TCONS_00052705.p1	BRALA12585
TCONS_00018101.p1	BRALA09693
TCONS_00026382.p1	BRALA09698
TCONS_00031825.p1	BRALA27247
TCONS_00011609.p1	BRALA17877
TCONS_00016678.p1	BRALA03051
TCONS_00049732.p1	BRALA17165
TCONS_00005711.p1	BRALA14931
TCONS_00003455.p1	BRALA04280
TCONS_00050826.p1	BRALA05679
TCONS_00011885.p1	BRALA32104
TCONS_00027371.p1	BRALA31694
TCONS_00020852.p1	BRALA11582
TCONS_00027340.p1	BRALA35667
TCONS_00016546.p1	BRALA20603
TCONS_00054680.p1	BRALA02514
TCONS_00002447.p1	BRALA19035
TCONS_00030498.p1	BRALA06836
TCONS_00018910.p1	BRALA27606
TCONS_00032287.p1	BRALA26780
TCONS_00055464.p1	BRALA14467
TCONS_00011136.p1	BRALA26166
TCONS_00014770.p1	BRALA21795
TCONS_00044972.p1	BRALA30067
TCONS_00015122.p1	BRALA06619
TCONS_00027949.p1	BRALA16555
TCONS_00009163.p1	BRALA26585
TCONS_00037790.p1	BRALA23414
TCONS_00051524.p1	BRALA14324
TCONS_00027479.p1	BRALA11410
TCONS_00004598.p1	BRALA07286
TCONS_00006756.p1	BRALA30410
TCONS_00056408.p1	BRALA17130
TCONS_00050077.p1	BRALA01940
TCONS_00006349.p1	BRALA07213
TCONS_00011757.p1	BRALA30152
TCONS_00054726.p1	BRALA31428
TCONS_00014893.p1	BRALA10125
TCONS_00054496.p1	BRALA05326
TCONS_00055607.p1	BRALA14483
TCONS_00057276.p1	BRALA14460
TCONS_00004753.p1	BRALA14304
TCONS_00054322.p1	BRALA00748
TCONS_00019348.p1	BRALA04456
TCONS_00046527.p1	BRALA01704
TCONS_00006474.p1	BRALA06697
TCONS_00022764.p1	BRALA34387
TCONS_00027067.p1	BRALA21417
TCONS_00011537.p1	BRALA12057
TCONS_00036799.p1	BRALA06445
TCONS_00049603.p1	BRALA11045
TCONS_00056512.p1	BRALA31421
TCONS_00054268.p1	BRALA00936
TCONS_00006239.p1	BRALA26647
TCONS_00042611.p1	BRALA18715
TCONS_00027041.p1	BRALA34693
TCONS_00007452.p2	BRALA23585
TCONS_00048910.p1	BRALA15707
TCONS_00056589.p1	BRALA33651
TCONS_00036594.p1	BRALA02958
TCONS_00012362.p1	BRALA03985
TCONS_00049811.p1	BRALA19721
TCONS_00033176.p1	BRALA00323
TCONS_00033798.p1	BRALA09731
TCONS_00027222.p1	BRALA30526
TCONS_00006487.p1	BRALA31141
TCONS_00043491.p1	BRALA00489
TCONS_00011528.p1	BRALA22110
TCONS_00008094.p1	BRALA03408
TCONS_00037101.p1	BRALA02414
TCONS_00053492.p1	BRALA22089
TCONS_00028338.p1	BRALA22864
TCONS_00006052.p1	BRALA25486
TCONS_00022870.p1	BRALA05946
TCONS_00046612.p1	BRALA16673
TCONS_00007557.p1	BRALA19975
TCONS_00049203.p1	BRALA12742
TCONS_00055334.p1	BRALA07414
TCONS_00016063.p1	BRALA10022
TCONS_00024858.p1	BRALA22898
TCONS_00038456.p1	BRALA16927
TCONS_00054563.p1	BRALA01255
TCONS_00038938.p1	BRALA14959
TCONS_00024371.p1	BRALA23846
TCONS_00012939.p1	BRALA34899
TCONS_00019745.p1	BRALA18598
TCONS_00000136.p1	BRALA14563
TCONS_00012303.p1	BRALA18855
TCONS_00012993.p1	BRALA06302
TCONS_00042852.p1	BRALA28966
TCONS_00046229.p1	BRALA19121
TCONS_00013329.p1	BRALA17418
TCONS_00009885.p1	BRALA11934
TCONS_00013439.p1	BRALA06440
TCONS_00006172.p1	BRALA07226
TCONS_00007503.p1	BRALA19982
TCONS_00056141.p1	BRALA27581
TCONS_00014971.p1	BRALA23671
TCONS_00009744.p1	BRALA22293
TCONS_00008388.p1	BRALA19108
TCONS_00042685.p1	BRALA13148
TCONS_00018708.p1	BRALA05308
TCONS_00014590.p1	BRALA06212
TCONS_00018207.p1	BRALA09761
TCONS_00037318.p1	BRALA08804
TCONS_00023276.p1	BRALA35334
TCONS_00052569.p1	BRALA16531
TCONS_00042670.p1	BRALA11793
TCONS_00048787.p1	BRALA15298
TCONS_00026054.p1	BRALA34327
TCONS_00003872.p1	BRALA11341
TCONS_00013123.p1	BRALA35641
TCONS_00023141.p1	BRALA26410
TCONS_00005113.p1	BRALA29279
TCONS_00012416.p1	BRALA06408
TCONS_00026713.p1	BRALA29153
TCONS_00028137.p1	BRALA30307
TCONS_00050451.p1	BRALA17277
TCONS_00043160.p1	BRALA30754
TCONS_00021759.p1	BRALA05901
TCONS_00005757.p1	BRALA01482
TCONS_00008333.p1	BRALA17628
TCONS_00027939.p1	BRALA21755
TCONS_00027328.p1	BRALA21447
TCONS_00020755.p1	BRALA19113
TCONS_00024484.p1	BRALA23857
TCONS_00008486.p1	BRALA03113
TCONS_00026004.p1	BRALA27462
TCONS_00042316.p1	BRALA04996
TCONS_00015260.p1	BRALA03029
TCONS_00022768.p1	BRALA05974
TCONS_00013879.p1	BRALA30606
TCONS_00015778.p1	BRALA18329
TCONS_00014647.p1	BRALA19535
TCONS_00052758.p1	BRALA01224
TCONS_00016527.p1	BRALA02759
TCONS_00041727.p1	BRALA11816
TCONS_00015366.p1	BRALA21784
TCONS_00025548.p1	BRALA13885
TCONS_00030842.p1	BRALA03625
TCONS_00009322.p1	BRALA20223
TCONS_00029574.p1	BRALA13447
TCONS_00010759.p1	BRALA10811
TCONS_00049210.p1	BRALA12741
TCONS_00029111.p1	BRALA13502
TCONS_00031372.p1	BRALA17948
TCONS_00042597.p1	BRALA29175
TCONS_00000789.p1	BRALA23266
TCONS_00047999.p1	BRALA20443
TCONS_00027634.p1	BRALA24410
TCONS_00025320.p1	BRALA27838
TCONS_00027833.p1	BRALA27934
TCONS_00016052.p1	BRALA02696
TCONS_00027739.p1	BRALA27586
TCONS_00025843.p1	BRALA19904
TCONS_00050973.p1	BRALA19624
TCONS_00018158.p1	BRALA26354
TCONS_00052996.p1	BRALA21844
TCONS_00000960.p1	BRALA19297
TCONS_00028212.p1	BRALA13440
TCONS_00054488.p1	BRALA00721
TCONS_00005590.p1	BRALA27659
TCONS_00042907.p1	BRALA12664
TCONS_00048495.p1	BRALA12747
TCONS_00056025.p1	BRALA15426
TCONS_00034477.p1	BRALA29001
TCONS_00049136.p1	BRALA11460
TCONS_00020313.p1	BRALA07910
TCONS_00014343.p1	BRALA23886
TCONS_00056009.p1	BRALA15451
TCONS_00003851.p1	BRALA25537
TCONS_00015701.p1	BRALA19530
TCONS_00011457.p1	BRALA29136
TCONS_00021333.p1	BRALA12106
TCONS_00048868.p1	BRALA16105
TCONS_00014589.p1	BRALA06298
TCONS_00006049.p1	BRALA32147
TCONS_00042771.p1	BRALA17659
TCONS_00013913.p1	BRALA09357
TCONS_00005732.p1	BRALA22166
TCONS_00013521.p1	BRALA23035
TCONS_00009731.p1	BRALA12039
TCONS_00028144.p1	BRALA18516
TCONS_00000790.p1	BRALA12567
TCONS_00029153.p1	BRALA09605
TCONS_00005157.p1	BRALA10866
TCONS_00006062.p1	BRALA15368
TCONS_00031296.p1	BRALA25251
TCONS_00024127.p1	BRALA25398
TCONS_00008062.p1	BRALA18248
TCONS_00017269.p1	BRALA24671
TCONS_00013472.p1	BRALA19507
TCONS_00051554.p1	BRALA26622
TCONS_00018695.p1	BRALA10260
TCONS_00002601.p1	BRALA22572
TCONS_00036488.p1	BRALA14075
TCONS_00008491.p1	BRALA03133
TCONS_00053299.p1	BRALA01341
TCONS_00032723.p1	BRALA00317
TCONS_00023143.p1	BRALA26409
TCONS_00006466.p1	BRALA27109
TCONS_00025934.p1	BRALA11265
TCONS_00055791.p1	BRALA18122
TCONS_00046710.p1	BRALA16640
TCONS_00028304.p1	BRALA25472
TCONS_00051277.p1	BRALA09733
TCONS_00018639.p1	BRALA13786
TCONS_00010849.p1	BRALA32023
TCONS_00051869.p1	BRALA04166
TCONS_00045615.p1	BRALA11856
TCONS_00014093.p1	BRALA25357
TCONS_00032399.p1	BRALA17926
TCONS_00051592.p2	BRALA30227
TCONS_00041696.p1	BRALA11884
TCONS_00020960.p1	BRALA28222
TCONS_00050868.p1	BRALA26789
TCONS_00049674.p1	BRALA22670
TCONS_00025700.p1	BRALA03761
TCONS_00004508.p1	BRALA33594
TCONS_00019286.p1	BRALA10719
TCONS_00029284.p1	BRALA09126
TCONS_00054142.p1	BRALA31571
TCONS_00021762.p1	BRALA05897
TCONS_00001683.p1	BRALA30259
TCONS_00002528.p1	BRALA32159
TCONS_00052058.p1	BRALA15847
TCONS_00013025.p1	BRALA24158
TCONS_00009925.p1	BRALA18901
TCONS_00006770.p1	BRALA33215
TCONS_00007975.p1	BRALA09186
TCONS_00049754.p1	BRALA12703
TCONS_00049202.p1	BRALA18985
TCONS_00029650.p1	BRALA09493
TCONS_00005549.p1	BRALA12332
TCONS_00010396.p1	BRALA13752
TCONS_00006477.p1	BRALA07960
TCONS_00036356.p1	BRALA24721
TCONS_00003067.p1	BRALA17480
TCONS_00026255.p1	BRALA25075
TCONS_00048335.p1	BRALA01429
TCONS_00025437.p1	BRALA07685
TCONS_00043943.p1	BRALA22944
TCONS_00055113.p1	BRALA19226
TCONS_00021229.p1	BRALA14260
TCONS_00022916.p1	BRALA11592
TCONS_00020378.p1	BRALA05824
TCONS_00017835.p1	BRALA13716
TCONS_00002157.p1	BRALA32733
TCONS_00005210.p1	BRALA25563
TCONS_00041692.p1	BRALA30762
TCONS_00003628.p1	BRALA04950
TCONS_00041657.p1	BRALA13288
TCONS_00037892.p1	BRALA02056
TCONS_00006588.p1	BRALA18034
TCONS_00055761.p1	BRALA14826
TCONS_00012313.p1	BRALA16748
TCONS_00006820.p1	BRALA33935
TCONS_00044142.p1	BRALA22740
TCONS_00005085.p1	BRALA14636
TCONS_00034044.p1	BRALA15172
TCONS_00010119.p1	BRALA26951
TCONS_00042132.p1	BRALA11852
TCONS_00025941.p1	BRALA03901
TCONS_00042602.p1	BRALA08227
TCONS_00010576.p1	BRALA23468
TCONS_00014999.p1	BRALA02682
TCONS_00048801.p1	BRALA17339
TCONS_00021271.p1	BRALA12181
TCONS_00017831.p1	BRALA24859
TCONS_00008156.p1	BRALA16448
TCONS_00032478.p1	BRALA00421
TCONS_00036231.p1	BRALA11254
TCONS_00023427.p1	BRALA16321
TCONS_00048693.p1	BRALA09380
TCONS_00014267.p1	BRALA13038
TCONS_00047934.p1	BRALA32644
TCONS_00010993.p1	BRALA13321
TCONS_00025327.p1	BRALA13871
TCONS_00049219.p1	BRALA18987
TCONS_00002136.p1	BRALA28832
TCONS_00053746.p1	BRALA01042
TCONS_00044333.p1	BRALA32604
TCONS_00008823.p1	BRALA19998
TCONS_00041687.p1	BRALA11764
TCONS_00028825.p1	BRALA08376
TCONS_00022473.p1	BRALA06021
TCONS_00006026.p1	BRALA07238
TCONS_00006874.p1	BRALA22737
TCONS_00010281.p1	BRALA13359
TCONS_00021322.p1	BRALA08586
TCONS_00006807.p1	BRALA15013
TCONS_00029483.p1	BRALA09513
TCONS_00054886.p1	BRALA09690
TCONS_00026164.p1	BRALA34154
TCONS_00010944.p1	BRALA17839
TCONS_00056201.p1	BRALA08020
TCONS_00028161.p1	BRALA01571
TCONS_00039977.p1	BRALA24673
TCONS_00006467.p1	BRALA06873
TCONS_00031210.p1	BRALA03868
TCONS_00003702.p1	BRALA07037
TCONS_00057009.p1	BRALA14808
TCONS_00020198.p1	BRALA00236
TCONS_00012475.p1	BRALA16716
TCONS_00011202.p1	BRALA11968
TCONS_00027571.p1	BRALA11537
TCONS_00041056.p1	BRALA29056
TCONS_00051711.p1	BRALA26678
TCONS_00007407.p1	BRALA22423
TCONS_00004066.p1	BRALA28677
TCONS_00030039.p1	BRALA24910
TCONS_00019147.p1	BRALA00514
TCONS_00011622.p1	BRALA21967
TCONS_00006703.p1	BRALA10361
TCONS_00055882.p1	BRALA14040
TCONS_00054244.p1	BRALA22096
TCONS_00012286.p1	BRALA06572
TCONS_00004459.p1	BRALA28979
TCONS_00020217.p1	BRALA04133
TCONS_00021938.p1	BRALA31824
TCONS_00056870.p1	BRALA06332
TCONS_00022503.p1	BRALA06034
TCONS_00047294.p1	BRALA20035
TCONS_00013985.p1	BRALA07781
TCONS_00023775.p1	BRALA33536
TCONS_00010541.p1	BRALA15183
TCONS_00044110.p1	BRALA12305
TCONS_00026075.p1	BRALA21715
TCONS_00014585.p1	BRALA23018
TCONS_00015103.p1	BRALA35137
TCONS_00015856.p1	BRALA29553
TCONS_00014645.p1	BRALA28869
TCONS_00026493.p1	BRALA16279
TCONS_00049740.p1	BRALA27873
TCONS_00020143.p1	BRALA27748
TCONS_00003459.p1	BRALA28978
TCONS_00012212.p1	BRALA12023
TCONS_00012094.p1	BRALA13334
TCONS_00007144.p1	BRALA25633
TCONS_00055842.p1	BRALA07429
TCONS_00029440.p1	BRALA21730
TCONS_00050994.p1	BRALA05772
TCONS_00028401.p1	BRALA15056
TCONS_00015481.p1	BRALA10097
TCONS_00008083.p1	BRALA20220
TCONS_00009827.p1	BRALA13529
TCONS_00007484.p1	BRALA13740
TCONS_00017438.p1	BRALA23280
TCONS_00042443.p1	BRALA31996
TCONS_00042612.p1	BRALA18712
TCONS_00051364.p1	BRALA05528
TCONS_00009528.p1	BRALA31220
TCONS_00026137.p1	BRALA33273
TCONS_00015840.p1	BRALA10856
TCONS_00026957.p1	BRALA33895
TCONS_00048306.p1	BRALA17350
TCONS_00053710.p1	BRALA01184
TCONS_00030501.p1	BRALA03734
TCONS_00010802.p1	BRALA22526
TCONS_00047889.p1	BRALA16677
TCONS_00021495.p1	BRALA14256
TCONS_00019269.p1	BRALA10697
TCONS_00028535.p1	BRALA01888
TCONS_00021500.p2	BRALA26536
TCONS_00023963.p1	BRALA29679
TCONS_00053454.p1	BRALA17449
TCONS_00017784.p1	BRALA18492
TCONS_00018365.p1	BRALA23236
TCONS_00047659.p1	BRALA18000
TCONS_00011822.p1	BRALA00825
TCONS_00027680.p1	BRALA31256
TCONS_00031385.p1	BRALA06660
TCONS_00011327.p1	BRALA12062
TCONS_00014559.p1	BRALA13682
TCONS_00022343.p1	BRALA06162
TCONS_00055502.p1	BRALA14966
TCONS_00026683.p1	BRALA24491
TCONS_00042204.p1	BRALA22908
TCONS_00054239.p1	BRALA27722
TCONS_00029710.p1	BRALA16598
TCONS_00007289.p1	BRALA16074
TCONS_00023955.p1	BRALA22914
TCONS_00035619.p1	BRALA25777
TCONS_00000295.p1	BRALA32012
TCONS_00018820.p1	BRALA25171
TCONS_00019529.p1	BRALA15068
TCONS_00055410.p1	BRALA26937
TCONS_00010677.p1	BRALA21601
TCONS_00057143.p1	BRALA28760
TCONS_00010295.p1	BRALA26158
TCONS_00039824.p1	BRALA05988
TCONS_00055839.p1	BRALA07389
TCONS_00009372.p1	BRALA25386
TCONS_00026165.p1	BRALA34926
TCONS_00005400.p1	BRALA28926
TCONS_00000278.p1	BRALA02040
TCONS_00011917.p1	BRALA17207
TCONS_00051418.p1	BRALA05428
TCONS_00048577.p1	BRALA20458
TCONS_00048817.p1	BRALA12768
TCONS_00038185.p1	BRALA02478
TCONS_00000172.p1	BRALA32881
TCONS_00044053.p1	BRALA08232
TCONS_00005209.p1	BRALA28417
TCONS_00028299.p1	BRALA20114
TCONS_00021481.p1	BRALA05097
TCONS_00034805.p1	BRALA32670
TCONS_00029182.p1	BRALA17403
TCONS_00020095.p1	BRALA32979
TCONS_00030894.p1	BRALA06800
TCONS_00045275.p1	BRALA17083
TCONS_00028988.p1	BRALA16534
TCONS_00027852.p1	BRALA01659
TCONS_00055911.p1	BRALA14413
TCONS_00056560.p1	BRALA14989
TCONS_00014499.p1	BRALA24762
TCONS_00005063.p1	BRALA14992
TCONS_00000425.p1	BRALA24506
TCONS_00040536.p1	BRALA06072
TCONS_00029742.p1	BRALA09558
TCONS_00015907.p1	BRALA10056
TCONS_00048514.p1	BRALA19720
TCONS_00056095.p1	BRALA03196
TCONS_00054340.p1	BRALA00996
TCONS_00001282.p1	BRALA16897
TCONS_00030782.p1	BRALA06695
TCONS_00004752.p1	BRALA07296
TCONS_00046520.p1	BRALA14588
TCONS_00003000.p1	BRALA07667
