TCONS_00007368.p1	OFUSG22886.1.p1
TCONS_00048167.p1	OFUSG19088.1.p1
TCONS_00013869.p1	OFUSG18603.1.p1
TCONS_00020659.p1	OFUSG17226.1.p1
TCONS_00021376.p1	OFUSG26843.2.p1
TCONS_00006451.p1	OFUSG22496.2.p1
TCONS_00007593.p1	OFUSG23190.2.p1
TCONS_00014345.p1	OFUSG10396.1.p1
TCONS_00006551.p1	OFUSG24114.1.p1
TCONS_00054359.p1	OFUSG23582.1.p1
TCONS_00041129.p1	OFUSG19643.1.p1
TCONS_00015226.p1	OFUSG12106.1.p1
TCONS_00000893.p1	OFUSG01447.2.p1
TCONS_00004460.p1	OFUSG12101.2.p1
TCONS_00005739.p1	OFUSG22137.2.p1
TCONS_00008009.p1	OFUSG20308.1.p1
TCONS_00045806.p1	OFUSG17327.1.p1
TCONS_00018307.p1	OFUSG04695.1.p1
TCONS_00049444.p1	OFUSG19260.1.p1
TCONS_00043960.p1	OFUSG03236.1.p1
TCONS_00001462.p1	OFUSG08415.1.p1
TCONS_00049483.p1	OFUSG06282.1.p1
TCONS_00014093.p1	OFUSG10039.1.p1
TCONS_00040868.p1	OFUSG08563.2.p1
TCONS_00010246.p1	OFUSG12470.1.p1
TCONS_00053008.p1	OFUSG23213.1.p1
TCONS_00022963.p1	OFUSG07349.1.p1
TCONS_00027822.p1	OFUSG20292.2.p1
TCONS_00030873.p1	OFUSG10424.1.p1
TCONS_00013231.p1	OFUSG17892.2.p1
TCONS_00010489.p1	OFUSG12400.1.p1
TCONS_00027454.p1	OFUSG12292.1.p1
TCONS_00057127.p1	OFUSG08018.1.p1
TCONS_00050596.p1	OFUSG13593.1.p1
TCONS_00008678.p1	OFUSG20422.1.p1
TCONS_00052518.p1	OFUSG13716.1.p1
TCONS_00009958.p1	OFUSG12514.1.p1
TCONS_00012678.p1	OFUSG10126.1.p1
TCONS_00021955.p1	OFUSG24838.1.p1
TCONS_00057134.p1	OFUSG04424.1.p1
TCONS_00007115.p1	OFUSG20298.1.p1
TCONS_00037881.p1	OFUSG01317.1.p1
TCONS_00027814.p1	OFUSG06610.1.p1
TCONS_00024392.p1	OFUSG12342.1.p1
TCONS_00022714.p1	OFUSG14517.1.p1
TCONS_00016320.p1	OFUSG07077.2.p1
TCONS_00025066.p1	OFUSG09940.2.p1
TCONS_00020655.p1	OFUSG05349.1.p1
TCONS_00055464.p1	OFUSG15848.1.p1
TCONS_00011466.p1	OFUSG08925.1.p1
TCONS_00029770.p1	OFUSG10745.1.p1
TCONS_00054786.p1	OFUSG16640.1.p1
TCONS_00030498.p1	OFUSG10234.1.p1
TCONS_00004497.p1	OFUSG21846.1.p1
TCONS_00037489.p1	OFUSG07500.1.p1
TCONS_00004879.p1	OFUSG14945.2.p1
TCONS_00015495.p1	OFUSG07144.1.p1
TCONS_00005152.p1	OFUSG24004.1.p1
TCONS_00010731.p1	OFUSG11482.2.p1
TCONS_00028144.p1	OFUSG09635.1.p1
TCONS_00035396.p1	OFUSG26777.1.p1
TCONS_00018945.p1	OFUSG21200.1.p1
TCONS_00010219.p1	OFUSG12312.1.p1
TCONS_00003626.p1	OFUSG15887.2.p1
TCONS_00022690.p1	OFUSG24987.1.p1
TCONS_00016797.p1	OFUSG00132.1.p1
TCONS_00053143.p1	OFUSG21363.2.p1
TCONS_00041737.p1	OFUSG03118.1.p1
TCONS_00055218.p1	OFUSG24400.2.p1
TCONS_00016083.p1	OFUSG07104.1.p1
TCONS_00010072.p1	OFUSG11542.1.p1
TCONS_00027784.p1	OFUSG03521.1.p1
TCONS_00037195.p1	OFUSG03778.1.p1
TCONS_00009337.p1	OFUSG04989.1.p1
TCONS_00008480.p1	OFUSG26501.1.p1
TCONS_00003234.p1	OFUSG04311.2.p1
TCONS_00020183.p1	OFUSG23488.1.p1
TCONS_00026831.p1	OFUSG19024.1.p1
TCONS_00012113.p1	OFUSG20564.1.p1
TCONS_00055027.p1	OFUSG04403.1.p1
TCONS_00012213.p1	OFUSG12289.1.p1
TCONS_00048311.p1	OFUSG19093.1.p1
TCONS_00012534.p1	OFUSG10524.1.p1
TCONS_00051929.p1	OFUSG22984.2.p1
TCONS_00023671.p1	OFUSG26657.1.p1
TCONS_00055574.p1	OFUSG16489.2.p1
TCONS_00027496.p1	OFUSG06027.1.p1
TCONS_00036755.p1	OFUSG00054.1.p1
TCONS_00027170.p1	OFUSG18708.1.p1
TCONS_00016057.p1	OFUSG07490.1.p1
TCONS_00054876.p1	OFUSG16552.1.p1
TCONS_00056141.p1	OFUSG08127.1.p1
TCONS_00000493.p1	OFUSG08269.1.p1
TCONS_00030969.p1	OFUSG17952.1.p1
TCONS_00031356.p1	OFUSG18623.1.p1
TCONS_00029076.p1	OFUSG19727.1.p1
TCONS_00014249.p1	OFUSG10014.1.p1
TCONS_00057104.p1	OFUSG07394.1.p1
TCONS_00014468.p1	OFUSG19651.1.p1
TCONS_00016939.p1	OFUSG26578.1.p1
TCONS_00005400.p1	OFUSG15588.1.p1
TCONS_00009607.p1	OFUSG11668.1.p1
TCONS_00007378.p1	OFUSG24142.1.p1
TCONS_00017529.p1	OFUSG13069.2.p1
TCONS_00016690.p1	OFUSG08345.2.p1
TCONS_00014095.p1	OFUSG10132.1.p1
TCONS_00014849.p1	OFUSG08034.1.p1
TCONS_00019862.p1	OFUSG04242.1.p1
TCONS_00027475.p1	OFUSG06275.1.p1
TCONS_00045048.p1	OFUSG13347.1.p1
TCONS_00011551.p1	OFUSG12227.1.p1
TCONS_00047883.p1	OFUSG24873.1.p1
TCONS_00010745.p1	OFUSG25029.1.p1
TCONS_00056162.p1	OFUSG01142.1.p1
TCONS_00028817.p1	OFUSG12122.1.p1
TCONS_00045108.p1	OFUSG13226.1.p1
TCONS_00050133.p1	OFUSG14189.1.p1
TCONS_00047985.p1	OFUSG06571.1.p1
TCONS_00043821.p1	OFUSG15188.1.p1
TCONS_00001683.p1	OFUSG01205.1.p1
TCONS_00012553.p1	OFUSG18291.1.p1
TCONS_00005065.p1	OFUSG23788.2.p1
TCONS_00025516.p1	OFUSG03119.1.p1
TCONS_00021570.p1	OFUSG24694.1.p1
TCONS_00018825.p1	OFUSG09428.1.p1
TCONS_00015573.p1	OFUSG07945.2.p1
TCONS_00025511.p1	OFUSG07380.1.p1
TCONS_00026609.p1	OFUSG06501.1.p1
TCONS_00048045.p1	OFUSG06565.1.p1
TCONS_00054334.p1	OFUSG13140.2.p1
TCONS_00013838.p1	OFUSG10947.1.p1
TCONS_00030829.p1	OFUSG10949.1.p1
TCONS_00017748.p1	OFUSG13701.3.p1
TCONS_00029058.p1	OFUSG09153.1.p1
TCONS_00017341.p1	OFUSG13167.1.p1
TCONS_00038113.p1	OFUSG01000.1.p1
TCONS_00048801.p1	OFUSG06184.1.p1
TCONS_00038273.p1	OFUSG09014.2.p1
TCONS_00011322.p1	OFUSG21801.1.p1
TCONS_00008722.p1	OFUSG20621.1.p1
TCONS_00045705.p1	OFUSG26451.1.p1
TCONS_00055122.p1	OFUSG03896.1.p1
TCONS_00024703.p1	OFUSG07617.1.p1
TCONS_00051131.p1	OFUSG23626.1.p1
TCONS_00013521.p1	OFUSG10348.1.p1
TCONS_00050973.p1	OFUSG23414.1.p1
TCONS_00008651.p1	OFUSG05210.2.p1
TCONS_00046787.p1	OFUSG12652.1.p1
TCONS_00000589.p1	OFUSG01472.1.p1
TCONS_00000518.p1	OFUSG01804.1.p1
TCONS_00006489.p1	OFUSG24129.1.p1
TCONS_00048621.p1	OFUSG05690.1.p1
TCONS_00034156.p1	OFUSG14974.1.p1
TCONS_00048629.p1	OFUSG18650.1.p1
TCONS_00050068.p1	OFUSG13527.1.p1
TCONS_00011315.p1	OFUSG11538.1.p1
TCONS_00045541.p1	OFUSG13389.1.p1
TCONS_00004048.p1	OFUSG04491.1.p1
TCONS_00049669.p1	OFUSG06106.3.p1
TCONS_00054521.p1	OFUSG13481.1.p1
TCONS_00047084.p1	OFUSG16258.1.p1
TCONS_00006071.p1	OFUSG14834.2.p1
TCONS_00000794.p1	OFUSG00782.1.p1
TCONS_00027830.p1	OFUSG06713.1.p1
TCONS_00008888.p1	OFUSG07997.1.p1
TCONS_00021737.p1	OFUSG14808.1.p1
TCONS_00019766.p1	OFUSG05141.1.p1
TCONS_00003127.p1	OFUSG16466.1.p1
TCONS_00036061.p1	OFUSG04684.1.p1
TCONS_00043901.p1	OFUSG02176.2.p1
TCONS_00010239.p1	OFUSG12557.1.p1
TCONS_00043323.p1	OFUSG02999.1.p1
TCONS_00042092.p1	OFUSG02044.1.p1
TCONS_00027134.p1	OFUSG05531.1.p1
TCONS_00005133.p1	OFUSG24146.1.p1
TCONS_00006215.p1	OFUSG04192.1.p1
TCONS_00056335.p1	OFUSG07707.1.p1
TCONS_00005439.p1	OFUSG22280.1.p1
TCONS_00029410.p1	OFUSG09327.1.p1
TCONS_00042098.p1	OFUSG02208.1.p1
TCONS_00013094.p1	OFUSG10468.1.p1
TCONS_00056457.p1	OFUSG07340.4.p1
TCONS_00000189.p1	OFUSG01859.1.p1
TCONS_00051029.p1	OFUSG17516.1.p1
TCONS_00021059.p1	OFUSG26903.1.p1
TCONS_00015814.p1	OFUSG07108.2.p1
TCONS_00042430.p1	OFUSG18158.1.p1
TCONS_00020704.p1	OFUSG17690.1.p1
TCONS_00001328.p1	OFUSG00532.1.p1
TCONS_00035589.p1	OFUSG19609.2.p1
TCONS_00015683.p1	OFUSG06272.1.p1
TCONS_00015603.p1	OFUSG04414.1.p1
TCONS_00010295.p1	OFUSG12297.1.p1
TCONS_00054142.p1	OFUSG00689.1.p1
TCONS_00027232.p1	OFUSG19037.1.p1
TCONS_00051314.p1	OFUSG17810.1.p1
TCONS_00029215.p1	OFUSG09500.1.p1
TCONS_00018757.p1	OFUSG21511.1.p1
TCONS_00009907.p1	OFUSG11486.1.p1
TCONS_00002146.p1	OFUSG01151.1.p1
TCONS_00026719.p1	OFUSG26702.1.p1
TCONS_00017948.p1	OFUSG16367.2.p1
TCONS_00034780.p1	OFUSG09612.1.p1
TCONS_00056372.p1	OFUSG16672.1.p1
TCONS_00002313.p1	OFUSG01470.1.p1
TCONS_00019894.p1	OFUSG04148.3.p1
TCONS_00052856.p1	OFUSG12824.1.p1
TCONS_00016063.p1	OFUSG08416.1.p1
TCONS_00026740.p1	OFUSG06569.1.p1
TCONS_00042488.p1	OFUSG02977.2.p1
TCONS_00050927.p1	OFUSG17325.1.p1
TCONS_00047294.p1	OFUSG05739.1.p1
TCONS_00007817.p1	OFUSG05078.1.p1
TCONS_00010148.p1	OFUSG25334.1.p1
TCONS_00028392.p1	OFUSG08598.1.p1
TCONS_00033332.p1	OFUSG04005.1.p1
TCONS_00013742.p1	OFUSG18549.1.p1
TCONS_00051137.p1	OFUSG26401.1.p1
TCONS_00025060.p1	OFUSG25580.1.p1
TCONS_00043031.p1	OFUSG02738.1.p1
TCONS_00049713.p1	OFUSG19419.1.p1
TCONS_00052162.p1	OFUSG16980.1.p1
TCONS_00045081.p1	OFUSG13284.1.p1
TCONS_00001781.p1	OFUSG01482.1.p1
TCONS_00047617.p1	OFUSG05820.1.p1
TCONS_00008813.p1	OFUSG23145.1.p1
TCONS_00052196.p1	OFUSG13264.1.p1
TCONS_00036590.p1	OFUSG01248.4.p1
TCONS_00006322.p1	OFUSG22676.1.p1
TCONS_00047318.p1	OFUSG06701.1.p1
TCONS_00014232.p1	OFUSG17824.1.p1
TCONS_00029051.p1	OFUSG06059.1.p1
TCONS_00008222.p1	OFUSG08303.1.p1
TCONS_00007977.p1	OFUSG20615.3.p1
TCONS_00013444.p1	OFUSG08842.1.p1
TCONS_00050545.p1	OFUSG13656.1.p1
TCONS_00007586.p1	OFUSG20234.1.p1
TCONS_00044224.p1	OFUSG02203.1.p1
TCONS_00012593.p1	OFUSG11101.1.p1
TCONS_00038639.p1	OFUSG14042.2.p1
TCONS_00026834.p1	OFUSG06537.1.p1
TCONS_00005817.p1	OFUSG15762.1.p1
TCONS_00013016.p1	OFUSG10564.1.p1
TCONS_00030618.p1	OFUSG10851.1.p1
TCONS_00026561.p1	OFUSG05907.1.p1
TCONS_00042576.p1	OFUSG02740.1.p1
TCONS_00006818.p1	OFUSG24109.1.p1
TCONS_00022411.p1	OFUSG14370.1.p1
TCONS_00005211.p1	OFUSG15111.1.p1
TCONS_00049656.p1	OFUSG06397.1.p1
TCONS_00030943.p1	OFUSG11058.1.p1
TCONS_00011327.p1	OFUSG12513.1.p1
TCONS_00022548.p1	OFUSG01139.1.p1
TCONS_00031075.p1	OFUSG17905.1.p1
TCONS_00054170.p1	OFUSG21493.1.p1
TCONS_00042552.p1	OFUSG03014.1.p1
TCONS_00012096.p1	OFUSG12544.1.p1
TCONS_00057275.p1	OFUSG15952.1.p1
TCONS_00027421.p1	OFUSG19302.1.p1
TCONS_00022712.p1	OFUSG14662.1.p1
TCONS_00011592.p1	OFUSG11279.1.p1
TCONS_00056864.p1	OFUSG15858.1.p1
TCONS_00052964.p1	OFUSG23558.1.p1
TCONS_00048487.p1	OFUSG18691.1.p1
TCONS_00010439.p1	OFUSG25080.1.p1
TCONS_00030861.p1	OFUSG10684.1.p1
TCONS_00005458.p1	OFUSG15141.1.p1
TCONS_00014421.p1	OFUSG10906.1.p1
TCONS_00056580.p1	OFUSG25736.1.p1
TCONS_00027705.p1	OFUSG00029.1.p1
TCONS_00049666.p1	OFUSG16894.1.p1
TCONS_00021610.p1	OFUSG24766.2.p1
TCONS_00011829.p1	OFUSG25100.1.p1
TCONS_00043368.p1	OFUSG02820.2.p1
TCONS_00046006.p1	OFUSG21294.1.p1
TCONS_00011585.p1	OFUSG26099.1.p1
TCONS_00012602.p1	OFUSG00657.1.p1
TCONS_00017530.p1	OFUSG21031.1.p1
TCONS_00020530.p1	OFUSG17042.1.p1
TCONS_00033662.p1	OFUSG16687.1.p1
TCONS_00049548.p1	OFUSG18852.1.p1
TCONS_00011598.p1	OFUSG11698.1.p1
TCONS_00011139.p1	OFUSG11941.1.p1
TCONS_00037567.p1	OFUSG01530.1.p1
TCONS_00002976.p1	OFUSG16290.1.p1
TCONS_00021480.p1	OFUSG14243.1.p1
TCONS_00042265.p1	OFUSG03369.3.p1
TCONS_00021917.p1	OFUSG14465.1.p1
TCONS_00037181.p1	OFUSG00684.1.p1
TCONS_00049508.p1	OFUSG19078.1.p1
TCONS_00030553.p1	OFUSG10052.1.p1
TCONS_00006555.p1	OFUSG24230.1.p1
TCONS_00010975.p1	OFUSG25413.1.p1
TCONS_00018383.p1	OFUSG12916.1.p1
TCONS_00036835.p1	OFUSG01576.1.p1
TCONS_00051437.p1	OFUSG23386.1.p1
TCONS_00012094.p1	OFUSG07752.1.p1
TCONS_00041425.p1	OFUSG16818.1.p1
TCONS_00053174.p1	OFUSG21100.1.p1
TCONS_00018159.p1	OFUSG13377.1.p1
TCONS_00007109.p1	OFUSG22991.1.p1
TCONS_00055565.p1	OFUSG16559.1.p1
TCONS_00022493.p1	OFUSG06871.1.p1
TCONS_00020768.p1	OFUSG23624.1.p1
TCONS_00055416.p1	OFUSG25621.1.p1
TCONS_00019332.p1	OFUSG18570.1.p1
TCONS_00042769.p1	OFUSG03174.1.p1
TCONS_00003506.p1	OFUSG21944.2.p1
TCONS_00026946.p1	OFUSG18861.1.p1
TCONS_00037741.p1	OFUSG19568.3.p1
TCONS_00024351.p1	OFUSG00233.1.p1
TCONS_00006521.p1	OFUSG22665.1.p1
TCONS_00020220.p1	OFUSG24308.1.p1
TCONS_00022997.p1	OFUSG07854.1.p1
TCONS_00010139.p1	OFUSG11216.1.p1
TCONS_00055343.p1	OFUSG04233.1.p1
TCONS_00026979.p1	OFUSG05890.1.p1
TCONS_00019820.p1	OFUSG20676.1.p1
TCONS_00043983.p1	OFUSG02616.1.p1
TCONS_00013354.p1	OFUSG23314.1.p1
TCONS_00018965.p1	OFUSG04086.1.p1
TCONS_00020491.p1	OFUSG04383.1.p1
TCONS_00008816.p1	OFUSG20693.1.p1
TCONS_00001909.p1	OFUSG00843.1.p1
TCONS_00017560.p1	OFUSG25989.2.p1
TCONS_00027326.p1	OFUSG08924.1.p1
TCONS_00008912.p1	OFUSG05478.1.p1
TCONS_00006814.p1	OFUSG25545.1.p1
TCONS_00038524.p1	OFUSG08545.1.p1
TCONS_00009581.p1	OFUSG11284.1.p1
TCONS_00010725.p1	OFUSG26803.1.p1
TCONS_00010481.p1	OFUSG11799.1.p1
TCONS_00029851.p1	OFUSG16442.2.p1
TCONS_00000938.p1	OFUSG01215.1.p1
TCONS_00005197.p1	OFUSG14972.2.p1
TCONS_00020698.p1	OFUSG04751.1.p1
TCONS_00006847.p1	OFUSG15400.1.p1
TCONS_00012831.p1	OFUSG18605.1.p1
TCONS_00046487.p1	OFUSG15484.1.p1
TCONS_00029023.p1	OFUSG08464.1.p1
TCONS_00045612.p1	OFUSG13635.1.p1
TCONS_00005996.p1	OFUSG23785.1.p1
TCONS_00013078.p1	OFUSG17865.2.p1
TCONS_00029324.p1	OFUSG19596.1.p1
TCONS_00045016.p1	OFUSG26342.1.p1
TCONS_00008624.p1	OFUSG20747.2.p1
TCONS_00013260.p1	OFUSG17819.1.p1
TCONS_00011579.p1	OFUSG25061.1.p1
TCONS_00011369.p1	OFUSG12595.1.p1
TCONS_00006027.p1	OFUSG16173.1.p1
TCONS_00018923.p1	OFUSG09750.1.p1
TCONS_00054855.p1	OFUSG11596.1.p1
TCONS_00031062.p1	OFUSG10367.1.p1
TCONS_00012532.p1	OFUSG18189.1.p1
TCONS_00012475.p1	OFUSG10887.1.p1
TCONS_00017803.p1	OFUSG21416.1.p1
TCONS_00010993.p1	OFUSG11624.1.p1
TCONS_00002094.p1	OFUSG00409.1.p1
TCONS_00043725.p1	OFUSG02275.2.p1
TCONS_00028403.p1	OFUSG08544.1.p1
TCONS_00015915.p1	OFUSG07013.3.p1
TCONS_00049248.p1	OFUSG25805.3.p1
TCONS_00011152.p1	OFUSG07323.1.p1
TCONS_00007169.p1	OFUSG20289.1.p1
TCONS_00013617.p1	OFUSG11071.1.p1
TCONS_00027327.p1	OFUSG06271.1.p1
TCONS_00007491.p1	OFUSG23182.1.p1
TCONS_00037895.p1	OFUSG01669.1.p1
TCONS_00028047.p1	OFUSG09019.1.p1
TCONS_00030430.p1	OFUSG11043.1.p1
TCONS_00015535.p1	OFUSG02830.1.p1
TCONS_00045335.p1	OFUSG20149.1.p1
TCONS_00002865.p1	OFUSG16624.1.p1
TCONS_00020855.p1	OFUSG14354.1.p1
TCONS_00017727.p1	OFUSG17087.1.p1
TCONS_00053138.p1	OFUSG17479.1.p1
TCONS_00026880.p1	OFUSG05517.1.p1
TCONS_00014993.p1	OFUSG14690.1.p1
TCONS_00020657.p1	OFUSG06332.1.p1
TCONS_00027725.p1	OFUSG22694.1.p1
TCONS_00027016.p1	OFUSG05717.1.p1
TCONS_00030596.p1	OFUSG10186.1.p1
TCONS_00055579.p1	OFUSG16493.1.p1
TCONS_00032840.p1	OFUSG16226.2.p1
TCONS_00042671.p1	OFUSG02843.1.p1
TCONS_00002910.p1	OFUSG15795.1.p1
TCONS_00045133.p1	OFUSG20496.2.p1
TCONS_00030558.p1	OFUSG10345.1.p1
TCONS_00042110.p1	OFUSG02824.1.p1
TCONS_00030821.p1	OFUSG09979.1.p1
TCONS_00046517.p1	OFUSG23393.1.p1
TCONS_00036550.p1	OFUSG00889.1.p1
TCONS_00023380.p1	OFUSG07195.3.p1
TCONS_00013489.p1	OFUSG10278.1.p1
TCONS_00029829.p1	OFUSG19132.1.p1
TCONS_00029035.p1	OFUSG08608.1.p1
TCONS_00037094.p1	OFUSG00394.1.p1
TCONS_00010729.p1	OFUSG12268.1.p1
TCONS_00012634.p1	OFUSG10841.1.p1
TCONS_00013496.p1	OFUSG10042.1.p1
TCONS_00007178.p1	OFUSG05113.1.p1
TCONS_00011971.p1	OFUSG21573.1.p1
TCONS_00027879.p1	OFUSG13946.1.p1
TCONS_00053896.p1	OFUSG13189.1.p1
TCONS_00011681.p1	OFUSG11372.1.p1
TCONS_00016896.p1	OFUSG12636.1.p1
TCONS_00019442.p1	OFUSG20379.1.p1
TCONS_00043824.p1	OFUSG01933.1.p1
TCONS_00006443.p1	OFUSG15156.1.p1
TCONS_00054139.p1	OFUSG21207.1.p1
TCONS_00034979.p1	OFUSG08871.1.p1
TCONS_00014283.p1	OFUSG11138.1.p1
TCONS_00054320.p1	OFUSG13466.1.p1
TCONS_00056447.p1	OFUSG04166.1.p1
TCONS_00012262.p1	OFUSG10010.1.p1
TCONS_00026598.p1	OFUSG06838.1.p1
TCONS_00040107.p1	OFUSG19561.1.p1
TCONS_00015771.p1	OFUSG07258.2.p1
TCONS_00027586.p1	OFUSG06577.1.p1
TCONS_00028540.p1	OFUSG01086.1.p1
TCONS_00048894.p1	OFUSG06187.1.p1
TCONS_00002351.p1	OFUSG01286.1.p1
TCONS_00017935.p1	OFUSG17028.4.p1
TCONS_00003628.p1	OFUSG15888.1.p1
TCONS_00012520.p1	OFUSG18070.1.p1
TCONS_00047259.p1	OFUSG05482.1.p1
TCONS_00042819.p1	OFUSG03529.1.p1
TCONS_00030506.p1	OFUSG18614.2.p1
TCONS_00011605.p1	OFUSG25098.1.p1
TCONS_00011477.p1	OFUSG11761.1.p1
TCONS_00050190.p1	OFUSG26477.1.p1
TCONS_00048841.p1	OFUSG18658.2.p1
TCONS_00029994.p1	OFUSG18494.1.p1
TCONS_00028542.p1	OFUSG03861.1.p1
TCONS_00048089.p1	OFUSG06422.1.p1
TCONS_00054517.p1	OFUSG17348.1.p1
TCONS_00032508.p1	OFUSG04066.1.p1
TCONS_00017920.p1	OFUSG21506.1.p1
TCONS_00029748.p1	OFUSG17230.2.p1
TCONS_00022711.p1	OFUSG14470.1.p1
TCONS_00041937.p1	OFUSG03799.1.p1
TCONS_00021470.p1	OFUSG14746.1.p1
TCONS_00009865.p1	OFUSG21707.1.p1
TCONS_00004459.p1	OFUSG21950.1.p1
TCONS_00047562.p1	OFUSG06277.1.p1
TCONS_00027250.p1	OFUSG18417.1.p1
TCONS_00026293.p1	OFUSG19297.1.p1
TCONS_00052009.p1	OFUSG26253.2.p1
TCONS_00049273.p1	OFUSG18681.1.p1
TCONS_00046482.p1	OFUSG13285.1.p1
TCONS_00013683.p1	OFUSG10885.1.p1
TCONS_00046700.p1	OFUSG26456.1.p1
TCONS_00042557.p1	OFUSG02448.1.p1
TCONS_00044853.p1	OFUSG06446.1.p1
TCONS_00053226.p1	OFUSG21392.1.p1
TCONS_00028354.p1	OFUSG19672.2.p1
TCONS_00020854.p1	OFUSG05912.2.p1
TCONS_00017792.p1	OFUSG04189.1.p1
TCONS_00014318.p1	OFUSG10479.1.p1
TCONS_00051611.p1	OFUSG13664.1.p1
TCONS_00012666.p1	OFUSG10102.1.p1
TCONS_00027932.p1	OFUSG09474.2.p1
TCONS_00029115.p1	OFUSG09617.1.p1
TCONS_00052132.p1	OFUSG12743.1.p1
TCONS_00023309.p1	OFUSG09385.1.p1
TCONS_00047518.p1	OFUSG21491.1.p1
TCONS_00043975.p1	OFUSG02142.2.p1
TCONS_00032005.p1	OFUSG13372.1.p1
TCONS_00003989.p1	OFUSG03917.1.p1
TCONS_00056649.p1	OFUSG15801.1.p1
TCONS_00007618.p1	OFUSG20483.2.p1
TCONS_00018079.p1	OFUSG21357.1.p1
TCONS_00055322.p1	OFUSG26102.1.p1
TCONS_00009274.p1	OFUSG05126.2.p1
TCONS_00048018.p1	OFUSG10257.1.p1
TCONS_00055155.p1	OFUSG25660.1.p1
TCONS_00006676.p1	OFUSG22447.1.p1
TCONS_00017150.p1	OFUSG14572.1.p1
TCONS_00029665.p1	OFUSG09646.1.p1
TCONS_00007207.p1	OFUSG20380.1.p1
TCONS_00013105.p1	OFUSG18377.1.p1
TCONS_00013841.p1	OFUSG17957.1.p1
TCONS_00001326.p1	OFUSG20002.1.p1
TCONS_00002289.p1	OFUSG01555.1.p1
TCONS_00028850.p1	OFUSG09235.1.p1
TCONS_00042417.p1	OFUSG02732.1.p1
TCONS_00014010.p1	OFUSG18213.1.p1
TCONS_00004246.p1	OFUSG04504.1.p1
TCONS_00055761.p1	OFUSG16443.1.p1
TCONS_00024074.p1	OFUSG07851.1.p1
TCONS_00012501.p1	OFUSG11034.1.p1
TCONS_00043040.p1	OFUSG01952.1.p1
TCONS_00049323.p1	OFUSG05311.1.p1
TCONS_00006760.p1	OFUSG24115.1.p1
TCONS_00029555.p1	OFUSG08997.1.p1
TCONS_00016676.p1	OFUSG25418.1.p1
TCONS_00015537.p1	OFUSG15688.1.p1
TCONS_00036248.p1	OFUSG00192.1.p1
TCONS_00007126.p1	OFUSG20437.2.p1
TCONS_00022912.p1	OFUSG13804.1.p1
TCONS_00001171.p1	OFUSG00278.1.p1
TCONS_00003677.p1	OFUSG04241.1.p1
TCONS_00023464.p1	OFUSG25520.1.p1
TCONS_00043409.p1	OFUSG02540.1.p1
TCONS_00018257.p1	OFUSG23549.1.p1
TCONS_00045265.p1	OFUSG17014.1.p1
TCONS_00007669.p1	OFUSG23058.1.p1
TCONS_00030620.p1	OFUSG20448.1.p1
TCONS_00016899.p1	OFUSG13459.1.p1
TCONS_00008288.p1	OFUSG13659.1.p1
TCONS_00013451.p1	OFUSG06630.1.p1
TCONS_00006352.p1	OFUSG23995.1.p1
TCONS_00052832.p1	OFUSG26289.1.p1
TCONS_00055478.p1	OFUSG08068.1.p1
TCONS_00030958.p1	OFUSG18356.1.p1
TCONS_00033298.p1	OFUSG26424.1.p1
TCONS_00026497.p1	OFUSG05659.1.p1
TCONS_00006119.p1	OFUSG22190.1.p1
TCONS_00020864.p1	OFUSG14405.1.p1
TCONS_00030444.p1	OFUSG13753.1.p1
TCONS_00047467.p1	OFUSG05823.2.p1
TCONS_00004057.p1	OFUSG16449.1.p1
TCONS_00028069.p1	OFUSG09815.1.p1
TCONS_00027175.p1	OFUSG05597.1.p1
TCONS_00035932.p1	OFUSG00717.1.p1
TCONS_00009801.p1	OFUSG26827.2.p1
TCONS_00043046.p1	OFUSG03139.1.p1
TCONS_00016999.p1	OFUSG13109.1.p1
TCONS_00042943.p1	OFUSG02661.2.p1
TCONS_00009899.p1	OFUSG11662.1.p1
TCONS_00028830.p1	OFUSG12183.1.p1
TCONS_00056512.p1	OFUSG07227.3.p1
TCONS_00017292.p1	OFUSG23401.1.p1
TCONS_00027696.p1	OFUSG06967.1.p1
TCONS_00016725.p1	OFUSG00588.2.p1
TCONS_00056679.p1	OFUSG02001.1.p1
TCONS_00027158.p1	OFUSG02875.1.p1
TCONS_00001713.p1	OFUSG01787.1.p1
TCONS_00048545.p1	OFUSG06312.1.p1
TCONS_00005010.p1	OFUSG24025.1.p1
TCONS_00009650.p1	OFUSG11788.1.p1
TCONS_00030158.p1	OFUSG18601.2.p1
TCONS_00016456.p1	OFUSG07531.1.p1
TCONS_00016667.p1	OFUSG25536.1.p1
TCONS_00031451.p1	OFUSG24363.1.p1
TCONS_00019278.p1	OFUSG13076.1.p1
TCONS_00055327.p1	OFUSG07044.1.p1
TCONS_00016169.p1	OFUSG08095.1.p1
TCONS_00041687.p1	OFUSG03508.1.p1
TCONS_00026088.p1	OFUSG06203.3.p1
TCONS_00029152.p1	OFUSG08452.1.p1
TCONS_00019819.p1	OFUSG22970.1.p1
TCONS_00036467.p1	OFUSG15972.3.p1
TCONS_00008487.p1	OFUSG21659.1.p1
TCONS_00008747.p1	OFUSG20553.1.p1
TCONS_00012416.p1	OFUSG10555.1.p1
TCONS_00009430.p1	OFUSG20246.1.p1
TCONS_00013713.p1	OFUSG10493.1.p1
TCONS_00023010.p1	OFUSG07387.1.p1
TCONS_00005734.p1	OFUSG18947.1.p1
