TCONS_00033626.p1	bflo_07005
TCONS_00016658.p1	bflo_16581
TCONS_00004542.p1	bflo_16046
TCONS_00020160.p1	bflo_08226
TCONS_00002618.p1	bflo_19848
TCONS_00049115.p1	bflo_13627
TCONS_00001656.p1	bflo_17736
TCONS_00042081.p1	bflo_04991
TCONS_00054591.p1	bflo_26304
TCONS_00013225.p1	bflo_23397
TCONS_00030810.p1	bflo_07273
TCONS_00033487.p1	bflo_23018
TCONS_00040381.p1	bflo_04368
TCONS_00015683.p1	bflo_16606
TCONS_00009015.p1	bflo_13927
TCONS_00049778.p1	bflo_11579
TCONS_00019242.p1	bflo_13281
TCONS_00001969.p1	bflo_17960
TCONS_00020830.p1	bflo_25199
TCONS_00000852.p1	bflo_03915
TCONS_00010700.p1	bflo_07573
TCONS_00002908.p1	bflo_02595
TCONS_00001392.p1	bflo_17591
TCONS_00009449.p1	bflo_13034
TCONS_00004172.p1	bflo_02400
TCONS_00010302.p1	bflo_11129
TCONS_00028693.p1	bflo_05608
TCONS_00011336.p1	bflo_23309
TCONS_00013759.p1	bflo_23790
TCONS_00026935.p1	bflo_13045
TCONS_00041844.p1	bflo_14415
TCONS_00053817.p1	bflo_25897
TCONS_00011797.p1	bflo_15690
TCONS_00027640.p1	bflo_10369
TCONS_00008859.p1	bflo_14035
TCONS_00028473.p1	bflo_00135
TCONS_00029288.p1	bflo_25988
TCONS_00005165.p1	bflo_20825
TCONS_00032256.p1	bflo_04050
TCONS_00005696.p1	bflo_20955
TCONS_00046721.p1	bflo_06248
TCONS_00023513.p1	bflo_06019
TCONS_00019574.p1	bflo_00909
TCONS_00002727.p1	bflo_02607
TCONS_00023006.p1	bflo_09767
TCONS_00045017.p1	bflo_26037
TCONS_00043926.p1	bflo_14116
TCONS_00010762.p1	bflo_05435
TCONS_00040524.p1	bflo_21793
TCONS_00054249.p1	bflo_25249
TCONS_00016624.p1	bflo_05046
TCONS_00050833.p1	bflo_24655
TCONS_00003618.p1	bflo_02927
TCONS_00002601.p1	bflo_19559
TCONS_00007807.p1	bflo_13877
TCONS_00050826.p1	bflo_24872
TCONS_00001195.p1	bflo_06017
TCONS_00005799.p1	bflo_20072
TCONS_00011730.p1	bflo_14991
TCONS_00031428.p1	bflo_08577
TCONS_00007979.p1	bflo_13932
TCONS_00043122.p1	bflo_15106
TCONS_00016595.p1	bflo_22793
TCONS_00042942.p1	bflo_14750
TCONS_00055722.p1	bflo_08231
TCONS_00026558.p1	bflo_05288
TCONS_00005266.p1	bflo_21105
TCONS_00013619.p1	bflo_23272
TCONS_00015311.p1	bflo_15561
TCONS_00045529.p1	bflo_02298
TCONS_00026609.p1	bflo_10629
TCONS_00004464.p1	bflo_11082
TCONS_00049010.p1	bflo_03567
TCONS_00047146.p1	bflo_10074
TCONS_00025061.p1	bflo_19547
TCONS_00054698.p1	bflo_25727
TCONS_00035909.p1	bflo_14834
TCONS_00056392.p1	bflo_18753
TCONS_00057016.p1	bflo_12666
TCONS_00009341.p1	bflo_12629
TCONS_00052157.p1	bflo_09803
TCONS_00001075.p1	bflo_18325
TCONS_00011477.p1	bflo_22130
TCONS_00016323.p1	bflo_15895
TCONS_00018708.p1	bflo_25710
TCONS_00003109.p1	bflo_02888
TCONS_00037979.p1	bflo_03033
TCONS_00015674.p1	bflo_16412
TCONS_00013040.p1	bflo_23597
TCONS_00049476.p1	bflo_11245
TCONS_00024700.p1	bflo_09927
TCONS_00008125.p1	bflo_13411
TCONS_00022881.p1	bflo_21322
TCONS_00020865.p1	bflo_22484
TCONS_00013016.p1	bflo_22699
TCONS_00020836.p1	bflo_08017
TCONS_00011295.p1	bflo_18215
TCONS_00028192.p1	bflo_06051
TCONS_00053213.p1	bflo_25686
TCONS_00010831.p1	bflo_18113
TCONS_00018228.p1	bflo_01654
TCONS_00030023.p1	bflo_17289
TCONS_00030311.p1	bflo_07712
TCONS_00005218.p1	bflo_20617
TCONS_00027240.p1	bflo_14866
TCONS_00015682.p1	bflo_16281
TCONS_00040418.p1	bflo_14777
TCONS_00057275.p1	bflo_18779
TCONS_00053375.p1	bflo_03098
TCONS_00005010.p1	bflo_20996
TCONS_00016043.p1	bflo_16698
TCONS_00003496.p1	bflo_12576
TCONS_00006075.p1	bflo_19972
TCONS_00022493.p1	bflo_21684
TCONS_00032805.p1	bflo_00477
TCONS_00010999.p1	bflo_18431
TCONS_00027362.p1	bflo_10407
TCONS_00048345.p1	bflo_12181
TCONS_00047524.p1	bflo_11723
TCONS_00009811.p1	bflo_11793
TCONS_00054992.p1	bflo_01562
TCONS_00028859.p1	bflo_05691
TCONS_00027683.p1	bflo_05321
TCONS_00046921.p1	bflo_05516
TCONS_00018971.p1	bflo_08465
TCONS_00006467.p1	bflo_07457
TCONS_00040519.p1	bflo_22264
TCONS_00015718.p2	bflo_15960
TCONS_00049668.p1	bflo_11544
TCONS_00046669.p1	bflo_26561
TCONS_00017123.p1	bflo_01528
TCONS_00048131.p1	bflo_11873
TCONS_00011432.p1	bflo_05810
TCONS_00000777.p1	bflo_18021
TCONS_00047690.p1	bflo_12455
TCONS_00012950.p1	bflo_05944
TCONS_00011447.p1	bflo_11622
TCONS_00056687.p1	bflo_18722
TCONS_00056778.p1	bflo_19402
TCONS_00054644.p1	bflo_25159
TCONS_00050562.p1	bflo_24409
TCONS_00015437.p1	bflo_16067
TCONS_00049547.p1	bflo_10986
TCONS_00041928.p1	bflo_17488
TCONS_00012662.p1	bflo_23045
TCONS_00042006.p1	bflo_14139
TCONS_00054619.p1	bflo_25186
TCONS_00020799.p1	bflo_00708
TCONS_00043440.p1	bflo_04992
TCONS_00043743.p1	bflo_14198
TCONS_00052461.p1	bflo_25584
TCONS_00019112.p1	bflo_13648
TCONS_00042775.p1	bflo_14757
TCONS_00015861.p1	bflo_25196
TCONS_00043582.p1	bflo_12342
TCONS_00036061.p1	bflo_06950
TCONS_00000867.p1	bflo_18401
TCONS_00055434.p1	bflo_00286
TCONS_00054699.p1	bflo_25553
TCONS_00021404.p1	bflo_21807
TCONS_00012734.p1	bflo_05038
TCONS_00030795.p1	bflo_08207
TCONS_00031296.p1	bflo_08410
TCONS_00008825.p1	bflo_13928
TCONS_00022488.p1	bflo_22150
TCONS_00007077.p1	bflo_13306
TCONS_00049676.p1	bflo_11414
TCONS_00028768.p1	bflo_00269
TCONS_00048981.p1	bflo_11324
TCONS_00033607.p1	bflo_26227
TCONS_00032563.p1	bflo_07992
TCONS_00013141.p1	bflo_23899
TCONS_00016273.p1	bflo_15907
TCONS_00054639.p1	bflo_01660
TCONS_00007899.p1	bflo_14003
TCONS_00016606.p1	bflo_06674
TCONS_00008633.p1	bflo_13769
TCONS_00040964.p1	bflo_09676
TCONS_00016689.p1	bflo_15544
TCONS_00049386.p1	bflo_11000
TCONS_00001249.p1	bflo_17547
TCONS_00053389.p1	bflo_25760
TCONS_00014403.p1	bflo_22753
TCONS_00022983.p1	bflo_10119
TCONS_00019307.p1	bflo_02502
TCONS_00001182.p1	bflo_23641
TCONS_00048978.p1	bflo_10880
TCONS_00010080.p1	bflo_15474
TCONS_00044107.p1	bflo_14102
TCONS_00003049.p1	bflo_02570
TCONS_00002286.p1	bflo_17548
TCONS_00011251.p1	bflo_06500
TCONS_00020161.p1	bflo_15790
TCONS_00043258.p1	bflo_14818
TCONS_00052744.p1	bflo_25666
TCONS_00045316.p1	bflo_06496
TCONS_00047318.p1	bflo_11667
TCONS_00012110.p1	bflo_24993
TCONS_00052085.p1	bflo_12891
TCONS_00011390.p1	bflo_13218
TCONS_00035035.p1	bflo_06794
TCONS_00055290.p1	bflo_19017
TCONS_00010473.p1	bflo_23932
TCONS_00003900.p1	bflo_02501
TCONS_00001098.p1	bflo_12329
TCONS_00008487.p1	bflo_12714
TCONS_00007890.p1	bflo_13078
TCONS_00023673.p1	bflo_10385
TCONS_00006119.p1	bflo_20785
TCONS_00005812.p1	bflo_20190
TCONS_00021868.p1	bflo_21760
TCONS_00020935.p1	bflo_21890
TCONS_00024045.p1	bflo_10449
TCONS_00036357.p1	bflo_04037
TCONS_00010748.p1	bflo_09345
TCONS_00046745.p1	bflo_06459
TCONS_00020825.p1	bflo_12543
TCONS_00052600.p1	bflo_25715
TCONS_00015586.p1	bflo_17066
TCONS_00050924.p1	bflo_24072
TCONS_00006303.p1	bflo_20152
TCONS_00029806.p1	bflo_06029
TCONS_00044004.p1	bflo_14348
TCONS_00005530.p1	bflo_13948
TCONS_00021269.p1	bflo_21215
TCONS_00007414.p1	bflo_12766
TCONS_00053576.p1	bflo_26348
TCONS_00020777.p1	bflo_26459
TCONS_00056016.p1	bflo_04494
TCONS_00021116.p1	bflo_22258
TCONS_00005077.p1	bflo_20151
TCONS_00027377.p1	bflo_10395
TCONS_00049295.p1	bflo_11530
TCONS_00010498.p1	bflo_12650
TCONS_00001196.p1	bflo_17822
TCONS_00055491.p1	bflo_23479
TCONS_00038222.p1	bflo_01091
TCONS_00006432.p1	bflo_20267
TCONS_00011315.p1	bflo_14890
TCONS_00010204.p1	bflo_09696
TCONS_00009996.p1	bflo_16668
TCONS_00001284.p1	bflo_18446
TCONS_00056956.p1	bflo_05927
TCONS_00048242.p1	bflo_11452
TCONS_00046508.p1	bflo_04773
TCONS_00012193.p1	bflo_05907
TCONS_00048299.p1	bflo_10949
TCONS_00014168.p1	bflo_23433
TCONS_00012708.p1	bflo_23021
TCONS_00015971.p1	bflo_19295
TCONS_00022744.p1	bflo_22235
TCONS_00022742.p1	bflo_21810
TCONS_00010503.p1	bflo_18466
TCONS_00037490.p1	bflo_03458
TCONS_00001232.p1	bflo_27228
TCONS_00042608.p1	bflo_14246
TCONS_00057310.p1	bflo_08847
TCONS_00005176.p1	bflo_20219
TCONS_00001916.p1	bflo_12868
TCONS_00032270.p1	bflo_00194
TCONS_00027542.p1	bflo_00834
TCONS_00055188.p1	bflo_14691
TCONS_00026684.p1	bflo_05725
TCONS_00034770.p1	bflo_05776
TCONS_00025900.p1	bflo_10004
TCONS_00003612.p1	bflo_18853
TCONS_00030224.p1	bflo_26840
TCONS_00027691.p1	bflo_06191
TCONS_00049983.p1	bflo_21846
TCONS_00011108.p1	bflo_05641
TCONS_00027300.p1	bflo_25025
TCONS_00035290.p1	bflo_10656
TCONS_00033553.p1	bflo_10029
TCONS_00038940.p1	bflo_12109
TCONS_00053953.p1	bflo_25460
TCONS_00042480.p1	bflo_14408
TCONS_00026289.p1	bflo_10558
TCONS_00042536.p1	bflo_14592
TCONS_00001243.p1	bflo_17517
TCONS_00007180.p1	bflo_13694
TCONS_00021797.p1	bflo_10861
TCONS_00016870.p1	bflo_14138
TCONS_00009561.p1	bflo_17713
TCONS_00028392.p1	bflo_06407
TCONS_00028821.p1	bflo_06044
TCONS_00055969.p1	bflo_04734
TCONS_00009653.p1	bflo_13180
TCONS_00019728.p1	bflo_26530
TCONS_00023348.p1	bflo_10256
TCONS_00014591.p1	bflo_23457
TCONS_00025841.p1	bflo_10195
TCONS_00042488.p1	bflo_14727
TCONS_00002169.p1	bflo_18136
TCONS_00028748.p1	bflo_03259
TCONS_00047838.p1	bflo_21588
TCONS_00003785.p1	bflo_04437
TCONS_00000681.p1	bflo_10658
TCONS_00030348.p1	bflo_07835
TCONS_00024629.p1	bflo_10925
TCONS_00008651.p1	bflo_13102
TCONS_00050423.p1	bflo_24004
TCONS_00028123.p1	bflo_05880
TCONS_00013066.p1	bflo_23888
TCONS_00006383.p1	bflo_26976
TCONS_00049209.p1	bflo_11161
TCONS_00006352.p1	bflo_04747
TCONS_00013458.p1	bflo_23367
TCONS_00007662.p1	bflo_13264
TCONS_00044224.p1	bflo_14984
TCONS_00026562.p1	bflo_26916
TCONS_00008904.p1	bflo_12767
TCONS_00036221.p1	bflo_04738
TCONS_00055609.p1	bflo_19036
TCONS_00011971.p1	bflo_08147
TCONS_00010102.p1	bflo_23198
TCONS_00053402.p1	bflo_26083
TCONS_00006810.p1	bflo_20074
TCONS_00056633.p1	bflo_18640
TCONS_00002264.p1	bflo_18074
TCONS_00052058.p1	bflo_25129
TCONS_00011220.p1	bflo_10996
TCONS_00036463.p1	bflo_03286
TCONS_00026138.p1	bflo_09299
TCONS_00027944.p1	bflo_05998
TCONS_00016939.p1	bflo_17457
TCONS_00026713.p1	bflo_10789
TCONS_00008945.p1	bflo_13220
TCONS_00022884.p1	bflo_21592
TCONS_00029293.p1	bflo_02947
TCONS_00051168.p1	bflo_24792
TCONS_00056137.p1	bflo_07795
TCONS_00004384.p1	bflo_02443
TCONS_00008298.p1	bflo_13255
TCONS_00002189.p1	bflo_17567
TCONS_00050548.p1	bflo_25102
TCONS_00018862.p1	bflo_00932
TCONS_00052434.p1	bflo_13358
TCONS_00055498.p1	bflo_01121
TCONS_00029987.p1	bflo_07486
TCONS_00008640.p1	bflo_13567
TCONS_00031884.p1	bflo_00363
TCONS_00000865.p1	bflo_17520
TCONS_00000285.p1	bflo_18151
TCONS_00027608.p1	bflo_08967
TCONS_00024222.p1	bflo_05370
TCONS_00015347.p1	bflo_16343
TCONS_00057071.p1	bflo_19761
TCONS_00015791.p1	bflo_16620
TCONS_00050269.p1	bflo_24506
TCONS_00052002.p1	bflo_24357
TCONS_00056615.p1	bflo_18969
TCONS_00021220.p1	bflo_01101
TCONS_00003601.p1	bflo_23292
TCONS_00013342.p1	bflo_23424
TCONS_00019267.p1	bflo_26895
TCONS_00013114.p1	bflo_22877
TCONS_00043587.p1	bflo_01166
TCONS_00049471.p1	bflo_12377
TCONS_00048493.p1	bflo_11642
TCONS_00011020.p1	bflo_13880
TCONS_00008972.p1	bflo_20744
TCONS_00010647.p1	bflo_16182
TCONS_00040416.p1	bflo_13602
TCONS_00019286.p1	bflo_00746
TCONS_00027327.p1	bflo_10444
TCONS_00026885.p1	bflo_05289
TCONS_00037182.p1	bflo_14331
TCONS_00053661.p1	bflo_27508
TCONS_00028245.p1	bflo_05874
TCONS_00041970.p1	bflo_15076
TCONS_00021886.p1	bflo_21257
TCONS_00045502.p1	bflo_06013
TCONS_00048348.p1	bflo_12370
TCONS_00020225.p1	bflo_03232
TCONS_00016257.p1	bflo_16653
TCONS_00008544.p1	bflo_12636
TCONS_00030468.p1	bflo_08512
TCONS_00006555.p1	bflo_20935
TCONS_00043012.p1	bflo_11286
TCONS_00019051.p1	bflo_00232
TCONS_00026280.p1	bflo_10627
TCONS_00054921.p1	bflo_15910
TCONS_00051273.p1	bflo_24113
TCONS_00022466.p1	bflo_22118
TCONS_00031353.p1	bflo_07530
TCONS_00001087.p1	bflo_17915
TCONS_00009430.p1	bflo_05103
TCONS_00013959.p1	bflo_23009
TCONS_00004663.p1	bflo_20442
TCONS_00028351.p1	bflo_01267
TCONS_00006927.p1	bflo_01184
TCONS_00024431.p1	bflo_09093
TCONS_00031423.p1	bflo_26847
TCONS_00010403.p1	bflo_14084
TCONS_00004850.p1	bflo_21142
TCONS_00020037.p1	bflo_00684
TCONS_00039977.p1	bflo_19468
TCONS_00039158.p1	bflo_08060
TCONS_00048225.p1	bflo_04326
TCONS_00000598.p1	bflo_17426
TCONS_00030693.p1	bflo_08185
TCONS_00057030.p1	bflo_10201
TCONS_00047924.p1	bflo_12221
TCONS_00017154.p1	bflo_01107
TCONS_00009797.p1	bflo_04770
TCONS_00054314.p1	bflo_26290
TCONS_00017004.p1	bflo_01987
TCONS_00042784.p1	bflo_14641
TCONS_00029769.p1	bflo_11257
TCONS_00027342.p1	bflo_09786
TCONS_00009116.p1	bflo_13066
TCONS_00030181.p1	bflo_07889
TCONS_00031698.p1	bflo_07803
TCONS_00049328.p1	bflo_12055
TCONS_00051560.p1	bflo_24989
TCONS_00042618.p1	bflo_15224
TCONS_00034689.p1	bflo_18126
TCONS_00047460.p1	bflo_09572
TCONS_00009159.p1	bflo_13272
TCONS_00015059.p1	bflo_16019
TCONS_00042769.p1	bflo_14829
TCONS_00057278.p1	bflo_15475
TCONS_00052844.p1	bflo_26219
TCONS_00054552.p1	bflo_25300
TCONS_00014899.p1	bflo_16817
TCONS_00006706.p1	bflo_20886
TCONS_00046754.p1	bflo_06824
TCONS_00006279.p1	bflo_20544
TCONS_00042851.p1	bflo_14184
TCONS_00035491.p1	bflo_07908
TCONS_00038727.p1	bflo_26558
TCONS_00014124.p1	bflo_23277
TCONS_00056653.p1	bflo_14224
TCONS_00054387.p1	bflo_25169
TCONS_00044976.p1	bflo_05978
TCONS_00016079.p1	bflo_15965
TCONS_00053132.p1	bflo_26793
TCONS_00022396.p1	bflo_22450
TCONS_00002955.p1	bflo_02598
TCONS_00025437.p1	bflo_10512
TCONS_00038855.p1	bflo_00355
TCONS_00002678.p1	bflo_02448
TCONS_00025066.p1	bflo_09091
TCONS_00031167.p1	bflo_07693
TCONS_00055775.p1	bflo_26582
TCONS_00015720.p1	bflo_15826
TCONS_00018911.p1	bflo_00947
TCONS_00003186.p1	bflo_02736
TCONS_00053093.p1	bflo_25218
TCONS_00010253.p1	bflo_12630
TCONS_00044885.p1	bflo_21703
TCONS_00020930.p1	bflo_06032
TCONS_00053828.p1	bflo_26268
TCONS_00009344.p1	bflo_12713
TCONS_00014568.p1	bflo_23023
TCONS_00029451.p1	bflo_03527
TCONS_00015470.p1	bflo_16280
TCONS_00020977.p1	bflo_21826
TCONS_00024535.p1	bflo_06146
TCONS_00029650.p1	bflo_26403
TCONS_00007056.p1	bflo_13534
TCONS_00049664.p1	bflo_11732
TCONS_00043776.p1	bflo_14639
TCONS_00012837.p1	bflo_14274
TCONS_00029902.p1	bflo_06896
TCONS_00002399.p1	bflo_17501
TCONS_00017446.p1	bflo_01505
TCONS_00056723.p1	bflo_19737
TCONS_00008354.p1	bflo_02360
TCONS_00015541.p1	bflo_08095
TCONS_00019342.p1	bflo_07164
TCONS_00053917.p1	bflo_01628
TCONS_00003654.p1	bflo_02494
TCONS_00015366.p1	bflo_15599
TCONS_00016077.p1	bflo_16619
TCONS_00013199.p1	bflo_23684
TCONS_00012409.p1	bflo_23483
TCONS_00055107.p1	bflo_06009
TCONS_00041684.p1	bflo_14974
TCONS_00029649.p1	bflo_03485
TCONS_00051480.p1	bflo_24562
TCONS_00011717.p1	bflo_05166
TCONS_00022253.p1	bflo_06172
TCONS_00028970.p1	bflo_05707
TCONS_00026723.p1	bflo_23462
TCONS_00014767.p1	bflo_00299
TCONS_00049300.p1	bflo_12317
TCONS_00000480.p1	bflo_09427
TCONS_00016534.p1	bflo_15701
TCONS_00012552.p1	bflo_23024
TCONS_00015338.p1	bflo_15843
TCONS_00006174.p1	bflo_20473
TCONS_00054239.p1	bflo_25718
TCONS_00030954.p1	bflo_07345
TCONS_00009662.p1	bflo_09081
TCONS_00017895.p1	bflo_23799
TCONS_00022397.p1	bflo_21824
TCONS_00026262.p1	bflo_23729
TCONS_00019581.p1	bflo_00893
TCONS_00011656.p1	bflo_11033
TCONS_00019067.p1	bflo_07045
TCONS_00006587.p1	bflo_02738
TCONS_00007524.p1	bflo_13893
TCONS_00055105.p1	bflo_18611
TCONS_00027496.p1	bflo_09288
TCONS_00043322.p1	bflo_14445
TCONS_00009697.p1	bflo_16326
TCONS_00010143.p1	bflo_19694
TCONS_00049097.p1	bflo_21072
TCONS_00014455.p1	bflo_23613
TCONS_00011838.p1	bflo_10945
TCONS_00048633.p1	bflo_10989
TCONS_00041620.p1	bflo_15440
TCONS_00054222.p1	bflo_09008
TCONS_00019123.p1	bflo_08336
TCONS_00055309.p1	bflo_19481
TCONS_00015265.p1	bflo_23423
TCONS_00011922.p1	bflo_21440
TCONS_00004019.p1	bflo_02568
TCONS_00005079.p1	bflo_20540
TCONS_00037672.p1	bflo_01881
TCONS_00036423.p1	bflo_24589
TCONS_00003457.p1	bflo_19289
TCONS_00056951.p1	bflo_22222
TCONS_00037890.p1	bflo_03693
TCONS_00021339.p1	bflo_22183
TCONS_00029381.p1	bflo_10249
TCONS_00012419.p1	bflo_23878
TCONS_00032895.p1	bflo_23625
TCONS_00030924.p1	bflo_07528
TCONS_00001020.p1	bflo_17574
TCONS_00005764.p1	bflo_10574
TCONS_00046853.p1	bflo_06745
TCONS_00015036.p1	bflo_15884
TCONS_00014664.p1	bflo_06568
TCONS_00041896.p1	bflo_14820
TCONS_00028509.p1	bflo_03757
TCONS_00008067.p1	bflo_12700
TCONS_00045332.p2	bflo_18382
TCONS_00018965.p1	bflo_07244
TCONS_00028178.p1	bflo_04278
TCONS_00014505.p1	bflo_25097
TCONS_00012295.p1	bflo_23594
TCONS_00043014.p1	bflo_14076
TCONS_00014229.p1	bflo_26164
TCONS_00030940.p1	bflo_07348
TCONS_00030570.p1	bflo_07890
TCONS_00017536.p1	bflo_01491
TCONS_00012579.p1	bflo_23425
TCONS_00047280.p1	bflo_11694
TCONS_00009337.p1	bflo_12717
TCONS_00013935.p1	bflo_23876
TCONS_00030309.p1	bflo_07969
TCONS_00053099.p1	bflo_11939
TCONS_00053004.p1	bflo_02596
TCONS_00040470.p1	bflo_17608
TCONS_00052239.p1	bflo_24087
TCONS_00021863.p1	bflo_21350
TCONS_00000887.p1	bflo_24564
TCONS_00024782.p1	bflo_22706
TCONS_00050286.p1	bflo_07950
TCONS_00022127.p1	bflo_04831
TCONS_00002763.p1	bflo_02343
TCONS_00030276.p1	bflo_08662
TCONS_00036891.p1	bflo_18414
TCONS_00009128.p1	bflo_13813
TCONS_00011622.p1	bflo_01422
TCONS_00013719.p1	bflo_04356
TCONS_00005209.p1	bflo_20274
TCONS_00003089.p1	bflo_02806
TCONS_00044053.p1	bflo_15147
TCONS_00044059.p1	bflo_14204
TCONS_00046585.p1	bflo_00254
TCONS_00029922.p1	bflo_07621
TCONS_00031180.p1	bflo_08107
TCONS_00013495.p1	bflo_22885
TCONS_00051568.p1	bflo_25067
TCONS_00011618.p1	bflo_18334
TCONS_00006849.p1	bflo_09178
TCONS_00006374.p1	bflo_24139
TCONS_00001516.p1	bflo_07398
TCONS_00021605.p1	bflo_21789
TCONS_00053434.p1	bflo_20563
TCONS_00047818.p1	bflo_11093
TCONS_00047747.p1	bflo_11272
TCONS_00013829.p1	bflo_23097
TCONS_00051497.p1	bflo_25346
TCONS_00036253.p1	bflo_03015
TCONS_00009368.p1	bflo_13174
TCONS_00052872.p1	bflo_09729
TCONS_00020938.p1	bflo_21680
TCONS_00032479.p1	bflo_00386
TCONS_00034986.p1	bflo_09647
TCONS_00049637.p1	bflo_11745
TCONS_00013381.p1	bflo_23034
TCONS_00013687.p1	bflo_23771
TCONS_00014763.p1	bflo_15861
TCONS_00013494.p1	bflo_17908
TCONS_00029292.p1	bflo_06087
TCONS_00049409.p1	bflo_11369
TCONS_00051309.p1	bflo_04791
TCONS_00022934.p1	bflo_22559
TCONS_00055572.p1	bflo_18261
TCONS_00049274.p1	bflo_11652
TCONS_00013924.p1	bflo_23381
TCONS_00024168.p1	bflo_09895
TCONS_00014321.p1	bflo_22946
TCONS_00055457.p1	bflo_18570
TCONS_00000152.p1	bflo_17740
TCONS_00037381.p1	bflo_03250
TCONS_00029826.p1	bflo_21962
TCONS_00022727.p1	bflo_22071
TCONS_00056620.p1	bflo_12845
TCONS_00055584.p1	bflo_12123
TCONS_00037536.p1	bflo_03738
TCONS_00049329.p1	bflo_11047
TCONS_00016897.p1	bflo_01029
TCONS_00057250.p1	bflo_18759
TCONS_00035036.p1	bflo_08752
TCONS_00057200.p1	bflo_18771
TCONS_00054620.p1	bflo_25244
TCONS_00030056.p1	bflo_13293
TCONS_00030064.p1	bflo_07592
TCONS_00023605.p1	bflo_27346
TCONS_00027070.p1	bflo_10106
TCONS_00002333.p1	bflo_04398
TCONS_00022463.p1	bflo_21278
TCONS_00016387.p1	bflo_16446
TCONS_00049627.p1	bflo_12477
TCONS_00008480.p1	bflo_25751
TCONS_00030188.p1	bflo_07370
TCONS_00038095.p1	bflo_03626
TCONS_00056172.p1	bflo_09936
TCONS_00009657.p1	bflo_13199
TCONS_00009034.p1	bflo_25074
TCONS_00004152.p1	bflo_04784
TCONS_00041657.p1	bflo_10156
TCONS_00006430.p1	bflo_20054
TCONS_00000575.p1	bflo_18023
TCONS_00014211.p1	bflo_23037
TCONS_00055473.p1	bflo_27276
TCONS_00024074.p1	bflo_09462
TCONS_00014749.p1	bflo_16568
TCONS_00043916.p1	bflo_11778
TCONS_00043771.p1	bflo_14857
TCONS_00014244.p1	bflo_23835
TCONS_00000774.p1	bflo_17475
TCONS_00049657.p1	bflo_11439
TCONS_00010968.p1	bflo_13190
TCONS_00017417.p1	bflo_11130
TCONS_00014974.p1	bflo_16652
TCONS_00042950.p1	bflo_15452
TCONS_00010036.p1	bflo_27320
TCONS_00056269.p1	bflo_25671
TCONS_00014504.p1	bflo_23464
TCONS_00010524.p1	bflo_19745
TCONS_00010367.p1	bflo_14027
TCONS_00022165.p1	bflo_21343
TCONS_00026059.p1	bflo_10009
TCONS_00042861.p1	bflo_14124
TCONS_00010383.p1	bflo_15028
TCONS_00005066.p1	bflo_20505
TCONS_00004069.p1	bflo_19798
TCONS_00029791.p1	bflo_26456
TCONS_00048910.p1	bflo_17731
TCONS_00002151.p1	bflo_09123
TCONS_00026075.p1	bflo_09054
TCONS_00017674.p1	bflo_01443
TCONS_00028636.p1	bflo_03852
TCONS_00000166.p1	bflo_04454
TCONS_00050393.p1	bflo_03206
TCONS_00055930.p1	bflo_23744
TCONS_00042977.p1	bflo_14267
TCONS_00056981.p1	bflo_19273
TCONS_00051035.p1	bflo_24372
TCONS_00028626.p1	bflo_06197
TCONS_00010798.p1	bflo_05917
TCONS_00048372.p2	bflo_26188
TCONS_00036725.p1	bflo_03481
TCONS_00006875.p1	bflo_21196
TCONS_00026054.p1	bflo_09900
TCONS_00043945.p1	bflo_14646
TCONS_00044929.p1	bflo_24891
TCONS_00011829.p1	bflo_19115
TCONS_00002648.p1	bflo_02564
TCONS_00048042.p1	bflo_05002
TCONS_00013691.p1	bflo_22925
TCONS_00049669.p1	bflo_11484
TCONS_00000199.p1	bflo_18119
TCONS_00045392.p1	bflo_04382
TCONS_00020701.p1	bflo_10476
TCONS_00007765.p1	bflo_12821
TCONS_00006107.p1	bflo_20382
TCONS_00000201.p1	bflo_15838
TCONS_00009628.p1	bflo_18457
TCONS_00022112.p1	bflo_21714
TCONS_00041898.p1	bflo_14821
TCONS_00010637.p1	bflo_10926
TCONS_00055329.p1	bflo_25881
TCONS_00043866.p1	bflo_15165
TCONS_00007577.p1	bflo_12674
TCONS_00053971.p1	bflo_26334
TCONS_00029721.p1	bflo_03956
TCONS_00044745.p1	bflo_06240
TCONS_00022913.p1	bflo_21551
TCONS_00010802.p1	bflo_10198
TCONS_00027124.p1	bflo_09536
TCONS_00037549.p1	bflo_09928
TCONS_00042743.p1	bflo_15168
TCONS_00011046.p1	bflo_21346
TCONS_00004481.p1	bflo_18235
TCONS_00010576.p1	bflo_18873
TCONS_00049551.p1	bflo_11615
TCONS_00043774.p1	bflo_27136
TCONS_00028807.p1	bflo_15246
TCONS_00051958.p1	bflo_23993
TCONS_00017612.p1	bflo_09888
TCONS_00008475.p1	bflo_13126
TCONS_00006086.p1	bflo_19864
TCONS_00017864.p1	bflo_01659
TCONS_00051512.p1	bflo_20953
TCONS_00031450.p1	bflo_08612
TCONS_00018872.p1	bflo_01512
TCONS_00015912.p1	bflo_15565
TCONS_00024462.p1	bflo_26911
TCONS_00013654.p1	bflo_23076
TCONS_00011573.p1	bflo_19038
TCONS_00042852.p1	bflo_14181
TCONS_00011019.p1	bflo_07506
TCONS_00014769.p1	bflo_15645
TCONS_00047231.p1	bflo_04118
TCONS_00011880.p1	bflo_04849
TCONS_00044267.p1	bflo_14644
TCONS_00041687.p1	bflo_14652
TCONS_00015306.p1	bflo_16395
TCONS_00011629.p1	bflo_17251
