Orthogroup	XENTR	HUMAN
OG0001220	XENTR09829	HUMAN14183
OG0001221	XENTR15915	HUMAN08173, HUMAN08174, HUMAN08177, HUMAN08176, HUMAN08178, HUMAN08175, HUMAN08179, HUMAN08180
OG0001223	XENTR07799	HUMAN27843
OG0001223	XENTR10652	HUMAN11032
OG0001223	XENTR13605	HUMAN07991
OG0001223	XENTR02494, XENTR02495	HUMAN19019
OG0001224	XENTR18588	HUMAN00248, HUMAN00249, HUMAN00250, HUMAN15488, HUMAN15490, HUMAN00247
OG0001225	XENTR09310	HUMAN09188
OG0001225	XENTR06994	HUMAN28761
OG0001225	XENTR15732	HUMAN14334
OG0001226	XENTR11877	HUMAN19536
OG0001226	XENTR07881	HUMAN25307
OG0001226	XENTR05450	HUMAN00527, HUMAN00528
OG0001227	XENTR02799	HUMAN20885
OG0001227	XENTR12049	HUMAN00710
OG0001227	XENTR10779	HUMAN07454
OG0001227	XENTR05921	HUMAN30017
OG0001230	XENTR05023	HUMAN28278
OG0001230	XENTR07941	HUMAN00720
OG0001230	XENTR12054	HUMAN00717
OG0001230	XENTR07940	HUMAN00718
OG0001231	XENTR03878	HUMAN08473
OG0001231	XENTR01648	HUMAN16911
OG0001232	XENTR01820	HUMAN10318
OG0001233	XENTR15515	HUMAN07688
OG0001234	XENTR15695	HUMAN13874
OG0001234	XENTR00503	HUMAN11222
OG0001236	XENTR16068	HUMAN05859
OG0001237	XENTR03125	HUMAN10071
OG0001237	XENTR11439	HUMAN01580
OG0001237	XENTR05845	HUMAN23506
OG0001238	XENTR08981	HUMAN09752, HUMAN24272
OG0001238	XENTR12621	HUMAN20738
OG0001238	XENTR06928	HUMAN12789
OG0001238	XENTR03786	HUMAN06408
OG0001239	XENTR05992	HUMAN26890
OG0001239	XENTR11309	HUMAN21102
OG0001240	XENTR01403	HUMAN10000, HUMAN09999, HUMAN09997
OG0001240	XENTR12304	HUMAN01896, HUMAN01897
OG0001240	XENTR05718	HUMAN28832
OG0001241	XENTR12971	HUMAN18832, HUMAN18831
OG0001241	XENTR07087	HUMAN07799
OG0001243	XENTR17516, XENTR17517	HUMAN27651, HUMAN27653, HUMAN27652, HUMAN27650
OG0001245	XENTR03643	HUMAN23851
OG0001245	XENTR11740	HUMAN22660
OG0001245	XENTR09295	HUMAN03158, HUMAN03156
OG0001246	XENTR08405	HUMAN18091
OG0001247	XENTR18189	HUMAN27059
OG0001247	XENTR18467	HUMAN20519
OG0001247	XENTR11045	HUMAN29792
OG0001248	XENTR01078	HUMAN18429, HUMAN18430
OG0001248	XENTR18804	HUMAN03092, HUMAN03076, HUMAN03293, HUMAN03125, HUMAN03071
OG0001248	XENTR03776	HUMAN06688
OG0001249	XENTR04710	HUMAN28497
OG0001249	XENTR00318	HUMAN00860
OG0001250	XENTR10529	HUMAN13009
OG0001250	XENTR04777	HUMAN20055, HUMAN20056, HUMAN20057
OG0001250	XENTR07316	HUMAN12131
OG0001251	XENTR03730	HUMAN11600
OG0001251	XENTR12411	HUMAN08159, HUMAN08158
OG0001252	XENTR06520	HUMAN15100
OG0001252	XENTR03993, XENTR03992	HUMAN01282
OG0001252	XENTR09825	HUMAN14175, HUMAN14174
OG0001253	XENTR01323	HUMAN20377
OG0001253	XENTR07953	HUMAN24966
OG0001253	XENTR01322	HUMAN20379
OG0001253	XENTR02523	HUMAN24965
OG0001254	XENTR03435	HUMAN23637
OG0001254	XENTR01471	HUMAN09380
OG0001255	XENTR13075	HUMAN28258
OG0001255	XENTR00445	HUMAN01216
OG0001255	XENTR02994	HUMAN19038, HUMAN19039
OG0001255	XENTR07995	HUMAN25595
OG0001255	XENTR10739	HUMAN28179
OG0001256	XENTR12356	HUMAN25828
OG0001257	XENTR13747, XENTR07548, XENTR13750, XENTR13748, XENTR13749	HUMAN23940, HUMAN23929, HUMAN23935, HUMAN23934, HUMAN23932, HUMAN23930, HUMAN23937, HUMAN23938, HUMAN23926, HUMAN23925, HUMAN23927, HUMAN23933, HUMAN23931, HUMAN23928
OG0001261	XENTR03563	HUMAN22947
OG0001261	XENTR16999	HUMAN04078, HUMAN04079
OG0001262	XENTR06170, XENTR06171	HUMAN29428
OG0001262	XENTR15533	HUMAN24853
OG0001263	XENTR06868	HUMAN12942
OG0001264	XENTR02490	HUMAN18861
OG0001264	XENTR05140	HUMAN28023
OG0001266	XENTR10900	HUMAN13675
OG0001266	XENTR02450	HUMAN18946
OG0001267	XENTR14460	HUMAN27473, HUMAN27475, HUMAN27477, HUMAN27476
OG0001267	XENTR06333	HUMAN07336, HUMAN07335
OG0001268	XENTR08282	HUMAN22451
OG0001268	XENTR18855	HUMAN29785, HUMAN29783
OG0001270	XENTR01782	HUMAN10267, HUMAN10268, HUMAN10266
OG0001270	XENTR12521, XENTR12522	HUMAN10495
OG0001271	XENTR17754	HUMAN27281
OG0001271	XENTR02751	HUMAN13161
OG0001271	XENTR07226	HUMAN06386
OG0001272	XENTR18340	HUMAN10856
OG0001272	XENTR09464	HUMAN12263
OG0001272	XENTR00960	HUMAN28972
OG0001273	XENTR13224	HUMAN09957
OG0001273	XENTR14752	HUMAN15061
OG0001273	XENTR14082	HUMAN23537
OG0001274	XENTR13249	HUMAN01186
OG0001274	XENTR15210, XENTR15211	HUMAN14450
OG0001274	XENTR07752	HUMAN29306
OG0001275	XENTR14624	HUMAN25458
OG0001276	XENTR09721	HUMAN05158
OG0001276	XENTR13760	HUMAN23988, HUMAN23987
OG0001278	XENTR09813	HUMAN13574, HUMAN02569, HUMAN02570
OG0001279	XENTR11976	HUMAN15552, HUMAN15549
OG0001279	XENTR14916	HUMAN09000
OG0001280	XENTR13872	HUMAN09972
OG0001280	XENTR04350	HUMAN14369
OG0001280	XENTR07156	HUMAN28522
OG0001281	XENTR10819	HUMAN05763
OG0001281	XENTR12911	HUMAN25263
OG0001281	XENTR17643	HUMAN04721, HUMAN04723
OG0001282	XENTR16436	HUMAN11803
OG0001282	XENTR00274	HUMAN21801
OG0001284	XENTR15697	HUMAN27205
OG0001284	XENTR01467, XENTR01466	HUMAN09392
OG0001285	XENTR08874	HUMAN22105
OG0001285	XENTR13103	HUMAN03724
OG0001286	XENTR12060	HUMAN03915, HUMAN03916
OG0001287	XENTR06418	HUMAN23780
OG0001287	XENTR10568	HUMAN17479, HUMAN26326
OG0001287	XENTR10975	HUMAN22569
OG0001287	XENTR14177	HUMAN30270
OG0001288	XENTR05832, XENTR05833	HUMAN23493
OG0001289	XENTR03860	HUMAN08449
OG0001290	XENTR00546	HUMAN23738
OG0001290	XENTR09553	HUMAN11087
OG0001291	XENTR02209	HUMAN27542
OG0001291	XENTR05578	HUMAN22728
OG0001291	XENTR07580, XENTR07579	HUMAN03289
OG0001292	XENTR03404	HUMAN20666
OG0001292	XENTR01086	HUMAN18444
OG0001293	XENTR06445	HUMAN07380
OG0001293	XENTR06449	HUMAN07387
OG0001293	XENTR06446	HUMAN07382
OG0001293	XENTR16665	HUMAN04647
OG0001293	XENTR14560	HUMAN12393
OG0001294	XENTR08985, XENTR08984	HUMAN08609
OG0001295	XENTR07162	HUMAN17913, HUMAN17912
OG0001295	XENTR07111	HUMAN06527
OG0001295	XENTR10843	HUMAN12887, HUMAN12884
OG0001295	XENTR03343	HUMAN26090, HUMAN26089
OG0001296	XENTR10758	HUMAN08945
OG0001296	XENTR16218	HUMAN04788
OG0001296	XENTR01664, XENTR01665	HUMAN02472, HUMAN02470, HUMAN02471
OG0001297	XENTR07068, XENTR07067	HUMAN06849, HUMAN06850
OG0001297	XENTR01254	HUMAN02321, HUMAN02322
OG0001297	XENTR17500	HUMAN04265
OG0001300	XENTR09380	HUMAN21610
OG0001300	XENTR15087	HUMAN07635
OG0001300	XENTR13396	HUMAN30249
OG0001302	XENTR00019	HUMAN00934
OG0001302	XENTR05127, XENTR05128	HUMAN28036
OG0001304	XENTR13603	HUMAN07987
OG0001304	XENTR09891	HUMAN11035
OG0001304	XENTR07804	HUMAN27849
OG0001304	XENTR02497	HUMAN19007
OG0001305	XENTR06508	HUMAN14853
OG0001305	XENTR06784	HUMAN29257
OG0001305	XENTR15394	HUMAN01234
OG0001306	XENTR00068	HUMAN01015, HUMAN01014
OG0001306	XENTR06783	HUMAN29260
OG0001308	XENTR10339	HUMAN24359
OG0001308	XENTR11736	HUMAN22496
OG0001309	XENTR12950	HUMAN26186, HUMAN26187
OG0001310	XENTR02393	HUMAN09337
OG0001310	XENTR15418	HUMAN17449
OG0001311	XENTR11767	HUMAN02788
OG0001311	XENTR16951	HUMAN20553
OG0001312	XENTR12977	HUMAN19586, HUMAN21384, HUMAN21385
OG0001313	XENTR05706	HUMAN05732
OG0001313	XENTR13563	HUMAN21234
OG0001315	XENTR18202	HUMAN13233
OG0001315	XENTR00932	HUMAN25875
OG0001316	XENTR05492	HUMAN22411
OG0001316	XENTR15964	HUMAN07507
OG0001317	XENTR06399	HUMAN26503, HUMAN26504
OG0001318	XENTR10187	HUMAN16547, HUMAN16548
OG0001318	XENTR00640	HUMAN21172
OG0001319	XENTR00669	HUMAN30310
OG0001319	XENTR10926	HUMAN21541
OG0001320	XENTR12547	HUMAN27988, HUMAN27989
OG0001320	XENTR13078	HUMAN09292
OG0001320	XENTR04130	HUMAN16855, HUMAN16856
OG0001321	XENTR12156	HUMAN01841
OG0001321	XENTR11250	HUMAN09666
OG0001321	XENTR11532, XENTR11534	HUMAN14539
OG0001322	XENTR10160	HUMAN03840
OG0001322	XENTR07426	HUMAN15479, HUMAN15481
OG0001323	XENTR04149	HUMAN02685
OG0001323	XENTR14533	HUMAN04964
OG0001323	XENTR06661	HUMAN08571
OG0001323	XENTR12671	HUMAN15461
OG0001324	XENTR08414	HUMAN21897
OG0001325	XENTR05586	HUMAN22707, HUMAN22706, HUMAN22705, HUMAN22708
OG0001325	XENTR05589	HUMAN22704
OG0001325	XENTR05590, XENTR05591	HUMAN22702
OG0001325	XENTR05592	HUMAN22701
OG0001326	XENTR09549	HUMAN03521
OG0001326	XENTR01917	HUMAN17368
OG0001326	XENTR01916, XENTR08643	HUMAN17367
OG0001326	XENTR11848	HUMAN03603
OG0001327	XENTR10101	HUMAN06766, HUMAN06765
OG0001327	XENTR14547	HUMAN02428
OG0001329	XENTR00757	HUMAN02833
OG0001329	XENTR03282	HUMAN23067
OG0001329	XENTR17153	HUMAN29619, HUMAN29617, HUMAN29618
OG0001329	XENTR17152	HUMAN29616, HUMAN29615
OG0001330	XENTR14976	HUMAN10847
OG0001330	XENTR11097	HUMAN12308
OG0001330	XENTR10939	HUMAN07235
OG0001331	XENTR14937	HUMAN22231
OG0001331	XENTR18315	HUMAN24247, HUMAN13998
OG0001332	XENTR11574, XENTR14153, XENTR14152	HUMAN29020
OG0001333	XENTR01835	HUMAN10313
OG0001335	XENTR09833	HUMAN14163, HUMAN14162
OG0001337	XENTR04761	HUMAN23397
OG0001337	XENTR09361	HUMAN00896
OG0001338	XENTR04653	HUMAN01317
OG0001338	XENTR04924	HUMAN14610
OG0001338	XENTR09182	HUMAN28851
OG0001338	XENTR08090	HUMAN14311
OG0001338	XENTR17819	HUMAN15099
OG0001338	XENTR00438	HUMAN01208
OG0001338	XENTR14154	HUMAN29026
OG0001339	XENTR10662	HUMAN25156
OG0001339	XENTR05180	HUMAN16668
OG0001341	XENTR17450	HUMAN13955
OG0001344	XENTR06464	HUMAN17092
OG0001345	XENTR02832	HUMAN21450, HUMAN21451, HUMAN21449
OG0001348	XENTR02721	HUMAN07855, HUMAN07854, HUMAN07853
OG0001348	XENTR02053	HUMAN30397
OG0001350	XENTR00070	HUMAN01020
OG0001351	XENTR06632	HUMAN30584
OG0001351	XENTR02308	HUMAN29755
OG0001352	XENTR07810	HUMAN27857
OG0001353	XENTR09948	HUMAN18781
OG0001353	XENTR02518	HUMAN18886
OG0001354	XENTR09675	HUMAN01976
OG0001354	XENTR12221	HUMAN14805
OG0001354	XENTR00037	HUMAN00966
OG0001354	XENTR04304	HUMAN28999
OG0001355	XENTR03193	HUMAN21593
OG0001355	XENTR09059	HUMAN07898
OG0001355	XENTR08752	HUMAN24307
OG0001355	XENTR12634	HUMAN22136
OG0001355	XENTR02287, XENTR14204	HUMAN03703
OG0001356	XENTR11301	HUMAN21113
OG0001356	XENTR02362	HUMAN06242
OG0001356	XENTR06819	HUMAN29863
OG0001357	XENTR05091	HUMAN16834
OG0001357	XENTR02425	HUMAN09251
OG0001357	XENTR12657	HUMAN15455
OG0001358	XENTR12813	HUMAN19357
OG0001358	XENTR14180	HUMAN30325
OG0001358	XENTR08002	HUMAN25709
OG0001359	XENTR04346	HUMAN14362
OG0001359	XENTR10433	HUMAN09431, HUMAN09433, HUMAN09435, HUMAN09434, HUMAN09432
OG0001359	XENTR08085	HUMAN28720
OG0001359	XENTR18085	HUMAN01773
OG0001360	XENTR05571	HUMAN22743, HUMAN22745, HUMAN22744
OG0001361	XENTR11816, XENTR11817	HUMAN04301
OG0001362	XENTR09103	HUMAN13462
OG0001362	XENTR03162	HUMAN26044
OG0001363	XENTR09917	HUMAN02206
OG0001364	XENTR17966	HUMAN26706
OG0001364	XENTR03257	HUMAN18389
OG0001365	XENTR03966	HUMAN29603
OG0001365	XENTR05559	HUMAN22759
OG0001366	XENTR13631	HUMAN26227
OG0001367	XENTR12179	HUMAN13672
OG0001367	XENTR12890	HUMAN16628, HUMAN16627
OG0001368	XENTR09946	HUMAN18786, HUMAN18785
OG0001368	XENTR11688	HUMAN08633
OG0001369	XENTR07049	HUMAN20946, HUMAN20945
OG0001369	XENTR14549, XENTR14550	HUMAN02425, HUMAN02423, HUMAN02424
OG0001369	XENTR10107	HUMAN06739, HUMAN06737
OG0001370	XENTR01446	HUMAN10042
OG0001370	XENTR09409	HUMAN18140
OG0001371	XENTR09788	HUMAN13498, HUMAN13497
OG0001372	XENTR17215	HUMAN01152
OG0001373	XENTR01826	HUMAN10734
OG0001373	XENTR09130	HUMAN12051
OG0001373	XENTR04806	HUMAN20117
OG0001374	XENTR15855	HUMAN01648
OG0001374	XENTR14140	HUMAN30333
OG0001375	XENTR07997	HUMAN25598
OG0001375	XENTR12997	HUMAN00578, HUMAN00579
OG0001376	XENTR13691	HUMAN05737
OG0001376	XENTR14498	HUMAN15337
OG0001376	XENTR07143	HUMAN19374
OG0001377	XENTR07904	HUMAN18646
OG0001377	XENTR16306	HUMAN03683
OG0001378	XENTR01985	HUMAN27599
OG0001378	XENTR01998	HUMAN03792, HUMAN24020
OG0001378	XENTR11085	HUMAN22165
OG0001378	XENTR12484	HUMAN24018
OG0001379	XENTR05934	HUMAN21524
OG0001379	XENTR18078, XENTR18079	HUMAN05168, HUMAN05167, HUMAN17620, HUMAN17658
OG0001380	XENTR13793	HUMAN23909, HUMAN23910
OG0001380	XENTR03477, XENTR03478	HUMAN22347
OG0001381	XENTR15731	HUMAN14335
OG0001381	XENTR09312	HUMAN09185
OG0001381	XENTR06992	HUMAN28764
OG0001382	XENTR05428	HUMAN16044
OG0001383	XENTR06787	HUMAN29249
OG0001384	XENTR06196	HUMAN07653
OG0001384	XENTR07238	HUMAN07663
OG0001385	XENTR05861	HUMAN00708
OG0001386	XENTR17191	HUMAN12570
OG0001386	XENTR01734	HUMAN20602
OG0001387	XENTR05202	HUMAN06632
OG0001388	XENTR06312	HUMAN29687, HUMAN30613
OG0001388	XENTR11586	HUMAN30096
OG0001389	XENTR05255	HUMAN30191, HUMAN30192
OG0001389	XENTR05190	HUMAN17427
OG0001389	XENTR01018	HUMAN22895
OG0001389	XENTR09739	HUMAN24383
OG0001390	XENTR03382	HUMAN23162
OG0001390	XENTR00398	HUMAN06879, HUMAN06878
OG0001390	XENTR02568	HUMAN01390
OG0001391	XENTR13618, XENTR04583	HUMAN07999
OG0001394	XENTR14743	HUMAN07471
OG0001394	XENTR16874	HUMAN27466
OG0001395	XENTR05456	HUMAN00543
OG0001395	XENTR16923	HUMAN25836
OG0001395	XENTR11578	HUMAN30091
OG0001395	XENTR07687	HUMAN29663
OG0001397	XENTR17141	HUMAN24255
OG0001397	XENTR17665	HUMAN03558
OG0001397	XENTR11843	HUMAN03597
OG0001399	XENTR06193, XENTR06192	HUMAN07651
OG0001399	XENTR02498	HUMAN18962
OG0001399	XENTR09890	HUMAN11037
OG0001400	XENTR07182	HUMAN17921
OG0001400	XENTR03349, XENTR03348	HUMAN26085, HUMAN26084
OG0001401	XENTR11324	HUMAN21621, HUMAN21620
OG0001402	XENTR04534	HUMAN19950
OG0001402	XENTR14904	HUMAN10942
OG0001402	XENTR04036	HUMAN12422, HUMAN12423
OG0001403	XENTR06529	HUMAN12235
OG0001403	XENTR17701	HUMAN27256
OG0001403	XENTR10933	HUMAN07228
OG0001404	XENTR15166, XENTR15165	HUMAN10248, HUMAN10247
OG0001404	XENTR10088	HUMAN00261
OG0001405	XENTR07643	HUMAN11517
OG0001405	XENTR11005	HUMAN20772
OG0001406	XENTR09026	HUMAN21842, HUMAN21839
OG0001406	XENTR05268	HUMAN30432
OG0001408	XENTR06160	HUMAN29375
OG0001408	XENTR13671	HUMAN14479
OG0001408	XENTR01315	HUMAN01329
OG0001409	XENTR08239	HUMAN15650
OG0001409	XENTR15156	HUMAN21360
OG0001410	XENTR04211	HUMAN18249, HUMAN18248
OG0001410	XENTR11331	HUMAN25904, HUMAN25903
OG0001410	XENTR08205	HUMAN27965
OG0001411	XENTR05513	HUMAN22432, HUMAN22431
OG0001412	XENTR01134	HUMAN07098, HUMAN07099
OG0001413	XENTR10327	HUMAN07320, HUMAN07322
OG0001413	XENTR01450	HUMAN10070
OG0001414	XENTR16760	HUMAN16822
OG0001414	XENTR03396	HUMAN26311
OG0001415	XENTR00799	HUMAN19750, HUMAN19752, HUMAN19751
OG0001416	XENTR04093	HUMAN00172
OG0001416	XENTR17575	HUMAN11820
OG0001417	XENTR16786	HUMAN14062
OG0001417	XENTR13968	HUMAN12487
OG0001418	XENTR11447	HUMAN14784
OG0001418	XENTR00014	HUMAN00927
OG0001418	XENTR05877	HUMAN15009
OG0001418	XENTR04739	HUMAN23427
OG0001419	XENTR07503, XENTR07502	HUMAN02692
OG0001419	XENTR02430, XENTR02429	HUMAN09220, HUMAN09218, HUMAN09217
OG0001420	XENTR12964	HUMAN08488, HUMAN08485
OG0001420	XENTR18542	HUMAN29818, HUMAN29817
OG0001420	XENTR07058	HUMAN20933
OG0001420	XENTR02347	HUMAN06265
OG0001420	XENTR02348	HUMAN06264
OG0001421	XENTR02091	HUMAN15817, HUMAN15818
OG0001421	XENTR11642	HUMAN04839
OG0001421	XENTR10761	HUMAN08948
OG0001421	XENTR11862	HUMAN02585
OG0001422	XENTR07180	HUMAN17890
OG0001422	XENTR03319	HUMAN26120
OG0001423	XENTR11753	HUMAN24902
OG0001423	XENTR07724	HUMAN29347
OG0001423	XENTR12211	HUMAN14689
OG0001424	XENTR09472	HUMAN04853, HUMAN04852
OG0001424	XENTR01101	HUMAN19657
OG0001425	XENTR00165	HUMAN25779
OG0001425	XENTR10054	HUMAN09840
OG0001425	XENTR15292	HUMAN23345, HUMAN23344
OG0001426	XENTR10547	HUMAN21982, HUMAN21981
OG0001426	XENTR11607	HUMAN00034
OG0001426	XENTR18289	HUMAN11906
OG0001427	XENTR12966	HUMAN18845
OG0001428	XENTR08058	HUMAN00193
OG0001429	XENTR06303	HUMAN29656
OG0001429	XENTR08005	HUMAN25640
OG0001430	XENTR11865	HUMAN16816
OG0001430	XENTR09506	HUMAN04840
OG0001430	XENTR03841	HUMAN09331
OG0001430	XENTR12647	HUMAN15891
OG0001431	XENTR12951	HUMAN26191
OG0001431	XENTR14198	HUMAN12527
OG0001431	XENTR02286	HUMAN27700
OG0001432	XENTR14704	HUMAN27870
OG0001432	XENTR18322, XENTR18323	HUMAN16749
OG0001433	XENTR12757	HUMAN00642
OG0001433	XENTR01397	HUMAN28267
OG0001433	XENTR08074	HUMAN25243
OG0001434	XENTR14256, XENTR14257, XENTR14255	HUMAN25376
OG0001436	XENTR01109	HUMAN19644
OG0001437	XENTR07683	HUMAN13731, HUMAN13732, HUMAN13730
OG0001437	XENTR08203	HUMAN27963, HUMAN27962
OG0001438	XENTR00285	HUMAN21820
OG0001438	XENTR08739	HUMAN24291
OG0001439	XENTR02628	HUMAN05537
OG0001439	XENTR16250	HUMAN21316
OG0001440	XENTR02912, XENTR02913	HUMAN02970
OG0001440	XENTR13967	HUMAN12486
OG0001441	XENTR19038	HUMAN19296
OG0001441	XENTR15537	HUMAN27608, HUMAN27607
OG0001442	XENTR09401	HUMAN25443
OG0001442	XENTR05913	HUMAN30010
OG0001442	XENTR12864	HUMAN00813
OG0001445	XENTR00603	HUMAN18716
OG0001445	XENTR11995	HUMAN15579
OG0001446	XENTR11107	HUMAN12296
OG0001447	XENTR06688	HUMAN09319
OG0001447	XENTR11993	HUMAN15576
OG0001447	XENTR11860	HUMAN02582
OG0001449	XENTR18530	HUMAN16746
OG0001449	XENTR17594	HUMAN18160
OG0001451	XENTR01133	HUMAN07097
OG0001451	XENTR09852	HUMAN04374, HUMAN04373
OG0001452	XENTR05846	HUMAN23508
OG0001452	XENTR01476	HUMAN10054
OG0001452	XENTR12152	HUMAN01876
OG0001453	XENTR15215	HUMAN01855, HUMAN01856, HUMAN01854
OG0001453	XENTR02669	HUMAN09711
OG0001453	XENTR09383	HUMAN21614, HUMAN21616
OG0001454	XENTR01618	HUMAN24124, HUMAN24121, HUMAN24122
OG0001454	XENTR01050	HUMAN22861
OG0001455	XENTR00058	HUMAN00999
OG0001455	XENTR11013	HUMAN23381
OG0001455	XENTR05881	HUMAN15013
OG0001455	XENTR12230	HUMAN14678
OG0001456	XENTR09379	HUMAN21609
OG0001457	XENTR12907	HUMAN25257
OG0001457	XENTR05747	HUMAN25224
OG0001457	XENTR01401	HUMAN25255, HUMAN28271
OG0001458	XENTR03285	HUMAN23064
OG0001458	XENTR14377	HUMAN30171
OG0001458	XENTR03961	HUMAN29608
OG0001458	XENTR03960	HUMAN29609
OG0001460	XENTR14447	HUMAN03122
OG0001461	XENTR05990	HUMAN26887
OG0001462	XENTR15395	HUMAN02581
OG0001463	XENTR15129	HUMAN11278, HUMAN11277, HUMAN11276
OG0001463	XENTR03741	HUMAN11625
OG0001464	XENTR03158	HUMAN17749
OG0001464	XENTR17134	HUMAN28956
OG0001464	XENTR06200	HUMAN06437, HUMAN06436
OG0001465	XENTR17228	HUMAN00436
OG0001466	XENTR16300	HUMAN20834, HUMAN20833
OG0001466	XENTR03641	HUMAN23853
OG0001467	XENTR16639	HUMAN05267
OG0001468	XENTR04167	HUMAN18215
OG0001468	XENTR10607	HUMAN20670
OG0001468	XENTR03785	HUMAN06709
OG0001469	XENTR01908	HUMAN17357
OG0001469	XENTR01260	HUMAN25406
OG0001470	XENTR08883	HUMAN12346
OG0001472	XENTR12389	HUMAN26528, HUMAN26527
OG0001472	XENTR13330	HUMAN19245
OG0001473	XENTR16670, XENTR04818	HUMAN20094
OG0001473	XENTR04817	HUMAN20096, HUMAN20095
OG0001474	XENTR18010	HUMAN09370
OG0001474	XENTR01827	HUMAN10738, HUMAN10739, HUMAN10736
OG0001475	XENTR12916	HUMAN00231, HUMAN00230, HUMAN00232, HUMAN00233
OG0001476	XENTR11401	HUMAN19427
OG0001477	XENTR00994	HUMAN10649, HUMAN10650
OG0001478	XENTR14390	HUMAN09291, HUMAN09290
OG0001479	XENTR01295	HUMAN01339
OG0001479	XENTR15874	HUMAN14506, HUMAN14504
OG0001479	XENTR09664	HUMAN29189
OG0001480	XENTR08394	HUMAN18069
OG0001480	XENTR14932	HUMAN20722, HUMAN20724, HUMAN20721
OG0001481	XENTR08156	HUMAN25752, HUMAN25750
OG0001481	XENTR03822	HUMAN08503
OG0001482	XENTR16187	HUMAN10795
OG0001482	XENTR10305	HUMAN07131
OG0001482	XENTR01513	HUMAN11775
OG0001483	XENTR10570	HUMAN12748, HUMAN07904
OG0001484	XENTR07065	HUMAN29782, HUMAN20929
OG0001485	XENTR03119	HUMAN10085
OG0001485	XENTR03410	HUMAN23594, HUMAN23593
OG0001486	XENTR14269	HUMAN05818
OG0001486	XENTR05434, XENTR04448, XENTR04449	HUMAN05067
OG0001487	XENTR03755	HUMAN11646
OG0001487	XENTR07678	HUMAN13747
OG0001488	XENTR17821	HUMAN04092, HUMAN04094
OG0001489	XENTR00338	HUMAN01073
OG0001489	XENTR12149	HUMAN23289
OG0001490	XENTR16191	HUMAN18744
OG0001490	XENTR12791	HUMAN04949
OG0001490	XENTR03053	HUMAN08810
OG0001491	XENTR09782	HUMAN13518, HUMAN13517
OG0001491	XENTR00937	HUMAN26602
OG0001492	XENTR06535	HUMAN12245, HUMAN12244
OG0001492	XENTR01139	HUMAN07105
OG0001493	XENTR09429	HUMAN03318
OG0001493	XENTR14218	HUMAN22769
OG0001493	XENTR06696	HUMAN03129
OG0001495	XENTR13170	HUMAN09187, HUMAN21896, HUMAN30065, HUMAN29940, HUMAN29941, HUMAN29903, HUMAN29939, HUMAN09161
OG0001496	XENTR07933	HUMAN17133
OG0001498	XENTR17050, XENTR18305	HUMAN21395
OG0001500	XENTR08590	HUMAN18402
OG0001500	XENTR12582	HUMAN29893
OG0001500	XENTR10830	HUMAN07602
OG0001501	XENTR06683, XENTR06684	HUMAN08312
OG0001501	XENTR12986	HUMAN18751
OG0001502	XENTR17438	HUMAN13214
OG0001503	XENTR14751	HUMAN15059
OG0001503	XENTR05638	HUMAN06046
OG0001504	XENTR02517	HUMAN18887
OG0001505	XENTR00271	HUMAN21797, HUMAN11901, HUMAN11900, HUMAN03341
OG0001506	XENTR00266	HUMAN21790
OG0001506	XENTR08440	HUMAN00091
OG0001507	XENTR08992	HUMAN08598
OG0001507	XENTR07481	HUMAN02657, HUMAN02656
OG0001508	XENTR15984, XENTR15983	HUMAN04219
OG0001508	XENTR11480, XENTR11479	HUMAN15958
OG0001509	XENTR04021	HUMAN26764, HUMAN26757
OG0001509	XENTR04530	HUMAN07197
OG0001509	XENTR10571	HUMAN07903
OG0001509	XENTR03196	HUMAN21589
OG0001510	XENTR07005	HUMAN28447
OG0001510	XENTR12209	HUMAN14672
OG0001510	XENTR00355	HUMAN01092
OG0001511	XENTR03205	HUMAN18319
OG0001512	XENTR06982	HUMAN28786, HUMAN28785
OG0001512	XENTR02683	HUMAN09917, HUMAN09920, HUMAN09919
OG0001513	XENTR03148	HUMAN17774, HUMAN17773
OG0001513	XENTR05200	HUMAN06636
OG0001514	XENTR09780	HUMAN22085
OG0001514	XENTR10498	HUMAN03759
OG0001515	XENTR04041	HUMAN12421, HUMAN12420
OG0001515	XENTR04537	HUMAN19953
OG0001516	XENTR11018	HUMAN23268
OG0001517	XENTR13941	HUMAN23303
OG0001517	XENTR13905	HUMAN21286
OG0001517	XENTR09064	HUMAN29533
OG0001518	XENTR06101	HUMAN21520, HUMAN20795, HUMAN21522
OG0001518	XENTR10542	HUMAN22033, HUMAN22032, HUMAN22031
OG0001519	XENTR04354	HUMAN14377, HUMAN14392
OG0001519	XENTR07152	HUMAN28529, HUMAN28530
OG0001519	XENTR01425, XENTR01426, XENTR01427	HUMAN10026
OG0001520	XENTR12857	HUMAN00622
OG0001520	XENTR05173	HUMAN16656
OG0001521	XENTR14078	HUMAN23542
OG0001522	XENTR15230	HUMAN15759
OG0001522	XENTR06664	HUMAN08309
OG0001522	XENTR16658	HUMAN15482, HUMAN25135
OG0001523	XENTR10881	HUMAN04118
OG0001523	XENTR17742	HUMAN06164
OG0001524	XENTR09548	HUMAN03522
OG0001524	XENTR00484	HUMAN11149
OG0001525	XENTR12515	HUMAN07206
OG0001526	XENTR01289	HUMAN02271
OG0001526	XENTR17681	HUMAN29404
OG0001527	XENTR01509	HUMAN11842
OG0001527	XENTR15735	HUMAN28194
