Orthogroup	XENTR	ASTMX
OG0001353	XENTR02518	ASTMX13745
OG0001354	XENTR09675	ASTMX11901
OG0001354	XENTR12221	ASTMX15487
OG0001354	XENTR00037	ASTMX02827
OG0001354	XENTR04304	ASTMX19253
OG0001355	XENTR03193	ASTMX21361, ASTMX17683
OG0001355	XENTR09059	ASTMX22296
OG0001355	XENTR08752	ASTMX03894
OG0001355	XENTR02287, XENTR14204	ASTMX05031, ASTMX05922
OG0001356	XENTR11301	ASTMX10756, ASTMX02115
OG0001356	XENTR02362	ASTMX00629
OG0001356	XENTR06819	ASTMX19357
OG0001357	XENTR05091	ASTMX19807
OG0001357	XENTR02425	ASTMX13683
OG0001357	XENTR12657	ASTMX13930
OG0001358	XENTR12813	ASTMX02990, ASTMX13721
OG0001358	XENTR14180	ASTMX08819
OG0001358	XENTR08002	ASTMX08141, ASTMX10244
OG0001359	XENTR04346	ASTMX02428, ASTMX11942
OG0001359	XENTR10433	ASTMX17796
OG0001359	XENTR18085	ASTMX09162
OG0001360	XENTR05571	ASTMX19584
OG0001361	XENTR11816, XENTR11817	ASTMX01071, ASTMX20061
OG0001362	XENTR09103	ASTMX11654
OG0001362	XENTR05387	ASTMX05422
OG0001363	XENTR09917	ASTMX08285
OG0001363	XENTR06150	ASTMX03420
OG0001364	XENTR17966	ASTMX17782, ASTMX06972
OG0001364	XENTR03257	ASTMX17850
OG0001365	XENTR03966	ASTMX00017
OG0001365	XENTR05559	ASTMX18825, ASTMX17303
OG0001366	XENTR03370	ASTMX01928
OG0001366	XENTR13631	ASTMX14131
OG0001367	XENTR12179	ASTMX11729, ASTMX19617
OG0001367	XENTR12890	ASTMX13008, ASTMX20021
OG0001368	XENTR09946	ASTMX03257
OG0001368	XENTR11688	ASTMX15096, ASTMX16548
OG0001369	XENTR07049	ASTMX00950, ASTMX16841
OG0001369	XENTR14549, XENTR14550	ASTMX05553
OG0001369	XENTR10107	ASTMX14417
OG0001370	XENTR01446	ASTMX09028
OG0001370	XENTR09409	ASTMX12996
OG0001371	XENTR09788	ASTMX10538
OG0001372	XENTR17215	ASTMX06020
OG0001373	XENTR01826	ASTMX07702, ASTMX20451
OG0001373	XENTR09130	ASTMX17338
OG0001373	XENTR04806	ASTMX07731
OG0001374	XENTR15855	ASTMX18408, ASTMX04259
OG0001375	XENTR05015	ASTMX15348
OG0001375	XENTR07997	ASTMX12879
OG0001375	XENTR12997	ASTMX05755, ASTMX08713
OG0001376	XENTR13691	ASTMX11290
OG0001376	XENTR14498	ASTMX15861
OG0001376	XENTR07143	ASTMX00150, ASTMX18887
OG0001377	XENTR07904	ASTMX02709
OG0001377	XENTR16306	ASTMX03269
OG0001378	XENTR01985	ASTMX18038
OG0001378	XENTR01998	ASTMX12590, ASTMX15728
OG0001378	XENTR11085	ASTMX14012
OG0001378	XENTR12484	ASTMX04632
OG0001379	XENTR05934	ASTMX03133, ASTMX08769, ASTMX08803, ASTMX08802
OG0001379	XENTR18078, XENTR18079	ASTMX03013, ASTMX03014
OG0001380	XENTR13793	ASTMX12187
OG0001380	XENTR03477, XENTR03478	ASTMX23050, ASTMX17026
OG0001381	XENTR15731	ASTMX02347
OG0001381	XENTR09312	ASTMX14705
OG0001381	XENTR06992	ASTMX10023, ASTMX03370
OG0001382	XENTR05428	ASTMX22770, ASTMX17021
OG0001383	XENTR06787	ASTMX16017
OG0001384	XENTR06196	ASTMX02250
OG0001384	XENTR07238	ASTMX07280
OG0001385	XENTR05861	ASTMX12141
OG0001386	XENTR17191	ASTMX10454
OG0001387	XENTR00111	ASTMX13262
OG0001388	XENTR06312	ASTMX09590, ASTMX20153
OG0001388	XENTR11586	ASTMX01154
OG0001389	XENTR05255	ASTMX20254
OG0001389	XENTR01018	ASTMX08261, ASTMX17570
OG0001389	XENTR09739	ASTMX03746
OG0001390	XENTR03382	ASTMX20982, ASTMX17481, ASTMX20981
OG0001390	XENTR16716	ASTMX21093
OG0001390	XENTR00398	ASTMX07276
OG0001390	XENTR02568	ASTMX15839, ASTMX15918
OG0001394	XENTR14743	ASTMX10688
OG0001394	XENTR16874	ASTMX11802
OG0001395	XENTR16923	ASTMX02518
OG0001395	XENTR11578	ASTMX01129
OG0001395	XENTR07687	ASTMX06152
OG0001397	XENTR17141	ASTMX08012
OG0001397	XENTR17665	ASTMX19505
OG0001397	XENTR11843	ASTMX01488
OG0001399	XENTR06193, XENTR06192	ASTMX06124
OG0001399	XENTR02498	ASTMX11454
OG0001399	XENTR09890	ASTMX00428
OG0001400	XENTR07182	ASTMX12046
OG0001400	XENTR03349, XENTR03348	ASTMX21798, ASTMX01897
OG0001401	XENTR11324	ASTMX06505, ASTMX08424
OG0001402	XENTR04534	ASTMX12851, ASTMX11974
OG0001402	XENTR14904	ASTMX07328
OG0001402	XENTR04036	ASTMX11686
OG0001403	XENTR06529	ASTMX21751, ASTMX11295, ASTMX18514
OG0001403	XENTR17701, XENTR10933	ASTMX13183
OG0001404	XENTR15166, XENTR15165	ASTMX03622
OG0001404	XENTR10088	ASTMX05687
OG0001405	XENTR07643	ASTMX02582
OG0001405	XENTR11005	ASTMX07521, ASTMX17122, ASTMX07520
OG0001405	XENTR16937, XENTR16938	ASTMX21998
OG0001406	XENTR09026	ASTMX11154
OG0001406	XENTR05268	ASTMX15717
OG0001408	XENTR06160	ASTMX08971
OG0001408	XENTR01315	ASTMX18903
OG0001409	XENTR08239	ASTMX06764, ASTMX08743
OG0001409	XENTR15156	ASTMX16438, ASTMX11918
OG0001410	XENTR04211	ASTMX14683
OG0001410	XENTR08205	ASTMX11950
OG0001411	XENTR05513	ASTMX12471
OG0001412	XENTR01134	ASTMX19014
OG0001413	XENTR10327	ASTMX19024
OG0001414	XENTR03396	ASTMX02756
OG0001416	XENTR04093	ASTMX00724, ASTMX04812
OG0001417	XENTR16786	ASTMX08035, ASTMX09578
OG0001417	XENTR13968	ASTMX15359, ASTMX02876
OG0001418	XENTR11447	ASTMX11591, ASTMX19434
OG0001418	XENTR00014	ASTMX05467
OG0001418	XENTR05877	ASTMX02896
OG0001418	XENTR04739	ASTMX19463
OG0001419	XENTR07503, XENTR07502	ASTMX03239
OG0001419	XENTR02430, XENTR02429	ASTMX17546, ASTMX11003
OG0001420	XENTR12964	ASTMX04576
OG0001420	XENTR18542	ASTMX01772, ASTMX08878
OG0001420	XENTR07058	ASTMX08385
OG0001420	XENTR02347	ASTMX19032
OG0001420	XENTR02348	ASTMX19033
OG0001421	XENTR02091	ASTMX08217
OG0001421	XENTR10761	ASTMX10787
OG0001421	XENTR11862	ASTMX08122, ASTMX03810
OG0001422	XENTR07180	ASTMX17695
OG0001422	XENTR03319	ASTMX01913
OG0001423	XENTR11753	ASTMX01856
OG0001423	XENTR07724	ASTMX07807
OG0001423	XENTR12211	ASTMX11404, ASTMX22608
OG0001424	XENTR09472	ASTMX17288
OG0001424	XENTR01101	ASTMX12720
OG0001425	XENTR00165	ASTMX03298, ASTMX08956
OG0001425	XENTR10054	ASTMX13239
OG0001425	XENTR15292	ASTMX13087, ASTMX06948
OG0001426	XENTR10547	ASTMX11150
OG0001426	XENTR11607	ASTMX19183, ASTMX05528, ASTMX15051, ASTMX19182
OG0001426	XENTR18289	ASTMX02679
OG0001427	XENTR19013	ASTMX10767
OG0001427	XENTR12966	ASTMX01765
OG0001428	XENTR08058	ASTMX05247
OG0001429	XENTR06303	ASTMX07960
OG0001429	XENTR08005	ASTMX16296
OG0001430	XENTR11865	ASTMX21020
OG0001430	XENTR03841	ASTMX10990
OG0001430	XENTR12647	ASTMX18254, ASTMX13065
OG0001431	XENTR12951	ASTMX15509
OG0001431	XENTR14198	ASTMX15371
OG0001431	XENTR02286	ASTMX05030
OG0001432	XENTR14704	ASTMX06145
OG0001432	XENTR18322, XENTR18323	ASTMX08157, ASTMX21019
OG0001433	XENTR12757	ASTMX02460, ASTMX00906
OG0001433	XENTR01397	ASTMX19534
OG0001433	XENTR08074	ASTMX10945
OG0001434	XENTR14256, XENTR14257, XENTR14255	ASTMX09914, ASTMX09915
OG0001436	XENTR01109	ASTMX00574, ASTMX14776
OG0001437	XENTR07683	ASTMX02671
OG0001437	XENTR08203	ASTMX18553, ASTMX12632
OG0001438	XENTR00285	ASTMX16984
OG0001438	XENTR09773	ASTMX08969
OG0001438	XENTR08739	ASTMX03899
OG0001439	XENTR02628	ASTMX16507
OG0001440	XENTR02912, XENTR02913	ASTMX06448, ASTMX19471
OG0001440	XENTR13967	ASTMX02877
OG0001441	XENTR19038	ASTMX01057
OG0001441	XENTR08191, XENTR08190, XENTR13903	ASTMX21644
OG0001441	XENTR15537	ASTMX03800
OG0001442	XENTR09401	ASTMX08146, ASTMX10253
OG0001442	XENTR05913	ASTMX11820
OG0001442	XENTR12864	ASTMX19670, ASTMX05757
OG0001445	XENTR00603	ASTMX04130
OG0001445	XENTR11995	ASTMX07057
OG0001447	XENTR06688	ASTMX09669
OG0001447	XENTR11993	ASTMX06060, ASTMX07055
OG0001447	XENTR11860	ASTMX19124
OG0001447	XENTR09505	ASTMX04644
OG0001449	XENTR18530	ASTMX21017, ASTMX21018
OG0001449	XENTR17594	ASTMX16238
OG0001451	XENTR01133	ASTMX19016
OG0001451	XENTR09852	ASTMX00580
OG0001452	XENTR05846	ASTMX12067
OG0001452	XENTR01476	ASTMX20582
OG0001452	XENTR12152	ASTMX19197
OG0001453	XENTR15215	ASTMX22407
OG0001453	XENTR02669	ASTMX10274, ASTMX00250
OG0001453	XENTR09383	ASTMX02724
OG0001454	XENTR01618	ASTMX18012
OG0001454	XENTR01050	ASTMX21139
OG0001455	XENTR00058	ASTMX02821
OG0001455	XENTR11013	ASTMX21962
OG0001455	XENTR05881	ASTMX02358
OG0001455	XENTR12230	ASTMX04167
OG0001456	XENTR09379	ASTMX18389, ASTMX18392, ASTMX18390
OG0001457	XENTR05747	ASTMX04194
OG0001457	XENTR02139	ASTMX01925
OG0001457	XENTR01401	ASTMX00888, ASTMX08468, ASTMX19726
OG0001458	XENTR03285	ASTMX19929, ASTMX03755
OG0001458	XENTR14377	ASTMX18146, ASTMX01176
OG0001458	XENTR03961	ASTMX00012, ASTMX13313
OG0001458	XENTR03960	ASTMX00013
OG0001459	XENTR19263	ASTMX20587
OG0001459	XENTR05668	ASTMX19737
OG0001460	XENTR14447	ASTMX06612
OG0001461	XENTR05990	ASTMX05184
OG0001462	XENTR15395	ASTMX19123
OG0001463	XENTR15129	ASTMX00203
OG0001463	XENTR03741	ASTMX01706
OG0001464	XENTR03158	ASTMX08410
OG0001464	XENTR17134	ASTMX14611
OG0001464	XENTR06200	ASTMX17735
OG0001465	XENTR17228	ASTMX20175, ASTMX20176
OG0001466	XENTR16300	ASTMX10811
OG0001466	XENTR03641	ASTMX14884
OG0001467	XENTR16639	ASTMX02258
OG0001468	XENTR10607	ASTMX06215
OG0001468	XENTR03785	ASTMX05354
OG0001469	XENTR01908	ASTMX17940
OG0001469	XENTR01260	ASTMX05748
OG0001470	XENTR08880	ASTMX22480
OG0001472	XENTR12389	ASTMX14550
OG0001472	XENTR13330	ASTMX17138
OG0001473	XENTR16670, XENTR04818, XENTR04817	ASTMX15501, ASTMX19877
OG0001474	XENTR18010	ASTMX12989
OG0001474	XENTR01827	ASTMX07703
OG0001475	XENTR12916	ASTMX01033, ASTMX04792
OG0001476	XENTR11401	ASTMX14359, ASTMX03706
OG0001477	XENTR00994	ASTMX18316
OG0001478	XENTR14390	ASTMX12885
OG0001479	XENTR01295	ASTMX01954
OG0001479	XENTR15874	ASTMX14199
OG0001479	XENTR09664	ASTMX14335, ASTMX15077
OG0001480	XENTR08394	ASTMX00479
OG0001480	XENTR12252	ASTMX02869
OG0001481	XENTR08156	ASTMX08128, ASTMX08933
OG0001481	XENTR03822	ASTMX13517
OG0001482	XENTR10305	ASTMX10958, ASTMX07796, ASTMX13431
OG0001482	XENTR01513	ASTMX13296
OG0001483	XENTR10570	ASTMX15156, ASTMX00093
OG0001484	XENTR07065	ASTMX18774
OG0001485	XENTR03119	ASTMX04894, ASTMX10882
OG0001485	XENTR03410	ASTMX03334
OG0001486	XENTR14269	ASTMX10289, ASTMX01104
OG0001487	XENTR07678	ASTMX16831
OG0001488	XENTR17821	ASTMX18812
OG0001489	XENTR00338	ASTMX12776
OG0001489	XENTR12149	ASTMX12086
OG0001490	XENTR16191	ASTMX07604, ASTMX00526
OG0001490	XENTR12791	ASTMX03930, ASTMX19516
OG0001490	XENTR03053	ASTMX03287
OG0001491	XENTR09782	ASTMX04511
OG0001491	XENTR05675	ASTMX09068
OG0001491	XENTR00937	ASTMX20207, ASTMX07683
OG0001492	XENTR06535	ASTMX04445
OG0001493	XENTR09429	ASTMX20989
OG0001493	XENTR14218	ASTMX18828, ASTMX13877
OG0001493	XENTR06696	ASTMX11307
OG0001495	XENTR13170	ASTMX17637
OG0001496	XENTR07933	ASTMX09754
OG0001498	XENTR17050, XENTR18305	ASTMX14816, ASTMX14815, ASTMX17721
OG0001500	XENTR08590	ASTMX19077
OG0001500	XENTR12582	ASTMX07007
OG0001500	XENTR10830	ASTMX07549
OG0001501	XENTR12986	ASTMX09507
OG0001502	XENTR17438	ASTMX20142
OG0001503	XENTR14751	ASTMX02356
OG0001503	XENTR05638	ASTMX19525
OG0001504	XENTR02517	ASTMX13743
OG0001505	XENTR00271	ASTMX16658, ASTMX10480
OG0001506	XENTR00266	ASTMX16668
OG0001506	XENTR08441, XENTR08440	ASTMX02040
OG0001507	XENTR08992	ASTMX04595
OG0001507	XENTR07481	ASTMX10941
OG0001508	XENTR15984, XENTR15983	ASTMX16208, ASTMX16207
OG0001509	XENTR04021	ASTMX03511
OG0001509	XENTR04530	ASTMX17942
OG0001509	XENTR10571	ASTMX18743
OG0001509	XENTR03196	ASTMX06334
OG0001510	XENTR07005	ASTMX01738
OG0001510	XENTR00355	ASTMX05480
OG0001512	XENTR06982	ASTMX10020
OG0001512	XENTR02683	ASTMX02034
OG0001513	XENTR03148	ASTMX14669
OG0001513	XENTR05200	ASTMX15300
OG0001514	XENTR08966	ASTMX17600
OG0001515	XENTR04041	ASTMX13055
OG0001515	XENTR04537	ASTMX11972
OG0001516	XENTR11018	ASTMX06094, ASTMX22766
OG0001517	XENTR13941	ASTMX05080
OG0001517	XENTR13905	ASTMX07941
OG0001517	XENTR09064	ASTMX05461, ASTMX06024, ASTMX06023
OG0001518	XENTR06101	ASTMX10339
OG0001518	XENTR00879	ASTMX09456
OG0001518	XENTR10542	ASTMX05503
OG0001519	XENTR04354	ASTMX02035
OG0001519	XENTR07152	ASTMX10088
OG0001520	XENTR12857	ASTMX04278
OG0001521	XENTR14060, XENTR18950	ASTMX19191
OG0001521	XENTR14078	ASTMX03359, ASTMX10387
OG0001522	XENTR15230	ASTMX05739
OG0001522	XENTR06664	ASTMX08097, ASTMX22565
OG0001522	XENTR16658	ASTMX01282
OG0001523	XENTR10881	ASTMX02548, ASTMX01083
OG0001523	XENTR17742	ASTMX17910, ASTMX07261
OG0001524	XENTR09548	ASTMX02800
OG0001524	XENTR00484	ASTMX10909
OG0001525	XENTR12515, XENTR12514	ASTMX03602
OG0001526	XENTR01289, XENTR17681	ASTMX08595, ASTMX10378
OG0001526	XENTR16198	ASTMX13114
OG0001527	XENTR01509	ASTMX03505
OG0001528	XENTR17324	ASTMX05668
OG0001528	XENTR04419	ASTMX15564, ASTMX07962, ASTMX15565
OG0001529	XENTR02811	ASTMX09418, ASTMX00938
OG0001529	XENTR08383	ASTMX00780
OG0001530	XENTR13543	ASTMX06648
OG0001530	XENTR10562	ASTMX06951
OG0001531	XENTR12449	ASTMX12093
OG0001531	XENTR11571	ASTMX01941
OG0001531	XENTR08724	ASTMX07973
OG0001532	XENTR11612	ASTMX04808, ASTMX17443
OG0001532	XENTR16708	ASTMX02683
OG0001532	XENTR06237	ASTMX09204, ASTMX06449
OG0001533	XENTR07080	ASTMX12054, ASTMX05383
OG0001533	XENTR17861	ASTMX00173
OG0001534	XENTR05627, XENTR06763	ASTMX18082, ASTMX07715
OG0001534	XENTR05628	ASTMX20898, ASTMX01419
OG0001536	XENTR00181	ASTMX21864, ASTMX11568
OG0001536	XENTR02934	ASTMX15808
OG0001538	XENTR15405	ASTMX03859
OG0001540	XENTR06044	ASTMX11282, ASTMX06101
OG0001540	XENTR15232, XENTR15233	ASTMX06758, ASTMX08738
OG0001540	XENTR13906	ASTMX06068, ASTMX18814
OG0001545	XENTR08623	ASTMX03396
OG0001545	XENTR05315	ASTMX18260
OG0001545	XENTR18196	ASTMX09148, ASTMX14733
OG0001546	XENTR02403	ASTMX10973
OG0001546	XENTR05092	ASTMX01598
OG0001549	XENTR06613	ASTMX20825, ASTMX02013
OG0001549	XENTR07982	ASTMX05521
OG0001549	XENTR02588	ASTMX09254
OG0001550	XENTR12624	ASTMX18336, ASTMX06212
OG0001550	XENTR05520	ASTMX14152
OG0001551	XENTR05545, XENTR05547	ASTMX03884
OG0001552	XENTR07028	ASTMX18767
OG0001552	XENTR07027	ASTMX16838
OG0001553	XENTR09430	ASTMX02742
OG0001553	XENTR09742	ASTMX20664
OG0001554	XENTR08488	ASTMX03716
OG0001554	XENTR05924	ASTMX07008
OG0001556	XENTR11981	ASTMX06308
OG0001556	XENTR12703	ASTMX20843
OG0001556	XENTR11716	ASTMX01352
OG0001556	XENTR14115	ASTMX03951
OG0001557	XENTR11819	ASTMX20060
OG0001558	XENTR16416	ASTMX15085
OG0001558	XENTR06488	ASTMX15086, ASTMX13703, ASTMX08558
OG0001559	XENTR13444	ASTMX07506
OG0001559	XENTR09039	ASTMX04609
OG0001559	XENTR06623	ASTMX21052
OG0001560	XENTR04353	ASTMX02440
OG0001561	XENTR16133	ASTMX12815
OG0001561	XENTR07954	ASTMX13331
OG0001561	XENTR01341	ASTMX05206, ASTMX16235
OG0001562	XENTR03271	ASTMX08765
OG0001563	XENTR12134	ASTMX16894
OG0001564	XENTR03255	ASTMX08775
OG0001564	XENTR05932	ASTMX04344, ASTMX08787
OG0001565	XENTR14497	ASTMX15863
OG0001565	XENTR14805	ASTMX02963, ASTMX07043
OG0001565	XENTR12160	ASTMX09666
OG0001566	XENTR04955	ASTMX16422
OG0001567	XENTR10094	ASTMX05681
OG0001568	XENTR05615	ASTMX14315
OG0001569	XENTR02711	ASTMX09567, ASTMX00111
OG0001569	XENTR00703, XENTR00702	ASTMX08814, ASTMX08813
OG0001570	XENTR05431	ASTMX17213
OG0001572	XENTR14408	ASTMX10710
OG0001572	XENTR03742	ASTMX21679
OG0001573	XENTR03987	ASTMX07410
OG0001573	XENTR08694	ASTMX09054
OG0001574	XENTR01390	ASTMX04955
OG0001574	XENTR06575	ASTMX14909
OG0001574	XENTR18448	ASTMX14908
OG0001574	XENTR11497, XENTR11496	ASTMX10114
OG0001575	XENTR16150	ASTMX14281, ASTMX19075
OG0001576	XENTR15048	ASTMX04056
OG0001577	XENTR08741	ASTMX10159
OG0001577	XENTR08869	ASTMX14802
OG0001577	XENTR02240	ASTMX09965
OG0001578	XENTR01969	ASTMX17269
OG0001579	XENTR06690	ASTMX18014
OG0001580	XENTR13327	ASTMX17141
OG0001580	XENTR07267	ASTMX07082
OG0001581	XENTR07619, XENTR15249	ASTMX16532
OG0001582	XENTR07708	ASTMX13814, ASTMX08233
OG0001582	XENTR01173	ASTMX17082
OG0001583	XENTR11561	ASTMX19566
OG0001583	XENTR14641	ASTMX04877
OG0001584	XENTR09628, XENTR09629	ASTMX16901
OG0001586	XENTR02275, XENTR02269, XENTR02270, XENTR02273, XENTR02271, XENTR02272, XENTR02268, XENTR17443	ASTMX15991, ASTMX06978, ASTMX17784, ASTMX06976, ASTMX17785, ASTMX06977, ASTMX17783, ASTMX17216
OG0001586	XENTR06970	ASTMX16873
OG0001589	XENTR13738	ASTMX21658, ASTMX21657, ASTMX21656
OG0001589	XENTR11338	ASTMX20087, ASTMX19867
OG0001590	XENTR10428	ASTMX14704
OG0001591	XENTR15863, XENTR18380	ASTMX14736
OG0001591	XENTR18910, XENTR14328	ASTMX03386, ASTMX12503
OG0001592	XENTR11244	ASTMX03557
OG0001592	XENTR11243	ASTMX03556, ASTMX19200, ASTMX12025
OG0001593	XENTR08681, XENTR08680	ASTMX21886
OG0001593	XENTR11433	ASTMX04255
OG0001594	XENTR11402	ASTMX03704
OG0001596	XENTR18374	ASTMX20215, ASTMX07221
OG0001596	XENTR16155	ASTMX08395, ASTMX02127
OG0001596	XENTR06371	ASTMX17112
OG0001597	XENTR05372	ASTMX12010
OG0001597	XENTR10161	ASTMX02205
OG0001599	XENTR07390, XENTR07367	ASTMX14693, ASTMX18782
OG0001600	XENTR16112	ASTMX00827, ASTMX04589
OG0001600	XENTR13590	ASTMX16583
OG0001600	XENTR11793	ASTMX11957, ASTMX16357
OG0001602	XENTR04428	ASTMX00266
OG0001603	XENTR15113	ASTMX15815
OG0001603	XENTR12927	ASTMX06753
OG0001604	XENTR11091	ASTMX20038
OG0001604	XENTR13341	ASTMX22550, ASTMX05873
OG0001605	XENTR04606	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921
OG0001606	XENTR08318	ASTMX13363
OG0001606	XENTR10494	ASTMX19946
OG0001607	XENTR12492	ASTMX14539
OG0001607	XENTR00637	ASTMX17181, ASTMX08238
OG0001607	XENTR10353	ASTMX20590
OG0001607	XENTR02637	ASTMX11889
OG0001608	XENTR00220	ASTMX13914
OG0001608	XENTR05052	ASTMX16442, ASTMX00272
OG0001609	XENTR06189	ASTMX05434
OG0001609	XENTR11285	ASTMX10748
OG0001610	XENTR16107	ASTMX11326
OG0001610	XENTR10867	ASTMX21155
OG0001610	XENTR00221	ASTMX22190, ASTMX15390
OG0001611	XENTR13532	ASTMX14783, ASTMX22329
OG0001611	XENTR13440	ASTMX10519, ASTMX17389
OG0001611	XENTR02083	ASTMX13933
OG0001612	XENTR12835	ASTMX00061
OG0001612	XENTR11391	ASTMX08047
OG0001613	XENTR00997	ASTMX20766, ASTMX17581, ASTMX10928, ASTMX10929, ASTMX08267, ASTMX07053
OG0001614	XENTR03364	ASTMX11931
OG0001614	XENTR09810	ASTMX01689
OG0001615	XENTR04468	ASTMX02210, ASTMX03596
OG0001615	XENTR16398	ASTMX14419
OG0001617	XENTR11229	ASTMX09414, ASTMX08375
OG0001617	XENTR17736	ASTMX07272
OG0001617	XENTR07959	ASTMX08862
OG0001619	XENTR00545, XENTR13802	ASTMX08209
OG0001620	XENTR12935	ASTMX09139
OG0001620	XENTR03941	ASTMX06536, ASTMX11560
OG0001621	XENTR01806	ASTMX22157
OG0001621	XENTR05633	ASTMX01413, ASTMX19883
OG0001622	XENTR13104	ASTMX12674, ASTMX13967
OG0001622	XENTR02280	ASTMX13341, ASTMX13342
OG0001623	XENTR17580	ASTMX13344
OG0001623	XENTR06152	ASTMX08605
OG0001624	XENTR12858	ASTMX04277
OG0001624	XENTR07807	ASTMX13741
OG0001625	XENTR00351, XENTR00352	ASTMX02826
OG0001625	XENTR13943	ASTMX01619, ASTMX01588
OG0001627	XENTR11789	ASTMX10150
OG0001627	XENTR13175	ASTMX16098, ASTMX14955, ASTMX18107
OG0001627	XENTR07907	ASTMX18106
OG0001628	XENTR01654	ASTMX10611
OG0001629	XENTR01307	ASTMX02390
OG0001629	XENTR12006	ASTMX13455
OG0001630	XENTR10092, XENTR10093	ASTMX05682
OG0001630	XENTR18767	ASTMX08422, ASTMX08421, ASTMX10759
OG0001632	XENTR01250	ASTMX09246
OG0001632	XENTR01348	ASTMX01979
OG0001634	XENTR15612	ASTMX09757
OG0001634	XENTR11998	ASTMX05822, ASTMX13820
OG0001635	XENTR14373	ASTMX01151
OG0001636	XENTR00472	ASTMX18726
OG0001637	XENTR07980	ASTMX17324
OG0001638	XENTR17765	ASTMX17085
OG0001638	XENTR01518	ASTMX13301
OG0001639	XENTR05276	ASTMX05202, ASTMX20932
OG0001639	XENTR13285, XENTR13286	ASTMX02862
OG0001640	XENTR02367	ASTMX03089, ASTMX00633
OG0001640	XENTR10463	ASTMX01744, ASTMX21296
OG0001640	XENTR11286	ASTMX10782, ASTMX15950
OG0001641	XENTR14307	ASTMX17044, ASTMX12642, ASTMX21552
OG0001642	XENTR09499, XENTR14534	ASTMX03937
OG0001642	XENTR14535	ASTMX06995, ASTMX06996, ASTMX06997
OG0001643	XENTR18601	ASTMX11888
OG0001643	XENTR05702	ASTMX17860
OG0001643	XENTR14501	ASTMX01841
OG0001644	XENTR02166	ASTMX13408, ASTMX01826
OG0001645	XENTR12345	ASTMX10830, ASTMX00567
OG0001645	XENTR12346	ASTMX10831
OG0001645	XENTR03387	ASTMX03778
OG0001646	XENTR14678	ASTMX19486, ASTMX17822
OG0001646	XENTR01950	ASTMX18840
OG0001646	XENTR13912	ASTMX13547, ASTMX05095
OG0001648	XENTR18677, XENTR18339, XENTR16731, XENTR14485, XENTR16733, XENTR12295, XENTR12296, XENTR17535, XENTR17856, XENTR14838, XENTR14841, XENTR14837, XENTR14836, XENTR14839, XENTR14842, XENTR14835, XENTR15225, XENTR17611, XENTR17259, XENTR14846, XENTR14844, XENTR14490, XENTR18150, XENTR16729, XENTR18161, XENTR16736, XENTR18149, XENTR14488, XENTR18162, XENTR16737, XENTR16734, XENTR16735, XENTR16732, XENTR14491, XENTR14492, XENTR14843, XENTR15224, XENTR14845, XENTR16730, XENTR14486, XENTR12294, XENTR13868, XENTR11268, XENTR11274	ASTMX11718
OG0001651	XENTR14299	ASTMX16462, ASTMX06653
OG0001652	XENTR13535	ASTMX09489
OG0001653	XENTR11019	ASTMX03023
OG0001654	XENTR17243	ASTMX03438, ASTMX02489
OG0001654	XENTR09614	ASTMX03875
OG0001655	XENTR03302	ASTMX19212
OG0001655	XENTR02328	ASTMX01670
OG0001655	XENTR08790, XENTR08791	ASTMX07000, ASTMX09332
OG0001657	XENTR17851	ASTMX12850, ASTMX15429
OG0001658	XENTR12967	ASTMX06437, ASTMX01763
OG0001659	XENTR05457	ASTMX08703, ASTMX07489
OG0001659	XENTR00169	ASTMX04832, ASTMX01242
OG0001660	XENTR03454	ASTMX16915
OG0001660	XENTR14380	ASTMX17881
OG0001661	XENTR10294	ASTMX14504
OG0001661	XENTR10421	ASTMX12346
OG0001662	XENTR08476	ASTMX05842
OG0001662	XENTR03671	ASTMX03470, ASTMX17684
OG0001662	XENTR14025	ASTMX18835
OG0001663	XENTR16289	ASTMX05177, ASTMX19785
OG0001663	XENTR18540, XENTR18541	ASTMX01771, ASTMX08877
OG0001664	XENTR00344, XENTR00343	ASTMX12458
OG0001664	XENTR11452	ASTMX14304
OG0001664	XENTR14760	ASTMX15093
OG0001665	XENTR01674	ASTMX16406
OG0001665	XENTR10394	ASTMX15478
OG0001666	XENTR09349	ASTMX00039
OG0001667	XENTR12439	ASTMX00838
OG0001667	XENTR07091	ASTMX21564
OG0001668	XENTR00151	ASTMX01187
OG0001669	XENTR13897, XENTR13898	ASTMX19672
OG0001669	XENTR12725	ASTMX03795
OG0001670	XENTR06115, XENTR06114	ASTMX16010, ASTMX13698
OG0001671	XENTR08372	ASTMX22730, ASTMX02090
OG0001672	XENTR03686	ASTMX12193, ASTMX07934
OG0001672	XENTR05392	ASTMX08671
OG0001672	XENTR14798	ASTMX18092, ASTMX01458, ASTMX12016
OG0001674	XENTR05318	ASTMX22303
OG0001674	XENTR08311, XENTR08310, XENTR08309	ASTMX12863
OG0001675	XENTR05024	ASTMX06836, ASTMX12553
OG0001675	XENTR15538	ASTMX10815, ASTMX08168
OG0001676	XENTR08921	ASTMX02737
OG0001677	XENTR06345	ASTMX05947, ASTMX20317
OG0001678	XENTR12440	ASTMX01883, ASTMX00892
OG0001678	XENTR04156	ASTMX18976, ASTMX18023
OG0001680	XENTR01655	ASTMX10612, ASTMX16866
