Orthogroup	XENTR	APOSC_ok
OG0001158	XENTR16126, XENTR16127, XENTR07686, XENTR07685	APOSC_02675, APOSC_10531
OG0001159	XENTR05163, XENTR05113	APOSC_12530
OG0001159	XENTR13277	APOSC_10228
OG0001160	XENTR08948, XENTR07949	APOSC_19351
OG0001161	XENTR05290, XENTR17947	APOSC_06253, APOSC_13984, APOSC_06254
OG0001162	XENTR10454, XENTR14933	APOSC_12922, APOSC_12923
OG0001163	XENTR08141	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361
OG0001165	XENTR03624	APOSC_20051
OG0001165	XENTR02305	APOSC_23971
OG0001166	XENTR18013, XENTR18012, XENTR14106	APOSC_26232, APOSC_26233, APOSC_26234
OG0001167	XENTR07709, XENTR06636, XENTR08900	APOSC_15750, APOSC_15751
OG0001168	XENTR12949, XENTR06904, XENTR00455	APOSC_07839, APOSC_20079
OG0001169	XENTR18438	APOSC_16441
OG0001170	XENTR14411	APOSC_23119, APOSC_09798, APOSC_25465
OG0001171	XENTR06589	APOSC_10831
OG0001172	XENTR06358, XENTR09420	APOSC_01434
OG0001172	XENTR08224, XENTR15936	APOSC_19424
OG0001173	XENTR06425, XENTR01039	APOSC_12328
OG0001173	XENTR06289, XENTR03346, XENTR03345	APOSC_12225, APOSC_13474, APOSC_05813
OG0001174	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963	APOSC_02636, APOSC_02635
OG0001176	XENTR04321	APOSC_09966
OG0001177	XENTR04520	APOSC_27862
OG0001177	XENTR01947	APOSC_09067
OG0001178	XENTR00333	APOSC_13380
OG0001178	XENTR02313	APOSC_10092
OG0001179	XENTR01714	APOSC_00450
OG0001181	XENTR02917, XENTR13969	APOSC_08671
OG0001182	XENTR04131, XENTR14389, XENTR06978, XENTR10070	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	XENTR15931, XENTR15930	APOSC_17193, APOSC_17194
OG0001184	XENTR11761	APOSC_28467
OG0001184	XENTR16633	APOSC_19647
OG0001185	XENTR05474, XENTR09610, XENTR09609	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	XENTR07680, XENTR03745	APOSC_22932
OG0001186	XENTR03736	APOSC_07366
OG0001188	XENTR12660, XENTR10956, XENTR04124	APOSC_22816, APOSC_01840
OG0001189	XENTR16871, XENTR08031, XENTR04626	APOSC_16284, APOSC_02204
OG0001190	XENTR06259, XENTR16660, XENTR16659	APOSC_04573
OG0001191	XENTR02213, XENTR13144, XENTR08963	APOSC_16893
OG0001196	XENTR18694, XENTR11054, XENTR19094	APOSC_17916
OG0001197	XENTR14109	APOSC_08492
OG0001198	XENTR13281	APOSC_22302
OG0001198	XENTR16301	APOSC_22586
OG0001199	XENTR12723	APOSC_23577
OG0001201	XENTR17812	APOSC_09437
OG0001201	XENTR17811	APOSC_03781, APOSC_23148
OG0001202	XENTR11567, XENTR11566	APOSC_09292, APOSC_07425, APOSC_23731
OG0001204	XENTR13340	APOSC_02297, APOSC_24480
OG0001205	XENTR14919	APOSC_09031
OG0001207	XENTR10602, XENTR06956, XENTR16548	APOSC_12551
OG0001208	XENTR05399, XENTR14797	APOSC_16730
OG0001209	XENTR17550	APOSC_10899
OG0001210	XENTR12983	APOSC_23126
OG0001210	XENTR09378	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	XENTR04154, XENTR06866	APOSC_18685
OG0001213	XENTR10507	APOSC_26742
OG0001213	XENTR01205	APOSC_18014, APOSC_16372
OG0001215	XENTR12954, XENTR16550, XENTR16549	APOSC_13978
OG0001216	XENTR13109	APOSC_27401, APOSC_24924
OG0001216	XENTR05946	APOSC_01787
OG0001217	XENTR07688, XENTR11580, XENTR00148	APOSC_19625
OG0001218	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	XENTR03647, XENTR18228, XENTR12113	APOSC_17654
OG0001220	XENTR06344, XENTR06343	APOSC_05642
OG0001221	XENTR15915	APOSC_24815
OG0001223	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495	APOSC_26454
OG0001224	XENTR18588	APOSC_21055
OG0001225	XENTR09310, XENTR06994, XENTR15732	APOSC_15265
OG0001226	XENTR05450	APOSC_06917, APOSC_04394, APOSC_01427
OG0001227	XENTR05921	APOSC_26346
OG0001231	XENTR03878, XENTR01648	APOSC_20643
OG0001232	XENTR01820	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001238	XENTR08981	APOSC_09179
OG0001239	XENTR05992, XENTR11309	APOSC_03435
OG0001240	XENTR01403, XENTR05719, XENTR12304, XENTR05718	APOSC_24416, APOSC_24417
OG0001241	XENTR12971	APOSC_23343
OG0001241	XENTR07087, XENTR02055	APOSC_04462
OG0001243	XENTR17516, XENTR17517	APOSC_18938
OG0001245	XENTR09296	APOSC_07109, APOSC_07108
OG0001246	XENTR08405	APOSC_15436, APOSC_15437
OG0001247	XENTR19062, XENTR18189, XENTR18467, XENTR11045	APOSC_08850
OG0001248	XENTR01078, XENTR18804, XENTR03776	APOSC_19998
OG0001249	XENTR10238, XENTR10239, XENTR04710, XENTR00318	APOSC_06543
OG0001250	XENTR10529, XENTR04777, XENTR07316	APOSC_01792
OG0001251	XENTR12411	APOSC_09632
OG0001252	XENTR06520, XENTR03993, XENTR03992, XENTR09825	APOSC_19009
OG0001253	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523	APOSC_11036
OG0001254	XENTR03435, XENTR01471	APOSC_13372
OG0001256	XENTR12356	APOSC_14777, APOSC_14776
OG0001262	XENTR06170, XENTR06171, XENTR19017, XENTR15533	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804, APOSC_24190
OG0001263	XENTR06868	APOSC_14146
OG0001264	XENTR02490, XENTR03731, XENTR05140	APOSC_15051, APOSC_15050
OG0001266	XENTR10900, XENTR02450	APOSC_00128, APOSC_00129
OG0001267	XENTR14460	APOSC_17932
OG0001267	XENTR06333	APOSC_02561
OG0001268	XENTR08282	APOSC_21922
OG0001268	XENTR18855	APOSC_07653
OG0001270	XENTR01782	APOSC_07392
OG0001270	XENTR12521, XENTR12522	APOSC_26062
OG0001271	XENTR17754, XENTR02751, XENTR07226	APOSC_28116
OG0001272	XENTR18340, XENTR09464, XENTR00960	APOSC_02691, APOSC_10352, APOSC_17558, APOSC_25634
OG0001273	XENTR13224, XENTR14752, XENTR14082	APOSC_21600
OG0001274	XENTR13249, XENTR15210, XENTR15211, XENTR07752	APOSC_21306
OG0001275	XENTR14624	APOSC_18046
OG0001276	XENTR09721, XENTR13760	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001278	XENTR09813	APOSC_09194
OG0001279	XENTR11976, XENTR14916	APOSC_10701
OG0001280	XENTR13872, XENTR04350, XENTR07156	APOSC_27519, APOSC_27518
OG0001282	XENTR16436, XENTR00274	APOSC_02603, APOSC_02605
OG0001284	XENTR15697	APOSC_07511
OG0001284	XENTR01467, XENTR01466	APOSC_23659
OG0001287	XENTR06418, XENTR10568, XENTR10975, XENTR14177	APOSC_06831
OG0001288	XENTR05832, XENTR05833	APOSC_05127
OG0001290	XENTR08522, XENTR00546, XENTR09553, XENTR04590	APOSC_26089
OG0001291	XENTR02209, XENTR05578, XENTR07580, XENTR07579	APOSC_25701
OG0001292	XENTR03404, XENTR01086	APOSC_09434, APOSC_09433
OG0001293	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560	APOSC_02639
OG0001294	XENTR08985, XENTR08984	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	XENTR07162, XENTR07111	APOSC_18506, APOSC_18505
OG0001296	XENTR10758, XENTR16218, XENTR01664, XENTR01665	APOSC_21716
OG0001297	XENTR07068, XENTR07067, XENTR01254, XENTR17500	APOSC_13620, APOSC_10275
OG0001300	XENTR09380, XENTR15087, XENTR13396	APOSC_28359, APOSC_24410, APOSC_00939
OG0001302	XENTR00019	APOSC_13642
OG0001302	XENTR05127, XENTR05128	APOSC_27436
OG0001305	XENTR06508, XENTR06784, XENTR15394	APOSC_04550
OG0001306	XENTR00068	APOSC_25565
OG0001306	XENTR06783	APOSC_16313
OG0001308	XENTR08924, XENTR10339, XENTR11736	APOSC_19468
OG0001309	XENTR12950	APOSC_28082, APOSC_26759
OG0001310	XENTR02393	APOSC_16039
OG0001310	XENTR15418	APOSC_12794
OG0001311	XENTR11767	APOSC_06535, APOSC_06536
OG0001311	XENTR16951	APOSC_26409
OG0001312	XENTR12977	APOSC_02695, APOSC_01193, APOSC_01192
OG0001313	XENTR06253	APOSC_28195
OG0001315	XENTR18202, XENTR00932, XENTR03902	APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291
OG0001316	XENTR05492, XENTR15964, XENTR00686	APOSC_24096, APOSC_24095
OG0001317	XENTR06399	APOSC_08113
OG0001318	XENTR10187	APOSC_20047
OG0001318	XENTR00640	APOSC_08207
OG0001319	XENTR00669, XENTR10926, XENTR09062	APOSC_07704
OG0001320	XENTR13078, XENTR04130	APOSC_12164
OG0001321	XENTR11250, XENTR11532, XENTR11534	APOSC_09384
OG0001322	XENTR10160, XENTR16770	APOSC_08768
OG0001322	XENTR07426	APOSC_06842
OG0001324	XENTR08414	APOSC_00820
OG0001326	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848	APOSC_23911
OG0001327	XENTR10101, XENTR14547	APOSC_16461
OG0001329	XENTR00757	APOSC_28234
OG0001330	XENTR14976, XENTR11097, XENTR10939	APOSC_03934, APOSC_03936, APOSC_03935
OG0001332	XENTR11574, XENTR14153, XENTR14152	APOSC_26743
OG0001333	XENTR01835	APOSC_19820
OG0001337	XENTR04761, XENTR09361	APOSC_06896
OG0001341	XENTR17450	APOSC_25206
OG0001344	XENTR06464	APOSC_01831
OG0001345	XENTR02832	APOSC_20488
OG0001348	XENTR02721, XENTR02053	APOSC_29007, APOSC_29008
OG0001350	XENTR00070	APOSC_19044
OG0001351	XENTR06632	APOSC_12255, APOSC_12254
OG0001352	XENTR02276, XENTR07810	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	XENTR09948	APOSC_06612
OG0001353	XENTR09957, XENTR02518	APOSC_25721
OG0001354	XENTR09675	APOSC_27231
OG0001354	XENTR04304	APOSC_23529
OG0001355	XENTR08752, XENTR12634, XENTR02287, XENTR14204	APOSC_12249
OG0001356	XENTR11301, XENTR02362, XENTR06819	APOSC_18143
OG0001357	XENTR05091, XENTR02425, XENTR12657	APOSC_06611
OG0001359	XENTR04346, XENTR10433, XENTR08085, XENTR18085	APOSC_05796
OG0001361	XENTR11816, XENTR11817, XENTR17007	APOSC_10076
OG0001362	XENTR09103	APOSC_07416, APOSC_07418
OG0001362	XENTR15980	APOSC_07417
OG0001363	XENTR09917, XENTR06150	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	XENTR17966, XENTR03257	APOSC_01652
OG0001365	XENTR03966, XENTR05559	APOSC_19776, APOSC_19497, APOSC_08816, APOSC_19184
OG0001366	XENTR03370	APOSC_16257
OG0001367	XENTR02449, XENTR12179, XENTR12890	APOSC_02909
OG0001368	XENTR09946, XENTR11688	APOSC_19224
OG0001369	XENTR07049, XENTR14549, XENTR14550, XENTR10107	APOSC_00594, APOSC_00593
OG0001370	XENTR01446	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	XENTR09409	APOSC_27098
OG0001371	XENTR09788	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	XENTR17215	APOSC_13607
OG0001373	XENTR01826, XENTR09130, XENTR04806	APOSC_10593
OG0001374	XENTR15855, XENTR14140	APOSC_13404
OG0001375	XENTR05015	APOSC_04608
OG0001375	XENTR07997, XENTR12997	APOSC_01077
OG0001376	XENTR13691, XENTR14498, XENTR07143	APOSC_00252
OG0001377	XENTR07904, XENTR16306	APOSC_17837
OG0001378	XENTR01985, XENTR01998, XENTR11085, XENTR12484	APOSC_25235
OG0001379	XENTR05934, XENTR18078, XENTR18079, XENTR06099, XENTR06100	APOSC_16176
OG0001380	XENTR13793, XENTR03477, XENTR03478	APOSC_08860, APOSC_27915
OG0001381	XENTR15731, XENTR09312, XENTR06992	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	XENTR05428	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001384	XENTR06196, XENTR07238	APOSC_23265
OG0001388	XENTR06312, XENTR11586, XENTR11585	APOSC_08589
OG0001389	XENTR05255, XENTR05190, XENTR01018, XENTR09739	APOSC_23942
OG0001394	XENTR16874	APOSC_06779, APOSC_06780
OG0001395	XENTR05456, XENTR16923, XENTR11578, XENTR07687	APOSC_17993
OG0001397	XENTR17141, XENTR17665	APOSC_16804
OG0001397	XENTR11843	APOSC_15929
OG0001399	XENTR06193, XENTR06192	APOSC_04275
OG0001399	XENTR02498, XENTR09890	APOSC_15359
OG0001400	XENTR07182, XENTR03349, XENTR03348	APOSC_16578, APOSC_16577
OG0001402	XENTR04534, XENTR14904, XENTR04036	APOSC_08403, APOSC_08404
OG0001403	XENTR06529, XENTR17701, XENTR10933	APOSC_22719, APOSC_14048, APOSC_27540
OG0001404	XENTR10088	APOSC_26753
OG0001405	XENTR07643, XENTR11005	APOSC_27750
OG0001405	XENTR16937, XENTR16938	APOSC_16445
OG0001406	XENTR09026, XENTR05268	APOSC_16330
OG0001408	XENTR06160, XENTR13671, XENTR01315	APOSC_19450, APOSC_19451
OG0001409	XENTR08239, XENTR15156	APOSC_14068, APOSC_14069
OG0001410	XENTR04211, XENTR11331	APOSC_18435
OG0001410	XENTR08205	APOSC_02633
OG0001411	XENTR05513	APOSC_10503, APOSC_27904
OG0001412	XENTR01134	APOSC_01812
OG0001413	XENTR10327	APOSC_20512
OG0001413	XENTR01450	APOSC_06316
OG0001414	XENTR16760	APOSC_07127
OG0001414	XENTR03396	APOSC_08515
OG0001415	XENTR00799	APOSC_10475, APOSC_25795
OG0001416	XENTR04093, XENTR17575	APOSC_03441, APOSC_03440
OG0001417	XENTR13968	APOSC_22003
OG0001417	XENTR05604	APOSC_06594
OG0001418	XENTR11447, XENTR00014, XENTR05877, XENTR04739	APOSC_27061
OG0001419	XENTR07503, XENTR07502, XENTR02430, XENTR02429	APOSC_12852
OG0001420	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348	APOSC_10402
OG0001421	XENTR11642, XENTR10761, XENTR11862	APOSC_15996
OG0001422	XENTR07180, XENTR03319	APOSC_14929
OG0001423	XENTR11753, XENTR07724, XENTR12211	APOSC_06986, APOSC_06987
OG0001424	XENTR09472	APOSC_09916
OG0001425	XENTR00165, XENTR10054, XENTR15292	APOSC_26741, APOSC_26740
OG0001427	XENTR19013	APOSC_07659
OG0001427	XENTR12966	APOSC_07658
OG0001428	XENTR08058	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	XENTR06303, XENTR08005	APOSC_27011, APOSC_27010
OG0001430	XENTR11865, XENTR09506, XENTR03841, XENTR12647	APOSC_10425
OG0001431	XENTR12951, XENTR14198	APOSC_03549, APOSC_03550
OG0001432	XENTR18322, XENTR18323	APOSC_10777
OG0001433	XENTR12757, XENTR01397, XENTR08074	APOSC_21534, APOSC_21533
OG0001434	XENTR14256, XENTR14257, XENTR14255	APOSC_06186, APOSC_02988, APOSC_12550
OG0001437	XENTR07683, XENTR08203	APOSC_06789
OG0001440	XENTR02912, XENTR02913, XENTR13967	APOSC_20481
OG0001441	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537	APOSC_07931
OG0001445	XENTR00603, XENTR11995	APOSC_01766
OG0001446	XENTR11107	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679, APOSC_25660
OG0001447	XENTR06688, XENTR11993, XENTR11860	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001449	XENTR18530	APOSC_12099
OG0001449	XENTR17594	APOSC_00496
OG0001451	XENTR01133	APOSC_16226
OG0001451	XENTR09852	APOSC_16661
OG0001452	XENTR05846, XENTR01476, XENTR12152	APOSC_06149
OG0001453	XENTR15215, XENTR02669	APOSC_02976
OG0001454	XENTR01618, XENTR01050	APOSC_10077
OG0001455	XENTR00058, XENTR11013, XENTR05881, XENTR12230	APOSC_20486
OG0001456	XENTR09379	APOSC_10360, APOSC_00503
OG0001457	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746	APOSC_00612
OG0001459	XENTR19263, XENTR05668	APOSC_03007, APOSC_19515
OG0001460	XENTR14447	APOSC_12171
OG0001461	XENTR05990	APOSC_22593, APOSC_22594
OG0001462	XENTR15395	APOSC_13848
OG0001463	XENTR15129, XENTR03741	APOSC_16275
OG0001464	XENTR03158, XENTR17134, XENTR06200	APOSC_00690
OG0001465	XENTR17228	APOSC_28148, APOSC_09134
OG0001466	XENTR16300	APOSC_10971
OG0001466	XENTR03641	APOSC_14104
OG0001467	XENTR16639	APOSC_12095
OG0001468	XENTR04167, XENTR10607	APOSC_26571
OG0001469	XENTR01260	APOSC_12521
OG0001470	XENTR08880, XENTR08883	APOSC_15496
OG0001472	XENTR12389	APOSC_03478
OG0001472	XENTR13330	APOSC_26882
OG0001473	XENTR16670, XENTR04818, XENTR04817	APOSC_25378, APOSC_24554
OG0001474	XENTR18010	APOSC_00391
OG0001474	XENTR01827	APOSC_28339
OG0001475	XENTR12916	APOSC_19285, APOSC_00671
OG0001476	XENTR11401	APOSC_20045
OG0001478	XENTR14390	APOSC_12978
OG0001479	XENTR01295, XENTR15874, XENTR09664	APOSC_29168
OG0001480	XENTR08394, XENTR12252, XENTR14932	APOSC_05352
OG0001481	XENTR08156, XENTR03822	APOSC_24916
OG0001482	XENTR16187, XENTR10305, XENTR01513	APOSC_19050
OG0001483	XENTR10570	APOSC_20800
OG0001484	XENTR07065	APOSC_25021, APOSC_13556
OG0001485	XENTR03119, XENTR03410	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	XENTR14269, XENTR05434, XENTR04448, XENTR04449	APOSC_27432
OG0001487	XENTR15807, XENTR15808, XENTR03755, XENTR07678	APOSC_08783
OG0001488	XENTR17821	APOSC_25402, APOSC_03875
OG0001489	XENTR00338, XENTR12149	APOSC_17497, APOSC_17496
OG0001490	XENTR16191, XENTR12791, XENTR03053	APOSC_22165
OG0001492	XENTR06535, XENTR01139	APOSC_14714
OG0001493	XENTR09429	APOSC_12580
OG0001495	XENTR13170	APOSC_01292
OG0001496	XENTR07933	APOSC_09640, APOSC_09641, APOSC_02129, APOSC_24932, APOSC_13192, APOSC_06926
OG0001500	XENTR08590, XENTR12582, XENTR10830	APOSC_10163, APOSC_10164
OG0001501	XENTR06683, XENTR06684, XENTR12986	APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	XENTR17438	APOSC_05753, APOSC_21241
OG0001503	XENTR14751	APOSC_07503
OG0001503	XENTR05638	APOSC_29093
OG0001504	XENTR02517	APOSC_05548
OG0001505	XENTR00271	APOSC_21083, APOSC_06533
OG0001506	XENTR00266, XENTR08441, XENTR08440	APOSC_17974, APOSC_17975
OG0001507	XENTR08992, XENTR07481	APOSC_20414
OG0001508	XENTR15984, XENTR15983, XENTR11480, XENTR11479	APOSC_21339, APOSC_21338
OG0001509	XENTR10571, XENTR03196	APOSC_27811
OG0001510	XENTR07005, XENTR12209, XENTR00355	APOSC_12053, APOSC_12055
OG0001511	XENTR03205	APOSC_07488, APOSC_26249
OG0001513	XENTR03148, XENTR05200	APOSC_13909
OG0001515	XENTR04041, XENTR04537	APOSC_23285
OG0001516	XENTR11018	APOSC_04613, APOSC_04614
OG0001517	XENTR13941, XENTR13905	APOSC_10273
OG0001518	XENTR06101, XENTR00879	APOSC_04576, APOSC_19442, APOSC_19441
OG0001520	XENTR12857, XENTR05173	APOSC_18603
OG0001521	XENTR14078	APOSC_26269
OG0001522	XENTR15230	APOSC_16037
OG0001523	XENTR10881, XENTR17742	APOSC_03544, APOSC_08741
OG0001524	XENTR09548	APOSC_18612
OG0001524	XENTR00484	APOSC_18631
OG0001525	XENTR12515, XENTR12514	APOSC_11644
OG0001526	XENTR01289, XENTR17681, XENTR16198	APOSC_21222, APOSC_12286
OG0001527	XENTR01509	APOSC_26650
OG0001527	XENTR15735	APOSC_04022
OG0001528	XENTR17324, XENTR04419	APOSC_14510
OG0001529	XENTR02811, XENTR02810, XENTR08383	APOSC_03920
OG0001531	XENTR12449, XENTR11571, XENTR08724	APOSC_14320
OG0001532	XENTR11612, XENTR16708, XENTR06237	APOSC_13448
OG0001533	XENTR07080, XENTR17861	APOSC_28817, APOSC_28816
OG0001534	XENTR05627, XENTR06763, XENTR05628	APOSC_07636
OG0001536	XENTR00181, XENTR02934	APOSC_15383
OG0001538	XENTR15405	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317
OG0001545	XENTR08623, XENTR05315, XENTR18196	APOSC_17565
OG0001546	XENTR02403, XENTR05092	APOSC_12494
OG0001549	XENTR06613, XENTR07982, XENTR02588	APOSC_07982, APOSC_07983
OG0001550	XENTR12624	APOSC_09615, APOSC_26524
OG0001551	XENTR05545, XENTR05547	APOSC_25143
OG0001552	XENTR07028	APOSC_04223, APOSC_20203
OG0001553	XENTR02229, XENTR09430, XENTR09742	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	XENTR08488, XENTR05924	APOSC_12359
OG0001557	XENTR11819	APOSC_10213
OG0001558	XENTR16416, XENTR06488	APOSC_12692
OG0001559	XENTR09039, XENTR06623	APOSC_06915
OG0001560	XENTR12473, XENTR04353, XENTR13870, XENTR12299	APOSC_19389
OG0001561	XENTR16133, XENTR07954, XENTR01341	APOSC_03964
OG0001563	XENTR12134	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	XENTR03255, XENTR05932	APOSC_06037, APOSC_06038
OG0001565	XENTR14497, XENTR14805, XENTR12160	APOSC_04430
OG0001566	XENTR12398, XENTR12399, XENTR04955	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001567	XENTR10094, XENTR00289	APOSC_14453
OG0001568	XENTR05615	APOSC_28643
OG0001570	XENTR05431	APOSC_24457
OG0001571	XENTR14473	APOSC_26437, APOSC_26436, APOSC_26438
OG0001572	XENTR14408	APOSC_16015, APOSC_16016
OG0001572	XENTR03742	APOSC_02447
OG0001573	XENTR03987, XENTR08694	APOSC_24147, APOSC_24146
OG0001574	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496	APOSC_16952, APOSC_16951
OG0001575	XENTR14038, XENTR14037	APOSC_20344
OG0001576	XENTR15048, XENTR13227	APOSC_19353, APOSC_19354
OG0001578	XENTR01969, XENTR09544	APOSC_25871
OG0001579	XENTR06690	APOSC_00205
OG0001580	XENTR13327, XENTR07267	APOSC_04582, APOSC_04583
OG0001581	XENTR07619, XENTR15249	APOSC_12012
OG0001582	XENTR07708, XENTR17762, XENTR01173	APOSC_09174
OG0001583	XENTR11561, XENTR14641	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	XENTR09628, XENTR09629	APOSC_24188
OG0001588	XENTR06850	APOSC_15207, APOSC_00877, APOSC_03221, APOSC_03881, APOSC_01710, APOSC_02512
OG0001589	XENTR11338	APOSC_14644
OG0001590	XENTR10428	APOSC_05334, APOSC_06008, APOSC_06664
OG0001592	XENTR11244, XENTR11243	APOSC_24168, APOSC_27291
OG0001593	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433	APOSC_01201, APOSC_17370
OG0001594	XENTR11402	APOSC_20977
OG0001596	XENTR06371	APOSC_10562
OG0001597	XENTR05372	APOSC_09081
OG0001597	XENTR10161	APOSC_18499
OG0001599	XENTR07390, XENTR07367	APOSC_03974
OG0001604	XENTR11091	APOSC_20538
OG0001604	XENTR13341	APOSC_08984
OG0001605	XENTR04606	APOSC_08927, APOSC_24537
OG0001606	XENTR08318	APOSC_09729
OG0001606	XENTR10494	APOSC_24157
OG0001608	XENTR00220, XENTR05052	APOSC_05915, APOSC_24452
OG0001609	XENTR06189	APOSC_15382
OG0001609	XENTR11285	APOSC_18863
OG0001610	XENTR16107, XENTR10867, XENTR00221	APOSC_11669, APOSC_11668, APOSC_17468
OG0001611	XENTR13532, XENTR13440, XENTR02083	APOSC_16863
OG0001612	XENTR11391	APOSC_20257
OG0001613	XENTR00997	APOSC_06867
OG0001614	XENTR03364	APOSC_25539
OG0001614	XENTR09810	APOSC_17721
OG0001615	XENTR04468, XENTR16398	APOSC_22981, APOSC_22982
OG0001617	XENTR11229, XENTR17736, XENTR07959	APOSC_17358, APOSC_17357
OG0001620	XENTR12935, XENTR17480, XENTR03941	APOSC_25992
OG0001621	XENTR01806, XENTR05633	APOSC_06290, APOSC_06292, APOSC_06291
OG0001622	XENTR13104, XENTR02280	APOSC_24336
OG0001624	XENTR12858, XENTR07807	APOSC_18447
OG0001627	XENTR11789	APOSC_09790
OG0001627	XENTR13175, XENTR07907	APOSC_14367
OG0001628	XENTR01654	APOSC_13343
OG0001630	XENTR18767	APOSC_00298
OG0001634	XENTR15612	APOSC_06560
OG0001634	XENTR11998	APOSC_05598
OG0001635	XENTR14373, XENTR03970	APOSC_00598
OG0001636	XENTR00472	APOSC_20219
OG0001637	XENTR07980	APOSC_14125
OG0001638	XENTR17765, XENTR01518	APOSC_28340
OG0001639	XENTR05276, XENTR13285, XENTR13286	APOSC_07448, APOSC_07449
OG0001641	XENTR14307	APOSC_16997
OG0001642	XENTR09499, XENTR14534, XENTR14535	APOSC_01391, APOSC_01390
OG0001643	XENTR05703, XENTR05702, XENTR14501	APOSC_19563
OG0001644	XENTR02166	APOSC_08859
OG0001646	XENTR14678	APOSC_08803
OG0001651	XENTR14299, XENTR16608	APOSC_18928, APOSC_18929
OG0001652	XENTR13535	APOSC_28560
OG0001653	XENTR11019	APOSC_08321
OG0001654	XENTR09616, XENTR17243, XENTR09614	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447
OG0001655	XENTR03302, XENTR02328, XENTR08790, XENTR08791	APOSC_19955
OG0001656	XENTR04366	APOSC_13800
OG0001657	XENTR00532, XENTR17851	APOSC_20037
OG0001659	XENTR05457, XENTR00169	APOSC_04193, APOSC_04192
OG0001660	XENTR13183, XENTR03454, XENTR14380	APOSC_25851
