Orthogroup	XENTR	SACKO_ok
OG0000868	XENTR08506	SACKO_01236
OG0000868	XENTR04476	SACKO_16884
OG0000869	XENTR08068	SACKO_06026
OG0000871	XENTR14179	SACKO_14055, SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000872	XENTR10169	SACKO_32165
OG0000873	XENTR15243, XENTR11936, XENTR08135	SACKO_12092
OG0000874	XENTR03555, XENTR18666	SACKO_19510
OG0000874	XENTR10470	SACKO_09706
OG0000875	XENTR15432	SACKO_11708
OG0000875	XENTR08213	SACKO_01411
OG0000878	XENTR10168	SACKO_24900
OG0000878	XENTR00725	SACKO_24903
OG0000878	XENTR09205	SACKO_02892
OG0000879	XENTR10540, XENTR18110	SACKO_26528
OG0000879	XENTR03813	SACKO_28298
OG0000880	XENTR11909, XENTR11908, XENTR02551, XENTR02382	SACKO_07949
OG0000881	XENTR12933, XENTR12934	SACKO_29973
OG0000881	XENTR11112, XENTR11328	SACKO_18831
OG0000882	XENTR02130, XENTR16807, XENTR03617, XENTR03616, XENTR12051	SACKO_25246
OG0000883	XENTR11240, XENTR08110	SACKO_31678, SACKO_01503, SACKO_22909, SACKO_01513, SACKO_01837, SACKO_29652, SACKO_08467, SACKO_09232, SACKO_08442
OG0000887	XENTR02978	SACKO_29102
OG0000887	XENTR06287	SACKO_28481
OG0000888	XENTR12831, XENTR13292, XENTR13291	SACKO_12082
OG0000888	XENTR01928	SACKO_28163
OG0000889	XENTR17043	SACKO_03115
OG0000890	XENTR18941, XENTR07606, XENTR07605, XENTR12846	SACKO_31309
OG0000893	XENTR01359, XENTR16287, XENTR07052, XENTR07051	SACKO_28812
OG0000894	XENTR12194	SACKO_26922
OG0000894	XENTR04788, XENTR16604	SACKO_02223
OG0000895	XENTR05065	SACKO_32155
OG0000896	XENTR18869	SACKO_27525
OG0000896	XENTR13448, XENTR09474	SACKO_25582, SACKO_18087
OG0000897	XENTR01334, XENTR01333	SACKO_27937
OG0000897	XENTR01226, XENTR03509	SACKO_11689
OG0000898	XENTR03982, XENTR12217	SACKO_16757, SACKO_27052
OG0000899	XENTR11770, XENTR11769, XENTR03655	SACKO_30501
OG0000904	XENTR10340, XENTR08923	SACKO_17479
OG0000905	XENTR07482, XENTR18937	SACKO_20259
OG0000906	XENTR15532, XENTR06172	SACKO_27403
OG0000907	XENTR04660	SACKO_17714
OG0000908	XENTR02189, XENTR02188, XENTR02186, XENTR02187, XENTR02185, XENTR02184	SACKO_31904
OG0000908	XENTR04273	SACKO_20582
OG0000909	XENTR10672, XENTR12839, XENTR08443	SACKO_13346
OG0000911	XENTR18175	SACKO_07709
OG0000912	XENTR06455, XENTR12826, XENTR08744, XENTR17481	SACKO_25608
OG0000912	XENTR06537	SACKO_29559
OG0000913	XENTR01593, XENTR13952	SACKO_00547, SACKO_15554, SACKO_15585
OG0000921	XENTR09161	SACKO_13397
OG0000923	XENTR08773	SACKO_33231, SACKO_02494
OG0000923	XENTR13432, XENTR09911, XENTR09912, XENTR09913	SACKO_17117
OG0000925	XENTR13985	SACKO_08031
OG0000925	XENTR02311	SACKO_26395
OG0000926	XENTR00402	SACKO_32113
OG0000926	XENTR06553	SACKO_08978
OG0000928	XENTR05033, XENTR05285	SACKO_11640
OG0000929	XENTR00682, XENTR15957, XENTR09138, XENTR05468, XENTR05469	SACKO_08944
OG0000931	XENTR07908	SACKO_25239
OG0000932	XENTR13910, XENTR16709	SACKO_04372
OG0000934	XENTR14739, XENTR18207	SACKO_29528
OG0000934	XENTR11383, XENTR18032	SACKO_28076
OG0000935	XENTR07228, XENTR08768	SACKO_27279
OG0000936	XENTR02806	SACKO_15755, SACKO_15636
OG0000938	XENTR03541, XENTR03542	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311
OG0000940	XENTR11596	SACKO_05162, SACKO_24391, SACKO_06397, SACKO_07674, SACKO_13970, SACKO_33585, SACKO_24364, SACKO_00018, SACKO_07405, SACKO_27374, SACKO_11619, SACKO_32968, SACKO_18205, SACKO_21384, SACKO_00483, SACKO_34087, SACKO_22623, SACKO_27804, SACKO_10864, SACKO_14573, SACKO_31393, SACKO_34063, SACKO_33406, SACKO_03541
OG0000940	XENTR08691, XENTR08692	SACKO_12928, SACKO_01579
OG0000943	XENTR06447	SACKO_03278
OG0000944	XENTR10992, XENTR07595, XENTR10654, XENTR10653, XENTR03094, XENTR03561, XENTR14742, XENTR14462, XENTR00679	SACKO_14532
OG0000945	XENTR09889	SACKO_29022
OG0000946	XENTR14125	SACKO_03434
OG0000947	XENTR08808, XENTR01875	SACKO_03864
OG0000947	XENTR15993	SACKO_27732
OG0000949	XENTR16409, XENTR12925, XENTR16343, XENTR13690, XENTR10671	SACKO_06979, SACKO_06945, SACKO_03055
OG0000950	XENTR06315, XENTR14022	SACKO_20117
OG0000951	XENTR11436, XENTR10439	SACKO_12290
OG0000952	XENTR06419, XENTR10974	SACKO_31709
OG0000952	XENTR07516, XENTR10972, XENTR10973	SACKO_31700
OG0000953	XENTR16006, XENTR05020, XENTR10025	SACKO_16853, SACKO_33210
OG0000954	XENTR04163	SACKO_09923
OG0000954	XENTR07349, XENTR07350	SACKO_25005
OG0000955	XENTR15251	SACKO_27594
OG0000955	XENTR15299	SACKO_14411
OG0000957	XENTR08642	SACKO_21298
OG0000958	XENTR16151	SACKO_01365
OG0000960	XENTR00488, XENTR11786, XENTR16830, XENTR19097	SACKO_17419
OG0000963	XENTR00065	SACKO_03897
OG0000964	XENTR15845	SACKO_21085, SACKO_21082
OG0000965	XENTR14312	SACKO_31862, SACKO_21944
OG0000965	XENTR16944	SACKO_29607
OG0000966	XENTR04933, XENTR10311	SACKO_19882
OG0000967	XENTR06702	SACKO_33567
OG0000968	XENTR08955, XENTR17733	SACKO_19126
OG0000968	XENTR04038, XENTR04039, XENTR04535	SACKO_20110
OG0000969	XENTR08014	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920, SACKO_00619
OG0000970	XENTR01182	SACKO_05435
OG0000972	XENTR13483, XENTR14024	SACKO_24516
OG0000972	XENTR02207	SACKO_27667
OG0000973	XENTR15593	SACKO_06563
OG0000974	XENTR01619	SACKO_16128
OG0000978	XENTR01707, XENTR17274, XENTR04595	SACKO_05312, SACKO_33844
OG0000979	XENTR08662, XENTR08663, XENTR16278	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007
OG0000981	XENTR14084	SACKO_11821, SACKO_29220, SACKO_11825
OG0000982	XENTR15733, XENTR18658, XENTR06997	SACKO_10519
OG0000984	XENTR03417	SACKO_22470, SACKO_22468
OG0000984	XENTR01286, XENTR01285	SACKO_28472
OG0000985	XENTR01934, XENTR16979, XENTR16978, XENTR04320, XENTR04319	SACKO_21389
OG0000987	XENTR06356, XENTR03812	SACKO_11731
OG0000988	XENTR12762, XENTR06777, XENTR06778, XENTR09929	SACKO_00750, SACKO_27571
OG0000992	XENTR07391	SACKO_01033
OG0000992	XENTR15056, XENTR11894	SACKO_27184
OG0000993	XENTR14928	SACKO_08088
OG0000994	XENTR15055	SACKO_04389
OG0000994	XENTR12451, XENTR12452, XENTR02702, XENTR02703, XENTR02701	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	XENTR04796, XENTR07312	SACKO_28732
OG0000996	XENTR00689, XENTR11665, XENTR03250	SACKO_00027
OG0000999	XENTR05421, XENTR17674, XENTR18093, XENTR05336	SACKO_27886
OG0001000	XENTR02326, XENTR14403	SACKO_14786
OG0001001	XENTR17916	SACKO_32000
OG0001002	XENTR05426, XENTR04429	SACKO_17603
OG0001003	XENTR06440, XENTR12183	SACKO_29333
OG0001005	XENTR17351	SACKO_07944
OG0001006	XENTR01787	SACKO_28465
OG0001006	XENTR11011, XENTR15378, XENTR09358	SACKO_25694
OG0001007	XENTR03922, XENTR07754	SACKO_22765, SACKO_31051, SACKO_22758
OG0001008	XENTR07071, XENTR13709	SACKO_12442
OG0001009	XENTR09611, XENTR19086, XENTR04072	SACKO_17660
OG0001011	XENTR08483, XENTR04705, XENTR12721	SACKO_15155, SACKO_15158, SACKO_12847, SACKO_12902
OG0001012	XENTR07888, XENTR11929, XENTR14474, XENTR14475, XENTR17590, XENTR17589, XENTR10096, XENTR14494, XENTR18695, XENTR15180	SACKO_00643
OG0001013	XENTR01268, XENTR12519, XENTR05681, XENTR13123	SACKO_22099, SACKO_33330, SACKO_22104
OG0001016	XENTR06361	SACKO_04981
OG0001017	XENTR01882, XENTR06219	SACKO_02096
OG0001018	XENTR12838	SACKO_04566, SACKO_31412
OG0001021	XENTR03042	SACKO_09105
OG0001022	XENTR18242, XENTR09212, XENTR08786, XENTR08785	SACKO_05140
OG0001023	XENTR15705, XENTR15704, XENTR16017, XENTR02520, XENTR11481	SACKO_01529
OG0001024	XENTR05573, XENTR09290, XENTR01956	SACKO_33645, SACKO_33650
OG0001026	XENTR01794	SACKO_18104
OG0001027	XENTR18376	SACKO_17175, SACKO_22570, SACKO_25824
OG0001028	XENTR08088, XENTR09574, XENTR09575	SACKO_16985
OG0001029	XENTR00697, XENTR10786, XENTR11720	SACKO_14796
OG0001030	XENTR10641, XENTR13221	SACKO_29916
OG0001030	XENTR11652, XENTR00593	SACKO_04680
OG0001031	XENTR08916	SACKO_14751, SACKO_16200
OG0001032	XENTR01314, XENTR15209, XENTR06823	SACKO_17505
OG0001033	XENTR11737, XENTR02706	SACKO_17499
OG0001034	XENTR13970, XENTR02918	SACKO_22921
OG0001036	XENTR15810, XENTR02160	SACKO_31534
OG0001037	XENTR06792, XENTR04702	SACKO_25311
OG0001038	XENTR08755, XENTR10905, XENTR13375	SACKO_14108
OG0001039	XENTR00807	SACKO_07566
OG0001039	XENTR10799, XENTR11115	SACKO_29826
OG0001042	XENTR15139, XENTR17123, XENTR16376	SACKO_12664
OG0001044	XENTR05073, XENTR01479	SACKO_31463
OG0001044	XENTR18041	SACKO_00729, SACKO_00722, SACKO_00706, SACKO_01307, SACKO_07099, SACKO_07110, SACKO_01299, SACKO_11091, SACKO_11109
OG0001046	XENTR01853, XENTR03892, XENTR03891, XENTR10518	SACKO_19301
OG0001047	XENTR15460, XENTR09715, XENTR19101, XENTR05905	SACKO_22110, SACKO_22089, SACKO_19312
OG0001048	XENTR06473, XENTR14297, XENTR16609	SACKO_21452
OG0001049	XENTR00286	SACKO_28210
OG0001049	XENTR03223	SACKO_03823
OG0001050	XENTR18291, XENTR03607, XENTR01418, XENTR01419, XENTR15902	SACKO_13547
OG0001051	XENTR08792	SACKO_08626
OG0001052	XENTR06692	SACKO_17741
OG0001052	XENTR04326, XENTR07297	SACKO_29699
OG0001053	XENTR14072, XENTR07099, XENTR01123	SACKO_17162
OG0001053	XENTR07525, XENTR04868, XENTR07295	SACKO_10734
OG0001054	XENTR01830, XENTR04823, XENTR17976, XENTR05689	SACKO_03187
OG0001057	XENTR09898, XENTR13492, XENTR07434, XENTR15414	SACKO_34054
OG0001058	XENTR09698, XENTR10813	SACKO_30744
OG0001059	XENTR16833	SACKO_34066
OG0001060	XENTR15320	SACKO_10412
OG0001062	XENTR02358, XENTR00517, XENTR00439	SACKO_29376
OG0001063	XENTR01633	SACKO_31591
OG0001065	XENTR14400, XENTR14851	SACKO_06065
OG0001072	XENTR01131	SACKO_03267
OG0001072	XENTR14054	SACKO_03307
OG0001073	XENTR13757, XENTR03448, XENTR09013	SACKO_21449, SACKO_04327
OG0001075	XENTR05482, XENTR14239, XENTR06059	SACKO_11315, SACKO_14262
OG0001076	XENTR04369, XENTR03450	SACKO_06837
OG0001077	XENTR02919	SACKO_10234
OG0001077	XENTR03172	SACKO_02030
OG0001078	XENTR16491, XENTR12278, XENTR05427, XENTR16318	SACKO_03626
OG0001079	XENTR05981	SACKO_30338
OG0001079	XENTR02342, XENTR18570	SACKO_30352
OG0001080	XENTR17306	SACKO_28482
OG0001080	XENTR00219, XENTR05053	SACKO_17655
OG0001081	XENTR11483, XENTR11482	SACKO_20233, SACKO_20239
OG0001082	XENTR04166, XENTR03787	SACKO_05811, SACKO_32916
OG0001083	XENTR14939, XENTR08964, XENTR02202, XENTR09760	SACKO_03733
OG0001084	XENTR03176	SACKO_24296
OG0001085	XENTR14464, XENTR18960, XENTR05968, XENTR02550	SACKO_23475
OG0001086	XENTR14767, XENTR08988, XENTR08989, XENTR09494	SACKO_01139
OG0001088	XENTR01178	SACKO_05186
OG0001089	XENTR12503	SACKO_12550
OG0001091	XENTR05394, XENTR06870, XENTR11806, XENTR06869, XENTR11805, XENTR05395, XENTR11804	SACKO_17088
OG0001092	XENTR04356	SACKO_08155
OG0001092	XENTR04358	SACKO_08149
OG0001093	XENTR14801, XENTR06916, XENTR05391	SACKO_20225
OG0001095	XENTR12897, XENTR04215	SACKO_26687
OG0001096	XENTR04979, XENTR04980, XENTR10593	SACKO_26925, SACKO_33433
OG0001101	XENTR16380	SACKO_12678
OG0001102	XENTR00597	SACKO_03700
OG0001102	XENTR08075	SACKO_27070
OG0001103	XENTR11707	SACKO_06135
OG0001103	XENTR08189	SACKO_18268
OG0001104	XENTR13239	SACKO_17440, SACKO_10508
OG0001104	XENTR13771, XENTR13900, XENTR18117	SACKO_03224
OG0001105	XENTR00250	SACKO_04214
OG0001105	XENTR09104	SACKO_09999
OG0001106	XENTR12570	SACKO_09682
OG0001107	XENTR10533, XENTR02061, XENTR02717	SACKO_06919
OG0001108	XENTR08568	SACKO_04290
OG0001108	XENTR01519	SACKO_31250
OG0001109	XENTR13118, XENTR13119, XENTR13710, XENTR07737, XENTR12458	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	XENTR01316, XENTR07736	SACKO_08229
OG0001112	XENTR08598, XENTR07078	SACKO_18503
OG0001115	XENTR18977, XENTR15749, XENTR18459, XENTR14532	SACKO_33624, SACKO_33583, SACKO_18619
OG0001116	XENTR15111, XENTR15112	SACKO_20251
OG0001117	XENTR04976, XENTR19058, XENTR12412	SACKO_06898
OG0001119	XENTR05752	SACKO_20836
OG0001119	XENTR18158	SACKO_20847
OG0001120	XENTR06417, XENTR10567, XENTR10976	SACKO_19029
OG0001121	XENTR00146, XENTR15147	SACKO_32575
OG0001123	XENTR10415	SACKO_00205
OG0001123	XENTR03409	SACKO_33269
OG0001124	XENTR16582	SACKO_10008
OG0001124	XENTR06212	SACKO_04873
OG0001126	XENTR18698	SACKO_15936
OG0001127	XENTR08219, XENTR08218, XENTR06362	SACKO_04963
OG0001128	XENTR13449, XENTR13450	SACKO_18055
OG0001129	XENTR05147	SACKO_22362
OG0001129	XENTR08362	SACKO_19446
OG0001130	XENTR03434	SACKO_17247, SACKO_21924, SACKO_08719, SACKO_08682
OG0001131	XENTR08901, XENTR13407	SACKO_02814
OG0001132	XENTR06989	SACKO_22464
OG0001133	XENTR17678	SACKO_03939
OG0001133	XENTR15362	SACKO_03870
OG0001134	XENTR10250, XENTR00965, XENTR03216, XENTR03221	SACKO_00371
OG0001135	XENTR14974	SACKO_12991
OG0001136	XENTR10642, XENTR00557, XENTR12118	SACKO_08700, SACKO_08683
OG0001137	XENTR12668, XENTR04145	SACKO_31589
OG0001138	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640	SACKO_06420
OG0001139	XENTR12289	SACKO_11336
OG0001139	XENTR07646, XENTR17010	SACKO_08887
OG0001141	XENTR05715	SACKO_15539
OG0001142	XENTR06629	SACKO_08495
OG0001143	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685	SACKO_27075
OG0001144	XENTR08544, XENTR07178, XENTR03323, XENTR03322	SACKO_23855
OG0001146	XENTR04404, XENTR04096, XENTR12242	SACKO_04608, SACKO_10399
OG0001148	XENTR10476	SACKO_05323, SACKO_05299
OG0001149	XENTR12926, XENTR00444	SACKO_23060
OG0001155	XENTR09180	SACKO_29197
OG0001155	XENTR04938	SACKO_06972
OG0001156	XENTR07093, XENTR06912, XENTR01092	SACKO_12887
OG0001158	XENTR16126, XENTR16127, XENTR07686, XENTR07685	SACKO_22305, SACKO_17286
OG0001159	XENTR05163, XENTR05113	SACKO_14618
OG0001160	XENTR08948, XENTR07949	SACKO_03583
OG0001161	XENTR05290, XENTR17947	SACKO_21600, SACKO_15264
OG0001162	XENTR10454, XENTR14933	SACKO_17543, SACKO_14294
OG0001163	XENTR08141	SACKO_31507
OG0001165	XENTR03624	SACKO_18359
OG0001165	XENTR02305	SACKO_32002, SACKO_31998
OG0001166	XENTR18013, XENTR18012, XENTR14106	SACKO_31708
OG0001167	XENTR07709, XENTR06636, XENTR08900	SACKO_12026
OG0001168	XENTR12949, XENTR06904, XENTR00455	SACKO_18942
OG0001169	XENTR18438	SACKO_01891
OG0001170	XENTR14411	SACKO_27342
OG0001171	XENTR06589	SACKO_20825
OG0001172	XENTR06358, XENTR09420	SACKO_07899
OG0001172	XENTR08224, XENTR15936	SACKO_23083
OG0001173	XENTR06425, XENTR01039	SACKO_12453
OG0001173	XENTR06289, XENTR03346, XENTR03345	SACKO_11271
OG0001174	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963	SACKO_28428, SACKO_28429
OG0001175	XENTR04334, XENTR01937	SACKO_00167
OG0001177	XENTR04520	SACKO_26073
OG0001177	XENTR01947	SACKO_10730, SACKO_26943
OG0001178	XENTR00333	SACKO_03875
OG0001178	XENTR02313	SACKO_32742, SACKO_08914
OG0001179	XENTR01714	SACKO_32134
OG0001181	XENTR02917, XENTR13969	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	XENTR04131, XENTR14389	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391
OG0001182	XENTR06978, XENTR10070	SACKO_19557
OG0001183	XENTR15931, XENTR15930	SACKO_22928
OG0001184	XENTR11761	SACKO_04686
OG0001184	XENTR16633	SACKO_02591, SACKO_02594
OG0001185	XENTR09610, XENTR09609	SACKO_25271
OG0001186	XENTR07680, XENTR03745	SACKO_04961
OG0001186	XENTR03736	SACKO_32087
OG0001187	XENTR11283	SACKO_27459, SACKO_22028
OG0001188	XENTR12660, XENTR10956, XENTR04124	SACKO_25731
OG0001189	XENTR16871, XENTR08031, XENTR04626	SACKO_26954
OG0001190	XENTR06259, XENTR16660, XENTR16659	SACKO_19736, SACKO_29072
OG0001191	XENTR02213, XENTR13144, XENTR08963	SACKO_28961
OG0001196	XENTR18694, XENTR11054, XENTR19094	SACKO_02477
OG0001197	XENTR14109	SACKO_32347
OG0001198	XENTR13281	SACKO_23091
OG0001198	XENTR16301	SACKO_05861
OG0001199	XENTR12723	SACKO_03906
OG0001200	XENTR03069	SACKO_20799
OG0001201	XENTR17811	SACKO_15686
OG0001202	XENTR11567, XENTR11566	SACKO_21894, SACKO_33694
OG0001204	XENTR13340	SACKO_05436
OG0001205	XENTR03556	SACKO_12981
OG0001207	XENTR10602, XENTR06956, XENTR16548	SACKO_25128
OG0001208	XENTR05399, XENTR14797	SACKO_25532
OG0001209	XENTR17550	SACKO_17895, SACKO_21794
OG0001210	XENTR12983	SACKO_12027
OG0001210	XENTR09378	SACKO_22645
OG0001211	XENTR04154, XENTR06866	SACKO_06728
OG0001212	XENTR17241, XENTR17240	SACKO_14563
OG0001213	XENTR10507	SACKO_12475
OG0001213	XENTR01205	SACKO_19088
OG0001214	XENTR02921	SACKO_17861
OG0001215	XENTR12954, XENTR16550, XENTR16549	SACKO_19345
OG0001216	XENTR13109	SACKO_20921
OG0001216	XENTR05946	SACKO_23314
OG0001217	XENTR07688, XENTR11580, XENTR00148	SACKO_25190
OG0001217	XENTR13893, XENTR11581	SACKO_25209
OG0001218	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396	SACKO_09575
OG0001219	XENTR03647, XENTR18228, XENTR12113	SACKO_31732
OG0001220	XENTR06344, XENTR06343	SACKO_02206
OG0001221	XENTR15915	SACKO_31267, SACKO_31272, SACKO_31273
OG0001223	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495	SACKO_16161
OG0001224	XENTR18588	SACKO_15671
OG0001225	XENTR09310, XENTR06994, XENTR15732	SACKO_13197, SACKO_21032
OG0001226	XENTR11877, XENTR07881	SACKO_21968, SACKO_20774
OG0001227	XENTR05921	SACKO_09407
OG0001231	XENTR03878, XENTR01648	SACKO_32360
OG0001232	XENTR01820	SACKO_31671
OG0001237	XENTR03125, XENTR11439, XENTR05845	SACKO_16321, SACKO_16315, SACKO_30993
OG0001238	XENTR08981	SACKO_10255
OG0001238	XENTR12621, XENTR06928, XENTR03786	SACKO_15368, SACKO_15935
OG0001239	XENTR05992, XENTR11309	SACKO_01576
OG0001240	XENTR01403, XENTR05719, XENTR12304, XENTR05718	SACKO_21921
OG0001241	XENTR12971	SACKO_21518
OG0001241	XENTR07087, XENTR02055	SACKO_25804
OG0001243	XENTR17516, XENTR17517	SACKO_00190
OG0001245	XENTR09296	SACKO_31830, SACKO_17898
OG0001245	XENTR03643, XENTR11740, XENTR09295	SACKO_17905
OG0001246	XENTR08405	SACKO_32855
OG0001247	XENTR19062, XENTR18189, XENTR18467, XENTR11045	SACKO_16919
OG0001248	XENTR01078, XENTR18804, XENTR03776	SACKO_03917
OG0001249	XENTR04710, XENTR00318	SACKO_07044
OG0001250	XENTR10529, XENTR04777, XENTR07316	SACKO_22060
OG0001251	XENTR12411	SACKO_21043
OG0001252	XENTR06520, XENTR03993, XENTR03992, XENTR09825	SACKO_00497
OG0001253	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523	SACKO_07955
OG0001254	XENTR03435, XENTR01471	SACKO_17104
OG0001255	XENTR13075, XENTR00445, XENTR14530, XENTR02994, XENTR07995, XENTR10739	SACKO_21405
OG0001256	XENTR12356	SACKO_32561
OG0001261	XENTR03563, XENTR16999	SACKO_02379
OG0001262	XENTR06170, XENTR06171, XENTR19017, XENTR15533	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160
OG0001263	XENTR06868	SACKO_10674
OG0001264	XENTR02490, XENTR03731, XENTR05140	SACKO_25559
OG0001266	XENTR10900, XENTR02450	SACKO_34097
OG0001267	XENTR14460	SACKO_05778, SACKO_25091
OG0001267	XENTR06333	SACKO_21996
OG0001268	XENTR08282	SACKO_11197, SACKO_06254
OG0001268	XENTR18855	SACKO_30805
OG0001270	XENTR01782	SACKO_24994
OG0001270	XENTR12521, XENTR12522	SACKO_01019
OG0001271	XENTR17754, XENTR02751, XENTR07226	SACKO_30312
OG0001272	XENTR18340, XENTR09464, XENTR00960	SACKO_25421
OG0001273	XENTR13224, XENTR14752, XENTR14082	SACKO_29270
OG0001274	XENTR13249, XENTR15210, XENTR15211, XENTR07752	SACKO_16020
OG0001275	XENTR14625	SACKO_31416
OG0001275	XENTR14624	SACKO_31414
OG0001276	XENTR09721, XENTR13760	SACKO_30635
OG0001278	XENTR09813	SACKO_28908, SACKO_12827, SACKO_12823
OG0001279	XENTR11976, XENTR14916	SACKO_20454
OG0001280	XENTR13872, XENTR04350, XENTR07156	SACKO_17298
OG0001281	XENTR10819, XENTR07891, XENTR08370, XENTR12911	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701
OG0001282	XENTR16436, XENTR00274	SACKO_11635
OG0001284	XENTR15697	SACKO_27293
OG0001284	XENTR01467, XENTR01466	SACKO_16492
OG0001286	XENTR12060	SACKO_00969
OG0001287	XENTR06418, XENTR10568, XENTR10975, XENTR14177	SACKO_31693
OG0001288	XENTR05832, XENTR05833	SACKO_15962
OG0001290	XENTR08522, XENTR00546, XENTR09553, XENTR04590	SACKO_09675, SACKO_22471
OG0001291	XENTR02209, XENTR05578, XENTR07580, XENTR07579	SACKO_21943
OG0001292	XENTR03404, XENTR01086	SACKO_15420
OG0001293	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560	SACKO_21987
OG0001294	XENTR08985, XENTR08984	SACKO_03533
OG0001295	XENTR07162, XENTR07111	SACKO_22899
OG0001296	XENTR10758, XENTR16218, XENTR01664, XENTR01665	SACKO_11661
OG0001297	XENTR07068, XENTR07067, XENTR01254, XENTR17500	SACKO_31951, SACKO_31914
OG0001300	XENTR09380, XENTR15087, XENTR13396	SACKO_02042
OG0001302	XENTR00019	SACKO_07352
OG0001302	XENTR05127, XENTR05128	SACKO_13308
OG0001304	XENTR13603, XENTR09891, XENTR07804, XENTR02497	SACKO_19061
OG0001305	XENTR06508, XENTR06784, XENTR15394	SACKO_26780
OG0001306	XENTR00068	SACKO_25708
OG0001306	XENTR06783	SACKO_10996
OG0001308	XENTR08924, XENTR10339, XENTR11736	SACKO_29701
OG0001309	XENTR12950	SACKO_31608
OG0001310	XENTR02393	SACKO_11650
OG0001310	XENTR15418	SACKO_12687
OG0001311	XENTR11767	SACKO_03046
OG0001311	XENTR16951	SACKO_14169
OG0001313	XENTR06253	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088
OG0001315	XENTR18202, XENTR00932, XENTR03902	SACKO_09990
OG0001316	XENTR05492, XENTR15964, XENTR00686	SACKO_32180
OG0001317	XENTR06399	SACKO_20482
OG0001318	XENTR10187	SACKO_20260
OG0001318	XENTR00640	SACKO_33046
OG0001319	XENTR15508	SACKO_33893
OG0001319	XENTR00669, XENTR10926, XENTR09062	SACKO_17261
OG0001320	XENTR12547	SACKO_15495
OG0001320	XENTR13078, XENTR04130	SACKO_03528
OG0001321	XENTR11250, XENTR11532, XENTR11534	SACKO_00755
OG0001322	XENTR10160, XENTR16770	SACKO_08315
OG0001322	XENTR07426	SACKO_00634, SACKO_05223
OG0001324	XENTR08414	SACKO_04648
OG0001326	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848	SACKO_30260
OG0001327	XENTR10101, XENTR14547	SACKO_26434
OG0001329	XENTR00757, XENTR03282, XENTR17153, XENTR17152	SACKO_23438
OG0001330	XENTR14976, XENTR11097, XENTR10939	SACKO_00723
OG0001331	XENTR14937, XENTR18315	SACKO_23573
OG0001332	XENTR11574, XENTR14153, XENTR14152	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770
OG0001333	XENTR01835	SACKO_02537, SACKO_31933, SACKO_31954
OG0001337	XENTR04761, XENTR09361	SACKO_02804
OG0001339	XENTR10662, XENTR05180	SACKO_07781
OG0001341	XENTR17450	SACKO_06241
OG0001344	XENTR06464	SACKO_14763
