Orthogroup	XENTR	AMPFI_ok
OG0002036	XENTR02413, XENTR02087	AMPFI_17675
OG0002039	XENTR10345, XENTR08918, XENTR03306	AMPFI_17657
OG0002043	XENTR04074, XENTR04633	AMPFI_11574
OG0002044	XENTR06010	AMPFI_12742, AMPFI_20577
OG0002057	XENTR05735	AMPFI_07261, AMPFI_19509
OG0002059	XENTR06499, XENTR04009, XENTR04010	AMPFI_12396
OG0002060	XENTR03044, XENTR09085	AMPFI_08802
OG0002061	XENTR12690	AMPFI_12327
OG0002062	XENTR10057, XENTR05037	AMPFI_20199
OG0002063	XENTR00538	AMPFI_08059
OG0002064	XENTR00155	AMPFI_02057
OG0002064	XENTR11867, XENTR06658	AMPFI_04113
OG0002066	XENTR13591, XENTR16110, XENTR12403	AMPFI_11746
OG0002067	XENTR11063	AMPFI_16394
OG0002068	XENTR08494	AMPFI_21310
OG0002069	XENTR02513, XENTR02512, XENTR13070	AMPFI_18734
OG0002070	XENTR17017, XENTR03998, XENTR06833	AMPFI_23708
OG0002072	XENTR01781	AMPFI_20520
OG0002073	XENTR13381, XENTR08969, XENTR17145, XENTR07900	AMPFI_25365
OG0002074	XENTR16013	AMPFI_01458
OG0002076	XENTR05229, XENTR17066	AMPFI_24244
OG0002077	XENTR13971, XENTR13972, XENTR02927	AMPFI_10995
OG0002078	XENTR16673, XENTR07358	AMPFI_16293
OG0002080	XENTR01136, XENTR01135, XENTR13342	AMPFI_00131, AMPFI_15363
OG0002081	XENTR00902	AMPFI_19669, AMPFI_25653
OG0002081	XENTR00903	AMPFI_16238
OG0002085	XENTR12804, XENTR08902, XENTR03047	AMPFI_25343
OG0002086	XENTR08521, XENTR13798	AMPFI_07571
OG0002087	XENTR06831	AMPFI_07836
OG0002088	XENTR11630, XENTR11629	AMPFI_07147
OG0002088	XENTR14121	AMPFI_24909
OG0002089	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986	AMPFI_25949
OG0002089	XENTR15008	AMPFI_01974
OG0002090	XENTR15595	AMPFI_10383
OG0002091	XENTR16710, XENTR10291	AMPFI_11243
OG0002093	XENTR02553	AMPFI_22177
OG0002094	XENTR07026, XENTR07025	AMPFI_06144
OG0002096	XENTR04526	AMPFI_21126
OG0002097	XENTR04416, XENTR03687	AMPFI_09945
OG0002099	XENTR02496	AMPFI_11854
OG0002101	XENTR04299	AMPFI_12592, AMPFI_10537
OG0002102	XENTR06095, XENTR11926, XENTR13481, XENTR13482	AMPFI_10163
OG0002103	XENTR15401, XENTR15782	AMPFI_02167
OG0002104	XENTR05884	AMPFI_09366, AMPFI_09367
OG0002105	XENTR11631, XENTR14520	AMPFI_11643
OG0002106	XENTR11760	AMPFI_23682
OG0002107	XENTR10514	AMPFI_02795
OG0002108	XENTR13048, XENTR07710	AMPFI_14729
OG0002109	XENTR09179	AMPFI_02035
OG0002110	XENTR19051, XENTR17888, XENTR19217, XENTR16994, XENTR18888, XENTR18889, XENTR18230, XENTR16974	AMPFI_17016
OG0002125	XENTR18863	AMPFI_14988
OG0002125	XENTR01325	AMPFI_19443, AMPFI_19550
OG0002127	XENTR08596	AMPFI_02742, AMPFI_09138
OG0002128	XENTR02317, XENTR03444	AMPFI_00023
OG0002129	XENTR08464, XENTR00664, XENTR13829	AMPFI_19463
OG0002130	XENTR07603	AMPFI_23788
OG0002131	XENTR05730, XENTR05731, XENTR18308, XENTR17313	AMPFI_11577
OG0002134	XENTR07771, XENTR05125	AMPFI_05803
OG0002135	XENTR18195, XENTR01218	AMPFI_21688
OG0002136	XENTR08714, XENTR05562, XENTR09538	AMPFI_16117
OG0002137	XENTR04141, XENTR04140	AMPFI_24466
OG0002138	XENTR08958	AMPFI_24662
OG0002139	XENTR00173, XENTR13536	AMPFI_09567
OG0002140	XENTR07463, XENTR14702	AMPFI_07045
OG0002141	XENTR00916	AMPFI_24291
OG0002142	XENTR12125, XENTR10633	AMPFI_05160
OG0002144	XENTR18301, XENTR10292	AMPFI_05043
OG0002145	XENTR06603	AMPFI_10121
OG0002146	XENTR12879, XENTR02800	AMPFI_05844
OG0002147	XENTR15274	AMPFI_03644, AMPFI_12841
OG0002148	XENTR13087	AMPFI_23168
OG0002148	XENTR09100	AMPFI_13637
OG0002149	XENTR06941, XENTR02903	AMPFI_04102
OG0002151	XENTR01675	AMPFI_09038
OG0002154	XENTR08853	AMPFI_08694
OG0002155	XENTR07126	AMPFI_11503
OG0002155	XENTR11228	AMPFI_20890
OG0002156	XENTR04891	AMPFI_05384
OG0002157	XENTR10258	AMPFI_16160
OG0002158	XENTR02132	AMPFI_18914
OG0002159	XENTR12686	AMPFI_24442
OG0002160	XENTR18209	AMPFI_14776
OG0002161	XENTR03398, XENTR14188, XENTR12700	AMPFI_11380, AMPFI_19022
OG0002162	XENTR03932, XENTR07744	AMPFI_21129
OG0002165	XENTR12790	AMPFI_09337
OG0002166	XENTR10313, XENTR06523	AMPFI_10950
OG0002167	XENTR01922, XENTR03650, XENTR12692	AMPFI_05378
OG0002168	XENTR05025	AMPFI_24771
OG0002168	XENTR15448	AMPFI_10928
OG0002169	XENTR11319, XENTR12444	AMPFI_21144
OG0002170	XENTR00543	AMPFI_23281
OG0002170	XENTR13652	AMPFI_07669
OG0002171	XENTR02510, XENTR15921	AMPFI_09465
OG0002172	XENTR04445, XENTR05333	AMPFI_10541
OG0002173	XENTR05324	AMPFI_08338
OG0002175	XENTR06785	AMPFI_25478, AMPFI_12062
OG0002177	XENTR11672, XENTR05111, XENTR02389	AMPFI_19453, AMPFI_17863
OG0002178	XENTR15594	AMPFI_03485
OG0002179	XENTR17544	AMPFI_15916
OG0002182	XENTR05974, XENTR01224	AMPFI_12302
OG0002183	XENTR11513, XENTR13324	AMPFI_11345
OG0002185	XENTR06645, XENTR00451	AMPFI_09801
OG0002187	XENTR16423	AMPFI_09301
OG0002188	XENTR01062	AMPFI_14506, AMPFI_19113
OG0002189	XENTR00331	AMPFI_03764, AMPFI_22355
OG0002190	XENTR01498, XENTR01499	AMPFI_00222
OG0002191	XENTR01870, XENTR03789	AMPFI_24980
OG0002193	XENTR00017	AMPFI_20760, AMPFI_03523
OG0002195	XENTR09243, XENTR09244, XENTR04403, XENTR16060	AMPFI_12301
OG0002196	XENTR08934	AMPFI_14343
OG0002209	XENTR01337, XENTR02797	AMPFI_05256
OG0002211	XENTR09443	AMPFI_25528, AMPFI_18784
OG0002212	XENTR05799	AMPFI_20056, AMPFI_04820, AMPFI_22757
OG0002213	XENTR02106	AMPFI_10801
OG0002216	XENTR02859	AMPFI_22501, AMPFI_01725
OG0002217	XENTR09078	AMPFI_19805
OG0002219	XENTR18224	AMPFI_19103
OG0002221	XENTR19085, XENTR13112, XENTR09240	AMPFI_05388
OG0002223	XENTR14551, XENTR10106	AMPFI_05632, AMPFI_16615, AMPFI_04411
OG0002224	XENTR04276, XENTR01944	AMPFI_12765
OG0002225	XENTR14771	AMPFI_07786
OG0002226	XENTR06512, XENTR03995	AMPFI_09925
OG0002227	XENTR18535	AMPFI_22780
OG0002228	XENTR07401, XENTR11182	AMPFI_01748
OG0002229	XENTR00831	AMPFI_20801
OG0002230	XENTR15260	AMPFI_07858
OG0002233	XENTR09065	AMPFI_20496, AMPFI_02770
OG0002236	XENTR02976, XENTR06598	AMPFI_07523
OG0002237	XENTR05472, XENTR06971, XENTR14618	AMPFI_21143
OG0002239	XENTR09309, XENTR17015	AMPFI_09155
OG0002240	XENTR09016	AMPFI_00960, AMPFI_15717
OG0002241	XENTR15534	AMPFI_14262
OG0002243	XENTR03644, XENTR06468	AMPFI_06850
OG0002244	XENTR05927	AMPFI_07452
OG0002245	XENTR06908	AMPFI_17755
OG0002246	XENTR09317, XENTR11437, XENTR08637	AMPFI_21351
OG0002248	XENTR08913, XENTR04960	AMPFI_13359
OG0002249	XENTR12368, XENTR09189, XENTR15384	AMPFI_21428
OG0002251	XENTR13199, XENTR02220	AMPFI_13110
OG0002252	XENTR07010, XENTR09805, XENTR07309	AMPFI_05242
OG0002253	XENTR09599	AMPFI_23762
OG0002254	XENTR09536, XENTR18652, XENTR10483, XENTR16418	AMPFI_20994
OG0002255	XENTR05622	AMPFI_02651
OG0002255	XENTR07271, XENTR02965	AMPFI_19539
OG0002256	XENTR07416, XENTR14053	AMPFI_15874
OG0002257	XENTR11360, XENTR03831	AMPFI_15547
OG0002258	XENTR11554	AMPFI_22049
OG0002259	XENTR16720, XENTR04562	AMPFI_00984
OG0002260	XENTR05549	AMPFI_17623
OG0002261	XENTR12712, XENTR18200, XENTR12711	AMPFI_16530
OG0002262	XENTR03359	AMPFI_26072
OG0002263	XENTR11327	AMPFI_05699
OG0002264	XENTR11031, XENTR12994	AMPFI_24071
OG0002265	XENTR08018, XENTR15740	AMPFI_10078
OG0002266	XENTR10523, XENTR10524, XENTR01757	AMPFI_18976
OG0002267	XENTR15521, XENTR17369	AMPFI_00143
OG0002268	XENTR09207	AMPFI_03837
OG0002270	XENTR01124	AMPFI_16026
OG0002271	XENTR09066, XENTR07534, XENTR07535, XENTR01048	AMPFI_00109
OG0002272	XENTR02511	AMPFI_08490
OG0002275	XENTR05172, XENTR12040	AMPFI_06140
OG0002276	XENTR10859, XENTR03325, XENTR17603	AMPFI_09964
OG0002277	XENTR06393, XENTR14559	AMPFI_22098
OG0002278	XENTR11991, XENTR15310	AMPFI_05248
OG0002279	XENTR17502, XENTR08016	AMPFI_09683
OG0002280	XENTR13539, XENTR13538, XENTR05453	AMPFI_10353
OG0002281	XENTR02192, XENTR11832, XENTR08042	AMPFI_23678, AMPFI_20673, AMPFI_23868
OG0002284	XENTR09193	AMPFI_07483
OG0002285	XENTR01924, XENTR01925	AMPFI_17374, AMPFI_01693
OG0002286	XENTR10663	AMPFI_17604
OG0002287	XENTR13326, XENTR15096	AMPFI_19411
OG0002288	XENTR12739, XENTR07532	AMPFI_05968
OG0002289	XENTR02736, XENTR05940, XENTR16084	AMPFI_18744
OG0002290	XENTR00793, XENTR07136, XENTR14686	AMPFI_12582, AMPFI_21391
OG0002291	XENTR04746	AMPFI_07370
OG0002292	XENTR10569	AMPFI_03614
OG0002292	XENTR11818	AMPFI_05908
OG0002293	XENTR04957, XENTR12754	AMPFI_05327, AMPFI_10685
OG0002294	XENTR05741, XENTR12369	AMPFI_12144
OG0002295	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418	AMPFI_19441, AMPFI_24151
OG0002312	XENTR02000	AMPFI_10232
OG0002314	XENTR05505	AMPFI_21624, AMPFI_11048
OG0002315	XENTR04291, XENTR00326	AMPFI_23116
OG0002316	XENTR13680, XENTR13681, XENTR04956	AMPFI_02237
OG0002317	XENTR08993, XENTR11973	AMPFI_23771
OG0002318	XENTR14796	AMPFI_24462, AMPFI_08489, AMPFI_21799
OG0002319	XENTR02334, XENTR00284	AMPFI_08821
OG0002321	XENTR17990	AMPFI_00776, AMPFI_02703
OG0002323	XENTR18240	AMPFI_06107
OG0002325	XENTR08080	AMPFI_05132
OG0002326	XENTR11657, XENTR05110	AMPFI_07885
OG0002327	XENTR06367, XENTR18257	AMPFI_07418
OG0002328	XENTR17536	AMPFI_13072
OG0002330	XENTR00853, XENTR16723	AMPFI_10581
OG0002332	XENTR04333, XENTR06466	AMPFI_17423
OG0002333	XENTR05844	AMPFI_15177
OG0002334	XENTR17858	AMPFI_18713
OG0002335	XENTR02895	AMPFI_08485
OG0002336	XENTR08017, XENTR02030, XENTR07074	AMPFI_17565
OG0002337	XENTR12506, XENTR04056	AMPFI_11283
OG0002339	XENTR17950, XENTR18616, XENTR02709, XENTR09054	AMPFI_02702
OG0002340	XENTR07803	AMPFI_06594
OG0002341	XENTR17261, XENTR17262	AMPFI_11181, AMPFI_23909
OG0002342	XENTR10598	AMPFI_18562
OG0002344	XENTR01511, XENTR10309	AMPFI_13957
OG0002345	XENTR16495, XENTR04466	AMPFI_01058, AMPFI_01059
OG0002346	XENTR16322	AMPFI_04693
OG0002347	XENTR17247, XENTR15999	AMPFI_06301, AMPFI_16683
OG0002349	XENTR00479	AMPFI_06262
OG0002350	XENTR01302, XENTR12001	AMPFI_14981
OG0002352	XENTR10484	AMPFI_04346
OG0002353	XENTR15953	AMPFI_09219
OG0002354	XENTR07671	AMPFI_17029
OG0002355	XENTR01023, XENTR01621	AMPFI_11767
OG0002356	XENTR11801, XENTR14127	AMPFI_16602
OG0002358	XENTR15985	AMPFI_00703
OG0002359	XENTR14398	AMPFI_10254
OG0002360	XENTR06917, XENTR14802	AMPFI_21407
OG0002361	XENTR00595, XENTR12105	AMPFI_10352
OG0002362	XENTR06985, XENTR01436, XENTR11944	AMPFI_02961
OG0002366	XENTR03010, XENTR09341, XENTR07763	AMPFI_16566
OG0002367	XENTR04656	AMPFI_06056
OG0002367	XENTR04737	AMPFI_07894
OG0002368	XENTR03040, XENTR01632	AMPFI_01085, AMPFI_17796, AMPFI_18726
OG0002370	XENTR11205	AMPFI_08335
OG0002371	XENTR13442, XENTR02101, XENTR08507	AMPFI_06562
OG0002374	XENTR17796, XENTR09958	AMPFI_05495
OG0002376	XENTR03067	AMPFI_06717
OG0002377	XENTR08904, XENTR03045	AMPFI_08355
OG0002378	XENTR11423, XENTR11821	AMPFI_13507
OG0002379	XENTR09370, XENTR18063	AMPFI_05523
OG0002380	XENTR06478, XENTR13029, XENTR17006	AMPFI_20726
OG0002395	XENTR04724	AMPFI_12287
OG0002396	XENTR06625, XENTR12782	AMPFI_15085, AMPFI_01991
OG0002398	XENTR05249, XENTR10576, XENTR05514	AMPFI_06652
OG0002399	XENTR12730, XENTR02977, XENTR09322	AMPFI_19568
OG0002400	XENTR11297, XENTR02866, XENTR00907	AMPFI_03091
OG0002401	XENTR19155, XENTR00898, XENTR00899, XENTR00900, XENTR03453, XENTR09261	AMPFI_24599
OG0002402	XENTR18948	AMPFI_08689
OG0002404	XENTR00427	AMPFI_08844
OG0002406	XENTR13694	AMPFI_17696
OG0002407	XENTR16253	AMPFI_21084
OG0002408	XENTR05124	AMPFI_07804
OG0002409	XENTR17207, XENTR00759, XENTR02804	AMPFI_23640
OG0002410	XENTR18986	AMPFI_25695, AMPFI_14224
OG0002411	XENTR10283, XENTR09696	AMPFI_06324
OG0002412	XENTR12811	AMPFI_02976
OG0002413	XENTR12213	AMPFI_15339
OG0002414	XENTR04525, XENTR13332	AMPFI_13659
OG0002415	XENTR18259	AMPFI_02625, AMPFI_08209
OG0002416	XENTR00162	AMPFI_20403
OG0002418	XENTR13921, XENTR13922, XENTR08069, XENTR15285	AMPFI_18139
OG0002420	XENTR12655, XENTR02423, XENTR02422, XENTR00619	AMPFI_18939
OG0002421	XENTR11863	AMPFI_06900
OG0002422	XENTR12603	AMPFI_25635
OG0002423	XENTR14926	AMPFI_06730
OG0002425	XENTR18312	AMPFI_12787, AMPFI_12545, AMPFI_19580, AMPFI_21740
OG0002426	XENTR04791	AMPFI_08039
OG0002427	XENTR11500	AMPFI_19060
OG0002428	XENTR05363	AMPFI_23847
OG0002429	XENTR18057, XENTR02469	AMPFI_15368
OG0002430	XENTR05364, XENTR18278, XENTR10773	AMPFI_16752
OG0002432	XENTR06432	AMPFI_00936
OG0002432	XENTR03304, XENTR10268	AMPFI_24161
OG0002433	XENTR13711	AMPFI_10800
OG0002434	XENTR07224, XENTR04195	AMPFI_22945
OG0002435	XENTR04305	AMPFI_08110
OG0002436	XENTR00885, XENTR03664	AMPFI_17090, AMPFI_15631
OG0002437	XENTR06859, XENTR03646, XENTR12985, XENTR00540, XENTR07070, XENTR06175	AMPFI_13223
OG0002438	XENTR08545	AMPFI_13396
OG0002439	XENTR00776, XENTR00775, XENTR12812	AMPFI_15683
OG0002441	XENTR05912	AMPFI_17008
OG0002442	XENTR16535, XENTR16802	AMPFI_12744
OG0002443	XENTR00383	AMPFI_16326
OG0002444	XENTR02476, XENTR07767, XENTR07766	AMPFI_09682
OG0002444	XENTR07484	AMPFI_00405
OG0002445	XENTR03182	AMPFI_12457
OG0002446	XENTR04769	AMPFI_09464
OG0002448	XENTR17600	AMPFI_11264
OG0002449	XENTR11703	AMPFI_03769, AMPFI_02886
OG0002450	XENTR19093, XENTR14079	AMPFI_10376
OG0002451	XENTR09280	AMPFI_06039
OG0002452	XENTR03150, XENTR10752	AMPFI_00226
OG0002453	XENTR10071	AMPFI_24853
OG0002455	XENTR11478, XENTR00256	AMPFI_11005
OG0002457	XENTR07718	AMPFI_06106, AMPFI_15673
OG0002459	XENTR00970	AMPFI_13793, AMPFI_16159
OG0002461	XENTR04357	AMPFI_20875
OG0002476	XENTR00493	AMPFI_08958
OG0002478	XENTR07451, XENTR17938	AMPFI_12689
OG0002479	XENTR13918, XENTR13917	AMPFI_22219
OG0002480	XENTR07395, XENTR13837, XENTR07396	AMPFI_19532
OG0002481	XENTR02103, XENTR02102, XENTR12801, XENTR14366	AMPFI_05604
OG0002482	XENTR08708, XENTR15748	AMPFI_25495
OG0002484	XENTR06740	AMPFI_23925
OG0002489	XENTR14912, XENTR08038	AMPFI_02560, AMPFI_19145
OG0002490	XENTR06810, XENTR02883	AMPFI_08236
OG0002491	XENTR08254, XENTR15373	AMPFI_23061
OG0002492	XENTR09648	AMPFI_22488
OG0002494	XENTR02970, XENTR04622	AMPFI_13852
OG0002495	XENTR01127	AMPFI_25744
OG0002496	XENTR18038, XENTR07307	AMPFI_24160
OG0002497	XENTR12266, XENTR01749	AMPFI_16261
OG0002501	XENTR13311	AMPFI_02571, AMPFI_18052
OG0002503	XENTR09737	AMPFI_11268
OG0002504	XENTR01166, XENTR07118	AMPFI_08151
OG0002505	XENTR00934	AMPFI_22720
OG0002507	XENTR15339	AMPFI_06138
OG0002508	XENTR00871, XENTR00870, XENTR10196	AMPFI_05337
OG0002509	XENTR15346	AMPFI_10128
OG0002510	XENTR13486	AMPFI_00498
OG0002511	XENTR03365, XENTR03366, XENTR08403	AMPFI_24672
OG0002512	XENTR00923, XENTR07865	AMPFI_11186
OG0002515	XENTR13875	AMPFI_00168
OG0002516	XENTR02644	AMPFI_07473
OG0002518	XENTR16754, XENTR16755	AMPFI_11837
OG0002519	XENTR06434, XENTR00894, XENTR00893	AMPFI_19533
OG0002520	XENTR16161, XENTR11725	AMPFI_01651
OG0002521	XENTR06091, XENTR06093	AMPFI_21131
OG0002523	XENTR18468, XENTR15973, XENTR15750	AMPFI_02042
OG0002524	XENTR10321, XENTR11155, XENTR14887	AMPFI_09575
OG0002525	XENTR04134, XENTR16248	AMPFI_01201
OG0002527	XENTR09927, XENTR16099	AMPFI_15362
OG0002528	XENTR13773	AMPFI_11923
OG0002529	XENTR03254	AMPFI_14115
OG0002530	XENTR00564, XENTR12121	AMPFI_06014
OG0002532	XENTR07408, XENTR07406, XENTR07407	AMPFI_02544
OG0002533	XENTR06540, XENTR01165	AMPFI_10313, AMPFI_11981
OG0002534	XENTR10061, XENTR19266	AMPFI_11146
OG0002535	XENTR04335	AMPFI_13510
OG0002536	XENTR09217, XENTR08758, XENTR02692	AMPFI_16187
OG0002537	XENTR01807	AMPFI_17405, AMPFI_24055
OG0002538	XENTR10381, XENTR11813	AMPFI_11062
OG0002540	XENTR12727, XENTR08197	AMPFI_00458
OG0002541	XENTR17249	AMPFI_23877
OG0002542	XENTR02923, XENTR13960, XENTR03763	AMPFI_14378
OG0002543	XENTR00842	AMPFI_05217
OG0002547	XENTR10889, XENTR07983	AMPFI_20544, AMPFI_04514
OG0002548	XENTR11978	AMPFI_24571
OG0002549	XENTR03082	AMPFI_04733
OG0002550	XENTR12637, XENTR10916	AMPFI_02477
OG0002551	XENTR14171	AMPFI_24387, AMPFI_06545
OG0002552	XENTR06745, XENTR08130	AMPFI_06043
OG0002554	XENTR02163	AMPFI_11463
OG0002555	XENTR03864, XENTR07510	AMPFI_05511
OG0002557	XENTR15925, XENTR17200, XENTR15926	AMPFI_10804
OG0002558	XENTR00183, XENTR15308	AMPFI_18657
OG0002559	XENTR08983, XENTR07448	AMPFI_09876
OG0002560	XENTR09666	AMPFI_09594, AMPFI_01503
OG0002561	XENTR10163	AMPFI_16449
OG0002562	XENTR04290, XENTR11943	AMPFI_00756
OG0002563	XENTR05935, XENTR03654, XENTR17265	AMPFI_07399
OG0002564	XENTR18727	AMPFI_07937
OG0002566	XENTR07442	AMPFI_19206, AMPFI_20668, AMPFI_16864, AMPFI_03477
OG0002567	XENTR08378	AMPFI_11979
OG0002568	XENTR12169	AMPFI_24117, AMPFI_12191
OG0002569	XENTR14337	AMPFI_25754
OG0002571	XENTR01668, XENTR05634	AMPFI_00541, AMPFI_18932, AMPFI_19638
OG0002572	XENTR19003, XENTR00391, XENTR00390, XENTR05436	AMPFI_02464
OG0002573	XENTR01832, XENTR07377	AMPFI_04043
OG0002574	XENTR11279	AMPFI_24042
OG0002587	XENTR02962, XENTR08363	AMPFI_05490
OG0002589	XENTR15300	AMPFI_04055
OG0002590	XENTR02492, XENTR10729, XENTR17979	AMPFI_13771
OG0002592	XENTR01914	AMPFI_13088
OG0002593	XENTR09419, XENTR02988	AMPFI_21829
OG0002594	XENTR03750, XENTR15912	AMPFI_11935
OG0002595	XENTR00122	AMPFI_10464
OG0002599	XENTR14546	AMPFI_20120
OG0002600	XENTR14793	AMPFI_16466
OG0002601	XENTR09945	AMPFI_11035, AMPFI_19350
OG0002602	XENTR13735, XENTR16270	AMPFI_11013
OG0002604	XENTR04277, XENTR19124	AMPFI_20024
OG0002605	XENTR04671	AMPFI_01082
OG0002609	XENTR08636, XENTR08635	AMPFI_25165
OG0002610	XENTR00520, XENTR17304	AMPFI_08555
OG0002611	XENTR06282, XENTR03811	AMPFI_01205, AMPFI_20953
OG0002612	XENTR11127	AMPFI_06772, AMPFI_07947
OG0002614	XENTR09336, XENTR02999	AMPFI_05665
OG0002615	XENTR08851, XENTR02180, XENTR02181, XENTR02197, XENTR01626	AMPFI_07775
OG0002616	XENTR08667	AMPFI_09910
OG0002616	XENTR08666, XENTR08665	AMPFI_21328
OG0002617	XENTR07545, XENTR07546	AMPFI_20313
OG0002618	XENTR10256, XENTR00130	AMPFI_03389
OG0002619	XENTR05300	AMPFI_05024
OG0002620	XENTR13161, XENTR13162, XENTR01313	AMPFI_10749
OG0002621	XENTR11785	AMPFI_04505
OG0002622	XENTR05485, XENTR05484, XENTR05486	AMPFI_16548
OG0002623	XENTR00145	AMPFI_10628
OG0002624	XENTR17532	AMPFI_18223, AMPFI_25596, AMPFI_02917
OG0002625	XENTR00160	AMPFI_09503
OG0002627	XENTR13231, XENTR09679	AMPFI_11502
OG0002628	XENTR01310, XENTR09673	AMPFI_00431, AMPFI_14305, AMPFI_14488
OG0002629	XENTR01328	AMPFI_09457
OG0002630	XENTR09334	AMPFI_20715
OG0002631	XENTR10776, XENTR10774, XENTR10777	AMPFI_25486
OG0002632	XENTR17685	AMPFI_05806
OG0002633	XENTR04116, XENTR10955	AMPFI_16272
OG0002634	XENTR02674	AMPFI_12684
OG0002635	XENTR05475, XENTR06061, XENTR03497	AMPFI_23815
OG0002636	XENTR11187, XENTR11186	AMPFI_20833
OG0002639	XENTR12772	AMPFI_14795
OG0002642	XENTR06919, XENTR01959	AMPFI_08803
OG0002643	XENTR01733	AMPFI_14666
OG0002646	XENTR16009	AMPFI_08812
OG0002647	XENTR08290, XENTR09550	AMPFI_11790
OG0002648	XENTR00459, XENTR12947	AMPFI_10201
OG0002649	XENTR01936, XENTR08644	AMPFI_23498
OG0002651	XENTR07624	AMPFI_05026, AMPFI_13681, AMPFI_05025
OG0002652	XENTR03749, XENTR10217	AMPFI_07946
OG0002653	XENTR00846	AMPFI_25956
OG0002655	XENTR10045	AMPFI_06768
OG0002656	XENTR16931	AMPFI_17717
OG0002657	XENTR02298, XENTR05233	AMPFI_24401
OG0002658	XENTR06758, XENTR07235, XENTR07234	AMPFI_09242
OG0002659	XENTR05178	AMPFI_14143
OG0002660	XENTR17114, XENTR17113	AMPFI_04319
OG0002662	XENTR11336, XENTR13715, XENTR04816	AMPFI_14924
OG0002663	XENTR05765, XENTR09893	AMPFI_06734, AMPFI_00147
OG0002664	XENTR15818, XENTR11545	AMPFI_16552
OG0002665	XENTR10300, XENTR15988	AMPFI_08155
OG0002666	XENTR12989	AMPFI_08951, AMPFI_17898
OG0002667	XENTR15408, XENTR07787	AMPFI_18477
OG0002668	XENTR05961, XENTR10409	AMPFI_12794
OG0002669	XENTR12334	AMPFI_07128
OG0002670	XENTR09001	AMPFI_12956
OG0002671	XENTR05883, XENTR02955, XENTR08346	AMPFI_11163, AMPFI_07359
OG0002672	XENTR18644	AMPFI_05463
OG0002673	XENTR09520, XENTR08050, XENTR10904	AMPFI_13206
OG0002674	XENTR16980	AMPFI_05896
OG0002675	XENTR08166, XENTR07779	AMPFI_17774
OG0002677	XENTR09797	AMPFI_08799
OG0002679	XENTR03087, XENTR03088, XENTR16063	AMPFI_05657
OG0002681	XENTR13339, XENTR18267	AMPFI_05501, AMPFI_26003
OG0002683	XENTR11456, XENTR00050	AMPFI_05913
OG0002685	XENTR17715, XENTR17714	AMPFI_24103
OG0002705	XENTR15379, XENTR04743	AMPFI_08510
OG0002706	XENTR01378, XENTR01376, XENTR01375	AMPFI_21236, AMPFI_02831
OG0002707	XENTR12775, XENTR03852	AMPFI_21661
OG0002708	XENTR05903	AMPFI_13987
OG0002710	XENTR15727, XENTR10069	AMPFI_17266
OG0002713	XENTR14279	AMPFI_19175, AMPFI_19998, AMPFI_23931
OG0002715	XENTR06007	AMPFI_12353
OG0002716	XENTR00957	AMPFI_03892, AMPFI_21841
OG0002717	XENTR07538, XENTR14170	AMPFI_01161
OG0002718	XENTR14481	AMPFI_12945
OG0002719	XENTR04203	AMPFI_23944
OG0002720	XENTR02479	AMPFI_06348
OG0002722	XENTR03855	AMPFI_12652
OG0002724	XENTR09789	AMPFI_12636
OG0002726	XENTR04881, XENTR07286	AMPFI_01971
OG0002727	XENTR07447	AMPFI_04922
OG0002729	XENTR10582	AMPFI_15438
OG0002730	XENTR01267, XENTR01266, XENTR12536	AMPFI_02698, AMPFI_11827
OG0002731	XENTR09306	AMPFI_21207
OG0002732	XENTR09571, XENTR11093	AMPFI_02794
OG0002734	XENTR07485, XENTR18286	AMPFI_23139
OG0002736	XENTR10767, XENTR10766	AMPFI_10674
OG0002738	XENTR09791, XENTR01391	AMPFI_24412, AMPFI_14514, AMPFI_13963
OG0002739	XENTR05504	AMPFI_21137
OG0002740	XENTR12910, XENTR11462	AMPFI_07662
OG0002741	XENTR08119, XENTR00571, XENTR09682	AMPFI_12640
OG0002742	XENTR06700, XENTR14219	AMPFI_11508
OG0002743	XENTR03347, XENTR05375	AMPFI_20528
OG0002744	XENTR09928, XENTR07749	AMPFI_10831
OG0002745	XENTR09799, XENTR09800	AMPFI_03214
OG0002746	XENTR12491	AMPFI_06320
OG0002748	XENTR06789	AMPFI_06860
OG0002750	XENTR13044, XENTR13045	AMPFI_04425
OG0002751	XENTR00851	AMPFI_12984, AMPFI_25256
OG0002752	XENTR04386	AMPFI_05334
OG0002753	XENTR11296, XENTR02867	AMPFI_23417
OG0002754	XENTR03983	AMPFI_17705
OG0002755	XENTR08690, XENTR08689	AMPFI_12496, AMPFI_21085
OG0002757	XENTR12168	AMPFI_21337
OG0002758	XENTR04566, XENTR03532	AMPFI_21608
OG0002760	XENTR00378	AMPFI_07524, AMPFI_18680
OG0002761	XENTR17764, XENTR17624	AMPFI_20467
OG0002762	XENTR11282, XENTR01231, XENTR14321	AMPFI_07153
OG0002764	XENTR15483	AMPFI_02962
OG0002765	XENTR17842, XENTR00480	AMPFI_23588
OG0002767	XENTR04364, XENTR04365, XENTR03484	AMPFI_06871
OG0002768	XENTR10109	AMPFI_13374
