Orthogroup	XENTR	PFLAV
OG0000531	XENTR02904, XENTR08406, XENTR08407	TCONS_00019301.p1
OG0000533	XENTR11660, XENTR13660, XENTR11200	TCONS_00043637.p1, TCONS_00043607.p1, TCONS_00043636.p1, TCONS_00043608.p1, TCONS_00043633.p1, TCONS_00043606.p1, TCONS_00043635.p1
OG0000534	XENTR08607, XENTR06202, XENTR06939	TCONS_00056562.p1
OG0000535	XENTR14528, XENTR12170	TCONS_00017649.p1, TCONS_00017615.p1, TCONS_00018400.p1, TCONS_00017619.p1, TCONS_00017655.p1, TCONS_00017650.p1, TCONS_00017616.p1, TCONS_00018399.p1, TCONS_00017019.p1, TCONS_00017021.p1, TCONS_00017017.p1
OG0000537	XENTR00659, XENTR02728	TCONS_00021934.p1
OG0000537	XENTR00658, XENTR02729	TCONS_00020895.p1
OG0000538	XENTR12900, XENTR13063	TCONS_00057157.p1
OG0000539	XENTR10441, XENTR14195, XENTR00186, XENTR17569, XENTR17568, XENTR17566, XENTR17565, XENTR18965, XENTR17563, XENTR17561, XENTR17562, XENTR17564, XENTR10440, XENTR18473, XENTR17567, XENTR14472	TCONS_00052835.p1, TCONS_00018008.p1, TCONS_00033489.p1, TCONS_00043510.p1, TCONS_00043508.p1, TCONS_00043509.p1, TCONS_00043512.p1, TCONS_00032536.p1, TCONS_00037601.p1, TCONS_00037602.p1, TCONS_00043206.p1, TCONS_00042619.p1, TCONS_00042621.p1, TCONS_00027120.p1, TCONS_00049699.p1, TCONS_00030132.p1, TCONS_00004873.p1, TCONS_00040997.p1, TCONS_00040982.p1, TCONS_00040990.p1, TCONS_00041003.p1, TCONS_00040989.p1, TCONS_00040988.p1, TCONS_00041002.p1
OG0000542	XENTR03401	TCONS_00031702.p1
OG0000544	XENTR08814, XENTR13831	TCONS_00042715.p1
OG0000544	XENTR06733	TCONS_00030309.p1
OG0000545	XENTR03840	TCONS_00011122.p1
OG0000545	XENTR09092, XENTR14538, XENTR09005, XENTR11985	TCONS_00010058.p1
OG0000546	XENTR11453, XENTR09359, XENTR11507, XENTR10138	TCONS_00008901.p1, TCONS_00007684.p1, TCONS_00054150.p1, TCONS_00054189.p1, TCONS_00007686.p1
OG0000547	XENTR07965, XENTR07966	TCONS_00048685.p1
OG0000548	XENTR15842, XENTR12691, XENTR12827	TCONS_00026417.p1
OG0000548	XENTR14858, XENTR16215	TCONS_00011838.p1
OG0000548	XENTR09279, XENTR16463, XENTR06806	TCONS_00049725.p1
OG0000552	XENTR04244	TCONS_00051707.p1
OG0000552	XENTR15303	TCONS_00043405.p1
OG0000553	XENTR04835, XENTR02530, XENTR06601	TCONS_00048336.p1
OG0000553	XENTR15181, XENTR02641, XENTR10623, XENTR10625, XENTR10624	TCONS_00035272.p2, TCONS_00034957.p2
OG0000553	XENTR07370	TCONS_00013171.p1
OG0000554	XENTR18673, XENTR00240, XENTR12469, XENTR01987, XENTR01995, XENTR08716, XENTR16835	TCONS_00054892.p1
OG0000560	XENTR09304	TCONS_00050536.p1, TCONS_00050533.p1, TCONS_00010531.p1, TCONS_00012199.p1, TCONS_00010924.p1, TCONS_00003272.p1, TCONS_00051476.p1
OG0000561	XENTR08505	TCONS_00011481.p1, TCONS_00011480.p1
OG0000561	XENTR08504, XENTR11638, XENTR07523	TCONS_00005060.p1, TCONS_00006305.p1
OG0000564	XENTR11680, XENTR00195, XENTR13086	TCONS_00010212.p1
OG0000564	XENTR11650, XENTR00592	TCONS_00009860.p1
OG0000565	XENTR14800	TCONS_00015264.p1, TCONS_00015263.p1, TCONS_00015261.p1, TCONS_00015265.p1, TCONS_00015272.p1, TCONS_00015266.p1, TCONS_00015267.p1, TCONS_00015270.p1, TCONS_00016348.p1, TCONS_00016346.p1, TCONS_00016347.p1, TCONS_00016344.p1, TCONS_00016345.p1, TCONS_00015274.p1, TCONS_00015821.p1, TCONS_00015820.p1, TCONS_00015823.p1
OG0000566	XENTR08330	TCONS_00032759.p1, TCONS_00032760.p1
OG0000566	XENTR08128	TCONS_00020313.p1
OG0000566	XENTR02577	TCONS_00006656.p1
OG0000567	XENTR01468, XENTR04575, XENTR17225	TCONS_00029665.p1, TCONS_00028027.p1
OG0000567	XENTR15381	TCONS_00052701.p1
OG0000568	XENTR14298	TCONS_00012375.p1
OG0000570	XENTR18916, XENTR18917, XENTR14036, XENTR01676	TCONS_00047873.p1, TCONS_00047871.p1
OG0000572	XENTR13098, XENTR15792	TCONS_00003540.p1
OG0000572	XENTR15287, XENTR08060, XENTR08059	TCONS_00051108.p1, TCONS_00051073.p1
OG0000573	XENTR00290, XENTR12035, XENTR12034	TCONS_00051396.p1
OG0000573	XENTR08127	TCONS_00028054.p1
OG0000574	XENTR07361	TCONS_00014282.p1
OG0000574	XENTR06500	TCONS_00015177.p1
OG0000575	XENTR00803, XENTR15351, XENTR11211, XENTR03152	TCONS_00056676.p1, TCONS_00056668.p1
OG0000576	XENTR08548, XENTR01107, XENTR13035	TCONS_00020537.p1
OG0000578	XENTR16212, XENTR09090, XENTR03873, XENTR03874	TCONS_00011983.p1
OG0000579	XENTR09281, XENTR02526, XENTR06804, XENTR04843, XENTR06803, XENTR06802	TCONS_00047924.p1, TCONS_00047936.p1
OG0000580	XENTR15703, XENTR08338	TCONS_00036517.p1
OG0000581	XENTR03879	TCONS_00010068.p1
OG0000581	XENTR01643, XENTR03880, XENTR01642	TCONS_00010067.p1
OG0000582	XENTR06486, XENTR09933, XENTR15164, XENTR11764	TCONS_00015865.p1
OG0000583	XENTR02046, XENTR15416, XENTR05897, XENTR15995	TCONS_00000895.p1, TCONS_00000896.p1
OG0000584	XENTR09173, XENTR03997, XENTR04670	TCONS_00053742.p1, TCONS_00053894.p1, TCONS_00052779.p1, TCONS_00053893.p1, TCONS_00052780.p1, TCONS_00052781.p1, TCONS_00053892.p1, TCONS_00053891.p1, TCONS_00016434.p1, TCONS_00016431.p1, TCONS_00016445.p1
OG0000587	XENTR08579, XENTR15453, XENTR11141, XENTR11142	TCONS_00022545.p1
OG0000587	XENTR02064	TCONS_00010544.p1
OG0000588	XENTR06511, XENTR13248, XENTR15252	TCONS_00053411.p1
OG0000588	XENTR17128	TCONS_00001171.p1
OG0000589	XENTR11197, XENTR12066, XENTR01256, XENTR01604	TCONS_00023963.p1
OG0000590	XENTR14925, XENTR01750, XENTR12267, XENTR05220	TCONS_00002842.p1, TCONS_00002855.p1
OG0000590	XENTR09959, XENTR09960, XENTR17798, XENTR17799	TCONS_00007322.p1
OG0000591	XENTR07336	TCONS_00012323.p1
OG0000591	XENTR09716	TCONS_00022888.p1
OG0000592	XENTR09881	TCONS_00015543.p1
OG0000592	XENTR16083	TCONS_00039411.p1, TCONS_00039412.p1, TCONS_00039413.p1, TCONS_00039414.p1
OG0000593	XENTR16603, XENTR04787, XENTR09811	TCONS_00014283.p1
OG0000593	XENTR16946, XENTR10994, XENTR15779, XENTR02468	TCONS_00008464.p1
OG0000594	XENTR12851, XENTR04133, XENTR12850, XENTR02361	TCONS_00048592.p1
OG0000597	XENTR17671, XENTR17670, XENTR19170, XENTR01128	TCONS_00005133.p1
OG0000597	XENTR02665, XENTR08682	TCONS_00032508.p1
OG0000598	XENTR17433, XENTR13111	TCONS_00029191.p1, TCONS_00029187.p1, TCONS_00029189.p1, TCONS_00025983.p1, TCONS_00029185.p1, TCONS_00007892.p1
OG0000600	XENTR03978, XENTR05099, XENTR03977, XENTR14383	TCONS_00000259.p1
OG0000602	XENTR02033, XENTR02032, XENTR03241	TCONS_00020864.p1
OG0000602	XENTR03242, XENTR15509, XENTR02031	TCONS_00021886.p1
OG0000603	XENTR06631, XENTR12110, XENTR06556	TCONS_00010667.p1
OG0000607	XENTR11195, XENTR11194, XENTR10165, XENTR14318, XENTR01251	TCONS_00036408.p1
OG0000608	XENTR05631	TCONS_00041690.p1
OG0000609	XENTR09031, XENTR09032	TCONS_00009827.p1
OG0000609	XENTR09422	TCONS_00003985.p1
OG0000610	XENTR06743, XENTR10275	TCONS_00029610.p1
OG0000610	XENTR09167, XENTR16828	TCONS_00014966.p1
OG0000611	XENTR00513	TCONS_00008633.p1
OG0000612	XENTR15265, XENTR02014, XENTR19287	TCONS_00026134.p1
OG0000612	XENTR02467	TCONS_00008817.p1
OG0000613	XENTR14077, XENTR01460	TCONS_00028346.p1
OG0000614	XENTR14290	TCONS_00010741.p1
OG0000615	XENTR05253, XENTR05188, XENTR16074, XENTR00273	TCONS_00021814.p1
OG0000616	XENTR16458	TCONS_00052324.p1, TCONS_00034261.p1
OG0000616	XENTR06048, XENTR12306	TCONS_00034263.p1
OG0000617	XENTR02359	TCONS_00049433.p1
OG0000617	XENTR09657	TCONS_00047987.p1
OG0000618	XENTR12353	TCONS_00000406.p1
OG0000619	XENTR13390, XENTR07082, XENTR07081, XENTR09376	TCONS_00020865.p1
OG0000621	XENTR03684, XENTR03685, XENTR04417	TCONS_00012156.p1, TCONS_00012161.p1, TCONS_00012160.p1, TCONS_00012162.p1
OG0000623	XENTR07882	TCONS_00045077.p1
OG0000623	XENTR16677, XENTR03896	TCONS_00014399.p1
OG0000624	XENTR10751, XENTR05400	TCONS_00056401.p1
OG0000625	XENTR00631, XENTR00632, XENTR00633, XENTR10082	TCONS_00040416.p1
OG0000626	XENTR08195, XENTR07632	TCONS_00016980.p1
OG0000627	XENTR10097, XENTR14582	TCONS_00035285.p1
OG0000628	XENTR12865, XENTR04952	TCONS_00000408.p1
OG0000628	XENTR02456, XENTR13000	TCONS_00046680.p1
OG0000629	XENTR14339	TCONS_00015400.p1
OG0000629	XENTR04462, XENTR11794	TCONS_00037102.p1
OG0000634	XENTR18822, XENTR18823, XENTR19156	TCONS_00044941.p1, TCONS_00003887.p1, TCONS_00029471.p1, TCONS_00003886.p1
OG0000635	XENTR06487	TCONS_00003185.p1, TCONS_00003186.p1, TCONS_00003189.p1, TCONS_00002553.p1
OG0000635	XENTR02072, XENTR02107	TCONS_00005140.p1, TCONS_00005141.p1, TCONS_00005139.p1
OG0000636	XENTR11087, XENTR12476	TCONS_00026316.p1
OG0000637	XENTR17167	TCONS_00015012.p1
OG0000637	XENTR09803	TCONS_00010073.p1
OG0000639	XENTR14136, XENTR08621	TCONS_00028238.p1
OG0000639	XENTR10212, XENTR12548, XENTR02478	TCONS_00009320.p1
OG0000642	XENTR11733	TCONS_00030948.p1
OG0000643	XENTR12663, XENTR11361	TCONS_00054014.p1
OG0000643	XENTR10328	TCONS_00005337.p1
OG0000644	XENTR08866, XENTR07911, XENTR07912, XENTR07910, XENTR07915, XENTR07914, XENTR07913	TCONS_00050489.p1, TCONS_00007243.p1, TCONS_00007242.p1, TCONS_00007852.p1, TCONS_00009059.p1, TCONS_00008549.p1, TCONS_00008551.p1, TCONS_00006554.p1
OG0000645	XENTR00518	TCONS_00009435.p1
OG0000645	XENTR04338	TCONS_00020836.p1
OG0000646	XENTR07263, XENTR07262, XENTR17137	TCONS_00008685.p1
OG0000647	XENTR08053, XENTR13028, XENTR13027	TCONS_00023134.p1
OG0000647	XENTR17079	TCONS_00020958.p1
OG0000648	XENTR08177	TCONS_00009291.p1
OG0000648	XENTR08176	TCONS_00009289.p1
OG0000648	XENTR08178, XENTR10991	TCONS_00008067.p1
OG0000649	XENTR03771, XENTR03773, XENTR03774, XENTR03772, XENTR03775, XENTR11809	TCONS_00056979.p1, TCONS_00055726.p1, TCONS_00055727.p1, TCONS_00012037.p1, TCONS_00055655.p1, TCONS_00055728.p1, TCONS_00055725.p1, TCONS_00057271.p1, TCONS_00007234.p1, TCONS_00007197.p1
OG0000651	XENTR05217, XENTR03187	TCONS_00019574.p1
OG0000654	XENTR06209, XENTR17283, XENTR15108, XENTR08609	TCONS_00003642.p1
OG0000657	XENTR09582, XENTR05287	TCONS_00019778.p1
OG0000660	XENTR01113	TCONS_00056935.p1
OG0000660	XENTR00531	TCONS_00001169.p1
OG0000662	XENTR12483	TCONS_00025890.p1
OG0000662	XENTR01671, XENTR04789	TCONS_00012593.p1
OG0000664	XENTR18935, XENTR10788, XENTR02592	TCONS_00049409.p1
OG0000664	XENTR08222, XENTR08223, XENTR08221, XENTR05344	TCONS_00003405.p1, TCONS_00004385.p1
OG0000665	XENTR10286, XENTR14432, XENTR14325, XENTR18084, XENTR14324	TCONS_00028513.p1, TCONS_00028512.p1, TCONS_00029643.p3
OG0000666	XENTR13165	TCONS_00049104.p1
OG0000667	XENTR05269	TCONS_00015946.p1
OG0000670	XENTR12241, XENTR00704, XENTR09058, XENTR03191, XENTR03192, XENTR07429	TCONS_00022803.p1, TCONS_00022414.p1
OG0000671	XENTR09206	TCONS_00003740.p1
OG0000671	XENTR09653, XENTR02371, XENTR07969, XENTR16879, XENTR00381	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1
OG0000672	XENTR10536, XENTR18111	TCONS_00021249.p1, TCONS_00022408.p1
OG0000672	XENTR14352	TCONS_00009740.p1
OG0000674	XENTR01435, XENTR06759	TCONS_00028994.p1
OG0000674	XENTR08702	TCONS_00024122.p1
OG0000676	XENTR05112, XENTR10868	TCONS_00018626.p1
OG0000676	XENTR08597, XENTR02025, XENTR07079	TCONS_00022372.p1
OG0000680	XENTR17739	TCONS_00045613.p1
OG0000680	XENTR03777, XENTR07100	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1
OG0000681	XENTR01035, XENTR10823	TCONS_00042950.p1
OG0000681	XENTR02583, XENTR09876, XENTR09875	TCONS_00023435.p1
OG0000682	XENTR06453, XENTR17621, XENTR15062	TCONS_00026219.p1, TCONS_00026236.p1, TCONS_00026223.p1, TCONS_00026230.p1, TCONS_00026234.p1, TCONS_00026233.p1, TCONS_00026243.p1, TCONS_00026248.p1, TCONS_00026220.p1
OG0000683	XENTR15130	TCONS_00022902.p1
OG0000683	XENTR06503, XENTR00426	TCONS_00052646.p1
OG0000684	XENTR16125, XENTR03725, XENTR09968, XENTR03724	TCONS_00009346.p1
OG0000685	XENTR05435, XENTR04446, XENTR00393	TCONS_00023333.p1, TCONS_00023203.p1
OG0000690	XENTR12763, XENTR09156	TCONS_00046093.p1
OG0000690	XENTR16042	TCONS_00001720.p1
OG0000690	XENTR13758	TCONS_00053238.p1
OG0000691	XENTR12556, XENTR00454	TCONS_00007126.p1
OG0000691	XENTR14240, XENTR02488	TCONS_00017529.p1
OG0000692	XENTR09451	TCONS_00006462.p1, TCONS_00006453.p1, TCONS_00006460.p1
OG0000693	XENTR06151	TCONS_00015338.p1
OG0000694	XENTR09772	TCONS_00014772.p1
OG0000695	XENTR16234, XENTR16120, XENTR14294, XENTR14295, XENTR16607	TCONS_00048840.p1, TCONS_00048837.p1, TCONS_00048836.p1, TCONS_00048839.p1, TCONS_00002666.p1, TCONS_00045598.p1, TCONS_00026763.p1
OG0000696	XENTR00213	TCONS_00018845.p1
OG0000696	XENTR05925	TCONS_00011598.p1, TCONS_00047236.p1
OG0000697	XENTR02874, XENTR02556, XENTR06818, XENTR11308	TCONS_00048562.p1
OG0000698	XENTR05540	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1
OG0000698	XENTR12807, XENTR11709	TCONS_00010306.p1
OG0000699	XENTR15466, XENTR05930, XENTR17608, XENTR08575, XENTR08574, XENTR15520, XENTR15465	TCONS_00021271.p1
OG0000700	XENTR17342, XENTR09480	TCONS_00055915.p1, TCONS_00055909.p1
OG0000701	XENTR08735, XENTR08734, XENTR08926, XENTR08927, XENTR06451, XENTR01949	TCONS_00026249.p1, TCONS_00026244.p1, TCONS_00026245.p1, TCONS_00026250.p1
OG0000702	XENTR11939, XENTR05068, XENTR14141	TCONS_00020216.p1
OG0000703	XENTR08730, XENTR08729, XENTR05594	TCONS_00030196.p1
OG0000706	XENTR02593	TCONS_00047273.p1
OG0000708	XENTR03991	TCONS_00052744.p1
OG0000708	XENTR06811	TCONS_00049295.p1
OG0000709	XENTR12794	TCONS_00003484.p1
OG0000710	XENTR05184, XENTR11575, XENTR05464	TCONS_00008170.p1, TCONS_00008171.p1
OG0000711	XENTR10807	TCONS_00037709.p1
OG0000711	XENTR17290, XENTR14028	TCONS_00036664.p1, TCONS_00036685.p1
OG0000711	XENTR12075, XENTR10806	TCONS_00036548.p1
OG0000712	XENTR04994, XENTR00668, XENTR15876, XENTR04890	TCONS_00043112.p1, TCONS_00051037.p1, TCONS_00052059.p1, TCONS_00050961.p1, TCONS_00050972.p1, TCONS_00043106.p1
OG0000713	XENTR18876, XENTR06309	TCONS_00020883.p1
OG0000715	XENTR03141, XENTR05201, XENTR15992	TCONS_00055218.p1
OG0000716	XENTR06302, XENTR07615, XENTR18854, XENTR11906	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1
OG0000718	XENTR16847, XENTR16460, XENTR09687, XENTR17406, XENTR09096, XENTR10099	TCONS_00035589.p1
OG0000720	XENTR00549, XENTR11251	TCONS_00019702.p1, TCONS_00019718.p1
OG0000721	XENTR07131, XENTR04541	TCONS_00006398.p1
OG0000721	XENTR08795, XENTR14738, XENTR09604, XENTR10764	TCONS_00000729.p1
OG0000722	XENTR06651, XENTR07504, XENTR09493, XENTR17327	TCONS_00010253.p1
OG0000725	XENTR04704, XENTR14529	TCONS_00015059.p1
OG0000725	XENTR04435	TCONS_00025265.p1
OG0000726	XENTR09424, XENTR03808	TCONS_00016601.p1
OG0000730	XENTR05215, XENTR00132	TCONS_00056912.p1
OG0000731	XENTR06230, XENTR09272, XENTR06186	TCONS_00021358.p1
OG0000732	XENTR11927, XENTR08594	TCONS_00022768.p1
OG0000732	XENTR13213, XENTR00357	TCONS_00053142.p1
OG0000733	XENTR12956, XENTR09501, XENTR05537	TCONS_00011607.p1
OG0000733	XENTR08499	TCONS_00010891.p1
OG0000734	XENTR06181, XENTR01296	TCONS_00015907.p1
OG0000735	XENTR03017, XENTR16831, XENTR00243, XENTR00244	TCONS_00016800.p1
OG0000736	XENTR15994, XENTR08563	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1
OG0000736	XENTR05404, XENTR04965, XENTR02910	TCONS_00019278.p1
OG0000740	XENTR18507, XENTR17533, XENTR10575, XENTR10574	TCONS_00055839.p1
OG0000740	XENTR09702	TCONS_00031055.p1
OG0000743	XENTR01379, XENTR11189, XENTR01696	TCONS_00013173.p1
OG0000743	XENTR01380, XENTR01695	TCONS_00014370.p1
OG0000744	XENTR04571, XENTR16235, XENTR02481	TCONS_00008825.p1
OG0000745	XENTR18661, XENTR01647	TCONS_00016076.p1
OG0000746	XENTR13882, XENTR13881, XENTR13885	TCONS_00014182.p1
OG0000746	XENTR05636	TCONS_00021275.p1
OG0000748	XENTR10860, XENTR10861	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1
OG0000749	XENTR13529, XENTR13528	TCONS_00010786.p1
OG0000750	XENTR09003, XENTR08374	TCONS_00001870.p1
OG0000750	XENTR09731	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1
OG0000751	XENTR03358, XENTR00118	TCONS_00056206.p1
OG0000751	XENTR09818	TCONS_00021695.p1
OG0000752	XENTR14203	TCONS_00027586.p1
OG0000752	XENTR03680	TCONS_00000980.p1
OG0000752	XENTR00306	TCONS_00054248.p1
OG0000753	XENTR13232	TCONS_00033131.p1
OG0000753	XENTR16935, XENTR06041, XENTR06042	TCONS_00034978.p1
OG0000755	XENTR15916, XENTR06639, XENTR08361, XENTR08360	TCONS_00008247.p1
OG0000757	XENTR10378	TCONS_00057276.p1
OG0000758	XENTR12870, XENTR12401, XENTR02503, XENTR06058	TCONS_00016783.p1
OG0000759	XENTR03136, XENTR03134, XENTR01884, XENTR05238, XENTR18352	TCONS_00002581.p1
OG0000760	XENTR10725, XENTR13468	TCONS_00049569.p1
OG0000761	XENTR17935, XENTR12007, XENTR15207, XENTR01309	TCONS_00014693.p1
OG0000762	XENTR07103, XENTR01118, XENTR14074	TCONS_00002922.p1
OG0000763	XENTR05044, XENTR08259, XENTR08260, XENTR18281, XENTR10626	TCONS_00029111.p1
OG0000764	XENTR06830, XENTR13254	TCONS_00015937.p1
OG0000765	XENTR01990, XENTR01184	TCONS_00009967.p1
OG0000766	XENTR13873, XENTR17891, XENTR13807, XENTR00551	TCONS_00028822.p1, TCONS_00032747.p1
OG0000767	XENTR03830, XENTR11683, XENTR00589	TCONS_00011537.p1
OG0000768	XENTR00756, XENTR13472, XENTR18974	TCONS_00049576.p1
OG0000772	XENTR07457, XENTR07456, XENTR07455	TCONS_00030063.p1
OG0000772	XENTR08353	TCONS_00008408.p1
OG0000774	XENTR04669, XENTR14580	TCONS_00052735.p1
OG0000774	XENTR04231	TCONS_00013141.p1
OG0000775	XENTR09141, XENTR01130	TCONS_00045737.p1
OG0000777	XENTR13724	TCONS_00013796.p1
OG0000778	XENTR03112, XENTR04100	TCONS_00050643.p1
OG0000779	XENTR06178	TCONS_00015355.p1
OG0000779	XENTR02460, XENTR07467, XENTR06587	TCONS_00016604.p1
OG0000780	XENTR11708	TCONS_00009656.p1
OG0000780	XENTR10194	TCONS_00052657.p1
OG0000781	XENTR15057	TCONS_00014005.p1, TCONS_00014007.p1, TCONS_00014006.p1, TCONS_00014002.p1, TCONS_00014003.p1, TCONS_00014001.p1, TCONS_00013999.p1, TCONS_00012443.p1, TCONS_00012442.p1, TCONS_00013498.p1, TCONS_00013497.p1, TCONS_00009454.p1
OG0000782	XENTR08315, XENTR12833, XENTR02660	TCONS_00028725.p1
OG0000784	XENTR09641, XENTR15068, XENTR00277, XENTR07231, XENTR09268, XENTR13377	TCONS_00017272.p1
OG0000786	XENTR02070, XENTR07423, XENTR02335, XENTR02338, XENTR02336, XENTR00867, XENTR12186	TCONS_00006266.p1
OG0000786	XENTR12489	TCONS_00006890.p1, TCONS_00006878.p1, TCONS_00055057.p1
OG0000787	XENTR02696, XENTR08733, XENTR12281, XENTR08846	TCONS_00030413.p1
OG0000788	XENTR04467, XENTR16399	TCONS_00037097.p1
OG0000788	XENTR15693, XENTR18205	TCONS_00028163.p1
OG0000790	XENTR03512, XENTR08093	TCONS_00005603.p1, TCONS_00048390.p1, TCONS_00049421.p1, TCONS_00053592.p1, TCONS_00053507.p1, TCONS_00033663.p1
OG0000792	XENTR02294	TCONS_00004019.p1
OG0000792	XENTR01146	TCONS_00006053.p1, TCONS_00006055.p1
OG0000793	XENTR18227, XENTR14087, XENTR10065, XENTR12127, XENTR12126	TCONS_00027936.p1
OG0000795	XENTR05266	TCONS_00041740.p1, TCONS_00043459.p1
OG0000797	XENTR01630, XENTR05651	TCONS_00030801.p1
OG0000798	XENTR07369, XENTR01010	TCONS_00044179.p1
OG0000798	XENTR13650	TCONS_00044180.p1
OG0000799	XENTR08849, XENTR10335, XENTR08757, XENTR01900	TCONS_00026061.p1
OG0000800	XENTR09887	TCONS_00005527.p1
OG0000801	XENTR05278, XENTR05077	TCONS_00020737.p1
OG0000803	XENTR10876, XENTR10877	TCONS_00025515.p1
OG0000805	XENTR06363, XENTR15603, XENTR15604, XENTR04693, XENTR08777, XENTR00279	TCONS_00025682.p1, TCONS_00023737.p1, TCONS_00025681.p1, TCONS_00023738.p1, TCONS_00056753.p1, TCONS_00054933.p1, TCONS_00023740.p1, TCONS_00023742.p1, TCONS_00025675.p1, TCONS_00029389.p1, TCONS_00023739.p1, TCONS_00023741.p1, TCONS_00025677.p1, TCONS_00051143.p1, TCONS_00023711.p1, TCONS_00025680.p1, TCONS_00025679.p1, TCONS_00025671.p1, TCONS_00029388.p1
OG0000809	XENTR00087, XENTR14827, XENTR06847	TCONS_00053785.p1
OG0000810	XENTR00056	TCONS_00052958.p1
OG0000810	XENTR17048, XENTR16257	TCONS_00054964.p1
OG0000811	XENTR11168, XENTR16298	TCONS_00055994.p1, TCONS_00057306.p1, TCONS_00011341.p1, TCONS_00011343.p1, TCONS_00011340.p1, TCONS_00011342.p1, TCONS_00011347.p1, TCONS_00011338.p1, TCONS_00011344.p1, TCONS_00009971.p1, TCONS_00011345.p1, TCONS_00011339.p1
OG0000813	XENTR13150, XENTR13151	TCONS_00031270.p1
OG0000814	XENTR13230	TCONS_00033072.p1
OG0000814	XENTR03397	TCONS_00016541.p1
OG0000815	XENTR02731	TCONS_00054779.p1
OG0000815	XENTR05406, XENTR02911	TCONS_00002931.p1
OG0000816	XENTR12785, XENTR13049, XENTR02094	TCONS_00010999.p1
OG0000816	XENTR05575, XENTR16977	TCONS_00030912.p1
OG0000817	XENTR05219	TCONS_00019272.p1
OG0000817	XENTR09302	TCONS_00030970.p1
OG0000817	XENTR17704, XENTR17705	TCONS_00056615.p1
OG0000818	XENTR00964, XENTR01697, XENTR05672	TCONS_00012579.p1
OG0000819	XENTR09864	TCONS_00024907.p1, TCONS_00024899.p1
OG0000819	XENTR10193, XENTR10192	TCONS_00006186.p1
OG0000820	XENTR05390	TCONS_00054905.p1
OG0000822	XENTR08343	TCONS_00037841.p1
OG0000822	XENTR17339	TCONS_00023648.p1
OG0000824	XENTR04940, XENTR04939, XENTR11038	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1
OG0000825	XENTR01022, XENTR10589, XENTR16089	TCONS_00041619.p1
OG0000825	XENTR09274	TCONS_00025760.p1, TCONS_00025798.p1
OG0000826	XENTR02499	TCONS_00009120.p1
OG0000827	XENTR18584	TCONS_00020331.p1
OG0000828	XENTR00582	TCONS_00020647.p1
OG0000828	XENTR06348	TCONS_00004770.p1
OG0000829	XENTR05273, XENTR00567, XENTR08272, XENTR01966, XENTR19142	TCONS_00026046.p1
OG0000830	XENTR01489, XENTR18052	TCONS_00054365.p1, TCONS_00050762.p1
OG0000831	XENTR00317	TCONS_00052849.p1, TCONS_00053225.p1, TCONS_00054130.p1, TCONS_00054168.p1, TCONS_00053079.p1, TCONS_00053037.p1
OG0000832	XENTR08500	TCONS_00021493.p1, TCONS_00037670.p1, TCONS_00037668.p1, TCONS_00024327.p1, TCONS_00024330.p1, TCONS_00025503.p1, TCONS_00024096.p1, TCONS_00024117.p1, TCONS_00002882.p1, TCONS_00002881.p1, TCONS_00002884.p1, TCONS_00023793.p1, TCONS_00027381.p1, TCONS_00025512.p1
OG0000833	XENTR05865, XENTR12214, XENTR04296, XENTR00046	TCONS_00054301.p1
OG0000834	XENTR17187	TCONS_00002892.p1
OG0000836	XENTR10284, XENTR11931, XENTR11932	TCONS_00019427.p1
OG0000837	XENTR04077, XENTR09514, XENTR18045	TCONS_00017392.p1
OG0000838	XENTR08945	TCONS_00023335.p1, TCONS_00023205.p1, TCONS_00023334.p1, TCONS_00023204.p1
OG0000838	XENTR18076, XENTR05664	TCONS_00024752.p1, TCONS_00024664.p1
OG0000841	XENTR17534, XENTR09566, XENTR09621, XENTR09619, XENTR08800	TCONS_00009390.p1
OG0000842	XENTR15843, XENTR15340, XENTR13923, XENTR01677, XENTR11008, XENTR11009	TCONS_00019047.p1
OG0000844	XENTR17965, XENTR18460, XENTR06250	TCONS_00051992.p1, TCONS_00051652.p1
OG0000845	XENTR10269, XENTR12604	TCONS_00001245.p1, TCONS_00000121.p1
