Orthogroup	XENTR	MOUSE
OG0001625	XENTR13943	MOUSE32939, MOUSE32941, MOUSE32936, MOUSE32944, MOUSE32937, MOUSE32938, MOUSE32940
OG0001627	XENTR11789	MOUSE13617
OG0001627	XENTR13175	MOUSE03246, MOUSE03247
OG0001628	XENTR01654	MOUSE18750
OG0001629	XENTR01307	MOUSE23687, MOUSE23688
OG0001629	XENTR12006	MOUSE26062, MOUSE26064
OG0001630	XENTR10092, XENTR10093	MOUSE34759
OG0001630	XENTR11323	MOUSE52246, MOUSE52245
OG0001630	XENTR18767	MOUSE34761
OG0001632	XENTR02813	MOUSE52878, MOUSE52877, MOUSE52876
OG0001632	XENTR01348	MOUSE14383, MOUSE14385, MOUSE14384, MOUSE31221, MOUSE31220
OG0001634	XENTR15612	MOUSE25957
OG0001634	XENTR11998	MOUSE49895, MOUSE43171
OG0001635	XENTR14373	MOUSE55017, MOUSE07118, MOUSE06936
OG0001636	XENTR00472	MOUSE49160
OG0001638	XENTR17765	MOUSE46244, MOUSE46242, MOUSE46245, MOUSE46247, MOUSE46241
OG0001638	XENTR01518	MOUSE04360, MOUSE04359
OG0001639	XENTR05276	MOUSE51538, MOUSE51543, MOUSE51541, MOUSE51539, MOUSE51537, MOUSE51542, MOUSE51544, MOUSE51536
OG0001639	XENTR13285, XENTR13286	MOUSE01343, MOUSE01345, MOUSE01346, MOUSE01344
OG0001640	XENTR02367	MOUSE14504, MOUSE14505
OG0001640	XENTR10463	MOUSE54275, MOUSE54276
OG0001640	XENTR11286	MOUSE40866
OG0001641	XENTR14307	MOUSE18894, MOUSE18890, MOUSE18892, MOUSE18893, MOUSE18887, MOUSE18891, MOUSE18888
OG0001642	XENTR09499, XENTR14534	MOUSE20087, MOUSE20088, MOUSE20076
OG0001642	XENTR14535	MOUSE20079, MOUSE20077, MOUSE20082, MOUSE20080, MOUSE20084, MOUSE20085, MOUSE20083, MOUSE20081
OG0001643	XENTR18601	MOUSE24315
OG0001643	XENTR05702	MOUSE50564, MOUSE50566
OG0001643	XENTR14501	MOUSE43488, MOUSE43487
OG0001644	XENTR02166	MOUSE09334
OG0001644	XENTR06062	MOUSE06831
OG0001645	XENTR12345	MOUSE22465
OG0001645	XENTR12346	MOUSE22464, MOUSE22463
OG0001645	XENTR17188	MOUSE05403, MOUSE05404, MOUSE05402
OG0001645	XENTR03387	MOUSE02883
OG0001646	XENTR14678	MOUSE46428, MOUSE46429
OG0001646	XENTR01950	MOUSE02826
OG0001646	XENTR13912	MOUSE37687
OG0001648	XENTR18677	MOUSE30833
OG0001648	XENTR12294	MOUSE24396
OG0001648	XENTR13868, XENTR11268, XENTR11274	MOUSE30143, MOUSE30150, MOUSE30151, MOUSE30152
OG0001651	XENTR14299	MOUSE11461, MOUSE11465, MOUSE11464, MOUSE11462, MOUSE11463
OG0001651	XENTR16608	MOUSE36987, MOUSE36986, MOUSE36988, MOUSE36991, MOUSE36989, MOUSE36984, MOUSE36985
OG0001652	XENTR13535	MOUSE08227, MOUSE08226, MOUSE08229, MOUSE08225
OG0001653	XENTR11019	MOUSE13203
OG0001654	XENTR17243	MOUSE09237, MOUSE09239, MOUSE09236, MOUSE09238, MOUSE09235, MOUSE09234
OG0001654	XENTR09614	MOUSE00164, MOUSE00163, MOUSE00165
OG0001655	XENTR03302	MOUSE48280, MOUSE48281, MOUSE48284, MOUSE48282, MOUSE48283
OG0001655	XENTR02328	MOUSE42419, MOUSE42418, MOUSE42417
OG0001655	XENTR08790, XENTR08791	MOUSE53496, MOUSE53498, MOUSE53497
OG0001656	XENTR04366	MOUSE38876, MOUSE38877
OG0001657	XENTR00532	MOUSE02718, MOUSE02719, MOUSE02717
OG0001657	XENTR17851	MOUSE20575
OG0001658	XENTR04483	MOUSE19048, MOUSE19046, MOUSE19045, MOUSE19047, MOUSE19044, MOUSE19049
OG0001658	XENTR12967	MOUSE28285, MOUSE28284
OG0001659	XENTR05457	MOUSE34255, MOUSE34254, MOUSE34253
OG0001659	XENTR00169	MOUSE16516, MOUSE16514, MOUSE16515
OG0001660	XENTR13183	MOUSE03264, MOUSE03266, MOUSE03265
OG0001660	XENTR03454	MOUSE36438, MOUSE36441
OG0001660	XENTR14380	MOUSE54884, MOUSE54885
OG0001661	XENTR10294	MOUSE37661, MOUSE37657, MOUSE37659, MOUSE37660
OG0001661	XENTR10421	MOUSE52451, MOUSE52452, MOUSE52450
OG0001662	XENTR08476	MOUSE44996
OG0001662	XENTR03671	MOUSE38184
OG0001662	XENTR14025	MOUSE37980
OG0001663	XENTR16289	MOUSE39143, MOUSE39142
OG0001663	XENTR18540, XENTR18541	MOUSE53600
OG0001664	XENTR00344, XENTR00343	MOUSE33124, MOUSE33123
OG0001664	XENTR11452	MOUSE48909, MOUSE48908, MOUSE48907
OG0001664	XENTR14760	MOUSE47903, MOUSE47905
OG0001665	XENTR01674	MOUSE06325, MOUSE06329
OG0001665	XENTR10394	MOUSE15151
OG0001666	XENTR09349	MOUSE13127, MOUSE13129, MOUSE13130, MOUSE13128, MOUSE13126
OG0001667	XENTR12439	MOUSE39013, MOUSE39010, MOUSE39011, MOUSE39012
OG0001667	XENTR07091	MOUSE14576
OG0001668	XENTR00151	MOUSE16665, MOUSE16668, MOUSE16663, MOUSE16667, MOUSE16664, MOUSE16666
OG0001669	XENTR13897, XENTR13898	MOUSE34306
OG0001671	XENTR08372	MOUSE52773
OG0001672	XENTR03686	MOUSE54501
OG0001672	XENTR05392	MOUSE26433
OG0001672	XENTR14798	MOUSE05164, MOUSE38951, MOUSE38950
OG0001673	XENTR02411	MOUSE07032
OG0001674	XENTR08311, XENTR08310, XENTR08309	MOUSE19853
OG0001675	XENTR05024	MOUSE13729, MOUSE13728, MOUSE13730
OG0001675	XENTR15538	MOUSE12716, MOUSE12713, MOUSE12715, MOUSE12714
OG0001676	XENTR08921	MOUSE00877, MOUSE00878
OG0001676	XENTR08096	MOUSE48433
OG0001677	XENTR06345	MOUSE37911, MOUSE37910, MOUSE37908
OG0001678	XENTR12440	MOUSE39008, MOUSE39009
OG0001678	XENTR04156	MOUSE23382, MOUSE23383, MOUSE23381
OG0001680	XENTR01655	MOUSE18749
OG0001680	XENTR07200	MOUSE07459
OG0001680	XENTR11670	MOUSE43274, MOUSE43275
OG0001680	XENTR09484, XENTR09485	MOUSE54064
OG0001680	XENTR11671	MOUSE07460
OG0001682	XENTR12019	MOUSE22395
OG0001682	XENTR18099	MOUSE22394, MOUSE22396
OG0001683	XENTR14409	MOUSE54750
OG0001683	XENTR18194	MOUSE30937
OG0001683	XENTR05463	MOUSE34238
OG0001683	XENTR11397	MOUSE52139, MOUSE52138
OG0001684	XENTR12235	MOUSE48893, MOUSE48892, MOUSE48890, MOUSE48891
OG0001684	XENTR00429	MOUSE31811
OG0001685	XENTR03486, XENTR03485	MOUSE36311, MOUSE36315, MOUSE36312
OG0001686	XENTR10802	MOUSE40440, MOUSE40442, MOUSE40439
OG0001686	XENTR11738	MOUSE36689
OG0001687	XENTR07300	MOUSE00821, MOUSE00820
OG0001688	XENTR12165, XENTR12164	MOUSE36240, MOUSE36242, MOUSE36241
OG0001688	XENTR17332	MOUSE45407, MOUSE45406, MOUSE45404, MOUSE45405
OG0001689	XENTR06536	MOUSE04470, MOUSE04471
OG0001689	XENTR01151	MOUSE37336, MOUSE37337
OG0001689	XENTR01152	MOUSE37335, MOUSE37334
OG0001690	XENTR07789	MOUSE31928, MOUSE31934, MOUSE31926, MOUSE31933, MOUSE31932, MOUSE31929, MOUSE31931, MOUSE31927
OG0001691	XENTR19286	MOUSE46475, MOUSE46476, MOUSE46478, MOUSE46479, MOUSE46480, MOUSE46477
OG0001691	XENTR00789	MOUSE37263, MOUSE37264, MOUSE37262
OG0001692	XENTR00015	MOUSE33578, MOUSE33580, MOUSE33581, MOUSE33579
OG0001692	XENTR05878	MOUSE48519, MOUSE48518
OG0001692	XENTR04738	MOUSE10442
OG0001693	XENTR12044	MOUSE33987, MOUSE33986
OG0001694	XENTR07593	MOUSE06299
OG0001694	XENTR06610	MOUSE02012, MOUSE02013
OG0001694	XENTR07039	MOUSE52634, MOUSE52632
OG0001696	XENTR08939	MOUSE01839, MOUSE01837, MOUSE01838, MOUSE01835, MOUSE01836, MOUSE01834
OG0001696	XENTR12073	MOUSE47218, MOUSE47217, MOUSE47215, MOUSE47216
OG0001696	XENTR12074	MOUSE21313, MOUSE47221, MOUSE47224, MOUSE47222, MOUSE47220, MOUSE47223
OG0001697	XENTR04586	MOUSE17979, MOUSE17976, MOUSE42379, MOUSE08813, MOUSE18020, MOUSE08818, MOUSE08816, MOUSE08788, MOUSE03727, MOUSE08819, MOUSE32640, MOUSE32448, MOUSE32447, MOUSE32443, MOUSE32639, MOUSE39615, MOUSE45716, MOUSE45719, MOUSE45709, MOUSE14934, MOUSE03341, MOUSE03340, MOUSE03338, MOUSE18029, MOUSE03337, MOUSE03343, MOUSE03342, MOUSE03339, MOUSE18036, MOUSE08781, MOUSE08814, MOUSE08817, MOUSE17974, MOUSE17975, MOUSE17978, MOUSE18030, MOUSE17972, MOUSE17977, MOUSE17973
OG0001699	XENTR01688, XENTR01687	MOUSE05601, MOUSE05600, MOUSE05598, MOUSE05599
OG0001699	XENTR17709	MOUSE39745, MOUSE39744, MOUSE39743, MOUSE39742, MOUSE39740, MOUSE39741
OG0001704	XENTR03806, XENTR03805	MOUSE14721, MOUSE14720, MOUSE14723, MOUSE14719, MOUSE14722, MOUSE14718, MOUSE02583
OG0001706	XENTR05262	MOUSE54183, MOUSE54182
OG0001706	XENTR06974	MOUSE50117, MOUSE50116
OG0001706	XENTR05263	MOUSE54176, MOUSE54178, MOUSE54179, MOUSE54180
OG0001707	XENTR04513	MOUSE18955, MOUSE18956, MOUSE18954, MOUSE18957
OG0001709	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408	MOUSE19372, MOUSE19373
OG0001710	XENTR16784	MOUSE15190, MOUSE15191, MOUSE15192, MOUSE15193
OG0001710	XENTR13163	MOUSE55136, MOUSE55137
OG0001710	XENTR16154	MOUSE09366, MOUSE09367
OG0001711	XENTR06620	MOUSE20123
OG0001711	XENTR13096	MOUSE08275, MOUSE08276, MOUSE08277
OG0001712	XENTR05564	MOUSE31591, MOUSE31590, MOUSE31592
OG0001712	XENTR02704	MOUSE40437, MOUSE40436
OG0001713	XENTR06081	MOUSE49631, MOUSE49633, MOUSE49632, MOUSE49634, MOUSE49635
OG0001714	XENTR03907	MOUSE14126
OG0001714	XENTR16567	MOUSE18169, MOUSE18168
OG0001716	XENTR15426	MOUSE28213, MOUSE28212
OG0001718	XENTR03869	MOUSE07283, MOUSE07282
OG0001720	XENTR17421, XENTR17422	MOUSE04608, MOUSE04609, MOUSE04606, MOUSE04607
OG0001720	XENTR01149	MOUSE37434, MOUSE37433
OG0001721	XENTR13555	MOUSE16043, MOUSE16042
OG0001721	XENTR07868	MOUSE52086, MOUSE52087
OG0001721	XENTR08455	MOUSE07334
OG0001722	XENTR16834	MOUSE06576, MOUSE06579, MOUSE06578, MOUSE06571, MOUSE06575, MOUSE06570
OG0001723	XENTR11325	MOUSE52248
OG0001723	XENTR02045	MOUSE54084, MOUSE54083
OG0001723	XENTR09068	MOUSE53736, MOUSE53737
OG0001724	XENTR07871	MOUSE52103, MOUSE52104, MOUSE52099, MOUSE52101, MOUSE52102, MOUSE52100
OG0001725	XENTR03645	MOUSE03387
OG0001725	XENTR08140	MOUSE00803, MOUSE00802
OG0001725	XENTR14311	MOUSE36700, MOUSE36701
OG0001726	XENTR10952	MOUSE07228
OG0001726	XENTR11726	MOUSE36746, MOUSE36745
OG0001727	XENTR02406	MOUSE07041, MOUSE07040
OG0001727	XENTR00200, XENTR00201	MOUSE18673, MOUSE18674, MOUSE18672
OG0001728	XENTR08116	MOUSE51318, MOUSE51319, MOUSE51320, MOUSE51317
OG0001728	XENTR00572	MOUSE19476, MOUSE19477
OG0001729	XENTR02877	MOUSE06905, MOUSE06904
OG0001729	XENTR02809	MOUSE52860, MOUSE52861, MOUSE52862
OG0001730	XENTR00053	MOUSE33440, MOUSE33439, MOUSE33441, MOUSE33442, MOUSE33436, MOUSE33437
OG0001730	XENTR16791	MOUSE48659, MOUSE48658, MOUSE48657
OG0001731	XENTR15747	MOUSE17256, MOUSE17255, MOUSE17254
OG0001732	XENTR09057	MOUSE47617, MOUSE47618, MOUSE47614, MOUSE47613
OG0001732	XENTR03190	MOUSE52281, MOUSE52276, MOUSE52275, MOUSE52283, MOUSE52277, MOUSE52274, MOUSE52282
OG0001733	XENTR07919	MOUSE40420, MOUSE40422, MOUSE40416, MOUSE40419, MOUSE40417
OG0001734	XENTR17630	MOUSE26691, MOUSE20465, MOUSE20466
OG0001734	XENTR17863, XENTR17864, XENTR17631	MOUSE20467
OG0001735	XENTR05402	MOUSE26398
OG0001735	XENTR16930	MOUSE05814, MOUSE05817, MOUSE05816, MOUSE05820, MOUSE05815
OG0001736	XENTR10208	MOUSE49479
OG0001736	XENTR16350	MOUSE19922, MOUSE19924
OG0001737	XENTR19032	MOUSE29376, MOUSE29136
OG0001737	XENTR11412	MOUSE16290
OG0001737	XENTR11594	MOUSE00219
OG0001738	XENTR16771	MOUSE01783, MOUSE01781, MOUSE01782
OG0001739	XENTR13668	MOUSE02157, MOUSE02158, MOUSE02159, MOUSE02156
OG0001739	XENTR18284	MOUSE47272, MOUSE47271, MOUSE47270
OG0001740	XENTR17497	MOUSE45832, MOUSE45831, MOUSE45833
OG0001740	XENTR16779	MOUSE14323, MOUSE14320, MOUSE14322, MOUSE14321
OG0001742	XENTR08778, XENTR18760	MOUSE02011
OG0001743	XENTR07739	MOUSE25554, MOUSE25555, MOUSE25557, MOUSE25556
OG0001744	XENTR04185	MOUSE22555
OG0001744	XENTR06221	MOUSE14641
OG0001745	XENTR12852	MOUSE34211
OG0001745	XENTR09624	MOUSE00712, MOUSE00711
OG0001746	XENTR17013	MOUSE14345, MOUSE14342
OG0001746	XENTR17012	MOUSE14340
OG0001747	XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204	MOUSE22754
OG0001747	XENTR07433	MOUSE24096, MOUSE24098, MOUSE24097
OG0001748	XENTR08935	MOUSE21019, MOUSE21026, MOUSE21023, MOUSE21024, MOUSE21022, MOUSE21018, MOUSE21017, MOUSE21020
OG0001748	XENTR02210	MOUSE12796, MOUSE12797, MOUSE12795
OG0001749	XENTR08701	MOUSE32519, MOUSE32520
OG0001749	XENTR03971	MOUSE55392, MOUSE55391, MOUSE55393
OG0001749	XENTR14372	MOUSE55014
OG0001750	XENTR13062	MOUSE18910, MOUSE18909
OG0001750	XENTR03762	MOUSE02386
OG0001750	XENTR06525	MOUSE26149
OG0001751	XENTR09761	MOUSE40222, MOUSE40223
OG0001751	XENTR08965	MOUSE19178, MOUSE19179, MOUSE19177
OG0001752	XENTR05862, XENTR05863	MOUSE18451, MOUSE18449, MOUSE18452, MOUSE18448, MOUSE18444
OG0001752	XENTR10279	MOUSE51870, MOUSE51869, MOUSE51867
OG0001754	XENTR11387	MOUSE52153, MOUSE52154
OG0001754	XENTR08474	MOUSE45003
OG0001754	XENTR05086	MOUSE19781
OG0001755	XENTR09873	MOUSE27182, MOUSE27181, MOUSE27180
OG0001755	XENTR02652	MOUSE51232
OG0001756	XENTR08856	MOUSE21187
OG0001756	XENTR02230	MOUSE47775, MOUSE47774
OG0001757	XENTR14855	MOUSE24680, MOUSE24681, MOUSE24679
OG0001757	XENTR13413	MOUSE07139, MOUSE07138, MOUSE07153, MOUSE07152, MOUSE07145, MOUSE07146, MOUSE07151, MOUSE07142, MOUSE07140, MOUSE07149, MOUSE07141, MOUSE07150, MOUSE07148, MOUSE07154, MOUSE07147, MOUSE07143, MOUSE07144
OG0001758	XENTR07703, XENTR07702	MOUSE04505, MOUSE04506
OG0001759	XENTR14143	MOUSE32537, MOUSE36569, MOUSE36568
OG0001759	XENTR08864	MOUSE21176
OG0001760	XENTR10103	MOUSE02270, MOUSE02276, MOUSE02272, MOUSE02273, MOUSE02275, MOUSE02271, MOUSE02269, MOUSE02268, MOUSE02274, MOUSE02279, MOUSE02277, MOUSE02280, MOUSE02278
OG0001760	XENTR11122	MOUSE40755, MOUSE40754, MOUSE40756
OG0001764	XENTR09990, XENTR13585, XENTR13587, XENTR13586, XENTR12633, XENTR12632, XENTR12629	MOUSE24324, MOUSE24323
OG0001768	XENTR02663	MOUSE51640
OG0001768	XENTR00583	MOUSE19454
OG0001769	XENTR12819	MOUSE21351, MOUSE21353, MOUSE21352
OG0001769	XENTR13309	MOUSE07446, MOUSE07447, MOUSE07444
OG0001770	XENTR05192	MOUSE21951, MOUSE21948
OG0001770	XENTR05256	MOUSE54992
OG0001770	XENTR09738	MOUSE03364, MOUSE03365
OG0001770	XENTR01019	MOUSE48766, MOUSE48765
OG0001772	XENTR14857	MOUSE24688, MOUSE24687
OG0001772	XENTR14769, XENTR13408	MOUSE08074
OG0001774	XENTR17983	MOUSE27852
OG0001774	XENTR10461	MOUSE54272, MOUSE44450
OG0001775	XENTR08314, XENTR15724	MOUSE01603
OG0001776	XENTR15841	MOUSE17188, MOUSE17189, MOUSE17187
OG0001776	XENTR08652	MOUSE21286, MOUSE21285
OG0001776	XENTR01913	MOUSE21810, MOUSE21809
OG0001778	XENTR16949, XENTR16948	MOUSE12294, MOUSE12291, MOUSE12290, MOUSE12287, MOUSE12285, MOUSE12286, MOUSE12289, MOUSE12288, MOUSE12292, MOUSE12295
OG0001779	XENTR10429, XENTR10432	MOUSE27662, MOUSE27655
OG0001780	XENTR00800	MOUSE15319, MOUSE15316, MOUSE15317, MOUSE15318
OG0001780	XENTR12607	MOUSE54875, MOUSE54873, MOUSE54874
OG0001781	XENTR01701	MOUSE05639, MOUSE05640
OG0001781	XENTR12943	MOUSE17844
OG0001782	XENTR03438	MOUSE18513, MOUSE18512
OG0001782	XENTR07561	MOUSE10999, MOUSE10996, MOUSE10997, MOUSE10998, MOUSE10995
OG0001783	XENTR01760	MOUSE16905, MOUSE16907, MOUSE16901, MOUSE16906
OG0001783	XENTR09127	MOUSE16908
OG0001785	XENTR09347	MOUSE13134
OG0001787	XENTR16345	MOUSE16363, MOUSE16364
OG0001787	XENTR10666	MOUSE18093
OG0001787	XENTR10665	MOUSE18092
OG0001787	XENTR13689	MOUSE34354, MOUSE34355, MOUSE34353
OG0001788	XENTR05179	MOUSE06638, MOUSE06640, MOUSE06641, MOUSE06639
OG0001789	XENTR01158	MOUSE37319
OG0001789	XENTR11105	MOUSE04625, MOUSE04624, MOUSE04626, MOUSE04627, MOUSE04628, MOUSE04622, MOUSE04629, MOUSE04632, MOUSE04633, MOUSE04634, MOUSE04636, MOUSE04630, MOUSE04635
OG0001790	XENTR08234	MOUSE43088, MOUSE43089
OG0001792	XENTR07735	MOUSE25540, MOUSE25539
OG0001792	XENTR11934, XENTR11933	MOUSE48452, MOUSE48453
OG0001793	XENTR10072	MOUSE50653
OG0001796	XENTR03008	MOUSE28626, MOUSE28627, MOUSE28625
OG0001796	XENTR09342	MOUSE21653
OG0001797	XENTR07443	MOUSE37146
OG0001798	XENTR16775	MOUSE01640, MOUSE01643, MOUSE01641, MOUSE01642
OG0001798	XENTR10051	MOUSE51381, MOUSE51383, MOUSE51384
OG0001799	XENTR03523	MOUSE04333, MOUSE04334
OG0001799	XENTR06340	MOUSE37887, MOUSE37886, MOUSE37885
OG0001800	XENTR11113	MOUSE40725, MOUSE40724
OG0001800	XENTR10796	MOUSE01755
OG0001801	XENTR07950	MOUSE31116, MOUSE31118
OG0001801	XENTR17423, XENTR17424	MOUSE45815, MOUSE45814
OG0001801	XENTR15974	MOUSE39454, MOUSE39455
OG0001801	XENTR07415	MOUSE31002, MOUSE31001
OG0001802	XENTR18670	MOUSE14990, MOUSE14992, MOUSE14991, MOUSE14993
OG0001803	XENTR06469	MOUSE40588, MOUSE40590, MOUSE40589, MOUSE40587
OG0001803	XENTR04331	MOUSE36891, MOUSE36892
OG0001804	XENTR12189	MOUSE04574, MOUSE04572, MOUSE04571, MOUSE04570, MOUSE04575
OG0001804	XENTR00869	MOUSE01051, MOUSE01049
OG0001805	XENTR07066	MOUSE02149
OG0001805	XENTR17499	MOUSE44430, MOUSE44431
OG0001806	XENTR00733	MOUSE39238, MOUSE39239, MOUSE39237
OG0001806	XENTR02566	MOUSE31161, MOUSE39240, MOUSE28357, MOUSE39247, MOUSE39248, MOUSE39245, MOUSE31163
OG0001806	XENTR02565	MOUSE31162
OG0001807	XENTR12261	MOUSE05508
OG0001808	XENTR15385	MOUSE37157, MOUSE37153, MOUSE37152, MOUSE37156
OG0001808	XENTR00368	MOUSE33210, MOUSE33212, MOUSE33214
OG0001809	XENTR09671	MOUSE26043, MOUSE26045, MOUSE26046, MOUSE26044
OG0001809	XENTR00098	MOUSE23993, MOUSE23994, MOUSE23995
OG0001809	XENTR00099	MOUSE23989, MOUSE23990
OG0001810	XENTR11814	MOUSE38994, MOUSE38992, MOUSE38989, MOUSE38997, MOUSE38996, MOUSE38991, MOUSE38990
OG0001811	XENTR06957	MOUSE05848
OG0001811	XENTR07229	MOUSE14701, MOUSE14702
OG0001812	XENTR13693	MOUSE50710, MOUSE50707, MOUSE50709, MOUSE50706, MOUSE50708
OG0001813	XENTR07439	MOUSE48555, MOUSE48552, MOUSE48556
OG0001813	XENTR05815	MOUSE10387
OG0001813	XENTR01472	MOUSE27588, MOUSE27589
OG0001814	XENTR12256	MOUSE05495, MOUSE05496, MOUSE05498, MOUSE05497
OG0001814	XENTR09203	MOUSE39915, MOUSE39914, MOUSE39918
OG0001815	XENTR11999	MOUSE43170
OG0001815	XENTR16038	MOUSE49932
OG0001815	XENTR02397	MOUSE07061
OG0001816	XENTR12357	MOUSE31962, MOUSE31960, MOUSE31961, MOUSE31959, MOUSE31964
OG0001816	XENTR04741	MOUSE10461, MOUSE10460, MOUSE10462, MOUSE10463
OG0001817	XENTR01799	MOUSE46237, MOUSE46235
OG0001817	XENTR11210	MOUSE42290, MOUSE42292, MOUSE42291
OG0001817	XENTR16361, XENTR16279, XENTR19231, XENTR07609	MOUSE42293, MOUSE42294
OG0001818	XENTR08496, XENTR08495, XENTR08497	MOUSE08126
OG0001818	XENTR16571	MOUSE18122
OG0001819	XENTR03393	MOUSE02896, MOUSE02893, MOUSE02895, MOUSE02894, MOUSE02892
OG0001819	XENTR03154	MOUSE26225, MOUSE26224, MOUSE26223
OG0001820	XENTR11735	MOUSE39944
OG0001820	XENTR11739	MOUSE39979, MOUSE39980
OG0001820	XENTR08919	MOUSE00899, MOUSE00900
OG0001821	XENTR04786	MOUSE14101, MOUSE14102
OG0001822	XENTR17740	MOUSE14303, MOUSE14304, MOUSE14305
OG0001822	XENTR13294	MOUSE23581, MOUSE23582
OG0001822	XENTR10879	MOUSE45745, MOUSE45744
OG0001823	XENTR05709	MOUSE32903, MOUSE32902, MOUSE32901
OG0001824	XENTR12094	MOUSE07734
OG0001824	XENTR14540	MOUSE20093
OG0001825	XENTR01399	MOUSE13716
OG0001825	XENTR12908	MOUSE21713, MOUSE21708, MOUSE21710, MOUSE21712, MOUSE21709, MOUSE21711
OG0001826	XENTR08576	MOUSE22679, MOUSE22677, MOUSE22678
OG0001826	XENTR11916	MOUSE55040, MOUSE55041
OG0001827	XENTR06795	MOUSE25615, MOUSE25620, MOUSE25619, MOUSE25616, MOUSE25617, MOUSE25618, MOUSE25622, MOUSE25621, MOUSE25623
OG0001828	XENTR16952	MOUSE11364, MOUSE11363
OG0001829	XENTR00483	MOUSE49227, MOUSE49228
OG0001829	XENTR14302	MOUSE49681, MOUSE49682, MOUSE49683
OG0001830	XENTR04509	MOUSE18946
OG0001830	XENTR16727	MOUSE06747, MOUSE06746, MOUSE06745
OG0001831	XENTR18275	MOUSE17110, MOUSE17114
OG0001831	XENTR17969	MOUSE04759, MOUSE04760, MOUSE04757, MOUSE04758, MOUSE04761
OG0001832	XENTR16823	MOUSE25462, MOUSE25464, MOUSE25463
OG0001832	XENTR01410	MOUSE44709, MOUSE44711, MOUSE44710, MOUSE30185, MOUSE44708, MOUSE44705, MOUSE44706, MOUSE44704
OG0001834	XENTR08408	MOUSE22293, MOUSE22291, MOUSE22292, MOUSE22289
OG0001834	XENTR02906	MOUSE25146
OG0001835	XENTR09853	MOUSE27125, MOUSE27124, MOUSE27122, MOUSE27123, MOUSE27120, MOUSE27121, MOUSE27126
OG0001840	XENTR18569, XENTR09524, XENTR09525, XENTR09526, XENTR09523, XENTR18946, XENTR09522	MOUSE20905, MOUSE20906, MOUSE20909, MOUSE20908, MOUSE20907, MOUSE20910, MOUSE20911
OG0001841	XENTR13939, XENTR13940	MOUSE13155, MOUSE13156, MOUSE13157
OG0001841	XENTR13938	MOUSE13159
OG0001841	XENTR12150	MOUSE13183, MOUSE13181
OG0001841	XENTR00336	MOUSE33277, MOUSE33278, MOUSE33276
OG0001841	XENTR00337	MOUSE33275, MOUSE33274
OG0001846	XENTR18639	MOUSE28184, MOUSE06622, MOUSE06623
OG0001846	XENTR07601	MOUSE28185
OG0001848	XENTR14304	MOUSE18885
OG0001848	XENTR15790	MOUSE20448
OG0001849	XENTR05214, XENTR06882	MOUSE02565, MOUSE02564, MOUSE20738, MOUSE02566
OG0001850	XENTR03640	MOUSE12662, MOUSE12664, MOUSE12663
OG0001851	XENTR10410	MOUSE52487, MOUSE52484, MOUSE52485, MOUSE52489
OG0001852	XENTR14319	MOUSE02334, MOUSE02333
OG0001852	XENTR08373	MOUSE52787, MOUSE52789, MOUSE52790, MOUSE52791, MOUSE52788
OG0001854	XENTR07106	MOUSE14913, MOUSE14910, MOUSE14911, MOUSE14909, MOUSE14912
OG0001855	XENTR10522	MOUSE05058
OG0001856	XENTR00941	MOUSE38674
OG0001856	XENTR09781	MOUSE06385, MOUSE06384
OG0001857	XENTR18087	MOUSE06586, MOUSE06585
OG0001857	XENTR13066	MOUSE13679, MOUSE13680, MOUSE13676, MOUSE13675
OG0001858	XENTR01943	MOUSE02854, MOUSE02853, MOUSE02855
OG0001858	XENTR14436	MOUSE11161, MOUSE11160
OG0001859	XENTR03936	MOUSE24195
OG0001860	XENTR18593	MOUSE47109
OG0001860	XENTR07653	MOUSE47108
OG0001860	XENTR05422	MOUSE44053, MOUSE44055, MOUSE44052, MOUSE44054
OG0001861	XENTR07625	MOUSE24714
OG0001861	XENTR05532	MOUSE24794, MOUSE24795
OG0001862	XENTR05039	MOUSE47356, MOUSE47355
OG0001862	XENTR12303	MOUSE30171
OG0001862	XENTR03115	MOUSE44636
OG0001863	XENTR01885	MOUSE35559
OG0001864	XENTR04517	MOUSE18964, MOUSE18963
OG0001864	XENTR13336	MOUSE29120
OG0001865	XENTR06410	MOUSE03470
OG0001865	XENTR04372	MOUSE38857, MOUSE38859, MOUSE38858
OG0001866	XENTR00166	MOUSE16527, MOUSE16533, MOUSE16523, MOUSE16528, MOUSE16524, MOUSE16526, MOUSE16529, MOUSE16532, MOUSE16536, MOUSE16537, MOUSE16534, MOUSE16531, MOUSE16535, MOUSE16530
OG0001866	XENTR11409	MOUSE16283, MOUSE16278, MOUSE16280, MOUSE16277
OG0001867	XENTR18858, XENTR18859, XENTR00928	MOUSE38487
OG0001867	XENTR18201	MOUSE38488, MOUSE05986
OG0001868	XENTR12422	MOUSE12397, MOUSE12398
OG0001869	XENTR12915	MOUSE34831, MOUSE34829, MOUSE34830, MOUSE34828
OG0001870	XENTR05017	MOUSE13748, MOUSE13747
OG0001870	XENTR12751	MOUSE34101
OG0001870	XENTR08077, XENTR08078	MOUSE21733
OG0001871	XENTR04383	MOUSE38817, MOUSE38818, MOUSE38820, MOUSE38815
