Orthogroup	XENTR	DANRE
OG0001114	XENTR18949	DANRE10621, DANRE10620, DANRE10623, DANRE10622
OG0001115	XENTR18459	DANRE01643
OG0001115	XENTR14532	DANRE24999, DANRE31371
OG0001116	XENTR15111, XENTR15112	DANRE28973, DANRE28974
OG0001117	XENTR04976	DANRE26679, DANRE24503
OG0001117	XENTR19058	DANRE22781
OG0001118	XENTR08709	DANRE39327
OG0001118	XENTR12886	DANRE31005, DANRE31007, DANRE31006, DANRE31008
OG0001119	XENTR05752	DANRE04501
OG0001119	XENTR18158	DANRE38793, DANRE38795, DANRE38796, DANRE38794
OG0001120	XENTR06417	DANRE20475
OG0001120	XENTR10567	DANRE35418, DANRE42918, DANRE42917
OG0001121	XENTR00146	DANRE05588, DANRE05587
OG0001121	XENTR15147	DANRE16589
OG0001123	XENTR10415	DANRE23983
OG0001123	XENTR03409	DANRE34793, DANRE34794
OG0001124	XENTR16582	DANRE03040
OG0001124	XENTR06212	DANRE01476
OG0001126	XENTR18698	DANRE37911
OG0001126	XENTR17124	DANRE02473
OG0001127	XENTR08219, XENTR08218	DANRE41783, DANRE41782, DANRE15362, DANRE15363
OG0001127	XENTR06362	DANRE27928, DANRE27929, DANRE27930, DANRE27931
OG0001128	XENTR08508	DANRE11570, DANRE11571
OG0001128	XENTR02079	DANRE13253, DANRE13252
OG0001128	XENTR13449, XENTR13450	DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367
OG0001129	XENTR05147	DANRE10144
OG0001129	XENTR08362	DANRE09107
OG0001130	XENTR03434	DANRE00191, DANRE00192
OG0001131	XENTR08901	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262
OG0001131	XENTR13407	DANRE11143
OG0001132	XENTR06989	DANRE00495, DANRE00494, DANRE00496
OG0001133	XENTR17678	DANRE14565
OG0001133	XENTR15362	DANRE00326, DANRE00325
OG0001134	XENTR10250	DANRE30384
OG0001134	XENTR00965	DANRE03544, DANRE03543
OG0001135	XENTR14974	DANRE15171, DANRE15169, DANRE15170, DANRE03694
OG0001135	XENTR01797	DANRE28908, DANRE28907
OG0001135	XENTR01779	DANRE28967, DANRE28968
OG0001136	XENTR10642	DANRE40170, DANRE40169, DANRE26964, DANRE26965
OG0001136	XENTR00557, XENTR12118	DANRE39095, DANRE39094
OG0001137	XENTR12668	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710
OG0001138	XENTR05227	DANRE23035, DANRE23036, DANRE36919, DANRE36920
OG0001138	XENTR06291	DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897
OG0001138	XENTR15641, XENTR15640	DANRE42085
OG0001139	XENTR12289	DANRE16147, DANRE16148
OG0001139	XENTR07646	DANRE25097
OG0001139	XENTR17010	DANRE30941, DANRE30942
OG0001140	XENTR00230	DANRE14735, DANRE14736
OG0001141	XENTR05715	DANRE41146
OG0001142	XENTR06629	DANRE38005, DANRE38003
OG0001143	XENTR16291	DANRE30754, DANRE30755
OG0001143	XENTR08123, XENTR08124	DANRE13212
OG0001143	XENTR08673	DANRE15627
OG0001143	XENTR09685	DANRE09922
OG0001144	XENTR08544	DANRE23119, DANRE23118
OG0001144	XENTR07178	DANRE41447
OG0001144	XENTR03323	DANRE09531
OG0001144	XENTR03322	DANRE09530
OG0001146	XENTR04404	DANRE36295, DANRE36291, DANRE36297, DANRE36294
OG0001146	XENTR04096	DANRE41104, DANRE41105
OG0001146	XENTR12242	DANRE33875, DANRE33874
OG0001148	XENTR10476	DANRE15191, DANRE15190, DANRE15189
OG0001148	XENTR13630	DANRE28252
OG0001149	XENTR12926	DANRE14289, DANRE14290, DANRE14288
OG0001149	XENTR00444	DANRE43370, DANRE43369
OG0001150	XENTR08915	DANRE20374, DANRE20373
OG0001155	XENTR09180	DANRE00096
OG0001155	XENTR04938	DANRE07922
OG0001156	XENTR07093	DANRE36530, DANRE22268
OG0001156	XENTR06912	DANRE29205, DANRE29204
OG0001156	XENTR01092	DANRE42727, DANRE42726
OG0001158	XENTR16126, XENTR16127	DANRE36872
OG0001158	XENTR07686, XENTR07685	DANRE23963, DANRE23962
OG0001159	XENTR05163	DANRE05470
OG0001159	XENTR05113	DANRE10627
OG0001160	XENTR08948	DANRE31338
OG0001160	XENTR07949	DANRE39872, DANRE20664, DANRE20663
OG0001161	XENTR05290	DANRE38331, DANRE38329, DANRE38330, DANRE25997
OG0001161	XENTR17947	DANRE00207, DANRE00210, DANRE00209
OG0001162	XENTR14933	DANRE42512, DANRE42511, DANRE43065
OG0001163	XENTR08141	DANRE04351, DANRE05359
OG0001164	XENTR00877	DANRE00549, DANRE00552, DANRE00551
OG0001165	XENTR03624	DANRE18768
OG0001165	XENTR02305	DANRE42434, DANRE42435, DANRE42433
OG0001166	XENTR18013, XENTR18012	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841
OG0001166	XENTR14106	DANRE11857
OG0001167	XENTR07709	DANRE11150
OG0001167	XENTR06636	DANRE38292, DANRE38291
OG0001167	XENTR08900	DANRE05260, DANRE05261
OG0001168	XENTR12949	DANRE14763, DANRE14762
OG0001168	XENTR06904	DANRE01595, DANRE14764
OG0001168	XENTR00455	DANRE25534, DANRE25535
OG0001169	XENTR00013, XENTR11448	DANRE28707
OG0001169	XENTR18438	DANRE08936, DANRE08937
OG0001170	XENTR14412, XENTR07877	DANRE23256, DANRE23257
OG0001171	XENTR06589	DANRE24329
OG0001171	XENTR07471	DANRE23281
OG0001171	XENTR02457	DANRE22398, DANRE22399, DANRE22400
OG0001172	XENTR06358	DANRE28103, DANRE23854
OG0001172	XENTR09420	DANRE42209
OG0001172	XENTR08224	DANRE35704, DANRE41740
OG0001172	XENTR15936	DANRE29561
OG0001173	XENTR06425, XENTR01039	DANRE09871, DANRE09870
OG0001173	XENTR06289, XENTR03346, XENTR03345	DANRE09868, DANRE09869
OG0001174	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963	DANRE36611
OG0001175	XENTR04334	DANRE40566, DANRE40568, DANRE40567
OG0001175	XENTR01937	DANRE40616, DANRE40615, DANRE00572
OG0001176	XENTR04321	DANRE00258
OG0001177	XENTR04520	DANRE26390, DANRE26389
OG0001177	XENTR01947	DANRE40862, DANRE40864, DANRE40863
OG0001178	XENTR00333	DANRE17522, DANRE17523
OG0001178	XENTR02313	DANRE42414, DANRE42416, DANRE42415
OG0001179	XENTR01714	DANRE37036, DANRE37035
OG0001180	XENTR01431	DANRE12888
OG0001180	XENTR19021	DANRE39038
OG0001181	XENTR02917	DANRE23910, DANRE23911, DANRE26674, DANRE26675
OG0001181	XENTR13969	DANRE03474, DANRE29972, DANRE29971
OG0001182	XENTR04131	DANRE05777
OG0001182	XENTR14389	DANRE10680, DANRE43038
OG0001182	XENTR06978	DANRE33939
OG0001182	XENTR10070	DANRE12316
OG0001183	XENTR15931, XENTR15930	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697
OG0001184	XENTR11761	DANRE14296, DANRE14295
OG0001184	XENTR16633	DANRE38448
OG0001185	XENTR05474	DANRE10091, DANRE10087, DANRE10090, DANRE10088, DANRE10089
OG0001185	XENTR09610, XENTR09609	DANRE05149, DANRE05150
OG0001186	XENTR07680	DANRE26898, DANRE26897
OG0001186	XENTR03745	DANRE26189
OG0001186	XENTR03736	DANRE39141
OG0001187	XENTR11283	DANRE02200
OG0001188	XENTR12660	DANRE37780
OG0001188	XENTR10956	DANRE05645
OG0001188	XENTR04124	DANRE02573, DANRE11351, DANRE11352
OG0001189	XENTR16871	DANRE22507, DANRE23239, DANRE23238
OG0001189	XENTR08031	DANRE18126
OG0001190	XENTR06259	DANRE11385, DANRE11386
OG0001190	XENTR16660, XENTR16659	DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915
OG0001191	XENTR02213	DANRE41174
OG0001191	XENTR13144	DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310
OG0001191	XENTR08963	DANRE06571
OG0001196	XENTR18694, XENTR11054	DANRE14067, DANRE14066
OG0001196	XENTR19094	DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112
OG0001197	XENTR14109	DANRE19964, DANRE19965
OG0001197	XENTR02293	DANRE09525
OG0001197	XENTR07184	DANRE42674
OG0001198	XENTR13281	DANRE21730, DANRE27839
OG0001198	XENTR16301	DANRE12408
OG0001199	XENTR12723	DANRE18330, DANRE18331
OG0001200	XENTR03069	DANRE18025, DANRE18026
OG0001201	XENTR05955	DANRE12519, DANRE22352, DANRE22354, DANRE02404, DANRE02405
OG0001201	XENTR17812	DANRE24906
OG0001201	XENTR17811	DANRE22353
OG0001203	XENTR16211	DANRE06831, DANRE06833, DANRE06834, DANRE05649
OG0001203	XENTR10957	DANRE05648, DANRE05647
OG0001203	XENTR14354	DANRE04646, DANRE04647
OG0001204	XENTR01197	DANRE00077
OG0001204	XENTR13340	DANRE20317, DANRE20315, DANRE20314
OG0001205	XENTR14919	DANRE10682
OG0001205	XENTR03556	DANRE15947
OG0001207	XENTR10602	DANRE24209
OG0001207	XENTR06956	DANRE29571
OG0001207	XENTR16548	DANRE35692
OG0001208	XENTR05399	DANRE35541, DANRE41476, DANRE41472, DANRE41473
OG0001208	XENTR14797	DANRE09739, DANRE09738
OG0001210	XENTR12983	DANRE18802, DANRE18801, DANRE18800
OG0001210	XENTR09378	DANRE26760, DANRE26759
OG0001211	XENTR04154	DANRE02626, DANRE02625, DANRE41666
OG0001211	XENTR06866	DANRE29139
OG0001212	XENTR16368	DANRE04861, DANRE04863, DANRE04862
OG0001213	XENTR10507	DANRE04387, DANRE43203, DANRE04388
OG0001213	XENTR01205	DANRE01516, DANRE01514, DANRE01515
OG0001214	XENTR02921	DANRE24143
OG0001215	XENTR12954	DANRE27329, DANRE27330
OG0001215	XENTR16550, XENTR16549	DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574
OG0001216	XENTR05946	DANRE26030
OG0001217	XENTR07688	DANRE19883, DANRE19884, DANRE24419
OG0001217	XENTR11580	DANRE33785
OG0001217	XENTR00148	DANRE17425, DANRE17426
OG0001217	XENTR13893	DANRE11461
OG0001218	XENTR16071	DANRE09982, DANRE13766, DANRE13765
OG0001218	XENTR10134	DANRE02525, DANRE02526
OG0001218	XENTR14884, XENTR14883, XENTR16396	DANRE37945
OG0001219	XENTR03647	DANRE06219, DANRE06220, DANRE20139
OG0001219	XENTR18228	DANRE10625, DANRE13985, DANRE13984
OG0001220	XENTR06344	DANRE01523, DANRE01524
OG0001220	XENTR09829	DANRE28356, DANRE21565
OG0001221	XENTR15915	DANRE38048, DANRE38049
OG0001223	XENTR07799	DANRE26912, DANRE26911, DANRE26910
OG0001223	XENTR10652	DANRE38596
OG0001223	XENTR13605	DANRE37189, DANRE27744
OG0001223	XENTR02494, XENTR02495	DANRE37064, DANRE37065
OG0001224	XENTR18588	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686, DANRE02858
OG0001225	XENTR09310	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399
OG0001225	XENTR06994	DANRE39840, DANRE39835, DANRE00504, DANRE00505
OG0001225	XENTR15732	DANRE21562
OG0001226	XENTR11877	DANRE07724, DANRE07723, DANRE07722
OG0001226	XENTR07881	DANRE23264
OG0001226	XENTR05450	DANRE23266, DANRE23265, DANRE14194
OG0001227	XENTR02799	DANRE02213, DANRE02214
OG0001227	XENTR12049	DANRE14852, DANRE14851, DANRE14854, DANRE14856
OG0001227	XENTR10779	DANRE41941
OG0001227	XENTR05921	DANRE41942
OG0001230	XENTR05023	DANRE14910
OG0001230	XENTR07941	DANRE10535
OG0001230	XENTR12054	DANRE15135, DANRE15136
OG0001230	XENTR07940	DANRE10536
OG0001231	XENTR03878	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775
OG0001231	XENTR01648	DANRE04785, DANRE04784, DANRE03779
OG0001232	XENTR01820	DANRE29418, DANRE29417
OG0001233	XENTR15515	DANRE37927, DANRE37928
OG0001234	XENTR15695	DANRE09490, DANRE09491, DANRE13560, DANRE13559
OG0001234	XENTR00503	DANRE38545, DANRE38546
OG0001236	XENTR16068	DANRE09450, DANRE09449
OG0001237	XENTR03125	DANRE37662, DANRE25316
OG0001237	XENTR11439	DANRE10422
OG0001237	XENTR05845	DANRE34753, DANRE34752
OG0001238	XENTR08981	DANRE07226
OG0001238	XENTR12621	DANRE26310
OG0001239	XENTR05992	DANRE25860, DANRE25861, DANRE25859
OG0001239	XENTR11309	DANRE02266, DANRE02265, DANRE36693
OG0001240	XENTR01403	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322
OG0001240	XENTR12304	DANRE10411, DANRE10412
OG0001240	XENTR05718	DANRE34927, DANRE34928, DANRE41148, DANRE41149
OG0001241	XENTR12971	DANRE22500, DANRE22501
OG0001241	XENTR07087	DANRE16085
OG0001241	XENTR02055	DANRE06905
OG0001243	XENTR17516, XENTR17517	DANRE39511
OG0001245	XENTR03643	DANRE06665, DANRE06666, DANRE06667, DANRE06668
OG0001245	XENTR11740	DANRE16699
OG0001245	XENTR09295	DANRE03294, DANRE03295, DANRE03293
OG0001246	XENTR08405	DANRE35719, DANRE35720
OG0001247	XENTR19062	DANRE22419
OG0001247	XENTR18189	DANRE31091, DANRE31090
OG0001247	XENTR18467	DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415
OG0001247	XENTR11045	DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003
OG0001248	XENTR01078	DANRE35929, DANRE35927, DANRE35928
OG0001248	XENTR18804	DANRE24637
OG0001248	XENTR03776	DANRE23456
OG0001249	XENTR04710	DANRE15846
OG0001249	XENTR00318	DANRE26785, DANRE35515
OG0001250	XENTR04777	DANRE29340, DANRE29339, DANRE29338
OG0001250	XENTR07316	DANRE03569, DANRE03568, DANRE03567, DANRE30537
OG0001251	XENTR03730	DANRE39135, DANRE39136, DANRE39134
OG0001251	XENTR12411	DANRE24093, DANRE24095, DANRE24092, DANRE24094
OG0001252	XENTR06520	DANRE30251, DANRE30252
OG0001252	XENTR03993, XENTR03992	DANRE26714, DANRE24514, DANRE24513, DANRE24515
OG0001252	XENTR09825	DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560
OG0001253	XENTR01323	DANRE30836, DANRE12545
OG0001253	XENTR07953	DANRE39814
OG0001253	XENTR11293	DANRE22552
OG0001253	XENTR01322	DANRE30835, DANRE30834
OG0001253	XENTR02523	DANRE40361, DANRE01742, DANRE01743, DANRE01744
OG0001254	XENTR03435	DANRE00247, DANRE00249
OG0001254	XENTR01471	DANRE39065, DANRE25611, DANRE25612
OG0001255	XENTR13075	DANRE09968, DANRE14784, DANRE14783
OG0001255	XENTR00445	DANRE23730
OG0001255	XENTR14530	DANRE41243, DANRE34263
OG0001255	XENTR02994	DANRE23053, DANRE23051, DANRE23052
OG0001255	XENTR07995	DANRE17894
OG0001256	XENTR12356	DANRE04535, DANRE04093, DANRE04094
OG0001261	XENTR03563	DANRE23743, DANRE15935, DANRE15934, DANRE23744
OG0001261	XENTR16999	DANRE42389
OG0001262	XENTR06170, XENTR06171	DANRE19262
OG0001263	XENTR06868	DANRE03253, DANRE03252, DANRE29681, DANRE29682
OG0001264	XENTR02490	DANRE37060, DANRE37059
OG0001264	XENTR05140	DANRE14755, DANRE14750, DANRE14751
OG0001266	XENTR10900	DANRE39425, DANRE27260
OG0001266	XENTR02450	DANRE35490, DANRE23595
OG0001267	XENTR14460	DANRE15701
OG0001267	XENTR06333	DANRE01548, DANRE34033
OG0001268	XENTR08282	DANRE15799
OG0001268	XENTR18855	DANRE22870, DANRE22871
OG0001270	XENTR01782	DANRE24812
OG0001270	XENTR12521, XENTR12522	DANRE29397
OG0001271	XENTR17754	DANRE38819, DANRE38817, DANRE38818, DANRE27361, DANRE27362, DANRE27360
OG0001271	XENTR02751	DANRE03360
OG0001271	XENTR07226	DANRE21111
OG0001272	XENTR18340	DANRE29978, DANRE03166
OG0001272	XENTR09464	DANRE07917, DANRE20323
OG0001272	XENTR00960	DANRE06556, DANRE06559, DANRE06557, DANRE06558
OG0001273	XENTR14752	DANRE02106, DANRE02107, DANRE28331
OG0001274	XENTR13249	DANRE26549
OG0001274	XENTR15210, XENTR15211	DANRE16882, DANRE16883, DANRE16884
OG0001274	XENTR07752	DANRE33262, DANRE33263, DANRE33261
OG0001275	XENTR14624	DANRE18235
OG0001276	XENTR09721	DANRE01207, DANRE01206
OG0001278	XENTR09813	DANRE30403, DANRE02994, DANRE02993, DANRE02995
OG0001279	XENTR11976	DANRE13251, DANRE13250, DANRE00031, DANRE00032
OG0001279	XENTR14916	DANRE10695
OG0001280	XENTR04350	DANRE28151, DANRE40113, DANRE40112
OG0001280	XENTR07156	DANRE23707, DANRE16016
OG0001281	XENTR10819	DANRE13146, DANRE13147
OG0001281	XENTR07891	DANRE01268
OG0001281	XENTR12911	DANRE05291
OG0001281	XENTR17643	DANRE38128, DANRE38129
OG0001282	XENTR16436	DANRE34496, DANRE34495
OG0001282	XENTR00274	DANRE42332, DANRE42331, DANRE27101, DANRE24465, DANRE24464
OG0001284	XENTR15697	DANRE24158
OG0001284	XENTR01467, XENTR01466	DANRE09932, DANRE14552, DANRE25929
OG0001285	XENTR13103	DANRE05323
OG0001286	XENTR12060	DANRE38943
OG0001286	XENTR12687	DANRE38941, DANRE38942, DANRE25785, DANRE25786, DANRE25784
OG0001287	XENTR06418	DANRE20476
OG0001287	XENTR10568	DANRE20477, DANRE42919
OG0001287	XENTR10975, XENTR14177	DANRE06963, DANRE06964
OG0001288	XENTR05832, XENTR05833	DANRE34315, DANRE34318, DANRE34316
OG0001289	XENTR03860	DANRE11856, DANRE11855
OG0001290	XENTR00546	DANRE00528, DANRE00526, DANRE00527
OG0001290	XENTR09553	DANRE12674
OG0001290	XENTR04590	DANRE37304, DANRE37305, DANRE37303, DANRE37306, DANRE37307, DANRE37309, DANRE37308
OG0001291	XENTR02209	DANRE00618, DANRE00617, DANRE34030, DANRE34031, DANRE34032
OG0001291	XENTR07580, XENTR07579	DANRE06257, DANRE06256, DANRE20027, DANRE20028, DANRE20029
OG0001292	XENTR03404	DANRE05796
OG0001292	XENTR01086	DANRE35916, DANRE35918, DANRE35917, DANRE42115
OG0001293	XENTR06445	DANRE33631, DANRE33632
OG0001293	XENTR06449, XENTR06446	DANRE40726, DANRE40728, DANRE19565, DANRE19566
OG0001293	XENTR16665, XENTR14560	DANRE35033, DANRE35032
OG0001294	XENTR08985, XENTR08984	DANRE18837, DANRE18836
OG0001295	XENTR07162	DANRE41427
OG0001295	XENTR07111	DANRE23445
OG0001295	XENTR10843	DANRE03881
OG0001295	XENTR03343	DANRE14273
OG0001296	XENTR10758	DANRE11527
OG0001296	XENTR16218	DANRE38121, DANRE38122, DANRE38123, DANRE38120
OG0001296	XENTR01664, XENTR01665	DANRE22225, DANRE22224
OG0001297	XENTR07068, XENTR07067	DANRE22459
OG0001297	XENTR01254	DANRE22458, DANRE22460, DANRE37013, DANRE37014
OG0001297	XENTR17500	DANRE37702
OG0001300	XENTR09380	DANRE26543, DANRE26542
OG0001300	XENTR15087	DANRE42930, DANRE42928, DANRE42929
OG0001300	XENTR13396	DANRE06398, DANRE06399
OG0001302	XENTR00019	DANRE35522
OG0001302	XENTR05127, XENTR05128	DANRE09810
OG0001304	XENTR13603	DANRE27746, DANRE27745
OG0001304	XENTR09891	DANRE38594, DANRE38595
OG0001304	XENTR07804	DANRE26905, DANRE26906
OG0001304	XENTR02497	DANRE36903, DANRE36902
OG0001305	XENTR06508	DANRE16549, DANRE16550, DANRE28651, DANRE28652
OG0001305	XENTR06784	DANRE34203
OG0001305	XENTR15394	DANRE36227, DANRE36226, DANRE26925
OG0001306	XENTR00068	DANRE26353, DANRE26352, DANRE17686, DANRE17685, DANRE17684
OG0001306	XENTR06783	DANRE18995, DANRE18996
OG0001308	XENTR10339	DANRE06233
OG0001308	XENTR11736	DANRE34680
OG0001309	XENTR12950	DANRE27311
OG0001310	XENTR02393	DANRE12016, DANRE12017
OG0001310	XENTR15418	DANRE11088, DANRE11087, DANRE35906
OG0001311	XENTR11767	DANRE14576, DANRE08602
OG0001311	XENTR16951	DANRE10133
OG0001312	XENTR12977	DANRE33358, DANRE24238, DANRE24239
OG0001313	XENTR05706	DANRE19862
OG0001313	XENTR13563	DANRE36477
OG0001315	XENTR18202	DANRE03124, DANRE03123, DANRE03122
OG0001315	XENTR00932	DANRE03565, DANRE30533, DANRE30534
OG0001315	XENTR03902	DANRE21863, DANRE21864
OG0001316	XENTR05492	DANRE17825
OG0001316	XENTR15964	DANRE24274, DANRE24275
OG0001316	XENTR00686	DANRE06941
OG0001317	XENTR06399	DANRE30985, DANRE30984
OG0001318	XENTR10187	DANRE03829
OG0001318	XENTR00640	DANRE41846
OG0001319	XENTR15508	DANRE05988
OG0001319	XENTR00669	DANRE33830, DANRE06762, DANRE06763
OG0001319	XENTR10926	DANRE27088, DANRE27087, DANRE24474
OG0001319	XENTR09062	DANRE42476
OG0001320	XENTR12547	DANRE24902
OG0001320	XENTR13078	DANRE18723, DANRE18722
OG0001320	XENTR04130	DANRE05778
OG0001321	XENTR12156	DANRE10455, DANRE13897
OG0001321	XENTR11250	DANRE12728
OG0001321	XENTR11532	DANRE28335, DANRE21547, DANRE21546
OG0001322	XENTR10160	DANRE39175, DANRE39174
OG0001322	XENTR16770	DANRE12563, DANRE12562
OG0001322	XENTR07426	DANRE07737
OG0001323	XENTR04149	DANRE11171
OG0001323	XENTR14533	DANRE19992, DANRE37489
OG0001323	XENTR06661	DANRE05619
OG0001324	XENTR08414	DANRE16093, DANRE16095, DANRE16098, DANRE16097
OG0001325	XENTR05586, XENTR05589, XENTR05579, XENTR05585, XENTR05588, XENTR08671, XENTR05587, XENTR05590, XENTR05591	DANRE07084, DANRE07085, DANRE07086, DANRE04852, DANRE04851, DANRE04853
OG0001325	XENTR05592	DANRE07195, DANRE07194
OG0001326	XENTR09549	DANRE05749, DANRE05748
OG0001326	XENTR01917	DANRE43139
OG0001326	XENTR01916, XENTR08643	DANRE01553, DANRE33552
OG0001326	XENTR11848	DANRE05304, DANRE16141
OG0001327	XENTR10101	DANRE31148, DANRE31147
OG0001327	XENTR14547	DANRE02284
OG0001329	XENTR00757	DANRE31065, DANRE31064, DANRE31063, DANRE31066, DANRE31067, DANRE39827, DANRE16282
OG0001329	XENTR03282	DANRE07097, DANRE07098
OG0001329	XENTR17153	DANRE16280, DANRE16281, DANRE16279, DANRE16278
OG0001330	XENTR14976	DANRE03150, DANRE03151, DANRE29159, DANRE29160
OG0001330	XENTR11097	DANRE08275, DANRE20391, DANRE20390
OG0001330	XENTR10939	DANRE33586, DANRE33587
OG0001331	XENTR14937	DANRE05980, DANRE05978, DANRE05981
OG0001331	XENTR18315	DANRE20417
OG0001332	XENTR11574	DANRE16331, DANRE38071
OG0001333	XENTR01835	DANRE03587
OG0001335	XENTR12114	DANRE25893
OG0001335	XENTR09833	DANRE34590, DANRE34591, DANRE01819, DANRE01818
OG0001337	XENTR04761	DANRE39869
OG0001337	XENTR09361	DANRE27426, DANRE27424
OG0001338	XENTR04653	DANRE21481
OG0001338	XENTR04924	DANRE30294
OG0001338	XENTR09182	DANRE21738, DANRE19081
OG0001338	XENTR08090	DANRE21002
OG0001338	XENTR00438	DANRE21839
OG0001338	XENTR14154	DANRE00432, DANRE00431
OG0001339	XENTR10662	DANRE18341
OG0001339	XENTR05180	DANRE18554
OG0001341	XENTR17450	DANRE39753, DANRE02429
OG0001344	XENTR06464	DANRE00281
OG0001345	XENTR02832	DANRE40478, DANRE40477
OG0001348	XENTR02721	DANRE41949, DANRE41948, DANRE16560, DANRE16561, DANRE16562
OG0001348	XENTR02053	DANRE06898, DANRE06897, DANRE06899
OG0001350	XENTR00070	DANRE26476, DANRE26475
OG0001351	XENTR06632	DANRE20230, DANRE20231
OG0001351	XENTR02308	DANRE37113, DANRE37114, DANRE42425, DANRE42427, DANRE42426, DANRE42424
OG0001352	XENTR02276	DANRE41231
OG0001352	XENTR07810	DANRE39193, DANRE20952
OG0001353	XENTR09948	DANRE11425
OG0001353	XENTR09957	DANRE28302, DANRE28301
OG0001353	XENTR02518	DANRE22523, DANRE22524
OG0001354	XENTR09675	DANRE42392
OG0001354	XENTR12221	DANRE35436, DANRE35435
OG0001354	XENTR00037	DANRE21505
OG0001354	XENTR04304	DANRE33460
OG0001355	XENTR03193	DANRE26753, DANRE13285
OG0001355	XENTR09059	DANRE34884, DANRE15252
OG0001355	XENTR08752	DANRE20243
OG0001355	XENTR12634	DANRE15599, DANRE15597
OG0001355	XENTR02287, XENTR14204	DANRE40954, DANRE00104, DANRE00105
OG0001356	XENTR11301	DANRE02255, DANRE41297
OG0001356	XENTR02362	DANRE24957
OG0001356	XENTR06819	DANRE41121, DANRE41120
OG0001357	XENTR05091	DANRE11276
OG0001357	XENTR12657	DANRE13135, DANRE13134, DANRE13136
OG0001358	XENTR12813	DANRE01240, DANRE08401, DANRE08402
