Orthogroup	XENTR	STRPU_ok
OG0001029	XENTR00509, XENTR04608	STRPU_25961, STRPU_00221
OG0001029	XENTR00697, XENTR10786, XENTR11720	STRPU_17667, STRPU_02254
OG0001030	XENTR10641, XENTR13221	STRPU_26818
OG0001030	XENTR11652, XENTR00593	STRPU_20834, STRPU_20871
OG0001031	XENTR08916	STRPU_04858
OG0001032	XENTR01314, XENTR15209, XENTR06823	STRPU_20417
OG0001033	XENTR11737, XENTR02706	STRPU_04287, STRPU_04317
OG0001033	XENTR00028, XENTR04288, XENTR04289, XENTR10639	STRPU_01715, STRPU_16742
OG0001034	XENTR13970, XENTR02918	STRPU_13818
OG0001036	XENTR15810, XENTR02160	STRPU_24843
OG0001037	XENTR06792, XENTR04702	STRPU_19516
OG0001038	XENTR08755, XENTR10905, XENTR13375	STRPU_10126
OG0001039	XENTR00807	STRPU_14369
OG0001039	XENTR10799, XENTR11115	STRPU_23336
OG0001042	XENTR15139, XENTR17123, XENTR16376	STRPU_23315
OG0001044	XENTR05073, XENTR01479	STRPU_26500
OG0001046	XENTR01853, XENTR03892, XENTR03891, XENTR10518	STRPU_08450
OG0001047	XENTR15460, XENTR09715, XENTR19101, XENTR05905	STRPU_06132, STRPU_06105
OG0001048	XENTR06473, XENTR14297, XENTR16609	STRPU_04789, STRPU_04416
OG0001049	XENTR00286	STRPU_11147
OG0001049	XENTR03223	STRPU_10627
OG0001050	XENTR18291, XENTR03607, XENTR01418, XENTR01419, XENTR15902	STRPU_02998
OG0001052	XENTR06692	STRPU_04346
OG0001053	XENTR14072, XENTR07099, XENTR01123	STRPU_13953
OG0001053	XENTR07525, XENTR04868, XENTR07295	STRPU_04183
OG0001054	XENTR05688, XENTR01830, XENTR04823, XENTR17976, XENTR05689	STRPU_08413
OG0001057	XENTR07434, XENTR15414	STRPU_07715
OG0001058	XENTR09698, XENTR10813	STRPU_03447
OG0001059	XENTR16833	STRPU_08067
OG0001060	XENTR15320	STRPU_04924
OG0001062	XENTR02358, XENTR00517, XENTR00439	STRPU_18503
OG0001063	XENTR01633	STRPU_21392
OG0001065	XENTR14400, XENTR14851	STRPU_20677
OG0001066	XENTR05175	STRPU_23439, STRPU_00998
OG0001067	XENTR15131, XENTR06306, XENTR12290	STRPU_21138
OG0001072	XENTR01131	STRPU_15409
OG0001072	XENTR14054	STRPU_05942, STRPU_14672
OG0001073	XENTR13757, XENTR03448, XENTR09013	STRPU_05291
OG0001075	XENTR05482, XENTR14239, XENTR06059	STRPU_24305
OG0001076	XENTR04369, XENTR03450	STRPU_05726
OG0001077	XENTR02919	STRPU_13910, STRPU_13926
OG0001077	XENTR03172	STRPU_13772
OG0001078	XENTR16491, XENTR12278, XENTR05427, XENTR16318	STRPU_12443
OG0001079	XENTR02342, XENTR18570	STRPU_23714
OG0001080	XENTR17306	STRPU_13224, STRPU_13236
OG0001080	XENTR00219, XENTR05053	STRPU_17890
OG0001081	XENTR11483, XENTR11482	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201
OG0001082	XENTR04166, XENTR03787	STRPU_13255
OG0001083	XENTR14939, XENTR08964, XENTR02202, XENTR09760	STRPU_10283
OG0001084	XENTR03176	STRPU_17793
OG0001085	XENTR14464, XENTR18960, XENTR05968, XENTR02550	STRPU_23261
OG0001086	XENTR14767, XENTR08988, XENTR08989, XENTR09494	STRPU_21213
OG0001089	XENTR12503	STRPU_03381
OG0001091	XENTR11804	STRPU_23757
OG0001092	XENTR04356	STRPU_05311
OG0001092	XENTR04358	STRPU_05313
OG0001093	XENTR14801, XENTR06916, XENTR05391	STRPU_24029, STRPU_02634, STRPU_24028
OG0001094	XENTR06671, XENTR12802, XENTR09938	STRPU_20715
OG0001095	XENTR12897, XENTR04215	STRPU_23398
OG0001096	XENTR04979, XENTR04980, XENTR10593	STRPU_15056
OG0001101	XENTR16380	STRPU_22666
OG0001102	XENTR00597	STRPU_20723
OG0001102	XENTR08075, XENTR09517	STRPU_21599
OG0001103	XENTR11707	STRPU_21539
OG0001103	XENTR08189	STRPU_24820
OG0001104	XENTR13239	STRPU_22549
OG0001105	XENTR00250	STRPU_23184
OG0001105	XENTR09104	STRPU_08648
OG0001106	XENTR12570	STRPU_26780, STRPU_26785, STRPU_26795
OG0001107	XENTR10533, XENTR02061, XENTR02717	STRPU_06343, STRPU_06297
OG0001108	XENTR08568	STRPU_22947
OG0001108	XENTR01519	STRPU_14644
OG0001109	XENTR13118, XENTR13119, XENTR13710, XENTR07737, XENTR12458	STRPU_24971
OG0001110	XENTR01316, XENTR07736	STRPU_19561
OG0001112	XENTR08598, XENTR07078	STRPU_06366
OG0001113	XENTR03194	STRPU_06421
OG0001114	XENTR05283, XENTR05282, XENTR18949	STRPU_22227
OG0001115	XENTR18977, XENTR15749, XENTR18459, XENTR14532	STRPU_10401, STRPU_24915
OG0001117	XENTR04976, XENTR19058, XENTR12412	STRPU_13251
OG0001119	XENTR18158	STRPU_24854
OG0001120	XENTR06417, XENTR10567, XENTR10976	STRPU_25447
OG0001121	XENTR00146, XENTR15147	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317
OG0001123	XENTR10415	STRPU_22432
OG0001123	XENTR03409	STRPU_14651, STRPU_16654
OG0001124	XENTR16582	STRPU_08314
OG0001124	XENTR06212	STRPU_19131
OG0001126	XENTR17124	STRPU_22287
OG0001127	XENTR08219, XENTR08218, XENTR06362	STRPU_13636, STRPU_02427
OG0001128	XENTR08508, XENTR02079, XENTR13449, XENTR13450	STRPU_21281
OG0001129	XENTR05147	STRPU_25428
OG0001129	XENTR08362	STRPU_25608
OG0001130	XENTR03434	STRPU_26872, STRPU_26378
OG0001131	XENTR08901, XENTR13407	STRPU_21509
OG0001132	XENTR06989	STRPU_27222
OG0001133	XENTR17678	STRPU_20402
OG0001133	XENTR15362	STRPU_18983
OG0001134	XENTR10250, XENTR00965, XENTR03216, XENTR03221	STRPU_01420, STRPU_08748
OG0001135	XENTR14974, XENTR01797, XENTR01779	STRPU_12730, STRPU_05675
OG0001136	XENTR10642, XENTR00557, XENTR12118	STRPU_27024
OG0001137	XENTR12668, XENTR04145	STRPU_21237
OG0001138	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640	STRPU_22267
OG0001139	XENTR07646, XENTR17010	STRPU_12820
OG0001140	XENTR00230, XENTR13675, XENTR13933	STRPU_07640
OG0001141	XENTR05715	STRPU_03627, STRPU_03626, STRPU_24321, STRPU_26335
OG0001142	XENTR06629	STRPU_24402
OG0001143	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685	STRPU_23389
OG0001144	XENTR08544, XENTR07178, XENTR03323, XENTR03322	STRPU_23771
OG0001146	XENTR04404, XENTR04096, XENTR12242	STRPU_10664
OG0001148	XENTR10476	STRPU_25456
OG0001149	XENTR12926, XENTR00444	STRPU_19355, STRPU_19354
OG0001155	XENTR04938	STRPU_14984, STRPU_14953
OG0001156	XENTR07093, XENTR06912, XENTR01092	STRPU_14120
OG0001157	XENTR04127	STRPU_26232, STRPU_04350
OG0001158	XENTR16126, XENTR16127, XENTR07686, XENTR07685	STRPU_10745
OG0001159	XENTR05163, XENTR05113	STRPU_24359
OG0001160	XENTR08948, XENTR07949	STRPU_12451
OG0001161	XENTR05290, XENTR17947	STRPU_22036
OG0001162	XENTR10454, XENTR14933	STRPU_03142, STRPU_02971
OG0001163	XENTR08141	STRPU_04187
OG0001165	XENTR03624	STRPU_24458
OG0001165	XENTR02305	STRPU_06392
OG0001166	XENTR18013, XENTR18012, XENTR14106	STRPU_05433, STRPU_05428
OG0001167	XENTR07709, XENTR06636, XENTR08900	STRPU_21389
OG0001168	XENTR12949, XENTR06904, XENTR00455	STRPU_25599
OG0001169	XENTR18438	STRPU_09862
OG0001170	XENTR14411	STRPU_17744
OG0001171	XENTR06589	STRPU_07714
OG0001171	XENTR07471, XENTR02457	STRPU_07717
OG0001172	XENTR06358, XENTR09420	STRPU_24079
OG0001172	XENTR08224, XENTR15936	STRPU_24935
OG0001173	XENTR06425, XENTR01039	STRPU_23770
OG0001173	XENTR06289, XENTR03346, XENTR03345	STRPU_14225, STRPU_14224, STRPU_14231
OG0001174	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963	STRPU_00196, STRPU_23083
OG0001175	XENTR04334, XENTR01937	STRPU_24799, STRPU_24557
OG0001176	XENTR04321	STRPU_04761
OG0001177	XENTR04520	STRPU_24518
OG0001177	XENTR01947	STRPU_25236
OG0001178	XENTR00333	STRPU_01155, STRPU_18301
OG0001178	XENTR02313	STRPU_06875
OG0001179	XENTR01714	STRPU_25325
OG0001180	XENTR11241, XENTR01431, XENTR19021	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281
OG0001181	XENTR02917, XENTR13969	STRPU_02570, STRPU_13125
OG0001182	XENTR04131, XENTR14389, XENTR06978, XENTR10070	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805
OG0001183	XENTR15931, XENTR15930	STRPU_23983
OG0001184	XENTR11761	STRPU_19999
OG0001184	XENTR16633	STRPU_09552
OG0001185	XENTR05474, XENTR09610, XENTR09609	STRPU_07407
OG0001186	XENTR07680, XENTR03745	STRPU_26002
OG0001186	XENTR03736	STRPU_25391
OG0001187	XENTR11283	STRPU_13244
OG0001188	XENTR12660, XENTR10956, XENTR04124	STRPU_21827
OG0001190	XENTR06259, XENTR16660, XENTR16659	STRPU_10662
OG0001191	XENTR02213, XENTR13144, XENTR08963	STRPU_09337
OG0001196	XENTR18694, XENTR11054, XENTR19094	STRPU_03085
OG0001197	XENTR14109	STRPU_21581
OG0001198	XENTR13281	STRPU_26825, STRPU_26828
OG0001198	XENTR16301	STRPU_11529
OG0001199	XENTR12723	STRPU_00161
OG0001201	XENTR17811	STRPU_26014
OG0001202	XENTR11567, XENTR11566	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672
OG0001204	XENTR13340	STRPU_14562
OG0001205	XENTR14919	STRPU_05411
OG0001207	XENTR10602, XENTR06956, XENTR16548	STRPU_24022, STRPU_02640
OG0001208	XENTR05399, XENTR14797	STRPU_21909
OG0001209	XENTR17550	STRPU_22073
OG0001210	XENTR12983	STRPU_21013
OG0001210	XENTR09378	STRPU_11288
OG0001211	XENTR04154, XENTR06866	STRPU_22086
OG0001212	XENTR17241, XENTR17240	STRPU_05195
OG0001213	XENTR10507	STRPU_09878
OG0001213	XENTR01205	STRPU_15274
OG0001215	XENTR12954, XENTR16550, XENTR16549	STRPU_22254
OG0001216	XENTR13109	STRPU_10937
OG0001216	XENTR05946	STRPU_25682, STRPU_25701
OG0001217	XENTR07688, XENTR11580, XENTR00148	STRPU_16981
OG0001218	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396	STRPU_10657
OG0001219	XENTR03647, XENTR18228, XENTR12113	STRPU_24669
OG0001220	XENTR06344, XENTR06343	STRPU_15587, STRPU_02219
OG0001221	XENTR15915	STRPU_25669
OG0001223	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495	STRPU_26010
OG0001224	XENTR18588	STRPU_10670
OG0001225	XENTR09310, XENTR06994, XENTR15732	STRPU_23772
OG0001226	XENTR05450	STRPU_17224, STRPU_17225, STRPU_17227
OG0001227	XENTR05921	STRPU_17535
OG0001231	XENTR03878, XENTR01648	STRPU_21203
OG0001232	XENTR01820	STRPU_08583, STRPU_00299
OG0001233	XENTR15515	STRPU_05206, STRPU_05204, STRPU_23981
OG0001238	XENTR08981	STRPU_09768, STRPU_09725
OG0001238	XENTR12621, XENTR06928, XENTR03786	STRPU_01032
OG0001239	XENTR05992, XENTR11309	STRPU_23628
OG0001240	XENTR01403, XENTR05719, XENTR12304, XENTR05718	STRPU_27058
OG0001241	XENTR12971	STRPU_07496
OG0001241	XENTR07087, XENTR02055	STRPU_06648, STRPU_06647
OG0001243	XENTR17516, XENTR17517	STRPU_22072
OG0001245	XENTR09296	STRPU_04810
OG0001247	XENTR19062, XENTR18189, XENTR18467, XENTR11045	STRPU_22721
OG0001248	XENTR01078, XENTR18804, XENTR03776	STRPU_21972
OG0001249	XENTR10238, XENTR10239, XENTR04710, XENTR00318	STRPU_18988
OG0001250	XENTR10529, XENTR04777, XENTR07316	STRPU_08807
OG0001251	XENTR12411	STRPU_25431
OG0001252	XENTR06520, XENTR03993, XENTR03992, XENTR09825	STRPU_19076
OG0001253	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523	STRPU_23835, STRPU_23873
OG0001254	XENTR03435, XENTR01471	STRPU_22240
OG0001256	XENTR12356	STRPU_18001
OG0001261	XENTR03563, XENTR16999	STRPU_05296
OG0001262	XENTR06170, XENTR06171, XENTR19017, XENTR15533	STRPU_19745, STRPU_19744, STRPU_19743, STRPU_20298
OG0001263	XENTR06868	STRPU_03468
OG0001264	XENTR02490, XENTR03731, XENTR05140	STRPU_25388
OG0001266	XENTR10900, XENTR02450	STRPU_07064, STRPU_07068
OG0001267	XENTR14460	STRPU_04944
OG0001267	XENTR06333	STRPU_14642
OG0001268	XENTR08282	STRPU_26888
OG0001268	XENTR18855	STRPU_23502
OG0001270	XENTR01782	STRPU_08488
OG0001270	XENTR12521, XENTR12522	STRPU_08385
OG0001271	XENTR17754, XENTR02751, XENTR07226	STRPU_13643, STRPU_02421
OG0001272	XENTR18340, XENTR09464, XENTR00960	STRPU_15049
OG0001273	XENTR13224, XENTR14752, XENTR14082	STRPU_26636
OG0001274	XENTR13249, XENTR15210, XENTR15211, XENTR07752	STRPU_20009
OG0001275	XENTR14625	STRPU_16983
OG0001276	XENTR09721, XENTR13760	STRPU_05244
OG0001278	XENTR09813	STRPU_00086, STRPU_24452, STRPU_24453
OG0001279	XENTR11976, XENTR14916	STRPU_20599, STRPU_20598, STRPU_20627
OG0001280	XENTR13872, XENTR04350, XENTR07156	STRPU_26559
OG0001282	XENTR16436, XENTR00274	STRPU_11958, STRPU_01619
OG0001284	XENTR15697	STRPU_00110, STRPU_13473
OG0001284	XENTR01467, XENTR01466	STRPU_26961
OG0001287	XENTR06418, XENTR10568, XENTR10975, XENTR14177	STRPU_05909
OG0001288	XENTR05832, XENTR05833	STRPU_26804
OG0001290	XENTR08522, XENTR00546, XENTR09553, XENTR04590	STRPU_26728
OG0001291	XENTR02209, XENTR05578, XENTR07580, XENTR07579	STRPU_04348
OG0001292	XENTR03404, XENTR01086	STRPU_13209
OG0001293	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560	STRPU_14547
OG0001294	XENTR08985, XENTR08984	STRPU_21633
OG0001295	XENTR07162, XENTR07111	STRPU_21991
OG0001296	XENTR10758, XENTR16218, XENTR01664, XENTR01665	STRPU_21312
OG0001297	XENTR07068, XENTR07067, XENTR01254, XENTR17500	STRPU_12690
OG0001300	XENTR09380, XENTR15087, XENTR13396	STRPU_00543, STRPU_15986
OG0001302	XENTR05127, XENTR05128	STRPU_14524
OG0001305	XENTR06508, XENTR06784, XENTR15394	STRPU_20309
OG0001306	XENTR00068	STRPU_19063
OG0001306	XENTR06783	STRPU_20137
OG0001308	XENTR08924, XENTR10339, XENTR11736	STRPU_04711
OG0001309	XENTR12950	STRPU_25014, STRPU_25016
OG0001310	XENTR02393	STRPU_21314
OG0001310	XENTR15418	STRPU_15962, STRPU_00518
OG0001311	XENTR11767	STRPU_10949
OG0001311	XENTR16951	STRPU_00838, STRPU_14082
OG0001313	XENTR06253	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416
OG0001315	XENTR18202, XENTR00932, XENTR03902	STRPU_08079
OG0001316	XENTR05492, XENTR15964, XENTR00686	STRPU_15726
OG0001317	XENTR06399	STRPU_23522
OG0001318	XENTR10187	STRPU_12148, STRPU_12116
OG0001318	XENTR00640	STRPU_17591
OG0001319	XENTR00669, XENTR10926, XENTR09062	STRPU_06818
OG0001320	XENTR12547	STRPU_26137, STRPU_26135
OG0001320	XENTR13078, XENTR04130	STRPU_21063
OG0001321	XENTR11250, XENTR11532, XENTR11534	STRPU_22556
OG0001322	XENTR10160, XENTR16770	STRPU_12583
OG0001322	XENTR07426	STRPU_21322
OG0001324	XENTR08414	STRPU_25173
OG0001326	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848	STRPU_10219
OG0001327	XENTR10101, XENTR14547	STRPU_23965, STRPU_23941
OG0001328	XENTR09916	STRPU_03483
OG0001329	XENTR00757	STRPU_23801
OG0001330	XENTR14976, XENTR11097, XENTR10939	STRPU_14416, STRPU_14419, STRPU_14445
OG0001331	XENTR14937, XENTR18315	STRPU_10147, STRPU_10085, STRPU_10148
OG0001332	XENTR11574, XENTR14153, XENTR14152	STRPU_19163
OG0001333	XENTR01835	STRPU_12708
OG0001337	XENTR04761, XENTR09361	STRPU_19080
OG0001344	XENTR06464	STRPU_04822, STRPU_00738
OG0001345	XENTR02832	STRPU_23708
OG0001348	XENTR02721, XENTR02053	STRPU_06494
OG0001350	XENTR00070	STRPU_00173, STRPU_18483
OG0001351	XENTR06632	STRPU_05960
OG0001351	XENTR02308	STRPU_05959
OG0001352	XENTR02276, XENTR07810	STRPU_08735, STRPU_01435
OG0001353	XENTR09948	STRPU_21554
OG0001353	XENTR09957, XENTR02518	STRPU_00577, STRPU_07545
OG0001354	XENTR09675	STRPU_03356
OG0001354	XENTR12221, XENTR00037, XENTR04304	STRPU_18322, STRPU_01125
OG0001355	XENTR08752, XENTR12634, XENTR02287, XENTR14204	STRPU_09877
OG0001356	XENTR11301, XENTR02362, XENTR06819	STRPU_23614
OG0001357	XENTR05091, XENTR02425, XENTR12657	STRPU_20969
OG0001359	XENTR04346, XENTR10433, XENTR08085, XENTR18085	STRPU_26859
OG0001360	XENTR05571	STRPU_04909
OG0001361	XENTR11816, XENTR11817, XENTR17007	STRPU_11678
OG0001362	XENTR09103	STRPU_08359
OG0001363	XENTR09917, XENTR06150	STRPU_20296
OG0001364	XENTR17966, XENTR03257	STRPU_10674, STRPU_00565
OG0001365	XENTR03966, XENTR05559	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633, STRPU_05637, STRPU_05578
OG0001367	XENTR02449, XENTR12179, XENTR12890	STRPU_24795
OG0001368	XENTR09946, XENTR11688	STRPU_21464
OG0001369	XENTR07049, XENTR14549, XENTR14550, XENTR10107	STRPU_23738
OG0001370	XENTR01446	STRPU_22194
OG0001370	XENTR09409	STRPU_15723
OG0001371	XENTR09788	STRPU_08143, STRPU_02082, STRPU_09113
OG0001372	XENTR17215	STRPU_19138
OG0001373	XENTR01826, XENTR09130, XENTR04806	STRPU_08670
OG0001374	XENTR15855, XENTR14140	STRPU_22804, STRPU_01963
OG0001375	XENTR05015	STRPU_07312
OG0001375	XENTR07997, XENTR12997	STRPU_07355
OG0001376	XENTR13691, XENTR14498, XENTR07143	STRPU_03703
OG0001377	XENTR07904, XENTR16306	STRPU_10185
OG0001378	XENTR01985, XENTR01998, XENTR11085, XENTR12484	STRPU_09539
OG0001379	XENTR05934, XENTR18078, XENTR18079, XENTR06099, XENTR06100	STRPU_06776, STRPU_06758
OG0001380	XENTR13793, XENTR03477, XENTR03478	STRPU_05457
OG0001381	XENTR15731, XENTR09312, XENTR06992	STRPU_27173, STRPU_27171
OG0001382	XENTR05428	STRPU_12915
OG0001384	XENTR06196, XENTR07238	STRPU_06439
OG0001389	XENTR05255, XENTR05190, XENTR01018, XENTR09739	STRPU_05345
OG0001394	XENTR16874	STRPU_05211
OG0001395	XENTR05456, XENTR16923, XENTR11578, XENTR07687	STRPU_17938
OG0001397	XENTR17141, XENTR17665	STRPU_09545
OG0001397	XENTR11843	STRPU_10313
OG0001399	XENTR06193, XENTR06192	STRPU_06787
OG0001399	XENTR02498, XENTR09890	STRPU_26081
OG0001400	XENTR07182, XENTR03349, XENTR03348	STRPU_01874, STRPU_25189
OG0001402	XENTR04534, XENTR14904, XENTR04036	STRPU_02223, STRPU_15580
OG0001403	XENTR06529, XENTR17701, XENTR10933	STRPU_14874, STRPU_14258
OG0001404	XENTR10088	STRPU_10986, STRPU_00324
OG0001405	XENTR07643, XENTR11005	STRPU_25512
OG0001405	XENTR16937, XENTR16938	STRPU_02778
OG0001406	XENTR09026, XENTR05268	STRPU_06123
OG0001408	XENTR06160, XENTR13671, XENTR01315	STRPU_00756, STRPU_19811
OG0001409	XENTR08239, XENTR15156	STRPU_03382
OG0001410	XENTR04211, XENTR11331	STRPU_05515
OG0001410	XENTR08205	STRPU_25411
OG0001411	XENTR05513	STRPU_05251, STRPU_05267
OG0001412	XENTR01134	STRPU_09369
OG0001413	XENTR10327	STRPU_14983, STRPU_14952
OG0001413	XENTR01450	STRPU_26501
OG0001414	XENTR16760	STRPU_21522
OG0001414	XENTR03396	STRPU_10366
OG0001415	XENTR00799	STRPU_14239
OG0001416	XENTR04093, XENTR17575	STRPU_10614
OG0001417	XENTR13968	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122
OG0001417	XENTR05604	STRPU_26260
OG0001418	XENTR11447, XENTR00014, XENTR05877, XENTR04739	STRPU_01132, STRPU_01131, STRPU_18315
OG0001419	XENTR07503, XENTR07502, XENTR02430, XENTR02429	STRPU_21660, STRPU_21725
OG0001420	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348	STRPU_20535
OG0001421	XENTR11642, XENTR10761, XENTR11862	STRPU_20976
OG0001422	XENTR07180, XENTR03319	STRPU_17021
OG0001423	XENTR11753, XENTR07724, XENTR12211	STRPU_20339
OG0001424	XENTR09472	STRPU_22200
OG0001425	XENTR00165, XENTR10054, XENTR15292	STRPU_15993
OG0001427	XENTR12966	STRPU_07408
OG0001428	XENTR08058	STRPU_11278, STRPU_11240
OG0001430	XENTR11865, XENTR09506, XENTR03841, XENTR12647	STRPU_21288
OG0001431	XENTR12951, XENTR14198	STRPU_22263
OG0001432	XENTR18322, XENTR18323	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413
OG0001433	XENTR12757, XENTR01397, XENTR08074	STRPU_07230, STRPU_07255
OG0001434	XENTR14256, XENTR14257, XENTR14255	STRPU_17872
OG0001437	XENTR08203	STRPU_25775, STRPU_25792
OG0001440	XENTR02912, XENTR02913, XENTR13967	STRPU_25215
OG0001441	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537	STRPU_07157
OG0001445	XENTR00603, XENTR11995	STRPU_16668, STRPU_16697
OG0001446	XENTR11107	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307
OG0001447	XENTR06688, XENTR11993, XENTR11860	STRPU_20657, STRPU_20658
OG0001449	XENTR18530	STRPU_07648
OG0001449	XENTR17594	STRPU_25089
OG0001451	XENTR01133	STRPU_14371
OG0001451	XENTR09852	STRPU_17131
OG0001452	XENTR05846, XENTR01476, XENTR12152	STRPU_26368
OG0001453	XENTR15215, XENTR02669	STRPU_24736, STRPU_08563, STRPU_24734
OG0001454	XENTR01618, XENTR01050	STRPU_05150, STRPU_05074
OG0001455	XENTR00058, XENTR11013, XENTR05881, XENTR12230	STRPU_18159
OG0001456	XENTR09379	STRPU_27191, STRPU_27192, STRPU_27208
OG0001457	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746	STRPU_07098
OG0001459	XENTR19263, XENTR05668	STRPU_12776, STRPU_02363
OG0001460	XENTR14447	STRPU_04118
OG0001461	XENTR05990	STRPU_23343
OG0001463	XENTR15129, XENTR03741	STRPU_25835, STRPU_25655, STRPU_25656
OG0001464	XENTR03158, XENTR17134, XENTR06200	STRPU_25177
OG0001465	XENTR17228	STRPU_11188
OG0001466	XENTR16300	STRPU_07749
OG0001466	XENTR03641	STRPU_04674
OG0001467	XENTR16639	STRPU_05130, STRPU_05054
OG0001468	XENTR04167, XENTR10607	STRPU_25091
OG0001469	XENTR01260	STRPU_17361, STRPU_17345
OG0001470	XENTR08880, XENTR08883	STRPU_02226, STRPU_15577
OG0001472	XENTR12389	STRPU_27210, STRPU_27194
OG0001472	XENTR13330	STRPU_25563, STRPU_00832
OG0001473	XENTR16670, XENTR04818, XENTR04817	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879
OG0001474	XENTR18010	STRPU_13493
OG0001474	XENTR01827	STRPU_08774
OG0001475	XENTR12916	STRPU_11303, STRPU_11319, STRPU_11092
OG0001476	XENTR11401	STRPU_17798
OG0001478	XENTR14390	STRPU_21182
OG0001479	XENTR01295, XENTR15874, XENTR09664	STRPU_19441
OG0001480	XENTR08394, XENTR12252, XENTR14932	STRPU_24164
OG0001481	XENTR08156, XENTR03822	STRPU_20432
OG0001483	XENTR10570	STRPU_06785
OG0001484	XENTR07065	STRPU_13892, STRPU_23212, STRPU_23225
OG0001485	XENTR03119, XENTR03410	STRPU_26365
OG0001486	XENTR14269, XENTR05434, XENTR04448, XENTR04449	STRPU_11997, STRPU_01663
OG0001487	XENTR15807, XENTR15808, XENTR03755, XENTR07678	STRPU_26331
OG0001488	XENTR17821	STRPU_13616
OG0001489	XENTR00338, XENTR12149	STRPU_18782
OG0001490	XENTR16191, XENTR12791, XENTR03053	STRPU_20507
OG0001492	XENTR06535, XENTR01139	STRPU_14187
OG0001493	XENTR09429	STRPU_04271
OG0001495	XENTR13170	STRPU_23172
OG0001496	XENTR07933	STRPU_09305, STRPU_09648, STRPU_09646
OG0001500	XENTR08590, XENTR12582, XENTR10830	STRPU_06633
OG0001501	XENTR06683, XENTR06684, XENTR12986	STRPU_21031
OG0001502	XENTR17438	STRPU_08256
OG0001503	XENTR14751	STRPU_26383
OG0001503	XENTR05638	STRPU_08277
OG0001504	XENTR02517	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973
OG0001505	XENTR00271	STRPU_11360
OG0001506	XENTR00266, XENTR08441, XENTR08440	STRPU_11331
OG0001507	XENTR08992, XENTR07481	STRPU_21330
OG0001508	XENTR15984, XENTR15983, XENTR11480, XENTR11479	STRPU_12972
OG0001509	XENTR10571, XENTR03196	STRPU_06444
OG0001510	XENTR07005, XENTR12209, XENTR00355	STRPU_19269
OG0001511	XENTR03205	STRPU_06130
OG0001513	XENTR03148, XENTR05200	STRPU_23242
OG0001515	XENTR04041, XENTR04537	STRPU_15320, STRPU_15319
