Orthogroup	XENTR	AENJA_ok
OG0001622	XENTR13104, XENTR02280	AENJA_14211
OG0001624	XENTR12858, XENTR07807	AENJA_14605
OG0001625	XENTR00351, XENTR00352, XENTR13943	AENJA_14706
OG0001627	XENTR11789	AENJA_19284
OG0001628	XENTR01654	AENJA_16821, AENJA_21898, AENJA_21897
OG0001632	XENTR02813, XENTR01250, XENTR01348	AENJA_18126
OG0001634	XENTR15612	AENJA_18695
OG0001635	XENTR14373, XENTR03970	AENJA_18913
OG0001636	XENTR00472	AENJA_19487
OG0001637	XENTR07980	AENJA_19510
OG0001638	XENTR17765, XENTR01518	AENJA_20882
OG0001639	XENTR05276, XENTR13285, XENTR13286	AENJA_22054
OG0001640	XENTR11286	AENJA_23181
OG0001641	XENTR14307	AENJA_23210
OG0001642	XENTR09499, XENTR14534, XENTR14535	AENJA_23879
OG0001643	XENTR05703, XENTR05702, XENTR14501	AENJA_24340
OG0001644	XENTR02166	AENJA_26289
OG0001651	XENTR14299, XENTR16608	AENJA_00391
OG0001652	XENTR13535	AENJA_22805, AENJA_00850
OG0001653	XENTR11019	AENJA_21125
OG0001654	XENTR09616, XENTR17243, XENTR09614	AENJA_02592
OG0001655	XENTR03302, XENTR02328, XENTR08790, XENTR08791	AENJA_03001
OG0001657	XENTR00532, XENTR17851	AENJA_03268
OG0001658	XENTR04483	AENJA_03637
OG0001658	XENTR12967	AENJA_05073
OG0001659	XENTR05457, XENTR00169	AENJA_04668
OG0001660	XENTR13183, XENTR03454, XENTR14380	AENJA_04731
OG0001661	XENTR10294	AENJA_05905
OG0001661	XENTR10421	AENJA_05238
OG0001662	XENTR08476	AENJA_07124
OG0001662	XENTR03671, XENTR14025	AENJA_05672
OG0001663	XENTR16289, XENTR18540, XENTR18541	AENJA_06086
OG0001664	XENTR11452	AENJA_22480
OG0001665	XENTR01674	AENJA_11003
OG0001665	XENTR10394	AENJA_06300
OG0001666	XENTR09349	AENJA_07102
OG0001667	XENTR12439, XENTR07091	AENJA_07191
OG0001668	XENTR00151	AENJA_07885
OG0001669	XENTR13897, XENTR13898, XENTR12725	AENJA_09112
OG0001670	XENTR06115, XENTR06114	AENJA_13957
OG0001671	XENTR08372	AENJA_09175
OG0001672	XENTR03686, XENTR05392, XENTR14798	AENJA_09939
OG0001673	XENTR02411	AENJA_11329
OG0001674	XENTR05318, XENTR08311, XENTR08310, XENTR08309	AENJA_11464
OG0001675	XENTR05024, XENTR15538	AENJA_11671
OG0001676	XENTR08921	AENJA_26746
OG0001676	XENTR08096	AENJA_11724
OG0001677	XENTR06345	AENJA_11807
OG0001678	XENTR12440, XENTR04156	AENJA_18698
OG0001680	XENTR09484, XENTR09485	AENJA_16822
OG0001682	XENTR18099	AENJA_17431
OG0001683	XENTR14409, XENTR18194, XENTR05463, XENTR11397	AENJA_18304
OG0001684	XENTR12235, XENTR00429	AENJA_18312
OG0001685	XENTR03486, XENTR03485	AENJA_18914
OG0001686	XENTR03714	AENJA_19766, AENJA_19761
OG0001687	XENTR07300	AENJA_21090, AENJA_20311
OG0001688	XENTR12165, XENTR12164, XENTR17332	AENJA_20867, AENJA_20868
OG0001689	XENTR06536, XENTR01151, XENTR01152	AENJA_21847
OG0001691	XENTR19286	AENJA_24035
OG0001692	XENTR00015, XENTR05878, XENTR04738	AENJA_24257
OG0001703	XENTR02667	AENJA_18887, AENJA_19782, AENJA_00606, AENJA_19856
OG0001704	XENTR03806, XENTR03805	AENJA_00857
OG0001706	XENTR05262, XENTR06974, XENTR05263	AENJA_00912
OG0001707	XENTR04513	AENJA_00981, AENJA_25581
OG0001710	XENTR16784, XENTR13163, XENTR16154	AENJA_24366
OG0001711	XENTR06620, XENTR13096	AENJA_11819, AENJA_01555
OG0001712	XENTR05564, XENTR02704	AENJA_02081
OG0001713	XENTR06081	AENJA_02209
OG0001714	XENTR03907	AENJA_02224
OG0001714	XENTR16567	AENJA_13337
OG0001720	XENTR17421, XENTR17422, XENTR01149	AENJA_03434
OG0001721	XENTR13555, XENTR07868, XENTR08455	AENJA_03497
OG0001723	XENTR11325, XENTR02045, XENTR09068	AENJA_12578
OG0001724	XENTR07871	AENJA_04715, AENJA_04714
OG0001725	XENTR03645, XENTR08140, XENTR14311	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893
OG0001726	XENTR10952	AENJA_06017
OG0001726	XENTR11726	AENJA_11860
OG0001727	XENTR02406, XENTR00200, XENTR00201	AENJA_06020
OG0001728	XENTR08116, XENTR00572	AENJA_08879
OG0001729	XENTR02877, XENTR02809	AENJA_08928
OG0001730	XENTR00053, XENTR16791	AENJA_09007
OG0001731	XENTR15747	AENJA_09521
OG0001732	XENTR09057, XENTR03190	AENJA_11224
OG0001733	XENTR07919	AENJA_11585
OG0001734	XENTR17863, XENTR17864, XENTR17631	AENJA_13245
OG0001735	XENTR05402, XENTR16930	AENJA_13640, AENJA_13638
OG0001736	XENTR10208, XENTR16350	AENJA_14070
OG0001737	XENTR11412, XENTR11594, XENTR12766	AENJA_14224
OG0001738	XENTR14124, XENTR16771	AENJA_15108
OG0001739	XENTR13668, XENTR18284	AENJA_15111
OG0001740	XENTR17497, XENTR16779	AENJA_15168
OG0001742	XENTR08778, XENTR18760	AENJA_22249
OG0001743	XENTR07739	AENJA_16159
OG0001744	XENTR04185, XENTR01893, XENTR04186, XENTR06221	AENJA_17309
OG0001746	XENTR17012	AENJA_19060
OG0001747	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433	AENJA_20575
OG0001748	XENTR08935, XENTR02210	AENJA_22163
OG0001752	XENTR05862, XENTR05863, XENTR10279	AENJA_23699
OG0001754	XENTR11387, XENTR08474, XENTR05086	AENJA_24677
OG0001755	XENTR09873	AENJA_24912
OG0001756	XENTR08856	AENJA_25749
OG0001756	XENTR02230	AENJA_25480
OG0001757	XENTR14855, XENTR13413	AENJA_25965
OG0001768	XENTR02663	AENJA_00276
OG0001768	XENTR00583	AENJA_00711, AENJA_26065
OG0001769	XENTR12819	AENJA_00392
OG0001769	XENTR13309	AENJA_14833
OG0001770	XENTR05192, XENTR05256, XENTR09738, XENTR01019	AENJA_00514
OG0001772	XENTR14857, XENTR14769, XENTR13408	AENJA_00723
OG0001774	XENTR17983	AENJA_01099
OG0001774	XENTR10461	AENJA_09499
OG0001775	XENTR08314, XENTR15724	AENJA_01192
OG0001778	XENTR16949, XENTR16948	AENJA_03170
OG0001780	XENTR00800	AENJA_03267
OG0001780	XENTR12607	AENJA_06530
OG0001781	XENTR01701	AENJA_25405
OG0001781	XENTR12943	AENJA_03406
OG0001782	XENTR03438	AENJA_04195
OG0001782	XENTR07561	AENJA_22157
OG0001783	XENTR01760, XENTR09127	AENJA_04445
OG0001787	XENTR16345, XENTR10666, XENTR10665, XENTR13689	AENJA_05662
OG0001788	XENTR05179	AENJA_05784
OG0001789	XENTR01158, XENTR11105	AENJA_06214
OG0001790	XENTR08234	AENJA_06251
OG0001792	XENTR07735	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001792	XENTR11934, XENTR11933	AENJA_06373
OG0001794	XENTR10714	AENJA_07515, AENJA_16390
OG0001796	XENTR03008, XENTR09342	AENJA_24046, AENJA_08003
OG0001798	XENTR16775, XENTR10051	AENJA_08367, AENJA_24416
OG0001799	XENTR03523, XENTR06340	AENJA_08605
OG0001800	XENTR11113, XENTR10796	AENJA_09181
OG0001801	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415	AENJA_09455
OG0001802	XENTR18670	AENJA_09560, AENJA_23064
OG0001803	XENTR06469, XENTR14813, XENTR04331	AENJA_09994, AENJA_09997
OG0001804	XENTR12189, XENTR00869	AENJA_10202
OG0001805	XENTR07066, XENTR17499	AENJA_10542
OG0001806	XENTR00733, XENTR02566, XENTR02565	AENJA_10903
OG0001807	XENTR12261	AENJA_12201
OG0001808	XENTR15385, XENTR00368	AENJA_13026
OG0001809	XENTR00099	AENJA_13412
OG0001810	XENTR11814	AENJA_13786
OG0001812	XENTR13693	AENJA_14467, AENJA_14466, AENJA_14468
OG0001814	XENTR12256, XENTR09203	AENJA_26556
OG0001815	XENTR11999, XENTR16038, XENTR02397	AENJA_15476
OG0001816	XENTR04741	AENJA_15931
OG0001817	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609	AENJA_17964
OG0001818	XENTR08496, XENTR08495, XENTR08497, XENTR16571	AENJA_18459
OG0001819	XENTR03393, XENTR03154	AENJA_19342
OG0001820	XENTR11735, XENTR11739, XENTR08919	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	XENTR04786	AENJA_21035
OG0001822	XENTR17740	AENJA_21678
OG0001823	XENTR01462, XENTR05709	AENJA_22880
OG0001825	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908	AENJA_23001
OG0001826	XENTR08576, XENTR11916	AENJA_23249
OG0001827	XENTR06795	AENJA_23535
OG0001828	XENTR16952	AENJA_23757
OG0001829	XENTR00483, XENTR14302	AENJA_24206
OG0001830	XENTR04509, XENTR16727	AENJA_25556
OG0001831	XENTR18275, XENTR17969	AENJA_25733
OG0001846	XENTR18639, XENTR07601	AENJA_23250, AENJA_00173
OG0001848	XENTR14304	AENJA_12672
OG0001848	XENTR15790	AENJA_19651
OG0001849	XENTR05212	AENJA_00715
OG0001851	XENTR10410	AENJA_18108
OG0001852	XENTR14319, XENTR08373	AENJA_01522, AENJA_13282, AENJA_18334
OG0001854	XENTR07106, XENTR07105	AENJA_20502, AENJA_08051, AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496
OG0001855	XENTR04793	AENJA_03423, AENJA_03424
OG0001856	XENTR00941, XENTR09781, XENTR05676, XENTR05677	AENJA_04493
OG0001857	XENTR18087, XENTR13066	AENJA_04553
OG0001858	XENTR01943	AENJA_04702
OG0001859	XENTR08444	AENJA_08247
OG0001861	XENTR07625	AENJA_25398, AENJA_11706, AENJA_05340
OG0001862	XENTR05039, XENTR12303, XENTR03115	AENJA_06207
OG0001863	XENTR01885	AENJA_14971
OG0001864	XENTR04517, XENTR13336	AENJA_07207
OG0001865	XENTR06410, XENTR04372	AENJA_07271
OG0001867	XENTR18201	AENJA_07397
OG0001868	XENTR12422	AENJA_07733
OG0001869	XENTR12915	AENJA_07813
OG0001870	XENTR05017, XENTR12751, XENTR08077, XENTR08078	AENJA_07921
OG0001871	XENTR04383, XENTR14454, XENTR14455	AENJA_07935, AENJA_18281
OG0001873	XENTR11870	AENJA_08353, AENJA_24095
OG0001874	XENTR08894	AENJA_08461
OG0001875	XENTR05396	AENJA_09123
OG0001875	XENTR05593	AENJA_16491
OG0001876	XENTR06060	AENJA_09312
OG0001877	XENTR12095, XENTR17619, XENTR15404	AENJA_09356
OG0001878	XENTR04362, XENTR12083, XENTR10903, XENTR05516	AENJA_09652
OG0001879	XENTR12513	AENJA_10214
OG0001881	XENTR16627, XENTR17045, XENTR12268	AENJA_11391
OG0001882	XENTR06860, XENTR06863, XENTR05412	AENJA_13635
OG0001883	XENTR04807, XENTR13720	AENJA_14004
OG0001884	XENTR13203, XENTR03005, XENTR07644	AENJA_14156
OG0001886	XENTR06797, XENTR15392	AENJA_14779
OG0001887	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819	AENJA_15098
OG0001889	XENTR13126, XENTR01850	AENJA_16220
OG0001890	XENTR14057, XENTR07419, XENTR17098	AENJA_16222
OG0001892	XENTR15160, XENTR13541	AENJA_17692
OG0001893	XENTR15523	AENJA_19715
OG0001894	XENTR15449, XENTR08653	AENJA_21040
OG0001895	XENTR16129	AENJA_22777
OG0001896	XENTR06164, XENTR03942	AENJA_22934
OG0001897	XENTR16598, XENTR13280, XENTR09183, XENTR08525	AENJA_24823
OG0001898	XENTR15118	AENJA_25485
OG0001899	XENTR14578, XENTR09469	AENJA_25912
OG0001913	XENTR06742, XENTR01451	AENJA_00224
OG0001914	XENTR06764	AENJA_00249
OG0001915	XENTR06298	AENJA_00588
OG0001916	XENTR10953	AENJA_10036
OG0001916	XENTR12336	AENJA_00736
OG0001917	XENTR00340, XENTR11451, XENTR14754, XENTR10651	AENJA_01170
OG0001918	XENTR16543	AENJA_08485
OG0001918	XENTR04216	AENJA_16586
OG0001919	XENTR09434	AENJA_02076
OG0001923	XENTR13216	AENJA_03271
OG0001925	XENTR17884, XENTR03374, XENTR12899	AENJA_04307
OG0001926	XENTR00430	AENJA_04624
OG0001927	XENTR04644	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	XENTR07469	AENJA_05549
OG0001929	XENTR18792, XENTR10076	AENJA_13809
OG0001930	XENTR01448	AENJA_06548
OG0001933	XENTR06647	AENJA_07871
OG0001934	XENTR12704, XENTR05609	AENJA_08721
OG0001935	XENTR00153	AENJA_16826
OG0001935	XENTR08647	AENJA_08803
OG0001936	XENTR04317	AENJA_09069
OG0001937	XENTR17859	AENJA_09118
OG0001938	XENTR04478	AENJA_09456
OG0001939	XENTR10993	AENJA_09829
OG0001940	XENTR14019	AENJA_10312
OG0001941	XENTR10384, XENTR17146	AENJA_10713
OG0001943	XENTR10899	AENJA_12411
OG0001944	XENTR13879, XENTR13878	AENJA_12452
OG0001945	XENTR03955, XENTR07870	AENJA_12644, AENJA_24575
OG0001946	XENTR09726, XENTR07293, XENTR04877, XENTR04876	AENJA_12969
OG0001947	XENTR07021, XENTR02357	AENJA_13122
OG0001948	XENTR14766, XENTR08991, XENTR16041, XENTR06626	AENJA_17928
OG0001949	XENTR01148, XENTR11100	AENJA_14418
OG0001950	XENTR12232, XENTR11572, XENTR03988	AENJA_14900
OG0001951	XENTR07227, XENTR16258	AENJA_15959
OG0001952	XENTR09389	AENJA_16307
OG0001953	XENTR09118, XENTR10393	AENJA_16686
OG0001956	XENTR05066	AENJA_17146
OG0001957	XENTR11349, XENTR12903, XENTR01129	AENJA_17381
OG0001958	XENTR16906, XENTR09373, XENTR02730, XENTR00657	AENJA_17819
OG0001959	XENTR06412, XENTR10577, XENTR05267, XENTR15847	AENJA_18014
OG0001961	XENTR01355, XENTR01247	AENJA_18261
OG0001962	XENTR05922, XENTR12047, XENTR12045, XENTR12046	AENJA_18299
OG0001963	XENTR17226, XENTR11249, XENTR07153	AENJA_18795
OG0001964	XENTR10264	AENJA_20596
OG0001965	XENTR17416	AENJA_21031, AENJA_26304
OG0001966	XENTR15870, XENTR04015	AENJA_21166
OG0001967	XENTR00364	AENJA_22714
OG0001968	XENTR14913, XENTR16410	AENJA_22770
OG0001969	XENTR08255, XENTR15375	AENJA_23560
OG0001970	XENTR06672, XENTR13877	AENJA_24796
OG0001971	XENTR06746, XENTR11941, XENTR05064, XENTR08132	AENJA_26115
OG0001972	XENTR12033	AENJA_26436
OG0001985	XENTR06332, XENTR03530	AENJA_00265
OG0001986	XENTR01297	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684
OG0001987	XENTR04550, XENTR14677	AENJA_00303
OG0001988	XENTR11854	AENJA_00356
OG0001989	XENTR14006, XENTR12273	AENJA_01331
OG0001990	XENTR12970	AENJA_09415
OG0001991	XENTR02462	AENJA_04869
OG0001993	XENTR06884, XENTR01623	AENJA_03401
OG0001994	XENTR10934, XENTR08885	AENJA_03433, AENJA_03430
OG0001998	XENTR16338, XENTR14682	AENJA_04890
OG0001999	XENTR00961	AENJA_14288
OG0001999	XENTR10154	AENJA_06057
OG0002000	XENTR12364	AENJA_06674
OG0002000	XENTR05813	AENJA_09407
OG0002001	XENTR12894	AENJA_07130
OG0002001	XENTR07328	AENJA_13848
OG0002002	XENTR06108, XENTR09713	AENJA_09337, AENJA_07305
OG0002003	XENTR14361, XENTR02394	AENJA_07348, AENJA_16965
OG0002005	XENTR02807, XENTR08268, XENTR01964	AENJA_08069
OG0002006	XENTR12258, XENTR12259	AENJA_08834
OG0002007	XENTR04883, XENTR07287	AENJA_08990
OG0002009	XENTR15588	AENJA_11028
OG0002010	XENTR15176, XENTR05624, XENTR07385	AENJA_11279
OG0002011	XENTR15809, XENTR12417	AENJA_11419
OG0002012	XENTR15689, XENTR00529	AENJA_11623
OG0002013	XENTR16536	AENJA_12704, AENJA_12703
OG0002014	XENTR02871, XENTR11303	AENJA_13118
OG0002015	XENTR07357, XENTR03893	AENJA_13757
OG0002016	XENTR08295, XENTR04258	AENJA_13775
OG0002017	XENTR14273, XENTR15282, XENTR15484	AENJA_13858
OG0002018	XENTR12197, XENTR00896, XENTR09258, XENTR06435	AENJA_13942
OG0002019	XENTR02945, XENTR17282	AENJA_14020
OG0002020	XENTR01912, XENTR15447, XENTR08657	AENJA_14430
OG0002022	XENTR09166, XENTR09165	AENJA_24175, AENJA_16609
OG0002023	XENTR12329, XENTR11622, XENTR16758	AENJA_16732
OG0002024	XENTR09931, XENTR16485	AENJA_16927
OG0002026	XENTR08832	AENJA_17399, AENJA_20637
OG0002027	XENTR09267, XENTR07230, XENTR00276	AENJA_17663
OG0002028	XENTR14364	AENJA_17773
OG0002029	XENTR18899	AENJA_23173
OG0002030	XENTR00366, XENTR13208, XENTR16901, XENTR04720	AENJA_19423
OG0002031	XENTR15929, XENTR15928, XENTR08011	AENJA_20118
OG0002032	XENTR02603	AENJA_20630
OG0002035	XENTR13278, XENTR12372, XENTR13991	AENJA_24470
OG0002036	XENTR02413, XENTR02087	AENJA_25210
OG0002037	XENTR13065, XENTR08811	AENJA_25686
OG0002038	XENTR04004, XENTR11762, XENTR06156	AENJA_26727
OG0002057	XENTR05735	AENJA_00395
OG0002059	XENTR06499, XENTR04009, XENTR04010	AENJA_02772
OG0002060	XENTR03044, XENTR09085	AENJA_02775
OG0002061	XENTR12690	AENJA_02978
OG0002062	XENTR10057, XENTR05037	AENJA_03055
OG0002063	XENTR17982	AENJA_14140
OG0002064	XENTR00155	AENJA_05029
OG0002066	XENTR13591, XENTR16110, XENTR12403	AENJA_05224
OG0002067	XENTR11063	AENJA_05900
OG0002068	XENTR08494	AENJA_06271
OG0002069	XENTR13071, XENTR02513, XENTR02512, XENTR13070	AENJA_06511
OG0002070	XENTR17017, XENTR03998, XENTR06833	AENJA_07189
OG0002072	XENTR01781	AENJA_13616
OG0002073	XENTR13381, XENTR08969, XENTR17145, XENTR07900	AENJA_09126, AENJA_08139
OG0002074	XENTR16013	AENJA_08254
OG0002075	XENTR06558, XENTR06559, XENTR11280	AENJA_08572
OG0002076	XENTR05229, XENTR17066	AENJA_09702
OG0002077	XENTR13971, XENTR13972, XENTR02927	AENJA_09973
OG0002078	XENTR16673, XENTR07358	AENJA_10297
OG0002080	XENTR01136, XENTR01135, XENTR13342	AENJA_12041
OG0002084	XENTR12442, XENTR12443, XENTR11320	AENJA_17921, AENJA_14845, AENJA_17915, AENJA_25742
OG0002085	XENTR12804, XENTR08902, XENTR03047	AENJA_15120
OG0002086	XENTR08521, XENTR13798	AENJA_15234
OG0002087	XENTR06831	AENJA_23537, AENJA_15799
OG0002088	XENTR14121	AENJA_17306
OG0002089	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986	AENJA_18322
OG0002089	XENTR15008	AENJA_22592
OG0002090	XENTR15595	AENJA_19678
OG0002091	XENTR16710, XENTR10291	AENJA_20386
OG0002094	XENTR07026, XENTR07025	AENJA_21114
OG0002096	XENTR04526	AENJA_21606
OG0002097	XENTR04416, XENTR03687	AENJA_21956
OG0002098	XENTR17129, XENTR01020	AENJA_22006
OG0002099	XENTR02496	AENJA_22526
OG0002101	XENTR04299	AENJA_24473
OG0002102	XENTR06095, XENTR11926, XENTR13481, XENTR13482	AENJA_24518
OG0002103	XENTR15401, XENTR15782	AENJA_24883
OG0002104	XENTR05884	AENJA_25109
OG0002105	XENTR11631, XENTR14520	AENJA_25530
OG0002106	XENTR03305	AENJA_25552
OG0002106	XENTR11760	AENJA_25673
OG0002107	XENTR10514	AENJA_25817
OG0002108	XENTR13048, XENTR07710	AENJA_26100
OG0002125	XENTR18863	AENJA_00917
OG0002127	XENTR08596	AENJA_01835, AENJA_07864
OG0002128	XENTR02317, XENTR03444	AENJA_02011
OG0002129	XENTR08464, XENTR00664, XENTR13829	AENJA_02620
OG0002130	XENTR07603	AENJA_10894, AENJA_03472, AENJA_03474
OG0002131	XENTR05730, XENTR05731, XENTR18308, XENTR17313	AENJA_03621
OG0002134	XENTR07771, XENTR05125	AENJA_04817
OG0002135	XENTR08449	AENJA_04872
OG0002135	XENTR18195, XENTR01218	AENJA_04875
OG0002137	XENTR04141, XENTR04140	AENJA_15350
OG0002137	XENTR03111	AENJA_06237
OG0002138	XENTR08958	AENJA_06936
OG0002139	XENTR00173, XENTR13536	AENJA_07352
OG0002140	XENTR07463, XENTR14702	AENJA_07430
OG0002141	XENTR00916	AENJA_08191
OG0002142	XENTR12125, XENTR10633	AENJA_09042
OG0002143	XENTR07155, XENTR13874	AENJA_09301
OG0002144	XENTR18301, XENTR10292	AENJA_10174
OG0002145	XENTR06603	AENJA_10358
OG0002147	XENTR15274	AENJA_10898
OG0002148	XENTR13087	AENJA_10936
OG0002148	XENTR09100	AENJA_17931
OG0002150	XENTR06771, XENTR01454	AENJA_11466
OG0002151	XENTR01675	AENJA_11515
OG0002152	XENTR06605	AENJA_11762
OG0002155	XENTR07126	AENJA_13668
OG0002155	XENTR11228	AENJA_12189
OG0002156	XENTR04891	AENJA_12297
OG0002157	XENTR10258	AENJA_13751, AENJA_12326
OG0002158	XENTR02132	AENJA_12486
OG0002159	XENTR12686	AENJA_12736
OG0002160	XENTR18209	AENJA_13922
OG0002161	XENTR03398, XENTR14188, XENTR12700	AENJA_14633
OG0002162	XENTR03932, XENTR07744	AENJA_14940
OG0002163	XENTR00389, XENTR18816, XENTR00388, XENTR07424	AENJA_15172, AENJA_15175
OG0002164	XENTR08035	AENJA_15939
OG0002165	XENTR12790	AENJA_16068
OG0002166	XENTR10313, XENTR06523	AENJA_16415
OG0002167	XENTR01922, XENTR03650, XENTR12692	AENJA_16467, AENJA_16533
OG0002168	XENTR05025	AENJA_16471
OG0002168	XENTR15448	AENJA_23270
OG0002169	XENTR11319, XENTR12444	AENJA_17912
OG0002170	XENTR00543	AENJA_18094
OG0002170	XENTR13652	AENJA_23030
OG0002171	XENTR02510, XENTR15921	AENJA_18243
OG0002172	XENTR04445, XENTR05333	AENJA_18361
OG0002173	XENTR05324	AENJA_18419
OG0002175	XENTR06785	AENJA_18688
OG0002176	XENTR16743, XENTR16744, XENTR04434	AENJA_18734
OG0002177	XENTR11672, XENTR05111, XENTR02389	AENJA_18769
OG0002178	XENTR15594	AENJA_19691
OG0002179	XENTR17544	AENJA_19816
OG0002180	XENTR09330	AENJA_20080
OG0002182	XENTR05974, XENTR01224	AENJA_21407
OG0002183	XENTR11513, XENTR13324	AENJA_21853
OG0002185	XENTR06645, XENTR00451	AENJA_22305
OG0002186	XENTR01085, XENTR10999	AENJA_22552
OG0002187	XENTR16423	AENJA_22617
OG0002188	XENTR01062	AENJA_22979
OG0002189	XENTR00331	AENJA_23289, AENJA_24476
OG0002190	XENTR01498, XENTR01499	AENJA_23964
OG0002191	XENTR01870, XENTR03789	AENJA_24425
OG0002192	XENTR07302	AENJA_24752
OG0002193	XENTR00017	AENJA_25895, AENJA_25894
OG0002209	XENTR01337, XENTR02797	AENJA_00050
OG0002211	XENTR09443	AENJA_00456
OG0002212	XENTR05799	AENJA_25018, AENJA_00479
OG0002213	XENTR02106	AENJA_00491
OG0002214	XENTR07930, XENTR16498, XENTR02689, XENTR02690	AENJA_00504
OG0002216	XENTR02859	AENJA_06974, AENJA_00740, AENJA_06973
OG0002217	XENTR09078	AENJA_10139
OG0002218	XENTR02678, XENTR05714	AENJA_01433
OG0002219	XENTR18224	AENJA_13723, AENJA_01623
OG0002221	XENTR19085, XENTR13112, XENTR09240	AENJA_01704
OG0002222	XENTR03278	AENJA_01746
OG0002223	XENTR14551, XENTR10106	AENJA_01776, AENJA_26579, AENJA_25454, AENJA_26635
OG0002224	XENTR04276, XENTR01944	AENJA_02077
OG0002225	XENTR14771	AENJA_02179
OG0002226	XENTR06512, XENTR03995	AENJA_02285
OG0002227	XENTR18535	AENJA_02303, AENJA_02304
OG0002228	XENTR07401, XENTR11182	AENJA_02422
OG0002229	XENTR00831	AENJA_02540
OG0002230	XENTR15260	AENJA_02575
OG0002232	XENTR12560, XENTR16638, XENTR14646	AENJA_03588, AENJA_03587
OG0002233	XENTR09065	AENJA_04151
OG0002234	XENTR05616	AENJA_04207
OG0002235	XENTR18072, XENTR18071, XENTR02194	AENJA_04311
OG0002236	XENTR02976, XENTR06598	AENJA_04718
OG0002237	XENTR05472, XENTR06971, XENTR14618	AENJA_04721
OG0002239	XENTR09309, XENTR17015	AENJA_05630
OG0002240	XENTR09016	AENJA_05936, AENJA_05935
OG0002241	XENTR15534	AENJA_06217
OG0002243	XENTR03644, XENTR06468	AENJA_06283
OG0002244	XENTR05927	AENJA_11508
OG0002245	XENTR06908	AENJA_06958
OG0002246	XENTR09317, XENTR11437, XENTR08637	AENJA_07026
OG0002248	XENTR08913, XENTR04960	AENJA_08886
OG0002249	XENTR12368, XENTR09189, XENTR15384	AENJA_08994
OG0002251	XENTR13199, XENTR02220	AENJA_09492
OG0002252	XENTR07010, XENTR09805, XENTR07309	AENJA_09873
OG0002253	XENTR09599	AENJA_10170
OG0002255	XENTR05622	AENJA_11216
OG0002255	XENTR07271, XENTR02965	AENJA_22320
OG0002256	XENTR07416, XENTR14053	AENJA_11307
OG0002257	XENTR11360, XENTR03831	AENJA_23797
OG0002258	XENTR11554	AENJA_13193
OG0002259	XENTR16720, XENTR04562	AENJA_13195
OG0002260	XENTR05549	AENJA_13335
OG0002261	XENTR12712, XENTR18200, XENTR12711	AENJA_13619
OG0002262	XENTR03359	AENJA_14021
OG0002263	XENTR11327	AENJA_14525, AENJA_14524
OG0002264	XENTR11031, XENTR12994	AENJA_14565
OG0002265	XENTR08018, XENTR15740	AENJA_14678
OG0002266	XENTR10523, XENTR10524, XENTR01757	AENJA_15317
OG0002267	XENTR15521, XENTR17369	AENJA_15978
OG0002268	XENTR09207	AENJA_16347
OG0002270	XENTR01124, XENTR13158, XENTR01343	AENJA_17477
