Orthogroup	XENTR	OWEFU
OG0001419	XENTR07503, XENTR07502, XENTR02430, XENTR02429	OFUSG12217.1.p1
OG0001421	XENTR11642, XENTR10761, XENTR11862	OFUSG12383.1.p1, OFUSG12383.2.p1, OFUSG12383.3.p1
OG0001422	XENTR07180, XENTR03319	OFUSG26586.1.p1, OFUSG26586.2.p1
OG0001423	XENTR11753, XENTR07724, XENTR12211	OFUSG07664.2.p1, OFUSG07664.1.p1
OG0001424	XENTR09472	OFUSG16407.2.p1, OFUSG16407.1.p1
OG0001424	XENTR01101	OFUSG06362.1.p1
OG0001425	XENTR00165, XENTR10054, XENTR15292	OFUSG07569.2.p1, OFUSG07569.1.p1
OG0001426	XENTR10547, XENTR11607, XENTR18289	OFUSG13058.1.p1
OG0001427	XENTR12966	OFUSG17237.1.p1, OFUSG17237.2.p1
OG0001428	XENTR08058	OFUSG13057.1.p1, OFUSG13057.2.p1
OG0001429	XENTR06303, XENTR08005	OFUSG01117.3.p1, OFUSG01117.1.p1, OFUSG01117.5.p1, OFUSG01117.4.p1, OFUSG01117.2.p1
OG0001430	XENTR11865, XENTR09506, XENTR03841, XENTR12647	OFUSG12101.2.p1, OFUSG12101.1.p1
OG0001431	XENTR12951, XENTR14198, XENTR02286, XENTR13477	OFUSG13522.1.p1
OG0001432	XENTR14704	OFUSG07030.1.p1
OG0001433	XENTR12757, XENTR01397, XENTR08074	OFUSG12630.1.p1
OG0001434	XENTR14256, XENTR14257, XENTR14255	OFUSG01502.1.p1, OFUSG08642.1.p1, OFUSG01505.1.p1, OFUSG01506.1.p1
OG0001437	XENTR08203	OFUSG20380.1.p1
OG0001438	XENTR00285	OFUSG23458.1.p1
OG0001439	XENTR02628, XENTR16250	OFUSG09315.1.p1
OG0001440	XENTR02912, XENTR02913, XENTR13967	OFUSG16509.1.p1
OG0001441	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537	OFUSG21490.1.p1
OG0001442	XENTR09401, XENTR05913, XENTR12864	OFUSG01726.1.p1
OG0001445	XENTR00603, XENTR11995	OFUSG25750.1.p1
OG0001446	XENTR11107	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1
OG0001447	XENTR06688, XENTR11993, XENTR11860	OFUSG12539.1.p1
OG0001447	XENTR09505	OFUSG24597.1.p1, OFUSG24597.2.p1
OG0001449	XENTR18530	OFUSG23473.1.p1
OG0001449	XENTR17594	OFUSG04436.1.p1
OG0001451	XENTR01133	OFUSG25146.1.p1
OG0001451	XENTR09852	OFUSG01699.1.p1
OG0001452	XENTR05846, XENTR01476, XENTR12152	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1
OG0001453	XENTR15215, XENTR02669	OFUSG16903.1.p1
OG0001453	XENTR09383	OFUSG03018.2.p1, OFUSG03018.1.p1
OG0001454	XENTR01618, XENTR01050	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1
OG0001455	XENTR00058, XENTR11013, XENTR05881, XENTR12230	OFUSG21479.1.p1
OG0001456	XENTR09379	OFUSG19840.1.p1
OG0001457	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746	OFUSG26319.1.p1
OG0001458	XENTR03285, XENTR14377, XENTR03961, XENTR03960	OFUSG01939.1.p1, OFUSG01939.2.p1
OG0001459	XENTR19263, XENTR05668	OFUSG26657.1.p1
OG0001460	XENTR14447	OFUSG10186.1.p1, OFUSG10186.2.p1
OG0001461	XENTR05990	OFUSG06941.1.p1, OFUSG06941.2.p1
OG0001462	XENTR15395	OFUSG11538.1.p1
OG0001463	XENTR15129, XENTR03741	OFUSG20516.1.p1, OFUSG20517.1.p1
OG0001464	XENTR03158, XENTR17134, XENTR06200	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1
OG0001466	XENTR16300	OFUSG26312.2.p1, OFUSG26312.1.p1
OG0001466	XENTR03641	OFUSG17818.1.p1
OG0001467	XENTR16639	OFUSG05528.1.p1
OG0001468	XENTR04167, XENTR10607	OFUSG16624.1.p1
OG0001469	XENTR01908	OFUSG19276.1.p1
OG0001469	XENTR01260	OFUSG01366.1.p1
OG0001470	XENTR08880, XENTR08883	OFUSG23956.1.p1
OG0001472	XENTR12389	OFUSG15801.1.p1
OG0001472	XENTR13330	OFUSG11564.1.p1, OFUSG11564.2.p1
OG0001473	XENTR16670, XENTR04818, XENTR04817	OFUSG18207.1.p1, OFUSG18989.2.p1, OFUSG18989.1.p1
OG0001474	XENTR01827	OFUSG03993.1.p1
OG0001475	XENTR12916	OFUSG17648.1.p1
OG0001476	XENTR11401	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1
OG0001477	XENTR00994	OFUSG10650.1.p1
OG0001478	XENTR14390	OFUSG11728.1.p1, OFUSG11728.2.p1
OG0001479	XENTR01295, XENTR15874, XENTR09664	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1
OG0001480	XENTR08394, XENTR12252, XENTR14932	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1
OG0001481	XENTR08156, XENTR03822	OFUSG26787.1.p1
OG0001482	XENTR16187, XENTR10305, XENTR01513	OFUSG22337.1.p1
OG0001483	XENTR10570	OFUSG10055.1.p1
OG0001484	XENTR07065	OFUSG06287.1.p1
OG0001485	XENTR03119, XENTR03410	OFUSG09235.1.p1
OG0001486	XENTR14269, XENTR05434, XENTR04448, XENTR04449	OFUSG00394.1.p1
OG0001489	XENTR00338, XENTR12149	OFUSG17036.1.p1
OG0001490	XENTR16191, XENTR12791, XENTR03053	OFUSG25092.1.p1
OG0001491	XENTR09782, XENTR05675, XENTR00937	OFUSG18021.1.p1
OG0001492	XENTR06535, XENTR01139	OFUSG23987.1.p1
OG0001493	XENTR09429	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1
OG0001495	XENTR13170	OFUSG19268.1.p1
OG0001496	XENTR07933	OFUSG05951.1.p1, OFUSG05951.2.p1, OFUSG13175.1.p1, OFUSG04568.1.p1
OG0001498	XENTR17050, XENTR18305	OFUSG14519.1.p1, OFUSG05759.1.p1
OG0001500	XENTR08590, XENTR12582, XENTR10830	OFUSG14370.1.p1
OG0001501	XENTR06683, XENTR06684, XENTR12986	OFUSG12297.1.p1
OG0001502	XENTR17438	OFUSG10006.1.p1, OFUSG10006.2.p1
OG0001503	XENTR14751	OFUSG09447.1.p1
OG0001503	XENTR05638	OFUSG11182.1.p1
OG0001504	XENTR02517	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1
OG0001505	XENTR00271	OFUSG00231.1.p1
OG0001506	XENTR00266, XENTR08441, XENTR08440	OFUSG21438.1.p1
OG0001507	XENTR08992, XENTR07481	OFUSG11499.1.p1
OG0001508	XENTR15984, XENTR15983, XENTR11480, XENTR11479	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1
OG0001509	XENTR04021, XENTR04530	OFUSG15583.3.p1, OFUSG15583.2.p1, OFUSG15583.1.p1
OG0001509	XENTR10571, XENTR03196	OFUSG24931.1.p1
OG0001510	XENTR07005, XENTR12209, XENTR00355	OFUSG23460.1.p1
OG0001511	XENTR03205	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1
OG0001514	XENTR09780, XENTR08966, XENTR10498	OFUSG19498.2.p1, OFUSG19498.1.p1
OG0001515	XENTR04041, XENTR04537	OFUSG22166.1.p1
OG0001516	XENTR11018	OFUSG17628.1.p1
OG0001517	XENTR13941, XENTR13905	OFUSG06248.1.p1
OG0001517	XENTR09064	OFUSG06219.1.p1
OG0001518	XENTR06101, XENTR00879, XENTR10542	OFUSG04538.1.p1
OG0001519	XENTR04354, XENTR07152, XENTR01425, XENTR01426, XENTR01427	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1
OG0001520	XENTR12857, XENTR05173	OFUSG17134.1.p1
OG0001521	XENTR14060, XENTR18950	OFUSG09006.1.p1, OFUSG09006.2.p1, OFUSG09005.1.p1
OG0001522	XENTR15230	OFUSG09440.1.p1
OG0001523	XENTR10881, XENTR17742	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1
OG0001524	XENTR09548	OFUSG05517.1.p1
OG0001524	XENTR00484	OFUSG20787.1.p1
OG0001525	XENTR12515, XENTR12514	OFUSG15472.1.p1, OFUSG22614.1.p1, OFUSG07123.1.p1, OFUSG15288.1.p1
OG0001526	XENTR01289, XENTR17681, XENTR16198	OFUSG22796.1.p1
OG0001527	XENTR01509	OFUSG15032.1.p1
OG0001527	XENTR15735	OFUSG20384.1.p1
OG0001528	XENTR04419	OFUSG11355.1.p1
OG0001529	XENTR02811, XENTR02810, XENTR08383	OFUSG12625.1.p1
OG0001531	XENTR12449, XENTR11571, XENTR08724	OFUSG18944.1.p1
OG0001532	XENTR11612, XENTR16708, XENTR06237	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1
OG0001533	XENTR07080, XENTR17861	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1
OG0001534	XENTR05627, XENTR06763, XENTR05628	OFUSG10906.1.p1
OG0001536	XENTR02934	OFUSG22060.1.p1
OG0001538	XENTR15405	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1
OG0001545	XENTR08623, XENTR05315, XENTR18196	OFUSG09624.1.p1
OG0001546	XENTR02403, XENTR05092	OFUSG11978.1.p1
OG0001549	XENTR06613, XENTR07982, XENTR02588	OFUSG23368.1.p1
OG0001550	XENTR12624	OFUSG21577.1.p1
OG0001551	XENTR05545, XENTR05547	OFUSG25055.1.p1
OG0001552	XENTR07028	OFUSG07110.1.p1, OFUSG07110.2.p1
OG0001553	XENTR02229, XENTR09430, XENTR09742	OFUSG10097.1.p1
OG0001554	XENTR08488, XENTR05924	OFUSG00383.1.p1
OG0001556	XENTR11981, XENTR12703, XENTR11716, XENTR14115	OFUSG12006.1.p1
OG0001557	XENTR11819	OFUSG07059.1.p1
OG0001558	XENTR16416	OFUSG09924.1.p1, OFUSG09924.2.p1
OG0001559	XENTR13444	OFUSG21941.1.p1
OG0001561	XENTR16133, XENTR07954, XENTR01341	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1
OG0001563	XENTR12134	OFUSG08671.1.p1, OFUSG08672.1.p1, OFUSG11998.1.p1, OFUSG19662.1.p1, OFUSG19662.2.p1, OFUSG18933.1.p1
OG0001564	XENTR03255, XENTR05932	OFUSG14697.1.p1
OG0001565	XENTR14497, XENTR14805, XENTR12160	OFUSG19961.1.p1
OG0001566	XENTR12398, XENTR12399, XENTR04955	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1
OG0001567	XENTR10094, XENTR00289	OFUSG21372.1.p1
OG0001568	XENTR05615	OFUSG17474.1.p1
OG0001569	XENTR02711, XENTR00703, XENTR00702	OFUSG14222.1.p1
OG0001570	XENTR05431	OFUSG22787.1.p1
OG0001571	XENTR14473	OFUSG08893.1.p1, OFUSG08893.2.p1
OG0001572	XENTR14408	OFUSG00007.1.p1
OG0001572	XENTR03742	OFUSG20423.1.p1
OG0001573	XENTR03987, XENTR08694	OFUSG14864.2.p1, OFUSG14864.1.p1
OG0001574	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496	OFUSG10445.1.p1
OG0001575	XENTR14038, XENTR14037, XENTR16150	OFUSG06906.1.p1
OG0001576	XENTR15048, XENTR13227	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1
OG0001578	XENTR01969, XENTR09544	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1
OG0001580	XENTR13327, XENTR07267	OFUSG20608.1.p1, OFUSG20608.2.p1
OG0001581	XENTR07619, XENTR15249	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1
OG0001583	XENTR11561, XENTR14641	OFUSG05885.2.p1, OFUSG05885.1.p1
OG0001584	XENTR09628, XENTR09629	OFUSG24974.1.p1, OFUSG24974.2.p1
OG0001586	XENTR02275, XENTR02269, XENTR02270, XENTR02273, XENTR02271, XENTR02272, XENTR02268, XENTR17443, XENTR06970	OFUSG12120.1.p1, OFUSG14272.1.p1, OFUSG14270.1.p1, OFUSG14010.1.p1, OFUSG14163.1.p1
OG0001588	XENTR06850	OFUSG05125.1.p1
OG0001589	XENTR11338	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1
OG0001590	XENTR10428	OFUSG09309.1.p1, OFUSG07871.1.p1, OFUSG09584.1.p1, OFUSG09775.1.p1
OG0001592	XENTR11244, XENTR11243	OFUSG16406.1.p1, OFUSG16406.4.p1, OFUSG16406.3.p1, OFUSG16406.2.p1
OG0001594	XENTR11402	OFUSG00456.1.p1
OG0001596	XENTR18374, XENTR16155	OFUSG06350.1.p1
OG0001597	XENTR05372	OFUSG07388.1.p1
OG0001597	XENTR10161	OFUSG26679.2.p1, OFUSG26679.1.p1
OG0001599	XENTR07390, XENTR07367	OFUSG18213.1.p1
OG0001600	XENTR16112, XENTR13590, XENTR11793	OFUSG12650.2.p1, OFUSG12650.1.p1
OG0001602	XENTR04428	OFUSG25381.2.p1, OFUSG25381.1.p1
OG0001603	XENTR15113	OFUSG12852.1.p1
OG0001603	XENTR12927	OFUSG08350.1.p1
OG0001604	XENTR11091	OFUSG25740.1.p1
OG0001604	XENTR13341	OFUSG24197.1.p1
OG0001605	XENTR04606	OFUSG23142.1.p1
OG0001606	XENTR08318	OFUSG04391.1.p1
OG0001606	XENTR10494	OFUSG06579.1.p1
OG0001607	XENTR12492, XENTR00637, XENTR10353, XENTR02637	OFUSG19784.1.p1
OG0001608	XENTR00220, XENTR05052	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1
OG0001609	XENTR06189	OFUSG14330.1.p1
OG0001609	XENTR11285	OFUSG19250.1.p1
OG0001610	XENTR16107, XENTR10867, XENTR00221	OFUSG17088.1.p1
OG0001611	XENTR13532, XENTR13440, XENTR02083	OFUSG12586.1.p1
OG0001612	XENTR12835	OFUSG01293.1.p1
OG0001612	XENTR11391	OFUSG01299.1.p1
OG0001613	XENTR00997	OFUSG16095.1.p1
OG0001614	XENTR03364	OFUSG08953.2.p1, OFUSG08953.1.p1
OG0001614	XENTR09810	OFUSG18541.1.p1
OG0001615	XENTR04468, XENTR16398	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1
OG0001617	XENTR11229, XENTR17736, XENTR07959	OFUSG19078.1.p1
OG0001617	XENTR13009, XENTR13010	OFUSG19085.1.p1
OG0001620	XENTR12935, XENTR17480, XENTR03941	OFUSG08065.1.p1
OG0001621	XENTR01806, XENTR05633	OFUSG02725.1.p1
OG0001622	XENTR13104, XENTR02280	OFUSG06019.1.p1
OG0001623	XENTR17580, XENTR06152	OFUSG12348.1.p1, OFUSG12350.1.p1, OFUSG12347.1.p1, OFUSG12349.1.p1
OG0001624	XENTR12858, XENTR07807	OFUSG13276.1.p1
OG0001625	XENTR00351, XENTR00352, XENTR13943	OFUSG17539.2.p1, OFUSG17539.1.p1
OG0001627	XENTR11789	OFUSG06868.1.p1
OG0001627	XENTR13175, XENTR07907	OFUSG06147.1.p1
OG0001629	XENTR01307, XENTR12006	OFUSG07625.1.p1
OG0001632	XENTR02813, XENTR01250, XENTR01348	OFUSG06377.1.p1
OG0001634	XENTR15612	OFUSG07239.1.p1
OG0001634	XENTR11998	OFUSG21930.1.p1
OG0001635	XENTR14373, XENTR03970	OFUSG03798.1.p1
OG0001636	XENTR00472	OFUSG20236.2.p1, OFUSG20236.1.p1, OFUSG20236.3.p1
OG0001637	XENTR07980	OFUSG26262.1.p1
OG0001638	XENTR17765, XENTR01518	OFUSG23959.1.p1
OG0001639	XENTR05276, XENTR13285, XENTR13286	OFUSG09138.1.p1, OFUSG09138.2.p1
OG0001640	XENTR02367, XENTR10463, XENTR11286	OFUSG19523.1.p1
OG0001642	XENTR09499, XENTR14534, XENTR14535	OFUSG12098.1.p1, OFUSG12098.2.p1, OFUSG21976.1.p1, OFUSG21759.1.p1
OG0001643	XENTR05703, XENTR05702, XENTR14501	OFUSG09397.1.p1
OG0001644	XENTR02166	OFUSG26454.1.p1, OFUSG26454.2.p1
OG0001645	XENTR12345, XENTR12346, XENTR17188, XENTR03387	OFUSG01554.1.p1
OG0001651	XENTR14299, XENTR16608	OFUSG11108.1.p1
OG0001652	XENTR13535	OFUSG16763.1.p1
OG0001653	XENTR11019	OFUSG13617.1.p1
OG0001654	XENTR09616, XENTR17243, XENTR09614	OFUSG21172.2.p1, OFUSG21172.1.p1
OG0001655	XENTR03302, XENTR02328, XENTR08790, XENTR08791	OFUSG19612.1.p1
OG0001657	XENTR00532, XENTR17851	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1
OG0001658	XENTR04483	OFUSG21199.1.p1
OG0001658	XENTR12967	OFUSG21198.1.p1
OG0001659	XENTR05457, XENTR00169, XENTR00170	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1
OG0001660	XENTR13183, XENTR03454, XENTR14380	OFUSG02161.1.p1
OG0001661	XENTR10294	OFUSG15534.1.p1
OG0001662	XENTR08476	OFUSG01533.1.p1
OG0001662	XENTR03671, XENTR14025	OFUSG01215.1.p1
OG0001663	XENTR16289, XENTR18540, XENTR18541	OFUSG06909.1.p1
OG0001664	XENTR00344, XENTR00343, XENTR11452	OFUSG26329.1.p1, OFUSG26329.2.p1
OG0001665	XENTR01674	OFUSG10767.1.p1
OG0001665	XENTR10394	OFUSG10032.1.p1, OFUSG10032.2.p1
OG0001666	XENTR09349	OFUSG21405.1.p1
OG0001667	XENTR12439, XENTR07091	OFUSG15988.1.p1
OG0001668	XENTR00151	OFUSG00939.2.p1, OFUSG00939.1.p1
OG0001669	XENTR13897, XENTR13898, XENTR12725	OFUSG00959.1.p1, OFUSG04972.1.p1, OFUSG04974.1.p1
OG0001670	XENTR06115, XENTR06114	OFUSG21154.1.p1
OG0001671	XENTR08372	OFUSG19258.1.p1
OG0001672	XENTR03686, XENTR05392, XENTR14798	OFUSG23239.1.p1
OG0001673	XENTR02411	OFUSG11305.1.p1
OG0001674	XENTR05318, XENTR08311, XENTR08310, XENTR08309	OFUSG16647.2.p1, OFUSG16647.1.p1
OG0001675	XENTR05024, XENTR15538	OFUSG17634.1.p1, OFUSG17634.2.p1
OG0001676	XENTR08921	OFUSG10790.1.p1
OG0001676	XENTR08096	OFUSG03925.1.p1
OG0001677	XENTR06345	OFUSG14870.1.p1
OG0001678	XENTR12440, XENTR04156	OFUSG16949.1.p1
OG0001680	XENTR09484, XENTR09485	OFUSG26807.1.p1
OG0001682	XENTR12019	OFUSG24638.2.p1, OFUSG24638.1.p1
OG0001682	XENTR18099	OFUSG24639.1.p1
OG0001683	XENTR14409, XENTR18194, XENTR05463, XENTR11397	OFUSG01876.1.p1
OG0001684	XENTR12235, XENTR00429	OFUSG07981.1.p1
OG0001685	XENTR03486, XENTR03485	OFUSG03463.1.p1
OG0001686	XENTR03714	OFUSG10823.1.p1, OFUSG10823.2.p1, OFUSG21390.1.p1, OFUSG05324.1.p1
OG0001687	XENTR07300	OFUSG21593.1.p1, OFUSG21593.2.p1
OG0001688	XENTR12165, XENTR12164, XENTR17332	OFUSG03820.2.p1, OFUSG03820.1.p1
OG0001689	XENTR06536, XENTR01151, XENTR01152	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1
OG0001690	XENTR07789	OFUSG25433.2.p1, OFUSG25433.1.p1
OG0001691	XENTR19286	OFUSG15006.2.p1, OFUSG15006.1.p1
OG0001692	XENTR00015, XENTR05878, XENTR04738	OFUSG17479.2.p1, OFUSG17479.1.p1
OG0001693	XENTR12044	OFUSG01407.1.p1, OFUSG01408.1.p1
OG0001694	XENTR06610, XENTR07039	OFUSG18025.1.p1
OG0001695	XENTR18123	OFUSG20457.1.p1
OG0001696	XENTR14126, XENTR08939, XENTR12073, XENTR12074	OFUSG00511.1.p1
OG0001699	XENTR01688, XENTR01687, XENTR17709	OFUSG22107.1.p1, OFUSG09100.1.p1, OFUSG20815.1.p1, OFUSG20818.1.p1, OFUSG20819.1.p1, OFUSG18192.1.p1, OFUSG18194.1.p1, OFUSG18196.1.p1, OFUSG18193.1.p1, OFUSG05275.1.p1, OFUSG20816.1.p1, OFUSG04794.1.p1, OFUSG04794.2.p1, OFUSG20189.1.p1
OG0001703	XENTR02667	OFUSG16034.1.p1
OG0001704	XENTR03806, XENTR03805	OFUSG09797.1.p1
OG0001706	XENTR05262, XENTR06974, XENTR05263	OFUSG02180.1.p1
OG0001707	XENTR04513	OFUSG23536.1.p1
OG0001709	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408	OFUSG22770.1.p1
OG0001711	XENTR06620, XENTR13096	OFUSG21715.2.p1, OFUSG21715.1.p1
OG0001713	XENTR06081	OFUSG20590.1.p1, OFUSG20591.1.p1
OG0001714	XENTR03907	OFUSG10942.1.p1
OG0001714	XENTR16567	OFUSG12071.1.p1
OG0001716	XENTR15426	OFUSG04758.3.p1, OFUSG04758.2.p1, OFUSG04758.1.p1, OFUSG04759.1.p4
OG0001718	XENTR03869	OFUSG12593.1.p1
OG0001720	XENTR17421, XENTR17422, XENTR01149	OFUSG15618.1.p1
OG0001721	XENTR13555, XENTR07868, XENTR08455	OFUSG07044.1.p1
OG0001723	XENTR11325, XENTR02045, XENTR09068	OFUSG14623.2.p1, OFUSG14623.1.p1, OFUSG14623.3.p1
OG0001724	XENTR07871	OFUSG01073.1.p1, OFUSG01073.2.p1
OG0001725	XENTR03645, XENTR08140, XENTR14311	OFUSG10044.1.p1
OG0001726	XENTR10952	OFUSG12414.1.p1
OG0001726	XENTR11726	OFUSG10721.1.p1
OG0001727	XENTR02406, XENTR00200, XENTR00201	OFUSG11770.1.p1
OG0001728	XENTR08116, XENTR00572	OFUSG09660.1.p1
OG0001729	XENTR02877, XENTR02809	OFUSG06778.1.p1, OFUSG09706.2.p1, OFUSG09706.1.p1
OG0001730	XENTR00053, XENTR16791	OFUSG02130.1.p1
OG0001731	XENTR15747	OFUSG25628.1.p1
OG0001732	XENTR09057, XENTR03190	OFUSG24998.1.p1
OG0001733	XENTR07919	OFUSG06635.1.p1
OG0001734	XENTR17863, XENTR17864, XENTR17631	OFUSG16467.1.p1
OG0001735	XENTR05402, XENTR16930	OFUSG15798.1.p1
OG0001736	XENTR10208, XENTR16350	OFUSG20300.1.p1
OG0001737	XENTR19032	OFUSG04114.1.p1
OG0001737	XENTR11412, XENTR11594, XENTR12766	OFUSG01771.1.p1, OFUSG01820.1.p1
OG0001738	XENTR14124, XENTR16771	OFUSG07016.1.p1
OG0001739	XENTR13668, XENTR18284	OFUSG26004.1.p1, OFUSG26004.2.p1
OG0001740	XENTR17497, XENTR16779	OFUSG07460.3.p1, OFUSG07460.2.p1, OFUSG07460.1.p1, OFUSG07460.5.p1, OFUSG07460.4.p1
OG0001743	XENTR07739	OFUSG08277.1.p1
OG0001744	XENTR04185, XENTR01893, XENTR04186, XENTR06221	OFUSG26490.1.p1
OG0001745	XENTR12852	OFUSG02091.1.p1, OFUSG17121.1.p1
OG0001745	XENTR09624	OFUSG13699.1.p1
OG0001746	XENTR17012	OFUSG01226.1.p1
OG0001747	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433	OFUSG14743.1.p1
OG0001752	XENTR05862, XENTR05863, XENTR10279	OFUSG10922.3.p1, OFUSG10922.1.p1, OFUSG10922.4.p1, OFUSG10922.2.p1
OG0001754	XENTR11387, XENTR08474, XENTR05086	OFUSG00177.1.p1, OFUSG08904.1.p1
OG0001755	XENTR09873	OFUSG07586.1.p1
OG0001755	XENTR02652	OFUSG21511.1.p1
OG0001756	XENTR08856	OFUSG08592.1.p1
OG0001756	XENTR02230	OFUSG10747.1.p1
OG0001757	XENTR14855, XENTR13413	OFUSG12317.2.p1, OFUSG12317.1.p1
OG0001758	XENTR07703, XENTR07702	OFUSG24156.1.p1
OG0001759	XENTR08864	OFUSG19148.1.p1
OG0001764	XENTR05377, XENTR05376, XENTR09990, XENTR13585, XENTR13587, XENTR13586, XENTR12633, XENTR12632, XENTR12629	OFUSG22801.1.p1
OG0001768	XENTR02663	OFUSG08811.1.p1
OG0001768	XENTR00583	OFUSG08731.1.p1
OG0001769	XENTR12819	OFUSG10234.1.p1
OG0001769	XENTR13309	OFUSG12391.1.p1
OG0001770	XENTR05192, XENTR05256, XENTR09738, XENTR01019	OFUSG07903.2.p1, OFUSG07903.1.p1
OG0001772	XENTR14857, XENTR14769, XENTR13408	OFUSG12371.1.p1
OG0001774	XENTR17983	OFUSG05793.1.p1
OG0001774	XENTR10461	OFUSG06044.1.p1, OFUSG06044.2.p1
OG0001776	XENTR15841, XENTR08652, XENTR01913	OFUSG19540.1.p1
OG0001778	XENTR16949, XENTR16948	OFUSG19319.1.p1
OG0001779	XENTR10429, XENTR10432	OFUSG18441.1.p1, OFUSG18442.1.p1, OFUSG18440.1.p1, OFUSG17457.1.p1, OFUSG17457.2.p1
OG0001780	XENTR00800	OFUSG15520.2.p1, OFUSG15520.1.p1
OG0001781	XENTR01701	OFUSG16705.1.p1
OG0001781	XENTR12943	OFUSG05822.1.p1
OG0001782	XENTR03438	OFUSG09109.2.p1, OFUSG09109.1.p1
OG0001783	XENTR01760, XENTR09127	OFUSG14625.1.p1
OG0001785	XENTR09347	OFUSG24818.1.p1
OG0001787	XENTR16345, XENTR10666, XENTR10665, XENTR13689	OFUSG00916.1.p1
OG0001789	XENTR01158, XENTR11105	OFUSG22370.1.p1
OG0001790	XENTR08234	OFUSG20060.2.p1, OFUSG20060.1.p1
OG0001792	XENTR07735	OFUSG00241.1.p1, OFUSG00240.1.p1
OG0001793	XENTR10072	OFUSG13358.1.p1
OG0001794	XENTR10714	OFUSG07428.1.p1, OFUSG06495.1.p1
OG0001796	XENTR03008, XENTR09342	OFUSG20364.1.p1
OG0001797	XENTR07443	OFUSG18738.1.p1
OG0001798	XENTR16775, XENTR10051	OFUSG06131.1.p1, OFUSG16581.1.p1
OG0001799	XENTR03523, XENTR06340	OFUSG24184.1.p1
OG0001800	XENTR11113, XENTR10796	OFUSG05613.1.p1
OG0001801	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415	OFUSG07020.1.p1
OG0001802	XENTR18670	OFUSG07737.1.p1
OG0001804	XENTR12189, XENTR00869	OFUSG15172.2.p1, OFUSG15172.1.p1, OFUSG15172.3.p1
OG0001806	XENTR00733, XENTR02566, XENTR02565	OFUSG06124.1.p1
OG0001807	XENTR12261	OFUSG16465.1.p1
OG0001808	XENTR15385, XENTR00368	OFUSG17082.1.p1, OFUSG17082.2.p1
