Orthogroup	XENTR	APOSJ_ok
OG0001516	XENTR11018	APOSJ_47832, APOSJ_61364, APOSJ_01984, APOSJ_61365, APOSJ_12232, APOSJ_12223, APOSJ_12226, APOSJ_61363, APOSJ_61361, APOSJ_01991, APOSJ_61366, APOSJ_40862, APOSJ_12225, APOSJ_31069, APOSJ_31068, APOSJ_12224, APOSJ_01983, APOSJ_47836, APOSJ_61367, APOSJ_47835, APOSJ_47837, APOSJ_61362, APOSJ_01981, APOSJ_61360, APOSJ_47833, APOSJ_47834, APOSJ_47838, APOSJ_40874, APOSJ_01982
OG0001517	XENTR13941, XENTR13905	APOSJ_64375
OG0001518	XENTR06101, XENTR00879	APOSJ_38488, APOSJ_06551
OG0001520	XENTR12857, XENTR05173	APOSJ_06930, APOSJ_04719, APOSJ_04720
OG0001521	XENTR14078	APOSJ_16952
OG0001522	XENTR15230	APOSJ_53441
OG0001523	XENTR10881, XENTR17742	APOSJ_57805, APOSJ_13811, APOSJ_21350, APOSJ_41208, APOSJ_41210, APOSJ_13814, APOSJ_13812, APOSJ_13810, APOSJ_41209, APOSJ_57806, APOSJ_13813, APOSJ_13815, APOSJ_41211, APOSJ_41212
OG0001524	XENTR00484	APOSJ_00646, APOSJ_00649, APOSJ_00648, APOSJ_00647
OG0001525	XENTR12515, XENTR12514	APOSJ_63579
OG0001526	XENTR01289, XENTR17681, XENTR16198	APOSJ_52880, APOSJ_52879
OG0001527	XENTR01509	APOSJ_12095
OG0001527	XENTR15735	APOSJ_38697
OG0001528	XENTR17324, XENTR04419	APOSJ_26070, APOSJ_14559, APOSJ_19618, APOSJ_19617, APOSJ_14564, APOSJ_58217, APOSJ_14561, APOSJ_59048, APOSJ_19619, APOSJ_14560, APOSJ_14565, APOSJ_14563, APOSJ_14562, APOSJ_56123
OG0001529	XENTR02811, XENTR02810, XENTR08383	APOSJ_29325, APOSJ_29327, APOSJ_29326
OG0001531	XENTR12449, XENTR11571, XENTR08724	APOSJ_47069
OG0001532	XENTR11612, XENTR16708, XENTR06237	APOSJ_09970, APOSJ_09969
OG0001533	XENTR07080, XENTR17861	APOSJ_42562, APOSJ_42563, APOSJ_42564
OG0001534	XENTR05627, XENTR06763, XENTR05628	APOSJ_63458, APOSJ_35365, APOSJ_35361, APOSJ_35363, APOSJ_35359, APOSJ_35362, APOSJ_35360
OG0001536	XENTR00181, XENTR02934	APOSJ_12164, APOSJ_12167, APOSJ_12169, APOSJ_10163, APOSJ_17919, APOSJ_10160, APOSJ_17918, APOSJ_12165, APOSJ_47347, APOSJ_43077, APOSJ_10164, APOSJ_06320, APOSJ_12166, APOSJ_17920, APOSJ_17921, APOSJ_10162, APOSJ_06319, APOSJ_10161, APOSJ_12168, APOSJ_06321
OG0001538	XENTR15405	APOSJ_32609, APOSJ_06874, APOSJ_43458
OG0001545	XENTR08623, XENTR05315, XENTR18196	APOSJ_59325
OG0001546	XENTR02403, XENTR05092	APOSJ_33827
OG0001549	XENTR06613, XENTR07982, XENTR02588	APOSJ_18418, APOSJ_18415, APOSJ_18417, APOSJ_18416
OG0001550	XENTR12624	APOSJ_35970, APOSJ_37097, APOSJ_18901, APOSJ_43280, APOSJ_17288
OG0001551	XENTR05545, XENTR05547	APOSJ_20173, APOSJ_65295, APOSJ_65315, APOSJ_40271, APOSJ_30369, APOSJ_13184, APOSJ_13182, APOSJ_63144, APOSJ_38371, APOSJ_13180, APOSJ_13185, APOSJ_13181, APOSJ_40283, APOSJ_30420, APOSJ_38374, APOSJ_20172, APOSJ_65319, APOSJ_65300, APOSJ_65296, APOSJ_38373
OG0001552	XENTR07028	APOSJ_36407, APOSJ_36406, APOSJ_40615, APOSJ_40614
OG0001553	XENTR02229, XENTR09430, XENTR09742	APOSJ_33155
OG0001554	XENTR08488, XENTR05924	APOSJ_01812, APOSJ_01815, APOSJ_39913, APOSJ_01813, APOSJ_63168, APOSJ_01814, APOSJ_59008, APOSJ_11208, APOSJ_39916, APOSJ_63170, APOSJ_51471, APOSJ_63171, APOSJ_11202, APOSJ_63173, APOSJ_11207, APOSJ_38163, APOSJ_63174, APOSJ_63169, APOSJ_63167, APOSJ_03538, APOSJ_63172
OG0001557	XENTR11819	APOSJ_10654, APOSJ_10652, APOSJ_10655, APOSJ_10651, APOSJ_10653, APOSJ_10656
OG0001558	XENTR16416, XENTR06488	APOSJ_61618
OG0001559	XENTR09039, XENTR06623	APOSJ_09869, APOSJ_09865
OG0001560	XENTR12473, XENTR04353, XENTR13870, XENTR12299	APOSJ_59884, APOSJ_59935
OG0001561	XENTR16133, XENTR07954, XENTR01341	APOSJ_47065, APOSJ_22872, APOSJ_47066, APOSJ_47067, APOSJ_47068
OG0001563	XENTR12134	APOSJ_30084, APOSJ_30085, APOSJ_28436
OG0001564	XENTR03255, XENTR05932	APOSJ_17825, APOSJ_17828
OG0001565	XENTR14497, XENTR14805, XENTR12160	APOSJ_56291, APOSJ_56292
OG0001566	XENTR12398, XENTR12399, XENTR04955	APOSJ_55830, APOSJ_55832, APOSJ_55836, APOSJ_55833, APOSJ_55829, APOSJ_55831, APOSJ_55834, APOSJ_55835
OG0001567	XENTR10094, XENTR00289	APOSJ_29433, APOSJ_36664
OG0001568	XENTR05615	APOSJ_51707, APOSJ_63229, APOSJ_56617, APOSJ_08333, APOSJ_60412, APOSJ_43837, APOSJ_08932, APOSJ_43833, APOSJ_43838, APOSJ_43836, APOSJ_43834, APOSJ_43832, APOSJ_08920, APOSJ_43835, APOSJ_43839, APOSJ_63230, APOSJ_51344, APOSJ_56619, APOSJ_64647, APOSJ_63233, APOSJ_63232, APOSJ_64648, APOSJ_63231, APOSJ_56616, APOSJ_56621
OG0001569	XENTR02711, XENTR00703, XENTR00702	APOSJ_04760
OG0001570	XENTR05431	APOSJ_13094, APOSJ_13092, APOSJ_20991, APOSJ_13088, APOSJ_20995, APOSJ_20992, APOSJ_17048, APOSJ_20994, APOSJ_13089, APOSJ_20993
OG0001571	XENTR14473	APOSJ_58190, APOSJ_41488, APOSJ_41492, APOSJ_41491, APOSJ_41490, APOSJ_41489, APOSJ_58191, APOSJ_41493, APOSJ_41486, APOSJ_60005
OG0001572	XENTR14408	APOSJ_10785, APOSJ_03281, APOSJ_03280, APOSJ_10782
OG0001572	XENTR03742	APOSJ_24843, APOSJ_12670
OG0001573	XENTR03987, XENTR08694	APOSJ_07885, APOSJ_28755, APOSJ_28751, APOSJ_40296, APOSJ_07889, APOSJ_04624, APOSJ_40300, APOSJ_28754, APOSJ_40307, APOSJ_07891, APOSJ_55775, APOSJ_55792, APOSJ_27081, APOSJ_07880, APOSJ_55784, APOSJ_06375, APOSJ_27094, APOSJ_06376, APOSJ_07881, APOSJ_07877, APOSJ_21923, APOSJ_07879, APOSJ_40302
OG0001574	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496	APOSJ_61647, APOSJ_34078, APOSJ_61646, APOSJ_61645
OG0001576	XENTR15048, XENTR13227	APOSJ_04347, APOSJ_04350, APOSJ_04348, APOSJ_04352, APOSJ_55939, APOSJ_04349
OG0001578	XENTR01969, XENTR09544	APOSJ_57447, APOSJ_34870
OG0001579	XENTR06690	APOSJ_12988
OG0001580	XENTR13327, XENTR07267	APOSJ_03305, APOSJ_44754
OG0001581	XENTR07619, XENTR15249	APOSJ_31513, APOSJ_31511
OG0001582	XENTR07708, XENTR17762, XENTR01173	APOSJ_22671, APOSJ_22672
OG0001583	XENTR11561, XENTR14641	APOSJ_31852, APOSJ_35085, APOSJ_31848, APOSJ_35090
OG0001584	XENTR09628, XENTR09629	APOSJ_15802, APOSJ_15809, APOSJ_56573, APOSJ_19213, APOSJ_09972, APOSJ_64355, APOSJ_19212, APOSJ_15804, APOSJ_19211, APOSJ_15805, APOSJ_19215, APOSJ_15803, APOSJ_64352, APOSJ_09974, APOSJ_19214, APOSJ_15801, APOSJ_15808, APOSJ_56564, APOSJ_15807, APOSJ_38624, APOSJ_19210, APOSJ_15806, APOSJ_56567
OG0001588	XENTR06850	APOSJ_42385, APOSJ_05173, APOSJ_32125, APOSJ_05174, APOSJ_45668, APOSJ_14284
OG0001589	XENTR11338	APOSJ_14719, APOSJ_14718
OG0001590	XENTR10428	APOSJ_65369, APOSJ_53807, APOSJ_20527, APOSJ_53809, APOSJ_02633, APOSJ_02632, APOSJ_16709
OG0001592	XENTR11244, XENTR11243	APOSJ_24818, APOSJ_65291, APOSJ_45308
OG0001593	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433	APOSJ_26984
OG0001596	XENTR06371	APOSJ_05197, APOSJ_23634
OG0001597	XENTR05372	APOSJ_16716
OG0001597	XENTR10161	APOSJ_46774, APOSJ_07428, APOSJ_46773
OG0001599	XENTR07390, XENTR07367	APOSJ_31317, APOSJ_16426, APOSJ_16427, APOSJ_16428, APOSJ_36946, APOSJ_36950, APOSJ_16425, APOSJ_36948, APOSJ_16429, APOSJ_50624, APOSJ_36951
OG0001604	XENTR11091	APOSJ_23212
OG0001604	XENTR13341	APOSJ_11756, APOSJ_11757, APOSJ_11755
OG0001605	XENTR04606	APOSJ_11572, APOSJ_00300, APOSJ_00299
OG0001606	XENTR08318	APOSJ_26004, APOSJ_46805, APOSJ_46804, APOSJ_32859, APOSJ_26002, APOSJ_24845, APOSJ_26001, APOSJ_26000, APOSJ_46806, APOSJ_24855, APOSJ_46803, APOSJ_32862
OG0001606	XENTR10494	APOSJ_62935, APOSJ_03170
OG0001608	XENTR00220, XENTR05052	APOSJ_40845, APOSJ_40846, APOSJ_29211, APOSJ_29212, APOSJ_29210
OG0001609	XENTR06189	APOSJ_55743
OG0001609	XENTR11285	APOSJ_61570, APOSJ_41734, APOSJ_61571, APOSJ_61572
OG0001610	XENTR16107, XENTR10867, XENTR00221	APOSJ_24527
OG0001611	XENTR13532, XENTR13440, XENTR02083	APOSJ_54771
OG0001612	XENTR11391	APOSJ_00298
OG0001614	XENTR03364	APOSJ_27375, APOSJ_27377, APOSJ_27376, APOSJ_27374
OG0001614	XENTR09810	APOSJ_45583
OG0001615	XENTR04468, XENTR16398	APOSJ_02743
OG0001617	XENTR11229, XENTR17736, XENTR07959	APOSJ_59612, APOSJ_59610
OG0001620	XENTR12935, XENTR17480, XENTR03941	APOSJ_13629, APOSJ_60470, APOSJ_13630
OG0001621	XENTR01806, XENTR05633	APOSJ_01009, APOSJ_01011
OG0001622	XENTR13104, XENTR02280	APOSJ_61201, APOSJ_61715, APOSJ_41718, APOSJ_41716, APOSJ_41640, APOSJ_41635, APOSJ_41721, APOSJ_41639, APOSJ_62675, APOSJ_41723, APOSJ_41722, APOSJ_41720, APOSJ_41636, APOSJ_62433, APOSJ_41638, APOSJ_41717
OG0001624	XENTR12858, XENTR07807	APOSJ_22513, APOSJ_57898, APOSJ_63369, APOSJ_63370, APOSJ_63371
OG0001627	XENTR11789	APOSJ_46441, APOSJ_39408, APOSJ_39409, APOSJ_39407
OG0001627	XENTR13175, XENTR07907	APOSJ_14817, APOSJ_14816, APOSJ_14818, APOSJ_14819
OG0001628	XENTR01654	APOSJ_05236, APOSJ_05233, APOSJ_05234, APOSJ_05235
OG0001634	XENTR11998	APOSJ_13351, APOSJ_13350
OG0001635	XENTR14373, XENTR03970	APOSJ_36928, APOSJ_36927
OG0001636	XENTR00472	APOSJ_56858, APOSJ_63477, APOSJ_56859, APOSJ_63478, APOSJ_56860, APOSJ_56856, APOSJ_16529, APOSJ_56852, APOSJ_16532, APOSJ_16530, APOSJ_56853, APOSJ_56855, APOSJ_11294, APOSJ_63479, APOSJ_38517, APOSJ_38518, APOSJ_64615, APOSJ_16531, APOSJ_56857, APOSJ_16534, APOSJ_63480, APOSJ_63476, APOSJ_53196, APOSJ_56854, APOSJ_28559
OG0001638	XENTR17765, XENTR01518	APOSJ_64399, APOSJ_64400
OG0001639	XENTR05276, XENTR13285, XENTR13286	APOSJ_55493, APOSJ_55491, APOSJ_55490, APOSJ_55492
OG0001641	XENTR14307	APOSJ_19160, APOSJ_56193, APOSJ_19164, APOSJ_19165, APOSJ_19167, APOSJ_19158, APOSJ_56199, APOSJ_19162
OG0001642	XENTR09499, XENTR14534, XENTR14535	APOSJ_04309
OG0001643	XENTR05703, XENTR05702, XENTR14501	APOSJ_59627, APOSJ_59624, APOSJ_59626, APOSJ_59625, APOSJ_59628, APOSJ_31265
OG0001644	XENTR02166	APOSJ_10481, APOSJ_16292, APOSJ_16296, APOSJ_43892, APOSJ_31940, APOSJ_63430, APOSJ_31941, APOSJ_63441, APOSJ_48001, APOSJ_16294, APOSJ_47998, APOSJ_16297, APOSJ_14906, APOSJ_16298, APOSJ_63433, APOSJ_10483, APOSJ_16295, APOSJ_48002, APOSJ_47999, APOSJ_48000, APOSJ_16293, APOSJ_48003, APOSJ_16291, APOSJ_10482
OG0001651	XENTR14299, XENTR16608	APOSJ_07597
OG0001652	XENTR13535	APOSJ_43734, APOSJ_43735, APOSJ_43737, APOSJ_43736
OG0001653	XENTR11019	APOSJ_56239, APOSJ_63973, APOSJ_63972, APOSJ_39228, APOSJ_63976, APOSJ_63970, APOSJ_56238, APOSJ_39231, APOSJ_63969, APOSJ_39229, APOSJ_63977, APOSJ_56242, APOSJ_39230
OG0001654	XENTR09616, XENTR17243, XENTR09614	APOSJ_18954, APOSJ_18955
OG0001655	XENTR03302, XENTR02328, XENTR08790, XENTR08791	APOSJ_30007, APOSJ_04829
OG0001656	XENTR04366	APOSJ_00045, APOSJ_00046
OG0001657	XENTR00532, XENTR17851	APOSJ_25883
OG0001658	XENTR04483	APOSJ_61026
OG0001659	XENTR05457, XENTR00169	APOSJ_26881, APOSJ_26880, APOSJ_26879, APOSJ_26878
OG0001660	XENTR13183, XENTR03454, XENTR14380	APOSJ_24838
OG0001661	XENTR10294	APOSJ_17358
OG0001661	XENTR10421	APOSJ_44002, APOSJ_09233
OG0001662	XENTR08476	APOSJ_53251
OG0001662	XENTR03671, XENTR14025	APOSJ_10467, APOSJ_10468, APOSJ_10466
OG0001663	XENTR16289, XENTR18540, XENTR18541	APOSJ_62285, APOSJ_35432, APOSJ_35433, APOSJ_30721
OG0001664	XENTR11452	APOSJ_52558
OG0001665	XENTR01674	APOSJ_42522, APOSJ_42521, APOSJ_42523, APOSJ_42524, APOSJ_31675, APOSJ_42525
OG0001665	XENTR10394	APOSJ_48224
OG0001666	XENTR09349	APOSJ_11482, APOSJ_11481, APOSJ_32540, APOSJ_29555, APOSJ_06659, APOSJ_32541, APOSJ_18175
OG0001667	XENTR12439, XENTR07091	APOSJ_18691, APOSJ_18694, APOSJ_18689, APOSJ_18693, APOSJ_18687, APOSJ_18688, APOSJ_18692, APOSJ_18690
OG0001668	XENTR00151	APOSJ_01344, APOSJ_37157, APOSJ_37155, APOSJ_37158, APOSJ_37160, APOSJ_01345, APOSJ_32527, APOSJ_37154, APOSJ_37159, APOSJ_37161, APOSJ_37156, APOSJ_01346
OG0001670	XENTR06115, XENTR06114	APOSJ_05935, APOSJ_05934
OG0001671	XENTR08372	APOSJ_12742, APOSJ_12743, APOSJ_14959, APOSJ_12744
OG0001672	XENTR03686, XENTR05392, XENTR14798	APOSJ_40109
OG0001673	XENTR02411	APOSJ_53472, APOSJ_63447, APOSJ_63452
OG0001674	XENTR05318, XENTR08311, XENTR08310, XENTR08309	APOSJ_31605, APOSJ_40256, APOSJ_31604, APOSJ_40259, APOSJ_40254, APOSJ_31609, APOSJ_01211, APOSJ_40253, APOSJ_40255, APOSJ_40258, APOSJ_31606, APOSJ_31608, APOSJ_40252, APOSJ_31610, APOSJ_31603, APOSJ_40257, APOSJ_31607, APOSJ_01213, APOSJ_50050, APOSJ_40251
OG0001675	XENTR05024, XENTR15538	APOSJ_35759, APOSJ_35758, APOSJ_35760, APOSJ_35761, APOSJ_24074, APOSJ_35764, APOSJ_35762, APOSJ_35763
OG0001676	XENTR08921	APOSJ_44943
OG0001676	XENTR08096	APOSJ_63125
OG0001677	XENTR06345	APOSJ_04509, APOSJ_31936, APOSJ_04507, APOSJ_04508
OG0001678	XENTR12440, XENTR04156	APOSJ_57538, APOSJ_57542, APOSJ_57541, APOSJ_57540, APOSJ_57539, APOSJ_57543
OG0001680	XENTR09484, XENTR09485	APOSJ_43752, APOSJ_43751
OG0001682	XENTR12019	APOSJ_18984, APOSJ_18981
OG0001682	XENTR18099	APOSJ_18983, APOSJ_55152, APOSJ_18980, APOSJ_18982
OG0001683	XENTR14409, XENTR18194, XENTR05463, XENTR11397	APOSJ_55019, APOSJ_14870, APOSJ_18963, APOSJ_18961
OG0001684	XENTR12235, XENTR00429	APOSJ_27488
OG0001685	XENTR03486, XENTR03485	APOSJ_04988
OG0001686	XENTR03714	APOSJ_34575, APOSJ_34573
OG0001687	XENTR07300	APOSJ_32447, APOSJ_32448, APOSJ_32446, APOSJ_53302, APOSJ_53303, APOSJ_53304, APOSJ_62522, APOSJ_62520, APOSJ_62523, APOSJ_62525, APOSJ_51165, APOSJ_48110, APOSJ_48122, APOSJ_61912
OG0001688	XENTR12165, XENTR12164, XENTR17332	APOSJ_23564, APOSJ_17565, APOSJ_17569, APOSJ_23563, APOSJ_17571, APOSJ_23562
OG0001689	XENTR06536, XENTR01151, XENTR01152	APOSJ_25622
OG0001691	XENTR19286	APOSJ_45144, APOSJ_45143, APOSJ_45141
OG0001691	XENTR00789, XENTR14685	APOSJ_07612
OG0001692	XENTR00015, XENTR05878, XENTR04738	APOSJ_55900, APOSJ_55901
OG0001693	XENTR12044	APOSJ_13917, APOSJ_10338, APOSJ_33706, APOSJ_33709, APOSJ_33705, APOSJ_01088, APOSJ_33707, APOSJ_10340, APOSJ_33704, APOSJ_10341, APOSJ_10339, APOSJ_33708, APOSJ_33703, APOSJ_41417, APOSJ_23117, APOSJ_59324, APOSJ_33369, APOSJ_11203, APOSJ_41416, APOSJ_33368, APOSJ_23118, APOSJ_41415, APOSJ_60007
OG0001694	XENTR06610, XENTR07039	APOSJ_05547
OG0001696	XENTR14126, XENTR08939, XENTR12073, XENTR12074	APOSJ_61070
OG0001697	XENTR04586	APOSJ_52789
OG0001703	XENTR02667	APOSJ_63425, APOSJ_63424, APOSJ_63423, APOSJ_63420, APOSJ_45929, APOSJ_32308, APOSJ_37408, APOSJ_37412, APOSJ_43795, APOSJ_34018
OG0001704	XENTR03806, XENTR03805	APOSJ_23614, APOSJ_47839, APOSJ_47840
OG0001706	XENTR05262, XENTR06974, XENTR05263	APOSJ_42799, APOSJ_03908
OG0001707	XENTR04513	APOSJ_17046, APOSJ_17047
OG0001709	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408	APOSJ_63336, APOSJ_51281, APOSJ_63337, APOSJ_13337, APOSJ_13336, APOSJ_18164, APOSJ_18161, APOSJ_18163
OG0001710	XENTR16784, XENTR13163, XENTR16154	APOSJ_63157, APOSJ_64858, APOSJ_65307, APOSJ_63155, APOSJ_65309, APOSJ_14263, APOSJ_63152, APOSJ_65311, APOSJ_03532, APOSJ_03525, APOSJ_65308
OG0001711	XENTR06620, XENTR13096	APOSJ_38471, APOSJ_49118, APOSJ_49120, APOSJ_49119
OG0001712	XENTR05564, XENTR02704	APOSJ_29209, APOSJ_15071, APOSJ_15067, APOSJ_15068
OG0001713	XENTR06081	APOSJ_00489, APOSJ_00490, APOSJ_00492, APOSJ_00493
OG0001714	XENTR03907	APOSJ_12177, APOSJ_12176
OG0001714	XENTR16567	APOSJ_23407
OG0001720	XENTR17421, XENTR17422, XENTR01149	APOSJ_27298, APOSJ_27176
OG0001721	XENTR13555, XENTR07868, XENTR08455	APOSJ_03680, APOSJ_03678, APOSJ_03679, APOSJ_03677
OG0001723	XENTR11325, XENTR02045, XENTR09068	APOSJ_29659, APOSJ_15139, APOSJ_15140
OG0001724	XENTR07871	APOSJ_51905, APOSJ_51903, APOSJ_51904
OG0001725	XENTR03645, XENTR08140, XENTR14311	APOSJ_38158, APOSJ_38155, APOSJ_44557, APOSJ_09351, APOSJ_09355, APOSJ_39082, APOSJ_09356, APOSJ_09353, APOSJ_09352, APOSJ_39083, APOSJ_39081, APOSJ_09354, APOSJ_09349, APOSJ_09350
OG0001726	XENTR10952	APOSJ_44094, APOSJ_44095, APOSJ_37983, APOSJ_61969
OG0001726	XENTR11726	APOSJ_14436
OG0001727	XENTR02406, XENTR00200, XENTR00201	APOSJ_18058
OG0001728	XENTR08116, XENTR00572	APOSJ_54179
OG0001729	XENTR02877, XENTR02809	APOSJ_21871, APOSJ_21876, APOSJ_07606, APOSJ_21877, APOSJ_21872, APOSJ_21874, APOSJ_21875, APOSJ_21873
OG0001730	XENTR00053, XENTR16791	APOSJ_41351, APOSJ_41350
OG0001731	XENTR15747	APOSJ_38684
OG0001732	XENTR09057, XENTR03190	APOSJ_36633, APOSJ_36634
OG0001733	XENTR07919	APOSJ_42226, APOSJ_29363, APOSJ_53155, APOSJ_29365, APOSJ_29361, APOSJ_29366, APOSJ_29364, APOSJ_53158, APOSJ_42224, APOSJ_29362, APOSJ_42229, APOSJ_53156
OG0001735	XENTR05402, XENTR16930	APOSJ_38797, APOSJ_38794, APOSJ_35863, APOSJ_38792, APOSJ_38793, APOSJ_38795
OG0001736	XENTR10208, XENTR16350	APOSJ_46829, APOSJ_40395, APOSJ_59219, APOSJ_59220
OG0001737	XENTR11412, XENTR11594, XENTR12766	APOSJ_39307
OG0001738	XENTR14124, XENTR16771	APOSJ_00826, APOSJ_04426, APOSJ_04425, APOSJ_00823, APOSJ_27504, APOSJ_00825, APOSJ_04424
OG0001739	XENTR13668, XENTR18284	APOSJ_61308
OG0001740	XENTR17497, XENTR16779	APOSJ_54426, APOSJ_03026, APOSJ_54424, APOSJ_54425
OG0001743	XENTR07739	APOSJ_35753, APOSJ_35754, APOSJ_35752, APOSJ_35748, APOSJ_35757, APOSJ_35756, APOSJ_35747, APOSJ_35755
OG0001744	XENTR04185, XENTR01893, XENTR04186, XENTR06221	APOSJ_51265
OG0001746	XENTR17012	APOSJ_39381, APOSJ_26969, APOSJ_49922, APOSJ_39378, APOSJ_39377, APOSJ_27004
OG0001747	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433	APOSJ_28873, APOSJ_28874
OG0001752	XENTR05862, XENTR05863, XENTR10279	APOSJ_16122, APOSJ_38726, APOSJ_38721, APOSJ_38722, APOSJ_42813
OG0001754	XENTR11387, XENTR08474, XENTR05086	APOSJ_46299
OG0001755	XENTR09873	APOSJ_40814
OG0001755	XENTR02652	APOSJ_19271
OG0001756	XENTR08856	APOSJ_33179
OG0001756	XENTR02230	APOSJ_05743, APOSJ_05740, APOSJ_05744, APOSJ_05741, APOSJ_05742, APOSJ_05739
OG0001757	XENTR14855, XENTR13413	APOSJ_00295
OG0001759	XENTR14143	APOSJ_50286, APOSJ_35775, APOSJ_35773, APOSJ_35776, APOSJ_56811, APOSJ_56810, APOSJ_44028, APOSJ_35774, APOSJ_50890, APOSJ_50285, APOSJ_44032
OG0001760	XENTR10103	APOSJ_55913
OG0001768	XENTR02663	APOSJ_36319
OG0001768	XENTR00583	APOSJ_51908
OG0001769	XENTR12819	APOSJ_53780
OG0001769	XENTR13309	APOSJ_42247
OG0001770	XENTR05192, XENTR05256, XENTR09738, XENTR01019	APOSJ_45787
OG0001772	XENTR14857, XENTR14769, XENTR13408	APOSJ_33059, APOSJ_33058, APOSJ_33057
OG0001774	XENTR17983	APOSJ_55356, APOSJ_55357
OG0001774	XENTR10461	APOSJ_09707, APOSJ_09706
OG0001778	XENTR16949, XENTR16948	APOSJ_24440, APOSJ_35841, APOSJ_35840, APOSJ_35839
OG0001780	XENTR00800	APOSJ_14495, APOSJ_14496, APOSJ_14498, APOSJ_25659, APOSJ_14497
OG0001781	XENTR01701	APOSJ_38957
OG0001781	XENTR12943	APOSJ_35946
OG0001782	XENTR03438	APOSJ_17433, APOSJ_17434
OG0001782	XENTR07561	APOSJ_44887, APOSJ_19814
OG0001783	XENTR01760, XENTR09127	APOSJ_59320, APOSJ_59317, APOSJ_06274, APOSJ_59316, APOSJ_59319, APOSJ_51768, APOSJ_59321, APOSJ_59322, APOSJ_51769, APOSJ_59323, APOSJ_59318, APOSJ_59315
OG0001785	XENTR09347	APOSJ_60373, APOSJ_52917
OG0001787	XENTR16345, XENTR10666, XENTR10665, XENTR13689	APOSJ_20194, APOSJ_20193, APOSJ_20192, APOSJ_20191, APOSJ_20196, APOSJ_20195
OG0001788	XENTR05179	APOSJ_62498
OG0001789	XENTR01158, XENTR11105	APOSJ_49885, APOSJ_49884
OG0001790	XENTR08234	APOSJ_40377, APOSJ_61259, APOSJ_61260, APOSJ_40381, APOSJ_61257, APOSJ_61261
OG0001792	XENTR11934, XENTR11933	APOSJ_31470
OG0001793	XENTR10072	APOSJ_07171, APOSJ_07172
OG0001794	XENTR10714	APOSJ_52101, APOSJ_58953, APOSJ_55477, APOSJ_52099, APOSJ_55475, APOSJ_55473, APOSJ_52098, APOSJ_52102, APOSJ_52093, APOSJ_52100, APOSJ_58954
OG0001798	XENTR16775, XENTR10051	APOSJ_23555, APOSJ_23556, APOSJ_05238, APOSJ_11057, APOSJ_05239, APOSJ_05240
OG0001799	XENTR03523, XENTR06340	APOSJ_40631
OG0001800	XENTR11113, XENTR10796	APOSJ_32452, APOSJ_32453
OG0001801	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415	APOSJ_57551
OG0001802	XENTR18670	APOSJ_53561, APOSJ_53560
OG0001803	XENTR06469, XENTR14813, XENTR04331	APOSJ_06192, APOSJ_06191, APOSJ_02608
OG0001804	XENTR12189, XENTR00869	APOSJ_61357
OG0001805	XENTR07066, XENTR17499	APOSJ_08317, APOSJ_08319, APOSJ_08320, APOSJ_08318
OG0001806	XENTR00733, XENTR02566, XENTR02565	APOSJ_58209, APOSJ_64351, APOSJ_58210, APOSJ_58211
OG0001807	XENTR12261	APOSJ_51589, APOSJ_51590, APOSJ_16038, APOSJ_45131, APOSJ_45133, APOSJ_45253, APOSJ_45132, APOSJ_45254, APOSJ_51591, APOSJ_37034, APOSJ_37033, APOSJ_37035
OG0001808	XENTR15385, XENTR00368	APOSJ_46750
OG0001809	XENTR00099	APOSJ_23531
OG0001810	XENTR11814	APOSJ_56612, APOSJ_25193, APOSJ_19227, APOSJ_19224, APOSJ_19225, APOSJ_19228, APOSJ_14416, APOSJ_19226, APOSJ_14417, APOSJ_19229, APOSJ_14415, APOSJ_14414
OG0001812	XENTR13693	APOSJ_60821, APOSJ_58432, APOSJ_41240, APOSJ_41235, APOSJ_41232
OG0001814	XENTR12256, XENTR09203	APOSJ_51126, APOSJ_12384, APOSJ_12383, APOSJ_12387, APOSJ_12385, APOSJ_12386, APOSJ_51139, APOSJ_12804
OG0001816	XENTR04741	APOSJ_06151, APOSJ_63829
OG0001817	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609	APOSJ_36416
OG0001818	XENTR08496, XENTR08495, XENTR08497, XENTR16571	APOSJ_27404, APOSJ_27405, APOSJ_11675
OG0001819	XENTR03393, XENTR03154	APOSJ_61983, APOSJ_61985, APOSJ_44158, APOSJ_36402, APOSJ_61982, APOSJ_45827, APOSJ_36284, APOSJ_45813
OG0001820	XENTR11735, XENTR11739, XENTR08919	APOSJ_43192, APOSJ_43191
OG0001821	XENTR04786	APOSJ_00250, APOSJ_00253, APOSJ_00256, APOSJ_00249, APOSJ_00252, APOSJ_00248, APOSJ_00255, APOSJ_00251, APOSJ_00254, APOSJ_18455, APOSJ_18548, APOSJ_43243, APOSJ_63310, APOSJ_63309, APOSJ_63312
OG0001822	XENTR17740	APOSJ_50086
