Orthogroup	ASTMX	HUMAN
OG0000615	ASTMX16657, ASTMX03183	HUMAN21799
OG0000616	ASTMX03499	HUMAN15635
OG0000616	ASTMX16225	HUMAN15634, HUMAN15631, HUMAN15630, HUMAN15633
OG0000616	ASTMX12370, ASTMX03498	HUMAN05634
OG0000616	ASTMX08899	HUMAN01902
OG0000617	ASTMX00627	HUMAN06246
OG0000618	ASTMX02522	HUMAN25830
OG0000619	ASTMX10497	HUMAN30255
OG0000619	ASTMX15037	HUMAN07791
OG0000619	ASTMX11698, ASTMX11697	HUMAN18310
OG0000623	ASTMX07600	HUMAN29673, HUMAN25277
OG0000623	ASTMX07831, ASTMX20139	HUMAN13183
OG0000623	ASTMX15503	HUMAN20164
OG0000624	ASTMX13226	HUMAN13141, HUMAN13140, HUMAN13137, HUMAN13139
OG0000624	ASTMX19412	HUMAN04665
OG0000624	ASTMX08664	HUMAN17862, HUMAN17863
OG0000625	ASTMX11302	HUMAN21164
OG0000625	ASTMX16522, ASTMX11303	HUMAN21166, HUMAN21167
OG0000625	ASTMX14967, ASTMX11878	HUMAN05685
OG0000625	ASTMX10549	HUMAN21168
OG0000626	ASTMX00847	HUMAN27952, HUMAN27948, HUMAN27949, HUMAN27947
OG0000626	ASTMX01224	HUMAN25546
OG0000626	ASTMX06433, ASTMX01759, ASTMX01760	HUMAN28493, HUMAN28494, HUMAN19309, HUMAN19310
OG0000627	ASTMX00646, ASTMX01724	HUMAN09736
OG0000627	ASTMX02960, ASTMX07039	HUMAN05647, HUMAN05648
OG0000627	ASTMX06195	HUMAN21321
OG0000628	ASTMX05782	HUMAN00812
OG0000628	ASTMX11840, ASTMX18687	HUMAN29648
OG0000628	ASTMX03435	HUMAN19013
OG0000628	ASTMX12380, ASTMX18405	HUMAN25575
OG0000628	ASTMX15898	HUMAN13689, HUMAN13690
OG0000629	ASTMX17914, ASTMX07251	HUMAN07070
OG0000631	ASTMX12519, ASTMX16186, ASTMX08079, ASTMX01385	HUMAN09236
OG0000631	ASTMX13773	HUMAN26651
OG0000631	ASTMX11017, ASTMX10453	HUMAN12569
OG0000631	ASTMX10203	HUMAN12788
OG0000631	ASTMX15063	HUMAN02602
OG0000631	ASTMX14478, ASTMX21082	HUMAN00764, HUMAN00766
OG0000631	ASTMX20256, ASTMX01113, ASTMX09803, ASTMX09531	HUMAN07455
OG0000631	ASTMX01213, ASTMX01211, ASTMX01214, ASTMX01210, ASTMX01209	HUMAN00703
OG0000634	ASTMX01056	HUMAN19294
OG0000636	ASTMX16568, ASTMX15211	HUMAN24046
OG0000636	ASTMX02467, ASTMX01529	HUMAN03669
OG0000636	ASTMX19165, ASTMX14950	HUMAN24047
OG0000637	ASTMX21369	HUMAN29494
OG0000637	ASTMX21579, ASTMX17434	HUMAN13558
OG0000639	ASTMX07088	HUMAN09533, HUMAN09532
OG0000639	ASTMX03393	HUMAN14008, HUMAN14006
OG0000639	ASTMX02657	HUMAN27984
OG0000639	ASTMX07469	HUMAN18874
OG0000641	ASTMX00505, ASTMX10774, ASTMX10773, ASTMX09397	HUMAN06466, HUMAN06440, HUMAN06446, HUMAN06441, HUMAN06443, HUMAN06442, HUMAN06444, HUMAN06445, HUMAN06450, HUMAN06449, HUMAN06448, HUMAN06451, HUMAN06447, HUMAN06465, HUMAN06462, HUMAN06463, HUMAN06460, HUMAN06461, HUMAN06455, HUMAN06452, HUMAN06453, HUMAN06454, HUMAN06456, HUMAN06458, HUMAN06459, HUMAN06457
OG0000642	ASTMX01930, ASTMX01929, ASTMX17309, ASTMX04214, ASTMX12313	HUMAN22651
OG0000642	ASTMX10591	HUMAN16907
OG0000643	ASTMX02318	HUMAN15348
OG0000643	ASTMX01314	HUMAN16800
OG0000643	ASTMX20408	HUMAN07323
OG0000643	ASTMX03512	HUMAN26427
OG0000644	ASTMX16962	HUMAN22116
OG0000644	ASTMX21496, ASTMX18112	HUMAN17148, HUMAN17149
OG0000645	ASTMX12833, ASTMX02606	HUMAN10998
OG0000645	ASTMX18567	HUMAN28596
OG0000645	ASTMX05124	HUMAN09882
OG0000646	ASTMX06884	HUMAN27168, HUMAN27166
OG0000646	ASTMX16478	HUMAN21940
OG0000646	ASTMX02676	HUMAN26714, HUMAN26713, HUMAN26712
OG0000646	ASTMX07029	HUMAN08137
OG0000646	ASTMX07086	HUMAN15251
OG0000646	ASTMX20232	HUMAN20778
OG0000647	ASTMX06640	HUMAN03823
OG0000648	ASTMX22428	HUMAN24454
OG0000648	ASTMX15128	HUMAN30639, HUMAN30638, HUMAN30677, HUMAN30667, HUMAN24455
OG0000648	ASTMX02551	HUMAN11456
OG0000649	ASTMX18484, ASTMX18485, ASTMX01888	HUMAN25984
OG0000650	ASTMX12731	HUMAN18217
OG0000650	ASTMX05353	HUMAN06708
OG0000650	ASTMX08700	HUMAN20675
OG0000650	ASTMX08975, ASTMX20574	HUMAN29107
OG0000650	ASTMX08278, ASTMX16890, ASTMX00837	HUMAN26004, HUMAN26007
OG0000650	ASTMX13841	HUMAN17225
OG0000651	ASTMX17737, ASTMX05303	HUMAN06591
OG0000651	ASTMX08641	HUMAN26012, HUMAN21917
OG0000652	ASTMX00761	HUMAN21071
OG0000652	ASTMX07128, ASTMX20824	HUMAN26943
OG0000652	ASTMX06369	HUMAN30543
OG0000653	ASTMX20196	HUMAN12926
OG0000653	ASTMX12008	HUMAN26558, HUMAN26556
OG0000653	ASTMX16680	HUMAN14283
OG0000653	ASTMX08281	HUMAN01134
OG0000653	ASTMX18100	HUMAN08393, HUMAN08395
OG0000653	ASTMX03946	HUMAN04740
OG0000653	ASTMX02496	HUMAN02676
OG0000653	ASTMX13550	HUMAN29035
OG0000653	ASTMX18970, ASTMX13180, ASTMX06484	HUMAN01203
OG0000654	ASTMX13738	HUMAN06311
OG0000654	ASTMX19746	HUMAN02928
OG0000654	ASTMX10206	HUMAN12517, HUMAN12516
OG0000654	ASTMX17145, ASTMX00164	HUMAN17734
OG0000657	ASTMX12483	HUMAN28804
OG0000657	ASTMX19401	HUMAN09580
OG0000660	ASTMX00650	HUMAN17951
OG0000660	ASTMX14506	HUMAN29765, HUMAN20002
OG0000660	ASTMX05874	HUMAN12473
OG0000660	ASTMX20321	HUMAN18492
OG0000662	ASTMX17885	HUMAN07575, HUMAN24055
OG0000662	ASTMX16404, ASTMX12633	HUMAN13608
OG0000662	ASTMX19890	HUMAN20161
OG0000662	ASTMX07727	HUMAN20159
OG0000663	ASTMX00870	HUMAN28104
OG0000663	ASTMX22176	HUMAN16610
OG0000664	ASTMX04014	HUMAN29786
OG0000664	ASTMX05721, ASTMX16074	HUMAN06961
OG0000664	ASTMX00707	HUMAN02401
OG0000664	ASTMX05443	HUMAN18076
OG0000664	ASTMX20094	HUMAN26530
OG0000665	ASTMX00639, ASTMX14293	HUMAN09548
OG0000665	ASTMX19003, ASTMX12074	HUMAN28609
OG0000665	ASTMX09156, ASTMX14734	HUMAN01767, HUMAN01766
OG0000665	ASTMX03383	HUMAN17334, HUMAN28606, HUMAN28736
OG0000666	ASTMX16636	HUMAN05776
OG0000666	ASTMX13230, ASTMX04456	HUMAN12708
OG0000666	ASTMX12814, ASTMX08397	HUMAN28883
OG0000666	ASTMX19047	HUMAN29934
OG0000670	ASTMX20785, ASTMX03449	HUMAN11951
OG0000670	ASTMX08812	HUMAN30284
OG0000670	ASTMX09574	HUMAN07897
OG0000670	ASTMX02280, ASTMX21360	HUMAN21594, HUMAN21596
OG0000670	ASTMX21701, ASTMX18201	HUMAN02100
OG0000671	ASTMX06408, ASTMX19050	HUMAN30521
OG0000671	ASTMX00924, ASTMX01022	HUMAN20442
OG0000671	ASTMX16162, ASTMX15147	HUMAN02416, HUMAN06726
OG0000672	ASTMX06515	HUMAN21925
OG0000672	ASTMX05666	HUMAN11935
OG0000672	ASTMX04882	HUMAN13493
OG0000674	ASTMX11026	HUMAN09924
OG0000674	ASTMX07263	HUMAN06161
OG0000674	ASTMX16632	HUMAN04193
OG0000674	ASTMX09005	HUMAN04194
OG0000675	ASTMX11306	HUMAN03749, HUMAN03750
OG0000676	ASTMX00864	HUMAN28075
OG0000676	ASTMX18277	HUMAN19050
OG0000676	ASTMX08754	HUMAN18527
OG0000676	ASTMX04107	HUMAN30341
OG0000676	ASTMX12053, ASTMX05384	HUMAN07788
OG0000678	ASTMX01451	HUMAN12984
OG0000678	ASTMX04995	HUMAN10229
OG0000678	ASTMX19465, ASTMX12926	HUMAN20207
OG0000680	ASTMX09412	HUMAN06270
OG0000681	ASTMX16270	HUMAN22874
OG0000681	ASTMX14874	HUMAN22875
OG0000681	ASTMX04528	HUMAN30330
OG0000681	ASTMX09518	HUMAN07593
OG0000681	ASTMX09258	HUMAN02332
OG0000681	ASTMX00394	HUMAN04346, HUMAN04345, HUMAN04347
OG0000682	ASTMX11995	HUMAN17110
OG0000682	ASTMX12288, ASTMX10499	HUMAN03634
OG0000682	ASTMX07767	HUMAN22132
OG0000683	ASTMX00004, ASTMX04192	HUMAN29566
OG0000683	ASTMX02366	HUMAN01197
OG0000683	ASTMX14160	HUMAN01198
OG0000684	ASTMX02670	HUMAN13719
OG0000684	ASTMX13854	HUMAN11584
OG0000685	ASTMX19743	HUMAN15987
OG0000685	ASTMX06302	HUMAN05078, HUMAN05077
OG0000685	ASTMX05561	HUMAN02355
OG0000685	ASTMX15879	HUMAN06870
OG0000686	ASTMX05101	HUMAN19732
OG0000686	ASTMX19072	HUMAN23401
OG0000690	ASTMX00910	HUMAN00660
OG0000690	ASTMX12919	HUMAN25490
OG0000690	ASTMX02690	HUMAN30038
OG0000690	ASTMX22294	HUMAN23985
OG0000691	ASTMX15518	HUMAN27972
OG0000691	ASTMX17535	HUMAN16622
OG0000691	ASTMX19545	HUMAN00463
OG0000691	ASTMX15604, ASTMX00917	HUMAN24570
OG0000691	ASTMX18521	HUMAN18866
OG0000693	ASTMX01005, ASTMX05252	HUMAN00433
OG0000693	ASTMX09341, ASTMX22319, ASTMX13726	HUMAN11745
OG0000693	ASTMX11362	HUMAN29182, HUMAN29183
OG0000694	ASTMX03278	HUMAN02501
OG0000694	ASTMX09753, ASTMX09044	HUMAN17273
OG0000695	ASTMX16491, ASTMX20005	HUMAN08341
OG0000695	ASTMX13926, ASTMX15636	HUMAN15342
OG0000695	ASTMX04364	HUMAN15501
OG0000695	ASTMX03944, ASTMX02716	HUMAN04986
OG0000695	ASTMX01311	HUMAN25018
OG0000696	ASTMX10247	HUMAN25700
OG0000696	ASTMX03712, ASTMX05859	HUMAN05312
OG0000697	ASTMX20673	HUMAN26804, HUMAN26803
OG0000697	ASTMX19355, ASTMX01748	HUMAN29864, HUMAN29865
OG0000697	ASTMX13942, ASTMX09469	HUMAN21104, HUMAN21106
OG0000698	ASTMX03878	HUMAN02486, HUMAN02485
OG0000698	ASTMX11812	HUMAN04921
OG0000698	ASTMX12891, ASTMX01360, ASTMX12890	HUMAN08679, HUMAN08678
OG0000699	ASTMX12167	HUMAN05215
OG0000699	ASTMX03451	HUMAN26731, HUMAN26730
OG0000699	ASTMX16931, ASTMX12166	HUMAN05213, HUMAN05214
OG0000700	ASTMX14574	HUMAN01382
OG0000700	ASTMX10307	HUMAN06079
OG0000700	ASTMX02187	HUMAN03881
OG0000700	ASTMX22678, ASTMX06288, ASTMX10199, ASTMX22219	HUMAN16330, HUMAN16329
OG0000701	ASTMX20666	HUMAN03226
OG0000701	ASTMX10954	HUMAN03225
OG0000701	ASTMX11996	HUMAN17194
OG0000701	ASTMX15941	HUMAN26260, HUMAN26261
OG0000702	ASTMX18168, ASTMX02447	HUMAN14229
OG0000702	ASTMX15168	HUMAN13986
OG0000702	ASTMX00641, ASTMX14288	HUMAN09541
OG0000705	ASTMX07195	HUMAN26498
OG0000705	ASTMX07146, ASTMX07194	HUMAN26497
OG0000705	ASTMX07193	HUMAN26496
OG0000705	ASTMX21013	HUMAN21005
OG0000705	ASTMX15889	HUMAN26488
OG0000705	ASTMX17551, ASTMX08378	HUMAN20931
OG0000705	ASTMX09026	HUMAN10043
OG0000705	ASTMX02406, ASTMX21950	HUMAN28855, HUMAN28856
OG0000706	ASTMX12909	HUMAN25477
OG0000706	ASTMX06417, ASTMX00708	HUMAN02403, HUMAN02402
OG0000707	ASTMX13563	HUMAN27766
OG0000707	ASTMX13842, ASTMX06790	HUMAN06817, HUMAN06815
OG0000707	ASTMX09856	HUMAN22535, HUMAN22534, HUMAN22533, HUMAN22532, HUMAN22536, HUMAN22609, HUMAN19776, HUMAN22607
OG0000708	ASTMX20485, ASTMX07401	HUMAN01283
OG0000708	ASTMX01986	HUMAN06223
OG0000708	ASTMX04018	HUMAN30508, HUMAN30507
OG0000709	ASTMX03927, ASTMX01587	HUMAN04953
OG0000709	ASTMX01677	HUMAN25132
OG0000709	ASTMX04215	HUMAN03251
OG0000710	ASTMX11525	HUMAN23146
OG0000710	ASTMX00218	HUMAN11225
OG0000710	ASTMX09787	HUMAN17440
OG0000710	ASTMX21085, ASTMX15140	HUMAN00560, HUMAN00561
OG0000711	ASTMX10859	HUMAN07022
OG0000711	ASTMX02221	HUMAN04234
OG0000711	ASTMX06274	HUMAN06823
OG0000711	ASTMX00349	HUMAN03946
OG0000712	ASTMX03963, ASTMX04673	HUMAN24190
OG0000712	ASTMX01123, ASTMX10729	HUMAN30314
OG0000712	ASTMX02260	HUMAN05265
OG0000712	ASTMX21387, ASTMX03749	HUMAN23072
OG0000713	ASTMX05607	HUMAN11949
OG0000713	ASTMX20151, ASTMX06165	HUMAN29680
OG0000713	ASTMX06166	HUMAN29681
OG0000715	ASTMX22799	HUMAN06635
OG0000715	ASTMX19603	HUMAN06633
OG0000715	ASTMX07512, ASTMX20053	HUMAN20618
OG0000715	ASTMX05364	HUMAN20620
OG0000716	ASTMX07959	HUMAN29657, HUMAN29658
OG0000716	ASTMX03833	HUMAN25164
OG0000717	ASTMX05729	HUMAN29172
OG0000717	ASTMX15771	HUMAN15098
OG0000717	ASTMX00510	HUMAN02062
OG0000718	ASTMX00156, ASTMX21497	HUMAN01467
OG0000718	ASTMX08739, ASTMX06759	HUMAN15637
OG0000718	ASTMX18042	HUMAN01962
OG0000718	ASTMX01851	HUMAN15306
OG0000720	ASTMX08205	HUMAN23733
OG0000720	ASTMX06231	HUMAN09669, HUMAN09667
OG0000721	ASTMX01119, ASTMX09098	HUMAN29978
OG0000721	ASTMX11905	HUMAN05451
OG0000722	ASTMX11006, ASTMX22801	HUMAN09223
OG0000722	ASTMX03237	HUMAN02691
OG0000722	ASTMX11068	HUMAN04759
OG0000722	ASTMX03598	HUMAN04418
OG0000722	ASTMX02154	HUMAN27014
OG0000723	ASTMX00757	HUMAN21074
OG0000723	ASTMX03618	HUMAN10400, HUMAN10399
OG0000724	ASTMX14147, ASTMX14520	HUMAN25095
OG0000724	ASTMX08940, ASTMX16541	HUMAN09359
OG0000725	ASTMX17945	HUMAN01233
OG0000725	ASTMX18944	HUMAN06086
OG0000726	ASTMX13000	HUMAN18123, HUMAN18124
OG0000726	ASTMX09401	HUMAN06404
OG0000730	ASTMX20397	HUMAN06577
OG0000730	ASTMX07875	HUMAN17989
OG0000730	ASTMX18548, ASTMX02642	HUMAN26220
OG0000730	ASTMX01674, ASTMX00160	HUMAN17582
OG0000730	ASTMX01043	HUMAN06664, HUMAN06663
OG0000731	ASTMX02541	HUMAN22042
OG0000731	ASTMX17854	HUMAN30245
OG0000731	ASTMX16715	HUMAN07638
OG0000731	ASTMX02722	HUMAN26695, HUMAN26696
OG0000732	ASTMX04110	HUMAN30214
OG0000732	ASTMX08757	HUMAN18534
OG0000732	ASTMX08756	HUMAN18537, HUMAN18535, HUMAN18536
OG0000732	ASTMX11592	HUMAN14638, HUMAN14637, HUMAN14636
OG0000732	ASTMX05482	HUMAN01096
OG0000733	ASTMX13523	HUMAN08500
OG0000733	ASTMX05629	HUMAN04842
OG0000733	ASTMX01287	HUMAN02482
OG0000733	ASTMX12275, ASTMX15113	HUMAN08921, HUMAN08918
OG0000733	ASTMX04231	HUMAN25076
OG0000734	ASTMX19512	HUMAN29415
OG0000734	ASTMX19965, ASTMX01932	HUMAN01343, HUMAN01342
OG0000735	ASTMX18670	HUMAN25549
OG0000735	ASTMX01829	HUMAN28130
OG0000736	ASTMX19171	HUMAN06476
OG0000736	ASTMX08660, ASTMX00487	HUMAN17852
OG0000737	ASTMX11985	HUMAN17101
OG0000738	ASTMX10645	HUMAN19112, HUMAN19111, HUMAN14030
OG0000738	ASTMX00735	HUMAN00271
OG0000738	ASTMX09714	HUMAN19299
OG0000738	ASTMX09715	HUMAN28176
OG0000738	ASTMX21416, ASTMX21409, ASTMX22304, ASTMX21410, ASTMX21415	HUMAN00110
OG0000740	ASTMX14537	HUMAN18572
OG0000740	ASTMX06828, ASTMX20426	HUMAN28388
OG0000740	ASTMX12672, ASTMX03661	HUMAN22675
OG0000740	ASTMX07626	HUMAN03196
OG0000743	ASTMX20693	HUMAN10614
OG0000743	ASTMX11433	HUMAN16281
OG0000743	ASTMX04870	HUMAN13445
OG0000743	ASTMX03638	HUMAN10624, HUMAN10625
OG0000743	ASTMX04869	HUMAN13443
OG0000744	ASTMX08430, ASTMX13118	HUMAN00289, HUMAN00292, HUMAN00290, HUMAN00281, HUMAN07979
OG0000744	ASTMX02655, ASTMX15516	HUMAN27970
OG0000745	ASTMX10595	HUMAN16914, HUMAN16913, HUMAN16912
OG0000746	ASTMX14203, ASTMX19139	HUMAN25657
OG0000746	ASTMX17663	HUMAN06050
OG0000746	ASTMX13418	HUMAN25656
OG0000748	ASTMX16043	HUMAN12918, HUMAN12919
OG0000749	ASTMX16104, ASTMX05800, ASTMX02758	HUMAN08964, HUMAN08965, HUMAN08966, HUMAN08963
OG0000749	ASTMX16105, ASTMX04430	HUMAN15786
OG0000750	ASTMX00934, ASTMX08372	HUMAN20901, HUMAN20902
OG0000751	ASTMX20516	HUMAN26069
OG0000751	ASTMX04152, ASTMX15696	HUMAN21913
OG0000751	ASTMX19712, ASTMX07901	HUMAN29824, HUMAN14197, HUMAN14196, HUMAN14195
OG0000752	ASTMX12098	HUMAN03702
OG0000752	ASTMX06480	HUMAN00918
OG0000752	ASTMX04128	HUMAN14778
OG0000753	ASTMX22178, ASTMX21967	HUMAN09485
OG0000753	ASTMX20031	HUMAN02007
OG0000753	ASTMX02344, ASTMX11178	HUMAN05622, HUMAN05621
OG0000755	ASTMX12763, ASTMX09944	HUMAN08181
OG0000755	ASTMX09713, ASTMX10144	HUMAN24591
OG0000756	ASTMX17607	HUMAN24074
OG0000756	ASTMX15575	HUMAN24073
OG0000757	ASTMX11382	HUMAN13317, HUMAN25714
OG0000757	ASTMX20344	HUMAN19627, HUMAN19629
OG0000757	ASTMX17086	HUMAN10800
OG0000757	ASTMX05445	HUMAN18080
OG0000758	ASTMX19547	HUMAN00461, HUMAN00462
OG0000758	ASTMX16359	HUMAN28238
OG0000758	ASTMX17536, ASTMX07595	HUMAN16598
OG0000759	ASTMX14677, ASTMX13249	HUMAN17790, HUMAN17794
OG0000759	ASTMX18116, ASTMX06445	HUMAN27300, HUMAN27301
OG0000759	ASTMX13612, ASTMX13613	HUMAN17543
OG0000760	ASTMX16638, ASTMX08318	HUMAN05782
OG0000760	ASTMX16846	HUMAN21049
OG0000761	ASTMX04074	HUMAN29145
OG0000761	ASTMX18480	HUMAN14464
OG0000761	ASTMX02391	HUMAN02283
OG0000762	ASTMX05730	HUMAN26153
OG0000763	ASTMX10316	HUMAN23673
OG0000763	ASTMX02051	HUMAN15002
OG0000763	ASTMX06717	HUMAN15712, HUMAN15711
OG0000764	ASTMX19511	HUMAN29205
OG0000764	ASTMX06499, ASTMX03308	HUMAN01181
OG0000765	ASTMX18648	HUMAN01542
OG0000765	ASTMX05048	HUMAN07243
OG0000766	ASTMX06840	HUMAN01845, HUMAN01843
OG0000766	ASTMX04918	HUMAN14280
OG0000766	ASTMX08201	HUMAN23727
OG0000767	ASTMX03288	HUMAN09350
OG0000767	ASTMX18659, ASTMX03804	HUMAN18691, HUMAN18692
OG0000768	ASTMX07141	HUMAN02829
OG0000768	ASTMX22777	HUMAN21055
OG0000769	ASTMX22645, ASTMX05637, ASTMX19216, ASTMX19205, ASTMX20376, ASTMX22175, ASTMX19215, ASTMX07017, ASTMX16972, ASTMX07022, ASTMX07035, ASTMX07034, ASTMX13755, ASTMX13754, ASTMX17424, ASTMX01656, ASTMX07020, ASTMX20375, ASTMX07037, ASTMX07019, ASTMX07018, ASTMX16973, ASTMX20523, ASTMX07021	HUMAN04003, HUMAN02754, HUMAN03996, HUMAN24729, HUMAN24692
OG0000774	ASTMX06458	HUMAN01303
OG0000774	ASTMX12899	HUMAN25353
OG0000774	ASTMX04044	HUMAN29842
OG0000775	ASTMX08143	HUMAN25468
OG0000775	ASTMX19025	HUMAN07094
OG0000776	ASTMX16276	HUMAN23098
OG0000776	ASTMX08791	HUMAN29543, HUMAN30264
OG0000777	ASTMX15408, ASTMX12925	HUMAN20209
OG0000777	ASTMX04998, ASTMX12330	HUMAN12177
OG0000777	ASTMX11385	HUMAN13333
OG0000778	ASTMX13835, ASTMX20627	HUMAN11998
OG0000778	ASTMX05232	HUMAN00345, HUMAN00344
OG0000778	ASTMX18216	HUMAN21684
OG0000778	ASTMX05703	HUMAN00117
OG0000779	ASTMX03346	HUMAN29418
OG0000779	ASTMX00687	HUMAN19017
OG0000779	ASTMX11032	HUMAN25627, HUMAN25628, HUMAN25626
OG0000779	ASTMX06141	HUMAN27878
OG0000780	ASTMX01363	HUMAN08674
OG0000780	ASTMX05871	HUMAN12283, HUMAN12282
OG0000781	ASTMX01378	HUMAN25364
OG0000782	ASTMX02444	HUMAN14354
OG0000782	ASTMX19387	HUMAN13919
OG0000782	ASTMX06219, ASTMX00254	HUMAN01526, HUMAN09694
OG0000784	ASTMX13104, ASTMX16895	HUMAN18358
OG0000784	ASTMX00816	HUMAN24114
OG0000784	ASTMX16655	HUMAN21806
OG0000784	ASTMX19363, ASTMX06706	HUMAN19259
OG0000786	ASTMX01793, ASTMX05538	HUMAN02357
OG0000786	ASTMX15702	HUMAN01417
OG0000786	ASTMX16013	HUMAN19903
OG0000786	ASTMX13074	HUMAN12082
OG0000787	ASTMX18588, ASTMX20527	HUMAN27681
OG0000787	ASTMX03662	HUMAN24285
OG0000787	ASTMX06610	HUMAN03250
OG0000787	ASTMX03035	HUMAN22686
OG0000788	ASTMX03595	HUMAN04410
OG0000788	ASTMX18586	HUMAN27018
OG0000788	ASTMX05072	HUMAN28674
OG0000788	ASTMX10651	HUMAN01749
OG0000788	ASTMX11933, ASTMX02454	HUMAN14357
OG0000790	ASTMX22472	HUMAN14409, HUMAN14408, HUMAN14410
OG0000791	ASTMX13100, ASTMX11966	HUMAN27291, HUMAN27292
OG0000791	ASTMX00979	HUMAN06332
OG0000791	ASTMX16746, ASTMX17098	HUMAN18232
OG0000792	ASTMX01915	HUMAN26127
OG0000792	ASTMX11855	HUMAN17926
OG0000792	ASTMX16348	HUMAN07120, HUMAN07119
OG0000793	ASTMX14223	HUMAN01813
OG0000793	ASTMX10357	HUMAN23530, HUMAN23529
OG0000793	ASTMX01727, ASTMX02233	HUMAN09808, HUMAN09807, HUMAN09806
OG0000793	ASTMX02443	HUMAN14239
OG0000793	ASTMX05161, ASTMX20115	HUMAN09819, HUMAN09820
OG0000794	ASTMX04449, ASTMX12232, ASTMX04448	HUMAN12200, HUMAN12197, HUMAN12195
OG0000794	ASTMX18972	HUMAN05033, HUMAN05029
OG0000795	ASTMX15720	HUMAN30438, HUMAN30437, HUMAN30436
OG0000796	ASTMX02301	HUMAN05204
OG0000796	ASTMX05643, ASTMX18123	HUMAN11792
OG0000796	ASTMX20198	HUMAN18400
OG0000796	ASTMX08788, ASTMX18533	HUMAN30000
OG0000797	ASTMX20588	HUMAN23752, HUMAN23754
OG0000797	ASTMX19577	HUMAN23003, HUMAN23004
OG0000798	ASTMX11678	HUMAN12996
OG0000798	ASTMX10211	HUMAN10260
OG0000799	ASTMX17390	HUMAN03572, HUMAN03573
OG0000799	ASTMX14818, ASTMX00307	HUMAN24207, HUMAN24208, HUMAN24205
OG0000799	ASTMX10072	HUMAN22273, HUMAN22272, HUMAN22274
OG0000799	ASTMX09971	HUMAN17345
OG0000799	ASTMX14456	HUMAN17346
OG0000799	ASTMX15426	HUMAN24206
OG0000801	ASTMX01728, ASTMX02234	HUMAN09761
OG0000801	ASTMX15089	HUMAN13969
OG0000802	ASTMX06019	HUMAN01155, HUMAN01153, HUMAN01154
OG0000802	ASTMX21699, ASTMX11410	HUMAN14855
OG0000802	ASTMX02887	HUMAN01190, HUMAN01189
OG0000802	ASTMX04926	HUMAN14331, HUMAN14330
OG0000802	ASTMX13825	HUMAN15853, HUMAN15854
OG0000802	ASTMX08074, ASTMX21722	HUMAN08400, HUMAN08401
OG0000802	ASTMX16382, ASTMX05118, ASTMX11346	HUMAN23294
OG0000803	ASTMX01085	HUMAN04198
OG0000803	ASTMX17361	HUMAN06177
OG0000805	ASTMX13799, ASTMX19764	HUMAN29084, HUMAN29083, HUMAN24786, HUMAN24785
OG0000805	ASTMX17903, ASTMX12444	HUMAN02138
OG0000805	ASTMX16652	HUMAN21807
OG0000809	ASTMX18076	HUMAN01052
OG0000809	ASTMX20241, ASTMX06550	HUMAN15029
OG0000809	ASTMX06551, ASTMX02419	HUMAN15032, HUMAN15033, HUMAN15030
OG0000809	ASTMX12066	HUMAN23557
OG0000810	ASTMX14057	HUMAN00992
OG0000810	ASTMX12714	HUMAN21423
OG0000810	ASTMX07516, ASTMX17120	HUMAN20624, HUMAN20625
OG0000811	ASTMX16565	HUMAN20401
OG0000813	ASTMX04213	HUMAN03259, HUMAN22179
OG0000815	ASTMX00181	HUMAN07837
OG0000815	ASTMX08658	HUMAN17849
OG0000816	ASTMX01604	HUMAN04902
OG0000816	ASTMX07613	HUMAN17010
OG0000816	ASTMX14361	HUMAN15773
OG0000816	ASTMX03674	HUMAN22732
OG0000816	ASTMX12133	HUMAN03583
OG0000817	ASTMX22057	HUMAN13385, HUMAN06596
OG0000817	ASTMX12294	HUMAN03169
OG0000817	ASTMX19659	HUMAN27263
OG0000818	ASTMX15406	HUMAN20108, HUMAN20109
OG0000818	ASTMX07670	HUMAN25966
OG0000818	ASTMX01486	HUMAN13463
OG0000819	ASTMX14488	HUMAN04360
OG0000819	ASTMX05872, ASTMX12231	HUMAN12285, HUMAN12284
OG0000820	ASTMX12576, ASTMX21202	HUMAN26046, HUMAN26049, HUMAN26047
OG0000820	ASTMX08673, ASTMX00527	HUMAN17877
OG0000820	ASTMX23035, ASTMX11792, ASTMX15475	HUMAN06271, HUMAN06272
OG0000822	ASTMX10309	HUMAN06077, HUMAN06076
OG0000822	ASTMX12605	HUMAN06089, HUMAN06088
OG0000824	ASTMX19093	HUMAN12193
OG0000824	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095	HUMAN12192, HUMAN12199
OG0000825	ASTMX09792	HUMAN17393
OG0000825	ASTMX19849, ASTMX06289	HUMAN06887
OG0000826	ASTMX19669	HUMAN18961
OG0000827	ASTMX03408, ASTMX03367	HUMAN28623
OG0000828	ASTMX13643	HUMAN23682, HUMAN23683
OG0000828	ASTMX19023	HUMAN07354
OG0000829	ASTMX20116	HUMAN09769, HUMAN09770
OG0000829	ASTMX18197, ASTMX04946, ASTMX13633, ASTMX12842	HUMAN23704
OG0000829	ASTMX02806, ASTMX14699	HUMAN03517
OG0000829	ASTMX09961, ASTMX19415	HUMAN27574
OG0000829	ASTMX04647, ASTMX18505	HUMAN17189
OG0000830	ASTMX17788	HUMAN13475
OG0000830	ASTMX07267, ASTMX03575	HUMAN04465
