Orthogroup	ASTMX	AENJA_ok
OG0001139	ASTMX08334, ASTMX02193, ASTMX16174	AENJA_08828
OG0001141	ASTMX18850, ASTMX15737	AENJA_11192
OG0001142	ASTMX06998	AENJA_13577
OG0001143	ASTMX05178, ASTMX19786, ASTMX21932, ASTMX06862	AENJA_25253, AENJA_15506
OG0001144	ASTMX11062, ASTMX09403, ASTMX17694, ASTMX01911, ASTMX19825	AENJA_15840
OG0001146	ASTMX16476, ASTMX05676, ASTMX10477, ASTMX20223	AENJA_19404
OG0001148	ASTMX07421	AENJA_25511
OG0001149	ASTMX19645, ASTMX17794	AENJA_26319, AENJA_26318
OG0001155	ASTMX05916	AENJA_01168
OG0001155	ASTMX05884	AENJA_24946
OG0001156	ASTMX06046, ASTMX21567, ASTMX13224, ASTMX10835, ASTMX00559	AENJA_01685
OG0001158	ASTMX02087, ASTMX17173, ASTMX12628	AENJA_02265, AENJA_16983
OG0001159	ASTMX04571, ASTMX16858	AENJA_02590
OG0001160	ASTMX03036, ASTMX02042, ASTMX09272	AENJA_03496, AENJA_15940
OG0001161	ASTMX05139, ASTMX19392, ASTMX10567	AENJA_03513, AENJA_15958
OG0001162	ASTMX14904, ASTMX06131, ASTMX00151, ASTMX17408, ASTMX18039	AENJA_09881, AENJA_03826
OG0001163	ASTMX21149, ASTMX13397, ASTMX06626	AENJA_23044, AENJA_20499, AENJA_04071, AENJA_23045
OG0001164	ASTMX15332	AENJA_04659
OG0001164	ASTMX23034	AENJA_14441
OG0001165	ASTMX13025	AENJA_18566
OG0001165	ASTMX00124	AENJA_05192
OG0001166	ASTMX14476, ASTMX21070, ASTMX15099, ASTMX16555, ASTMX04635	AENJA_05454
OG0001167	ASTMX18844, ASTMX18845, ASTMX07609	AENJA_06024
OG0001168	ASTMX12263, ASTMX06712, ASTMX05338, ASTMX22562	AENJA_26059, AENJA_06080, AENJA_26060
OG0001169	ASTMX04343	AENJA_06689
OG0001170	ASTMX11047	AENJA_14574
OG0001171	ASTMX06140	AENJA_07498
OG0001172	ASTMX02640, ASTMX12998	AENJA_08737
OG0001172	ASTMX05444, ASTMX13620, ASTMX07385	AENJA_15031
OG0001173	ASTMX06808	AENJA_10142
OG0001174	ASTMX00942	AENJA_10268
OG0001175	ASTMX15626, ASTMX17938, ASTMX10319	AENJA_10616
OG0001176	ASTMX10559, ASTMX01481, ASTMX13540	AENJA_11857
OG0001177	ASTMX14125	AENJA_12717
OG0001177	ASTMX15939	AENJA_23960, AENJA_22118
OG0001178	ASTMX12782, ASTMX12781	AENJA_12752
OG0001178	ASTMX00134, ASTMX00554	AENJA_14989
OG0001179	ASTMX12400	AENJA_13625, AENJA_13628
OG0001179	ASTMX07456	AENJA_26058
OG0001180	ASTMX12027, ASTMX19199, ASTMX09020	AENJA_13732
OG0001181	ASTMX18946, ASTMX06446, ASTMX22724, ASTMX17051, ASTMX17260	AENJA_14047
OG0001182	ASTMX12103, ASTMX13653, ASTMX19714, ASTMX07068, ASTMX07067	AENJA_14313
OG0001183	ASTMX19735, ASTMX17804	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024
OG0001184	ASTMX19302	AENJA_17799
OG0001184	ASTMX00228	AENJA_15086
OG0001185	ASTMX07482, ASTMX10936	AENJA_17542
OG0001186	ASTMX18547, ASTMX02567	AENJA_21307
OG0001186	ASTMX13845	AENJA_18825
OG0001187	ASTMX10749	AENJA_19216, AENJA_19215
OG0001188	ASTMX10472, ASTMX16516, ASTMX05803, ASTMX14514, ASTMX03224	AENJA_22812
OG0001190	ASTMX11323, ASTMX13686, ASTMX05267	AENJA_24531
OG0001196	ASTMX11519, ASTMX11174, ASTMX02339	AENJA_00058
OG0001197	ASTMX03942	AENJA_00493
OG0001198	ASTMX02424, ASTMX06547	AENJA_01200
OG0001198	ASTMX02630	AENJA_21857
OG0001199	ASTMX03290	AENJA_01327
OG0001199	ASTMX03812	AENJA_24392
OG0001201	ASTMX18598	AENJA_02210
OG0001202	ASTMX12631, ASTMX12630	AENJA_03117
OG0001203	ASTMX14697	AENJA_17348
OG0001204	ASTMX05878, ASTMX12225	AENJA_20148
OG0001205	ASTMX13657	AENJA_04101
OG0001205	ASTMX01662, ASTMX03694, ASTMX01184	AENJA_26398
OG0001207	ASTMX15583	AENJA_18056
OG0001207	ASTMX21871, ASTMX07379, ASTMX05452	AENJA_07276
OG0001208	ASTMX00484, ASTMX08670, ASTMX06752, ASTMX12017	AENJA_09031
OG0001210	ASTMX01254	AENJA_18956
OG0001210	ASTMX10342, ASTMX10343	AENJA_09591
OG0001211	ASTMX18975, ASTMX16242	AENJA_09699
OG0001212	ASTMX22528, ASTMX14804, ASTMX14803	AENJA_14546, AENJA_09958
OG0001213	ASTMX13388	AENJA_11717
OG0001213	ASTMX21450	AENJA_11254
OG0001214	ASTMX09593	AENJA_24301
OG0001214	ASTMX12596	AENJA_11388
OG0001215	ASTMX20085, ASTMX00530, ASTMX12692, ASTMX15468, ASTMX06044	AENJA_15953
OG0001216	ASTMX20220	AENJA_16979
OG0001217	ASTMX09378, ASTMX07954, ASTMX01127, ASTMX10707, ASTMX01247, ASTMX16527, ASTMX07955	AENJA_17612
OG0001218	ASTMX10642, ASTMX14744, ASTMX13687, ASTMX05605	AENJA_18179
OG0001219	ASTMX14886, ASTMX03969, ASTMX10652, ASTMX14229	AENJA_18562
OG0001220	ASTMX05948, ASTMX05949	AENJA_21603
OG0001220	ASTMX18183, ASTMX07915	AENJA_21600
OG0001221	ASTMX07026	AENJA_19765
OG0001223	ASTMX03153, ASTMX00191, ASTMX01647, ASTMX07473	AENJA_21588
OG0001224	ASTMX06442	AENJA_22625
OG0001225	ASTMX05153, ASTMX03549, ASTMX13437, ASTMX10024, ASTMX07916	AENJA_23700
OG0001229	ASTMX13273	AENJA_15283
OG0001230	ASTMX17828	AENJA_02087
OG0001231	ASTMX10826, ASTMX10594, ASTMX16865, ASTMX13823, ASTMX06066	AENJA_02177
OG0001232	ASTMX03619	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	ASTMX05613, ASTMX05612, ASTMX20633	AENJA_02446
OG0001234	ASTMX21708, ASTMX20381	AENJA_02896
OG0001237	ASTMX02167	AENJA_19599
OG0001238	ASTMX03666	AENJA_07960
OG0001238	ASTMX13748, ASTMX05355	AENJA_05667
OG0001239	ASTMX05182	AENJA_12406, AENJA_24743, AENJA_06569
OG0001240	ASTMX20546, ASTMX04906, ASTMX01860, ASTMX15738, ASTMX18848	AENJA_07030
OG0001241	ASTMX06697	AENJA_21346
OG0001241	ASTMX04159, ASTMX18901	AENJA_07588
OG0001242	ASTMX06205, ASTMX18340	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	ASTMX17034, ASTMX02160, ASTMX19994	AENJA_09040
OG0001245	ASTMX04711, ASTMX08255, ASTMX15831, ASTMX03252	AENJA_11241
OG0001247	ASTMX12611, ASTMX14275, ASTMX19073, ASTMX16338	AENJA_24053
OG0001248	ASTMX11443, ASTMX17482, ASTMX05341, ASTMX19178	AENJA_17279
OG0001249	ASTMX20181, ASTMX10323, ASTMX00502, ASTMX04928	AENJA_17683
OG0001250	ASTMX15491, ASTMX07689, ASTMX20710	AENJA_18393
OG0001252	ASTMX14189, ASTMX20484, ASTMX19839, ASTMX18184, ASTMX07917	AENJA_20096
OG0001253	ASTMX13288, ASTMX07246, ASTMX13330, ASTMX10772, ASTMX13287, ASTMX05532, ASTMX01786	AENJA_21103
OG0001254	ASTMX21459, ASTMX10576, ASTMX17225	AENJA_25593
OG0001261	ASTMX19187, ASTMX01634, ASTMX00068	AENJA_00856
OG0001262	ASTMX21377	AENJA_25759
OG0001263	ASTMX17678, ASTMX07639	AENJA_02283
OG0001263	ASTMX17278	AENJA_25444
OG0001264	ASTMX07471, ASTMX13848, ASTMX00881	AENJA_02714
OG0001266	ASTMX20652, ASTMX13871, ASTMX00959, ASTMX01967	AENJA_06321
OG0001267	ASTMX15901	AENJA_03493
OG0001267	ASTMX03508, ASTMX05999, ASTMX19426, ASTMX13889	AENJA_10310
OG0001270	ASTMX19479	AENJA_04208
OG0001270	ASTMX03630	AENJA_21003
OG0001271	ASTMX14027, ASTMX21049, ASTMX10446, ASTMX00815	AENJA_04651
OG0001273	ASTMX02897, ASTMX18194, ASTMX07779, ASTMX03354	AENJA_05090
OG0001274	ASTMX22021, ASTMX13163, ASTMX06912	AENJA_06074
OG0001275	ASTMX03842	AENJA_07370
OG0001276	ASTMX03010, ASTMX09183	AENJA_07718, AENJA_07717
OG0001278	ASTMX04865	AENJA_09367
OG0001278	ASTMX10228	AENJA_15562
OG0001279	ASTMX06329, ASTMX08064, ASTMX13662, ASTMX17711, ASTMX11584	AENJA_09382
OG0001280	ASTMX19448, ASTMX11018, ASTMX16795, ASTMX21805, ASTMX18435	AENJA_11194
OG0001282	ASTMX11350, ASTMX00096, ASTMX03184, ASTMX16656	AENJA_12223
OG0001283	ASTMX22180, ASTMX22202	AENJA_13067, AENJA_22654, AENJA_23095
OG0001284	ASTMX09601	AENJA_14056
OG0001284	ASTMX06818, ASTMX13787, ASTMX17233	AENJA_21135
OG0001287	ASTMX04102, ASTMX08011, ASTMX16698, ASTMX10733, ASTMX08804	AENJA_18219
OG0001288	ASTMX00451, ASTMX12396	AENJA_22039
OG0001290	ASTMX21384	AENJA_21151
OG0001290	ASTMX23021, ASTMX13626, ASTMX08208, ASTMX06258, ASTMX08455	AENJA_21150
OG0001291	ASTMX09956, ASTMX19427, ASTMX10484, ASTMX07994, ASTMX09302	AENJA_21434
OG0001292	ASTMX02486, ASTMX00034, ASTMX22402, ASTMX11449	AENJA_21781
OG0001293	ASTMX05019, ASTMX19347, ASTMX18808, ASTMX16101, ASTMX16100, ASTMX05018, ASTMX03515	AENJA_23236
OG0001294	ASTMX01279	AENJA_25092
OG0001295	ASTMX12041, ASTMX05413, ASTMX05412, ASTMX21791	AENJA_25589
OG0001296	ASTMX10992, ASTMX05624, ASTMX16112, ASTMX16113	AENJA_26215
OG0001300	ASTMX06507, ASTMX16708, ASTMX01169	AENJA_00411
OG0001302	ASTMX00499	AENJA_13024
OG0001302	ASTMX18397	AENJA_01840
OG0001304	ASTMX10044, ASTMX00193, ASTMX03156, ASTMX11455	AENJA_14579
OG0001305	ASTMX08560, ASTMX14309, ASTMX09612, ASTMX19863, ASTMX03148	AENJA_03926
OG0001306	ASTMX15047, ASTMX12449	AENJA_13028
OG0001306	ASTMX07805	AENJA_24214
OG0001308	ASTMX12136, ASTMX14880, ASTMX11270	AENJA_05647
OG0001309	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029, ASTMX13053, ASTMX15510	AENJA_07716
OG0001310	ASTMX09500	AENJA_06272
OG0001310	ASTMX19103, ASTMX15228, ASTMX19102	AENJA_10879
OG0001311	ASTMX15821, ASTMX19766	AENJA_06702
OG0001311	ASTMX21056, ASTMX12561	AENJA_15801
OG0001312	ASTMX21632, ASTMX06204	AENJA_19595, AENJA_24384, AENJA_06846
OG0001315	ASTMX16453, ASTMX21035, ASTMX07687, ASTMX17931	AENJA_26453
OG0001316	ASTMX11105, ASTMX06180, ASTMX08793	AENJA_08714
OG0001317	ASTMX07111	AENJA_08900
OG0001317	ASTMX20575	AENJA_20026
OG0001318	ASTMX01432	AENJA_09435
OG0001319	ASTMX18142, ASTMX04629, ASTMX16650, ASTMX00136	AENJA_09605
OG0001320	ASTMX02658	AENJA_12368
OG0001320	ASTMX12886, ASTMX12104	AENJA_16608
OG0001321	ASTMX06232, ASTMX07920, ASTMX01880	AENJA_14609
OG0001322	ASTMX01716, ASTMX07256	AENJA_15110
OG0001322	ASTMX16188	AENJA_16813
OG0001324	ASTMX04156	AENJA_15995
OG0001325	ASTMX19331	AENJA_16492
OG0001326	ASTMX02799, ASTMX05995, ASTMX05996, ASTMX13210, ASTMX06599, ASTMX08581	AENJA_18964
OG0001327	ASTMX01100	AENJA_18352
OG0001327	ASTMX18676, ASTMX05552	AENJA_26627
OG0001329	ASTMX07142, ASTMX13340	AENJA_19033
OG0001330	ASTMX04462, ASTMX17075, ASTMX04383, ASTMX12196, ASTMX19685, ASTMX12195	AENJA_20881
OG0001333	ASTMX05919, ASTMX07699	AENJA_23772
OG0001339	ASTMX08150, ASTMX03817, ASTMX01194	AENJA_00104
OG0001341	ASTMX04021, ASTMX18606	AENJA_21191
OG0001344	ASTMX12839, ASTMX12838	AENJA_01361
OG0001345	ASTMX17745	AENJA_17713
OG0001348	ASTMX09799, ASTMX08553, ASTMX19294	AENJA_01884
OG0001350	ASTMX06475	AENJA_05873
OG0001351	ASTMX00127, ASTMX00552	AENJA_17428, AENJA_06682
OG0001352	ASTMX15667, ASTMX15246, ASTMX15247, ASTMX00804	AENJA_06720, AENJA_06721, AENJA_06723
OG0001353	ASTMX11924, ASTMX13745	AENJA_06742
OG0001354	ASTMX11901	AENJA_09573
OG0001354	ASTMX15487, ASTMX02827, ASTMX19253	AENJA_07753
OG0001355	ASTMX03894, ASTMX05031, ASTMX05922	AENJA_08188
OG0001356	ASTMX10756, ASTMX02115, ASTMX00629, ASTMX03094, ASTMX19357	AENJA_08269
OG0001357	ASTMX19807, ASTMX13049, ASTMX01586, ASTMX13683, ASTMX13930	AENJA_08567
OG0001358	ASTMX08140	AENJA_09138
OG0001358	ASTMX02990, ASTMX13721, ASTMX08819, ASTMX08141, ASTMX10244	AENJA_22577
OG0001359	ASTMX02428, ASTMX11942, ASTMX17796, ASTMX09162	AENJA_11211
OG0001360	ASTMX19584	AENJA_11441
OG0001361	ASTMX01071, ASTMX20061, ASTMX16172	AENJA_11584
OG0001362	ASTMX11654	AENJA_11906
OG0001363	ASTMX08285, ASTMX10326, ASTMX03420	AENJA_12332
OG0001364	ASTMX17782, ASTMX06972, ASTMX17850	AENJA_13074
OG0001365	ASTMX00017, ASTMX18825, ASTMX17303	AENJA_13131
OG0001366	ASTMX02673	AENJA_14917
OG0001367	ASTMX00960, ASTMX11729, ASTMX19617, ASTMX13008, ASTMX20021	AENJA_16641
OG0001369	ASTMX00950, ASTMX16841, ASTMX05553, ASTMX14417	AENJA_17277
OG0001370	ASTMX09028	AENJA_17284
OG0001371	ASTMX10538	AENJA_17844, AENJA_24112
OG0001372	ASTMX06020	AENJA_25899
OG0001373	ASTMX07702, ASTMX20451, ASTMX17338, ASTMX22761, ASTMX07731	AENJA_17959
OG0001374	ASTMX18408, ASTMX04259, ASTMX21457	AENJA_18703
OG0001375	ASTMX15348	AENJA_25362
OG0001375	ASTMX12879, ASTMX05755, ASTMX08713	AENJA_20082
OG0001376	ASTMX11290, ASTMX15861, ASTMX00150, ASTMX18887	AENJA_21276, AENJA_20852, AENJA_20854
OG0001377	ASTMX02709, ASTMX03269, ASTMX20261, ASTMX18913, ASTMX20260, ASTMX20259, ASTMX21994, ASTMX15701	AENJA_21043
OG0001378	ASTMX05115, ASTMX18038, ASTMX12590, ASTMX15728, ASTMX14012, ASTMX04632	AENJA_22766
OG0001379	ASTMX03133, ASTMX08769, ASTMX08803, ASTMX08802, ASTMX03013, ASTMX03014	AENJA_23248
OG0001380	ASTMX17025, ASTMX12187, ASTMX16524, ASTMX23050, ASTMX17026	AENJA_23604
OG0001381	ASTMX02347, ASTMX05157, ASTMX14705, ASTMX10023, ASTMX03370	AENJA_23800
OG0001382	ASTMX22770, ASTMX17021	AENJA_23995
OG0001384	ASTMX02250, ASTMX07280	AENJA_25726
OG0001385	ASTMX12141	AENJA_26212
OG0001386	ASTMX10454, ASTMX13567	AENJA_26718
OG0001394	ASTMX11802, ASTMX15905	AENJA_00558
OG0001395	ASTMX02518, ASTMX01129, ASTMX06152, ASTMX20147, ASTMX19549	AENJA_00590
OG0001397	ASTMX08012, ASTMX19505	AENJA_05269
OG0001397	ASTMX01488	AENJA_01101
OG0001399	ASTMX06124	AENJA_19357
OG0001399	ASTMX11454, ASTMX00428	AENJA_02205
OG0001400	ASTMX01461, ASTMX15365, ASTMX12046, ASTMX21798, ASTMX01897	AENJA_02507
OG0001401	ASTMX22162	AENJA_02695
OG0001403	ASTMX21751, ASTMX11295, ASTMX18514, ASTMX13183	AENJA_03318, AENJA_22706, AENJA_22705, AENJA_03342
OG0001404	ASTMX05687	AENJA_05828
OG0001405	ASTMX02582, ASTMX17235, ASTMX07521, ASTMX17122, ASTMX07520	AENJA_03978
OG0001405	ASTMX21998	AENJA_13814
OG0001406	ASTMX11154, ASTMX06992, ASTMX15717	AENJA_04091
OG0001408	ASTMX08971, ASTMX19130, ASTMX19997, ASTMX18382, ASTMX18903, ASTMX19996	AENJA_05533
OG0001409	ASTMX06764, ASTMX08743, ASTMX16438, ASTMX11918	AENJA_06247
OG0001410	ASTMX14683	AENJA_18215
OG0001410	ASTMX11950	AENJA_06436
OG0001411	ASTMX12471	AENJA_06963, AENJA_10958
OG0001412	ASTMX19015, ASTMX19014	AENJA_07170
OG0001413	ASTMX19024	AENJA_07474
OG0001414	ASTMX02756	AENJA_08160
OG0001416	ASTMX16935, ASTMX00724, ASTMX04812	AENJA_09757
OG0001417	ASTMX15359, ASTMX02876	AENJA_10714
OG0001418	ASTMX11591, ASTMX19434, ASTMX05467, ASTMX02896, ASTMX19463	AENJA_10983
OG0001419	ASTMX03238, ASTMX11069, ASTMX03239, ASTMX17546, ASTMX11003	AENJA_12607, AENJA_12606
OG0001420	ASTMX04576, ASTMX01772, ASTMX08878, ASTMX08385, ASTMX19032, ASTMX19033	AENJA_13248
OG0001421	ASTMX10787, ASTMX08122, ASTMX03810	AENJA_13339
OG0001422	ASTMX17695, ASTMX01913	AENJA_14173
OG0001423	ASTMX01856, ASTMX07807, ASTMX04010, ASTMX11404, ASTMX22608	AENJA_14934
OG0001424	ASTMX17288	AENJA_15682
OG0001425	ASTMX03298, ASTMX08956, ASTMX13239, ASTMX13087, ASTMX06948	AENJA_15774
OG0001426	ASTMX19079	AENJA_16043
OG0001427	ASTMX01765, ASTMX17165	AENJA_17543
OG0001428	ASTMX05247, ASTMX09437, ASTMX16939, ASTMX14746	AENJA_18858
OG0001430	ASTMX21020, ASTMX21443, ASTMX04688, ASTMX10990, ASTMX18254, ASTMX13065	AENJA_19108
OG0001431	ASTMX15509, ASTMX15371	AENJA_23459
OG0001432	ASTMX08157, ASTMX21019	AENJA_25391
OG0001433	ASTMX02460, ASTMX00906, ASTMX19534, ASTMX10945	AENJA_26002
OG0001440	ASTMX06448, ASTMX19471, ASTMX02877	AENJA_03160
OG0001441	ASTMX07478, ASTMX16318, ASTMX01057, ASTMX00844, ASTMX10140, ASTMX21644, ASTMX03800	AENJA_00362
OG0001445	ASTMX04130, ASTMX07057	AENJA_02385
OG0001447	ASTMX09669, ASTMX06060, ASTMX07055, ASTMX19124	AENJA_03127
OG0001449	ASTMX21017, ASTMX21018	AENJA_04181
OG0001449	ASTMX16238	AENJA_05517
OG0001450	ASTMX01996	AENJA_04753
OG0001450	ASTMX06326	AENJA_12377, AENJA_13317
OG0001451	ASTMX19016	AENJA_04889
OG0001451	ASTMX00580	AENJA_16142
OG0001452	ASTMX12067, ASTMX20582, ASTMX19197	AENJA_05087
OG0001454	ASTMX18012, ASTMX21139	AENJA_06306
OG0001455	ASTMX18526, ASTMX02821, ASTMX21962, ASTMX02358, ASTMX03190, ASTMX04167	AENJA_06571
OG0001456	ASTMX18392, ASTMX18390	AENJA_07027
OG0001457	ASTMX04194, ASTMX01925, ASTMX22469	AENJA_07426
OG0001458	ASTMX19929, ASTMX03755, ASTMX18146, ASTMX01176, ASTMX00012, ASTMX13313, ASTMX00013	AENJA_08456
OG0001459	ASTMX20587, ASTMX19737	AENJA_18303, AENJA_08470
OG0001460	ASTMX05935	AENJA_20570
OG0001460	ASTMX06612	AENJA_09064
OG0001461	ASTMX05184	AENJA_09214
OG0001462	ASTMX19123	AENJA_09362
OG0001463	ASTMX00203, ASTMX01706	AENJA_09831
OG0001464	ASTMX08410, ASTMX05385, ASTMX14611, ASTMX17735, ASTMX05304, ASTMX22688	AENJA_09857
OG0001465	ASTMX20175, ASTMX20176	AENJA_10007
OG0001466	ASTMX10811	AENJA_17986
OG0001466	ASTMX14884	AENJA_10074
OG0001467	ASTMX14338	AENJA_26730
OG0001468	ASTMX14778, ASTMX06215, ASTMX18545	AENJA_10995
OG0001469	ASTMX05748	AENJA_11151
OG0001470	ASTMX22480, ASTMX02997, ASTMX02333	AENJA_11625
OG0001472	ASTMX14550	AENJA_12236
OG0001472	ASTMX17138	AENJA_13235
OG0001473	ASTMX15501, ASTMX19877	AENJA_13618
OG0001474	ASTMX12989	AENJA_14700
OG0001474	ASTMX07703	AENJA_24781
OG0001475	ASTMX01033, ASTMX04792	AENJA_14793
OG0001476	ASTMX01244, ASTMX04837, ASTMX14359, ASTMX03706	AENJA_14828
OG0001477	ASTMX18316	AENJA_15225
OG0001478	ASTMX12885	AENJA_19708
OG0001478	ASTMX07723	AENJA_15450
OG0001479	ASTMX01954, ASTMX14199, ASTMX14335, ASTMX15077	AENJA_16158
OG0001480	ASTMX00479, ASTMX02869, ASTMX03656, ASTMX07426	AENJA_16776
OG0001481	ASTMX13516, ASTMX08128, ASTMX08933, ASTMX13517, ASTMX14788	AENJA_17029
OG0001482	ASTMX17250	AENJA_18749
OG0001484	ASTMX18774	AENJA_21194
OG0001485	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672	AENJA_21469
OG0001486	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981	AENJA_21858
OG0001487	ASTMX18578	AENJA_23840
OG0001489	ASTMX12776, ASTMX12086, ASTMX11213	AENJA_24467
OG0001490	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189	AENJA_25216
OG0001492	ASTMX17077, ASTMX04445	AENJA_25544
OG0001493	ASTMX20989, ASTMX22693	AENJA_26227
OG0001498	ASTMX14816, ASTMX14815, ASTMX17721	AENJA_22536, AENJA_25822, AENJA_01053
OG0001500	ASTMX19077, ASTMX07007, ASTMX07549, ASTMX07006	AENJA_01887
OG0001501	ASTMX09507	AENJA_02988
OG0001502	ASTMX20142, ASTMX07825, ASTMX07826	AENJA_03421
OG0001503	ASTMX02356	AENJA_23557
OG0001503	ASTMX19525	AENJA_03755
OG0001504	ASTMX13743	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001505	ASTMX16658, ASTMX10480	AENJA_04619
OG0001506	ASTMX16668, ASTMX02040	AENJA_05938
OG0001507	ASTMX04595, ASTMX10941, ASTMX13047	AENJA_06136
OG0001508	ASTMX16208, ASTMX16207	AENJA_06316
OG0001509	ASTMX18743, ASTMX06334	AENJA_07590
OG0001510	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480	AENJA_08660
OG0001511	ASTMX18393, ASTMX02680	AENJA_08942
OG0001515	ASTMX13055, ASTMX11972	AENJA_10215
OG0001516	ASTMX06094, ASTMX22766	AENJA_10243
OG0001517	ASTMX05080, ASTMX07941	AENJA_10361
OG0001518	ASTMX10339, ASTMX09456	AENJA_11024
OG0001520	ASTMX04278	AENJA_12318
OG0001521	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803	AENJA_13001
OG0001523	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261	AENJA_14135
OG0001524	ASTMX02800	AENJA_19275
OG0001524	ASTMX10909	AENJA_15536
OG0001525	ASTMX03602	AENJA_16414
OG0001526	ASTMX08595, ASTMX10378, ASTMX13114	AENJA_16663
OG0001528	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565	AENJA_17449
OG0001529	ASTMX09418, ASTMX00938, ASTMX00780	AENJA_18632
OG0001531	ASTMX12093, ASTMX01941, ASTMX07973, ASTMX13493	AENJA_20341
OG0001532	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449	AENJA_20708
OG0001533	ASTMX12054, ASTMX05383, ASTMX00173	AENJA_20965
OG0001534	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419	AENJA_21491, AENJA_21490
OG0001536	ASTMX15808	AENJA_25332, AENJA_25327
OG0001545	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733	AENJA_00995
OG0001546	ASTMX10973, ASTMX01598	AENJA_02497
OG0001549	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254	AENJA_04459
OG0001550	ASTMX18336, ASTMX06212	AENJA_05034, AENJA_05035
OG0001551	ASTMX01345, ASTMX03884	AENJA_05503
OG0001552	ASTMX18767	AENJA_06118
OG0001553	ASTMX13473, ASTMX02742, ASTMX20664	AENJA_06179
OG0001554	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008	AENJA_07567
OG0001557	ASTMX20060	AENJA_13295
OG0001557	ASTMX08321	AENJA_23342, AENJA_08073
OG0001558	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558	AENJA_08311
OG0001559	ASTMX04609, ASTMX03837, ASTMX21052	AENJA_08667
OG0001560	ASTMX02440	AENJA_09404
OG0001561	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235	AENJA_09420
OG0001562	ASTMX18908	AENJA_25099
OG0001563	ASTMX16894	AENJA_12465
OG0001564	ASTMX08775, ASTMX04344, ASTMX08787	AENJA_11930
OG0001565	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666	AENJA_12372
OG0001566	ASTMX01234, ASTMX16422	AENJA_12513
OG0001567	ASTMX04861, ASTMX05681	AENJA_13019
OG0001568	ASTMX14315	AENJA_13880
OG0001569	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813	AENJA_14238
OG0001570	ASTMX17213	AENJA_24461
OG0001572	ASTMX10710	AENJA_22665
OG0001572	ASTMX21679	AENJA_18250
OG0001573	ASTMX07410, ASTMX09054	AENJA_19183
OG0001574	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114	AENJA_21910
OG0001575	ASTMX10310	AENJA_21922
OG0001576	ASTMX04056	AENJA_23479
OG0001577	ASTMX22840	AENJA_24178
OG0001578	ASTMX17269	AENJA_24180
OG0001579	ASTMX15612, ASTMX02790, ASTMX18014	AENJA_24228
OG0001580	ASTMX17141, ASTMX00422, ASTMX07082	AENJA_25168
OG0001581	ASTMX16532	AENJA_26171
OG0001582	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082	AENJA_26338
OG0001583	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877	AENJA_26528
OG0001584	ASTMX16901	AENJA_26828
OG0001589	ASTMX21658, ASTMX21657, ASTMX21656	AENJA_00308
OG0001589	ASTMX19867	AENJA_25068
OG0001590	ASTMX14704	AENJA_00406, AENJA_14826, AENJA_14823
OG0001592	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025	AENJA_17749, AENJA_01022, AENJA_25249
OG0001593	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255	AENJA_01627
OG0001595	ASTMX11941	AENJA_01996, AENJA_07444
OG0001596	ASTMX20215, ASTMX07221, ASTMX08395, ASTMX02127	AENJA_02913, AENJA_03897, AENJA_02915
OG0001596	ASTMX17112	AENJA_08460
OG0001597	ASTMX12010, ASTMX02205	AENJA_17835, AENJA_03457
OG0001598	ASTMX20268, ASTMX15183, ASTMX20566, ASTMX05564	AENJA_20133, AENJA_17967, AENJA_07343, AENJA_07723, AENJA_11893, AENJA_23445, AENJA_18776, AENJA_16340, AENJA_04485
OG0001599	ASTMX14693, ASTMX18782	AENJA_04501
OG0001600	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357	AENJA_04862
OG0001601	ASTMX19326	AENJA_04911
