Orthogroup	ASTMX	SCHMD
OG0001596	ASTMX20215, ASTMX07221, ASTMX08395, ASTMX02127	SCHMD09207
OG0001597	ASTMX02205	SCHMD15780, SCHMD26075
OG0001599	ASTMX14692	SCHMD22659
OG0001603	ASTMX15815	SCHMD10551
OG0001603	ASTMX22513	SCHMD29329
OG0001604	ASTMX22550, ASTMX05873	SCHMD02109
OG0001605	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921	SCHMD09782
OG0001609	ASTMX05434	SCHMD16467
OG0001609	ASTMX10748	SCHMD16231, SCHMD10959, SCHMD10960
OG0001610	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390	SCHMD03213
OG0001611	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933	SCHMD04102, SCHMD12631
OG0001612	ASTMX00061	SCHMD18636, SCHMD18391
OG0001612	ASTMX08047	SCHMD14255, SCHMD22594
OG0001613	ASTMX20766, ASTMX17581, ASTMX10928, ASTMX10929, ASTMX08267, ASTMX07053	SCHMD05811
OG0001614	ASTMX11931	SCHMD04001
OG0001615	ASTMX02210, ASTMX03596, ASTMX14419	SCHMD14018
OG0001617	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862	SCHMD05139
OG0001620	ASTMX09139, ASTMX06536, ASTMX11560	SCHMD22740, SCHMD18214
OG0001621	ASTMX22157, ASTMX01413, ASTMX19883	SCHMD01143, SCHMD22227, SCHMD15718, SCHMD23766, SCHMD07369, SCHMD17584, SCHMD26761, SCHMD18496
OG0001625	ASTMX02826, ASTMX01619, ASTMX01588	SCHMD28211, SCHMD26150
OG0001625	ASTMX01618, ASTMX22203	SCHMD22149
OG0001627	ASTMX10150, ASTMX14956, ASTMX16098, ASTMX14955, ASTMX18107, ASTMX18106	SCHMD06117
OG0001630	ASTMX08422, ASTMX08421, ASTMX10759	SCHMD26993
OG0001632	ASTMX09246, ASTMX19438, ASTMX01979	SCHMD12105, SCHMD26476
OG0001633	ASTMX13757	SCHMD06756
OG0001634	ASTMX20573, ASTMX09757	SCHMD24659
OG0001634	ASTMX05822, ASTMX13820	SCHMD04359, SCHMD08780, SCHMD05004
OG0001635	ASTMX10717, ASTMX01151	SCHMD28110
OG0001636	ASTMX18724	SCHMD19517
OG0001636	ASTMX18727	SCHMD28241, SCHMD18669, SCHMD18668
OG0001638	ASTMX17085, ASTMX13300, ASTMX13301	SCHMD00159, SCHMD00160
OG0001639	ASTMX05202, ASTMX20932, ASTMX02862	SCHMD07144
OG0001640	ASTMX15949, ASTMX03089, ASTMX00633, ASTMX01744, ASTMX21296, ASTMX10782, ASTMX15950, ASTMX09264	SCHMD02843
OG0001641	ASTMX17044, ASTMX12642, ASTMX21552, ASTMX21553	SCHMD03047
OG0001642	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997	SCHMD20801, SCHMD12647
OG0001644	ASTMX13408, ASTMX01826, ASTMX07591	SCHMD20924
OG0001646	ASTMX19486, ASTMX17822, ASTMX18840, ASTMX14949, ASTMX12155, ASTMX13547, ASTMX05095, ASTMX13548	SCHMD00577
OG0001651	ASTMX03971, ASTMX16462, ASTMX06653	SCHMD15448
OG0001652	ASTMX21292, ASTMX22257	SCHMD28249
OG0001653	ASTMX22782	SCHMD11720
OG0001653	ASTMX03023	SCHMD13946
OG0001655	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332	SCHMD06776
OG0001656	ASTMX11218, ASTMX10174	SCHMD22556
OG0001659	ASTMX04833	SCHMD19168
OG0001660	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914	SCHMD01572, SCHMD29332
OG0001662	ASTMX05842	SCHMD19275
OG0001662	ASTMX03470, ASTMX17684, ASTMX18835	SCHMD25740, SCHMD13136
OG0001664	ASTMX14304	SCHMD13680, SCHMD17585
OG0001665	ASTMX16406, ASTMX15478	SCHMD19795
OG0001666	ASTMX00039	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331
OG0001667	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564	SCHMD18800, SCHMD13601, SCHMD20100
OG0001668	ASTMX01187	SCHMD04958
OG0001668	ASTMX08165	SCHMD04844, SCHMD21993, SCHMD13934, SCHMD21994, SCHMD04957, SCHMD04845
OG0001670	ASTMX16010, ASTMX13698, ASTMX16958, ASTMX08251, ASTMX16071	SCHMD00224
OG0001671	ASTMX22730, ASTMX02090	SCHMD21324
OG0001672	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016	SCHMD11260, SCHMD13294, SCHMD11259
OG0001676	ASTMX02737	SCHMD07166, SCHMD13666
OG0001677	ASTMX05947, ASTMX20317	SCHMD13425
OG0001682	ASTMX11437	SCHMD04768
OG0001683	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426	SCHMD09006, SCHMD12944, SCHMD06427
OG0001685	ASTMX11627, ASTMX01624	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298	SCHMD12122, SCHMD25973, SCHMD11868
OG0001689	ASTMX05905	SCHMD23267, SCHMD11416
OG0001690	ASTMX16868	SCHMD02946
OG0001691	ASTMX01434	SCHMD00990, SCHMD08142
OG0001692	ASTMX15046	SCHMD15230
OG0001699	ASTMX17276, ASTMX10668	SCHMD01981
OG0001707	ASTMX18307, ASTMX18306	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	ASTMX06200, ASTMX04674	SCHMD28849, SCHMD14466, SCHMD06180
OG0001711	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603	SCHMD04571
OG0001711	ASTMX16103	SCHMD04572
OG0001713	ASTMX17234	SCHMD11479
OG0001716	ASTMX14251, ASTMX20968	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528
OG0001718	ASTMX07179, ASTMX23036, ASTMX19690, ASTMX19842, ASTMX19691, ASTMX04823, ASTMX19689	SCHMD15790
OG0001720	ASTMX02308, ASTMX17599, ASTMX16344	SCHMD15757
OG0001721	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001723	ASTMX11836	SCHMD01945
OG0001724	ASTMX09937, ASTMX07584	SCHMD24845, SCHMD14505, SCHMD24846
OG0001726	ASTMX20123, ASTMX05802	SCHMD06142, SCHMD13209
OG0001726	ASTMX19585	SCHMD14995, SCHMD16386
OG0001727	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001727	ASTMX20797	SCHMD11556, SCHMD07425
OG0001728	ASTMX21304, ASTMX21305	SCHMD05716
OG0001728	ASTMX21308, ASTMX21307, ASTMX13636, ASTMX13637, ASTMX21309	SCHMD17375
OG0001728	ASTMX21306	SCHMD05717
OG0001729	ASTMX00418, ASTMX17746, ASTMX09227	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853	SCHMD11237, SCHMD15709
OG0001732	ASTMX00146, ASTMX09573, ASTMX02281	SCHMD09964
OG0001733	ASTMX21899	SCHMD11879
OG0001733	ASTMX21900, ASTMX21495	SCHMD11880
OG0001734	ASTMX02188	SCHMD19353
OG0001735	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896	SCHMD04334
OG0001736	ASTMX02648	SCHMD13051
OG0001737	ASTMX06149, ASTMX06428	SCHMD04897
OG0001737	ASTMX00074, ASTMX04201, ASTMX13532	SCHMD19940, SCHMD12224
OG0001738	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257	SCHMD28176
OG0001739	ASTMX19266, ASTMX03558, ASTMX00354	SCHMD04721
OG0001745	ASTMX05763, ASTMX01218	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088
OG0001746	ASTMX02179	SCHMD10847, SCHMD14382, SCHMD12574
OG0001751	ASTMX17602	SCHMD05355, SCHMD05356
OG0001752	ASTMX02858, ASTMX14298	SCHMD04217
OG0001755	ASTMX06126	SCHMD00304
OG0001758	ASTMX09348, ASTMX05870	SCHMD21919
OG0001759	ASTMX11318, ASTMX05041	SCHMD15866
OG0001769	ASTMX01507	SCHMD03951
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	SCHMD22893, SCHMD22374
OG0001774	ASTMX10351	SCHMD06607
OG0001780	ASTMX11983, ASTMX06627	SCHMD19255, SCHMD20118
OG0001781	ASTMX19769	SCHMD11700, SCHMD23557, SCHMD23630
OG0001783	ASTMX21511, ASTMX11389	SCHMD15033, SCHMD26133
OG0001785	ASTMX00095	SCHMD16368
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	SCHMD15982
OG0001788	ASTMX19654, ASTMX18453	SCHMD08675
OG0001792	ASTMX10365	SCHMD00384
OG0001793	ASTMX17118	SCHMD00952
OG0001798	ASTMX02451, ASTMX02132	SCHMD06352, SCHMD07989
OG0001805	ASTMX22144	SCHMD01576
OG0001807	ASTMX04499, ASTMX10176	SCHMD01495
OG0001808	ASTMX21694, ASTMX21696, ASTMX05491, ASTMX21695	SCHMD04780
OG0001809	ASTMX14244, ASTMX07924, ASTMX16684	SCHMD03279
OG0001810	ASTMX01884, ASTMX15033	SCHMD28471, SCHMD25400
OG0001816	ASTMX09877	SCHMD07209
OG0001818	ASTMX15112, ASTMX15111, ASTMX01280	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	ASTMX10139, ASTMX08405	SCHMD06459
OG0001820	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490	SCHMD14228, SCHMD02398
OG0001821	ASTMX10515	SCHMD28800, SCHMD18321
OG0001822	ASTMX17911	SCHMD21605
OG0001822	ASTMX05380	SCHMD12240
OG0001823	ASTMX10624	SCHMD13338
OG0001824	ASTMX08827	SCHMD01899
OG0001825	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168	SCHMD06748
OG0001826	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141	SCHMD25796, SCHMD02997
OG0001827	ASTMX10371	SCHMD17765, SCHMD19189
OG0001829	ASTMX12419, ASTMX21618, ASTMX10904	SCHMD09587
OG0001832	ASTMX16776, ASTMX06849, ASTMX17231	SCHMD09061
OG0001834	ASTMX04164, ASTMX17094, ASTMX23044	SCHMD04020, SCHMD20048
OG0001846	ASTMX14112, ASTMX06709, ASTMX19360	SCHMD09924
OG0001849	ASTMX20398	SCHMD05416
OG0001850	ASTMX19918	SCHMD14974, SCHMD17053
OG0001852	ASTMX18646, ASTMX00935	SCHMD01397
OG0001853	ASTMX06831, ASTMX12580, ASTMX14066	SCHMD00353
OG0001855	ASTMX22276, ASTMX21898, ASTMX01569	SCHMD21348, SCHMD27665, SCHMD12287
OG0001857	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454	SCHMD00486
OG0001858	ASTMX22972	SCHMD04633, SCHMD16003
OG0001860	ASTMX12416	SCHMD14532
OG0001861	ASTMX13536	SCHMD02441, SCHMD00846, SCHMD13519
OG0001861	ASTMX07579, ASTMX01292	SCHMD03031
OG0001862	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785
OG0001863	ASTMX08020	SCHMD26126
OG0001863	ASTMX09136	SCHMD14322, SCHMD28681
OG0001866	ASTMX03690	SCHMD17047
OG0001867	ASTMX16400, ASTMX16454	SCHMD06149
OG0001868	ASTMX12650	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	ASTMX04790	SCHMD19852
OG0001870	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877	SCHMD08001, SCHMD03109
OG0001873	ASTMX13537	SCHMD09003
OG0001874	ASTMX19496	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	ASTMX04145	SCHMD29147, SCHMD28237
OG0001875	ASTMX19333	SCHMD11568
OG0001877	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278	SCHMD14827
OG0001878	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903	SCHMD18520
OG0001878	ASTMX11221	SCHMD15205
OG0001879	ASTMX12971	SCHMD08156
OG0001881	ASTMX14379, ASTMX16204, ASTMX00702	SCHMD18117
OG0001882	ASTMX10217, ASTMX21215, ASTMX00491	SCHMD17052, SCHMD22970
OG0001883	ASTMX21822	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	ASTMX06134, ASTMX19600, ASTMX08889	SCHMD09575
OG0001886	ASTMX11188, ASTMX19864	SCHMD00538
OG0001887	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646	SCHMD22103, SCHMD03399, SCHMD24336
OG0001889	ASTMX06568, ASTMX18787, ASTMX13144	SCHMD08218, SCHMD03474
OG0001890	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077	SCHMD07009
OG0001894	ASTMX07802, ASTMX07302, ASTMX12290	SCHMD11512
OG0001897	ASTMX09168, ASTMX02426, ASTMX07775	SCHMD10904
OG0001900	ASTMX17301	SCHMD02044
OG0001901	ASTMX01661	SCHMD02622
OG0001903	ASTMX04440, ASTMX02517	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001906	ASTMX21605, ASTMX13237, ASTMX03769, ASTMX19325, ASTMX02411, ASTMX18165, ASTMX06854, ASTMX10154	SCHMD06594
OG0001913	ASTMX20767, ASTMX02135, ASTMX20390	SCHMD08198, SCHMD01162
OG0001914	ASTMX19238	SCHMD07662
OG0001915	ASTMX06154, ASTMX20145	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	ASTMX05801	SCHMD17658
OG0001916	ASTMX16187	SCHMD10605
OG0001917	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196	SCHMD07933
OG0001918	ASTMX14770, ASTMX10418	SCHMD11138, SCHMD23731
OG0001919	ASTMX10083	SCHMD06373
OG0001919	ASTMX02747	SCHMD23775, SCHMD20085
OG0001920	ASTMX05693, ASTMX18701, ASTMX05478	SCHMD25326
OG0001923	ASTMX11549, ASTMX15481	SCHMD05921
OG0001925	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	ASTMX02370	SCHMD20309, SCHMD16846
OG0001927	ASTMX22361	SCHMD08910
OG0001928	ASTMX11034	SCHMD26836
OG0001929	ASTMX00163	SCHMD19346, SCHMD06936
OG0001929	ASTMX21597, ASTMX03493, ASTMX12368	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934
OG0001930	ASTMX00407	SCHMD25138
OG0001932	ASTMX08414, ASTMX03192, ASTMX04190	SCHMD07454, SCHMD17903
OG0001933	ASTMX20524, ASTMX00429	SCHMD01181
OG0001935	ASTMX11590	SCHMD23048
OG0001937	ASTMX00171	SCHMD08104, SCHMD08105
OG0001938	ASTMX18132	SCHMD19401
OG0001938	ASTMX18135	SCHMD25673, SCHMD23826, SCHMD24292
OG0001938	ASTMX18134	SCHMD20224, SCHMD15510
OG0001939	ASTMX19952, ASTMX00403	SCHMD10030, SCHMD02230
OG0001941	ASTMX00477, ASTMX00476, ASTMX10134	SCHMD26622
OG0001942	ASTMX08067, ASTMX04573	SCHMD16279, SCHMD09808
OG0001943	ASTMX17179, ASTMX00958	SCHMD03979
OG0001946	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552	SCHMD08506
OG0001947	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626	SCHMD00740
OG0001949	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307	SCHMD16576
OG0001950	ASTMX18530, ASTMX11401, ASTMX09051, ASTMX03098, ASTMX07411	SCHMD07266
OG0001951	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	ASTMX11334	SCHMD08803, SCHMD19932
OG0001953	ASTMX17339, ASTMX11073, ASTMX17815	SCHMD03889
OG0001956	ASTMX07766	SCHMD16218
OG0001957	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756	SCHMD03964
OG0001958	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111	SCHMD10594
OG0001960	ASTMX19751, ASTMX19750	SCHMD05932
OG0001961	ASTMX01985, ASTMX00433, ASTMX05535	SCHMD03837
OG0001963	ASTMX19201, ASTMX06233, ASTMX10086	SCHMD24660
OG0001964	ASTMX18977	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	ASTMX04867	SCHMD15198
OG0001966	ASTMX14196, ASTMX08275	SCHMD10097
OG0001968	ASTMX01530, ASTMX09462	SCHMD12918
OG0001969	ASTMX10572, ASTMX16678, ASTMX02918	SCHMD08414, SCHMD09063
OG0001970	ASTMX20727, ASTMX02481	SCHMD03645
OG0001971	ASTMX02407	SCHMD24973, SCHMD18252
OG0001972	ASTMX16670, ASTMX02119	SCHMD07972, SCHMD26110
OG0001974	ASTMX21581	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001985	ASTMX20204	SCHMD04898
OG0001987	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	ASTMX13581, ASTMX09059	SCHMD17373
OG0001989	ASTMX03043, ASTMX19847	SCHMD11266
OG0001991	ASTMX12375, ASTMX02084, ASTMX00520	SCHMD08363
OG0001992	ASTMX04244, ASTMX09494	SCHMD10680
OG0001993	ASTMX23032	SCHMD04073
OG0001994	ASTMX13184, ASTMX03001, ASTMX02331	SCHMD12538
OG0001998	ASTMX15724, ASTMX01470	SCHMD19391
OG0001999	ASTMX12424	SCHMD10953
OG0002000	ASTMX12081	SCHMD09206
OG0002001	ASTMX01040, ASTMX04984	SCHMD04245
OG0002003	ASTMX12936, ASTMX02322, ASTMX09501	SCHMD25539
OG0002005	ASTMX04340, ASTMX01660, ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	ASTMX10173, ASTMX04500	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801
OG0002008	ASTMX21371, ASTMX21150	SCHMD06021
OG0002011	ASTMX00517, ASTMX17175	SCHMD13609, SCHMD07842
OG0002013	ASTMX05656, ASTMX18118	SCHMD05928, SCHMD05926
OG0002015	ASTMX22305, ASTMX21197	SCHMD07213, SCHMD12123
OG0002017	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859	SCHMD02967
OG0002018	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911	SCHMD24155, SCHMD22495
OG0002023	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808	SCHMD13758
OG0002024	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340	SCHMD06250
OG0002026	ASTMX08004, ASTMX05432	SCHMD11077, SCHMD01664
OG0002027	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186	SCHMD07869
OG0002028	ASTMX10542	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	ASTMX07856, ASTMX13315	SCHMD15250
OG0002031	ASTMX19732, ASTMX01811	SCHMD21628, SCHMD14088
OG0002032	ASTMX17188	SCHMD15998, SCHMD17430
OG0002034	ASTMX00920, ASTMX09084	SCHMD23854, SCHMD28527
OG0002035	ASTMX15049	SCHMD19062, SCHMD21913
OG0002036	ASTMX10687, ASTMX02312	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	ASTMX12739	SCHMD17138
OG0002042	ASTMX12108, ASTMX12109	SCHMD29492
OG0002043	ASTMX04301, ASTMX15262	SCHMD03148
OG0002059	ASTMX16881, ASTMX08569, ASTMX16470	SCHMD13857
OG0002060	ASTMX04696	SCHMD13685, SCHMD22795
OG0002061	ASTMX17948	SCHMD04971
OG0002061	ASTMX19772	SCHMD04969
OG0002062	ASTMX13242, ASTMX19992, ASTMX02071	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	ASTMX14592	SCHMD21953, SCHMD12086, SCHMD11388
OG0002068	ASTMX12273, ASTMX16517	SCHMD20105
OG0002072	ASTMX03590	SCHMD10402
OG0002073	ASTMX18638	SCHMD20304, SCHMD22775, SCHMD03169
OG0002076	ASTMX09409, ASTMX19822, ASTMX20304	SCHMD28435, SCHMD28300
OG0002077	ASTMX09597	SCHMD01377
OG0002078	ASTMX22650	SCHMD11691
OG0002078	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693	SCHMD24719, SCHMD11692, SCHMD24733, SCHMD25810
OG0002080	ASTMX03462	SCHMD17823, SCHMD17826, SCHMD20969, SCHMD28760
OG0002080	ASTMX21263	SCHMD17820
OG0002081	ASTMX07542	SCHMD20577, SCHMD12884, SCHMD21807
OG0002085	ASTMX09374, ASTMX11810, ASTMX20238, ASTMX04550	SCHMD24654
OG0002086	ASTMX21563	SCHMD03131
OG0002087	ASTMX16781	SCHMD07766
OG0002088	ASTMX00334	SCHMD01447
OG0002091	ASTMX17083, ASTMX11725, ASTMX21693	SCHMD18712, SCHMD22802
OG0002093	ASTMX15922	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	ASTMX03962, ASTMX17882, ASTMX06032	SCHMD10706, SCHMD04399
OG0002096	ASTMX10720, ASTMX17001	SCHMD19108, SCHMD19170
OG0002097	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	ASTMX07475	SCHMD02814
OG0002103	ASTMX03950, ASTMX04643	SCHMD03652
OG0002104	ASTMX05475, ASTMX01651, ASTMX03534	SCHMD13430, SCHMD13219, SCHMD07798
OG0002105	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666	SCHMD04684
OG0002106	ASTMX03785, ASTMX08724	SCHMD29823, SCHMD29437
OG0002107	ASTMX19945	SCHMD17132, SCHMD27313
OG0002108	ASTMX07612, ASTMX01236	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002124	ASTMX14518	SCHMD03099
OG0002125	ASTMX02181	SCHMD01906
OG0002127	ASTMX08755, ASTMX03139	SCHMD08650, SCHMD03483
OG0002129	ASTMX02262, ASTMX09089, ASTMX08266	SCHMD22869
OG0002131	ASTMX11268, ASTMX11269, ASTMX11344	SCHMD13328, SCHMD15542
OG0002134	ASTMX02557, ASTMX21719, ASTMX00879	SCHMD15178
OG0002136	ASTMX21780	SCHMD23461
OG0002138	ASTMX02006	SCHMD05605
OG0002139	ASTMX21646, ASTMX11143, ASTMX09490	SCHMD09027
OG0002141	ASTMX20185, ASTMX00108, ASTMX22344	SCHMD13856
OG0002144	ASTMX17084, ASTMX17508, ASTMX19379	SCHMD08032
OG0002145	ASTMX07271	SCHMD12978
OG0002147	ASTMX15556, ASTMX15557, ASTMX18212	SCHMD20896, SCHMD24159
OG0002148	ASTMX15638	SCHMD13024, SCHMD06006
OG0002149	ASTMX17049, ASTMX20915, ASTMX06455	SCHMD00788
OG0002152	ASTMX15710	SCHMD18533, SCHMD18027, SCHMD20477
OG0002155	ASTMX09367	SCHMD08600
OG0002158	ASTMX12621	SCHMD07812
OG0002159	ASTMX00345	SCHMD10603, SCHMD12359
OG0002162	ASTMX04002, ASTMX06459, ASTMX03314, ASTMX17199	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002163	ASTMX16128, ASTMX00364, ASTMX16127, ASTMX05562	SCHMD00119
OG0002164	ASTMX11480, ASTMX14795	SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369
OG0002166	ASTMX09990, ASTMX05068, ASTMX03530	SCHMD22548
OG0002167	ASTMX05994, ASTMX18858, ASTMX16740, ASTMX04705, ASTMX10553	SCHMD06677
OG0002168	ASTMX12023, ASTMX02930	SCHMD00757
OG0002169	ASTMX05633, ASTMX10425	SCHMD19182, SCHMD07925
OG0002170	ASTMX10098	SCHMD16963
OG0002171	ASTMX17441, ASTMX17115	SCHMD05133, SCHMD13789
OG0002172	ASTMX06303	SCHMD03159
OG0002172	ASTMX15881	SCHMD03160, SCHMD03161
OG0002175	ASTMX16015, ASTMX13462	SCHMD09343, SCHMD14948
OG0002175	ASTMX08875	SCHMD24043, SCHMD19181
OG0002177	ASTMX18377, ASTMX13667, ASTMX08061	SCHMD05408
OG0002179	ASTMX04822	SCHMD03681
OG0002179	ASTMX04821	SCHMD03680
OG0002182	ASTMX01000, ASTMX21943	SCHMD00111
OG0002184	ASTMX21486, ASTMX13143	SCHMD08541
OG0002184	ASTMX22891	SCHMD08545
OG0002185	ASTMX18245, ASTMX18246	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407
OG0002186	ASTMX20379	SCHMD16440
OG0002186	ASTMX11448, ASTMX15520, ASTMX12349	SCHMD11250
OG0002188	ASTMX17006	SCHMD07090
OG0002189	ASTMX16380	SCHMD03295
OG0002190	ASTMX05738, ASTMX09879, ASTMX15824	SCHMD06253, SCHMD20396
OG0002191	ASTMX08688, ASTMX15473, ASTMX12063	SCHMD16045
OG0002192	ASTMX14479	SCHMD09378, SCHMD11311
OG0002196	ASTMX10949	SCHMD04892, SCHMD04891
OG0002203	ASTMX13859, ASTMX22399, ASTMX19276, ASTMX21318, ASTMX22286, ASTMX22291, ASTMX19275, ASTMX19870, ASTMX16414, ASTMX17143, ASTMX11264	SCHMD20001
OG0002209	ASTMX16231, ASTMX05205, ASTMX07307	SCHMD05613
OG0002209	ASTMX21856, ASTMX01273, ASTMX02284, ASTMX21358, ASTMX15413, ASTMX05424, ASTMX12292, ASTMX18768, ASTMX10738	SCHMD22882, SCHMD13863
OG0002211	ASTMX17382	SCHMD29435
OG0002213	ASTMX03206	SCHMD01017
OG0002216	ASTMX19790	SCHMD20521
OG0002222	ASTMX13836, ASTMX08751	SCHMD17607, SCHMD07921
OG0002223	ASTMX05554, ASTMX10305	SCHMD11701
OG0002224	ASTMX06613, ASTMX14452, ASTMX05934	SCHMD07940, SCHMD07939
OG0002225	ASTMX13928, ASTMX11814	SCHMD03290
OG0002226	ASTMX18469, ASTMX14158	SCHMD00937
OG0002227	ASTMX11747, ASTMX21122	SCHMD09350, SCHMD09896
OG0002229	ASTMX09988	SCHMD09620, SCHMD21635
OG0002233	ASTMX05462	SCHMD13734
OG0002235	ASTMX13892, ASTMX02706, ASTMX03660, ASTMX09950, ASTMX05042	SCHMD15174, SCHMD00911
OG0002239	ASTMX09078	SCHMD29729
OG0002239	ASTMX07073, ASTMX12092	SCHMD00548
