Orthogroup	ASTMX	SACKO_ok
OG0000636	ASTMX16568, ASTMX15211, ASTMX02467, ASTMX01529, ASTMX19165, ASTMX14950	SACKO_16616
OG0000637	ASTMX21369	SACKO_13417
OG0000639	ASTMX07088, ASTMX03393	SACKO_22469
OG0000639	ASTMX02657, ASTMX18519, ASTMX07469	SACKO_30392
OG0000639	ASTMX21171	SACKO_02331
OG0000642	ASTMX01930, ASTMX01929, ASTMX17309, ASTMX04214, ASTMX12313	SACKO_21799
OG0000643	ASTMX02318, ASTMX01314	SACKO_00139
OG0000643	ASTMX20408, ASTMX05940, ASTMX03512	SACKO_16201, SACKO_00735
OG0000644	ASTMX16962, ASTMX21496, ASTMX18112, ASTMX07459	SACKO_09545, SACKO_16465, SACKO_08131, SACKO_06059, SACKO_16449, SACKO_16455, SACKO_16476, SACKO_06058, SACKO_01691
OG0000645	ASTMX12833, ASTMX02606	SACKO_19857
OG0000645	ASTMX18567, ASTMX05124	SACKO_17093
OG0000646	ASTMX16478, ASTMX02676	SACKO_00864
OG0000646	ASTMX07029, ASTMX07086, ASTMX20232	SACKO_28271
OG0000647	ASTMX19826, ASTMX06640	SACKO_32942, SACKO_13247
OG0000647	ASTMX12729, ASTMX12730	SACKO_00037, SACKO_00065
OG0000648	ASTMX22428, ASTMX02643	SACKO_12118
OG0000648	ASTMX15128, ASTMX02551	SACKO_17289
OG0000649	ASTMX09392, ASTMX04774, ASTMX18484, ASTMX18485, ASTMX01888	SACKO_06908, SACKO_27756, SACKO_26807
OG0000651	ASTMX17737, ASTMX05303, ASTMX08641	SACKO_14845
OG0000652	ASTMX06377, ASTMX00760	SACKO_15088
OG0000653	ASTMX16680, ASTMX08281, ASTMX18100, ASTMX03946, ASTMX02496	SACKO_32959
OG0000653	ASTMX13550, ASTMX18970, ASTMX13180, ASTMX06484	SACKO_03890
OG0000654	ASTMX13738, ASTMX11052, ASTMX19746, ASTMX10206, ASTMX17145, ASTMX00164	SACKO_30168
OG0000660	ASTMX00650, ASTMX17867	SACKO_30045
OG0000660	ASTMX14506, ASTMX05874	SACKO_33063
OG0000661	ASTMX20064, ASTMX13172, ASTMX22694, ASTMX19430, ASTMX21560, ASTMX20894, ASTMX21559, ASTMX20895, ASTMX21484, ASTMX20961, ASTMX20959, ASTMX21485, ASTMX17363, ASTMX15700, ASTMX10414, ASTMX10410, ASTMX10411	SACKO_28828, SACKO_11788
OG0000662	ASTMX17885	SACKO_06148
OG0000662	ASTMX16404, ASTMX12633, ASTMX19890, ASTMX07727	SACKO_28738
OG0000664	ASTMX04014, ASTMX05721, ASTMX16074, ASTMX00707	SACKO_26065
OG0000664	ASTMX05443, ASTMX20094	SACKO_23068
OG0000665	ASTMX00639, ASTMX14293, ASTMX19003, ASTMX12074, ASTMX09156, ASTMX14734, ASTMX03383	SACKO_03466, SACKO_03470
OG0000666	ASTMX19047	SACKO_01360
OG0000667	ASTMX20350, ASTMX23022, ASTMX21283	SACKO_09222, SACKO_28350, SACKO_15540, SACKO_09373, SACKO_32782, SACKO_04521, SACKO_32744, SACKO_04496, SACKO_04503, SACKO_32745, SACKO_09359, SACKO_24268
OG0000670	ASTMX20785, ASTMX03449, ASTMX08812, ASTMX09574, ASTMX02280, ASTMX21360, ASTMX21701, ASTMX18201	SACKO_21893
OG0000671	ASTMX06408, ASTMX19050, ASTMX20927, ASTMX00924, ASTMX01022, ASTMX16162, ASTMX15147	SACKO_33234
OG0000672	ASTMX06515, ASTMX05666	SACKO_21164
OG0000672	ASTMX04882	SACKO_29531
OG0000674	ASTMX09072, ASTMX11026	SACKO_29269
OG0000674	ASTMX07263, ASTMX16632, ASTMX09005	SACKO_21136
OG0000676	ASTMX00864, ASTMX18277	SACKO_30866
OG0000676	ASTMX08754, ASTMX04107, ASTMX12053, ASTMX05384, ASTMX03141	SACKO_08481
OG0000680	ASTMX04094, ASTMX17912, ASTMX07260	SACKO_13665
OG0000680	ASTMX09412	SACKO_21650, SACKO_21648, SACKO_21651
OG0000681	ASTMX16270, ASTMX14874, ASTMX04528, ASTMX09518	SACKO_14440
OG0000681	ASTMX09258, ASTMX00394	SACKO_06296
OG0000682	ASTMX11995, ASTMX12288, ASTMX10499, ASTMX07767	SACKO_15215, SACKO_25895, SACKO_20933
OG0000683	ASTMX00004, ASTMX04192	SACKO_30847
OG0000683	ASTMX02366, ASTMX20098, ASTMX14160	SACKO_25632
OG0000685	ASTMX18992	SACKO_06285
OG0000685	ASTMX21758	SACKO_06289
OG0000690	ASTMX00910, ASTMX12919	SACKO_13982
OG0000690	ASTMX02690	SACKO_03682
OG0000690	ASTMX17891, ASTMX22294	SACKO_00508
OG0000691	ASTMX15518	SACKO_07972
OG0000691	ASTMX17535, ASTMX19545, ASTMX15604, ASTMX00917, ASTMX18521	SACKO_11293
OG0000692	ASTMX05795	SACKO_04812
OG0000693	ASTMX11362	SACKO_25307
OG0000694	ASTMX03278, ASTMX14068, ASTMX09753, ASTMX09044	SACKO_10312
OG0000696	ASTMX10247	SACKO_05595
OG0000697	ASTMX20673, ASTMX15925, ASTMX22108, ASTMX19355, ASTMX01748, ASTMX13942, ASTMX09469	SACKO_07543
OG0000698	ASTMX03878	SACKO_00953, SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931
OG0000698	ASTMX11812, ASTMX12891, ASTMX01360, ASTMX12890, ASTMX09372	SACKO_00996
OG0000699	ASTMX12167, ASTMX03451, ASTMX16931, ASTMX12166	SACKO_27160
OG0000700	ASTMX10307, ASTMX02187	SACKO_00811
OG0000701	ASTMX20666, ASTMX10954, ASTMX11996, ASTMX15941	SACKO_25617, SACKO_32176, SACKO_03805, SACKO_31366
OG0000702	ASTMX18168, ASTMX02447, ASTMX15168, ASTMX00641, ASTMX14288	SACKO_27079
OG0000703	ASTMX02735, ASTMX03772, ASTMX19327	SACKO_21811
OG0000706	ASTMX06417, ASTMX00708	SACKO_24560
OG0000708	ASTMX20485, ASTMX07401	SACKO_22452
OG0000708	ASTMX01986, ASTMX04018	SACKO_25480
OG0000709	ASTMX03927, ASTMX01587, ASTMX01677, ASTMX01678, ASTMX12944	SACKO_18089
OG0000710	ASTMX09787, ASTMX01132, ASTMX21085, ASTMX15140	SACKO_13452, SACKO_13463
OG0000711	ASTMX10859	SACKO_19147
OG0000711	ASTMX02221, ASTMX06274	SACKO_19139
OG0000711	ASTMX00349, ASTMX10858	SACKO_19149
OG0000712	ASTMX22569, ASTMX03963, ASTMX04673, ASTMX01123, ASTMX10729, ASTMX02260, ASTMX21387, ASTMX03749	SACKO_16099, SACKO_30746
OG0000713	ASTMX05607, ASTMX20151, ASTMX06165, ASTMX06166	SACKO_26669
OG0000715	ASTMX14672, ASTMX18871, ASTMX22799, ASTMX19603, ASTMX07512, ASTMX20053, ASTMX05364	SACKO_31209
OG0000716	ASTMX07959, ASTMX03833, ASTMX05778	SACKO_08963
OG0000717	ASTMX00510	SACKO_00279
OG0000718	ASTMX00156, ASTMX21497, ASTMX08739, ASTMX06759, ASTMX18042, ASTMX01851	SACKO_32613
OG0000720	ASTMX08205, ASTMX06231	SACKO_00764
OG0000721	ASTMX09355, ASTMX10626	SACKO_29734
OG0000721	ASTMX01119, ASTMX09098, ASTMX11905, ASTMX16534	SACKO_13300
OG0000722	ASTMX11006, ASTMX22801, ASTMX12541, ASTMX04707, ASTMX03237, ASTMX11068, ASTMX03598, ASTMX02154, ASTMX08313	SACKO_06069
OG0000723	ASTMX06370, ASTMX00757	SACKO_28798
OG0000725	ASTMX17945, ASTMX15661, ASTMX11197	SACKO_27384
OG0000725	ASTMX12603, ASTMX18944	SACKO_26579
OG0000726	ASTMX13772, ASTMX13000, ASTMX04188, ASTMX09401	SACKO_17190
OG0000730	ASTMX20397, ASTMX07875, ASTMX13260	SACKO_32923, SACKO_22828
OG0000731	ASTMX02541, ASTMX17854, ASTMX16715, ASTMX02722	SACKO_26277
OG0000732	ASTMX04110, ASTMX08757, ASTMX08756	SACKO_20871
OG0000732	ASTMX19433, ASTMX11592, ASTMX05482	SACKO_06369, SACKO_05389
OG0000733	ASTMX13523, ASTMX10818, ASTMX05629, ASTMX01287	SACKO_32345
OG0000733	ASTMX12275, ASTMX15113, ASTMX04231	SACKO_17671
OG0000734	ASTMX19512, ASTMX21022, ASTMX19965, ASTMX01932, ASTMX22860	SACKO_08224
OG0000735	ASTMX18670, ASTMX15914, ASTMX01829, ASTMX03219	SACKO_26054
OG0000736	ASTMX19171	SACKO_27734, SACKO_27737
OG0000736	ASTMX08660, ASTMX00487	SACKO_10396
OG0000738	ASTMX10143	SACKO_10578
OG0000738	ASTMX09714, ASTMX09715	SACKO_18947
OG0000740	ASTMX14537, ASTMX06828, ASTMX20426, ASTMX10405	SACKO_24861
OG0000740	ASTMX12672, ASTMX03661	SACKO_05182
OG0000741	ASTMX17362	SACKO_00397
OG0000743	ASTMX20693, ASTMX11433, ASTMX04870	SACKO_25573
OG0000743	ASTMX03638, ASTMX04869, ASTMX21402	SACKO_25597
OG0000745	ASTMX10595	SACKO_02883, SACKO_12160
OG0000748	ASTMX16043	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720
OG0000749	ASTMX16104, ASTMX05800, ASTMX02758	SACKO_07299
OG0000750	ASTMX15609	SACKO_04939
OG0000751	ASTMX20516, ASTMX04152, ASTMX15696	SACKO_32463
OG0000751	ASTMX19712, ASTMX07901	SACKO_29926
OG0000752	ASTMX12098	SACKO_10303
OG0000752	ASTMX06480, ASTMX04128	SACKO_33668
OG0000753	ASTMX22178, ASTMX21967	SACKO_33703
OG0000753	ASTMX20031, ASTMX02344, ASTMX11178	SACKO_17800
OG0000755	ASTMX12763, ASTMX09944, ASTMX09713, ASTMX10144	SACKO_19024
OG0000756	ASTMX15575	SACKO_09390
OG0000756	ASTMX08072	SACKO_09734
OG0000757	ASTMX17086	SACKO_00716
OG0000757	ASTMX05445	SACKO_32163
OG0000758	ASTMX19547, ASTMX16359, ASTMX11953, ASTMX19955, ASTMX17536, ASTMX07595	SACKO_05592
OG0000759	ASTMX14677, ASTMX13249, ASTMX18116, ASTMX06445, ASTMX15465, ASTMX13612, ASTMX13613	SACKO_29477
OG0000760	ASTMX16638, ASTMX08318, ASTMX02096, ASTMX16846, ASTMX02097	SACKO_23650
OG0000761	ASTMX04074, ASTMX18480, ASTMX02391	SACKO_04696
OG0000762	ASTMX05730, ASTMX00651	SACKO_01422
OG0000763	ASTMX14556, ASTMX10316, ASTMX02051, ASTMX06717	SACKO_08605
OG0000764	ASTMX06499, ASTMX03308	SACKO_20100
OG0000765	ASTMX18648, ASTMX05048	SACKO_02329
OG0000766	ASTMX11015, ASTMX06840, ASTMX04918, ASTMX08201	SACKO_22474
OG0000767	ASTMX03288, ASTMX02324, ASTMX18659, ASTMX03804	SACKO_14609
OG0000768	ASTMX07141, ASTMX00777, ASTMX22777, ASTMX20032	SACKO_23463
OG0000772	ASTMX21784	SACKO_24880
OG0000772	ASTMX06747	SACKO_18970
OG0000774	ASTMX06458	SACKO_04816
OG0000774	ASTMX12899	SACKO_22074
OG0000774	ASTMX04044	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612
OG0000775	ASTMX08143	SACKO_18980, SACKO_34030
OG0000777	ASTMX11385	SACKO_28617, SACKO_28786
OG0000778	ASTMX18216, ASTMX05703	SACKO_00880
OG0000779	ASTMX03346	SACKO_09223
OG0000779	ASTMX03437, ASTMX00687, ASTMX11032, ASTMX06141	SACKO_27144
OG0000780	ASTMX01363	SACKO_23785
OG0000780	ASTMX05871	SACKO_07184
OG0000781	ASTMX01378	SACKO_06298, SACKO_16031, SACKO_16069, SACKO_16078, SACKO_02767, SACKO_05315
OG0000782	ASTMX19387, ASTMX06219, ASTMX00254	SACKO_02448
OG0000784	ASTMX13104, ASTMX16895, ASTMX00816, ASTMX16655, ASTMX03185, ASTMX16934, ASTMX19363, ASTMX06706	SACKO_27906
OG0000786	ASTMX08950, ASTMX01793, ASTMX05538, ASTMX15702, ASTMX17407, ASTMX20594, ASTMX20593, ASTMX22132, ASTMX20592, ASTMX16013, ASTMX13074	SACKO_30010
OG0000787	ASTMX18588, ASTMX20527, ASTMX20528, ASTMX03662, ASTMX06610, ASTMX03035	SACKO_05969, SACKO_19113
OG0000788	ASTMX03595, ASTMX18586	SACKO_23309
OG0000788	ASTMX05072, ASTMX10651, ASTMX11933, ASTMX02454	SACKO_16503
OG0000790	ASTMX22472	SACKO_25520, SACKO_25478, SACKO_25496, SACKO_25524, SACKO_25500, SACKO_25464, SACKO_25512, SACKO_26043, SACKO_26270
OG0000791	ASTMX13100, ASTMX11966, ASTMX00979, ASTMX16746, ASTMX17098	SACKO_06891
OG0000792	ASTMX01915	SACKO_30915
OG0000792	ASTMX16348	SACKO_20208
OG0000793	ASTMX14223, ASTMX10357, ASTMX01727, ASTMX02233, ASTMX02443, ASTMX05161, ASTMX20115	SACKO_32255
OG0000795	ASTMX15720	SACKO_13006, SACKO_12994
OG0000797	ASTMX20588, ASTMX19577	SACKO_34169
OG0000798	ASTMX21193, ASTMX11678, ASTMX10211	SACKO_10595, SACKO_10603
OG0000798	ASTMX06892	SACKO_10604
OG0000799	ASTMX17390, ASTMX14818, ASTMX00307, ASTMX10072, ASTMX09971, ASTMX14456, ASTMX15426	SACKO_33594
OG0000800	ASTMX14154, ASTMX10910, ASTMX21176, ASTMX21175, ASTMX03211	SACKO_26365, SACKO_26362
OG0000801	ASTMX01728, ASTMX02234, ASTMX15089	SACKO_32154
OG0000803	ASTMX01085, ASTMX17361	SACKO_08403
OG0000805	ASTMX10697, ASTMX13799, ASTMX19764, ASTMX17903, ASTMX12444, ASTMX09333, ASTMX07001, ASTMX16652	SACKO_18326, SACKO_18321, SACKO_23365, SACKO_18329, SACKO_33521, SACKO_09867, SACKO_09887, SACKO_09246
OG0000809	ASTMX16871, ASTMX20241, ASTMX06550, ASTMX06551, ASTMX02419, ASTMX12066	SACKO_11706
OG0000810	ASTMX22884, ASTMX14057	SACKO_25393
OG0000810	ASTMX12714, ASTMX07516, ASTMX17120	SACKO_08781
OG0000811	ASTMX16565	SACKO_22929, SACKO_27833, SACKO_27832, SACKO_27828
OG0000813	ASTMX04213	SACKO_06455
OG0000814	ASTMX15594	SACKO_27445
OG0000814	ASTMX15595	SACKO_29758
OG0000815	ASTMX05918	SACKO_03458
OG0000815	ASTMX00181	SACKO_17789
OG0000815	ASTMX08658	SACKO_18609
OG0000816	ASTMX01604, ASTMX07613, ASTMX14361	SACKO_17944
OG0000816	ASTMX03674, ASTMX12133	SACKO_17471
OG0000817	ASTMX22057	SACKO_10398
OG0000817	ASTMX12294	SACKO_05841
OG0000817	ASTMX19659	SACKO_27281
OG0000818	ASTMX12922, ASTMX22575, ASTMX07670, ASTMX01486, ASTMX09066	SACKO_13438
OG0000819	ASTMX14488	SACKO_16820
OG0000819	ASTMX05872, ASTMX12231	SACKO_06925
OG0000820	ASTMX08673, ASTMX00527, ASTMX23035, ASTMX11792, ASTMX15475	SACKO_08030
OG0000822	ASTMX12417	SACKO_20246
OG0000822	ASTMX10309	SACKO_23379
OG0000822	ASTMX12605	SACKO_32177
OG0000824	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095	SACKO_23963, SACKO_19936
OG0000825	ASTMX14867, ASTMX09792	SACKO_07264
OG0000825	ASTMX19849, ASTMX06289	SACKO_03586
OG0000826	ASTMX19669	SACKO_11139, SACKO_24167, SACKO_19966
OG0000827	ASTMX03408, ASTMX03367	SACKO_01112
OG0000828	ASTMX13643	SACKO_19680
OG0000828	ASTMX19023	SACKO_02201
OG0000829	ASTMX20116, ASTMX18197, ASTMX04946, ASTMX13633, ASTMX12842, ASTMX02806, ASTMX14699, ASTMX09961, ASTMX19415, ASTMX04647, ASTMX18505	SACKO_03719
OG0000831	ASTMX10322, ASTMX00501	SACKO_33535, SACKO_14918
OG0000832	ASTMX15114, ASTMX12276, ASTMX04850	SACKO_08573, SACKO_03301, SACKO_31175, SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878
OG0000833	ASTMX16676, ASTMX17036, ASTMX20537, ASTMX17998	SACKO_08623
OG0000834	ASTMX03780	SACKO_10495
OG0000835	ASTMX11779	SACKO_29332
OG0000836	ASTMX14295, ASTMX00637, ASTMX02859	SACKO_24783, SACKO_24782, SACKO_24773
OG0000837	ASTMX04294, ASTMX04295, ASTMX04140, ASTMX07602, ASTMX17291	SACKO_15029
OG0000838	ASTMX09271, ASTMX02044, ASTMX09270, ASTMX02043, ASTMX16316	SACKO_03577
OG0000841	ASTMX20424, ASTMX10887, ASTMX01216, ASTMX12144	SACKO_13443
OG0000842	ASTMX13270, ASTMX14600, ASTMX21767, ASTMX08674, ASTMX22831, ASTMX05913, ASTMX19115, ASTMX09604	SACKO_18541, SACKO_32072
OG0000844	ASTMX05225, ASTMX06886, ASTMX11513, ASTMX04355, ASTMX10336, ASTMX04359	SACKO_32818, SACKO_32829
OG0000845	ASTMX05855	SACKO_13159
OG0000847	ASTMX04476	SACKO_25423
OG0000847	ASTMX13199, ASTMX17255	SACKO_21230
OG0000848	ASTMX13979, ASTMX14345, ASTMX04742	SACKO_30123
OG0000848	ASTMX00257, ASTMX06224, ASTMX13366	SACKO_13045
OG0000849	ASTMX14573	SACKO_13107
OG0000850	ASTMX16693, ASTMX02820	SACKO_07519
OG0000850	ASTMX12095	SACKO_27751
OG0000851	ASTMX09788, ASTMX09789, ASTMX17144, ASTMX08263	SACKO_14437
OG0000852	ASTMX14218, ASTMX09079, ASTMX14219	SACKO_00856, SACKO_33033
OG0000852	ASTMX01973, ASTMX04325	SACKO_16562
OG0000855	ASTMX05866, ASTMX09644	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125
OG0000857	ASTMX18737, ASTMX15778, ASTMX01089, ASTMX09003	SACKO_29337
OG0000858	ASTMX08402	SACKO_32630, SACKO_23749
OG0000859	ASTMX18557, ASTMX14932, ASTMX18996, ASTMX04905, ASTMX12394, ASTMX18622, ASTMX17513	SACKO_08048
OG0000860	ASTMX22579, ASTMX13435, ASTMX16785, ASTMX21569, ASTMX19755	SACKO_16104
OG0000861	ASTMX09840, ASTMX14709	SACKO_32762, SACKO_32764
OG0000863	ASTMX14464, ASTMX10280	SACKO_28573, SACKO_03735, SACKO_20440, SACKO_20459
OG0000866	ASTMX16257, ASTMX10404	SACKO_23181
OG0000868	ASTMX18458, ASTMX16490	SACKO_01236
OG0000869	ASTMX05238	SACKO_06026
OG0000870	ASTMX17331, ASTMX18789	SACKO_17726
OG0000871	ASTMX08820	SACKO_14055, SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000871	ASTMX22315	SACKO_18718
OG0000872	ASTMX20999	SACKO_32165
OG0000873	ASTMX20798, ASTMX15340, ASTMX21884, ASTMX15339, ASTMX15341, ASTMX18171, ASTMX02450, ASTMX18538, ASTMX22220	SACKO_12092
OG0000874	ASTMX01664, ASTMX03695, ASTMX11238, ASTMX21323	SACKO_19510
OG0000874	ASTMX03655, ASTMX07423	SACKO_09706
OG0000875	ASTMX10227, ASTMX22128	SACKO_11708
OG0000875	ASTMX15020	SACKO_01411
OG0000877	ASTMX02085	SACKO_32129
OG0000878	ASTMX02607	SACKO_24903
OG0000878	ASTMX14927	SACKO_02892
OG0000879	ASTMX07159, ASTMX20218, ASTMX05667	SACKO_26528
OG0000879	ASTMX19602, ASTMX05400	SACKO_28298
OG0000880	ASTMX19119, ASTMX05557, ASTMX08534, ASTMX10778	SACKO_07949
OG0000881	ASTMX08736, ASTMX09138	SACKO_29973
OG0000881	ASTMX09646, ASTMX05888	SACKO_18831
OG0000882	ASTMX12618, ASTMX07464, ASTMX13019, ASTMX05010	SACKO_25246
OG0000883	ASTMX03555, ASTMX07903	SACKO_31678, SACKO_01503, SACKO_22909, SACKO_01513, SACKO_01837, SACKO_29652, SACKO_08467, SACKO_09232, SACKO_08442
OG0000887	ASTMX05512, ASTMX10768	SACKO_29102
OG0000887	ASTMX16791	SACKO_28481
OG0000888	ASTMX14224, ASTMX11928	SACKO_12082
OG0000888	ASTMX18926	SACKO_28163
OG0000889	ASTMX01303, ASTMX13535	SACKO_03115
OG0000889	ASTMX13987, ASTMX20205	SACKO_15045
OG0000890	ASTMX13028, ASTMX21054, ASTMX07291	SACKO_31309
OG0000893	ASTMX16839, ASTMX15713, ASTMX05174, ASTMX05175, ASTMX05176, ASTMX15714	SACKO_28812
OG0000894	ASTMX14915, ASTMX19186	SACKO_26922
OG0000894	ASTMX07726, ASTMX19891, ASTMX11065	SACKO_02223
OG0000895	ASTMX07765	SACKO_32155
OG0000896	ASTMX08984	SACKO_27525
OG0000896	ASTMX03839, ASTMX20490	SACKO_25582, SACKO_18087
OG0000897	ASTMX00619	SACKO_27937
OG0000897	ASTMX00999, ASTMX08838	SACKO_11689
OG0000898	ASTMX07406, ASTMX18529	SACKO_16757, SACKO_27052
OG0000899	ASTMX04348, ASTMX20253, ASTMX02728, ASTMX04745, ASTMX18004	SACKO_30501
OG0000904	ASTMX09306, ASTMX14881, ASTMX12135	SACKO_17479
OG0000905	ASTMX00338, ASTMX14498, ASTMX00347	SACKO_20259
OG0000907	ASTMX06533, ASTMX02843	SACKO_17714
OG0000908	ASTMX20519, ASTMX14450	SACKO_31904
OG0000908	ASTMX13391, ASTMX06616	SACKO_20582
OG0000909	ASTMX14114, ASTMX08183, ASTMX18935, ASTMX02527	SACKO_13346
OG0000911	ASTMX10186, ASTMX20068	SACKO_07709
OG0000912	ASTMX10500, ASTMX10501, ASTMX16615	SACKO_25608
OG0000912	ASTMX13041, ASTMX04397	SACKO_29559
OG0000913	ASTMX04731, ASTMX14355	SACKO_00547, SACKO_15554, SACKO_15585
OG0000914	ASTMX05533	SACKO_23742
OG0000916	ASTMX19855, ASTMX19856, ASTMX19853, ASTMX12970, ASTMX19854, ASTMX20080, ASTMX20081, ASTMX15070, ASTMX15071, ASTMX18988, ASTMX18989, ASTMX18985, ASTMX18987, ASTMX19857, ASTMX18220, ASTMX20067, ASTMX18221, ASTMX16683, ASTMX13125, ASTMX18305, ASTMX18615	SACKO_09053
OG0000921	ASTMX13599	SACKO_04977
OG0000921	ASTMX02073	SACKO_13397
OG0000923	ASTMX12705	SACKO_33231, SACKO_02494
OG0000923	ASTMX14532, ASTMX05362, ASTMX00157, ASTMX10399, ASTMX10398, ASTMX21755	SACKO_17117
OG0000925	ASTMX10561	SACKO_08031
OG0000925	ASTMX00132, ASTMX00555	SACKO_26395
OG0000926	ASTMX09727	SACKO_32113
OG0000926	ASTMX09128	SACKO_08978
OG0000928	ASTMX22584, ASTMX18625, ASTMX17517, ASTMX00645, ASTMX01726	SACKO_11640
OG0000929	ASTMX04114, ASTMX07004, ASTMX06184, ASTMX16944, ASTMX10239, ASTMX04285	SACKO_08944
OG0000931	ASTMX17985, ASTMX22261, ASTMX22383	SACKO_25239
OG0000931	ASTMX03676	SACKO_25231
OG0000932	ASTMX05094, ASTMX12156, ASTMX11727	SACKO_04372
OG0000932	ASTMX11726	SACKO_04386
OG0000934	ASTMX09810, ASTMX09922	SACKO_29528
OG0000934	ASTMX09273, ASTMX08879, ASTMX19792	SACKO_28076
OG0000935	ASTMX00813	SACKO_27279
OG0000936	ASTMX15303, ASTMX09443	SACKO_15755, SACKO_15636
OG0000938	ASTMX01666, ASTMX21733, ASTMX21732	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311
OG0000940	ASTMX10004	SACKO_12928, SACKO_01579
OG0000943	ASTMX21773	SACKO_03278
OG0000944	ASTMX07936, ASTMX13997, ASTMX11801, ASTMX01164	SACKO_14532
OG0000945	ASTMX00204, ASTMX12524, ASTMX16834	SACKO_29022
OG0000946	ASTMX14434	SACKO_05354
OG0000946	ASTMX18936, ASTMX00332, ASTMX10860	SACKO_03434
OG0000947	ASTMX10737, ASTMX06666, ASTMX16756, ASTMX11945	SACKO_03864
OG0000947	ASTMX22371, ASTMX07513, ASTMX12713	SACKO_27732
OG0000949	ASTMX15084, ASTMX08824, ASTMX21187, ASTMX22481, ASTMX19646, ASTMX11332, ASTMX19844, ASTMX08182	SACKO_06979, SACKO_06945, SACKO_03055
OG0000950	ASTMX05864, ASTMX09628, ASTMX16099, ASTMX18311	SACKO_20117
OG0000951	ASTMX01864, ASTMX01863, ASTMX22222, ASTMX05129	SACKO_12290
OG0000952	ASTMX04103, ASTMX16768	SACKO_31709
OG0000952	ASTMX08010, ASTMX16769	SACKO_31700
OG0000953	ASTMX18226, ASTMX12548, ASTMX06834, ASTMX00739	SACKO_16853, SACKO_33210
OG0000954	ASTMX15027	SACKO_09923
OG0000954	ASTMX21854	SACKO_25005
OG0000955	ASTMX18471, ASTMX19384	SACKO_27594
OG0000955	ASTMX22024	SACKO_11876
OG0000955	ASTMX11621	SACKO_14411
OG0000957	ASTMX04943, ASTMX06936	SACKO_21298
OG0000958	ASTMX06367, ASTMX12813, ASTMX16637	SACKO_01365
OG0000960	ASTMX16444, ASTMX07245, ASTMX15601, ASTMX10147	SACKO_17419
OG0000963	ASTMX05064, ASTMX15961	SACKO_03897
OG0000964	ASTMX14595	SACKO_21085, SACKO_21082
OG0000965	ASTMX11644	SACKO_31862, SACKO_21944
OG0000965	ASTMX05585	SACKO_29607
OG0000966	ASTMX02282, ASTMX09390, ASTMX05066, ASTMX09997	SACKO_19882
OG0000967	ASTMX07666, ASTMX03215	SACKO_33567
OG0000968	ASTMX00225, ASTMX16299, ASTMX00443	SACKO_19126
OG0000968	ASTMX13057, ASTMX11973	SACKO_20110
OG0000969	ASTMX01808	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920, SACKO_00619
OG0000970	ASTMX16775, ASTMX10621	SACKO_05435
OG0000971	ASTMX00664	SACKO_31352
OG0000972	ASTMX18834	SACKO_24516
OG0000972	ASTMX16325	SACKO_27667
OG0000973	ASTMX13794, ASTMX13793	SACKO_06563
OG0000974	ASTMX15410	SACKO_16128
OG0000977	ASTMX18656	SACKO_04766
OG0000978	ASTMX10667, ASTMX02304, ASTMX07458, ASTMX17117, ASTMX00202, ASTMX01648	SACKO_05312, SACKO_33844
OG0000979	ASTMX07631	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007
OG0000981	ASTMX07777	SACKO_11821, SACKO_29220, SACKO_11825
OG0000982	ASTMX07919, ASTMX18187, ASTMX11536, ASTMX07445, ASTMX13438, ASTMX10025	SACKO_10519
OG0000984	ASTMX02397	SACKO_28472
OG0000985	ASTMX09768, ASTMX15611, ASTMX12134, ASTMX10557, ASTMX04706	SACKO_21389
OG0000987	ASTMX15681, ASTMX02636, ASTMX09408, ASTMX04754, ASTMX04880, ASTMX14766	SACKO_11731
OG0000988	ASTMX14582, ASTMX10358, ASTMX14055	SACKO_00750, SACKO_27571
OG0000992	ASTMX21108	SACKO_01033
OG0000992	ASTMX16823, ASTMX21083	SACKO_27184
OG0000994	ASTMX09930	SACKO_04389
OG0000994	ASTMX09998	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	ASTMX18626, ASTMX17670, ASTMX10200, ASTMX11669, ASTMX21664	SACKO_28732
OG0000996	ASTMX22748, ASTMX01122, ASTMX09090, ASTMX06171, ASTMX18948	SACKO_00027
OG0000999	ASTMX07361, ASTMX15986, ASTMX14492, ASTMX00353, ASTMX16560	SACKO_27886
