Orthogroup	ASTMX	HELIO_ok
OG0001302	ASTMX18397	HELIO_08651
OG0001304	ASTMX10044, ASTMX00193, ASTMX03156, ASTMX11455	HELIO_08290
OG0001305	ASTMX08560, ASTMX14309, ASTMX09612, ASTMX19863, ASTMX03148	HELIO_07982
OG0001306	ASTMX15047, ASTMX12449	HELIO_11276
OG0001306	ASTMX07805	HELIO_04068, HELIO_02369
OG0001308	ASTMX12136, ASTMX14880, ASTMX11270	HELIO_12210
OG0001309	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029, ASTMX13053, ASTMX15510	HELIO_06983
OG0001310	ASTMX09500	HELIO_02438
OG0001310	ASTMX19103, ASTMX15228, ASTMX19102	HELIO_09331
OG0001311	ASTMX15821, ASTMX19766	HELIO_02223
OG0001311	ASTMX21056, ASTMX12561	HELIO_00805
OG0001312	ASTMX21632, ASTMX06204	HELIO_11963
OG0001315	ASTMX16453, ASTMX21035, ASTMX07687, ASTMX17931	HELIO_00584
OG0001316	ASTMX11105, ASTMX06180, ASTMX08793	HELIO_08864
OG0001317	ASTMX07111	HELIO_08857
OG0001317	ASTMX20575	HELIO_08319
OG0001318	ASTMX01432	HELIO_01897
OG0001318	ASTMX07560, ASTMX04187	HELIO_00651
OG0001319	ASTMX18142, ASTMX04629, ASTMX16650, ASTMX00136	HELIO_09125
OG0001320	ASTMX02658	HELIO_07097
OG0001320	ASTMX12886, ASTMX12104	HELIO_01606
OG0001321	ASTMX06232, ASTMX07920, ASTMX01880	HELIO_11153
OG0001322	ASTMX01716, ASTMX07256	HELIO_12344
OG0001322	ASTMX16188	HELIO_07391
OG0001324	ASTMX04156	HELIO_11046
OG0001325	ASTMX19331	HELIO_02148
OG0001326	ASTMX02799, ASTMX05995, ASTMX05996, ASTMX13210, ASTMX06599, ASTMX08581	HELIO_01722
OG0001327	ASTMX01100	HELIO_06372
OG0001327	ASTMX18676, ASTMX05552	HELIO_03453
OG0001329	ASTMX07142, ASTMX13340	HELIO_12348
OG0001330	ASTMX04462, ASTMX17075, ASTMX04383, ASTMX12196, ASTMX19685, ASTMX12195	HELIO_07773
OG0001331	ASTMX11613	HELIO_10456, HELIO_10455
OG0001333	ASTMX05919, ASTMX07699	HELIO_07137
OG0001337	ASTMX05953, ASTMX13440, ASTMX17317	HELIO_11060
OG0001339	ASTMX01525	HELIO_05791
OG0001344	ASTMX12839, ASTMX12838	HELIO_02566
OG0001345	ASTMX17745	HELIO_00586
OG0001348	ASTMX09799, ASTMX08553, ASTMX19294	HELIO_05226
OG0001350	ASTMX06475	HELIO_03259
OG0001351	ASTMX00127, ASTMX00552	HELIO_09749
OG0001352	ASTMX15667, ASTMX15246, ASTMX15247, ASTMX00804	HELIO_06067
OG0001353	ASTMX14151	HELIO_03307
OG0001353	ASTMX11924, ASTMX13745	HELIO_07889
OG0001354	ASTMX15487, ASTMX02827, ASTMX19253	HELIO_01003
OG0001355	ASTMX03894, ASTMX05031, ASTMX05922	HELIO_05179
OG0001356	ASTMX10756, ASTMX02115, ASTMX00629, ASTMX03094, ASTMX19357	HELIO_09355
OG0001357	ASTMX19807, ASTMX13049, ASTMX01586, ASTMX13683, ASTMX13930	HELIO_07642
OG0001358	ASTMX08140	HELIO_05651, HELIO_04483
OG0001359	ASTMX02428, ASTMX11942, ASTMX17796, ASTMX09162	HELIO_00338
OG0001360	ASTMX19584	HELIO_12349
OG0001361	ASTMX01071, ASTMX20061, ASTMX16172	HELIO_12234
OG0001362	ASTMX11652	HELIO_09855
OG0001363	ASTMX08285, ASTMX10326, ASTMX03420	HELIO_03084
OG0001364	ASTMX17782, ASTMX06972, ASTMX17850	HELIO_01882, HELIO_01884
OG0001365	ASTMX00017, ASTMX18825, ASTMX17303	HELIO_08493, HELIO_12193
OG0001366	ASTMX02673	HELIO_09509
OG0001367	ASTMX00960, ASTMX11729, ASTMX19617, ASTMX13008, ASTMX20021	HELIO_12197
OG0001368	ASTMX03257, ASTMX15096, ASTMX16548	HELIO_02045
OG0001369	ASTMX00950, ASTMX16841, ASTMX05553, ASTMX14417	HELIO_00430
OG0001370	ASTMX09028	HELIO_08459
OG0001370	ASTMX12996	HELIO_09154
OG0001371	ASTMX10538	HELIO_02393, HELIO_07671
OG0001372	ASTMX06020	HELIO_07415
OG0001373	ASTMX07702, ASTMX20451, ASTMX17338, ASTMX22761, ASTMX07731	HELIO_06748
OG0001374	ASTMX18408, ASTMX04259, ASTMX21457	HELIO_10870
OG0001375	ASTMX15348	HELIO_04841
OG0001375	ASTMX12879, ASTMX05755, ASTMX08713	HELIO_01574
OG0001376	ASTMX11290, ASTMX15861, ASTMX00150, ASTMX18887	HELIO_12299
OG0001377	ASTMX02709, ASTMX03269, ASTMX20261, ASTMX18913, ASTMX20260, ASTMX20259, ASTMX21994, ASTMX15701	HELIO_10836
OG0001378	ASTMX05115, ASTMX18038, ASTMX12590, ASTMX15728, ASTMX14012, ASTMX04632	HELIO_02964
OG0001379	ASTMX03133, ASTMX08769, ASTMX08803, ASTMX08802, ASTMX03013, ASTMX03014	HELIO_04200
OG0001380	ASTMX17025, ASTMX12187, ASTMX16524, ASTMX23050, ASTMX17026	HELIO_01850
OG0001381	ASTMX02347, ASTMX05157, ASTMX14705, ASTMX10023, ASTMX03370	HELIO_03557
OG0001382	ASTMX22770, ASTMX17021	HELIO_05363
OG0001384	ASTMX02250, ASTMX07280	HELIO_01654
OG0001386	ASTMX13567	HELIO_02823
OG0001386	ASTMX13566	HELIO_02822
OG0001387	ASTMX14247, ASTMX08858	HELIO_07037
OG0001389	ASTMX20254, ASTMX01112, ASTMX08261, ASTMX17570, ASTMX03746	HELIO_06611
OG0001394	ASTMX11802, ASTMX15905	HELIO_10885
OG0001395	ASTMX02518, ASTMX01129, ASTMX06152, ASTMX20147, ASTMX19549	HELIO_02673
OG0001397	ASTMX08012, ASTMX19505	HELIO_01273
OG0001397	ASTMX01488	HELIO_04122
OG0001399	ASTMX06124	HELIO_05014
OG0001399	ASTMX11454, ASTMX00428	HELIO_08757
OG0001400	ASTMX01461, ASTMX15365, ASTMX12046, ASTMX21798, ASTMX01897	HELIO_09621
OG0001401	ASTMX22162	HELIO_05514, HELIO_00801
OG0001402	ASTMX12851, ASTMX11974, ASTMX07328, ASTMX11686	HELIO_06192
OG0001403	ASTMX21751, ASTMX11295, ASTMX18514, ASTMX13183	HELIO_08199, HELIO_07385
OG0001404	ASTMX05687	HELIO_06483
OG0001405	ASTMX02582, ASTMX17235, ASTMX07521, ASTMX17122, ASTMX07520	HELIO_01612
OG0001405	ASTMX21998	HELIO_02155
OG0001406	ASTMX11154, ASTMX06992, ASTMX15717	HELIO_05795
OG0001408	ASTMX08971, ASTMX19130, ASTMX19997, ASTMX18382, ASTMX18903, ASTMX19996	HELIO_02887
OG0001409	ASTMX06764, ASTMX08743, ASTMX16438, ASTMX11918	HELIO_05260
OG0001410	ASTMX14683	HELIO_07114
OG0001410	ASTMX11950	HELIO_01417
OG0001411	ASTMX12471	HELIO_03361
OG0001412	ASTMX19015, ASTMX19014	HELIO_06209
OG0001413	ASTMX19024	HELIO_11436
OG0001414	ASTMX02756	HELIO_00745
OG0001416	ASTMX16935, ASTMX00724, ASTMX04812	HELIO_08511
OG0001417	ASTMX15359, ASTMX02876	HELIO_07751
OG0001418	ASTMX11591, ASTMX19434, ASTMX05467, ASTMX02896, ASTMX19463	HELIO_09143
OG0001420	ASTMX04576, ASTMX01772, ASTMX08878, ASTMX08385, ASTMX19032, ASTMX19033	HELIO_10002
OG0001421	ASTMX10787, ASTMX08122, ASTMX03810	HELIO_02587
OG0001422	ASTMX17695, ASTMX01913	HELIO_00344
OG0001423	ASTMX01856, ASTMX07807, ASTMX04010, ASTMX11404, ASTMX22608	HELIO_03132
OG0001424	ASTMX17288	HELIO_00747
OG0001425	ASTMX03298, ASTMX08956, ASTMX13239, ASTMX13087, ASTMX06948	HELIO_01653
OG0001426	ASTMX19079	HELIO_02149
OG0001428	ASTMX05247, ASTMX09437, ASTMX16939, ASTMX14746	HELIO_11579
OG0001430	ASTMX21020, ASTMX21443, ASTMX04688, ASTMX10990, ASTMX18254, ASTMX13065	HELIO_08384
OG0001431	ASTMX15509, ASTMX15371	HELIO_00600
OG0001432	ASTMX08157, ASTMX21019	HELIO_11010, HELIO_11878
OG0001434	ASTMX09914, ASTMX09915	HELIO_10029, HELIO_10027
OG0001436	ASTMX01918	HELIO_09777
OG0001437	ASTMX18553, ASTMX12632	HELIO_04743
OG0001440	ASTMX06448, ASTMX19471, ASTMX02877	HELIO_03196
OG0001441	ASTMX07478, ASTMX16318, ASTMX01057, ASTMX00844, ASTMX10140, ASTMX21644, ASTMX03800	HELIO_03652
OG0001445	ASTMX04130, ASTMX07057	HELIO_12183
OG0001447	ASTMX09669, ASTMX06060, ASTMX07055, ASTMX19124	HELIO_04829
OG0001449	ASTMX21017, ASTMX21018	HELIO_03720
OG0001449	ASTMX16238	HELIO_09662
OG0001450	ASTMX06326	HELIO_10816
OG0001451	ASTMX00580	HELIO_05972
OG0001452	ASTMX12067, ASTMX20582, ASTMX19197	HELIO_09077, HELIO_09076
OG0001453	ASTMX22407, ASTMX10274, ASTMX00250	HELIO_11229, HELIO_03802, HELIO_09980
OG0001454	ASTMX18012, ASTMX21139	HELIO_04552
OG0001455	ASTMX18526, ASTMX02821, ASTMX21962, ASTMX02358, ASTMX03190, ASTMX04167	HELIO_05822
OG0001456	ASTMX18392, ASTMX18390	HELIO_09922
OG0001457	ASTMX04194, ASTMX01925, ASTMX22469	HELIO_08835
OG0001459	ASTMX20587, ASTMX19737	HELIO_08961
OG0001460	ASTMX05935	HELIO_01716
OG0001460	ASTMX06612	HELIO_12669
OG0001461	ASTMX05184	HELIO_04207
OG0001462	ASTMX19123	HELIO_03160
OG0001463	ASTMX00203, ASTMX01706	HELIO_02919, HELIO_06206
OG0001464	ASTMX08410, ASTMX05385, ASTMX14611, ASTMX17735, ASTMX05304, ASTMX22688	HELIO_00437
OG0001465	ASTMX22228, ASTMX20175, ASTMX20176	HELIO_09508
OG0001466	ASTMX10811	HELIO_09852
OG0001466	ASTMX14884	HELIO_00231
OG0001467	ASTMX14338	HELIO_11527
OG0001467	ASTMX02258	HELIO_06233
OG0001468	ASTMX14778, ASTMX06215, ASTMX18545	HELIO_09103
OG0001469	ASTMX05748	HELIO_12462
OG0001470	ASTMX22480, ASTMX02997, ASTMX02333	HELIO_04948
OG0001472	ASTMX14550	HELIO_05084
OG0001472	ASTMX17138	HELIO_09162
OG0001473	ASTMX15501, ASTMX19877	HELIO_01497, HELIO_06355, HELIO_01429
OG0001474	ASTMX12989	HELIO_08603
OG0001474	ASTMX07703	HELIO_05046
OG0001475	ASTMX01033, ASTMX04792	HELIO_12116, HELIO_06079
OG0001476	ASTMX01244, ASTMX04837, ASTMX14359, ASTMX03706	HELIO_08408
OG0001478	ASTMX12885	HELIO_10243
OG0001479	ASTMX01954, ASTMX14199, ASTMX14335, ASTMX15077	HELIO_00677
OG0001480	ASTMX00479, ASTMX02869, ASTMX03656, ASTMX07426	HELIO_03092
OG0001481	ASTMX08128, ASTMX08933, ASTMX13517, ASTMX14788	HELIO_06832
OG0001482	ASTMX17250	HELIO_08972
OG0001484	ASTMX17553, ASTMX17552, ASTMX18774	HELIO_03855
OG0001485	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672	HELIO_08845
OG0001486	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981	HELIO_11744
OG0001487	ASTMX16831, ASTMX00874, ASTMX18578	HELIO_05287
OG0001488	ASTMX18812	HELIO_10288
OG0001489	ASTMX12776, ASTMX12086, ASTMX11213	HELIO_12039
OG0001490	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189	HELIO_10701
OG0001492	ASTMX17077, ASTMX04445	HELIO_09966
OG0001493	ASTMX20989, ASTMX22693	HELIO_12365
OG0001495	ASTMX17637	HELIO_09225
OG0001496	ASTMX09754	HELIO_06643, HELIO_07757
OG0001500	ASTMX19077, ASTMX07007, ASTMX07549, ASTMX07006	HELIO_03279
OG0001501	ASTMX09507	HELIO_09204
OG0001502	ASTMX20142, ASTMX07825	HELIO_00925
OG0001503	ASTMX02356	HELIO_00871
OG0001503	ASTMX19525	HELIO_00967
OG0001504	ASTMX13743	HELIO_02828, HELIO_12551
OG0001505	ASTMX16658, ASTMX10480	HELIO_01480
OG0001506	ASTMX16668, ASTMX02040	HELIO_05280
OG0001507	ASTMX04595, ASTMX10941, ASTMX13047	HELIO_11605
OG0001508	ASTMX16208, ASTMX16207	HELIO_05840
OG0001509	ASTMX18743, ASTMX06334	HELIO_11798
OG0001510	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480	HELIO_10061
OG0001511	ASTMX18393, ASTMX02680	HELIO_10472
OG0001513	ASTMX14668, ASTMX14669, ASTMX05393, ASTMX15300	HELIO_12676, HELIO_12677
OG0001515	ASTMX13055, ASTMX11972	HELIO_11317
OG0001516	ASTMX06094, ASTMX22766	HELIO_05144
OG0001517	ASTMX05080, ASTMX07941	HELIO_02409
OG0001518	ASTMX10339, ASTMX09456	HELIO_03202
OG0001520	ASTMX04278	HELIO_10408
OG0001521	ASTMX19191	HELIO_00931
OG0001521	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803	HELIO_00932
OG0001522	ASTMX05739	HELIO_11736
OG0001523	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261	HELIO_04060
OG0001524	ASTMX02800	HELIO_05163
OG0001524	ASTMX10909	HELIO_01459
OG0001525	ASTMX03602	HELIO_07734
OG0001526	ASTMX08595, ASTMX10378, ASTMX13114	HELIO_03062
OG0001527	ASTMX03505	HELIO_04544
OG0001528	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565	HELIO_02093
OG0001531	ASTMX12093, ASTMX01941, ASTMX07973, ASTMX13493	HELIO_03563
OG0001532	ASTMX04807, ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449	HELIO_07182
OG0001533	ASTMX12054, ASTMX05383, ASTMX00173	HELIO_12019
OG0001534	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419	HELIO_02863
OG0001536	ASTMX15808	HELIO_00034
OG0001538	ASTMX10517, ASTMX02477, ASTMX03859	HELIO_05127
OG0001545	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733	HELIO_02222
OG0001546	ASTMX10973, ASTMX01598	HELIO_10092
OG0001549	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254	HELIO_10410
OG0001550	ASTMX18336, ASTMX06212	HELIO_04550, HELIO_08048
OG0001551	ASTMX01345, ASTMX03884	HELIO_02886
OG0001552	ASTMX18767	HELIO_00983
OG0001553	ASTMX13473, ASTMX02742, ASTMX20664	HELIO_04975
OG0001554	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008	HELIO_02815
OG0001557	ASTMX20060	HELIO_05083
OG0001557	ASTMX08321	HELIO_06596
OG0001558	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558	HELIO_02760
OG0001559	ASTMX04609, ASTMX03837, ASTMX21052	HELIO_06123
OG0001561	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235	HELIO_08393
OG0001562	ASTMX18908	HELIO_06572
OG0001563	ASTMX16894	HELIO_06290, HELIO_06516
OG0001564	ASTMX08775, ASTMX04344, ASTMX08787	HELIO_01962
OG0001565	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666	HELIO_12328
OG0001566	ASTMX01234, ASTMX16422	HELIO_11200, HELIO_02258
OG0001567	ASTMX04861, ASTMX05681	HELIO_06880
OG0001568	ASTMX14315	HELIO_05132
OG0001569	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813	HELIO_09196
OG0001570	ASTMX17213	HELIO_05222
OG0001571	ASTMX12366, ASTMX03489	HELIO_00290
OG0001572	ASTMX10710	HELIO_04693
OG0001573	ASTMX07410, ASTMX09054	HELIO_02265
OG0001574	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114	HELIO_05607
OG0001576	ASTMX04056	HELIO_11858
OG0001577	ASTMX22840	HELIO_03678
OG0001578	ASTMX17269	HELIO_08790, HELIO_08789
OG0001580	ASTMX17141, ASTMX00422, ASTMX07082	HELIO_11365
OG0001581	ASTMX16532	HELIO_05221, HELIO_07860
OG0001582	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082	HELIO_04387
OG0001583	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877	HELIO_12114
OG0001584	ASTMX16901	HELIO_10513, HELIO_05589
OG0001589	ASTMX19867	HELIO_12278
OG0001590	ASTMX14704	HELIO_11606, HELIO_02516
OG0001592	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025	HELIO_10882, HELIO_11034
OG0001593	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255	HELIO_04977
OG0001595	ASTMX11941	HELIO_03439, HELIO_08224
OG0001596	ASTMX17112	HELIO_12698
OG0001597	ASTMX12010	HELIO_04679
OG0001597	ASTMX02205	HELIO_01769
OG0001599	ASTMX14693, ASTMX18782	HELIO_02009
OG0001600	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357	HELIO_00399
OG0001604	ASTMX22550, ASTMX05873	HELIO_12168
OG0001605	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921	HELIO_09701, HELIO_00110
OG0001606	ASTMX13363	HELIO_11612
OG0001608	ASTMX13914, ASTMX16442, ASTMX00272	HELIO_09014, HELIO_09013
OG0001609	ASTMX05434	HELIO_04479
OG0001609	ASTMX10748	HELIO_00769
OG0001610	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390	HELIO_06066
OG0001611	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933	HELIO_10992
OG0001612	ASTMX00061	HELIO_03470
OG0001612	ASTMX08047	HELIO_09022
OG0001614	ASTMX11931	HELIO_09695
OG0001614	ASTMX01689	HELIO_09277
OG0001615	ASTMX02210, ASTMX03596, ASTMX14419	HELIO_04146
OG0001617	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862	HELIO_06430
OG0001620	ASTMX09139, ASTMX06536, ASTMX11560	HELIO_04031
OG0001621	ASTMX22157, ASTMX01413, ASTMX19883	HELIO_05621, HELIO_05048
OG0001622	ASTMX12674, ASTMX13967, ASTMX13341, ASTMX13342	HELIO_02684
OG0001624	ASTMX01754, ASTMX01222, ASTMX04277, ASTMX13741	HELIO_06828
OG0001625	ASTMX01618, ASTMX22203	HELIO_03741
OG0001627	ASTMX10150	HELIO_03358
OG0001627	ASTMX14956, ASTMX16098, ASTMX14955, ASTMX18107, ASTMX18106	HELIO_11162
OG0001628	ASTMX10611	HELIO_11311
OG0001628	ASTMX13713	HELIO_03654
OG0001633	ASTMX13757	HELIO_09239
OG0001633	ASTMX13758	HELIO_08917
OG0001634	ASTMX05822, ASTMX13820	HELIO_00787
OG0001635	ASTMX10717, ASTMX01151, ASTMX11894	HELIO_00639
OG0001636	ASTMX18724, ASTMX18727, ASTMX18726	HELIO_06373
OG0001637	ASTMX17324	HELIO_00689
OG0001638	ASTMX17085, ASTMX13300, ASTMX13301	HELIO_10751
OG0001639	ASTMX05202, ASTMX20932, ASTMX02862	HELIO_03546
OG0001642	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997	HELIO_00859, HELIO_00858
OG0001643	ASTMX11887, ASTMX17860, ASTMX01841	HELIO_03459
OG0001644	ASTMX13408, ASTMX01826	HELIO_10610
OG0001651	ASTMX03971, ASTMX16462, ASTMX06653	HELIO_08544
OG0001652	ASTMX09489	HELIO_06903
OG0001653	ASTMX03023	HELIO_02536
OG0001654	ASTMX03438, ASTMX02489, ASTMX03875	HELIO_00734, HELIO_02525
OG0001655	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332	HELIO_08331
OG0001656	ASTMX10174	HELIO_09773
OG0001657	ASTMX22284, ASTMX12850, ASTMX15429	HELIO_09713
OG0001658	ASTMX06437, ASTMX01763	HELIO_10076
OG0001659	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242	HELIO_01989
OG0001659	ASTMX04833	HELIO_01990
OG0001660	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914	HELIO_04664
OG0001661	ASTMX14504	HELIO_12135
OG0001661	ASTMX12346	HELIO_07195
OG0001662	ASTMX05842	HELIO_07941
OG0001662	ASTMX03470, ASTMX17684, ASTMX18835	HELIO_12598
OG0001663	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877	HELIO_06205, HELIO_04184
OG0001665	ASTMX16406	HELIO_08876
OG0001665	ASTMX15478	HELIO_01144
OG0001666	ASTMX00039	HELIO_07524, HELIO_03742
OG0001667	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564	HELIO_04686, HELIO_06712
OG0001668	ASTMX01187	HELIO_03082
OG0001670	ASTMX16010, ASTMX13698	HELIO_03065
OG0001671	ASTMX22730, ASTMX02090	HELIO_08266
OG0001672	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016	HELIO_11405
OG0001673	ASTMX18919, ASTMX01248, ASTMX09514	HELIO_05452
OG0001674	ASTMX22303, ASTMX21243, ASTMX12863	HELIO_12593
OG0001675	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168	HELIO_05454
OG0001676	ASTMX02737	HELIO_09572
OG0001676	ASTMX18175	HELIO_09106
OG0001677	ASTMX05947, ASTMX20317	HELIO_10400
OG0001678	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023	HELIO_09807
OG0001680	ASTMX10466	HELIO_00317
OG0001683	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426	HELIO_10892
OG0001684	ASTMX01855, ASTMX02369	HELIO_11576
OG0001685	ASTMX11627, ASTMX01624	HELIO_02127
OG0001687	ASTMX02771	HELIO_06212
OG0001688	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298	HELIO_04799
OG0001689	ASTMX05905	HELIO_03264
OG0001689	ASTMX04446, ASTMX16343	HELIO_04701
OG0001691	ASTMX01434	HELIO_03141
OG0001692	ASTMX22103, ASTMX18374, ASTMX11541	HELIO_03302
OG0001694	ASTMX03047, ASTMX09475, ASTMX05517	HELIO_05253
OG0001696	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536	HELIO_02613
OG0001703	ASTMX02214	HELIO_06858, HELIO_11018, HELIO_02242
OG0001704	ASTMX09400	HELIO_11078
OG0001706	ASTMX05640, ASTMX20258, ASTMX05639	HELIO_03225
OG0001707	ASTMX18307, ASTMX18306	HELIO_04517
OG0001708	ASTMX06200, ASTMX04674	HELIO_01586
OG0001709	ASTMX04095	HELIO_12693
OG0001710	ASTMX07220, ASTMX20214, ASTMX04024, ASTMX02128	HELIO_01243
OG0001711	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603	HELIO_09636
OG0001712	ASTMX02736, ASTMX17679	HELIO_09358, HELIO_09359
OG0001713	ASTMX02275	HELIO_10733
OG0001714	ASTMX14531, ASTMX21207	HELIO_10062
OG0001714	ASTMX02509, ASTMX10518	HELIO_01478
OG0001718	ASTMX04823, ASTMX19689	HELIO_08374
OG0001720	ASTMX02308, ASTMX17599, ASTMX16344	HELIO_01666
OG0001721	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296	HELIO_04710
OG0001723	ASTMX12143, ASTMX06027	HELIO_03904
OG0001724	ASTMX09937, ASTMX07584	HELIO_09512
OG0001725	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276	HELIO_04079, HELIO_11065
OG0001726	ASTMX20123, ASTMX05802	HELIO_12477
OG0001726	ASTMX19585	HELIO_10937
OG0001727	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599	HELIO_00379
OG0001728	ASTMX21307, ASTMX13636	HELIO_06859
OG0001728	ASTMX13637, ASTMX21309	HELIO_02961
OG0001729	ASTMX00418, ASTMX17746, ASTMX09227	HELIO_07800
OG0001730	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853	HELIO_09660
OG0001731	ASTMX15705, ASTMX21816, ASTMX03042	HELIO_04109
OG0001732	ASTMX00146, ASTMX09573, ASTMX02281	HELIO_08312
OG0001733	ASTMX21900, ASTMX21495	HELIO_06708, HELIO_05078
OG0001735	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896	HELIO_08576
OG0001736	ASTMX02648	HELIO_04175
OG0001738	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257	HELIO_00898
OG0001739	ASTMX19266, ASTMX03558, ASTMX00354	HELIO_08138
OG0001740	ASTMX01964, ASTMX16171	HELIO_05162, HELIO_06383
OG0001743	ASTMX13429, ASTMX22574, ASTMX10367	HELIO_12557
OG0001744	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765	HELIO_00852
OG0001746	ASTMX09002, ASTMX01088, ASTMX02180	HELIO_10565
OG0001747	ASTMX00575, ASTMX06318, ASTMX11440	HELIO_09412
OG0001749	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155	HELIO_08042
OG0001751	ASTMX17602	HELIO_11274
OG0001752	ASTMX02858, ASTMX14298	HELIO_07873
OG0001754	ASTMX08050, ASTMX00116	HELIO_12416
OG0001755	ASTMX00395	HELIO_08464
OG0001755	ASTMX06126	HELIO_03611
OG0001756	ASTMX08584	HELIO_00970
OG0001756	ASTMX13471	HELIO_03773
OG0001757	ASTMX10237, ASTMX20720, ASTMX20721	HELIO_06531
OG0001758	ASTMX09348, ASTMX05870	HELIO_11236, HELIO_11503, HELIO_11718
OG0001760	ASTMX12591	HELIO_10686
OG0001768	ASTMX13645, ASTMX18653	HELIO_00339
OG0001769	ASTMX01507	HELIO_00478
OG0001769	ASTMX04557	HELIO_05705
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	HELIO_10082
OG0001772	ASTMX16531, ASTMX13929, ASTMX04857	HELIO_01523
OG0001774	ASTMX10351	HELIO_11501
OG0001774	ASTMX06409	HELIO_04350
OG0001775	ASTMX18173, ASTMX02453, ASTMX19386	HELIO_07189
OG0001778	ASTMX07028, ASTMX10049	HELIO_09235, HELIO_06485
OG0001780	ASTMX11983	HELIO_10081
OG0001781	ASTMX01449	HELIO_09978
OG0001781	ASTMX19769	HELIO_01738
OG0001782	ASTMX13624	HELIO_11232
OG0001782	ASTMX12666	HELIO_12571
OG0001783	ASTMX21511, ASTMX11389	HELIO_02058
OG0001785	ASTMX00095	HELIO_04363
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	HELIO_11607
OG0001789	ASTMX04418, ASTMX03005	HELIO_10048, HELIO_10049
OG0001790	ASTMX16222	HELIO_10737
OG0001792	ASTMX18195	HELIO_03262
OG0001793	ASTMX07514	HELIO_05244
OG0001793	ASTMX02969	HELIO_10291
OG0001794	ASTMX01096, ASTMX10295	HELIO_08343, HELIO_00138
OG0001796	ASTMX17625, ASTMX12736	HELIO_04269
OG0001798	ASTMX02451, ASTMX02132	HELIO_12260, HELIO_02273
OG0001799	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313	HELIO_09682
OG0001800	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166	HELIO_04276
OG0001801	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336	HELIO_02228
