Orthogroup	ASTMX	ORYLA
OG0001172	ASTMX12998	ORYLA09461
OG0001172	ASTMX05444, ASTMX13620	ORYLA09708
OG0001172	ASTMX07385	ORYLA16481
OG0001175	ASTMX15626	ORYLA17323
OG0001175	ASTMX17938	ORYLA17834
OG0001175	ASTMX10319	ORYLA02704
OG0001176	ASTMX21031, ASTMX00469	ORYLA14922
OG0001177	ASTMX14125	ORYLA07071
OG0001177	ASTMX15939	ORYLA17818
OG0001178	ASTMX12781	ORYLA12858
OG0001178	ASTMX00134, ASTMX00554	ORYLA09479
OG0001179	ASTMX12400	ORYLA12445
OG0001179	ASTMX07456	ORYLA14131
OG0001180	ASTMX12027, ASTMX19199	ORYLA18502
OG0001180	ASTMX09020	ORYLA14974
OG0001181	ASTMX18946	ORYLA09302
OG0001181	ASTMX06446	ORYLA06967
OG0001181	ASTMX17051, ASTMX17260	ORYLA16422
OG0001182	ASTMX12103	ORYLA04656
OG0001182	ASTMX13653	ORYLA10537
OG0001182	ASTMX19714	ORYLA17798
OG0001182	ASTMX07068, ASTMX07067	ORYLA12681
OG0001183	ASTMX12002	ORYLA01780
OG0001183	ASTMX19735	ORYLA16340
OG0001183	ASTMX17804	ORYLA08337
OG0001184	ASTMX19302	ORYLA01867
OG0001184	ASTMX00228	ORYLA12325
OG0001185	ASTMX07482	ORYLA01991, ORYLA19744
OG0001185	ASTMX10936	ORYLA04885
OG0001186	ASTMX18547	ORYLA06474
OG0001186	ASTMX02567	ORYLA12462, ORYLA14584
OG0001186	ASTMX13845	ORYLA12305
OG0001187	ASTMX10749	ORYLA14064
OG0001188	ASTMX10472	ORYLA07684
OG0001188	ASTMX16516	ORYLA03103
OG0001188	ASTMX14514, ASTMX03224	ORYLA04742
OG0001189	ASTMX06692, ASTMX04816	ORYLA20265
OG0001189	ASTMX01328	ORYLA10691
OG0001189	ASTMX13413	ORYLA11979
OG0001189	ASTMX17159	ORYLA07034
OG0001190	ASTMX11323	ORYLA10580
OG0001190	ASTMX13686	ORYLA14507
OG0001190	ASTMX05267	ORYLA10859
OG0001191	ASTMX19829	ORYLA00416
OG0001191	ASTMX17768	ORYLA17734
OG0001191	ASTMX05237	ORYLA04735
OG0001191	ASTMX10430	ORYLA08358
OG0001191	ASTMX15730	ORYLA01217
OG0001192	ASTMX10488	ORYLA08463, ORYLA08481, ORYLA08473, ORYLA08475
OG0001192	ASTMX09214	ORYLA05874
OG0001193	ASTMX22129	ORYLA06669
OG0001196	ASTMX11519	ORYLA06003, ORYLA06002, ORYLA02011
OG0001196	ASTMX11174, ASTMX02339	ORYLA03783
OG0001197	ASTMX03942	ORYLA13277
OG0001197	ASTMX01914	ORYLA01817, ORYLA05607
OG0001197	ASTMX20138	ORYLA09693
OG0001198	ASTMX02424, ASTMX06547	ORYLA10310
OG0001198	ASTMX02630	ORYLA15038
OG0001199	ASTMX03812	ORYLA11679
OG0001200	ASTMX11139	ORYLA12001
OG0001201	ASTMX15800	ORYLA15842
OG0001201	ASTMX18598	ORYLA15310
OG0001202	ASTMX12631, ASTMX12630	ORYLA09275
OG0001203	ASTMX11816	ORYLA01043
OG0001203	ASTMX05804	ORYLA10082
OG0001203	ASTMX02785, ASTMX14698	ORYLA00091
OG0001204	ASTMX05878, ASTMX12225	ORYLA03247
OG0001205	ASTMX13657	ORYLA10540
OG0001205	ASTMX01662, ASTMX03694, ASTMX01184	ORYLA01265
OG0001207	ASTMX15583	ORYLA10023
OG0001207	ASTMX07379	ORYLA16388
OG0001207	ASTMX05452	ORYLA08504
OG0001208	ASTMX00484	ORYLA06825
OG0001208	ASTMX08670	ORYLA09868
OG0001208	ASTMX06752, ASTMX12017	ORYLA01795
OG0001210	ASTMX01254	ORYLA11799
OG0001210	ASTMX10342	ORYLA06775
OG0001211	ASTMX18975, ASTMX16242	ORYLA20079
OG0001212	ASTMX22528	ORYLA10644
OG0001213	ASTMX13388	ORYLA08112
OG0001214	ASTMX09593	ORYLA09019
OG0001214	ASTMX12596	ORYLA10993
OG0001215	ASTMX20085	ORYLA06541
OG0001215	ASTMX00530	ORYLA08559
OG0001215	ASTMX12692	ORYLA09761, ORYLA09762
OG0001215	ASTMX15468	ORYLA16114
OG0001215	ASTMX06044	ORYLA14222
OG0001216	ASTMX20220	ORYLA07420
OG0001216	ASTMX06792	ORYLA05840
OG0001216	ASTMX21172	ORYLA12067, ORYLA15267
OG0001217	ASTMX09378, ASTMX07954	ORYLA04237
OG0001217	ASTMX01127, ASTMX10707	ORYLA01368
OG0001217	ASTMX16527	ORYLA10596, ORYLA10595
OG0001217	ASTMX20834	ORYLA10337
OG0001218	ASTMX10642	ORYLA05869
OG0001218	ASTMX14744	ORYLA01891
OG0001218	ASTMX13687	ORYLA14508
OG0001218	ASTMX05605	ORYLA07468
OG0001219	ASTMX14886	ORYLA01206
OG0001219	ASTMX03969	ORYLA04598
OG0001219	ASTMX10652, ASTMX14229	ORYLA01690
OG0001220	ASTMX05949	ORYLA02345
OG0001220	ASTMX18183, ASTMX07915	ORYLA12823
OG0001221	ASTMX07026	ORYLA07491
OG0001223	ASTMX03153	ORYLA06793
OG0001223	ASTMX01647	ORYLA07569
OG0001223	ASTMX07473	ORYLA15616, ORYLA13963
OG0001224	ASTMX06442	ORYLA16020
OG0001224	ASTMX00720	ORYLA14224
OG0001225	ASTMX05153	ORYLA14806
OG0001225	ASTMX03549	ORYLA12335
OG0001225	ASTMX13437, ASTMX10024	ORYLA02910
OG0001225	ASTMX07916	ORYLA13489, ORYLA13488
OG0001226	ASTMX15119	ORYLA03653, ORYLA03655, ORYLA03654, ORYLA03656
OG0001226	ASTMX01133	ORYLA01461, ORYLA01460
OG0001226	ASTMX11042	ORYLA11722
OG0001226	ASTMX08711	ORYLA02207
OG0001227	ASTMX05520	ORYLA13792
OG0001227	ASTMX02118	ORYLA15900
OG0001227	ASTMX00885	ORYLA01936, ORYLA01935
OG0001227	ASTMX09802	ORYLA09591
OG0001230	ASTMX12022	ORYLA01799
OG0001230	ASTMX17829	ORYLA05998
OG0001230	ASTMX11524	ORYLA02015
OG0001230	ASTMX05007	ORYLA02055
OG0001230	ASTMX17828	ORYLA05997
OG0001231	ASTMX10826	ORYLA10425
OG0001231	ASTMX10594, ASTMX16865	ORYLA04865
OG0001231	ASTMX13823	ORYLA03393
OG0001231	ASTMX06066	ORYLA04275
OG0001232	ASTMX03619	ORYLA17130
OG0001233	ASTMX05613, ASTMX05612, ASTMX20633	ORYLA07453
OG0001234	ASTMX21091	ORYLA05594
OG0001234	ASTMX21910, ASTMX21709	ORYLA02233
OG0001234	ASTMX00219	ORYLA19956
OG0001236	ASTMX01850	ORYLA05535
OG0001236	ASTMX06878	ORYLA05857
OG0001237	ASTMX04904	ORYLA12698
OG0001237	ASTMX20913	ORYLA15237
OG0001237	ASTMX01867	ORYLA01731, ORYLA06118
OG0001237	ASTMX07784, ASTMX12070	ORYLA17671, ORYLA02367
OG0001237	ASTMX02167	ORYLA14669
OG0001238	ASTMX03666	ORYLA01295
OG0001238	ASTMX13748	ORYLA07056
OG0001239	ASTMX13945	ORYLA14159
OG0001239	ASTMX09470	ORYLA20197
OG0001240	ASTMX20546	ORYLA06112
OG0001240	ASTMX04906	ORYLA12695
OG0001240	ASTMX01860	ORYLA06113
OG0001240	ASTMX15738	ORYLA02471
OG0001240	ASTMX18848	ORYLA17502
OG0001241	ASTMX06697	ORYLA15497
OG0001241	ASTMX18901	ORYLA01008
OG0001242	ASTMX06205	ORYLA09141
OG0001242	ASTMX18340	ORYLA18475
OG0001243	ASTMX17034	ORYLA07317, ORYLA07318
OG0001243	ASTMX02160	ORYLA12130
OG0001245	ASTMX04711	ORYLA00901
OG0001245	ASTMX08255	ORYLA00456
OG0001245	ASTMX15831, ASTMX03252	ORYLA04906
OG0001246	ASTMX05438	ORYLA08383
OG0001247	ASTMX12611	ORYLA10879
OG0001247	ASTMX14275, ASTMX19073	ORYLA15933
OG0001247	ASTMX16338	ORYLA18030
OG0001248	ASTMX11443	ORYLA08537
OG0001248	ASTMX17482	ORYLA07036
OG0001248	ASTMX05341	ORYLA14359
OG0001248	ASTMX19178	ORYLA16193
OG0001249	ASTMX00503	ORYLA13090
OG0001249	ASTMX20181	ORYLA00311
OG0001249	ASTMX10323	ORYLA06571
OG0001249	ASTMX00502	ORYLA12934
OG0001249	ASTMX04928	ORYLA13089
OG0001250	ASTMX15491	ORYLA17061, ORYLA00854
OG0001250	ASTMX07689	ORYLA07782
OG0001250	ASTMX20710	ORYLA16768
OG0001251	ASTMX13849	ORYLA12301
OG0001251	ASTMX12740	ORYLA08970
OG0001252	ASTMX20484, ASTMX19839	ORYLA19528, ORYLA08946
OG0001252	ASTMX18184, ASTMX07917	ORYLA13487
OG0001253	ASTMX13288	ORYLA10839
OG0001253	ASTMX07246	ORYLA15354
OG0001253	ASTMX13330	ORYLA15393
OG0001253	ASTMX10772	ORYLA18494
OG0001253	ASTMX13287	ORYLA10838
OG0001253	ASTMX05532, ASTMX01786	ORYLA14430, ORYLA15691
OG0001254	ASTMX17225	ORYLA12036, ORYLA14643
OG0001255	ASTMX06824, ASTMX12253	ORYLA01752
OG0001255	ASTMX12915	ORYLA11946, ORYLA11945
OG0001255	ASTMX22403	ORYLA13259
OG0001255	ASTMX08567, ASTMX14314	ORYLA00050
OG0001255	ASTMX05306	ORYLA16171, ORYLA16170
OG0001255	ASTMX16297	ORYLA11960
OG0001256	ASTMX12301	ORYLA10228
OG0001261	ASTMX19187	ORYLA07239
OG0001261	ASTMX01634	ORYLA00479
OG0001261	ASTMX00068	ORYLA09455
OG0001263	ASTMX17678	ORYLA17939
OG0001263	ASTMX07639	ORYLA08064
OG0001263	ASTMX17278	ORYLA17132
OG0001264	ASTMX07471	ORYLA13965
OG0001264	ASTMX13848	ORYLA12302
OG0001266	ASTMX20652	ORYLA09233
OG0001266	ASTMX13871	ORYLA07109
OG0001266	ASTMX00959	ORYLA14460
OG0001267	ASTMX15901	ORYLA18685
OG0001267	ASTMX05999, ASTMX19426	ORYLA17985
OG0001267	ASTMX13889	ORYLA00677
OG0001268	ASTMX20034	ORYLA15813
OG0001270	ASTMX19479	ORYLA07988
OG0001270	ASTMX03630	ORYLA18804
OG0001271	ASTMX14027, ASTMX21049	ORYLA09251
OG0001271	ASTMX10446	ORYLA07889
OG0001271	ASTMX00815	ORYLA14013
OG0001272	ASTMX04472	ORYLA07941
OG0001272	ASTMX05879	ORYLA03248
OG0001272	ASTMX12223	ORYLA04104
OG0001272	ASTMX15726	ORYLA01178
OG0001273	ASTMX02897	ORYLA13178
OG0001273	ASTMX18194	ORYLA06380
OG0001273	ASTMX07779	ORYLA02385
OG0001273	ASTMX03354	ORYLA17660
OG0001274	ASTMX22021	ORYLA06279
OG0001274	ASTMX13163	ORYLA00711
OG0001274	ASTMX06912	ORYLA02589, ORYLA18123
OG0001275	ASTMX03842	ORYLA11543
OG0001276	ASTMX09183	ORYLA03566
OG0001278	ASTMX04865	ORYLA00727
OG0001278	ASTMX10228	ORYLA13327
OG0001279	ASTMX06329	ORYLA04097
OG0001279	ASTMX08064, ASTMX13662	ORYLA10544
OG0001279	ASTMX17711	ORYLA04878
OG0001279	ASTMX11584	ORYLA00122
OG0001280	ASTMX16795	ORYLA12954
OG0001280	ASTMX18435	ORYLA19875
OG0001281	ASTMX13937	ORYLA03725
OG0001281	ASTMX06587	ORYLA20026
OG0001281	ASTMX05626	ORYLA07382
OG0001282	ASTMX11350	ORYLA04230
OG0001282	ASTMX03184	ORYLA10205
OG0001282	ASTMX16656	ORYLA08831
OG0001283	ASTMX22180	ORYLA20044, ORYLA20045, ORYLA14193, ORYLA09723, ORYLA13051
OG0001283	ASTMX22202	ORYLA08577, ORYLA10812
OG0001284	ASTMX09601	ORYLA09027
OG0001284	ASTMX06818, ASTMX13787	ORYLA01634
OG0001284	ASTMX17233	ORYLA14635
OG0001285	ASTMX04588	ORYLA10432
OG0001285	ASTMX06608	ORYLA05192
OG0001285	ASTMX09962	ORYLA17636, ORYLA14476
OG0001286	ASTMX07360, ASTMX04486	ORYLA07959, ORYLA17144
OG0001287	ASTMX04102	ORYLA03902
OG0001287	ASTMX08011	ORYLA01233
OG0001287	ASTMX16698, ASTMX10733	ORYLA09735
OG0001287	ASTMX08804	ORYLA00961
OG0001288	ASTMX00451	ORYLA14902
OG0001288	ASTMX12396	ORYLA02420
OG0001289	ASTMX08475	ORYLA10464
OG0001289	ASTMX15265, ASTMX01501	ORYLA05150
OG0001290	ASTMX13626	ORYLA18055
OG0001290	ASTMX08208	ORYLA19128
OG0001290	ASTMX06258	ORYLA14552
OG0001290	ASTMX08455	ORYLA19558, ORYLA18829
OG0001291	ASTMX09956, ASTMX19427	ORYLA17986
OG0001291	ASTMX10484	ORYLA07358
OG0001291	ASTMX07994, ASTMX09302	ORYLA01427, ORYLA04147
OG0001292	ASTMX00034, ASTMX22402	ORYLA09364
OG0001292	ASTMX11449	ORYLA10046
OG0001293	ASTMX19347	ORYLA17295
OG0001293	ASTMX18808	ORYLA17851
OG0001293	ASTMX16101	ORYLA02768
OG0001293	ASTMX16100	ORYLA02767
OG0001293	ASTMX05018	ORYLA17854
OG0001293	ASTMX03515	ORYLA04584
OG0001294	ASTMX01279	ORYLA10122
OG0001295	ASTMX12041	ORYLA09900
OG0001295	ASTMX01466	ORYLA08242
OG0001295	ASTMX20435	ORYLA17167
OG0001295	ASTMX20307	ORYLA01819
OG0001296	ASTMX05624	ORYLA07385
OG0001296	ASTMX16112	ORYLA00095, ORYLA19357
OG0001297	ASTMX21540	ORYLA10966
OG0001297	ASTMX17762	ORYLA12085
OG0001300	ASTMX06507	ORYLA10216
OG0001300	ASTMX16708	ORYLA09658
OG0001300	ASTMX01169	ORYLA04280
OG0001302	ASTMX00499	ORYLA12923
OG0001302	ASTMX18397	ORYLA05687
OG0001304	ASTMX10044	ORYLA06728, ORYLA06729
OG0001304	ASTMX00193	ORYLA12651
OG0001304	ASTMX03156	ORYLA06796
OG0001304	ASTMX11455	ORYLA13823
OG0001305	ASTMX08560	ORYLA00057
OG0001305	ASTMX14309	ORYLA17092
OG0001305	ASTMX09612	ORYLA02873
OG0001305	ASTMX19863, ASTMX03148	ORYLA06351
OG0001306	ASTMX15047	ORYLA06638
OG0001306	ASTMX12449	ORYLA13454
OG0001308	ASTMX14880	ORYLA01298
OG0001308	ASTMX11270	ORYLA19818, ORYLA19817
OG0001309	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029	ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717
OG0001309	ASTMX15510	ORYLA06422
OG0001310	ASTMX09500	ORYLA10760
OG0001310	ASTMX15228, ASTMX19102	ORYLA12263
OG0001311	ASTMX15821	ORYLA02079
OG0001311	ASTMX19766	ORYLA06081
OG0001311	ASTMX21056	ORYLA06033
OG0001311	ASTMX12561	ORYLA01860
OG0001312	ASTMX21632, ASTMX06204	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001313	ASTMX09384	ORYLA04150
OG0001313	ASTMX06013	ORYLA13534
OG0001315	ASTMX16453	ORYLA07817
OG0001315	ASTMX21035	ORYLA07784, ORYLA16771
OG0001315	ASTMX17931	ORYLA00635
OG0001316	ASTMX11105	ORYLA12796
OG0001316	ASTMX06180	ORYLA09110
OG0001316	ASTMX08793	ORYLA01031
OG0001317	ASTMX07111	ORYLA11270
OG0001317	ASTMX20575	ORYLA18001
OG0001318	ASTMX01432	ORYLA08255
OG0001318	ASTMX07560	ORYLA09731
OG0001319	ASTMX21712	ORYLA00925
OG0001319	ASTMX18142	ORYLA04255
OG0001319	ASTMX04629	ORYLA01358
OG0001319	ASTMX16650	ORYLA10213
OG0001319	ASTMX00136	ORYLA09481
OG0001320	ASTMX12886	ORYLA11905
OG0001321	ASTMX01879	ORYLA06094
OG0001321	ASTMX15374	ORYLA02144
OG0001321	ASTMX06232	ORYLA19802
OG0001321	ASTMX07920	ORYLA06811
OG0001321	ASTMX01880	ORYLA06093
OG0001322	ASTMX01716	ORYLA12031
OG0001322	ASTMX16188	ORYLA03496
OG0001323	ASTMX03928, ASTMX19519	ORYLA07539
OG0001323	ASTMX04601	ORYLA10096
OG0001324	ASTMX04156	ORYLA08370
OG0001325	ASTMX03760, ASTMX19330, ASTMX19332, ASTMX19329	ORYLA18675, ORYLA10649
OG0001325	ASTMX03771	ORYLA08927
OG0001326	ASTMX02799	ORYLA00013, ORYLA05047
OG0001326	ASTMX05995	ORYLA02306
OG0001326	ASTMX05996, ASTMX13210	ORYLA02304
OG0001326	ASTMX06599, ASTMX08581	ORYLA00758
OG0001327	ASTMX01100	ORYLA15316
OG0001327	ASTMX18676	ORYLA11280
OG0001327	ASTMX05552	ORYLA14397
OG0001329	ASTMX07142	ORYLA10954
OG0001329	ASTMX13340	ORYLA14747
OG0001329	ASTMX03753	ORYLA20436
OG0001329	ASTMX00036	ORYLA09411
OG0001330	ASTMX04462	ORYLA07932
OG0001330	ASTMX17075	ORYLA16248
OG0001330	ASTMX04383	ORYLA04009
OG0001330	ASTMX12196	ORYLA03267
OG0001330	ASTMX19685	ORYLA17273
OG0001331	ASTMX11613	ORYLA00931
OG0001332	ASTMX08248, ASTMX16970	ORYLA07497
OG0001333	ASTMX05919	ORYLA17399
OG0001333	ASTMX07699	ORYLA07772
OG0001335	ASTMX05197, ASTMX07063	ORYLA12708, ORYLA12707
OG0001335	ASTMX06933	ORYLA18097
OG0001335	ASTMX02947	ORYLA13160
OG0001337	ASTMX05953	ORYLA02348
OG0001337	ASTMX13440	ORYLA17664
OG0001337	ASTMX17317	ORYLA06931
OG0001338	ASTMX02848	ORYLA13422
OG0001338	ASTMX02429	ORYLA13604
OG0001338	ASTMX07774	ORYLA02518
OG0001338	ASTMX17352	ORYLA17067
OG0001338	ASTMX15485	ORYLA00269
OG0001338	ASTMX04951	ORYLA13665
OG0001338	ASTMX14195	ORYLA00620, ORYLA16591
OG0001338	ASTMX02380	ORYLA13063
OG0001338	ASTMX09048	ORYLA02837
OG0001339	ASTMX08150, ASTMX03817	ORYLA11675
OG0001339	ASTMX01525	ORYLA07865
OG0001341	ASTMX04021, ASTMX18606	ORYLA14314
OG0001344	ASTMX12839	ORYLA02700
OG0001345	ASTMX17745	ORYLA15535
OG0001348	ASTMX09799	ORYLA09547, ORYLA09548
OG0001348	ASTMX08553	ORYLA08775
OG0001348	ASTMX19294	ORYLA01011, ORYLA01010
OG0001350	ASTMX06475, ASTMX15964	ORYLA06653
OG0001351	ASTMX15206	ORYLA04330
OG0001351	ASTMX00552	ORYLA08732
OG0001352	ASTMX15667	ORYLA17415
OG0001352	ASTMX15246, ASTMX15247	ORYLA09343
OG0001352	ASTMX00804	ORYLA14143
OG0001353	ASTMX14151	ORYLA11826
OG0001353	ASTMX11924	ORYLA06297
OG0001353	ASTMX13745	ORYLA20269
OG0001354	ASTMX15487	ORYLA00266
OG0001354	ASTMX02827	ORYLA06924
OG0001354	ASTMX19253	ORYLA17236
OG0001355	ASTMX21361	ORYLA06341
OG0001355	ASTMX17683	ORYLA03610
OG0001355	ASTMX22296	ORYLA09570, ORYLA12270
OG0001355	ASTMX03894	ORYLA19438
OG0001355	ASTMX05031	ORYLA17810
OG0001355	ASTMX05922	ORYLA02331
OG0001356	ASTMX10756	ORYLA14068
OG0001356	ASTMX02115	ORYLA15897
OG0001356	ASTMX00629	ORYLA14716
OG0001356	ASTMX03094	ORYLA11021
OG0001356	ASTMX19357	ORYLA16052
OG0001357	ASTMX13049, ASTMX01586	ORYLA07719
OG0001357	ASTMX13683	ORYLA10513
OG0001357	ASTMX13930	ORYLA03046
OG0001358	ASTMX08140	ORYLA11553
OG0001358	ASTMX02990, ASTMX13721	ORYLA03714
OG0001358	ASTMX08819	ORYLA00979
OG0001358	ASTMX08141, ASTMX10244	ORYLA11552
OG0001359	ASTMX02428	ORYLA13603
OG0001359	ASTMX11942	ORYLA10324
OG0001359	ASTMX17796	ORYLA12621
OG0001359	ASTMX09162	ORYLA05730
OG0001360	ASTMX19584	ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	ASTMX01071, ASTMX20061	ORYLA12083
OG0001362	ASTMX11652	ORYLA18007
OG0001362	ASTMX05422	ORYLA06832
OG0001363	ASTMX10326	ORYLA06964
OG0001363	ASTMX03420	ORYLA02934
OG0001364	ASTMX17782, ASTMX06972	ORYLA07287
OG0001364	ASTMX17850	ORYLA06962
OG0001365	ASTMX00017	ORYLA09935
OG0001365	ASTMX18825	ORYLA07169
OG0001365	ASTMX17303	ORYLA00431
OG0001366	ASTMX19346	ORYLA19471
OG0001366	ASTMX14131	ORYLA08891
OG0001366	ASTMX18739	ORYLA09706
OG0001367	ASTMX00960	ORYLA14461
OG0001367	ASTMX11729	ORYLA07111
OG0001367	ASTMX19617	ORYLA09231
OG0001367	ASTMX13008	ORYLA11747
OG0001367	ASTMX20021	ORYLA12559
OG0001368	ASTMX03257	ORYLA04793
OG0001368	ASTMX15096	ORYLA11335
OG0001368	ASTMX16548	ORYLA10470
OG0001369	ASTMX00950	ORYLA13851, ORYLA13852
OG0001369	ASTMX16841	ORYLA13773
OG0001369	ASTMX05553	ORYLA14398
OG0001370	ASTMX09028	ORYLA12598, ORYLA14966
OG0001370	ASTMX12996	ORYLA18543
OG0001371	ASTMX10538	ORYLA00720
OG0001372	ASTMX06020	ORYLA13141
OG0001373	ASTMX07702, ASTMX20451	ORYLA16751
OG0001373	ASTMX17338	ORYLA16639
OG0001373	ASTMX22761	ORYLA07770
OG0001374	ASTMX18408, ASTMX04259, ASTMX21457	ORYLA12418
OG0001375	ASTMX12879	ORYLA11959
OG0001375	ASTMX05755, ASTMX08713	ORYLA01972, ORYLA01971
OG0001376	ASTMX11290	ORYLA03122
OG0001376	ASTMX15861	ORYLA05570
OG0001376	ASTMX00150	ORYLA09409
OG0001376	ASTMX18887	ORYLA08741
OG0001377	ASTMX02709	ORYLA07389
OG0001377	ASTMX03269	ORYLA04674
OG0001378	ASTMX18038	ORYLA17783, ORYLA02855
OG0001378	ASTMX12590	ORYLA04943
OG0001378	ASTMX14012	ORYLA00326, ORYLA01139
OG0001378	ASTMX04632	ORYLA01326
OG0001379	ASTMX03133	ORYLA06942
OG0001379	ASTMX08769	ORYLA12825
OG0001379	ASTMX08803	ORYLA01022
OG0001379	ASTMX08802	ORYLA01021
OG0001379	ASTMX03014	ORYLA04265
OG0001380	ASTMX12187	ORYLA04452
OG0001380	ASTMX16524	ORYLA03211
OG0001380	ASTMX23050	ORYLA01164
OG0001380	ASTMX17026	ORYLA00371
OG0001381	ASTMX02347	ORYLA13157
OG0001381	ASTMX14705	ORYLA12338
OG0001381	ASTMX10023	ORYLA02912
OG0001381	ASTMX03370	ORYLA18091
OG0001382	ASTMX22770, ASTMX17021	ORYLA16357
OG0001383	ASTMX16017	ORYLA02878
OG0001384	ASTMX02250	ORYLA08770, ORYLA03152
OG0001384	ASTMX07280	ORYLA09543
OG0001386	ASTMX10454	ORYLA07835
OG0001387	ASTMX13262	ORYLA08421
OG0001387	ASTMX14247, ASTMX08858	ORYLA15977
OG0001388	ASTMX09590, ASTMX20153	ORYLA04165
OG0001388	ASTMX01154	ORYLA01262
OG0001389	ASTMX01112	ORYLA12186
OG0001389	ASTMX08261, ASTMX17570	ORYLA07219
OG0001389	ASTMX03746	ORYLA20465
OG0001390	ASTMX20982, ASTMX17481	ORYLA02234
OG0001390	ASTMX20981	ORYLA02235
OG0001390	ASTMX22009	ORYLA05388
OG0001390	ASTMX10198	ORYLA16840
OG0001390	ASTMX21093	ORYLA08034
OG0001390	ASTMX07276	ORYLA20355
OG0001390	ASTMX15839	ORYLA13684
OG0001390	ASTMX15918	ORYLA15679
OG0001394	ASTMX10688	ORYLA03843
OG0001394	ASTMX11802, ASTMX15905	ORYLA01445
OG0001395	ASTMX02518	ORYLA12492
OG0001395	ASTMX01129	ORYLA01370
OG0001395	ASTMX06152	ORYLA08821
OG0001397	ASTMX08012	ORYLA01225
OG0001397	ASTMX19505	ORYLA05017
OG0001397	ASTMX01488	ORYLA08172
OG0001399	ASTMX06124	ORYLA04243
OG0001399	ASTMX11454	ORYLA18690
OG0001400	ASTMX01461	ORYLA08237
OG0001400	ASTMX15365	ORYLA17207
OG0001400	ASTMX12046	ORYLA09903
OG0001400	ASTMX21798	ORYLA01837
OG0001400	ASTMX01897	ORYLA05625
OG0001401	ASTMX06505, ASTMX08424	ORYLA09174
OG0001402	ASTMX12851, ASTMX11974	ORYLA17574
OG0001402	ASTMX11686	ORYLA03602
OG0001403	ASTMX13183	ORYLA17267
OG0001404	ASTMX03622	ORYLA16925
OG0001404	ASTMX05687	ORYLA20012
OG0001405	ASTMX02582	ORYLA12568
OG0001405	ASTMX07521, ASTMX17122, ASTMX07520	ORYLA05423
OG0001405	ASTMX21998	ORYLA07257
OG0001406	ASTMX11154	ORYLA13300
OG0001406	ASTMX06992	ORYLA07680
OG0001406	ASTMX15717	ORYLA01398
OG0001408	ASTMX08971	ORYLA02846
OG0001408	ASTMX18903	ORYLA08954
OG0001409	ASTMX06764	ORYLA05905
OG0001409	ASTMX08743	ORYLA01929
OG0001409	ASTMX16438	ORYLA09977
OG0001410	ASTMX14683	ORYLA16518
OG0001410	ASTMX11950	ORYLA09213
OG0001411	ASTMX12471	ORYLA12881
OG0001412	ASTMX19014	ORYLA17594
OG0001413	ASTMX19024	ORYLA17782
OG0001414	ASTMX02756	ORYLA18972
OG0001416	ASTMX00724, ASTMX04812	ORYLA16022
OG0001417	ASTMX08035, ASTMX09578	ORYLA09055
OG0001418	ASTMX11591, ASTMX19434	ORYLA17080
OG0001418	ASTMX05467	ORYLA13376
OG0001418	ASTMX02896	ORYLA13151
OG0001418	ASTMX19463	ORYLA02393
OG0001419	ASTMX03238	ORYLA04900
OG0001419	ASTMX11069	ORYLA20043, ORYLA20042
OG0001419	ASTMX17546, ASTMX11003	ORYLA10533
OG0001420	ASTMX04576	ORYLA10419
OG0001420	ASTMX01772	ORYLA20224
OG0001420	ASTMX08878	ORYLA16034
OG0001420	ASTMX08385	ORYLA13711
OG0001420	ASTMX19032	ORYLA10876
OG0001421	ASTMX08217	ORYLA04093
OG0001421	ASTMX10787	ORYLA11990
OG0001421	ASTMX08122, ASTMX03810	ORYLA11681
OG0001422	ASTMX17695	ORYLA08800
OG0001422	ASTMX01913	ORYLA05608
OG0001423	ASTMX01856	ORYLA06105, ORYLA06106
OG0001423	ASTMX07807	ORYLA19580
OG0001423	ASTMX04010	ORYLA13563
OG0001423	ASTMX11404	ORYLA00859
OG0001423	ASTMX22608	ORYLA17104
OG0001424	ASTMX17288	ORYLA13598
OG0001424	ASTMX12720	ORYLA09682
OG0001425	ASTMX03298, ASTMX08956	ORYLA11812
OG0001425	ASTMX13239	ORYLA14660
OG0001425	ASTMX13087	ORYLA02799
OG0001425	ASTMX06948	ORYLA17328
OG0001426	ASTMX11150	ORYLA13127
OG0001426	ASTMX19183	ORYLA16142
OG0001426	ASTMX05528	ORYLA14438
OG0001426	ASTMX02679	ORYLA07443
OG0001427	ASTMX01765	ORYLA20270
OG0001427	ASTMX17165	ORYLA07026
OG0001428	ASTMX05247	ORYLA15651
OG0001428	ASTMX09437	ORYLA13762
OG0001428	ASTMX16939	ORYLA18311
OG0001428	ASTMX14746	ORYLA05873, ORYLA01893
OG0001429	ASTMX07960	ORYLA09352
OG0001429	ASTMX05781	ORYLA05975
OG0001429	ASTMX16296	ORYLA11873
OG0001430	ASTMX21443, ASTMX04688	ORYLA01079
OG0001430	ASTMX10990	ORYLA10149
OG0001430	ASTMX18254	ORYLA03115
OG0001430	ASTMX13065	ORYLA03625
OG0001431	ASTMX15509	ORYLA06418
