Orthogroup	ASTMX	DANRE
OG0001213	ASTMX13388	DANRE04387, DANRE43203, DANRE04388
OG0001213	ASTMX21450	DANRE01515
OG0001214	ASTMX09593	DANRE24143
OG0001214	ASTMX12596	DANRE31132, DANRE31134, DANRE31133
OG0001215	ASTMX20085	DANRE27329, DANRE27330
OG0001215	ASTMX00530	DANRE35594, DANRE35595
OG0001215	ASTMX12692	DANRE41574
OG0001215	ASTMX15468	DANRE23354, DANRE23355
OG0001215	ASTMX06044	DANRE36527, DANRE36526
OG0001216	ASTMX20446	DANRE39374, DANRE33871
OG0001216	ASTMX06792	DANRE09303
OG0001216	ASTMX21172	DANRE26030
OG0001217	ASTMX09378	DANRE19883, DANRE19884
OG0001217	ASTMX07954	DANRE24419
OG0001217	ASTMX01127, ASTMX10707	DANRE33785
OG0001217	ASTMX01247	DANRE17425
OG0001217	ASTMX16527	DANRE17426
OG0001217	ASTMX20834	DANRE11461
OG0001218	ASTMX10642	DANRE09982
OG0001218	ASTMX14744	DANRE13766, DANRE13765
OG0001218	ASTMX13687	DANRE02525, DANRE02526
OG0001218	ASTMX05605	DANRE37945
OG0001219	ASTMX14886	DANRE06219, DANRE06220
OG0001219	ASTMX03969	DANRE20139
OG0001219	ASTMX10652	DANRE10625
OG0001219	ASTMX14229	DANRE13985, DANRE13984
OG0001220	ASTMX05948	DANRE01523, DANRE01524
OG0001220	ASTMX18183	DANRE28356
OG0001220	ASTMX07915	DANRE21565
OG0001221	ASTMX07026	DANRE38048, DANRE38049
OG0001223	ASTMX03153	DANRE26912, DANRE26911, DANRE26910
OG0001223	ASTMX00191	DANRE38596
OG0001223	ASTMX01647	DANRE37189
OG0001223	ASTMX07473	DANRE37064, DANRE37065
OG0001224	ASTMX06442	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686
OG0001224	ASTMX00720	DANRE02858
OG0001225	ASTMX05153	DANRE25970, DANRE25969, DANRE25968, DANRE25971
OG0001225	ASTMX03549	DANRE38402, DANRE38398, DANRE38399
OG0001225	ASTMX13437	DANRE39840, DANRE39835
OG0001225	ASTMX10024	DANRE00504, DANRE00505
OG0001225	ASTMX07916	DANRE21562
OG0001226	ASTMX15119	DANRE07724, DANRE07723, DANRE07722
OG0001226	ASTMX01133	DANRE06318
OG0001226	ASTMX11042	DANRE23264
OG0001226	ASTMX11041	DANRE23266, DANRE23265
OG0001226	ASTMX08711	DANRE14194
OG0001227	ASTMX05520	DANRE02213, DANRE02214
OG0001227	ASTMX00885	DANRE14852, DANRE14851, DANRE14854, DANRE14856
OG0001227	ASTMX09802	DANRE41941
OG0001230	ASTMX12022	DANRE14910
OG0001230	ASTMX17829	DANRE10535
OG0001230	ASTMX11524	DANRE14085, DANRE14084
OG0001230	ASTMX05007	DANRE15135, DANRE15136
OG0001230	ASTMX17828	DANRE10536
OG0001231	ASTMX10826	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775
OG0001231	ASTMX10594	DANRE04785, DANRE04784
OG0001231	ASTMX16865	DANRE03779
OG0001231	ASTMX13823	DANRE07774
OG0001231	ASTMX06066	DANRE19684
OG0001232	ASTMX03619	DANRE29418, DANRE29417
OG0001233	ASTMX05613, ASTMX05612	DANRE37927
OG0001233	ASTMX20633	DANRE37928
OG0001234	ASTMX08429	DANRE37290, DANRE37291
OG0001234	ASTMX21091	DANRE09490, DANRE09491
OG0001234	ASTMX21910, ASTMX21709	DANRE13560, DANRE13559
OG0001234	ASTMX00219	DANRE38545, DANRE38546
OG0001234	ASTMX20381	DANRE09492
OG0001236	ASTMX01850	DANRE10388
OG0001236	ASTMX11510	DANRE09452, DANRE09451
OG0001236	ASTMX06878	DANRE09450, DANRE09449
OG0001237	ASTMX04904	DANRE37662
OG0001237	ASTMX20913	DANRE25316
OG0001237	ASTMX01867	DANRE10422
OG0001237	ASTMX07784, ASTMX12070	DANRE34753, DANRE34752
OG0001237	ASTMX02167	DANRE25150, DANRE25151
OG0001238	ASTMX03666	DANRE07226
OG0001238	ASTMX13748	DANRE26310
OG0001239	ASTMX05182	DANRE25860, DANRE25861, DANRE25859
OG0001239	ASTMX13945	DANRE02266, DANRE02265
OG0001239	ASTMX09470	DANRE36693
OG0001240	ASTMX04906	DANRE37656, DANRE37657
OG0001240	ASTMX01860	DANRE10411, DANRE10412
OG0001240	ASTMX15738	DANRE34927, DANRE34928
OG0001240	ASTMX18848	DANRE41148, DANRE41149
OG0001241	ASTMX06697	DANRE22500, DANRE22501
OG0001241	ASTMX04159	DANRE16085
OG0001241	ASTMX18901	DANRE06905
OG0001242	ASTMX06205	DANRE24237
OG0001242	ASTMX18340	DANRE26881, DANRE26880
OG0001243	ASTMX17034	DANRE39511
OG0001243	ASTMX02160	DANRE25154
OG0001243	ASTMX19994	DANRE38911
OG0001245	ASTMX04711	DANRE06665, DANRE06666, DANRE06667, DANRE06668
OG0001245	ASTMX08255	DANRE16699
OG0001245	ASTMX15831	DANRE03294, DANRE03295, DANRE03293
OG0001246	ASTMX05438	DANRE35719, DANRE35720
OG0001247	ASTMX12611	DANRE31091, DANRE31090
OG0001247	ASTMX14275	DANRE01633
OG0001247	ASTMX19073	DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415
OG0001247	ASTMX16338	DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003
OG0001248	ASTMX11443	DANRE35929, DANRE35927, DANRE35928
OG0001248	ASTMX17482	DANRE24637
OG0001248	ASTMX05341, ASTMX19178	DANRE23456
OG0001249	ASTMX20181	DANRE15846
OG0001249	ASTMX10323	DANRE26785
OG0001249	ASTMX00502	DANRE35515
OG0001249	ASTMX04928	DANRE20943
OG0001250	ASTMX15491	DANRE29340, DANRE29339, DANRE29338
OG0001250	ASTMX07689	DANRE03569, DANRE03568, DANRE03567
OG0001250	ASTMX20710	DANRE30537
OG0001251	ASTMX13849	DANRE39135, DANRE39136, DANRE39134
OG0001251	ASTMX12740	DANRE24093, DANRE24095, DANRE24092, DANRE24094
OG0001252	ASTMX14189	DANRE30251, DANRE30252
OG0001252	ASTMX20484	DANRE26714
OG0001252	ASTMX19839	DANRE24514, DANRE24513, DANRE24515
OG0001252	ASTMX18184	DANRE28344, DANRE28343, DANRE28342, DANRE28345
OG0001252	ASTMX07917	DANRE21559, DANRE21558
OG0001253	ASTMX13288	DANRE30836
OG0001253	ASTMX07246	DANRE12545
OG0001253	ASTMX13330	DANRE39814
OG0001253	ASTMX10772	DANRE22552
OG0001253	ASTMX13287	DANRE30835, DANRE30834
OG0001253	ASTMX05532, ASTMX01786	DANRE40361, DANRE01742, DANRE01743, DANRE01744
OG0001254	ASTMX10576	DANRE00247, DANRE00249
OG0001254	ASTMX17225	DANRE39065, DANRE25611, DANRE25612
OG0001255	ASTMX06824	DANRE09968
OG0001255	ASTMX12253	DANRE14784, DANRE14783
OG0001255	ASTMX12915	DANRE17264
OG0001255	ASTMX22403	DANRE23730
OG0001255	ASTMX15660	DANRE41243
OG0001255	ASTMX11198	DANRE34263
OG0001255	ASTMX08567, ASTMX14314	DANRE28646, DANRE28647
OG0001255	ASTMX05306	DANRE23053, DANRE23051
OG0001255	ASTMX16297	DANRE17894
OG0001255	ASTMX08714	DANRE14190
OG0001256	ASTMX12301	DANRE11481
OG0001256	ASTMX04241	DANRE04535
OG0001256	ASTMX01544	DANRE04093, DANRE04094
OG0001257	ASTMX18954	DANRE00666, DANRE00664, DANRE00668, DANRE00663, DANRE00662, DANRE00667, DANRE00669
OG0001257	ASTMX00287	DANRE06118, DANRE06117, DANRE06113, DANRE06111, DANRE06106, DANRE06110, DANRE06105, DANRE06112, DANRE06115, DANRE06119, DANRE06116, DANRE06104, DANRE06114, DANRE06121, DANRE06120
OG0001261	ASTMX19187	DANRE23743
OG0001261	ASTMX01634	DANRE15935, DANRE15934
OG0001261	ASTMX00068	DANRE42389
OG0001263	ASTMX17678	DANRE33573
OG0001263	ASTMX07639	DANRE05204, DANRE05205
OG0001263	ASTMX17278	DANRE29681, DANRE29682
OG0001264	ASTMX07471	DANRE37060, DANRE37059
OG0001264	ASTMX13848	DANRE39137
OG0001264	ASTMX00881	DANRE14752
OG0001266	ASTMX20652	DANRE39425
OG0001266	ASTMX13871	DANRE27260
OG0001266	ASTMX00959	DANRE35490
OG0001266	ASTMX01967	DANRE23595
OG0001267	ASTMX15901	DANRE15701
OG0001267	ASTMX03508	DANRE35017
OG0001267	ASTMX05999	DANRE01548
OG0001267	ASTMX19426	DANRE34033
OG0001267	ASTMX13889	DANRE16499, DANRE16498
OG0001268	ASTMX20034	DANRE22870, DANRE22871
OG0001270	ASTMX19479	DANRE24812
OG0001270	ASTMX03630	DANRE29397
OG0001271	ASTMX14027	DANRE38819, DANRE38817, DANRE38818
OG0001271	ASTMX21049	DANRE27361, DANRE27362, DANRE27360
OG0001271	ASTMX10446	DANRE03360
OG0001271	ASTMX00815	DANRE21111
OG0001272	ASTMX04472	DANRE29978, DANRE03166
OG0001272	ASTMX05879	DANRE07917
OG0001272	ASTMX12223	DANRE20323
OG0001272	ASTMX15726	DANRE06556, DANRE06559, DANRE06557, DANRE06558
OG0001273	ASTMX02897	DANRE02106, DANRE02107
OG0001273	ASTMX18194	DANRE28331
OG0001273	ASTMX03354	DANRE34837, DANRE34836, DANRE34838
OG0001274	ASTMX22021	DANRE26549
OG0001274	ASTMX13163	DANRE16882, DANRE16883, DANRE16884
OG0001274	ASTMX06912	DANRE33262, DANRE33263, DANRE33261
OG0001275	ASTMX03842	DANRE18235
OG0001276	ASTMX03010, ASTMX09183	DANRE01207, DANRE01206
OG0001278	ASTMX04865	DANRE02994, DANRE02993, DANRE02995
OG0001278	ASTMX10228	DANRE18880, DANRE18879
OG0001279	ASTMX06329	DANRE13251, DANRE13250
OG0001279	ASTMX08064, ASTMX13662	DANRE10695
OG0001279	ASTMX17711	DANRE04800
OG0001279	ASTMX11584	DANRE16827
OG0001280	ASTMX19448	DANRE25620, DANRE25621
OG0001280	ASTMX11018	DANRE37606, DANRE37604, DANRE37605
OG0001280	ASTMX16795	DANRE40113, DANRE40112
OG0001280	ASTMX21805	DANRE37607, DANRE16017
OG0001280	ASTMX18435	DANRE23707
OG0001281	ASTMX13937	DANRE13146, DANRE13147
OG0001281	ASTMX06587	DANRE05291
OG0001281	ASTMX05626	DANRE38128, DANRE38129
OG0001282	ASTMX11350	DANRE34496, DANRE34495
OG0001282	ASTMX00096	DANRE42332, DANRE42331
OG0001282	ASTMX03184	DANRE27101
OG0001282	ASTMX16656	DANRE24465, DANRE24464
OG0001283	ASTMX22180, ASTMX22202	DANRE04934, DANRE04936, DANRE04935, DANRE23896, DANRE23897
OG0001284	ASTMX09601	DANRE24158
OG0001284	ASTMX06818	DANRE09932
OG0001284	ASTMX13787	DANRE14552
OG0001284	ASTMX17233	DANRE25929
OG0001285	ASTMX06608	DANRE05323
OG0001285	ASTMX09962	DANRE00630
OG0001286	ASTMX00340, ASTMX14497	DANRE38941, DANRE38942
OG0001286	ASTMX07360	DANRE29610, DANRE29611
OG0001286	ASTMX04486	DANRE03205
OG0001287	ASTMX04102	DANRE20476
OG0001287	ASTMX08011	DANRE07347
OG0001287	ASTMX16698	DANRE20477
OG0001287	ASTMX10733	DANRE42919
OG0001287	ASTMX08804	DANRE06963, DANRE06964
OG0001288	ASTMX00451	DANRE25733
OG0001288	ASTMX12396	DANRE34315, DANRE34318, DANRE34316
OG0001289	ASTMX08475	DANRE11856, DANRE11855
OG0001289	ASTMX15265	DANRE05727
OG0001289	ASTMX01501	DANRE03954, DANRE03953, DANRE03955
OG0001290	ASTMX21384	DANRE00524
OG0001290	ASTMX13626, ASTMX08208	DANRE00528, DANRE00526, DANRE00527
OG0001290	ASTMX06258	DANRE12674
OG0001290	ASTMX08455	DANRE37307, DANRE37309, DANRE37308
OG0001291	ASTMX09956	DANRE00618, DANRE00617
OG0001291	ASTMX19427	DANRE34030, DANRE34031, DANRE34032
OG0001291	ASTMX07994	DANRE06257, DANRE06256
OG0001291	ASTMX09302	DANRE20027, DANRE20028, DANRE20029
OG0001292	ASTMX02486	DANRE05796
OG0001292	ASTMX00034	DANRE35916, DANRE35918, DANRE35917, DANRE42115
OG0001292	ASTMX22402	DANRE42112, DANRE42114
OG0001292	ASTMX11449	DANRE42106, DANRE42111, DANRE42113, DANRE42110, DANRE42109, DANRE42108, DANRE42107, DANRE05799
OG0001293	ASTMX05019	DANRE40727
OG0001293	ASTMX19347	DANRE33631, DANRE33632
OG0001293	ASTMX18808	DANRE40726, DANRE40728
OG0001293	ASTMX16101	DANRE19565, DANRE19566
OG0001293	ASTMX16100	DANRE19563, DANRE19564
OG0001293	ASTMX05018	DANRE40718
OG0001293	ASTMX03515	DANRE35033, DANRE35032
OG0001294	ASTMX01279	DANRE18837, DANRE18836
OG0001295	ASTMX12041	DANRE41427
OG0001295	ASTMX05413, ASTMX05412	DANRE35768, DANRE35767
OG0001295	ASTMX21791	DANRE23445
OG0001295	ASTMX01466	DANRE03881
OG0001295	ASTMX20435	DANRE29254, DANRE29255
OG0001295	ASTMX20307	DANRE14273
OG0001296	ASTMX10992	DANRE11527
OG0001296	ASTMX05624	DANRE38121, DANRE38122, DANRE38123, DANRE38120
OG0001296	ASTMX16112	DANRE22225, DANRE22224
OG0001297	ASTMX21540	DANRE30717
OG0001297	ASTMX18732	DANRE22459
OG0001297	ASTMX17762	DANRE37702
OG0001298	ASTMX17901	DANRE33215, DANRE33216, DANRE33214, DANRE33198, DANRE31690, DANRE33191, DANRE33193, DANRE33192, DANRE31796, DANRE32486, DANRE33229, DANRE33083, DANRE33082, DANRE32349, DANRE31844, DANRE32827, DANRE32835, DANRE32319, DANRE31842, DANRE32611, DANRE32836, DANRE32510, DANRE31843, DANRE32840, DANRE32841, DANRE32318, DANRE31636, DANRE31637, DANRE32702, DANRE32268, DANRE32632, DANRE32610, DANRE31920, DANRE32365, DANRE32889, DANRE42989, DANRE32511, DANRE32210, DANRE31919, DANRE31904, DANRE31665, DANRE31906, DANRE31961, DANRE31905, DANRE32223, DANRE31852, DANRE32449, DANRE32624, DANRE32744, DANRE32196, DANRE33230, DANRE31663, DANRE32029, DANRE32623, DANRE43057, DANRE32197, DANRE32106, DANRE32795, DANRE32657, DANRE31865, DANRE32440, DANRE32209, DANRE31689, DANRE31688
OG0001300	ASTMX06507	DANRE26543, DANRE26542
OG0001300	ASTMX16708	DANRE42930, DANRE42928, DANRE42929
OG0001300	ASTMX01169	DANRE06398, DANRE06399
OG0001302	ASTMX00499	DANRE35522
OG0001302	ASTMX18397	DANRE09810
OG0001304	ASTMX10044	DANRE27746, DANRE27745
OG0001304	ASTMX00193	DANRE38594, DANRE38595
OG0001304	ASTMX03156	DANRE26905, DANRE26906
OG0001304	ASTMX11455	DANRE36903, DANRE36902
OG0001305	ASTMX08560	DANRE16549, DANRE16550
OG0001305	ASTMX14309	DANRE28651, DANRE28652
OG0001305	ASTMX09612	DANRE34203
OG0001305	ASTMX19863	DANRE36227, DANRE36226
OG0001305	ASTMX03148	DANRE26925
OG0001306	ASTMX15047	DANRE26353, DANRE26352
OG0001306	ASTMX12449	DANRE17686, DANRE17685, DANRE17684
OG0001306	ASTMX07805	DANRE18995, DANRE18996
OG0001308	ASTMX12136	DANRE05117, DANRE05116
OG0001308	ASTMX14880	DANRE06233
OG0001308	ASTMX11270	DANRE34680
OG0001309	ASTMX13053	DANRE20017, DANRE20016
OG0001309	ASTMX15510	DANRE27311
OG0001310	ASTMX09500	DANRE12016, DANRE12017
OG0001310	ASTMX15228	DANRE11088, DANRE11087
OG0001310	ASTMX19102	DANRE35906
OG0001311	ASTMX15821	DANRE14576
OG0001311	ASTMX19766	DANRE08602
OG0001311	ASTMX21056	DANRE10133
OG0001311	ASTMX12561	DANRE13609, DANRE13617
OG0001312	ASTMX21632	DANRE33358
OG0001312	ASTMX06204	DANRE24238, DANRE24239
OG0001313	ASTMX09384	DANRE19862
OG0001313	ASTMX06013	DANRE36477
OG0001315	ASTMX16453	DANRE03124, DANRE03123, DANRE03122
OG0001315	ASTMX21035	DANRE03565, DANRE30533
OG0001315	ASTMX07687	DANRE30534
OG0001315	ASTMX17931	DANRE21863, DANRE21864
OG0001316	ASTMX11105	DANRE17825
OG0001316	ASTMX06180	DANRE24274, DANRE24275
OG0001316	ASTMX08793	DANRE06941
OG0001317	ASTMX07111	DANRE30985, DANRE30984
OG0001317	ASTMX20575	DANRE35107, DANRE35108, DANRE35106, DANRE35109, DANRE35103, DANRE35110, DANRE35111, DANRE35113, DANRE35112
OG0001318	ASTMX01432	DANRE03829
OG0001318	ASTMX07560	DANRE41846
OG0001318	ASTMX04187	DANRE16169
OG0001319	ASTMX21712	DANRE05988
OG0001319	ASTMX18142	DANRE33830
OG0001319	ASTMX04629	DANRE06762, DANRE06763
OG0001319	ASTMX16650	DANRE27088, DANRE27087, DANRE24474
OG0001319	ASTMX00136	DANRE42476
OG0001320	ASTMX02658	DANRE24902
OG0001320	ASTMX12886	DANRE18723, DANRE18722
OG0001320	ASTMX12104	DANRE05778
OG0001321	ASTMX01879	DANRE10455
OG0001321	ASTMX15374	DANRE13897
OG0001321	ASTMX06232	DANRE12728
OG0001321	ASTMX07920	DANRE28335, DANRE21547, DANRE21546
OG0001321	ASTMX01880	DANRE10456
OG0001322	ASTMX01716	DANRE39175, DANRE39174
OG0001322	ASTMX07256	DANRE12563, DANRE12562
OG0001322	ASTMX16188	DANRE07737
OG0001323	ASTMX20487	DANRE11172, DANRE04362
OG0001323	ASTMX03231	DANRE11171
OG0001323	ASTMX03928	DANRE19992
OG0001323	ASTMX19519	DANRE37489
OG0001323	ASTMX04601	DANRE05619
OG0001324	ASTMX04156	DANRE16093, DANRE16095, DANRE16098, DANRE16097
OG0001325	ASTMX03760	DANRE07084, DANRE07085, DANRE07086
OG0001325	ASTMX19330, ASTMX19332, ASTMX19329	DANRE04852, DANRE04851, DANRE04853
OG0001325	ASTMX03771	DANRE07195, DANRE07194
OG0001326	ASTMX02799	DANRE05749, DANRE05748
OG0001326	ASTMX05995	DANRE43139
OG0001326	ASTMX05996	DANRE01553
OG0001326	ASTMX13210	DANRE33552
OG0001326	ASTMX06599	DANRE05304
OG0001326	ASTMX08581	DANRE16141
OG0001327	ASTMX01100	DANRE25508, DANRE25510, DANRE25509
OG0001327	ASTMX18676	DANRE31148, DANRE31147
OG0001327	ASTMX05552	DANRE02284
OG0001329	ASTMX07142	DANRE31067
OG0001329	ASTMX13340	DANRE39827
OG0001329	ASTMX03753	DANRE07097, DANRE07098
OG0001329	ASTMX00036	DANRE42297
OG0001330	ASTMX04462	DANRE03150, DANRE03151
OG0001330	ASTMX17075	DANRE29159, DANRE29160
OG0001330	ASTMX04383	DANRE08275
OG0001330	ASTMX12196	DANRE20391, DANRE20390
OG0001330	ASTMX19685	DANRE33586, DANRE33587
OG0001330	ASTMX12195	DANRE20387
OG0001331	ASTMX11613	DANRE05980, DANRE05978, DANRE05981
OG0001332	ASTMX08248	DANRE16331
OG0001332	ASTMX16970	DANRE38071
OG0001333	ASTMX05919	DANRE00100
OG0001333	ASTMX07699	DANRE03587
OG0001335	ASTMX05197, ASTMX07063	DANRE25893
OG0001335	ASTMX06933	DANRE34590, DANRE34591
OG0001335	ASTMX02947	DANRE01819, DANRE01818
OG0001337	ASTMX13440	DANRE39869
OG0001337	ASTMX17317	DANRE27426, DANRE27424
OG0001338	ASTMX02848	DANRE21481
OG0001338	ASTMX02429	DANRE21738
OG0001338	ASTMX07774	DANRE19081
OG0001338	ASTMX17352	DANRE29108
OG0001338	ASTMX15485	DANRE35429, DANRE35430
OG0001338	ASTMX04951	DANRE21002
OG0001338	ASTMX14195	DANRE30260
OG0001338	ASTMX02380	DANRE21839
OG0001338	ASTMX09048	DANRE00432, DANRE00431
OG0001339	ASTMX08150, ASTMX03817	DANRE18341
OG0001339	ASTMX01194	DANRE18554
OG0001339	ASTMX01525	DANRE03930
OG0001341	ASTMX04021	DANRE39753
OG0001341	ASTMX18606	DANRE02429
OG0001344	ASTMX12839	DANRE00281
OG0001345	ASTMX17745	DANRE40478, DANRE40477
OG0001348	ASTMX09799	DANRE41949, DANRE41948
OG0001348	ASTMX08553	DANRE16560, DANRE16561, DANRE16562
OG0001348	ASTMX19294	DANRE06898, DANRE06897, DANRE06899
OG0001350	ASTMX06475	DANRE26476, DANRE26475
OG0001350	ASTMX15964	DANRE23566
OG0001351	ASTMX15206	DANRE20230, DANRE20231
OG0001351	ASTMX00127	DANRE37113, DANRE37114
OG0001351	ASTMX00552	DANRE42425, DANRE42427, DANRE42426, DANRE42424
OG0001352	ASTMX15667	DANRE41231
OG0001352	ASTMX15246, ASTMX15247	DANRE39193
OG0001352	ASTMX00804	DANRE20952
OG0001353	ASTMX14151	DANRE11425
OG0001353	ASTMX11924	DANRE28302, DANRE28301
OG0001353	ASTMX13745	DANRE22523, DANRE22524
OG0001354	ASTMX11901	DANRE42392
OG0001354	ASTMX15487	DANRE35436, DANRE35435
OG0001354	ASTMX02827	DANRE21505
OG0001354	ASTMX19253	DANRE33460
OG0001355	ASTMX21361	DANRE26753
OG0001355	ASTMX17683	DANRE13285
OG0001355	ASTMX22296	DANRE34884, DANRE15252
OG0001355	ASTMX03894	DANRE20243
OG0001355	ASTMX05031	DANRE40954
OG0001355	ASTMX05922	DANRE00104, DANRE00105
OG0001356	ASTMX10756	DANRE02255
OG0001356	ASTMX02115	DANRE41297
OG0001356	ASTMX00629	DANRE24957
OG0001356	ASTMX03094	DANRE31188, DANRE31189
OG0001356	ASTMX19357	DANRE41121, DANRE41120
OG0001357	ASTMX19807	DANRE11276
OG0001357	ASTMX13049	DANRE20008, DANRE20007
OG0001357	ASTMX01586	DANRE39440
OG0001357	ASTMX13930	DANRE13135, DANRE13134, DANRE13136
OG0001358	ASTMX08140	DANRE18167
OG0001358	ASTMX02990	DANRE01240
OG0001358	ASTMX13721	DANRE08401, DANRE08402
OG0001358	ASTMX08819	DANRE07002
OG0001358	ASTMX08141	DANRE10816
OG0001358	ASTMX10244	DANRE18163, DANRE18164, DANRE18166, DANRE18165
OG0001359	ASTMX02428	DANRE21737
OG0001359	ASTMX11942	DANRE28265
OG0001359	ASTMX17796	DANRE13462, DANRE13460, DANRE13461
OG0001359	ASTMX09162	DANRE09599
OG0001360	ASTMX19584	DANRE16403
OG0001361	ASTMX01071	DANRE25433
OG0001361	ASTMX20061	DANRE37698
OG0001362	ASTMX11654	DANRE03032
OG0001362	ASTMX20468	DANRE09501, DANRE09502, DANRE09503
OG0001362	ASTMX05422	DANRE35746
OG0001363	ASTMX08285	DANRE36183
OG0001363	ASTMX10326	DANRE26801
OG0001363	ASTMX03420	DANRE19464, DANRE19465
OG0001364	ASTMX17782	DANRE00727, DANRE00728
OG0001364	ASTMX06972	DANRE37949
OG0001364	ASTMX17850	DANRE28112
OG0001365	ASTMX00017	DANRE42881
OG0001365	ASTMX18825	DANRE23728
OG0001365	ASTMX17303	DANRE16682, DANRE16681, DANRE16683
OG0001366	ASTMX14130	DANRE15379
OG0001366	ASTMX01928	DANRE23791, DANRE23792
OG0001366	ASTMX14131	DANRE28166, DANRE28165
OG0001366	ASTMX18739	DANRE15378, DANRE42121, DANRE42120
OG0001367	ASTMX00960	DANRE35489, DANRE35487, DANRE35488
OG0001367	ASTMX11729	DANRE27264, DANRE27263
OG0001367	ASTMX13008	DANRE18747, DANRE18746
OG0001367	ASTMX20021	DANRE11545, DANRE11547
OG0001368	ASTMX03257	DANRE11214
OG0001368	ASTMX15096	DANRE18968
OG0001368	ASTMX16548	DANRE11869, DANRE11868
OG0001369	ASTMX00950, ASTMX16841	DANRE21298, DANRE21299
OG0001369	ASTMX05553	DANRE02286, DANRE02285, DANRE02287, DANRE02288
OG0001369	ASTMX14417	DANRE30767, DANRE30768
OG0001370	ASTMX09028	DANRE12902, DANRE12901
OG0001370	ASTMX12996	DANRE42207, DANRE42206
OG0001371	ASTMX10538	DANRE21328
OG0001372	ASTMX06020	DANRE36486, DANRE36487, DANRE36488, DANRE36489
OG0001373	ASTMX07702	DANRE03670, DANRE03669
OG0001373	ASTMX20451	DANRE29075
OG0001373	ASTMX17338	DANRE30104, DANRE30103
OG0001373	ASTMX07731	DANRE03631
OG0001374	ASTMX18408	DANRE10171
OG0001374	ASTMX04259	DANRE14946
OG0001374	ASTMX21457	DANRE39062, DANRE39059, DANRE39058, DANRE39063, DANRE39057, DANRE39061, DANRE39060
OG0001375	ASTMX15348	DANRE10157
OG0001375	ASTMX12879	DANRE18696
OG0001375	ASTMX05755	DANRE09144
OG0001375	ASTMX08713	DANRE14191
OG0001376	ASTMX11290	DANRE13312
OG0001376	ASTMX15861	DANRE08674, DANRE08675
OG0001376	ASTMX00150	DANRE15289, DANRE42507, DANRE42508, DANRE42506, DANRE42509, DANRE42505
OG0001376	ASTMX18887	DANRE15290, DANRE15291
OG0001377	ASTMX02709	DANRE39241
OG0001377	ASTMX03269	DANRE11221, DANRE11220, DANRE11219, DANRE11218
OG0001377	ASTMX20261, ASTMX18913, ASTMX20260, ASTMX20259, ASTMX21994, ASTMX15701	DANRE33213, DANRE33211
OG0001378	ASTMX05115	DANRE39692
OG0001378	ASTMX18038	DANRE00586, DANRE00587
OG0001378	ASTMX12590	DANRE04190, DANRE04191
OG0001378	ASTMX14012	DANRE15660
OG0001378	ASTMX04632	DANRE07393
OG0001379	ASTMX03133	DANRE26946
OG0001379	ASTMX08769	DANRE36264, DANRE36263
OG0001379	ASTMX08803	DANRE06960, DANRE06961
OG0001379	ASTMX08802	DANRE06962
OG0001379	ASTMX03014	DANRE01201, DANRE01199
OG0001380	ASTMX12187	DANRE20401
OG0001380	ASTMX16524	DANRE00510, DANRE00511
OG0001380	ASTMX17026	DANRE15800, DANRE15801, DANRE15802
OG0001381	ASTMX02347	DANRE01812
OG0001381	ASTMX05157	DANRE25964, DANRE25965
OG0001381	ASTMX14705	DANRE38389
OG0001381	ASTMX10023	DANRE00502, DANRE00503
OG0001381	ASTMX03370	DANRE34863
OG0001382	ASTMX17021	DANRE29509, DANRE29510
OG0001383	ASTMX16017	DANRE19418, DANRE19419, DANRE19420, DANRE19421
OG0001384	ASTMX02250	DANRE07601
OG0001384	ASTMX07280	DANRE16582
OG0001385	ASTMX12141	DANRE34870, DANRE32405
OG0001386	ASTMX10454	DANRE03392, DANRE03393, DANRE03394, DANRE03391
OG0001387	ASTMX07864	DANRE42643, DANRE42642
OG0001387	ASTMX13262	DANRE21385
OG0001387	ASTMX14247	DANRE21258, DANRE21259
OG0001387	ASTMX08858	DANRE40217
OG0001388	ASTMX09590	DANRE24136, DANRE24135
OG0001388	ASTMX20153	DANRE43047
OG0001388	ASTMX01154	DANRE06369
OG0001389	ASTMX20254	DANRE33845, DANRE33846
OG0001389	ASTMX01112	DANRE06321, DANRE06320
OG0001389	ASTMX08261	DANRE16804
OG0001389	ASTMX17570	DANRE23628
OG0001389	ASTMX03746	DANRE07111, DANRE07109, DANRE07110
OG0001390	ASTMX20982	DANRE13557, DANRE13558
OG0001390	ASTMX17481	DANRE09493
OG0001390	ASTMX10198	DANRE29001, DANRE29002
OG0001390	ASTMX07276	DANRE12602
OG0001390	ASTMX15918	DANRE40395, DANRE40394
OG0001394	ASTMX10688	DANRE34368, DANRE34369, DANRE34370
OG0001394	ASTMX11802	DANRE15699, DANRE15700, DANRE06811, DANRE06812
OG0001395	ASTMX02518	DANRE04772
OG0001395	ASTMX01129	DANRE06302
