Orthogroup	ASTMX	AMPFI_ok
OG0001758	ASTMX09348, ASTMX05870	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191
OG0001759	ASTMX11643	AMPFI_25203
OG0001760	ASTMX12591	AMPFI_13517
OG0001768	ASTMX15150	AMPFI_03119
OG0001768	ASTMX13645, ASTMX18653	AMPFI_14756, AMPFI_14757
OG0001769	ASTMX01507	AMPFI_17583
OG0001769	ASTMX04557	AMPFI_24487
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	AMPFI_16335
OG0001772	ASTMX16531, ASTMX13929, ASTMX04857	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430
OG0001774	ASTMX06409	AMPFI_10680
OG0001775	ASTMX18173, ASTMX02453, ASTMX19386	AMPFI_09788
OG0001778	ASTMX07028, ASTMX10049	AMPFI_14017, AMPFI_10692
OG0001780	ASTMX11983	AMPFI_07742
OG0001781	ASTMX01449	AMPFI_23560
OG0001781	ASTMX19769	AMPFI_08314
OG0001782	ASTMX13624	AMPFI_24297
OG0001782	ASTMX12666	AMPFI_12965
OG0001783	ASTMX21511, ASTMX11389	AMPFI_24257, AMPFI_01182
OG0001785	ASTMX00095	AMPFI_02986, AMPFI_16358
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	AMPFI_25681
OG0001788	ASTMX19654, ASTMX18453	AMPFI_09753
OG0001789	ASTMX04418, ASTMX03005	AMPFI_24598, AMPFI_14245
OG0001792	ASTMX10365	AMPFI_21133
OG0001792	ASTMX18195	AMPFI_07829
OG0001793	ASTMX07514	AMPFI_08492
OG0001793	ASTMX02969	AMPFI_17091
OG0001794	ASTMX01096, ASTMX10295	AMPFI_09033
OG0001796	ASTMX17625, ASTMX12736	AMPFI_24328, AMPFI_10392
OG0001798	ASTMX02451, ASTMX02132	AMPFI_13433, AMPFI_09922
OG0001800	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166	AMPFI_11453
OG0001801	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336	AMPFI_12578
OG0001803	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091	AMPFI_13781
OG0001804	ASTMX02687, ASTMX13072, ASTMX07800	AMPFI_10708
OG0001805	ASTMX21541, ASTMX17763, ASTMX22144	AMPFI_11465
OG0001806	ASTMX08329, ASTMX08542, ASTMX15921	AMPFI_11361
OG0001807	ASTMX04499, ASTMX10176	AMPFI_13156
OG0001808	ASTMX21694, ASTMX21696, ASTMX05491, ASTMX21695	AMPFI_01463
OG0001809	ASTMX16684	AMPFI_15697
OG0001810	ASTMX01884, ASTMX15033	AMPFI_19617
OG0001812	ASTMX20333	AMPFI_00507, AMPFI_00810
OG0001814	ASTMX21503	AMPFI_09086
OG0001818	ASTMX15112, ASTMX15111, ASTMX01280	AMPFI_13689
OG0001819	ASTMX10139, ASTMX08405	AMPFI_01254
OG0001820	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490	AMPFI_19349
OG0001822	ASTMX17911, ASTMX05380	AMPFI_12887
OG0001823	ASTMX09025, ASTMX18854	AMPFI_19202
OG0001824	ASTMX16553	AMPFI_18005
OG0001825	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168	AMPFI_16509
OG0001827	ASTMX10371	AMPFI_12500
OG0001828	ASTMX21055	AMPFI_14487
OG0001829	ASTMX12419, ASTMX21618, ASTMX10904	AMPFI_21635, AMPFI_14667
OG0001830	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561	AMPFI_00628
OG0001831	ASTMX09701, ASTMX11370, ASTMX05003	AMPFI_22534, AMPFI_24544
OG0001832	ASTMX16776	AMPFI_01169
OG0001832	ASTMX06849, ASTMX17231	AMPFI_13912
OG0001834	ASTMX04164, ASTMX17094, ASTMX23044	AMPFI_07413
OG0001835	ASTMX00389	AMPFI_23564
OG0001846	ASTMX14112, ASTMX06709, ASTMX19360	AMPFI_05493
OG0001848	ASTMX12640	AMPFI_19061
OG0001848	ASTMX10450	AMPFI_12829
OG0001849	ASTMX05295	AMPFI_09620
OG0001849	ASTMX20398	AMPFI_25919
OG0001851	ASTMX20369, ASTMX20370, ASTMX19823	AMPFI_25094
OG0001852	ASTMX18646, ASTMX00935	AMPFI_09915
OG0001853	ASTMX06831, ASTMX12580, ASTMX14066	AMPFI_25436
OG0001854	ASTMX17734	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024
OG0001856	ASTMX19830, ASTMX04510, ASTMX19097	AMPFI_19562
OG0001857	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454	AMPFI_05151
OG0001858	ASTMX05936	AMPFI_25738
OG0001859	ASTMX02530	AMPFI_00003
OG0001861	ASTMX13536	AMPFI_05758, AMPFI_05546
OG0001861	ASTMX07579, ASTMX01292	AMPFI_02118
OG0001862	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918	AMPFI_04345, AMPFI_00240
OG0001863	ASTMX08020	AMPFI_13121
OG0001863	ASTMX09136	AMPFI_08387
OG0001864	ASTMX14124, ASTMX05208, ASTMX06684	AMPFI_00388
OG0001865	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247	AMPFI_08697
OG0001867	ASTMX16400, ASTMX16454	AMPFI_05628
OG0001868	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650	AMPFI_14717
OG0001869	ASTMX04790	AMPFI_10638
OG0001870	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877	AMPFI_13982
OG0001873	ASTMX13537	AMPFI_03890
OG0001874	ASTMX19496	AMPFI_11538
OG0001875	ASTMX04145	AMPFI_04167
OG0001875	ASTMX19333	AMPFI_06025
OG0001876	ASTMX17533, ASTMX07597	AMPFI_19823
OG0001878	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903	AMPFI_00022
OG0001879	ASTMX12971	AMPFI_09991
OG0001879	ASTMX07742, ASTMX20887	AMPFI_07049
OG0001881	ASTMX14379, ASTMX16204, ASTMX00702	AMPFI_23664
OG0001882	ASTMX10217, ASTMX21215, ASTMX00491	AMPFI_16163
OG0001883	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343	AMPFI_12079
OG0001886	ASTMX11188, ASTMX19864	AMPFI_21596
OG0001888	ASTMX15480, ASTMX17356, ASTMX11277	AMPFI_13172
OG0001889	ASTMX06568, ASTMX18787, ASTMX13144	AMPFI_19720, AMPFI_19857
OG0001890	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077	AMPFI_12534
OG0001893	ASTMX19770, ASTMX19643	AMPFI_19478
OG0001894	ASTMX07802, ASTMX07302, ASTMX12290	AMPFI_23829
OG0001895	ASTMX17836, ASTMX21328, ASTMX21293	AMPFI_06234
OG0001896	ASTMX08974, ASTMX03319, ASTMX03853	AMPFI_00391
OG0001897	ASTMX09168, ASTMX02426, ASTMX07775	AMPFI_11385
OG0001899	ASTMX04690, ASTMX15105	AMPFI_14699
OG0001900	ASTMX17301	AMPFI_06753
OG0001901	ASTMX11240, ASTMX22217	AMPFI_16364
OG0001903	ASTMX04440, ASTMX02517	AMPFI_22480
OG0001913	ASTMX20767, ASTMX02135, ASTMX20390	AMPFI_20028
OG0001914	ASTMX19238	AMPFI_23834, AMPFI_23742
OG0001915	ASTMX06154, ASTMX20145	AMPFI_24256
OG0001916	ASTMX05801	AMPFI_05143
OG0001916	ASTMX16187	AMPFI_00220
OG0001917	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196	AMPFI_25940
OG0001918	ASTMX14770	AMPFI_18720
OG0001918	ASTMX10418	AMPFI_24620
OG0001919	ASTMX10083	AMPFI_00805, AMPFI_03044
OG0001919	ASTMX02747	AMPFI_20817
OG0001920	ASTMX05693, ASTMX18701, ASTMX05478	AMPFI_08261
OG0001923	ASTMX11549, ASTMX15481	AMPFI_05606
OG0001925	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044	AMPFI_11073, AMPFI_16226
OG0001926	ASTMX02370	AMPFI_12255
OG0001927	ASTMX22361	AMPFI_08028
OG0001928	ASTMX11034	AMPFI_03201
OG0001929	ASTMX00163	AMPFI_03571
OG0001930	ASTMX00407	AMPFI_11064
OG0001932	ASTMX08414, ASTMX03192, ASTMX04190	AMPFI_22509
OG0001933	ASTMX00429	AMPFI_06742
OG0001934	ASTMX13174	AMPFI_10308
OG0001935	ASTMX11590	AMPFI_16321
OG0001935	ASTMX11916	AMPFI_05252
OG0001936	ASTMX01178	AMPFI_09706
OG0001936	ASTMX10556	AMPFI_20180
OG0001937	ASTMX00171	AMPFI_25708
OG0001938	ASTMX18132	AMPFI_24340
OG0001939	ASTMX19952, ASTMX00403	AMPFI_25514
OG0001940	ASTMX17596	AMPFI_23874
OG0001941	ASTMX00477, ASTMX00476, ASTMX10134	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719
OG0001943	ASTMX17179, ASTMX00958	AMPFI_17954
OG0001944	ASTMX02482, ASTMX10544	AMPFI_11227
OG0001945	ASTMX00044, ASTMX10524, ASTMX09938	AMPFI_00770
OG0001946	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552	AMPFI_08294
OG0001947	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626	AMPFI_19758
OG0001948	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543	AMPFI_02982
OG0001949	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307	AMPFI_14432
OG0001953	ASTMX17339, ASTMX11073, ASTMX17815	AMPFI_16409
OG0001956	ASTMX07766	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056
OG0001957	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756	AMPFI_20892
OG0001958	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111	AMPFI_00496
OG0001960	ASTMX19753, ASTMX21587	AMPFI_16239
OG0001961	ASTMX01985, ASTMX00433, ASTMX05535	AMPFI_18694
OG0001963	ASTMX19201, ASTMX06233, ASTMX10086	AMPFI_06610
OG0001964	ASTMX18977, ASTMX19220	AMPFI_15416
OG0001966	ASTMX14196, ASTMX08275	AMPFI_23585, AMPFI_04379
OG0001967	ASTMX05487	AMPFI_04619
OG0001968	ASTMX01530	AMPFI_03626
OG0001968	ASTMX09462	AMPFI_02828
OG0001969	ASTMX10572, ASTMX16678, ASTMX02918	AMPFI_20288
OG0001971	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407	AMPFI_13714
OG0001972	ASTMX16670, ASTMX02119	AMPFI_15172
OG0001974	ASTMX21581	AMPFI_21573
OG0001985	ASTMX05944, ASTMX20318, ASTMX20204	AMPFI_00548
OG0001986	ASTMX02381	AMPFI_06341
OG0001987	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595	AMPFI_15909
OG0001988	ASTMX13581, ASTMX09059	AMPFI_17891
OG0001989	ASTMX03043, ASTMX19847	AMPFI_13109
OG0001990	ASTMX06695	AMPFI_22626, AMPFI_02181
OG0001992	ASTMX04244, ASTMX09494	AMPFI_09449
OG0001994	ASTMX13184, ASTMX03001, ASTMX02331	AMPFI_17060
OG0001996	ASTMX08485	AMPFI_15289
OG0001998	ASTMX15724, ASTMX01470	AMPFI_11941
OG0002000	ASTMX14056, ASTMX08846	AMPFI_12151
OG0002001	ASTMX01040	AMPFI_02709
OG0002002	ASTMX07891, ASTMX09191, ASTMX03021	AMPFI_00081
OG0002003	ASTMX12936, ASTMX02322, ASTMX09501	AMPFI_24835
OG0002005	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417	AMPFI_08128
OG0002006	ASTMX10173, ASTMX04500	AMPFI_06516
OG0002007	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077	AMPFI_11296
OG0002008	ASTMX21371, ASTMX21150	AMPFI_06546
OG0002009	ASTMX17629	AMPFI_08474, AMPFI_11951
OG0002009	ASTMX16191	AMPFI_13652
OG0002011	ASTMX00517, ASTMX17175	AMPFI_05538
OG0002012	ASTMX21641	AMPFI_22305
OG0002013	ASTMX05656, ASTMX18118	AMPFI_00191, AMPFI_10559, AMPFI_10560
OG0002014	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940	AMPFI_21176, AMPFI_02559
OG0002015	ASTMX21197	AMPFI_07020
OG0002016	ASTMX06954, ASTMX13089	AMPFI_07033
OG0002017	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859	AMPFI_20559
OG0002018	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911	AMPFI_23650
OG0002019	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262	AMPFI_11037
OG0002020	ASTMX09967, ASTMX07803, ASTMX07643, ASTMX11910	AMPFI_07498
OG0002023	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808	AMPFI_10310, AMPFI_25831
OG0002024	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340	AMPFI_12404
OG0002025	ASTMX21209	AMPFI_05377
OG0002026	ASTMX08004, ASTMX05432	AMPFI_00510, AMPFI_07639
OG0002027	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186	AMPFI_12845
OG0002028	ASTMX10542	AMPFI_05317
OG0002029	ASTMX07856, ASTMX13315	AMPFI_14294
OG0002030	ASTMX06466, ASTMX05489, ASTMX22119, ASTMX02054, ASTMX07809, ASTMX08607	AMPFI_02627
OG0002031	ASTMX19732, ASTMX01811	AMPFI_08223
OG0002032	ASTMX17188	AMPFI_07992
OG0002035	ASTMX02430, ASTMX15049, ASTMX11554, ASTMX05921, ASTMX13445	AMPFI_01549
OG0002036	ASTMX10687, ASTMX02312	AMPFI_17675
OG0002039	ASTMX17892, ASTMX02504, ASTMX03784	AMPFI_17657
OG0002039	ASTMX00675	AMPFI_03294, AMPFI_21177
OG0002042	ASTMX12108, ASTMX12109	AMPFI_06985
OG0002043	ASTMX04301, ASTMX15262	AMPFI_11574
OG0002044	ASTMX00756, ASTMX06376	AMPFI_12742, AMPFI_20577
OG0002057	ASTMX15623	AMPFI_07261, AMPFI_19509
OG0002059	ASTMX16881, ASTMX08569, ASTMX16470	AMPFI_12396
OG0002060	ASTMX08513, ASTMX01579	AMPFI_08802
OG0002061	ASTMX19773	AMPFI_12327
OG0002062	ASTMX13242, ASTMX19992, ASTMX02071	AMPFI_20199
OG0002063	ASTMX14592	AMPFI_24725
OG0002063	ASTMX08215	AMPFI_08059
OG0002064	ASTMX10932	AMPFI_02057
OG0002064	ASTMX03886, ASTMX09499	AMPFI_04113
OG0002066	ASTMX03814, ASTMX00825, ASTMX11956, ASTMX16358	AMPFI_11746
OG0002067	ASTMX12928	AMPFI_16394
OG0002068	ASTMX12273, ASTMX16517	AMPFI_21310
OG0002069	ASTMX05370, ASTMX06681, ASTMX06821	AMPFI_18734
OG0002070	ASTMX22337, ASTMX21570, ASTMX14581, ASTMX14242	AMPFI_23708
OG0002072	ASTMX10209, ASTMX19480	AMPFI_20520
OG0002072	ASTMX03590	AMPFI_22281
OG0002073	ASTMX18638	AMPFI_25365
OG0002074	ASTMX02153	AMPFI_01458
OG0002076	ASTMX09409, ASTMX19822, ASTMX20304	AMPFI_24244
OG0002077	ASTMX09597	AMPFI_10995
OG0002078	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693	AMPFI_16293
OG0002080	ASTMX03462	AMPFI_00131, AMPFI_15363
OG0002081	ASTMX07542	AMPFI_16238
OG0002085	ASTMX09374, ASTMX11810, ASTMX20238, ASTMX04550	AMPFI_25343
OG0002086	ASTMX21563	AMPFI_18372
OG0002086	ASTMX07923, ASTMX07922, ASTMX21562	AMPFI_07571
OG0002087	ASTMX16781	AMPFI_07836
OG0002088	ASTMX00334	AMPFI_07147
OG0002088	ASTMX07348	AMPFI_24909
OG0002090	ASTMX16025	AMPFI_10383
OG0002091	ASTMX17083, ASTMX11725, ASTMX21693	AMPFI_11243
OG0002093	ASTMX15922	AMPFI_22177
OG0002094	ASTMX16837	AMPFI_06144
OG0002096	ASTMX10720, ASTMX17001	AMPFI_21126
OG0002097	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933	AMPFI_09945
OG0002099	ASTMX07474	AMPFI_19251
OG0002099	ASTMX07475	AMPFI_11854
OG0002102	ASTMX08771, ASTMX03132, ASTMX03918, ASTMX08042, ASTMX22350	AMPFI_10163
OG0002103	ASTMX03950, ASTMX04643	AMPFI_02167
OG0002104	ASTMX05475, ASTMX01651, ASTMX03534	AMPFI_09366, AMPFI_09367
OG0002105	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666	AMPFI_11643
OG0002106	ASTMX08724	AMPFI_23682
OG0002107	ASTMX19945	AMPFI_02795
OG0002108	ASTMX07612, ASTMX01236	AMPFI_14729
OG0002109	ASTMX05915, ASTMX09032	AMPFI_02035
OG0002110	ASTMX08247, ASTMX08246, ASTMX08245, ASTMX07096	AMPFI_17016
OG0002124	ASTMX14518	AMPFI_11396, AMPFI_17930
OG0002125	ASTMX04029	AMPFI_14988
OG0002125	ASTMX02181	AMPFI_19443, AMPFI_19550
OG0002127	ASTMX08755, ASTMX03139	AMPFI_02742, AMPFI_09138
OG0002128	ASTMX10534, ASTMX04518	AMPFI_00023
OG0002129	ASTMX02262, ASTMX09089, ASTMX08266	AMPFI_19463
OG0002130	ASTMX08156	AMPFI_23788
OG0002131	ASTMX11268, ASTMX11269, ASTMX11344	AMPFI_11577
OG0002134	ASTMX02557, ASTMX21719, ASTMX00879	AMPFI_05803
OG0002135	ASTMX09828, ASTMX01206	AMPFI_21688
OG0002136	ASTMX21780, ASTMX04714, ASTMX01514	AMPFI_16117
OG0002137	ASTMX02787	AMPFI_24466
OG0002138	ASTMX02006	AMPFI_24662
OG0002139	ASTMX21646, ASTMX11143, ASTMX09490	AMPFI_09567
OG0002140	ASTMX11031, ASTMX06147	AMPFI_07045
OG0002141	ASTMX20185	AMPFI_23374, AMPFI_22738
OG0002141	ASTMX00108	AMPFI_24291
OG0002142	ASTMX02159, ASTMX14719, ASTMX02414	AMPFI_05160
OG0002144	ASTMX17084, ASTMX17508, ASTMX19379	AMPFI_05043
OG0002145	ASTMX07271	AMPFI_10121
OG0002146	ASTMX03073, ASTMX07185	AMPFI_05844
OG0002147	ASTMX06786	AMPFI_03644, AMPFI_12841
OG0002148	ASTMX15638	AMPFI_23168
OG0002148	ASTMX01497	AMPFI_13637
OG0002149	ASTMX17049, ASTMX20915, ASTMX06455	AMPFI_04102
OG0002151	ASTMX04874, ASTMX21404	AMPFI_09038
OG0002152	ASTMX15710	AMPFI_09776
OG0002154	ASTMX18957, ASTMX00276, ASTMX04652, ASTMX15664, ASTMX08586, ASTMX06594	AMPFI_08694
OG0002155	ASTMX09367	AMPFI_11503
OG0002155	ASTMX09413	AMPFI_20890
OG0002157	ASTMX04963	AMPFI_16160
OG0002158	ASTMX12621	AMPFI_18914
OG0002159	ASTMX00345	AMPFI_24442
OG0002160	ASTMX06371	AMPFI_14776
OG0002161	ASTMX15593, ASTMX18564, ASTMX17807, ASTMX13596	AMPFI_11380, AMPFI_19022
OG0002162	ASTMX04002, ASTMX06459, ASTMX03314, ASTMX17199	AMPFI_21129
OG0002165	ASTMX00308, ASTMX00309	AMPFI_09337
OG0002166	ASTMX09990, ASTMX05068, ASTMX03530	AMPFI_10950
OG0002167	ASTMX05994, ASTMX18858, ASTMX16740, ASTMX04705, ASTMX10553	AMPFI_05378
OG0002168	ASTMX12023	AMPFI_24771
OG0002168	ASTMX02930	AMPFI_10928
OG0002169	ASTMX05633, ASTMX10425	AMPFI_21144
OG0002170	ASTMX08212	AMPFI_23281
OG0002170	ASTMX10098	AMPFI_07669
OG0002171	ASTMX17441, ASTMX17115	AMPFI_09465
OG0002172	ASTMX15881	AMPFI_10541
OG0002173	ASTMX17795, ASTMX05204	AMPFI_08338
OG0002175	ASTMX16015, ASTMX13462	AMPFI_25478, AMPFI_12062
OG0002177	ASTMX18377, ASTMX13667, ASTMX08061	AMPFI_19453, AMPFI_17863
OG0002179	ASTMX04821	AMPFI_15916
OG0002182	ASTMX01000	AMPFI_12302
OG0002183	ASTMX20928, ASTMX05567	AMPFI_11345
OG0002184	ASTMX22891	AMPFI_11522
OG0002185	ASTMX18245, ASTMX18246	AMPFI_09801
OG0002187	ASTMX11184	AMPFI_09301
OG0002188	ASTMX17006	AMPFI_14506, AMPFI_19113
OG0002189	ASTMX16380	AMPFI_03764, AMPFI_22355
OG0002190	ASTMX15824	AMPFI_00222
OG0002191	ASTMX08688, ASTMX15473, ASTMX12063	AMPFI_24980
OG0002193	ASTMX11543	AMPFI_20760, AMPFI_03523
OG0002194	ASTMX20845	AMPFI_19432
OG0002195	ASTMX00715, ASTMX02405, ASTMX06783	AMPFI_12301
OG0002196	ASTMX10949	AMPFI_14343
OG0002209	ASTMX16231, ASTMX05205, ASTMX07307	AMPFI_05256
OG0002211	ASTMX17382	AMPFI_25528, AMPFI_18784
OG0002213	ASTMX03206	AMPFI_10801
OG0002216	ASTMX19790	AMPFI_22501, AMPFI_01725
OG0002217	ASTMX14103	AMPFI_19805
OG0002219	ASTMX18661, ASTMX18662	AMPFI_19103
OG0002221	ASTMX10479, ASTMX05704	AMPFI_05388
OG0002223	ASTMX05554, ASTMX10305	AMPFI_05632, AMPFI_16615, AMPFI_04411
OG0002224	ASTMX06613, ASTMX14452, ASTMX05934	AMPFI_12765
OG0002225	ASTMX13928, ASTMX11814	AMPFI_07786
OG0002226	ASTMX18469, ASTMX14158	AMPFI_09925
OG0002227	ASTMX11747, ASTMX21122	AMPFI_22780
OG0002228	ASTMX19431, ASTMX07841, ASTMX09065	AMPFI_01748
OG0002229	ASTMX09988	AMPFI_20801
OG0002233	ASTMX05462	AMPFI_20496, AMPFI_02770
OG0002236	ASTMX05372, ASTMX06679, ASTMX08686, ASTMX22829, ASTMX22654	AMPFI_07523
OG0002237	ASTMX04281, ASTMX11821, ASTMX10251	AMPFI_21143
OG0002239	ASTMX07073, ASTMX12092	AMPFI_09155
OG0002240	ASTMX06011	AMPFI_00960, AMPFI_15717
OG0002241	ASTMX06900	AMPFI_14262
OG0002243	ASTMX03972, ASTMX17560	AMPFI_06850
OG0002244	ASTMX18150	AMPFI_07452
OG0002245	ASTMX20274, ASTMX16360, ASTMX20273	AMPFI_17755
OG0002246	ASTMX06937	AMPFI_20214
OG0002246	ASTMX20890, ASTMX01865, ASTMX06938	AMPFI_21351
OG0002248	ASTMX22668, ASTMX21881, ASTMX04678	AMPFI_13359
OG0002249	ASTMX08282, ASTMX16893, ASTMX09298, ASTMX09297, ASTMX05071, ASTMX02921, ASTMX16681	AMPFI_21428
OG0002251	ASTMX20073, ASTMX09983, ASTMX19261, ASTMX12496	AMPFI_13110
OG0002252	ASTMX21582, ASTMX03620	AMPFI_05242
OG0002253	ASTMX03282, ASTMX01274	AMPFI_23762
OG0002254	ASTMX01502, ASTMX14349, ASTMX07416, ASTMX09463	AMPFI_20994
OG0002255	ASTMX03543	AMPFI_02651
OG0002255	ASTMX03542, ASTMX10677	AMPFI_19539
OG0002256	ASTMX13334, ASTMX18643	AMPFI_15874
OG0002257	ASTMX01315, ASTMX09672, ASTMX09671, ASTMX09670, ASTMX15237	AMPFI_15547
OG0002258	ASTMX05578	AMPFI_22049
OG0002259	ASTMX13729, ASTMX08234, ASTMX17977, ASTMX12847	AMPFI_00984
OG0002260	ASTMX14069, ASTMX03279, ASTMX01351, ASTMX05599	AMPFI_17623
OG0002261	ASTMX04970, ASTMX16399, ASTMX04971	AMPFI_16530
OG0002262	ASTMX15694, ASTMX20517, ASTMX16042, ASTMX19944, ASTMX04153, ASTMX15695	AMPFI_26072
OG0002263	ASTMX17855, ASTMX03160	AMPFI_05699
OG0002264	ASTMX08822, ASTMX05769	AMPFI_24071
OG0002265	ASTMX22273, ASTMX06735	AMPFI_10078
OG0002266	ASTMX01568, ASTMX19605	AMPFI_18976
OG0002267	ASTMX17125, ASTMX17124, ASTMX03422, ASTMX14343	AMPFI_00143
OG0002267	ASTMX03423	AMPFI_11862
OG0002268	ASTMX11961	AMPFI_03837
OG0002271	ASTMX06025, ASTMX21725, ASTMX20337	AMPFI_00109
OG0002272	ASTMX10230	AMPFI_08490
OG0002274	ASTMX04475	AMPFI_09855
OG0002275	ASTMX01337, ASTMX04279, ASTMX19957, ASTMX05016, ASTMX07432	AMPFI_06140
OG0002276	ASTMX01428, ASTMX01909, ASTMX05328	AMPFI_09964
OG0002277	ASTMX16556, ASTMX19351, ASTMX21995, ASTMX19350	AMPFI_22098
OG0002278	ASTMX17219, ASTMX09498	AMPFI_05248
OG0002279	ASTMX12963, ASTMX16291	AMPFI_09683
OG0002280	ASTMX13020, ASTMX05752, ASTMX05765, ASTMX19673	AMPFI_10353
OG0002281	ASTMX05045, ASTMX19503, ASTMX20301, ASTMX09043, ASTMX22360	AMPFI_23678, AMPFI_20673, AMPFI_23868
OG0002283	ASTMX22065, ASTMX07985	AMPFI_12764
OG0002284	ASTMX10585	AMPFI_07483
OG0002285	ASTMX05929, ASTMX13499	AMPFI_17374, AMPFI_01693
OG0002286	ASTMX03863	AMPFI_17604
OG0002287	ASTMX17142, ASTMX11263, ASTMX16411, ASTMX07081, ASTMX08302	AMPFI_19411
OG0002288	ASTMX11634, ASTMX21727	AMPFI_05968
OG0002289	ASTMX17010, ASTMX06660, ASTMX06661, ASTMX01117, ASTMX09109, ASTMX17781, ASTMX06970	AMPFI_18744
OG0002290	ASTMX15202, ASTMX11865, ASTMX01433	AMPFI_12582, AMPFI_21391
OG0002291	ASTMX10014	AMPFI_07370
OG0002292	ASTMX22948	AMPFI_03614
OG0002292	ASTMX01072	AMPFI_05908
OG0002293	ASTMX08163, ASTMX02883, ASTMX00908	AMPFI_05327, AMPFI_10685
OG0002294	ASTMX20773, ASTMX11558, ASTMX15048	AMPFI_12144
OG0002295	ASTMX09022, ASTMX02417, ASTMX08963	AMPFI_19441, AMPFI_24151
OG0002311	ASTMX06522	AMPFI_10146
OG0002312	ASTMX12587, ASTMX21965	AMPFI_10232
OG0002312	ASTMX21964	AMPFI_15223
OG0002314	ASTMX12475	AMPFI_21624, AMPFI_11048
OG0002315	ASTMX13561, ASTMX11547	AMPFI_23116
OG0002316	ASTMX00832, ASTMX02882	AMPFI_02237
OG0002317	ASTMX04598, ASTMX17295, ASTMX10942, ASTMX01601	AMPFI_23771
OG0002318	ASTMX22370	AMPFI_08489, AMPFI_21799
OG0002319	ASTMX00007, ASTMX18446, ASTMX06513	AMPFI_08821
OG0002321	ASTMX21752	AMPFI_00776, AMPFI_02703
OG0002322	ASTMX07710	AMPFI_21364
OG0002323	ASTMX21120	AMPFI_06107
OG0002325	ASTMX07855	AMPFI_05132
OG0002326	ASTMX13675, ASTMX11144, ASTMX08928	AMPFI_07885
OG0002327	ASTMX06358, ASTMX08394, ASTMX02108	AMPFI_07418
OG0002328	ASTMX06095	AMPFI_13072
OG0002328	ASTMX17839	AMPFI_12465
OG0002329	ASTMX10890	AMPFI_09701
OG0002330	ASTMX17474, ASTMX21987, ASTMX04408	AMPFI_10581
OG0002331	ASTMX22577	AMPFI_19373
OG0002332	ASTMX06962, ASTMX17558, ASTMX09977	AMPFI_17423
OG0002333	ASTMX12071	AMPFI_15177
OG0002334	ASTMX09584, ASTMX00481, ASTMX00170	AMPFI_18713
