Orthogroup	ASTMX	APOSJ_ok
OG0001528	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565	APOSJ_26070, APOSJ_14559, APOSJ_19618, APOSJ_19617, APOSJ_14564, APOSJ_58217, APOSJ_14561, APOSJ_59048, APOSJ_19619, APOSJ_14560, APOSJ_14565, APOSJ_14563, APOSJ_14562, APOSJ_56123
OG0001529	ASTMX09418, ASTMX00938, ASTMX00780	APOSJ_29325, APOSJ_29327, APOSJ_29326
OG0001531	ASTMX12093, ASTMX01941, ASTMX07973, ASTMX13493	APOSJ_47069
OG0001532	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449	APOSJ_09970, APOSJ_09969
OG0001533	ASTMX12054, ASTMX05383, ASTMX00173	APOSJ_42562, APOSJ_42563, APOSJ_42564
OG0001534	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419	APOSJ_63458, APOSJ_35365, APOSJ_35361, APOSJ_35363, APOSJ_35359, APOSJ_35362, APOSJ_35360
OG0001536	ASTMX21864, ASTMX11568, ASTMX15808	APOSJ_12164, APOSJ_12167, APOSJ_12169, APOSJ_10163, APOSJ_17919, APOSJ_10160, APOSJ_17918, APOSJ_12165, APOSJ_47347, APOSJ_43077, APOSJ_10164, APOSJ_06320, APOSJ_12166, APOSJ_17920, APOSJ_17921, APOSJ_10162, APOSJ_06319, APOSJ_10161, APOSJ_12168, APOSJ_06321
OG0001538	ASTMX10517, ASTMX02477, ASTMX03859	APOSJ_32609, APOSJ_06874, APOSJ_43458
OG0001545	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733	APOSJ_59325
OG0001546	ASTMX10973, ASTMX01598	APOSJ_33827
OG0001549	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254	APOSJ_18418, APOSJ_18415, APOSJ_18417, APOSJ_18416
OG0001550	ASTMX18336, ASTMX06212	APOSJ_35970, APOSJ_37097, APOSJ_18901, APOSJ_43280, APOSJ_17288
OG0001551	ASTMX01345, ASTMX03884	APOSJ_20173, APOSJ_65295, APOSJ_65315, APOSJ_40271, APOSJ_30369, APOSJ_13184, APOSJ_13182, APOSJ_63144, APOSJ_38371, APOSJ_13180, APOSJ_13185, APOSJ_13181, APOSJ_40283, APOSJ_30420, APOSJ_38374, APOSJ_20172, APOSJ_65319, APOSJ_65300, APOSJ_65296, APOSJ_38373
OG0001552	ASTMX18767	APOSJ_36407, APOSJ_36406, APOSJ_40615, APOSJ_40614
OG0001553	ASTMX13473, ASTMX02742, ASTMX20664	APOSJ_33155
OG0001554	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008	APOSJ_01812, APOSJ_01815, APOSJ_39913, APOSJ_01813, APOSJ_63168, APOSJ_01814, APOSJ_59008, APOSJ_11208, APOSJ_39916, APOSJ_63170, APOSJ_51471, APOSJ_63171, APOSJ_11202, APOSJ_63173, APOSJ_11207, APOSJ_38163, APOSJ_63174, APOSJ_63169, APOSJ_63167, APOSJ_03538, APOSJ_63172
OG0001557	ASTMX20060	APOSJ_10654, APOSJ_10652, APOSJ_10655, APOSJ_10651, APOSJ_10653, APOSJ_10656
OG0001557	ASTMX08321	APOSJ_38485, APOSJ_38487
OG0001558	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558	APOSJ_61618
OG0001559	ASTMX04609, ASTMX03837, ASTMX21052	APOSJ_09869, APOSJ_09865
OG0001560	ASTMX02440	APOSJ_59884, APOSJ_59935
OG0001561	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235	APOSJ_47065, APOSJ_22872, APOSJ_47066, APOSJ_47067, APOSJ_47068
OG0001562	ASTMX18908	APOSJ_51220, APOSJ_50110, APOSJ_51217, APOSJ_50111, APOSJ_50109, APOSJ_51218, APOSJ_50112, APOSJ_51219, APOSJ_44494, APOSJ_50284, APOSJ_50280, APOSJ_50113
OG0001563	ASTMX16894	APOSJ_30084, APOSJ_30085, APOSJ_28436
OG0001564	ASTMX08776, ASTMX08775, ASTMX04344, ASTMX08787	APOSJ_17825, APOSJ_17828
OG0001565	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666	APOSJ_56291, APOSJ_56292
OG0001566	ASTMX01234, ASTMX16422	APOSJ_55830, APOSJ_55832, APOSJ_55836, APOSJ_55833, APOSJ_55829, APOSJ_55831, APOSJ_55834, APOSJ_55835
OG0001567	ASTMX04861, ASTMX05681	APOSJ_29433, APOSJ_36664
OG0001568	ASTMX14315	APOSJ_51707, APOSJ_63229, APOSJ_56617, APOSJ_08333, APOSJ_60412, APOSJ_43837, APOSJ_08932, APOSJ_43833, APOSJ_43838, APOSJ_43836, APOSJ_43834, APOSJ_43832, APOSJ_08920, APOSJ_43835, APOSJ_43839, APOSJ_63230, APOSJ_51344, APOSJ_56619, APOSJ_64647, APOSJ_63233, APOSJ_63232, APOSJ_64648, APOSJ_63231, APOSJ_56616, APOSJ_56621
OG0001569	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813	APOSJ_04760
OG0001570	ASTMX17213	APOSJ_13094, APOSJ_13092, APOSJ_20991, APOSJ_13088, APOSJ_20995, APOSJ_20992, APOSJ_17048, APOSJ_20994, APOSJ_13089, APOSJ_20993
OG0001571	ASTMX12366, ASTMX03489	APOSJ_39226, APOSJ_39222, APOSJ_13504, APOSJ_39224
OG0001572	ASTMX10710, ASTMX01136	APOSJ_10785, APOSJ_03281, APOSJ_03280, APOSJ_10782
OG0001572	ASTMX21679	APOSJ_24843, APOSJ_12670
OG0001573	ASTMX07410, ASTMX09054	APOSJ_07885, APOSJ_28755, APOSJ_28751, APOSJ_40296, APOSJ_07889, APOSJ_04624, APOSJ_40300, APOSJ_28754, APOSJ_40307, APOSJ_07891, APOSJ_55775, APOSJ_55792, APOSJ_27081, APOSJ_07880, APOSJ_55784, APOSJ_06375, APOSJ_27094, APOSJ_06376, APOSJ_07881, APOSJ_07877, APOSJ_21923, APOSJ_07879, APOSJ_40302
OG0001574	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114	APOSJ_61647, APOSJ_34078, APOSJ_61646, APOSJ_61645
OG0001576	ASTMX04056	APOSJ_04347, APOSJ_04350, APOSJ_04348, APOSJ_04352, APOSJ_55939, APOSJ_04349
OG0001577	ASTMX22840	APOSJ_01630, APOSJ_01629
OG0001578	ASTMX17269	APOSJ_57447, APOSJ_34870
OG0001579	ASTMX15612, ASTMX02790, ASTMX18014	APOSJ_12988
OG0001580	ASTMX17141, ASTMX00422, ASTMX07082	APOSJ_03305, APOSJ_44754
OG0001581	ASTMX16532	APOSJ_31513, APOSJ_31511
OG0001582	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082	APOSJ_22671, APOSJ_22672
OG0001583	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877	APOSJ_31852, APOSJ_35085, APOSJ_31848, APOSJ_35090
OG0001584	ASTMX16901	APOSJ_15802, APOSJ_15809, APOSJ_56573, APOSJ_19213, APOSJ_09972, APOSJ_64355, APOSJ_19212, APOSJ_15804, APOSJ_19211, APOSJ_15805, APOSJ_19215, APOSJ_15803, APOSJ_64352, APOSJ_09974, APOSJ_19214, APOSJ_15801, APOSJ_15808, APOSJ_56564, APOSJ_15807, APOSJ_38624, APOSJ_19210, APOSJ_15806, APOSJ_56567
OG0001589	ASTMX19867	APOSJ_14719, APOSJ_14718
OG0001590	ASTMX14704	APOSJ_65369, APOSJ_53807, APOSJ_20527, APOSJ_53809, APOSJ_02633, APOSJ_02632, APOSJ_16709
OG0001592	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025	APOSJ_24818, APOSJ_65291, APOSJ_45308
OG0001593	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255	APOSJ_26984
OG0001595	ASTMX11941	APOSJ_60682, APOSJ_60683
OG0001596	ASTMX17112	APOSJ_05197, APOSJ_23634
OG0001597	ASTMX12010	APOSJ_16716
OG0001597	ASTMX02205	APOSJ_46774, APOSJ_07428, APOSJ_46773
OG0001598	ASTMX20268, ASTMX15183, ASTMX20566, ASTMX05564	APOSJ_30897, APOSJ_63725, APOSJ_63723, APOSJ_35161, APOSJ_02119, APOSJ_62056, APOSJ_62055, APOSJ_41530, APOSJ_22805, APOSJ_35520, APOSJ_29626, APOSJ_35522, APOSJ_36732, APOSJ_41529, APOSJ_41531
OG0001599	ASTMX14693, ASTMX18782	APOSJ_31317, APOSJ_16426, APOSJ_16427, APOSJ_16428, APOSJ_36946, APOSJ_36950, APOSJ_16425, APOSJ_36948, APOSJ_16429, APOSJ_50624, APOSJ_36951
OG0001603	ASTMX22513	APOSJ_52382, APOSJ_40391
OG0001604	ASTMX20038	APOSJ_23212
OG0001604	ASTMX22550, ASTMX05873	APOSJ_11756, APOSJ_11757, APOSJ_11755
OG0001605	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921	APOSJ_11572, APOSJ_00300, APOSJ_00299
OG0001606	ASTMX13363	APOSJ_26004, APOSJ_46805, APOSJ_46804, APOSJ_32859, APOSJ_26002, APOSJ_24845, APOSJ_26001, APOSJ_26000, APOSJ_46806, APOSJ_24855, APOSJ_46803, APOSJ_32862
OG0001606	ASTMX19946	APOSJ_62935, APOSJ_03170
OG0001608	ASTMX13914, ASTMX16442, ASTMX00272	APOSJ_40845, APOSJ_40846, APOSJ_29211, APOSJ_29212, APOSJ_29210
OG0001609	ASTMX05434	APOSJ_55743
OG0001609	ASTMX10748	APOSJ_61570, APOSJ_41734, APOSJ_61571, APOSJ_61572
OG0001610	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390	APOSJ_24527
OG0001611	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933	APOSJ_54771
OG0001612	ASTMX08047	APOSJ_00298
OG0001614	ASTMX11931	APOSJ_27375, APOSJ_27377, APOSJ_27376, APOSJ_27374
OG0001614	ASTMX01689	APOSJ_45583
OG0001615	ASTMX02210, ASTMX03596, ASTMX14419	APOSJ_02743
OG0001617	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862	APOSJ_59612, APOSJ_59610
OG0001620	ASTMX09139, ASTMX06536, ASTMX11560	APOSJ_13629, APOSJ_60470, APOSJ_13630
OG0001621	ASTMX22157, ASTMX01413, ASTMX19883	APOSJ_01009, APOSJ_01011
OG0001622	ASTMX12674, ASTMX13967, ASTMX13341, ASTMX13342	APOSJ_61201, APOSJ_61715, APOSJ_41718, APOSJ_41716, APOSJ_41640, APOSJ_41635, APOSJ_41721, APOSJ_41639, APOSJ_62675, APOSJ_41723, APOSJ_41722, APOSJ_41720, APOSJ_41636, APOSJ_62433, APOSJ_41638, APOSJ_41717
OG0001624	ASTMX01754, ASTMX01222, ASTMX04277, ASTMX13741	APOSJ_22513, APOSJ_57898, APOSJ_63369, APOSJ_63370, APOSJ_63371
OG0001625	ASTMX01618, ASTMX22203	APOSJ_56086, APOSJ_52202
OG0001627	ASTMX10150	APOSJ_46441, APOSJ_39408, APOSJ_39409, APOSJ_39407
OG0001627	ASTMX14956, ASTMX16098, ASTMX14955, ASTMX18107, ASTMX18106	APOSJ_14817, APOSJ_14816, APOSJ_14818, APOSJ_14819
OG0001628	ASTMX10611	APOSJ_05236, APOSJ_05233, APOSJ_05234, APOSJ_05235
OG0001628	ASTMX13713	APOSJ_51838, APOSJ_51839, APOSJ_51837
OG0001633	ASTMX13757	APOSJ_15314, APOSJ_10940, APOSJ_10943, APOSJ_15315, APOSJ_10939, APOSJ_08224, APOSJ_15317, APOSJ_10938, APOSJ_58433, APOSJ_10937, APOSJ_10941, APOSJ_10944, APOSJ_23507, APOSJ_23505, APOSJ_23506
OG0001633	ASTMX13758	APOSJ_27888
OG0001634	ASTMX05822, ASTMX13820	APOSJ_13351, APOSJ_13350
OG0001635	ASTMX10717, ASTMX01151, ASTMX11894	APOSJ_36928, APOSJ_36927
OG0001636	ASTMX18724, ASTMX18727, ASTMX18726	APOSJ_56858, APOSJ_63477, APOSJ_56859, APOSJ_63478, APOSJ_56860, APOSJ_56856, APOSJ_16529, APOSJ_56852, APOSJ_16532, APOSJ_16530, APOSJ_56853, APOSJ_56855, APOSJ_11294, APOSJ_63479, APOSJ_38517, APOSJ_38518, APOSJ_64615, APOSJ_16531, APOSJ_56857, APOSJ_16534, APOSJ_63480, APOSJ_63476, APOSJ_53196, APOSJ_56854, APOSJ_28559
OG0001638	ASTMX17085, ASTMX13300, ASTMX13301	APOSJ_64399, APOSJ_64400
OG0001639	ASTMX05202, ASTMX20932, ASTMX02862	APOSJ_55493, APOSJ_55491, APOSJ_55490, APOSJ_55492
OG0001641	ASTMX17044, ASTMX12642, ASTMX21552	APOSJ_19160, APOSJ_56193, APOSJ_19164, APOSJ_19165, APOSJ_19167, APOSJ_19158, APOSJ_56199, APOSJ_19162
OG0001642	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997	APOSJ_04309
OG0001643	ASTMX11887, ASTMX17860, ASTMX01841	APOSJ_59627, APOSJ_59624, APOSJ_59626, APOSJ_59625, APOSJ_59628, APOSJ_31265
OG0001644	ASTMX13408, ASTMX01826	APOSJ_10481, APOSJ_16292, APOSJ_16296, APOSJ_43892, APOSJ_31940, APOSJ_63430, APOSJ_31941, APOSJ_63441, APOSJ_48001, APOSJ_16294, APOSJ_47998, APOSJ_16297, APOSJ_14906, APOSJ_16298, APOSJ_63433, APOSJ_10483, APOSJ_16295, APOSJ_48002, APOSJ_47999, APOSJ_48000, APOSJ_16293, APOSJ_48003, APOSJ_16291, APOSJ_10482
OG0001651	ASTMX03971, ASTMX16462, ASTMX06653	APOSJ_07597
OG0001652	ASTMX09489	APOSJ_43734, APOSJ_43735, APOSJ_43737, APOSJ_43736
OG0001653	ASTMX22782	APOSJ_01288, APOSJ_50677
OG0001653	ASTMX03023	APOSJ_56239, APOSJ_63973, APOSJ_63972, APOSJ_39228, APOSJ_63976, APOSJ_63970, APOSJ_56238, APOSJ_39231, APOSJ_63969, APOSJ_39229, APOSJ_63977, APOSJ_56242, APOSJ_39230
OG0001654	ASTMX03438, ASTMX02489, ASTMX03875	APOSJ_18954, APOSJ_18955
OG0001655	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332	APOSJ_30007, APOSJ_04829
OG0001656	ASTMX10174	APOSJ_30525, APOSJ_30520, APOSJ_60534, APOSJ_34880, APOSJ_34878, APOSJ_34882, APOSJ_34881, APOSJ_30522, APOSJ_30529, APOSJ_30521, APOSJ_60533, APOSJ_30530, APOSJ_60532, APOSJ_34883, APOSJ_34879
OG0001657	ASTMX22284, ASTMX12850, ASTMX15429	APOSJ_25883
OG0001659	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242	APOSJ_26881, APOSJ_26880, APOSJ_26879, APOSJ_26878
OG0001660	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914	APOSJ_24838
OG0001661	ASTMX14504	APOSJ_17358
OG0001661	ASTMX12346	APOSJ_44002, APOSJ_09233
OG0001662	ASTMX05842	APOSJ_53251
OG0001662	ASTMX03470, ASTMX17684, ASTMX18835	APOSJ_10467, APOSJ_10468, APOSJ_10466
OG0001663	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877	APOSJ_62285, APOSJ_35432, APOSJ_35433, APOSJ_30721
OG0001664	ASTMX14304	APOSJ_52558
OG0001665	ASTMX16406	APOSJ_42522, APOSJ_42521, APOSJ_42523, APOSJ_42524, APOSJ_31675, APOSJ_42525
OG0001665	ASTMX15478	APOSJ_48224
OG0001666	ASTMX00039	APOSJ_11482, APOSJ_11481, APOSJ_32540, APOSJ_29555, APOSJ_06659, APOSJ_32541, APOSJ_18175
OG0001667	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564	APOSJ_18691, APOSJ_18694, APOSJ_18689, APOSJ_18693, APOSJ_18687, APOSJ_18688, APOSJ_18692, APOSJ_18690
OG0001668	ASTMX01187	APOSJ_01344, APOSJ_37157, APOSJ_37155, APOSJ_37158, APOSJ_37160, APOSJ_01345, APOSJ_32527, APOSJ_37154, APOSJ_37159, APOSJ_37161, APOSJ_37156, APOSJ_01346
OG0001670	ASTMX16010, ASTMX13698	APOSJ_05935, APOSJ_05934
OG0001671	ASTMX22730, ASTMX02090	APOSJ_12742, APOSJ_12743, APOSJ_14959, APOSJ_12744
OG0001672	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016	APOSJ_40109
OG0001673	ASTMX18919, ASTMX01248, ASTMX09514	APOSJ_53472, APOSJ_63447, APOSJ_63452
OG0001674	ASTMX22303, ASTMX21243, ASTMX12863	APOSJ_31605, APOSJ_40256, APOSJ_31604, APOSJ_40259, APOSJ_40254, APOSJ_31609, APOSJ_01211, APOSJ_40253, APOSJ_40255, APOSJ_40258, APOSJ_31606, APOSJ_31608, APOSJ_40252, APOSJ_31610, APOSJ_31603, APOSJ_40257, APOSJ_31607, APOSJ_01213, APOSJ_50050, APOSJ_40251
OG0001675	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168	APOSJ_35759, APOSJ_35758, APOSJ_35760, APOSJ_35761, APOSJ_24074, APOSJ_35764, APOSJ_35762, APOSJ_35763
OG0001676	ASTMX02737	APOSJ_44943
OG0001676	ASTMX18175	APOSJ_63125
OG0001677	ASTMX05947, ASTMX20317	APOSJ_04509, APOSJ_31936, APOSJ_04507, APOSJ_04508
OG0001678	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023	APOSJ_57538, APOSJ_57542, APOSJ_57541, APOSJ_57540, APOSJ_57539, APOSJ_57543
OG0001680	ASTMX10466	APOSJ_43752, APOSJ_43751
OG0001682	ASTMX11437	APOSJ_18983, APOSJ_55152, APOSJ_18980, APOSJ_18982
OG0001683	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426	APOSJ_55019, APOSJ_14870, APOSJ_18963, APOSJ_18961
OG0001684	ASTMX01855, ASTMX02369	APOSJ_27488
OG0001685	ASTMX11627, ASTMX01624	APOSJ_04988
OG0001686	ASTMX17655	APOSJ_34575, APOSJ_34573
OG0001687	ASTMX02771	APOSJ_32447, APOSJ_32448, APOSJ_32446, APOSJ_53302, APOSJ_53303, APOSJ_53304, APOSJ_62522, APOSJ_62520, APOSJ_62523, APOSJ_62525, APOSJ_51165, APOSJ_48110, APOSJ_48122, APOSJ_61912
OG0001688	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298	APOSJ_23564, APOSJ_17565, APOSJ_17569, APOSJ_23563, APOSJ_17571, APOSJ_23562
OG0001689	ASTMX04446, ASTMX16343	APOSJ_25622
OG0001691	ASTMX01434	APOSJ_45144, APOSJ_45143, APOSJ_45141
OG0001691	ASTMX18308	APOSJ_07612
OG0001692	ASTMX22103, ASTMX18374, ASTMX11541	APOSJ_55900, APOSJ_55901
OG0001694	ASTMX03047, ASTMX09475, ASTMX05517	APOSJ_05547
OG0001696	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536	APOSJ_61070
OG0001703	ASTMX02214	APOSJ_63425, APOSJ_63424, APOSJ_63423, APOSJ_63420, APOSJ_45929, APOSJ_32308, APOSJ_37408, APOSJ_37412, APOSJ_43795, APOSJ_34018
OG0001704	ASTMX09400	APOSJ_23614, APOSJ_47839, APOSJ_47840
OG0001706	ASTMX05640, ASTMX20258, ASTMX05639	APOSJ_42799, APOSJ_03908
OG0001707	ASTMX18307, ASTMX18306	APOSJ_17046, APOSJ_17047
OG0001708	ASTMX08054, ASTMX06200, ASTMX04674	APOSJ_46898, APOSJ_64331, APOSJ_58201, APOSJ_55318, APOSJ_46897, APOSJ_23368
OG0001709	ASTMX04095	APOSJ_63336, APOSJ_51281, APOSJ_63337, APOSJ_13337, APOSJ_13336, APOSJ_18164, APOSJ_18161, APOSJ_18163
OG0001710	ASTMX07220, ASTMX20214, ASTMX04024, ASTMX02128	APOSJ_63157, APOSJ_64858, APOSJ_65307, APOSJ_63155, APOSJ_65309, APOSJ_14263, APOSJ_63152, APOSJ_65311, APOSJ_03532, APOSJ_03525, APOSJ_65308
OG0001711	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603	APOSJ_38471, APOSJ_49118, APOSJ_49120, APOSJ_49119
OG0001712	ASTMX02736, ASTMX17679	APOSJ_29209, APOSJ_15071, APOSJ_15067, APOSJ_15068
OG0001713	ASTMX02275	APOSJ_24201
OG0001713	ASTMX17234	APOSJ_00489, APOSJ_00490, APOSJ_00492, APOSJ_00493
OG0001714	ASTMX14531, ASTMX21207	APOSJ_12177, APOSJ_12176
OG0001714	ASTMX02509, ASTMX10518	APOSJ_23407
OG0001717	ASTMX23057	APOSJ_38947
OG0001718	ASTMX04823, ASTMX19689	APOSJ_14330, APOSJ_14328, APOSJ_14329, APOSJ_14327
OG0001720	ASTMX02308, ASTMX17599, ASTMX16344	APOSJ_27298, APOSJ_27176
OG0001721	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296	APOSJ_03680, APOSJ_03678, APOSJ_03679, APOSJ_03677
OG0001723	ASTMX12143, ASTMX06027	APOSJ_29659, APOSJ_15139, APOSJ_15140
OG0001724	ASTMX09937, ASTMX07584	APOSJ_51905, APOSJ_51903, APOSJ_51904
OG0001725	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276	APOSJ_38158, APOSJ_38155, APOSJ_44557, APOSJ_09351, APOSJ_09355, APOSJ_39082, APOSJ_09356, APOSJ_09353, APOSJ_09352, APOSJ_39083, APOSJ_39081, APOSJ_09354, APOSJ_09349, APOSJ_09350
OG0001726	ASTMX20123, ASTMX05802	APOSJ_44094, APOSJ_44095, APOSJ_37983, APOSJ_61969
OG0001726	ASTMX19585	APOSJ_14436
OG0001727	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599	APOSJ_18058
OG0001728	ASTMX21307, ASTMX13636	APOSJ_54179
OG0001729	ASTMX00418, ASTMX17746, ASTMX09227	APOSJ_21871, APOSJ_21876, APOSJ_07606, APOSJ_21877, APOSJ_21872, APOSJ_21874, APOSJ_21875, APOSJ_21873
OG0001730	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853	APOSJ_41351, APOSJ_41350
OG0001731	ASTMX15705, ASTMX21816, ASTMX03042	APOSJ_38684
OG0001732	ASTMX00146, ASTMX09573, ASTMX02281	APOSJ_36633, APOSJ_36634
OG0001733	ASTMX21900, ASTMX21495	APOSJ_42226, APOSJ_29363, APOSJ_53155, APOSJ_29365, APOSJ_29361, APOSJ_29366, APOSJ_29364, APOSJ_53158, APOSJ_42224, APOSJ_29362, APOSJ_42229, APOSJ_53156
OG0001735	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896	APOSJ_38797, APOSJ_38794, APOSJ_35863, APOSJ_38792, APOSJ_38793, APOSJ_38795
OG0001736	ASTMX02648	APOSJ_46829, APOSJ_40395, APOSJ_59219, APOSJ_59220
OG0001737	ASTMX00074, ASTMX04201, ASTMX13532	APOSJ_39307
OG0001738	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257	APOSJ_00826, APOSJ_04426, APOSJ_04425, APOSJ_00823, APOSJ_27504, APOSJ_00825, APOSJ_04424
OG0001739	ASTMX19266, ASTMX03558, ASTMX00354	APOSJ_61308
OG0001740	ASTMX01964, ASTMX16171	APOSJ_54426, APOSJ_03026, APOSJ_54424, APOSJ_54425
OG0001743	ASTMX13429, ASTMX22574, ASTMX10367	APOSJ_35753, APOSJ_35754, APOSJ_35752, APOSJ_35748, APOSJ_35757, APOSJ_35756, APOSJ_35747, APOSJ_35755
OG0001744	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765	APOSJ_51265
OG0001746	ASTMX09002, ASTMX01088, ASTMX02180	APOSJ_39381, APOSJ_26969, APOSJ_49922, APOSJ_39378, APOSJ_39377, APOSJ_27004
OG0001747	ASTMX00575, ASTMX06318, ASTMX11440	APOSJ_28873, APOSJ_28874
OG0001751	ASTMX17602	APOSJ_01402, APOSJ_01405, APOSJ_33651, APOSJ_01407, APOSJ_33650, APOSJ_52267, APOSJ_33647, APOSJ_33653, APOSJ_01404, APOSJ_52268, APOSJ_01408, APOSJ_33654, APOSJ_56390, APOSJ_33652, APOSJ_01401, APOSJ_12551, APOSJ_33649, APOSJ_33648, APOSJ_52266, APOSJ_52269, APOSJ_01400, APOSJ_01403
OG0001752	ASTMX02858, ASTMX14298	APOSJ_16122, APOSJ_38726, APOSJ_38721, APOSJ_38722, APOSJ_42813
OG0001754	ASTMX08050, ASTMX00116	APOSJ_46299
OG0001755	ASTMX00395	APOSJ_40814
OG0001755	ASTMX06126	APOSJ_19271
OG0001756	ASTMX08584	APOSJ_33179
OG0001756	ASTMX13471	APOSJ_05743, APOSJ_05740, APOSJ_05744, APOSJ_05741, APOSJ_05742, APOSJ_05739
OG0001757	ASTMX10237, ASTMX20720, ASTMX20721	APOSJ_00295
OG0001758	ASTMX09348, ASTMX05870	APOSJ_22835, APOSJ_22832
OG0001759	ASTMX11643	APOSJ_50286, APOSJ_35775, APOSJ_35773, APOSJ_35776, APOSJ_56811, APOSJ_56810, APOSJ_44028, APOSJ_35774, APOSJ_50890, APOSJ_50285, APOSJ_44032
OG0001760	ASTMX12591	APOSJ_55913
OG0001768	ASTMX15150	APOSJ_36319
OG0001768	ASTMX13645, ASTMX18653	APOSJ_51908
OG0001769	ASTMX01507	APOSJ_53780
OG0001769	ASTMX04557	APOSJ_42247
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	APOSJ_45787
OG0001772	ASTMX16531, ASTMX13929, ASTMX04857	APOSJ_33059, APOSJ_33058, APOSJ_33057
OG0001774	ASTMX10351	APOSJ_55356, APOSJ_55357
OG0001774	ASTMX06409	APOSJ_09707, APOSJ_09706
OG0001778	ASTMX07028, ASTMX10049	APOSJ_24440, APOSJ_35841, APOSJ_35840, APOSJ_35839
OG0001780	ASTMX11983	APOSJ_14495, APOSJ_14496, APOSJ_14498, APOSJ_25659, APOSJ_14497
OG0001781	ASTMX01449	APOSJ_38957
OG0001781	ASTMX19769	APOSJ_35946
OG0001782	ASTMX13624	APOSJ_17433, APOSJ_17434
OG0001782	ASTMX12666	APOSJ_44887, APOSJ_19814
OG0001783	ASTMX21511, ASTMX11389	APOSJ_59320, APOSJ_59317, APOSJ_06274, APOSJ_59316, APOSJ_59319, APOSJ_51768, APOSJ_59321, APOSJ_59322, APOSJ_51769, APOSJ_59323, APOSJ_59318, APOSJ_59315
OG0001785	ASTMX00095	APOSJ_60373, APOSJ_52917
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	APOSJ_20194, APOSJ_20193, APOSJ_20192, APOSJ_20191, APOSJ_20196, APOSJ_20195
OG0001788	ASTMX19654, ASTMX18453	APOSJ_62498
OG0001789	ASTMX04418, ASTMX03005	APOSJ_49885, APOSJ_49884
OG0001790	ASTMX16222	APOSJ_40377, APOSJ_61259, APOSJ_61260, APOSJ_40381, APOSJ_61257, APOSJ_61261
OG0001792	ASTMX18195	APOSJ_31470
OG0001793	ASTMX07514	APOSJ_15518, APOSJ_15517
OG0001793	ASTMX02969	APOSJ_07171, APOSJ_07172
OG0001794	ASTMX01096, ASTMX10295	APOSJ_52101, APOSJ_58953, APOSJ_55477, APOSJ_52099, APOSJ_55475, APOSJ_55473, APOSJ_52098, APOSJ_52102, APOSJ_52093, APOSJ_52100, APOSJ_58954
OG0001798	ASTMX02451, ASTMX02132	APOSJ_23555, APOSJ_23556, APOSJ_05238, APOSJ_11057, APOSJ_05239, APOSJ_05240
OG0001799	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313	APOSJ_40631
