Orthogroup	ASTMX	XENTR
OG0001101	ASTMX23013	XENTR18754
OG0001102	ASTMX10946	XENTR08075
OG0001102	ASTMX06585	XENTR09517
OG0001103	ASTMX01362	XENTR11707
OG0001103	ASTMX07925	XENTR08189
OG0001104	ASTMX04326	XENTR13771
OG0001104	ASTMX19128	XENTR13900, XENTR18117
OG0001105	ASTMX06295	XENTR00250
OG0001105	ASTMX16452	XENTR09104
OG0001106	ASTMX12402	XENTR12570
OG0001106	ASTMX00435	XENTR01358
OG0001107	ASTMX07155	XENTR10533
OG0001107	ASTMX18532, ASTMX08783	XENTR02061
OG0001107	ASTMX07277, ASTMX12968	XENTR02717
OG0001108	ASTMX10776	XENTR08568
OG0001108	ASTMX02283	XENTR01519
OG0001109	ASTMX22098	XENTR13118, XENTR13119
OG0001109	ASTMX18693, ASTMX16851	XENTR13710, XENTR07737
OG0001109	ASTMX20867	XENTR12458
OG0001110	ASTMX19998, ASTMX20209	XENTR01316
OG0001110	ASTMX10366, ASTMX18902	XENTR07736
OG0001112	ASTMX08753	XENTR08598
OG0001112	ASTMX12056	XENTR07078
OG0001112	ASTMX04106	XENTR02026, XENTR02027
OG0001113	ASTMX17682	XENTR03194
OG0001114	ASTMX20168, ASTMX05200	XENTR05283, XENTR05282
OG0001114	ASTMX10656	XENTR18949
OG0001115	ASTMX14280	XENTR18459
OG0001115	ASTMX15784, ASTMX16079	XENTR14532
OG0001116	ASTMX17053	XENTR15111, XENTR15112
OG0001117	ASTMX13101, ASTMX11968	XENTR04976
OG0001117	ASTMX06395	XENTR19058
OG0001118	ASTMX16590	XENTR08709
OG0001118	ASTMX07119, ASTMX16591	XENTR12886
OG0001119	ASTMX20001	XENTR05752
OG0001119	ASTMX11748	XENTR18158
OG0001120	ASTMX04101	XENTR06417
OG0001120	ASTMX10732, ASTMX16697	XENTR10567
OG0001120	ASTMX16767	XENTR10976
OG0001121	ASTMX15268	XENTR00146
OG0001121	ASTMX07286	XENTR15147
OG0001123	ASTMX11965	XENTR10415
OG0001123	ASTMX03333	XENTR03409
OG0001124	ASTMX11649	XENTR16582
OG0001124	ASTMX21249	XENTR06212
OG0001126	ASTMX15842, ASTMX02684	XENTR18698
OG0001126	ASTMX15843	XENTR17124
OG0001127	ASTMX12680, ASTMX16751	XENTR08219, XENTR08218
OG0001127	ASTMX02660, ASTMX13770	XENTR06362
OG0001128	ASTMX18460, ASTMX16489	XENTR08508
OG0001128	ASTMX06330	XENTR02079
OG0001128	ASTMX03840	XENTR13449, XENTR13450
OG0001129	ASTMX13922	XENTR05147
OG0001129	ASTMX10145, ASTMX09711	XENTR08362
OG0001130	ASTMX10575	XENTR03434
OG0001131	ASTMX07608	XENTR08901
OG0001131	ASTMX14403	XENTR13407
OG0001132	ASTMX10021	XENTR06989
OG0001133	ASTMX13789	XENTR17678
OG0001133	ASTMX12861	XENTR15362
OG0001134	ASTMX21574	XENTR10250
OG0001134	ASTMX07671	XENTR00965
OG0001135	ASTMX19619	XENTR14974
OG0001135	ASTMX18867	XENTR01797
OG0001136	ASTMX03984, ASTMX03125	XENTR10642
OG0001136	ASTMX00617, ASTMX01730	XENTR00557, XENTR12118
OG0001137	ASTMX12515, ASTMX16194	XENTR12668
OG0001137	ASTMX01698	XENTR04145
OG0001138	ASTMX18696, ASTMX18698	XENTR05227
OG0001138	ASTMX13761, ASTMX15448	XENTR06291
OG0001138	ASTMX17720	XENTR15641, XENTR15640
OG0001139	ASTMX08590	XENTR12289
OG0001139	ASTMX02193	XENTR07646
OG0001139	ASTMX16174	XENTR17010
OG0001140	ASTMX00871	XENTR00230
OG0001140	ASTMX01335	XENTR13933
OG0001142	ASTMX06998	XENTR06629
OG0001143	ASTMX19786	XENTR16291
OG0001143	ASTMX21932	XENTR08123, XENTR08124
OG0001143	ASTMX06862	XENTR09685
OG0001144	ASTMX11062	XENTR08544
OG0001144	ASTMX17694	XENTR07178
OG0001146	ASTMX16476	XENTR04404
OG0001146	ASTMX05676	XENTR04096
OG0001146	ASTMX10477, ASTMX20223	XENTR12242
OG0001148	ASTMX07421	XENTR10476
OG0001149	ASTMX19645	XENTR12926
OG0001149	ASTMX17794	XENTR00444
OG0001150	ASTMX12204	XENTR08915
OG0001155	ASTMX05916	XENTR09180
OG0001155	ASTMX05884	XENTR04938
OG0001156	ASTMX06046, ASTMX21567	XENTR07093
OG0001156	ASTMX13224	XENTR06912
OG0001156	ASTMX10835, ASTMX00559	XENTR01092
OG0001158	ASTMX02087	XENTR16126, XENTR16127
OG0001158	ASTMX12628	XENTR07686, XENTR07685
OG0001159	ASTMX04571	XENTR05163
OG0001159	ASTMX16858	XENTR05113
OG0001160	ASTMX03036	XENTR08948
OG0001160	ASTMX02042, ASTMX09272	XENTR07949
OG0001161	ASTMX05139, ASTMX19392	XENTR05290
OG0001161	ASTMX10567	XENTR17947
OG0001162	ASTMX00151, ASTMX17408	XENTR14933
OG0001163	ASTMX13397, ASTMX06626	XENTR08141
OG0001164	ASTMX15332	XENTR00877
OG0001165	ASTMX13025	XENTR03624
OG0001165	ASTMX00124	XENTR02305
OG0001166	ASTMX14476, ASTMX21070	XENTR18013, XENTR18012
OG0001166	ASTMX15099, ASTMX16555	XENTR14106
OG0001167	ASTMX18844, ASTMX18845	XENTR07709
OG0001167	ASTMX07609	XENTR08900
OG0001168	ASTMX12263	XENTR12949
OG0001168	ASTMX22562	XENTR00455
OG0001169	ASTMX19435	XENTR00013, XENTR11448
OG0001169	ASTMX04343	XENTR18438
OG0001170	ASTMX11045	XENTR14412
OG0001170	ASTMX11046	XENTR07877
OG0001170	ASTMX11047	XENTR14411
OG0001171	ASTMX06140	XENTR06589
OG0001171	ASTMX11035	XENTR07471
OG0001171	ASTMX03436	XENTR02457
OG0001172	ASTMX02640	XENTR06358
OG0001172	ASTMX12998	XENTR09420
OG0001172	ASTMX05444, ASTMX13620	XENTR08224
OG0001172	ASTMX07385	XENTR15936
OG0001173	ASTMX06808	XENTR06425, XENTR01039
OG0001174	ASTMX00942	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	ASTMX15626	XENTR04334
OG0001175	ASTMX17938, ASTMX10319	XENTR01937
OG0001176	ASTMX10559	XENTR04321
OG0001177	ASTMX14125	XENTR04520
OG0001177	ASTMX15939	XENTR01947
OG0001178	ASTMX12782, ASTMX12781	XENTR00333
OG0001178	ASTMX00134, ASTMX00554	XENTR02313
OG0001179	ASTMX07456	XENTR01714
OG0001180	ASTMX09020	XENTR01431
OG0001181	ASTMX18946, ASTMX06446	XENTR02917
OG0001181	ASTMX17051, ASTMX17260	XENTR13969
OG0001182	ASTMX12103	XENTR04131
OG0001182	ASTMX13653	XENTR14389
OG0001182	ASTMX19714	XENTR06978
OG0001182	ASTMX07068, ASTMX07067	XENTR10070
OG0001183	ASTMX19735, ASTMX17804	XENTR15931, XENTR15930
OG0001184	ASTMX19302	XENTR11761
OG0001184	ASTMX00228	XENTR16633
OG0001185	ASTMX07482	XENTR05474
OG0001185	ASTMX10936	XENTR09610, XENTR09609
OG0001186	ASTMX18547	XENTR07680
OG0001186	ASTMX02567	XENTR03745
OG0001186	ASTMX13845	XENTR03736
OG0001187	ASTMX10749	XENTR11283
OG0001188	ASTMX16516	XENTR12660
OG0001188	ASTMX05803	XENTR10956
OG0001188	ASTMX14514, ASTMX03224	XENTR04124
OG0001189	ASTMX06692, ASTMX04816	XENTR16871
OG0001189	ASTMX01328, ASTMX13413	XENTR08031
OG0001189	ASTMX17159	XENTR04626
OG0001190	ASTMX11323	XENTR06259
OG0001190	ASTMX13686, ASTMX05267	XENTR16660, XENTR16659
OG0001191	ASTMX17768	XENTR02213
OG0001191	ASTMX05237, ASTMX10430	XENTR13144
OG0001191	ASTMX15730	XENTR08963
OG0001196	ASTMX11519	XENTR18694, XENTR11054
OG0001196	ASTMX11174, ASTMX02339	XENTR19094
OG0001197	ASTMX03942	XENTR14109
OG0001197	ASTMX01914	XENTR02293
OG0001197	ASTMX20138	XENTR07184
OG0001198	ASTMX02424, ASTMX06547	XENTR13281
OG0001198	ASTMX02630	XENTR16301
OG0001199	ASTMX03812	XENTR12723
OG0001200	ASTMX11139	XENTR03069
OG0001201	ASTMX07237, ASTMX15800	XENTR05955
OG0001201	ASTMX18361	XENTR17812
OG0001201	ASTMX18598	XENTR17811
OG0001202	ASTMX12631, ASTMX12630	XENTR11567, XENTR11566
OG0001203	ASTMX14697	XENTR16211
OG0001203	ASTMX05804	XENTR10957
OG0001203	ASTMX14698	XENTR14354
OG0001204	ASTMX05907	XENTR01197
OG0001204	ASTMX12225	XENTR13340
OG0001205	ASTMX13657	XENTR14919
OG0001205	ASTMX01662	XENTR03556
OG0001207	ASTMX07379	XENTR06956
OG0001207	ASTMX05452	XENTR16548
OG0001208	ASTMX00484, ASTMX08670	XENTR05399
OG0001208	ASTMX06752, ASTMX12017	XENTR14797
OG0001210	ASTMX01254	XENTR12983
OG0001210	ASTMX10342	XENTR09378
OG0001211	ASTMX18975, ASTMX16242	XENTR04154
OG0001212	ASTMX22528	XENTR16368
OG0001212	ASTMX14803	XENTR17241, XENTR17240
OG0001213	ASTMX13388	XENTR10507
OG0001213	ASTMX21450	XENTR01205
OG0001214	ASTMX09593	XENTR02921
OG0001215	ASTMX20085	XENTR12954
OG0001215	ASTMX00530, ASTMX12692	XENTR16550, XENTR16549
OG0001216	ASTMX21172	XENTR05946
OG0001217	ASTMX09378, ASTMX07954	XENTR07688
OG0001217	ASTMX01127, ASTMX10707	XENTR11580
OG0001217	ASTMX01247, ASTMX16527	XENTR00148
OG0001217	ASTMX20834	XENTR13893
OG0001217	ASTMX01246	XENTR11581
OG0001218	ASTMX10642, ASTMX14744	XENTR16071
OG0001218	ASTMX13687	XENTR10134
OG0001218	ASTMX05605	XENTR14884, XENTR14883, XENTR16396
OG0001219	ASTMX14886, ASTMX03969	XENTR03647
OG0001219	ASTMX10652, ASTMX14229	XENTR18228
OG0001220	ASTMX05948	XENTR06344
OG0001220	ASTMX05949	XENTR06343
OG0001220	ASTMX18183, ASTMX07915	XENTR09829
OG0001221	ASTMX07026	XENTR15915
OG0001223	ASTMX03153	XENTR07799
OG0001223	ASTMX00191	XENTR10652
OG0001223	ASTMX01647	XENTR13605
OG0001223	ASTMX07473	XENTR02494, XENTR02495
OG0001224	ASTMX06442, ASTMX00720	XENTR18588
OG0001225	ASTMX05153, ASTMX03549	XENTR09310
OG0001225	ASTMX13437, ASTMX10024	XENTR06994
OG0001225	ASTMX07916	XENTR15732
OG0001226	ASTMX15119	XENTR11877
OG0001226	ASTMX11042	XENTR07881
OG0001226	ASTMX11041, ASTMX08711	XENTR05450
OG0001227	ASTMX05520, ASTMX02118	XENTR02799
OG0001227	ASTMX00885	XENTR12049
OG0001227	ASTMX09802	XENTR10779
OG0001230	ASTMX12022	XENTR05023
OG0001230	ASTMX17829	XENTR07941
OG0001230	ASTMX05007	XENTR12054
OG0001230	ASTMX17828	XENTR07940
OG0001231	ASTMX10826	XENTR03878
OG0001231	ASTMX10594, ASTMX16865	XENTR01648
OG0001232	ASTMX03619	XENTR01820
OG0001233	ASTMX05613, ASTMX05612, ASTMX20633	XENTR15515
OG0001234	ASTMX22078, ASTMX21091, ASTMX21910, ASTMX21709	XENTR15695
OG0001234	ASTMX00219	XENTR00503
OG0001236	ASTMX06878	XENTR16068
OG0001237	ASTMX04904, ASTMX20913	XENTR03125
OG0001237	ASTMX01867	XENTR11439
OG0001237	ASTMX07784, ASTMX12070	XENTR05845
OG0001238	ASTMX03666	XENTR08981
OG0001238	ASTMX13748	XENTR12621
OG0001238	ASTMX05355	XENTR06928, XENTR03786
OG0001239	ASTMX05182	XENTR05992
OG0001239	ASTMX13945, ASTMX09470	XENTR11309
OG0001240	ASTMX04906	XENTR01403
OG0001240	ASTMX01860	XENTR12304
OG0001240	ASTMX15738, ASTMX18848	XENTR05718
OG0001241	ASTMX06697	XENTR12971
OG0001241	ASTMX04159	XENTR07087
OG0001241	ASTMX18901	XENTR02055
OG0001243	ASTMX17034	XENTR17516, XENTR17517
OG0001245	ASTMX04711	XENTR03643
OG0001245	ASTMX08255	XENTR11740
OG0001245	ASTMX15831, ASTMX03252	XENTR09295
OG0001246	ASTMX05438	XENTR08405
OG0001247	ASTMX12611	XENTR18189
OG0001247	ASTMX14275, ASTMX19073	XENTR18467
OG0001247	ASTMX16338	XENTR11045
OG0001248	ASTMX11443	XENTR01078
OG0001248	ASTMX17482	XENTR18804
OG0001248	ASTMX05341, ASTMX19178	XENTR03776
OG0001249	ASTMX00503	XENTR10238, XENTR10239
OG0001249	ASTMX20181	XENTR04710
OG0001249	ASTMX10323, ASTMX00502	XENTR00318
OG0001250	ASTMX15491	XENTR04777
OG0001250	ASTMX07689, ASTMX20710	XENTR07316
OG0001251	ASTMX13849	XENTR03730
OG0001251	ASTMX12740	XENTR12411
OG0001252	ASTMX14189	XENTR06520
OG0001252	ASTMX20484, ASTMX19839	XENTR03993, XENTR03992
OG0001252	ASTMX18184, ASTMX07917	XENTR09825
OG0001253	ASTMX13288, ASTMX07246	XENTR01323
OG0001253	ASTMX13330	XENTR07953
OG0001253	ASTMX10772	XENTR11293
OG0001253	ASTMX13287	XENTR01322
OG0001253	ASTMX05532, ASTMX01786	XENTR02523
OG0001254	ASTMX10576	XENTR03435
OG0001254	ASTMX17225	XENTR01471
OG0001255	ASTMX06824, ASTMX12253	XENTR13075
OG0001255	ASTMX22403	XENTR00445
OG0001255	ASTMX15660, ASTMX11198	XENTR14530
OG0001255	ASTMX05306	XENTR02994
OG0001255	ASTMX16297	XENTR07995
OG0001255	ASTMX09718	XENTR10739
OG0001256	ASTMX04241, ASTMX01544	XENTR12356
OG0001257	ASTMX00282	XENTR13747, XENTR07548, XENTR13750, XENTR13748, XENTR13749
OG0001261	ASTMX19187, ASTMX01634	XENTR03563
OG0001261	ASTMX00068	XENTR16999
OG0001262	ASTMX21377	XENTR19017
OG0001263	ASTMX17278	XENTR06868
OG0001264	ASTMX07471	XENTR02490
OG0001266	ASTMX20652, ASTMX13871	XENTR10900
OG0001266	ASTMX00959, ASTMX01967	XENTR02450
OG0001267	ASTMX15901	XENTR14460
OG0001267	ASTMX05999, ASTMX19426	XENTR06333
OG0001268	ASTMX20034	XENTR18855
OG0001270	ASTMX19479	XENTR01782
OG0001270	ASTMX03630	XENTR12521, XENTR12522
OG0001271	ASTMX14027, ASTMX21049	XENTR17754
OG0001271	ASTMX10446	XENTR02751
OG0001271	ASTMX00815	XENTR07226
OG0001272	ASTMX04472	XENTR18340
OG0001272	ASTMX05879, ASTMX12223	XENTR09464
OG0001272	ASTMX15726	XENTR00960
OG0001273	ASTMX02897, ASTMX18194	XENTR14752
OG0001273	ASTMX07779	XENTR14082
OG0001274	ASTMX22021	XENTR13249
OG0001274	ASTMX13163	XENTR15210, XENTR15211
OG0001274	ASTMX06912	XENTR07752
OG0001275	ASTMX03842	XENTR14624
OG0001276	ASTMX03010, ASTMX09183	XENTR09721
OG0001278	ASTMX04865	XENTR09813
OG0001279	ASTMX06329	XENTR11976
OG0001279	ASTMX08064, ASTMX13662	XENTR14916
OG0001280	ASTMX16795	XENTR04350
OG0001280	ASTMX18435	XENTR07156
OG0001281	ASTMX02972, ASTMX13937	XENTR10819
OG0001281	ASTMX06587	XENTR12911
OG0001281	ASTMX05626	XENTR17643
OG0001282	ASTMX11350	XENTR16436
OG0001282	ASTMX00096, ASTMX03184, ASTMX16656	XENTR00274
OG0001284	ASTMX09601	XENTR15697
OG0001284	ASTMX06818, ASTMX13787, ASTMX17233	XENTR01467, XENTR01466
OG0001285	ASTMX04588	XENTR08874
OG0001285	ASTMX06608	XENTR13103
OG0001286	ASTMX00340, ASTMX14497	XENTR12687
OG0001287	ASTMX04102	XENTR06418
OG0001287	ASTMX16698, ASTMX10733	XENTR10568
OG0001287	ASTMX08804	XENTR10975, XENTR14177
OG0001288	ASTMX12396	XENTR05832, XENTR05833
OG0001289	ASTMX08475	XENTR03860
OG0001290	ASTMX23021	XENTR08522
OG0001290	ASTMX13626, ASTMX08208	XENTR00546
OG0001290	ASTMX06258	XENTR09553
OG0001290	ASTMX08455	XENTR04590
OG0001291	ASTMX09956, ASTMX19427	XENTR02209
OG0001291	ASTMX10484	XENTR05578
OG0001291	ASTMX07994, ASTMX09302	XENTR07580, XENTR07579
OG0001292	ASTMX02486	XENTR03404
OG0001292	ASTMX00034	XENTR01086
OG0001293	ASTMX19347	XENTR06445
OG0001293	ASTMX18808, ASTMX16101	XENTR06449, XENTR06446
OG0001293	ASTMX03515	XENTR16665, XENTR14560
OG0001294	ASTMX01279	XENTR08985, XENTR08984
OG0001295	ASTMX12041	XENTR07162
OG0001295	ASTMX21791	XENTR07111
OG0001295	ASTMX01466	XENTR10843
OG0001295	ASTMX20307	XENTR03343
OG0001296	ASTMX10992	XENTR10758
OG0001296	ASTMX05624	XENTR16218
OG0001296	ASTMX16112, ASTMX16113	XENTR01664, XENTR01665
OG0001297	ASTMX18732	XENTR07068, XENTR07067
OG0001297	ASTMX17762	XENTR17500
OG0001300	ASTMX06507	XENTR09380
OG0001300	ASTMX16708	XENTR15087
OG0001300	ASTMX01169	XENTR13396
OG0001302	ASTMX00499	XENTR00019
OG0001302	ASTMX18397	XENTR05127, XENTR05128
OG0001304	ASTMX10044	XENTR13603
OG0001304	ASTMX00193	XENTR09891
OG0001304	ASTMX03156	XENTR07804
OG0001304	ASTMX11455	XENTR02497
OG0001305	ASTMX08560, ASTMX14309	XENTR06508
OG0001305	ASTMX09612	XENTR06784
OG0001305	ASTMX19863, ASTMX03148	XENTR15394
OG0001306	ASTMX15047, ASTMX12449	XENTR00068
OG0001306	ASTMX07805	XENTR06783
OG0001308	ASTMX14880	XENTR10339
OG0001308	ASTMX11270	XENTR11736
OG0001309	ASTMX15510	XENTR12950
OG0001310	ASTMX09500	XENTR02393
OG0001310	ASTMX15228, ASTMX19102	XENTR15418
OG0001311	ASTMX15821, ASTMX19766	XENTR11767
OG0001311	ASTMX21056	XENTR16951
OG0001312	ASTMX21632, ASTMX06204	XENTR12977
OG0001313	ASTMX09384	XENTR05706
OG0001313	ASTMX06013	XENTR13563
OG0001315	ASTMX16453	XENTR18202
OG0001315	ASTMX21035, ASTMX07687	XENTR00932
OG0001315	ASTMX17931	XENTR03902
OG0001316	ASTMX11105	XENTR05492
OG0001316	ASTMX06180	XENTR15964
OG0001316	ASTMX08793	XENTR00686
OG0001317	ASTMX07111	XENTR06399
OG0001318	ASTMX01432	XENTR10187
OG0001318	ASTMX07560	XENTR00640
OG0001319	ASTMX21712	XENTR15508
OG0001319	ASTMX18142, ASTMX04629	XENTR00669
OG0001319	ASTMX16650	XENTR10926
OG0001319	ASTMX00136	XENTR09062
OG0001319	ASTMX21713	XENTR16542
OG0001320	ASTMX02658	XENTR12547
OG0001320	ASTMX12886	XENTR13078
OG0001320	ASTMX12104	XENTR04130
OG0001321	ASTMX01879, ASTMX15374	XENTR12156
OG0001321	ASTMX06232	XENTR11250
OG0001321	ASTMX07920	XENTR11532
OG0001322	ASTMX01716	XENTR10160
OG0001322	ASTMX07256	XENTR16770
OG0001322	ASTMX16188	XENTR07426
OG0001323	ASTMX03231	XENTR04149
OG0001323	ASTMX03928, ASTMX19519	XENTR14533
OG0001323	ASTMX04601	XENTR06661
OG0001324	ASTMX04156	XENTR08414
OG0001325	ASTMX03760, ASTMX19330, ASTMX19332, ASTMX19329	XENTR05586, XENTR05589, XENTR05579, XENTR05585, XENTR05588, XENTR08671, XENTR05587, XENTR05590, XENTR05591
OG0001325	ASTMX03771	XENTR05592
OG0001326	ASTMX02799	XENTR09549
OG0001326	ASTMX05995	XENTR01917
OG0001326	ASTMX05996, ASTMX13210	XENTR01916, XENTR08643
OG0001326	ASTMX06599, ASTMX08581	XENTR11848
OG0001327	ASTMX18676	XENTR10101
OG0001327	ASTMX05552	XENTR14547
OG0001329	ASTMX07142, ASTMX13340	XENTR00757
OG0001329	ASTMX03753	XENTR03282
OG0001330	ASTMX04462, ASTMX17075	XENTR14976
OG0001330	ASTMX04383, ASTMX12196	XENTR11097
OG0001330	ASTMX19685	XENTR10939
OG0001331	ASTMX11613	XENTR14937
OG0001332	ASTMX08248, ASTMX16970	XENTR11574
OG0001333	ASTMX07699	XENTR01835
OG0001335	ASTMX05197, ASTMX07063	XENTR12114
OG0001335	ASTMX06933, ASTMX02947	XENTR09833
OG0001337	ASTMX05953, ASTMX13440	XENTR04761
OG0001337	ASTMX17317	XENTR09361
OG0001338	ASTMX02848	XENTR04653
OG0001338	ASTMX02429, ASTMX07774	XENTR09182
OG0001338	ASTMX04951	XENTR08090
OG0001338	ASTMX02380	XENTR00438
OG0001338	ASTMX09048	XENTR14154
OG0001339	ASTMX08150, ASTMX03817	XENTR10662
OG0001339	ASTMX01194	XENTR05180
OG0001341	ASTMX04021, ASTMX18606	XENTR17450
OG0001344	ASTMX12839	XENTR06464
OG0001345	ASTMX17745	XENTR02832
OG0001348	ASTMX09799, ASTMX08553	XENTR02721
OG0001348	ASTMX19294	XENTR02053
OG0001350	ASTMX06475	XENTR00070
OG0001351	ASTMX15206	XENTR06632
OG0001351	ASTMX00127, ASTMX00552	XENTR02308
OG0001352	ASTMX15667	XENTR02276
OG0001352	ASTMX15246, ASTMX15247, ASTMX00804	XENTR07810
OG0001353	ASTMX14151	XENTR09948
OG0001353	ASTMX11924	XENTR09957
OG0001353	ASTMX13745	XENTR02518
OG0001354	ASTMX11901	XENTR09675
OG0001354	ASTMX15487	XENTR12221
OG0001354	ASTMX02827	XENTR00037
OG0001354	ASTMX19253	XENTR04304
OG0001355	ASTMX21361, ASTMX17683	XENTR03193
OG0001355	ASTMX22296	XENTR09059
OG0001355	ASTMX03894	XENTR08752
OG0001355	ASTMX05031, ASTMX05922	XENTR02287, XENTR14204
OG0001356	ASTMX10756, ASTMX02115	XENTR11301
OG0001356	ASTMX00629	XENTR02362
OG0001356	ASTMX19357	XENTR06819
OG0001357	ASTMX19807	XENTR05091
OG0001357	ASTMX13683	XENTR02425
OG0001357	ASTMX13930	XENTR12657
OG0001358	ASTMX02990, ASTMX13721	XENTR12813
OG0001358	ASTMX08819	XENTR14180
OG0001358	ASTMX08141, ASTMX10244	XENTR08002
OG0001359	ASTMX02428, ASTMX11942	XENTR04346
OG0001359	ASTMX17796	XENTR10433
OG0001359	ASTMX09162	XENTR18085
OG0001360	ASTMX19584	XENTR05571
OG0001361	ASTMX01071, ASTMX20061	XENTR11816, XENTR11817
OG0001362	ASTMX11654	XENTR09103
OG0001362	ASTMX05422	XENTR05387
OG0001363	ASTMX08285	XENTR09917
OG0001363	ASTMX03420	XENTR06150
OG0001364	ASTMX17782, ASTMX06972	XENTR17966
OG0001364	ASTMX17850	XENTR03257
OG0001365	ASTMX00017	XENTR03966
OG0001365	ASTMX18825, ASTMX17303	XENTR05559
OG0001366	ASTMX01928	XENTR03370
OG0001366	ASTMX14131	XENTR13631
OG0001367	ASTMX11729, ASTMX19617	XENTR12179
OG0001367	ASTMX13008, ASTMX20021	XENTR12890
OG0001368	ASTMX03257	XENTR09946
OG0001368	ASTMX15096, ASTMX16548	XENTR11688
OG0001369	ASTMX00950, ASTMX16841	XENTR07049
OG0001369	ASTMX05553	XENTR14549, XENTR14550
OG0001369	ASTMX14417	XENTR10107
OG0001370	ASTMX09028	XENTR01446
OG0001370	ASTMX12996	XENTR09409
OG0001371	ASTMX10538	XENTR09788
OG0001372	ASTMX06020	XENTR17215
OG0001373	ASTMX07702, ASTMX20451	XENTR01826
OG0001373	ASTMX17338	XENTR09130
OG0001373	ASTMX07731	XENTR04806
OG0001374	ASTMX18408, ASTMX04259	XENTR15855
OG0001375	ASTMX15348	XENTR05015
OG0001375	ASTMX12879	XENTR07997
OG0001375	ASTMX05755, ASTMX08713	XENTR12997
OG0001376	ASTMX11290	XENTR13691
OG0001376	ASTMX15861	XENTR14498
OG0001376	ASTMX00150, ASTMX18887	XENTR07143
OG0001377	ASTMX02709	XENTR07904
OG0001377	ASTMX03269	XENTR16306
OG0001378	ASTMX18038	XENTR01985
OG0001378	ASTMX12590, ASTMX15728	XENTR01998
OG0001378	ASTMX14012	XENTR11085
OG0001378	ASTMX04632	XENTR12484
OG0001379	ASTMX03133, ASTMX08769, ASTMX08803, ASTMX08802	XENTR05934
OG0001379	ASTMX03013, ASTMX03014	XENTR18078, XENTR18079
OG0001380	ASTMX12187	XENTR13793
OG0001380	ASTMX23050, ASTMX17026	XENTR03477, XENTR03478
OG0001381	ASTMX02347	XENTR15731
OG0001381	ASTMX14705	XENTR09312
OG0001381	ASTMX10023, ASTMX03370	XENTR06992
OG0001382	ASTMX22770, ASTMX17021	XENTR05428
OG0001383	ASTMX16017	XENTR06787
OG0001384	ASTMX02250	XENTR06196
OG0001384	ASTMX07280	XENTR07238
OG0001385	ASTMX12141	XENTR05861
OG0001386	ASTMX10454	XENTR17191
OG0001387	ASTMX13262	XENTR00111
OG0001388	ASTMX09590, ASTMX20153	XENTR06312
OG0001388	ASTMX01154	XENTR11586
OG0001389	ASTMX20254	XENTR05255
OG0001389	ASTMX08261, ASTMX17570	XENTR01018
OG0001389	ASTMX03746	XENTR09739
OG0001390	ASTMX20982, ASTMX17481, ASTMX20981	XENTR03382
OG0001390	ASTMX21093	XENTR16716
OG0001390	ASTMX07276	XENTR00398
OG0001390	ASTMX15839, ASTMX15918	XENTR02568
OG0001394	ASTMX10688	XENTR14743
OG0001394	ASTMX11802	XENTR16874
OG0001395	ASTMX02518	XENTR16923
OG0001395	ASTMX01129	XENTR11578
OG0001395	ASTMX06152	XENTR07687
OG0001397	ASTMX08012	XENTR17141
OG0001397	ASTMX19505	XENTR17665
OG0001397	ASTMX01488	XENTR11843
OG0001399	ASTMX06124	XENTR06193, XENTR06192
OG0001399	ASTMX11454	XENTR02498
OG0001399	ASTMX00428	XENTR09890
OG0001400	ASTMX12046	XENTR07182
OG0001400	ASTMX21798, ASTMX01897	XENTR03349, XENTR03348
OG0001401	ASTMX06505, ASTMX08424	XENTR11324
OG0001402	ASTMX12851, ASTMX11974	XENTR04534
OG0001402	ASTMX07328	XENTR14904
OG0001402	ASTMX11686	XENTR04036
OG0001403	ASTMX21751, ASTMX11295, ASTMX18514	XENTR06529
OG0001403	ASTMX13183	XENTR17701, XENTR10933
OG0001404	ASTMX03622	XENTR15166, XENTR15165
OG0001404	ASTMX05687	XENTR10088
OG0001405	ASTMX02582	XENTR07643
OG0001405	ASTMX07521, ASTMX17122, ASTMX07520	XENTR11005
OG0001405	ASTMX21998	XENTR16937, XENTR16938
OG0001406	ASTMX11154	XENTR09026
OG0001406	ASTMX15717	XENTR05268
OG0001408	ASTMX08971	XENTR06160
OG0001408	ASTMX18903	XENTR01315
OG0001409	ASTMX06764, ASTMX08743	XENTR08239
OG0001409	ASTMX16438, ASTMX11918	XENTR15156
OG0001410	ASTMX14683	XENTR04211
OG0001410	ASTMX11950	XENTR08205
OG0001411	ASTMX12471	XENTR05513
OG0001412	ASTMX19014	XENTR01134
OG0001413	ASTMX19024	XENTR10327
OG0001414	ASTMX02756	XENTR03396
OG0001416	ASTMX00724, ASTMX04812	XENTR04093
OG0001417	ASTMX08035, ASTMX09578	XENTR16786
OG0001417	ASTMX15359, ASTMX02876	XENTR13968
OG0001418	ASTMX11591, ASTMX19434	XENTR11447
OG0001418	ASTMX05467	XENTR00014
OG0001418	ASTMX02896	XENTR05877
OG0001418	ASTMX19463	XENTR04739
OG0001419	ASTMX03239	XENTR07503, XENTR07502
