Orthogroup	ASTMX	MOUSE
OG0000298	ASTMX13196, ASTMX05908	MOUSE02730
OG0000298	ASTMX19518	MOUSE20125
OG0000299	ASTMX18363	MOUSE18580, MOUSE18583, MOUSE18582, MOUSE18581, MOUSE18578, MOUSE18579, MOUSE18576, MOUSE18577
OG0000299	ASTMX17281, ASTMX00682	MOUSE28485, MOUSE28484, MOUSE28483, MOUSE28486
OG0000299	ASTMX08715	MOUSE34165, MOUSE34159, MOUSE34162, MOUSE34163, MOUSE34166, MOUSE34164, MOUSE34161, MOUSE34160
OG0000299	ASTMX12382	MOUSE00345, MOUSE00351, MOUSE00347, MOUSE00346
OG0000299	ASTMX11949	MOUSE34156, MOUSE34158, MOUSE34157, MOUSE00354
OG0000300	ASTMX04298, ASTMX20457	MOUSE52037
OG0000300	ASTMX07204	MOUSE49702
OG0000300	ASTMX02355	MOUSE48462, MOUSE48461, MOUSE48460, MOUSE48459
OG0000300	ASTMX17857	MOUSE33052
OG0000300	ASTMX09820	MOUSE53779, MOUSE53776, MOUSE53777, MOUSE53778, MOUSE53775
OG0000300	ASTMX14470	MOUSE32163, MOUSE32160, MOUSE32164, MOUSE32161
OG0000301	ASTMX21577	MOUSE06410
OG0000301	ASTMX04615	MOUSE11549
OG0000301	ASTMX10168	MOUSE09483, MOUSE09484, MOUSE09490, MOUSE09485, MOUSE09486, MOUSE09487, MOUSE09488, MOUSE09489
OG0000301	ASTMX20352	MOUSE31680, MOUSE31678, MOUSE31676, MOUSE31679, MOUSE31681, MOUSE31682
OG0000301	ASTMX20442	MOUSE31675
OG0000301	ASTMX20705	MOUSE39233, MOUSE39234
OG0000301	ASTMX20668	MOUSE00835
OG0000302	ASTMX07861, ASTMX13265	MOUSE22090, MOUSE22089, MOUSE22091
OG0000305	ASTMX12592	MOUSE02286, MOUSE02288, MOUSE02287
OG0000305	ASTMX21268, ASTMX04324, ASTMX20856	MOUSE13890
OG0000305	ASTMX15186, ASTMX15028	MOUSE22497, MOUSE22496
OG0000305	ASTMX21047, ASTMX05366, ASTMX05365	MOUSE14678
OG0000306	ASTMX18000	MOUSE19581, MOUSE19582
OG0000306	ASTMX12121, ASTMX01553	MOUSE11054, MOUSE11056, MOUSE11055, MOUSE11058
OG0000306	ASTMX13715	MOUSE11060, MOUSE19585, MOUSE19586, MOUSE31468, MOUSE31467, MOUSE11059
OG0000306	ASTMX14016, ASTMX15243	MOUSE31463, MOUSE31460, MOUSE31466, MOUSE31458, MOUSE31456, MOUSE31457, MOUSE31464, MOUSE31465
OG0000307	ASTMX14784, ASTMX02762	MOUSE08192
OG0000307	ASTMX12509, ASTMX04431	MOUSE42799, MOUSE42800
OG0000307	ASTMX03351, ASTMX05985	MOUSE10218
OG0000307	ASTMX17232	MOUSE27600
OG0000308	ASTMX20341	MOUSE35252, MOUSE35253
OG0000308	ASTMX17147	MOUSE26283
OG0000308	ASTMX10685, ASTMX02323	MOUSE43439, MOUSE43438
OG0000308	ASTMX17926	MOUSE49040
OG0000308	ASTMX00819	MOUSE34117
OG0000308	ASTMX09110	MOUSE10045, MOUSE10046
OG0000309	ASTMX02021	MOUSE24980
OG0000309	ASTMX16850, ASTMX08399, ASTMX08398, ASTMX16849, ASTMX22368	MOUSE11287, MOUSE11288, MOUSE11290, MOUSE11289
OG0000309	ASTMX02022	MOUSE24977, MOUSE24978
OG0000309	ASTMX13954, ASTMX13955, ASTMX13952	MOUSE11296, MOUSE11295, MOUSE11291, MOUSE11292
OG0000310	ASTMX00126	MOUSE53716, MOUSE53717
OG0000312	ASTMX14300	MOUSE51863
OG0000312	ASTMX18372	MOUSE10438, MOUSE10436, MOUSE10437
OG0000312	ASTMX04117, ASTMX04116, ASTMX07002	MOUSE53493
OG0000312	ASTMX19559	MOUSE29611, MOUSE29612, MOUSE29610
OG0000312	ASTMX13976	MOUSE29795, MOUSE29796
OG0000313	ASTMX20598	MOUSE48211
OG0000313	ASTMX13321, ASTMX07858	MOUSE47522, MOUSE47523, MOUSE47520, MOUSE47521
OG0000313	ASTMX04915	MOUSE23145, MOUSE23143
OG0000313	ASTMX11511	MOUSE41458, MOUSE41457
OG0000313	ASTMX07132	MOUSE39101, MOUSE39100, MOUSE39098
OG0000314	ASTMX10586	MOUSE09421
OG0000314	ASTMX07736, ASTMX14320	MOUSE14231, MOUSE14229, MOUSE14228, MOUSE14230
OG0000314	ASTMX21999	MOUSE05069, MOUSE05070
OG0000314	ASTMX10109, ASTMX11499	MOUSE44270, MOUSE44271, MOUSE44269
OG0000315	ASTMX11724	MOUSE38163
OG0000315	ASTMX22299	MOUSE22601, MOUSE22603, MOUSE22602
OG0000315	ASTMX08025, ASTMX19001	MOUSE40631, MOUSE40632, MOUSE22950, MOUSE14212, MOUSE35597, MOUSE35598, MOUSE35595, MOUSE35594, MOUSE35600
OG0000315	ASTMX08301	MOUSE07004
OG0000315	ASTMX03040	MOUSE07005
OG0000316	ASTMX02741	MOUSE41111
OG0000316	ASTMX22462	MOUSE48331, MOUSE48332, MOUSE48333, MOUSE48330, MOUSE48328, MOUSE48329
OG0000316	ASTMX08202	MOUSE19532, MOUSE19533
OG0000316	ASTMX07921	MOUSE17505, MOUSE17506, MOUSE17507, MOUSE17503, MOUSE17508, MOUSE17501, MOUSE17502, MOUSE17504
OG0000317	ASTMX11209	MOUSE25702
OG0000317	ASTMX08148, ASTMX03815	MOUSE06717
OG0000317	ASTMX00824	MOUSE33847
OG0000317	ASTMX13428, ASTMX01336	MOUSE06771
OG0000317	ASTMX00862	MOUSE34034, MOUSE34033
OG0000317	ASTMX07441	MOUSE13434
OG0000317	ASTMX09832	MOUSE13435
OG0000319	ASTMX15258, ASTMX11737	MOUSE21480
OG0000319	ASTMX05117, ASTMX10390	MOUSE19841, MOUSE19840, MOUSE19839, MOUSE19842, MOUSE19843
OG0000320	ASTMX12549	MOUSE10947
OG0000320	ASTMX14774, ASTMX11434	MOUSE01239
OG0000321	ASTMX18074	MOUSE33356, MOUSE33355
OG0000321	ASTMX05895	MOUSE20802, MOUSE20804, MOUSE20805
OG0000321	ASTMX14845	MOUSE14981, MOUSE14980
OG0000321	ASTMX00098	MOUSE13117
OG0000321	ASTMX08418	MOUSE52229
OG0000321	ASTMX18899	MOUSE54119, MOUSE54122, MOUSE54120
OG0000321	ASTMX00099	MOUSE13116
OG0000321	ASTMX08419	MOUSE52234, MOUSE52233, MOUSE52230, MOUSE52231, MOUSE52232
OG0000322	ASTMX06004	MOUSE37956, MOUSE37955, MOUSE37954
OG0000322	ASTMX03375, ASTMX14712, ASTMX15181	MOUSE36790
OG0000322	ASTMX15890	MOUSE35376
OG0000323	ASTMX22354	MOUSE49692
OG0000323	ASTMX00314	MOUSE29628, MOUSE29626, MOUSE29627
OG0000323	ASTMX09179	MOUSE30410, MOUSE30411, MOUSE30408, MOUSE30409, MOUSE30412
OG0000323	ASTMX02635	MOUSE08592, MOUSE08593
OG0000323	ASTMX13255, ASTMX10841	MOUSE01184, MOUSE01183
OG0000324	ASTMX03592	MOUSE27049, MOUSE27048, MOUSE27050, MOUSE27047
OG0000325	ASTMX18823	MOUSE32242, MOUSE32243
OG0000325	ASTMX14678	MOUSE26281, MOUSE26282
OG0000325	ASTMX10179	MOUSE05516
OG0000326	ASTMX15670, ASTMX15158	MOUSE29939
OG0000326	ASTMX20792	MOUSE04029
OG0000326	ASTMX00749	MOUSE34523
OG0000327	ASTMX06414	MOUSE31114, MOUSE31112, MOUSE31109, MOUSE31107, MOUSE31115
OG0000327	ASTMX06421, ASTMX13482, ASTMX13483, ASTMX13484	MOUSE23563, MOUSE23562
OG0000327	ASTMX06420	MOUSE31104, MOUSE31103
OG0000327	ASTMX06415	MOUSE31113
OG0000328	ASTMX08432	MOUSE11936, MOUSE11939, MOUSE11941, MOUSE11942, MOUSE11940, MOUSE11938, MOUSE11937
OG0000328	ASTMX06825	MOUSE13700
OG0000328	ASTMX22802	MOUSE49207
OG0000328	ASTMX05369, ASTMX06682	MOUSE28509, MOUSE28508
OG0000329	ASTMX19045, ASTMX00981	MOUSE02538
OG0000329	ASTMX16644	MOUSE22417
OG0000329	ASTMX07883	MOUSE22415, MOUSE22416
OG0000329	ASTMX14126	MOUSE02937
OG0000329	ASTMX20509	MOUSE05357
OG0000330	ASTMX21671	MOUSE08075
OG0000331	ASTMX20208, ASTMX07685	MOUSE38681
OG0000331	ASTMX07854	MOUSE06368
OG0000331	ASTMX22474	MOUSE14138, MOUSE14137, MOUSE14135, MOUSE14136
OG0000332	ASTMX11275, ASTMX11192	MOUSE36699
OG0000332	ASTMX09975, ASTMX05899, ASTMX11997, ASTMX14907	MOUSE00809
OG0000332	ASTMX12291	MOUSE11486
OG0000332	ASTMX22418	MOUSE48338
OG0000333	ASTMX14239	MOUSE25479
OG0000333	ASTMX16298	MOUSE00317
OG0000333	ASTMX08957	MOUSE39493
OG0000334	ASTMX13611	MOUSE02815, MOUSE02813, MOUSE02814
OG0000335	ASTMX18011, ASTMX18289	MOUSE48247
OG0000338	ASTMX20131	MOUSE04991, MOUSE04988, MOUSE04987, MOUSE04990, MOUSE04992
OG0000338	ASTMX05102	MOUSE15354
OG0000338	ASTMX03140	MOUSE23113, MOUSE23111
OG0000338	ASTMX09866, ASTMX01891	MOUSE50497, MOUSE50498
OG0000339	ASTMX07466	MOUSE28827, MOUSE28828, MOUSE28825
OG0000341	ASTMX12749	MOUSE21611, MOUSE21612, MOUSE21613
OG0000341	ASTMX11039	MOUSE00287, MOUSE00285, MOUSE00286
OG0000341	ASTMX07461	MOUSE28788
OG0000341	ASTMX09870	MOUSE34208, MOUSE34209, MOUSE34207, MOUSE34206
OG0000343	ASTMX10298, ASTMX08048	MOUSE52159, MOUSE52158, MOUSE52157, MOUSE52156
OG0000343	ASTMX11872, ASTMX14973	MOUSE45023, MOUSE45020, MOUSE45019, MOUSE45017, MOUSE45022, MOUSE45018, MOUSE45025, MOUSE45024, MOUSE45021
OG0000344	ASTMX03514	MOUSE38238, MOUSE38234, MOUSE38236, MOUSE38237, MOUSE38235
OG0000344	ASTMX09657, ASTMX05816	MOUSE20601
OG0000344	ASTMX17941	MOUSE37587
OG0000344	ASTMX20278	MOUSE02383, MOUSE15744, MOUSE15745
OG0000344	ASTMX06942, ASTMX11054	MOUSE02382, MOUSE02380, MOUSE02381
OG0000345	ASTMX16023	MOUSE03544, MOUSE03543, MOUSE03545, MOUSE03542, MOUSE03547, MOUSE03549, MOUSE03548, MOUSE03546, MOUSE03540, MOUSE03541
OG0000345	ASTMX16273, ASTMX07982	MOUSE48175, MOUSE48171
OG0000345	ASTMX01509	MOUSE21343
OG0000346	ASTMX10397	MOUSE41749
OG0000346	ASTMX22643, ASTMX06469, ASTMX11553	MOUSE33363, MOUSE33364, MOUSE33362, MOUSE33361, MOUSE33359, MOUSE33360
OG0000346	ASTMX10029	MOUSE20795, MOUSE20792, MOUSE20791, MOUSE20793
OG0000349	ASTMX19278, ASTMX04917, ASTMX08922	MOUSE29109, MOUSE29111, MOUSE29112, MOUSE29110, MOUSE29113, MOUSE29114, MOUSE29115
OG0000350	ASTMX11261, ASTMX15296	MOUSE28919
OG0000350	ASTMX12615	MOUSE09183, MOUSE09184
OG0000350	ASTMX04193	MOUSE52010
OG0000350	ASTMX12247	MOUSE33857, MOUSE33858, MOUSE33844
OG0000350	ASTMX08191	MOUSE41328
OG0000350	ASTMX01389	MOUSE11716
OG0000350	ASTMX08192, ASTMX14099	MOUSE27993
OG0000351	ASTMX15963	MOUSE48832, MOUSE33382, MOUSE33381, MOUSE33380
OG0000351	ASTMX06360, ASTMX02067, ASTMX14265, ASTMX10862	MOUSE09377
OG0000351	ASTMX10863	MOUSE02033
OG0000351	ASTMX14264	MOUSE09378
OG0000351	ASTMX02066, ASTMX06361	MOUSE54254
OG0000351	ASTMX05548	MOUSE23558
OG0000351	ASTMX10865	MOUSE02036
OG0000351	ASTMX14263	MOUSE09379
OG0000351	ASTMX21156, ASTMX05546	MOUSE23559
OG0000351	ASTMX10864	MOUSE02035
OG0000352	ASTMX05896	MOUSE20799, MOUSE20798, MOUSE20800
OG0000352	ASTMX03995	MOUSE18465, MOUSE18464
OG0000352	ASTMX17359, ASTMX13140	MOUSE48828, MOUSE48827
OG0000352	ASTMX01195	MOUSE00653, MOUSE00652, MOUSE00651, MOUSE00650
OG0000352	ASTMX07258	MOUSE01779, MOUSE01780, MOUSE01778
OG0000353	ASTMX09282	MOUSE00978, MOUSE00979
OG0000353	ASTMX22996, ASTMX17983, ASTMX09283	MOUSE47795, MOUSE47786, MOUSE47788, MOUSE47789, MOUSE47787, MOUSE47792, MOUSE47785, MOUSE47793, MOUSE47791, MOUSE47784
OG0000353	ASTMX12295	MOUSE00980, MOUSE00976
OG0000353	ASTMX10436	MOUSE00966
OG0000353	ASTMX14017, ASTMX15244	MOUSE31477, MOUSE31476, MOUSE31471, MOUSE31470
OG0000354	ASTMX02297, ASTMX02299, ASTMX02298, ASTMX02300	MOUSE45580, MOUSE45779, MOUSE45778, MOUSE45579, MOUSE45578, MOUSE45594, MOUSE45584, MOUSE45583, MOUSE45590, MOUSE45593, MOUSE45591, MOUSE45592, MOUSE45430, MOUSE45431, MOUSE45443, MOUSE45534, MOUSE45434, MOUSE45433, MOUSE45435, MOUSE45436, MOUSE45488, MOUSE45419, MOUSE45489, MOUSE45452, MOUSE45494, MOUSE45441, MOUSE45462, MOUSE45498, MOUSE45502, MOUSE45499, MOUSE45523, MOUSE45501, MOUSE45521, MOUSE45520, MOUSE45518, MOUSE45519, MOUSE45453, MOUSE45429, MOUSE45432, MOUSE45421, MOUSE45420, MOUSE45576, MOUSE45575, MOUSE45574
OG0000356	ASTMX01697	MOUSE18708
OG0000356	ASTMX09465, ASTMX09256	MOUSE05368, MOUSE17318
OG0000357	ASTMX17598, ASTMX10965	MOUSE20054, MOUSE20050
OG0000357	ASTMX09989	MOUSE37778, MOUSE37783, MOUSE37784, MOUSE37779, MOUSE37781, MOUSE37782, MOUSE37777, MOUSE37776
OG0000357	ASTMX15356	MOUSE46513, MOUSE46514, MOUSE46515, MOUSE46511
OG0000357	ASTMX15888, ASTMX01105	MOUSE39437
OG0000357	ASTMX14562	MOUSE09345
OG0000357	ASTMX04757	MOUSE17463, MOUSE55149, MOUSE55148, MOUSE55147, MOUSE55152, MOUSE55150, MOUSE55146
OG0000358	ASTMX16628	MOUSE02067, MOUSE02068
OG0000358	ASTMX07152, ASTMX07224	MOUSE02117
OG0000358	ASTMX07099	MOUSE42054, MOUSE42056, MOUSE42055, MOUSE42053
OG0000358	ASTMX00097	MOUSE13132, MOUSE13131
OG0000359	ASTMX07087	MOUSE49669, MOUSE49668
OG0000359	ASTMX13220	MOUSE46110
OG0000359	ASTMX09819	MOUSE30916, MOUSE30917, MOUSE30918, MOUSE30920, MOUSE30921, MOUSE30914, MOUSE30913, MOUSE30911, MOUSE30915, MOUSE30919, MOUSE30912
OG0000359	ASTMX07326	MOUSE46527, MOUSE46525
OG0000359	ASTMX01180	MOUSE54214
OG0000360	ASTMX02247	MOUSE47754, MOUSE47755
OG0000360	ASTMX22133	MOUSE47751, MOUSE47752, MOUSE47753
OG0000360	ASTMX09946	MOUSE48287, MOUSE48286, MOUSE48288, MOUSE48285
OG0000360	ASTMX13961	MOUSE11300, MOUSE11299, MOUSE11301, MOUSE11297, MOUSE11298
OG0000362	ASTMX21692, ASTMX20233, ASTMX20234, ASTMX11473	MOUSE46036, MOUSE46037, MOUSE46038
OG0000362	ASTMX02523	MOUSE00743
OG0000363	ASTMX05820	MOUSE49901
OG0000363	ASTMX15773	MOUSE17584, MOUSE17582, MOUSE17583
OG0000363	ASTMX01558, ASTMX08726	MOUSE17587
OG0000364	ASTMX08125	MOUSE00293, MOUSE00294, MOUSE00296, MOUSE00295
OG0000365	ASTMX14935	MOUSE51118, MOUSE51117
OG0000365	ASTMX16950, ASTMX06169	MOUSE24387, MOUSE24386, MOUSE15939
OG0000365	ASTMX03199	MOUSE31382, MOUSE31380, MOUSE31381
OG0000365	ASTMX04165	MOUSE50452, MOUSE50454, MOUSE50451
OG0000367	ASTMX02026	MOUSE24961, MOUSE24960
OG0000367	ASTMX13956	MOUSE40629
OG0000367	ASTMX04028	MOUSE53593
OG0000367	ASTMX06700	MOUSE29122
OG0000367	ASTMX14123, ASTMX14122	MOUSE18961
OG0000367	ASTMX18667	MOUSE12636, MOUSE12635, MOUSE12634
OG0000371	ASTMX11842	MOUSE55335, MOUSE55336
OG0000371	ASTMX16154	MOUSE05839, MOUSE05838
OG0000372	ASTMX00698	MOUSE34480, MOUSE34479, MOUSE34478
OG0000372	ASTMX11491	MOUSE03494, MOUSE03493, MOUSE03495, MOUSE03496
OG0000372	ASTMX06694	MOUSE28281
OG0000372	ASTMX13013	MOUSE06545, MOUSE06546
OG0000373	ASTMX13546	MOUSE37699
OG0000373	ASTMX07311, ASTMX17503	MOUSE20030
OG0000373	ASTMX11338, ASTMX01301, ASTMX01605	MOUSE35785
OG0000374	ASTMX01921	MOUSE32586, MOUSE32585, MOUSE32584, MOUSE32583
OG0000374	ASTMX08407	MOUSE26217, MOUSE26218, MOUSE26216, MOUSE26215
OG0000374	ASTMX04767, ASTMX00978	MOUSE14771
OG0000374	ASTMX20213, ASTMX12128	MOUSE11504, MOUSE11505
OG0000374	ASTMX03034	MOUSE31694
OG0000374	ASTMX04768	MOUSE14767
OG0000374	ASTMX06554, ASTMX08406	MOUSE26220
OG0000375	ASTMX17658	MOUSE46135
OG0000375	ASTMX18679	MOUSE46200
OG0000375	ASTMX11890	MOUSE16985
OG0000375	ASTMX11667, ASTMX04506, ASTMX04504	MOUSE03908, MOUSE03905
OG0000375	ASTMX12920	MOUSE00473
OG0000377	ASTMX11710	MOUSE29992, MOUSE29991
OG0000378	ASTMX10279	MOUSE32153
OG0000378	ASTMX09784, ASTMX19100	MOUSE21992
OG0000378	ASTMX01130	MOUSE54764
OG0000378	ASTMX03495	MOUSE50906, MOUSE50905
OG0000378	ASTMX00112	MOUSE24152, MOUSE24147, MOUSE24153, MOUSE24148, MOUSE24157, MOUSE24150, MOUSE24156, MOUSE24151, MOUSE24149
OG0000378	ASTMX08740, ASTMX06762	MOUSE43067, MOUSE43064, MOUSE43066, MOUSE43061, MOUSE43068, MOUSE43062, MOUSE43065, MOUSE43063
OG0000379	ASTMX13728	MOUSE04352
OG0000379	ASTMX04508	MOUSE15062, MOUSE15063, MOUSE03903
OG0000379	ASTMX13150	MOUSE17074
OG0000379	ASTMX22205	MOUSE33956, MOUSE33955
OG0000382	ASTMX09281	MOUSE06878
OG0000382	ASTMX14578	MOUSE24840, MOUSE24839
OG0000382	ASTMX08357	MOUSE01978
OG0000382	ASTMX05166, ASTMX02014	MOUSE06877, MOUSE06876
OG0000382	ASTMX06354	MOUSE52801
OG0000384	ASTMX19452	MOUSE31413, MOUSE31414
OG0000384	ASTMX01899, ASTMX12044	MOUSE26514, MOUSE26513
OG0000385	ASTMX12707, ASTMX02895	MOUSE26354, MOUSE26353
OG0000385	ASTMX01809	MOUSE35288, MOUSE35289, MOUSE35284, MOUSE35286
OG0000386	ASTMX04680, ASTMX21914	MOUSE48104
OG0000386	ASTMX04732, ASTMX10701, ASTMX14354, ASTMX03719	MOUSE50199
OG0000389	ASTMX12665, ASTMX03229	MOUSE00739, MOUSE00738, MOUSE00737
OG0000391	ASTMX13969	MOUSE46710, MOUSE46709
OG0000391	ASTMX04762	MOUSE02543, MOUSE02540, MOUSE02541
OG0000391	ASTMX02755	MOUSE02909, MOUSE02908, MOUSE02907, MOUSE02906
OG0000391	ASTMX07882	MOUSE22423, MOUSE22420, MOUSE22422, MOUSE22421, MOUSE22418, MOUSE22419
OG0000392	ASTMX12388	MOUSE10374
OG0000392	ASTMX03996	MOUSE48618, MOUSE48619
OG0000392	ASTMX06463, ASTMX05494	MOUSE33244, MOUSE33239, MOUSE33238, MOUSE33243, MOUSE33241
OG0000393	ASTMX19684, ASTMX19683	MOUSE37529, MOUSE37530, MOUSE37528, MOUSE41790
OG0000393	ASTMX17767	MOUSE12782
OG0000393	ASTMX20759	MOUSE06185
OG0000395	ASTMX16181, ASTMX02977	MOUSE16481
OG0000395	ASTMX18916	MOUSE51097
OG0000396	ASTMX04070, ASTMX14443	MOUSE26077
OG0000396	ASTMX12435, ASTMX11755	MOUSE24045
OG0000396	ASTMX03320, ASTMX15315	MOUSE25502, MOUSE25501, MOUSE25503
OG0000396	ASTMX20903, ASTMX21124	MOUSE31296, MOUSE31294, MOUSE31295
OG0000396	ASTMX21896	MOUSE50305, MOUSE50307, MOUSE50306
OG0000397	ASTMX08239, ASTMX05577	MOUSE35972, MOUSE35970
OG0000397	ASTMX13966, ASTMX12675	MOUSE46687
OG0000397	ASTMX19668	MOUSE47841
OG0000397	ASTMX18504	MOUSE40376, MOUSE40377, MOUSE40374, MOUSE40371, MOUSE40373, MOUSE40372
OG0000399	ASTMX15648	MOUSE07411, MOUSE07410, MOUSE07412, MOUSE07413, MOUSE07409
OG0000399	ASTMX07577, ASTMX13014	MOUSE06544
OG0000399	ASTMX14554	MOUSE30469
OG0000399	ASTMX05126	MOUSE51796
OG0000399	ASTMX19706	MOUSE48644
OG0000400	ASTMX08052	MOUSE32133, MOUSE32134
OG0000401	ASTMX17054	MOUSE05326, MOUSE05325
OG0000401	ASTMX15521, ASTMX14025	MOUSE25077, MOUSE25075, MOUSE25076
OG0000402	ASTMX08873, ASTMX08328	MOUSE39022
OG0000402	ASTMX17950	MOUSE48026
OG0000402	ASTMX07646, ASTMX19109	MOUSE20939
OG0000402	ASTMX00692, ASTMX17284	MOUSE29094
OG0000402	ASTMX02556	MOUSE12311
OG0000403	ASTMX06115	MOUSE50086, MOUSE50085, MOUSE50089, MOUSE50088, MOUSE50087, MOUSE50083
OG0000403	ASTMX13740	MOUSE29140
OG0000403	ASTMX04628	MOUSE53960
OG0000404	ASTMX17035	MOUSE33081
OG0000404	ASTMX14046	MOUSE33455
OG0000404	ASTMX11280	MOUSE20758, MOUSE20757
OG0000404	ASTMX11552, ASTMX11278	MOUSE20760
OG0000404	ASTMX11279	MOUSE20759
OG0000405	ASTMX06845	MOUSE30202, MOUSE30201, MOUSE30203, MOUSE30204
OG0000405	ASTMX10883	MOUSE44618, MOUSE44617, MOUSE44620, MOUSE44616
OG0000405	ASTMX21258, ASTMX08631	MOUSE10167, MOUSE10169, MOUSE10166, MOUSE10165, MOUSE10144, MOUSE10148, MOUSE10161, MOUSE10149
OG0000405	ASTMX07907	MOUSE44619
OG0000406	ASTMX04773, ASTMX09394	MOUSE02370, MOUSE02369
OG0000409	ASTMX16349	MOUSE37414, MOUSE37415, MOUSE37416, MOUSE37417
OG0000409	ASTMX15996	MOUSE04398
OG0000409	ASTMX06796, ASTMX06795	MOUSE39561, MOUSE39562, MOUSE39559, MOUSE39560
OG0000410	ASTMX06774, ASTMX04085	MOUSE43091, MOUSE43092, MOUSE19406
OG0000410	ASTMX10008	MOUSE36951
OG0000411	ASTMX20008	MOUSE34395, MOUSE34396
OG0000411	ASTMX12902	MOUSE52176, MOUSE52182, MOUSE52175, MOUSE52179, MOUSE52178, MOUSE52177, MOUSE52183, MOUSE34399, MOUSE52181
OG0000411	ASTMX10040, ASTMX11435	MOUSE30078, MOUSE30077, MOUSE30076
OG0000411	ASTMX15616	MOUSE20866, MOUSE20865
OG0000411	ASTMX07989	MOUSE19258
OG0000411	ASTMX01643	MOUSE36328, MOUSE36327
OG0000412	ASTMX08855	MOUSE33377, MOUSE33375
OG0000412	ASTMX13390, ASTMX06615	MOUSE11433, MOUSE11432
OG0000412	ASTMX11203, ASTMX12505	MOUSE25648, MOUSE25646
OG0000413	ASTMX22225, ASTMX13671, ASTMX19651	MOUSE27417
OG0000413	ASTMX16482	MOUSE28007
OG0000413	ASTMX04390	MOUSE43292
OG0000413	ASTMX16688, ASTMX04912	MOUSE15629
OG0000413	ASTMX09192	MOUSE45112
OG0000413	ASTMX19930	MOUSE55054, MOUSE55052, MOUSE55053, MOUSE55057, MOUSE55056, MOUSE45114, MOUSE45113
OG0000415	ASTMX01956, ASTMX21705	MOUSE12435
OG0000415	ASTMX02652, ASTMX19313	MOUSE09158
OG0000415	ASTMX01972, ASTMX00955	MOUSE28551, MOUSE28550
OG0000415	ASTMX00515	MOUSE27839, MOUSE27838
OG0000416	ASTMX16726	MOUSE31718, MOUSE31715, MOUSE31714, MOUSE31712, MOUSE37041, MOUSE37038, MOUSE37034
OG0000416	ASTMX21802, ASTMX21803, ASTMX16725	MOUSE31708, MOUSE31709, MOUSE31710, MOUSE31716, MOUSE31717, MOUSE37035, MOUSE37036, MOUSE37037, MOUSE37043, MOUSE37044, MOUSE37033, MOUSE37032, MOUSE37042, MOUSE37039, MOUSE37040, MOUSE31711, MOUSE31713
OG0000417	ASTMX16234	MOUSE23547, MOUSE14397
OG0000419	ASTMX07275	MOUSE47174, MOUSE47175, MOUSE47172, MOUSE47173
OG0000419	ASTMX17113	MOUSE23530
OG0000419	ASTMX01798, ASTMX13831, ASTMX01797	MOUSE20494
OG0000420	ASTMX03701, ASTMX11233	MOUSE29772, MOUSE29773, MOUSE29774, MOUSE29775
OG0000420	ASTMX04743	MOUSE09584, MOUSE09585
OG0000421	ASTMX07912	MOUSE48414
OG0000421	ASTMX07913	MOUSE48413
OG0000421	ASTMX16760, ASTMX21255	MOUSE10189
OG0000421	ASTMX14490, ASTMX17227	MOUSE44715, MOUSE44716, MOUSE44714
OG0000421	ASTMX06847	MOUSE30191
OG0000421	ASTMX14489, ASTMX17226	MOUSE44712
OG0000421	ASTMX21254	MOUSE10197, MOUSE10194, MOUSE10196
OG0000421	ASTMX06848	MOUSE30189, MOUSE30190
OG0000422	ASTMX00828, ASTMX04590	MOUSE33839, MOUSE33840
OG0000422	ASTMX14110	MOUSE06628, MOUSE06631, MOUSE06630, MOUSE06629
OG0000424	ASTMX07663	MOUSE20885, MOUSE20880, MOUSE20881, MOUSE20883, MOUSE20884, MOUSE20882, MOUSE20886, MOUSE20893, MOUSE20892, MOUSE20890, MOUSE20889, MOUSE20888, MOUSE20895, MOUSE20903
OG0000425	ASTMX16190	MOUSE42633, MOUSE42630, MOUSE42631, MOUSE42632, MOUSE42634
OG0000425	ASTMX04218	MOUSE02954, MOUSE02952, MOUSE02951, MOUSE02956, MOUSE02955, MOUSE02953
OG0000425	ASTMX01381	MOUSE27386, MOUSE27388, MOUSE27385, MOUSE27387, MOUSE27384, MOUSE27383
OG0000425	ASTMX16429, ASTMX07289	MOUSE17393
OG0000425	ASTMX14964	MOUSE50668
OG0000426	ASTMX14958	MOUSE03252, MOUSE03251
OG0000426	ASTMX15003, ASTMX14175	MOUSE05136
OG0000426	ASTMX10096	MOUSE42324, MOUSE42321
OG0000426	ASTMX04997	MOUSE03830, MOUSE03832, MOUSE03833, MOUSE03834, MOUSE03835, MOUSE03836, MOUSE03831
OG0000427	ASTMX06287, ASTMX09008	MOUSE45881, MOUSE45880, MOUSE45878, MOUSE45877
OG0000427	ASTMX05255	MOUSE34466, MOUSE34463, MOUSE34462, MOUSE34461, MOUSE34464
OG0000427	ASTMX04360, ASTMX10338	MOUSE15450, MOUSE15454, MOUSE15446, MOUSE15449, MOUSE15457, MOUSE15447, MOUSE15451, MOUSE15452, MOUSE15448
OG0000429	ASTMX07836	MOUSE06190, MOUSE06189, MOUSE06191
OG0000430	ASTMX20525	MOUSE44209, MOUSE10057, MOUSE44211
OG0000430	ASTMX18883	MOUSE53642, MOUSE53643, MOUSE53644, MOUSE53641, MOUSE53640, MOUSE19493, MOUSE20457
OG0000431	ASTMX19915	MOUSE46075, MOUSE46076, MOUSE46077
OG0000431	ASTMX11097	MOUSE36473, MOUSE36474, MOUSE36472
