Orthogroup	ASTMX	DROME
OG0001484	ASTMX17553, ASTMX17552, ASTMX18774	DROME00233, DROME00235, DROME00237
OG0001485	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981	DROME20978
OG0001490	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	ASTMX19098, ASTMX04511, ASTMX09068, ASTMX20207, ASTMX07683	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	ASTMX17077, ASTMX04445	DROME03966
OG0001495	ASTMX17637	DROME13469
OG0001496	ASTMX09754	DROME19745
OG0001500	ASTMX07006	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570
OG0001501	ASTMX22706, ASTMX09507	DROME17335, DROME17336
OG0001502	ASTMX20142, ASTMX07825	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520
OG0001503	ASTMX02356	DROME04749
OG0001503	ASTMX19525	DROME03622
OG0001504	ASTMX13743	DROME21429, DROME21424, DROME21428, DROME21422
OG0001505	ASTMX16658, ASTMX10480	DROME08192
OG0001506	ASTMX16668, ASTMX02040	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156
OG0001508	ASTMX16208, ASTMX16207	DROME11905
OG0001509	ASTMX18743, ASTMX06334	DROME10512, DROME10511
OG0001510	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480, ASTMX22212	DROME00025
OG0001511	ASTMX18393, ASTMX02680	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184
OG0001512	ASTMX10020, ASTMX02034, ASTMX11028	DROME19876, DROME13867, DROME13866
OG0001514	ASTMX17600, ASTMX19950, ASTMX08119	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650
OG0001515	ASTMX03532	DROME21741
OG0001516	ASTMX06094, ASTMX22766	DROME13883
OG0001517	ASTMX05080, ASTMX07941, ASTMX05461, ASTMX06024, ASTMX06023	DROME03470
OG0001518	ASTMX10339, ASTMX09456, ASTMX05503, ASTMX06555	DROME10968
OG0001519	ASTMX02035, ASTMX10088	DROME20785, DROME20788, DROME20786, DROME20787
OG0001520	ASTMX04278	DROME13841, DROME13840, DROME13837, DROME13839, DROME13838
OG0001521	ASTMX19191	DROME01243, DROME01242
OG0001522	ASTMX05739, ASTMX08097, ASTMX22565, ASTMX01282	DROME02905, DROME02904
OG0001523	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261	DROME11130
OG0001524	ASTMX02800	DROME06417, DROME06418
OG0001524	ASTMX10909	DROME00342, DROME00343
OG0001525	ASTMX03602	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288
OG0001526	ASTMX08595, ASTMX10378, ASTMX13114	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110
OG0001527	ASTMX03505	DROME15289
OG0001528	ASTMX05668	DROME09325
OG0001529	ASTMX09418, ASTMX00938, ASTMX00780	DROME07602, DROME07601
OG0001532	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449	DROME20201
OG0001533	ASTMX12054, ASTMX05383, ASTMX00173	DROME19066, DROME19064, DROME19065, DROME19063, DROME19062, DROME19060, DROME19061, DROME13969
OG0001534	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419	DROME09046, DROME09047
OG0001546	ASTMX10973, ASTMX01598	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623
OG0001549	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254	DROME13343, DROME13345, DROME13344
OG0001550	ASTMX14152	DROME09122
OG0001551	ASTMX01345, ASTMX03884	DROME08057
OG0001553	ASTMX13473, ASTMX02742, ASTMX20664	DROME02123, DROME02122
OG0001554	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008	DROME16741
OG0001556	ASTMX06308, ASTMX13006, ASTMX20843, ASTMX01352, ASTMX03951	DROME10072, DROME10071
OG0001557	ASTMX20060	DROME20902, DROME20901
OG0001558	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558	DROME19656, DROME19657
OG0001559	ASTMX07506	DROME00558
OG0001559	ASTMX04609, ASTMX03837, ASTMX21052	DROME02902
OG0001560	ASTMX18831	DROME14810, DROME17871
OG0001561	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235	DROME04222
OG0001563	ASTMX16894	DROME03209
OG0001565	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666, ASTMX20589	DROME18953, DROME18978
OG0001567	ASTMX04861, ASTMX05681	DROME19417, DROME19416
OG0001567	ASTMX15554	DROME16526
OG0001568	ASTMX14315	DROME08963, DROME07259, DROME19219
OG0001569	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813	DROME03783
OG0001572	ASTMX10710, ASTMX01136	DROME11998
OG0001574	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114	DROME21965, DROME21966, DROME21964, DROME21967
OG0001575	ASTMX10310, ASTMX20056, ASTMX14281, ASTMX19075	DROME14105, DROME14107, DROME14106, DROME14108
OG0001576	ASTMX04056	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049
OG0001579	ASTMX15612, ASTMX02790, ASTMX18014	DROME17796
OG0001580	ASTMX17141, ASTMX00422, ASTMX07082	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958
OG0001582	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082	DROME15756, DROME15757
OG0001583	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877	DROME08180, DROME08179
OG0001584	ASTMX16901	DROME19782
OG0001589	ASTMX19867	DROME16983, DROME16982, DROME16981, DROME09858
OG0001590	ASTMX14704	DROME14234, DROME13421
OG0001593	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255	DROME06841, DROME06840
OG0001594	ASTMX03704	DROME10666, DROME10665
OG0001596	ASTMX20215, ASTMX07221, ASTMX08395, ASTMX02127	DROME03082, DROME03081, DROME03080
OG0001597	ASTMX12010	DROME12080
OG0001599	ASTMX14693, ASTMX18782	DROME14559
OG0001600	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357	DROME19005
OG0001602	ASTMX00266	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796
OG0001603	ASTMX15815	DROME10271
OG0001603	ASTMX06753, ASTMX22513	DROME05748, DROME05749
OG0001604	ASTMX20038	DROME13655, DROME13654
OG0001604	ASTMX22550, ASTMX05873	DROME15595, DROME15593, DROME15592, DROME15594
OG0001605	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921	DROME09003, DROME09000, DROME09002, DROME08999, DROME08998, DROME09001
OG0001606	ASTMX13363, ASTMX19946	DROME01628
OG0001608	ASTMX13914, ASTMX16442, ASTMX00272	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455
OG0001609	ASTMX05434	DROME13801, DROME13802, DROME13800
OG0001609	ASTMX10748	DROME09555
OG0001610	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390	DROME06881
OG0001611	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933	DROME07510, DROME07509, DROME07511
OG0001612	ASTMX08047	DROME07050, DROME07049
OG0001614	ASTMX11931	DROME14120
OG0001614	ASTMX01689	DROME17646
OG0001615	ASTMX02210, ASTMX03596, ASTMX14419	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809
OG0001620	ASTMX09139, ASTMX06536, ASTMX11560	DROME01154, DROME01153, DROME01150, DROME01151
OG0001621	ASTMX22157, ASTMX01413, ASTMX19883	DROME19943, DROME19942, DROME19944
OG0001624	ASTMX01754, ASTMX01222, ASTMX04277, ASTMX13741	DROME08385, DROME08387, DROME08386, DROME08384
OG0001625	ASTMX01618, ASTMX22203	DROME08855
OG0001627	ASTMX10150	DROME17716, DROME17715
OG0001628	ASTMX10611	DROME21766
OG0001628	ASTMX13713	DROME21765
OG0001632	ASTMX09246, ASTMX19438, ASTMX01979	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193
OG0001634	ASTMX20573, ASTMX09757	DROME02691, DROME02692
OG0001634	ASTMX05822, ASTMX13820	DROME06767
OG0001635	ASTMX10717, ASTMX01151, ASTMX11894	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443
OG0001636	ASTMX18724	DROME21027, DROME21028
OG0001638	ASTMX17085, ASTMX13300, ASTMX13301	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415
OG0001639	ASTMX05202, ASTMX20932, ASTMX02862	DROME01523, DROME01525, DROME01524
OG0001641	ASTMX14840, ASTMX17044, ASTMX12642, ASTMX21552, ASTMX21553	DROME08987, DROME08990, DROME08991
OG0001642	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997	DROME09872
OG0001643	ASTMX11888, ASTMX11887, ASTMX17860, ASTMX01841	DROME03424, DROME03423, DROME03425
OG0001644	ASTMX13408, ASTMX01826	DROME05204
OG0001646	ASTMX19486, ASTMX17822, ASTMX18840, ASTMX14949, ASTMX12155, ASTMX13547, ASTMX05095, ASTMX13548	DROME17895
OG0001651	ASTMX03971, ASTMX16462, ASTMX06653	DROME01946
OG0001652	ASTMX09489	DROME14027, DROME14026, DROME19080
OG0001653	ASTMX22783, ASTMX22782, ASTMX03023	DROME03945, DROME03944, DROME03946
OG0001654	ASTMX03438, ASTMX02489, ASTMX03875	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085
OG0001655	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332	DROME11541, DROME11542
OG0001656	ASTMX11218, ASTMX10174	DROME12672
OG0001657	ASTMX22284, ASTMX12850, ASTMX15429	DROME16951
OG0001658	ASTMX06437, ASTMX01763	DROME02670
OG0001659	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242, ASTMX04833	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494
OG0001660	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914, ASTMX08833, ASTMX08831	DROME01600, DROME01597, DROME01598, DROME01599
OG0001663	ASTMX01771, ASTMX08877	DROME17604, DROME17603
OG0001664	ASTMX12458, ASTMX14304, ASTMX15093	DROME03276
OG0001665	ASTMX16406	DROME21335, DROME21336
OG0001665	ASTMX15478	DROME03860, DROME03861, DROME03859
OG0001666	ASTMX00039	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414
OG0001668	ASTMX08165	DROME13057, DROME13061, DROME13059, DROME13058, DROME13056, DROME13060, DROME13055
OG0001670	ASTMX16010, ASTMX13698, ASTMX16958, ASTMX08251, ASTMX16071	DROME15734, DROME15735
OG0001671	ASTMX22730, ASTMX02090	DROME06393, DROME06394, DROME06396, DROME06395
OG0001672	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016	DROME04869, DROME04868, DROME04867
OG0001673	ASTMX18919, ASTMX01248, ASTMX09514	DROME15611, DROME15610
OG0001675	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168	DROME07179, DROME07181, DROME07180
OG0001676	ASTMX18175	DROME15959, DROME15958, DROME15960
OG0001677	ASTMX05947, ASTMX20317	DROME14874
OG0001680	ASTMX10612, ASTMX16866, ASTMX08071, ASTMX08524, ASTMX17208, ASTMX17209, ASTMX13927, ASTMX10466	DROME20427
OG0001682	ASTMX11437	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477
OG0001683	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426	DROME04416, DROME04417, DROME04415
OG0001684	ASTMX01855, ASTMX02369	DROME15541
OG0001685	ASTMX11627, ASTMX01624	DROME10450
OG0001686	ASTMX17655	DROME15719
OG0001688	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298	DROME20991, DROME20989
OG0001689	ASTMX05905, ASTMX04446, ASTMX16343	DROME21861, DROME21859
OG0001691	ASTMX01434	DROME07542, DROME07543, DROME07544, DROME07545
OG0001692	ASTMX15046, ASTMX22103, ASTMX18374, ASTMX11541	DROME00090, DROME00091
OG0001703	ASTMX02214	DROME06470, DROME06469
OG0001706	ASTMX05640, ASTMX20258, ASTMX05639	DROME01112
OG0001707	ASTMX18307, ASTMX18306	DROME04786, DROME04787
OG0001708	ASTMX08054, ASTMX06200, ASTMX04674	DROME10362, DROME14608, DROME16704
OG0001711	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603	DROME16692, DROME16691, DROME16690
OG0001712	ASTMX02736, ASTMX17679	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059
OG0001713	ASTMX02275	DROME20630
OG0001714	ASTMX14531, ASTMX21207	DROME06892
OG0001714	ASTMX02509, ASTMX10518	DROME13258, DROME13259
OG0001718	ASTMX19842, ASTMX19691, ASTMX04823, ASTMX19689	DROME18626, DROME18625, DROME18627
OG0001720	ASTMX02308, ASTMX17599, ASTMX16344	DROME07093, DROME07094, DROME07095
OG0001721	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296	DROME21093, DROME21094
OG0001723	ASTMX12143, ASTMX06027	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236
OG0001724	ASTMX09937, ASTMX07584	DROME16764, DROME16765, DROME16766, DROME16767
OG0001726	ASTMX20123, ASTMX05802	DROME01038, DROME01035, DROME01037, DROME01036
OG0001727	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599	DROME01511, DROME01510, DROME01513, DROME01512
OG0001728	ASTMX21307, ASTMX13636	DROME19385
OG0001729	ASTMX00418, ASTMX17746, ASTMX09227	DROME04994, DROME04995, DROME04996
OG0001730	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853	DROME08359, DROME08358, DROME08360, DROME08361
OG0001731	ASTMX15705, ASTMX21816, ASTMX03042	DROME16558
OG0001732	ASTMX00146, ASTMX09573, ASTMX02281	DROME05765, DROME05764, DROME05766
OG0001733	ASTMX21899, ASTMX21900, ASTMX21495	DROME12129, DROME11165
OG0001735	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045
OG0001736	ASTMX02648	DROME04354, DROME04355
OG0001737	ASTMX06149, ASTMX06428	DROME03102
OG0001738	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257	DROME19892
OG0001739	ASTMX19266, ASTMX03558, ASTMX00354	DROME17504, DROME18573, DROME08124
OG0001743	ASTMX13429, ASTMX22574, ASTMX10367	DROME19492, DROME19493, DROME19497, DROME19491, DROME19495, DROME19490, DROME19494, DROME19498, DROME19496
OG0001744	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765	DROME16508
OG0001745	ASTMX05763, ASTMX01218	DROME10489
OG0001746	ASTMX02179, ASTMX09002, ASTMX01088, ASTMX02180	DROME21748
OG0001747	ASTMX00575, ASTMX06318, ASTMX11440	DROME14222, DROME14221, DROME02413
OG0001748	ASTMX10947, ASTMX12491	DROME05096, DROME05095, DROME05094, DROME05090, DROME05092, DROME05091, DROME05089, DROME05084, DROME05088, DROME05087, DROME05098, DROME05097, DROME05099, DROME05085, DROME05086, DROME05102, DROME05103, DROME05100, DROME05101
OG0001749	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155	DROME14967, DROME14968
OG0001751	ASTMX17602	DROME13918
OG0001752	ASTMX02858, ASTMX14298	DROME16905, DROME16904, DROME16907, DROME16906
OG0001754	ASTMX08050, ASTMX00116	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389
OG0001755	ASTMX06126	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392
OG0001760	ASTMX04035, ASTMX04034, ASTMX12591, ASTMX00801, ASTMX04033	DROME19343, DROME19342
OG0001768	ASTMX15150	DROME07376, DROME07377
OG0001768	ASTMX13645, ASTMX18653	DROME14966
OG0001769	ASTMX01507	DROME08613
OG0001769	ASTMX04557	DROME15632, DROME15631
OG0001770	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260	DROME12526, DROME12525
OG0001774	ASTMX10351	DROME16288
OG0001774	ASTMX06409	DROME17117, DROME17119, DROME17118
OG0001775	ASTMX18173, ASTMX02453, ASTMX19386	DROME03798
OG0001776	ASTMX20742, ASTMX07303, ASTMX12492	DROME13827, DROME13826, DROME13825, DROME13824
OG0001778	ASTMX07028, ASTMX10049	DROME03281
OG0001779	ASTMX05155	DROME00498
OG0001780	ASTMX11982, ASTMX11983, ASTMX06627	DROME12052
OG0001781	ASTMX01449	DROME05960
OG0001781	ASTMX19769	DROME03304
OG0001783	ASTMX21511, ASTMX11389	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578
OG0001785	ASTMX00095	DROME20701, DROME20700
OG0001787	ASTMX00153, ASTMX21186, ASTMX20336	DROME15226
OG0001789	ASTMX04418, ASTMX03005	DROME15206, DROME15202, DROME15200, DROME15204
OG0001792	ASTMX18195	DROME20324
OG0001793	ASTMX07514	DROME16987
OG0001793	ASTMX02969	DROME21922
OG0001794	ASTMX01096, ASTMX10295	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776
OG0001798	ASTMX02451, ASTMX02132	DROME07480
OG0001799	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613
OG0001800	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757
OG0001804	ASTMX02687, ASTMX13072, ASTMX07800	DROME18434, DROME18435, DROME18433, DROME18432
OG0001805	ASTMX21541, ASTMX17763, ASTMX22144	DROME11510, DROME11511
OG0001806	ASTMX08329, ASTMX08542, ASTMX15921	DROME09050, DROME15347, DROME15346
OG0001807	ASTMX04499, ASTMX10176	DROME02930, DROME02931, DROME02932
OG0001809	ASTMX14244, ASTMX07924, ASTMX16684	DROME10117, DROME10116
OG0001810	ASTMX01884, ASTMX15033	DROME12471
OG0001816	ASTMX09877, ASTMX01690, ASTMX08907	DROME01873
OG0001817	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492	DROME01259, DROME06513, DROME06515, DROME06514
OG0001818	ASTMX15112, ASTMX15111, ASTMX01280	DROME09141
OG0001819	ASTMX10139, ASTMX08405	DROME17329, DROME17330, DROME07897, DROME00545
OG0001820	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490	DROME08719, DROME08720
OG0001821	ASTMX10515	DROME10515, DROME10514
OG0001822	ASTMX17911, ASTMX05380, ASTMX01084	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806
OG0001824	ASTMX08827	DROME07762, DROME07761, DROME05770
OG0001825	ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168	DROME08707, DROME08708, DROME08709
OG0001826	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141	DROME04636, DROME04635, DROME04634, DROME04637
OG0001827	ASTMX10371	DROME14163
OG0001830	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561	DROME21176, DROME21177, DROME21178, DROME21179
OG0001831	ASTMX09701, ASTMX11370, ASTMX05003	DROME16694, DROME16695, DROME16696
OG0001832	ASTMX16776, ASTMX06849, ASTMX17231	DROME11192
OG0001834	ASTMX04164, ASTMX17094, ASTMX23044	DROME21762, DROME21761, DROME21760
OG0001846	ASTMX14112, ASTMX06709, ASTMX19360	DROME07140
OG0001848	ASTMX12640	DROME18633, DROME18634
OG0001849	ASTMX05295	DROME12958
OG0001850	ASTMX19918	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387
OG0001851	ASTMX20369, ASTMX20370, ASTMX19823	DROME00207
OG0001853	ASTMX06831, ASTMX12580, ASTMX14066	DROME08596, DROME09289, DROME09287, DROME09286
OG0001854	ASTMX17734	DROME00927, DROME15684, DROME20609, DROME12030
OG0001857	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454	DROME04659, DROME04661, DROME04660, DROME04662
OG0001858	ASTMX05936	DROME10616, DROME10617, DROME10615
OG0001860	ASTMX12416	DROME00108, DROME00107
OG0001861	ASTMX13536	DROME09171, DROME09172
OG0001862	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918	DROME03288, DROME14961, DROME16221
OG0001863	ASTMX08020	DROME11185
OG0001864	ASTMX14124, ASTMX05208, ASTMX06684	DROME05862, DROME05863, DROME05861
OG0001866	ASTMX03690	DROME07682
OG0001867	ASTMX16400, ASTMX16454	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416
OG0001868	ASTMX12650	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266
OG0001869	ASTMX04790	DROME13212, DROME13213
OG0001870	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877	DROME02885
OG0001874	ASTMX19496	DROME06960
OG0001875	ASTMX04145	DROME02032
OG0001875	ASTMX19333	DROME16885
OG0001876	ASTMX17533, ASTMX07597	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532
OG0001877	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278	DROME04518
OG0001878	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903	DROME14881, DROME14882
OG0001881	ASTMX14379, ASTMX16204, ASTMX00702	DROME18345, DROME18344
OG0001882	ASTMX10217, ASTMX21215, ASTMX00491	DROME21717, DROME21711
OG0001883	ASTMX21822	DROME19927
OG0001884	ASTMX06134, ASTMX19600, ASTMX08889	DROME01695, DROME01697, DROME01694, DROME01696
OG0001886	ASTMX11188, ASTMX19864	DROME14413
OG0001887	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646	DROME16050
OG0001888	ASTMX15480, ASTMX17356, ASTMX11277	DROME11501, DROME11500, DROME11503, DROME11502
OG0001889	ASTMX06568, ASTMX18787, ASTMX13144	DROME06696
OG0001890	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077	DROME08594, DROME08593
OG0001892	ASTMX09817, ASTMX05754	DROME21925, DROME21924, DROME21923
OG0001893	ASTMX19770, ASTMX19643	DROME02220
OG0001896	ASTMX03108, ASTMX21090, ASTMX08722, ASTMX08974, ASTMX03319, ASTMX03853, ASTMX03109	DROME18783
OG0001897	ASTMX09168, ASTMX02426, ASTMX07775	DROME10380
OG0001899	ASTMX04690, ASTMX15105	DROME17597, DROME17598, DROME17599
OG0001900	ASTMX17301	DROME07202
OG0001901	ASTMX01661, ASTMX11240, ASTMX22217	DROME14282
OG0001903	ASTMX04440, ASTMX02517	DROME10026
OG0001913	ASTMX20767, ASTMX02135, ASTMX20390	DROME20114, DROME20115
OG0001915	ASTMX06154, ASTMX20145	DROME15601
OG0001916	ASTMX05801	DROME06422
OG0001916	ASTMX16187	DROME12396
OG0001917	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196	DROME05027, DROME05026
OG0001918	ASTMX14770, ASTMX10418	DROME00884
OG0001919	ASTMX10083	DROME15351, DROME15349
OG0001919	ASTMX02747	DROME17341
OG0001920	ASTMX05693, ASTMX18701, ASTMX05478	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140
OG0001923	ASTMX11549, ASTMX15481	DROME13928
OG0001925	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044	DROME18212, DROME18210, DROME18211
OG0001926	ASTMX02370	DROME02334
OG0001927	ASTMX22361	DROME06807
OG0001929	ASTMX00163	DROME20439, DROME20440
OG0001930	ASTMX00470	DROME07407
OG0001932	ASTMX08414, ASTMX03192, ASTMX04190	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501
OG0001934	ASTMX19911, ASTMX13174, ASTMX13175	DROME11858
OG0001935	ASTMX11916	DROME05228
OG0001938	ASTMX18132, ASTMX18129, ASTMX18131, ASTMX18248, ASTMX18135	DROME15196, DROME15195, DROME15198, DROME15197
OG0001939	ASTMX19952, ASTMX00403	DROME06716
OG0001940	ASTMX17596	DROME20166
OG0001941	ASTMX00477, ASTMX00476, ASTMX10134	DROME09362, DROME09360, DROME09361
