Orthogroup	CAPO3	HELIO_ok
OG0005838	CAPO302560	HELIO_04463
OG0005840	CAPO305424	HELIO_01446
OG0005842	CAPO304596	HELIO_10018
OG0005843	CAPO307528	HELIO_09916
OG0005845	CAPO307070	HELIO_01881
OG0005847	CAPO305680	HELIO_06346
OG0005848	CAPO307829	HELIO_00072
OG0005849	CAPO303230	HELIO_05794
OG0005850	CAPO307194	HELIO_12393
OG0005851	CAPO302674	HELIO_02591
OG0005852	CAPO306738	HELIO_02791
OG0005853	CAPO305397	HELIO_03426
OG0005857	CAPO301639	HELIO_08175
OG0005858	CAPO305203	HELIO_09711
OG0005859	CAPO307160	HELIO_10550
OG0005860	CAPO300029	HELIO_01705
OG0005863	CAPO304301	HELIO_07574
OG0005864	CAPO301932	HELIO_00995
OG0005865	CAPO303346	HELIO_12295
OG0005866	CAPO302021	HELIO_11279, HELIO_11280
OG0005869	CAPO305217	HELIO_12207
OG0005870	CAPO305120	HELIO_12581
OG0005872	CAPO301101	HELIO_05790
OG0005874	CAPO301503	HELIO_08275
OG0005875	CAPO307256	HELIO_09385
OG0005876	CAPO301107	HELIO_07615
OG0005877	CAPO303218	HELIO_03600
OG0005878	CAPO307565	HELIO_04210
OG0005879	CAPO305924	HELIO_04107
OG0005880	CAPO303914	HELIO_00646
OG0005886	CAPO302755	HELIO_05390
OG0005887	CAPO307435, CAPO303666	HELIO_06315
OG0005888	CAPO305237	HELIO_06386
OG0005889	CAPO306476	HELIO_01483
OG0005890	CAPO303293	HELIO_09731
OG0005892	CAPO304793	HELIO_06081
OG0005893	CAPO302656	HELIO_05720
OG0005894	CAPO302802	HELIO_05665
OG0005897	CAPO306226	HELIO_01641
OG0005898	CAPO304352	HELIO_02135
OG0005899	CAPO306295	HELIO_09792
OG0005903	CAPO306042	HELIO_06437
OG0005904	CAPO308290	HELIO_00383
OG0005905	CAPO306382, CAPO303669	HELIO_06907, HELIO_10944
OG0005907	CAPO306181	HELIO_00302
OG0005909	CAPO304980	HELIO_02854
OG0005910	CAPO304445	HELIO_00707, HELIO_00706
OG0005914	CAPO304812	HELIO_06247
OG0005915	CAPO301830	HELIO_07492
OG0005918	CAPO304132	HELIO_10555
OG0005919	CAPO301677	HELIO_03998
OG0005921	CAPO301707	HELIO_02652
OG0005923	CAPO302607	HELIO_07917, HELIO_07918
OG0005924	CAPO300900	HELIO_09463
OG0005926	CAPO306981	HELIO_08901, HELIO_08900
OG0005929	CAPO308208	HELIO_10781
OG0005931	CAPO306162	HELIO_09374
OG0005933	CAPO301858	HELIO_09168
OG0005936	CAPO302424	HELIO_01257
OG0005937	CAPO304550	HELIO_06991
OG0005938	CAPO300395	HELIO_07813
OG0005940	CAPO300232	HELIO_09380
OG0005941	CAPO302544	HELIO_05882
OG0005942	CAPO305649	HELIO_03899
OG0005943	CAPO304448	HELIO_12094
OG0005944	CAPO302321	HELIO_00275
OG0005946	CAPO302043	HELIO_03144
OG0005947	CAPO308067, CAPO304545	HELIO_01190
OG0005949	CAPO305776	HELIO_07740
OG0005950	CAPO302730	HELIO_02777
OG0005951	CAPO305823	HELIO_10458
OG0005952	CAPO302748	HELIO_03293
OG0005953	CAPO300018	HELIO_12488
OG0005954	CAPO300472	HELIO_10141
OG0005955	CAPO308169	HELIO_01137
OG0005958	CAPO305231	HELIO_12178
OG0005959	CAPO303727	HELIO_10342
OG0005960	CAPO306619	HELIO_08780
OG0005961	CAPO301401	HELIO_01047
OG0005965	CAPO304971	HELIO_01531
OG0005966	CAPO303149	HELIO_10744
OG0005967	CAPO304145	HELIO_10887
OG0005968	CAPO307899	HELIO_12575
OG0005969	CAPO304815	HELIO_02845
OG0005970	CAPO300012	HELIO_06792
OG0005973	CAPO301806	HELIO_11893
OG0005974	CAPO300269	HELIO_12424
OG0005975	CAPO301864	HELIO_01562
OG0005976	CAPO304330	HELIO_08554
OG0005977	CAPO302621	HELIO_12506
OG0005978	CAPO302579	HELIO_06345
OG0005981	CAPO305244	HELIO_04502
OG0005982	CAPO302153	HELIO_12070
OG0005983	CAPO305305	HELIO_02019
OG0005985	CAPO305361	HELIO_06268
OG0005986	CAPO306131	HELIO_00701
OG0005987	CAPO307262	HELIO_01948
OG0005988	CAPO306075	HELIO_02595
OG0005989	CAPO304449	HELIO_12608
OG0005991	CAPO304070	HELIO_07344
OG0005993	CAPO301813	HELIO_05394
OG0005996	CAPO304073	HELIO_06337
OG0005997	CAPO307298	HELIO_12387
OG0005998	CAPO304281	HELIO_10227
OG0006000	CAPO304784	HELIO_10172
OG0006001	CAPO300287	HELIO_08674
OG0006002	CAPO300104	HELIO_10959
OG0006003	CAPO307004	HELIO_11170
OG0006005	CAPO300498	HELIO_07237
OG0006006	CAPO303456	HELIO_12231
OG0006008	CAPO304325	HELIO_03553
OG0006009	CAPO302680	HELIO_12081
OG0006013	CAPO306786	HELIO_01534
OG0006059	CAPO306968	HELIO_12552
OG0006062	CAPO305933	HELIO_08726
OG0006063	CAPO300774	HELIO_11989
OG0006064	CAPO304870	HELIO_02594
OG0006065	CAPO301967	HELIO_08296
OG0006066	CAPO300852	HELIO_00574
OG0006069	CAPO305608	HELIO_07213
OG0006072	CAPO303438	HELIO_04017, HELIO_01390
OG0006073	CAPO303232	HELIO_02036
OG0006074	CAPO305192	HELIO_00468
OG0006075	CAPO300591	HELIO_11114
OG0006079	CAPO300122	HELIO_05348
OG0006081	CAPO304015	HELIO_02517
OG0006084	CAPO303975	HELIO_04599
OG0006085	CAPO306971	HELIO_06045
OG0006087	CAPO307633	HELIO_02406
OG0006090	CAPO303628	HELIO_02165
OG0006094	CAPO301083	HELIO_07261
OG0006095	CAPO308333, CAPO301147	HELIO_05960
OG0006096	CAPO305316	HELIO_00266
OG0006097	CAPO305425	HELIO_00948
OG0006098	CAPO300607	HELIO_12451
OG0006101	CAPO301377	HELIO_04181
OG0006103	CAPO308138	HELIO_10415
OG0006107	CAPO302627	HELIO_04998
OG0006108	CAPO302650	HELIO_02395
OG0006110	CAPO302693	HELIO_02008
OG0006111	CAPO304724	HELIO_09546
OG0006113	CAPO307626	HELIO_01033, HELIO_06282
OG0006114	CAPO304178	HELIO_08232
OG0006115	CAPO306466	HELIO_09653
OG0006116	CAPO304187	HELIO_06321, HELIO_06170
OG0006117	CAPO302456	HELIO_11868
OG0006118	CAPO306890	HELIO_11336
OG0006119	CAPO305308	HELIO_01320
OG0006121	CAPO308090	HELIO_03902
OG0006124	CAPO304805	HELIO_04516
OG0006125	CAPO306355	HELIO_04092
OG0006127	CAPO301362	HELIO_09878
OG0006128	CAPO301150	HELIO_05999
OG0006129	CAPO300938	HELIO_10684
OG0006131	CAPO303965	HELIO_03798
OG0006132	CAPO307591	HELIO_12281
OG0006133	CAPO304297	HELIO_12670
OG0006134	CAPO307652	HELIO_11258
OG0006135	CAPO307747	HELIO_03520
OG0006136	CAPO304577	HELIO_01347
OG0006137	CAPO303566	HELIO_11623
OG0006139	CAPO301488	HELIO_11350
OG0006140	CAPO301396	HELIO_02451
OG0006144	CAPO307727	HELIO_01610
OG0006145	CAPO304370	HELIO_02039
OG0006148	CAPO302407	HELIO_03796
OG0006149	CAPO301175	HELIO_09266
OG0006151	CAPO304128	HELIO_12332
OG0006152	CAPO306493	HELIO_02838, HELIO_02839
OG0006153	CAPO305107	HELIO_10903
OG0006155	CAPO301956	HELIO_09019
OG0006156	CAPO304652	HELIO_01157
OG0006157	CAPO300095, CAPO303951	HELIO_10725, HELIO_01579
OG0006158	CAPO307937	HELIO_03424
OG0006159	CAPO307030	HELIO_01135
OG0006161	CAPO301615	HELIO_01021
OG0006162	CAPO300392	HELIO_06910
OG0006164	CAPO307640	HELIO_00503
OG0006168	CAPO306154	HELIO_04374
OG0006169	CAPO305149	HELIO_01683
OG0006176	CAPO304797	HELIO_06130
OG0006178	CAPO306742	HELIO_06934
OG0006179	CAPO307840	HELIO_02389
OG0006180	CAPO308064	HELIO_05100
OG0006181	CAPO308207	HELIO_02483
OG0006182	CAPO300329	HELIO_05513
OG0006183	CAPO306749	HELIO_10717
OG0006185	CAPO301640	HELIO_10309
OG0006186	CAPO304672	HELIO_07896
OG0006187	CAPO303722	HELIO_10624
OG0006188	CAPO307979	HELIO_02600
OG0006190	CAPO304791	HELIO_09178
OG0006191	CAPO301907	HELIO_05111
OG0006192	CAPO308099	HELIO_02484
OG0006195	CAPO308346, CAPO305489	HELIO_11558
OG0006196	CAPO304854	HELIO_07135
OG0006198	CAPO306368	HELIO_03108
OG0006199	CAPO307861	HELIO_07696
OG0006200	CAPO306047	HELIO_01635
OG0006202	CAPO307311	HELIO_07913
OG0006204	CAPO307074	HELIO_06341
OG0006205	CAPO306928	HELIO_06982
OG0006206	CAPO308060	HELIO_02094
OG0006210	CAPO301051	HELIO_09766
OG0006213	CAPO301176	HELIO_06368
OG0006214	CAPO305313	HELIO_05385
OG0006216	CAPO304328	HELIO_01427
OG0006225	CAPO307529	HELIO_07778
OG0006226	CAPO303955	HELIO_08615, HELIO_07283
OG0006227	CAPO304192	HELIO_02965
OG0006229	CAPO306729	HELIO_08595
OG0006230	CAPO303003	HELIO_04171
OG0006233	CAPO307263	HELIO_12645
OG0006234	CAPO305546	HELIO_02209
OG0006235	CAPO300217	HELIO_04447
OG0006237	CAPO302524	HELIO_09317
OG0006239	CAPO305262	HELIO_12453
OG0006243	CAPO301646	HELIO_03162
OG0006244	CAPO306900	HELIO_09799
OG0006245	CAPO307777	HELIO_01875
OG0006248	CAPO307601	HELIO_02578
OG0006249	CAPO304667	HELIO_03685
OG0006250	CAPO301165	HELIO_04452
OG0006251	CAPO302342	HELIO_03506
OG0006252	CAPO304131	HELIO_07441
OG0006253	CAPO307341	HELIO_09861, HELIO_09860
OG0006254	CAPO305073	HELIO_03235
OG0006257	CAPO305440	HELIO_05551
OG0006258	CAPO300398	HELIO_02104
OG0006260	CAPO300587	HELIO_02690
OG0006261	CAPO305676	HELIO_01281
OG0006262	CAPO307596	HELIO_03022
OG0006263	CAPO307994	HELIO_01869
OG0006268	CAPO305663	HELIO_11361
OG0006271	CAPO306714	HELIO_08830
OG0006275	CAPO304219	HELIO_03477
OG0006276	CAPO306041	HELIO_03275, HELIO_01815
OG0006278	CAPO305153	HELIO_12003
OG0006279	CAPO307288	HELIO_03686
OG0006280	CAPO308182	HELIO_04297
OG0006284	CAPO301681	HELIO_12533
OG0006285	CAPO301258	HELIO_00662
OG0006286	CAPO304212	HELIO_12161
OG0006287	CAPO302795	HELIO_11429
OG0006289	CAPO306652	HELIO_05726
OG0006291	CAPO308081	HELIO_02126
OG0006293	CAPO307067	HELIO_02797
OG0006294	CAPO301151	HELIO_01836
OG0006295	CAPO307143	HELIO_06735
OG0006297	CAPO301937	HELIO_03473
OG0006298	CAPO306805	HELIO_07555
OG0006299	CAPO305899	HELIO_03597
OG0006301	CAPO306072	HELIO_02503
OG0006305	CAPO303850	HELIO_00440
OG0006306	CAPO303905	HELIO_02884
OG0006311	CAPO300748	HELIO_07328
OG0006317	CAPO301551	HELIO_02608
OG0006319	CAPO306239	HELIO_05167
OG0006320	CAPO303864	HELIO_01365
OG0006322	CAPO305971	HELIO_05302
OG0006323	CAPO300361	HELIO_03381
OG0006324	CAPO307431	HELIO_03518
OG0006329	CAPO306283	HELIO_06141
OG0006330	CAPO301590	HELIO_02203
OG0006331	CAPO301721	HELIO_06448
OG0006332	CAPO306801	HELIO_10634
OG0006334	CAPO302140	HELIO_03962
OG0006335	CAPO305790	HELIO_08944
OG0006338	CAPO300367	HELIO_02771, HELIO_07035
OG0006339	CAPO306751	HELIO_05939
OG0006340	CAPO306725	HELIO_10564
OG0006341	CAPO303256	HELIO_02596
OG0006344	CAPO307345	HELIO_02682
OG0006349	CAPO304057	HELIO_11196
OG0006352	CAPO301346	HELIO_12264
OG0006353	CAPO301517	HELIO_08847
OG0006356	CAPO305164	HELIO_12334
OG0006358	CAPO303299	HELIO_09093
OG0006359	CAPO300583	HELIO_05317
OG0006360	CAPO304103	HELIO_03201
OG0006361	CAPO308070	HELIO_08471
OG0006362	CAPO308308	HELIO_00933
OG0006363	CAPO301002	HELIO_03249
OG0006365	CAPO300671	HELIO_02059
OG0006370	CAPO300348	HELIO_08191
OG0006371	CAPO302658	HELIO_05907
OG0006372	CAPO304608	HELIO_12026
OG0006375	CAPO306256	HELIO_08503
OG0006377	CAPO307494	HELIO_08767
OG0006378	CAPO304918	HELIO_10749
OG0006381	CAPO301472	HELIO_05870
OG0006382	CAPO307026	HELIO_08796
OG0006383	CAPO303174	HELIO_00800
OG0006384	CAPO305941	HELIO_05166
OG0006385	CAPO301074	HELIO_06115
OG0006386	CAPO303165	HELIO_08108
OG0006387	CAPO306319	HELIO_04976
OG0006389	CAPO302170	HELIO_10791
OG0006390	CAPO308093	HELIO_00558
OG0006392	CAPO305806	HELIO_11026
OG0006394	CAPO302470	HELIO_07735
OG0006395	CAPO300149	HELIO_02881
OG0006443	CAPO300234	HELIO_11958
OG0006447	CAPO302283	HELIO_02401
OG0006448	CAPO301094	HELIO_04101
OG0006456	CAPO300992	HELIO_08853
OG0006457	CAPO306648	HELIO_00878
OG0006459	CAPO307843	HELIO_04320
OG0006460	CAPO308313	HELIO_05276
OG0006461	CAPO306350	HELIO_01776
OG0006462	CAPO300662	HELIO_05402
OG0006464	CAPO307754	HELIO_03458
OG0006465	CAPO307052	HELIO_10993
OG0006467	CAPO301292	HELIO_04066
OG0006468	CAPO303390	HELIO_07270
OG0006469	CAPO302486	HELIO_10978
OG0006470	CAPO300984	HELIO_01090
OG0006471	CAPO303440	HELIO_01265
OG0006474	CAPO300155	HELIO_12383
OG0006475	CAPO301888	HELIO_08214
OG0006476	CAPO300216	HELIO_04991
OG0006478	CAPO301079	HELIO_06607
OG0006479	CAPO304002	HELIO_06008
OG0006480	CAPO300197	HELIO_11368
OG0006481	CAPO307580	HELIO_00988
OG0006482	CAPO305654	HELIO_08203
OG0006485	CAPO307612	HELIO_04753
OG0006487	CAPO300649	HELIO_00559
OG0006488	CAPO301772	HELIO_02453
OG0006490	CAPO301539	HELIO_10388
OG0006491	CAPO300606	HELIO_07075
OG0006493	CAPO306548	HELIO_07266
OG0006496	CAPO304473	HELIO_00474
OG0006498	CAPO301440	HELIO_05645
OG0006501	CAPO307734	HELIO_04534
OG0006502	CAPO301087	HELIO_12184
OG0006503	CAPO304660	HELIO_12395
OG0006504	CAPO302154	HELIO_04078
OG0006505	CAPO301510	HELIO_12638
OG0006507	CAPO301032	HELIO_12124
OG0006508	CAPO301635	HELIO_06377
OG0006509	CAPO304681	HELIO_08979
OG0006512	CAPO301701	HELIO_00915, HELIO_00916
OG0006514	CAPO304095	HELIO_03646
OG0006515	CAPO306459	HELIO_10337
OG0006516	CAPO305607	HELIO_06603
OG0006517	CAPO300477	HELIO_01010
OG0006519	CAPO308006	HELIO_01604
OG0006520	CAPO300668	HELIO_01054
OG0006523	CAPO302914	HELIO_02795
OG0006526	CAPO303623	HELIO_03425
OG0006532	CAPO304147	HELIO_12414
OG0006533	CAPO305463	HELIO_10267
OG0006534	CAPO305714	HELIO_09880
OG0006536	CAPO305735	HELIO_01245
OG0006538	CAPO305091	HELIO_00835
OG0006540	CAPO304760	HELIO_06514
OG0006541	CAPO302376, CAPO304688, CAPO300243	HELIO_07727
OG0006543	CAPO305452	HELIO_04460
OG0006544	CAPO306101	HELIO_03354
OG0006545	CAPO307929	HELIO_10212
OG0006546	CAPO305234	HELIO_01839
OG0006547	CAPO301259	HELIO_04168
OG0006549	CAPO306040	HELIO_06344, HELIO_06918
OG0006550	CAPO307487	HELIO_11646
OG0006552	CAPO301957	HELIO_05537
OG0006553	CAPO308128	HELIO_09294
OG0006554	CAPO306525	HELIO_11137
OG0006555	CAPO305951	HELIO_07289
OG0006556	CAPO304941	HELIO_07036
OG0006561	CAPO300890	HELIO_01583
OG0006562	CAPO303607	HELIO_02270
OG0006568	CAPO303043	HELIO_02321, HELIO_02320
OG0006569	CAPO300856	HELIO_04025
OG0006570	CAPO302571	HELIO_06228
OG0006571	CAPO306740	HELIO_02921
OG0006573	CAPO306413	HELIO_06358
OG0006575	CAPO304950	HELIO_10920
OG0006577	CAPO300858	HELIO_02340
OG0006578	CAPO303393	HELIO_07383, HELIO_06625
OG0006580	CAPO306179	HELIO_00870
OG0006581	CAPO300223	HELIO_08025
OG0006582	CAPO305399	HELIO_10336
OG0006583	CAPO308147	HELIO_06969
OG0006584	CAPO304380	HELIO_01051
OG0006586	CAPO300241	HELIO_01946
OG0006590	CAPO304634	HELIO_01741
OG0006591	CAPO306654	HELIO_05448
OG0006592	CAPO302105	HELIO_09688
OG0006595	CAPO306726	HELIO_09575
OG0006596	CAPO305496	HELIO_09364
OG0006597	CAPO306143	HELIO_00477
OG0006598	CAPO303505	HELIO_08458
OG0006600	CAPO300993	HELIO_03138
OG0006602	CAPO306545	HELIO_02442
OG0006604	CAPO301632	HELIO_08860
OG0006606	CAPO300627, CAPO305047	HELIO_06615
OG0006607	CAPO302836	HELIO_00321
OG0006608	CAPO304829	HELIO_12351
OG0006609	CAPO304156	HELIO_08243
OG0006610	CAPO305635	HELIO_11565
OG0006612	CAPO303674	HELIO_07236
OG0006613	CAPO305926	HELIO_01930
OG0006614	CAPO307923	HELIO_08065
OG0006615	CAPO300892	HELIO_05092
OG0006616	CAPO302496	HELIO_08234
OG0006617	CAPO302667	HELIO_10779
OG0006619	CAPO305225	HELIO_09123
OG0006622	CAPO307274	HELIO_02210
OG0006625	CAPO304287	HELIO_08164
OG0006627	CAPO300634	HELIO_11995
OG0006630	CAPO301318	HELIO_10586
OG0006631	CAPO302816	HELIO_00442
OG0006633	CAPO306794	HELIO_03206
OG0006636	CAPO304383	HELIO_12004
OG0006638	CAPO302167	HELIO_00603
OG0006640	CAPO308241	HELIO_02481
OG0006642	CAPO303206	HELIO_05797, HELIO_08918
OG0006646	CAPO308061	HELIO_00489
OG0006648	CAPO300638	HELIO_06638
OG0006651	CAPO306376	HELIO_02310
OG0006657	CAPO304665	HELIO_07908
OG0006662	CAPO305585	HELIO_09320
OG0006663	CAPO301399	HELIO_02313
OG0006664	CAPO302941	HELIO_02701
OG0006666	CAPO301682	HELIO_12248
OG0006668	CAPO301053	HELIO_07541
OG0006669	CAPO301280	HELIO_11899
OG0006670	CAPO306366	HELIO_08029
OG0006671	CAPO307485	HELIO_05864
OG0006673	CAPO302685	HELIO_06392
OG0006677	CAPO304250	HELIO_09774
OG0006678	CAPO300092	HELIO_02277
OG0006680	CAPO301748	HELIO_02680
OG0006681	CAPO305354	HELIO_12263
OG0006684	CAPO305512	HELIO_06154
OG0006686	CAPO307531	HELIO_12341
OG0006690	CAPO302172	HELIO_02191
OG0006691	CAPO305670	HELIO_03575
OG0006692	CAPO302647	HELIO_11578
OG0006694	CAPO302438	HELIO_03880
OG0006695	CAPO302533	HELIO_08328
OG0006696	CAPO303681	HELIO_07111
OG0006698	CAPO305852	HELIO_12446
OG0006703	CAPO302601	HELIO_06495
OG0006706	CAPO303773	HELIO_11342
OG0006707	CAPO304129	HELIO_00394
OG0006709	CAPO302993	HELIO_01142
OG0006710	CAPO307958	HELIO_06551
OG0006712	CAPO307469	HELIO_03348
OG0006714	CAPO301000	HELIO_11043
OG0006716	CAPO302196	HELIO_06298
OG0006717	CAPO305633	HELIO_09109
OG0006718	CAPO306293	HELIO_05927
OG0006719	CAPO302454	HELIO_09746
OG0006721	CAPO307315	HELIO_02607
OG0006722	CAPO304555	HELIO_08515
OG0006724	CAPO300231	HELIO_00952
OG0006725	CAPO301206	HELIO_03001
OG0006726	CAPO303375	HELIO_09973
OG0006727	CAPO306447	HELIO_02122
OG0006728	CAPO303411	HELIO_02827
OG0006730	CAPO307696	HELIO_09404
OG0006732	CAPO301757	HELIO_09714
OG0006733	CAPO306420	HELIO_07160
OG0006735	CAPO307764	HELIO_00738
OG0006737	CAPO302977	HELIO_04436
OG0006738	CAPO305285	HELIO_04208
OG0006740	CAPO304581	HELIO_01063
OG0006741	CAPO306132	HELIO_09739
OG0006745	CAPO304913	HELIO_08879
OG0006750	CAPO306076	HELIO_07144
OG0006751	CAPO305160	HELIO_10611
OG0006752	CAPO301753	HELIO_01665
OG0006753	CAPO304199	HELIO_09521
OG0006755	CAPO304099	HELIO_08486
OG0006757	CAPO308250	HELIO_11315
OG0006758	CAPO303486	HELIO_10590
OG0006759	CAPO301178	HELIO_00719
OG0006760	CAPO300357	HELIO_01833
OG0006769	CAPO304104	HELIO_11443
OG0006772	CAPO306103	HELIO_05481
OG0006775	CAPO303956	HELIO_01233
OG0006776	CAPO307354, CAPO307229	HELIO_12504
OG0006777	CAPO308320	HELIO_07723
OG0006826	CAPO306575	HELIO_00390
OG0006827	CAPO306579	HELIO_07804
OG0006830	CAPO304885	HELIO_02103
OG0006833	CAPO307011	HELIO_05301
OG0006838	CAPO304346	HELIO_12316
OG0006843	CAPO301783	HELIO_07672
OG0006844	CAPO303858	HELIO_02360
OG0006845	CAPO304222	HELIO_05531
OG0006846	CAPO305985, CAPO301436	HELIO_02303
OG0006848	CAPO302750	HELIO_10864
OG0006849	CAPO306709	HELIO_05945
OG0006853	CAPO305011	HELIO_02737
OG0006856	CAPO306926	HELIO_07178
OG0006857	CAPO304592	HELIO_10880
OG0006860	CAPO304880	HELIO_05728
OG0006862	CAPO306834	HELIO_06074
OG0006864	CAPO300266	HELIO_07403
OG0006865	CAPO300579	HELIO_03278, HELIO_03277
OG0006867	CAPO304561	HELIO_00909
OG0006869	CAPO303718	HELIO_10982
OG0006870	CAPO305471	HELIO_07470
OG0006872	CAPO305763, CAPO306267	HELIO_07875
OG0006874	CAPO303002	HELIO_08686
OG0006875	CAPO300245	HELIO_10647
OG0006876	CAPO301384	HELIO_12562
OG0006877	CAPO303758	HELIO_09562
OG0006880	CAPO300637	HELIO_05383
OG0006881	CAPO307302	HELIO_09282, HELIO_09283
OG0006886	CAPO308008	HELIO_01710
OG0006887	CAPO303330	HELIO_00170
OG0006888	CAPO300481	HELIO_11291
OG0006889	CAPO305411	HELIO_07081
OG0006890	CAPO301774	HELIO_01755
OG0006892	CAPO306271	HELIO_10025
OG0006893	CAPO308281	HELIO_02287
OG0006894	CAPO305493	HELIO_01525
OG0006895	CAPO305321	HELIO_00885
OG0006897	CAPO305270	HELIO_06557
OG0006901	CAPO301222	HELIO_03815
OG0006904	CAPO301235	HELIO_03416
OG0006906	CAPO307116	HELIO_04811
OG0006912	CAPO306387	HELIO_01132
OG0006914	CAPO302212	HELIO_07176
OG0006915	CAPO305363	HELIO_09309
OG0006916	CAPO306266	HELIO_11109
OG0006918	CAPO303362	HELIO_00387
OG0006923	CAPO302381	HELIO_08623
OG0006924	CAPO304320	HELIO_10197
OG0006925	CAPO306734	HELIO_06577
OG0006926	CAPO303493	HELIO_01892
OG0006927	CAPO303700	HELIO_01236
OG0006931	CAPO300460	HELIO_10024
OG0006932	CAPO305813	HELIO_03552
OG0006934	CAPO304656	HELIO_02300
OG0006935	CAPO305404	HELIO_02305
OG0006936	CAPO301255	HELIO_01325
OG0006937	CAPO300724	HELIO_10195
OG0006939	CAPO300423	HELIO_09910
OG0006940	CAPO308295	HELIO_02426
OG0006943	CAPO300653	HELIO_00593
OG0006944	CAPO301423	HELIO_10544
OG0006948	CAPO307507	HELIO_03218
OG0006949	CAPO300866	HELIO_00053
OG0006951	CAPO302915	HELIO_06091
OG0006957	CAPO304410	HELIO_09843
OG0006959	CAPO305847	HELIO_03367
OG0006960	CAPO306688	HELIO_11955
OG0006962	CAPO307572	HELIO_04139
OG0006964	CAPO306352	HELIO_05324
OG0006966	CAPO304695	HELIO_00843
OG0006967	CAPO303820	HELIO_03858
OG0006968	CAPO301435	HELIO_10124
OG0006969	CAPO306618	HELIO_04692
OG0006970	CAPO304851	HELIO_03853
OG0006971	CAPO303658	HELIO_04205
OG0006973	CAPO306305	HELIO_05811
OG0006975	CAPO306893	HELIO_00766
OG0006977	CAPO305268	HELIO_03745
OG0006979	CAPO300168	HELIO_08949
OG0006980	CAPO305562	HELIO_06927
OG0006982	CAPO305716	HELIO_09182
OG0006983	CAPO300916	HELIO_09699
OG0006989	CAPO302679	HELIO_01925
OG0006990	CAPO300763	HELIO_06240
OG0006991	CAPO303392	HELIO_08801
OG0006992	CAPO305740	HELIO_03687
OG0006993	CAPO305954	HELIO_04356
OG0006994	CAPO306564	HELIO_10742
OG0006995	CAPO306435	HELIO_00974
OG0006997	CAPO304873	HELIO_04050
OG0006998	CAPO301390	HELIO_01286
OG0006999	CAPO303913	HELIO_01742
OG0007001	CAPO305444	HELIO_09912
OG0007002	CAPO304225	HELIO_00186
OG0007003	CAPO302304	HELIO_03021
OG0007007	CAPO302408	HELIO_04354
OG0007009	CAPO305960	HELIO_10006
OG0007010	CAPO301780	HELIO_01679
OG0007011	CAPO301128	HELIO_12793
OG0007012	CAPO304946	HELIO_04259
OG0007013	CAPO303300	HELIO_10913
OG0007015	CAPO305278	HELIO_01841
OG0007016	CAPO304972	HELIO_09219
OG0007018	CAPO300889	HELIO_07831
OG0007019	CAPO304408	HELIO_10142
OG0007020	CAPO303562, CAPO308296	HELIO_10783
OG0007022	CAPO303253	HELIO_00686
OG0007024	CAPO302054	HELIO_03505
OG0007025	CAPO302785	HELIO_12627
OG0007026	CAPO304159	HELIO_11609, HELIO_11608
OG0007030	CAPO303845	HELIO_05278
OG0007032	CAPO304830	HELIO_10519
OG0007033	CAPO305180	HELIO_06756
OG0007034	CAPO306932	HELIO_05240
OG0007038	CAPO302068	HELIO_07154
OG0007040	CAPO306537	HELIO_09696
OG0007042	CAPO307996	HELIO_08465
OG0007043	CAPO305780	HELIO_10787
OG0007044	CAPO307221	HELIO_03336
OG0007045	CAPO305958	HELIO_03028
OG0007046	CAPO305591	HELIO_06285
OG0007047	CAPO305693	HELIO_01873
OG0007048	CAPO302164	HELIO_01435
OG0007049	CAPO305031	HELIO_01113
OG0007050	CAPO307898	HELIO_10158
OG0007055	CAPO304778	HELIO_05430
OG0007058	CAPO301734, CAPO304572	HELIO_12181
OG0007059	CAPO303590, CAPO303318	HELIO_11121
OG0007061	CAPO305340	HELIO_03172
OG0007062	CAPO302545	HELIO_03299
OG0007063	CAPO308261	HELIO_02537
OG0007068	CAPO307887	HELIO_11494
OG0007069	CAPO307200	HELIO_10927
OG0007071	CAPO301761	HELIO_10140
OG0007072	CAPO306160	HELIO_09568
OG0007073	CAPO302936	HELIO_12235
OG0007074	CAPO306910	HELIO_10084
OG0007076	CAPO300474	HELIO_04699
OG0007081	CAPO305760	HELIO_01321
OG0007084	CAPO307673	HELIO_06919
OG0007086	CAPO306079	HELIO_09327
OG0007089	CAPO300706	HELIO_01728
OG0007090	CAPO300368	HELIO_02778
OG0007091	CAPO304945	HELIO_05646
OG0007093	CAPO308175	HELIO_04228
OG0007094	CAPO301835	HELIO_03665
OG0007095	CAPO304293	HELIO_05715
OG0007098	CAPO301993	HELIO_07500
OG0007099	CAPO304218	HELIO_11777
OG0007100	CAPO302645	HELIO_02603
OG0007105	CAPO303780	HELIO_06453
OG0007106	CAPO302226	HELIO_08071
OG0007112	CAPO303793	HELIO_05754
OG0007114	CAPO305243	HELIO_02430
OG0007118	CAPO306502	HELIO_00216
OG0007119	CAPO303656	HELIO_03351
OG0007121	CAPO305337	HELIO_08982
OG0007122	CAPO302728	HELIO_01530
OG0007124	CAPO307876	HELIO_03243
OG0007127	CAPO305077	HELIO_02372
OG0007128	CAPO303539	HELIO_07471
OG0007130	CAPO302224	HELIO_08635, HELIO_08634
OG0007131	CAPO304315	HELIO_04431
OG0007132	CAPO301608	HELIO_12686
OG0007133	CAPO305338	HELIO_05837
OG0007134	CAPO302517	HELIO_02796
