Orthogroup	CAPO3	STRPU_ok
OG0002527	CAPO306066	STRPU_20128
OG0002528	CAPO301891	STRPU_09781
OG0002529	CAPO301231, CAPO301232	STRPU_06614
OG0002531	CAPO304673	STRPU_21816
OG0002532	CAPO307265	STRPU_08489
OG0002533	CAPO302353	STRPU_14961, STRPU_14991
OG0002534	CAPO302248	STRPU_13252
OG0002539	CAPO305908	STRPU_01382, STRPU_11565
OG0002542	CAPO300062	STRPU_02464, STRPU_13601
OG0002543	CAPO306889, CAPO301493	STRPU_15054
OG0002548	CAPO303502	STRPU_26333
OG0002555	CAPO301095	STRPU_20832, STRPU_20869
OG0002557	CAPO302757	STRPU_25407
OG0002558	CAPO301820	STRPU_21365, STRPU_21364
OG0002559	CAPO306363	STRPU_24313
OG0002561	CAPO306761	STRPU_20465, STRPU_20515, STRPU_20545, STRPU_20520
OG0002562	CAPO305283	STRPU_19181
OG0002563	CAPO307417	STRPU_05413
OG0002564	CAPO307297	STRPU_08467
OG0002565	CAPO302611	STRPU_10373
OG0002566	CAPO303827	STRPU_24312
OG0002567	CAPO304319	STRPU_22654, STRPU_22655
OG0002569	CAPO306658	STRPU_03925
OG0002570	CAPO307215	STRPU_26462
OG0002574	CAPO307488	STRPU_20737, STRPU_00733
OG0002587	CAPO300512	STRPU_25738
OG0002589	CAPO302447	STRPU_14289, STRPU_14273, STRPU_05215
OG0002592	CAPO300278	STRPU_01523, STRPU_09437
OG0002594	CAPO304177	STRPU_26054
OG0002598	CAPO300566	STRPU_18497
OG0002599	CAPO303706	STRPU_23341
OG0002600	CAPO305861	STRPU_04205, STRPU_04245
OG0002601	CAPO300675	STRPU_21528, STRPU_08560, STRPU_21183
OG0002602	CAPO303637	STRPU_09236
OG0002603	CAPO302609	STRPU_18321, STRPU_18764, STRPU_08454
OG0002605	CAPO303522	STRPU_19114
OG0002608	CAPO303192	STRPU_12429
OG0002609	CAPO304999	STRPU_26812
OG0002610	CAPO307043	STRPU_25580
OG0002611	CAPO302425	STRPU_24642
OG0002617	CAPO307606	STRPU_05735
OG0002618	CAPO307902	STRPU_08357
OG0002620	CAPO300598	STRPU_20225
OG0002621	CAPO305708, CAPO305709, CAPO305858	STRPU_07219, STRPU_07125
OG0002624	CAPO307642	STRPU_25392
OG0002629	CAPO306781	STRPU_24885
OG0002630	CAPO300618	STRPU_24825
OG0002631	CAPO302228	STRPU_01021, STRPU_23415, STRPU_21984, STRPU_18037, STRPU_01022
OG0002632	CAPO301605	STRPU_26761, STRPU_26747
OG0002633	CAPO301845	STRPU_20983
OG0002634	CAPO303763	STRPU_27233, STRPU_27232
OG0002636	CAPO302443	STRPU_08552
OG0002638	CAPO302461, CAPO301720	STRPU_12855, STRPU_12843, STRPU_12856
OG0002642	CAPO302887	STRPU_13594, STRPU_02471
OG0002643	CAPO305403	STRPU_24098, STRPU_03500
OG0002644	CAPO300686	STRPU_05208
OG0002645	CAPO302012	STRPU_22722, STRPU_00705
OG0002646	CAPO300302	STRPU_16405
OG0002651	CAPO307502	STRPU_21640, STRPU_00294
OG0002652	CAPO305413	STRPU_25607
OG0002656	CAPO301386	STRPU_13628, STRPU_02436
OG0002657	CAPO301921	STRPU_13835
OG0002659	CAPO302308	STRPU_24553
OG0002661	CAPO300165	STRPU_00634, STRPU_12504
OG0002662	CAPO307949	STRPU_08796
OG0002663	CAPO308163	STRPU_06640
OG0002665	CAPO307055	STRPU_14899
OG0002666	CAPO308350	STRPU_08318
OG0002668	CAPO301754	STRPU_00218, STRPU_25957
OG0002669	CAPO301762	STRPU_21184
OG0002672	CAPO307527	STRPU_08057
OG0002677	CAPO303005	STRPU_08818
OG0002682	CAPO301064	STRPU_18260, STRPU_18249, STRPU_18278, STRPU_01178, STRPU_18275, STRPU_18269, STRPU_18272, STRPU_18246, STRPU_18251, STRPU_01181, STRPU_18256
OG0002705	CAPO303959	STRPU_19215, STRPU_19210
OG0002706	CAPO306125	STRPU_08180
OG0002708	CAPO306708	STRPU_17906
OG0002710	CAPO301641	STRPU_26520, STRPU_27060
OG0002713	CAPO306909	STRPU_06718
OG0002715	CAPO303783	STRPU_22385
OG0002716	CAPO302306	STRPU_26166
OG0002717	CAPO307873	STRPU_05918
OG0002718	CAPO306705	STRPU_11194, STRPU_11192
OG0002720	CAPO304077	STRPU_25908
OG0002722	CAPO300697	STRPU_20668
OG0002726	CAPO303092	STRPU_04170
OG0002728	CAPO304582	STRPU_14150, STRPU_00149
OG0002730	CAPO300185	STRPU_17045, STRPU_17044, STRPU_01809
OG0002731	CAPO304916	STRPU_20144
OG0002732	CAPO305751	STRPU_09513
OG0002736	CAPO302364	STRPU_17138, STRPU_17137
OG0002739	CAPO303462	STRPU_05782
OG0002740	CAPO303044	STRPU_07027
OG0002741	CAPO305001	STRPU_26498
OG0002743	CAPO305659	STRPU_13731, STRPU_13730, STRPU_13561
OG0002744	CAPO307532	STRPU_20203
OG0002745	CAPO302960	STRPU_02101, STRPU_09128
OG0002746	CAPO301404	STRPU_02712
OG0002747	CAPO308121	STRPU_19987
OG0002749	CAPO305516	STRPU_03742
OG0002750	CAPO305820	STRPU_05883, STRPU_05889
OG0002751	CAPO300590	STRPU_16672, STRPU_16703
OG0002752	CAPO306571	STRPU_05098, STRPU_05177
OG0002753	CAPO301419	STRPU_23629
OG0002755	CAPO303504	STRPU_19300, STRPU_01846
OG0002756	CAPO302206	STRPU_22617, STRPU_15483
OG0002757	CAPO301022	STRPU_16016
OG0002758	CAPO302892, CAPO307678	STRPU_14770, STRPU_02553
OG0002760	CAPO306120	STRPU_21963, STRPU_02056, STRPU_09083
OG0002764	CAPO300451	STRPU_00371, STRPU_11033
OG0002765	CAPO307679	STRPU_25983
OG0002766	CAPO300475	STRPU_16287, STRPU_20947
OG0002767	CAPO302818	STRPU_05363
OG0002770	CAPO300723	STRPU_09918
OG0002771	CAPO307480	STRPU_21371
OG0002772	CAPO301657	STRPU_18998
OG0002773	CAPO300783	STRPU_06531, STRPU_06568
OG0002774	CAPO301900	STRPU_27389
OG0002776	CAPO300785	STRPU_04138
OG0002777	CAPO303340	STRPU_01234, STRPU_12064
OG0002779	CAPO306710	STRPU_11214, STRPU_11213, STRPU_11251, STRPU_11212
OG0002780	CAPO306806	STRPU_08346
OG0002782	CAPO301842	STRPU_21282
OG0002785	CAPO300520	STRPU_18431, STRPU_18474
OG0002787	CAPO307667	STRPU_26221
OG0002788	CAPO304831	STRPU_11931, STRPU_11886
OG0002790	CAPO302263	STRPU_05011
OG0002799	CAPO301814	STRPU_15407
OG0002814	CAPO300792	STRPU_04449
OG0002815	CAPO305247	STRPU_17937
OG0002816	CAPO300822	STRPU_00414, STRPU_19273
OG0002817	CAPO305631	STRPU_20552
OG0002818	CAPO300344	STRPU_23661, STRPU_23635
OG0002821	CAPO300805, CAPO300806	STRPU_18790
OG0002822	CAPO300505	STRPU_08836, STRPU_00981
OG0002824	CAPO304804	STRPU_22435
OG0002825	CAPO303958	STRPU_12448
OG0002826	CAPO305161	STRPU_21882
OG0002827	CAPO302357	STRPU_17647, STRPU_02276, STRPU_02275
OG0002828	CAPO302033	STRPU_03094
OG0002831	CAPO303454	STRPU_11759
OG0002833	CAPO302961	STRPU_08236
OG0002835	CAPO306542	STRPU_24399
OG0002836	CAPO301463	STRPU_11034, STRPU_00372
OG0002837	CAPO304096	STRPU_05330
OG0002838	CAPO305478	STRPU_04914, STRPU_04557, STRPU_11393
OG0002839	CAPO302420	STRPU_25051
OG0002841	CAPO302293	STRPU_23168, STRPU_22818, STRPU_01977
OG0002842	CAPO300353	STRPU_18957, STRPU_18970
OG0002843	CAPO300339	STRPU_03092
OG0002844	CAPO306381, CAPO305443	STRPU_22625
OG0002845	CAPO305717	STRPU_00988, STRPU_23454
OG0002847	CAPO307024	STRPU_15551, STRPU_02248
OG0002848	CAPO306888	STRPU_07604
OG0002850	CAPO305439	STRPU_00386, STRPU_11047
OG0002851	CAPO304239	STRPU_17907
OG0002858	CAPO302020	STRPU_25912
OG0002860	CAPO304305	STRPU_08076, STRPU_08077
OG0002864	CAPO303007	STRPU_23792, STRPU_23790
OG0002865	CAPO302058	STRPU_25424
OG0002866	CAPO307089	STRPU_11829
OG0002868	CAPO307730	STRPU_18427, STRPU_18466
OG0002870	CAPO303935	STRPU_16894, STRPU_16896
OG0002873	CAPO302439	STRPU_08691, STRPU_08690
OG0002875	CAPO302434	STRPU_21831
OG0002876	CAPO302622	STRPU_15672, STRPU_15655
OG0002877	CAPO303139	STRPU_27251
OG0002878	CAPO304014	STRPU_25517, STRPU_25518
OG0002884	CAPO306804	STRPU_24464
OG0002888	CAPO302979	STRPU_08987, STRPU_08989
OG0002890	CAPO307147	STRPU_25509
OG0002891	CAPO305115	STRPU_18851
OG0002894	CAPO307506	STRPU_21472
OG0002895	CAPO306767, CAPO303745	STRPU_26434
OG0002896	CAPO301218	STRPU_06711
OG0002897	CAPO306671	STRPU_23652, STRPU_23677
OG0002899	CAPO306014	STRPU_10901
OG0002900	CAPO303795	STRPU_27158
OG0002902	CAPO300125	STRPU_02085, STRPU_09116, STRPU_07082
OG0002907	CAPO303347	STRPU_27080
OG0002908	CAPO301293	STRPU_14008, STRPU_26306, STRPU_26279
OG0002909	CAPO302801	STRPU_22399
OG0002911	CAPO306312	STRPU_09561
OG0002913	CAPO307505	STRPU_13354
OG0002914	CAPO304158	STRPU_07220
OG0002915	CAPO307623	STRPU_25487
OG0002916	CAPO307991	STRPU_19092
OG0002917	CAPO304597	STRPU_06220, STRPU_06199
OG0002921	CAPO307445	STRPU_14716
OG0002922	CAPO305731	STRPU_09603
OG0002923	CAPO307207	STRPU_25958, STRPU_00219
OG0002926	CAPO301908	STRPU_26962
OG0002927	CAPO307647	STRPU_24156
OG0002944	CAPO306630	STRPU_24181
OG0002945	CAPO307786	STRPU_09100, STRPU_02071
OG0002947	CAPO306510	STRPU_01950, STRPU_22791, STRPU_22790, STRPU_01949
OG0002948	CAPO303072	STRPU_10465, STRPU_10463, STRPU_10464, STRPU_10466, STRPU_10462
OG0002949	CAPO305527, CAPO304499	STRPU_09008
OG0002950	CAPO302322	STRPU_01410, STRPU_08755
OG0002952	CAPO304062, CAPO304063	STRPU_05886
OG0002953	CAPO305937	STRPU_01982, STRPU_22822
OG0002954	CAPO303510	STRPU_12371
OG0002955	CAPO305617	STRPU_21881
OG0002957	CAPO303846	STRPU_06043
OG0002959	CAPO305557	STRPU_21480
OG0002960	CAPO301301	STRPU_19700, STRPU_19616
OG0002961	CAPO306313	STRPU_24844
OG0002962	CAPO302937	STRPU_08505
OG0002965	CAPO304902	STRPU_04332, STRPU_04305
OG0002968	CAPO306161	STRPU_17604
OG0002969	CAPO301408	STRPU_13535
OG0002973	CAPO301405	STRPU_23244
OG0002974	CAPO300358	STRPU_26267, STRPU_26293
OG0002976	CAPO304649	STRPU_27347
OG0002977	CAPO306762	STRPU_15051
OG0002979	CAPO300623	STRPU_17977, STRPU_17973
OG0002981	CAPO305421	STRPU_26025
OG0002982	CAPO306469	STRPU_17079
OG0002983	CAPO302346	STRPU_17106, STRPU_17121
OG0002985	CAPO300589	STRPU_04999
OG0002987	CAPO306603	STRPU_10336
OG0002988	CAPO300003	STRPU_13938
OG0002990	CAPO304869	STRPU_09780
OG0002991	CAPO300778	STRPU_04324, STRPU_04294
OG0002992	CAPO307180	STRPU_22805, STRPU_01964
OG0002994	CAPO307303	STRPU_01340, STRPU_11608, STRPU_25932
OG0002997	CAPO307685	STRPU_19304, STRPU_01837, STRPU_06052
OG0002998	CAPO302958	STRPU_06160
OG0003001	CAPO302423	STRPU_24021
OG0003002	CAPO304848	STRPU_13545
OG0003005	CAPO302131	STRPU_18621
OG0003005	CAPO302452, CAPO300516	STRPU_21610
OG0003006	CAPO302605	STRPU_02186, STRPU_09223
OG0003010	CAPO303642	STRPU_02659, STRPU_25901
OG0003012	CAPO302272	STRPU_22688
OG0003014	CAPO304419	STRPU_24788
OG0003016	CAPO301025	STRPU_05410
OG0003017	CAPO303755	STRPU_12917
OG0003018	CAPO301697	STRPU_05028
OG0003019	CAPO307689	STRPU_27351
OG0003020	CAPO306543, CAPO306821	STRPU_10822, STRPU_10821
OG0003022	CAPO308155	STRPU_06578, STRPU_06521
OG0003025	CAPO306077	STRPU_07785
OG0003026	CAPO304742	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626
OG0003027	CAPO302145	STRPU_24061
OG0003028	CAPO307794	STRPU_07523
OG0003029	CAPO301992	STRPU_26298, STRPU_26272
OG0003030	CAPO304737	STRPU_16810
OG0003033	CAPO300181	STRPU_18122
OG0003034	CAPO300214, CAPO307271	STRPU_05717, STRPU_05724
OG0003037	CAPO305626	STRPU_10149, STRPU_10086, STRPU_10087, STRPU_10150
OG0003038	CAPO300861	STRPU_03176, STRPU_00268
OG0003041	CAPO306033	STRPU_24063
OG0003042	CAPO301480	STRPU_13359
OG0003043	CAPO304921	STRPU_04974
OG0003044	CAPO300082	STRPU_02536, STRPU_15154
OG0003046	CAPO302851	STRPU_24271, STRPU_24903
OG0003048	CAPO300169	STRPU_25876
OG0003049	CAPO300501, CAPO307086, CAPO305726	STRPU_18711
OG0003053	CAPO305034	STRPU_19330
OG0003054	CAPO305605	STRPU_06124
OG0003055	CAPO307832	STRPU_00401, STRPU_19285
OG0003056	CAPO300334	STRPU_17530
OG0003058	CAPO305219	STRPU_24724
OG0003059	CAPO307928	STRPU_21505
OG0003060	CAPO300265	STRPU_18962, STRPU_18976
OG0003063	CAPO306091	STRPU_23254
OG0003064	CAPO303600	STRPU_22511
OG0003065	CAPO305486	STRPU_01676, STRPU_02689
OG0003067	CAPO301062	STRPU_09682
OG0003071	CAPO303765	STRPU_05785
OG0003072	CAPO300719	STRPU_23989
OG0003073	CAPO300571	STRPU_14167, STRPU_26986
OG0003074	CAPO305232	STRPU_25415
OG0003079	CAPO303732	STRPU_26570
OG0003103	CAPO300058	STRPU_08503
OG0003104	CAPO300208	STRPU_16886
OG0003106	CAPO300222	STRPU_26456
OG0003107	CAPO305408	STRPU_25358
OG0003108	CAPO307100	STRPU_12185
OG0003110	CAPO302380	STRPU_06774, STRPU_06764
OG0003111	CAPO305398	STRPU_19102, STRPU_25827
OG0003112	CAPO305044	STRPU_04029
OG0003113	CAPO303380	STRPU_07108
OG0003114	CAPO305811	STRPU_20444
OG0003115	CAPO305328	STRPU_26735
OG0003116	CAPO304220	STRPU_05781, STRPU_16286, STRPU_16285
OG0003119	CAPO301756	STRPU_02657
OG0003120	CAPO301313	STRPU_04182, STRPU_04074
OG0003121	CAPO300078	STRPU_26433
OG0003122	CAPO305152	STRPU_20719
OG0003124	CAPO307110	STRPU_15080
OG0003125	CAPO308199	STRPU_02899
OG0003128	CAPO300639	STRPU_14558
OG0003130	CAPO308112	STRPU_14819
OG0003131	CAPO301104	STRPU_15359
OG0003135	CAPO304970	STRPU_20819
OG0003136	CAPO303233	STRPU_20970
OG0003138	CAPO307798	STRPU_11161
OG0003141	CAPO300915	STRPU_11150
OG0003144	CAPO304802	STRPU_17154
OG0003145	CAPO301669	STRPU_19760, STRPU_19761
OG0003146	CAPO304953	STRPU_24899
OG0003147	CAPO305754	STRPU_09368
OG0003149	CAPO303321	STRPU_27156, STRPU_27155, STRPU_27224, STRPU_27225
OG0003150	CAPO304553	STRPU_06198, STRPU_06219
OG0003151	CAPO302311	STRPU_25230
OG0003152	CAPO306395	STRPU_09091, STRPU_02064
OG0003153	CAPO305242	STRPU_25878
OG0003154	CAPO308152	STRPU_18558
OG0003157	CAPO300659	STRPU_05197
OG0003158	CAPO304754	STRPU_24600, STRPU_24607
OG0003159	CAPO307514	STRPU_04177
OG0003160	CAPO305734	STRPU_10206
OG0003161	CAPO307952, CAPO307190, CAPO305141	STRPU_20589
OG0003162	CAPO303406	STRPU_10286
OG0003163	CAPO300707, CAPO304931, CAPO305637, CAPO307669, CAPO300284	STRPU_26676
OG0003164	CAPO302879	STRPU_05342
OG0003165	CAPO302597	STRPU_06042
OG0003166	CAPO306562	STRPU_06374
OG0003169	CAPO302137	STRPU_18714
OG0003172	CAPO306984	STRPU_13537
OG0003174	CAPO306817	STRPU_05745
OG0003175	CAPO306274	STRPU_24658
OG0003176	CAPO307890	STRPU_25686, STRPU_25705
OG0003177	CAPO305441	STRPU_09383, STRPU_01573
OG0003178	CAPO303283	STRPU_21387
OG0003179	CAPO300801	STRPU_04747
OG0003181	CAPO304354	STRPU_08188
OG0003182	CAPO308003	STRPU_25667
OG0003184	CAPO303123	STRPU_04863
OG0003185	CAPO301951	STRPU_11828
OG0003187	CAPO303479	STRPU_18755
OG0003189	CAPO303157	STRPU_17091
OG0003190	CAPO303910	STRPU_22540, STRPU_14018, STRPU_13852
OG0003191	CAPO306279	STRPU_02638, STRPU_24024
OG0003192	CAPO301014	STRPU_24110, STRPU_24115
OG0003193	CAPO301211	STRPU_06138
OG0003194	CAPO301882	STRPU_19971, STRPU_01201, STRPU_19969, STRPU_06685, STRPU_19785, STRPU_00785
OG0003196	CAPO306231	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736
OG0003198	CAPO304417	STRPU_10958, STRPU_10959
OG0003199	CAPO305890	STRPU_22302
OG0003200	CAPO301026	STRPU_07566, STRPU_07567, STRPU_07570
OG0003202	CAPO307016	STRPU_04422
OG0003203	CAPO305085	STRPU_22174, STRPU_22167
OG0003206	CAPO306250	STRPU_05811
OG0003207	CAPO301521	STRPU_23438, STRPU_00999
OG0003210	CAPO303247	STRPU_20307
OG0003211	CAPO307771	STRPU_23623
OG0003212	CAPO300076	STRPU_23992
OG0003214	CAPO305438	STRPU_02469, STRPU_13596
OG0003215	CAPO305646	STRPU_21290
OG0003217	CAPO304366	STRPU_18366
OG0003218	CAPO308113	STRPU_05952
OG0003219	CAPO306660	STRPU_05483
OG0003220	CAPO304799	STRPU_17156
OG0003221	CAPO300283	STRPU_24811
OG0003223	CAPO307650	STRPU_08794
OG0003225	CAPO303179	STRPU_03637, STRPU_03655
OG0003227	CAPO306597	STRPU_09523
OG0003228	CAPO305495	STRPU_21707, STRPU_21643
OG0003230	CAPO301507	STRPU_09762, STRPU_09718
OG0003231	CAPO301890	STRPU_07608, STRPU_07607
OG0003235	CAPO301047	STRPU_22687
OG0003238	CAPO305586	STRPU_01914, STRPU_22758
OG0003240	CAPO303081	STRPU_22517
OG0003251	CAPO307251	STRPU_26207
OG0003252	CAPO305303	STRPU_20878
OG0003254	CAPO307938	STRPU_21153
OG0003255	CAPO301338	STRPU_22937
OG0003257	CAPO303231	STRPU_20833, STRPU_20870
OG0003263	CAPO303458	STRPU_08829
OG0003264	CAPO306409	STRPU_07699, STRPU_07685
OG0003266	CAPO303168	STRPU_03311
OG0003267	CAPO300914	STRPU_04175
OG0003268	CAPO301821	STRPU_26201
OG0003269	CAPO304139	STRPU_08663
OG0003272	CAPO300665	STRPU_05318
OG0003273	CAPO307851	STRPU_21049
OG0003277	CAPO306142	STRPU_22845
OG0003278	CAPO306634	STRPU_20470
OG0003279	CAPO306251	STRPU_05246
OG0003282	CAPO305239	STRPU_09679
OG0003283	CAPO304400	STRPU_23176
OG0003284	CAPO302648	STRPU_24635, STRPU_24634
OG0003287	CAPO306546	STRPU_16133, STRPU_16118
OG0003288	CAPO307866	STRPU_05660
OG0003290	CAPO307662, CAPO300441	STRPU_19995
OG0003291	CAPO306657	STRPU_14374
OG0003293	CAPO300956	STRPU_22259
OG0003294	CAPO303988	STRPU_05613, STRPU_05555
OG0003296	CAPO301282	STRPU_00434, STRPU_14195
OG0003297	CAPO307941	STRPU_08868, STRPU_00953
OG0003298	CAPO306456	STRPU_05740
OG0003300	CAPO307904	STRPU_08671, STRPU_01641, STRPU_11977, STRPU_07721, STRPU_12287
OG0003301	CAPO300201	STRPU_16244, STRPU_16205
OG0003302	CAPO303848	STRPU_04486
OG0003306	CAPO303291	STRPU_23936, STRPU_23962
OG0003309	CAPO301499	STRPU_24871
OG0003315	CAPO301649	STRPU_24567
OG0003316	CAPO300235	STRPU_00352, STRPU_11013
OG0003317	CAPO304285	STRPU_09007
OG0003318	CAPO302830	STRPU_23527
OG0003320	CAPO303640	STRPU_09402, STRPU_01555
OG0003323	CAPO304122	STRPU_09684, STRPU_09685
OG0003324	CAPO308312	STRPU_08869, STRPU_00952
OG0003325	CAPO300972, CAPO304961	STRPU_04053
OG0003326	CAPO308259	STRPU_09393, STRPU_01566
OG0003329	CAPO303336	STRPU_27328
OG0003331	CAPO303947	STRPU_15371
OG0003332	CAPO307894	STRPU_07786
OG0003333	CAPO307836	STRPU_01214, STRPU_12086
OG0003334	CAPO305710	STRPU_03431, STRPU_22058
OG0003335	CAPO302255	STRPU_20823
OG0003340	CAPO305389	STRPU_24554
OG0003341	CAPO301683	STRPU_21771
OG0003345	CAPO302682	STRPU_03496, STRPU_03234, STRPU_03275
OG0003348	CAPO308059, CAPO308052	STRPU_24382
OG0003349	CAPO300780	STRPU_04798, STRPU_04805
OG0003353	CAPO304897	STRPU_23410, STRPU_01027
OG0003354	CAPO300396	STRPU_22433
OG0003355	CAPO308186	STRPU_04134
OG0003356	CAPO306224	STRPU_08703, STRPU_01469
OG0003357	CAPO307953	STRPU_09879
OG0003358	CAPO307281	STRPU_01921, STRPU_22765
OG0003359	CAPO303262, CAPO304527	STRPU_12338
OG0003360	CAPO301722	STRPU_12153, STRPU_12119
OG0003361	CAPO301802	STRPU_21285
OG0003362	CAPO306572	STRPU_05653
OG0003364	CAPO301569	STRPU_12256
OG0003365	CAPO301538	STRPU_24219, STRPU_01081
OG0003366	CAPO302011	STRPU_20477, STRPU_20476, STRPU_20479, STRPU_20478
OG0003368	CAPO307793	STRPU_09309
OG0003369	CAPO305084	STRPU_04619
OG0003370	CAPO302725	STRPU_24791
OG0003373	CAPO301869	STRPU_11782, STRPU_11541, STRPU_11733
OG0003374	CAPO305683	STRPU_16743, STRPU_01716
OG0003375	CAPO301633, CAPO305837	STRPU_27269, STRPU_27284
OG0003376	CAPO306560	STRPU_09336
OG0003377	CAPO301205	STRPU_12932
OG0003378	CAPO305510	STRPU_12591
OG0003379	CAPO301575	STRPU_24222, STRPU_24221, STRPU_01079
OG0003380	CAPO301115	STRPU_14745
OG0003382	CAPO302262	STRPU_00632, STRPU_12505
OG0003383	CAPO305778	STRPU_23796
OG0003384	CAPO306617	STRPU_01561, STRPU_09397
OG0003386	CAPO300917	STRPU_10904
OG0003388	CAPO302657, CAPO304459, CAPO302957	STRPU_04625, STRPU_04647
OG0003391	CAPO301846	STRPU_21082
OG0003392	CAPO304278	STRPU_08299
OG0003393	CAPO304102	STRPU_17374
OG0003419	CAPO301040	STRPU_03427
OG0003421	CAPO300028	STRPU_05462
OG0003422	CAPO300121	STRPU_12647
OG0003424	CAPO307323	STRPU_08669
OG0003425	CAPO304371	STRPU_27213
OG0003426	CAPO301532	STRPU_21596
OG0003428	CAPO300586	STRPU_04993
OG0003429	CAPO307638	STRPU_11803
OG0003430	CAPO305848	STRPU_03710
OG0003431	CAPO308284	STRPU_13834
OG0003434	CAPO303572	STRPU_22971
OG0003435	CAPO300552	STRPU_20684
OG0003438	CAPO304548, CAPO305602, CAPO302554	STRPU_12768, STRPU_02356, STRPU_15490
OG0003443	CAPO306901, CAPO306924	STRPU_21532
OG0003447	CAPO304621, CAPO305856	STRPU_23990
OG0003448	CAPO305307	STRPU_25380
OG0003449	CAPO304421	STRPU_08216, STRPU_08220, STRPU_08215
OG0003450	CAPO304313	STRPU_04502
OG0003451	CAPO302760	STRPU_18049
OG0003453	CAPO304718	STRPU_15285
OG0003454	CAPO305798	STRPU_13689, STRPU_02387
OG0003455	CAPO300221	STRPU_21218
OG0003456	CAPO305023	STRPU_08652
OG0003457	CAPO307022	STRPU_25059
OG0003458	CAPO301287	STRPU_07419
OG0003459	CAPO304210	STRPU_21409
OG0003461	CAPO304469	STRPU_12813
OG0003462	CAPO306452	STRPU_01190, STRPU_19960
OG0003464	CAPO306136	STRPU_08415
OG0003465	CAPO307530	STRPU_19515
OG0003467	CAPO306150	STRPU_04467, STRPU_04466
OG0003471	CAPO304216	STRPU_21792
OG0003475	CAPO307501	STRPU_18099, STRPU_01787
OG0003476	CAPO306987	STRPU_22836
OG0003477	CAPO308122	STRPU_07450, STRPU_07441
OG0003478	CAPO300139	STRPU_20938
OG0003479	CAPO302288	STRPU_01940, STRPU_22782
OG0003480	CAPO303582	STRPU_25605
OG0003483	CAPO305509	STRPU_04672
OG0003486	CAPO304249	STRPU_17601
OG0003487	CAPO300925	STRPU_10374
OG0003489	CAPO305291	STRPU_24792
OG0003491	CAPO304911	STRPU_06727
OG0003492	CAPO306303	STRPU_04886
OG0003493	CAPO306533	STRPU_19324
OG0003497	CAPO305660	STRPU_03308
OG0003498	CAPO306898	STRPU_24846
OG0003499	CAPO301160	STRPU_05492
OG0003500	CAPO304927	STRPU_02909, STRPU_21217
OG0003501	CAPO303209	STRPU_18507
OG0003502	CAPO306906	STRPU_14905
OG0003503	CAPO307158	STRPU_09082, STRPU_02055
OG0003504	CAPO304351	STRPU_08880, STRPU_00941
OG0003505	CAPO305207	STRPU_26126
OG0003506	CAPO302826	STRPU_05341
OG0003507	CAPO303307	STRPU_19336
OG0003508	CAPO307911	STRPU_13552
OG0003509	CAPO305689	STRPU_10961
OG0003511	CAPO307348, CAPO308352	STRPU_26830
OG0003512	CAPO303631, CAPO302677, CAPO302168	STRPU_14597
OG0003515	CAPO307211	STRPU_05774
OG0003518	CAPO307641	STRPU_26026
OG0003519	CAPO307608	STRPU_13946
OG0003522	CAPO306659	STRPU_08126, STRPU_08113
OG0003523	CAPO304976	STRPU_11145
OG0003525	CAPO305089	STRPU_22611
OG0003528	CAPO306484	STRPU_17490, STRPU_17491, STRPU_17489
OG0003531	CAPO300308	STRPU_20597
OG0003532	CAPO303744	STRPU_10739
OG0003533	CAPO301327	STRPU_22386
OG0003537	CAPO301555	STRPU_09412, STRPU_01545
OG0003538	CAPO301093	STRPU_05821
OG0003539	CAPO300449	STRPU_22523
OG0003541	CAPO300603	STRPU_25471
OG0003543	CAPO301989	STRPU_16716
OG0003544	CAPO300418	STRPU_07440, STRPU_07449
OG0003546	CAPO303583	STRPU_19646, STRPU_19647, STRPU_19674
OG0003547	CAPO308031	STRPU_12469
OG0003550	CAPO300137	STRPU_01035, STRPU_23404
OG0003551	CAPO308286	STRPU_18972, STRPU_18959
OG0003552	CAPO307114	STRPU_20147
OG0003554	CAPO301001	STRPU_09335
OG0003556	CAPO302339	STRPU_08012
OG0003557	CAPO306086	STRPU_20157
OG0003561	CAPO301198	STRPU_17360, STRPU_17346
OG0003562	CAPO303388	STRPU_24859
OG0003563	CAPO300808, CAPO301102	STRPU_01477, STRPU_08694
OG0003564	CAPO300720	STRPU_09624
OG0003566	CAPO300164	STRPU_11918, STRPU_11878
OG0003567	CAPO307296	STRPU_02062, STRPU_09090
OG0003568	CAPO303992	STRPU_14841
OG0003569	CAPO306390	STRPU_23349
OG0003570	CAPO305849	STRPU_02794
OG0003573	CAPO300904	STRPU_14812
OG0003577	CAPO306764	STRPU_22045
OG0003578	CAPO307426	STRPU_14245
OG0003579	CAPO300766	STRPU_04470
OG0003582	CAPO302819	STRPU_22683
OG0003599	CAPO301420	STRPU_26822
OG0003600	CAPO305414	STRPU_25452
OG0003607	CAPO301867	STRPU_21163, STRPU_21155, STRPU_21154
