#query_name	COGcat
TCONS_00008974	L
TCONS_00008978	L
TCONS_00008979	L
TCONS_00008981	L
TCONS_00008982	E
TCONS_00008983	E
TCONS_00008984	E
TCONS_00008985	P
TCONS_00008987	T
TCONS_00008991	T
TCONS_00008991	V
TCONS_00008992	H
TCONS_00008993	T
TCONS_00008995	G
TCONS_00009001	S
TCONS_00009002	S
TCONS_00009003	O
TCONS_00009004	K
TCONS_00009004	L
TCONS_00009004	O
TCONS_00009005	T
TCONS_00009007	T
TCONS_00009010	S
TCONS_00009011	O
TCONS_00009012	S
TCONS_00009015	C
TCONS_00009019	F
TCONS_00009021	L
TCONS_00009025	S
TCONS_00009026	A
TCONS_00009027	T
TCONS_00009028	S
TCONS_00009029	L
TCONS_00009030	E
TCONS_00009031	A
TCONS_00009032	T
TCONS_00009034	S
TCONS_00009035	K
TCONS_00009037	E
TCONS_00009038	P
TCONS_00009038	T
TCONS_00009039	S
TCONS_00009040	O
TCONS_00009041	G
TCONS_00009042	S
TCONS_00009043	M
TCONS_00009043	W
TCONS_00009044	H
TCONS_00009046	T
TCONS_00009046	V
TCONS_00009049	H
TCONS_00009050	H
TCONS_00009052	H
TCONS_00009053	H
TCONS_00009054	P
TCONS_00009055	P
TCONS_00009056	S
TCONS_00009058	O
TCONS_00009059	S
TCONS_00009062	K
TCONS_00009070	T
TCONS_00009073	I
TCONS_00009075	I
TCONS_00009078	I
TCONS_00009081	G
TCONS_00009082	I
TCONS_00009087	Q
TCONS_00009091	C
TCONS_00009096	C
TCONS_00009097	I
TCONS_00009098	Q
TCONS_00009100	Q
TCONS_00009102	Q
TCONS_00009104	C
TCONS_00009105	C
TCONS_00009106	Q
TCONS_00009108	Q
TCONS_00009110	Q
TCONS_00009112	Q
TCONS_00009118	O
TCONS_00009119	T
TCONS_00009120	S
TCONS_00009121	P
TCONS_00009125	P
TCONS_00009127	P
TCONS_00009128	S
TCONS_00009129	S
TCONS_00009130	O
TCONS_00009131	E
TCONS_00009134	P
TCONS_00009136	P
TCONS_00009137	P
TCONS_00009144	T
TCONS_00009145	T
TCONS_00009148	O
TCONS_00009149	O
TCONS_00009150	A
TCONS_00009151	S
TCONS_00009152	S
TCONS_00009155	G
TCONS_00009156	G
TCONS_00009158	T
TCONS_00009159	U
TCONS_00009160	O
TCONS_00009161	S
TCONS_00009163	K
TCONS_00009166	U
TCONS_00009168	S
TCONS_00009169	S
TCONS_00009170	O
TCONS_00009170	T
TCONS_00009172	G
TCONS_00009173	E
TCONS_00009175	S
TCONS_00009177	P
TCONS_00009178	S
TCONS_00009179	J
TCONS_00009180	P
TCONS_00009182	T
TCONS_00009182	Z
TCONS_00009183	S
TCONS_00009186	E
TCONS_00009187	E
TCONS_00009188	E
TCONS_00009189	E
TCONS_00009190	E
TCONS_00009190	H
TCONS_00009191	U
TCONS_00009192	F
TCONS_00009195	C
TCONS_00009196	J
TCONS_00009199	K
TCONS_00009200	T
TCONS_00009201	S
TCONS_00009202	T
TCONS_00009203	T
TCONS_00009204	G
TCONS_00009205	I
TCONS_00009208	I
TCONS_00009209	I
TCONS_00009210	I
TCONS_00009211	F
TCONS_00009213	F
TCONS_00009214	F
TCONS_00009216	P
TCONS_00009219	Q
TCONS_00009220	S
TCONS_00009221	P
TCONS_00009222	S
TCONS_00009223	S
TCONS_00009224	O
TCONS_00009225	O
TCONS_00009226	P
TCONS_00009227	P
TCONS_00009228	O
TCONS_00009229	O
TCONS_00009230	B
TCONS_00009230	K
TCONS_00009236	T
TCONS_00009238	S
TCONS_00009244	D
TCONS_00009245	D
TCONS_00009249	G
TCONS_00009253	K
TCONS_00009257	G
TCONS_00009261	P
TCONS_00009265	S
TCONS_00009267	T
TCONS_00009268	T
TCONS_00009269	P
TCONS_00009269	T
TCONS_00009270	T
TCONS_00009271	P
TCONS_00009271	T
TCONS_00009272	S
TCONS_00009273	S
TCONS_00009274	U
TCONS_00009277	S
TCONS_00009278	Y
TCONS_00009283	T
TCONS_00009288	C
TCONS_00009289	I
TCONS_00009291	I
TCONS_00009293	J
TCONS_00009296	U
TCONS_00009296	Y
TCONS_00009297	O
TCONS_00009297	T
TCONS_00009298	O
TCONS_00009298	T
TCONS_00009299	T
TCONS_00009301	E
TCONS_00009302	U
TCONS_00009303	K
TCONS_00009304	J
TCONS_00009304	O
TCONS_00009304	T
TCONS_00009306	S
TCONS_00009307	Q
TCONS_00009308	Q
TCONS_00009310	Q
TCONS_00009314	Q
TCONS_00009315	Q
TCONS_00009320	O
TCONS_00009322	O
TCONS_00009329	Z
TCONS_00009331	U
TCONS_00009332	J
TCONS_00009333	A
TCONS_00009337	K
TCONS_00009338	I
TCONS_00009339	U
TCONS_00009340	K
TCONS_00009341	T
TCONS_00009342	T
TCONS_00009343	T
TCONS_00009344	T
TCONS_00009345	S
TCONS_00009346	S
TCONS_00009347	O
TCONS_00009348	U
TCONS_00009349	N
TCONS_00009350	O
TCONS_00009351	O
TCONS_00009352	T
TCONS_00009353	S
TCONS_00009356	S
TCONS_00009358	S
TCONS_00009364	T
TCONS_00009365	T
TCONS_00009366	T
TCONS_00009368	J
TCONS_00009369	S
TCONS_00009371	S
TCONS_00009372	S
TCONS_00009373	K
TCONS_00009375	S
TCONS_00009381	O
TCONS_00009382	E
TCONS_00009390	K
TCONS_00009395	S
TCONS_00009396	O
TCONS_00009397	T
TCONS_00009400	P
TCONS_00009401	C
TCONS_00009402	S
TCONS_00009403	C
TCONS_00009406	L
TCONS_00009407	T
TCONS_00009409	S
TCONS_00009410	P
TCONS_00009413	K
TCONS_00009415	S
TCONS_00009419	A
TCONS_00009423	T
TCONS_00009426	T
TCONS_00009427	S
TCONS_00009428	O
TCONS_00009430	P
TCONS_00009433	S
TCONS_00009435	O
TCONS_00009436	T
TCONS_00009440	S
TCONS_00009441	P
TCONS_00009442	G
TCONS_00009443	T
TCONS_00009445	A
TCONS_00009447	S
TCONS_00009449	S
TCONS_00009450	S
TCONS_00009451	S
TCONS_00009452	O
TCONS_00009453	T
TCONS_00009454	E
TCONS_00009456	K
TCONS_00009459	S
TCONS_00009462	K
TCONS_00009468	D
TCONS_00009469	S
TCONS_00009470	L
TCONS_00009471	S
TCONS_00009472	S
TCONS_00009473	T
TCONS_00009476	D
TCONS_00009477	D
TCONS_00009485	G
TCONS_00009487	J
TCONS_00009488	T
TCONS_00009489	S
TCONS_00009494	P
TCONS_00009495	Q
TCONS_00009497	T
TCONS_00009498	O
TCONS_00009499	D
TCONS_00009504	A
TCONS_00009505	C
TCONS_00009506	G
TCONS_00009507	T
TCONS_00009508	S
TCONS_00009509	Q
TCONS_00009510	Q
TCONS_00009513	S
TCONS_00009514	E
TCONS_00009515	S
TCONS_00009516	S
TCONS_00009517	U
TCONS_00009517	Y
TCONS_00009518	Z
TCONS_00009521	Z
TCONS_00009523	T
TCONS_00009527	T
TCONS_00009528	T
TCONS_00009534	A
TCONS_00009535	T
TCONS_00009539	Q
TCONS_00009542	L
TCONS_00009543	S
TCONS_00009545	T
TCONS_00009548	T
TCONS_00009552	S
TCONS_00009553	U
TCONS_00009554	S
TCONS_00009555	E
TCONS_00009555	Q
TCONS_00009556	E
TCONS_00009556	Q
TCONS_00009559	O
TCONS_00009561	E
TCONS_00009561	Q
TCONS_00009563	S
TCONS_00009565	S
TCONS_00009570	J
TCONS_00009571	D
TCONS_00009572	J
TCONS_00009573	D
TCONS_00009576	O
TCONS_00009578	U
TCONS_00009579	G
TCONS_00009581	S
TCONS_00009582	P
TCONS_00009583	S
TCONS_00009586	W
TCONS_00009589	P
TCONS_00009589	T
TCONS_00009594	S
TCONS_00009596	S
TCONS_00009597	U
TCONS_00009599	O
TCONS_00009605	T
TCONS_00009606	E
TCONS_00009607	T
TCONS_00009611	K
TCONS_00009612	C
TCONS_00009613	C
TCONS_00009615	C
TCONS_00009618	C
TCONS_00009620	P
TCONS_00009622	K
TCONS_00009626	O
TCONS_00009627	K
TCONS_00009628	K
TCONS_00009629	S
TCONS_00009633	O
TCONS_00009642	T
TCONS_00009645	T
TCONS_00009649	Z
TCONS_00009650	S
TCONS_00009651	T
TCONS_00009652	O
TCONS_00009653	S
TCONS_00009654	G
TCONS_00009655	U
TCONS_00009656	T
TCONS_00009660	A
TCONS_00009662	U
TCONS_00009663	U
TCONS_00009664	T
TCONS_00009665	C
TCONS_00009666	O
TCONS_00009673	P
TCONS_00009676	U
TCONS_00009678	B
TCONS_00009680	P
TCONS_00009682	P
TCONS_00009684	P
TCONS_00009685	T
TCONS_00009686	L
TCONS_00009689	K
TCONS_00009690	O
TCONS_00009691	E
TCONS_00009692	B
TCONS_00009692	L
TCONS_00009693	K
TCONS_00009697	D
TCONS_00009700	B
TCONS_00009701	S
TCONS_00009705	S
TCONS_00009709	U
TCONS_00009710	S
TCONS_00009711	S
TCONS_00009712	Q
TCONS_00009713	G
TCONS_00009714	S
TCONS_00009715	I
TCONS_00009716	L
TCONS_00009717	G
TCONS_00009718	G
TCONS_00009719	G
TCONS_00009721	G
TCONS_00009722	G
TCONS_00009723	K
TCONS_00009724	W
TCONS_00009725	S
TCONS_00009727	S
TCONS_00009730	H
TCONS_00009731	S
TCONS_00009733	K
TCONS_00009734	Q
TCONS_00009735	F
TCONS_00009739	S
TCONS_00009740	J
TCONS_00009744	E
TCONS_00009745	S
TCONS_00009746	H
TCONS_00009747	H
TCONS_00009748	H
TCONS_00009749	L
TCONS_00009750	H
TCONS_00009751	T
TCONS_00009751	V
TCONS_00009752	P
TCONS_00009754	T
TCONS_00009755	T
TCONS_00009756	T
TCONS_00009757	V
TCONS_00009759	D
TCONS_00009762	T
TCONS_00009763	A
TCONS_00009764	O
TCONS_00009774	T
TCONS_00009775	S
TCONS_00009779	A
TCONS_00009783	A
TCONS_00009784	F
TCONS_00009786	S
TCONS_00009790	Q
TCONS_00009792	Q
TCONS_00009793	Q
TCONS_00009795	S
TCONS_00009796	T
TCONS_00009797	S
TCONS_00009801	S
TCONS_00009804	T
TCONS_00009806	T
TCONS_00009809	S
TCONS_00009810	T
TCONS_00009811	S
TCONS_00009812	K
TCONS_00009817	S
TCONS_00009819	S
TCONS_00009824	S
TCONS_00009825	G
TCONS_00009826	G
TCONS_00009827	A
TCONS_00009828	G
TCONS_00009829	G
TCONS_00009830	S
TCONS_00009834	U
TCONS_00009840	T
TCONS_00009842	S
TCONS_00009844	J
TCONS_00009846	O
TCONS_00009847	Z
TCONS_00009848	T
TCONS_00009849	S
TCONS_00009850	S
TCONS_00009852	S
TCONS_00009854	O
TCONS_00009858	K
TCONS_00009859	K
TCONS_00009860	T
TCONS_00009862	T
TCONS_00009863	C
TCONS_00009864	M
TCONS_00009865	S
TCONS_00009868	T
TCONS_00009869	S
TCONS_00009870	T
TCONS_00009871	T
TCONS_00009872	S
TCONS_00009874	S
TCONS_00009876	S
TCONS_00009877	S
TCONS_00009878	S
TCONS_00009879	T
TCONS_00009883	T
TCONS_00009885	O
TCONS_00009887	D
TCONS_00009893	P
TCONS_00009899	D
TCONS_00009899	O
TCONS_00009905	O
TCONS_00009906	O
TCONS_00009907	O
TCONS_00009908	S
TCONS_00009909	T
TCONS_00009911	J
TCONS_00009913	P
TCONS_00009916	K
TCONS_00009918	U
TCONS_00009919	Q
TCONS_00009920	S
TCONS_00009921	J
TCONS_00009923	Q
TCONS_00009924	S
TCONS_00009925	S
TCONS_00009928	S
TCONS_00009931	S
TCONS_00009932	K
TCONS_00009933	S
TCONS_00009935	T
TCONS_00009936	E
TCONS_00009940	Q
TCONS_00009941	S
TCONS_00009942	S
TCONS_00009944	S
TCONS_00009947	T
TCONS_00009948	E
TCONS_00009953	S
TCONS_00009954	T
TCONS_00009958	O
TCONS_00009959	O
TCONS_00009961	Q
TCONS_00009963	Q
TCONS_00009964	Q
TCONS_00009965	Q
TCONS_00009966	T
TCONS_00009967	G
TCONS_00009969	S
TCONS_00009970	D
TCONS_00009971	P
TCONS_00009974	U
TCONS_00009978	S
TCONS_00009979	U
TCONS_00009992	T
TCONS_00009994	T
TCONS_00009996	T
TCONS_00009996	Z
TCONS_00009997	E
TCONS_00009998	E
TCONS_00010000	S
TCONS_00010003	L
TCONS_00010004	S
TCONS_00010006	Q
TCONS_00010007	Q
TCONS_00010008	K
TCONS_00010009	Q
TCONS_00010010	S
TCONS_00010011	S
TCONS_00010012	S
TCONS_00010014	S
TCONS_00010016	S
TCONS_00010018	O
TCONS_00010019	U
TCONS_00010023	O
TCONS_00010025	P
TCONS_00010031	P
TCONS_00010032	P
TCONS_00010033	P
TCONS_00010034	P
TCONS_00010036	I
TCONS_00010038	T
TCONS_00010042	S
TCONS_00010043	Z
TCONS_00010044	E
TCONS_00010045	G
TCONS_00010046	V
TCONS_00010051	I
TCONS_00010051	U
TCONS_00010052	E
TCONS_00010053	O
TCONS_00010055	S
TCONS_00010056	S
TCONS_00010057	U
TCONS_00010058	Z
TCONS_00010065	A
TCONS_00010067	K
TCONS_00010068	K
TCONS_00010070	K
TCONS_00010072	S
TCONS_00010073	S
TCONS_00010074	P
TCONS_00010080	Z
TCONS_00010081	G
TCONS_00010085	I
TCONS_00010086	T
TCONS_00010089	S
TCONS_00010091	G
TCONS_00010095	O
TCONS_00010095	T
TCONS_00010097	O
TCONS_00010098	Z
TCONS_00010102	U
TCONS_00010103	E
TCONS_00010106	J
TCONS_00010109	O
TCONS_00010112	T
TCONS_00010113	J
TCONS_00010115	S
TCONS_00010116	F
TCONS_00010118	S
TCONS_00010119	A
TCONS_00010120	L
TCONS_00010121	I
TCONS_00010122	S
TCONS_00010125	H
TCONS_00010126	T
TCONS_00010127	A
TCONS_00010129	K
TCONS_00010130	S
TCONS_00010131	S
TCONS_00010132	H
TCONS_00010133	C
TCONS_00010137	Q
TCONS_00010138	F
TCONS_00010139	S
TCONS_00010143	K
TCONS_00010146	P
TCONS_00010146	T
TCONS_00010147	D
TCONS_00010148	O
TCONS_00010148	P
TCONS_00010149	O
TCONS_00010149	P
TCONS_00010152	O
TCONS_00010152	P
TCONS_00010153	O
TCONS_00010153	P
TCONS_00010154	O
TCONS_00010154	P
TCONS_00010155	O
TCONS_00010155	P
TCONS_00010158	Q
TCONS_00010159	Q
TCONS_00010160	Q
TCONS_00010161	T
TCONS_00010164	S
TCONS_00010165	O
TCONS_00010166	S
TCONS_00010170	I
TCONS_00010171	I
TCONS_00010172	I
TCONS_00010173	G
TCONS_00010176	K
TCONS_00010177	I
TCONS_00010179	I
TCONS_00010184	A
TCONS_00010185	A
TCONS_00010186	J
TCONS_00010188	S
TCONS_00010189	L
TCONS_00010190	B
TCONS_00010191	E
TCONS_00010193	E
TCONS_00010194	A
TCONS_00010196	I
TCONS_00010197	I
TCONS_00010200	I
TCONS_00010201	G
TCONS_00010202	G
TCONS_00010203	K
TCONS_00010204	Z
TCONS_00010205	Q
TCONS_00010206	Q
TCONS_00010207	S
TCONS_00010208	U
TCONS_00010212	S
TCONS_00010216	P
TCONS_00010217	S
TCONS_00010218	A
TCONS_00010219	O
TCONS_00010220	S
TCONS_00010221	I
TCONS_00010222	T
TCONS_00010225	S
TCONS_00010226	S
TCONS_00010227	S
TCONS_00010229	S
TCONS_00010230	S
TCONS_00010231	S
TCONS_00010232	H
TCONS_00010234	M
TCONS_00010237	U
TCONS_00010239	A
TCONS_00010243	T
TCONS_00010244	S
TCONS_00010246	U
TCONS_00010247	S
TCONS_00010249	T
TCONS_00010253	T
TCONS_00010254	S
TCONS_00010255	S
TCONS_00010263	T
TCONS_00010265	U
TCONS_00010267	T
TCONS_00010279	D
TCONS_00010279	Z
TCONS_00010281	O
TCONS_00010287	I
TCONS_00010289	S
TCONS_00010291	G
TCONS_00010293	S
TCONS_00010294	S
TCONS_00010295	T
TCONS_00010298	L
TCONS_00010300	S
TCONS_00010302	U
TCONS_00010304	S
TCONS_00010306	S
TCONS_00010307	K
TCONS_00010310	K
TCONS_00010311	K
TCONS_00010312	K
TCONS_00010313	K
TCONS_00010317	K
TCONS_00010318	K
TCONS_00010320	O
TCONS_00010329	S
TCONS_00010330	S
TCONS_00010333	Z
TCONS_00010334	G
TCONS_00010339	K
TCONS_00010343	K
TCONS_00010344	D
TCONS_00010351	G
TCONS_00010367	K
TCONS_00010378	T
TCONS_00010379	S
TCONS_00010380	K
TCONS_00010381	S
TCONS_00010383	M
TCONS_00010383	O
TCONS_00010384	K
TCONS_00010385	I
TCONS_00010386	I
TCONS_00010387	S
TCONS_00010388	I
TCONS_00010389	I
TCONS_00010391	I
TCONS_00010393	I
TCONS_00010394	I
TCONS_00010396	I
TCONS_00010397	U
TCONS_00010399	S
TCONS_00010401	S
TCONS_00010402	P
TCONS_00010403	G
TCONS_00010405	E
TCONS_00010409	S
TCONS_00010410	S
TCONS_00010411	S
TCONS_00010412	B
TCONS_00010412	K
TCONS_00010413	O
TCONS_00010414	O
TCONS_00010416	E
TCONS_00010417	I
TCONS_00010418	G
TCONS_00010419	C
TCONS_00010420	C
TCONS_00010421	C
TCONS_00010423	S
TCONS_00010424	S
TCONS_00010425	K
TCONS_00010427	P
TCONS_00010429	P
TCONS_00010431	P
TCONS_00010432	P
TCONS_00010433	P
TCONS_00010434	S
TCONS_00010435	T
TCONS_00010436	J
TCONS_00010439	T
TCONS_00010440	O
TCONS_00010442	C
TCONS_00010443	P
TCONS_00010444	P
TCONS_00010445	P
TCONS_00010446	P
TCONS_00010448	P
TCONS_00010453	T
TCONS_00010459	W
TCONS_00010461	O
TCONS_00010463	S
TCONS_00010464	J
TCONS_00010465	S
TCONS_00010468	G
TCONS_00010468	O
TCONS_00010468	T
TCONS_00010472	B
TCONS_00010473	S
TCONS_00010481	V
TCONS_00010482	V
TCONS_00010485	U
TCONS_00010489	O
TCONS_00010490	I
TCONS_00010492	S
TCONS_00010493	K
TCONS_00010498	S
TCONS_00010499	Z
TCONS_00010500	A
TCONS_00010501	T
TCONS_00010502	L
TCONS_00010503	O
TCONS_00010505	E
TCONS_00010506	E
TCONS_00010507	E
TCONS_00010510	E
TCONS_00010514	J
TCONS_00010515	J
TCONS_00010516	G
TCONS_00010518	J
TCONS_00010518	K
TCONS_00010521	K
TCONS_00010521	T
TCONS_00010522	K
TCONS_00010522	T
TCONS_00010524	S
TCONS_00010525	O
TCONS_00010526	S
TCONS_00010527	G
TCONS_00010531	S
TCONS_00010534	L
TCONS_00010537	I
TCONS_00010541	T
TCONS_00010544	U
TCONS_00010548	T
TCONS_00010550	T
TCONS_00010551	O
TCONS_00010553	L
TCONS_00010554	S
TCONS_00010555	S
TCONS_00010557	S
TCONS_00010558	K
TCONS_00010559	S
TCONS_00010560	O
TCONS_00010564	T
TCONS_00010566	O
TCONS_00010569	S
TCONS_00010570	L
TCONS_00010573	U
TCONS_00010574	U
TCONS_00010575	T
TCONS_00010576	S
TCONS_00010577	S
TCONS_00010578	S
TCONS_00010580	A
TCONS_00010583	E
TCONS_00010585	O
TCONS_00010586	P
TCONS_00010587	P
TCONS_00010590	P
TCONS_00010591	Q
TCONS_00010592	W
TCONS_00010593	W
TCONS_00010594	W
TCONS_00010595	W
TCONS_00010596	S
TCONS_00010597	S
TCONS_00010599	T
TCONS_00010601	I
TCONS_00010602	F
TCONS_00010603	F
TCONS_00010608	L
TCONS_00010612	L
TCONS_00010613	S
TCONS_00010618	F
TCONS_00010619	T
TCONS_00010632	O
TCONS_00010636	T
TCONS_00010636	U
TCONS_00010637	T
TCONS_00010639	T
TCONS_00010640	U
TCONS_00010641	S
TCONS_00010642	S
TCONS_00010643	W
TCONS_00010645	O
TCONS_00010646	L
TCONS_00010647	T
TCONS_00010648	S
TCONS_00010649	K
TCONS_00010652	T
TCONS_00010653	T
TCONS_00010655	P
TCONS_00010658	P
TCONS_00010659	P
TCONS_00010660	O
TCONS_00010661	O
TCONS_00010662	O
TCONS_00010667	T
TCONS_00010670	K
TCONS_00010677	K
TCONS_00010681	S
TCONS_00010682	S
TCONS_00010685	S
TCONS_00010691	J
TCONS_00010696	P
TCONS_00010696	T
TCONS_00010698	K
TCONS_00010700	F
TCONS_00010701	S
TCONS_00010706	K
TCONS_00010708	B
TCONS_00010709	S
TCONS_00010710	E
TCONS_00010712	J
TCONS_00010718	S
TCONS_00010719	O
TCONS_00010721	T
TCONS_00010722	O
TCONS_00010724	S
TCONS_00010725	E
TCONS_00010726	S
TCONS_00010728	S
TCONS_00010729	L
TCONS_00010731	F
TCONS_00010732	S
TCONS_00010734	K
TCONS_00010736	B
TCONS_00010736	T
TCONS_00010737	S
TCONS_00010738	U
TCONS_00010739	O
TCONS_00010740	O
TCONS_00010741	G
TCONS_00010742	K
TCONS_00010744	U
TCONS_00010745	J
TCONS_00010746	E
TCONS_00010747	S
TCONS_00010748	S
TCONS_00010753	A
TCONS_00010756	U
TCONS_00010757	J
TCONS_00010760	S
TCONS_00010761	S
TCONS_00010762	C
TCONS_00010763	O
TCONS_00010764	G
TCONS_00010765	J
TCONS_00010766	H
TCONS_00010767	J
TCONS_00010771	S
TCONS_00010772	K
TCONS_00010774	K
TCONS_00010775	W
TCONS_00010776	S
TCONS_00010777	O
TCONS_00010778	P
TCONS_00010779	S
TCONS_00010780	I
TCONS_00010782	J
TCONS_00010786	S
TCONS_00010788	S
TCONS_00010794	S
TCONS_00010797	K
TCONS_00010798	K
TCONS_00010799	L
TCONS_00010802	K
TCONS_00010804	S
TCONS_00010805	A
TCONS_00010810	A
TCONS_00010816	I
TCONS_00010817	K
TCONS_00010818	T
TCONS_00010821	E
TCONS_00010821	Q
TCONS_00010822	S
TCONS_00010823	U
TCONS_00010824	O
TCONS_00010825	T
TCONS_00010827	T
TCONS_00010828	S
TCONS_00010830	L
TCONS_00010837	U
TCONS_00010841	S
TCONS_00010843	U
TCONS_00010844	K
TCONS_00010845	S
TCONS_00010847	D
TCONS_00010847	V
TCONS_00010848	T
TCONS_00010849	S
TCONS_00010852	S
TCONS_00010855	Q
TCONS_00010859	Q
TCONS_00010860	T
TCONS_00010862	S
TCONS_00010864	T
TCONS_00010865	G
TCONS_00010866	G
TCONS_00010868	C
TCONS_00010870	A
TCONS_00010878	T
TCONS_00010886	P
TCONS_00010889	O
TCONS_00010890	C
TCONS_00010891	T
TCONS_00010892	S
TCONS_00010894	S
TCONS_00010895	Z
TCONS_00010896	S
TCONS_00010897	S
TCONS_00010900	S
TCONS_00010902	L
TCONS_00010902	T
TCONS_00010903	Q
TCONS_00010904	Q
TCONS_00010906	L
TCONS_00010906	T
TCONS_00010908	O
TCONS_00010911	G
TCONS_00010912	G
TCONS_00010913	G
TCONS_00010919	S
TCONS_00010920	M
TCONS_00010921	G
TCONS_00010922	S
TCONS_00010923	U
TCONS_00010924	S
TCONS_00010926	Z
TCONS_00010929	T
TCONS_00010930	S
TCONS_00010931	O
TCONS_00010936	S
TCONS_00010938	P
TCONS_00010941	S
TCONS_00010942	K
TCONS_00010944	A
TCONS_00010944	L
TCONS_00010948	T
TCONS_00010951	O
TCONS_00010953	W
TCONS_00010955	M
TCONS_00010955	V
TCONS_00010956	C
TCONS_00010957	T
TCONS_00010958	U
TCONS_00010959	S
TCONS_00010960	K
TCONS_00010962	S
TCONS_00010964	Z
TCONS_00010968	S
TCONS_00010970	M
TCONS_00010972	P
TCONS_00010976	T
TCONS_00010978	E
TCONS_00010985	S
TCONS_00010986	T
TCONS_00010987	S
TCONS_00010988	Q
TCONS_00010990	Z
TCONS_00010993	B
TCONS_00010993	K
TCONS_00010994	F
TCONS_00010996	T
TCONS_00010999	K
TCONS_00011003	S
TCONS_00011005	P
TCONS_00011007	P
TCONS_00011008	S
TCONS_00011009	S
TCONS_00011012	S
TCONS_00011013	S
TCONS_00011014	J
TCONS_00011016	A
TCONS_00011017	K
TCONS_00011018	D
TCONS_00011018	T
TCONS_00011019	A
TCONS_00011020	K
TCONS_00011021	J
TCONS_00011023	T
TCONS_00011025	T
TCONS_00011027	O
TCONS_00011030	Q
TCONS_00011031	U
TCONS_00011032	T
TCONS_00011034	T
TCONS_00011035	S
TCONS_00011038	T
TCONS_00011039	U
TCONS_00011040	U
TCONS_00011041	U
TCONS_00011046	O
TCONS_00011047	T
TCONS_00011049	M
TCONS_00011050	O
TCONS_00011051	O
TCONS_00011052	K
TCONS_00011055	L
TCONS_00011057	T
TCONS_00011058	K
TCONS_00011059	L
TCONS_00011061	O
TCONS_00011061	T
TCONS_00011061	U
TCONS_00011062	S
TCONS_00011063	S
TCONS_00011065	O
TCONS_00011066	I
TCONS_00011067	I
TCONS_00011068	I
TCONS_00011069	S
TCONS_00011070	T
TCONS_00011075	O
TCONS_00011077	U
TCONS_00011077	Y
TCONS_00011079	Q
TCONS_00011081	O
TCONS_00011082	S
TCONS_00011083	S
TCONS_00011084	S
TCONS_00011085	C
TCONS_00011087	O
TCONS_00011089	P
TCONS_00011090	S
TCONS_00011094	S
TCONS_00011099	S
TCONS_00011100	S
TCONS_00011101	J
TCONS_00011107	S
TCONS_00011108	O
TCONS_00011117	G
TCONS_00011119	O
TCONS_00011122	Z
TCONS_00011130	T
TCONS_00011131	O
TCONS_00011132	U
TCONS_00011133	A
TCONS_00011134	A
TCONS_00011135	A
TCONS_00011136	S
TCONS_00011137	Q
TCONS_00011139	U
TCONS_00011140	K
TCONS_00011141	Z
TCONS_00011142	K
TCONS_00011143	Z
TCONS_00011145	T
TCONS_00011147	L
TCONS_00011151	G
TCONS_00011152	G
TCONS_00011154	J
TCONS_00011160	T
TCONS_00011164	J
TCONS_00011165	T
TCONS_00011167	A
TCONS_00011168	G
TCONS_00011169	T
TCONS_00011170	C
TCONS_00011171	C
TCONS_00011173	S
TCONS_00011178	T
TCONS_00011180	T
TCONS_00011182	G
TCONS_00011183	O
TCONS_00011184	J
TCONS_00011185	U
TCONS_00011190	K
TCONS_00011194	S
TCONS_00011195	K
TCONS_00011196	Z
TCONS_00011200	T
TCONS_00011201	S
TCONS_00011202	I
TCONS_00011204	O
TCONS_00011206	S
TCONS_00011207	T
TCONS_00011209	T
TCONS_00011211	T
TCONS_00011213	T
TCONS_00011214	T
TCONS_00011216	I
TCONS_00011217	S
TCONS_00011218	P
TCONS_00011219	P
TCONS_00011220	T
TCONS_00011224	A
TCONS_00011225	U
TCONS_00011227	L
TCONS_00011228	O
TCONS_00011229	O
TCONS_00011231	S
TCONS_00011232	S
TCONS_00011233	S
TCONS_00011237	S
TCONS_00011247	S
TCONS_00011248	S
TCONS_00011250	A
TCONS_00011251	S
TCONS_00011252	S
TCONS_00011254	A
TCONS_00011259	S
TCONS_00011260	A
TCONS_00011261	S
TCONS_00011262	T
TCONS_00011263	T
TCONS_00011264	T
TCONS_00011270	A
TCONS_00011271	S
TCONS_00011272	J
TCONS_00011273	S
TCONS_00011274	F
TCONS_00011275	F
TCONS_00011277	F
TCONS_00011279	O
TCONS_00011281	O
TCONS_00011282	O
TCONS_00011283	T
TCONS_00011285	A
TCONS_00011287	I
TCONS_00011290	S
TCONS_00011292	A
TCONS_00011294	S
TCONS_00011295	J
TCONS_00011296	S
TCONS_00011297	F
TCONS_00011298	F
TCONS_00011299	O
TCONS_00011300	O
TCONS_00011301	O
TCONS_00011302	O
TCONS_00011303	T
TCONS_00011308	S
TCONS_00011309	A
TCONS_00011312	I
TCONS_00011315	S
TCONS_00011316	G
TCONS_00011316	M
TCONS_00011319	S
TCONS_00011322	S
TCONS_00011327	K
TCONS_00011328	S
TCONS_00011330	S
TCONS_00011331	S
TCONS_00011332	G
TCONS_00011333	O
TCONS_00011334	S
TCONS_00011336	K
TCONS_00011337	T
TCONS_00011338	P
TCONS_00011339	P
TCONS_00011340	P
TCONS_00011341	P
TCONS_00011342	P
TCONS_00011343	P
TCONS_00011344	P
TCONS_00011345	P
TCONS_00011347	P
TCONS_00011352	Z
TCONS_00011353	S
TCONS_00011357	K
