GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG05584.1~~OFUSG05584.1	OFUSG05584.1.p1
GENE.OFUSG05584.1~~OFUSG05584.1	OFUSG05584.1.p1
GENE.OFUSG05584.1~~OFUSG05584.1	OFUSG05584.1.p1
GENE.OFUSG05585.1~~OFUSG05585.1	OFUSG05585.1.p1
GENE.OFUSG05585.1~~OFUSG05585.1	OFUSG05585.1.p1
GENE.OFUSG05585.1~~OFUSG05585.1	OFUSG05585.1.p1
GENE.OFUSG05585.1~~OFUSG05585.1	OFUSG05585.1.p1
GENE.OFUSG05585.1~~OFUSG05585.1	OFUSG05585.1.p1
GENE.OFUSG05586.1~~OFUSG05586.1	OFUSG05586.1.p1
GENE.OFUSG05591.1~~OFUSG05591.1	OFUSG05591.1.p1
GENE.OFUSG05595.1~~OFUSG05595.1	OFUSG05595.1.p1
GENE.OFUSG05597.1~~OFUSG05597.1	OFUSG05597.1.p1
GENE.OFUSG05602.1~~OFUSG05602.1	OFUSG05602.1.p1
GENE.OFUSG05603.1~~OFUSG05603.1	OFUSG05603.1.p1
GENE.OFUSG05604.1~~OFUSG05604.1	OFUSG05604.1.p1
GENE.OFUSG05616.1~~OFUSG05616.1	OFUSG05616.1.p1
GENE.OFUSG05618.1~~OFUSG05618.1	OFUSG05618.1.p1
GENE.OFUSG05619.1~~OFUSG05619.1	OFUSG05619.1.p1
GENE.OFUSG05621.1~~OFUSG05621.1	OFUSG05621.1.p1
GENE.OFUSG05622.1~~OFUSG05622.1	OFUSG05622.1.p1
GENE.OFUSG05624.1~~OFUSG05624.1	OFUSG05624.1.p1
GENE.OFUSG05630.1~~OFUSG05630.1	OFUSG05630.1.p1
GENE.OFUSG05633.1~~OFUSG05633.1	OFUSG05633.1.p1
GENE.OFUSG05636.1~~OFUSG05636.1	OFUSG05636.1.p1
GENE.OFUSG05641.1~~OFUSG05641.1	OFUSG05641.1.p1
GENE.OFUSG05643.1~~OFUSG05643.1	OFUSG05643.1.p1
GENE.OFUSG05645.1~~OFUSG05645.1	OFUSG05645.1.p1
GENE.OFUSG05654.1~~OFUSG05654.1	OFUSG05654.1.p1
GENE.OFUSG05656.1~~OFUSG05656.1	OFUSG05656.1.p1
GENE.OFUSG05657.1~~OFUSG05657.1	OFUSG05657.1.p1
GENE.OFUSG05659.1~~OFUSG05659.1	OFUSG05659.1.p1
GENE.OFUSG05660.1~~OFUSG05660.1	OFUSG05660.1.p1
GENE.OFUSG05661.1~~OFUSG05661.1	OFUSG05661.1.p1
GENE.OFUSG05664.1~~OFUSG05664.1	OFUSG05664.1.p1
GENE.OFUSG05666.1~~OFUSG05666.1	OFUSG05666.1.p1
GENE.OFUSG05668.1~~OFUSG05668.1	OFUSG05668.1.p1
GENE.OFUSG05684.1~~OFUSG05684.1	OFUSG05684.1.p1
GENE.OFUSG05685.1~~OFUSG05685.1	OFUSG05685.1.p1
GENE.OFUSG05691.1~~OFUSG05691.1	OFUSG05691.1.p1
GENE.OFUSG05696.1~~OFUSG05696.1	OFUSG05696.1.p1
GENE.OFUSG05699.1~~OFUSG05699.1	OFUSG05699.1.p1
GENE.OFUSG05703.1~~OFUSG05703.1	OFUSG05703.1.p1
GENE.OFUSG05704.1~~OFUSG05704.1	OFUSG05704.1.p1
GENE.OFUSG05705.1~~OFUSG05705.1	OFUSG05705.1.p1
GENE.OFUSG05707.1~~OFUSG05707.1	OFUSG05707.1.p1
GENE.OFUSG05709.1~~OFUSG05709.1	OFUSG05709.1.p1
GENE.OFUSG05724.1~~OFUSG05724.1	OFUSG05724.1.p1
GENE.OFUSG05725.1~~OFUSG05725.1	OFUSG05725.1.p1
GENE.OFUSG05733.1~~OFUSG05733.1	OFUSG05733.1.p1
GENE.OFUSG05735.1~~OFUSG05735.1	OFUSG05735.1.p1
GENE.OFUSG05737.1~~OFUSG05737.1	OFUSG05737.1.p1
GENE.OFUSG05741.1~~OFUSG05741.1	OFUSG05741.1.p1
GENE.OFUSG05743.1~~OFUSG05743.1	OFUSG05743.1.p1
GENE.OFUSG05748.1~~OFUSG05748.1	OFUSG05748.1.p1
GENE.OFUSG05753.1~~OFUSG05753.1	OFUSG05753.1.p1
GENE.OFUSG05753.1~~OFUSG05753.1	OFUSG05753.1.p1
GENE.OFUSG05759.1~~OFUSG05759.1	OFUSG05759.1.p1
GENE.OFUSG05759.1~~OFUSG05759.1	OFUSG05759.1.p1
GENE.OFUSG05763.1~~OFUSG05763.1	OFUSG05763.1.p1
GENE.OFUSG05765.1~~OFUSG05765.1	OFUSG05765.1.p1
GENE.OFUSG05765.1~~OFUSG05765.1	OFUSG05765.1.p1
GENE.OFUSG05765.1~~OFUSG05765.1	OFUSG05765.1.p1
GENE.OFUSG05765.1~~OFUSG05765.1	OFUSG05765.1.p1
GENE.OFUSG05766.1~~OFUSG05766.1	OFUSG05766.1.p1
GENE.OFUSG05767.1~~OFUSG05767.1	OFUSG05767.1.p1
GENE.OFUSG05769.1~~OFUSG05769.1	OFUSG05769.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05786.1~~OFUSG05786.1	OFUSG05786.1.p1
GENE.OFUSG05788.1~~OFUSG05788.1	OFUSG05788.1.p1
GENE.OFUSG05791.1~~OFUSG05791.1	OFUSG05791.1.p1
GENE.OFUSG05792.1~~OFUSG05792.1	OFUSG05792.1.p1
GENE.OFUSG05793.1~~OFUSG05793.1	OFUSG05793.1.p1
GENE.OFUSG05803.1~~OFUSG05803.1	OFUSG05803.1.p1
GENE.OFUSG05804.1~~OFUSG05804.1	OFUSG05804.1.p1
GENE.OFUSG05807.1~~OFUSG05807.1	OFUSG05807.1.p1
GENE.OFUSG05810.1~~OFUSG05810.1	OFUSG05810.1.p1
GENE.OFUSG05811.1~~OFUSG05811.1	OFUSG05811.1.p1
GENE.OFUSG05814.1~~OFUSG05814.1	OFUSG05814.1.p1
GENE.OFUSG05818.1~~OFUSG05818.1	OFUSG05818.1.p1
GENE.OFUSG05820.1~~OFUSG05820.1	OFUSG05820.1.p1
GENE.OFUSG05822.1~~OFUSG05822.1	OFUSG05822.1.p1
GENE.OFUSG05825.1~~OFUSG05825.1	OFUSG05825.1.p1
GENE.OFUSG05826.1~~OFUSG05826.1	OFUSG05826.1.p1
GENE.OFUSG05826.1~~OFUSG05826.1	OFUSG05826.1.p1
GENE.OFUSG05826.1~~OFUSG05826.1	OFUSG05826.1.p1
GENE.OFUSG05834.1~~OFUSG05834.1	OFUSG05834.1.p1
GENE.OFUSG05842.1~~OFUSG05842.1	OFUSG05842.1.p1
GENE.OFUSG05856.1~~OFUSG05856.1	OFUSG05856.1.p1
GENE.OFUSG05866.1~~OFUSG05866.1	OFUSG05866.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05867.1~~OFUSG05867.1	OFUSG05867.1.p1
GENE.OFUSG05885.1~~OFUSG05885.1	OFUSG05885.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05886.1~~OFUSG05886.1	OFUSG05886.1.p1
GENE.OFUSG05888.1~~OFUSG05888.1	OFUSG05888.1.p1
GENE.OFUSG05895.1~~OFUSG05895.1	OFUSG05895.1.p1
GENE.OFUSG05895.1~~OFUSG05895.1	OFUSG05895.1.p1
GENE.OFUSG05895.1~~OFUSG05895.1	OFUSG05895.1.p1
GENE.OFUSG05907.1~~OFUSG05907.1	OFUSG05907.1.p1
GENE.OFUSG05911.1~~OFUSG05911.1	OFUSG05911.1.p1
GENE.OFUSG05913.1~~OFUSG05913.1	OFUSG05913.1.p1
GENE.OFUSG05916.1~~OFUSG05916.1	OFUSG05916.1.p1
GENE.OFUSG05917.1~~OFUSG05917.1	OFUSG05917.1.p1
GENE.OFUSG05918.1~~OFUSG05918.1	OFUSG05918.1.p1
GENE.OFUSG05924.1~~OFUSG05924.1	OFUSG05924.1.p1
GENE.OFUSG05925.1~~OFUSG05925.1	OFUSG05925.1.p1
GENE.OFUSG05925.1~~OFUSG05925.1	OFUSG05925.1.p1
GENE.OFUSG05925.1~~OFUSG05925.1	OFUSG05925.1.p1
GENE.OFUSG05925.1~~OFUSG05925.1	OFUSG05925.1.p1
GENE.OFUSG05925.1~~OFUSG05925.1	OFUSG05925.1.p1
GENE.OFUSG05927.1~~OFUSG05927.1	OFUSG05927.1.p1
GENE.OFUSG05927.1~~OFUSG05927.1	OFUSG05927.1.p1
GENE.OFUSG05927.1~~OFUSG05927.1	OFUSG05927.1.p1
GENE.OFUSG05928.1~~OFUSG05928.1	OFUSG05928.1.p1
GENE.OFUSG05929.1~~OFUSG05929.1	OFUSG05929.1.p1
GENE.OFUSG05943.1~~OFUSG05943.1	OFUSG05943.1.p1
GENE.OFUSG05962.2~~OFUSG05962.2	OFUSG05962.2.p1
GENE.OFUSG05966.1~~OFUSG05966.1	OFUSG05966.1.p1
GENE.OFUSG05967.1~~OFUSG05967.1	OFUSG05967.1.p1
GENE.OFUSG05969.2~~OFUSG05969.2	OFUSG05969.2.p1
GENE.OFUSG05973.1~~OFUSG05973.1	OFUSG05973.1.p1
GENE.OFUSG05974.1~~OFUSG05974.1	OFUSG05974.1.p1
GENE.OFUSG05975.1~~OFUSG05975.1	OFUSG05975.1.p1
GENE.OFUSG05977.1~~OFUSG05977.1	OFUSG05977.1.p1
GENE.OFUSG05979.1~~OFUSG05979.1	OFUSG05979.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05982.1~~OFUSG05982.1	OFUSG05982.1.p1
GENE.OFUSG05984.1~~OFUSG05984.1	OFUSG05984.1.p1
GENE.OFUSG05997.1~~OFUSG05997.1	OFUSG05997.1.p1
GENE.OFUSG06010.1~~OFUSG06010.1	OFUSG06010.1.p1
GENE.OFUSG06011.2~~OFUSG06011.2	OFUSG06011.2.p1
GENE.OFUSG06016.1~~OFUSG06016.1	OFUSG06016.1.p1
GENE.OFUSG06018.1~~OFUSG06018.1	OFUSG06018.1.p1
GENE.OFUSG06019.1~~OFUSG06019.1	OFUSG06019.1.p1
GENE.OFUSG06027.1~~OFUSG06027.1	OFUSG06027.1.p1
GENE.OFUSG06028.1~~OFUSG06028.1	OFUSG06028.1.p1
GENE.OFUSG06029.1~~OFUSG06029.1	OFUSG06029.1.p1
GENE.OFUSG06032.1~~OFUSG06032.1	OFUSG06032.1.p1
GENE.OFUSG06033.1~~OFUSG06033.1	OFUSG06033.1.p1
GENE.OFUSG06038.1~~OFUSG06038.1	OFUSG06038.1.p1
GENE.OFUSG06041.1~~OFUSG06041.1	OFUSG06041.1.p1
GENE.OFUSG06045.1~~OFUSG06045.1	OFUSG06045.1.p1
GENE.OFUSG06046.1~~OFUSG06046.1	OFUSG06046.1.p1
GENE.OFUSG06061.1~~OFUSG06061.1	OFUSG06061.1.p1
GENE.OFUSG06063.1~~OFUSG06063.1	OFUSG06063.1.p1
GENE.OFUSG06066.1~~OFUSG06066.1	OFUSG06066.1.p1
GENE.OFUSG06067.1~~OFUSG06067.1	OFUSG06067.1.p1
GENE.OFUSG06074.1~~OFUSG06074.1	OFUSG06074.1.p1
GENE.OFUSG06076.1~~OFUSG06076.1	OFUSG06076.1.p1
GENE.OFUSG06083.1~~OFUSG06083.1	OFUSG06083.1.p1
GENE.OFUSG06087.1~~OFUSG06087.1	OFUSG06087.1.p1
GENE.OFUSG06097.1~~OFUSG06097.1	OFUSG06097.1.p1
GENE.OFUSG06108.1~~OFUSG06108.1	OFUSG06108.1.p1
GENE.OFUSG06112.1~~OFUSG06112.1	OFUSG06112.1.p1
GENE.OFUSG06112.1~~OFUSG06112.1	OFUSG06112.1.p1
GENE.OFUSG06112.1~~OFUSG06112.1	OFUSG06112.1.p1
GENE.OFUSG06121.1~~OFUSG06121.1	OFUSG06121.1.p1
GENE.OFUSG06124.1~~OFUSG06124.1	OFUSG06124.1.p1
GENE.OFUSG06128.1~~OFUSG06128.1	OFUSG06128.1.p1
GENE.OFUSG06132.1~~OFUSG06132.1	OFUSG06132.1.p1
GENE.OFUSG06152.1~~OFUSG06152.1	OFUSG06152.1.p1
GENE.OFUSG06165.1~~OFUSG06165.1	OFUSG06165.1.p1
GENE.OFUSG06169.1~~OFUSG06169.1	OFUSG06169.1.p1
GENE.OFUSG06172.1~~OFUSG06172.1	OFUSG06172.1.p1
GENE.OFUSG06177.1~~OFUSG06177.1	OFUSG06177.1.p1
GENE.OFUSG06190.1~~OFUSG06190.1	OFUSG06190.1.p1
GENE.OFUSG06197.1~~OFUSG06197.1	OFUSG06197.1.p1
GENE.OFUSG06199.1~~OFUSG06199.1	OFUSG06199.1.p1
GENE.OFUSG06200.1~~OFUSG06200.1	OFUSG06200.1.p1
GENE.OFUSG06203.1~~OFUSG06203.1	OFUSG06203.1.p1
GENE.OFUSG06215.1~~OFUSG06215.1	OFUSG06215.1.p1
GENE.OFUSG06218.1~~OFUSG06218.1	OFUSG06218.1.p1
GENE.OFUSG06254.1~~OFUSG06254.1	OFUSG06254.1.p1
GENE.OFUSG06267.1~~OFUSG06267.1	OFUSG06267.1.p1
GENE.OFUSG06272.1~~OFUSG06272.1	OFUSG06272.1.p1
GENE.OFUSG06278.1~~OFUSG06278.1	OFUSG06278.1.p1
GENE.OFUSG06279.1~~OFUSG06279.1	OFUSG06279.1.p1
GENE.OFUSG06280.1~~OFUSG06280.1	OFUSG06280.1.p1
GENE.OFUSG06281.1~~OFUSG06281.1	OFUSG06281.1.p1
GENE.OFUSG06292.1~~OFUSG06292.1	OFUSG06292.1.p1
GENE.OFUSG06295.1~~OFUSG06295.1	OFUSG06295.1.p1
GENE.OFUSG06302.1~~OFUSG06302.1	OFUSG06302.1.p1
GENE.OFUSG06306.1~~OFUSG06306.1	OFUSG06306.1.p1
GENE.OFUSG06309.1~~OFUSG06309.1	OFUSG06309.1.p1
GENE.OFUSG06312.1~~OFUSG06312.1	OFUSG06312.1.p1
GENE.OFUSG06321.1~~OFUSG06321.1	OFUSG06321.1.p1
GENE.OFUSG06326.1~~OFUSG06326.1	OFUSG06326.1.p1
GENE.OFUSG06327.1~~OFUSG06327.1	OFUSG06327.1.p1
GENE.OFUSG06328.1~~OFUSG06328.1	OFUSG06328.1.p1
GENE.OFUSG06331.1~~OFUSG06331.1	OFUSG06331.1.p1
GENE.OFUSG06332.1~~OFUSG06332.1	OFUSG06332.1.p1
GENE.OFUSG06334.1~~OFUSG06334.1	OFUSG06334.1.p1
GENE.OFUSG06346.1~~OFUSG06346.1	OFUSG06346.1.p1
GENE.OFUSG06348.1~~OFUSG06348.1	OFUSG06348.1.p1
GENE.OFUSG06349.1~~OFUSG06349.1	OFUSG06349.1.p1
GENE.OFUSG06351.1~~OFUSG06351.1	OFUSG06351.1.p1
GENE.OFUSG06361.1~~OFUSG06361.1	OFUSG06361.1.p1
GENE.OFUSG06362.1~~OFUSG06362.1	OFUSG06362.1.p1
GENE.OFUSG06365.1~~OFUSG06365.1	OFUSG06365.1.p1
GENE.OFUSG06374.1~~OFUSG06374.1	OFUSG06374.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06375.1~~OFUSG06375.1	OFUSG06375.1.p1
GENE.OFUSG06378.1~~OFUSG06378.1	OFUSG06378.1.p1
GENE.OFUSG06389.1~~OFUSG06389.1	OFUSG06389.1.p1
GENE.OFUSG06396.1~~OFUSG06396.1	OFUSG06396.1.p1
GENE.OFUSG06400.1~~OFUSG06400.1	OFUSG06400.1.p1
GENE.OFUSG06404.1~~OFUSG06404.1	OFUSG06404.1.p1
GENE.OFUSG06409.1~~OFUSG06409.1	OFUSG06409.1.p1
GENE.OFUSG06420.1~~OFUSG06420.1	OFUSG06420.1.p1
GENE.OFUSG06422.1~~OFUSG06422.1	OFUSG06422.1.p1
GENE.OFUSG06423.1~~OFUSG06423.1	OFUSG06423.1.p1
GENE.OFUSG06432.1~~OFUSG06432.1	OFUSG06432.1.p1
GENE.OFUSG06435.1~~OFUSG06435.1	OFUSG06435.1.p1
GENE.OFUSG06436.1~~OFUSG06436.1	OFUSG06436.1.p1
GENE.OFUSG06444.1~~OFUSG06444.1	OFUSG06444.1.p1
GENE.OFUSG06446.1~~OFUSG06446.1	OFUSG06446.1.p1
GENE.OFUSG06451.1~~OFUSG06451.1	OFUSG06451.1.p1
GENE.OFUSG06451.1~~OFUSG06451.1	OFUSG06451.1.p1
GENE.OFUSG06451.1~~OFUSG06451.1	OFUSG06451.1.p1
GENE.OFUSG06451.1~~OFUSG06451.1	OFUSG06451.1.p1
GENE.OFUSG06451.1~~OFUSG06451.1	OFUSG06451.1.p1
GENE.OFUSG06460.1~~OFUSG06460.1	OFUSG06460.1.p1
GENE.OFUSG06461.1~~OFUSG06461.1	OFUSG06461.1.p1
GENE.OFUSG06467.1~~OFUSG06467.1	OFUSG06467.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06468.1~~OFUSG06468.1	OFUSG06468.1.p1
GENE.OFUSG06469.1~~OFUSG06469.1	OFUSG06469.1.p1
GENE.OFUSG06474.1~~OFUSG06474.1	OFUSG06474.1.p1
GENE.OFUSG06475.1~~OFUSG06475.1	OFUSG06475.1.p1
GENE.OFUSG06476.1~~OFUSG06476.1	OFUSG06476.1.p1
GENE.OFUSG06485.1~~OFUSG06485.1	OFUSG06485.1.p1
GENE.OFUSG06503.1~~OFUSG06503.1	OFUSG06503.1.p1
GENE.OFUSG06508.1~~OFUSG06508.1	OFUSG06508.1.p1
GENE.OFUSG06513.1~~OFUSG06513.1	OFUSG06513.1.p1
GENE.OFUSG06518.1~~OFUSG06518.1	OFUSG06518.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06519.1~~OFUSG06519.1	OFUSG06519.1.p1
GENE.OFUSG06523.1~~OFUSG06523.1	OFUSG06523.1.p1
GENE.OFUSG06525.1~~OFUSG06525.1	OFUSG06525.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06547.1~~OFUSG06547.1	OFUSG06547.1.p1
GENE.OFUSG06565.1~~OFUSG06565.1	OFUSG06565.1.p1
GENE.OFUSG06570.1~~OFUSG06570.1	OFUSG06570.1.p1
GENE.OFUSG06571.1~~OFUSG06571.1	OFUSG06571.1.p1
GENE.OFUSG06577.1~~OFUSG06577.1	OFUSG06577.1.p1
GENE.OFUSG06580.1~~OFUSG06580.1	OFUSG06580.1.p1
GENE.OFUSG06581.1~~OFUSG06581.1	OFUSG06581.1.p1
GENE.OFUSG06592.1~~OFUSG06592.1	OFUSG06592.1.p1
GENE.OFUSG06593.1~~OFUSG06593.1	OFUSG06593.1.p1
GENE.OFUSG06595.1~~OFUSG06595.1	OFUSG06595.1.p1
GENE.OFUSG06598.1~~OFUSG06598.1	OFUSG06598.1.p1
GENE.OFUSG06600.1~~OFUSG06600.1	OFUSG06600.1.p1
