AENJA_00004	OFUSG05380.1
AENJA_17124	OFUSG11874.1
AENJA_17124	OFUSG11888.1
AENJA_17124	OFUSG11894.1
AENJA_17128	OFUSG06280.1
AENJA_17129	OFUSG06945.1
AENJA_17146	OFUSG23188.1
AENJA_17151	OFUSG05292.1
AENJA_17153	OFUSG04817.1
AENJA_17155	OFUSG05394.1
AENJA_17159	OFUSG19652.1
AENJA_17176	OFUSG04898.1
AENJA_17178	OFUSG01040.1
AENJA_17178	OFUSG05127.1
AENJA_17179	OFUSG00025.1
AENJA_17206	OFUSG00381.1
AENJA_17227	OFUSG13151.1
AENJA_17232	OFUSG13727.1
AENJA_17233	OFUSG14955.1
AENJA_17237	OFUSG06362.1
AENJA_17244	OFUSG01978.1
AENJA_17244	OFUSG02140.1
AENJA_17245	OFUSG03818.1
AENJA_17248	OFUSG14507.1
AENJA_17257	OFUSG14583.1
AENJA_17258	OFUSG15672.1
AENJA_17259	OFUSG14183.1
AENJA_17260	OFUSG14185.1
AENJA_17261	OFUSG24697.1
AENJA_17274	OFUSG23643.1
AENJA_17279	OFUSG23624.1
AENJA_17282	OFUSG23625.1
AENJA_17283	OFUSG07787.1
AENJA_17283	OFUSG07789.1
AENJA_17284	OFUSG26505.1
AENJA_17295	OFUSG00461.1
AENJA_17295	OFUSG11524.1
AENJA_17306	OFUSG24694.1
AENJA_17309	OFUSG26490.1
AENJA_17318	OFUSG14140.1
AENJA_17319	OFUSG07551.1
AENJA_17320	OFUSG07938.1
AENJA_17341	OFUSG08828.1
AENJA_17356	OFUSG04509.1
AENJA_17356	OFUSG06547.1
AENJA_17356	OFUSG15979.1
AENJA_17356	OFUSG21800.1
AENJA_17356	OFUSG25030.1
AENJA_17366	OFUSG18799.1
AENJA_17367	OFUSG17312.1
AENJA_17379	OFUSG25087.1
AENJA_17383	OFUSG15977.1
AENJA_17384	OFUSG22506.1
AENJA_17385	OFUSG23821.1
AENJA_17388	OFUSG23820.1
AENJA_17399	OFUSG03429.1
AENJA_17407	OFUSG25528.1
AENJA_17421	OFUSG06189.1
AENJA_17422	OFUSG11818.1
AENJA_17425	OFUSG24986.1
AENJA_17431	OFUSG24639.1
AENJA_17434	OFUSG14405.1
AENJA_17441	OFUSG24167.1
AENJA_17446	OFUSG23372.1
AENJA_17447	OFUSG16937.1
AENJA_17449	OFUSG23837.1
AENJA_17461	OFUSG12479.1
AENJA_17464	OFUSG19855.1
AENJA_17467	OFUSG15367.1
AENJA_17468	OFUSG26127.1
AENJA_17470	OFUSG15026.1
AENJA_17474	OFUSG15353.1
AENJA_17477	OFUSG06177.1
AENJA_17478	OFUSG06190.1
AENJA_17485	OFUSG09759.1
AENJA_17497	OFUSG05314.1
AENJA_17500	OFUSG03260.1
AENJA_17513	OFUSG23634.1
AENJA_17519	OFUSG08886.1
AENJA_17521	OFUSG08567.1
AENJA_17522	OFUSG08929.1
AENJA_17526	OFUSG08885.1
AENJA_17533	OFUSG17289.1
AENJA_17543	OFUSG17237.1
AENJA_17544	OFUSG20992.1
AENJA_17548	OFUSG17236.1
AENJA_17567	OFUSG13143.1
AENJA_17577	OFUSG00304.1
AENJA_17579	OFUSG00436.1
AENJA_17581	OFUSG00411.1
AENJA_17583	OFUSG00312.1
AENJA_17585	OFUSG00508.1
AENJA_17597	OFUSG17495.1
AENJA_17599	OFUSG07386.1
AENJA_17601	OFUSG17174.1
AENJA_17604	OFUSG04456.1
AENJA_17604	OFUSG23658.1
AENJA_17607	OFUSG00871.2
AENJA_17611	OFUSG00367.1
AENJA_17614	OFUSG03297.1
AENJA_17616	OFUSG09412.2
AENJA_17626	OFUSG14696.1
AENJA_17640	OFUSG26243.1
AENJA_17650	OFUSG24154.1
AENJA_17652	OFUSG22750.1
AENJA_17669	OFUSG05605.1
AENJA_17687	OFUSG03048.1
AENJA_17690	OFUSG02135.1
AENJA_17690	OFUSG22686.1
AENJA_17691	OFUSG21865.1
AENJA_17702	OFUSG08962.1
AENJA_17703	OFUSG08953.1
AENJA_17711	OFUSG03209.1
AENJA_17711	OFUSG03852.1
AENJA_17713	OFUSG06158.1
AENJA_17719	OFUSG13598.1
AENJA_17719	OFUSG13599.1
AENJA_17721	OFUSG06397.1
AENJA_17722	OFUSG25487.1
AENJA_17723	OFUSG25487.1
AENJA_17725	OFUSG06133.1
AENJA_17735	OFUSG21478.1
AENJA_17741	OFUSG12859.1
AENJA_17754	OFUSG19861.1
AENJA_17756	OFUSG09543.1
AENJA_17758	OFUSG08893.2
AENJA_17761	OFUSG19644.1
AENJA_17768	OFUSG25144.1
AENJA_17786	OFUSG12826.1
AENJA_17799	OFUSG05984.1
AENJA_17801	OFUSG13652.1
AENJA_17803	OFUSG08234.1
AENJA_17804	OFUSG17576.1
AENJA_17806	OFUSG00231.1
AENJA_17806	OFUSG14500.1
AENJA_17808	OFUSG17502.1
AENJA_17809	OFUSG12930.1
AENJA_17812	OFUSG24410.1
AENJA_17824	OFUSG21402.1
AENJA_17825	OFUSG05573.1
AENJA_17837	OFUSG07216.1
AENJA_17837	OFUSG09774.1
AENJA_17837	OFUSG18314.1
AENJA_17837	OFUSG18750.1
AENJA_17837	OFUSG20706.1
AENJA_17837	OFUSG21793.1
AENJA_17837	OFUSG21795.1
AENJA_17837	OFUSG21830.1
AENJA_17837	OFUSG26037.1
AENJA_17842	OFUSG10374.1
AENJA_17845	OFUSG10921.1
AENJA_17849	OFUSG18027.2
AENJA_17850	OFUSG21004.1
AENJA_17863	OFUSG23864.1
AENJA_17864	OFUSG05643.1
AENJA_17865	OFUSG02164.1
AENJA_17867	OFUSG02331.1
AENJA_17870	OFUSG25154.1
AENJA_17890	OFUSG26624.1
AENJA_17893	OFUSG12915.1
AENJA_17898	OFUSG01614.1
AENJA_17899	OFUSG03134.1
AENJA_17910	OFUSG14764.1
AENJA_17912	OFUSG19247.1
AENJA_17913	OFUSG11670.1
AENJA_17915	OFUSG06847.1
AENJA_17915	OFUSG06979.1
AENJA_17916	OFUSG05717.1
AENJA_17918	OFUSG06271.1
AENJA_17922	OFUSG20231.1
AENJA_17928	OFUSG12003.1
AENJA_17929	OFUSG03371.1
AENJA_17931	OFUSG22046.1
AENJA_17937	OFUSG04612.1
AENJA_17937	OFUSG25161.1
AENJA_17939	OFUSG23915.1
AENJA_17954	OFUSG24316.1
AENJA_17957	OFUSG11052.2
AENJA_17963	OFUSG13178.1
AENJA_17969	OFUSG03856.1
AENJA_17972	OFUSG08891.1
AENJA_17973	OFUSG09786.1
AENJA_17985	OFUSG17051.1
AENJA_17988	OFUSG13574.1
AENJA_17992	OFUSG21242.1
AENJA_17993	OFUSG04279.1
AENJA_17994	OFUSG21241.1
AENJA_17995	OFUSG23602.1
AENJA_17996	OFUSG17577.1
AENJA_17997	OFUSG12732.1
AENJA_18000	OFUSG21153.1
AENJA_18012	OFUSG03799.1
AENJA_18025	OFUSG23380.1
AENJA_18030	OFUSG16672.1
AENJA_18051	OFUSG21367.1
AENJA_18082	OFUSG01468.1
AENJA_18082	OFUSG10735.1
AENJA_18082	OFUSG17727.1
AENJA_18082	OFUSG17729.1
AENJA_18082	OFUSG18275.1
AENJA_18082	OFUSG20360.1
AENJA_18082	OFUSG20362.1
AENJA_18083	OFUSG18392.1
AENJA_18084	OFUSG19110.1
AENJA_18088	OFUSG06523.1
AENJA_18094	OFUSG16738.1
AENJA_18102	OFUSG20680.1
AENJA_18106	OFUSG22772.1
AENJA_18107	OFUSG20546.1
AENJA_18108	OFUSG05408.1
AENJA_18115	OFUSG07835.1
AENJA_18117	OFUSG17059.1
AENJA_18118	OFUSG13540.1
AENJA_18119	OFUSG16856.1
AENJA_18124	OFUSG16854.1
AENJA_18126	OFUSG06377.1
AENJA_18129	OFUSG05929.1
AENJA_18132	OFUSG18812.1
AENJA_18134	OFUSG19521.1
AENJA_18144	OFUSG14588.1
AENJA_18165	OFUSG07522.1
AENJA_18178	OFUSG23366.1
AENJA_18179	OFUSG23686.1
AENJA_18189	OFUSG10493.1
AENJA_18192	OFUSG26342.1
AENJA_18210	OFUSG16214.1
AENJA_18215	OFUSG03571.1
AENJA_18219	OFUSG02471.1
AENJA_18220	OFUSG03352.1
AENJA_18221	OFUSG02473.1
AENJA_18232	OFUSG23542.1
AENJA_18235	OFUSG25104.1
AENJA_18236	OFUSG07963.1
AENJA_18237	OFUSG24314.1
AENJA_18238	OFUSG04709.1
AENJA_18241	OFUSG20515.1
AENJA_18242	OFUSG20514.1
AENJA_18243	OFUSG20871.1
AENJA_18244	OFUSG05390.1
AENJA_18246	OFUSG04944.1
AENJA_18248	OFUSG20710.1
AENJA_18251	OFUSG05398.1
AENJA_18255	OFUSG18855.1
AENJA_18255	OFUSG20839.1
AENJA_18255	OFUSG20859.1
AENJA_18255	OFUSG21694.1
AENJA_18261	OFUSG08360.1
AENJA_18262	OFUSG25379.1
AENJA_18267	OFUSG07824.1
AENJA_18271	OFUSG07180.1
AENJA_18273	OFUSG16648.1
AENJA_18274	OFUSG11133.1
AENJA_18276	OFUSG15924.1
AENJA_18286	OFUSG01590.1
AENJA_18286	OFUSG01625.1
AENJA_18294	OFUSG00868.1
AENJA_18295	OFUSG01878.1
AENJA_18296	OFUSG23435.1
AENJA_18297	OFUSG00868.1
AENJA_18303	OFUSG26657.1
AENJA_18304	OFUSG01876.1
AENJA_18307	OFUSG09213.1
AENJA_18309	OFUSG19287.1
AENJA_18310	OFUSG14815.1
AENJA_18312	OFUSG07981.1
AENJA_18317	OFUSG03068.1
AENJA_18331	OFUSG04743.1
AENJA_18335	OFUSG24033.1
AENJA_18340	OFUSG02583.1
AENJA_18341	OFUSG05787.1
AENJA_18342	OFUSG01498.1
AENJA_18342	OFUSG04092.1
AENJA_18342	OFUSG07158.1
AENJA_18343	OFUSG05016.1
AENJA_18344	OFUSG20308.1
AENJA_18351	OFUSG15984.1
AENJA_18353	OFUSG16445.1
AENJA_18354	OFUSG16806.1
AENJA_18356	OFUSG24290.1
AENJA_18357	OFUSG15970.1
AENJA_18358	OFUSG26578.1
AENJA_18359	OFUSG06580.1
AENJA_18365	OFUSG05406.1
AENJA_18368	OFUSG09532.1
AENJA_18375	OFUSG18603.1
AENJA_18376	OFUSG06305.1
AENJA_18383	OFUSG10940.1
AENJA_18384	OFUSG12847.1
AENJA_18385	OFUSG18100.1
AENJA_18386	OFUSG17951.1
AENJA_18391	OFUSG10314.1
AENJA_18411	OFUSG11267.1
AENJA_18412	OFUSG10769.1
AENJA_18419	OFUSG09366.1
AENJA_18420	OFUSG15802.1
AENJA_18424	OFUSG19920.1
AENJA_18426	OFUSG18161.1
AENJA_18427	OFUSG11551.1
AENJA_18431	OFUSG17864.1
AENJA_18432	OFUSG11790.1
AENJA_18434	OFUSG25087.2
AENJA_18447	OFUSG10728.1
AENJA_18452	OFUSG06719.1
AENJA_18455	OFUSG04529.1
AENJA_18459	OFUSG25019.1
AENJA_18466	OFUSG25221.1
AENJA_18467	OFUSG21574.1
AENJA_18478	OFUSG16526.1
AENJA_18478	OFUSG16527.1
AENJA_18480	OFUSG08400.1
AENJA_18481	OFUSG08393.1
AENJA_18491	OFUSG14314.1
AENJA_18495	OFUSG15975.1
AENJA_18513	OFUSG18768.1
AENJA_18514	OFUSG21961.1
AENJA_18515	OFUSG21956.1
AENJA_18516	OFUSG11653.1
AENJA_18519	OFUSG12081.1
AENJA_18523	OFUSG18613.1
AENJA_18547	OFUSG02868.1
AENJA_18547	OFUSG03416.1
AENJA_18549	OFUSG23044.1
AENJA_18551	OFUSG05387.1
AENJA_18554	OFUSG02417.1
AENJA_18554	OFUSG09731.1
AENJA_18554	OFUSG11377.1
AENJA_18566	OFUSG13166.1
AENJA_18569	OFUSG07766.1
AENJA_18572	OFUSG26042.1
AENJA_18593	OFUSG16508.1
AENJA_18594	OFUSG08548.1
AENJA_18604	OFUSG06789.1
AENJA_18607	OFUSG18983.1
AENJA_18608	OFUSG20193.1
AENJA_18612	OFUSG03062.1
AENJA_18612	OFUSG04855.1
AENJA_18612	OFUSG04857.1
AENJA_18612	OFUSG06722.1
AENJA_18612	OFUSG13477.1
AENJA_18612	OFUSG13478.1
AENJA_18612	OFUSG13479.1
AENJA_18612	OFUSG13480.1
AENJA_18612	OFUSG19062.1
AENJA_18612	OFUSG20999.1
AENJA_18612	OFUSG23867.1
AENJA_18617	OFUSG21268.1
AENJA_18624	OFUSG09323.1
AENJA_18626	OFUSG24700.1
AENJA_18628	OFUSG16098.1
AENJA_18631	OFUSG24257.1
AENJA_18632	OFUSG12625.1
AENJA_18635	OFUSG04040.1
AENJA_18649	OFUSG20882.1
AENJA_18661	OFUSG05842.1
AENJA_18662	OFUSG19462.1
AENJA_18668	OFUSG15666.1
AENJA_18668	OFUSG21902.1
AENJA_18670	OFUSG05804.1
AENJA_18671	OFUSG17984.1
AENJA_18676	OFUSG08875.1
AENJA_18680	OFUSG08810.1
AENJA_18681	OFUSG08809.1
AENJA_18683	OFUSG09455.1
AENJA_18688	OFUSG08053.1
AENJA_18690	OFUSG14067.1
AENJA_18692	OFUSG09930.1
AENJA_18694	OFUSG08585.1
AENJA_18696	OFUSG07244.1
AENJA_18699	OFUSG24454.1
AENJA_18702	OFUSG04389.1
AENJA_18705	OFUSG17108.1
AENJA_18723	OFUSG01453.1
AENJA_18736	OFUSG00046.1
AENJA_18740	OFUSG01027.1
AENJA_18748	OFUSG15027.1
AENJA_18749	OFUSG22337.1
AENJA_18767	OFUSG21846.1
AENJA_18771	OFUSG12105.1
AENJA_18772	OFUSG12431.1
AENJA_18773	OFUSG21905.1
AENJA_18795	OFUSG08525.1
AENJA_18798	OFUSG18682.1
AENJA_18798	OFUSG23610.1
AENJA_18799	OFUSG09823.1
AENJA_18802	OFUSG02091.1
AENJA_18802	OFUSG13699.1
AENJA_18802	OFUSG17121.1
AENJA_18804	OFUSG20627.1
AENJA_18809	OFUSG16068.1
AENJA_18812	OFUSG24396.1
AENJA_18817	OFUSG07216.1
AENJA_18817	OFUSG09774.1
AENJA_18817	OFUSG18314.1
AENJA_18817	OFUSG18750.1
AENJA_18817	OFUSG20706.1
AENJA_18817	OFUSG21793.1
AENJA_18817	OFUSG21795.1
AENJA_18817	OFUSG21830.1
AENJA_18817	OFUSG26037.1
AENJA_18821	OFUSG20952.1
AENJA_18823	OFUSG20540.1
AENJA_18825	OFUSG20541.1
AENJA_18828	OFUSG20420.1
AENJA_18829	OFUSG20569.1
AENJA_18832	OFUSG20296.1
AENJA_18837	OFUSG13819.1
AENJA_18852	OFUSG23457.1
AENJA_18857	OFUSG13667.1
AENJA_18861	OFUSG17728.1
AENJA_18862	OFUSG17703.1
AENJA_18863	OFUSG02988.1
AENJA_18863	OFUSG22739.1
AENJA_18863	OFUSG23747.1
AENJA_18864	OFUSG25034.1
AENJA_18869	OFUSG21085.1
AENJA_18878	OFUSG02988.1
AENJA_18878	OFUSG22739.1
AENJA_18878	OFUSG23747.1
AENJA_18885	OFUSG10485.1
AENJA_18908	OFUSG03685.1
AENJA_18909	OFUSG03117.1
AENJA_18912	OFUSG02654.1
AENJA_18913	OFUSG03798.1
AENJA_18914	OFUSG03463.1
AENJA_18919	OFUSG04243.1
AENJA_18925	OFUSG08802.1
AENJA_18926	OFUSG26225.1
AENJA_18933	OFUSG00452.1
AENJA_18934	OFUSG25755.1
AENJA_18935	OFUSG25659.1
AENJA_18937	OFUSG25444.1
AENJA_18945	OFUSG10844.1
AENJA_18946	OFUSG16535.1
AENJA_18947	OFUSG03582.1
AENJA_18949	OFUSG17492.1
AENJA_18956	OFUSG21803.1
AENJA_18957	OFUSG21802.1
AENJA_18958	OFUSG02479.1
AENJA_18958	OFUSG10515.1
AENJA_18965	OFUSG19958.1
AENJA_18992	OFUSG05820.1
AENJA_19001	OFUSG18690.1
AENJA_19004	OFUSG06744.1
AENJA_19005	OFUSG06469.1
AENJA_19021	OFUSG06622.1
AENJA_19022	OFUSG06926.1
AENJA_19031	OFUSG02688.1
AENJA_19031	OFUSG19057.1
AENJA_19032	OFUSG06807.1
AENJA_19033	OFUSG13637.1
AENJA_19036	OFUSG06345.1
AENJA_19052	OFUSG07342.1
AENJA_19054	OFUSG08087.1
AENJA_19056	OFUSG00226.1
AENJA_19059	OFUSG01117.1
AENJA_19060	OFUSG01226.1
AENJA_19061	OFUSG17382.1
AENJA_19062	OFUSG26828.1
AENJA_19063	OFUSG01227.1
AENJA_19065	OFUSG01454.1
AENJA_19066	OFUSG18075.1
AENJA_19068	OFUSG18006.1
AENJA_19070	OFUSG01224.1
AENJA_19075	OFUSG00806.1
AENJA_19077	OFUSG04994.1
AENJA_19077	OFUSG14450.1
AENJA_19083	OFUSG11288.1
AENJA_19097	OFUSG02223.1
AENJA_19098	OFUSG02215.1
AENJA_19103	OFUSG02218.1
AENJA_19107	OFUSG12011.1
AENJA_19109	OFUSG12025.1
AENJA_19113	OFUSG09556.1
AENJA_19113	OFUSG10896.1
AENJA_19121	OFUSG13425.1
AENJA_19135	OFUSG04456.1
AENJA_19135	OFUSG23658.1
AENJA_19137	OFUSG25364.1
AENJA_19140	OFUSG02475.1
AENJA_19140	OFUSG02898.1
AENJA_19140	OFUSG04785.1
AENJA_19140	OFUSG04809.1
AENJA_19140	OFUSG13913.1
AENJA_19140	OFUSG17691.1
AENJA_19142	OFUSG02475.1
AENJA_19142	OFUSG02898.1
AENJA_19142	OFUSG04785.1
AENJA_19142	OFUSG04809.1
AENJA_19142	OFUSG13913.1
AENJA_19142	OFUSG17691.1
AENJA_19143	OFUSG02475.1
AENJA_19143	OFUSG02898.1
AENJA_19143	OFUSG04785.1
AENJA_19143	OFUSG04809.1
AENJA_19143	OFUSG13913.1
AENJA_19143	OFUSG17691.1
AENJA_19146	OFUSG12581.1
AENJA_19147	OFUSG11788.1
AENJA_19167	OFUSG15449.1
AENJA_19171	OFUSG23916.1
AENJA_19171	OFUSG23917.1
AENJA_19172	OFUSG22199.1
AENJA_19173	OFUSG10550.1
AENJA_19184	OFUSG26326.1
AENJA_19185	OFUSG13242.1
AENJA_19195	OFUSG12064.1
AENJA_19212	OFUSG04532.1
AENJA_19220	OFUSG17226.1
AENJA_19225	OFUSG01253.1
AENJA_19229	OFUSG14690.1
AENJA_19232	OFUSG08157.1
AENJA_19233	OFUSG08420.1
AENJA_19247	OFUSG17172.1
AENJA_19248	OFUSG19598.1
AENJA_19263	OFUSG06187.1
AENJA_19272	OFUSG23776.1
AENJA_19274	OFUSG12493.1
AENJA_19275	OFUSG05517.1
AENJA_19276	OFUSG06074.1
AENJA_19279	OFUSG25331.1
AENJA_19282	OFUSG25331.1
AENJA_19306	OFUSG21035.1
AENJA_19307	OFUSG21370.1
AENJA_19319	OFUSG20234.1
AENJA_19334	OFUSG14794.1
AENJA_19359	OFUSG14080.1
AENJA_19363	OFUSG14259.1
AENJA_19364	OFUSG24907.1
AENJA_19367	OFUSG11504.1
AENJA_19370	OFUSG11307.1
AENJA_19374	OFUSG11817.1
AENJA_19386	OFUSG19737.1
AENJA_19387	OFUSG08892.1
AENJA_19388	OFUSG08892.1
AENJA_19390	OFUSG08892.1
AENJA_19393	OFUSG25139.1
AENJA_19396	OFUSG13692.1
AENJA_19397	OFUSG21395.2
AENJA_19398	OFUSG23541.2
AENJA_19400	OFUSG13589.1
AENJA_19403	OFUSG12825.1
AENJA_19404	OFUSG16918.1
AENJA_19405	OFUSG18965.1
AENJA_19406	OFUSG21424.1
AENJA_19414	OFUSG14188.1
AENJA_19416	OFUSG14154.1
AENJA_19418	OFUSG08824.1
AENJA_19421	OFUSG19569.1
AENJA_19423	OFUSG04851.1
AENJA_19433	OFUSG08167.1
AENJA_19447	OFUSG03373.1
AENJA_19461	OFUSG04033.1
AENJA_19461	OFUSG16296.1
AENJA_19470	OFUSG10176.1
AENJA_19473	OFUSG10223.1
AENJA_19474	OFUSG11046.1
AENJA_19481	OFUSG10260.1
AENJA_19484	OFUSG20623.1
AENJA_19485	OFUSG05916.1
AENJA_19488	OFUSG20235.1
AENJA_19495	OFUSG04456.1
AENJA_19495	OFUSG23658.1
AENJA_19506	OFUSG13328.1
AENJA_19509	OFUSG16197.1
AENJA_19510	OFUSG00738.1
AENJA_19511	OFUSG05222.1
AENJA_19513	OFUSG05230.1
AENJA_19514	OFUSG05044.1
AENJA_19532	OFUSG22252.1
AENJA_19533	OFUSG22099.1
AENJA_19535	OFUSG20470.1
AENJA_19535	OFUSG20471.1
AENJA_19535	OFUSG22069.1
AENJA_19535	OFUSG23383.1
AENJA_19539	OFUSG26741.1
AENJA_19543	OFUSG23324.1
AENJA_19547	OFUSG05627.1
AENJA_19548	OFUSG23324.1
AENJA_19577	OFUSG17037.4
AENJA_19580	OFUSG06046.1
AENJA_19581	OFUSG21115.1
AENJA_19585	OFUSG13719.1
AENJA_19586	OFUSG08548.2
AENJA_19588	OFUSG26455.1
AENJA_19595	OFUSG17940.1
AENJA_19597	OFUSG00285.1
AENJA_19600	OFUSG19764.1
AENJA_19603	OFUSG26257.2
AENJA_19605	OFUSG04147.1
AENJA_19606	OFUSG26352.1
AENJA_19612	OFUSG21488.1
AENJA_19614	OFUSG08044.1
AENJA_19615	OFUSG07146.1
AENJA_19637	OFUSG03804.1
AENJA_19651	OFUSG13372.1
AENJA_19655	OFUSG23334.1
AENJA_19658	OFUSG23333.2
AENJA_19670	OFUSG02911.1
AENJA_19676	OFUSG02724.1
AENJA_19679	OFUSG10236.1
AENJA_19682	OFUSG21460.1
AENJA_19694	OFUSG25720.1
AENJA_19697	OFUSG07171.1
AENJA_19698	OFUSG08252.1
AENJA_19701	OFUSG25724.1
AENJA_19702	OFUSG07493.1
AENJA_19705	OFUSG11277.1
AENJA_19710	OFUSG25015.1
AENJA_19713	OFUSG23445.1
AENJA_19714	OFUSG25611.1
AENJA_19715	OFUSG25638.1
AENJA_19716	OFUSG08100.1
AENJA_19721	OFUSG07450.1
AENJA_19722	OFUSG18816.1
AENJA_19753	OFUSG08176.1
AENJA_19761	OFUSG10823.1
AENJA_19765	OFUSG04940.1
AENJA_19765	OFUSG05323.1
AENJA_19765	OFUSG20341.1
AENJA_19766	OFUSG10823.1
AENJA_19771	OFUSG08272.1
AENJA_19774	OFUSG24583.1
AENJA_19775	OFUSG00692.1
AENJA_19777	OFUSG24582.1
AENJA_19789	OFUSG06545.1
AENJA_19790	OFUSG05685.1
AENJA_19794	OFUSG06433.1
AENJA_19795	OFUSG19343.1
AENJA_19796	OFUSG18787.1
AENJA_19798	OFUSG16645.1
AENJA_19800	OFUSG12751.1
AENJA_19801	OFUSG08833.1
AENJA_19803	OFUSG05911.1
AENJA_19805	OFUSG00473.1
AENJA_19816	OFUSG12361.1
AENJA_19817	OFUSG11681.1
AENJA_19821	OFUSG12452.1
AENJA_19825	OFUSG23538.1
AENJA_19826	OFUSG26258.1
AENJA_19828	OFUSG21463.1
AENJA_19829	OFUSG21477.1
AENJA_19834	OFUSG24757.1
AENJA_19842	OFUSG23609.1
AENJA_19844	OFUSG17477.1
AENJA_19875	OFUSG15469.1
AENJA_19877	OFUSG24066.1
AENJA_19878	OFUSG25018.1
AENJA_19880	OFUSG23641.1
AENJA_19881	OFUSG21170.1
AENJA_19882	OFUSG21171.1
AENJA_19884	OFUSG04254.1
AENJA_19898	OFUSG23272.1
AENJA_19905	OFUSG16871.1
AENJA_19912	OFUSG15561.1
AENJA_19913	OFUSG22165.1
AENJA_19925	OFUSG01203.1
AENJA_19932	OFUSG05692.1
AENJA_19935	OFUSG06740.1
AENJA_19936	OFUSG06739.1
AENJA_19942	OFUSG04456.1
AENJA_19942	OFUSG23658.1
AENJA_19944	OFUSG03855.1
AENJA_19944	OFUSG17876.1
AENJA_19948	OFUSG12986.1
AENJA_19954	OFUSG05585.1
AENJA_19954	OFUSG08637.1
AENJA_19954	OFUSG24571.1
AENJA_19955	OFUSG06924.1
AENJA_19956	OFUSG12839.1
AENJA_19956	OFUSG17017.1
AENJA_19956	OFUSG17018.1
AENJA_19963	OFUSG15091.1
AENJA_19971	OFUSG18365.1
AENJA_19973	OFUSG19008.1
AENJA_19975	OFUSG10737.1
AENJA_19978	OFUSG19814.2
AENJA_19980	OFUSG18691.1
AENJA_19983	OFUSG26164.1
AENJA_19990	OFUSG12578.1
AENJA_19995	OFUSG25344.1
AENJA_20005	OFUSG23502.1
AENJA_20010	OFUSG20007.1
AENJA_20016	OFUSG11853.1
AENJA_20021	OFUSG25665.1
AENJA_20025	OFUSG09907.1
AENJA_20026	OFUSG02719.1
AENJA_20028	OFUSG09506.1
AENJA_20029	OFUSG03119.1
AENJA_20050	OFUSG13141.1
AENJA_20051	OFUSG17737.1
AENJA_20055	OFUSG16954.1
AENJA_20056	OFUSG12876.1
AENJA_20061	OFUSG17253.1
AENJA_20063	OFUSG17618.1
AENJA_20064	OFUSG23226.1
AENJA_20070	OFUSG08279.1
AENJA_20071	OFUSG15358.1
AENJA_20076	OFUSG08297.1
AENJA_20080	OFUSG12871.1
AENJA_20081	OFUSG07344.1
AENJA_20082	OFUSG17328.1
AENJA_20083	OFUSG25609.1
AENJA_20092	OFUSG19096.1
AENJA_20094	OFUSG04663.1
AENJA_20096	OFUSG16975.1
AENJA_20108	OFUSG05135.1
AENJA_20108	OFUSG05136.1
AENJA_20108	OFUSG18561.1
AENJA_20109	OFUSG04749.1
AENJA_20112	OFUSG04848.1
AENJA_20113	OFUSG15723.1
AENJA_20117	OFUSG12701.1
AENJA_20118	OFUSG21499.1
AENJA_20124	OFUSG21411.1
AENJA_20126	OFUSG12798.1
AENJA_20143	OFUSG15450.1
AENJA_20148	OFUSG22699.1
AENJA_20205	OFUSG09425.1
AENJA_20207	OFUSG09690.1
AENJA_20208	OFUSG20494.1
AENJA_20212	OFUSG09677.1
AENJA_20219	OFUSG15261.1
AENJA_20227	OFUSG03188.1
AENJA_20227	OFUSG03208.1
AENJA_20227	OFUSG03403.1
AENJA_20227	OFUSG14494.1
AENJA_20227	OFUSG22547.1
AENJA_20241	OFUSG04949.1
AENJA_20244	OFUSG04010.1
AENJA_20249	OFUSG00097.1
AENJA_20252	OFUSG03858.1
AENJA_20253	OFUSG05078.1
AENJA_20268	OFUSG17281.1
AENJA_20280	OFUSG07563.1
AENJA_20305	OFUSG15297.1
AENJA_20315	OFUSG14669.1
AENJA_20318	OFUSG26741.1
AENJA_20321	OFUSG17109.1
AENJA_20326	OFUSG26476.1
AENJA_20328	OFUSG21375.1
AENJA_20330	OFUSG13188.1
AENJA_20331	OFUSG06709.1
AENJA_20333	OFUSG13187.1
AENJA_20347	OFUSG05597.1
AENJA_20349	OFUSG05602.1
AENJA_20384	OFUSG23621.1
AENJA_20386	OFUSG22529.1
AENJA_20394	OFUSG15765.1
AENJA_20396	OFUSG12912.1
AENJA_20411	OFUSG08145.1
AENJA_20417	OFUSG26125.2
AENJA_20418	OFUSG08144.1
AENJA_20420	OFUSG25639.1
AENJA_20421	OFUSG22496.1
AENJA_20422	OFUSG23996.1
AENJA_20432	OFUSG12865.1
AENJA_20434	OFUSG06409.1
AENJA_20435	OFUSG05290.1
AENJA_20436	OFUSG06679.2
AENJA_20438	OFUSG04810.1
AENJA_20449	OFUSG09011.1
AENJA_20495	OFUSG26456.1
AENJA_20497	OFUSG10564.1
AENJA_20500	OFUSG11628.1
AENJA_20504	OFUSG03299.1
AENJA_20504	OFUSG03300.1
AENJA_20504	OFUSG03301.1
AENJA_20506	OFUSG13099.1
AENJA_20508	OFUSG18671.1
AENJA_20510	OFUSG12640.1
AENJA_20510	OFUSG16708.1
AENJA_20510	OFUSG16709.1
AENJA_20511	OFUSG06033.1
AENJA_20512	OFUSG15970.1
AENJA_20514	OFUSG08210.1
AENJA_20517	OFUSG16789.1
AENJA_20519	OFUSG10491.1
