TCONS_00000016	BRALA21886
TCONS_00048089	BRALA17182
TCONS_00048094	BRALA20322
TCONS_00048110	BRALA28056
TCONS_00048114	BRALA11805
TCONS_00048115	BRALA06074
TCONS_00048148	BRALA20054
TCONS_00048153	BRALA15364
TCONS_00048163	BRALA12716
TCONS_00048164	BRALA19729
TCONS_00048168	BRALA17312
TCONS_00048169	BRALA04016
TCONS_00048171	BRALA17308
TCONS_00048182	BRALA17147
TCONS_00048191	BRALA26089
TCONS_00048196	BRALA18059
TCONS_00048222	BRALA20312
TCONS_00048232	BRALA16013
TCONS_00048242	BRALA25729
TCONS_00048268	BRALA25727
TCONS_00048269	BRALA20307
TCONS_00048272	BRALA17358
TCONS_00048277	BRALA25736
TCONS_00048299	BRALA17348
TCONS_00048306	BRALA17350
TCONS_00048307	BRALA17354
TCONS_00048311	BRALA17355
TCONS_00048317	BRALA20061
TCONS_00048319	BRALA09322
TCONS_00048322	BRALA09688
TCONS_00048338	BRALA34133
TCONS_00048345	BRALA25649
TCONS_00048349	BRALA12819
TCONS_00048350	BRALA17215
TCONS_00048351	BRALA22683
TCONS_00048353	BRALA12800
TCONS_00048354	BRALA18057
TCONS_00048361	BRALA12828
TCONS_00048366	BRALA12816
TCONS_00048377	BRALA18983
TCONS_00048382	BRALA29888
TCONS_00048416	BRALA26084
TCONS_00048430	BRALA09425
TCONS_00048431	BRALA20355
TCONS_00048438	BRALA22723
TCONS_00048448	BRALA12723
TCONS_00048454	BRALA18043
TCONS_00048459	BRALA04314
TCONS_00048487	BRALA12757
TCONS_00048489	BRALA11046
TCONS_00048495	BRALA12747
TCONS_00048545	BRALA28227
TCONS_00048548	BRALA12704
TCONS_00048558	BRALA03698
TCONS_00048559	BRALA18049
TCONS_00048562	BRALA30467
TCONS_00048563	BRALA15304
TCONS_00048564	BRALA20489
TCONS_00048565	BRALA20081
TCONS_00048574	BRALA12773
TCONS_00048587	BRALA20467
TCONS_00048599	BRALA28887
TCONS_00048618	BRALA20053
TCONS_00048621	BRALA15358
TCONS_00048622	BRALA20335
TCONS_00048623	BRALA30194
TCONS_00048627	BRALA17330
TCONS_00048630	BRALA17966
TCONS_00048633	BRALA20033
TCONS_00048638	BRALA20040
TCONS_00048639	BRALA15303
TCONS_00048643	BRALA22732
TCONS_00048644	BRALA09366
TCONS_00048693	BRALA09380
TCONS_00048707	BRALA09799
TCONS_00048758	BRALA09279
TCONS_00048773	BRALA29404
TCONS_00048783	BRALA33484
TCONS_00048801	BRALA17339
TCONS_00048803	BRALA15353
TCONS_00048807	BRALA17333
TCONS_00048817	BRALA12768
TCONS_00048840	BRALA14473
TCONS_00048847	BRALA26423
TCONS_00048857	BRALA22690
TCONS_00048868	BRALA16105
TCONS_00048884	BRALA06455
TCONS_00048890	BRALA21929
TCONS_00048892	BRALA15356
TCONS_00048898	BRALA24792
TCONS_00048906	BRALA19737
TCONS_00048911	BRALA09331
TCONS_00048916	BRALA28027
TCONS_00048920	BRALA19758
TCONS_00048921	BRALA27293
TCONS_00048928	BRALA15375
TCONS_00048929	BRALA26891
TCONS_00048976	BRALA11038
TCONS_00048987	BRALA20316
TCONS_00048999	BRALA26083
TCONS_00049000	BRALA28218
TCONS_00049009	BRALA16406
TCONS_00049010	BRALA02219
TCONS_00049014	BRALA17998
TCONS_00049016	BRALA19728
TCONS_00049070	BRALA28040
TCONS_00049071	BRALA25647
TCONS_00049083	BRALA12795
TCONS_00049095	BRALA26717
TCONS_00049097	BRALA29044
TCONS_00049106	BRALA28216
TCONS_00049124	BRALA17148
TCONS_00049145	BRALA09264
TCONS_00049154	BRALA15275
TCONS_00049162	BRALA20347
TCONS_00049198	BRALA12739
TCONS_00049209	BRALA12740
TCONS_00049210	BRALA12741
TCONS_00049212	BRALA12744
TCONS_00049219	BRALA18987
TCONS_00049222	BRALA22724
TCONS_00049225	BRALA12718
TCONS_00049228	BRALA14606
TCONS_00049229	BRALA28224
TCONS_00049233	BRALA27875
TCONS_00049238	BRALA18740
TCONS_00049241	BRALA24203
TCONS_00049245	BRALA31042
TCONS_00049262	BRALA09386
TCONS_00049271	BRALA12345
TCONS_00049273	BRALA17307
TCONS_00049274	BRALA17324
TCONS_00049281	BRALA17317
TCONS_00049300	BRALA15388
TCONS_00049301	BRALA18938
TCONS_00049303	BRALA18940
TCONS_00049313	BRALA09289
TCONS_00049315	BRALA09308
TCONS_00049329	BRALA17210
TCONS_00049339	BRALA20285
TCONS_00049372	BRALA26968
TCONS_00049375	BRALA06825
TCONS_00049388	BRALA32390
TCONS_00049408	BRALA28961
TCONS_00049409	BRALA17169
TCONS_00049433	BRALA28136
TCONS_00049435	BRALA28058
TCONS_00049437	BRALA28065
TCONS_00049440	BRALA31361
TCONS_00049444	BRALA15016
TCONS_00049449	BRALA15361
TCONS_00049453	BRALA15326
TCONS_00049459	BRALA15286
TCONS_00049467	BRALA12707
TCONS_00049472	BRALA20056
TCONS_00049476	BRALA15363
TCONS_00049499	BRALA07278
TCONS_00049508	BRALA17313
TCONS_00049528	BRALA17146
TCONS_00049529	BRALA17154
TCONS_00049547	BRALA25716
TCONS_00049548	BRALA25717
TCONS_00049556	BRALA18952
TCONS_00049560	BRALA25728
TCONS_00049561	BRALA25723
TCONS_00049562	BRALA25719
TCONS_00049564	BRALA20309
TCONS_00049591	BRALA20086
TCONS_00049597	BRALA12772
TCONS_00049603	BRALA11045
TCONS_00049607	BRALA20062
TCONS_00049627	BRALA19756
TCONS_00049629	BRALA18002
TCONS_00049633	BRALA03796
TCONS_00049651	BRALA11017
TCONS_00049657	BRALA22684
TCONS_00049658	BRALA03554
TCONS_00049664	BRALA12799
TCONS_00049666	BRALA30175
TCONS_00049670	BRALA09267
TCONS_00049674	BRALA22670
TCONS_00049675	BRALA18962
TCONS_00049676	BRALA12811
TCONS_00049702	BRALA20439
TCONS_00049705	BRALA26086
TCONS_00049711	BRALA20358
TCONS_00049717	BRALA09428
TCONS_00049722	BRALA09277
TCONS_00049724	BRALA09290
TCONS_00049725	BRALA22718
TCONS_00049726	BRALA22719
TCONS_00049727	BRALA22721
TCONS_00049732	BRALA18998
TCONS_00049735	BRALA24127
TCONS_00049736	BRALA24485
TCONS_00049739	BRALA27871
TCONS_00049742	BRALA12724
TCONS_00049755	BRALA15327
TCONS_00049773	BRALA12746
TCONS_00049775	BRALA20055
TCONS_00049776	BRALA19771
TCONS_00049781	BRALA19714
TCONS_00049809	BRALA14804
TCONS_00049811	BRALA19721
TCONS_00049813	BRALA22702
TCONS_00049855	BRALA10253
TCONS_00049884	BRALA01944
TCONS_00049958	BRALA35221
TCONS_00050007	BRALA30024
TCONS_00050050	BRALA15841
TCONS_00050055	BRALA18759
TCONS_00050068	BRALA19613
TCONS_00050069	BRALA03711
TCONS_00050077	BRALA01940
TCONS_00050081	BRALA02455
TCONS_00050085	BRALA09733
TCONS_00050099	BRALA14346
TCONS_00050112	BRALA08587
TCONS_00050113	BRALA05388
TCONS_00050120	BRALA05624
TCONS_00050149	BRALA07841
TCONS_00050196	BRALA15838
TCONS_00050225	BRALA05527
TCONS_00050227	BRALA05559
TCONS_00050238	BRALA23253
TCONS_00050251	BRALA14328
TCONS_00050252	BRALA32676
TCONS_00050259	BRALA05670
TCONS_00050263	BRALA32320
TCONS_00050270	BRALA13888
TCONS_00050274	BRALA19626
TCONS_00050275	BRALA15786
TCONS_00050305	BRALA05474
TCONS_00050351	BRALA25210
TCONS_00050353	BRALA25211
TCONS_00050383	BRALA05475
TCONS_00050388	BRALA34567
TCONS_00050403	BRALA12560
TCONS_00050410	BRALA15185
TCONS_00050420	BRALA05438
TCONS_00050423	BRALA32334
TCONS_00050471	BRALA02099
TCONS_00050546	BRALA05483
TCONS_00050548	BRALA26674
TCONS_00050553	BRALA07245
TCONS_00050555	BRALA05555
TCONS_00050562	BRALA15792
TCONS_00050577	BRALA07131
TCONS_00050600	BRALA05537
TCONS_00050618	BRALA08739
TCONS_00050624	BRALA05627
TCONS_00050627	BRALA18754
TCONS_00050628	BRALA27286
TCONS_00050634	BRALA26681
TCONS_00050637	BRALA26683
TCONS_00050639	BRALA07195
TCONS_00050671	BRALA05734
TCONS_00050675	BRALA18779
TCONS_00050681	BRALA30394
TCONS_00050717	BRALA31702
TCONS_00050750	BRALA07642
TCONS_00050755	BRALA24387
TCONS_00050775	BRALA05802
TCONS_00050791	BRALA15823
TCONS_00050813	BRALA05479
TCONS_00050817	BRALA05674
TCONS_00050827	BRALA05684
TCONS_00050833	BRALA08589
TCONS_00050840	BRALA12900
TCONS_00050844	BRALA00233
TCONS_00050867	BRALA05724
TCONS_00050869	BRALA05725
TCONS_00050890	BRALA18001
TCONS_00050917	BRALA02368
TCONS_00050923	BRALA08582
TCONS_00050924	BRALA15769
TCONS_00050927	BRALA15768
TCONS_00050933	BRALA15783
TCONS_00050935	BRALA08684
TCONS_00050936	BRALA08685
TCONS_00050967	BRALA32082
TCONS_00050973	BRALA19624
TCONS_00050991	BRALA01279
TCONS_00050994	BRALA05772
TCONS_00051017	BRALA19087
TCONS_00051025	BRALA05507
TCONS_00051027	BRALA08580
TCONS_00051028	BRALA15822
TCONS_00051033	BRALA08675
TCONS_00051068	BRALA24442
TCONS_00051074	BRALA24438
TCONS_00051085	BRALA22560
TCONS_00051091	BRALA05579
TCONS_00051114	BRALA19604
TCONS_00051115	BRALA15780
TCONS_00051116	BRALA15784
TCONS_00051121	BRALA15804
TCONS_00051122	BRALA15802
TCONS_00051123	BRALA05520
TCONS_00051127	BRALA05523
TCONS_00051128	BRALA14362
TCONS_00051129	BRALA18755
TCONS_00051131	BRALA05497
TCONS_00051133	BRALA27276
TCONS_00051136	BRALA19591
TCONS_00051156	BRALA05659
TCONS_00051163	BRALA05556
TCONS_00051164	BRALA15061
TCONS_00051172	BRALA17282
TCONS_00051180	BRALA08666
TCONS_00051193	BRALA15840
TCONS_00051197	BRALA22163
TCONS_00051202	BRALA28325
TCONS_00051210	BRALA19605
TCONS_00051254	BRALA15770
TCONS_00051271	BRALA08584
TCONS_00051273	BRALA05499
TCONS_00051280	BRALA05604
TCONS_00051309	BRALA34357
TCONS_00051328	BRALA05560
TCONS_00051348	BRALA04963
TCONS_00051362	BRALA22349
TCONS_00051364	BRALA05528
TCONS_00051375	BRALA05582
TCONS_00051391	BRALA12415
TCONS_00051399	BRALA18745
TCONS_00051403	BRALA32336
TCONS_00051415	BRALA31682
TCONS_00051428	BRALA25422
TCONS_00051429	BRALA21241
TCONS_00051437	BRALA14399
TCONS_00051456	BRALA19882
TCONS_00051465	BRALA18836
TCONS_00051471	BRALA08665
TCONS_00051483	BRALA33695
TCONS_00051492	BRALA33222
TCONS_00051504	BRALA05741
TCONS_00051508	BRALA05565
TCONS_00051511	BRALA08611
TCONS_00051513	BRALA17267
TCONS_00051522	BRALA05665
TCONS_00051525	BRALA05441
TCONS_00051554	BRALA26622
TCONS_00051580	BRALA19586
TCONS_00051594	BRALA16056
TCONS_00051611	BRALA08605
TCONS_00051613	BRALA26676
TCONS_00051631	BRALA26673
TCONS_00051636	BRALA05650
TCONS_00051642	BRALA15789
TCONS_00051708	BRALA13500
TCONS_00051718	BRALA18781
TCONS_00051725	BRALA05611
TCONS_00051728	BRALA13755
TCONS_00051741	BRALA15766
TCONS_00051747	BRALA15450
TCONS_00051784	BRALA05640
TCONS_00051821	BRALA14311
TCONS_00051822	BRALA28322
TCONS_00051876	BRALA15842
TCONS_00051886	BRALA15824
TCONS_00051895	BRALA05481
TCONS_00051898	BRALA05473
TCONS_00051905	BRALA28381
TCONS_00051907	BRALA05678
TCONS_00051909	BRALA05685
TCONS_00051926	BRALA07125
TCONS_00051928	BRALA13262
TCONS_00051972	BRALA14060
TCONS_00051978	BRALA15855
TCONS_00051979	BRALA14351
TCONS_00052005	BRALA05605
TCONS_00052008	BRALA19616
TCONS_00052009	BRALA08678
TCONS_00052011	BRALA08680
TCONS_00052014	BRALA08682
TCONS_00052021	BRALA08686
TCONS_00052027	BRALA30823
TCONS_00052037	BRALA05463
TCONS_00052073	BRALA33580
TCONS_00052075	BRALA17484
TCONS_00052083	BRALA05677
TCONS_00052084	BRALA14828
TCONS_00052137	BRALA08579
TCONS_00052139	BRALA05407
TCONS_00052140	BRALA08688
TCONS_00052143	BRALA07345
TCONS_00052156	BRALA32671
TCONS_00052157	BRALA23398
TCONS_00052175	BRALA06904
TCONS_00052179	BRALA15779
TCONS_00052180	BRALA05519
TCONS_00052186	BRALA15803
TCONS_00052194	BRALA05521
TCONS_00052196	BRALA19606
TCONS_00052228	BRALA14363
TCONS_00052233	BRALA05628
TCONS_00052234	BRALA30819
TCONS_00052260	BRALA15788
TCONS_00052261	BRALA29291
TCONS_00052353	BRALA16753
TCONS_00052364	BRALA25878
TCONS_00052375	BRALA22068
TCONS_00052396	BRALA30480
TCONS_00052429	BRALA07452
TCONS_00052465	BRALA25800
TCONS_00052472	BRALA17052
TCONS_00052479	BRALA05122
TCONS_00052495	BRALA06744
TCONS_00052498	BRALA05218
TCONS_00052508	BRALA05329
TCONS_00052509	BRALA01303
TCONS_00052515	BRALA01289
TCONS_00052523	BRALA00731
TCONS_00052542	BRALA21749
TCONS_00052544	BRALA05217
TCONS_00052558	BRALA30858
TCONS_00052574	BRALA01346
TCONS_00052595	BRALA01187
TCONS_00052598	BRALA01369
TCONS_00052600	BRALA01225
TCONS_00052605	BRALA15288
TCONS_00052613	BRALA10499
TCONS_00052620	BRALA22223
TCONS_00052624	BRALA18219
TCONS_00052628	BRALA01072
TCONS_00052629	BRALA06003
TCONS_00052636	BRALA19321
TCONS_00052646	BRALA00898
TCONS_00052649	BRALA09476
TCONS_00052651	BRALA01134
TCONS_00052660	BRALA05183
TCONS_00052670	BRALA00852
TCONS_00052672	BRALA00840
TCONS_00052698	BRALA01158
TCONS_00052701	BRALA01129
TCONS_00052703	BRALA05301
TCONS_00052705	BRALA12585
TCONS_00052713	BRALA03899
TCONS_00052734	BRALA01186
TCONS_00052735	BRALA01367
TCONS_00052736	BRALA00945
TCONS_00052744	BRALA05296
TCONS_00052745	BRALA00985
TCONS_00052758	BRALA01224
TCONS_00052759	BRALA01236
TCONS_00052765	BRALA05297
TCONS_00052773	BRALA00878
TCONS_00052812	BRALA22192
TCONS_00052825	BRALA32650
TCONS_00052832	BRALA01241
TCONS_00052844	BRALA01281
TCONS_00052848	BRALA01038
TCONS_00052856	BRALA01093
TCONS_00052857	BRALA14035
TCONS_00052859	BRALA19382
TCONS_00052861	BRALA01163
TCONS_00052864	BRALA05306
TCONS_00052872	BRALA16345
TCONS_00052883	BRALA05288
TCONS_00052890	BRALA05131
TCONS_00052892	BRALA18814
TCONS_00052898	BRALA00818
TCONS_00052900	BRALA05034
TCONS_00052906	BRALA05039
TCONS_00052907	BRALA01030
TCONS_00052910	BRALA00696
TCONS_00052911	BRALA01039
TCONS_00052916	BRALA17838
TCONS_00052926	BRALA05356
TCONS_00052965	BRALA00560
TCONS_00052968	BRALA00725
TCONS_00052971	BRALA00722
TCONS_00052996	BRALA21844
TCONS_00053007	BRALA00751
TCONS_00053025	BRALA21510
TCONS_00053033	BRALA29608
TCONS_00053037	BRALA01790
TCONS_00053051	BRALA18265
TCONS_00053130	BRALA04448
TCONS_00053132	BRALA00977
TCONS_00053138	BRALA01068
TCONS_00053142	BRALA01121
TCONS_00053147	BRALA00992
TCONS_00053150	BRALA27720
TCONS_00053170	BRALA05253
TCONS_00053178	BRALA01278
TCONS_00053182	BRALA05315
TCONS_00053186	BRALA01148
TCONS_00053191	BRALA05133
TCONS_00053192	BRALA05136
TCONS_00053195	BRALA01384
TCONS_00053196	BRALA14833
TCONS_00053198	BRALA32492
TCONS_00053204	BRALA05242
TCONS_00053208	BRALA27719
TCONS_00053211	BRALA04141
TCONS_00053213	BRALA22094
TCONS_00053215	BRALA03574
TCONS_00053219	BRALA20173
TCONS_00053226	BRALA00802
TCONS_00053227	BRALA01075
TCONS_00053228	BRALA23643
TCONS_00053236	BRALA14546
TCONS_00053238	BRALA05018
TCONS_00053239	BRALA01069
TCONS_00053241	BRALA01063
TCONS_00053253	BRALA00794
TCONS_00053261	BRALA26409
TCONS_00053264	BRALA20793
TCONS_00053291	BRALA01339
TCONS_00053296	BRALA01256
TCONS_00053301	BRALA12231
TCONS_00053307	BRALA00757
TCONS_00053361	BRALA01194
TCONS_00053363	BRALA01195
TCONS_00053367	BRALA35957
TCONS_00053371	BRALA00998
TCONS_00053379	BRALA16557
TCONS_00053405	BRALA02711
TCONS_00053406	BRALA05015
TCONS_00053411	BRALA00972
TCONS_00053412	BRALA01351
TCONS_00053417	BRALA22390
TCONS_00053420	BRALA07890
TCONS_00053428	BRALA01237
TCONS_00053429	BRALA05014
TCONS_00053434	BRALA29482
TCONS_00053493	BRALA05145
TCONS_00053494	BRALA05146
TCONS_00053504	BRALA00783
TCONS_00053506	BRALA27071
TCONS_00053518	BRALA13305
TCONS_00053524	BRALA05292
TCONS_00053533	BRALA01009
TCONS_00053552	BRALA00948
TCONS_00053556	BRALA06601
TCONS_00053558	BRALA23898
TCONS_00053561	BRALA00922
TCONS_00053563	BRALA13222
TCONS_00053574	BRALA00831
TCONS_00053583	BRALA05406
TCONS_00053619	BRALA16814
TCONS_00053630	BRALA06551
TCONS_00053640	BRALA00857
TCONS_00053661	BRALA28855
TCONS_00053663	BRALA02313
TCONS_00053716	BRALA16812
TCONS_00053724	BRALA05196
TCONS_00053735	BRALA00896
TCONS_00053736	BRALA05304
TCONS_00053738	BRALA00908
TCONS_00053742	BRALA05271
TCONS_00053744	BRALA12745
TCONS_00053751	BRALA19879
TCONS_00053759	BRALA00839
TCONS_00053761	BRALA10301
TCONS_00053763	BRALA01156
TCONS_00053768	BRALA16275
TCONS_00053809	BRALA05928
TCONS_00053820	BRALA05339
TCONS_00053837	BRALA01223
TCONS_00053838	BRALA07633
TCONS_00053891	BRALA05114
TCONS_00053895	BRALA05337
TCONS_00053897	BRALA01092
TCONS_00053898	BRALA14037
TCONS_00053908	BRALA01164
TCONS_00053909	BRALA01170
TCONS_00053913	BRALA11442
TCONS_00053936	BRALA01330
TCONS_00053937	BRALA09066
TCONS_00053945	BRALA05128
TCONS_00053948	BRALA01028
TCONS_00053962	BRALA00067
TCONS_00053965	BRALA05038
TCONS_00053969	BRALA19416
TCONS_00053971	BRALA01047
TCONS_00054001	BRALA10528
TCONS_00054002	BRALA03058
TCONS_00054014	BRALA01193
TCONS_00054065	BRALA05262
TCONS_00054067	BRALA07072
TCONS_00054075	BRALA07074
TCONS_00054076	BRALA05749
TCONS_00054104	BRALA19196
TCONS_00054105	BRALA00756
TCONS_00054106	BRALA01103
TCONS_00054107	BRALA00565
TCONS_00054112	BRALA09652
TCONS_00054134	BRALA00951
TCONS_00054169	BRALA01008
TCONS_00054205	BRALA00740
TCONS_00054210	BRALA00971
TCONS_00054222	BRALA13812
TCONS_00054223	BRALA01211
TCONS_00054232	BRALA00994
TCONS_00054248	BRALA05171
TCONS_00054249	BRALA05252
TCONS_00054268	BRALA00936
TCONS_00054282	BRALA01152
TCONS_00054289	BRALA01147
TCONS_00054291	BRALA01150
TCONS_00054295	BRALA05256
TCONS_00054297	BRALA05260
TCONS_00054299	BRALA01143
TCONS_00054301	BRALA05134
TCONS_00054302	BRALA19510
TCONS_00054314	BRALA28858
TCONS_00054320	BRALA05241
TCONS_00054325	BRALA00684
TCONS_00054330	BRALA20733
TCONS_00054332	BRALA00803
TCONS_00054339	BRALA29816
TCONS_00054340	BRALA00996
TCONS_00054343	BRALA05291
TCONS_00054350	BRALA01061
TCONS_00054358	BRALA00796
TCONS_00054366	BRALA22063
TCONS_00054371	BRALA19434
TCONS_00054390	BRALA03904
TCONS_00054428	BRALA21055
TCONS_00054447	BRALA01191
TCONS_00054448	BRALA01196
TCONS_00054449	BRALA01197
TCONS_00054492	BRALA26783
TCONS_00054495	BRALA05325
TCONS_00054498	BRALA05328
TCONS_00054509	BRALA00745
TCONS_00054517	BRALA20796
TCONS_00054537	BRALA05608
TCONS_00054545	BRALA03469
TCONS_00054555	BRALA21747
TCONS_00054577	BRALA09280
TCONS_00054591	BRALA00872
TCONS_00054595	BRALA00679
TCONS_00054596	BRALA28192
TCONS_00054626	BRALA00969
TCONS_00054634	BRALA06679
TCONS_00054646	BRALA31895
TCONS_00054648	BRALA01010
TCONS_00054651	BRALA00764
TCONS_00054652	BRALA00935
TCONS_00054654	BRALA00767
TCONS_00054736	BRALA30701
TCONS_00054821	BRALA34404
TCONS_00054843	BRALA01591
TCONS_00054857	BRALA14476
TCONS_00054859	BRALA18764
TCONS_00054870	BRALA23682
TCONS_00054872	BRALA21004
TCONS_00054876	BRALA14553
TCONS_00054880	BRALA07880
TCONS_00054881	BRALA14554
TCONS_00054891	BRALA07122
TCONS_00054892	BRALA28539
TCONS_00054899	BRALA34578
TCONS_00054902	BRALA09176
TCONS_00054919	BRALA02638
TCONS_00054921	BRALA02585
TCONS_00054927	BRALA14455
TCONS_00054928	BRALA24176
TCONS_00054930	BRALA14484
TCONS_00054934	BRALA08835
TCONS_00054940	BRALA28965
TCONS_00054950	BRALA23440
TCONS_00054961	BRALA09189
TCONS_00054963	BRALA11420
TCONS_00054964	BRALA10599
TCONS_00054966	BRALA08107
TCONS_00054988	BRALA23722
TCONS_00054992	BRALA32765
TCONS_00054994	BRALA11436
TCONS_00055027	BRALA14449
TCONS_00055029	BRALA24897
TCONS_00055039	BRALA08868
TCONS_00055050	BRALA28354
TCONS_00055094	BRALA03273
TCONS_00055113	BRALA19226
TCONS_00055121	BRALA07342
TCONS_00055126	BRALA09205
TCONS_00055130	BRALA09199
TCONS_00055131	BRALA16948
TCONS_00055147	BRALA14156
TCONS_00055161	BRALA13028
TCONS_00055169	BRALA32091
TCONS_00055181	BRALA15083
TCONS_00055182	BRALA19475
TCONS_00055221	BRALA26966
TCONS_00055226	BRALA02876
TCONS_00055234	BRALA09191
TCONS_00055236	BRALA01640
TCONS_00055244	BRALA23687
TCONS_00055247	BRALA20264
TCONS_00055264	BRALA02242
TCONS_00055275	BRALA09049
TCONS_00055281	BRALA04459
TCONS_00055307	BRALA07458
TCONS_00055308	BRALA06281
TCONS_00055327	BRALA19032
TCONS_00055330	BRALA25532
TCONS_00055332	BRALA07962
TCONS_00055334	BRALA07414
TCONS_00055336	BRALA07217
TCONS_00055345	BRALA14145
TCONS_00055346	BRALA09084
TCONS_00055353	BRALA01614
TCONS_00055392	BRALA14988
TCONS_00055410	BRALA26937
TCONS_00055411	BRALA03332
TCONS_00055414	BRALA23771
TCONS_00055415	BRALA34752
TCONS_00055451	BRALA14486
TCONS_00055464	BRALA14467
TCONS_00055471	BRALA09125
TCONS_00055473	BRALA14466
TCONS_00055486	BRALA07343
TCONS_00055491	BRALA32475
TCONS_00055495	BRALA03515
TCONS_00055502	BRALA14966
TCONS_00055503	BRALA26936
TCONS_00055537	BRALA14058
TCONS_00055541	BRALA09194
TCONS_00055590	BRALA15421
TCONS_00055592	BRALA09169
TCONS_00055593	BRALA09181
TCONS_00055603	BRALA14526
TCONS_00055605	BRALA14481
TCONS_00055608	BRALA07378
TCONS_00055622	BRALA14465
TCONS_00055627	BRALA22763
TCONS_00055644	BRALA26712
TCONS_00055656	BRALA23677
TCONS_00055660	BRALA07437
TCONS_00055661	BRALA28490
TCONS_00055666	BRALA07400
TCONS_00055673	BRALA14133
TCONS_00055680	BRALA10713
TCONS_00055708	BRALA13315
TCONS_00055721	BRALA17015
TCONS_00055738	BRALA04176
TCONS_00055739	BRALA04279
TCONS_00055759	BRALA19471
TCONS_00055761	BRALA14826
TCONS_00055775	BRALA10677
TCONS_00055780	BRALA27863
TCONS_00055789	BRALA17145
TCONS_00055790	BRALA02287
TCONS_00055791	BRALA18122
TCONS_00055826	BRALA11867
TCONS_00055828	BRALA01395
TCONS_00055830	BRALA00161
TCONS_00055833	BRALA10027
TCONS_00055839	BRALA18529
TCONS_00055840	BRALA07431
TCONS_00055842	BRALA07429
TCONS_00055848	BRALA09053
TCONS_00055864	BRALA19938
TCONS_00055877	BRALA09090
TCONS_00055882	BRALA14040
TCONS_00055886	BRALA09185
TCONS_00055887	BRALA09188
TCONS_00055899	BRALA17031
TCONS_00055907	BRALA22169
TCONS_00055915	BRALA08858
TCONS_00055925	BRALA06528
TCONS_00055930	BRALA11930
TCONS_00055936	BRALA07392
TCONS_00055941	BRALA14130
TCONS_00055946	BRALA20773
TCONS_00055959	BRALA09208
TCONS_00055961	BRALA14131
TCONS_00055967	BRALA14472
TCONS_00055969	BRALA02252
TCONS_00055975	BRALA17124
TCONS_00055983	BRALA14066
TCONS_00056008	BRALA14677
TCONS_00056009	BRALA15451
TCONS_00056032	BRALA18263
TCONS_00056038	BRALA23681
TCONS_00056040	BRALA09070
TCONS_00056044	BRALA08907
TCONS_00056057	BRALA32133
TCONS_00056058	BRALA14093
TCONS_00056060	BRALA21006
TCONS_00056082	BRALA21005
TCONS_00056085	BRALA08003
TCONS_00056091	BRALA28052
TCONS_00056106	BRALA07121
TCONS_00056117	BRALA09157
TCONS_00056120	BRALA09088
TCONS_00056126	BRALA07403
TCONS_00056135	BRALA22946
TCONS_00056136	BRALA12896
TCONS_00056140	BRALA00107
TCONS_00056147	BRALA14116
TCONS_00056170	BRALA06707
TCONS_00056171	BRALA14454
TCONS_00056201	BRALA08020
TCONS_00056202	BRALA14558
TCONS_00056203	BRALA10635
TCONS_00056205	BRALA14572
TCONS_00056206	BRALA07411
TCONS_00056215	BRALA29072
TCONS_00056259	BRALA25175
TCONS_00056269	BRALA00937
TCONS_00056271	BRALA25274
TCONS_00056273	BRALA14917
TCONS_00056276	BRALA18833
TCONS_00056288	BRALA07338
TCONS_00056289	BRALA07328
TCONS_00056290	BRALA09201
TCONS_00056329	BRALA26869
TCONS_00056337	BRALA17850
TCONS_00056346	BRALA09059
TCONS_00056401	BRALA09192
TCONS_00056405	BRALA20284
TCONS_00056409	BRALA07348
TCONS_00056440	BRALA20091
TCONS_00056454	BRALA21193
TCONS_00056455	BRALA04350
TCONS_00056457	BRALA08873
TCONS_00056526	BRALA22312
TCONS_00056528	BRALA18547
TCONS_00056530	BRALA19194
TCONS_00056542	BRALA20271
TCONS_00056551	BRALA15644
TCONS_00056552	BRALA12191
TCONS_00056556	BRALA10620
TCONS_00056561	BRALA02131
TCONS_00056562	BRALA17057
TCONS_00056569	BRALA30659
TCONS_00056576	BRALA04449
TCONS_00056579	BRALA32123
TCONS_00056591	BRALA04626
TCONS_00056615	BRALA17018
TCONS_00056616	BRALA24883
TCONS_00056620	BRALA13297
TCONS_00056621	BRALA17049
TCONS_00056633	BRALA20262
TCONS_00056649	BRALA14063
TCONS_00056652	BRALA09129
TCONS_00056677	BRALA06091
TCONS_00056679	BRALA07455
TCONS_00056686	BRALA18137
TCONS_00056690	BRALA18130
TCONS_00056694	BRALA01754
TCONS_00056696	BRALA26901
TCONS_00056697	BRALA10703
TCONS_00056699	BRALA31033
TCONS_00056700	BRALA29519
TCONS_00056702	BRALA34686
TCONS_00056741	BRALA09020
TCONS_00056742	BRALA14521
TCONS_00056759	BRALA15428
TCONS_00056761	BRALA09180
TCONS_00056764	BRALA09173
TCONS_00056765	BRALA09160
TCONS_00056768	BRALA09162
TCONS_00056773	BRALA21200
TCONS_00056774	BRALA14478
TCONS_00056776	BRALA14480
TCONS_00056777	BRALA14482
TCONS_00056778	BRALA24173
TCONS_00056780	BRALA24171
TCONS_00056805	BRALA06871
TCONS_00056817	BRALA07441
TCONS_00056824	BRALA09195
TCONS_00056828	BRALA07436
TCONS_00056829	BRALA18126
TCONS_00056846	BRALA09056
TCONS_00056847	BRALA09057
TCONS_00056859	BRALA07390
TCONS_00056861	BRALA07992
TCONS_00056862	BRALA03057
