GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08372.1~~OFUSG08372.1	OFUSG08372.1.p1
GENE.OFUSG08373.1~~OFUSG08373.1	OFUSG08373.1.p1
GENE.OFUSG08374.1~~OFUSG08374.1	OFUSG08374.1.p1
GENE.OFUSG08388.1~~OFUSG08388.1	OFUSG08388.1.p1
GENE.OFUSG08393.1~~OFUSG08393.1	OFUSG08393.1.p1
GENE.OFUSG08397.1~~OFUSG08397.1	OFUSG08397.1.p1
GENE.OFUSG08398.1~~OFUSG08398.1	OFUSG08398.1.p1
GENE.OFUSG08400.1~~OFUSG08400.1	OFUSG08400.1.p1
GENE.OFUSG08401.1~~OFUSG08401.1	OFUSG08401.1.p1
GENE.OFUSG08404.1~~OFUSG08404.1	OFUSG08404.1.p1
GENE.OFUSG08407.1~~OFUSG08407.1	OFUSG08407.1.p1
GENE.OFUSG08408.1~~OFUSG08408.1	OFUSG08408.1.p1
GENE.OFUSG08409.1~~OFUSG08409.1	OFUSG08409.1.p1
GENE.OFUSG08410.1~~OFUSG08410.1	OFUSG08410.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08411.1~~OFUSG08411.1	OFUSG08411.1.p1
GENE.OFUSG08415.1~~OFUSG08415.1	OFUSG08415.1.p1
GENE.OFUSG08416.1~~OFUSG08416.1	OFUSG08416.1.p1
GENE.OFUSG08418.1~~OFUSG08418.1	OFUSG08418.1.p1
GENE.OFUSG08419.1~~OFUSG08419.1	OFUSG08419.1.p1
GENE.OFUSG08420.1~~OFUSG08420.1	OFUSG08420.1.p1
GENE.OFUSG08426.1~~OFUSG08426.1	OFUSG08426.1.p1
GENE.OFUSG08433.1~~OFUSG08433.1	OFUSG08433.1.p1
GENE.OFUSG08437.1~~OFUSG08437.1	OFUSG08437.1.p1
GENE.OFUSG08438.1~~OFUSG08438.1	OFUSG08438.1.p1
GENE.OFUSG08444.1~~OFUSG08444.1	OFUSG08444.1.p1
GENE.OFUSG08449.1~~OFUSG08449.1	OFUSG08449.1.p1
GENE.OFUSG08451.1~~OFUSG08451.1	OFUSG08451.1.p1
GENE.OFUSG08452.1~~OFUSG08452.1	OFUSG08452.1.p1
GENE.OFUSG08456.1~~OFUSG08456.1	OFUSG08456.1.p1
GENE.OFUSG08457.1~~OFUSG08457.1	OFUSG08457.1.p1
GENE.OFUSG08459.1~~OFUSG08459.1	OFUSG08459.1.p1
GENE.OFUSG08460.1~~OFUSG08460.1	OFUSG08460.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08461.1~~OFUSG08461.1	OFUSG08461.1.p1
GENE.OFUSG08463.1~~OFUSG08463.1	OFUSG08463.1.p1
GENE.OFUSG08466.1~~OFUSG08466.1	OFUSG08466.1.p1
GENE.OFUSG08468.1~~OFUSG08468.1	OFUSG08468.1.p1
GENE.OFUSG08470.1~~OFUSG08470.1	OFUSG08470.1.p1
GENE.OFUSG08472.1~~OFUSG08472.1	OFUSG08472.1.p1
GENE.OFUSG08474.1~~OFUSG08474.1	OFUSG08474.1.p1
GENE.OFUSG08500.1~~OFUSG08500.1	OFUSG08500.1.p1
GENE.OFUSG08503.1~~OFUSG08503.1	OFUSG08503.1.p1
GENE.OFUSG08505.1~~OFUSG08505.1	OFUSG08505.1.p1
GENE.OFUSG08509.1~~OFUSG08509.1	OFUSG08509.1.p1
GENE.OFUSG08521.1~~OFUSG08521.1	OFUSG08521.1.p1
GENE.OFUSG08522.1~~OFUSG08522.1	OFUSG08522.1.p1
GENE.OFUSG08523.1~~OFUSG08523.1	OFUSG08523.1.p1
GENE.OFUSG08523.1~~OFUSG08523.1	OFUSG08523.1.p1
GENE.OFUSG08525.1~~OFUSG08525.1	OFUSG08525.1.p1
GENE.OFUSG08532.1~~OFUSG08532.1	OFUSG08532.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08534.1~~OFUSG08534.1	OFUSG08534.1.p1
GENE.OFUSG08536.1~~OFUSG08536.1	OFUSG08536.1.p1
GENE.OFUSG08552.1~~OFUSG08552.1	OFUSG08552.1.p1
GENE.OFUSG08554.1~~OFUSG08554.1	OFUSG08554.1.p1
GENE.OFUSG08560.1~~OFUSG08560.1	OFUSG08560.1.p1
GENE.OFUSG08565.1~~OFUSG08565.1	OFUSG08565.1.p1
GENE.OFUSG08566.1~~OFUSG08566.1	OFUSG08566.1.p1
GENE.OFUSG08569.1~~OFUSG08569.1	OFUSG08569.1.p1
GENE.OFUSG08571.1~~OFUSG08571.1	OFUSG08571.1.p1
GENE.OFUSG08573.1~~OFUSG08573.1	OFUSG08573.1.p1
GENE.OFUSG08574.1~~OFUSG08574.1	OFUSG08574.1.p1
GENE.OFUSG08582.1~~OFUSG08582.1	OFUSG08582.1.p1
GENE.OFUSG08583.1~~OFUSG08583.1	OFUSG08583.1.p1
GENE.OFUSG08588.1~~OFUSG08588.1	OFUSG08588.1.p1
GENE.OFUSG08592.1~~OFUSG08592.1	OFUSG08592.1.p1
GENE.OFUSG08593.1~~OFUSG08593.1	OFUSG08593.1.p1
GENE.OFUSG08598.1~~OFUSG08598.1	OFUSG08598.1.p1
GENE.OFUSG08602.1~~OFUSG08602.1	OFUSG08602.1.p1
GENE.OFUSG08604.1~~OFUSG08604.1	OFUSG08604.1.p1
GENE.OFUSG08604.1~~OFUSG08604.1	OFUSG08604.1.p1
GENE.OFUSG08604.1~~OFUSG08604.1	OFUSG08604.1.p1
GENE.OFUSG08604.1~~OFUSG08604.1	OFUSG08604.1.p1
GENE.OFUSG08605.1~~OFUSG08605.1	OFUSG08605.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08607.1~~OFUSG08607.1	OFUSG08607.1.p1
GENE.OFUSG08608.1~~OFUSG08608.1	OFUSG08608.1.p1
GENE.OFUSG08609.1~~OFUSG08609.1	OFUSG08609.1.p1
GENE.OFUSG08618.1~~OFUSG08618.1	OFUSG08618.1.p1
GENE.OFUSG08626.1~~OFUSG08626.1	OFUSG08626.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08630.1~~OFUSG08630.1	OFUSG08630.1.p1
GENE.OFUSG08631.1~~OFUSG08631.1	OFUSG08631.1.p1
GENE.OFUSG08635.1~~OFUSG08635.1	OFUSG08635.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08637.1~~OFUSG08637.1	OFUSG08637.1.p1
GENE.OFUSG08652.1~~OFUSG08652.1	OFUSG08652.1.p1
GENE.OFUSG08657.1~~OFUSG08657.1	OFUSG08657.1.p1
GENE.OFUSG08662.1~~OFUSG08662.1	OFUSG08662.1.p1
GENE.OFUSG08662.1~~OFUSG08662.1	OFUSG08662.1.p1
GENE.OFUSG08663.1~~OFUSG08663.1	OFUSG08663.1.p1
GENE.OFUSG08663.1~~OFUSG08663.1	OFUSG08663.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08666.1~~OFUSG08666.1	OFUSG08666.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08668.1~~OFUSG08668.1	OFUSG08668.1.p1
GENE.OFUSG08674.1~~OFUSG08674.1	OFUSG08674.1.p1
GENE.OFUSG08683.1~~OFUSG08683.1	OFUSG08683.1.p1
GENE.OFUSG08685.2~~OFUSG08685.2	OFUSG08685.2.p1
GENE.OFUSG08687.1~~OFUSG08687.1	OFUSG08687.1.p1
GENE.OFUSG08688.1~~OFUSG08688.1	OFUSG08688.1.p1
GENE.OFUSG08691.1~~OFUSG08691.1	OFUSG08691.1.p1
GENE.OFUSG08692.1~~OFUSG08692.1	OFUSG08692.1.p1
GENE.OFUSG08693.1~~OFUSG08693.1	OFUSG08693.1.p1
GENE.OFUSG08700.1~~OFUSG08700.1	OFUSG08700.1.p1
GENE.OFUSG08702.1~~OFUSG08702.1	OFUSG08702.1.p1
GENE.OFUSG08706.1~~OFUSG08706.1	OFUSG08706.1.p1
GENE.OFUSG08707.1~~OFUSG08707.1	OFUSG08707.1.p1
GENE.OFUSG08708.1~~OFUSG08708.1	OFUSG08708.1.p1
GENE.OFUSG08709.1~~OFUSG08709.1	OFUSG08709.1.p1
GENE.OFUSG08710.1~~OFUSG08710.1	OFUSG08710.1.p1
GENE.OFUSG08713.1~~OFUSG08713.1	OFUSG08713.1.p1
GENE.OFUSG08714.1~~OFUSG08714.1	OFUSG08714.1.p1
GENE.OFUSG08716.1~~OFUSG08716.1	OFUSG08716.1.p1
GENE.OFUSG08716.1~~OFUSG08716.1	OFUSG08716.1.p1
GENE.OFUSG08718.1~~OFUSG08718.1	OFUSG08718.1.p1
GENE.OFUSG08726.1~~OFUSG08726.1	OFUSG08726.1.p1
GENE.OFUSG08726.1~~OFUSG08726.1	OFUSG08726.1.p1
GENE.OFUSG08726.1~~OFUSG08726.1	OFUSG08726.1.p1
GENE.OFUSG08726.1~~OFUSG08726.1	OFUSG08726.1.p1
GENE.OFUSG08726.1~~OFUSG08726.1	OFUSG08726.1.p1
GENE.OFUSG08731.1~~OFUSG08731.1	OFUSG08731.1.p1
GENE.OFUSG08755.1~~OFUSG08755.1	OFUSG08755.1.p1
GENE.OFUSG08756.3~~OFUSG08756.3	OFUSG08756.3.p1
GENE.OFUSG08758.1~~OFUSG08758.1	OFUSG08758.1.p1
GENE.OFUSG08758.1~~OFUSG08758.1	OFUSG08758.1.p1
GENE.OFUSG08759.1~~OFUSG08759.1	OFUSG08759.1.p1
GENE.OFUSG08761.1~~OFUSG08761.1	OFUSG08761.1.p1
GENE.OFUSG08762.1~~OFUSG08762.1	OFUSG08762.1.p1
GENE.OFUSG08767.1~~OFUSG08767.1	OFUSG08767.1.p1
GENE.OFUSG08772.1~~OFUSG08772.1	OFUSG08772.1.p1
GENE.OFUSG08775.1~~OFUSG08775.1	OFUSG08775.1.p1
GENE.OFUSG08775.1~~OFUSG08775.1	OFUSG08775.1.p1
GENE.OFUSG08775.1~~OFUSG08775.1	OFUSG08775.1.p1
GENE.OFUSG08778.1~~OFUSG08778.1	OFUSG08778.1.p1
GENE.OFUSG08780.1~~OFUSG08780.1	OFUSG08780.1.p1
GENE.OFUSG08781.1~~OFUSG08781.1	OFUSG08781.1.p1
GENE.OFUSG08782.1~~OFUSG08782.1	OFUSG08782.1.p1
GENE.OFUSG08783.1~~OFUSG08783.1	OFUSG08783.1.p1
GENE.OFUSG08787.1~~OFUSG08787.1	OFUSG08787.1.p1
GENE.OFUSG08788.1~~OFUSG08788.1	OFUSG08788.1.p1
GENE.OFUSG08790.1~~OFUSG08790.1	OFUSG08790.1.p1
GENE.OFUSG08797.1~~OFUSG08797.1	OFUSG08797.1.p1
GENE.OFUSG08801.1~~OFUSG08801.1	OFUSG08801.1.p1
GENE.OFUSG08802.1~~OFUSG08802.1	OFUSG08802.1.p1
GENE.OFUSG08809.1~~OFUSG08809.1	OFUSG08809.1.p1
GENE.OFUSG08810.1~~OFUSG08810.1	OFUSG08810.1.p1
GENE.OFUSG08811.1~~OFUSG08811.1	OFUSG08811.1.p1
GENE.OFUSG08812.1~~OFUSG08812.1	OFUSG08812.1.p1
GENE.OFUSG08813.1~~OFUSG08813.1	OFUSG08813.1.p1
GENE.OFUSG08814.1~~OFUSG08814.1	OFUSG08814.1.p1
GENE.OFUSG08815.1~~OFUSG08815.1	OFUSG08815.1.p1
GENE.OFUSG08817.1~~OFUSG08817.1	OFUSG08817.1.p1
GENE.OFUSG08820.1~~OFUSG08820.1	OFUSG08820.1.p1
GENE.OFUSG08823.1~~OFUSG08823.1	OFUSG08823.1.p1
GENE.OFUSG08824.1~~OFUSG08824.1	OFUSG08824.1.p1
GENE.OFUSG08825.1~~OFUSG08825.1	OFUSG08825.1.p1
GENE.OFUSG08827.1~~OFUSG08827.1	OFUSG08827.1.p1
GENE.OFUSG08829.1~~OFUSG08829.1	OFUSG08829.1.p1
GENE.OFUSG08833.1~~OFUSG08833.1	OFUSG08833.1.p1
GENE.OFUSG08836.1~~OFUSG08836.1	OFUSG08836.1.p1
GENE.OFUSG08837.1~~OFUSG08837.1	OFUSG08837.1.p1
GENE.OFUSG08839.1~~OFUSG08839.1	OFUSG08839.1.p1
GENE.OFUSG08845.1~~OFUSG08845.1	OFUSG08845.1.p1
GENE.OFUSG08855.1~~OFUSG08855.1	OFUSG08855.1.p1
GENE.OFUSG08860.1~~OFUSG08860.1	OFUSG08860.1.p1
GENE.OFUSG08869.1~~OFUSG08869.1	OFUSG08869.1.p1
GENE.OFUSG08871.1~~OFUSG08871.1	OFUSG08871.1.p1
GENE.OFUSG08874.1~~OFUSG08874.1	OFUSG08874.1.p1
