AENJA_00004	bflo_12581
AENJA_25405	bflo_18622
AENJA_25410	bflo_18913
AENJA_25411	bflo_03963
AENJA_25417	bflo_07899
AENJA_25419	bflo_08613
AENJA_25437	bflo_08093
AENJA_25441	bflo_04792
AENJA_25443	bflo_08181
AENJA_25444	bflo_10303
AENJA_25446	bflo_07795
AENJA_25448	bflo_25518
AENJA_25449	bflo_08326
AENJA_25474	bflo_07962
AENJA_25475	bflo_07066
AENJA_25479	bflo_07953
AENJA_25480	bflo_07604
AENJA_25481	bflo_07484
AENJA_25485	bflo_13244
AENJA_25486	bflo_20204
AENJA_25488	bflo_07205
AENJA_25489	bflo_17087
AENJA_25491	bflo_20069
AENJA_25493	bflo_14047
AENJA_25499	bflo_02411
AENJA_25503	bflo_19534
AENJA_25504	bflo_02414
AENJA_25506	bflo_12849
AENJA_25507	bflo_12674
AENJA_25508	bflo_12924
AENJA_25512	bflo_05295
AENJA_25520	bflo_10924
AENJA_25527	bflo_00991
AENJA_25530	bflo_09948
AENJA_25532	bflo_08805
AENJA_25535	bflo_18446
AENJA_25542	bflo_20229
AENJA_25544	bflo_20319
AENJA_25547	bflo_20389
AENJA_25552	bflo_05638
AENJA_25556	bflo_06356
AENJA_25557	bflo_08995
AENJA_25560	bflo_05954
AENJA_25580	bflo_18878
AENJA_25583	bflo_14242
AENJA_25584	bflo_01509
AENJA_25589	bflo_00207
AENJA_25597	bflo_00343
AENJA_25599	bflo_25211
AENJA_25602	bflo_25686
AENJA_25603	bflo_08235
AENJA_25606	bflo_23599
AENJA_25612	bflo_21271
AENJA_25616	bflo_24582
AENJA_25619	bflo_25051
AENJA_25645	bflo_11381
AENJA_25668	bflo_15633
AENJA_25673	bflo_15862
AENJA_25674	bflo_21179
AENJA_25677	bflo_16420
AENJA_25686	bflo_00183
AENJA_25687	bflo_00720
AENJA_25690	bflo_00169
AENJA_25693	bflo_00275
AENJA_25711	bflo_22355
AENJA_25725	bflo_22505
AENJA_25726	bflo_21717
AENJA_25729	bflo_22270
AENJA_25732	bflo_23301
AENJA_25733	bflo_22941
AENJA_25734	bflo_22783
AENJA_25735	bflo_14274
AENJA_25748	bflo_10003
AENJA_25749	bflo_08900
AENJA_25752	bflo_10672
AENJA_25755	bflo_09183
AENJA_25756	bflo_12099
AENJA_25757	bflo_11247
AENJA_25758	bflo_12167
AENJA_25760	bflo_10989
AENJA_25762	bflo_12090
AENJA_25763	bflo_10978
AENJA_25803	bflo_03367
AENJA_25804	bflo_03962
AENJA_25808	bflo_06985
AENJA_25817	bflo_10125
AENJA_25819	bflo_09265
AENJA_25829	bflo_10987
AENJA_25831	bflo_11615
AENJA_25836	bflo_23363
AENJA_25837	bflo_12819
AENJA_25852	bflo_04652
AENJA_25856	bflo_01967
AENJA_25857	bflo_06848
AENJA_25859	bflo_27031
AENJA_25861	bflo_15022
AENJA_25870	bflo_00918
AENJA_25875	bflo_00435
AENJA_25876	bflo_00735
AENJA_25877	bflo_01958
AENJA_25880	bflo_12444
AENJA_25897	bflo_05840
AENJA_25899	bflo_25830
AENJA_25906	bflo_06703
AENJA_25907	bflo_18861
AENJA_25909	bflo_12538
AENJA_25911	bflo_07741
AENJA_25912	bflo_07751
AENJA_25913	bflo_16972
AENJA_25916	bflo_02816
AENJA_25923	bflo_11043
AENJA_25924	bflo_06000
AENJA_25925	bflo_11763
AENJA_25929	bflo_01673
AENJA_25938	bflo_24043
AENJA_25944	bflo_07890
AENJA_25951	bflo_18189
AENJA_25962	bflo_08929
AENJA_25964	bflo_08491
AENJA_25967	bflo_24995
AENJA_25970	bflo_17624
AENJA_25978	bflo_14277
AENJA_25997	bflo_11373
AENJA_25999	bflo_14282
AENJA_26001	bflo_06529
AENJA_26002	bflo_06374
AENJA_26018	bflo_06990
AENJA_26036	bflo_08143
AENJA_26046	bflo_01725
AENJA_26056	bflo_12859
AENJA_26058	bflo_13513
AENJA_26062	bflo_14048
AENJA_26064	bflo_13099
AENJA_26065	bflo_03382
AENJA_26073	bflo_07559
AENJA_26085	bflo_09318
AENJA_26094	bflo_22067
AENJA_26097	bflo_06366
AENJA_26106	bflo_20870
AENJA_26107	bflo_01354
AENJA_26108	bflo_19081
AENJA_26115	bflo_06955
AENJA_26117	bflo_03898
AENJA_26148	bflo_03489
AENJA_26159	bflo_25545
AENJA_26162	bflo_15249
AENJA_26163	bflo_24096
AENJA_26171	bflo_05146
AENJA_26175	bflo_24135
AENJA_26177	bflo_13367
AENJA_26181	bflo_13226
AENJA_26183	bflo_17439
AENJA_26201	bflo_18097
AENJA_26204	bflo_05434
AENJA_26211	bflo_14436
AENJA_26219	bflo_15642
AENJA_26225	bflo_08687
AENJA_26227	bflo_07693
AENJA_26231	bflo_08591
AENJA_26233	bflo_08596
AENJA_26237	bflo_08894
AENJA_26238	bflo_09433
AENJA_26239	bflo_10576
AENJA_26241	bflo_13185
AENJA_26242	bflo_10378
AENJA_26243	bflo_10210
AENJA_26245	bflo_05241
AENJA_26247	bflo_08902
AENJA_26248	bflo_12601
AENJA_26250	bflo_15755
AENJA_26252	bflo_05949
AENJA_26263	bflo_12225
AENJA_26274	bflo_01564
AENJA_26279	bflo_20808
AENJA_26280	bflo_20520
AENJA_26281	bflo_25105
AENJA_26286	bflo_03869
AENJA_26287	bflo_23025
AENJA_26290	bflo_00888
AENJA_26295	bflo_06355
AENJA_26332	bflo_06964
AENJA_26333	bflo_08452
AENJA_26335	bflo_21566
AENJA_26338	bflo_20280
AENJA_26343	bflo_21373
AENJA_26344	bflo_20219
AENJA_26347	bflo_25554
AENJA_26354	bflo_25607
AENJA_26381	bflo_07999
AENJA_26387	bflo_25687
AENJA_26388	bflo_25805
AENJA_26390	bflo_26366
AENJA_26395	bflo_25831
AENJA_26404	bflo_14330
AENJA_26407	bflo_21918
AENJA_26410	bflo_05683
AENJA_26411	bflo_19457
AENJA_26416	bflo_00281
AENJA_26420	bflo_16681
AENJA_26421	bflo_07381
AENJA_26422	bflo_07357
AENJA_26423	bflo_07994
AENJA_26425	bflo_20288
AENJA_26436	bflo_24069
AENJA_26439	bflo_24330
AENJA_26451	bflo_23845
AENJA_26454	bflo_23613
AENJA_26465	bflo_12685
AENJA_26503	bflo_08189
AENJA_26508	bflo_11509
AENJA_26509	bflo_11488
AENJA_26511	bflo_11532
AENJA_26527	bflo_08991
AENJA_26528	bflo_09911
AENJA_26538	bflo_14466
AENJA_26541	bflo_20936
AENJA_26543	bflo_08992
AENJA_26551	bflo_16654
AENJA_26557	bflo_03280
AENJA_26558	bflo_03281
AENJA_26563	bflo_04733
AENJA_26564	bflo_03493
AENJA_26566	bflo_22237
AENJA_26568	bflo_25198
AENJA_26593	bflo_08931
AENJA_26597	bflo_17055
AENJA_26601	bflo_24382
AENJA_26602	bflo_24403
AENJA_26604	bflo_24417
AENJA_26607	bflo_04469
AENJA_26608	bflo_19435
AENJA_26609	bflo_19588
AENJA_26610	bflo_18736
AENJA_26616	bflo_01052
AENJA_26622	bflo_18232
AENJA_26627	bflo_11384
AENJA_26628	bflo_11383
AENJA_26632	bflo_11667
AENJA_26633	bflo_11035
AENJA_26636	bflo_11350
AENJA_26637	bflo_12195
AENJA_26638	bflo_12196
AENJA_26646	bflo_00692
AENJA_26658	bflo_14418
AENJA_26664	bflo_14922
AENJA_26667	bflo_25764
AENJA_26674	bflo_16187
AENJA_26685	bflo_08244
AENJA_26691	bflo_10465
AENJA_26692	bflo_10348
AENJA_26698	bflo_20068
AENJA_26699	bflo_20178
AENJA_26700	bflo_21020
AENJA_26702	bflo_21043
AENJA_26703	bflo_21044
AENJA_26704	bflo_20508
AENJA_26712	bflo_26635
AENJA_26715	bflo_02160
AENJA_26718	bflo_02159
AENJA_26719	bflo_02927
AENJA_26722	bflo_18853
AENJA_26723	bflo_03016
AENJA_26725	bflo_06960
AENJA_26727	bflo_16038
AENJA_26730	bflo_06650
AENJA_26737	bflo_01834
AENJA_26741	bflo_09982
AENJA_26744	bflo_04928
AENJA_26747	bflo_07441
AENJA_26749	bflo_05757
AENJA_26751	bflo_06730
AENJA_26763	bflo_21482
AENJA_26764	bflo_08440
AENJA_26765	bflo_08245
AENJA_26766	bflo_00749
AENJA_26773	bflo_21756
AENJA_26778	bflo_22218
AENJA_26779	bflo_23415
AENJA_26780	bflo_08955
AENJA_26783	bflo_06997
AENJA_26785	bflo_23360
AENJA_26786	bflo_06186
AENJA_26787	bflo_13499
AENJA_26793	bflo_26353
AENJA_26807	bflo_05937
AENJA_26828	bflo_10874
