Orthogroup	ORYLA	LYTVA_ok
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	LYTVA_25401
OG0001643	ORYLA03825, ORYLA03280	LYTVA_10368
OG0001644	ORYLA05371	LYTVA_08193
OG0001652	ORYLA10454	LYTVA_22143
OG0001653	ORYLA17508, ORYLA02619	LYTVA_15506
OG0001654	ORYLA05273, ORYLA18745	LYTVA_27565
OG0001655	ORYLA07526, ORYLA08529, ORYLA07560	LYTVA_29262
OG0001656	ORYLA16457	LYTVA_20250
OG0001657	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511	LYTVA_24520
OG0001658	ORYLA20274, ORYLA16069	LYTVA_29002
OG0001659	ORYLA05429, ORYLA10579	LYTVA_27573
OG0001660	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222	LYTVA_26564
OG0001661	ORYLA09181	LYTVA_05769
OG0001661	ORYLA09179	LYTVA_11532
OG0001662	ORYLA03581	LYTVA_14369
OG0001662	ORYLA03609, ORYLA17855	LYTVA_15998
OG0001663	ORYLA16035	LYTVA_27998
OG0001664	ORYLA17083	LYTVA_11249
OG0001665	ORYLA17183	LYTVA_04604
OG0001665	ORYLA00789	LYTVA_23642
OG0001666	ORYLA08798	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	ORYLA20066, ORYLA06157, ORYLA15447	LYTVA_07623, LYTVA_22490, LYTVA_07621
OG0001668	ORYLA18819	LYTVA_02299
OG0001671	ORYLA14195, ORYLA15872	LYTVA_19064
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	LYTVA_03348
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	LYTVA_21841
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	LYTVA_15682
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	LYTVA_09242
OG0001676	ORYLA18322	LYTVA_20615
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	LYTVA_04952
OG0001677	ORYLA17546	LYTVA_22014
OG0001678	ORYLA06156, ORYLA02076, ORYLA20082	LYTVA_28376
OG0001682	ORYLA08622	LYTVA_08761
OG0001682	ORYLA08623	LYTVA_24944
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	LYTVA_21742
OG0001685	ORYLA01166, ORYLA00356	LYTVA_01904
OG0001686	ORYLA00739	LYTVA_28929
OG0001687	ORYLA04791, ORYLA04792	LYTVA_18610, LYTVA_22058
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	LYTVA_10321
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	LYTVA_05698
OG0001691	ORYLA08257	LYTVA_29941
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	LYTVA_03559
OG0001694	ORYLA18983, ORYLA20142, ORYLA13856	LYTVA_29879
OG0001696	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974	LYTVA_22806
OG0001703	ORYLA15210	LYTVA_28859, LYTVA_21915
OG0001704	ORYLA20149, ORYLA20150	LYTVA_03750, LYTVA_28208
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	LYTVA_16433
OG0001707	ORYLA07066, ORYLA11811	LYTVA_02742
OG0001708	ORYLA09131, ORYLA09132, ORYLA01086	LYTVA_08755
OG0001709	ORYLA13292, ORYLA03908	LYTVA_16435
OG0001711	ORYLA07542, ORYLA05249, ORYLA10094	LYTVA_23582
OG0001712	ORYLA00426, ORYLA17941, ORYLA17942	LYTVA_21581
OG0001713	ORYLA03803	LYTVA_19902
OG0001713	ORYLA15056	LYTVA_16987
OG0001714	ORYLA16824	LYTVA_26980
OG0001717	ORYLA01716	LYTVA_03723
OG0001718	ORYLA10678	LYTVA_06728
OG0001720	ORYLA03696, ORYLA01111, ORYLA17602	LYTVA_14326
OG0001721	ORYLA10588, ORYLA10236	LYTVA_12881
OG0001723	ORYLA00996, ORYLA03930, ORYLA13525	LYTVA_03137
OG0001724	ORYLA11809, ORYLA10380	LYTVA_06501, LYTVA_06496, LYTVA_08423
OG0001725	ORYLA04457, ORYLA08083	LYTVA_14811, LYTVA_05220
OG0001726	ORYLA03053, ORYLA10084	LYTVA_04764
OG0001727	ORYLA03405, ORYLA10153, ORYLA05228	LYTVA_24852
OG0001728	ORYLA12189, ORYLA17408	LYTVA_14622
OG0001729	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135	LYTVA_28021
OG0001730	ORYLA13643, ORYLA07155, ORYLA12919	LYTVA_03839
OG0001731	ORYLA14034, ORYLA15987, ORYLA11128	LYTVA_09912, LYTVA_24284, LYTVA_14260
OG0001732	ORYLA09571	LYTVA_22231
OG0001733	ORYLA07298, ORYLA10783	LYTVA_14522, LYTVA_09132
OG0001735	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851	LYTVA_17512
OG0001736	ORYLA12393, ORYLA08854	LYTVA_17235
OG0001737	ORYLA09096, ORYLA15864	LYTVA_15539
OG0001737	ORYLA09451, ORYLA10634	LYTVA_29190, LYTVA_24114
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090	LYTVA_14239, LYTVA_03711
OG0001739	ORYLA10963, ORYLA18962	LYTVA_10491
OG0001740	ORYLA15985, ORYLA12361, ORYLA10944	LYTVA_07618, LYTVA_17839, LYTVA_21620
OG0001743	ORYLA02460, ORYLA18019	LYTVA_09129
OG0001744	ORYLA09194, ORYLA09763, ORYLA08558, ORYLA15746	LYTVA_05535
OG0001745	ORYLA11397	LYTVA_07144
OG0001746	ORYLA19988, ORYLA14699	LYTVA_21735
OG0001749	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258	LYTVA_27870
OG0001751	ORYLA01215	LYTVA_26605
OG0001752	ORYLA13620, ORYLA12406	LYTVA_14709
OG0001754	ORYLA07269, ORYLA05313, ORYLA17472	LYTVA_06403
OG0001755	ORYLA15127	LYTVA_17842
OG0001756	ORYLA00755	LYTVA_10472, LYTVA_10467
OG0001756	ORYLA17359	LYTVA_03013
OG0001757	ORYLA11442, ORYLA10659	LYTVA_12754
OG0001758	ORYLA03238, ORYLA03239	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284
OG0001760	ORYLA11294	LYTVA_24245
OG0001768	ORYLA17484, ORYLA06842	LYTVA_02674
OG0001769	ORYLA08055	LYTVA_02387
OG0001769	ORYLA10120	LYTVA_30216
OG0001770	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466	LYTVA_06471
OG0001772	ORYLA10773	LYTVA_23524, LYTVA_22204
OG0001773	ORYLA19706	LYTVA_13559, LYTVA_07761
OG0001774	ORYLA16202, ORYLA15721	LYTVA_28479
OG0001780	ORYLA17927	LYTVA_17770
OG0001781	ORYLA08227	LYTVA_04782
OG0001781	ORYLA06078	LYTVA_08353
OG0001782	ORYLA18054	LYTVA_16503
OG0001782	ORYLA19932	LYTVA_03019
OG0001783	ORYLA07986, ORYLA00232	LYTVA_21718, LYTVA_26895
OG0001785	ORYLA09491	LYTVA_20637
OG0001787	ORYLA19846, ORYLA10342, ORYLA10343	LYTVA_09866, LYTVA_22457
OG0001788	ORYLA11479, ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732, ORYLA19733	LYTVA_19848
OG0001789	ORYLA02324, ORYLA04307	LYTVA_15527, LYTVA_15528
OG0001790	ORYLA05921	LYTVA_11313
OG0001792	ORYLA13176	LYTVA_23803
OG0001793	ORYLA05421, ORYLA01681	LYTVA_01173
OG0001794	ORYLA15320, ORYLA11150	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001798	ORYLA13003, ORYLA14657	LYTVA_08013, LYTVA_29031
OG0001799	ORYLA03255, ORYLA17548, ORYLA02347	LYTVA_13847
OG0001800	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948	LYTVA_21818
OG0001801	ORYLA18818, ORYLA12359, ORYLA14693, ORYLA10921, ORYLA15401, ORYLA16232	LYTVA_16627, LYTVA_24616
OG0001803	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796	LYTVA_26265
OG0001804	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762	LYTVA_21220
OG0001805	ORYLA10965, ORYLA12084	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001806	ORYLA15675	LYTVA_05536
OG0001807	ORYLA05933, ORYLA16459	LYTVA_27089
OG0001808	ORYLA17292, ORYLA13236	LYTVA_09711
OG0001809	ORYLA02735, ORYLA13184, ORYLA10311, ORYLA13183	LYTVA_24690
OG0001810	ORYLA06154, ORYLA08632	LYTVA_27471, LYTVA_27472
OG0001812	ORYLA03723	LYTVA_11557, LYTVA_11559
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	LYTVA_13775
OG0001816	ORYLA02394	LYTVA_11846
OG0001817	ORYLA08003, ORYLA16327, ORYLA08302, ORYLA15458, ORYLA01870	LYTVA_21391
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	LYTVA_09386
OG0001819	ORYLA05649, ORYLA09809	LYTVA_12283, LYTVA_25485
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	LYTVA_02599, LYTVA_29524
OG0001821	ORYLA00628	LYTVA_07768, LYTVA_18834
OG0001822	ORYLA18184, ORYLA11193	LYTVA_22413
OG0001823	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491	LYTVA_05413
OG0001823	ORYLA14969	LYTVA_05412
OG0001825	ORYLA02212, ORYLA05146	LYTVA_14311, LYTVA_23444
OG0001826	ORYLA03516, ORYLA06910, ORYLA01354	LYTVA_26574, LYTVA_18547
OG0001827	ORYLA02464	LYTVA_09251, LYTVA_06825
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	LYTVA_05903
OG0001830	ORYLA07064, ORYLA11486, ORYLA10821	LYTVA_22851
OG0001831	ORYLA08008, ORYLA00245, ORYLA16802	LYTVA_25792
OG0001832	ORYLA07968	LYTVA_10649
OG0001832	ORYLA14636	LYTVA_10011
OG0001834	ORYLA08750, ORYLA09292	LYTVA_25860
OG0001835	ORYLA15119	LYTVA_23786, LYTVA_13724, LYTVA_20339
OG0001838	ORYLA20047, ORYLA17943, ORYLA00106, ORYLA17914	LYTVA_19063, LYTVA_19120
OG0001838	ORYLA02811, ORYLA16785	LYTVA_26318
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	LYTVA_14692
OG0001848	ORYLA08901	LYTVA_08748, LYTVA_26442
OG0001848	ORYLA07830	LYTVA_05081
OG0001849	ORYLA14379	LYTVA_05823
OG0001849	ORYLA16183	LYTVA_06918
OG0001851	ORYLA01760	LYTVA_22434, LYTVA_22433
OG0001852	ORYLA18631, ORYLA13708	LYTVA_04485
OG0001853	ORYLA05669, ORYLA16087	LYTVA_24547, LYTVA_00729
OG0001854	ORYLA16103	LYTVA_15577
OG0001856	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796	LYTVA_13246
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	ORYLA18116, ORYLA02339	LYTVA_15118
OG0001858	ORYLA08078	LYTVA_02418
OG0001859	ORYLA10626	LYTVA_15306, LYTVA_24112
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	LYTVA_25275
OG0001863	ORYLA06538	LYTVA_00865
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	LYTVA_05483
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	LYTVA_01901
OG0001867	ORYLA16710, ORYLA07816	LYTVA_13864
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	LYTVA_08383, LYTVA_20946
OG0001869	ORYLA15633, ORYLA15632	LYTVA_29389
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	LYTVA_21431
OG0001871	ORYLA03159, ORYLA01450	LYTVA_20738
OG0001873	ORYLA10266	LYTVA_12057, LYTVA_19029, LYTVA_27237
OG0001874	ORYLA12280	LYTVA_22377
OG0001875	ORYLA06827	LYTVA_28164, LYTVA_13281
OG0001875	ORYLA10648	LYTVA_09408
OG0001876	ORYLA11984, ORYLA10386	LYTVA_02442
OG0001877	ORYLA10467, ORYLA19662, ORYLA05195, ORYLA11760	LYTVA_14689, LYTVA_10974
OG0001879	ORYLA17628	LYTVA_21655
OG0001879	ORYLA07746, ORYLA16998	LYTVA_21726
OG0001881	ORYLA10831, ORYLA14617, ORYLA12349, ORYLA14230	LYTVA_28648
OG0001882	ORYLA16431, ORYLA07846, ORYLA12733	LYTVA_22489
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	LYTVA_08476
OG0001884	ORYLA09005, ORYLA16174	LYTVA_16252
OG0001886	ORYLA02452, ORYLA13546	LYTVA_13389
OG0001887	ORYLA01242, ORYLA03917, ORYLA03916, ORYLA09506, ORYLA12286, ORYLA01263	LYTVA_18355
OG0001888	ORYLA00275, ORYLA17072, ORYLA19725	LYTVA_14493
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	LYTVA_25267
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	LYTVA_23939, LYTVA_06479
OG0001892	ORYLA09393, ORYLA18474	LYTVA_28174, LYTVA_28175
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	LYTVA_11404
OG0001894	ORYLA00188, ORYLA04952	LYTVA_28553
OG0001895	ORYLA06292	LYTVA_09898, LYTVA_04308
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	LYTVA_28331
OG0001898	ORYLA10133	LYTVA_24127, LYTVA_29545
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	LYTVA_29145
OG0001901	ORYLA04049, ORYLA03177	LYTVA_03922
OG0001903	ORYLA12493	LYTVA_08067, LYTVA_26061, LYTVA_26671
OG0001905	ORYLA07296, ORYLA00380, ORYLA16830, ORYLA07933, ORYLA00823, ORYLA00824, ORYLA01136, ORYLA17889, ORYLA02671, ORYLA17888	LYTVA_26674
OG0001906	ORYLA12111, ORYLA14658, ORYLA00898, ORYLA10646, ORYLA13013, ORYLA06861	LYTVA_23158
OG0001913	ORYLA14825	LYTVA_08539, LYTVA_15655
OG0001914	ORYLA18385	LYTVA_13970
OG0001915	ORYLA08820	LYTVA_29625
OG0001916	ORYLA10085	LYTVA_10483
OG0001916	ORYLA03497	LYTVA_30134
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173	LYTVA_02307
OG0001918	ORYLA09784	LYTVA_18496, LYTVA_05232
OG0001918	ORYLA08701	LYTVA_18932
OG0001920	ORYLA13168, ORYLA02407, ORYLA16555, ORYLA13250	LYTVA_19109
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	LYTVA_06842
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	LYTVA_13286
OG0001926	ORYLA13070	LYTVA_19317
OG0001927	ORYLA08938	LYTVA_10827
OG0001928	ORYLA11732	LYTVA_13719
OG0001930	ORYLA15114	LYTVA_22217
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	LYTVA_19885
OG0001933	ORYLA15209	LYTVA_09674
OG0001934	ORYLA08036, ORYLA00282	LYTVA_10941
OG0001936	ORYLA01273	LYTVA_24970
OG0001937	ORYLA09440	LYTVA_27995, LYTVA_28001
OG0001938	ORYLA15232	LYTVA_28843
OG0001940	ORYLA01114	LYTVA_10392
OG0001941	ORYLA08692, ORYLA05645	LYTVA_16404
OG0001942	ORYLA10739, ORYLA11423, ORYLA19309	LYTVA_23498, LYTVA_19010
OG0001943	ORYLA09186, ORYLA14459	LYTVA_09619
OG0001944	ORYLA05202	LYTVA_07851
OG0001945	ORYLA09525, ORYLA11810	LYTVA_02199
OG0001946	ORYLA01190, ORYLA00388	LYTVA_09498, LYTVA_15952
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	LYTVA_24023
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	LYTVA_11745
OG0001950	ORYLA17110, ORYLA00253, ORYLA02809	LYTVA_02704, LYTVA_22842
OG0001951	ORYLA15974, ORYLA14012, ORYLA08588	LYTVA_24979
OG0001952	ORYLA11490, ORYLA10687	LYTVA_03403, LYTVA_05983
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	LYTVA_23643
OG0001956	ORYLA02986	LYTVA_21159
OG0001957	ORYLA03697, ORYLA17589	LYTVA_19757, LYTVA_05894
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	LYTVA_27591
OG0001959	ORYLA03905, ORYLA09549, ORYLA01399, ORYLA02549	LYTVA_27581
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	LYTVA_04984
OG0001962	ORYLA17817, ORYLA08696, ORYLA01938	LYTVA_10497
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	LYTVA_25808
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	LYTVA_11887
OG0001966	ORYLA13409	LYTVA_29337
OG0001967	ORYLA13240	LYTVA_18417
OG0001968	ORYLA20184	LYTVA_25074, LYTVA_14019
OG0001969	ORYLA02957, ORYLA10224, ORYLA13366	LYTVA_26700, LYTVA_02053
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	LYTVA_24915
OG0001972	ORYLA07140, ORYLA18968	LYTVA_12401
OG0001974	ORYLA00129, ORYLA16894	LYTVA_05344
OG0001976	ORYLA12324, ORYLA14826, ORYLA15800, ORYLA11146, ORYLA11147	LYTVA_06869, LYTVA_18038
OG0001985	ORYLA02342, ORYLA17543, ORYLA03606	LYTVA_25021
OG0001986	ORYLA13061	LYTVA_11214
OG0001987	ORYLA17828, ORYLA02686, ORYLA16381	LYTVA_10171
OG0001988	ORYLA20366	LYTVA_13692, LYTVA_16970
OG0001989	ORYLA11129, ORYLA15989	LYTVA_03449
OG0001990	ORYLA15495	LYTVA_25772
OG0001991	ORYLA15564, ORYLA13945	LYTVA_23713
OG0001993	ORYLA00393, ORYLA01311, ORYLA00392	LYTVA_03593
OG0001997	ORYLA10574, ORYLA10576	LYTVA_01450, LYTVA_02841, LYTVA_09568
OG0001997	ORYLA10577, ORYLA10575	LYTVA_23462
OG0001998	ORYLA01177, ORYLA08025, ORYLA08027, ORYLA08026	LYTVA_28153
OG0001999	ORYLA19767	LYTVA_25071
OG0001999	ORYLA12343	LYTVA_17089
OG0002000	ORYLA13307	LYTVA_20812
OG0002000	ORYLA17309	LYTVA_00535
OG0002001	ORYLA15567, ORYLA13940	LYTVA_06621
OG0002001	ORYLA16977	LYTVA_24060
OG0002002	ORYLA12851, ORYLA04568	LYTVA_06617
OG0002003	ORYLA05173, ORYLA03010, ORYLA10761	LYTVA_27403
OG0002005	ORYLA15833, ORYLA05037, ORYLA17991	LYTVA_09452
OG0002006	ORYLA16456, ORYLA05932	LYTVA_30202, LYTVA_24696, LYTVA_00947
OG0002007	ORYLA07330, ORYLA04774, ORYLA08154	LYTVA_00300
OG0002009	ORYLA03522	LYTVA_25414
OG0002011	ORYLA14252, ORYLA08974	LYTVA_00131
OG0002012	ORYLA17569	LYTVA_17215
OG0002013	ORYLA04479	LYTVA_17597, LYTVA_21821
OG0002014	ORYLA14168, ORYLA14071	LYTVA_01257
OG0002016	ORYLA18158, ORYLA02797, ORYLA01204	LYTVA_04456
OG0002017	ORYLA15641, ORYLA05877, ORYLA03796	LYTVA_20889
OG0002018	ORYLA00465, ORYLA12251, ORYLA04592, ORYLA03922	LYTVA_15295
OG0002019	ORYLA06431, ORYLA10287, ORYLA16491, ORYLA09797	LYTVA_24565, LYTVA_19176, LYTVA_29439
OG0002020	ORYLA04953, ORYLA00190	LYTVA_20481
OG0002023	ORYLA03045, ORYLA11683	LYTVA_18808
OG0002024	ORYLA13451, ORYLA02868	LYTVA_29507
OG0002026	ORYLA01226, ORYLA01227, ORYLA08399	LYTVA_00656, LYTVA_03670
OG0002027	ORYLA03151, ORYLA10207	LYTVA_07659
OG0002028	ORYLA19659	LYTVA_00282
OG0002029	ORYLA08789, ORYLA09405	LYTVA_21393
OG0002030	ORYLA13238, ORYLA16563, ORYLA13082, ORYLA02733, ORYLA17296	LYTVA_03110
OG0002031	ORYLA16339, ORYLA05708	LYTVA_03117
OG0002032	ORYLA03665	LYTVA_25138
OG0002035	ORYLA06666, ORYLA17470	LYTVA_16334
OG0002036	ORYLA03829	LYTVA_16034
OG0002037	ORYLA08894, ORYLA19594, ORYLA08405	LYTVA_10784
OG0002038	ORYLA06362, ORYLA06107, ORYLA18130	LYTVA_17557
OG0002040	ORYLA08917	LYTVA_16919, LYTVA_21387, LYTVA_05113, LYTVA_11084, LYTVA_07331
OG0002042	ORYLA12509, ORYLA12508	LYTVA_09497
OG0002057	ORYLA17454	LYTVA_07252
OG0002059	ORYLA00052, ORYLA13405	LYTVA_07033
OG0002060	ORYLA10763, ORYLA10764, ORYLA00769, ORYLA04853	LYTVA_30217
OG0002061	ORYLA02790	LYTVA_21428
OG0002062	ORYLA14663, ORYLA12126, ORYLA13654	LYTVA_29599
OG0002064	ORYLA12527	LYTVA_09088
OG0002064	ORYLA10068	LYTVA_16839
OG0002065	ORYLA13441	LYTVA_21713, LYTVA_18378
OG0002066	ORYLA11678, ORYLA01862, ORYLA06515	LYTVA_04370
OG0002067	ORYLA16258	LYTVA_08828
OG0002068	ORYLA10239, ORYLA11836	LYTVA_21994
OG0002069	ORYLA14291, ORYLA20009	LYTVA_18095
OG0002070	ORYLA00580, ORYLA13305, ORYLA02738	LYTVA_21785
OG0002071	ORYLA18282, ORYLA03245	LYTVA_29940
OG0002072	ORYLA16858, ORYLA07989	LYTVA_26959
OG0002073	ORYLA10798	LYTVA_26326
OG0002075	ORYLA08142, ORYLA05161, ORYLA11392, ORYLA02942	LYTVA_28624
OG0002076	ORYLA18898, ORYLA01759, ORYLA06069	LYTVA_20709
OG0002077	ORYLA00208, ORYLA09024, ORYLA09025	LYTVA_05702
OG0002078	ORYLA16744, ORYLA00157, ORYLA07778	LYTVA_27383, LYTVA_06878, LYTVA_05678
OG0002080	ORYLA17616, ORYLA04310	LYTVA_01538, LYTVA_26517
OG0002081	ORYLA09511	LYTVA_05500
OG0002084	ORYLA08353, ORYLA04731, ORYLA07268	LYTVA_00594
OG0002087	ORYLA19239	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002089	ORYLA16217	LYTVA_21046, LYTVA_10557
OG0002090	ORYLA16730	LYTVA_05021
OG0002091	ORYLA03356, ORYLA17411	LYTVA_11172
OG0002093	ORYLA15674	LYTVA_22821, LYTVA_20195
OG0002094	ORYLA13770	LYTVA_25874, LYTVA_02272
OG0002097	ORYLA06823, ORYLA04159, ORYLA09040	LYTVA_25591
OG0002098	ORYLA03230, ORYLA18487, ORYLA04268, ORYLA04270, ORYLA04267, ORYLA04269, ORYLA18194, ORYLA18193, ORYLA18195	LYTVA_20514, LYTVA_18900
OG0002099	ORYLA15411	LYTVA_17183
OG0002100	ORYLA03546, ORYLA04555, ORYLA07930, ORYLA16242	LYTVA_17102, LYTVA_17103
OG0002102	ORYLA13490, ORYLA06940, ORYLA04110	LYTVA_26576
OG0002104	ORYLA14297, ORYLA13358, ORYLA07573, ORYLA12654	LYTVA_12211
OG0002105	ORYLA15403, ORYLA12021, ORYLA15102, ORYLA11046	LYTVA_22568
OG0002106	ORYLA01901	LYTVA_17556
OG0002108	ORYLA04701	LYTVA_01699
OG0002124	ORYLA00223	LYTVA_06106
OG0002125	ORYLA18986	LYTVA_00336
OG0002127	ORYLA12893, ORYLA06947	LYTVA_26528, LYTVA_15160
OG0002128	ORYLA09521, ORYLA00986	LYTVA_18981, LYTVA_18982
OG0002129	ORYLA03138, ORYLA04298, ORYLA00458, ORYLA07250	LYTVA_14014
OG0002131	ORYLA19717, ORYLA19718, ORYLA02406	LYTVA_29216, LYTVA_05431
OG0002134	ORYLA02151	LYTVA_29949, LYTVA_12210
OG0002135	ORYLA05991	LYTVA_12995
OG0002135	ORYLA09373, ORYLA11870	LYTVA_29373
OG0002137	ORYLA03326	LYTVA_00323
OG0002138	ORYLA11124	LYTVA_18624, LYTVA_18618
OG0002139	ORYLA12543, ORYLA11644, ORYLA10453	LYTVA_15039
OG0002140	ORYLA11736, ORYLA09094	LYTVA_17903, LYTVA_07080, LYTVA_05385
OG0002141	ORYLA09502	LYTVA_27475, LYTVA_21058
OG0002144	ORYLA07925, ORYLA17412	LYTVA_10170
OG0002145	ORYLA15097	LYTVA_25747, LYTVA_12284
OG0002146	ORYLA11113, ORYLA15028, ORYLA15530	LYTVA_00027
OG0002148	ORYLA11951	LYTVA_19940
OG0002148	ORYLA08140, ORYLA08139	LYTVA_19729
OG0002149	ORYLA20057, ORYLA09288, ORYLA06612, ORYLA12379	LYTVA_00021
OG0002150	ORYLA15117	LYTVA_05712
OG0002151	ORYLA16673	LYTVA_10951, LYTVA_15395, LYTVA_15390
OG0002155	ORYLA03984	LYTVA_13456, LYTVA_28703
OG0002155	ORYLA14329	LYTVA_13320
OG0002156	ORYLA00171	LYTVA_11872, LYTVA_12702
OG0002157	ORYLA00558	LYTVA_21731
OG0002158	ORYLA08985	LYTVA_18224, LYTVA_06861
OG0002160	ORYLA15473	LYTVA_18232
OG0002161	ORYLA05496, ORYLA08334, ORYLA09825	LYTVA_21357
OG0002162	ORYLA06330, ORYLA12976, ORYLA12977, ORYLA02560	LYTVA_13230
OG0002163	ORYLA11188, ORYLA14577, ORYLA11189, ORYLA14408	LYTVA_00488
OG0002164	ORYLA00943, ORYLA10722	LYTVA_07106
OG0002165	ORYLA01091	LYTVA_22362
OG0002166	ORYLA02664, ORYLA17823, ORYLA04541	LYTVA_27019
OG0002167	ORYLA02307, ORYLA04145	LYTVA_16688
OG0002169	ORYLA08351, ORYLA08352	LYTVA_19343
OG0002170	ORYLA05827	LYTVA_00414
OG0002171	ORYLA14148, ORYLA15889	LYTVA_15359
OG0002172	ORYLA12014, ORYLA11160	LYTVA_22818, LYTVA_18030
OG0002173	ORYLA02263	LYTVA_24516
OG0002173	ORYLA12622, ORYLA01813	LYTVA_23801
OG0002175	ORYLA02874, ORYLA18155	LYTVA_12093
OG0002177	ORYLA11512, ORYLA11656	LYTVA_27696
OG0002179	ORYLA10677	LYTVA_24663
OG0002180	ORYLA09069	LYTVA_05800, LYTVA_02550
OG0002182	ORYLA20335, ORYLA13962	LYTVA_28987
OG0002183	ORYLA11256, ORYLA14409	LYTVA_05713
OG0002185	ORYLA15148, ORYLA15149	LYTVA_13990
OG0002187	ORYLA17747	LYTVA_23104
OG0002188	ORYLA12233	LYTVA_26546
OG0002189	ORYLA06568	LYTVA_28734, LYTVA_13891
OG0002190	ORYLA05925	LYTVA_15057
OG0002191	ORYLA09161, ORYLA06711, ORYLA16118, ORYLA09833	LYTVA_16682
OG0002192	ORYLA08010, ORYLA00244	LYTVA_27314
OG0002193	ORYLA13372	LYTVA_23878
OG0002194	ORYLA14319, ORYLA14318, ORYLA03592	LYTVA_22585, LYTVA_18931
OG0002195	ORYLA14242, ORYLA13048, ORYLA05879	LYTVA_10127
OG0002196	ORYLA12500	LYTVA_16318
OG0002209	ORYLA10933, ORYLA15457	LYTVA_03464
OG0002211	ORYLA04014	LYTVA_05443
OG0002212	ORYLA18081	LYTVA_03115, LYTVA_27478, LYTVA_25926
OG0002213	ORYLA04720	LYTVA_26644
OG0002216	ORYLA11063	LYTVA_08313, LYTVA_03027
OG0002217	ORYLA11354	LYTVA_24396
