Orthogroup	ORYLA	BRALA
OG0000750	ORYLA08096	BRALA08581, BRALA21234
OG0000751	ORYLA01802, ORYLA10300, ORYLA09790	BRALA07411
OG0000751	ORYLA06872	BRALA07933
OG0000752	ORYLA05301	BRALA11552
OG0000752	ORYLA04164	BRALA28831
OG0000752	ORYLA06659, ORYLA00849	BRALA05171
OG0000753	ORYLA12199	BRALA27046
OG0000753	ORYLA15815, ORYLA03548, ORYLA04553	BRALA21594
OG0000755	ORYLA06747, ORYLA12885, ORYLA20285, ORYLA05462, ORYLA01558	BRALA12515
OG0000757	ORYLA18438	BRALA34310
OG0000757	ORYLA08503	BRALA14460
OG0000758	ORYLA10334, ORYLA11982, ORYLA10388	BRALA13715
OG0000759	ORYLA09344, ORYLA06968, ORYLA16111, ORYLA09359, ORYLA08392, ORYLA09358	BRALA30577
OG0000760	ORYLA11056, ORYLA11057, ORYLA15061, ORYLA13778, ORYLA15825	BRALA20315
OG0000761	ORYLA02885, ORYLA00688, ORYLA13190	BRALA23656
OG0000762	ORYLA13918, ORYLA09624, ORYLA07099	BRALA04595, BRALA07093
OG0000763	ORYLA05751, ORYLA02707, ORYLA06579, ORYLA13087	BRALA13502
OG0000764	ORYLA06275	BRALA20638
OG0000765	ORYLA06881, ORYLA17894, ORYLA19781	BRALA25961
OG0000766	ORYLA19966, ORYLA06092, ORYLA02010, ORYLA12914	BRALA15635
OG0000767	ORYLA10195, ORYLA03013, ORYLA03012, ORYLA11685, ORYLA11686	BRALA12056, BRALA12057
OG0000768	ORYLA10953, ORYLA14746, ORYLA14526, ORYLA15814	BRALA25731
OG0000772	ORYLA01171, ORYLA00334	BRALA03708
OG0000772	ORYLA10027, ORYLA01723	BRALA03331
OG0000774	ORYLA06329, ORYLA12975	BRALA01367
OG0000774	ORYLA20208	BRALA12795
OG0000775	ORYLA17590	BRALA21814, BRALA18421, BRALA18562, BRALA18561, BRALA08287
OG0000776	ORYLA19610, ORYLA04178	BRALA29300
OG0000777	ORYLA17057	BRALA06536
OG0000778	ORYLA03327, ORYLA15584	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259
OG0000779	ORYLA15552, ORYLA14213, ORYLA11734, ORYLA09089	BRALA01807
OG0000780	ORYLA03240	BRALA00744
OG0000781	ORYLA16212, ORYLA10368	BRALA05140, BRALA12327, BRALA12336
OG0000782	ORYLA18096, ORYLA14883, ORYLA12161	BRALA18203
OG0000783	ORYLA08572	BRALA05327, BRALA21547, BRALA20580, BRALA07693, BRALA12297, BRALA21197, BRALA01926, BRALA32173, BRALA06677, BRALA01540, BRALA23271, BRALA10462, BRALA16786, BRALA11601, BRALA24574, BRALA30779, BRALA32529, BRALA00159, BRALA27843, BRALA01925, BRALA30778, BRALA18854, BRALA32528, BRALA16000, BRALA06287, BRALA14344, BRALA19146, BRALA26050, BRALA16001, BRALA26049, BRALA27740, BRALA34940
OG0000784	ORYLA10206, ORYLA17131, ORYLA03150	BRALA06052, BRALA25550
OG0000784	ORYLA15503	BRALA17554, BRALA16289, BRALA22376, BRALA25588
OG0000786	ORYLA11530	BRALA12027
OG0000787	ORYLA02400, ORYLA17997, ORYLA01292, ORYLA05190, ORYLA17517, ORYLA02629	BRALA03891
OG0000788	ORYLA11231, ORYLA08781	BRALA02413
OG0000788	ORYLA19625, ORYLA13001	BRALA32315
OG0000789	ORYLA09285, ORYLA09284, ORYLA08868	BRALA24048, BRALA33484
OG0000790	ORYLA12997, ORYLA12995	BRALA12655, BRALA12650, BRALA09236, BRALA09235, BRALA12669, BRALA28591, BRALA28595, BRALA28593, BRALA04265, BRALA25758, BRALA23300, BRALA10748, BRALA20036, BRALA04241, BRALA12652, BRALA25569, BRALA28594
OG0000791	ORYLA06970, ORYLA08877, ORYLA13748, ORYLA08756, ORYLA10037	BRALA14451
OG0000792	ORYLA05606	BRALA04682
OG0000792	ORYLA19740	BRALA33683
OG0000792	ORYLA17605, ORYLA17606, ORYLA02640	BRALA32297
OG0000793	ORYLA01551, ORYLA02378, ORYLA17395, ORYLA12138, ORYLA13478, ORYLA14798, ORYLA12617	BRALA17595
OG0000795	ORYLA01400	BRALA22731
OG0000798	ORYLA16812, ORYLA19766, ORYLA16855	BRALA22751
OG0000799	ORYLA05059, ORYLA05058, ORYLA00741, ORYLA04318, ORYLA01142, ORYLA07333, ORYLA17377, ORYLA02682, ORYLA17378	BRALA07756
OG0000802	ORYLA13155, ORYLA17098, ORYLA00847, ORYLA16603, ORYLA13093, ORYLA03391, ORYLA03390, ORYLA08678, ORYLA06569, ORYLA13144, ORYLA17423, ORYLA02443	BRALA01136, BRALA01137, BRALA01138
OG0000803	ORYLA19991	BRALA32963
OG0000803	ORYLA11169	BRALA35038, BRALA35572, BRALA32962
OG0000805	ORYLA02081, ORYLA06083, ORYLA16607, ORYLA07559, ORYLA10210, ORYLA09316	BRALA11113, BRALA11112, BRALA05953, BRALA05905, BRALA05906, BRALA22453
OG0000809	ORYLA12960, ORYLA12961, ORYLA10307, ORYLA13020, ORYLA17678	BRALA05348
OG0000810	ORYLA13646	BRALA00801
OG0000810	ORYLA08587, ORYLA01680	BRALA10599
OG0000812	ORYLA14679	BRALA29914
OG0000813	ORYLA05187	BRALA03660
OG0000813	ORYLA17560, ORYLA02694, ORYLA17561	BRALA03695
OG0000814	ORYLA12200	BRALA04143
OG0000814	ORYLA05497	BRALA13770, BRALA03045
OG0000815	ORYLA09986	BRALA11706
OG0000815	ORYLA09860, ORYLA09294	BRALA04544
OG0000816	ORYLA07660, ORYLA04702, ORYLA03384	BRALA20882
OG0000816	ORYLA04785, ORYLA04786	BRALA03932
OG0000817	ORYLA14347	BRALA00540
OG0000817	ORYLA19483	BRALA03663
OG0000817	ORYLA07042	BRALA17018
OG0000818	ORYLA16735, ORYLA07797, ORYLA16670, ORYLA08170, ORYLA05788	BRALA13068
OG0000819	ORYLA03241	BRALA34137
OG0000820	ORYLA16120	BRALA14102
OG0000821	ORYLA08469, ORYLA06934, ORYLA11909, ORYLA14439, ORYLA20377, ORYLA03820, ORYLA01486, ORYLA12448, ORYLA06680, ORYLA03119, ORYLA04417, ORYLA11494, ORYLA15504, ORYLA19402, ORYLA10028, ORYLA18235, ORYLA19250, ORYLA08565, ORYLA04007, ORYLA11080, ORYLA11868, ORYLA04634	BRALA02614
OG0000822	ORYLA10851	BRALA23399, BRALA23400
OG0000822	ORYLA08780	BRALA02264
OG0000824	ORYLA03257, ORYLA03256, ORYLA04106, ORYLA00161, ORYLA03258	BRALA12514
OG0000825	ORYLA01475, ORYLA09556, ORYLA18879	BRALA11858
OG0000825	ORYLA15482, ORYLA14599, ORYLA19869	BRALA13831, BRALA13832, BRALA13834, BRALA13833
OG0000826	ORYLA15838	BRALA19087
OG0000827	ORYLA14107, ORYLA17385	BRALA18118, BRALA02359, BRALA13523, BRALA16833, BRALA30597, BRALA00958
OG0000828	ORYLA12597, ORYLA17485, ORYLA17486	BRALA04441
OG0000828	ORYLA02288	BRALA34346
OG0000829	ORYLA12618, ORYLA07149, ORYLA18066, ORYLA02697	BRALA16337, BRALA16336
OG0000829	ORYLA05040, ORYLA00690, ORYLA14477, ORYLA17994, ORYLA10790	BRALA16335
OG0000830	ORYLA00649	BRALA06400
OG0000830	ORYLA19799	BRALA34995
OG0000831	ORYLA06570	BRALA05105
OG0000832	ORYLA12959	BRALA08098, BRALA08100, BRALA04511, BRALA15197, BRALA18694
OG0000833	ORYLA12768, ORYLA10222, ORYLA16558, ORYLA07322, ORYLA13638, ORYLA13637	BRALA05134
OG0000834	ORYLA14449, ORYLA15446, ORYLA00202, ORYLA13350, ORYLA06991, ORYLA09675, ORYLA08609	BRALA06902
OG0000836	ORYLA14809, ORYLA12408, ORYLA13624	BRALA01673, BRALA04302, BRALA08044, BRALA08045
OG0000837	ORYLA19078	BRALA14733
OG0000838	ORYLA18293, ORYLA11142	BRALA18308, BRALA23852, BRALA23853
OG0000841	ORYLA01641, ORYLA15191, ORYLA11622	BRALA03274
OG0000842	ORYLA10029, ORYLA06219, ORYLA06199, ORYLA19377, ORYLA16490, ORYLA09015, ORYLA06322, ORYLA09014	BRALA00081
OG0000845	ORYLA08554, ORYLA00988	BRALA12426
OG0000845	ORYLA03586	BRALA12338
OG0000847	ORYLA07949	BRALA27576
OG0000847	ORYLA16880	BRALA19376
OG0000848	ORYLA04036, ORYLA00460, ORYLA01410	BRALA26804
OG0000849	ORYLA15667, ORYLA13688	BRALA35105
OG0000850	ORYLA10312, ORYLA12941	BRALA22071, BRALA00654
OG0000850	ORYLA04650, ORYLA04651	BRALA25841
OG0000851	ORYLA09558, ORYLA08388	BRALA11776
OG0000852	ORYLA01694, ORYLA05767, ORYLA05768	BRALA26844
OG0000852	ORYLA15572, ORYLA02133, ORYLA02134	BRALA03113
OG0000855	ORYLA03234	BRALA11989
OG0000857	ORYLA13985, ORYLA15799, ORYLA14692, ORYLA12378	BRALA08900
OG0000858	ORYLA10920	BRALA12759
OG0000858	ORYLA04524	BRALA08811
OG0000859	ORYLA19103, ORYLA12697, ORYLA17341, ORYLA07145, ORYLA01993	BRALA01935
OG0000860	ORYLA00581, ORYLA16574, ORYLA18138, ORYLA18137, ORYLA02428, ORYLA13306	BRALA18427
OG0000861	ORYLA05327, ORYLA05326	BRALA27568, BRALA35442, BRALA35813, BRALA33885, BRALA34210, BRALA27569, BRALA16109, BRALA15763, BRALA31723, BRALA31507, BRALA21095, BRALA30990, BRALA33002, BRALA16677
OG0000863	ORYLA05318, ORYLA11762	BRALA11555
OG0000866	ORYLA08411, ORYLA06158, ORYLA08410	BRALA04845
OG0000868	ORYLA11338, ORYLA10412	BRALA34175
OG0000869	ORYLA15399	BRALA33856
OG0000870	ORYLA08315, ORYLA16657	BRALA18901
OG0000871	ORYLA00978	BRALA08980
OG0000871	ORYLA00890	BRALA16416
OG0000872	ORYLA20287	BRALA02222
OG0000874	ORYLA00532, ORYLA03179, ORYLA04048, ORYLA07204	BRALA11822
OG0000874	ORYLA01855	BRALA03146
OG0000875	ORYLA13326, ORYLA07093	BRALA10301
OG0000875	ORYLA19061	BRALA09033
OG0000876	ORYLA18338	BRALA11284
OG0000877	ORYLA15563	BRALA03177, BRALA03178
OG0000877	ORYLA14210	BRALA03179
OG0000878	ORYLA15008	BRALA02341
OG0000878	ORYLA06030	BRALA04723
OG0000879	ORYLA06599	BRALA05982
OG0000879	ORYLA15760, ORYLA10296	BRALA20286, BRALA33717, BRALA33372, BRALA20287
OG0000881	ORYLA01916, ORYLA05888	BRALA10038
OG0000881	ORYLA04374, ORYLA03100	BRALA27657
OG0000882	ORYLA08988, ORYLA13972, ORYLA11874	BRALA21924
OG0000883	ORYLA12330, ORYLA12809	BRALA07960
OG0000887	ORYLA14286, ORYLA15959	BRALA10243
OG0000887	ORYLA06407	BRALA09188
OG0000888	ORYLA05760, ORYLA12980, ORYLA06869	BRALA15051
OG0000888	ORYLA17907	BRALA24377
OG0000889	ORYLA11414, ORYLA10267	BRALA25124
OG0000889	ORYLA16878	BRALA07192
OG0000890	ORYLA07665	BRALA24385
OG0000893	ORYLA15538, ORYLA13772, ORYLA13849, ORYLA14564, ORYLA14565, ORYLA14566, ORYLA13848	BRALA25869, BRALA17380, BRALA24437
OG0000894	ORYLA07232, ORYLA00467	BRALA16945
OG0000894	ORYLA07753, ORYLA17007, ORYLA16512	BRALA06371
OG0000895	ORYLA17230, ORYLA02985	BRALA04351, BRALA04319
OG0000895	ORYLA14977	BRALA14632
OG0000896	ORYLA12742	BRALA17653
OG0000896	ORYLA18744, ORYLA04344	BRALA22494
OG0000897	ORYLA14707	BRALA28132
OG0000897	ORYLA15784	BRALA21067, BRALA20480, BRALA17997, BRALA21102
OG0000898	ORYLA08993	BRALA22391, BRALA22392, BRALA05142
OG0000900	ORYLA14022, ORYLA15794, ORYLA11145, ORYLA12323, ORYLA07973, ORYLA16355	BRALA04925, BRALA04944, BRALA04941, BRALA04922, BRALA04938, BRALA04932, BRALA04942, BRALA04933, BRALA04921, BRALA04934, BRALA04923
OG0000904	ORYLA01297, ORYLA12510	BRALA03360
OG0000906	ORYLA02426	BRALA02532
OG0000906	ORYLA02787	BRALA34275, BRALA35698, BRALA34042, BRALA25104
OG0000907	ORYLA13394	BRALA01339
OG0000908	ORYLA04724, ORYLA18118	BRALA30688
OG0000909	ORYLA11368, ORYLA19848, ORYLA10623	BRALA24516
OG0000911	ORYLA16469, ORYLA08345	BRALA24856
OG0000911	ORYLA09695, ORYLA13753	BRALA35518
OG0000912	ORYLA17948, ORYLA04947, ORYLA00892, ORYLA01289, ORYLA00420	BRALA21702
OG0000912	ORYLA03978, ORYLA03457	BRALA14998
OG0000913	ORYLA01511	BRALA19448
OG0000914	ORYLA14429	BRALA20034
OG0000915	ORYLA15453, ORYLA11264, ORYLA13698, ORYLA19488, ORYLA14400, ORYLA15346	BRALA15366
OG0000916	ORYLA12808, ORYLA18238, ORYLA13182, ORYLA13181	BRALA01182, BRALA18434, BRALA01142, BRALA21246, BRALA01181
OG0000921	ORYLA19667	BRALA09094
OG0000921	ORYLA13652	BRALA21805
OG0000923	ORYLA07886, ORYLA09846	BRALA04563
OG0000923	ORYLA15757, ORYLA14372, ORYLA10056	BRALA07148
OG0000925	ORYLA19836	BRALA25852
OG0000925	ORYLA09614	BRALA14244
OG0000927	ORYLA13440, ORYLA04252, ORYLA01277, ORYLA04322, ORYLA07282, ORYLA09767	BRALA33718
OG0000928	ORYLA07148, ORYLA14647, ORYLA12139	BRALA14602
OG0000929	ORYLA07554, ORYLA09115, ORYLA04169, ORYLA11547, ORYLA02109	BRALA27977
OG0000932	ORYLA03357	BRALA23597
OG0000933	ORYLA07695	BRALA17396
OG0000934	ORYLA09601, ORYLA11859	BRALA15692
OG0000934	ORYLA16233, ORYLA10870	BRALA23860
OG0000935	ORYLA13027, ORYLA06809, ORYLA05774, ORYLA01692, ORYLA15882, ORYLA14011, ORYLA09839	BRALA20990
OG0000938	ORYLA11986, ORYLA13059, ORYLA01073, ORYLA01074	BRALA02654
OG0000938	ORYLA00524, ORYLA07193, ORYLA00523	BRALA00825, BRALA00820, BRALA00821, BRALA00822, BRALA00823, BRALA11718, BRALA00824
OG0000943	ORYLA17852	BRALA26880
OG0000944	ORYLA09043, ORYLA04158, ORYLA01246	BRALA16973
OG0000945	ORYLA12060	BRALA12545
OG0000946	ORYLA14183, ORYLA10918	BRALA08785
OG0000946	ORYLA15133, ORYLA11209	BRALA02095, BRALA02094
OG0000947	ORYLA08406, ORYLA19529, ORYLA08874	BRALA00543
OG0000947	ORYLA09649	BRALA00290
OG0000949	ORYLA02756, ORYLA01668, ORYLA00973, ORYLA19847, ORYLA10622, ORYLA11369, ORYLA08705	BRALA16910
OG0000951	ORYLA06116, ORYLA14933	BRALA16820
OG0000951	ORYLA04877	BRALA35165
OG0000952	ORYLA03901, ORYLA02988	BRALA08202
OG0000952	ORYLA01232, ORYLA17229, ORYLA02987	BRALA08201
OG0000953	ORYLA02556	BRALA06546, BRALA01379, BRALA01377, BRALA01378, BRALA09955, BRALA28717, BRALA21206
OG0000953	ORYLA18188, ORYLA05667, ORYLA13885	BRALA27297
OG0000954	ORYLA20086	BRALA34235, BRALA35344
OG0000954	ORYLA16756, ORYLA16757, ORYLA16758	BRALA10453
OG0000955	ORYLA17644	BRALA00782
OG0000955	ORYLA12176	BRALA16596
OG0000955	ORYLA19752	BRALA22745
OG0000957	ORYLA13659, ORYLA18079	BRALA14646
OG0000958	ORYLA13781, ORYLA11059, ORYLA11060	BRALA02128, BRALA02127, BRALA02129
OG0000960	ORYLA12743, ORYLA15353, ORYLA05468, ORYLA01555, ORYLA14514	BRALA12453
OG0000963	ORYLA13485, ORYLA06840, ORYLA06839	BRALA03591
OG0000963	ORYLA17317, ORYLA13364	BRALA20733
OG0000964	ORYLA17226	BRALA08522, BRALA16405, BRALA13462, BRALA27147
OG0000964	ORYLA03089	BRALA26663
OG0000965	ORYLA20470	BRALA04013
OG0000965	ORYLA07478	BRALA03357
OG0000966	ORYLA19569, ORYLA17821, ORYLA02666	BRALA30500
OG0000967	ORYLA04076	BRALA11137
OG0000967	ORYLA19755, ORYLA04962	BRALA03874
OG0000968	ORYLA12327, ORYLA10874, ORYLA14830	BRALA14943
OG0000969	ORYLA05704	BRALA14830, BRALA07388, BRALA07383
OG0000970	ORYLA17254, ORYLA02643	BRALA07314
OG0000972	ORYLA17856	BRALA07302, BRALA07303
OG0000972	ORYLA03686, ORYLA18142	BRALA06799
OG0000973	ORYLA01659	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435
OG0000974	ORYLA03871	BRALA08524, BRALA00836
OG0000976	ORYLA14987, ORYLA12287, ORYLA09719	BRALA11565, BRALA11563, BRALA11570, BRALA11571
OG0000978	ORYLA08899, ORYLA06773, ORYLA14000, ORYLA15891, ORYLA12640, ORYLA07570	BRALA19988
OG0000979	ORYLA04958, ORYLA04959	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544
OG0000981	ORYLA02383, ORYLA17398	BRALA17579
OG0000984	ORYLA14092	BRALA13541
OG0000984	ORYLA13312	BRALA10027
OG0000987	ORYLA08918, ORYLA06392, ORYLA13755, ORYLA15702, ORYLA09779	BRALA15995
OG0000988	ORYLA19585, ORYLA02424, ORYLA02425, ORYLA13645	BRALA10034
OG0000992	ORYLA16313, ORYLA19691	BRALA13132
OG0000992	ORYLA01948	BRALA29385
OG0000993	ORYLA08621	BRALA00562
OG0000994	ORYLA11419	BRALA12870
OG0000994	ORYLA18398	BRALA16394
OG0000995	ORYLA00280, ORYLA17021, ORYLA08300, ORYLA16326, ORYLA07992	BRALA13943, BRALA13941
OG0000996	ORYLA01364, ORYLA09102, ORYLA20110	BRALA14195
OG0000997	ORYLA12756	BRALA11907
OG0000999	ORYLA17143, ORYLA07960, ORYLA15047	BRALA08770
OG0001000	ORYLA09416, ORYLA00982, ORYLA11450	BRALA29242
OG0001001	ORYLA04326, ORYLA07294	BRALA14859
OG0001001	ORYLA08735, ORYLA09611	BRALA05897
OG0001002	ORYLA07974, ORYLA08682	BRALA17196, BRALA18350, BRALA01976
OG0001003	ORYLA17863, ORYLA04404	BRALA07286
OG0001005	ORYLA13716, ORYLA13692, ORYLA18566, ORYLA18531, ORYLA19208	BRALA24042
OG0001006	ORYLA00587	BRALA19471
OG0001006	ORYLA17469, ORYLA06935	BRALA06003
OG0001007	ORYLA17844	BRALA19531
OG0001008	ORYLA10968, ORYLA12088	BRALA24730
OG0001009	ORYLA10070, ORYLA02205	BRALA13978
OG0001011	ORYLA04068, ORYLA03585	BRALA07056, BRALA07076
OG0001011	ORYLA00313, ORYLA07327, ORYLA09923	BRALA01113, BRALA01112
OG0001015	ORYLA16717, ORYLA08292	BRALA21974
OG0001016	ORYLA08912	BRALA14145
OG0001018	ORYLA04621	BRALA35275, BRALA04664, BRALA06928, BRALA14350
OG0001021	ORYLA19735	BRALA20548
OG0001022	ORYLA13121, ORYLA06595, ORYLA08639, ORYLA08638, ORYLA08637, ORYLA09711, ORYLA09710, ORYLA01094, ORYLA01093	BRALA16207
OG0001023	ORYLA11181, ORYLA12354, ORYLA13986	BRALA20751
OG0001024	ORYLA01426, ORYLA10777, ORYLA04903, ORYLA17767	BRALA23987
OG0001026	ORYLA08000, ORYLA00251, ORYLA17169	BRALA11115
OG0001027	ORYLA02447	BRALA19076
OG0001027	ORYLA10175	BRALA06875, BRALA06471, BRALA06470, BRALA06472
OG0001028	ORYLA13607, ORYLA13608, ORYLA14880, ORYLA12157, ORYLA17489, ORYLA17310	BRALA32878, BRALA13434
OG0001029	ORYLA15182, ORYLA07577	BRALA03377, BRALA03376
OG0001030	ORYLA06855, ORYLA12212	BRALA15099
OG0001030	ORYLA11995, ORYLA10701, ORYLA05220	BRALA10822
OG0001031	ORYLA05281	BRALA06708
OG0001031	ORYLA00443	BRALA11517, BRALA31101, BRALA16794, BRALA30770
OG0001032	ORYLA06882, ORYLA13285, ORYLA13284, ORYLA06883, ORYLA13286, ORYLA02881, ORYLA02880, ORYLA18152	BRALA31425
OG0001033	ORYLA02412, ORYLA17551	BRALA06800
OG0001033	ORYLA13566, ORYLA13207	BRALA23440
OG0001036	ORYLA14277	BRALA13787
OG0001039	ORYLA17932	BRALA06810
OG0001042	ORYLA20004, ORYLA16045, ORYLA14257, ORYLA15929, ORYLA14996, ORYLA11093	BRALA11036
OG0001046	ORYLA16931, ORYLA16932, ORYLA16930, ORYLA00538, ORYLA00652, ORYLA16674, ORYLA00732	BRALA11238
OG0001047	ORYLA03716, ORYLA03850, ORYLA03098, ORYLA01025	BRALA06024
OG0001048	ORYLA17951, ORYLA07722, ORYLA05078, ORYLA02542, ORYLA04597	BRALA04010
OG0001049	ORYLA13294, ORYLA06586	BRALA08587
OG0001049	ORYLA03790, ORYLA15642	BRALA19576
OG0001050	ORYLA15890, ORYLA11461, ORYLA12452, ORYLA15112, ORYLA06038	BRALA23081, BRALA05944
OG0001051	ORYLA08725, ORYLA09931, ORYLA01092	BRALA23415, BRALA15643, BRALA31931, BRALA12809
OG0001052	ORYLA04967, ORYLA04966, ORYLA02277	BRALA06640
OG0001052	ORYLA18159, ORYLA04669	BRALA03851, BRALA06631
OG0001053	ORYLA18523, ORYLA08049, ORYLA16446, ORYLA07098, ORYLA15733, ORYLA09475	BRALA17006
OG0001053	ORYLA20458	BRALA06712
OG0001054	ORYLA05817, ORYLA00804	BRALA16705
OG0001057	ORYLA13279, ORYLA04087, ORYLA09608, ORYLA01089	BRALA13576, BRALA13575
OG0001058	ORYLA02850, ORYLA17789, ORYLA03281, ORYLA03823	BRALA18889
OG0001059	ORYLA07025, ORYLA11863	BRALA16690
OG0001060	ORYLA11754	BRALA22460
OG0001062	ORYLA17093, ORYLA00055, ORYLA13062, ORYLA07081, ORYLA13265	BRALA01158
OG0001063	ORYLA04692	BRALA22627
OG0001065	ORYLA10407, ORYLA11700	BRALA12034, BRALA12035
OG0001066	ORYLA20216, ORYLA18727, ORYLA15524, ORYLA20141, ORYLA15783	BRALA03613
OG0001067	ORYLA09765	BRALA09702
OG0001067	ORYLA19474	BRALA11812, BRALA30598, BRALA16834
OG0001068	ORYLA08837, ORYLA01885, ORYLA05843	BRALA15808
OG0001072	ORYLA17591	BRALA23228, BRALA23227
OG0001072	ORYLA18588	BRALA29817
OG0001075	ORYLA05472	BRALA09682
OG0001076	ORYLA04025, ORYLA03193, ORYLA12782	BRALA20184
OG0001077	ORYLA06555	BRALA28759, BRALA28760
OG0001077	ORYLA01775	BRALA08290
OG0001077	ORYLA10005	BRALA31456
OG0001078	ORYLA11135, ORYLA15991, ORYLA14030, ORYLA16359, ORYLA08030, ORYLA19617	BRALA13847
OG0001079	ORYLA13958, ORYLA14764, ORYLA20201	BRALA12769
OG0001080	ORYLA06070	BRALA13315
OG0001080	ORYLA01954, ORYLA12745	BRALA13682
OG0001081	ORYLA12631, ORYLA12630	BRALA20186, BRALA18322, BRALA02329, BRALA02330
OG0001082	ORYLA16190, ORYLA14374	BRALA21015
OG0001083	ORYLA08355, ORYLA01216, ORYLA10438	BRALA22369
OG0001084	ORYLA08935	BRALA34942
OG0001085	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405	BRALA18590, BRALA17350
OG0001089	ORYLA06013, ORYLA06012	BRALA20406
OG0001090	ORYLA18206	BRALA19647
OG0001092	ORYLA00476	BRALA08314
OG0001093	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876	BRALA07017, BRALA07018
OG0001094	ORYLA10145, ORYLA01044, ORYLA11275, ORYLA05201	BRALA21202
OG0001095	ORYLA13938, ORYLA08700, ORYLA02122	BRALA00514
OG0001096	ORYLA08777, ORYLA09557	BRALA33488, BRALA29289, BRALA09978, BRALA29288
OG0001102	ORYLA05217	BRALA06483
OG0001102	ORYLA05138	BRALA01705
OG0001103	ORYLA08995	BRALA15961
OG0001104	ORYLA12177	BRALA00254
OG0001104	ORYLA01647, ORYLA11309	BRALA14774
OG0001105	ORYLA03632	BRALA13887
OG0001108	ORYLA14450	BRALA10695
OG0001108	ORYLA18375	BRALA14990
OG0001109	ORYLA16661, ORYLA14078	BRALA30580, BRALA30582
OG0001110	ORYLA02459	BRALA21323, BRALA21324, BRALA21327
OG0001110	ORYLA08952, ORYLA02458, ORYLA08953, ORYLA18020	BRALA02581, BRALA02578
OG0001112	ORYLA12894, ORYLA09914, ORYLA08799, ORYLA07255	BRALA13668
OG0001113	ORYLA16987	BRALA08129
OG0001113	ORYLA00138	BRALA16554
OG0001115	ORYLA15699, ORYLA13897, ORYLA14688, ORYLA10923	BRALA07052, BRALA07051
OG0001116	ORYLA08841	BRALA34250
OG0001117	ORYLA06972, ORYLA06971, ORYLA14305	BRALA15421
OG0001119	ORYLA05124, ORYLA09259	BRALA13802
OG0001120	ORYLA09736	BRALA21219
OG0001120	ORYLA03903, ORYLA01234	BRALA17608
OG0001121	ORYLA05153, ORYLA20092	BRALA32292, BRALA13901, BRALA27511, BRALA08946
OG0001123	ORYLA09262	BRALA24284
OG0001123	ORYLA17703	BRALA23603
OG0001124	ORYLA08277	BRALA23017
OG0001124	ORYLA02278	BRALA07725
OG0001126	ORYLA07447	BRALA16208
OG0001126	ORYLA14267	BRALA28026
OG0001127	ORYLA06210, ORYLA08911	BRALA09084
OG0001127	ORYLA20099	BRALA34184
OG0001128	ORYLA04096, ORYLA11339, ORYLA10410, ORYLA03669	BRALA22493
OG0001129	ORYLA15169, ORYLA12442	BRALA12498
OG0001129	ORYLA05461	BRALA16098
OG0001131	ORYLA00774, ORYLA11383	BRALA13327
OG0001132	ORYLA15693	BRALA13540
OG0001133	ORYLA01655	BRALA03024
OG0001133	ORYLA02500	BRALA00752
OG0001134	ORYLA16671	BRALA23048
OG0001135	ORYLA18988, ORYLA08362	BRALA11818
OG0001136	ORYLA13203, ORYLA06530, ORYLA12133	BRALA18520
OG0001137	ORYLA03035, ORYLA00090, ORYLA03842	BRALA13309
OG0001138	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997	BRALA00020, BRALA11821
OG0001139	ORYLA15805	BRALA06120
OG0001139	ORYLA14857, ORYLA11008	BRALA32868, BRALA35077
OG0001141	ORYLA02472, ORYLA17498	BRALA09514
OG0001142	ORYLA07693	BRALA14735
OG0001143	ORYLA11035, ORYLA12195, ORYLA06058	BRALA04133
OG0001144	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835	BRALA10734
OG0001146	ORYLA13499, ORYLA13500, ORYLA15595, ORYLA07425	BRALA18782
OG0001149	ORYLA01670, ORYLA13258	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801
OG0001155	ORYLA02504, ORYLA02505	BRALA32774
OG0001155	ORYLA03252	BRALA23567
OG0001156	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003	BRALA24884
OG0001158	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120	BRALA34638
OG0001159	ORYLA10160, ORYLA05356	BRALA12862
OG0001160	ORYLA18207	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606
OG0001161	ORYLA14942, ORYLA12582, ORYLA02883	BRALA22337
OG0001162	ORYLA03278, ORYLA04547, ORYLA08795	BRALA29065
OG0001163	ORYLA08093, ORYLA04995	BRALA18082, BRALA03606, BRALA12377, BRALA20672, BRALA12378
OG0001165	ORYLA11504	BRALA14768
OG0001165	ORYLA09619	BRALA05900
