Orthogroup	ORYLA	ASTMX
OG0000637	ORYLA00139	ASTMX17434
OG0000639	ORYLA02529	ASTMX03393
OG0000639	ORYLA08926	ASTMX02657
OG0000639	ORYLA13977, ORYLA15421	ASTMX07469
OG0000640	ORYLA07092	ASTMX20831
OG0000640	ORYLA00812	ASTMX12521
OG0000640	ORYLA04412	ASTMX12811
OG0000641	ORYLA15443	ASTMX00505, ASTMX10774
OG0000641	ORYLA14453	ASTMX10773
OG0000641	ORYLA15439, ORYLA15440, ORYLA15441	ASTMX09397
OG0000641	ORYLA15880	ASTMX00810, ASTMX22520
OG0000642	ORYLA07221	ASTMX01930, ASTMX01929
OG0000642	ORYLA00442	ASTMX17309
OG0000642	ORYLA00566	ASTMX04214, ASTMX12313
OG0000642	ORYLA04869	ASTMX10591
OG0000643	ORYLA03009	ASTMX02318
OG0000643	ORYLA10818	ASTMX01314
OG0000643	ORYLA17539	ASTMX20408
OG0000643	ORYLA02340	ASTMX05940
OG0000643	ORYLA04587	ASTMX03512
OG0000644	ORYLA07500	ASTMX16962
OG0000644	ORYLA10781, ORYLA10780, ORYLA10782	ASTMX21496, ASTMX18112
OG0000644	ORYLA14002, ORYLA19787	ASTMX07459
OG0000645	ORYLA12725	ASTMX12833
OG0000645	ORYLA15007	ASTMX02606
OG0000645	ORYLA00407	ASTMX18567
OG0000645	ORYLA14925	ASTMX05124
OG0000646	ORYLA05850	ASTMX06884
OG0000646	ORYLA13497	ASTMX16478
OG0000646	ORYLA07440	ASTMX02676
OG0000646	ORYLA07488	ASTMX07029
OG0000646	ORYLA05442	ASTMX20232
OG0000647	ORYLA00414	ASTMX19826
OG0000647	ORYLA05088, ORYLA05089	ASTMX06640
OG0000648	ORYLA08869	ASTMX02643
OG0000648	ORYLA06524	ASTMX15128
OG0000648	ORYLA12473, ORYLA12472	ASTMX02551
OG0000649	ORYLA13751	ASTMX09392
OG0000649	ORYLA15737	ASTMX04774
OG0000649	ORYLA02071	ASTMX18484, ASTMX18485
OG0000650	ORYLA14345	ASTMX05353
OG0000650	ORYLA09152	ASTMX08700
OG0000650	ORYLA02856	ASTMX08975
OG0000650	ORYLA18133	ASTMX20574
OG0000650	ORYLA06365	ASTMX16890
OG0000650	ORYLA07427	ASTMX13841
OG0000651	ORYLA16106	ASTMX17737
OG0000651	ORYLA14377	ASTMX05303
OG0000651	ORYLA06160	ASTMX08641
OG0000652	ORYLA19493	ASTMX06377, ASTMX00760
OG0000652	ORYLA14519	ASTMX00761
OG0000652	ORYLA14763	ASTMX07128, ASTMX20824
OG0000652	ORYLA15474	ASTMX06369
OG0000652	ORYLA19684	ASTMX00763
OG0000653	ORYLA01788	ASTMX12008
OG0000653	ORYLA06368	ASTMX08281
OG0000653	ORYLA10074	ASTMX18100
OG0000653	ORYLA00719	ASTMX18970, ASTMX13180
OG0000654	ORYLA07120	ASTMX17458
OG0000654	ORYLA15971	ASTMX13738
OG0000654	ORYLA15711	ASTMX11052
OG0000654	ORYLA09217	ASTMX19746
OG0000654	ORYLA16426	ASTMX10206
OG0000654	ORYLA08809	ASTMX17145, ASTMX00164
OG0000657	ORYLA17525	ASTMX19395
OG0000657	ORYLA17523, ORYLA17524	ASTMX12483
OG0000657	ORYLA12065	ASTMX19401
OG0000660	ORYLA09622	ASTMX00650
OG0000660	ORYLA19737	ASTMX17867
OG0000660	ORYLA06492	ASTMX22390
OG0000660	ORYLA17770	ASTMX14506
OG0000660	ORYLA03243	ASTMX05874
OG0000660	ORYLA06455	ASTMX20321
OG0000662	ORYLA20494	ASTMX17885
OG0000662	ORYLA17182	ASTMX16404, ASTMX12633
OG0000662	ORYLA07752	ASTMX19890
OG0000662	ORYLA17006	ASTMX07727
OG0000663	ORYLA02202	ASTMX00870
OG0000663	ORYLA18943	ASTMX22176
OG0000664	ORYLA15831	ASTMX05721
OG0000664	ORYLA14755, ORYLA10857	ASTMX16074
OG0000664	ORYLA14234	ASTMX00707
OG0000665	ORYLA12410	ASTMX00639, ASTMX14293
OG0000665	ORYLA17696	ASTMX19003, ASTMX12074
OG0000665	ORYLA05725	ASTMX09156
OG0000665	ORYLA01532	ASTMX14734
OG0000665	ORYLA14102	ASTMX03383
OG0000666	ORYLA11061	ASTMX16636
OG0000666	ORYLA08199	ASTMX13230, ASTMX04456
OG0000666	ORYLA15920	ASTMX12814
OG0000666	ORYLA15723	ASTMX19047
OG0000667	ORYLA19371	ASTMX20350, ASTMX23022
OG0000667	ORYLA04668	ASTMX21283
OG0000670	ORYLA04233	ASTMX20785, ASTMX03449
OG0000670	ORYLA00968	ASTMX08812
OG0000670	ORYLA06340	ASTMX02280, ASTMX21360
OG0000670	ORYLA19831	ASTMX21701
OG0000670	ORYLA13503	ASTMX18201
OG0000671	ORYLA16201, ORYLA15719, ORYLA15720	ASTMX06408, ASTMX19050
OG0000671	ORYLA13739	ASTMX20927
OG0000671	ORYLA13700	ASTMX00924
OG0000671	ORYLA13824	ASTMX01022
OG0000671	ORYLA11265	ASTMX16162
OG0000671	ORYLA14680	ASTMX15147
OG0000672	ORYLA06583	ASTMX06515
OG0000672	ORYLA07641	ASTMX05666
OG0000672	ORYLA19020	ASTMX04882
OG0000674	ORYLA05775	ASTMX09072
OG0000674	ORYLA10869, ORYLA15085	ASTMX07263
OG0000674	ORYLA19997	ASTMX16632
OG0000675	ORYLA08118	ASTMX11306
OG0000676	ORYLA19352	ASTMX18277
OG0000676	ORYLA07256	ASTMX04107
OG0000676	ORYLA08627	ASTMX12053, ASTMX05384
OG0000678	ORYLA16910	ASTMX04995
OG0000678	ORYLA00540	ASTMX12327
OG0000678	ORYLA16818	ASTMX19465, ASTMX12926
OG0000680	ORYLA03909	ASTMX04094
OG0000680	ORYLA06287	ASTMX17912
OG0000680	ORYLA15087	ASTMX07260
OG0000680	ORYLA18896	ASTMX09412
OG0000681	ORYLA00168	ASTMX16270
OG0000681	ORYLA00958	ASTMX04528
OG0000681	ORYLA15125	ASTMX00394
OG0000682	ORYLA04948	ASTMX12288
OG0000682	ORYLA00891	ASTMX10499
OG0000682	ORYLA02515	ASTMX07767
OG0000683	ORYLA19477	ASTMX00004, ASTMX04192
OG0000683	ORYLA07013, ORYLA13074	ASTMX20098
OG0000684	ORYLA15561	ASTMX02086
OG0000684	ORYLA06293	ASTMX02670, ASTMX17835
OG0000684	ORYLA04619	ASTMX13854
OG0000685	ORYLA16348, ORYLA07971	ASTMX19743
OG0000685	ORYLA12013	ASTMX06302
OG0000685	ORYLA14407	ASTMX05561
OG0000685	ORYLA11185	ASTMX15879
OG0000686	ORYLA15930	ASTMX05101, ASTMX19072
OG0000688	ORYLA09466	ASTMX20465
OG0000690	ORYLA02247, ORYLA10616	ASTMX00910
OG0000690	ORYLA11941	ASTMX12919
OG0000690	ORYLA07589	ASTMX02690
OG0000690	ORYLA01395	ASTMX22294
OG0000691	ORYLA07129	ASTMX15518
OG0000691	ORYLA11980	ASTMX17535
OG0000691	ORYLA10333	ASTMX19545
OG0000691	ORYLA15419	ASTMX18521
OG0000692	ORYLA04625	ASTMX05795
OG0000693	ORYLA16030	ASTMX01005, ASTMX05252
OG0000693	ORYLA04493	ASTMX09341
OG0000693	ORYLA03700	ASTMX22319
OG0000693	ORYLA02446	ASTMX11362
OG0000694	ORYLA12528	ASTMX03278
OG0000694	ORYLA11581	ASTMX14068
OG0000694	ORYLA01504	ASTMX09753
OG0000694	ORYLA17428	ASTMX09044
OG0000695	ORYLA11337	ASTMX16491
OG0000695	ORYLA10653	ASTMX20005
OG0000695	ORYLA03016	ASTMX13926
OG0000695	ORYLA03487	ASTMX15636
OG0000695	ORYLA03272	ASTMX04364
OG0000695	ORYLA07364	ASTMX03944, ASTMX02716
OG0000695	ORYLA10811	ASTMX01311
OG0000695	ORYLA11897	ASTMX08058
OG0000696	ORYLA11558	ASTMX10247
OG0000696	ORYLA03935	ASTMX07010, ASTMX09329
OG0000696	ORYLA04066	ASTMX03712
OG0000696	ORYLA03582	ASTMX05859
OG0000697	ORYLA11027	ASTMX20673
OG0000697	ORYLA15671	ASTMX15925
OG0000697	ORYLA14169	ASTMX22108
OG0000697	ORYLA16050	ASTMX19355
OG0000697	ORYLA19221	ASTMX01748
OG0000697	ORYLA14074	ASTMX13942
OG0000697	ORYLA20196	ASTMX09469
OG0000698	ORYLA19531	ASTMX03878
OG0000698	ORYLA01040	ASTMX11812
OG0000698	ORYLA11831, ORYLA10489	ASTMX01360
OG0000698	ORYLA11830	ASTMX12890
OG0000699	ORYLA04436	ASTMX12167
OG0000699	ORYLA04234	ASTMX03451
OG0000699	ORYLA04435	ASTMX12166
OG0000700	ORYLA15664, ORYLA13689	ASTMX14574
OG0000700	ORYLA14865	ASTMX02187
OG0000700	ORYLA16839	ASTMX10199
OG0000700	ORYLA08035	ASTMX22219
OG0000701	ORYLA12504, ORYLA00020	ASTMX20666
OG0000701	ORYLA12503	ASTMX10954
OG0000701	ORYLA17945	ASTMX11996
OG0000701	ORYLA17338	ASTMX15941
OG0000702	ORYLA06859	ASTMX18168
OG0000702	ORYLA13007	ASTMX02447
OG0000702	ORYLA02981	ASTMX15168
OG0000702	ORYLA14812	ASTMX00641
OG0000702	ORYLA12416	ASTMX14288
OG0000703	ORYLA18919	ASTMX02735
OG0000703	ORYLA10647	ASTMX03772, ASTMX19327
OG0000705	ORYLA15019	ASTMX07195
OG0000705	ORYLA11105	ASTMX07146
OG0000705	ORYLA15020	ASTMX07194
OG0000705	ORYLA15021	ASTMX07193
OG0000705	ORYLA15543	ASTMX21013
OG0000705	ORYLA11175	ASTMX15889
OG0000705	ORYLA14325	ASTMX17551, ASTMX08378
OG0000705	ORYLA16036	ASTMX01770, ASTMX08876
OG0000705	ORYLA13797	ASTMX00794
OG0000705	ORYLA14968	ASTMX09026
OG0000705	ORYLA13479	ASTMX02406
OG0000705	ORYLA06849	ASTMX21950
OG0000706	ORYLA11599	ASTMX12909
OG0000706	ORYLA16017	ASTMX06417
OG0000706	ORYLA14235	ASTMX00708
OG0000707	ORYLA19126	ASTMX13563
OG0000707	ORYLA08505	ASTMX13842, ASTMX06790
OG0000708	ORYLA08879	ASTMX20485, ASTMX07401
OG0000708	ORYLA10826	ASTMX01986
OG0000708	ORYLA20261, ORYLA20260	ASTMX04018
OG0000709	ORYLA00220	ASTMX03927
OG0000709	ORYLA07658	ASTMX01587
OG0000709	ORYLA12732	ASTMX01678
OG0000709	ORYLA04881	ASTMX12944
OG0000709	ORYLA05189, ORYLA05188	ASTMX04215
OG0000710	ORYLA02017	ASTMX11525
OG0000710	ORYLA19955	ASTMX00218
OG0000710	ORYLA09559	ASTMX09787
OG0000710	ORYLA01462	ASTMX01132
OG0000710	ORYLA01950	ASTMX21085
OG0000710	ORYLA05993	ASTMX15140
OG0000711	ORYLA11208	ASTMX10859
OG0000711	ORYLA14841	ASTMX02221
OG0000711	ORYLA14544	ASTMX06274
OG0000711	ORYLA18961	ASTMX00349
OG0000711	ORYLA11207	ASTMX10858
OG0000712	ORYLA01351, ORYLA01350	ASTMX03963, ASTMX04673
OG0000712	ORYLA01365	ASTMX01123, ASTMX10729
OG0000712	ORYLA03140	ASTMX02260
OG0000712	ORYLA00172	ASTMX21387
OG0000712	ORYLA20433	ASTMX03749
OG0000713	ORYLA07467	ASTMX05607
OG0000713	ORYLA08824	ASTMX20151, ASTMX06165, ASTMX06166
OG0000715	ORYLA12236	ASTMX18871
OG0000715	ORYLA15759, ORYLA14371	ASTMX22799, ASTMX19603
OG0000715	ORYLA01682, ORYLA05499	ASTMX07512
OG0000716	ORYLA09353	ASTMX07959
OG0000716	ORYLA11636	ASTMX03833
OG0000716	ORYLA05971	ASTMX05778
OG0000717	ORYLA17839	ASTMX05729
OG0000717	ORYLA16592	ASTMX14194
OG0000717	ORYLA06101	ASTMX15771
OG0000717	ORYLA06102	ASTMX00510
OG0000718	ORYLA08597	ASTMX00156
OG0000718	ORYLA01925	ASTMX08739
OG0000718	ORYLA05898	ASTMX06759
OG0000718	ORYLA06234	ASTMX18042
OG0000720	ORYLA02961	ASTMX08205
OG0000720	ORYLA19803	ASTMX06231
OG0000721	ORYLA03998	ASTMX09355
OG0000721	ORYLA17258	ASTMX10626
OG0000721	ORYLA01361	ASTMX01119
OG0000721	ORYLA04295	ASTMX09098
OG0000721	ORYLA09422, ORYLA08766	ASTMX11905
OG0000721	ORYLA11451	ASTMX16534
OG0000722	ORYLA10531	ASTMX11006
OG0000722	ORYLA04899	ASTMX03237
OG0000722	ORYLA20049	ASTMX11068
OG0000722	ORYLA19840	ASTMX03598
OG0000722	ORYLA11178	ASTMX02154
OG0000722	ORYLA15078	ASTMX08313
OG0000723	ORYLA15472, ORYLA19864	ASTMX06370
OG0000723	ORYLA17129	ASTMX03618
OG0000724	ORYLA00225	ASTMX14147, ASTMX14520
OG0000724	ORYLA11470	ASTMX08940
OG0000724	ORYLA10190	ASTMX16541
OG0000725	ORYLA10995	ASTMX12603
OG0000726	ORYLA08613	ASTMX13000, ASTMX04188
OG0000726	ORYLA20148	ASTMX09401
OG0000729	ORYLA16870, ORYLA16868, ORYLA16863, ORYLA16866, ORYLA16872, ORYLA16874, ORYLA16871, ORYLA16861, ORYLA01937, ORYLA16862	ASTMX22369, ASTMX22820
OG0000730	ORYLA14344	ASTMX20397
OG0000730	ORYLA09687	ASTMX07875
OG0000730	ORYLA06542	ASTMX18548
OG0000730	ORYLA08864	ASTMX02642
OG0000730	ORYLA08533	ASTMX01674, ASTMX00160
OG0000730	ORYLA13937	ASTMX01043
OG0000731	ORYLA04194	ASTMX17854
OG0000731	ORYLA09639	ASTMX16715
OG0000731	ORYLA07708, ORYLA07707	ASTMX02722
OG0000732	ORYLA12890, ORYLA12891	ASTMX08757
OG0000732	ORYLA17078, ORYLA17079, ORYLA00276	ASTMX11592
OG0000732	ORYLA13246	ASTMX05482
OG0000733	ORYLA10736	ASTMX13523, ASTMX10818
OG0000733	ORYLA07377	ASTMX05629
OG0000733	ORYLA11454	ASTMX01287
OG0000733	ORYLA10355	ASTMX12275, ASTMX15113
OG0000734	ORYLA02564	ASTMX19512
OG0000734	ORYLA06887	ASTMX19965
OG0000734	ORYLA13266	ASTMX01932
OG0000735	ORYLA11819	ASTMX18670
OG0000735	ORYLA05373	ASTMX01829
OG0000735	ORYLA10363	ASTMX03219
OG0000736	ORYLA15781	ASTMX19171
OG0000736	ORYLA06602, ORYLA09862	ASTMX08660, ASTMX00487
OG0000737	ORYLA05282	ASTMX07624
OG0000737	ORYLA17956	ASTMX11985
OG0000738	ORYLA19789	ASTMX10645
OG0000738	ORYLA13882	ASTMX00735
OG0000738	ORYLA01559	ASTMX09714
OG0000738	ORYLA05464	ASTMX09715
OG0000738	ORYLA16221	ASTMX21416, ASTMX21409, ASTMX22304, ASTMX21410, ASTMX21415
OG0000740	ORYLA16089	ASTMX14537
OG0000740	ORYLA05536	ASTMX06828, ASTMX20426
OG0000740	ORYLA05280	ASTMX07626
OG0000741	ORYLA20041	ASTMX17362
OG0000743	ORYLA00778	ASTMX20693
OG0000743	ORYLA05798	ASTMX11433
OG0000743	ORYLA00731	ASTMX04870
OG0000743	ORYLA00777	ASTMX03638
OG0000743	ORYLA00730	ASTMX04869
OG0000743	ORYLA16675	ASTMX21402
OG0000744	ORYLA06262, ORYLA06263, ORYLA07597	ASTMX08430, ASTMX13118
OG0000744	ORYLA09281	ASTMX02655
OG0000744	ORYLA07131	ASTMX15516
OG0000745	ORYLA04864	ASTMX10595
OG0000746	ORYLA16580	ASTMX14203
OG0000746	ORYLA00617	ASTMX19139
OG0000746	ORYLA17031	ASTMX17663
OG0000746	ORYLA11534	ASTMX13418
OG0000748	ORYLA17154	ASTMX16043
OG0000749	ORYLA05251	ASTMX05800
OG0000749	ORYLA10702	ASTMX02758
OG0000749	ORYLA03083	ASTMX04430
OG0000750	ORYLA13707	ASTMX00934
OG0000750	ORYLA08096	ASTMX15609
OG0000751	ORYLA01802	ASTMX20516
OG0000751	ORYLA10300, ORYLA09790	ASTMX04152, ASTMX15696
OG0000751	ORYLA06872	ASTMX19712, ASTMX07901
OG0000752	ORYLA05301	ASTMX12098
OG0000752	ORYLA06659	ASTMX06480
OG0000752	ORYLA00849	ASTMX04128
OG0000753	ORYLA12199	ASTMX21967
OG0000753	ORYLA15815	ASTMX20031
OG0000753	ORYLA03548	ASTMX02344
OG0000753	ORYLA04553	ASTMX11178
OG0000755	ORYLA06747, ORYLA12885	ASTMX12763, ASTMX09944
OG0000755	ORYLA05462	ASTMX09713
OG0000755	ORYLA01558	ASTMX10144
OG0000756	ORYLA01189	ASTMX15575
OG0000756	ORYLA08677	ASTMX08072
OG0000757	ORYLA16792	ASTMX11382
OG0000757	ORYLA10286	ASTMX05406
OG0000757	ORYLA18438	ASTMX17086
OG0000757	ORYLA08503	ASTMX05445
OG0000758	ORYLA10334	ASTMX19547
OG0000758	ORYLA11982	ASTMX17536
OG0000758	ORYLA10388	ASTMX07595
OG0000759	ORYLA09820	ASTMX14677
OG0000759	ORYLA08624	ASTMX13249
OG0000759	ORYLA09344	ASTMX18116
OG0000759	ORYLA06968	ASTMX06445
OG0000759	ORYLA16111	ASTMX15465
OG0000759	ORYLA09359	ASTMX13612
OG0000759	ORYLA08392, ORYLA09358	ASTMX13613
OG0000760	ORYLA11057	ASTMX16638
OG0000760	ORYLA15061	ASTMX08318
OG0000760	ORYLA13778	ASTMX02096, ASTMX16846
OG0000760	ORYLA15825	ASTMX02097
OG0000761	ORYLA02885	ASTMX04074
OG0000761	ORYLA00688	ASTMX18480
OG0000761	ORYLA13190	ASTMX02391
OG0000762	ORYLA07099	ASTMX05730
OG0000763	ORYLA05751	ASTMX14556
OG0000763	ORYLA02707	ASTMX10316
OG0000763	ORYLA06579	ASTMX02051
OG0000763	ORYLA05555	ASTMX06717
OG0000764	ORYLA02566	ASTMX19511
OG0000764	ORYLA06275	ASTMX06499, ASTMX03308
OG0000765	ORYLA06881	ASTMX18648
OG0000765	ORYLA17894	ASTMX05048
OG0000766	ORYLA19966	ASTMX11015
OG0000766	ORYLA06092, ORYLA02010	ASTMX06840
OG0000766	ORYLA12914	ASTMX04918
OG0000767	ORYLA10195	ASTMX03288
OG0000767	ORYLA03013, ORYLA03012	ASTMX02324
OG0000767	ORYLA11685, ORYLA11686	ASTMX03804
OG0000768	ORYLA14746	ASTMX07141
OG0000768	ORYLA14526	ASTMX00777, ASTMX22777
OG0000768	ORYLA15814	ASTMX20032
OG0000769	ORYLA07609	ASTMX22645
OG0000769	ORYLA07300, ORYLA07607, ORYLA11058	ASTMX05637, ASTMX19216, ASTMX19205, ASTMX20376
OG0000769	ORYLA09976	ASTMX22175, ASTMX19215, ASTMX07017, ASTMX16972, ASTMX07022, ASTMX07035, ASTMX07034, ASTMX13755, ASTMX13754, ASTMX17424
OG0000769	ORYLA00178	ASTMX01656
OG0000772	ORYLA00334	ASTMX21784
OG0000772	ORYLA10027, ORYLA01723	ASTMX06747
OG0000774	ORYLA06329, ORYLA12975	ASTMX06458
OG0000774	ORYLA11415	ASTMX12899
OG0000774	ORYLA20208	ASTMX04044
OG0000775	ORYLA17590	ASTMX19025
OG0000776	ORYLA19610	ASTMX16276
OG0000776	ORYLA04178	ASTMX08791
OG0000777	ORYLA16329	ASTMX15408, ASTMX12925
OG0000777	ORYLA00551, ORYLA16907	ASTMX04998, ASTMX12330
OG0000777	ORYLA17057	ASTMX11385
OG0000778	ORYLA07433	ASTMX13835, ASTMX20627
OG0000778	ORYLA05841	ASTMX06889
OG0000778	ORYLA03327	ASTMX18216
OG0000778	ORYLA15584	ASTMX05703
OG0000779	ORYLA15552	ASTMX03437
OG0000779	ORYLA11734	ASTMX11032
OG0000779	ORYLA09089	ASTMX06141
OG0000780	ORYLA10485	ASTMX01363
OG0000780	ORYLA03240	ASTMX05871
OG0000781	ORYLA16212, ORYLA10368	ASTMX01378
OG0000782	ORYLA13009	ASTMX02444
OG0000782	ORYLA18096	ASTMX19387
OG0000782	ORYLA14883	ASTMX06219
OG0000782	ORYLA12161	ASTMX00254
OG0000784	ORYLA18769	ASTMX13104, ASTMX16895
OG0000784	ORYLA14498	ASTMX00816
OG0000784	ORYLA10206	ASTMX16655, ASTMX03185
OG0000784	ORYLA17131	ASTMX16934
OG0000784	ORYLA15503	ASTMX19363, ASTMX06706
OG0000786	ORYLA11530	ASTMX08950
OG0000786	ORYLA15686	ASTMX01793
OG0000786	ORYLA14423	ASTMX05538
OG0000786	ORYLA13987	ASTMX15702
OG0000786	ORYLA02761	ASTMX16013
OG0000786	ORYLA04402	ASTMX13074
OG0000787	ORYLA02400	ASTMX18588
OG0000787	ORYLA17997	ASTMX20528
OG0000787	ORYLA01292	ASTMX03662
OG0000787	ORYLA05190	ASTMX06610
OG0000787	ORYLA17517, ORYLA02629	ASTMX03035
OG0000788	ORYLA11231	ASTMX18586
OG0000788	ORYLA19625	ASTMX10651
OG0000788	ORYLA13001	ASTMX11933, ASTMX02454
OG0000789	ORYLA09285	ASTMX05744
OG0000789	ORYLA09284, ORYLA08868	ASTMX05742
OG0000790	ORYLA12997, ORYLA12995	ASTMX22472
OG0000791	ORYLA06970	ASTMX13100
OG0000791	ORYLA08877	ASTMX11966
OG0000791	ORYLA13748	ASTMX00979
OG0000791	ORYLA08756	ASTMX16746
OG0000791	ORYLA10037	ASTMX17098
OG0000792	ORYLA05606	ASTMX01915
OG0000792	ORYLA19740	ASTMX11855
OG0000792	ORYLA17605, ORYLA17606	ASTMX16348
OG0000793	ORYLA01551	ASTMX14223
OG0000793	ORYLA02378, ORYLA17395	ASTMX10357
OG0000793	ORYLA12138	ASTMX01727, ASTMX02233
OG0000793	ORYLA13478	ASTMX02443
OG0000793	ORYLA14798	ASTMX05161
OG0000793	ORYLA12617	ASTMX20115
OG0000794	ORYLA03967	ASTMX12232
OG0000794	ORYLA03748	ASTMX04448
OG0000794	ORYLA17196	ASTMX18972
OG0000795	ORYLA01400	ASTMX15720
OG0000796	ORYLA19573	ASTMX02301
OG0000796	ORYLA04460	ASTMX05643, ASTMX18123
OG0000796	ORYLA18655	ASTMX20198
OG0000796	ORYLA01020	ASTMX08788
OG0000796	ORYLA03940	ASTMX18533
OG0000797	ORYLA03892	ASTMX20588
OG0000797	ORYLA20421	ASTMX19577
OG0000798	ORYLA16812	ASTMX21193
OG0000798	ORYLA19766	ASTMX11678
OG0000798	ORYLA16855	ASTMX10211
OG0000798	ORYLA05822	ASTMX06892
OG0000799	ORYLA05059, ORYLA05058	ASTMX17390
OG0000799	ORYLA04318	ASTMX14818
OG0000799	ORYLA01142	ASTMX00307
OG0000799	ORYLA07333	ASTMX10072
OG0000799	ORYLA17377, ORYLA02682	ASTMX09971
OG0000799	ORYLA17378	ASTMX14456
OG0000800	ORYLA15170	ASTMX10910
OG0000800	ORYLA20297	ASTMX21176
OG0000800	ORYLA04833	ASTMX03211
OG0000801	ORYLA12136	ASTMX01728, ASTMX02234
OG0000801	ORYLA02996	ASTMX15089
OG0000802	ORYLA13155	ASTMX06019
OG0000802	ORYLA17098	ASTMX21699
OG0000802	ORYLA00847	ASTMX11410
OG0000802	ORYLA13093	ASTMX04926
OG0000802	ORYLA03391, ORYLA03390	ASTMX13825
OG0000802	ORYLA08678	ASTMX08074, ASTMX21722
OG0000802	ORYLA06569	ASTMX16382
OG0000802	ORYLA17423	ASTMX05118
OG0000802	ORYLA02443	ASTMX11346
OG0000803	ORYLA11169	ASTMX01085, ASTMX17361
OG0000805	ORYLA02081	ASTMX13799
OG0000805	ORYLA16607	ASTMX17903
OG0000805	ORYLA07559	ASTMX09333, ASTMX07001
OG0000805	ORYLA10210, ORYLA09316	ASTMX16652
OG0000809	ORYLA12960	ASTMX18076
OG0000809	ORYLA12961	ASTMX20241, ASTMX06550
OG0000809	ORYLA10307, ORYLA13020	ASTMX06551, ASTMX02419
OG0000809	ORYLA17678	ASTMX12066
OG0000810	ORYLA13646	ASTMX14057
OG0000810	ORYLA08587	ASTMX12714
OG0000810	ORYLA01680	ASTMX17120
OG0000811	ORYLA15042	ASTMX16565
OG0000813	ORYLA05187	ASTMX04213
OG0000813	ORYLA17560	ASTMX12845
OG0000813	ORYLA02694	ASTMX17981
OG0000814	ORYLA05497	ASTMX15594
OG0000815	ORYLA09986	ASTMX00181
OG0000815	ORYLA09860	ASTMX08658
OG0000816	ORYLA07660	ASTMX01604
OG0000816	ORYLA04702	ASTMX07613
OG0000816	ORYLA03384	ASTMX14361
OG0000816	ORYLA04785	ASTMX12133
OG0000817	ORYLA14347	ASTMX22057
OG0000817	ORYLA19483	ASTMX12294
OG0000817	ORYLA07042	ASTMX19659
OG0000818	ORYLA00658	ASTMX15406
OG0000818	ORYLA16735, ORYLA07797	ASTMX07670
OG0000818	ORYLA16670, ORYLA08170	ASTMX01486
OG0000818	ORYLA05788	ASTMX09066
OG0000819	ORYLA03241	ASTMX05872, ASTMX12231
OG0000820	ORYLA01765	ASTMX12576
OG0000820	ORYLA05596	ASTMX21202
OG0000820	ORYLA06830	ASTMX08673, ASTMX00527
OG0000820	ORYLA16120	ASTMX15475
OG0000821	ORYLA13715	ASTMX14925
OG0000821	ORYLA07527, ORYLA18275, ORYLA05300, ORYLA12985, ORYLA18811, ORYLA10853, ORYLA10796	ASTMX09163
OG0000821	ORYLA03294	ASTMX05636, ASTMX01012
OG0000821	ORYLA12396, ORYLA11112	ASTMX13327, ASTMX02816
OG0000822	ORYLA10851	ASTMX10309
OG0000822	ORYLA08780	ASTMX03593
OG0000822	ORYLA14608	ASTMX12605
OG0000824	ORYLA03257, ORYLA03256	ASTMX19096, ASTMX19094, ASTMX19092
OG0000824	ORYLA04106	ASTMX12217, ASTMX19091
OG0000824	ORYLA00161	ASTMX12216
OG0000824	ORYLA03258	ASTMX19095
OG0000825	ORYLA01475	ASTMX14867
OG0000825	ORYLA09556	ASTMX09792
OG0000825	ORYLA15482	ASTMX19849
OG0000825	ORYLA14599, ORYLA19869	ASTMX06289
OG0000826	ORYLA15838	ASTMX19669
OG0000827	ORYLA14107	ASTMX03408
OG0000827	ORYLA17385	ASTMX03367
OG0000828	ORYLA17485, ORYLA17486	ASTMX13643
OG0000828	ORYLA02288	ASTMX19023
OG0000829	ORYLA12618	ASTMX20116
OG0000829	ORYLA07149	ASTMX18197
OG0000829	ORYLA18066	ASTMX13633
OG0000829	ORYLA02697	ASTMX12842
OG0000829	ORYLA05040	ASTMX02806
OG0000829	ORYLA00690	ASTMX14699
OG0000829	ORYLA14477	ASTMX09961
OG0000829	ORYLA17994	ASTMX19415
OG0000829	ORYLA10790	ASTMX04647, ASTMX18505
OG0000830	ORYLA00649	ASTMX15395, ASTMX17788
OG0000830	ORYLA19799	ASTMX07267, ASTMX03575
OG0000831	ORYLA06570	ASTMX10322
OG0000831	ORYLA05049	ASTMX02796
OG0000831	ORYLA01383	ASTMX17883
OG0000832	ORYLA11840	ASTMX15114
OG0000832	ORYLA10353	ASTMX12276
OG0000832	ORYLA10166	ASTMX04850
OG0000833	ORYLA10222	ASTMX16676
OG0000833	ORYLA07322	ASTMX17036
OG0000833	ORYLA13638, ORYLA13637	ASTMX17998
OG0000834	ORYLA14449	ASTMX06048
OG0000834	ORYLA15446	ASTMX10777
OG0000834	ORYLA00202	ASTMX03780
OG0000834	ORYLA06991	ASTMX11762
OG0000834	ORYLA09675	ASTMX10829
OG0000834	ORYLA08609	ASTMX00566
OG0000835	ORYLA16157	ASTMX11779
OG0000835	ORYLA12380	ASTMX09001
OG0000835	ORYLA15340	ASTMX07115, ASTMX07230
OG0000836	ORYLA14809	ASTMX14295, ASTMX00637
OG0000836	ORYLA13624	ASTMX02859
OG0000837	ORYLA19078	ASTMX11955
OG0000837	ORYLA04744	ASTMX04140
