Orthogroup	ORYLA	OWEFU
OG0000575	ORYLA17931, ORYLA02623, ORYLA01132, ORYLA00665, ORYLA06768, ORYLA08996, ORYLA08583, ORYLA09811	OFUSG09886.2.p1, OFUSG09886.1.p1
OG0000576	ORYLA13924, ORYLA15981, ORYLA08396, ORYLA05305, ORYLA13808, ORYLA15873	OFUSG17044.1.p1
OG0000578	ORYLA07686, ORYLA04727, ORYLA10429	OFUSG11308.1.p1
OG0000579	ORYLA11089, ORYLA20327, ORYLA19001, ORYLA13906, ORYLA15480	OFUSG06590.1.p1
OG0000580	ORYLA12110, ORYLA14690	OFUSG00139.1.p1
OG0000581	ORYLA10424	OFUSG12368.1.p1
OG0000581	ORYLA04860, ORYLA10423	OFUSG25173.1.p1
OG0000581	ORYLA10422	OFUSG21596.1.p1
OG0000582	ORYLA00146, ORYLA06509, ORYLA02435, ORYLA18131, ORYLA06109, ORYLA01735, ORYLA18132	OFUSG07318.2.p1, OFUSG07318.1.p1
OG0000583	ORYLA00997, ORYLA00998, ORYLA03929, ORYLA09564, ORYLA08581, ORYLA10274, ORYLA02043, ORYLA05980	OFUSG00871.2.p1, OFUSG00871.1.p1, OFUSG00871.3.p1
OG0000584	ORYLA18770	OFUSG16411.1.p1, OFUSG16411.2.p1, OFUSG13099.1.p1, OFUSG13099.2.p1, OFUSG13097.1.p1
OG0000585	ORYLA15895, ORYLA14066, ORYLA11170, ORYLA15076, ORYLA16126, ORYLA14043	OFUSG19304.1.p1
OG0000587	ORYLA03518, ORYLA06908, ORYLA07631, ORYLA13556, ORYLA13555, ORYLA12215	OFUSG26859.1.p1, OFUSG26859.2.p1
OG0000587	ORYLA03397	OFUSG11281.1.p1
OG0000588	ORYLA16614, ORYLA00870, ORYLA06281, ORYLA02480, ORYLA17646	OFUSG23263.1.p1, OFUSG23263.2.p1
OG0000588	ORYLA04266	OFUSG00278.1.p1
OG0000589	ORYLA14568, ORYLA14571, ORYLA14570, ORYLA14572, ORYLA14569, ORYLA11091, ORYLA15797, ORYLA14019, ORYLA14732, ORYLA14730, ORYLA14731	OFUSG08007.3.p1, OFUSG08007.4.p1, OFUSG08007.2.p1, OFUSG08007.1.p1
OG0000590	ORYLA06142, ORYLA02148, ORYLA16465	OFUSG24583.1.p1
OG0000590	ORYLA06302, ORYLA06303, ORYLA14008	OFUSG20344.1.p1
OG0000591	ORYLA16935, ORYLA00569	OFUSG18333.1.p1
OG0000591	ORYLA04567, ORYLA03099	OFUSG14784.1.p1
OG0000592	ORYLA11854	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1
OG0000592	ORYLA14631, ORYLA12104	OFUSG08220.1.p1, OFUSG08220.2.p1
OG0000592	ORYLA04227	OFUSG04675.1.p1
OG0000593	ORYLA16513, ORYLA16679, ORYLA00726	OFUSG11138.1.p1
OG0000594	ORYLA14067, ORYLA14715	OFUSG06784.1.p1
OG0000597	ORYLA07402, ORYLA04005, ORYLA16364, ORYLA17588, ORYLA02653	OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	ORYLA11563, ORYLA19470, ORYLA00993	OFUSG01055.1.p1
OG0000601	ORYLA08067, ORYLA08066, ORYLA05105, ORYLA08065, ORYLA05107, ORYLA05106, ORYLA05108, ORYLA05111, ORYLA05110, ORYLA05109, ORYLA08068, ORYLA17807, ORYLA02337	OFUSG06003.1.p1
OG0000602	ORYLA01432, ORYLA06917, ORYLA13271	OFUSG14405.1.p1
OG0000602	ORYLA06916, ORYLA13270, ORYLA00924, ORYLA01431	OFUSG14404.1.p1
OG0000603	ORYLA07668, ORYLA10164	OFUSG04731.1.p1
OG0000603	ORYLA04140, ORYLA10165, ORYLA11389, ORYLA08141, ORYLA07667	OFUSG11716.1.p1, OFUSG11716.2.p1
OG0000607	ORYLA14856, ORYLA11191, ORYLA15995	OFUSG00975.1.p1
OG0000608	ORYLA16986	OFUSG01950.1.p1
OG0000609	ORYLA10455	OFUSG21513.1.p1
OG0000609	ORYLA08612, ORYLA08611	OFUSG16039.1.p1
OG0000610	ORYLA05771, ORYLA05770, ORYLA12672, ORYLA00338	OFUSG20066.1.p1, OFUSG09506.1.p1
OG0000610	ORYLA06377, ORYLA18048	OFUSG08338.1.p1
OG0000611	ORYLA12728	OFUSG22888.1.p1
OG0000612	ORYLA07338, ORYLA04935, ORYLA08129, ORYLA02945, ORYLA18740, ORYLA19604	OFUSG06644.1.p1
OG0000612	ORYLA15846	OFUSG23094.1.p1
OG0000613	ORYLA11623, ORYLA14150, ORYLA19742, ORYLA01989	OFUSG12632.1.p1
OG0000613	ORYLA17655, ORYLA18374	OFUSG08463.1.p1
OG0000614	ORYLA10528	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	ORYLA08744, ORYLA09427, ORYLA04229, ORYLA08832, ORYLA10204, ORYLA12415, ORYLA01393	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000616	ORYLA05919	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1
OG0000617	ORYLA14714	OFUSG19377.1.p1
OG0000618	ORYLA05179	OFUSG00935.1.p1
OG0000619	ORYLA07678, ORYLA08629, ORYLA09912, ORYLA09913, ORYLA03419	OFUSG13853.1.p1, OFUSG13853.2.p1, OFUSG13857.1.p1, OFUSG13856.1.p1
OG0000620	ORYLA19434	OFUSG26688.1.p1
OG0000621	ORYLA04157, ORYLA09042	OFUSG12004.1.p1
OG0000623	ORYLA04745	OFUSG17186.1.p1
OG0000623	ORYLA00079, ORYLA17052, ORYLA00793, ORYLA17008	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	ORYLA17149, ORYLA17995, ORYLA09867	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	ORYLA03290, ORYLA03289, ORYLA19775, ORYLA03209, ORYLA04314, ORYLA04313, ORYLA03210, ORYLA03288	OFUSG19939.1.p1
OG0000626	ORYLA02187, ORYLA11781, ORYLA19853, ORYLA16067	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	ORYLA12142, ORYLA12141	OFUSG19903.2.p1, OFUSG19903.1.p1
OG0000627	ORYLA03674, ORYLA06171, ORYLA09126, ORYLA20443	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	ORYLA13552, ORYLA05950, ORYLA12221	OFUSG00909.1.p1
OG0000628	ORYLA15555, ORYLA15554, ORYLA05695	OFUSG13391.1.p1
OG0000629	ORYLA12592	OFUSG07455.1.p1
OG0000629	ORYLA15239, ORYLA20015, ORYLA11198, ORYLA15360	OFUSG00777.1.p1
OG0000634	ORYLA14177	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	ORYLA00054, ORYLA17095	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000635	ORYLA03671	OFUSG03398.2.p1, OFUSG03398.1.p1, OFUSG03399.1.p1, OFUSG03393.1.p1, OFUSG03395.1.p1, OFUSG03397.1.p1, OFUSG03390.1.p1, OFUSG03392.1.p1, OFUSG03392.2.p1
OG0000636	ORYLA19416, ORYLA01336, ORYLA03947, ORYLA03948, ORYLA05255, ORYLA07991	OFUSG19283.1.p1
OG0000637	ORYLA02746	OFUSG08218.1.p1
OG0000637	ORYLA16896, ORYLA00139	OFUSG21914.1.p1
OG0000639	ORYLA02529	OFUSG09740.1.p1
OG0000639	ORYLA15265, ORYLA08926, ORYLA13977, ORYLA15421	OFUSG05397.1.p1
OG0000642	ORYLA07221, ORYLA00442, ORYLA00566	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	ORYLA03009, ORYLA10818	OFUSG26510.1.p1
OG0000643	ORYLA17539, ORYLA02340, ORYLA04587	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000645	ORYLA12725, ORYLA15007	OFUSG05054.1.p1
OG0000646	ORYLA05850, ORYLA13497, ORYLA07440	OFUSG17652.1.p1
OG0000646	ORYLA07488, ORYLA05442, ORYLA01675	OFUSG20855.1.p1
OG0000647	ORYLA00414, ORYLA05088, ORYLA05089	OFUSG06075.1.p1
OG0000648	ORYLA08869	OFUSG23086.1.p1
OG0000648	ORYLA06524, ORYLA12473, ORYLA12472	OFUSG23087.1.p1
OG0000649	ORYLA13751, ORYLA15737, ORYLA02071	OFUSG04155.1.p1, OFUSG03689.1.p1, OFUSG10822.1.p1, OFUSG04063.1.p1, OFUSG05062.1.p1, OFUSG04064.1.p1, OFUSG04062.1.p1, OFUSG05061.1.p1, OFUSG05061.2.p1, OFUSG10971.1.p1, OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	ORYLA14345, ORYLA09152, ORYLA02856, ORYLA18133, ORYLA06365, ORYLA07427	OFUSG18209.1.p1
OG0000651	ORYLA16106, ORYLA14377, ORYLA06160	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	ORYLA19493	OFUSG13483.3.p1, OFUSG13483.2.p1, OFUSG13483.1.p1
OG0000654	ORYLA15971, ORYLA15711, ORYLA09217, ORYLA16426, ORYLA08809	OFUSG04714.1.p1
OG0000657	ORYLA17523, ORYLA17524, ORYLA12065	OFUSG00337.1.p1
OG0000660	ORYLA09622, ORYLA19737	OFUSG16300.1.p1
OG0000660	ORYLA06492, ORYLA17770, ORYLA03243	OFUSG00254.1.p1
OG0000662	ORYLA20494	OFUSG19351.1.p1
OG0000662	ORYLA17182, ORYLA07752, ORYLA17006	OFUSG11101.1.p1
OG0000663	ORYLA18943	OFUSG26455.1.p1
OG0000664	ORYLA15831, ORYLA14755, ORYLA10857, ORYLA14234	OFUSG06083.1.p1
OG0000665	ORYLA12410, ORYLA17696, ORYLA05725, ORYLA01532, ORYLA14102	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	ORYLA15723	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000667	ORYLA19371, ORYLA04668	OFUSG00559.2.p1, OFUSG00559.1.p1, OFUSG00558.1.p1, OFUSG00768.1.p1, OFUSG09757.2.p1, OFUSG09757.1.p1
OG0000670	ORYLA04233, ORYLA00968, ORYLA06340, ORYLA19136, ORYLA19831, ORYLA13503	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000671	ORYLA16201, ORYLA15719, ORYLA15720, ORYLA13739, ORYLA13700, ORYLA13824, ORYLA11265, ORYLA14680	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1
OG0000672	ORYLA06583, ORYLA07641	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	ORYLA19020	OFUSG12085.1.p1
OG0000674	ORYLA05775, ORYLA18358	OFUSG08473.1.p1
OG0000674	ORYLA10869, ORYLA15085, ORYLA19997	OFUSG07969.1.p1
OG0000675	ORYLA08118, ORYLA04927	OFUSG03298.1.p1, OFUSG05752.2.p1, OFUSG05752.4.p1, OFUSG05753.1.p1, OFUSG05752.1.p1, OFUSG05752.3.p1, OFUSG01054.1.p1, OFUSG00991.1.p1
OG0000676	ORYLA19352, ORYLA18665	OFUSG21048.1.p1
OG0000676	ORYLA06347, ORYLA07256, ORYLA08627, ORYLA09910	OFUSG14430.1.p1
OG0000678	ORYLA16910, ORYLA00540, ORYLA16818	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000680	ORYLA03909, ORYLA06287, ORYLA15087	OFUSG12758.1.p1
OG0000680	ORYLA18896	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	ORYLA00168, ORYLA00958	OFUSG02151.1.p1
OG0000681	ORYLA15125	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	ORYLA04948, ORYLA00891, ORYLA02515	OFUSG06498.1.p1
OG0000683	ORYLA19477	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	ORYLA16618, ORYLA00863, ORYLA07013, ORYLA13074	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	ORYLA15561, ORYLA06293, ORYLA04619	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	ORYLA16348, ORYLA07971, ORYLA12013, ORYLA14407, ORYLA11185	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000686	ORYLA15930	OFUSG07661.1.p1
OG0000690	ORYLA02247, ORYLA10616, ORYLA11941	OFUSG21408.1.p1
OG0000690	ORYLA07589	OFUSG00182.1.p1
OG0000690	ORYLA01395	OFUSG17680.1.p1
OG0000691	ORYLA12446, ORYLA07129, ORYLA15301	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	ORYLA11980, ORYLA02254, ORYLA10333, ORYLA15419	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	ORYLA04625	OFUSG17216.1.p1
OG0000693	ORYLA16030, ORYLA14039, ORYLA14038, ORYLA04493, ORYLA03700	OFUSG17230.1.p1, OFUSG17230.2.p1
OG0000693	ORYLA02446	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	ORYLA12542, ORYLA12528, ORYLA11581, ORYLA01504, ORYLA17428	OFUSG08082.1.p1
OG0000696	ORYLA11558	OFUSG17219.1.p1
OG0000696	ORYLA20017	OFUSG06947.1.p1
OG0000697	ORYLA11027, ORYLA15671, ORYLA14169, ORYLA16050, ORYLA19221, ORYLA14074, ORYLA20196	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	ORYLA19531	OFUSG25096.1.p1
OG0000698	ORYLA01040, ORYLA11831, ORYLA10489, ORYLA11830	OFUSG25097.1.p1
OG0000699	ORYLA04436, ORYLA04234	OFUSG11422.1.p1
OG0000701	ORYLA19420, ORYLA12504, ORYLA00020, ORYLA12503, ORYLA17945, ORYLA17338	OFUSG09694.1.p1, OFUSG26676.1.p1, OFUSG19007.2.p1, OFUSG19007.4.p1, OFUSG19007.1.p1, OFUSG19007.3.p1, OFUSG09370.1.p1
OG0000702	ORYLA06859, ORYLA13007, ORYLA02981, ORYLA14812, ORYLA12416	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	ORYLA18919, ORYLA10647, ORYLA20496, ORYLA20497	OFUSG18539.1.p1
OG0000706	ORYLA16017, ORYLA14235	OFUSG06700.1.p1
OG0000708	ORYLA08879	OFUSG21283.1.p1
OG0000708	ORYLA10826, ORYLA20261, ORYLA20260	OFUSG18936.1.p1
OG0000709	ORYLA00220, ORYLA07658, ORYLA12732, ORYLA04881	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000710	ORYLA09559, ORYLA01462, ORYLA01950, ORYLA05993	OFUSG04812.1.p1
OG0000711	ORYLA11208	OFUSG01514.1.p1
OG0000711	ORYLA14841, ORYLA12753, ORYLA14544	OFUSG00761.1.p1
OG0000711	ORYLA18961, ORYLA11207	OFUSG00164.1.p1
OG0000712	ORYLA01351, ORYLA01350, ORYLA01365, ORYLA03140, ORYLA00172, ORYLA20433	OFUSG02312.2.p1, OFUSG02312.1.p1
OG0000713	ORYLA07467, ORYLA04219, ORYLA08824	OFUSG13986.1.p1
OG0000715	ORYLA09817, ORYLA12236, ORYLA15759, ORYLA14371, ORYLA01682, ORYLA05499	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1
OG0000716	ORYLA09354, ORYLA09353, ORYLA11636, ORYLA05971	OFUSG00381.1.p1
OG0000717	ORYLA06102	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1
OG0000718	ORYLA08597, ORYLA08598, ORYLA18922, ORYLA01925, ORYLA05898, ORYLA06234	OFUSG19609.1.p1, OFUSG19609.2.p1
OG0000720	ORYLA02961, ORYLA19803, ORYLA14893	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000721	ORYLA03998, ORYLA17258	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000721	ORYLA01361, ORYLA04295, ORYLA09422, ORYLA08766, ORYLA11451, ORYLA10770	OFUSG01480.1.p1, OFUSG01480.2.p1
OG0000722	ORYLA10531, ORYLA11915, ORYLA04899, ORYLA20049, ORYLA19840, ORYLA11178, ORYLA15078, ORYLA15212	OFUSG11385.1.p1
OG0000724	ORYLA00225, ORYLA11470, ORYLA10190	OFUSG12294.1.p1, OFUSG12294.2.p1
OG0000725	ORYLA12897	OFUSG07689.1.p1
OG0000725	ORYLA10995, ORYLA14609, ORYLA12356	OFUSG07873.1.p1
OG0000726	ORYLA08613, ORYLA20148	OFUSG16555.1.p1
OG0000730	ORYLA14344, ORYLA09687	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000730	ORYLA06542, ORYLA08864, ORYLA08533, ORYLA13937	OFUSG16513.1.p1
OG0000731	ORYLA04194, ORYLA09639, ORYLA07708, ORYLA07707	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1
OG0000732	ORYLA12890, ORYLA12891	OFUSG24914.1.p1
OG0000732	ORYLA17078, ORYLA17079, ORYLA00276, ORYLA13246	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	ORYLA10736, ORYLA07377, ORYLA11454	OFUSG22012.1.p1
OG0000733	ORYLA04800, ORYLA10355, ORYLA11839	OFUSG11826.1.p1
OG0000734	ORYLA02564, ORYLA06887, ORYLA13266	OFUSG08307.1.p1
OG0000735	ORYLA11819, ORYLA05525, ORYLA05523, ORYLA05524, ORYLA05373, ORYLA10363	OFUSG16966.1.p1, OFUSG16966.2.p1
OG0000736	ORYLA05420, ORYLA15781	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1
OG0000736	ORYLA06602, ORYLA09862, ORYLA09293	OFUSG13076.1.p1
OG0000737	ORYLA05282, ORYLA02387, ORYLA17956	OFUSG06204.2.p1, OFUSG06204.1.p1
OG0000740	ORYLA16089, ORYLA05536	OFUSG16696.1.p1
OG0000743	ORYLA00778, ORYLA05798, ORYLA00731	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1
OG0000743	ORYLA00777, ORYLA00730, ORYLA16675	OFUSG10972.1.p1
OG0000744	ORYLA06262, ORYLA06263, ORYLA07597, ORYLA09281, ORYLA07131	OFUSG23163.1.p1
OG0000745	ORYLA04864	OFUSG03164.1.p1
OG0000746	ORYLA11534	OFUSG07705.1.p1
OG0000748	ORYLA17154	OFUSG23274.1.p1
OG0000749	ORYLA07541, ORYLA05251, ORYLA10702	OFUSG11790.1.p1
OG0000750	ORYLA10521	OFUSG12214.1.p1
OG0000750	ORYLA01307	OFUSG18554.1.p1, OFUSG18074.1.p1
OG0000751	ORYLA01802, ORYLA10300, ORYLA09790	OFUSG16377.1.p1, OFUSG16377.2.p1
OG0000752	ORYLA05301	OFUSG06577.1.p1
OG0000752	ORYLA04164	OFUSG01816.1.p1
OG0000752	ORYLA06659, ORYLA00849	OFUSG23281.1.p1
OG0000753	ORYLA12199	OFUSG03990.1.p1
OG0000753	ORYLA15815, ORYLA03548, ORYLA04553	OFUSG09322.2.p1, OFUSG09322.1.p1
OG0000755	ORYLA06747, ORYLA12885, ORYLA20285, ORYLA05462, ORYLA01558	OFUSG22904.1.p1
OG0000757	ORYLA18438	OFUSG15507.1.p1
OG0000758	ORYLA10334, ORYLA11982, ORYLA10388	OFUSG26565.1.p1
OG0000759	ORYLA09820, ORYLA08624, ORYLA09344, ORYLA06968, ORYLA16111, ORYLA09359, ORYLA08392, ORYLA09358	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1
OG0000760	ORYLA11056, ORYLA11057, ORYLA15061, ORYLA13778, ORYLA15825	OFUSG06964.1.p1
OG0000761	ORYLA02885, ORYLA00688, ORYLA13190	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1
OG0000763	ORYLA05751, ORYLA02707, ORYLA06579, ORYLA13087, ORYLA01548, ORYLA05555	OFUSG00086.1.p1, OFUSG08828.1.p1
OG0000765	ORYLA06881, ORYLA17894, ORYLA19781	OFUSG21598.1.p1, OFUSG21598.2.p1
OG0000766	ORYLA19966, ORYLA06092, ORYLA02010, ORYLA12914	OFUSG19864.1.p1
OG0000767	ORYLA10195, ORYLA03013, ORYLA03012, ORYLA11685, ORYLA11686	OFUSG07632.1.p1, OFUSG11580.1.p1
OG0000768	ORYLA10953, ORYLA14746, ORYLA14526, ORYLA15814	OFUSG19400.2.p1, OFUSG19400.1.p1
OG0000772	ORYLA01171, ORYLA00334	OFUSG02068.1.p1
OG0000772	ORYLA10027, ORYLA01723	OFUSG05265.1.p1
OG0000774	ORYLA20208	OFUSG18867.1.p1
OG0000776	ORYLA01033, ORYLA19610, ORYLA04178	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1
OG0000777	ORYLA17057	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1
OG0000778	ORYLA03756, ORYLA07433, ORYLA05841, ORYLA03327, ORYLA15584	OFUSG11453.1.p1
OG0000779	ORYLA15552, ORYLA14213, ORYLA11734, ORYLA09089	OFUSG25635.2.p1, OFUSG25635.1.p1
OG0000780	ORYLA10485	OFUSG11326.1.p1
OG0000780	ORYLA03240	OFUSG12906.1.p1
OG0000781	ORYLA16212, ORYLA10368	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1
OG0000782	ORYLA13009, ORYLA18096, ORYLA14883, ORYLA12161	OFUSG08693.1.p1
OG0000783	ORYLA08572	OFUSG11333.1.p1
OG0000784	ORYLA15503	OFUSG06112.1.p1
OG0000786	ORYLA11530, ORYLA15686, ORYLA14423, ORYLA13987, ORYLA17965, ORYLA02761, ORYLA04402	OFUSG11819.1.p1
OG0000787	ORYLA02400, ORYLA17997, ORYLA01292, ORYLA05190, ORYLA17517, ORYLA02629	OFUSG11014.1.p1
OG0000788	ORYLA11231, ORYLA08781	OFUSG00699.1.p1
OG0000788	ORYLA19625, ORYLA13001	OFUSG19658.1.p1
OG0000789	ORYLA09285, ORYLA09284, ORYLA08868	OFUSG18594.1.p1, OFUSG24789.1.p1, OFUSG24792.1.p1, OFUSG01000.1.p1
OG0000790	ORYLA12997, ORYLA12995	OFUSG03972.1.p1, OFUSG06375.1.p1, OFUSG03971.1.p1
OG0000791	ORYLA06970, ORYLA08877, ORYLA13748, ORYLA08756, ORYLA10037	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1
OG0000792	ORYLA05606	OFUSG04365.1.p1
OG0000792	ORYLA17605, ORYLA17606, ORYLA02640	OFUSG22559.1.p1
OG0000793	ORYLA01551, ORYLA02378, ORYLA17395, ORYLA12138, ORYLA13478, ORYLA14798, ORYLA12617	OFUSG09289.1.p1
OG0000795	ORYLA01400	OFUSG26685.1.p1, OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1
OG0000797	ORYLA03892, ORYLA20421	OFUSG10229.1.p1
OG0000798	ORYLA16812, ORYLA19766, ORYLA16855	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1
OG0000799	ORYLA05059, ORYLA05058, ORYLA00741, ORYLA04318, ORYLA01142, ORYLA07333, ORYLA17377, ORYLA02682, ORYLA17378	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1
OG0000800	ORYLA04833	OFUSG06584.1.p1
OG0000801	ORYLA12136, ORYLA02996	OFUSG04291.1.p1, OFUSG04291.2.p1
OG0000802	ORYLA13155, ORYLA17098, ORYLA00847, ORYLA16603, ORYLA13093, ORYLA03391, ORYLA03390, ORYLA08678, ORYLA06569, ORYLA13144, ORYLA17423, ORYLA02443	OFUSG21207.1.p1
OG0000803	ORYLA19991	OFUSG07577.1.p1
OG0000803	ORYLA11169	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1
OG0000809	ORYLA12961	OFUSG17351.1.p1, OFUSG17351.2.p1
OG0000810	ORYLA13646	OFUSG13316.1.p1
OG0000810	ORYLA08587, ORYLA01680	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1
OG0000813	ORYLA05187	OFUSG10957.1.p1, OFUSG10956.1.p1
OG0000814	ORYLA12200	OFUSG16546.1.p1
OG0000814	ORYLA05497	OFUSG25287.1.p1, OFUSG25288.1.p1, OFUSG25696.1.p1, OFUSG25695.1.p1
OG0000815	ORYLA09986	OFUSG24917.1.p1
OG0000815	ORYLA09860, ORYLA09294	OFUSG04646.2.p1, OFUSG04646.1.p1
OG0000816	ORYLA07660, ORYLA04702, ORYLA03384	OFUSG12543.1.p1
OG0000816	ORYLA04785, ORYLA04786	OFUSG10926.1.p1
OG0000817	ORYLA14347	OFUSG23697.1.p1
OG0000817	ORYLA19483	OFUSG18100.1.p1
OG0000817	ORYLA07042	OFUSG04259.1.p1
OG0000818	ORYLA16735, ORYLA07797, ORYLA16670, ORYLA08170, ORYLA05788	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1
OG0000819	ORYLA03241	OFUSG22325.2.p1, OFUSG22325.1.p1
OG0000820	ORYLA06830, ORYLA09877	OFUSG16562.1.p1
OG0000822	ORYLA10851	OFUSG07627.1.p1, OFUSG07627.3.p1, OFUSG07627.2.p1
OG0000822	ORYLA14608	OFUSG03485.1.p1
OG0000824	ORYLA03257, ORYLA03256, ORYLA04106, ORYLA00161, ORYLA03258	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1
OG0000825	ORYLA01475, ORYLA09556, ORYLA18879	OFUSG03447.3.p1, OFUSG03447.2.p1, OFUSG03447.1.p1
OG0000825	ORYLA15482, ORYLA14599, ORYLA19869	OFUSG19469.1.p1
OG0000826	ORYLA15838	OFUSG20773.1.p1, OFUSG20775.1.p1
OG0000827	ORYLA14107, ORYLA17385	OFUSG12430.2.p1, OFUSG12430.1.p1, OFUSG20387.1.p1
OG0000828	ORYLA12597, ORYLA17485, ORYLA17486	OFUSG16610.1.p1
OG0000828	ORYLA02288	OFUSG14927.1.p1
