Orthogroup	ORYLA	AMPFI_ok
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	AMPFI_19341
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	AMPFI_18848
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	AMPFI_20075, AMPFI_01079
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	AMPFI_04125
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	AMPFI_10805
OG0001677	ORYLA17546	AMPFI_23211
OG0001682	ORYLA08622	AMPFI_17672, AMPFI_18771
OG0001682	ORYLA08623	AMPFI_12014
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	AMPFI_22061
OG0001684	ORYLA06104, ORYLA13071	AMPFI_24253
OG0001685	ORYLA01166, ORYLA00356	AMPFI_05011
OG0001686	ORYLA00739	AMPFI_25112
OG0001687	ORYLA04791, ORYLA04792	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	AMPFI_10724
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	AMPFI_19247
OG0001690	ORYLA06791	AMPFI_20974, AMPFI_20761
OG0001691	ORYLA08257	AMPFI_08102
OG0001691	ORYLA17862	AMPFI_00359
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	AMPFI_02593
OG0001694	ORYLA18983, ORYLA20142, ORYLA13856	AMPFI_10870
OG0001703	ORYLA15210	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	ORYLA20149, ORYLA20150	AMPFI_22958, AMPFI_17780
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	AMPFI_00734
OG0001707	ORYLA07066, ORYLA11811	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	ORYLA09131, ORYLA09132, ORYLA01086	AMPFI_10288, AMPFI_03554
OG0001709	ORYLA13292, ORYLA03908	AMPFI_24047
OG0001710	ORYLA15328, ORYLA10837, ORYLA15921	AMPFI_18639
OG0001711	ORYLA07542, ORYLA05249, ORYLA10094	AMPFI_23859, AMPFI_17093
OG0001712	ORYLA00426, ORYLA17941, ORYLA17942	AMPFI_01037, AMPFI_08833
OG0001713	ORYLA15056	AMPFI_07986
OG0001714	ORYLA16824	AMPFI_05879
OG0001714	ORYLA04974, ORYLA00085	AMPFI_12759
OG0001716	ORYLA13966, ORYLA09032	AMPFI_13866
OG0001717	ORYLA01716, ORYLA19882	AMPFI_14911
OG0001718	ORYLA10678	AMPFI_15984
OG0001720	ORYLA03696, ORYLA01111, ORYLA17602	AMPFI_01920
OG0001721	ORYLA10588, ORYLA10236	AMPFI_11273
OG0001724	ORYLA11809, ORYLA10380	AMPFI_12909
OG0001726	ORYLA03053, ORYLA10084	AMPFI_23403
OG0001727	ORYLA03405, ORYLA10153, ORYLA05228	AMPFI_09267
OG0001728	ORYLA12189, ORYLA17408	AMPFI_01049
OG0001729	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135	AMPFI_05820
OG0001730	ORYLA13643, ORYLA07155, ORYLA12919	AMPFI_09157
OG0001731	ORYLA14034, ORYLA15987, ORYLA11128	AMPFI_18090, AMPFI_24445
OG0001732	ORYLA09571	AMPFI_05707, AMPFI_19074
OG0001733	ORYLA07298, ORYLA10783	AMPFI_08124
OG0001734	ORYLA14862, ORYLA14864, ORYLA14863	AMPFI_02431
OG0001735	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851	AMPFI_02680
OG0001736	ORYLA12393, ORYLA08854	AMPFI_04077
OG0001737	ORYLA09096, ORYLA15864	AMPFI_20661
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090	AMPFI_08169
OG0001739	ORYLA10963, ORYLA18962	AMPFI_18533
OG0001740	ORYLA15985, ORYLA12361, ORYLA10944	AMPFI_08487
OG0001743	ORYLA02460, ORYLA18019	AMPFI_21237
OG0001746	ORYLA19988, ORYLA14699	AMPFI_09609
OG0001747	ORYLA08806, ORYLA03619	AMPFI_21460, AMPFI_03962
OG0001749	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258	AMPFI_24575, AMPFI_18873
OG0001751	ORYLA01215	AMPFI_25042, AMPFI_24009
OG0001752	ORYLA13620, ORYLA12406	AMPFI_05645
OG0001755	ORYLA18581	AMPFI_06376
OG0001755	ORYLA15127	AMPFI_19529
OG0001756	ORYLA00755	AMPFI_19308
OG0001756	ORYLA17359	AMPFI_09088
OG0001757	ORYLA11442, ORYLA10659	AMPFI_11105
OG0001758	ORYLA03238, ORYLA03239	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191
OG0001760	ORYLA11294	AMPFI_13517
OG0001768	ORYLA20282	AMPFI_03119
OG0001768	ORYLA17484, ORYLA06842	AMPFI_14756, AMPFI_14757
OG0001769	ORYLA08055	AMPFI_17583
OG0001769	ORYLA10120	AMPFI_24487
OG0001770	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466	AMPFI_16335
OG0001772	ORYLA10773	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430
OG0001773	ORYLA12124, ORYLA19706	AMPFI_25296
OG0001774	ORYLA16202, ORYLA15721	AMPFI_10680
OG0001775	ORYLA13002, ORYLA06854	AMPFI_09788
OG0001778	ORYLA07489, ORYLA06734	AMPFI_14017, AMPFI_10692
OG0001780	ORYLA17927	AMPFI_07742
OG0001781	ORYLA08227	AMPFI_23560
OG0001781	ORYLA06078	AMPFI_08314
OG0001782	ORYLA18054	AMPFI_24297
OG0001782	ORYLA19932	AMPFI_12965
OG0001783	ORYLA07986, ORYLA00232	AMPFI_24257, AMPFI_01182
OG0001785	ORYLA09491	AMPFI_02986, AMPFI_16358
OG0001787	ORYLA19846, ORYLA10342, ORYLA10343	AMPFI_25681
OG0001788	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732	AMPFI_09753
OG0001789	ORYLA02324, ORYLA04307	AMPFI_24598, AMPFI_14245
OG0001792	ORYLA13176	AMPFI_07829
OG0001793	ORYLA05421, ORYLA01681	AMPFI_08492
OG0001794	ORYLA15320, ORYLA11150	AMPFI_09033
OG0001796	ORYLA16176, ORYLA09059	AMPFI_24328, AMPFI_10392
OG0001798	ORYLA13003, ORYLA14657	AMPFI_13433, AMPFI_09922
OG0001800	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948	AMPFI_11453
OG0001801	ORYLA18818, ORYLA12359, ORYLA14693, ORYLA10921, ORYLA15401, ORYLA16232	AMPFI_12578
OG0001803	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796	AMPFI_13781
OG0001804	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762	AMPFI_10708
OG0001805	ORYLA10965, ORYLA12084	AMPFI_11465
OG0001806	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682	AMPFI_11361
OG0001807	ORYLA05933, ORYLA16459	AMPFI_13156
OG0001808	ORYLA17292, ORYLA13236	AMPFI_01463
OG0001809	ORYLA10311, ORYLA13183	AMPFI_15697
OG0001810	ORYLA06154, ORYLA08632	AMPFI_19617
OG0001812	ORYLA03723	AMPFI_01183, AMPFI_00507, AMPFI_00810
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	AMPFI_09086
OG0001816	ORYLA02394	AMPFI_15030
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	AMPFI_13689
OG0001819	ORYLA05649, ORYLA09809	AMPFI_01254
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	AMPFI_19349
OG0001822	ORYLA18184, ORYLA11193	AMPFI_12887
OG0001823	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491	AMPFI_19202
OG0001824	ORYLA10466	AMPFI_18005
OG0001825	ORYLA02212, ORYLA05146	AMPFI_16509
OG0001827	ORYLA02464	AMPFI_12500
OG0001828	ORYLA06034	AMPFI_14487
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	AMPFI_21635, AMPFI_14667
OG0001830	ORYLA07064, ORYLA11486, ORYLA10821	AMPFI_00628
OG0001831	ORYLA08008, ORYLA00245, ORYLA16802	AMPFI_22534, AMPFI_24544
OG0001832	ORYLA07968	AMPFI_01169
OG0001832	ORYLA14636	AMPFI_13912
OG0001834	ORYLA08750, ORYLA09292	AMPFI_07413
OG0001835	ORYLA15119	AMPFI_23564
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	AMPFI_05493
OG0001848	ORYLA08901	AMPFI_19061
OG0001848	ORYLA07830	AMPFI_12829
OG0001849	ORYLA14379	AMPFI_09620
OG0001849	ORYLA16183	AMPFI_25919
OG0001851	ORYLA01760	AMPFI_25094
OG0001852	ORYLA18631, ORYLA13708	AMPFI_09915
OG0001853	ORYLA05669, ORYLA16087	AMPFI_25436
OG0001854	ORYLA16103	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024
OG0001856	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796	AMPFI_19562
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	AMPFI_05151
OG0001858	ORYLA18116, ORYLA02339	AMPFI_25738
OG0001859	ORYLA10626	AMPFI_00003
OG0001861	ORYLA11459	AMPFI_02118
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	AMPFI_04345, AMPFI_00240
OG0001863	ORYLA06538	AMPFI_13121
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	AMPFI_00388
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	AMPFI_08697
OG0001867	ORYLA16710, ORYLA07816	AMPFI_05628
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	AMPFI_14717
OG0001869	ORYLA15633, ORYLA15632	AMPFI_10638
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	AMPFI_13982
OG0001873	ORYLA10266	AMPFI_03890
OG0001874	ORYLA12280	AMPFI_11538
OG0001875	ORYLA06827	AMPFI_04167
OG0001875	ORYLA10648	AMPFI_06025
OG0001876	ORYLA11984, ORYLA10386	AMPFI_19823
OG0001878	ORYLA03187, ORYLA04029, ORYLA00382	AMPFI_00022
OG0001879	ORYLA17628	AMPFI_09991
OG0001879	ORYLA07746, ORYLA16998	AMPFI_07049
OG0001881	ORYLA10831, ORYLA14617, ORYLA12349, ORYLA14230	AMPFI_23664
OG0001882	ORYLA16431, ORYLA07846, ORYLA12733	AMPFI_16163
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	AMPFI_12079
OG0001886	ORYLA02452, ORYLA13546	AMPFI_21596
OG0001888	ORYLA00275, ORYLA17072, ORYLA19725	AMPFI_13172
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	AMPFI_19720, AMPFI_19857
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	AMPFI_12534
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	AMPFI_19478
OG0001894	ORYLA00188, ORYLA04952	AMPFI_23829
OG0001895	ORYLA06292	AMPFI_06234
OG0001896	ORYLA02843, ORYLA13583	AMPFI_00391
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	AMPFI_11385
OG0001898	ORYLA10133	AMPFI_19357
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	AMPFI_14699
OG0001900	ORYLA03382	AMPFI_06753
OG0001901	ORYLA04049, ORYLA03177	AMPFI_16364
OG0001903	ORYLA12493	AMPFI_22480
OG0001913	ORYLA14825	AMPFI_20028
OG0001914	ORYLA18385	AMPFI_23834, AMPFI_23742
OG0001915	ORYLA08820	AMPFI_24256
OG0001916	ORYLA10085	AMPFI_05143
OG0001916	ORYLA03497	AMPFI_00220
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173	AMPFI_25940
OG0001918	ORYLA09784	AMPFI_18720
OG0001918	ORYLA08701	AMPFI_24620
OG0001919	ORYLA04980	AMPFI_20817
OG0001920	ORYLA13168, ORYLA02407, ORYLA16555, ORYLA13250	AMPFI_08261
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	AMPFI_05606
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	AMPFI_11073, AMPFI_16226
OG0001926	ORYLA13070	AMPFI_12255
OG0001927	ORYLA08938	AMPFI_08028
OG0001928	ORYLA11732	AMPFI_03201
OG0001930	ORYLA15114	AMPFI_11064
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	AMPFI_22509
OG0001933	ORYLA15209	AMPFI_06742
OG0001934	ORYLA00282	AMPFI_10308
OG0001935	ORYLA18787	AMPFI_16321
OG0001935	ORYLA00761	AMPFI_05252
OG0001936	ORYLA01273	AMPFI_09706
OG0001937	ORYLA09440	AMPFI_25708
OG0001939	ORYLA10784	AMPFI_25514
OG0001940	ORYLA01114	AMPFI_23874
OG0001941	ORYLA08692, ORYLA05645	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719
OG0001943	ORYLA09186, ORYLA14459	AMPFI_17954
OG0001944	ORYLA05202	AMPFI_11227
OG0001945	ORYLA09525, ORYLA11810	AMPFI_00770
OG0001946	ORYLA01190, ORYLA00388	AMPFI_08294
OG0001947	ORYLA20143, ORYLA13857, ORYLA14712, ORYLA14713	AMPFI_19758
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	AMPFI_02982
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	AMPFI_14432
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	AMPFI_16409
OG0001956	ORYLA02986	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056
OG0001957	ORYLA03697, ORYLA17589	AMPFI_20892
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	AMPFI_00496
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	AMPFI_18694
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	AMPFI_06610
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	AMPFI_15416
OG0001966	ORYLA13409	AMPFI_23585, AMPFI_04379
OG0001967	ORYLA13240	AMPFI_04619
OG0001968	ORYLA20184	AMPFI_02828
OG0001969	ORYLA02957, ORYLA10224, ORYLA13366	AMPFI_20288
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	AMPFI_13714
OG0001972	ORYLA07140, ORYLA18968	AMPFI_15172
OG0001974	ORYLA00129, ORYLA16894	AMPFI_21573
OG0001985	ORYLA02342, ORYLA17543, ORYLA03606	AMPFI_00548
OG0001986	ORYLA13061	AMPFI_06341
OG0001987	ORYLA17828, ORYLA02686, ORYLA16381	AMPFI_15909
OG0001988	ORYLA20366	AMPFI_17891
OG0001989	ORYLA11129, ORYLA15989	AMPFI_13109
OG0001990	ORYLA15495	AMPFI_22626, AMPFI_02181
OG0001992	ORYLA04809, ORYLA10449	AMPFI_09449
OG0001993	ORYLA00391	AMPFI_02374
OG0001994	ORYLA17268, ORYLA04304	AMPFI_17060
OG0001996	ORYLA10478	AMPFI_15289
OG0001998	ORYLA01177, ORYLA08025, ORYLA08027, ORYLA08026	AMPFI_11941
OG0002000	ORYLA13307	AMPFI_12151
OG0002001	ORYLA15567, ORYLA13940	AMPFI_02709
OG0002002	ORYLA12851, ORYLA04568	AMPFI_00081
OG0002003	ORYLA05173, ORYLA03010, ORYLA10761	AMPFI_24835
OG0002004	ORYLA05741, ORYLA18758	AMPFI_21797
OG0002005	ORYLA15833, ORYLA05037, ORYLA17991	AMPFI_08128
OG0002006	ORYLA16456, ORYLA05932	AMPFI_06516
OG0002007	ORYLA07330, ORYLA04774, ORYLA08154	AMPFI_11296
OG0002008	ORYLA08094, ORYLA02353	AMPFI_06546
OG0002009	ORYLA03522	AMPFI_08474, AMPFI_11951
OG0002009	ORYLA03493	AMPFI_13652
OG0002011	ORYLA14252, ORYLA08974	AMPFI_05538
OG0002012	ORYLA17569	AMPFI_22305
OG0002013	ORYLA04479	AMPFI_00191, AMPFI_10559, AMPFI_10560
OG0002014	ORYLA14168, ORYLA14071	AMPFI_21176, AMPFI_02559
OG0002016	ORYLA18158, ORYLA02797, ORYLA01204	AMPFI_07033
OG0002017	ORYLA15641, ORYLA05877, ORYLA03796	AMPFI_20559
OG0002018	ORYLA00465, ORYLA12251, ORYLA04592, ORYLA03922	AMPFI_23650
OG0002019	ORYLA06431, ORYLA10287, ORYLA16491, ORYLA09797	AMPFI_11037
OG0002020	ORYLA04953, ORYLA00190	AMPFI_07498
OG0002023	ORYLA03045, ORYLA11683	AMPFI_10310, AMPFI_25831
OG0002024	ORYLA13451, ORYLA02868	AMPFI_12404
OG0002025	ORYLA00541, ORYLA16916	AMPFI_05377
OG0002026	ORYLA01226, ORYLA01227, ORYLA08399	AMPFI_00510, AMPFI_07639
OG0002027	ORYLA03151, ORYLA10207	AMPFI_12845
OG0002028	ORYLA19659	AMPFI_05317
OG0002029	ORYLA08789, ORYLA09405	AMPFI_14294
OG0002030	ORYLA13238, ORYLA16563, ORYLA13082, ORYLA02733, ORYLA17296	AMPFI_02627
OG0002031	ORYLA16339, ORYLA05708	AMPFI_08223
OG0002032	ORYLA03665	AMPFI_07992
OG0002035	ORYLA06666, ORYLA17470	AMPFI_01549
OG0002036	ORYLA03829	AMPFI_17675
OG0002039	ORYLA01394, ORYLA05279, ORYLA12787	AMPFI_17657
OG0002040	ORYLA08917	AMPFI_11260, AMPFI_26071, AMPFI_03916
OG0002042	ORYLA12509, ORYLA12508	AMPFI_06985
OG0002043	ORYLA01939, ORYLA09238	AMPFI_11574
OG0002044	ORYLA20157, ORYLA15884	AMPFI_12742, AMPFI_20577
OG0002057	ORYLA17454	AMPFI_07261, AMPFI_19509
OG0002059	ORYLA00052, ORYLA13405	AMPFI_12396
OG0002060	ORYLA10763, ORYLA10764, ORYLA00769, ORYLA04853	AMPFI_08802
OG0002061	ORYLA02790	AMPFI_09395, AMPFI_12327
OG0002062	ORYLA14663, ORYLA12126, ORYLA13654	AMPFI_20199
OG0002063	ORYLA17285	AMPFI_24725
OG0002063	ORYLA04871	AMPFI_08059
OG0002064	ORYLA12527	AMPFI_02057
OG0002064	ORYLA10068	AMPFI_04113
OG0002065	ORYLA13441	AMPFI_25180
OG0002066	ORYLA11678, ORYLA01862, ORYLA06515	AMPFI_11746
OG0002067	ORYLA16258	AMPFI_16394
OG0002068	ORYLA10239, ORYLA11836	AMPFI_21310
OG0002069	ORYLA14291, ORYLA20009	AMPFI_18734
OG0002070	ORYLA00580, ORYLA13305, ORYLA02738	AMPFI_23708
OG0002072	ORYLA16858, ORYLA07989	AMPFI_20520
OG0002073	ORYLA10798	AMPFI_25365
OG0002076	ORYLA18898, ORYLA01759, ORYLA06069	AMPFI_24244
OG0002077	ORYLA00208, ORYLA09024, ORYLA09025	AMPFI_10995
OG0002078	ORYLA16744, ORYLA00157, ORYLA07778	AMPFI_16293
OG0002080	ORYLA17616, ORYLA04310	AMPFI_00131, AMPFI_15363
OG0002081	ORYLA09511	AMPFI_16238
OG0002085	ORYLA01037, ORYLA05010, ORYLA10114	AMPFI_25343
OG0002086	ORYLA12184, ORYLA13031	AMPFI_07571
OG0002087	ORYLA19239	AMPFI_07836
OG0002088	ORYLA19280	AMPFI_24909
OG0002089	ORYLA16217	AMPFI_25949
OG0002089	ORYLA13594	AMPFI_10558
OG0002090	ORYLA16730	AMPFI_10383
OG0002091	ORYLA03356, ORYLA17411	AMPFI_11243
OG0002093	ORYLA15674	AMPFI_22177
OG0002094	ORYLA13770	AMPFI_06144
OG0002097	ORYLA06823, ORYLA04159, ORYLA09040	AMPFI_09945
OG0002098	ORYLA18487	AMPFI_07697
OG0002099	ORYLA15411	AMPFI_11854
OG0002102	ORYLA13490, ORYLA06940, ORYLA04110	AMPFI_10163
OG0002103	ORYLA01062	AMPFI_02167
OG0002104	ORYLA14297, ORYLA13358, ORYLA07573, ORYLA12654	AMPFI_09366, AMPFI_09367
OG0002105	ORYLA15403, ORYLA12021, ORYLA15102, ORYLA11046	AMPFI_11643
OG0002106	ORYLA01901	AMPFI_23682
OG0002107	ORYLA08119	AMPFI_02795
OG0002108	ORYLA04701	AMPFI_14729
OG0002109	ORYLA02992, ORYLA19809, ORYLA12996, ORYLA06866, ORYLA16912	AMPFI_02035
OG0002110	ORYLA00811, ORYLA02954, ORYLA02941, ORYLA00810	AMPFI_17016
OG0002124	ORYLA00223	AMPFI_11396, AMPFI_17930
OG0002125	ORYLA18986	AMPFI_14988
OG0002125	ORYLA03523	AMPFI_19443, AMPFI_19550
OG0002127	ORYLA12893, ORYLA06947	AMPFI_02742, AMPFI_09138
OG0002128	ORYLA09521, ORYLA00986	AMPFI_00023
OG0002129	ORYLA03138, ORYLA04298, ORYLA00458, ORYLA07250	AMPFI_19463
OG0002131	ORYLA19717, ORYLA19718, ORYLA02406	AMPFI_11577
OG0002134	ORYLA02151	AMPFI_05803
OG0002135	ORYLA09373, ORYLA11870	AMPFI_21688
OG0002136	ORYLA01501, ORYLA00428, ORYLA07856	AMPFI_16117
OG0002137	ORYLA10913	AMPFI_24466
OG0002138	ORYLA11124	AMPFI_24662
OG0002139	ORYLA12543, ORYLA11644, ORYLA10453	AMPFI_09567
OG0002140	ORYLA11736, ORYLA09094	AMPFI_07045
OG0002141	ORYLA09502	AMPFI_24291
OG0002142	ORYLA14648, ORYLA02614, ORYLA13014	AMPFI_05160
OG0002144	ORYLA07925, ORYLA17412	AMPFI_05043
OG0002145	ORYLA15097	AMPFI_10121
OG0002146	ORYLA11113, ORYLA15028, ORYLA15530	AMPFI_05844
OG0002148	ORYLA11951	AMPFI_23168
OG0002148	ORYLA08140, ORYLA08139	AMPFI_13637
OG0002149	ORYLA20057, ORYLA09288, ORYLA06612, ORYLA12379	AMPFI_04102
OG0002151	ORYLA16673	AMPFI_09038
OG0002154	ORYLA01156, ORYLA00754, ORYLA04660	AMPFI_08694
OG0002155	ORYLA03984	AMPFI_11503
OG0002155	ORYLA14329	AMPFI_20890
OG0002156	ORYLA00171	AMPFI_05384
OG0002157	ORYLA00558	AMPFI_16160
OG0002158	ORYLA08985	AMPFI_18914
OG0002159	ORYLA18204	AMPFI_24442
OG0002160	ORYLA15473	AMPFI_14776
OG0002161	ORYLA05496, ORYLA08334, ORYLA09825	AMPFI_11380, AMPFI_19022
OG0002162	ORYLA06330, ORYLA12976, ORYLA12977, ORYLA02560	AMPFI_21129
OG0002165	ORYLA01091	AMPFI_09337
OG0002166	ORYLA02664, ORYLA17823, ORYLA04541	AMPFI_10950
OG0002167	ORYLA02307, ORYLA04145	AMPFI_05378
OG0002168	ORYLA02174	AMPFI_24771
OG0002168	ORYLA13630	AMPFI_10928
OG0002169	ORYLA08351, ORYLA08352	AMPFI_21144
OG0002170	ORYLA05827	AMPFI_07669
OG0002171	ORYLA14148, ORYLA15889	AMPFI_09465
OG0002172	ORYLA12014, ORYLA11160	AMPFI_10541
OG0002173	ORYLA12622, ORYLA01813	AMPFI_08338
OG0002175	ORYLA02874, ORYLA18155	AMPFI_25478, AMPFI_12062
OG0002177	ORYLA11512, ORYLA11656	AMPFI_19453, AMPFI_17863
OG0002178	ORYLA16731	AMPFI_03485
OG0002179	ORYLA10677	AMPFI_15916
OG0002182	ORYLA20335, ORYLA13962	AMPFI_12302
OG0002183	ORYLA11256, ORYLA14409	AMPFI_11345
OG0002185	ORYLA15148, ORYLA15149	AMPFI_09801
OG0002187	ORYLA17747	AMPFI_09301
OG0002188	ORYLA12233	AMPFI_14506, AMPFI_19113
OG0002189	ORYLA06568	AMPFI_03764, AMPFI_22355
OG0002190	ORYLA05925	AMPFI_00222
OG0002191	ORYLA09161, ORYLA06711, ORYLA16118, ORYLA09833	AMPFI_24980
OG0002193	ORYLA13372	AMPFI_20760, AMPFI_03523
OG0002195	ORYLA14242, ORYLA13048, ORYLA05879	AMPFI_12301
OG0002196	ORYLA12500	AMPFI_14343
OG0002209	ORYLA10933, ORYLA15457	AMPFI_05256
OG0002211	ORYLA04014	AMPFI_25528, AMPFI_18784
OG0002212	ORYLA18081	AMPFI_20056, AMPFI_04820, AMPFI_22757
OG0002213	ORYLA04720	AMPFI_10801
OG0002216	ORYLA11063	AMPFI_22501, AMPFI_01725
OG0002217	ORYLA11354	AMPFI_19805
OG0002219	ORYLA14264, ORYLA14265	AMPFI_19103
OG0002221	ORYLA07423, ORYLA19144, ORYLA15583	AMPFI_05388
OG0002223	ORYLA14399	AMPFI_05632, AMPFI_16615, AMPFI_04411
OG0002224	ORYLA18115, ORYLA02313	AMPFI_12765
OG0002225	ORYLA01041	AMPFI_07786
OG0002226	ORYLA00869, ORYLA16615	AMPFI_09925
OG0002227	ORYLA09258	AMPFI_22780
OG0002228	ORYLA16905, ORYLA00066, ORYLA05787	AMPFI_01748
OG0002229	ORYLA02659	AMPFI_20801
OG0002233	ORYLA19151, ORYLA19152	AMPFI_20496, AMPFI_02770
OG0002236	ORYLA14289, ORYLA19861, ORYLA09077	AMPFI_07523
OG0002237	ORYLA02112, ORYLA01047, ORYLA11525	AMPFI_21143
OG0002239	ORYLA12675, ORYLA17306	AMPFI_09155
OG0002240	ORYLA13133	AMPFI_00960, AMPFI_15717
OG0002241	ORYLA02657	AMPFI_14262
OG0002243	ORYLA01202, ORYLA17744	AMPFI_06850
OG0002244	ORYLA04246	AMPFI_07452
OG0002245	ORYLA07891, ORYLA16401	AMPFI_17755
OG0002246	ORYLA12403, ORYLA06117	AMPFI_21351
OG0002248	ORYLA04893	AMPFI_13359
OG0002249	ORYLA06369, ORYLA02964, ORYLA02963, ORYLA17439, ORYLA13369, ORYLA10327, ORYLA10328	AMPFI_21428
OG0002251	ORYLA17336, ORYLA17759, ORYLA02672, ORYLA18948	AMPFI_13110
OG0002252	ORYLA00130, ORYLA16893, ORYLA16926	AMPFI_05242
OG0002253	ORYLA11430	AMPFI_23762
OG0002254	ORYLA08135, ORYLA02938, ORYLA02937, ORYLA05498	AMPFI_20994
OG0002255	ORYLA19958	AMPFI_02651
OG0002255	ORYLA19959, ORYLA08968	AMPFI_19539
OG0002256	ORYLA15390, ORYLA10927	AMPFI_15874
OG0002257	ORYLA10400	AMPFI_15547
OG0002258	ORYLA08480, ORYLA19891, ORYLA19894	AMPFI_22049
OG0002259	ORYLA03533, ORYLA04091, ORYLA17556, ORYLA02692	AMPFI_00984
OG0002260	ORYLA11582, ORYLA08596, ORYLA10499, ORYLA07367	AMPFI_17623
OG0002261	ORYLA00563, ORYLA17198, ORYLA00564	AMPFI_16530
OG0002262	ORYLA01803, ORYLA09789	AMPFI_26072
OG0002263	ORYLA04195, ORYLA09178	AMPFI_05699
OG0002264	ORYLA00976, ORYLA05961	AMPFI_24071
OG0002265	ORYLA11537, ORYLA05513	AMPFI_10078
OG0002266	ORYLA19304, ORYLA07982	AMPFI_18976
OG0002267	ORYLA01652, ORYLA02927, ORYLA18110	AMPFI_00143
OG0002268	ORYLA09246, ORYLA09245	AMPFI_03837
OG0002270	ORYLA09476	AMPFI_16026
OG0002271	ORYLA13527, ORYLA03881, ORYLA10717	AMPFI_00109
OG0002272	ORYLA14290	AMPFI_08490
OG0002274	ORYLA07948	AMPFI_09855
OG0002275	ORYLA13804, ORYLA02068, ORYLA05449, ORYLA05448	AMPFI_06140
OG0002276	ORYLA08251, ORYLA05613, ORYLA01832, ORYLA14367, ORYLA15766	AMPFI_09964
