Orthogroup	ORYLA	BRAFL
OG0001248	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193	bflo_00177
OG0001249	ORYLA13090	bflo_25407
OG0001249	ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089	bflo_25542
OG0001250	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768	bflo_23893
OG0001251	ORYLA08970	bflo_13478
OG0001252	ORYLA19528, ORYLA08946, ORYLA13487	bflo_25844
OG0001253	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691	bflo_11668, bflo_06734
OG0001254	ORYLA12036, ORYLA14643	bflo_16683
OG0001255	ORYLA01752, ORYLA11946, ORYLA11945, ORYLA13259, ORYLA00050, ORYLA16171, ORYLA16170, ORYLA11960	bflo_16332
OG0001256	ORYLA10228	bflo_27204, bflo_17356
OG0001261	ORYLA07239, ORYLA00479, ORYLA09455	bflo_27125, bflo_14339
OG0001262	ORYLA02427	bflo_15864
OG0001263	ORYLA17939, ORYLA08064	bflo_07084
OG0001263	ORYLA07820, ORYLA17132	bflo_10303
OG0001264	ORYLA13965, ORYLA12302, ORYLA02150	bflo_13401
OG0001266	ORYLA09233, ORYLA07109, ORYLA14460	bflo_05662
OG0001267	ORYLA18685	bflo_14627, bflo_14348
OG0001267	ORYLA17985, ORYLA00677	bflo_20420
OG0001268	ORYLA00335	bflo_06467
OG0001268	ORYLA15813	bflo_11029
OG0001270	ORYLA07988	bflo_23365
OG0001270	ORYLA18804	bflo_22891
OG0001271	ORYLA09251, ORYLA07889, ORYLA14013	bflo_11260, bflo_18970
OG0001272	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178	bflo_20203
OG0001273	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660	bflo_00724, bflo_03191
OG0001274	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123	bflo_15721
OG0001275	ORYLA11544	bflo_17335
OG0001276	ORYLA03566, ORYLA18522, ORYLA01477	bflo_14135
OG0001278	ORYLA16678, ORYLA00727	bflo_02941, bflo_01205
OG0001279	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122	bflo_08526
OG0001280	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452	bflo_05584
OG0001282	ORYLA04230, ORYLA10205, ORYLA08831	bflo_26722, bflo_03069
OG0001284	ORYLA09027	bflo_19270
OG0001284	ORYLA01634, ORYLA14635	bflo_06254
OG0001287	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961	bflo_14817
OG0001288	ORYLA14902, ORYLA02420	bflo_06118
OG0001289	ORYLA10464, ORYLA05150	bflo_21364
OG0001290	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829	bflo_05691
OG0001291	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147	bflo_08573
OG0001292	ORYLA09364, ORYLA10046	bflo_18759
OG0001293	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584	bflo_20495
OG0001294	ORYLA10122, ORYLA11435	bflo_18510
OG0001295	ORYLA09900	bflo_00207
OG0001296	ORYLA07385, ORYLA00095, ORYLA19357	bflo_12324
OG0001297	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085	bflo_10353
OG0001300	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280	bflo_05339, bflo_05337, bflo_26790, bflo_20405
OG0001302	ORYLA12923	bflo_25165
OG0001302	ORYLA05687	bflo_08709
OG0001304	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822	bflo_13694
OG0001305	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351	bflo_15741
OG0001306	ORYLA06638, ORYLA13454	bflo_25980
OG0001308	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817	bflo_08681
OG0001309	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	ORYLA10760	bflo_20260
OG0001310	ORYLA12263	bflo_17144
OG0001311	ORYLA02079, ORYLA06081	bflo_00386
OG0001311	ORYLA06033, ORYLA01860	bflo_18844
OG0001312	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134	bflo_17709
OG0001315	ORYLA16949, ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636	bflo_23287
OG0001316	ORYLA12946, ORYLA12796, ORYLA09110, ORYLA01031	bflo_15475
OG0001317	ORYLA11270	bflo_10965
OG0001317	ORYLA18001	bflo_16409
OG0001318	ORYLA08255	bflo_03324
OG0001318	ORYLA09731	bflo_04124
OG0001319	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481	bflo_21304
OG0001320	ORYLA11905	bflo_05629
OG0001321	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093	bflo_08721
OG0001322	ORYLA12031	bflo_09889
OG0001322	ORYLA03496	bflo_23924
OG0001324	ORYLA08370	bflo_02826
OG0001327	ORYLA15316	bflo_01466
OG0001327	ORYLA11280, ORYLA14397	bflo_11384
OG0001329	ORYLA10954, ORYLA14747	bflo_08763, bflo_14333
OG0001329	ORYLA20436, ORYLA09411, ORYLA09944, ORYLA00672	bflo_12300
OG0001330	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273	bflo_20123
OG0001331	ORYLA00931, ORYLA03956	bflo_08815
OG0001332	ORYLA07497	bflo_25758
OG0001333	ORYLA17399, ORYLA07772	bflo_09852
OG0001337	ORYLA02348, ORYLA17664, ORYLA06931	bflo_25577
OG0001338	ORYLA13422, ORYLA16567, ORYLA13604, ORYLA02518, ORYLA17067, ORYLA00269, ORYLA13665, ORYLA00620, ORYLA16591, ORYLA13063, ORYLA02837	bflo_00446, bflo_19105
OG0001339	ORYLA11675	bflo_09453
OG0001339	ORYLA07865	bflo_06139
OG0001341	ORYLA14314	bflo_11107
OG0001344	ORYLA02700	bflo_08238
OG0001345	ORYLA15535	bflo_12252, bflo_11238, bflo_11249
OG0001348	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010	bflo_21574
OG0001350	ORYLA06653	bflo_25719
OG0001351	ORYLA04330, ORYLA09616, ORYLA08732	bflo_21262
OG0001352	ORYLA17415, ORYLA09343, ORYLA14143	bflo_23166, bflo_23187
OG0001353	ORYLA11826	bflo_16481
OG0001354	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236	bflo_13887
OG0001355	ORYLA06341, ORYLA03610, ORYLA09570, ORYLA12270, ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331	bflo_10179
OG0001356	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052	bflo_10948
OG0001357	ORYLA07719, ORYLA10513, ORYLA03046	bflo_21298
OG0001359	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730	bflo_25944
OG0001360	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396	bflo_08197
OG0001361	ORYLA12083, ORYLA10943	bflo_03320
OG0001363	ORYLA06964, ORYLA02934	bflo_16519
OG0001364	ORYLA07287, ORYLA06962	bflo_24323
OG0001365	ORYLA09935, ORYLA07169, ORYLA00431	bflo_14935
OG0001366	ORYLA19471	bflo_19736
OG0001367	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559	bflo_16121
OG0001368	ORYLA04793, ORYLA11335, ORYLA10470	bflo_20314
OG0001369	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398	bflo_11602
OG0001370	ORYLA12598, ORYLA14966	bflo_05809
OG0001370	ORYLA18543	bflo_18847
OG0001371	ORYLA00720	bflo_23286, bflo_22936, bflo_22937, bflo_22938
OG0001373	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770	bflo_22620
OG0001374	ORYLA12417, ORYLA12418	bflo_07194
OG0001375	ORYLA11959, ORYLA01972, ORYLA01971	bflo_25517
OG0001376	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741	bflo_06943
OG0001377	ORYLA07389, ORYLA04674	bflo_10365
OG0001379	ORYLA12825	bflo_05155
OG0001380	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371	bflo_14218
OG0001381	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091	bflo_05646
OG0001384	ORYLA08770, ORYLA03152, ORYLA09543	bflo_21717
OG0001386	ORYLA01995	bflo_02159
OG0001387	ORYLA08421, ORYLA09694, ORYLA15977	bflo_21652
OG0001389	ORYLA12186, ORYLA07219, ORYLA20465	bflo_14302
OG0001390	ORYLA02234, ORYLA02235, ORYLA02236, ORYLA05388, ORYLA16840, ORYLA08034, ORYLA20355, ORYLA13684, ORYLA15679	bflo_04726, bflo_04724
OG0001394	ORYLA01445	bflo_15041
OG0001397	ORYLA01225, ORYLA05017	bflo_10128
OG0001397	ORYLA08172	bflo_09338
OG0001399	ORYLA04243	bflo_21669
OG0001399	ORYLA18690	bflo_12579
OG0001400	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625	bflo_02687
OG0001401	ORYLA09174	bflo_27383, bflo_21885
OG0001402	ORYLA17574, ORYLA03602	bflo_19487
OG0001403	ORYLA17267	bflo_20986, bflo_01674, bflo_09800
OG0001404	ORYLA16925	bflo_23159
OG0001404	ORYLA20012	bflo_24535
OG0001405	ORYLA12568, ORYLA05423	bflo_13790
OG0001405	ORYLA07257	bflo_23990
OG0001406	ORYLA13300, ORYLA07680, ORYLA01398	bflo_21284
OG0001408	ORYLA02846, ORYLA00579, ORYLA08954	bflo_17072
OG0001409	ORYLA05905, ORYLA01929, ORYLA09977	bflo_11307
OG0001410	ORYLA16518	bflo_14262
OG0001410	ORYLA09213	bflo_13741
OG0001411	ORYLA12881	bflo_14652
OG0001412	ORYLA17594	bflo_09295
OG0001413	ORYLA17782	bflo_20564
OG0001414	ORYLA05226	bflo_22712, bflo_10760
OG0001414	ORYLA18972	bflo_10406
OG0001415	ORYLA17926	bflo_14008, bflo_20533
OG0001416	ORYLA16022, ORYLA14442	bflo_24922
OG0001417	ORYLA09055	bflo_12897
OG0001418	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393	bflo_26213
OG0001419	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533	bflo_18205
OG0001420	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876	bflo_11291
OG0001421	ORYLA11990, ORYLA11681	bflo_21002
OG0001422	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888	bflo_00253
OG0001423	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104	bflo_16047
OG0001424	ORYLA13598	bflo_06976
OG0001424	ORYLA09682	bflo_05512
OG0001425	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328	bflo_06116, bflo_05585
OG0001427	ORYLA20270, ORYLA07026, ORYLA11867	bflo_04082, bflo_04073
OG0001428	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893	bflo_24663
OG0001429	ORYLA09352, ORYLA05975, ORYLA11873, ORYLA11872	bflo_17955
OG0001430	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625	bflo_10599
OG0001431	ORYLA06418, ORYLA16444, ORYLA17811, ORYLA08082	bflo_26459
OG0001432	ORYLA19855, ORYLA16066, ORYLA06470	bflo_22992
OG0001433	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137	bflo_06374
OG0001434	ORYLA11926	bflo_03898
OG0001435	ORYLA07135, ORYLA07136, ORYLA07134, ORYLA07133, ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305	bflo_22609, bflo_12397, bflo_23053, bflo_23051, bflo_19135, bflo_18506, bflo_00662, bflo_11758
OG0001436	ORYLA09342, ORYLA06774	bflo_02923
OG0001437	ORYLA09273, ORYLA06548, ORYLA09274	bflo_11365, bflo_13730, bflo_13248
OG0001438	ORYLA13293	bflo_24637
OG0001439	ORYLA03814	bflo_09385
OG0001440	ORYLA06607, ORYLA09297	bflo_02819
OG0001441	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689	bflo_05732
OG0001445	ORYLA18556, ORYLA03367, ORYLA03366	bflo_08938
OG0001446	ORYLA03689	bflo_16884, bflo_20296, bflo_20858
OG0001447	ORYLA10401, ORYLA03364, ORYLA11793	bflo_24721
OG0001447	ORYLA01063	bflo_02252
OG0001449	ORYLA11305	bflo_06102
OG0001449	ORYLA09746	bflo_02343
OG0001451	ORYLA17593	bflo_06520
OG0001451	ORYLA14632	bflo_04723
OG0001452	ORYLA17672, ORYLA12044, ORYLA18698	bflo_05982
OG0001455	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114	bflo_25643
OG0001456	ORYLA10215	bflo_02658
OG0001458	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813	bflo_15346, bflo_14891
OG0001459	ORYLA16343	bflo_09086
OG0001460	ORYLA02314	bflo_22004, bflo_21995
OG0001460	ORYLA08107, ORYLA05005	bflo_06898
OG0001461	ORYLA19866	bflo_10892, bflo_11178, bflo_19369, bflo_21910
OG0001462	ORYLA11791	bflo_14890
OG0001463	ORYLA12639, ORYLA12308	bflo_15529, bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378	bflo_02860
OG0001466	ORYLA11704	bflo_04036
OG0001466	ORYLA01209	bflo_07291
OG0001467	ORYLA18147	bflo_06650, bflo_15911
OG0001467	ORYLA03144	bflo_22950, bflo_11088
OG0001468	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717	bflo_02942
OG0001469	ORYLA17794	bflo_09303
OG0001469	ORYLA05419	bflo_14078
OG0001470	ORYLA03759	bflo_21111
OG0001472	ORYLA05712	bflo_19444
OG0001472	ORYLA15948	bflo_09223
OG0001473	ORYLA00647, ORYLA16961, ORYLA16960	bflo_13907, bflo_23419, bflo_23420
OG0001474	ORYLA07769	bflo_23794
OG0001475	ORYLA13842, ORYLA15634	bflo_24732, bflo_24910
OG0001476	ORYLA10593, ORYLA03172, ORYLA04062	bflo_17228
OG0001478	ORYLA11904	bflo_13944
OG0001478	ORYLA07755	bflo_23859
OG0001479	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932	bflo_16721
OG0001480	ORYLA01857, ORYLA05529, ORYLA05528	bflo_02349
OG0001481	ORYLA08452	bflo_07408
OG0001482	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390	bflo_20862
OG0001484	ORYLA15816, ORYLA13829, ORYLA13710	bflo_12487
OG0001485	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318	bflo_03776
OG0001486	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057	bflo_03322
OG0001489	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145	bflo_26167
OG0001490	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495	bflo_06679
OG0001491	ORYLA19762, ORYLA16648, ORYLA05791, ORYLA05790, ORYLA16773, ORYLA07789	bflo_23728
OG0001492	ORYLA16834, ORYLA17613	bflo_20319
OG0001493	ORYLA08069, ORYLA05112	bflo_07693
OG0001493	ORYLA07182, ORYLA04965	bflo_07049
OG0001495	ORYLA20241	bflo_12191
OG0001496	ORYLA01505	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263, bflo_24592
OG0001498	ORYLA18106, ORYLA18108, ORYLA09403	bflo_10159, bflo_15380, bflo_09760, bflo_09676, bflo_09677
OG0001500	ORYLA07552, ORYLA09604	bflo_21478
OG0001501	ORYLA10661, ORYLA10605	bflo_09946
OG0001502	ORYLA17055	bflo_23826
OG0001503	ORYLA13177	bflo_06788
OG0001503	ORYLA17046, ORYLA17047	bflo_23876
OG0001504	ORYLA15456	bflo_13456
OG0001505	ORYLA08833, ORYLA07422	bflo_24098
OG0001506	ORYLA07141, ORYLA16222	bflo_24347
OG0001507	ORYLA10103, ORYLA04138	bflo_09479
OG0001508	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350	bflo_10335
OG0001509	ORYLA17832	bflo_20228
OG0001509	ORYLA12274, ORYLA03612	bflo_21309
OG0001510	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247	bflo_25624
OG0001511	ORYLA03620, ORYLA06342, ORYLA07444	bflo_21400
OG0001515	ORYLA04533, ORYLA17572	bflo_24482
OG0001516	ORYLA18645, ORYLA18644	bflo_25717
OG0001517	ORYLA17447, ORYLA08991	bflo_11766, bflo_25356
OG0001518	ORYLA06952, ORYLA20178	bflo_11551, bflo_05396
OG0001519	ORYLA13560, ORYLA07350, ORYLA00409, ORYLA18213	bflo_06207
OG0001520	ORYLA02116, ORYLA11477	bflo_01540
OG0001521	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177	bflo_03540, bflo_19567
OG0001523	ORYLA11194, ORYLA15086	bflo_09139
OG0001524	ORYLA00012, ORYLA05046	bflo_09720
OG0001524	ORYLA12443	bflo_13114
OG0001525	ORYLA17631	bflo_20724
OG0001526	ORYLA17247, ORYLA02495, ORYLA16611	bflo_16661
OG0001527	ORYLA02867	bflo_21123
OG0001527	ORYLA20388, ORYLA20389	bflo_12778
OG0001528	ORYLA09313, ORYLA06618	bflo_24455
OG0001529	ORYLA13719, ORYLA14481	bflo_18691
OG0001532	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344	bflo_24051
OG0001533	ORYLA09911, ORYLA08628, ORYLA09442	bflo_02142, bflo_02367, bflo_07087
OG0001534	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726	bflo_22738
OG0001536	ORYLA02265	bflo_16100
OG0001538	ORYLA05212	bflo_01463
OG0001545	ORYLA02532, ORYLA14957, ORYLA05722	bflo_06766
OG0001546	ORYLA05229	bflo_21713
OG0001549	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679	bflo_01443
OG0001550	ORYLA06718, ORYLA09149	bflo_20670, bflo_20647
OG0001550	ORYLA04848	bflo_25532
OG0001551	ORYLA10506, ORYLA10505	bflo_11722, bflo_27019
OG0001552	ORYLA13846, ORYLA13771	bflo_12216
OG0001553	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887	bflo_07695
OG0001554	ORYLA04069, ORYLA07551	bflo_18473
OG0001556	ORYLA11749, ORYLA12555, ORYLA11319, ORYLA10498, ORYLA04339	bflo_20729
OG0001557	ORYLA12490	bflo_10504
OG0001557	ORYLA14586	bflo_11078
OG0001558	ORYLA02757, ORYLA18032, ORYLA19384	bflo_05037
OG0001559	ORYLA05417	bflo_07493
OG0001559	ORYLA10089, ORYLA11639, ORYLA04343	bflo_13140
OG0001560	ORYLA18790, ORYLA13615, ORYLA18890	bflo_08072
OG0001561	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938	bflo_11585
OG0001564	ORYLA13495, ORYLA03594, ORYLA01019	bflo_21764
OG0001565	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237	bflo_14977
OG0001566	ORYLA11891, ORYLA13548	bflo_17501
OG0001567	ORYLA13058, ORYLA06494	bflo_24470
OG0001568	ORYLA17084	bflo_23295
OG0001569	ORYLA12265, ORYLA09574, ORYLA00969	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460
OG0001570	ORYLA03800	bflo_13444
OG0001571	ORYLA03433	bflo_12672
OG0001572	ORYLA04283	bflo_21964
OG0001572	ORYLA15272	bflo_12786
OG0001573	ORYLA20104, ORYLA02801	bflo_26307
OG0001574	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807	bflo_23111
OG0001575	ORYLA17836	bflo_11339
OG0001576	ORYLA02374, ORYLA12205	bflo_02643
OG0001578	ORYLA17727, ORYLA00011	bflo_09036
OG0001579	ORYLA07879	bflo_07047, bflo_26864, bflo_07673
OG0001580	ORYLA14282, ORYLA15951, ORYLA12668	bflo_12800
OG0001581	ORYLA10772	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001582	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772	bflo_20280
OG0001583	ORYLA20413, ORYLA00738, ORYLA05062	bflo_09911
OG0001584	ORYLA13120	bflo_10874
OG0001589	ORYLA16530	bflo_22654
OG0001590	ORYLA12337	bflo_17658, bflo_06753, bflo_25342, bflo_06809
OG0001591	ORYLA01533, ORYLA14099, ORYLA17531	bflo_00529
OG0001592	ORYLA14815, ORYLA12423, ORYLA01973	bflo_07991
OG0001593	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620	bflo_07353
OG0001596	ORYLA10881, ORYLA15329, ORYLA13783, ORYLA15922	bflo_11748
OG0001596	ORYLA16032	bflo_11000
OG0001597	ORYLA18712	bflo_19431
OG0001599	ORYLA16526, ORYLA16525, ORYLA16314	bflo_22926, bflo_23581
OG0001600	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480	bflo_05648
OG0001603	ORYLA05894	bflo_15819
OG0001604	ORYLA07645	bflo_23568
OG0001604	ORYLA03242	bflo_20603
OG0001605	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098	bflo_13484, bflo_14059
OG0001606	ORYLA02818, ORYLA02816	bflo_07349, bflo_07813
OG0001606	ORYLA08120	bflo_10362
OG0001607	ORYLA05944, ORYLA03162, ORYLA04084, ORYLA04548, ORYLA03279	bflo_17278, bflo_18364
OG0001608	ORYLA06019, ORYLA15351	bflo_13828
OG0001609	ORYLA09645	bflo_21761
OG0001609	ORYLA14062	bflo_10966
OG0001610	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728	bflo_01194
OG0001611	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043	bflo_16854
OG0001612	ORYLA05310	bflo_17732
OG0001613	ORYLA00826	bflo_21289, bflo_18287
OG0001614	ORYLA06852	bflo_05850
OG0001614	ORYLA00725	bflo_23076
OG0001615	ORYLA15214, ORYLA11232	bflo_04085
OG0001617	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860	bflo_11629
OG0001621	ORYLA16707, ORYLA16984, ORYLA07730	bflo_14954
OG0001622	ORYLA04887, ORYLA04886, ORYLA17634	bflo_10214
OG0001624	ORYLA16062, ORYLA11784, ORYLA15861	bflo_01118
OG0001625	ORYLA12945, ORYLA00314, ORYLA07325	bflo_19760
OG0001627	ORYLA03953, ORYLA10776	bflo_10609
OG0001628	ORYLA04697	bflo_24987
OG0001629	ORYLA13192, ORYLA18012	bflo_16343
OG0001632	ORYLA13672, ORYLA19419, ORYLA19418	bflo_11892
OG0001634	ORYLA02609	bflo_15784
OG0001634	ORYLA12522, ORYLA03396	bflo_11774
OG0001635	ORYLA01259, ORYLA08815	bflo_14263
OG0001636	ORYLA19951	bflo_12513
OG0001638	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381	bflo_20506
OG0001639	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981	bflo_06123
OG0001640	ORYLA11015, ORYLA14721, ORYLA16043, ORYLA14203	bflo_11220
OG0001641	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223	bflo_02353
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	bflo_20407
OG0001643	ORYLA06241	bflo_14182
OG0001644	ORYLA05371	bflo_06394
OG0001645	ORYLA16197, ORYLA06992, ORYLA09673, ORYLA08608	bflo_05926
OG0001651	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543	bflo_07530
OG0001652	ORYLA10454	bflo_16056
OG0001654	ORYLA05273, ORYLA18745	bflo_01253, bflo_01087
OG0001655	ORYLA07526, ORYLA08529, ORYLA07560	bflo_15013
OG0001656	ORYLA16457	bflo_02447
OG0001658	ORYLA20274, ORYLA16069	bflo_06441
OG0001660	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222	bflo_15018
OG0001661	ORYLA09181	bflo_20556
OG0001661	ORYLA09179	bflo_02558
OG0001662	ORYLA03581	bflo_18110
OG0001662	ORYLA03609, ORYLA17855	bflo_17483
OG0001663	ORYLA16035	bflo_11604
OG0001664	ORYLA13462, ORYLA17083, ORYLA02772	bflo_26299
OG0001665	ORYLA17183	bflo_23160
OG0001665	ORYLA00789	bflo_22668
OG0001666	ORYLA08798	bflo_00429
OG0001667	ORYLA20066, ORYLA06157, ORYLA15447	bflo_19445
OG0001668	ORYLA18819	bflo_17191
OG0001669	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378
OG0001670	ORYLA07504, ORYLA00003, ORYLA06243	bflo_26252
OG0001671	ORYLA14195, ORYLA15872	bflo_11637
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	bflo_00223
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	bflo_18854
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	bflo_08347
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	bflo_06103
OG0001676	ORYLA18322	bflo_08180
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	bflo_08246
OG0001677	ORYLA17546	bflo_20838
OG0001678	ORYLA06156, ORYLA02076, ORYLA20082	bflo_26508
OG0001682	ORYLA08623	bflo_04551
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	bflo_17547
OG0001684	ORYLA06104, ORYLA13071	bflo_16609
OG0001685	ORYLA01166, ORYLA00356	bflo_14264
OG0001686	ORYLA17568, ORYLA04444, ORYLA02411	bflo_07537
OG0001686	ORYLA00739	bflo_24461
OG0001687	ORYLA04791, ORYLA04792	bflo_21798, bflo_21375, bflo_21796, bflo_21373
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	bflo_14161
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	bflo_20561
OG0001690	ORYLA06791	bflo_16304
OG0001691	ORYLA08257	bflo_19887
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	bflo_26337
OG0001694	ORYLA18983, ORYLA20142, ORYLA13856	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038
OG0001696	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974	bflo_03897, bflo_04390
OG0001698	ORYLA08493	bflo_01586, bflo_01448, bflo_01949, bflo_19449, bflo_22158, bflo_22145, bflo_22261, bflo_00085, bflo_22151, bflo_22161, bflo_22260, bflo_22269, bflo_22253, bflo_00083, bflo_22255, bflo_00081, bflo_22170, bflo_22272, bflo_22254, bflo_22271, bflo_22275, bflo_22280, bflo_22257, bflo_22279, bflo_22256, bflo_22171, bflo_22262, bflo_22283, bflo_22277, bflo_22273, bflo_22276, bflo_17662, bflo_19144
OG0001699	ORYLA17210, ORYLA08884	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038
OG0001703	ORYLA15210	bflo_26234, bflo_08744
OG0001704	ORYLA20149, ORYLA20150	bflo_14402, bflo_14619
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	bflo_20030
