Orthogroup	ORYLA	HELIO_ok
OG0001806	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682	HELIO_02144
OG0001807	ORYLA05933, ORYLA16459	HELIO_02837
OG0001808	ORYLA17292, ORYLA13236	HELIO_02461
OG0001809	ORYLA10311, ORYLA13183	HELIO_10155
OG0001810	ORYLA06154, ORYLA08632	HELIO_10709
OG0001812	ORYLA03723	HELIO_02079, HELIO_09113
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	HELIO_03706
OG0001816	ORYLA02394	HELIO_05248
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	HELIO_10184
OG0001819	ORYLA05649, ORYLA09809	HELIO_03116
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	HELIO_08557, HELIO_09627
OG0001821	ORYLA00628	HELIO_08607
OG0001822	ORYLA18184, ORYLA11193	HELIO_05027
OG0001823	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491	HELIO_12209
OG0001824	ORYLA10466	HELIO_07619
OG0001825	ORYLA02212, ORYLA05146	HELIO_02386
OG0001826	ORYLA03516, ORYLA06910, ORYLA01354	HELIO_08793
OG0001827	ORYLA02464	HELIO_08093
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	HELIO_08800
OG0001830	ORYLA07064, ORYLA11486, ORYLA10821	HELIO_10008
OG0001831	ORYLA08008, ORYLA00245, ORYLA16802	HELIO_06925
OG0001832	ORYLA07968	HELIO_12779
OG0001832	ORYLA14636	HELIO_12753
OG0001834	ORYLA08750, ORYLA09292	HELIO_07484
OG0001835	ORYLA15119	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	HELIO_07000
OG0001848	ORYLA08901	HELIO_08439
OG0001848	ORYLA07830	HELIO_01077
OG0001849	ORYLA14379	HELIO_12087
OG0001849	ORYLA16183	HELIO_03244
OG0001851	ORYLA01760	HELIO_10531
OG0001852	ORYLA18631, ORYLA13708	HELIO_00847
OG0001853	ORYLA05669, ORYLA16087	HELIO_01954, HELIO_07750
OG0001854	ORYLA16103	HELIO_02443
OG0001856	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796	HELIO_11776
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	HELIO_11313
OG0001858	ORYLA18116, ORYLA02339	HELIO_10444
OG0001859	ORYLA10626	HELIO_00529
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	HELIO_03770
OG0001863	ORYLA06538	HELIO_05463
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	HELIO_11876
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	HELIO_11843
OG0001866	ORYLA04054	HELIO_08400
OG0001867	ORYLA16710, ORYLA07816	HELIO_02515
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	HELIO_06158
OG0001869	ORYLA15633, ORYLA15632	HELIO_04326
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	HELIO_11367
OG0001871	ORYLA03159, ORYLA01450	HELIO_03804
OG0001873	ORYLA10266	HELIO_07677, HELIO_06086
OG0001874	ORYLA12280	HELIO_01670
OG0001875	ORYLA06827	HELIO_10950
OG0001876	ORYLA11984, ORYLA10386	HELIO_04432, HELIO_01518
OG0001877	ORYLA10467, ORYLA19662, ORYLA05195, ORYLA11760	HELIO_09122
OG0001878	ORYLA03187, ORYLA04029, ORYLA00382	HELIO_05924
OG0001879	ORYLA07746, ORYLA16998	HELIO_06421
OG0001881	ORYLA10831, ORYLA14617, ORYLA12349, ORYLA14230	HELIO_11210
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	HELIO_04758
OG0001884	ORYLA09005, ORYLA16174	HELIO_09046
OG0001886	ORYLA02452, ORYLA13546	HELIO_07679
OG0001887	ORYLA01242, ORYLA03917, ORYLA03916, ORYLA09506, ORYLA12286, ORYLA01263	HELIO_12128
OG0001888	ORYLA00275, ORYLA17072, ORYLA19725	HELIO_08194
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	HELIO_09642
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	HELIO_02855
OG0001892	ORYLA09393, ORYLA18474	HELIO_12711, HELIO_06517
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	HELIO_11263
OG0001894	ORYLA00188, ORYLA04952	HELIO_04194
OG0001895	ORYLA06292	HELIO_02660, HELIO_06563
OG0001896	ORYLA02843, ORYLA13583	HELIO_02398, HELIO_02399
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	HELIO_10470, HELIO_10469
OG0001898	ORYLA10133	HELIO_04077, HELIO_12763
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	HELIO_05952
OG0001900	ORYLA03382	HELIO_03722
OG0001901	ORYLA04049, ORYLA03177	HELIO_12147, HELIO_04211
OG0001903	ORYLA12493	HELIO_08222
OG0001906	ORYLA12111, ORYLA14658, ORYLA00898, ORYLA10646, ORYLA13013, ORYLA06861	HELIO_01042
OG0001913	ORYLA14825	HELIO_10845
OG0001914	ORYLA18385	HELIO_08172
OG0001915	ORYLA08820	HELIO_02308
OG0001916	ORYLA03497	HELIO_08357
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173	HELIO_00213
OG0001918	ORYLA09784	HELIO_07821
OG0001919	ORYLA04980	HELIO_06163
OG0001920	ORYLA13168, ORYLA02407, ORYLA16555, ORYLA13250	HELIO_09697
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	HELIO_01788
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	HELIO_10825
OG0001926	ORYLA13070	HELIO_02998
OG0001927	ORYLA08938	HELIO_04718
OG0001928	ORYLA11732	HELIO_00908
OG0001930	ORYLA15114	HELIO_07719
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	HELIO_03169
OG0001933	ORYLA15209	HELIO_09564
OG0001934	ORYLA08036, ORYLA00282	HELIO_02521
OG0001935	ORYLA18787	HELIO_05458
OG0001935	ORYLA00761	HELIO_02583
OG0001936	ORYLA01273	HELIO_04902
OG0001937	ORYLA09440	HELIO_04900, HELIO_06992
OG0001938	ORYLA15232	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	ORYLA01114	HELIO_03882
OG0001941	ORYLA08692, ORYLA05645	HELIO_08395
OG0001942	ORYLA10739, ORYLA11423, ORYLA19309	HELIO_07609, HELIO_06576
OG0001943	ORYLA09186, ORYLA14459	HELIO_10645
OG0001944	ORYLA05202	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218
OG0001945	ORYLA09525, ORYLA11810	HELIO_03288
OG0001946	ORYLA01190, ORYLA00388	HELIO_08201
OG0001947	ORYLA20143, ORYLA13857, ORYLA14712, ORYLA14713	HELIO_03774
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	HELIO_09808
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	HELIO_12106
OG0001951	ORYLA15974, ORYLA14012, ORYLA08588	HELIO_04565
OG0001952	ORYLA11490, ORYLA10687	HELIO_02821
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	HELIO_05793
OG0001956	ORYLA02986	HELIO_08427
OG0001957	ORYLA03697, ORYLA17589	HELIO_11767
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	HELIO_07906
OG0001959	ORYLA03905, ORYLA09549, ORYLA01399, ORYLA02549	HELIO_08251, HELIO_08252
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	HELIO_03253
OG0001962	ORYLA17817, ORYLA08696, ORYLA01938	HELIO_05917
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	HELIO_02883
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	HELIO_02293
OG0001966	ORYLA13409	HELIO_12247, HELIO_05868
OG0001967	ORYLA13240	HELIO_10256
OG0001968	ORYLA20184	HELIO_10670
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	HELIO_09862
OG0001972	ORYLA07140, ORYLA18968	HELIO_04798
OG0001974	ORYLA00129, ORYLA16894	HELIO_09499
OG0001976	ORYLA12324, ORYLA14826, ORYLA15800, ORYLA11146, ORYLA11147	HELIO_06036
OG0001985	ORYLA02342, ORYLA17543, ORYLA03606	HELIO_03642
OG0001986	ORYLA13061	HELIO_07313
OG0001987	ORYLA17828, ORYLA02686, ORYLA16381	HELIO_11331, HELIO_11332
OG0001988	ORYLA20366	HELIO_07776
OG0001989	ORYLA11129, ORYLA15989	HELIO_03695
OG0001990	ORYLA15495	HELIO_00537
OG0001993	ORYLA00393, ORYLA01311, ORYLA00392	HELIO_10948
OG0001994	ORYLA17268, ORYLA04304	HELIO_02654, HELIO_02655
OG0001997	ORYLA10577, ORYLA10575	HELIO_06947
OG0001998	ORYLA01177, ORYLA08025, ORYLA08027, ORYLA08026	HELIO_01282
OG0001999	ORYLA19767	HELIO_09986
OG0001999	ORYLA12343	HELIO_06267
OG0002000	ORYLA13307	HELIO_05949
OG0002000	ORYLA17309	HELIO_07944
OG0002001	ORYLA15567, ORYLA13940	HELIO_11853
OG0002001	ORYLA16977	HELIO_12151
OG0002002	ORYLA12851, ORYLA04568	HELIO_00088, HELIO_11800
OG0002003	ORYLA05173, ORYLA03010, ORYLA10761	HELIO_03803
OG0002005	ORYLA15833, ORYLA05037, ORYLA17991	HELIO_12220
OG0002006	ORYLA16456, ORYLA05932	HELIO_12425, HELIO_07537
OG0002007	ORYLA07330, ORYLA04774, ORYLA08154	HELIO_10090
OG0002009	ORYLA03522	HELIO_12665
OG0002011	ORYLA14252, ORYLA08974	HELIO_09289
OG0002012	ORYLA17569	HELIO_08085
OG0002013	ORYLA04479	HELIO_06898
OG0002014	ORYLA14168, ORYLA14071	HELIO_10467
OG0002016	ORYLA18158, ORYLA02797, ORYLA01204	HELIO_11944
OG0002017	ORYLA15641, ORYLA05877, ORYLA03796	HELIO_02990
OG0002018	ORYLA00465, ORYLA12251, ORYLA04592, ORYLA03922	HELIO_08541
OG0002019	ORYLA06431, ORYLA10287, ORYLA16491, ORYLA09797	HELIO_02028, HELIO_02029
OG0002020	ORYLA04953, ORYLA00190	HELIO_12230
OG0002023	ORYLA03045, ORYLA11683	HELIO_02236
OG0002024	ORYLA13451, ORYLA02868	HELIO_08970, HELIO_08969
OG0002026	ORYLA01226, ORYLA01227, ORYLA08399	HELIO_08421, HELIO_11050
OG0002027	ORYLA03151, ORYLA10207	HELIO_00634
OG0002028	ORYLA19659	HELIO_04604
OG0002029	ORYLA08789, ORYLA09405	HELIO_05876
OG0002030	ORYLA13238, ORYLA16563, ORYLA13082, ORYLA02733, ORYLA17296	HELIO_11005
OG0002031	ORYLA16339, ORYLA05708	HELIO_07245
OG0002032	ORYLA03665	HELIO_01093
OG0002035	ORYLA06666, ORYLA17470	HELIO_03679
OG0002036	ORYLA03829	HELIO_01904
OG0002037	ORYLA08894, ORYLA19594, ORYLA08405	HELIO_11181
OG0002038	ORYLA06362, ORYLA06107, ORYLA18130	HELIO_01720
OG0002039	ORYLA01394, ORYLA05279, ORYLA12787	HELIO_04501
OG0002042	ORYLA12509, ORYLA12508	HELIO_06664
OG0002043	ORYLA01939, ORYLA09238	HELIO_03396
OG0002057	ORYLA17454	HELIO_10449
OG0002059	ORYLA00052, ORYLA13405	HELIO_03914
OG0002060	ORYLA10763, ORYLA10764, ORYLA00769, ORYLA04853	HELIO_06438
OG0002061	ORYLA02790	HELIO_12011
OG0002062	ORYLA14663, ORYLA12126, ORYLA13654	HELIO_06049
OG0002063	ORYLA17285	HELIO_07475
OG0002063	ORYLA04871	HELIO_05674
OG0002064	ORYLA12527	HELIO_04147
OG0002064	ORYLA10068	HELIO_06032
OG0002066	ORYLA11678, ORYLA01862, ORYLA06515	HELIO_08306
OG0002067	ORYLA16258	HELIO_05446
OG0002068	ORYLA10239, ORYLA11836	HELIO_11283
OG0002069	ORYLA14291, ORYLA20009	HELIO_09988
OG0002070	ORYLA00580, ORYLA13305, ORYLA02738	HELIO_01660
OG0002071	ORYLA18282, ORYLA03245	HELIO_02816
OG0002072	ORYLA16858, ORYLA07989	HELIO_09788
OG0002073	ORYLA10798	HELIO_09897
OG0002076	ORYLA18898, ORYLA01759, ORYLA06069	HELIO_08411
OG0002077	ORYLA00208, ORYLA09024, ORYLA09025	HELIO_03623
OG0002078	ORYLA16744, ORYLA00157, ORYLA07778	HELIO_07802
OG0002080	ORYLA17616, ORYLA04310	HELIO_05901
OG0002084	ORYLA08353, ORYLA04731, ORYLA07268	HELIO_09343
OG0002087	ORYLA19239	HELIO_10536, HELIO_09035
OG0002090	ORYLA16730	HELIO_05584
OG0002091	ORYLA03356, ORYLA17411	HELIO_01447
OG0002094	ORYLA13770	HELIO_05259, HELIO_04476
OG0002097	ORYLA06823, ORYLA04159, ORYLA09040	HELIO_00551
OG0002098	ORYLA03230, ORYLA18487, ORYLA04268, ORYLA04270, ORYLA04267, ORYLA04269, ORYLA18194, ORYLA18193, ORYLA18195	HELIO_10191
OG0002099	ORYLA15411	HELIO_12497
OG0002100	ORYLA03546, ORYLA04555, ORYLA07930, ORYLA16242	HELIO_04218, HELIO_04121, HELIO_01009
OG0002102	ORYLA13490, ORYLA06940, ORYLA04110	HELIO_06446
OG0002103	ORYLA01062	HELIO_08047
OG0002104	ORYLA14297, ORYLA13358, ORYLA07573, ORYLA12654	HELIO_10363
OG0002105	ORYLA15403, ORYLA12021, ORYLA15102, ORYLA11046	HELIO_06912
OG0002106	ORYLA01901	HELIO_06196
OG0002107	ORYLA08119	HELIO_03046
OG0002108	ORYLA04701	HELIO_01842
OG0002124	ORYLA00223	HELIO_07566
OG0002125	ORYLA18986	HELIO_03401
OG0002127	ORYLA12893, ORYLA06947	HELIO_05095, HELIO_08943
OG0002128	ORYLA09521, ORYLA00986	HELIO_09146, HELIO_11211
OG0002129	ORYLA03138, ORYLA04298, ORYLA00458, ORYLA07250	HELIO_00729
OG0002131	ORYLA19717, ORYLA19718, ORYLA02406	HELIO_00247, HELIO_08098
OG0002134	ORYLA02151	HELIO_10778
OG0002135	ORYLA09373, ORYLA11870	HELIO_00424
OG0002137	ORYLA10913	HELIO_05362
OG0002137	ORYLA03326	HELIO_11805
OG0002138	ORYLA11124	HELIO_10372, HELIO_10373
OG0002139	ORYLA12543, ORYLA11644, ORYLA10453	HELIO_07955
OG0002140	ORYLA11736, ORYLA09094	HELIO_02132
OG0002141	ORYLA09502	HELIO_11644
OG0002142	ORYLA14648, ORYLA02614, ORYLA13014	HELIO_07986
OG0002144	ORYLA07925, ORYLA17412	HELIO_01280
OG0002145	ORYLA15097	HELIO_04062
OG0002146	ORYLA11113, ORYLA15028, ORYLA15530	HELIO_02638
OG0002148	ORYLA11951	HELIO_04883
OG0002148	ORYLA08140, ORYLA08139	HELIO_06974
OG0002149	ORYLA20057, ORYLA09288, ORYLA06612, ORYLA12379	HELIO_11475
OG0002150	ORYLA15117	HELIO_11814
OG0002151	ORYLA16673	HELIO_01394
OG0002155	ORYLA03984	HELIO_05579
OG0002155	ORYLA14329	HELIO_08300
OG0002156	ORYLA00171	HELIO_03634
OG0002157	ORYLA00558	HELIO_07597
OG0002159	ORYLA18204	HELIO_09826
OG0002160	ORYLA15473	HELIO_00185
OG0002161	ORYLA05496, ORYLA08334, ORYLA09825	HELIO_10151
OG0002163	ORYLA11188, ORYLA14577, ORYLA11189, ORYLA14408	HELIO_08396
OG0002165	ORYLA01091	HELIO_11027
OG0002166	ORYLA02664, ORYLA17823, ORYLA04541	HELIO_08775
OG0002167	ORYLA02307, ORYLA04145	HELIO_02415
OG0002168	ORYLA02174	HELIO_07698
OG0002168	ORYLA13630	HELIO_12373
OG0002169	ORYLA08351, ORYLA08352	HELIO_05746, HELIO_06281
OG0002170	ORYLA05827	HELIO_08216
OG0002171	ORYLA14148, ORYLA15889	HELIO_11666
OG0002172	ORYLA12014, ORYLA11160	HELIO_02383
OG0002173	ORYLA12622, ORYLA01813	HELIO_10127
OG0002175	ORYLA02874, ORYLA18155	HELIO_07325
OG0002177	ORYLA11512, ORYLA11656	HELIO_06435
OG0002178	ORYLA16731	HELIO_00881
OG0002179	ORYLA10677	HELIO_11957
OG0002180	ORYLA09069	HELIO_11298
OG0002182	ORYLA20335, ORYLA13962	HELIO_07381
OG0002183	ORYLA11256, ORYLA14409	HELIO_12448
OG0002185	ORYLA15148, ORYLA15149	HELIO_02280
OG0002186	ORYLA19065	HELIO_01212
OG0002186	ORYLA19064, ORYLA09363, ORYLA07126, ORYLA09033	HELIO_08791
OG0002187	ORYLA17747	HELIO_06883
OG0002188	ORYLA12233	HELIO_11286
OG0002189	ORYLA06568	HELIO_09345
OG0002190	ORYLA05925	HELIO_11217
OG0002191	ORYLA09161, ORYLA06711, ORYLA16118, ORYLA09833	HELIO_05501
OG0002192	ORYLA08010, ORYLA00244	HELIO_10287
OG0002193	ORYLA13372	HELIO_11239
OG0002194	ORYLA14319, ORYLA14318, ORYLA03592	HELIO_08167, HELIO_09274
OG0002196	ORYLA12500	HELIO_02312
OG0002209	ORYLA10933, ORYLA15457	HELIO_00063
OG0002211	ORYLA04014	HELIO_10863, HELIO_07293
OG0002212	ORYLA18081	HELIO_05893
OG0002213	ORYLA04720	HELIO_09582
OG0002216	ORYLA11063	HELIO_08118
OG0002217	ORYLA11354	HELIO_07595
OG0002218	ORYLA12593, ORYLA12594, ORYLA14961, ORYLA14960, ORYLA17494, ORYLA17492	HELIO_08235
OG0002219	ORYLA14264, ORYLA14265	HELIO_03142
OG0002221	ORYLA07423, ORYLA19144, ORYLA15583	HELIO_00629
OG0002222	ORYLA07432, ORYLA12895	HELIO_01086
OG0002223	ORYLA14399	HELIO_11846, HELIO_09083
OG0002224	ORYLA18115, ORYLA02313	HELIO_08402
OG0002225	ORYLA01041	HELIO_05714
OG0002226	ORYLA00869, ORYLA16615	HELIO_03074
OG0002227	ORYLA09258	HELIO_01271
OG0002228	ORYLA16905, ORYLA00066, ORYLA05787	HELIO_10818
OG0002229	ORYLA02659	HELIO_11908
OG0002231	ORYLA01279	HELIO_04583, HELIO_08723
OG0002233	ORYLA19151, ORYLA19152	HELIO_07535, HELIO_05365, HELIO_05245
OG0002234	ORYLA17063	HELIO_08332
OG0002235	ORYLA07393	HELIO_01162
OG0002236	ORYLA14289, ORYLA19861, ORYLA09077	HELIO_10095, HELIO_10094
OG0002237	ORYLA02112, ORYLA01047, ORYLA11525	HELIO_11740, HELIO_11741
OG0002239	ORYLA05769	HELIO_12051
OG0002240	ORYLA13133	HELIO_06722
OG0002241	ORYLA02657	HELIO_09347
OG0002243	ORYLA01202, ORYLA17744	HELIO_12098
OG0002244	ORYLA04246	HELIO_09967
OG0002245	ORYLA07891, ORYLA16401	HELIO_05485
OG0002246	ORYLA12403, ORYLA06117	HELIO_12705
OG0002248	ORYLA04893	HELIO_00698
OG0002249	ORYLA06369, ORYLA02964, ORYLA02963, ORYLA17439, ORYLA13369, ORYLA10327, ORYLA10328	HELIO_10406
OG0002251	ORYLA17336, ORYLA17759, ORYLA02672, ORYLA18948	HELIO_12433
OG0002252	ORYLA00130, ORYLA16893, ORYLA16926	HELIO_01235
OG0002253	ORYLA11430	HELIO_06098
OG0002255	ORYLA19958	HELIO_12509
OG0002255	ORYLA19959, ORYLA08968	HELIO_02143
OG0002258	ORYLA08480, ORYLA19891, ORYLA19894	HELIO_06245
OG0002259	ORYLA03533, ORYLA04091, ORYLA17556, ORYLA02692	HELIO_12604
OG0002260	ORYLA11582, ORYLA08596, ORYLA10499, ORYLA07367	HELIO_09310
OG0002261	ORYLA00563, ORYLA17198, ORYLA00564	HELIO_06100
OG0002262	ORYLA01803, ORYLA09789	HELIO_00173
OG0002263	ORYLA04195, ORYLA09178	HELIO_06943
OG0002264	ORYLA00976, ORYLA05961	HELIO_02936
OG0002265	ORYLA11537, ORYLA05513	HELIO_01860
OG0002266	ORYLA19304, ORYLA07982	HELIO_09260
OG0002267	ORYLA01652, ORYLA02927, ORYLA18110	HELIO_02251
OG0002268	ORYLA09246, ORYLA09245	HELIO_10860
OG0002270	ORYLA09476, ORYLA15715, ORYLA10941	HELIO_04696
OG0002271	ORYLA13527, ORYLA03881, ORYLA10717	HELIO_07833, HELIO_02259
OG0002272	ORYLA14290	HELIO_11743
OG0002274	ORYLA07948	HELIO_01184
OG0002276	ORYLA08251, ORYLA05613, ORYLA01832, ORYLA14367, ORYLA15766	HELIO_08754
OG0002278	ORYLA03506, ORYLA18187	HELIO_09110
OG0002279	ORYLA09917, ORYLA10298	HELIO_08733
OG0002280	ORYLA11499, ORYLA05957	HELIO_07707
OG0002281	ORYLA17715, ORYLA05014, ORYLA08208, ORYLA01303, ORYLA17429	HELIO_11836
OG0002283	ORYLA05025	HELIO_08866, HELIO_08865
OG0002284	ORYLA18851	HELIO_12726
OG0002285	ORYLA02308, ORYLA04643	HELIO_01805
OG0002287	ORYLA15952, ORYLA14283, ORYLA12928, ORYLA12669, ORYLA14547	HELIO_11386
OG0002288	ORYLA01492, ORYLA03879	HELIO_07429
OG0002289	ORYLA12285, ORYLA01359, ORYLA07291	HELIO_03380
OG0002290	ORYLA17919, ORYLA04425	HELIO_05683, HELIO_03564
OG0002291	ORYLA02360	HELIO_11625
OG0002292	ORYLA14591	HELIO_04485
OG0002293	ORYLA10072, ORYLA18515, ORYLA02245	HELIO_02043
OG0002294	ORYLA17434, ORYLA13472, ORYLA06668	HELIO_08497
OG0002295	ORYLA14972, ORYLA12602, ORYLA13018, ORYLA10306, ORYLA14091	HELIO_11445
OG0002296	ORYLA04644	HELIO_00402
OG0002312	ORYLA03960	HELIO_12558
OG0002314	ORYLA12805	HELIO_07749
OG0002315	ORYLA13257	HELIO_01542
OG0002316	ORYLA18514, ORYLA10565, ORYLA18191	HELIO_12382
OG0002317	ORYLA10101, ORYLA03376, ORYLA07663	HELIO_02026
OG0002319	ORYLA09946, ORYLA13438, ORYLA06584	HELIO_07888
OG0002320	ORYLA04205, ORYLA03781, ORYLA19577	HELIO_10607
OG0002321	ORYLA00417	HELIO_05182
OG0002323	ORYLA04235	HELIO_11101, HELIO_02178
OG0002324	ORYLA02003	HELIO_09504
OG0002325	ORYLA09407	HELIO_01569
OG0002326	ORYLA10557, ORYLA11565	HELIO_03775
OG0002327	ORYLA15817, ORYLA13784, ORYLA15549	HELIO_05706
OG0002328	ORYLA19317	HELIO_06299
OG0002329	ORYLA02023, ORYLA20294, ORYLA02024	HELIO_07430
OG0002330	ORYLA02778, ORYLA03538	HELIO_10560, HELIO_10559
OG0002331	ORYLA16153, ORYLA02004	HELIO_09275
OG0002332	ORYLA18167, ORYLA17748, ORYLA02677	HELIO_10520
OG0002333	ORYLA17670	HELIO_12064
OG0002334	ORYLA09050, ORYLA08810, ORYLA09439	HELIO_09130
OG0002335	ORYLA08903, ORYLA06617	HELIO_02492
OG0002336	ORYLA08659, ORYLA10302, ORYLA01050	HELIO_11534
OG0002337	ORYLA02605, ORYLA03304, ORYLA04420	HELIO_11545
OG0002339	ORYLA07926, ORYLA12267	HELIO_07743
OG0002340	ORYLA06795	HELIO_10066
OG0002342	ORYLA05478	HELIO_12191
OG0002343	ORYLA14859, ORYLA15811, ORYLA13993, ORYLA15321	HELIO_11409
OG0002344	ORYLA03231, ORYLA04391, ORYLA02759	HELIO_01896
OG0002345	ORYLA15215	HELIO_01008
OG0002346	ORYLA11133, ORYLA19705, ORYLA11134	HELIO_09863
OG0002348	ORYLA04073	HELIO_04598
OG0002350	ORYLA02888, ORYLA13102, ORYLA18013, ORYLA16581	HELIO_08873, HELIO_08874
OG0002352	ORYLA02159, ORYLA05389	HELIO_09892
OG0002353	ORYLA04514, ORYLA04515	HELIO_05209
OG0002354	ORYLA13942	HELIO_07745
OG0002355	ORYLA18881, ORYLA00163, ORYLA18882, ORYLA18880	HELIO_07256
OG0002356	ORYLA11103, ORYLA15335, ORYLA17176	HELIO_09006
OG0002357	ORYLA11857, ORYLA10405	HELIO_07681
OG0002358	ORYLA14623, ORYLA14181	HELIO_03502
OG0002359	ORYLA10402	HELIO_06338
OG0002360	ORYLA08190, ORYLA01791	HELIO_02623
OG0002361	ORYLA05219, ORYLA11387, ORYLA10650	HELIO_05139
OG0002362	ORYLA17724, ORYLA06844	HELIO_10755
OG0002363	ORYLA00546, ORYLA17125, ORYLA08274	HELIO_06225
OG0002364	ORYLA02907	HELIO_07159
OG0002366	ORYLA16177, ORYLA16178, ORYLA09060, ORYLA12029, ORYLA15155	HELIO_04920
OG0002367	ORYLA13424	HELIO_09405
OG0002367	ORYLA02914	HELIO_12396
OG0002368	ORYLA10667, ORYLA10668, ORYLA04693	HELIO_02256
OG0002370	ORYLA05820	HELIO_01318
OG0002371	ORYLA19391, ORYLA19392, ORYLA10411	HELIO_03580
OG0002374	ORYLA06304, ORYLA06305, ORYLA15559, ORYLA14007	HELIO_00949
OG0002375	ORYLA06161	HELIO_04442
OG0002376	ORYLA08717, ORYLA08716, ORYLA07672	HELIO_06701
OG0002377	ORYLA04855, ORYLA11508	HELIO_10194
OG0002378	ORYLA12488, ORYLA14590	HELIO_10608
OG0002379	ORYLA13125, ORYLA13124, ORYLA04236	HELIO_12739, HELIO_12740
OG0002380	ORYLA17375, ORYLA05085, ORYLA02833	HELIO_12576
OG0002395	ORYLA07701	HELIO_10704
OG0002396	ORYLA07692, ORYLA03941, ORYLA04763	HELIO_08126, HELIO_08125
OG0002398	ORYLA01402, ORYLA01403, ORYLA09428, ORYLA01344, ORYLA00381	HELIO_08517
OG0002399	ORYLA14287, ORYLA15962, ORYLA09074, ORYLA06393	HELIO_04649, HELIO_01672
OG0002400	ORYLA15435, ORYLA11164, ORYLA14428, ORYLA15689	HELIO_12288
OG0002401	ORYLA09513, ORYLA08584, ORYLA12785, ORYLA01261	HELIO_05002
OG0002402	ORYLA13329	HELIO_01596
OG0002403	ORYLA06925, ORYLA03347	HELIO_11976
OG0002404	ORYLA13073, ORYLA16616, ORYLA16617	HELIO_10375
OG0002406	ORYLA16129	HELIO_01959
OG0002407	ORYLA08149	HELIO_11688
OG0002408	ORYLA05690	HELIO_08412
OG0002409	ORYLA16162, ORYLA10955, ORYLA20139	HELIO_02015
OG0002410	ORYLA15865, ORYLA16064	HELIO_00976, HELIO_04394
OG0002411	ORYLA12407, ORYLA01614	HELIO_01331
OG0002412	ORYLA14855	HELIO_10126
OG0002413	ORYLA16559, ORYLA07321	HELIO_01474
OG0002414	ORYLA06977, ORYLA12840, ORYLA15520, ORYLA16073	HELIO_10381
OG0002415	ORYLA05291	HELIO_12736, HELIO_07942
OG0002418	ORYLA02287, ORYLA15400, ORYLA05868	HELIO_11411
OG0002419	ORYLA05688	HELIO_12342
OG0002420	ORYLA03118, ORYLA10255, ORYLA04754	HELIO_02397
OG0002421	ORYLA19980	HELIO_06854
OG0002422	ORYLA00987	HELIO_01387
OG0002423	ORYLA09785	HELIO_05748
OG0002425	ORYLA15577	HELIO_10208
OG0002426	ORYLA17014	HELIO_03335
OG0002427	ORYLA11285, ORYLA19856	HELIO_05346
OG0002429	ORYLA13354, ORYLA15843	HELIO_09815, HELIO_04529
OG0002432	ORYLA01243	HELIO_03237, HELIO_03236
OG0002433	ORYLA08325, ORYLA16664	HELIO_07051
OG0002434	ORYLA14466, ORYLA16112, ORYLA08339	HELIO_08366, HELIO_08367
OG0002435	ORYLA18219	HELIO_07591
OG0002436	ORYLA17581, ORYLA03980, ORYLA03455	HELIO_02267
OG0002437	ORYLA17242	HELIO_01793
