Orthogroup	ORYLA	MOUSE
OG0001245	ORYLA00901	MOUSE19159
OG0001245	ORYLA00456	MOUSE39984, MOUSE39985
OG0001245	ORYLA04906	MOUSE00988, MOUSE00989, MOUSE00990
OG0001246	ORYLA08383	MOUSE22278, MOUSE22277
OG0001247	ORYLA10879	MOUSE39462, MOUSE39463
OG0001247	ORYLA15933	MOUSE41058
OG0001247	ORYLA18030	MOUSE53757, MOUSE53755, MOUSE53758, MOUSE53756
OG0001248	ORYLA08537	MOUSE22966, MOUSE22967, MOUSE22968
OG0001248	ORYLA07036	MOUSE35498, MOUSE35495
OG0001248	ORYLA14359, ORYLA16193	MOUSE02365, MOUSE02364
OG0001249	ORYLA13090	MOUSE18428
OG0001249	ORYLA00311	MOUSE32916, MOUSE32917
OG0001249	ORYLA06571, ORYLA12934	MOUSE33692, MOUSE33693
OG0001249	ORYLA13089	MOUSE18429, MOUSE18431, MOUSE18430
OG0001250	ORYLA17061, ORYLA00854	MOUSE48689, MOUSE48694, MOUSE48691, MOUSE48693
OG0001250	ORYLA07782, ORYLA16768	MOUSE03759, MOUSE03761, MOUSE03762, MOUSE03760, MOUSE03758, MOUSE03757, MOUSE03763, MOUSE03764
OG0001251	ORYLA12301	MOUSE49810, MOUSE49811
OG0001251	ORYLA08970	MOUSE12317, MOUSE12318, MOUSE12320, MOUSE12319, MOUSE12322, MOUSE12323, MOUSE12316
OG0001252	ORYLA19528, ORYLA08946	MOUSE31394, MOUSE31395, MOUSE31396, MOUSE31397, MOUSE31393
OG0001252	ORYLA13487	MOUSE01415, MOUSE01416, MOUSE01414
OG0001253	ORYLA10839, ORYLA15354	MOUSE14428
OG0001253	ORYLA15393	MOUSE17305, MOUSE17304
OG0001253	ORYLA10838	MOUSE14429
OG0001253	ORYLA14430	MOUSE17301, MOUSE17300, MOUSE17302
OG0001254	ORYLA12036, ORYLA14643	MOUSE27590, MOUSE27591, MOUSE27592
OG0001255	ORYLA01752	MOUSE13698, MOUSE13696
OG0001255	ORYLA11946, ORYLA11945	MOUSE00483
OG0001255	ORYLA13259	MOUSE31772
OG0001255	ORYLA16171, ORYLA16170	MOUSE28644
OG0001255	ORYLA11960	MOUSE00320, MOUSE00319, MOUSE00318
OG0001261	ORYLA07239, ORYLA00479	MOUSE30117
OG0001261	ORYLA09455	MOUSE45624, MOUSE45621, MOUSE45627, MOUSE45626, MOUSE45623, MOUSE45625
OG0001262	ORYLA02427	MOUSE25437
OG0001263	ORYLA17939	MOUSE47783
OG0001263	ORYLA08064	MOUSE11081, MOUSE11080
OG0001263	ORYLA07820, ORYLA17132	MOUSE05175, MOUSE05174, MOUSE05173, MOUSE05176, MOUSE05172
OG0001264	ORYLA13965	MOUSE28325, MOUSE28323, MOUSE28324, MOUSE28327, MOUSE28322
OG0001264	ORYLA12302	MOUSE49812, MOUSE49814, MOUSE49813
OG0001266	ORYLA09233, ORYLA07109	MOUSE18603, MOUSE18604
OG0001266	ORYLA14460	MOUSE28501
OG0001267	ORYLA18685	MOUSE48061
OG0001267	ORYLA17985	MOUSE37871
OG0001267	ORYLA00677	MOUSE20495
OG0001268	ORYLA13833	MOUSE52730
OG0001268	ORYLA00335	MOUSE36602, MOUSE36603
OG0001268	ORYLA15813	MOUSE55418, MOUSE53751
OG0001270	ORYLA07988	MOUSE16996
OG0001270	ORYLA18804	MOUSE15064
OG0001271	ORYLA09251	MOUSE35510, MOUSE35509
OG0001271	ORYLA07889	MOUSE05864, MOUSE05862, MOUSE05863
OG0001271	ORYLA14013	MOUSE14691
OG0001272	ORYLA07941	MOUSE07100, MOUSE46331, MOUSE32891, MOUSE32892, MOUSE46332
OG0001272	ORYLA03248, ORYLA04104	MOUSE04684
OG0001272	ORYLA01178	MOUSE32617
OG0001273	ORYLA12209	MOUSE44880, MOUSE44879, MOUSE44878, MOUSE44882, MOUSE44881
OG0001273	ORYLA13178, ORYLA06380	MOUSE48442, MOUSE48441
OG0001273	ORYLA02385	MOUSE10261, MOUSE10257, MOUSE10254
OG0001273	ORYLA17660	MOUSE10251, MOUSE10258, MOUSE10252, MOUSE10260, MOUSE10253
OG0001274	ORYLA06279	MOUSE31851, MOUSE31850, MOUSE31857, MOUSE31856, MOUSE31852, MOUSE31854, MOUSE31853, MOUSE31858
OG0001274	ORYLA00711	MOUSE18476
OG0001274	ORYLA02589, ORYLA18123	MOUSE25711, MOUSE25713, MOUSE25714, MOUSE25708
OG0001275	ORYLA11543	MOUSE00535
OG0001276	ORYLA03566	MOUSE45279, MOUSE45280, MOUSE45278
OG0001276	ORYLA01477	MOUSE19359
OG0001278	ORYLA16678, ORYLA00727	MOUSE06444, MOUSE06445, MOUSE06443, MOUSE06442, MOUSE24602
OG0001278	ORYLA13327	MOUSE13838
OG0001279	ORYLA04097, ORYLA03712	MOUSE43221, MOUSE43228, MOUSE43223, MOUSE43226, MOUSE43225, MOUSE08244, MOUSE08245, MOUSE43227, MOUSE43224, MOUSE43222
OG0001279	ORYLA10544	MOUSE08243, MOUSE08242
OG0001279	ORYLA04878, ORYLA00122	MOUSE24506, MOUSE24507
OG0001280	ORYLA06847, ORYLA12954	MOUSE18406
OG0001280	ORYLA19875, ORYLA00452	MOUSE33002, MOUSE32998, MOUSE32999
OG0001281	ORYLA03725	MOUSE50500, MOUSE50501
OG0001281	ORYLA20026	MOUSE21702, MOUSE21700, MOUSE21701
OG0001281	ORYLA07382	MOUSE20442
OG0001282	ORYLA04230	MOUSE04236, MOUSE04239, MOUSE04238, MOUSE04237
OG0001282	ORYLA10205, ORYLA08831	MOUSE29443, MOUSE29440, MOUSE29442
OG0001284	ORYLA09027	MOUSE39659
OG0001284	ORYLA01634, ORYLA14635	MOUSE27610
OG0001285	ORYLA10432	MOUSE35854, MOUSE35849, MOUSE35850, MOUSE35853
OG0001285	ORYLA05192	MOUSE46667, MOUSE46670, MOUSE46673, MOUSE46669, MOUSE46674, MOUSE46675, MOUSE46676, MOUSE46671, MOUSE46672, MOUSE46677
OG0001285	ORYLA17636, ORYLA14476	MOUSE47845, MOUSE47848, MOUSE47846
OG0001286	ORYLA07959, ORYLA17144	MOUSE42248, MOUSE42249
OG0001287	ORYLA03902	MOUSE03490, MOUSE03492, MOUSE03491, MOUSE03488, MOUSE03489
OG0001287	ORYLA09735	MOUSE36811, MOUSE00735, MOUSE00733, MOUSE00734, MOUSE38003, MOUSE38002
OG0001287	ORYLA00961	MOUSE36810, MOUSE36815, MOUSE36813, MOUSE36812, MOUSE36809, MOUSE53856, MOUSE53855, MOUSE53857
OG0001288	ORYLA14902	MOUSE51561
OG0001288	ORYLA02420	MOUSE10349
OG0001289	ORYLA10464	MOUSE11820, MOUSE11822, MOUSE11823, MOUSE11821
OG0001289	ORYLA05150	MOUSE49953
OG0001290	ORYLA18055, ORYLA19128	MOUSE19544
OG0001290	ORYLA12183	MOUSE27700, MOUSE27699, MOUSE27698
OG0001290	ORYLA14552	MOUSE49084, MOUSE49085
OG0001291	ORYLA17986	MOUSE12798, MOUSE12799
OG0001291	ORYLA07358	MOUSE31626, MOUSE31627
OG0001291	ORYLA01427, ORYLA04147	MOUSE11027, MOUSE11026, MOUSE11025, MOUSE11024
OG0001292	ORYLA09364	MOUSE22996, MOUSE23000, MOUSE22997, MOUSE23001, MOUSE22995, MOUSE22994, MOUSE22998
OG0001293	ORYLA17295	MOUSE37968
OG0001293	ORYLA17851, ORYLA02768	MOUSE37979, MOUSE37969
OG0001293	ORYLA04584	MOUSE20502, MOUSE20501, MOUSE04801, MOUSE04802
OG0001294	ORYLA10122	MOUSE07556, MOUSE07561, MOUSE07558
OG0001295	ORYLA09900	MOUSE26503
OG0001295	ORYLA08242	MOUSE05234, MOUSE05238, MOUSE05235, MOUSE05236, MOUSE05237
OG0001295	ORYLA01819	MOUSE39784, MOUSE39783
OG0001296	ORYLA07385	MOUSE20336, MOUSE20335
OG0001296	ORYLA00095, ORYLA19357	MOUSE24806
OG0001297	ORYLA14020	MOUSE23625
OG0001297	ORYLA12085	MOUSE44432
OG0001300	ORYLA10216	MOUSE52263
OG0001300	ORYLA09658	MOUSE12894
OG0001300	ORYLA04280	MOUSE54438, MOUSE54437, MOUSE54436
OG0001302	ORYLA12923	MOUSE33570
OG0001302	ORYLA05687	MOUSE32071, MOUSE32070
OG0001304	ORYLA06728, ORYLA06729	MOUSE11990, MOUSE11992
OG0001304	ORYLA12651	MOUSE49007, MOUSE49008, MOUSE49004, MOUSE49005
OG0001304	ORYLA06796	MOUSE32024, MOUSE32027
OG0001304	ORYLA13823	MOUSE28599, MOUSE28598
OG0001305	ORYLA00057, ORYLA17092	MOUSE48792, MOUSE48793, MOUSE48791
OG0001305	ORYLA02873	MOUSE25601
OG0001305	ORYLA06351	MOUSE31727, MOUSE31724, MOUSE31726
OG0001306	ORYLA06638, ORYLA13454	MOUSE33396, MOUSE33395, MOUSE33394, MOUSE33397
OG0001308	ORYLA12511	MOUSE00883, MOUSE00881
OG0001308	ORYLA01298	MOUSE03386
OG0001308	ORYLA19818, ORYLA19817	MOUSE36680, MOUSE36681, MOUSE36679, MOUSE36678
OG0001309	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422	MOUSE08762, MOUSE08760, MOUSE08761
OG0001310	ORYLA10760	MOUSE27515, MOUSE27516
OG0001310	ORYLA12263	MOUSE21997, MOUSE21996
OG0001311	ORYLA02079, ORYLA06081	MOUSE03635
OG0001311	ORYLA06033	MOUSE11366, MOUSE11365, MOUSE11367
OG0001312	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134	MOUSE01280, MOUSE15763, MOUSE19405, MOUSE15764, MOUSE15768, MOUSE15766, MOUSE15775, MOUSE15774, MOUSE15765, MOUSE15770, MOUSE15767, MOUSE15771, MOUSE15773, MOUSE15772, MOUSE15769
OG0001313	ORYLA04150	MOUSE50560, MOUSE50561
OG0001313	ORYLA13534	MOUSE16033, MOUSE16036
OG0001315	ORYLA16949	MOUSE38482
OG0001315	ORYLA07817	MOUSE05987
OG0001315	ORYLA07784, ORYLA16771	MOUSE38481
OG0001316	ORYLA12796	MOUSE36507, MOUSE36502, MOUSE36506, MOUSE36503, MOUSE36504
OG0001316	ORYLA09110	MOUSE38789
OG0001317	ORYLA11270	MOUSE54841, MOUSE35295, MOUSE35296, MOUSE35300, MOUSE35294, MOUSE35302, MOUSE35303, MOUSE35298, MOUSE35299, MOUSE35297
OG0001317	ORYLA18001	MOUSE25537
OG0001318	ORYLA08255	MOUSE42538, MOUSE42537, MOUSE42536
OG0001318	ORYLA09731	MOUSE16122
OG0001319	ORYLA00925	MOUSE52366, MOUSE52369, MOUSE52371
OG0001319	ORYLA04255, ORYLA01358	MOUSE53963, MOUSE53962
OG0001319	ORYLA10213	MOUSE52368, MOUSE52374, MOUSE52373, MOUSE52367
OG0001320	ORYLA11905	MOUSE27454
OG0001321	ORYLA06094, ORYLA02144	MOUSE17511, MOUSE30251, MOUSE30250
OG0001321	ORYLA19802	MOUSE51700, MOUSE51701
OG0001321	ORYLA06811, ORYLA13481, ORYLA13483	MOUSE17510, MOUSE17509
OG0001322	ORYLA12031	MOUSE46962, MOUSE46958, MOUSE46961, MOUSE46963, MOUSE46960, MOUSE46959
OG0001322	ORYLA03496	MOUSE43313, MOUSE43312, MOUSE43314, MOUSE43315
OG0001323	ORYLA07539	MOUSE20092
OG0001323	ORYLA04897	MOUSE43334
OG0001323	ORYLA10096	MOUSE07462, MOUSE07463
OG0001323	ORYLA03039	MOUSE43332, MOUSE43331
OG0001324	ORYLA08370	MOUSE15476, MOUSE15481, MOUSE15478, MOUSE15479, MOUSE15477, MOUSE15484, MOUSE15483
OG0001325	ORYLA18675, ORYLA10649	MOUSE31656, MOUSE31655, MOUSE31660, MOUSE31661, MOUSE31658, MOUSE31659, MOUSE31662, MOUSE31663
OG0001325	ORYLA08927	MOUSE31664
OG0001326	ORYLA00013, ORYLA05047	MOUSE21119, MOUSE21120
OG0001326	ORYLA02306	MOUSE21838, MOUSE21837
OG0001326	ORYLA02304	MOUSE21836
OG0001326	ORYLA00758	MOUSE21270, MOUSE21269
OG0001327	ORYLA15316	MOUSE41523
OG0001327	ORYLA11280	MOUSE02265
OG0001327	ORYLA14397	MOUSE23421, MOUSE23422
OG0001329	ORYLA10954, ORYLA14747	MOUSE08547
OG0001329	ORYLA20436	MOUSE48234
OG0001329	ORYLA09944	MOUSE55351
OG0001330	ORYLA07932, ORYLA16248	MOUSE46366, MOUSE46367
OG0001330	ORYLA04009, ORYLA03267	MOUSE04618
OG0001330	ORYLA17273	MOUSE37523, MOUSE37526, MOUSE37525
OG0001331	ORYLA00931	MOUSE36112, MOUSE36111
OG0001331	ORYLA03956	MOUSE03117
OG0001332	ORYLA07497	MOUSE32701
OG0001333	ORYLA17399	MOUSE14060
OG0001333	ORYLA07772	MOUSE16928
OG0001335	ORYLA18097, ORYLA13160	MOUSE01402, MOUSE01401
OG0001337	ORYLA02348, ORYLA17664	MOUSE10508, MOUSE10512, MOUSE10511, MOUSE10509, MOUSE10510
OG0001337	ORYLA06931	MOUSE33641, MOUSE33640
OG0001338	ORYLA13422	MOUSE31297
OG0001338	ORYLA16567	MOUSE50318
OG0001338	ORYLA13604, ORYLA02518	MOUSE09403
OG0001338	ORYLA13665	MOUSE01674
OG0001338	ORYLA13063	MOUSE31790
OG0001338	ORYLA02837	MOUSE32713, MOUSE32712
OG0001339	ORYLA11675	MOUSE18089, MOUSE18088
OG0001339	ORYLA07865	MOUSE21394
OG0001341	ORYLA14314	MOUSE19790
OG0001344	ORYLA02700	MOUSE40566
OG0001345	ORYLA15535	MOUSE40648, MOUSE40646, MOUSE40645, MOUSE40650
OG0001348	ORYLA09547, ORYLA09548, ORYLA08775	MOUSE47536, MOUSE47535, MOUSE47539, MOUSE47537, MOUSE47534
OG0001348	ORYLA01011, ORYLA01010	MOUSE54111, MOUSE54110, MOUSE54109, MOUSE54108
OG0001350	ORYLA06653	MOUSE33383, MOUSE33385, MOUSE28075, MOUSE33384
OG0001351	ORYLA04330	MOUSE53708, MOUSE54418, MOUSE54417, MOUSE54414, MOUSE54415, MOUSE54416, MOUSE54419
OG0001351	ORYLA09616, ORYLA08732	MOUSE53703, MOUSE53704, MOUSE53705, MOUSE53702, MOUSE53710, MOUSE53709
OG0001352	ORYLA09343, ORYLA14143	MOUSE32130
OG0001353	ORYLA11826	MOUSE28164
OG0001353	ORYLA20269	MOUSE28376, MOUSE28374, MOUSE28375
OG0001354	ORYLA00266	MOUSE48871
OG0001354	ORYLA06924	MOUSE33520, MOUSE33519
OG0001354	ORYLA17236	MOUSE32659
OG0001355	ORYLA09570, ORYLA12270	MOUSE47620, MOUSE47621
OG0001355	ORYLA19438	MOUSE09535, MOUSE09533, MOUSE09534, MOUSE09531, MOUSE09532, MOUSE09530
OG0001355	ORYLA00855	MOUSE35930
OG0001355	ORYLA17810, ORYLA02331	MOUSE21465
OG0001356	ORYLA14068, ORYLA15897	MOUSE40775, MOUSE40776
OG0001356	ORYLA14716	MOUSE14515
OG0001356	ORYLA16052	MOUSE53513, MOUSE53514
OG0001357	ORYLA07719	MOUSE20275
OG0001357	ORYLA10513	MOUSE27396, MOUSE27395, MOUSE27398, MOUSE27400, MOUSE27397, MOUSE27399
OG0001357	ORYLA03046	MOUSE43353, MOUSE43351, MOUSE43352, MOUSE43349, MOUSE43350, MOUSE43348, MOUSE43354, MOUSE43355, MOUSE43347, MOUSE43357, MOUSE43356
OG0001358	ORYLA11553	MOUSE00109
OG0001358	ORYLA03714	MOUSE16147
OG0001358	ORYLA00979	MOUSE53991
OG0001358	ORYLA11552	MOUSE00108, MOUSE00106
OG0001359	ORYLA13603, ORYLA10324	MOUSE18395, MOUSE18397, MOUSE18396
OG0001359	ORYLA12621	MOUSE27667, MOUSE27665, MOUSE27666, MOUSE27669, MOUSE27664, MOUSE27663, MOUSE27668, MOUSE27670
OG0001359	ORYLA05730	MOUSE30417
OG0001360	ORYLA07267	MOUSE31601
OG0001360	ORYLA19445, ORYLA19446, ORYLA00396	MOUSE31605, MOUSE31603
OG0001361	ORYLA12083	MOUSE27263, MOUSE27261
OG0001361	ORYLA10943	MOUSE14327, MOUSE14328, MOUSE14329, MOUSE27262, MOUSE14326
OG0001362	ORYLA18007	MOUSE03929, MOUSE03930
OG0001362	ORYLA05597	MOUSE08526, MOUSE08525
OG0001364	ORYLA07287	MOUSE38339, MOUSE38340
OG0001364	ORYLA06962	MOUSE22895, MOUSE22898, MOUSE22903, MOUSE22894, MOUSE22892, MOUSE22893, MOUSE22896
OG0001365	ORYLA09935	MOUSE55380
OG0001365	ORYLA07169, ORYLA00431	MOUSE31576, MOUSE31575, MOUSE31578, MOUSE31577, MOUSE31579, MOUSE31580
OG0001366	ORYLA19471	MOUSE22123
OG0001366	ORYLA08891	MOUSE08701, MOUSE08700
OG0001366	ORYLA09706	MOUSE22122
OG0001367	ORYLA07111, ORYLA09231	MOUSE18613, MOUSE18611
OG0001367	ORYLA11747, ORYLA12559	MOUSE06729, MOUSE06730
OG0001368	ORYLA04793	MOUSE28166
OG0001368	ORYLA11335, ORYLA10470	MOUSE07621, MOUSE07620
OG0001369	ORYLA13851, ORYLA13852, ORYLA13773	MOUSE52653, MOUSE52654, MOUSE52652, MOUSE52655
OG0001369	ORYLA14398	MOUSE23428, MOUSE23430, MOUSE23429, MOUSE23431
OG0001370	ORYLA12598, ORYLA14966	MOUSE44772
OG0001370	ORYLA18543	MOUSE22367
OG0001371	ORYLA00720	MOUSE06358
OG0001372	ORYLA13141	MOUSE31956
OG0001373	ORYLA16751	MOUSE46190, MOUSE46185, MOUSE46187, MOUSE46188, MOUSE46186
OG0001373	ORYLA16639	MOUSE03915, MOUSE03913, MOUSE03914
OG0001373	ORYLA07770	MOUSE03916, MOUSE46189
OG0001374	ORYLA12417	MOUSE01132
OG0001374	ORYLA12418	MOUSE30663, MOUSE30662, MOUSE30664, MOUSE30665, MOUSE01133
OG0001375	ORYLA11959	MOUSE00315
OG0001375	ORYLA01972, ORYLA01971	MOUSE34217
OG0001376	ORYLA03122	MOUSE50547, MOUSE50549, MOUSE50548, MOUSE50550
OG0001376	ORYLA05570	MOUSE43474
OG0001376	ORYLA09409, ORYLA08741	MOUSE16176, MOUSE16175, MOUSE16179, MOUSE16177, MOUSE16180, MOUSE16178
OG0001377	ORYLA07389	MOUSE27906
OG0001377	ORYLA04674	MOUSE21433
OG0001378	ORYLA17783, ORYLA02855	MOUSE12733
OG0001378	ORYLA04943	MOUSE12734
OG0001378	ORYLA00326, ORYLA01139	MOUSE36025
OG0001378	ORYLA01326	MOUSE19415
OG0001379	ORYLA12825	MOUSE52413
OG0001379	ORYLA04265	MOUSE45252, MOUSE45253
OG0001380	ORYLA04452	MOUSE19249
OG0001380	ORYLA03211	MOUSE45642, MOUSE45644, MOUSE45647, MOUSE45650, MOUSE45651, MOUSE45649, MOUSE45648, MOUSE45641, MOUSE45646, MOUSE45645, MOUSE45638, MOUSE45643, MOUSE45637, MOUSE45640, MOUSE45639, MOUSE45636
OG0001380	ORYLA01164, ORYLA00371	MOUSE36336, MOUSE36340, MOUSE36339, MOUSE36337, MOUSE36335, MOUSE36338
OG0001381	ORYLA13157	MOUSE01621, MOUSE01624
OG0001381	ORYLA12338	MOUSE44555, MOUSE44558
OG0001381	ORYLA02912, ORYLA18091	MOUSE20741
OG0001382	ORYLA16357	MOUSE44037, MOUSE44039, MOUSE44034, MOUSE44032, MOUSE44033, MOUSE44031
OG0001383	ORYLA02878	MOUSE25588, MOUSE25593, MOUSE25587, MOUSE25592, MOUSE25591, MOUSE25590
OG0001384	ORYLA08770	MOUSE12866, MOUSE12857, MOUSE12854, MOUSE12859
OG0001384	ORYLA09543	MOUSE12543
OG0001386	ORYLA07835	MOUSE05401
OG0001386	ORYLA01995	MOUSE10954, MOUSE10953, MOUSE10955
OG0001387	ORYLA15977	MOUSE22078, MOUSE02479
OG0001388	ORYLA04165	MOUSE54505, MOUSE55435, MOUSE55417
OG0001388	ORYLA01262	MOUSE54796, MOUSE54797, MOUSE54795
OG0001389	ORYLA12186	MOUSE39134, MOUSE39133, MOUSE39132
OG0001389	ORYLA07219	MOUSE48763
OG0001389	ORYLA20465	MOUSE03363, MOUSE03362
OG0001390	ORYLA02234, ORYLA02235	MOUSE10013
OG0001390	ORYLA02236	MOUSE10007, MOUSE10004, MOUSE10006
OG0001390	ORYLA05388	MOUSE53421, MOUSE53420, MOUSE53416, MOUSE53417
OG0001390	ORYLA20355	MOUSE02102
OG0001390	ORYLA13684, ORYLA15679	MOUSE31154, MOUSE31153, MOUSE31155
OG0001394	ORYLA03843	MOUSE12533
OG0001394	ORYLA01445	MOUSE48056, MOUSE48057
OG0001395	ORYLA10336	MOUSE34258, MOUSE34257, MOUSE34259, MOUSE34260, MOUSE34261, MOUSE34262
OG0001395	ORYLA12492	MOUSE16562, MOUSE55244
OG0001395	ORYLA01370	MOUSE54770, MOUSE54769, MOUSE54771, MOUSE54768, MOUSE54772
OG0001395	ORYLA08821	MOUSE55238, MOUSE55240
OG0001397	ORYLA01225	MOUSE09428
OG0001397	ORYLA05017	MOUSE21175, MOUSE21174, MOUSE21173
OG0001397	ORYLA08172	MOUSE21261
OG0001399	ORYLA04243	MOUSE12867
OG0001399	ORYLA18690	MOUSE28523
OG0001400	ORYLA08237, ORYLA17207	MOUSE05263, MOUSE05262
OG0001400	ORYLA09903	MOUSE26520, MOUSE26518, MOUSE26517, MOUSE26519
OG0001400	ORYLA01837, ORYLA05625	MOUSE39778, MOUSE39779, MOUSE39777, MOUSE39773, MOUSE39774, MOUSE39776, MOUSE39775
OG0001401	ORYLA09174	MOUSE52247
OG0001402	ORYLA17574	MOUSE02784, MOUSE02782, MOUSE02785, MOUSE02786, MOUSE02783
OG0001402	ORYLA03602	MOUSE04864, MOUSE04865
OG0001403	ORYLA17267	MOUSE35469, MOUSE35470, MOUSE37540, MOUSE37539, MOUSE37541
OG0001404	ORYLA16925	MOUSE17030, MOUSE17028, MOUSE17029
OG0001404	ORYLA20012	MOUSE34766, MOUSE34765, MOUSE34767
OG0001405	ORYLA12568	MOUSE49710
OG0001405	ORYLA05423	MOUSE53396
OG0001406	ORYLA13300	MOUSE29564, MOUSE29562, MOUSE29566, MOUSE29561, MOUSE29565
OG0001406	ORYLA07680	MOUSE04058
OG0001406	ORYLA01398	MOUSE54156, MOUSE54159, MOUSE54160, MOUSE54155, MOUSE54157, MOUSE54158
OG0001408	ORYLA02846	MOUSE25484, MOUSE25485
OG0001408	ORYLA00579	MOUSE18503, MOUSE18504, MOUSE18502
OG0001408	ORYLA08954	MOUSE31265, MOUSE31266
OG0001409	ORYLA05905, ORYLA01929	MOUSE43073, MOUSE43072
OG0001409	ORYLA09977	MOUSE15819, MOUSE15820
OG0001410	ORYLA16518	MOUSE22570, MOUSE22569, MOUSE22568
OG0001410	ORYLA09213	MOUSE29320, MOUSE29323, MOUSE29321
OG0001411	ORYLA12881	MOUSE36550, MOUSE36551
OG0001412	ORYLA17594	MOUSE37382, MOUSE37381, MOUSE37384, MOUSE37385, MOUSE37383
OG0001413	ORYLA17782	MOUSE37829, MOUSE37830
OG0001414	ORYLA05226	MOUSE18642, MOUSE18643, MOUSE18644
OG0001414	ORYLA18972	MOUSE02910
OG0001415	ORYLA17926	MOUSE15314, MOUSE15315
OG0001416	ORYLA16022	MOUSE34919, MOUSE34918, MOUSE34917, MOUSE34915, MOUSE34916
OG0001416	ORYLA14442	MOUSE04273, MOUSE04275, MOUSE04277, MOUSE04272, MOUSE04274, MOUSE04276
OG0001417	ORYLA09055	MOUSE19933
OG0001417	ORYLA00545	MOUSE19934
OG0001418	ORYLA17080	MOUSE48894
OG0001418	ORYLA13376	MOUSE33585, MOUSE33584, MOUSE33582, MOUSE33583
OG0001418	ORYLA13151, ORYLA06383	MOUSE48523, MOUSE48522
OG0001418	ORYLA02393	MOUSE10457, MOUSE10451, MOUSE10456, MOUSE10455, MOUSE10454, MOUSE10453, MOUSE10452
OG0001419	ORYLA10533	MOUSE27366, MOUSE27363, MOUSE27364, MOUSE27365
OG0001420	ORYLA10419	MOUSE07329
OG0001420	ORYLA20224, ORYLA16034	MOUSE53623, MOUSE53625, MOUSE53624
OG0001420	ORYLA13711, ORYLA13830	MOUSE52687
OG0001420	ORYLA10876	MOUSE14541
OG0001421	ORYLA04093	MOUSE42751, MOUSE42755, MOUSE42754, MOUSE42753
OG0001421	ORYLA11990	MOUSE08160, MOUSE08159
OG0001421	ORYLA11681	MOUSE24554, MOUSE24560, MOUSE24559, MOUSE24561, MOUSE24562, MOUSE24558, MOUSE24556, MOUSE24557, MOUSE24553
OG0001422	ORYLA08800	MOUSE26467, MOUSE26461, MOUSE26459
OG0001422	ORYLA05608	MOUSE39837
OG0001422	ORYLA05609	MOUSE39840, MOUSE39842, MOUSE39841, MOUSE39847, MOUSE39848, MOUSE39844, MOUSE39845, MOUSE39846, MOUSE39843
OG0001422	ORYLA09888	MOUSE26462
OG0001423	ORYLA06105, ORYLA06106	MOUSE17540, MOUSE17539
OG0001423	ORYLA19580	MOUSE25516, MOUSE25512, MOUSE25514, MOUSE25513
OG0001423	ORYLA13563	MOUSE23811, MOUSE23810, MOUSE23812
OG0001423	ORYLA00859, ORYLA17104	MOUSE50436
OG0001424	ORYLA13598	MOUSE20236
OG0001424	ORYLA09682	MOUSE01153, MOUSE01152
OG0001425	ORYLA11812	MOUSE16522
OG0001425	ORYLA14660	MOUSE51391
OG0001425	ORYLA02799, ORYLA17328	MOUSE10602
OG0001426	ORYLA13127, ORYLA13128	MOUSE15607
OG0001426	ORYLA16142	MOUSE35131, MOUSE35132
OG0001426	ORYLA07443	MOUSE04107, MOUSE04108
OG0001427	ORYLA20270	MOUSE28295
OG0001427	ORYLA07026	MOUSE19057, MOUSE19060, MOUSE19058, MOUSE19061
OG0001427	ORYLA11867	MOUSE35646, MOUSE35645
OG0001428	ORYLA15651	MOUSE34894
OG0001428	ORYLA18311	MOUSE04265
OG0001428	ORYLA05873, ORYLA01893	MOUSE41409, MOUSE41408
OG0001429	ORYLA09352	MOUSE55263
OG0001429	ORYLA05975	MOUSE34228
OG0001429	ORYLA11873	MOUSE00228, MOUSE00229
OG0001430	ORYLA11790	MOUSE20248
OG0001430	ORYLA10149	MOUSE27511
OG0001430	ORYLA03115, ORYLA03625	MOUSE42620
OG0001431	ORYLA06418	MOUSE08755, MOUSE08756, MOUSE08757, MOUSE08758
OG0001431	ORYLA16444	MOUSE05352
OG0001431	ORYLA17811	MOUSE47889, MOUSE47890
OG0001432	ORYLA19855, ORYLA16066	MOUSE29221, MOUSE29222, MOUSE29220
OG0001432	ORYLA06470	MOUSE29389
OG0001432	ORYLA11304	MOUSE35694, MOUSE35695
OG0001433	ORYLA10563, ORYLA19887	MOUSE34100
OG0001433	ORYLA02213	MOUSE13715
OG0001433	ORYLA05137	MOUSE21744, MOUSE21743, MOUSE21745, MOUSE21742
OG0001434	ORYLA11926	MOUSE32189, MOUSE32188
OG0001435	ORYLA07135, ORYLA07136, ORYLA07134, ORYLA07133, ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305	MOUSE15610
OG0001436	ORYLA08580, ORYLA09662	MOUSE01177, MOUSE01176, MOUSE01175, MOUSE01178, MOUSE01174
OG0001436	ORYLA09342, ORYLA06774	MOUSE32582, MOUSE32580, MOUSE32577, MOUSE32578
OG0001437	ORYLA09273, ORYLA06548, ORYLA09274	MOUSE29315, MOUSE29316, MOUSE29317, MOUSE29314
OG0001438	ORYLA13293	MOUSE29513
OG0001438	ORYLA09472	MOUSE26559
OG0001438	ORYLA17990	MOUSE47808, MOUSE47806, MOUSE47807
