Orthogroup	ORYLA	DROME
OG0000859	ORYLA19103, ORYLA12697, ORYLA17341, ORYLA07145, ORYLA01993	DROME03370, DROME03371
OG0000860	ORYLA00581, ORYLA16574, ORYLA18138, ORYLA18137, ORYLA02428, ORYLA13306	DROME09397, DROME09396, DROME09404, DROME09403, DROME09399, DROME09402, DROME09401, DROME09400, DROME09405, DROME09398
OG0000869	ORYLA17511	DROME06391
OG0000870	ORYLA08315, ORYLA16657	DROME20283
OG0000871	ORYLA00978	DROME14585
OG0000871	ORYLA00890	DROME03028
OG0000872	ORYLA20287, ORYLA15006, ORYLA10961	DROME09696, DROME09697, DROME09695
OG0000874	ORYLA00532, ORYLA03179, ORYLA04048, ORYLA07204, ORYLA01855	DROME04338
OG0000875	ORYLA13326, ORYLA07093	DROME01940, DROME01939
OG0000875	ORYLA03514, ORYLA19061	DROME06587
OG0000876	ORYLA18338	DROME08528, DROME08526, DROME08524, DROME08527, DROME08525
OG0000878	ORYLA15008, ORYLA06030	DROME07549
OG0000879	ORYLA06599, ORYLA15760, ORYLA10296	DROME00001, DROME21621, DROME11009
OG0000880	ORYLA13809, ORYLA14403, ORYLA10902, ORYLA16001, ORYLA16002	DROME13991, DROME13992
OG0000881	ORYLA01916, ORYLA05888	DROME06288, DROME06289
OG0000881	ORYLA04374, ORYLA03100	DROME20749, DROME20746, DROME20750, DROME20748, DROME20747, DROME20751, DROME20752, DROME20753
OG0000888	ORYLA05760, ORYLA12980, ORYLA06869	DROME13818
OG0000888	ORYLA17907	DROME15657
OG0000889	ORYLA11414, ORYLA10267	DROME20531, DROME20532
OG0000889	ORYLA16878	DROME20008
OG0000894	ORYLA07232, ORYLA00467	DROME01898, DROME01895, DROME01896, DROME01894, DROME01897
OG0000894	ORYLA07753, ORYLA17007, ORYLA16512	DROME08778, DROME08777
OG0000896	ORYLA18744	DROME07637, DROME07636
OG0000897	ORYLA14707	DROME09205, DROME09206
OG0000904	ORYLA01297, ORYLA12510, ORYLA19815	DROME14411, DROME14410
OG0000906	ORYLA02426, ORYLA02787	DROME09411
OG0000907	ORYLA13394, ORYLA17435	DROME01472, DROME01473, DROME01474, DROME01471
OG0000908	ORYLA04724, ORYLA18118	DROME05842, DROME05841
OG0000908	ORYLA08105	DROME15683
OG0000909	ORYLA11368, ORYLA19848, ORYLA10623	DROME21889, DROME21890, DROME21873, DROME21876, DROME21877, DROME21875
OG0000909	ORYLA19127	DROME19901, DROME19900
OG0000911	ORYLA09695, ORYLA13753	DROME15954, DROME15951, DROME15953, DROME15956, DROME15955, DROME15952, DROME15957
OG0000913	ORYLA01511	DROME01636, DROME01633, DROME01634, DROME01635, DROME10634, DROME10638, DROME10637, DROME10636, DROME10635, DROME10633, DROME05629, DROME10407, DROME10406, DROME08899, DROME10631, DROME10640, DROME10639, DROME21277, DROME21276, DROME21275
OG0000914	ORYLA15437, ORYLA14317, ORYLA20258, ORYLA15690, ORYLA14429, ORYLA14695	DROME06233, DROME06234, DROME06235
OG0000921	ORYLA05705	DROME09822, DROME10234, DROME09821, DROME09823
OG0000921	ORYLA19667	DROME01540
OG0000921	ORYLA13652	DROME21958
OG0000923	ORYLA07886, ORYLA09846	DROME19914
OG0000923	ORYLA15757, ORYLA14372, ORYLA10056	DROME04554, DROME04553
OG0000925	ORYLA19836	DROME02761
OG0000925	ORYLA09614	DROME13733, DROME13734
OG0000927	ORYLA13440, ORYLA04252, ORYLA01277, ORYLA04322, ORYLA07282, ORYLA09767	DROME15912, DROME15911, DROME13544, DROME01290
OG0000929	ORYLA07554, ORYLA09115, ORYLA04169, ORYLA11547, ORYLA02109	DROME02144, DROME02147, DROME02145, DROME02146, DROME02148, DROME02143
OG0000933	ORYLA04779, ORYLA04142, ORYLA07694, ORYLA10078, ORYLA07695	DROME00363
OG0000934	ORYLA09601, ORYLA11859	DROME18021
OG0000934	ORYLA16233, ORYLA10870	DROME12197, DROME12198
OG0000935	ORYLA13027, ORYLA06809, ORYLA05774, ORYLA01692, ORYLA15882, ORYLA14011, ORYLA09839	DROME19387
OG0000944	ORYLA09043, ORYLA04158, ORYLA01246	DROME05002, DROME05004, DROME05003, DROME05001, DROME05005, DROME04999, DROME05000
OG0000945	ORYLA12060, ORYLA00813, ORYLA05640	DROME11635, DROME10522
OG0000946	ORYLA15133, ORYLA11209	DROME18472, DROME18473, DROME18474, DROME18476
OG0000947	ORYLA08406, ORYLA19529, ORYLA08874	DROME14910, DROME14909
OG0000949	ORYLA02756, ORYLA01668, ORYLA00973, ORYLA19847, ORYLA10622, ORYLA11369, ORYLA08705	DROME20631
OG0000950	ORYLA04399, ORYLA03233, ORYLA04359, ORYLA02766, ORYLA17857	DROME15080, DROME15081, DROME15075, DROME15077, DROME15078, DROME15076, DROME15082, DROME15083, DROME15079
OG0000953	ORYLA02556, ORYLA18188, ORYLA05667, ORYLA13885	DROME12838, DROME10330
OG0000954	ORYLA16756, ORYLA16757, ORYLA16758	DROME12405, DROME12406, DROME12407
OG0000955	ORYLA17644	DROME04991, DROME04992, DROME04993, DROME04990
OG0000955	ORYLA12176	DROME02414
OG0000957	ORYLA17099, ORYLA00858, ORYLA02737, ORYLA13659, ORYLA18079	DROME11550, DROME11548, DROME11549
OG0000958	ORYLA13781, ORYLA11059, ORYLA11060	DROME14600, DROME14604, DROME14602, DROME14603, DROME14601, DROME14605, DROME10611, DROME10609, DROME10610, DROME10608, DROME12027
OG0000960	ORYLA12743, ORYLA15353, ORYLA05468, ORYLA01555, ORYLA14514	DROME04151, DROME04150, DROME04154, DROME04153, DROME04158, DROME04156, DROME04161, DROME04149, DROME04152, DROME04155, DROME04157, DROME04160, DROME04159
OG0000963	ORYLA13485, ORYLA06840, ORYLA06839, ORYLA17317, ORYLA13364	DROME09182, DROME09184, DROME09183, DROME07082
OG0000964	ORYLA03089	DROME14012
OG0000965	ORYLA20470	DROME10303
OG0000965	ORYLA07478	DROME10622
OG0000967	ORYLA19755, ORYLA04962	DROME01950, DROME01951, DROME01952
OG0000968	ORYLA17573	DROME19457
OG0000969	ORYLA05704	DROME17496
OG0000972	ORYLA17856	DROME02149, DROME02155, DROME02156
OG0000972	ORYLA03686, ORYLA18142	DROME12808, DROME12809
OG0000974	ORYLA03871	DROME20587, DROME20537, DROME20538
OG0000978	ORYLA08899, ORYLA06773, ORYLA14000, ORYLA15891, ORYLA12640, ORYLA07570	DROME08128, DROME08129, DROME08130, DROME08127, DROME08125, DROME08126
OG0000979	ORYLA04958, ORYLA04959	DROME10162, DROME10163, DROME10160, DROME10161, DROME10164
OG0000984	ORYLA14092, ORYLA13312	DROME12019, DROME07638
OG0000985	ORYLA02598, ORYLA08267, ORYLA04784, ORYLA01425	DROME16403, DROME16400, DROME16401, DROME16404, DROME16402
OG0000986	ORYLA02693, ORYLA17557	DROME00031, DROME00030, DROME00032
OG0000987	ORYLA08918, ORYLA06392, ORYLA13755, ORYLA15702, ORYLA09779	DROME05032, DROME05034, DROME05033, DROME05035, DROME05036
OG0000988	ORYLA19585, ORYLA02424, ORYLA02425, ORYLA13645	DROME19158
OG0000992	ORYLA16313, ORYLA19691, ORYLA01948	DROME02382, DROME02383
OG0000994	ORYLA11419	DROME20689
OG0000994	ORYLA18398	DROME05396
OG0000997	ORYLA03206, ORYLA04500	DROME00174
OG0000999	ORYLA17143, ORYLA07960, ORYLA15047	DROME05157, DROME05156
OG0001000	ORYLA09416, ORYLA00982, ORYLA11450, ORYLA02107, ORYLA04112, ORYLA03296	DROME14938, DROME14943, DROME14945, DROME14944, DROME14942, DROME14939, DROME14940, DROME14941
OG0001001	ORYLA04326, ORYLA07294	DROME01963, DROME01964, DROME01966, DROME01965
OG0001003	ORYLA17863, ORYLA04404	DROME20428, DROME20429
OG0001004	ORYLA12912, ORYLA07357, ORYLA12944, ORYLA17121, ORYLA00260, ORYLA17120	DROME18265, DROME18264
OG0001005	ORYLA19246, ORYLA18530, ORYLA18997, ORYLA13716, ORYLA13692, ORYLA18566, ORYLA18531, ORYLA19208	DROME16898
OG0001006	ORYLA00587	DROME12303
OG0001008	ORYLA14021, ORYLA15795, ORYLA10968, ORYLA12088	DROME03430, DROME03431, DROME03434, DROME03433, DROME03432, DROME03436, DROME03435, DROME03437, DROME03438
OG0001013	ORYLA17033, ORYLA00289, ORYLA00568, ORYLA16911, ORYLA05815, ORYLA01878, ORYLA08175, ORYLA16273	DROME18675, DROME18672, DROME18676, DROME18674, DROME18673
OG0001015	ORYLA16717, ORYLA08292	DROME02246, DROME04125
OG0001016	ORYLA08912	DROME03793
OG0001016	ORYLA08838	DROME04453
OG0001017	ORYLA15745	DROME18747, DROME18746
OG0001017	ORYLA06969, ORYLA08875	DROME08120, DROME08121
OG0001018	ORYLA04621	DROME08789
OG0001019	ORYLA01968, ORYLA01969, ORYLA20371, ORYLA16086	DROME18178
OG0001022	ORYLA13121, ORYLA06595, ORYLA08639, ORYLA08638, ORYLA08637, ORYLA09711, ORYLA09710, ORYLA01094, ORYLA01093	DROME02393, DROME02395, DROME02392, DROME02397, DROME02396, DROME02398, DROME02391, DROME02394, DROME02390
OG0001023	ORYLA11181, ORYLA12354, ORYLA13986	DROME07472, DROME07471
OG0001024	ORYLA01426, ORYLA10777, ORYLA04903, ORYLA17767	DROME14925
OG0001027	ORYLA02447, ORYLA10175	DROME20791, DROME20790, DROME20789, DROME21920, DROME21919
OG0001028	ORYLA13607, ORYLA13608, ORYLA14880, ORYLA12157, ORYLA17489, ORYLA17310	DROME17206, DROME17210, DROME17209, DROME17205, DROME17207, DROME17208
OG0001029	ORYLA15182, ORYLA07577	DROME08324
OG0001030	ORYLA11995, ORYLA10701, ORYLA05220	DROME15420, DROME15421, DROME15419
OG0001031	ORYLA05281	DROME02372
OG0001032	ORYLA06882, ORYLA13285, ORYLA13284, ORYLA06883, ORYLA13286, ORYLA02881, ORYLA02880, ORYLA18152	DROME10930, DROME10931, DROME10932
OG0001033	ORYLA02412, ORYLA17551	DROME16359
OG0001033	ORYLA13566, ORYLA13207	DROME01958
OG0001034	ORYLA16497, ORYLA08333, ORYLA09185	DROME18698, DROME18697, DROME18692, DROME18699, DROME18696, DROME18690, DROME18691, DROME18695, DROME18700, DROME18694, DROME18693
OG0001036	ORYLA15963, ORYLA02163, ORYLA05632, ORYLA14277	DROME21959
OG0001037	ORYLA18034, ORYLA02947, ORYLA08956	DROME07145, DROME07148, DROME07147, DROME07146
OG0001038	ORYLA00365, ORYLA00910, ORYLA05052, ORYLA00017	DROME06346, DROME06343, DROME06345, DROME06344
OG0001039	ORYLA17932	DROME19717, DROME19715, DROME19716, DROME12713
OG0001042	ORYLA11092, ORYLA20004, ORYLA16045, ORYLA14257, ORYLA15929, ORYLA14996, ORYLA11093	DROME12465, DROME12464, DROME12463, DROME12462
OG0001046	ORYLA16931, ORYLA16932, ORYLA16930, ORYLA00538, ORYLA00652, ORYLA16674, ORYLA00732	DROME05889
OG0001049	ORYLA03790, ORYLA15642	DROME15991
OG0001050	ORYLA15890, ORYLA11461, ORYLA12452, ORYLA15112, ORYLA06038	DROME09499, DROME09500
OG0001052	ORYLA04967, ORYLA04966, ORYLA02277	DROME00663, DROME00661, DROME00662
OG0001052	ORYLA18159, ORYLA04669	DROME01922
OG0001053	ORYLA18523, ORYLA08049, ORYLA16446, ORYLA07098, ORYLA15733, ORYLA09475, ORYLA20458	DROME11830
OG0001058	ORYLA02850, ORYLA17789, ORYLA03281, ORYLA03823	DROME00756, DROME00761, DROME00757, DROME00759, DROME00758, DROME00755, DROME00762, DROME00760, DROME00763
OG0001060	ORYLA11754	DROME06478, DROME01930
OG0001062	ORYLA17093, ORYLA00055, ORYLA13062, ORYLA07081, ORYLA13265	DROME12175, DROME12172
OG0001063	ORYLA04692	DROME16034, DROME16033
OG0001065	ORYLA10407, ORYLA11700	DROME13255
OG0001066	ORYLA20216, ORYLA18727, ORYLA15524, ORYLA20141, ORYLA15783	DROME06399
OG0001072	ORYLA17591	DROME08170
OG0001073	ORYLA01147, ORYLA12256	DROME03543, DROME03544, DROME03542
OG0001075	ORYLA05471, ORYLA05470, ORYLA05472, ORYLA10387	DROME05007, DROME05008
OG0001076	ORYLA04025, ORYLA03193, ORYLA12782	DROME10433, DROME10436, DROME10429, DROME10434, DROME10430, DROME10435, DROME10431, DROME10432
OG0001077	ORYLA06555	DROME13463, DROME13462
OG0001077	ORYLA01775	DROME14374
OG0001077	ORYLA10005	DROME15216, DROME15217, DROME15215, DROME15218
OG0001078	ORYLA11135, ORYLA15991, ORYLA14030, ORYLA16359, ORYLA08030, ORYLA19617	DROME16039, DROME16040
OG0001079	ORYLA13958, ORYLA14764, ORYLA20201	DROME12134, DROME12135, DROME12136
OG0001081	ORYLA12631, ORYLA12630	DROME00421, DROME00420, DROME00419, DROME02998, DROME02997
OG0001082	ORYLA16190, ORYLA14374	DROME16087, DROME16088, DROME16090, DROME16089
OG0001083	ORYLA08355, ORYLA01216, ORYLA10438	DROME07895, DROME07890, DROME07893, DROME07892, DROME07896, DROME07887, DROME07888, DROME07889, DROME07891, DROME07885, DROME07886, DROME07894
OG0001084	ORYLA08418, ORYLA10033, ORYLA10032, ORYLA08417	DROME15262, DROME15263
OG0001085	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405	DROME18407, DROME18408, DROME18409
OG0001086	ORYLA10518, ORYLA10517	DROME20573
OG0001089	ORYLA03773, ORYLA04210, ORYLA08992, ORYLA04156	DROME21284, DROME21282, DROME21280, DROME21281, DROME21283
OG0001091	ORYLA09872, ORYLA07822, ORYLA01798, ORYLA07821, ORYLA01797, ORYLA09871	DROME08376, DROME08378, DROME08377
OG0001092	ORYLA00474, ORYLA04030, ORYLA03185, ORYLA00476	DROME19209, DROME19207, DROME19204, DROME19205, DROME19206, DROME19208, DROME19203
OG0001093	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876	DROME09012, DROME09005, DROME09009, DROME09004, DROME09007, DROME09010, DROME09011, DROME09006, DROME09008
OG0001094	ORYLA10145, ORYLA01044, ORYLA11275, ORYLA05201	DROME08185, DROME21556
OG0001096	ORYLA08777, ORYLA09557	DROME20588, DROME20589, DROME02389
OG0001101	ORYLA10929	DROME01099
OG0001102	ORYLA05217	DROME11539
OG0001102	ORYLA05138, ORYLA20024	DROME20883
OG0001104	ORYLA12177	DROME04004
OG0001108	ORYLA14450	DROME12857, DROME12858, DROME12856, DROME12855
OG0001108	ORYLA18375	DROME21101, DROME21100, DROME21098, DROME21099, DROME21102, DROME18011
OG0001109	ORYLA16661, ORYLA14078	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274
OG0001112	ORYLA07255	DROME13039, DROME13038, DROME13037, DROME13036
OG0001113	ORYLA16987	DROME18531, DROME18532
OG0001113	ORYLA03611	DROME05388
OG0001113	ORYLA00138	DROME01680
OG0001114	ORYLA12632, ORYLA12633, ORYLA14795, ORYLA05778	DROME00496, DROME16340, DROME16339
OG0001118	ORYLA12368, ORYLA18722, ORYLA18723, ORYLA10960	DROME14402, DROME14401
OG0001119	ORYLA05124	DROME17259, DROME17271, DROME17273, DROME17270, DROME17257, DROME17260, DROME17272, DROME17265, DROME17267, DROME17258, DROME17266, DROME17262, DROME17261, DROME17268, DROME17263, DROME17264, DROME17269
OG0001121	ORYLA05153, ORYLA20092	DROME11643, DROME11644, DROME11645, DROME11642
OG0001123	ORYLA17704	DROME20601
OG0001124	ORYLA08277	DROME13810
OG0001126	ORYLA07447	DROME07144
OG0001127	ORYLA06210, ORYLA08911, ORYLA20099	DROME21295, DROME21293, DROME21294, DROME21292
OG0001128	ORYLA04096, ORYLA11339, ORYLA10410, ORYLA03669	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	ORYLA15169, ORYLA12442	DROME06610
OG0001131	ORYLA00774, ORYLA11383	DROME00544
OG0001132	ORYLA15693	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	ORYLA02500	DROME02832
OG0001135	ORYLA18988, ORYLA08362, ORYLA16838, ORYLA16856	DROME18153, DROME18152
OG0001136	ORYLA13203, ORYLA06530, ORYLA12133	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	ORYLA03842	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	ORYLA15805, ORYLA14857, ORYLA11008	DROME11285, DROME11284, DROME20784
OG0001140	ORYLA05368, ORYLA02157, ORYLA10675	DROME04492, DROME04491
OG0001141	ORYLA02472, ORYLA17498	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	ORYLA07693	DROME15460, DROME15458, DROME15459
OG0001143	ORYLA11035, ORYLA12195, ORYLA06058	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835	DROME08380
OG0001148	ORYLA01854, ORYLA05396	DROME04431, DROME04432
OG0001149	ORYLA01670, ORYLA13258	DROME20514
OG0001156	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120	DROME08138, DROME08137
OG0001159	ORYLA10160, ORYLA05356	DROME00658
OG0001160	ORYLA11144, ORYLA18207	DROME05833, DROME05832, DROME05835, DROME05834
OG0001162	ORYLA03278, ORYLA04547, ORYLA08795	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	ORYLA08093, ORYLA04995	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	ORYLA06374	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	ORYLA11504, ORYLA09619	DROME20938, DROME07288
OG0001167	ORYLA10169, ORYLA12428, ORYLA04713	DROME17311
OG0001168	ORYLA01742, ORYLA14387, ORYLA15300	DROME02336
OG0001170	ORYLA03658	DROME16781
OG0001172	ORYLA08914, ORYLA06213, ORYLA09461	DROME12074, DROME12075
OG0001175	ORYLA17323, ORYLA17834, ORYLA02704	DROME10674
OG0001177	ORYLA07071, ORYLA17818	DROME01933, DROME01934, DROME21906
OG0001178	ORYLA09479	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	ORYLA18502, ORYLA14974, ORYLA18703, ORYLA18702, ORYLA12603	DROME01245, DROME01246
OG0001184	ORYLA01867	DROME03279
OG0001184	ORYLA12325	DROME17805
OG0001185	ORYLA04885	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	ORYLA06474, ORYLA12462, ORYLA14584	DROME11811, DROME11812
OG0001186	ORYLA12305	DROME18932
OG0001188	ORYLA07684, ORYLA03103, ORYLA10083, ORYLA04742	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	ORYLA10580, ORYLA14507, ORYLA10859	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	ORYLA13277	DROME14364
OG0001197	ORYLA01817, ORYLA05607, ORYLA09693	DROME07563
OG0001201	ORYLA15842, ORYLA14298, ORYLA15310	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	ORYLA01043, ORYLA10082, ORYLA00091	DROME16841
OG0001204	ORYLA04102, ORYLA03247	DROME15252
OG0001205	ORYLA01265	DROME09818, DROME09817
OG0001208	ORYLA06825, ORYLA09868, ORYLA01795	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	ORYLA07316, ORYLA00319	DROME03307
OG0001210	ORYLA11799	DROME01292
OG0001210	ORYLA06775	DROME21654, DROME21653
OG0001211	ORYLA20079, ORYLA07900	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	ORYLA10644	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	ORYLA08112	DROME12028
OG0001213	ORYLA02321	DROME15857
OG0001214	ORYLA09019, ORYLA10993	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222	DROME05613, DROME05611, DROME05612
OG0001216	ORYLA07420	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595	DROME06701
OG0001218	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468	DROME12211, DROME12213, DROME12212
OG0001219	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	ORYLA02345, ORYLA12823	DROME02744, DROME20493, DROME20492
OG0001221	ORYLA07491	DROME09514
OG0001223	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963	DROME08781, DROME08780
OG0001225	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	ORYLA03653, ORYLA03655, ORYLA03654, ORYLA03656, ORYLA01461, ORYLA01460, ORYLA11722	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	ORYLA13792, ORYLA15900, ORYLA10672, ORYLA01936, ORYLA01935, ORYLA09591	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001231	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	ORYLA17130	DROME01876, DROME01877, DROME01878
OG0001234	ORYLA05594, ORYLA02233, ORYLA19956	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	ORYLA05535, ORYLA05857	DROME06609, DROME04424, DROME20964
OG0001237	ORYLA12698, ORYLA15237, ORYLA01731, ORYLA06118, ORYLA17671, ORYLA02367, ORYLA14669	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	ORYLA01295	DROME21058
OG0001238	ORYLA07056	DROME14293, DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	ORYLA14159, ORYLA20197	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	ORYLA15497	DROME02596
OG0001241	ORYLA01008	DROME03537
OG0001243	ORYLA07317, ORYLA07318, ORYLA12130	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001245	ORYLA00901, ORYLA00456, ORYLA04906	DROME06795
OG0001247	ORYLA10879, ORYLA15933, ORYLA18030	DROME18852
OG0001249	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768	DROME10391, DROME10390, DROME10392
OG0001251	ORYLA12301, ORYLA08970	DROME04532
OG0001253	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691	DROME16727, DROME02601
OG0001254	ORYLA12036, ORYLA14643	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	ORYLA01752, ORYLA11946, ORYLA11945, ORYLA13259, ORYLA00050, ORYLA16171, ORYLA16170, ORYLA11960	DROME11892
OG0001256	ORYLA10228	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	ORYLA07239, ORYLA00479, ORYLA09455	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	ORYLA02427	DROME20437
OG0001263	ORYLA07820, ORYLA17132	DROME01386, DROME01387
OG0001264	ORYLA13965, ORYLA12302, ORYLA02150	DROME08249, DROME08250, DROME08248
OG0001266	ORYLA09233, ORYLA07109, ORYLA14460	DROME19377
OG0001267	ORYLA17985, ORYLA00677	DROME13068
