Orthogroup	ORYLA	STRPU_ok
OG0001191	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865	STRPU_09337
OG0001196	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783	STRPU_03085
OG0001197	ORYLA13277	STRPU_21581
OG0001198	ORYLA10310, ORYLA13600	STRPU_26825, STRPU_26828
OG0001198	ORYLA15038	STRPU_11529
OG0001199	ORYLA11679	STRPU_00161
OG0001201	ORYLA15310	STRPU_26014
OG0001202	ORYLA09275	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672
OG0001204	ORYLA04102, ORYLA03247	STRPU_14562
OG0001205	ORYLA11970, ORYLA10540	STRPU_05411
OG0001207	ORYLA10023	STRPU_16506
OG0001207	ORYLA09156, ORYLA16388, ORYLA08504	STRPU_24022, STRPU_02640
OG0001208	ORYLA06825, ORYLA09868, ORYLA01795	STRPU_21909
OG0001209	ORYLA07316, ORYLA00319	STRPU_22073
OG0001210	ORYLA11799	STRPU_21013
OG0001210	ORYLA06775	STRPU_11288
OG0001211	ORYLA20079, ORYLA07900	STRPU_22086
OG0001213	ORYLA08112	STRPU_09878
OG0001214	ORYLA10993	STRPU_22695
OG0001215	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222	STRPU_22254
OG0001216	ORYLA07420	STRPU_10937
OG0001216	ORYLA12067, ORYLA15267	STRPU_25682, STRPU_25701
OG0001217	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595	STRPU_16981
OG0001218	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468	STRPU_10657
OG0001219	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777	STRPU_24669
OG0001220	ORYLA02345	STRPU_15587, STRPU_02219
OG0001221	ORYLA07491	STRPU_25669
OG0001223	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963	STRPU_26010
OG0001224	ORYLA16020	STRPU_10670
OG0001225	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488	STRPU_23772
OG0001226	ORYLA02207	STRPU_17224, STRPU_17225, STRPU_17227
OG0001231	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275	STRPU_21203
OG0001232	ORYLA17130	STRPU_08583, STRPU_00299
OG0001233	ORYLA07453	STRPU_05206, STRPU_05204, STRPU_23981
OG0001236	ORYLA05535	STRPU_10838, STRPU_10857
OG0001237	ORYLA14669	STRPU_12648, STRPU_22266
OG0001238	ORYLA01295	STRPU_09768, STRPU_09725
OG0001238	ORYLA07056	STRPU_01032
OG0001239	ORYLA14159, ORYLA20197	STRPU_23628
OG0001240	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502	STRPU_27058
OG0001241	ORYLA15497	STRPU_07496
OG0001241	ORYLA01008	STRPU_06648, STRPU_06647
OG0001242	ORYLA09141, ORYLA18475	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244
OG0001243	ORYLA07317, ORYLA07318, ORYLA12130	STRPU_22072
OG0001247	ORYLA10879, ORYLA15933, ORYLA18030	STRPU_22721
OG0001248	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193	STRPU_21972
OG0001249	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089	STRPU_18988
OG0001250	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768	STRPU_08807
OG0001251	ORYLA08970	STRPU_25431
OG0001252	ORYLA19528, ORYLA08946, ORYLA13487	STRPU_19076
OG0001253	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691	STRPU_23835, STRPU_23873
OG0001254	ORYLA12036, ORYLA14643	STRPU_22240
OG0001256	ORYLA10228	STRPU_18001
OG0001261	ORYLA07239, ORYLA00479, ORYLA09455	STRPU_05296
OG0001262	ORYLA02427	STRPU_19745, STRPU_19744, STRPU_19743, STRPU_20298
OG0001263	ORYLA17939, ORYLA08064	STRPU_04426
OG0001263	ORYLA07820, ORYLA17132	STRPU_03468
OG0001264	ORYLA13965, ORYLA12302, ORYLA02150	STRPU_25388
OG0001266	ORYLA09233, ORYLA07109, ORYLA14460	STRPU_07064, STRPU_07068
OG0001267	ORYLA18685	STRPU_04944
OG0001267	ORYLA17985, ORYLA00677	STRPU_14642
OG0001268	ORYLA00335	STRPU_26888
OG0001268	ORYLA15813	STRPU_23502
OG0001270	ORYLA07988	STRPU_08488
OG0001270	ORYLA18804	STRPU_08385
OG0001271	ORYLA09251, ORYLA07889, ORYLA14013	STRPU_13643, STRPU_02421
OG0001272	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178	STRPU_15049
OG0001273	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660	STRPU_26636
OG0001274	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123	STRPU_20009
OG0001275	ORYLA11544	STRPU_16983
OG0001276	ORYLA03566, ORYLA18522, ORYLA01477	STRPU_05244
OG0001278	ORYLA16678, ORYLA00727	STRPU_00086, STRPU_24452, STRPU_24453
OG0001279	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122	STRPU_20599, STRPU_20598, STRPU_20627
OG0001280	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452	STRPU_26559
OG0001282	ORYLA04230, ORYLA10205, ORYLA08831	STRPU_11958, STRPU_01619
OG0001284	ORYLA09027	STRPU_00110, STRPU_13473
OG0001284	ORYLA01634, ORYLA14635	STRPU_26961
OG0001287	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961	STRPU_05909
OG0001288	ORYLA14902, ORYLA02420	STRPU_26804
OG0001290	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829	STRPU_26728
OG0001291	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147	STRPU_04348
OG0001292	ORYLA09364, ORYLA10046	STRPU_13209
OG0001293	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584	STRPU_14547
OG0001294	ORYLA10122	STRPU_21633
OG0001295	ORYLA09900	STRPU_21991
OG0001296	ORYLA07385, ORYLA00095, ORYLA19357	STRPU_21312
OG0001296	ORYLA19356	STRPU_00052
OG0001297	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085	STRPU_12690
OG0001300	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280	STRPU_00543, STRPU_15986
OG0001302	ORYLA05687	STRPU_14524
OG0001305	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351	STRPU_20309
OG0001306	ORYLA06638, ORYLA13454	STRPU_19063
OG0001308	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817	STRPU_04711
OG0001309	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422	STRPU_25014, STRPU_25016
OG0001310	ORYLA10760	STRPU_21314
OG0001310	ORYLA12263	STRPU_15962, STRPU_00518
OG0001311	ORYLA02079, ORYLA06081	STRPU_10949
OG0001311	ORYLA06033, ORYLA01860	STRPU_00838, STRPU_14082
OG0001312	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134	STRPU_18010, STRPU_24489, STRPU_17750
OG0001315	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636	STRPU_08079
OG0001316	ORYLA12796, ORYLA09110, ORYLA01031	STRPU_15726
OG0001317	ORYLA11270	STRPU_23522
OG0001317	ORYLA18001	STRPU_17298, STRPU_17302
OG0001318	ORYLA08255	STRPU_12148, STRPU_12116
OG0001318	ORYLA09731	STRPU_17591
OG0001319	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481	STRPU_06818
OG0001320	ORYLA11905	STRPU_21063
OG0001321	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093	STRPU_22556
OG0001322	ORYLA12031	STRPU_12583
OG0001322	ORYLA03496	STRPU_21322
OG0001324	ORYLA08370	STRPU_25173
OG0001326	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758	STRPU_10219
OG0001327	ORYLA15316	STRPU_24460
OG0001327	ORYLA11280, ORYLA14397	STRPU_23965, STRPU_23941
OG0001329	ORYLA10954, ORYLA14747	STRPU_23801
OG0001330	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273	STRPU_14416, STRPU_14419, STRPU_14445
OG0001331	ORYLA00931, ORYLA03956	STRPU_10147, STRPU_10085, STRPU_10148
OG0001332	ORYLA07497	STRPU_19163
OG0001333	ORYLA17399, ORYLA07772	STRPU_12708
OG0001337	ORYLA02348, ORYLA17664, ORYLA06931	STRPU_19080
OG0001339	ORYLA07865	STRPU_10027
OG0001341	ORYLA19403	STRPU_22449
OG0001344	ORYLA02700	STRPU_04822, STRPU_00738
OG0001345	ORYLA15535	STRPU_23708
OG0001348	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010	STRPU_06494
OG0001350	ORYLA06653	STRPU_00173, STRPU_18483, STRPU_18539
OG0001351	ORYLA04330	STRPU_05960
OG0001351	ORYLA09616, ORYLA08732	STRPU_05959
OG0001352	ORYLA17415, ORYLA09343, ORYLA14143	STRPU_08735, STRPU_01435
OG0001353	ORYLA11826	STRPU_21554
OG0001353	ORYLA06297, ORYLA20269	STRPU_00577, STRPU_07545
OG0001354	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236	STRPU_18322, STRPU_01125
OG0001355	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331	STRPU_09877
OG0001356	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052	STRPU_23614
OG0001357	ORYLA07719, ORYLA10513, ORYLA03046	STRPU_20969
OG0001358	ORYLA11553	STRPU_17593, STRPU_17592
OG0001359	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730	STRPU_26859
OG0001360	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396	STRPU_04909
OG0001361	ORYLA12083, ORYLA10943	STRPU_11678
OG0001363	ORYLA06964, ORYLA02934	STRPU_20296
OG0001364	ORYLA07287, ORYLA06962	STRPU_10674, STRPU_00565
OG0001365	ORYLA09935, ORYLA07169, ORYLA00431	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633, STRPU_05637, STRPU_05578
OG0001367	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559	STRPU_24795
OG0001368	ORYLA04793, ORYLA11335, ORYLA10470	STRPU_21464
OG0001369	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398	STRPU_23738
OG0001370	ORYLA12598, ORYLA14966	STRPU_22194
OG0001370	ORYLA18543	STRPU_15723
OG0001371	ORYLA00720	STRPU_08143, STRPU_02082, STRPU_09113
OG0001372	ORYLA13141	STRPU_19138
OG0001373	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770	STRPU_08670
OG0001374	ORYLA12417, ORYLA12418	STRPU_22804, STRPU_01963
OG0001375	ORYLA11959, ORYLA01972, ORYLA01971	STRPU_07355
OG0001376	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741	STRPU_03703
OG0001377	ORYLA07389, ORYLA04674	STRPU_10185
OG0001378	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326	STRPU_09539
OG0001379	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265	STRPU_06776, STRPU_06758
OG0001380	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371	STRPU_05457
OG0001381	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091	STRPU_27173, STRPU_27171
OG0001382	ORYLA16357	STRPU_12915
OG0001384	ORYLA08770, ORYLA03152, ORYLA09543	STRPU_06439
OG0001387	ORYLA15977	STRPU_24358
OG0001389	ORYLA12186, ORYLA07219, ORYLA20465	STRPU_05345
OG0001394	ORYLA01445	STRPU_05211
OG0001395	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821	STRPU_17938
OG0001397	ORYLA01225, ORYLA05017	STRPU_09545
OG0001397	ORYLA08172	STRPU_10313
OG0001399	ORYLA04243	STRPU_06787
OG0001399	ORYLA18690	STRPU_26081
OG0001400	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625	STRPU_01874, STRPU_25189
OG0001402	ORYLA17574, ORYLA03602	STRPU_02223, STRPU_15580
OG0001403	ORYLA17267	STRPU_14874, STRPU_14258
OG0001404	ORYLA20012	STRPU_10986, STRPU_00324
OG0001405	ORYLA12568, ORYLA05423	STRPU_25512
OG0001405	ORYLA07257	STRPU_02778
OG0001406	ORYLA13300, ORYLA07680, ORYLA01398	STRPU_06123
OG0001408	ORYLA02846, ORYLA00579, ORYLA08954	STRPU_00756, STRPU_19811
OG0001409	ORYLA05905, ORYLA01929, ORYLA09977	STRPU_03382
OG0001410	ORYLA16518	STRPU_05515
OG0001410	ORYLA09213	STRPU_25411
OG0001411	ORYLA12881	STRPU_05251, STRPU_05267
OG0001412	ORYLA17594	STRPU_09369
OG0001413	ORYLA17782	STRPU_14983, STRPU_14952
OG0001414	ORYLA05226	STRPU_21522
OG0001414	ORYLA18972	STRPU_10366
OG0001415	ORYLA17926	STRPU_14239
OG0001416	ORYLA16022, ORYLA14442	STRPU_10614
OG0001417	ORYLA00545	STRPU_26260
OG0001418	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393	STRPU_01132, STRPU_01131, STRPU_18315
OG0001419	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533	STRPU_21660, STRPU_21725
OG0001420	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876	STRPU_20535
OG0001421	ORYLA11990, ORYLA11681	STRPU_20976
OG0001422	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888	STRPU_17021
OG0001423	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104	STRPU_20339
OG0001424	ORYLA13598	STRPU_22200
OG0001425	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328	STRPU_15993
OG0001427	ORYLA20270, ORYLA07026, ORYLA11867	STRPU_07408
OG0001428	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893	STRPU_11278, STRPU_11240
OG0001430	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625	STRPU_21288
OG0001431	ORYLA06418, ORYLA16444	STRPU_22263
OG0001432	ORYLA11304	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413
OG0001433	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137	STRPU_07230, STRPU_07255
OG0001434	ORYLA11926	STRPU_17872
OG0001436	ORYLA09342, ORYLA06774	STRPU_24142
OG0001437	ORYLA09273, ORYLA06548, ORYLA09274	STRPU_25775, STRPU_25792
OG0001440	ORYLA06607, ORYLA09297	STRPU_25215
OG0001441	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689	STRPU_07157
OG0001445	ORYLA18556, ORYLA03367, ORYLA03366	STRPU_16668, STRPU_16697
OG0001446	ORYLA03689	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307
OG0001447	ORYLA10401, ORYLA03364, ORYLA11793	STRPU_20657, STRPU_20658
OG0001449	ORYLA11305	STRPU_07648
OG0001449	ORYLA09746	STRPU_25089
OG0001451	ORYLA17593	STRPU_14371
OG0001451	ORYLA14632	STRPU_17131
OG0001452	ORYLA17672, ORYLA12044, ORYLA18698	STRPU_26368
OG0001453	ORYLA06111, ORYLA12155	STRPU_24736, STRPU_08563, STRPU_24734
OG0001454	ORYLA03869, ORYLA10714	STRPU_05150, STRPU_05074
OG0001455	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114	STRPU_18159
OG0001456	ORYLA10215	STRPU_27191, STRPU_27192, STRPU_27208
OG0001457	ORYLA05130, ORYLA01846, ORYLA05144, ORYLA02210, ORYLA05145	STRPU_07098
OG0001459	ORYLA16343	STRPU_12776, STRPU_02363
OG0001460	ORYLA02314	STRPU_04119, STRPU_06222, STRPU_06201
OG0001460	ORYLA08107, ORYLA05005	STRPU_04118
OG0001461	ORYLA19866	STRPU_23343
OG0001463	ORYLA12639, ORYLA12308	STRPU_25835, STRPU_25655, STRPU_25656
OG0001464	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378	STRPU_25177
OG0001465	ORYLA16128	STRPU_11188
OG0001466	ORYLA11704	STRPU_07749
OG0001466	ORYLA01209	STRPU_04674
OG0001467	ORYLA18147	STRPU_19577
OG0001467	ORYLA03144	STRPU_05130, STRPU_05054
OG0001468	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717	STRPU_25091
OG0001469	ORYLA05419	STRPU_17361, STRPU_17345
OG0001470	ORYLA03759	STRPU_02226, STRPU_15577
OG0001472	ORYLA05712	STRPU_27210, STRPU_27194
OG0001472	ORYLA15948	STRPU_25563, STRPU_00832
OG0001473	ORYLA00647, ORYLA16961, ORYLA16960	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879
OG0001474	ORYLA07769	STRPU_08774
OG0001475	ORYLA13842, ORYLA15634	STRPU_11303, STRPU_11319, STRPU_11092
OG0001476	ORYLA10593, ORYLA03172, ORYLA04062	STRPU_17798
OG0001478	ORYLA11904	STRPU_21182
OG0001478	ORYLA07755	STRPU_09284
OG0001479	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932	STRPU_19441
OG0001480	ORYLA01857, ORYLA05529, ORYLA05528	STRPU_24164
OG0001481	ORYLA08452	STRPU_20434
OG0001481	ORYLA11569, ORYLA10733, ORYLA11881	STRPU_20432
OG0001484	ORYLA18741, ORYLA15816, ORYLA13829, ORYLA13710	STRPU_13892, STRPU_23212, STRPU_23225
OG0001485	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318	STRPU_26365
OG0001486	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057	STRPU_11997, STRPU_01663
OG0001487	ORYLA15269, ORYLA05370, ORYLA02156	STRPU_26331
OG0001489	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145	STRPU_18782
OG0001490	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495	STRPU_20507
OG0001492	ORYLA16834, ORYLA17613	STRPU_14187
OG0001493	ORYLA08069, ORYLA05112	STRPU_04271
OG0001495	ORYLA20241	STRPU_23172
OG0001496	ORYLA01505	STRPU_09305, STRPU_09648, STRPU_09646
OG0001500	ORYLA07552, ORYLA09604	STRPU_06633
OG0001501	ORYLA10661, ORYLA10605	STRPU_21031
OG0001502	ORYLA18248, ORYLA18648	STRPU_12987
OG0001502	ORYLA17055	STRPU_08256
OG0001503	ORYLA13177	STRPU_26383
OG0001503	ORYLA17046, ORYLA17047	STRPU_08277
OG0001504	ORYLA15456	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973
OG0001505	ORYLA08833, ORYLA07422	STRPU_11360
OG0001506	ORYLA07141, ORYLA16222	STRPU_11331
OG0001507	ORYLA10103, ORYLA04138	STRPU_21330
OG0001508	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350	STRPU_12972
OG0001509	ORYLA12274, ORYLA03612	STRPU_06444
OG0001510	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247	STRPU_19269
OG0001511	ORYLA03620, ORYLA06342, ORYLA07444	STRPU_06130
OG0001513	ORYLA09815, ORYLA12242, ORYLA15965	STRPU_23242
OG0001515	ORYLA04533, ORYLA17572	STRPU_15320, STRPU_15319
OG0001517	ORYLA17447, ORYLA08991	STRPU_19850, STRPU_23529
OG0001518	ORYLA06952, ORYLA20178	STRPU_07114
OG0001520	ORYLA02116, ORYLA11477	STRPU_24561
OG0001521	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177	STRPU_26866
OG0001523	ORYLA11194, ORYLA15086	STRPU_12314
OG0001524	ORYLA00012, ORYLA05046	STRPU_10326
OG0001524	ORYLA12443	STRPU_25252
OG0001525	ORYLA17631	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037
OG0001526	ORYLA17247, ORYLA02495, ORYLA16611	STRPU_20380
OG0001527	ORYLA02867	STRPU_14392
OG0001527	ORYLA20388, ORYLA20389	STRPU_25264
OG0001528	ORYLA07415, ORYLA09313, ORYLA06618	STRPU_10769
OG0001529	ORYLA13719, ORYLA14481	STRPU_00143
OG0001531	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926	STRPU_10272
OG0001532	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344	STRPU_10950
OG0001533	ORYLA09911, ORYLA08628, ORYLA09442	STRPU_24952
OG0001534	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726	STRPU_08320, STRPU_08319
OG0001536	ORYLA02265	STRPU_21047
OG0001538	ORYLA05212	STRPU_12441, STRPU_12432
OG0001545	ORYLA02532, ORYLA14957, ORYLA05722	STRPU_27363
OG0001546	ORYLA05229	STRPU_20460
OG0001549	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679	STRPU_24400
OG0001550	ORYLA06718, ORYLA09149	STRPU_21280, STRPU_20475
OG0001551	ORYLA10506, ORYLA10505	STRPU_21860, STRPU_21899, STRPU_21891
OG0001552	ORYLA13846	STRPU_22979
OG0001553	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887	STRPU_04052
OG0001554	ORYLA04069, ORYLA07551	STRPU_02015, STRPU_16951
OG0001557	ORYLA12490	STRPU_12321
OG0001557	ORYLA14586	STRPU_23129
OG0001558	ORYLA02757, ORYLA18032, ORYLA19384	STRPU_20040
OG0001559	ORYLA10089, ORYLA11639, ORYLA04343	STRPU_21439
OG0001560	ORYLA18790, ORYLA13615, ORYLA18890	STRPU_22041
OG0001561	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938	STRPU_22097
OG0001562	ORYLA10013	STRPU_10858, STRPU_10839
OG0001564	ORYLA13495, ORYLA03594, ORYLA01019	STRPU_06537, STRPU_06563
OG0001565	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237	STRPU_03587, STRPU_03523, STRPU_03586
OG0001566	ORYLA11891, ORYLA13548	STRPU_17707
OG0001567	ORYLA13058, ORYLA06494	STRPU_14545, STRPU_14538
OG0001568	ORYLA17084	STRPU_08839, STRPU_00977
OG0001569	ORYLA12265, ORYLA09574, ORYLA00969	STRPU_06491, STRPU_06672
OG0001570	ORYLA03800	STRPU_25866
OG0001571	ORYLA03433	STRPU_03649, STRPU_03634
OG0001572	ORYLA04283	STRPU_17033, STRPU_01799
OG0001572	ORYLA15272	STRPU_25872
OG0001573	ORYLA20104, ORYLA02801	STRPU_18175
OG0001574	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807	STRPU_09295
OG0001575	ORYLA17836	STRPU_23849, STRPU_23815
OG0001576	ORYLA02374, ORYLA12205	STRPU_26967
OG0001578	ORYLA17727, ORYLA00011	STRPU_09755, STRPU_09711
OG0001579	ORYLA07879	STRPU_04737, STRPU_04730, STRPU_04736
OG0001580	ORYLA14282, ORYLA15951, ORYLA12668	STRPU_25493
OG0001581	ORYLA10772	STRPU_21852, STRPU_21108
OG0001582	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772	STRPU_15059
OG0001583	ORYLA20413, ORYLA00738, ORYLA05062	STRPU_09827
OG0001584	ORYLA13120	STRPU_06055
OG0001589	ORYLA16530	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159
OG0001590	ORYLA12337	STRPU_17388, STRPU_26879
OG0001592	ORYLA14815, ORYLA12423, ORYLA01973	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555
OG0001593	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620	STRPU_22521
OG0001596	ORYLA16032	STRPU_23283
OG0001597	ORYLA18712	STRPU_14448, STRPU_14431
OG0001597	ORYLA20326	STRPU_15998
OG0001599	ORYLA16526, ORYLA16525, ORYLA16314	STRPU_08993
OG0001600	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480	STRPU_07559, STRPU_00590
OG0001601	ORYLA06215, ORYLA12097	STRPU_09446, STRPU_01170, STRPU_09800, STRPU_01037, STRPU_16501, STRPU_10316, STRPU_07134, STRPU_09041, STRPU_00374, STRPU_24759, STRPU_04746, STRPU_07522, STRPU_16198, STRPU_23967, STRPU_11200, STRPU_21470, STRPU_04425, STRPU_10282, STRPU_09360, STRPU_16540, STRPU_25966, STRPU_15454, STRPU_13859, STRPU_15615, STRPU_25833, STRPU_13924, STRPU_13614, STRPU_20414, STRPU_00167
OG0001604	ORYLA07645	STRPU_20664
OG0001604	ORYLA03242	STRPU_14571
OG0001605	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098	STRPU_25478, STRPU_12565
OG0001606	ORYLA02818, ORYLA02816	STRPU_00806, STRPU_25539
OG0001606	ORYLA08120	STRPU_09537
OG0001608	ORYLA06019, ORYLA15351	STRPU_25716, STRPU_25698
OG0001609	ORYLA09645	STRPU_06891
OG0001609	ORYLA14062	STRPU_23497
OG0001610	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728	STRPU_24471
OG0001611	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043	STRPU_20967
OG0001612	ORYLA05310	STRPU_17129
OG0001614	ORYLA06852	STRPU_27003
OG0001614	ORYLA00725	STRPU_00963, STRPU_08858
OG0001615	ORYLA15214, ORYLA11232	STRPU_12203
OG0001617	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860	STRPU_23604
OG0001620	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474	STRPU_19915
OG0001621	ORYLA16707, ORYLA16984, ORYLA07730	STRPU_05699
OG0001622	ORYLA04887, ORYLA04886, ORYLA17634	STRPU_09518
OG0001624	ORYLA16062, ORYLA11784, ORYLA15861	STRPU_24187, STRPU_01112
OG0001627	ORYLA03953, ORYLA10776	STRPU_09510
OG0001628	ORYLA04697	STRPU_20435
OG0001632	ORYLA13672, ORYLA19419, ORYLA19418	STRPU_23809, STRPU_23843
OG0001634	ORYLA02609	STRPU_20042
OG0001634	ORYLA12522, ORYLA03396	STRPU_21767, STRPU_21703
OG0001635	ORYLA01259, ORYLA08815	STRPU_05304
OG0001636	ORYLA19951	STRPU_26253
OG0001638	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381	STRPU_14215
OG0001639	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981	STRPU_26515
OG0001640	ORYLA14203	STRPU_22717, STRPU_00700
OG0001641	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223	STRPU_24984
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	STRPU_21824
OG0001643	ORYLA03825, ORYLA03280	STRPU_03592, STRPU_03527
OG0001644	ORYLA05371	STRPU_07026
OG0001651	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543	STRPU_04788
OG0001652	ORYLA10454	STRPU_21641, STRPU_00295, STRPU_00191
