Orthogroup	ORYLA	APOSC_ok
OG0001653	ORYLA17508, ORYLA02619	APOSC_08321
OG0001654	ORYLA05273, ORYLA18745	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447
OG0001655	ORYLA07526, ORYLA08529, ORYLA07560	APOSC_19955
OG0001656	ORYLA03191, ORYLA16457	APOSC_15673
OG0001657	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511	APOSC_20037
OG0001659	ORYLA05429, ORYLA10579	APOSC_04193, APOSC_04192
OG0001660	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222	APOSC_25851
OG0001661	ORYLA09181	APOSC_05078
OG0001661	ORYLA09179	APOSC_19581
OG0001662	ORYLA03581	APOSC_03197
OG0001662	ORYLA03609, ORYLA17855	APOSC_24638
OG0001663	ORYLA16035	APOSC_14512, APOSC_14513, APOSC_19966, APOSC_00664
OG0001665	ORYLA17183	APOSC_03053
OG0001665	ORYLA00789	APOSC_26736
OG0001666	ORYLA08798	APOSC_19309, APOSC_18453, APOSC_20901
OG0001667	ORYLA20066, ORYLA06157, ORYLA15447	APOSC_19485
OG0001668	ORYLA18819	APOSC_25820
OG0001671	ORYLA14195, ORYLA15872	APOSC_20652
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	APOSC_09103, APOSC_09104
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	APOSC_21746
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	APOSC_13291
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	APOSC_00269, APOSC_15910
OG0001676	ORYLA18322	APOSC_11977
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	APOSC_18551
OG0001677	ORYLA17546	APOSC_19672
OG0001678	ORYLA06156, ORYLA02076, ORYLA20082	APOSC_15018
OG0001682	ORYLA08622	APOSC_27126, APOSC_27124, APOSC_27125
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	APOSC_24984
OG0001684	ORYLA06104, ORYLA13071	APOSC_05984, APOSC_05985
OG0001685	ORYLA01166, ORYLA00356	APOSC_03873
OG0001686	ORYLA00739	APOSC_20706
OG0001687	ORYLA04791, ORYLA04792	APOSC_25333, APOSC_09970, APOSC_10763
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	APOSC_10916
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	APOSC_15449
OG0001691	ORYLA08257	APOSC_09746
OG0001691	ORYLA17862	APOSC_09745, APOSC_09749, APOSC_09748
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	APOSC_14941
OG0001694	ORYLA18983, ORYLA20142, ORYLA13856	APOSC_00545
OG0001696	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974	APOSC_26728, APOSC_11197
OG0001703	ORYLA15210	APOSC_20355, APOSC_14646, APOSC_20391, APOSC_06643, APOSC_07921
OG0001704	ORYLA20149, ORYLA20150	APOSC_20746, APOSC_00421
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	APOSC_11809, APOSC_11808
OG0001707	ORYLA07066, ORYLA11811	APOSC_26684
OG0001708	ORYLA09131, ORYLA09132, ORYLA01086	APOSC_07420
OG0001709	ORYLA13292, ORYLA03908	APOSC_04296, APOSC_04297, APOSC_04295, APOSC_19317
OG0001710	ORYLA15328, ORYLA10837, ORYLA15921	APOSC_13811
OG0001711	ORYLA07542, ORYLA05249, ORYLA10094	APOSC_08529
OG0001712	ORYLA00426, ORYLA17941, ORYLA17942	APOSC_02404
OG0001713	ORYLA03803	APOSC_19043
OG0001713	ORYLA15056	APOSC_26360
OG0001714	ORYLA16824	APOSC_05609
OG0001714	ORYLA04974, ORYLA00085	APOSC_27772
OG0001715	ORYLA11049, ORYLA11048	APOSC_17363
OG0001717	ORYLA08858	APOSC_21022
OG0001717	ORYLA19882	APOSC_19826
OG0001718	ORYLA10678	APOSC_01586
OG0001720	ORYLA03696, ORYLA01111, ORYLA17602	APOSC_02735
OG0001721	ORYLA10588, ORYLA10236	APOSC_23771
OG0001723	ORYLA00996, ORYLA03930, ORYLA13525	APOSC_21374
OG0001724	ORYLA11809, ORYLA10380	APOSC_17946
OG0001725	ORYLA04457, ORYLA08083	APOSC_21122, APOSC_21121
OG0001726	ORYLA03053, ORYLA10084	APOSC_03226
OG0001727	ORYLA03405, ORYLA10153, ORYLA05228	APOSC_18118
OG0001728	ORYLA12189, ORYLA17408	APOSC_21719
OG0001729	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135	APOSC_16535
OG0001730	ORYLA13643, ORYLA07155, ORYLA12919	APOSC_18068, APOSC_18069
OG0001731	ORYLA14034, ORYLA15987, ORYLA11128	APOSC_12384
OG0001732	ORYLA09571	APOSC_07953
OG0001733	ORYLA07298, ORYLA10783	APOSC_23430, APOSC_24440, APOSC_23429
OG0001735	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851	APOSC_28608
OG0001736	ORYLA12393, ORYLA08854	APOSC_19300
OG0001737	ORYLA09451, ORYLA10634	APOSC_05684
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090	APOSC_01320
OG0001739	ORYLA10963, ORYLA18962	APOSC_04485
OG0001740	ORYLA15985, ORYLA12361, ORYLA10944	APOSC_10598
OG0001743	ORYLA02460, ORYLA18019	APOSC_24356
OG0001744	ORYLA09194, ORYLA09763, ORYLA08558, ORYLA15746	APOSC_15916
OG0001746	ORYLA19988, ORYLA14699	APOSC_21933
OG0001747	ORYLA08806, ORYLA03619	APOSC_26846
OG0001748	ORYLA17755	APOSC_01934
OG0001751	ORYLA01215	APOSC_12376, APOSC_12377
OG0001752	ORYLA13620, ORYLA12406	APOSC_04409, APOSC_04410
OG0001754	ORYLA07269, ORYLA05313, ORYLA17472	APOSC_02170
OG0001755	ORYLA15127	APOSC_20267
OG0001756	ORYLA00755	APOSC_02548
OG0001756	ORYLA17359	APOSC_08277
OG0001757	ORYLA11442, ORYLA10659	APOSC_19638, APOSC_19639, APOSC_19637
OG0001758	ORYLA03238, ORYLA03239	APOSC_09164, APOSC_17525
OG0001760	ORYLA11294	APOSC_18230, APOSC_18231, APOSC_26933
OG0001768	ORYLA20282	APOSC_09186
OG0001768	ORYLA17484, ORYLA06842	APOSC_17892
OG0001769	ORYLA08055	APOSC_25926
OG0001769	ORYLA10120	APOSC_03841
OG0001770	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466	APOSC_21836, APOSC_21835
OG0001772	ORYLA10773	APOSC_23516, APOSC_23515
OG0001773	ORYLA19706	APOSC_12206, APOSC_11482
OG0001774	ORYLA14081	APOSC_20306
OG0001774	ORYLA16202, ORYLA15721	APOSC_14597
OG0001775	ORYLA13002, ORYLA06854	APOSC_26681, APOSC_26577
OG0001778	ORYLA07489, ORYLA06734	APOSC_15463, APOSC_15462
OG0001780	ORYLA17927	APOSC_18675
OG0001781	ORYLA08227	APOSC_12405
OG0001781	ORYLA06078	APOSC_25815
OG0001782	ORYLA18054	APOSC_24182
OG0001782	ORYLA19932	APOSC_15653
OG0001783	ORYLA07986, ORYLA00232	APOSC_07401
OG0001785	ORYLA09491	APOSC_05920
OG0001787	ORYLA19846, ORYLA10342, ORYLA10343	APOSC_00374
OG0001788	ORYLA11479	APOSC_26958
OG0001788	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732	APOSC_12912
OG0001789	ORYLA02324, ORYLA04307	APOSC_28424, APOSC_28423
OG0001790	ORYLA05921	APOSC_02096
OG0001792	ORYLA13176	APOSC_10659
OG0001793	ORYLA05421, ORYLA01681	APOSC_11265
OG0001793	ORYLA19142	APOSC_12984
OG0001794	ORYLA15320, ORYLA11150	APOSC_11754
OG0001798	ORYLA13003, ORYLA14657	APOSC_22877, APOSC_16632
OG0001799	ORYLA03255, ORYLA17548, ORYLA02347	APOSC_18784
OG0001800	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948	APOSC_07734
OG0001801	ORYLA18818, ORYLA12359, ORYLA14693, ORYLA10921, ORYLA15401, ORYLA16232	APOSC_13558
OG0001803	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796	APOSC_06963, APOSC_23320
OG0001804	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762	APOSC_17841
OG0001805	ORYLA10965, ORYLA12084	APOSC_14981
OG0001806	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682	APOSC_02173
OG0001807	ORYLA05933, ORYLA16459	APOSC_17157, APOSC_17156
OG0001808	ORYLA17292, ORYLA13236	APOSC_21460
OG0001809	ORYLA10311, ORYLA13183	APOSC_18192
OG0001810	ORYLA06154, ORYLA08632	APOSC_01275, APOSC_17059
OG0001811	ORYLA14363	APOSC_12495, APOSC_02839, APOSC_24756, APOSC_19380
OG0001812	ORYLA03723	APOSC_02813, APOSC_20651, APOSC_20650, APOSC_17159, APOSC_17160, APOSC_08109
OG0001813	ORYLA12935, ORYLA10326, ORYLA02444, ORYLA14644, ORYLA12037	APOSC_04662
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	APOSC_06810
OG0001816	ORYLA02394	APOSC_20034, APOSC_13559
OG0001817	ORYLA08003, ORYLA16327, ORYLA08302, ORYLA15458, ORYLA01870	APOSC_02897
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594
OG0001819	ORYLA05649, ORYLA09809	APOSC_10403
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	APOSC_05874
OG0001821	ORYLA00628	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524
OG0001822	ORYLA18184, ORYLA11193	APOSC_02285
OG0001823	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491	APOSC_21506
OG0001823	ORYLA14969	APOSC_02856
OG0001825	ORYLA02212, ORYLA05146	APOSC_10436
OG0001826	ORYLA03516, ORYLA06910, ORYLA01354	APOSC_12940
OG0001827	ORYLA02464	APOSC_01013
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	APOSC_07372
OG0001830	ORYLA07064, ORYLA11486, ORYLA10821	APOSC_05587
OG0001831	ORYLA08008, ORYLA00245, ORYLA16802	APOSC_23596
OG0001832	ORYLA07968	APOSC_14000
OG0001834	ORYLA08750, ORYLA09292	APOSC_01951
OG0001838	ORYLA02811, ORYLA16785	APOSC_24436, APOSC_18027, APOSC_02000
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	APOSC_12218
OG0001848	ORYLA08901	APOSC_13758
OG0001848	ORYLA07830	APOSC_27924
OG0001849	ORYLA14379	APOSC_12413, APOSC_12414
OG0001849	ORYLA16183	APOSC_13748
OG0001851	ORYLA01760	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047
OG0001852	ORYLA18631, ORYLA13708	APOSC_08845
OG0001853	ORYLA05669, ORYLA16087	APOSC_26386, APOSC_12727
OG0001854	ORYLA16103	APOSC_13434, APOSC_13433
OG0001856	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796	APOSC_27477, APOSC_27475, APOSC_27474, APOSC_27476, APOSC_27473
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	APOSC_18896
OG0001858	ORYLA18116, ORYLA02339	APOSC_14841
OG0001859	ORYLA10626	APOSC_24401, APOSC_28844, APOSC_13507
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	APOSC_00024
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	APOSC_12878, APOSC_12877
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	APOSC_27858
OG0001866	ORYLA04054	APOSC_28307
OG0001867	ORYLA16710, ORYLA07816	APOSC_02450
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355
OG0001869	ORYLA15633, ORYLA15632	APOSC_08609
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	APOSC_28584, APOSC_28583
OG0001871	ORYLA03159, ORYLA01450	APOSC_05233
OG0001873	ORYLA10266	APOSC_24589, APOSC_02615, APOSC_02614
OG0001874	ORYLA12280	APOSC_27397
OG0001875	ORYLA06827	APOSC_28674
OG0001875	ORYLA10648	APOSC_02272
OG0001876	ORYLA11984, ORYLA10386	APOSC_01394
OG0001877	ORYLA10467, ORYLA19662, ORYLA05195, ORYLA11760	APOSC_00171
OG0001878	ORYLA03187, ORYLA04029, ORYLA00382	APOSC_07100
OG0001879	ORYLA17628	APOSC_04307
OG0001879	ORYLA07746, ORYLA16998	APOSC_23988
OG0001881	ORYLA10831, ORYLA14617, ORYLA12349, ORYLA14230	APOSC_14037
OG0001882	ORYLA16431, ORYLA07846, ORYLA12733	APOSC_05527, APOSC_20571
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	APOSC_24533
OG0001884	ORYLA09005, ORYLA16174	APOSC_19753
OG0001886	ORYLA02452, ORYLA13546	APOSC_24954
OG0001887	ORYLA01242, ORYLA03917, ORYLA03916, ORYLA09506, ORYLA12286, ORYLA01263	APOSC_12244
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	APOSC_07984, APOSC_23028
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	APOSC_08626
OG0001892	ORYLA09393, ORYLA18474	APOSC_04212
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	APOSC_28513, APOSC_28512
OG0001894	ORYLA00188, ORYLA04952	APOSC_00243, APOSC_00244
OG0001895	ORYLA06292	APOSC_15357
OG0001896	ORYLA02843, ORYLA13583	APOSC_29153, APOSC_29152, APOSC_29154
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	APOSC_27280, APOSC_27281, APOSC_27279
OG0001898	ORYLA10133	APOSC_22780
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	APOSC_20089
OG0001900	ORYLA03382	APOSC_09065, APOSC_09064, APOSC_09066
OG0001901	ORYLA19871, ORYLA00531	APOSC_00350
OG0001901	ORYLA04049, ORYLA03177	APOSC_00351
OG0001903	ORYLA12493	APOSC_14862, APOSC_01387
OG0001913	ORYLA14825	APOSC_27752, APOSC_27753, APOSC_27754
OG0001914	ORYLA18385	APOSC_13874
OG0001915	ORYLA08820	APOSC_20247, APOSC_07947
OG0001916	ORYLA10085	APOSC_23888
OG0001916	ORYLA03497	APOSC_24601
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173	APOSC_15433
OG0001918	ORYLA09784	APOSC_27914
OG0001918	ORYLA08701	APOSC_18647
OG0001919	ORYLA04980	APOSC_05472
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	APOSC_09651
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	APOSC_14990
OG0001926	ORYLA13070	APOSC_03347
OG0001927	ORYLA08938	APOSC_05723, APOSC_05724
OG0001928	ORYLA11732	APOSC_05354
OG0001929	ORYLA03435	APOSC_14775
OG0001930	ORYLA15114	APOSC_03335
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	APOSC_17044, APOSC_21184
OG0001933	ORYLA15209	APOSC_06683
OG0001934	ORYLA08036, ORYLA00282	APOSC_08263
OG0001935	ORYLA18787	APOSC_26841
OG0001935	ORYLA00761	APOSC_11624
OG0001936	ORYLA01273	APOSC_02394
OG0001937	ORYLA09440	APOSC_00483
OG0001938	ORYLA15232	APOSC_25351, APOSC_25350
OG0001940	ORYLA01114	APOSC_14288, APOSC_14537, APOSC_10863, APOSC_14287
OG0001941	ORYLA08692, ORYLA05645	APOSC_09255
OG0001942	ORYLA10739, ORYLA11423, ORYLA19309	APOSC_19419, APOSC_19418, APOSC_19420
OG0001943	ORYLA09186, ORYLA14459	APOSC_02483
OG0001944	ORYLA05202	APOSC_27600, APOSC_27602, APOSC_27601
OG0001945	ORYLA09525, ORYLA11810, ORYLA09524	APOSC_02753
OG0001946	ORYLA01190, ORYLA00388	APOSC_00484
OG0001947	ORYLA20143, ORYLA13857, ORYLA14712, ORYLA14713	APOSC_08756, APOSC_08755
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	APOSC_15727, APOSC_25491
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	APOSC_01974, APOSC_01975
OG0001950	ORYLA17110, ORYLA00253, ORYLA02809	APOSC_01274
OG0001951	ORYLA15974, ORYLA14012, ORYLA08588	APOSC_14703
OG0001952	ORYLA11490, ORYLA10687	APOSC_22985
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	APOSC_21413
OG0001956	ORYLA02986	APOSC_19003
OG0001957	ORYLA03697, ORYLA17589	APOSC_20113
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	APOSC_19898
OG0001959	ORYLA03905, ORYLA09549, ORYLA01399, ORYLA02549	APOSC_08518
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	APOSC_07087, APOSC_07086
OG0001962	ORYLA17817, ORYLA08696, ORYLA01938	APOSC_22007, APOSC_22008, APOSC_22006, APOSC_22009
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	APOSC_19972
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	APOSC_19437
OG0001966	ORYLA13409	APOSC_00471, APOSC_23471
OG0001967	ORYLA13240	APOSC_03230
OG0001968	ORYLA20184	APOSC_28315
OG0001969	ORYLA02957, ORYLA10224, ORYLA13366	APOSC_03017, APOSC_04453
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	APOSC_11314, APOSC_11315
OG0001972	ORYLA07140, ORYLA18968	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262
OG0001974	ORYLA00129, ORYLA16894	APOSC_06743, APOSC_06742, APOSC_06745
OG0001976	ORYLA12324, ORYLA14826, ORYLA15800, ORYLA11146, ORYLA11147	APOSC_06213, APOSC_06212
OG0001985	ORYLA02342, ORYLA17543, ORYLA03606	APOSC_05664
OG0001987	ORYLA17828, ORYLA02686, ORYLA16381	APOSC_11764
OG0001988	ORYLA20366	APOSC_25583, APOSC_25582
OG0001989	ORYLA11129, ORYLA15989	APOSC_18146, APOSC_17367
OG0001990	ORYLA15495	APOSC_12071
OG0001991	ORYLA15564, ORYLA13945	APOSC_01955
OG0001993	ORYLA00393, ORYLA01311, ORYLA00392	APOSC_17479
OG0001994	ORYLA17268, ORYLA04304	APOSC_27175, APOSC_00668, APOSC_00667
OG0001997	ORYLA10577, ORYLA10575	APOSC_07194, APOSC_07193, APOSC_11759
OG0001998	ORYLA01177, ORYLA08025, ORYLA08027, ORYLA08026	APOSC_15820
OG0001999	ORYLA19767	APOSC_11828
OG0001999	ORYLA12343	APOSC_24940
OG0002000	ORYLA13307	APOSC_03132
OG0002000	ORYLA17309	APOSC_22658
OG0002001	ORYLA15567, ORYLA13940	APOSC_06835
OG0002001	ORYLA16977	APOSC_29087
OG0002002	ORYLA12851, ORYLA04568	APOSC_04345, APOSC_07713, APOSC_03877
OG0002003	ORYLA05173, ORYLA03010, ORYLA10761	APOSC_24019
OG0002004	ORYLA05741, ORYLA18758	APOSC_17319
OG0002005	ORYLA15833, ORYLA05037, ORYLA17991	APOSC_01986
OG0002006	ORYLA16456, ORYLA05932	APOSC_27992, APOSC_20625
OG0002007	ORYLA07330, ORYLA04774, ORYLA08154	APOSC_21093
OG0002009	ORYLA03522	APOSC_02037, APOSC_02036
OG0002009	ORYLA03493	APOSC_22841, APOSC_18423, APOSC_02187
OG0002011	ORYLA14252, ORYLA08974	APOSC_29016, APOSC_14058
OG0002012	ORYLA17569	APOSC_20831, APOSC_27006, APOSC_13623
OG0002013	ORYLA04479	APOSC_00249
OG0002014	ORYLA14168, ORYLA14071	APOSC_11193
OG0002016	ORYLA18158, ORYLA02797, ORYLA01204	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817
OG0002017	ORYLA15641, ORYLA05877, ORYLA03796	APOSC_13008, APOSC_13007
OG0002018	ORYLA00465, ORYLA12251, ORYLA04592, ORYLA03922	APOSC_08429
OG0002019	ORYLA06431, ORYLA10287, ORYLA16491, ORYLA09797	APOSC_01883, APOSC_01885, APOSC_01882, APOSC_01884
OG0002020	ORYLA04953, ORYLA00190	APOSC_19698, APOSC_19699
OG0002023	ORYLA03045, ORYLA11683	APOSC_28036
OG0002024	ORYLA13451, ORYLA02868	APOSC_11891
OG0002026	ORYLA01226, ORYLA01227, ORYLA08399	APOSC_06220, APOSC_15641
OG0002027	ORYLA03151, ORYLA10207	APOSC_06267
OG0002028	ORYLA19659	APOSC_01287
OG0002029	ORYLA08789, ORYLA09405	APOSC_06710, APOSC_06711
OG0002030	ORYLA13238, ORYLA16563, ORYLA13082, ORYLA02733, ORYLA17296	APOSC_21946
OG0002031	ORYLA16339, ORYLA05708	APOSC_24523
OG0002032	ORYLA03665	APOSC_00301
OG0002035	ORYLA06666, ORYLA17470	APOSC_26954
OG0002036	ORYLA03829	APOSC_24328
OG0002037	ORYLA08894, ORYLA19594, ORYLA08405	APOSC_17803
OG0002038	ORYLA06362, ORYLA06107, ORYLA18130	APOSC_11154
OG0002039	ORYLA01394, ORYLA05279, ORYLA12787	APOSC_12963, APOSC_12962
OG0002042	ORYLA12509, ORYLA12508	APOSC_25585, APOSC_23059, APOSC_23060
OG0002043	ORYLA01939, ORYLA09238	APOSC_16723, APOSC_16722
OG0002044	ORYLA20157, ORYLA15884	APOSC_21213, APOSC_21215, APOSC_21214
OG0002057	ORYLA17454	APOSC_04400
OG0002059	ORYLA00052, ORYLA13405	APOSC_11900
OG0002060	ORYLA10763, ORYLA10764, ORYLA00769, ORYLA04853	APOSC_01592
OG0002061	ORYLA02790	APOSC_19481
OG0002062	ORYLA14663, ORYLA12126, ORYLA13654	APOSC_08611, APOSC_08610
OG0002063	ORYLA17285	APOSC_06813
OG0002063	ORYLA04871	APOSC_01004
OG0002064	ORYLA12527	APOSC_19256
OG0002064	ORYLA10068	APOSC_28531
OG0002065	ORYLA13441	APOSC_23305
OG0002066	ORYLA11678, ORYLA01862, ORYLA06515	APOSC_24370
OG0002067	ORYLA16258	APOSC_27713
OG0002068	ORYLA10239, ORYLA11836	APOSC_06295
OG0002069	ORYLA14291, ORYLA20009	APOSC_01667
OG0002070	ORYLA00580, ORYLA13305, ORYLA02738	APOSC_15208, APOSC_15209
OG0002071	ORYLA18282, ORYLA03245	APOSC_24092
OG0002072	ORYLA16858, ORYLA07989	APOSC_21314
OG0002073	ORYLA10798	APOSC_01747
OG0002075	ORYLA08142, ORYLA05161, ORYLA11392, ORYLA02942	APOSC_25927
OG0002076	ORYLA18898, ORYLA01759, ORYLA06069	APOSC_18963, APOSC_18964
OG0002077	ORYLA00208, ORYLA09024, ORYLA09025	APOSC_09477
OG0002078	ORYLA16744, ORYLA00157, ORYLA07778	APOSC_28182, APOSC_28181
OG0002080	ORYLA17616, ORYLA04310	APOSC_01291
OG0002081	ORYLA09511	APOSC_27177, APOSC_27178
OG0002084	ORYLA08353, ORYLA04731, ORYLA07268	APOSC_14942, APOSC_01681
OG0002086	ORYLA12184, ORYLA13031	APOSC_24869
OG0002087	ORYLA19239	APOSC_01971, APOSC_01970, APOSC_22480
OG0002088	ORYLA19280	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818
OG0002090	ORYLA16730	APOSC_06255
OG0002091	ORYLA03356, ORYLA17411	APOSC_10959
OG0002093	ORYLA15674	APOSC_18156
OG0002094	ORYLA13770	APOSC_18728
OG0002097	ORYLA06823, ORYLA04159, ORYLA09040	APOSC_25092
OG0002098	ORYLA03230, ORYLA18487, ORYLA04268, ORYLA04270, ORYLA04267, ORYLA04269, ORYLA18194, ORYLA18193, ORYLA18195	APOSC_21155
OG0002100	ORYLA03546, ORYLA04555, ORYLA07930, ORYLA16242	APOSC_06506
OG0002102	ORYLA13490, ORYLA06940, ORYLA04110	APOSC_23663, APOSC_16506
OG0002103	ORYLA01062	APOSC_03682
OG0002104	ORYLA14297, ORYLA13358, ORYLA07573, ORYLA12654	APOSC_05584, APOSC_05585, APOSC_08506
OG0002107	ORYLA08119	APOSC_01103
OG0002108	ORYLA04701	APOSC_26646
OG0002124	ORYLA00223	APOSC_05097
OG0002125	ORYLA18986	APOSC_25900
OG0002127	ORYLA12893, ORYLA06947	APOSC_15300, APOSC_22084
OG0002128	ORYLA09521, ORYLA00986	APOSC_17291
OG0002129	ORYLA03138, ORYLA04298, ORYLA00458, ORYLA07250	APOSC_07872
OG0002131	ORYLA19717, ORYLA19718, ORYLA02406	APOSC_27598, APOSC_06286
OG0002134	ORYLA02151	APOSC_16778
OG0002135	ORYLA09373, ORYLA11870	APOSC_12432
OG0002137	ORYLA03326	APOSC_13036
OG0002138	ORYLA11124	APOSC_19073
OG0002139	ORYLA12543, ORYLA11644, ORYLA10453	APOSC_16450
OG0002140	ORYLA11736, ORYLA09094	APOSC_28534
OG0002141	ORYLA09502	APOSC_00470
OG0002142	ORYLA14648, ORYLA02614, ORYLA13014	APOSC_23696
OG0002144	ORYLA07925, ORYLA17412	APOSC_04499, APOSC_04500
OG0002145	ORYLA15097	APOSC_21735
OG0002146	ORYLA11113, ORYLA15028, ORYLA15530	APOSC_03650, APOSC_03649
OG0002148	ORYLA11951	APOSC_21542
OG0002148	ORYLA08140, ORYLA08139	APOSC_14322
OG0002149	ORYLA20057, ORYLA09288, ORYLA06612, ORYLA12379	APOSC_24811, APOSC_24810
OG0002150	ORYLA15117	APOSC_13902
OG0002151	ORYLA16673	APOSC_25685
OG0002155	ORYLA03984	APOSC_07285
OG0002155	ORYLA14329	APOSC_14112
OG0002156	ORYLA00171	APOSC_16118
OG0002157	ORYLA00558	APOSC_01994
OG0002158	ORYLA08985	APOSC_06903
OG0002159	ORYLA18204	APOSC_06194
OG0002160	ORYLA15473	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980
OG0002161	ORYLA05496, ORYLA08334, ORYLA09825	APOSC_27396
OG0002162	ORYLA06330, ORYLA12976, ORYLA12977, ORYLA02560	APOSC_22059, APOSC_08308
OG0002163	ORYLA11188, ORYLA14577, ORYLA11189, ORYLA14408	APOSC_07495
OG0002165	ORYLA01091	APOSC_01903
OG0002166	ORYLA02664, ORYLA17823, ORYLA04541	APOSC_08644
OG0002167	ORYLA02307, ORYLA04145	APOSC_07107, APOSC_07106
OG0002168	ORYLA02174	APOSC_02871
OG0002168	ORYLA13630	APOSC_28824
OG0002169	ORYLA08351, ORYLA08352	APOSC_17032
OG0002170	ORYLA05827	APOSC_05594
OG0002171	ORYLA14148, ORYLA15889	APOSC_14472, APOSC_14471
OG0002172	ORYLA12014, ORYLA11160	APOSC_08436, APOSC_08433, APOSC_08435
OG0002173	ORYLA12622, ORYLA01813	APOSC_25807
OG0002175	ORYLA02874, ORYLA18155	APOSC_21787
OG0002177	ORYLA11512, ORYLA11656	APOSC_05272
OG0002178	ORYLA16731	APOSC_02021
OG0002179	ORYLA10677	APOSC_05035
OG0002180	ORYLA09069	APOSC_03541, APOSC_00376
OG0002182	ORYLA20335, ORYLA13962	APOSC_20616
OG0002183	ORYLA11256, ORYLA14409	APOSC_07845
OG0002185	ORYLA15148, ORYLA15149	APOSC_21767, APOSC_21768, APOSC_21766
OG0002186	ORYLA19064, ORYLA09363, ORYLA07126, ORYLA09033	APOSC_14540, APOSC_14539
OG0002187	ORYLA17747	APOSC_18273
OG0002188	ORYLA12233	APOSC_27110
OG0002189	ORYLA06568	APOSC_22959, APOSC_22958
