Orthogroup	ORYLA	APOSJ_ok
OG0000797	ORYLA03892, ORYLA20421	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896
OG0000798	ORYLA16812, ORYLA19766, ORYLA16855	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125
OG0000799	ORYLA05059, ORYLA05058, ORYLA00741, ORYLA04318, ORYLA01142, ORYLA07333, ORYLA17377, ORYLA02682, ORYLA17378	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999
OG0000800	ORYLA15170, ORYLA20297, ORYLA04833	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807
OG0000801	ORYLA12136, ORYLA02996	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072
OG0000803	ORYLA11169	APOSJ_00199
OG0000809	ORYLA12961, ORYLA10307, ORYLA13020, ORYLA17678	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774
OG0000810	ORYLA13646	APOSJ_53352, APOSJ_59276, APOSJ_59277
OG0000810	ORYLA08587, ORYLA01680	APOSJ_61766, APOSJ_61767, APOSJ_33321
OG0000811	ORYLA15042	APOSJ_39089, APOSJ_38884, APOSJ_49181, APOSJ_39092, APOSJ_00804, APOSJ_49186, APOSJ_54817, APOSJ_55871, APOSJ_54815, APOSJ_54818, APOSJ_55869, APOSJ_54812, APOSJ_55870, APOSJ_54816, APOSJ_54813, APOSJ_54814, APOSJ_55867, APOSJ_55872, APOSJ_55868, APOSJ_39645, APOSJ_39636
OG0000813	ORYLA05187	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070
OG0000814	ORYLA12200	APOSJ_04610
OG0000814	ORYLA05497	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116
OG0000816	ORYLA07660, ORYLA04702, ORYLA03384	APOSJ_08526, APOSJ_08527
OG0000816	ORYLA04785, ORYLA04786	APOSJ_55008, APOSJ_25023
OG0000817	ORYLA14347	APOSJ_58924
OG0000817	ORYLA19483	APOSJ_05147, APOSJ_16466
OG0000817	ORYLA07042	APOSJ_21144, APOSJ_21145
OG0000818	ORYLA16735, ORYLA07797, ORYLA16670, ORYLA08170, ORYLA05788	APOSJ_42319, APOSJ_42320, APOSJ_42321
OG0000819	ORYLA03241	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796
OG0000820	ORYLA06830, ORYLA09877	APOSJ_50145, APOSJ_22502
OG0000822	ORYLA10851	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935
OG0000822	ORYLA14608	APOSJ_52853, APOSJ_52852, APOSJ_38511
OG0000824	ORYLA03257, ORYLA03256, ORYLA04106, ORYLA00161, ORYLA03258	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452
OG0000825	ORYLA01475, ORYLA09556, ORYLA18879	APOSJ_12197
OG0000825	ORYLA15482, ORYLA14599, ORYLA19869	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335
OG0000827	ORYLA14107, ORYLA17385	APOSJ_51202
OG0000828	ORYLA12597, ORYLA17485, ORYLA17486	APOSJ_50146
OG0000828	ORYLA02288	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030
OG0000829	ORYLA05040, ORYLA00690, ORYLA14477, ORYLA17994, ORYLA10790	APOSJ_27445, APOSJ_27444
OG0000830	ORYLA00649, ORYLA19799	APOSJ_58793
OG0000831	ORYLA06570	APOSJ_61004, APOSJ_61003, APOSJ_61002
OG0000832	ORYLA11840, ORYLA10353, ORYLA10166, ORYLA12959	APOSJ_54947, APOSJ_54946
OG0000833	ORYLA12768, ORYLA10222, ORYLA16558, ORYLA07322, ORYLA13638, ORYLA13637	APOSJ_32064
OG0000834	ORYLA00202	APOSJ_27505, APOSJ_25155
OG0000835	ORYLA16157	APOSJ_42069, APOSJ_02483, APOSJ_02485, APOSJ_15072, APOSJ_14519, APOSJ_14522, APOSJ_14520, APOSJ_27386, APOSJ_48184, APOSJ_47257, APOSJ_48182, APOSJ_33110, APOSJ_48181, APOSJ_48183, APOSJ_48179, APOSJ_37505, APOSJ_48180, APOSJ_47256, APOSJ_48185
OG0000835	ORYLA12380, ORYLA15340	APOSJ_04948
OG0000836	ORYLA14809, ORYLA12408, ORYLA13624	APOSJ_47104, APOSJ_47105
OG0000837	ORYLA19078	APOSJ_30433, APOSJ_48352
OG0000837	ORYLA01945, ORYLA01944, ORYLA04744	APOSJ_53788, APOSJ_07156
OG0000838	ORYLA18293, ORYLA11142	APOSJ_42033, APOSJ_42036
OG0000841	ORYLA01641, ORYLA15191, ORYLA11622	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940
OG0000842	ORYLA10029, ORYLA06219, ORYLA06199, ORYLA19377, ORYLA16490, ORYLA09015, ORYLA06322, ORYLA09014	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044
OG0000844	ORYLA19051, ORYLA05848, ORYLA01886, ORYLA06955	APOSJ_14389, APOSJ_24990
OG0000845	ORYLA03586	APOSJ_35924, APOSJ_35923, APOSJ_24773, APOSJ_35921, APOSJ_35922
OG0000846	ORYLA03361, ORYLA02305, ORYLA04183	APOSJ_34130
OG0000847	ORYLA07949	APOSJ_07138, APOSJ_07140, APOSJ_07139
OG0000847	ORYLA16880	APOSJ_37393, APOSJ_64417, APOSJ_37410
OG0000848	ORYLA04036, ORYLA00460, ORYLA01410	APOSJ_57867, APOSJ_21858
OG0000848	ORYLA12164, ORYLA14887, ORYLA17959, ORYLA02814	APOSJ_37470, APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307
OG0000849	ORYLA15667, ORYLA13688	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715
OG0000850	ORYLA10312, ORYLA12941	APOSJ_48008, APOSJ_48007
OG0000850	ORYLA04650, ORYLA04651	APOSJ_43389, APOSJ_10662
OG0000851	ORYLA09558, ORYLA08388	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648
OG0000852	ORYLA01694, ORYLA05767, ORYLA05768	APOSJ_64589
OG0000852	ORYLA15572, ORYLA02133, ORYLA02134	APOSJ_12943
OG0000855	ORYLA04372, ORYLA03234	APOSJ_14055, APOSJ_14051, APOSJ_14054, APOSJ_14052, APOSJ_14053
OG0000857	ORYLA13985, ORYLA15799, ORYLA14692, ORYLA12378	APOSJ_49783, APOSJ_49781
OG0000858	ORYLA10920	APOSJ_12185, APOSJ_12184
OG0000858	ORYLA04524	APOSJ_21398, APOSJ_21395, APOSJ_21396, APOSJ_21397
OG0000860	ORYLA00581, ORYLA16574, ORYLA18138, ORYLA18137, ORYLA02428, ORYLA13306	APOSJ_28084, APOSJ_28083, APOSJ_28085
OG0000866	ORYLA08411, ORYLA06158, ORYLA08410	APOSJ_34503
OG0000868	ORYLA11338, ORYLA10412	APOSJ_29113, APOSJ_25427
OG0000869	ORYLA15399	APOSJ_19244, APOSJ_56671, APOSJ_19242, APOSJ_19245, APOSJ_19240, APOSJ_56681, APOSJ_19241, APOSJ_19243
OG0000869	ORYLA17511	APOSJ_36939
OG0000871	ORYLA00978	APOSJ_57144, APOSJ_57143, APOSJ_57142, APOSJ_57141, APOSJ_37908, APOSJ_59217
OG0000871	ORYLA00890	APOSJ_44220
OG0000872	ORYLA20287	APOSJ_37062, APOSJ_37063, APOSJ_04372, APOSJ_04374, APOSJ_37061, APOSJ_04369, APOSJ_04376, APOSJ_04368, APOSJ_44428, APOSJ_04373, APOSJ_04375, APOSJ_04371
OG0000874	ORYLA03179, ORYLA04048, ORYLA07204	APOSJ_26550, APOSJ_22841, APOSJ_22825, APOSJ_26548
OG0000874	ORYLA01855	APOSJ_53110
OG0000875	ORYLA13326, ORYLA07093	APOSJ_08818, APOSJ_08817
OG0000875	ORYLA19061	APOSJ_52605, APOSJ_58380
OG0000876	ORYLA18338	APOSJ_48535, APOSJ_48534, APOSJ_35472, APOSJ_48537
OG0000877	ORYLA15563	APOSJ_50388, APOSJ_50389, APOSJ_63128, APOSJ_63129, APOSJ_22155, APOSJ_22154, APOSJ_63975, APOSJ_14069, APOSJ_14070, APOSJ_47437, APOSJ_47438
OG0000878	ORYLA06030	APOSJ_42982, APOSJ_42980
OG0000879	ORYLA06599	APOSJ_38539
OG0000879	ORYLA15760, ORYLA10296	APOSJ_32111
OG0000880	ORYLA13809, ORYLA14403, ORYLA10902, ORYLA16001, ORYLA16002	APOSJ_48679, APOSJ_48680, APOSJ_48681, APOSJ_48682, APOSJ_48683, APOSJ_49069
OG0000882	ORYLA08988, ORYLA13972, ORYLA11874	APOSJ_32705, APOSJ_32703, APOSJ_32706, APOSJ_32704
OG0000887	ORYLA14286, ORYLA15959	APOSJ_40145
OG0000887	ORYLA06407	APOSJ_02931
OG0000888	ORYLA05760, ORYLA12980, ORYLA06869	APOSJ_22590, APOSJ_49280, APOSJ_22589, APOSJ_49284, APOSJ_22591, APOSJ_32713
OG0000888	ORYLA17907	APOSJ_54889, APOSJ_05548, APOSJ_54888
OG0000889	ORYLA11414, ORYLA10267	APOSJ_38181, APOSJ_33849, APOSJ_33848
OG0000889	ORYLA16878	APOSJ_02579
OG0000890	ORYLA07665	APOSJ_03268, APOSJ_42956
OG0000890	ORYLA12538, ORYLA11745	APOSJ_01352, APOSJ_01351
OG0000893	ORYLA15538, ORYLA13772, ORYLA13849, ORYLA14564, ORYLA14565, ORYLA14566, ORYLA13848	APOSJ_47025, APOSJ_29261, APOSJ_04696, APOSJ_04697
OG0000894	ORYLA07232, ORYLA00467	APOSJ_29737, APOSJ_28706, APOSJ_28705
OG0000894	ORYLA07753, ORYLA17007, ORYLA16512	APOSJ_55800, APOSJ_02048
OG0000896	ORYLA18744, ORYLA04344	APOSJ_25337
OG0000897	ORYLA14707	APOSJ_05769, APOSJ_05771, APOSJ_05768
OG0000897	ORYLA15784	APOSJ_51303, APOSJ_51302, APOSJ_21827, APOSJ_07334, APOSJ_21829, APOSJ_21826, APOSJ_13928, APOSJ_13929, APOSJ_22190
OG0000898	ORYLA08993	APOSJ_17268, APOSJ_25267
OG0000899	ORYLA03598, ORYLA20446	APOSJ_26037, APOSJ_54212, APOSJ_59288, APOSJ_13895, APOSJ_01417, APOSJ_59284, APOSJ_54213, APOSJ_14942, APOSJ_01418, APOSJ_07103, APOSJ_07107, APOSJ_07105, APOSJ_54211, APOSJ_59287, APOSJ_07108, APOSJ_54209, APOSJ_54208, APOSJ_54210, APOSJ_55379, APOSJ_01416, APOSJ_59283, APOSJ_01415, APOSJ_07109, APOSJ_07106, APOSJ_59285, APOSJ_02127, APOSJ_01414, APOSJ_59290, APOSJ_07102, APOSJ_29418, APOSJ_01413, APOSJ_08884, APOSJ_07104, APOSJ_08886
OG0000904	ORYLA01297, ORYLA12510	APOSJ_18346, APOSJ_52292, APOSJ_61681, APOSJ_56505
OG0000904	ORYLA19815	APOSJ_05698, APOSJ_35385
OG0000905	ORYLA19283, ORYLA19282	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883
OG0000906	ORYLA02426	APOSJ_27371
OG0000907	ORYLA13394	APOSJ_30988, APOSJ_37073, APOSJ_37068, APOSJ_37072, APOSJ_30989, APOSJ_30907, APOSJ_37069, APOSJ_30902, APOSJ_30992, APOSJ_30904, APOSJ_30905, APOSJ_30906, APOSJ_30901, APOSJ_49590, APOSJ_30995, APOSJ_30994, APOSJ_30903, APOSJ_30899, APOSJ_30908, APOSJ_30987, APOSJ_30993, APOSJ_37070, APOSJ_30898, APOSJ_37071, APOSJ_30990, APOSJ_30991
OG0000908	ORYLA04724, ORYLA18118	APOSJ_65204, APOSJ_33401
OG0000908	ORYLA08105	APOSJ_34089, APOSJ_34088
OG0000909	ORYLA11368, ORYLA19848, ORYLA10623	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202
OG0000911	ORYLA16469, ORYLA08345	APOSJ_12676
OG0000912	ORYLA17948, ORYLA04947, ORYLA00892, ORYLA01289, ORYLA00420	APOSJ_05063, APOSJ_05062
OG0000912	ORYLA03978, ORYLA03457	APOSJ_17661
OG0000913	ORYLA01511	APOSJ_24386
OG0000915	ORYLA15453, ORYLA11264, ORYLA13698, ORYLA19488, ORYLA14400, ORYLA15346	APOSJ_34409, APOSJ_34408, APOSJ_34411, APOSJ_34412, APOSJ_54680, APOSJ_34413, APOSJ_16558, APOSJ_16542
OG0000921	ORYLA19667	APOSJ_59784, APOSJ_04520, APOSJ_30436, APOSJ_30437
OG0000921	ORYLA13652	APOSJ_04274
OG0000923	ORYLA07886, ORYLA09846	APOSJ_43012
OG0000925	ORYLA09614	APOSJ_57320
OG0000928	ORYLA07148, ORYLA14647, ORYLA12139	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734
OG0000929	ORYLA07554, ORYLA09115, ORYLA04169, ORYLA11547, ORYLA02109	APOSJ_05631, APOSJ_05630, APOSJ_35517
OG0000932	ORYLA17977	APOSJ_16502, APOSJ_16499
OG0000932	ORYLA03357	APOSJ_20522, APOSJ_20523, APOSJ_20525, APOSJ_60631
OG0000933	ORYLA07695	APOSJ_61951, APOSJ_06998
OG0000934	ORYLA09601, ORYLA11859	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720
OG0000934	ORYLA16233, ORYLA10870	APOSJ_06017
OG0000935	ORYLA13027, ORYLA06809, ORYLA05774, ORYLA01692, ORYLA15882, ORYLA14011, ORYLA09839	APOSJ_35299
OG0000936	ORYLA15832, ORYLA13766	APOSJ_50716, APOSJ_40061, APOSJ_11097, APOSJ_11095, APOSJ_11094, APOSJ_11096, APOSJ_04877
OG0000943	ORYLA17852	APOSJ_54902, APOSJ_63737
OG0000944	ORYLA09043, ORYLA04158, ORYLA01246	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520
OG0000945	ORYLA12060, ORYLA00813, ORYLA05640	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001
OG0000946	ORYLA14183, ORYLA10918	APOSJ_62571
OG0000946	ORYLA15133, ORYLA11209	APOSJ_16030
OG0000947	ORYLA08406, ORYLA19529, ORYLA08874	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496
OG0000947	ORYLA15837, ORYLA09649	APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045
OG0000949	ORYLA02756, ORYLA01668, ORYLA00973, ORYLA19847, ORYLA10622, ORYLA11369, ORYLA08705	APOSJ_17988
OG0000951	ORYLA06116, ORYLA14933	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003
OG0000951	ORYLA04877	APOSJ_03858, APOSJ_26497
OG0000952	ORYLA03901, ORYLA02988	APOSJ_17011, APOSJ_17012, APOSJ_17013, APOSJ_17014
OG0000952	ORYLA01232, ORYLA17229, ORYLA02987	APOSJ_11015, APOSJ_58164, APOSJ_11012
OG0000953	ORYLA02556, ORYLA18188, ORYLA05667, ORYLA13885	APOSJ_06138
OG0000954	ORYLA20086	APOSJ_50100, APOSJ_07999
OG0000954	ORYLA16756, ORYLA16757, ORYLA16758	APOSJ_50266, APOSJ_50265
OG0000955	ORYLA17644	APOSJ_61817
OG0000955	ORYLA19752	APOSJ_10714
OG0000957	ORYLA13659, ORYLA18079	APOSJ_09728, APOSJ_62676, APOSJ_09727
OG0000958	ORYLA13781, ORYLA11059, ORYLA11060	APOSJ_56603
OG0000960	ORYLA12743, ORYLA15353, ORYLA05468, ORYLA01555, ORYLA14514	APOSJ_34385, APOSJ_34381, APOSJ_34386, APOSJ_34382, APOSJ_47694, APOSJ_34384, APOSJ_34383
OG0000963	ORYLA13485, ORYLA06840, ORYLA06839	APOSJ_10817, APOSJ_05713, APOSJ_03042, APOSJ_10816, APOSJ_21560, APOSJ_10818, APOSJ_04889, APOSJ_10819
OG0000963	ORYLA17317, ORYLA13364	APOSJ_36581
OG0000964	ORYLA17226	APOSJ_00212, APOSJ_00215, APOSJ_22022, APOSJ_22023, APOSJ_59681, APOSJ_08304, APOSJ_22024, APOSJ_08303, APOSJ_13771, APOSJ_13762, APOSJ_00211, APOSJ_00213, APOSJ_00214, APOSJ_00216, APOSJ_22025, APOSJ_04858, APOSJ_04857, APOSJ_48503
OG0000965	ORYLA20470	APOSJ_29601, APOSJ_29603, APOSJ_03389, APOSJ_21200, APOSJ_03396, APOSJ_03390, APOSJ_03391, APOSJ_03393, APOSJ_03394
OG0000965	ORYLA07478	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697
OG0000966	ORYLA19569, ORYLA17821, ORYLA02666	APOSJ_07001, APOSJ_15383, APOSJ_15386, APOSJ_15382, APOSJ_09538, APOSJ_09540, APOSJ_09539, APOSJ_21117, APOSJ_15387, APOSJ_09543, APOSJ_09545, APOSJ_09537, APOSJ_15385, APOSJ_03828, APOSJ_03829, APOSJ_15384, APOSJ_21122, APOSJ_09542, APOSJ_21116, APOSJ_21119, APOSJ_15381, APOSJ_09544, APOSJ_21120, APOSJ_09541, APOSJ_21121
OG0000967	ORYLA04076	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818
OG0000967	ORYLA19755, ORYLA04962	APOSJ_62971, APOSJ_18497, APOSJ_06283
OG0000968	ORYLA12327, ORYLA10874, ORYLA14830	APOSJ_08278, APOSJ_55359, APOSJ_55360
OG0000968	ORYLA17573	APOSJ_24631, APOSJ_24630, APOSJ_24633, APOSJ_24632
OG0000969	ORYLA05704	APOSJ_22281, APOSJ_22280, APOSJ_22279, APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025, APOSJ_55691, APOSJ_55689, APOSJ_55690, APOSJ_11011, APOSJ_07964, APOSJ_07965
OG0000970	ORYLA17254, ORYLA02643	APOSJ_13365
OG0000972	ORYLA17856	APOSJ_37488, APOSJ_37489, APOSJ_34751
OG0000972	ORYLA03686, ORYLA18142	APOSJ_55945, APOSJ_55944
OG0000973	ORYLA01659	APOSJ_29923, APOSJ_29922, APOSJ_06246
OG0000974	ORYLA03871	APOSJ_20835, APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073, APOSJ_64382, APOSJ_64381, APOSJ_30079, APOSJ_51773
OG0000978	ORYLA08899, ORYLA06773, ORYLA14000, ORYLA15891, ORYLA12640, ORYLA07570	APOSJ_24157, APOSJ_24153, APOSJ_21088, APOSJ_24156, APOSJ_24152, APOSJ_24154
OG0000979	ORYLA04958, ORYLA04959	APOSJ_35084, APOSJ_50089
OG0000981	ORYLA02383, ORYLA17398	APOSJ_14570
OG0000982	ORYLA13484, ORYLA06837, ORYLA05721, ORYLA17666, ORYLA02909	APOSJ_54474, APOSJ_54472, APOSJ_54475, APOSJ_54473
OG0000984	ORYLA14092	APOSJ_59608
OG0000984	ORYLA13312	APOSJ_21285, APOSJ_60399, APOSJ_00609, APOSJ_64646
OG0000985	ORYLA02598, ORYLA08267, ORYLA04784, ORYLA01425	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762
OG0000987	ORYLA08918, ORYLA06392, ORYLA13755, ORYLA15702, ORYLA09779	APOSJ_36903, APOSJ_36902
OG0000988	ORYLA19585, ORYLA02424, ORYLA02425, ORYLA13645	APOSJ_14331, APOSJ_14326, APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153
OG0000992	ORYLA01948	APOSJ_44806
OG0000994	ORYLA11419	APOSJ_53508, APOSJ_63664, APOSJ_53509
OG0000994	ORYLA18398	APOSJ_50730, APOSJ_18385, APOSJ_52043
OG0000995	ORYLA00280, ORYLA17021, ORYLA08300, ORYLA16326, ORYLA07992	APOSJ_33007, APOSJ_52227
OG0000996	ORYLA01364, ORYLA09102, ORYLA20110	APOSJ_37598, APOSJ_37597, APOSJ_35443, APOSJ_37594
OG0000999	ORYLA17143, ORYLA07960, ORYLA15047	APOSJ_40012, APOSJ_40011, APOSJ_40010
OG0001000	ORYLA09416, ORYLA00982, ORYLA11450	APOSJ_57092, APOSJ_57089, APOSJ_57096, APOSJ_57093, APOSJ_57094
OG0001001	ORYLA04326, ORYLA07294	APOSJ_57312, APOSJ_57314, APOSJ_57313
OG0001002	ORYLA07974, ORYLA08682	APOSJ_56918, APOSJ_56919
OG0001003	ORYLA17863, ORYLA04404	APOSJ_57637, APOSJ_57638, APOSJ_52521, APOSJ_64046, APOSJ_64044, APOSJ_64045, APOSJ_57631, APOSJ_25132, APOSJ_52522, APOSJ_52519, APOSJ_52525, APOSJ_52520
OG0001005	ORYLA19246	APOSJ_24588
OG0001005	ORYLA18997	APOSJ_48655, APOSJ_48656
OG0001005	ORYLA13716, ORYLA13692, ORYLA18566, ORYLA18531, ORYLA19208	APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404
OG0001006	ORYLA00587	APOSJ_28887, APOSJ_24469, APOSJ_22992
OG0001006	ORYLA17469, ORYLA06935	APOSJ_05876, APOSJ_05882, APOSJ_05875, APOSJ_05879, APOSJ_05878, APOSJ_05880, APOSJ_05881
OG0001007	ORYLA17844	APOSJ_08471, APOSJ_08472, APOSJ_29169, APOSJ_58305, APOSJ_53884, APOSJ_58308, APOSJ_58306, APOSJ_58302, APOSJ_58303, APOSJ_58309, APOSJ_60238, APOSJ_08469, APOSJ_58304, APOSJ_58310, APOSJ_08470, APOSJ_58307
OG0001007	ORYLA13224, ORYLA17845	APOSJ_37415, APOSJ_37416, APOSJ_34153
OG0001008	ORYLA10968, ORYLA12088	APOSJ_41152, APOSJ_16931, APOSJ_16930, APOSJ_16932
OG0001009	ORYLA10070, ORYLA02205	APOSJ_54750, APOSJ_54751
OG0001016	ORYLA08912	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663
OG0001016	ORYLA08838	APOSJ_60324, APOSJ_60323
OG0001017	ORYLA15745, ORYLA06969, ORYLA08875	APOSJ_40712, APOSJ_04840, APOSJ_40714, APOSJ_40713
OG0001018	ORYLA04621	APOSJ_07884
OG0001021	ORYLA19735	APOSJ_31103, APOSJ_53465, APOSJ_41653, APOSJ_31092, APOSJ_29431, APOSJ_47845, APOSJ_53463, APOSJ_41654, APOSJ_63399, APOSJ_53454, APOSJ_31093, APOSJ_41650, APOSJ_41652, APOSJ_31095, APOSJ_53466, APOSJ_29432, APOSJ_41655, APOSJ_41656, APOSJ_63400, APOSJ_47844, APOSJ_29430, APOSJ_53464, APOSJ_47847, APOSJ_47843, APOSJ_33429, APOSJ_33430
OG0001022	ORYLA13121, ORYLA06595, ORYLA08639, ORYLA08638, ORYLA08637, ORYLA09711, ORYLA09710, ORYLA01094, ORYLA01093	APOSJ_05266, APOSJ_05268, APOSJ_05267
OG0001023	ORYLA11181, ORYLA12354, ORYLA13986	APOSJ_37628
OG0001024	ORYLA01426, ORYLA10777, ORYLA04903, ORYLA17767	APOSJ_05017
OG0001026	ORYLA08000, ORYLA00251, ORYLA17169	APOSJ_35709, APOSJ_41682, APOSJ_53540, APOSJ_41677, APOSJ_41678, APOSJ_41680, APOSJ_59357, APOSJ_41683, APOSJ_29439, APOSJ_23858, APOSJ_23846, APOSJ_07549, APOSJ_19505, APOSJ_09935, APOSJ_41685, APOSJ_23843, APOSJ_29443, APOSJ_35704, APOSJ_12520, APOSJ_22315, APOSJ_09938, APOSJ_07431, APOSJ_29440, APOSJ_35703, APOSJ_41679, APOSJ_41686, APOSJ_41684, APOSJ_41681, APOSJ_29442, APOSJ_29441, APOSJ_29437, APOSJ_35702, APOSJ_35705
OG0001027	ORYLA10175	APOSJ_32879, APOSJ_32143, APOSJ_56963, APOSJ_56964, APOSJ_56962, APOSJ_18165, APOSJ_18168, APOSJ_18166
OG0001028	ORYLA13607, ORYLA13608, ORYLA14880, ORYLA12157, ORYLA17489, ORYLA17310	APOSJ_29644
OG0001029	ORYLA15182, ORYLA07577	APOSJ_39135, APOSJ_44878
