Orthogroup	ORYLA	NEMVE
OG0001745	ORYLA05955, ORYLA11397	NEMVE23300, NEMVE23314
OG0001747	ORYLA08806, ORYLA03619	NEMVE09757
OG0001749	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258	NEMVE17331
OG0001750	ORYLA06217, ORYLA08897, ORYLA15569, ORYLA13931, ORYLA08409, ORYLA19595	NEMVE21750
OG0001751	ORYLA01215	NEMVE13706, NEMVE21084
OG0001752	ORYLA13620, ORYLA12406	NEMVE24646
OG0001754	ORYLA07269, ORYLA05313, ORYLA17472	NEMVE14105, NEMVE20494
OG0001755	ORYLA18581	NEMVE00794
OG0001755	ORYLA15127	NEMVE14907
OG0001756	ORYLA00755	NEMVE14922
OG0001756	ORYLA17359	NEMVE13947
OG0001758	ORYLA03238, ORYLA03239, ORYLA03462	NEMVE22663
OG0001768	ORYLA20282	NEMVE15136
OG0001768	ORYLA17484, ORYLA06842	NEMVE13388
OG0001769	ORYLA08055	NEMVE10615
OG0001769	ORYLA10120	NEMVE24301
OG0001770	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466	NEMVE14281, NEMVE00088
OG0001772	ORYLA10773	NEMVE05103
OG0001774	ORYLA14081	NEMVE14068
OG0001774	ORYLA16202, ORYLA15721	NEMVE25139
OG0001775	ORYLA13002, ORYLA06854	NEMVE13368
OG0001781	ORYLA08227	NEMVE13106
OG0001783	ORYLA07986, ORYLA00232	NEMVE25002
OG0001787	ORYLA19846, ORYLA10342, ORYLA10343	NEMVE06362
OG0001788	ORYLA11479, ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732, ORYLA19733	NEMVE21541
OG0001789	ORYLA02324, ORYLA04307	NEMVE02570
OG0001790	ORYLA05921	NEMVE09497
OG0001793	ORYLA05421, ORYLA01681	NEMVE22918
OG0001797	ORYLA01495	NEMVE05370
OG0001798	ORYLA13003, ORYLA14657	NEMVE07620, NEMVE05525
OG0001799	ORYLA03255, ORYLA17548, ORYLA02347	NEMVE02952
OG0001800	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948	NEMVE12705, NEMVE21805
OG0001804	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762	NEMVE23206
OG0001805	ORYLA10965, ORYLA12084	NEMVE14596
OG0001806	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682	NEMVE00143, NEMVE15014
OG0001807	ORYLA05933, ORYLA16459	NEMVE03359, NEMVE21133
OG0001808	ORYLA17292, ORYLA13236	NEMVE06614
OG0001809	ORYLA02735, ORYLA13184, ORYLA10311, ORYLA13183	NEMVE14997, NEMVE12260
OG0001810	ORYLA06154, ORYLA08632	NEMVE21765
OG0001811	ORYLA09836, ORYLA16199, ORYLA14362	NEMVE04624
OG0001811	ORYLA14363	NEMVE00892
OG0001812	ORYLA03723	NEMVE07410
OG0001814	ORYLA05930, ORYLA16454, ORYLA06026	NEMVE08912, NEMVE24451
OG0001815	ORYLA03402, ORYLA05240, ORYLA10747	NEMVE05716, NEMVE20584
OG0001816	ORYLA13139, ORYLA07019, ORYLA02394	NEMVE16539
OG0001818	ORYLA11838, ORYLA11837, ORYLA11436	NEMVE14370
OG0001819	ORYLA05649, ORYLA09809	NEMVE23893
OG0001820	ORYLA15137, ORYLA00455, ORYLA05274	NEMVE14972
OG0001821	ORYLA00628	NEMVE06367
OG0001822	ORYLA18184, ORYLA11193, ORYLA19993, ORYLA19992	NEMVE13743
OG0001823	ORYLA15334, ORYLA11102	NEMVE12129
OG0001823	ORYLA14970, ORYLA17491	NEMVE07659
OG0001823	ORYLA14969	NEMVE17233, NEMVE17232
OG0001824	ORYLA10466, ORYLA01084	NEMVE10882
OG0001825	ORYLA02212, ORYLA05146	NEMVE05416
OG0001826	ORYLA03516, ORYLA06910, ORYLA01354	NEMVE15142
OG0001827	ORYLA02464	NEMVE06953, NEMVE22019, NEMVE13541
OG0001828	ORYLA06034	NEMVE13351
OG0001829	ORYLA12444, ORYLA12440, ORYLA15164	NEMVE10642
OG0001830	ORYLA10821	NEMVE10828
OG0001832	ORYLA07968	NEMVE03211, NEMVE02593
OG0001832	ORYLA14636	NEMVE03259
OG0001834	ORYLA08750, ORYLA09292	NEMVE20987, NEMVE01038
OG0001835	ORYLA15119	NEMVE24254, NEMVE10604
OG0001846	ORYLA11365, ORYLA15507, ORYLA16054	NEMVE11075, NEMVE11783
OG0001848	ORYLA08901, ORYLA07830	NEMVE22818
OG0001851	ORYLA01760	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	ORYLA20006, ORYLA18631, ORYLA13708	NEMVE23749
OG0001853	ORYLA05669, ORYLA16087	NEMVE07936
OG0001854	ORYLA16103	NEMVE07412, NEMVE24959, NEMVE17632
OG0001855	ORYLA07983, ORYLA16277	NEMVE09053
OG0001857	ORYLA11526, ORYLA08540, ORYLA06439	NEMVE23842
OG0001858	ORYLA18116, ORYLA02339	NEMVE07711
OG0001858	ORYLA08078	NEMVE07716
OG0001859	ORYLA06640, ORYLA10626	NEMVE23690
OG0001862	ORYLA07146, ORYLA19049, ORYLA12703, ORYLA14986	NEMVE15658, NEMVE05359
OG0001863	ORYLA06538	NEMVE17199
OG0001864	ORYLA07070, ORYLA16075, ORYLA16207	NEMVE08923
OG0001865	ORYLA03907, ORYLA01237, ORYLA10440	NEMVE22307
OG0001866	ORYLA04054	NEMVE18906
OG0001867	ORYLA16710, ORYLA07816	NEMVE05147
OG0001868	ORYLA06547, ORYLA06312, ORYLA09323	NEMVE05764, NEMVE21462
OG0001870	ORYLA05456, ORYLA10638, ORYLA01844, ORYLA00025	NEMVE21714
OG0001872	ORYLA09482, ORYLA10208	NEMVE22458
OG0001873	ORYLA10266	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	ORYLA06827	NEMVE13467
OG0001875	ORYLA10648	NEMVE24956
OG0001876	ORYLA11984, ORYLA10386	NEMVE01630
OG0001877	ORYLA10467, ORYLA19662, ORYLA05195, ORYLA11760	NEMVE14312
OG0001878	ORYLA03187, ORYLA04029, ORYLA00382	NEMVE04635
OG0001879	ORYLA17628	NEMVE13735
OG0001879	ORYLA07746, ORYLA16998	NEMVE13330, NEMVE07077
OG0001882	ORYLA16431, ORYLA07846, ORYLA12733	NEMVE14336
OG0001883	ORYLA00606, ORYLA17009, ORYLA00236, ORYLA16790	NEMVE23661
OG0001884	ORYLA09005, ORYLA16174	NEMVE05773
OG0001886	ORYLA02452, ORYLA13546	NEMVE14073
OG0001887	ORYLA01242, ORYLA03917, ORYLA03916, ORYLA09506, ORYLA12286, ORYLA01263	NEMVE08409, NEMVE14044
OG0001888	ORYLA00275, ORYLA17072, ORYLA19725	NEMVE14388
OG0001889	ORYLA16885, ORYLA00705, ORYLA16809	NEMVE01910
OG0001890	ORYLA15342, ORYLA14441, ORYLA16143, ORYLA12479, ORYLA15141	NEMVE04816
OG0001893	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672	NEMVE10940
OG0001894	ORYLA00188, ORYLA04952	NEMVE00792, NEMVE21289, NEMVE01712, NEMVE14144
OG0001895	ORYLA06292	NEMVE08995, NEMVE08991
OG0001896	ORYLA05593, ORYLA01899, ORYLA02843, ORYLA13583	NEMVE13745
OG0001897	ORYLA05736, ORYLA13601, ORYLA02517	NEMVE05902
OG0001898	ORYLA11342, ORYLA19570	NEMVE05042, NEMVE00078
OG0001898	ORYLA10133	NEMVE11971, NEMVE10699
OG0001899	ORYLA11592, ORYLA11593, ORYLA01077	NEMVE00990
OG0001900	ORYLA03382	NEMVE14738
OG0001901	ORYLA19871, ORYLA00531, ORYLA04049, ORYLA03177	NEMVE04718
OG0001903	ORYLA12493	NEMVE23014, NEMVE15464
OG0001906	ORYLA12111, ORYLA14658, ORYLA00898, ORYLA10646, ORYLA13013, ORYLA06861, ORYLA01733	NEMVE00609
OG0001913	ORYLA14825	NEMVE05008
OG0001914	ORYLA18385	NEMVE00127, NEMVE16870
OG0001915	ORYLA08820	NEMVE01292, NEMVE15067
OG0001917	ORYLA13447, ORYLA06635, ORYLA00851, ORYLA19219, ORYLA13173, ORYLA17082	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	ORYLA09784	NEMVE04767, NEMVE20498
OG0001918	ORYLA08701	NEMVE07952
OG0001919	ORYLA04980	NEMVE06104
OG0001920	ORYLA13168, ORYLA02407, ORYLA16555, ORYLA13250	NEMVE18406, NEMVE09356
OG0001923	ORYLA13256, ORYLA18261, ORYLA00273	NEMVE13404
OG0001925	ORYLA17937, ORYLA08531, ORYLA09266, ORYLA13936	NEMVE08855
OG0001926	ORYLA13070	NEMVE14562
OG0001927	ORYLA08938	NEMVE05097, NEMVE10782
OG0001927	ORYLA04824, ORYLA19922	NEMVE00298, NEMVE10781
OG0001928	ORYLA11732	NEMVE05794
OG0001929	ORYLA03435	NEMVE07656, NEMVE20391
OG0001930	ORYLA15114	NEMVE13232
OG0001930	ORYLA19965, ORYLA14923, ORYLA07161	NEMVE09148
OG0001932	ORYLA09167, ORYLA10217, ORYLA19475	NEMVE10249
OG0001933	ORYLA07299, ORYLA15209	NEMVE02956
OG0001934	ORYLA00282	NEMVE23059
OG0001935	ORYLA18787	NEMVE13529
OG0001935	ORYLA00761	NEMVE10442
OG0001936	ORYLA01273	NEMVE06752
OG0001937	ORYLA09440	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001940	ORYLA01114	NEMVE13882
OG0001941	ORYLA08692, ORYLA05645	NEMVE10103
OG0001942	ORYLA10739, ORYLA11423, ORYLA19309	NEMVE05330, NEMVE14403, NEMVE13641
OG0001943	ORYLA09186, ORYLA14459	NEMVE07567
OG0001945	ORYLA09525, ORYLA11810	NEMVE08582
OG0001946	ORYLA01190, ORYLA00388	NEMVE25577
OG0001947	ORYLA20143, ORYLA13857, ORYLA14712, ORYLA14713	NEMVE14499
OG0001948	ORYLA03377, ORYLA11403, ORYLA10520, ORYLA05243, ORYLA04203	NEMVE06973
OG0001949	ORYLA02641, ORYLA17603, ORYLA03695	NEMVE23793
OG0001951	ORYLA15974, ORYLA14012, ORYLA08588	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	ORYLA11490, ORYLA10687	NEMVE10151
OG0001953	ORYLA16638, ORYLA08260, ORYLA00787, ORYLA16264	NEMVE09970
OG0001956	ORYLA02986	NEMVE20264, NEMVE01458
OG0001957	ORYLA03697, ORYLA17589	NEMVE08808
OG0001958	ORYLA07445, ORYLA04223, ORYLA08683, ORYLA09987, ORYLA07581	NEMVE06090
OG0001959	ORYLA03905, ORYLA09549, ORYLA01399, ORYLA02549	NEMVE14830
OG0001961	ORYLA10825, ORYLA14593, ORYLA14427	NEMVE05331
OG0001962	ORYLA17817, ORYLA08696, ORYLA01938	NEMVE08403
OG0001963	ORYLA19628, ORYLA14894, ORYLA07353	NEMVE05900
OG0001964	ORYLA09717, ORYLA09716, ORYLA12261	NEMVE13227
OG0001966	ORYLA13409	NEMVE05589, NEMVE18674
OG0001967	ORYLA13240	NEMVE23308
OG0001968	ORYLA20184	NEMVE00494
OG0001969	ORYLA02957, ORYLA10224, ORYLA13366	NEMVE21988, NEMVE15841
OG0001970	ORYLA10144, ORYLA05203	NEMVE13293
OG0001971	ORYLA06053, ORYLA06860, ORYLA13011, ORYLA12612	NEMVE06261
OG0001972	ORYLA07140, ORYLA18968	NEMVE06243, NEMVE11911
OG0001974	ORYLA00129, ORYLA16894	NEMVE09975
OG0001985	ORYLA03606	NEMVE09656
OG0001986	ORYLA13061	NEMVE23620, NEMVE21250
OG0001987	ORYLA17828, ORYLA02686, ORYLA16381	NEMVE13766
OG0001988	ORYLA20366	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	ORYLA11129, ORYLA15989	NEMVE06852
OG0001990	ORYLA15495	NEMVE09795
OG0001991	ORYLA15564, ORYLA13945	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001992	ORYLA04809, ORYLA10449	NEMVE10979
OG0001993	ORYLA00393, ORYLA01311, ORYLA00392, ORYLA00391	NEMVE04996
OG0001994	ORYLA17268, ORYLA04304	NEMVE19315, NEMVE05452
OG0001996	ORYLA10478	NEMVE11291
OG0001998	ORYLA01177, ORYLA08025, ORYLA08027, ORYLA08026	NEMVE25642
OG0001999	ORYLA19767	NEMVE06295
OG0001999	ORYLA12343	NEMVE03425
OG0002000	ORYLA13307	NEMVE05625
OG0002000	ORYLA17309	NEMVE16765
OG0002001	ORYLA15567, ORYLA13940	NEMVE14609
OG0002001	ORYLA16977	NEMVE10299
OG0002002	ORYLA12851, ORYLA04568	NEMVE18499
OG0002003	ORYLA05173, ORYLA03010, ORYLA10761	NEMVE13572
OG0002005	ORYLA03591, ORYLA00528, ORYLA15833, ORYLA05037, ORYLA17991	NEMVE15913
OG0002006	ORYLA16456, ORYLA05932	NEMVE18013
OG0002007	ORYLA07330, ORYLA04774, ORYLA08154	NEMVE10091
OG0002008	ORYLA08094, ORYLA02353	NEMVE21351, NEMVE07071
OG0002009	ORYLA03522	NEMVE16636
OG0002009	ORYLA03493	NEMVE14215
OG0002010	ORYLA19546, ORYLA00286, ORYLA16794, ORYLA00240	NEMVE02123, NEMVE02132
OG0002011	ORYLA14252, ORYLA08974	NEMVE07404, NEMVE13629, NEMVE13630
OG0002012	ORYLA17569	NEMVE23797
OG0002013	ORYLA04479	NEMVE22426
OG0002014	ORYLA14168, ORYLA14071	NEMVE23062
OG0002015	ORYLA16338	NEMVE22689
OG0002016	ORYLA18158, ORYLA02797, ORYLA01204	NEMVE07667
OG0002017	ORYLA15641, ORYLA05877, ORYLA03796	NEMVE13696
OG0002018	ORYLA00465, ORYLA12251, ORYLA04592, ORYLA03922	NEMVE13280
OG0002019	ORYLA06431, ORYLA10287, ORYLA16491, ORYLA09797	NEMVE13416
OG0002020	ORYLA04953, ORYLA00190	NEMVE04992
OG0002022	ORYLA13579, ORYLA13577	NEMVE11569, NEMVE23927
OG0002023	ORYLA03045, ORYLA11683	NEMVE10441, NEMVE18028
OG0002024	ORYLA13451, ORYLA02868	NEMVE25593
OG0002026	ORYLA01226, ORYLA01227, ORYLA08399	NEMVE05540
OG0002027	ORYLA03151, ORYLA10207	NEMVE24604
OG0002028	ORYLA19659	NEMVE02830, NEMVE03002
OG0002029	ORYLA08789, ORYLA09405	NEMVE16639
OG0002031	ORYLA16339, ORYLA05708	NEMVE22573
OG0002032	ORYLA03665	NEMVE22365
OG0002033	ORYLA15568, ORYLA16449, ORYLA08047, ORYLA10365	NEMVE18351
OG0002034	ORYLA12642, ORYLA07571, ORYLA05480	NEMVE13257
OG0002035	ORYLA06666, ORYLA17470	NEMVE02576
OG0002036	ORYLA03829	NEMVE14928
OG0002039	ORYLA01394, ORYLA05279, ORYLA12787	NEMVE03515
OG0002042	ORYLA12509, ORYLA12508	NEMVE22387
OG0002043	ORYLA01939, ORYLA09238	NEMVE21953
OG0002044	ORYLA20157, ORYLA15884	NEMVE10543
OG0002047	ORYLA12898, ORYLA00271, ORYLA12899, ORYLA17090, ORYLA02463, ORYLA17252	NEMVE08627, NEMVE01872, NEMVE00704, NEMVE08623, NEMVE01014
OG0002057	ORYLA17454, ORYLA06932	NEMVE12053, NEMVE05212
OG0002059	ORYLA00052, ORYLA13405	NEMVE14966
OG0002060	ORYLA10763, ORYLA10764, ORYLA00769, ORYLA04853, ORYLA01069	NEMVE25745, NEMVE20567
OG0002062	ORYLA14663, ORYLA12126, ORYLA13654	NEMVE07454
OG0002063	ORYLA17285	NEMVE21994
OG0002063	ORYLA04871	NEMVE13375
OG0002064	ORYLA12527	NEMVE23001
OG0002064	ORYLA10068	NEMVE11474
OG0002065	ORYLA13441	NEMVE18590, NEMVE21310
OG0002066	ORYLA11678, ORYLA01862, ORYLA06515	NEMVE22624, NEMVE06128
OG0002068	ORYLA10239, ORYLA11836	NEMVE21886
OG0002069	ORYLA14291, ORYLA20009	NEMVE18129
OG0002071	ORYLA18282, ORYLA03245	NEMVE05449
OG0002072	ORYLA16858, ORYLA07989	NEMVE02258
OG0002073	ORYLA10798	NEMVE08047
OG0002075	ORYLA08142, ORYLA05161, ORYLA11392, ORYLA02942	NEMVE04739, NEMVE05884
OG0002076	ORYLA18898, ORYLA01759, ORYLA06069	NEMVE01949
OG0002077	ORYLA00208, ORYLA09024, ORYLA09025	NEMVE06634
OG0002078	ORYLA16744, ORYLA00157, ORYLA07778	NEMVE06296
OG0002079	ORYLA19074	NEMVE21701
OG0002080	ORYLA17616, ORYLA04310	NEMVE01454, NEMVE01941
OG0002085	ORYLA01037, ORYLA05010, ORYLA10114	NEMVE19065
OG0002086	ORYLA12184, ORYLA13031	NEMVE23568
OG0002087	ORYLA19239	NEMVE06824
OG0002088	ORYLA19280	NEMVE22862
OG0002090	ORYLA16730	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002091	ORYLA03356, ORYLA17411	NEMVE08018
OG0002095	ORYLA19514, ORYLA00949, ORYLA13520	NEMVE25728
OG0002097	ORYLA06823, ORYLA04159, ORYLA09040	NEMVE13006, NEMVE08209
OG0002098	ORYLA03230, ORYLA18487, ORYLA04268, ORYLA04270, ORYLA04267, ORYLA04269, ORYLA18194, ORYLA18193, ORYLA18195	NEMVE22306
OG0002099	ORYLA15411	NEMVE11724, NEMVE05667
OG0002100	ORYLA03546, ORYLA04555, ORYLA07930, ORYLA16242	NEMVE05455
OG0002103	ORYLA01062	NEMVE24638
OG0002104	ORYLA14297, ORYLA13358, ORYLA07573, ORYLA12654	NEMVE20826, NEMVE14433
OG0002105	ORYLA15403, ORYLA12021, ORYLA15102, ORYLA11046	NEMVE05828
OG0002106	ORYLA01901	NEMVE23849
OG0002107	ORYLA08119	NEMVE13149
OG0002108	ORYLA04701	NEMVE14269, NEMVE14369, NEMVE00973
OG0002110	ORYLA00811, ORYLA02954, ORYLA02941, ORYLA00810	NEMVE19169
OG0002122	ORYLA01348, ORYLA13521	NEMVE24209
OG0002124	ORYLA00223	NEMVE04865
OG0002125	ORYLA03523	NEMVE01005
OG0002127	ORYLA12893, ORYLA06947	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273
OG0002129	ORYLA03138, ORYLA04298, ORYLA00458, ORYLA07250	NEMVE23727
OG0002131	ORYLA19717, ORYLA19718, ORYLA02406	NEMVE14040
OG0002134	ORYLA02151	NEMVE03152, NEMVE15719
OG0002135	ORYLA09373, ORYLA11870	NEMVE08407, NEMVE00050
OG0002136	ORYLA01501, ORYLA00428, ORYLA07856	NEMVE23649
OG0002137	ORYLA10913	NEMVE20092
OG0002137	ORYLA03326	NEMVE14838
OG0002138	ORYLA11124	NEMVE07042
OG0002139	ORYLA12543, ORYLA11644, ORYLA10453	NEMVE04928
OG0002140	ORYLA11736, ORYLA09094	NEMVE22622
OG0002141	ORYLA09502	NEMVE14733
OG0002142	ORYLA14648, ORYLA02614, ORYLA13014	NEMVE23121
OG0002144	ORYLA07925, ORYLA17412	NEMVE24612
OG0002145	ORYLA15097	NEMVE22803
OG0002146	ORYLA11113, ORYLA15028, ORYLA15530	NEMVE14303, NEMVE22492
OG0002147	ORYLA06496	NEMVE14395
OG0002148	ORYLA11951	NEMVE17376
OG0002148	ORYLA08140, ORYLA08139	NEMVE13123
OG0002149	ORYLA20057, ORYLA09288, ORYLA06612, ORYLA12379	NEMVE24016
OG0002150	ORYLA15117	NEMVE13668
OG0002151	ORYLA00735, ORYLA16673	NEMVE14212
OG0002153	ORYLA01296	NEMVE11279
OG0002154	ORYLA01156, ORYLA00754, ORYLA04660	NEMVE01733, NEMVE06893
OG0002155	ORYLA03984	NEMVE16600
OG0002155	ORYLA14329	NEMVE14292
OG0002156	ORYLA00171	NEMVE22212
OG0002157	ORYLA00558, ORYLA08180, ORYLA16643, ORYLA16644	NEMVE05285
OG0002158	ORYLA08985	NEMVE23716
OG0002159	ORYLA18204	NEMVE22508
OG0002160	ORYLA15473	NEMVE14377
OG0002161	ORYLA05496, ORYLA08334, ORYLA09825	NEMVE16936
OG0002164	ORYLA00943, ORYLA10722	NEMVE14730
OG0002165	ORYLA01091	NEMVE13553
OG0002166	ORYLA02664, ORYLA17823, ORYLA04541	NEMVE07576
OG0002167	ORYLA02307, ORYLA04145	NEMVE03075
OG0002168	ORYLA02174	NEMVE23404
OG0002168	ORYLA13630	NEMVE16843
OG0002169	ORYLA08352	NEMVE25833
OG0002170	ORYLA05827	NEMVE13172, NEMVE13595
OG0002171	ORYLA14148, ORYLA15889	NEMVE18921
OG0002173	ORYLA02263	NEMVE21933
OG0002173	ORYLA12622, ORYLA01813	NEMVE09938
OG0002175	ORYLA02874, ORYLA18155	NEMVE13452
OG0002176	ORYLA10984, ORYLA12346, ORYLA14786	NEMVE25148
OG0002177	ORYLA11512, ORYLA11656	NEMVE06715
OG0002178	ORYLA16731	NEMVE08226
OG0002179	ORYLA10677	NEMVE05933
OG0002182	ORYLA20335, ORYLA13962	NEMVE24371
OG0002183	ORYLA11256, ORYLA14409	NEMVE07187, NEMVE09088
OG0002184	ORYLA02413, ORYLA16807, ORYLA00706	NEMVE24412
OG0002185	ORYLA15148, ORYLA15149	NEMVE15000, NEMVE23238
OG0002187	ORYLA17747	NEMVE22527
OG0002188	ORYLA12233	NEMVE13879
OG0002189	ORYLA06568	NEMVE23618, NEMVE19763
OG0002190	ORYLA05925	NEMVE00300
OG0002191	ORYLA09161, ORYLA06711, ORYLA16118, ORYLA09833	NEMVE25926, NEMVE16582
OG0002193	ORYLA13372	NEMVE14485, NEMVE13347
OG0002195	ORYLA14242, ORYLA13048, ORYLA05879	NEMVE14518
OG0002196	ORYLA12500	NEMVE19851
OG0002199	ORYLA15000	NEMVE05728, NEMVE04819, NEMVE10032, NEMVE10038, NEMVE16712, NEMVE08406, NEMVE04936, NEMVE11271, NEMVE19723, NEMVE21038, NEMVE17123
OG0002201	ORYLA20288, ORYLA02025	NEMVE04881
OG0002209	ORYLA16713, ORYLA10933, ORYLA15457, ORYLA20209	NEMVE14444
OG0002211	ORYLA04014	NEMVE18643
OG0002212	ORYLA18081	NEMVE02224
OG0002213	ORYLA04720	NEMVE01046
OG0002216	ORYLA11063	NEMVE08163, NEMVE08160, NEMVE13762
OG0002218	ORYLA12593, ORYLA12594, ORYLA14961, ORYLA14960, ORYLA17494, ORYLA17492	NEMVE09940
OG0002219	ORYLA14264, ORYLA14265	NEMVE15819, NEMVE02183
OG0002221	ORYLA07423, ORYLA19144, ORYLA15583	NEMVE07463
OG0002222	ORYLA07432, ORYLA12895	NEMVE18035
OG0002223	ORYLA14399	NEMVE13447
OG0002224	ORYLA18115, ORYLA02313	NEMVE14874
OG0002225	ORYLA01041	NEMVE06935
OG0002226	ORYLA00869, ORYLA16615	NEMVE12046, NEMVE13683
OG0002227	ORYLA09258	NEMVE05812, NEMVE00081
OG0002228	ORYLA16905, ORYLA00066, ORYLA05787	NEMVE07969
OG0002229	ORYLA02659	NEMVE01194, NEMVE20352, NEMVE14661
OG0002231	ORYLA01279	NEMVE16038
OG0002233	ORYLA19151, ORYLA19152	NEMVE09202, NEMVE06726
OG0002234	ORYLA17063	NEMVE02958, NEMVE00962
OG0002236	ORYLA14289, ORYLA19861, ORYLA09077	NEMVE21969
OG0002237	ORYLA02112, ORYLA01047, ORYLA11525	NEMVE14800
OG0002239	ORYLA12675, ORYLA17306	NEMVE19625
OG0002240	ORYLA13133	NEMVE13693
OG0002241	ORYLA02657, ORYLA01650	NEMVE24926
OG0002244	ORYLA04246	NEMVE14375
OG0002245	ORYLA07891, ORYLA16401	NEMVE25535
OG0002246	ORYLA12403, ORYLA06117	NEMVE14848
OG0002248	ORYLA04893	NEMVE21016, NEMVE20977
OG0002249	ORYLA06369, ORYLA02964, ORYLA02963, ORYLA17439, ORYLA13369, ORYLA10327, ORYLA10328	NEMVE25864
OG0002251	ORYLA17336, ORYLA17759, ORYLA02672, ORYLA18948	NEMVE09002
OG0002252	ORYLA00130, ORYLA16893, ORYLA16926	NEMVE13916
OG0002253	ORYLA11430	NEMVE13505
OG0002255	ORYLA19959, ORYLA08968	NEMVE07533
OG0002256	ORYLA15390, ORYLA10927	NEMVE05402
OG0002258	ORYLA08480, ORYLA19891, ORYLA19894	NEMVE22688
OG0002259	ORYLA03533, ORYLA04091, ORYLA17556, ORYLA02692	NEMVE25958
OG0002261	ORYLA00563, ORYLA17198, ORYLA00564	NEMVE22484
OG0002262	ORYLA01803, ORYLA09789	NEMVE25627
OG0002263	ORYLA04195, ORYLA09178	NEMVE18736, NEMVE20565
OG0002264	ORYLA00976, ORYLA05961	NEMVE14171
OG0002266	ORYLA19304, ORYLA07982	NEMVE10301
OG0002268	ORYLA09246, ORYLA09245, ORYLA16116	NEMVE00657
OG0002270	ORYLA09476	NEMVE23940
OG0002270	ORYLA15715, ORYLA10941	NEMVE05227
OG0002271	ORYLA13527, ORYLA03881, ORYLA10717	NEMVE04708
OG0002272	ORYLA14290	NEMVE09461
OG0002274	ORYLA04367	NEMVE21947
OG0002276	ORYLA08251, ORYLA05613, ORYLA01832, ORYLA14367, ORYLA15766	NEMVE10422
OG0002277	ORYLA15031, ORYLA16004	NEMVE01515
OG0002278	ORYLA03506, ORYLA18187	NEMVE03191
OG0002279	ORYLA09917, ORYLA10298	NEMVE00093, NEMVE10907, NEMVE10911, NEMVE10903, NEMVE00393
OG0002284	ORYLA18851	NEMVE21975
OG0002287	ORYLA15952, ORYLA14283, ORYLA12928, ORYLA12669, ORYLA14547	NEMVE18229
OG0002288	ORYLA01492, ORYLA03879	NEMVE11591
OG0002289	ORYLA12285, ORYLA01359, ORYLA07291	NEMVE18348, NEMVE22518
OG0002291	ORYLA02360	NEMVE25973, NEMVE06615
OG0002293	ORYLA10072, ORYLA18515, ORYLA02245	NEMVE02991
OG0002294	ORYLA17434, ORYLA13472, ORYLA06668	NEMVE23623
OG0002295	ORYLA14972, ORYLA12602, ORYLA13018, ORYLA10306, ORYLA14091	NEMVE19623
OG0002299	ORYLA03019, ORYLA10314, ORYLA03833, ORYLA10221, ORYLA03018	NEMVE24964, NEMVE25776, NEMVE18135
OG0002312	ORYLA03960	NEMVE14597
OG0002315	ORYLA13257	NEMVE05565
OG0002316	ORYLA18514, ORYLA10565, ORYLA18191	NEMVE13597
OG0002317	ORYLA10101, ORYLA03376, ORYLA07663	NEMVE00994
OG0002319	ORYLA09946, ORYLA13438, ORYLA06584	NEMVE14710
OG0002320	ORYLA04205, ORYLA03781, ORYLA19577	NEMVE13771
OG0002321	ORYLA00417	NEMVE08031
OG0002323	ORYLA18222, ORYLA18223, ORYLA04235	NEMVE23408
OG0002324	ORYLA02003	NEMVE13483
OG0002325	ORYLA09407, ORYLA09406, ORYLA08788	NEMVE08574
OG0002326	ORYLA10557, ORYLA11565	NEMVE13090
OG0002327	ORYLA15817, ORYLA13784, ORYLA15549	NEMVE02446, NEMVE05520, NEMVE13392
OG0002328	ORYLA19317	NEMVE15038, NEMVE10221
OG0002329	ORYLA02023, ORYLA20294	NEMVE04811
OG0002329	ORYLA02024	NEMVE02366
OG0002330	ORYLA02778, ORYLA03538	NEMVE22193
OG0002331	ORYLA16153, ORYLA02004	NEMVE00902
OG0002332	ORYLA18167, ORYLA17748, ORYLA02677	NEMVE13746
OG0002333	ORYLA17670	NEMVE25304, NEMVE25305
OG0002334	ORYLA09050, ORYLA08810, ORYLA09439	NEMVE15361
OG0002336	ORYLA08659, ORYLA10302, ORYLA01050	NEMVE22649
OG0002337	ORYLA02605, ORYLA03304, ORYLA04420	NEMVE20707
