Orthogroup	ORYLA	DANRE
OG0000467	ORYLA14274	DANRE02650, DANRE02651
OG0000467	ORYLA13723	DANRE36597, DANRE36596
OG0000467	ORYLA15983	DANRE23594
OG0000467	ORYLA14489	DANRE02242, DANRE02241
OG0000467	ORYLA10863	DANRE31546, DANRE31547, DANRE31545
OG0000468	ORYLA07498, ORYLA06150	DANRE38074
OG0000468	ORYLA10188	DANRE11717
OG0000469	ORYLA14324	DANRE02667
OG0000469	ORYLA13835	DANRE36725
OG0000469	ORYLA15812	DANRE22869
OG0000469	ORYLA16158	DANRE23507, DANRE23506
OG0000469	ORYLA14163	DANRE20673
OG0000469	ORYLA14420	DANRE36794, DANRE01800
OG0000469	ORYLA14753	DANRE30917
OG0000469	ORYLA19640	DANRE25226, DANRE25225
OG0000469	ORYLA13413	DANRE02143
OG0000470	ORYLA06621	DANRE15508, DANRE15509
OG0000470	ORYLA17202	DANRE03595
OG0000470	ORYLA10519, ORYLA11404	DANRE18054
OG0000470	ORYLA04902	DANRE11163
OG0000471	ORYLA00522	DANRE06782, DANRE06783, DANRE15739
OG0000471	ORYLA05293, ORYLA05292	DANRE05253, DANRE05254
OG0000471	ORYLA08151, ORYLA08152	DANRE03790
OG0000471	ORYLA04771	DANRE05079, DANRE05081, DANRE05072, DANRE05071, DANRE05073, DANRE05080, DANRE05076
OG0000472	ORYLA08544	DANRE39293
OG0000472	ORYLA08994	DANRE39294, DANRE39296, DANRE39295
OG0000472	ORYLA13308, ORYLA07020	DANRE40009, DANRE40010, DANRE26322
OG0000472	ORYLA17717	DANRE33961, DANRE33960
OG0000472	ORYLA03558	DANRE08126
OG0000473	ORYLA16474	DANRE29036
OG0000473	ORYLA13402	DANRE36190
OG0000473	ORYLA16579	DANRE30271
OG0000473	ORYLA16577	DANRE30275
OG0000473	ORYLA00585	DANRE17221
OG0000474	ORYLA15732	DANRE23169, DANRE23168, DANRE36586, DANRE36588, DANRE36585, DANRE23166, DANRE23167
OG0000474	ORYLA07059	DANRE26339, DANRE29186
OG0000474	ORYLA18127	DANRE35132
OG0000474	ORYLA08620	DANRE15391, DANRE15390, DANRE15392
OG0000474	ORYLA09745	DANRE42605
OG0000475	ORYLA15741	DANRE23154
OG0000475	ORYLA02269	DANRE14923, DANRE14922, DANRE14924, DANRE09178
OG0000475	ORYLA05492	DANRE09179
OG0000475	ORYLA08543	DANRE35686, DANRE35687
OG0000475	ORYLA10034	DANRE41506, DANRE41505
OG0000476	ORYLA19318	DANRE34964
OG0000477	ORYLA12861, ORYLA12860	DANRE17529, DANRE17530
OG0000477	ORYLA16606	DANRE30222, DANRE30221
OG0000477	ORYLA10323, ORYLA10322, ORYLA13606	DANRE21741, DANRE28268
OG0000477	ORYLA02502, ORYLA02501	DANRE00327
OG0000477	ORYLA17418	DANRE39549
OG0000478	ORYLA13825	DANRE02682
OG0000478	ORYLA13701	DANRE36711
OG0000478	ORYLA20338	DANRE25578, DANRE25579
OG0000479	ORYLA05427	DANRE10077, DANRE10078
OG0000479	ORYLA02241	DANRE14206, DANRE14207
OG0000479	ORYLA00980	DANRE07001
OG0000479	ORYLA01123	DANRE16462, DANRE07346
OG0000479	ORYLA17925	DANRE33624
OG0000479	ORYLA02622	DANRE00044, DANRE00043
OG0000480	ORYLA15386	DANRE22993
OG0000481	ORYLA17197	DANRE29372, DANRE03161
OG0000481	ORYLA02862, ORYLA19409	DANRE34217
OG0000481	ORYLA03884	DANRE07350
OG0000481	ORYLA19808	DANRE00274
OG0000482	ORYLA07371	DANRE39246, DANRE39245
OG0000482	ORYLA11345	DANRE10729
OG0000484	ORYLA00605, ORYLA16560	DANRE30174
OG0000484	ORYLA06643	DANRE26698, DANRE26697
OG0000484	ORYLA13228	DANRE36356, DANRE36357
OG0000484	ORYLA17466	DANRE40019, DANRE40018
OG0000484	ORYLA13170	DANRE01866, DANRE01867, DANRE01868
OG0000485	ORYLA09796	DANRE41723
OG0000485	ORYLA18526	DANRE16774
OG0000485	ORYLA03726	DANRE01267
OG0000485	ORYLA03727	DANRE13327, DANRE13328
OG0000486	ORYLA08269, ORYLA04783	DANRE05042
OG0000486	ORYLA20474, ORYLA20475	DANRE07090
OG0000487	ORYLA10548	DANRE10699
OG0000487	ORYLA10468	DANRE11862, DANRE11863, DANRE11864
OG0000487	ORYLA16901	DANRE28673
OG0000488	ORYLA02034	DANRE14182, DANRE14183, DANRE14180
OG0000488	ORYLA15556	DANRE01677
OG0000488	ORYLA10093	DANRE05627, DANRE05626
OG0000489	ORYLA00198	DANRE16126, DANRE16128, DANRE16127
OG0000489	ORYLA04716	DANRE05282, DANRE05285, DANRE05286
OG0000489	ORYLA14139	DANRE36913
OG0000489	ORYLA01840	DANRE05283, DANRE16125, DANRE10371, DANRE14174, DANRE14172, DANRE10370, DANRE14527
OG0000490	ORYLA00621, ORYLA16590	DANRE30262, DANRE30263
OG0000490	ORYLA01902	DANRE13871, DANRE13870
OG0000490	ORYLA06098	DANRE10492, DANRE10493, DANRE10494
OG0000490	ORYLA18025	DANRE19551, DANRE19550, DANRE35143, DANRE35142, DANRE35145
OG0000491	ORYLA18622	DANRE23703
OG0000491	ORYLA19026	DANRE16264, DANRE16263
OG0000491	ORYLA04018	DANRE01134
OG0000491	ORYLA03196	DANRE08500, DANRE08499
OG0000492	ORYLA17141	DANRE29604, DANRE29603
OG0000492	ORYLA14575, ORYLA14576	DANRE38725, DANRE38722, DANRE38727, DANRE38720, DANRE38721, DANRE38715, DANRE38719, DANRE38716, DANRE38726, DANRE38718, DANRE38723, DANRE38728, DANRE38724, DANRE25943, DANRE25944
OG0000492	ORYLA10911, ORYLA14727	DANRE30895, DANRE30896, DANRE30893, DANRE30902, DANRE25670, DANRE25669, DANRE30899, DANRE30901, DANRE30897, DANRE30894, DANRE30892, DANRE30898, DANRE30900, DANRE30891
OG0000492	ORYLA11196	DANRE31087
OG0000492	ORYLA13981	DANRE22451, DANRE22452, DANRE22449, DANRE22450
OG0000494	ORYLA04408	DANRE34633, DANRE34632, DANRE34634
OG0000494	ORYLA01116	DANRE06591, DANRE06590, DANRE16474
OG0000494	ORYLA17618	DANRE33529
OG0000494	ORYLA04392	DANRE34185, DANRE34184
OG0000494	ORYLA17962	DANRE40596, DANRE40598, DANRE40597, DANRE40595, DANRE19497, DANRE19498
OG0000496	ORYLA02260	DANRE14609, DANRE14610
OG0000496	ORYLA05483	DANRE08981, DANRE08984
OG0000496	ORYLA12646	DANRE38583, DANRE38584
OG0000496	ORYLA19790	DANRE23491
OG0000496	ORYLA05482	DANRE08980, DANRE08979
OG0000496	ORYLA12645	DANRE38582
OG0000496	ORYLA06615	DANRE26393, DANRE03735
OG0000496	ORYLA05481	DANRE08973
OG0000496	ORYLA12644	DANRE38581
OG0000497	ORYLA02363	DANRE19507
OG0000497	ORYLA03738	DANRE08308
OG0000497	ORYLA04309	DANRE34943, DANRE34942
OG0000497	ORYLA02565	DANRE35380, DANRE35379, DANRE35381, DANRE35382, DANRE35378
OG0000497	ORYLA13651	DANRE39953
OG0000498	ORYLA12580	DANRE38559
OG0000498	ORYLA01970	DANRE14403
OG0000498	ORYLA16154	DANRE37024, DANRE23500
OG0000498	ORYLA12387	DANRE39337, DANRE39336
OG0000498	ORYLA15055	DANRE26186, DANRE26187
OG0000499	ORYLA10138	DANRE10931, DANRE10932
OG0000499	ORYLA03048	DANRE13471, DANRE13472
OG0000499	ORYLA18603, ORYLA18942	DANRE17443, DANRE17442, DANRE11965, DANRE11964
OG0000500	ORYLA14515, ORYLA14188	DANRE09815, DANRE09816, DANRE12409
OG0000500	ORYLA16621	DANRE30134
OG0000500	ORYLA16601	DANRE30243
OG0000500	ORYLA05916	DANRE09794, DANRE09793
OG0000500	ORYLA16612	DANRE30121, DANRE30120
OG0000503	ORYLA17193	DANRE29639, DANRE29640
OG0000503	ORYLA12487	DANRE37675
OG0000503	ORYLA14950	DANRE12932, DANRE12931
OG0000504	ORYLA09395	DANRE41917, DANRE41916
OG0000504	ORYLA02539	DANRE19314
OG0000504	ORYLA06868, ORYLA12982	DANRE21611
OG0000504	ORYLA12629	DANRE25901, DANRE25900, DANRE12198
OG0000505	ORYLA13660	DANRE20986, DANRE20985
OG0000505	ORYLA07151	DANRE28320, DANRE28321
OG0000505	ORYLA02475	DANRE34921, DANRE34920
OG0000505	ORYLA14935	DANRE26014, DANRE26013, DANRE26010, DANRE26011, DANRE26012
OG0000505	ORYLA01618	DANRE10179
OG0000505	ORYLA18172	DANRE10178
OG0000506	ORYLA06518, ORYLA06517	DANRE26422, DANRE26423, DANRE26424, DANRE26425, DANRE36338, DANRE36336, DANRE36337, DANRE36335
OG0000506	ORYLA04180	DANRE35296, DANRE06954
OG0000506	ORYLA04114	DANRE00953, DANRE00951, DANRE00954
OG0000506	ORYLA01026	DANRE06951
OG0000508	ORYLA08233	DANRE03868
OG0000508	ORYLA02029	DANRE14508, DANRE14509
OG0000508	ORYLA10053	DANRE41797, DANRE41796, DANRE41798
OG0000508	ORYLA17614	DANRE33661, DANRE33660
OG0000508	ORYLA02652	DANRE34215, DANRE34216
OG0000508	ORYLA04256	DANRE34446
OG0000508	ORYLA03536	DANRE08333, DANRE08332, DANRE08334
OG0000510	ORYLA16472	DANRE29015, DANRE29016
OG0000510	ORYLA08348	DANRE23929
OG0000510	ORYLA17578	DANRE33900, DANRE33901
OG0000510	ORYLA02689	DANRE00308
OG0000510	ORYLA01174	DANRE16489, DANRE06484, DANRE06483
OG0000511	ORYLA01957	DANRE14427, DANRE14426, DANRE14425, DANRE14430, DANRE14429, DANRE14431, DANRE14428
OG0000512	ORYLA18777, ORYLA08871	DANRE24892, DANRE28258, DANRE28257
OG0000512	ORYLA19191	DANRE42020, DANRE35419
OG0000512	ORYLA19196	DANRE42025, DANRE42026, DANRE41979, DANRE41978
OG0000512	ORYLA19194, ORYLA18288, ORYLA19193, ORYLA19192, ORYLA19195, ORYLA17243, ORYLA14548, ORYLA19736	DANRE41980, DANRE41982, DANRE41985, DANRE41984, DANRE42019, DANRE41983
OG0000512	ORYLA19287	DANRE41974, DANRE41976
OG0000512	ORYLA19197	DANRE41977
OG0000512	ORYLA08052	DANRE03961, DANRE03960
OG0000512	ORYLA08053	DANRE42023, DANRE42024, DANRE42022, DANRE42021, DANRE03962, DANRE03963
OG0000513	ORYLA08054	DANRE03971, DANRE03972
OG0000513	ORYLA17768	DANRE01456, DANRE01455, DANRE41221, DANRE41222, DANRE41220
OG0000513	ORYLA00440	DANRE16669, DANRE16670
OG0000513	ORYLA03886	DANRE20544, DANRE20542, DANRE20541, DANRE20543, DANRE20540, DANRE20538, DANRE20539
OG0000514	ORYLA05801	DANRE09989
OG0000514	ORYLA17040, ORYLA17041, ORYLA00294	DANRE35445
OG0000514	ORYLA16274	DANRE29427, DANRE29426, DANRE29431, DANRE29430, DANRE29429, DANRE28744
OG0000515	ORYLA07877	DANRE03235, DANRE03236
OG0000516	ORYLA06563	DANRE26525, DANRE26524, DANRE26523, DANRE26526, DANRE26522
OG0000516	ORYLA07576	DANRE37175
OG0000516	ORYLA04429	DANRE01104, DANRE01105
OG0000516	ORYLA03430	DANRE08144
OG0000516	ORYLA07000	DANRE26283, DANRE26284
OG0000517	ORYLA14451	DANRE36560, DANRE36561
OG0000517	ORYLA15444	DANRE22559
OG0000517	ORYLA15445	DANRE22560
OG0000517	ORYLA00199	DANRE21346, DANRE21347, DANRE21348
OG0000517	ORYLA00746, ORYLA18317, ORYLA19457	DANRE13789, DANRE13788, DANRE13790, DANRE13794, DANRE13793, DANRE13791, DANRE13796, DANRE13792, DANRE13800, DANRE13799, DANRE13797, DANRE13801, DANRE01998
OG0000517	ORYLA00748	DANRE01994, DANRE01993
OG0000519	ORYLA19812	DANRE33550
OG0000519	ORYLA02303	DANRE01552
OG0000520	ORYLA02661	DANRE01444, DANRE01443, DANRE01442
OG0000520	ORYLA16383	DANRE29662
OG0000520	ORYLA05565	DANRE08682
OG0000520	ORYLA01527	DANRE13991
OG0000520	ORYLA03445	DANRE08165, DANRE08166
OG0000521	ORYLA03841	DANRE34387, DANRE34386
OG0000521	ORYLA03037	DANRE08837, DANRE08836, DANRE08838
OG0000521	ORYLA10100	DANRE05616, DANRE05617
OG0000521	ORYLA04828	DANRE02580, DANRE02579, DANRE02578, DANRE02577, DANRE02576, DANRE11262, DANRE11261
OG0000521	ORYLA04342	DANRE19967
OG0000521	ORYLA07372	DANRE39243, DANRE39244
OG0000522	ORYLA20412	DANRE07315, DANRE07316, DANRE07314, DANRE07313, DANRE07311, DANRE07312, DANRE07310
OG0000522	ORYLA00500	DANRE15867, DANRE15866, DANRE15864, DANRE15869, DANRE15865, DANRE15868
OG0000522	ORYLA05061	DANRE05320, DANRE05318
OG0000523	ORYLA05415	DANRE43295
OG0000523	ORYLA12411	DANRE38364
OG0000524	ORYLA04981	DANRE04953
OG0000524	ORYLA08073	DANRE04954
OG0000525	ORYLA02439	DANRE34311
OG0000525	ORYLA07450	DANRE37919, DANRE37918
OG0000525	ORYLA07984	DANRE24803
OG0000525	ORYLA17059	DANRE36177, DANRE29333
OG0000526	ORYLA04970	DANRE04464, DANRE16744
OG0000527	ORYLA06889	DANRE28029, DANRE28025, DANRE28024
OG0000527	ORYLA13098	DANRE21774, DANRE21773, DANRE21772
OG0000527	ORYLA16582	DANRE30267
OG0000527	ORYLA00618	DANRE17202
OG0000527	ORYLA17246	DANRE35189, DANRE35188
OG0000527	ORYLA02494	DANRE19154, DANRE19156, DANRE19155
OG0000528	ORYLA10409	DANRE11572, DANRE11573
OG0000528	ORYLA03074	DANRE08361, DANRE08362
OG0000528	ORYLA07689	DANRE37792, DANRE37793, DANRE37794
OG0000529	ORYLA12875	DANRE17658, DANRE17657, DANRE17656
OG0000529	ORYLA01890	DANRE09212
OG0000529	ORYLA04329	DANRE00742
OG0000530	ORYLA10196	DANRE27113
OG0000530	ORYLA13418	DANRE02134
OG0000530	ORYLA20102	DANRE24563
OG0000530	ORYLA06799	DANRE26825
OG0000531	ORYLA06611	DANRE26591, DANRE26590
OG0000531	ORYLA09290, ORYLA09289	DANRE23889
OG0000531	ORYLA09656	DANRE41756, DANRE41751, DANRE41754, DANRE41755, DANRE41753, DANRE41752
OG0000531	ORYLA08382, ORYLA08381	DANRE35724, DANRE35721, DANRE35723, DANRE35725, DANRE35722
OG0000532	ORYLA10268	DANRE11421
OG0000533	ORYLA03662	DANRE07787, DANRE07786
OG0000533	ORYLA09772	DANRE41379
OG0000534	ORYLA15756	DANRE41514, DANRE23039
OG0000534	ORYLA09798	DANRE35863, DANRE35862
OG0000534	ORYLA08332	DANRE24707, DANRE24706
OG0000534	ORYLA16496	DANRE29924
OG0000535	ORYLA01196	DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032
OG0000535	ORYLA00300	DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668
OG0000537	ORYLA07579	DANRE38989, DANRE38988
OG0000537	ORYLA09989	DANRE41614, DANRE41613
OG0000537	ORYLA07580	DANRE38991, DANRE38990, DANRE38992
OG0000537	ORYLA09988	DANRE41611, DANRE41612
OG0000538	ORYLA09396	DANRE42160
OG0000538	ORYLA13935	DANRE37095
OG0000538	ORYLA08202	DANRE29198, DANRE03222
OG0000538	ORYLA08895, ORYLA08896	DANRE27952, DANRE27950, DANRE27949, DANRE27951, DANRE03823
OG0000538	ORYLA06216	DANRE03821, DANRE03822
OG0000539	ORYLA08050	DANRE02013
OG0000540	ORYLA11764	DANRE30851
OG0000540	ORYLA02783	DANRE19590
OG0000540	ORYLA17949	DANRE33560
OG0000540	ORYLA00759	DANRE16143
OG0000540	ORYLA04707	DANRE05308
OG0000540	ORYLA10788	DANRE04722
OG0000540	ORYLA17876, ORYLA02782	DANRE19586, DANRE19585, DANRE19584
OG0000540	ORYLA07101	DANRE24592, DANRE28184
OG0000540	ORYLA08508	DANRE35881
OG0000540	ORYLA09759	DANRE41578, DANRE41577
OG0000540	ORYLA14349	DANRE01756, DANRE01755
OG0000540	ORYLA16387	DANRE29570
OG0000542	ORYLA00473	DANRE16247, DANRE16248, DANRE16242, DANRE16243, DANRE16246, DANRE16249, DANRE16244, DANRE16245
OG0000542	ORYLA07235	DANRE23742
OG0000542	ORYLA03184	DANRE08551
OG0000542	ORYLA04034	DANRE01086, DANRE01090, DANRE01088
OG0000542	ORYLA04191	DANRE23741
OG0000542	ORYLA02120	DANRE14981, DANRE14980
OG0000544	ORYLA03180	DANRE08538, DANRE08537
OG0000544	ORYLA04044	DANRE00847, DANRE00846, DANRE00848, DANRE00845
OG0000544	ORYLA18168	DANRE34532, DANRE34530, DANRE34533, DANRE34531
OG0000544	ORYLA12942	DANRE21519, DANRE21518, DANRE21517
OG0000544	ORYLA19590	DANRE39389, DANRE39388
OG0000545	ORYLA04729, ORYLA19657	DANRE02906, DANRE02907
OG0000545	ORYLA04200	DANRE34438, DANRE34437, DANRE34436, DANRE34439
OG0000545	ORYLA10194	DANRE11738
OG0000545	ORYLA03088	DANRE13378, DANRE13377
OG0000546	ORYLA14851	DANRE25021, DANRE25022
OG0000547	ORYLA15876	DANRE22078, DANRE22082, DANRE22081, DANRE22080, DANRE22079, DANRE39729, DANRE39728, DANRE39727
OG0000548	ORYLA01284	DANRE06455
OG0000548	ORYLA02791	DANRE19625
OG0000548	ORYLA17384	DANRE40865
OG0000548	ORYLA00893	DANRE22043
OG0000548	ORYLA11445	DANRE18865
OG0000548	ORYLA20346	DANRE25568
OG0000550	ORYLA10024	DANRE42675, DANRE42676, DANRE42677
OG0000551	ORYLA15546	DANRE41282
OG0000552	ORYLA02316	DANRE01503
OG0000552	ORYLA01268	DANRE06418, DANRE06417
OG0000552	ORYLA19748	DANRE06064
OG0000553	ORYLA11116	DANRE31268
OG0000553	ORYLA04427	DANRE00920, DANRE00921
OG0000553	ORYLA04603	DANRE34994
OG0000553	ORYLA05553, ORYLA05554	DANRE09706
OG0000553	ORYLA16814	DANRE29057
OG0000553	ORYLA19765	DANRE03068
OG0000554	ORYLA05333	DANRE10367, DANRE10368
OG0000554	ORYLA02853	DANRE04185, DANRE20459
OG0000554	ORYLA17786	DANRE00589
OG0000554	ORYLA19758	DANRE04187, DANRE04188, DANRE04184
OG0000554	ORYLA19976	DANRE20458
OG0000554	ORYLA11865	DANRE30641, DANRE11706, DANRE11705
OG0000557	ORYLA07764	DANRE03661
OG0000557	ORYLA16553	DANRE30311
OG0000557	ORYLA07765, ORYLA07766	DANRE03662, DANRE03665, DANRE30319, DANRE30318, DANRE30327, DANRE30326, DANRE30330, DANRE30320
OG0000557	ORYLA16554, ORYLA16546, ORYLA16547, ORYLA16545, ORYLA16552	DANRE03664, DANRE30333, DANRE30332, DANRE30331
OG0000560	ORYLA04875	DANRE03304
OG0000561	ORYLA10348	DANRE18926, DANRE18925, DANRE18927
OG0000561	ORYLA11842	DANRE10686, DANRE10685
OG0000561	ORYLA11841	DANRE18929
OG0000561	ORYLA01515	DANRE06689
OG0000562	ORYLA06574	DANRE27041
OG0000562	ORYLA13197	DANRE01831
OG0000562	ORYLA15135	DANRE25391
OG0000562	ORYLA05394	DANRE09161
OG0000563	ORYLA03246	DANRE20313, DANRE07912
OG0000563	ORYLA17360	DANRE39601
OG0000564	ORYLA03832	DANRE34378, DANRE34377
OG0000564	ORYLA03007	DANRE08076
OG0000564	ORYLA12513	DANRE16838, DANRE16839, DANRE16840, DANRE04604
OG0000564	ORYLA10514, ORYLA11949	DANRE18044
OG0000564	ORYLA03368	DANRE13124
OG0000564	ORYLA10699	DANRE05546
OG0000564	ORYLA11883	DANRE17800, DANRE17802, DANRE17801
OG0000564	ORYLA05222	DANRE05570
OG0000564	ORYLA00088	DANRE16718, DANRE16717
OG0000565	ORYLA05583, ORYLA05582	DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697
OG0000566	ORYLA13005	DANRE21691, DANRE21693
OG0000566	ORYLA20281	DANRE13203, DANRE21692
OG0000566	ORYLA14818	DANRE25205, DANRE25192
OG0000566	ORYLA12608	DANRE13200, DANRE13201, DANRE13198, DANRE13199, DANRE13202
OG0000566	ORYLA14819	DANRE25108
OG0000566	ORYLA04369	DANRE33333, DANRE33334
OG0000567	ORYLA12167	DANRE37645
OG0000570	ORYLA10850	DANRE43359
OG0000570	ORYLA08171	DANRE30386, DANRE30385
OG0000570	ORYLA16666, ORYLA16667	DANRE04065
OG0000570	ORYLA13899	DANRE01649, DANRE01650, DANRE01648
OG0000572	ORYLA08145	DANRE03776, DANRE03775, DANRE03774
OG0000572	ORYLA10185	DANRE11722
OG0000572	ORYLA07690	DANRE37798, DANRE37797
OG0000572	ORYLA13763	DANRE36636
OG0000572	ORYLA15650	DANRE22951, DANRE22949
OG0000573	ORYLA01895	DANRE13773, DANRE13772
OG0000573	ORYLA05878	DANRE09290
OG0000573	ORYLA13843	DANRE36969, DANRE41278
OG0000573	ORYLA04228	DANRE34489
OG0000573	ORYLA12607	DANRE13206, DANRE13207
OG0000573	ORYLA14820	DANRE25110
OG0000574	ORYLA08316	DANRE04148, DANRE04147, DANRE04149, DANRE04146
OG0000574	ORYLA16287, ORYLA08280	DANRE28771, DANRE28772, DANRE03028
OG0000574	ORYLA00058	DANRE16551, DANRE16552, DANRE16553
OG0000575	ORYLA17931	DANRE33983, DANRE33982, DANRE33981, DANRE33980, DANRE33986
OG0000575	ORYLA02623	DANRE00045
OG0000575	ORYLA01132, ORYLA00665	DANRE16440, DANRE16435, DANRE16436
OG0000575	ORYLA06768	DANRE27242, DANRE27243, DANRE27241
OG0000575	ORYLA08996	DANRE24309, DANRE24311, DANRE24310
OG0000575	ORYLA08583	DANRE35805
OG0000576	ORYLA13924, ORYLA15981	DANRE41341
OG0000576	ORYLA08396	DANRE42662, DANRE42660, DANRE42661
OG0000576	ORYLA05305	DANRE04947
OG0000576	ORYLA13808	DANRE22099
OG0000576	ORYLA15873	DANRE22100
OG0000578	ORYLA07686	DANRE37784, DANRE37783, DANRE37782
OG0000578	ORYLA04727	DANRE35561, DANRE35560, DANRE35559, DANRE35558
OG0000578	ORYLA10429	DANRE17778, DANRE17779, DANRE17777, DANRE05436, DANRE05438, DANRE05439
OG0000578	ORYLA03394	DANRE07773
OG0000578	ORYLA04274	DANRE19685
OG0000579	ORYLA11089	DANRE25633, DANRE31259, DANRE31258, DANRE31257
OG0000579	ORYLA20327	DANRE25634
OG0000579	ORYLA19001	DANRE39934
OG0000579	ORYLA13906	DANRE01665, DANRE01666, DANRE01664, DANRE01668
OG0000579	ORYLA15480	DANRE39933, DANRE39930, DANRE39932, DANRE39931, DANRE22831, DANRE22830
OG0000580	ORYLA12110, ORYLA14690	DANRE38921, DANRE38923, DANRE38922
OG0000580	ORYLA04746	DANRE05280, DANRE05281, DANRE05277, DANRE05278
OG0000580	ORYLA00197	DANRE16124, DANRE16123
OG0000581	ORYLA10424	DANRE17774, DANRE05449
OG0000581	ORYLA04861	DANRE03780, DANRE04778
OG0000581	ORYLA07531	DANRE37493
OG0000581	ORYLA03380	DANRE13173, DANRE13172
OG0000581	ORYLA04860	DANRE04777
OG0000581	ORYLA10423	DANRE17773
OG0000581	ORYLA10422	DANRE05454
OG0000581	ORYLA03381	DANRE13174
OG0000582	ORYLA00146	DANRE35656, DANRE35655
OG0000582	ORYLA06509	DANRE27461, DANRE27462
OG0000582	ORYLA02435	DANRE39859, DANRE39858, DANRE34307, DANRE34305, DANRE34306
OG0000582	ORYLA06109	DANRE10407, DANRE10406
OG0000582	ORYLA01735	DANRE13531, DANRE13529, DANRE13530
OG0000583	ORYLA00997, ORYLA00998	DANRE06884, DANRE06885
OG0000583	ORYLA03929	DANRE00864
OG0000583	ORYLA09564	DANRE35907, DANRE41539, DANRE41538
OG0000583	ORYLA10274	DANRE11089, DANRE11090
OG0000583	ORYLA02043	DANRE13739, DANRE13740
OG0000583	ORYLA05980	DANRE10062
OG0000584	ORYLA18770	DANRE24543
OG0000585	ORYLA16046	DANRE40757, DANRE40285
OG0000585	ORYLA15895	DANRE02244, DANRE02245, DANRE02249
OG0000585	ORYLA14066	DANRE41291, DANRE41292, DANRE41293, DANRE41294
OG0000585	ORYLA15076	DANRE31500, DANRE31501
OG0000585	ORYLA16126	DANRE23073, DANRE23074, DANRE23075
OG0000585	ORYLA14043	DANRE36824, DANRE36823
OG0000586	ORYLA12015	DANRE25422
OG0000586	ORYLA11291	DANRE12413
OG0000586	ORYLA15040	DANRE30975, DANRE30974, DANRE12411, DANRE12412
OG0000586	ORYLA08031, ORYLA16360	DANRE29518
OG0000587	ORYLA03518	DANRE08842, DANRE08843
OG0000587	ORYLA06908	DANRE28077
OG0000587	ORYLA07631	DANRE38185, DANRE38186, DANRE38187
OG0000587	ORYLA13555, ORYLA12215	DANRE02066, DANRE02067
OG0000587	ORYLA03397	DANRE07770
OG0000588	ORYLA16614	DANRE30123
OG0000588	ORYLA00870	DANRE16941
OG0000588	ORYLA06281	DANRE26565
OG0000588	ORYLA02480	DANRE19175
OG0000588	ORYLA17646	DANRE34600
OG0000588	ORYLA04266	DANRE01195, DANRE01197, DANRE01196
OG0000589	ORYLA14568	DANRE25936
OG0000589	ORYLA14571, ORYLA14570, ORYLA14572	DANRE38708, DANRE38709, DANRE38710, DANRE25938, DANRE25939
OG0000589	ORYLA14569	DANRE25937
OG0000589	ORYLA11091	DANRE12338, DANRE31600, DANRE31601
OG0000589	ORYLA15797	DANRE22454
OG0000589	ORYLA14019	DANRE37009, DANRE37011, DANRE37012, DANRE37010
OG0000589	ORYLA14732	DANRE30890, DANRE30889, DANRE25662, DANRE25663
OG0000589	ORYLA14730	DANRE25664, DANRE25665
OG0000590	ORYLA06142	DANRE10504, DANRE10503
OG0000590	ORYLA02148	DANRE14379
OG0000590	ORYLA16465	DANRE29029
OG0000590	ORYLA06302, ORYLA06303	DANRE28274
OG0000590	ORYLA14008	DANRE36861
OG0000591	ORYLA16935	DANRE29995
OG0000591	ORYLA00569	DANRE15432
OG0000591	ORYLA04567	DANRE19748, DANRE19747
OG0000591	ORYLA03099	DANRE12240, DANRE12241, DANRE12242
OG0000591	ORYLA06605	DANRE26952, DANRE26953
OG0000591	ORYLA13493	DANRE36277
OG0000592	ORYLA17452	DANRE40569
OG0000592	ORYLA11854	DANRE18531
OG0000592	ORYLA14631	DANRE25922, DANRE25921
OG0000592	ORYLA12104	DANRE38966, DANRE38965, DANRE38964
OG0000592	ORYLA04227	DANRE34487
OG0000593	ORYLA16513	DANRE30058
OG0000593	ORYLA16679, ORYLA00726	DANRE02996
OG0000593	ORYLA12884	DANRE23729
OG0000593	ORYLA15051	DANRE26181
OG0000593	ORYLA12474	DANRE12961, DANRE12962
OG0000593	ORYLA13360	DANRE36390, DANRE36391
OG0000593	ORYLA15847	DANRE22365
OG0000593	ORYLA14301	DANRE02411, DANRE02412
OG0000594	ORYLA04212	DANRE34139
OG0000594	ORYLA03767	DANRE07972
OG0000594	ORYLA08739	DANRE15294
OG0000594	ORYLA03768	DANRE34138, DANRE07974, DANRE07973
OG0000594	ORYLA08738	DANRE15295
OG0000594	ORYLA14067	DANRE02253, DANRE02252
OG0000597	ORYLA07402	DANRE37823
OG0000597	ORYLA04005	DANRE20385, DANRE20386, DANRE20384
OG0000597	ORYLA16364	DANRE29524
OG0000597	ORYLA17588	DANRE33695
OG0000597	ORYLA02653	DANRE34208
OG0000597	ORYLA12151	DANRE38490, DANRE38491
OG0000597	ORYLA19873	DANRE23651, DANRE23650
OG0000597	ORYLA00446	DANRE16005, DANRE16004
OG0000600	ORYLA19470	DANRE15565
OG0000600	ORYLA00993	DANRE07160
OG0000601	ORYLA17146	DANRE03851
OG0000601	ORYLA08067	DANRE05203
OG0000601	ORYLA08066, ORYLA05105	DANRE05202
