Orthogroup	ORYLA	AENJA_ok
OG0001225	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488	AENJA_23700
OG0001230	ORYLA05997	AENJA_02087
OG0001231	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275	AENJA_02177
OG0001232	ORYLA17130	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	ORYLA07453	AENJA_02446
OG0001235	ORYLA16914, ORYLA20442	AENJA_23880, AENJA_09381, AENJA_13870, AENJA_07973, AENJA_12250
OG0001235	ORYLA06221, ORYLA03888, ORYLA19339	AENJA_03412, AENJA_25992
OG0001237	ORYLA14669	AENJA_19599
OG0001238	ORYLA01295	AENJA_07960
OG0001238	ORYLA07056	AENJA_05667
OG0001240	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502	AENJA_07030
OG0001241	ORYLA15497	AENJA_21346
OG0001241	ORYLA01008	AENJA_07588
OG0001242	ORYLA09141, ORYLA18475	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	ORYLA07317, ORYLA07318, ORYLA12130	AENJA_09040
OG0001245	ORYLA00901, ORYLA00456, ORYLA04906	AENJA_11241
OG0001247	ORYLA10879, ORYLA15933, ORYLA18030	AENJA_24053
OG0001248	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193	AENJA_17279
OG0001249	ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089	AENJA_17683
OG0001250	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768	AENJA_18393
OG0001252	ORYLA19528, ORYLA08946, ORYLA13487	AENJA_20096
OG0001253	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691	AENJA_21103
OG0001254	ORYLA12036, ORYLA14643	AENJA_25593
OG0001261	ORYLA07239, ORYLA00479, ORYLA09455	AENJA_00856
OG0001262	ORYLA02427	AENJA_25759
OG0001263	ORYLA17939, ORYLA08064	AENJA_02283
OG0001263	ORYLA07820, ORYLA17132	AENJA_25444
OG0001264	ORYLA13965, ORYLA12302, ORYLA02150	AENJA_02714
OG0001266	ORYLA09233, ORYLA07109, ORYLA14460	AENJA_06321
OG0001267	ORYLA18685	AENJA_03493
OG0001267	ORYLA17985, ORYLA00677	AENJA_10310
OG0001268	ORYLA00335	AENJA_03712
OG0001270	ORYLA07988	AENJA_04208
OG0001270	ORYLA18804	AENJA_21003, AENJA_12864
OG0001271	ORYLA09251, ORYLA07889, ORYLA14013	AENJA_04651
OG0001273	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660	AENJA_05090
OG0001274	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123	AENJA_06074
OG0001275	ORYLA11544	AENJA_09059
OG0001275	ORYLA11543	AENJA_07370
OG0001276	ORYLA03566, ORYLA18522, ORYLA01477	AENJA_07718, AENJA_07717
OG0001278	ORYLA16678, ORYLA00727	AENJA_09367
OG0001278	ORYLA13327	AENJA_15562
OG0001279	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122	AENJA_09382
OG0001280	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452	AENJA_11194
OG0001282	ORYLA04230, ORYLA10205, ORYLA08831	AENJA_12223
OG0001283	ORYLA20044, ORYLA20045, ORYLA14193, ORYLA09723, ORYLA13051, ORYLA08577, ORYLA10812	AENJA_13067, AENJA_22654, AENJA_23095
OG0001284	ORYLA09027	AENJA_14056
OG0001284	ORYLA01634, ORYLA14635	AENJA_21135
OG0001287	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961	AENJA_18219
OG0001288	ORYLA14902, ORYLA02420	AENJA_22039
OG0001290	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829	AENJA_21150
OG0001291	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147	AENJA_21434
OG0001292	ORYLA09364, ORYLA10046	AENJA_21781
OG0001293	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584	AENJA_23236
OG0001294	ORYLA10122	AENJA_25092
OG0001295	ORYLA09900	AENJA_25589
OG0001296	ORYLA07385, ORYLA00095, ORYLA19357	AENJA_26215
OG0001300	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280	AENJA_00411
OG0001302	ORYLA12923	AENJA_13024
OG0001302	ORYLA05687	AENJA_01840
OG0001304	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822	AENJA_14579
OG0001305	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351	AENJA_03926
OG0001306	ORYLA06638, ORYLA13454	AENJA_13028
OG0001308	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817	AENJA_05647
OG0001309	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422	AENJA_07716
OG0001310	ORYLA10760	AENJA_06272
OG0001310	ORYLA12263	AENJA_10879
OG0001311	ORYLA02079, ORYLA06081	AENJA_06702
OG0001311	ORYLA06033, ORYLA01860	AENJA_15801
OG0001312	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134	AENJA_19595, AENJA_24384, AENJA_06846
OG0001315	ORYLA16949	AENJA_08368
OG0001315	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636	AENJA_26453
OG0001316	ORYLA12796, ORYLA09110, ORYLA01031	AENJA_08714
OG0001317	ORYLA11270	AENJA_08900
OG0001317	ORYLA18001	AENJA_20026
OG0001318	ORYLA08255	AENJA_09435
OG0001319	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481	AENJA_09605
OG0001320	ORYLA11905	AENJA_16608
OG0001321	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093	AENJA_14609
OG0001322	ORYLA12031	AENJA_15110
OG0001322	ORYLA03496	AENJA_16813
OG0001324	ORYLA08370	AENJA_15995
OG0001326	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758	AENJA_18964
OG0001327	ORYLA15316	AENJA_18352
OG0001327	ORYLA11280, ORYLA14397	AENJA_26627
OG0001329	ORYLA10954, ORYLA14747	AENJA_19033
OG0001330	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273	AENJA_20881
OG0001333	ORYLA17399, ORYLA07772	AENJA_23772
OG0001339	ORYLA11675	AENJA_00104
OG0001341	ORYLA14314	AENJA_21191
OG0001344	ORYLA02700	AENJA_01361
OG0001345	ORYLA15535	AENJA_17713
OG0001348	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010	AENJA_01884
OG0001350	ORYLA06653	AENJA_05873
OG0001351	ORYLA09616, ORYLA08732	AENJA_17428, AENJA_06682
OG0001352	ORYLA17415, ORYLA09343, ORYLA14143	AENJA_06720, AENJA_06721, AENJA_06723
OG0001353	ORYLA06297, ORYLA20269	AENJA_06742
OG0001354	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236	AENJA_07753
OG0001355	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331	AENJA_08188
OG0001356	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052	AENJA_08269
OG0001357	ORYLA07719, ORYLA10513, ORYLA03046	AENJA_08567
OG0001358	ORYLA11553	AENJA_09138
OG0001358	ORYLA03714, ORYLA00979, ORYLA11552	AENJA_22577
OG0001359	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730	AENJA_11211
OG0001360	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396	AENJA_11441
OG0001361	ORYLA12083, ORYLA10943	AENJA_11584
OG0001363	ORYLA06964, ORYLA02934	AENJA_12332
OG0001364	ORYLA07287, ORYLA06962	AENJA_13074
OG0001365	ORYLA09935, ORYLA07169, ORYLA00431	AENJA_13131
OG0001367	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559	AENJA_16641
OG0001369	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398	AENJA_17277
OG0001370	ORYLA12598, ORYLA14966	AENJA_17284
OG0001371	ORYLA00720	AENJA_17844, AENJA_24112
OG0001372	ORYLA13141	AENJA_25899
OG0001373	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770	AENJA_17959
OG0001374	ORYLA12417, ORYLA12418	AENJA_18703
OG0001375	ORYLA11959, ORYLA01972, ORYLA01971	AENJA_20082
OG0001376	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741	AENJA_21276, AENJA_20852, AENJA_20854
OG0001377	ORYLA07389, ORYLA04674	AENJA_21043
OG0001378	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326	AENJA_22766
OG0001379	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265	AENJA_23248
OG0001380	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371	AENJA_23604
OG0001381	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091	AENJA_23800
OG0001382	ORYLA16357	AENJA_23995
OG0001384	ORYLA08770, ORYLA03152, ORYLA09543	AENJA_25726
OG0001386	ORYLA07835, ORYLA01995	AENJA_26718
OG0001394	ORYLA01444, ORYLA19504	AENJA_02969
OG0001394	ORYLA01445	AENJA_00558
OG0001395	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821	AENJA_00590
OG0001397	ORYLA01225, ORYLA05017	AENJA_05269
OG0001397	ORYLA08172	AENJA_01101
OG0001399	ORYLA04243	AENJA_19357
OG0001399	ORYLA18690	AENJA_02205
OG0001400	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625	AENJA_02507
OG0001403	ORYLA17267	AENJA_03318, AENJA_22706, AENJA_22705, AENJA_03342
OG0001404	ORYLA20012	AENJA_05828
OG0001405	ORYLA12568, ORYLA05423	AENJA_03978
OG0001405	ORYLA07257	AENJA_13814
OG0001406	ORYLA13300, ORYLA07680, ORYLA01398	AENJA_04091
OG0001408	ORYLA02846, ORYLA00579, ORYLA08954	AENJA_05533
OG0001409	ORYLA05905, ORYLA01929, ORYLA09977	AENJA_06247
OG0001410	ORYLA16518	AENJA_18215
OG0001410	ORYLA09213	AENJA_06436
OG0001411	ORYLA12881	AENJA_06963, AENJA_10958
OG0001412	ORYLA17594	AENJA_07170
OG0001413	ORYLA17782	AENJA_07474
OG0001414	ORYLA18972	AENJA_08160
OG0001415	ORYLA17926	AENJA_09149, AENJA_15367
OG0001416	ORYLA16022, ORYLA14442	AENJA_09757
OG0001417	ORYLA00545	AENJA_11502
OG0001418	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393	AENJA_10983
OG0001419	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533	AENJA_12607, AENJA_12606
OG0001420	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876	AENJA_13248
OG0001421	ORYLA11990, ORYLA11681	AENJA_13339
OG0001422	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888	AENJA_14173
OG0001423	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104	AENJA_14934
OG0001424	ORYLA13598	AENJA_15682
OG0001425	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328	AENJA_15774
OG0001427	ORYLA20270, ORYLA07026, ORYLA11867	AENJA_17543
OG0001428	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893	AENJA_18858
OG0001430	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625	AENJA_19108
OG0001431	ORYLA06418, ORYLA16444	AENJA_23459
OG0001432	ORYLA11304	AENJA_25391
OG0001433	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137	AENJA_26002
OG0001434	ORYLA11926	AENJA_26114
OG0001440	ORYLA06607, ORYLA09297	AENJA_03160
OG0001441	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689	AENJA_00362
OG0001445	ORYLA18556, ORYLA03367, ORYLA03366	AENJA_02385
OG0001446	ORYLA03689	AENJA_02687, AENJA_10576
OG0001447	ORYLA10401, ORYLA03364, ORYLA11793	AENJA_03127
OG0001449	ORYLA11305	AENJA_04181
OG0001449	ORYLA09746	AENJA_05517
OG0001451	ORYLA17593	AENJA_04889
OG0001451	ORYLA14632	AENJA_16142
OG0001452	ORYLA17672, ORYLA12044, ORYLA18698	AENJA_05087
OG0001454	ORYLA03869, ORYLA10714	AENJA_06306
OG0001455	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114	AENJA_06571
OG0001456	ORYLA10215	AENJA_07027
OG0001457	ORYLA05130	AENJA_07426
OG0001458	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813	AENJA_08456
OG0001459	ORYLA16343	AENJA_18303, AENJA_08470
OG0001460	ORYLA02314	AENJA_20570
OG0001460	ORYLA08107, ORYLA05005	AENJA_09064
OG0001461	ORYLA19866	AENJA_09214
OG0001462	ORYLA11791	AENJA_09362
OG0001463	ORYLA12639, ORYLA12308	AENJA_09831
OG0001464	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378	AENJA_09857
OG0001465	ORYLA16128	AENJA_10007
OG0001466	ORYLA11704	AENJA_17986
OG0001466	ORYLA01209	AENJA_10074
OG0001467	ORYLA18147	AENJA_26730
OG0001468	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717	AENJA_10995
OG0001469	ORYLA05419	AENJA_11151
OG0001470	ORYLA03759	AENJA_11625
OG0001472	ORYLA05712	AENJA_12236
OG0001472	ORYLA15948	AENJA_13235
OG0001473	ORYLA00647, ORYLA16961, ORYLA16960	AENJA_13618
OG0001474	ORYLA07769	AENJA_24781
OG0001475	ORYLA13842, ORYLA15634	AENJA_14793
OG0001476	ORYLA10593, ORYLA03172, ORYLA04062	AENJA_14828
OG0001478	ORYLA11904	AENJA_19708
OG0001478	ORYLA07755	AENJA_15450
OG0001479	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932	AENJA_16158
OG0001480	ORYLA01857, ORYLA05529, ORYLA05528	AENJA_16776
OG0001481	ORYLA08452, ORYLA11569, ORYLA10733, ORYLA11881	AENJA_17029
OG0001484	ORYLA15816, ORYLA13829, ORYLA13710	AENJA_21194
OG0001485	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318	AENJA_21469
OG0001486	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057	AENJA_21858
OG0001489	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145	AENJA_24467
OG0001490	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495	AENJA_25216
OG0001492	ORYLA16834, ORYLA17613	AENJA_25544
OG0001493	ORYLA08069, ORYLA05112	AENJA_26227
OG0001498	ORYLA18106, ORYLA18108, ORYLA09403	AENJA_22536, AENJA_25822, AENJA_01053
OG0001500	ORYLA07552, ORYLA09604	AENJA_01887
OG0001501	ORYLA10661, ORYLA10605	AENJA_02988
OG0001502	ORYLA17055	AENJA_03421
OG0001503	ORYLA13177	AENJA_23557
OG0001503	ORYLA17046, ORYLA17047	AENJA_03755
OG0001504	ORYLA15456	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001505	ORYLA08833, ORYLA07422	AENJA_04619
OG0001506	ORYLA07141, ORYLA16222	AENJA_05938
OG0001507	ORYLA10103, ORYLA04138	AENJA_06136
OG0001508	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350	AENJA_06316
OG0001509	ORYLA12274, ORYLA03612	AENJA_07590
OG0001510	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247	AENJA_08660
OG0001511	ORYLA03620, ORYLA06342, ORYLA07444	AENJA_08942
OG0001515	ORYLA04533, ORYLA17572	AENJA_10215
OG0001516	ORYLA18645, ORYLA18644	AENJA_10243
OG0001517	ORYLA17447, ORYLA08991	AENJA_10361
OG0001518	ORYLA06952, ORYLA20178	AENJA_11024
OG0001520	ORYLA02116, ORYLA11477	AENJA_12318
OG0001521	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177	AENJA_13001
OG0001523	ORYLA11194, ORYLA15086	AENJA_14135
OG0001524	ORYLA00012, ORYLA05046	AENJA_19275
OG0001524	ORYLA12443	AENJA_15536
OG0001525	ORYLA17631	AENJA_16414
OG0001526	ORYLA17247, ORYLA02495, ORYLA16611	AENJA_16663
OG0001527	ORYLA20388, ORYLA20389	AENJA_16808
OG0001528	ORYLA07415, ORYLA09313, ORYLA06618	AENJA_17449
OG0001529	ORYLA13719, ORYLA14481	AENJA_18632
OG0001531	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926	AENJA_20341
OG0001532	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344	AENJA_20708
OG0001533	ORYLA09911, ORYLA08628, ORYLA09442	AENJA_20965
OG0001534	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726	AENJA_21491, AENJA_21490
OG0001536	ORYLA02265	AENJA_25332, AENJA_25327
OG0001545	ORYLA02532, ORYLA14957, ORYLA05722	AENJA_00995
OG0001546	ORYLA05229	AENJA_02497
OG0001549	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679	AENJA_04459
OG0001550	ORYLA06718, ORYLA09149	AENJA_05034, AENJA_05035
OG0001551	ORYLA10506, ORYLA10505	AENJA_05503
OG0001552	ORYLA13846	AENJA_06118
OG0001553	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887	AENJA_06179
OG0001554	ORYLA04069, ORYLA07551	AENJA_07567
OG0001557	ORYLA12490	AENJA_13295
OG0001558	ORYLA02757, ORYLA18032, ORYLA19384	AENJA_08311
OG0001559	ORYLA10089, ORYLA11639, ORYLA04343	AENJA_08667
OG0001560	ORYLA18790, ORYLA13615, ORYLA18890	AENJA_09404
OG0001561	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938	AENJA_09420
OG0001562	ORYLA10013	AENJA_25099
OG0001564	ORYLA13495, ORYLA03594, ORYLA01019	AENJA_11930
OG0001565	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237	AENJA_12372
OG0001566	ORYLA11891, ORYLA13548	AENJA_12513
OG0001567	ORYLA13058, ORYLA06494	AENJA_13019
OG0001568	ORYLA17084	AENJA_13880
OG0001569	ORYLA12265, ORYLA09574, ORYLA00969	AENJA_14238
OG0001570	ORYLA03800	AENJA_24461
OG0001572	ORYLA04283	AENJA_22665
OG0001572	ORYLA15272	AENJA_18250
OG0001573	ORYLA20104, ORYLA02801	AENJA_19183
OG0001574	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807	AENJA_21910
OG0001575	ORYLA10849	AENJA_21922
OG0001575	ORYLA17836	AENJA_21919
OG0001576	ORYLA02374, ORYLA12205	AENJA_23479
OG0001578	ORYLA17727, ORYLA00011	AENJA_24180
OG0001579	ORYLA07879	AENJA_24228
OG0001580	ORYLA14282, ORYLA15951, ORYLA12668	AENJA_25168
OG0001581	ORYLA10772	AENJA_26171
OG0001582	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772	AENJA_26338
OG0001583	ORYLA20413, ORYLA00738, ORYLA05062	AENJA_26528
OG0001584	ORYLA13120	AENJA_26828
OG0001589	ORYLA16530	AENJA_25068
OG0001590	ORYLA12337	AENJA_00406, AENJA_14826, AENJA_14823
OG0001592	ORYLA14815, ORYLA12423, ORYLA01973	AENJA_17749, AENJA_01022, AENJA_25249
OG0001593	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620	AENJA_01627
OG0001596	ORYLA10881, ORYLA15329, ORYLA13783, ORYLA15922	AENJA_02913, AENJA_03897, AENJA_02915
OG0001596	ORYLA16032	AENJA_08460
OG0001597	ORYLA18712, ORYLA20326	AENJA_17835, AENJA_03457
OG0001599	ORYLA16526, ORYLA16525, ORYLA16314	AENJA_04501
OG0001600	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480	AENJA_04862
OG0001603	ORYLA05894	AENJA_25082, AENJA_05289
OG0001604	ORYLA03242	AENJA_11253
OG0001605	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098	AENJA_06440
OG0001606	ORYLA02818, ORYLA02816	AENJA_06477
OG0001608	ORYLA06019, ORYLA15351	AENJA_08413, AENJA_07328
OG0001609	ORYLA09645	AENJA_08323
OG0001609	ORYLA14062	AENJA_19787
OG0001610	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043	AENJA_08569
OG0001612	ORYLA05310	AENJA_09589
OG0001613	ORYLA04006	AENJA_13644
OG0001613	ORYLA00826	AENJA_09920
OG0001614	ORYLA06852	AENJA_17703
OG0001614	ORYLA00725	AENJA_10096
OG0001615	ORYLA15214, ORYLA11232	AENJA_10716
OG0001617	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860	AENJA_12188
OG0001620	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474	AENJA_13924
OG0001621	ORYLA16707, ORYLA16984, ORYLA07730	AENJA_13994, AENJA_13992
OG0001622	ORYLA04887, ORYLA04886, ORYLA17634	AENJA_14211
OG0001624	ORYLA16062, ORYLA11784, ORYLA15861	AENJA_14605
OG0001625	ORYLA12945, ORYLA00314, ORYLA07325	AENJA_14706
OG0001628	ORYLA04697	AENJA_16821, AENJA_21898, AENJA_21897
OG0001632	ORYLA13672, ORYLA19419, ORYLA19418, ORYLA19517	AENJA_18126
OG0001634	ORYLA02609	AENJA_18695
OG0001635	ORYLA01259, ORYLA08815	AENJA_18913
OG0001636	ORYLA19951	AENJA_19487
OG0001638	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381	AENJA_20882
OG0001639	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981	AENJA_22054
OG0001640	ORYLA14203	AENJA_23181
OG0001642	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865	AENJA_23879
OG0001643	ORYLA03825, ORYLA03280	AENJA_24340
OG0001644	ORYLA05371	AENJA_26289
OG0001651	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543	AENJA_00391
OG0001652	ORYLA10454	AENJA_22805, AENJA_00850
OG0001653	ORYLA17508, ORYLA02619	AENJA_21125
OG0001654	ORYLA05273, ORYLA18745	AENJA_02592
OG0001655	ORYLA07526, ORYLA08529, ORYLA07560	AENJA_03001
OG0001656	ORYLA03191, ORYLA16457	AENJA_03159
OG0001657	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511	AENJA_03268
OG0001658	ORYLA20274, ORYLA16069	AENJA_05073
OG0001659	ORYLA05429, ORYLA10579	AENJA_04668
OG0001660	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222	AENJA_04731
OG0001661	ORYLA09181	AENJA_05905
OG0001661	ORYLA09179	AENJA_05238
OG0001662	ORYLA03581	AENJA_07124
OG0001662	ORYLA03609, ORYLA17855	AENJA_05672
OG0001663	ORYLA16035	AENJA_06086
OG0001664	ORYLA17083	AENJA_22480
OG0001665	ORYLA17183	AENJA_11003
OG0001665	ORYLA00789	AENJA_06300
OG0001666	ORYLA08798	AENJA_07102
OG0001667	ORYLA20066, ORYLA06157, ORYLA15447	AENJA_07191
OG0001668	ORYLA18819	AENJA_07885
OG0001669	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696	AENJA_09112
OG0001671	ORYLA14195, ORYLA15872	AENJA_09175
OG0001672	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794	AENJA_09939
OG0001673	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975	AENJA_11329
OG0001674	ORYLA14951, ORYLA12587, ORYLA02498	AENJA_11464
OG0001675	ORYLA05453, ORYLA11313, ORYLA08776	AENJA_11671
OG0001676	ORYLA18322	AENJA_26746
OG0001676	ORYLA12813, ORYLA12814, ORYLA06876	AENJA_11724
OG0001677	ORYLA17546	AENJA_11807
OG0001678	ORYLA06156, ORYLA02076, ORYLA20082	AENJA_18698
OG0001682	ORYLA08623	AENJA_17431
OG0001683	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306	AENJA_18304
OG0001684	ORYLA06104, ORYLA13071	AENJA_18312
OG0001685	ORYLA01166, ORYLA00356	AENJA_18914
OG0001686	ORYLA00739	AENJA_19766, AENJA_19761
OG0001687	ORYLA04791, ORYLA04792	AENJA_21090, AENJA_20311
OG0001688	ORYLA00323, ORYLA07463, ORYLA03207	AENJA_20867, AENJA_20868
OG0001689	ORYLA03490, ORYLA02642, ORYLA17599	AENJA_21847
OG0001691	ORYLA08257	AENJA_24035
OG0001692	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112	AENJA_24257
OG0001703	ORYLA15210	AENJA_18887, AENJA_19782, AENJA_00606, AENJA_19856
OG0001704	ORYLA20149, ORYLA20150	AENJA_00857
OG0001706	ORYLA07656, ORYLA04248, ORYLA19896	AENJA_00912
OG0001707	ORYLA07066, ORYLA11811	AENJA_00981, AENJA_25581
OG0001708	ORYLA09131, ORYLA09132, ORYLA01086	AENJA_01039
OG0001710	ORYLA15328, ORYLA10837, ORYLA15921	AENJA_24366
OG0001711	ORYLA07542, ORYLA05249, ORYLA10094	AENJA_11819, AENJA_01555
OG0001712	ORYLA00426, ORYLA17941, ORYLA17942	AENJA_02081
OG0001713	ORYLA15056	AENJA_02209
OG0001714	ORYLA16824	AENJA_02224
OG0001714	ORYLA04974, ORYLA00085	AENJA_13337
OG0001715	ORYLA11049, ORYLA11048	AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380
OG0001717	ORYLA19882	AENJA_26644
OG0001718	ORYLA10678	AENJA_02907
OG0001720	ORYLA03696, ORYLA01111, ORYLA17602	AENJA_03434
OG0001721	ORYLA10588, ORYLA10236	AENJA_03497
OG0001723	ORYLA00996, ORYLA03930, ORYLA13525	AENJA_12578
OG0001724	ORYLA11809, ORYLA10380	AENJA_04715, AENJA_04714
OG0001725	ORYLA04457, ORYLA08083	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893
OG0001726	ORYLA03053, ORYLA10084	AENJA_06017
OG0001727	ORYLA03405, ORYLA10153, ORYLA05228	AENJA_06020
OG0001728	ORYLA12189, ORYLA17408	AENJA_08879
OG0001729	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135	AENJA_08928
OG0001730	ORYLA13643, ORYLA07155, ORYLA12919	AENJA_09007
OG0001731	ORYLA14034, ORYLA15987, ORYLA11128	AENJA_09521
OG0001732	ORYLA09571	AENJA_11224
OG0001733	ORYLA07298, ORYLA10783	AENJA_11585
OG0001735	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851	AENJA_13640, AENJA_13638
OG0001736	ORYLA12393, ORYLA08854	AENJA_14070
OG0001737	ORYLA09451, ORYLA10634	AENJA_14224
OG0001738	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090	AENJA_15108
OG0001739	ORYLA10963, ORYLA18962	AENJA_15111
OG0001740	ORYLA15985, ORYLA12361, ORYLA10944	AENJA_15168
OG0001742	ORYLA18982	AENJA_22249
