Orthogroup	ORYLA	HUMAN
OG0000413	ORYLA10219, ORYLA12848	HUMAN22024
OG0000413	ORYLA03097	HUMAN05237
OG0000413	ORYLA04188	HUMAN30227
OG0000415	ORYLA13398, ORYLA12836, ORYLA06749	HUMAN08217
OG0000415	ORYLA07517	HUMAN24467, HUMAN24466
OG0000415	ORYLA14455	HUMAN18980
OG0000415	ORYLA15194	HUMAN18610, HUMAN18609
OG0000417	ORYLA10936	HUMAN02370, HUMAN20361
OG0000419	ORYLA12033	HUMAN03931, HUMAN03930, HUMAN03929
OG0000419	ORYLA16958	HUMAN16074
OG0000419	ORYLA15894	HUMAN02377
OG0000420	ORYLA03182	HUMAN07576
OG0000420	ORYLA20448	HUMAN23840
OG0000421	ORYLA12818, ORYLA06877	HUMAN15081
OG0000421	ORYLA12819	HUMAN15082
OG0000421	ORYLA17685, ORYLA02315	HUMAN23568
OG0000421	ORYLA14640	HUMAN10012, HUMAN10013
OG0000421	ORYLA06039	HUMAN01883
OG0000421	ORYLA12035, ORYLA14642	HUMAN10009
OG0000421	ORYLA06040	HUMAN01884
OG0000422	ORYLA01866, ORYLA10570, ORYLA10569, ORYLA10571	HUMAN00789
OG0000422	ORYLA11363	HUMAN16673
OG0000424	ORYLA19753	HUMAN03402, HUMAN03401, HUMAN03400, HUMAN03399, HUMAN03403, HUMAN03410
OG0000425	ORYLA03494	HUMAN15884, HUMAN15882, HUMAN15881
OG0000425	ORYLA04753	HUMAN17058
OG0000425	ORYLA10256	HUMAN09246
OG0000425	ORYLA19674	HUMAN19570
OG0000426	ORYLA01331, ORYLA03961	HUMAN24154
OG0000426	ORYLA16632	HUMAN12979
OG0000426	ORYLA05829	HUMAN16387
OG0000426	ORYLA16908	HUMAN12181
OG0000427	ORYLA19867	HUMAN04181
OG0000427	ORYLA14494	HUMAN00426
OG0000427	ORYLA06953, ORYLA03526	HUMAN21885
OG0000429	ORYLA00070	HUMAN13379
OG0000430	ORYLA07964	HUMAN15964
OG0000430	ORYLA14852, ORYLA12317	HUMAN29714, HUMAN23702, HUMAN04700
OG0000431	ORYLA08041	HUMAN10656
OG0000431	ORYLA12780	HUMAN22396
OG0000431	ORYLA03106	HUMAN05405, HUMAN05406
OG0000431	ORYLA06581	HUMAN21847
OG0000431	ORYLA12268, ORYLA09572	HUMAN07891, HUMAN07892, HUMAN07890
OG0000432	ORYLA11066, ORYLA14578	HUMAN05787, HUMAN05786
OG0000432	ORYLA13787, ORYLA15822	HUMAN21045
OG0000432	ORYLA11107, ORYLA15352	HUMAN26492
OG0000432	ORYLA13847, ORYLA13769	HUMAN20952
OG0000433	ORYLA20053	HUMAN13341
OG0000433	ORYLA16936	HUMAN12146
OG0000433	ORYLA11555	HUMAN25706
OG0000433	ORYLA20072	HUMAN21369
OG0000434	ORYLA02067	HUMAN24562
OG0000435	ORYLA07794	HUMAN08429
OG0000435	ORYLA09187, ORYLA06556	HUMAN13679
OG0000435	ORYLA01852	HUMAN00704
OG0000435	ORYLA10582, ORYLA11407	HUMAN27348
OG0000435	ORYLA15982, ORYLA14458	HUMAN18944, HUMAN18945
OG0000436	ORYLA02125	HUMAN20650, HUMAN20652
OG0000442	ORYLA03345	HUMAN21746
OG0000442	ORYLA09542	HUMAN07667
OG0000442	ORYLA09139	HUMAN21390
OG0000442	ORYLA02244	HUMAN00644
OG0000442	ORYLA19506	HUMAN26607
OG0000442	ORYLA00798, ORYLA17054	HUMAN13221
OG0000443	ORYLA05691	HUMAN29014
OG0000443	ORYLA19682	HUMAN17576, HUMAN17575
OG0000444	ORYLA10830	HUMAN06130, HUMAN06129
OG0000444	ORYLA14231	HUMAN02376, HUMAN02375, HUMAN02373, HUMAN02374
OG0000444	ORYLA15046	HUMAN20398
OG0000445	ORYLA10377, ORYLA11833	HUMAN25336, HUMAN25337
OG0000446	ORYLA11424	HUMAN27630
OG0000446	ORYLA06921	HUMAN01314
OG0000446	ORYLA12344	HUMAN04379
OG0000446	ORYLA01645	HUMAN00515
OG0000446	ORYLA05509	HUMAN28173
OG0000447	ORYLA00469	HUMAN22936
OG0000447	ORYLA14196	HUMAN29983
OG0000447	ORYLA04123, ORYLA03133	HUMAN05378
OG0000447	ORYLA03913	HUMAN24000
OG0000448	ORYLA09928, ORYLA06684	HUMAN07702
OG0000448	ORYLA12252	HUMAN07715
OG0000448	ORYLA01096	HUMAN30104, HUMAN30616
OG0000448	ORYLA01523, ORYLA04315	HUMAN23990
OG0000448	ORYLA07462	HUMAN22306, HUMAN22305
OG0000449	ORYLA06000	HUMAN16132
OG0000449	ORYLA19523, ORYLA19524	HUMAN05747, HUMAN05746, HUMAN05748
OG0000449	ORYLA13079	HUMAN01157
OG0000450	ORYLA09724	HUMAN21185
OG0000450	ORYLA18516	HUMAN25687
OG0000450	ORYLA08258	HUMAN10924
OG0000450	ORYLA00676, ORYLA01113	HUMAN04606, HUMAN04607
OG0000450	ORYLA17859	HUMAN07391
OG0000450	ORYLA18902	HUMAN10922
OG0000450	ORYLA03353	HUMAN26408, HUMAN26409
OG0000452	ORYLA06222, ORYLA19047, ORYLA06220, ORYLA19046, ORYLA19048	HUMAN28968, HUMAN08620, HUMAN08619, HUMAN08617, HUMAN08618
OG0000454	ORYLA12583, ORYLA19101, ORYLA19102	HUMAN14911
OG0000458	ORYLA11502, ORYLA12536	HUMAN27361
OG0000458	ORYLA11718, ORYLA08707	HUMAN27427, HUMAN27426
OG0000458	ORYLA06313	HUMAN27814
OG0000458	ORYLA16076, ORYLA16209	HUMAN18825
OG0000458	ORYLA02033, ORYLA02032	HUMAN00588
OG0000458	ORYLA09072	HUMAN27908, HUMAN27907
OG0000459	ORYLA04622	HUMAN19503, HUMAN19500, HUMAN19501, HUMAN19502, HUMAN19499
OG0000460	ORYLA07838	HUMAN12680
OG0000461	ORYLA16495	HUMAN12693
OG0000461	ORYLA04397	HUMAN26401, HUMAN26402
OG0000461	ORYLA17538	HUMAN07313, HUMAN07312, HUMAN07311, HUMAN07310
OG0000462	ORYLA04678	HUMAN11153
OG0000462	ORYLA09329	HUMAN14024
OG0000462	ORYLA06544, ORYLA09272	HUMAN14053
OG0000462	ORYLA12731	HUMAN11151
OG0000462	ORYLA09337	HUMAN23216
OG0000462	ORYLA09333, ORYLA06534, ORYLA09336	HUMAN23220, HUMAN23219, HUMAN23218
OG0000462	ORYLA09338	HUMAN23215
OG0000462	ORYLA13970	HUMAN19113
OG0000462	ORYLA06745, ORYLA13545	HUMAN08144
OG0000463	ORYLA15373	HUMAN26997, HUMAN04467
OG0000463	ORYLA17503	HUMAN28833
OG0000464	ORYLA11931, ORYLA13387	HUMAN24172
OG0000464	ORYLA10730	HUMAN24691
OG0000465	ORYLA07067	HUMAN13778
OG0000465	ORYLA15381	HUMAN00068
OG0000466	ORYLA18774	HUMAN01325, HUMAN01326, HUMAN01324, HUMAN01323, HUMAN01322
OG0000467	ORYLA16164, ORYLA20242	HUMAN29942
OG0000467	ORYLA14274, ORYLA13723	HUMAN20849
OG0000467	ORYLA15983, ORYLA14489	HUMAN02441
OG0000467	ORYLA10863	HUMAN02850, HUMAN02852
OG0000468	ORYLA07498, ORYLA06150	HUMAN29031
OG0000468	ORYLA10188	HUMAN08624
OG0000469	ORYLA13835	HUMAN20925
OG0000469	ORYLA16158, ORYLA14163	HUMAN02455
OG0000469	ORYLA14420	HUMAN20460
OG0000469	ORYLA14753, ORYLA19640	HUMAN02876
OG0000470	ORYLA06621	HUMAN10148
OG0000470	ORYLA17202	HUMAN13194
OG0000470	ORYLA10519, ORYLA11404	HUMAN08602, HUMAN08603
OG0000470	ORYLA04902	HUMAN02695
OG0000471	ORYLA00522	HUMAN23110, HUMAN23109
OG0000471	ORYLA05293, ORYLA05292	HUMAN03462
OG0000471	ORYLA08151, ORYLA08152	HUMAN03379
OG0000472	ORYLA08544, ORYLA08994	HUMAN11470
OG0000472	ORYLA13308, ORYLA07020	HUMAN01138
OG0000472	ORYLA17717, ORYLA04214, ORYLA03558	HUMAN05491
OG0000473	ORYLA16474	HUMAN12691
OG0000473	ORYLA13402, ORYLA16579, ORYLA16577, ORYLA00585	HUMAN14596
OG0000474	ORYLA15732	HUMAN06611, HUMAN06612
OG0000474	ORYLA07059	HUMAN12853, HUMAN12852
OG0000474	ORYLA08620, ORYLA09745	HUMAN18157
OG0000475	ORYLA15741	HUMAN06680
OG0000475	ORYLA02269	HUMAN23203
OG0000476	ORYLA19318	HUMAN29055
OG0000477	ORYLA06624, ORYLA12861, ORYLA12860	HUMAN01068
OG0000477	ORYLA10323, ORYLA10322, ORYLA13606	HUMAN14127, HUMAN14126
OG0000477	ORYLA02502, ORYLA02501, ORYLA17418	HUMAN23358, HUMAN23357
OG0000478	ORYLA13701	HUMAN20441
OG0000479	ORYLA05427, ORYLA02241	HUMAN00548
OG0000479	ORYLA00980	HUMAN30326
OG0000479	ORYLA01123	HUMAN04562
OG0000479	ORYLA17925	HUMAN19754
OG0000479	ORYLA02622	HUMAN19753
OG0000480	ORYLA13134	HUMAN21970
OG0000480	ORYLA06337	HUMAN21960, HUMAN21962
OG0000480	ORYLA15386	HUMAN00364, HUMAN00362
OG0000481	ORYLA17197	HUMAN10858
OG0000481	ORYLA02862, ORYLA19409	HUMAN29162
OG0000481	ORYLA03884	HUMAN23804
OG0000481	ORYLA19808	HUMAN27663
OG0000482	ORYLA07371	HUMAN04810
OG0000482	ORYLA11346	HUMAN18681
OG0000482	ORYLA11345	HUMAN18687
OG0000484	ORYLA00605, ORYLA16560	HUMAN14629
OG0000484	ORYLA06643, ORYLA13228	HUMAN01113, HUMAN01114
OG0000484	ORYLA17466	HUMAN23384, HUMAN23383, HUMAN23382
OG0000484	ORYLA13170	HUMAN15014
OG0000485	ORYLA09796, ORYLA18526	HUMAN20638
OG0000485	ORYLA03726, ORYLA03727	HUMAN05761, HUMAN05762
OG0000486	ORYLA20474, ORYLA20475	HUMAN22789
OG0000487	ORYLA10468	HUMAN08710
OG0000487	ORYLA00064	HUMAN13410
OG0000488	ORYLA02034	HUMAN00613
OG0000488	ORYLA15556	HUMAN19011
OG0000489	ORYLA05330	HUMAN28123, HUMAN28122
OG0000489	ORYLA00198, ORYLA04716	HUMAN25265
OG0000489	ORYLA14139	HUMAN19041
OG0000489	ORYLA01840	HUMAN28124, HUMAN00804
OG0000490	ORYLA00621, ORYLA16590	HUMAN14885
OG0000490	ORYLA01902, ORYLA06098	HUMAN24884
OG0000490	ORYLA18025	HUMAN29378
OG0000491	ORYLA04018, ORYLA03196	HUMAN23052
OG0000492	ORYLA14575, ORYLA14576, ORYLA19710	HUMAN03937
OG0000492	ORYLA10911, ORYLA14727, ORYLA11196, ORYLA13981	HUMAN02314
OG0000494	ORYLA04408	HUMAN11765
OG0000494	ORYLA01116	HUMAN04544
OG0000494	ORYLA17618	HUMAN07415
OG0000494	ORYLA04392	HUMAN11773
OG0000494	ORYLA17962	HUMAN07288
OG0000496	ORYLA02260, ORYLA05483	HUMAN23175
OG0000496	ORYLA12646	HUMAN11045
OG0000496	ORYLA05482	HUMAN23172
OG0000496	ORYLA12645	HUMAN11047, HUMAN11048
OG0000496	ORYLA06615	HUMAN02986
OG0000496	ORYLA05481	HUMAN23171
OG0000496	ORYLA12644	HUMAN11049
OG0000497	ORYLA02363	HUMAN07212
OG0000497	ORYLA03738	HUMAN12464
OG0000497	ORYLA02565	HUMAN29410
OG0000497	ORYLA13651	HUMAN02197
OG0000498	ORYLA12580	HUMAN11282
OG0000498	ORYLA01970, ORYLA20372	HUMAN14106
OG0000498	ORYLA16154	HUMAN19165
OG0000498	ORYLA12387, ORYLA15055	HUMAN11327
OG0000499	ORYLA03048	HUMAN15469, HUMAN15466, HUMAN15467
OG0000499	ORYLA18603, ORYLA18942	HUMAN02683
OG0000500	ORYLA14515, ORYLA14188, ORYLA16621, ORYLA16601, ORYLA11180, ORYLA14875, ORYLA14874, ORYLA05916, ORYLA16612	HUMAN02612, HUMAN02613, HUMAN02610, HUMAN02609, HUMAN24725
OG0000503	ORYLA17193	HUMAN16023
OG0000503	ORYLA12487	HUMAN04313, HUMAN04314
OG0000503	ORYLA14950	HUMAN09859, HUMAN09860
OG0000504	ORYLA05779	HUMAN01815
OG0000504	ORYLA02539	HUMAN23327
OG0000504	ORYLA06868, ORYLA12982	HUMAN14139
OG0000504	ORYLA12629	HUMAN09762
OG0000505	ORYLA13660, ORYLA07151	HUMAN14348
OG0000505	ORYLA02475	HUMAN28801
OG0000505	ORYLA14935	HUMAN09568, HUMAN09567
OG0000505	ORYLA01618	HUMAN01623
OG0000505	ORYLA14936	HUMAN09569
OG0000505	ORYLA18172	HUMAN01622
OG0000506	ORYLA06518, ORYLA06517	HUMAN22035, HUMAN22034
OG0000506	ORYLA04180	HUMAN11883, HUMAN11882, HUMAN11881
OG0000506	ORYLA04114	HUMAN05281, HUMAN05280
OG0000506	ORYLA01026	HUMAN30005
OG0000508	ORYLA08233	HUMAN12380
OG0000508	ORYLA02029	HUMAN26281
OG0000508	ORYLA10053	HUMAN06650, HUMAN18003
OG0000508	ORYLA17614, ORYLA02652	HUMAN07104
OG0000508	ORYLA04256, ORYLA03536	HUMAN11706
OG0000510	ORYLA16472, ORYLA08348	HUMAN12686
OG0000510	ORYLA17578, ORYLA02689	HUMAN07364
OG0000510	ORYLA01174	HUMAN05041
OG0000511	ORYLA01957	HUMAN28151
OG0000512	ORYLA18777, ORYLA08871	HUMAN27287, HUMAN27288
OG0000512	ORYLA19191, ORYLA19285, ORYLA19196, ORYLA19190, ORYLA19194, ORYLA18288, ORYLA19193, ORYLA19192, ORYLA19195, ORYLA17243, ORYLA14548, ORYLA19736, ORYLA19286, ORYLA19287, ORYLA19197	HUMAN18135, HUMAN18133, HUMAN18132, HUMAN18134
OG0000513	ORYLA08054	HUMAN03653, HUMAN03655
OG0000513	ORYLA17768	HUMAN17218
OG0000513	ORYLA00440	HUMAN22774
OG0000513	ORYLA03886	HUMAN23795
OG0000514	ORYLA17040, ORYLA17041, ORYLA00294	HUMAN20065
OG0000514	ORYLA16274	HUMAN10473, HUMAN10472
OG0000515	ORYLA07877	HUMAN03447
OG0000516	ORYLA06563	HUMAN28001
OG0000516	ORYLA07576	HUMAN08226
OG0000516	ORYLA04429	HUMAN19549
OG0000516	ORYLA03430	HUMAN05499
OG0000516	ORYLA07000	HUMAN24427
OG0000517	ORYLA00747, ORYLA00745, ORYLA14451, ORYLA15444, ORYLA15445	HUMAN06469
OG0000519	ORYLA19812, ORYLA02303	HUMAN19982, HUMAN19989, HUMAN19990, HUMAN19995, HUMAN19992
OG0000520	ORYLA02661	HUMAN07303
OG0000520	ORYLA16383	HUMAN10919
OG0000520	ORYLA05565, ORYLA01527	HUMAN15317
OG0000520	ORYLA03445	HUMAN05571
OG0000521	ORYLA03841, ORYLA03037	HUMAN15885
OG0000521	ORYLA10100	HUMAN08587
OG0000521	ORYLA04828	HUMAN16883
OG0000522	ORYLA20412, ORYLA00500	HUMAN22247
OG0000522	ORYLA05061	HUMAN17343
OG0000523	ORYLA12411	HUMAN09547
OG0000524	ORYLA04981, ORYLA08073	HUMAN03324
OG0000525	ORYLA06511	HUMAN02221, HUMAN02222
OG0000525	ORYLA02439	HUMAN29313
OG0000525	ORYLA07450	HUMAN12020, HUMAN15942
OG0000525	ORYLA17059	HUMAN12019
OG0000526	ORYLA04970	HUMAN18666, HUMAN17074
OG0000527	ORYLA06889	HUMAN02303
OG0000527	ORYLA16582, ORYLA00618	HUMAN14497
OG0000527	ORYLA17246, ORYLA02494	HUMAN29406
OG0000528	ORYLA10409	HUMAN08895
OG0000528	ORYLA03074	HUMAN15806, HUMAN15805
OG0000528	ORYLA07689	HUMAN04719
OG0000528	ORYLA04813	HUMAN16886
OG0000529	ORYLA05863, ORYLA01890, ORYLA04329	HUMAN05856, HUMAN11986
OG0000530	ORYLA20102, ORYLA06799	HUMAN01293
OG0000531	ORYLA07828	HUMAN12927, HUMAN18096
OG0000531	ORYLA06611, ORYLA09290, ORYLA09289	HUMAN02976
OG0000532	ORYLA10268	HUMAN16791
OG0000533	ORYLA03662	HUMAN07476
OG0000534	ORYLA19150, ORYLA15756, ORYLA09798	HUMAN17739
OG0000534	ORYLA08332, ORYLA16496	HUMAN12812, HUMAN12811
OG0000535	ORYLA01196	HUMAN24304
OG0000535	ORYLA13542	HUMAN22290
OG0000537	ORYLA07579	HUMAN30216
OG0000537	ORYLA09989	HUMAN07840
OG0000537	ORYLA07580	HUMAN30217
OG0000537	ORYLA09988	HUMAN07839
OG0000538	ORYLA09396	HUMAN17702
OG0000538	ORYLA13935	HUMAN06667, HUMAN06666
OG0000538	ORYLA08202, ORYLA08895, ORYLA08896, ORYLA06216	HUMAN03004
OG0000539	ORYLA08050	HUMAN12531
OG0000540	ORYLA02783	HUMAN27588
OG0000540	ORYLA17949, ORYLA00759, ORYLA04707	HUMAN03609
OG0000540	ORYLA10788, ORYLA17876, ORYLA02782	HUMAN27589
OG0000540	ORYLA07101	HUMAN02919, HUMAN02918
OG0000540	ORYLA08508, ORYLA09759	HUMAN18270
OG0000540	ORYLA14349	HUMAN06351
OG0000540	ORYLA16387	HUMAN12799, HUMAN12798
OG0000542	ORYLA00473	HUMAN22939
OG0000542	ORYLA03184, ORYLA04034	HUMAN07559
OG0000542	ORYLA04191	HUMAN30229
OG0000542	ORYLA02120	HUMAN20659
OG0000544	ORYLA03180, ORYLA04044	HUMAN07581
OG0000544	ORYLA18168	HUMAN22577
OG0000544	ORYLA12942, ORYLA19590	HUMAN28509
OG0000545	ORYLA04729, ORYLA19657	HUMAN16986
OG0000545	ORYLA04200	HUMAN04980
OG0000545	ORYLA10194	HUMAN08518
OG0000545	ORYLA03088	HUMAN15565
OG0000546	ORYLA11289	HUMAN06794, HUMAN06793
OG0000546	ORYLA14851	HUMAN04696, HUMAN04695, HUMAN04697
OG0000547	ORYLA15876	HUMAN20436, HUMAN20437
OG0000548	ORYLA01284	HUMAN24231
OG0000548	ORYLA02791	HUMAN27638, HUMAN27637
OG0000548	ORYLA17384	HUMAN17353
OG0000548	ORYLA00893	HUMAN03638
OG0000548	ORYLA11445	HUMAN02528
OG0000548	ORYLA13910, ORYLA20346	HUMAN06895
OG0000548	ORYLA15938	HUMAN20990
OG0000550	ORYLA10024	HUMAN17929
OG0000551	ORYLA15546	HUMAN21041
OG0000552	ORYLA02316	HUMAN23579, HUMAN23580
OG0000552	ORYLA01268	HUMAN13654
OG0000553	ORYLA11116	HUMAN06910
OG0000553	ORYLA04427	HUMAN19362
OG0000553	ORYLA04603	HUMAN05458, HUMAN05459
OG0000553	ORYLA16993	HUMAN20240
OG0000553	ORYLA16814, ORYLA19765	HUMAN12995
OG0000554	ORYLA05333	HUMAN28125
OG0000554	ORYLA02853	HUMAN24025, HUMAN27604
OG0000554	ORYLA17786	HUMAN27603
OG0000554	ORYLA19758	HUMAN03797
OG0000554	ORYLA19976	HUMAN24024
OG0000554	ORYLA11865	HUMAN16725
OG0000557	ORYLA07764	HUMAN10138, HUMAN10139
OG0000557	ORYLA16553, ORYLA16550, ORYLA16549, ORYLA16548, ORYLA16551, ORYLA07765, ORYLA07766	HUMAN04037, HUMAN04031, HUMAN04032, HUMAN04034, HUMAN04033, HUMAN04028, HUMAN04027, HUMAN04029
OG0000560	ORYLA04875	HUMAN03172, HUMAN03171
OG0000561	ORYLA10348, ORYLA11842	HUMAN08902
OG0000561	ORYLA11841	HUMAN08905
OG0000561	ORYLA01515	HUMAN23834
OG0000562	ORYLA06574, ORYLA13197	HUMAN14967, HUMAN14968
OG0000562	ORYLA15135, ORYLA05394	HUMAN20748, HUMAN20749
OG0000563	ORYLA03246	HUMAN13046
OG0000563	ORYLA17360	HUMAN07267
OG0000564	ORYLA12513	HUMAN25870
OG0000564	ORYLA10514, ORYLA11949	HUMAN09308
OG0000564	ORYLA10699, ORYLA11883	HUMAN09010
OG0000564	ORYLA05222	HUMAN18697
OG0000565	ORYLA05583, ORYLA05582	HUMAN26569, HUMAN26572, HUMAN26570
OG0000566	ORYLA14818, ORYLA12608	HUMAN09508
OG0000566	ORYLA14819	HUMAN09507
OG0000566	ORYLA04369	HUMAN12454
OG0000567	ORYLA12167	HUMAN07964
OG0000567	ORYLA12905	HUMAN14288, HUMAN14286, HUMAN14287
OG0000570	ORYLA10850	HUMAN20050
OG0000570	ORYLA08171, ORYLA16666, ORYLA16667	HUMAN13467, HUMAN13468
OG0000570	ORYLA13899	HUMAN20512
OG0000572	ORYLA08145	HUMAN16893
OG0000572	ORYLA10185	HUMAN09020
OG0000572	ORYLA07690	HUMAN04717
OG0000572	ORYLA13763	HUMAN05894
OG0000572	ORYLA15650	HUMAN00191
OG0000573	ORYLA01895, ORYLA05878	HUMAN05881
OG0000573	ORYLA13843	HUMAN00083
OG0000573	ORYLA12607	HUMAN09505
OG0000574	ORYLA08316	HUMAN13242
OG0000574	ORYLA16658	HUMAN12227, HUMAN12222, HUMAN12220
OG0000574	ORYLA16287, ORYLA08280	HUMAN12049
OG0000574	ORYLA00058	HUMAN14519
OG0000575	ORYLA17931	HUMAN19743
OG0000575	ORYLA01132, ORYLA00665	HUMAN04569
OG0000575	ORYLA06768, ORYLA08996	HUMAN23201
OG0000575	ORYLA08583, ORYLA09811	HUMAN17765, HUMAN17763
OG0000576	ORYLA13924, ORYLA15981	HUMAN06494, HUMAN17099
OG0000576	ORYLA08396	HUMAN19648
OG0000576	ORYLA05305	HUMAN06497
OG0000576	ORYLA13808, ORYLA15873	HUMAN20975
OG0000578	ORYLA07686	HUMAN04779, HUMAN04778, HUMAN04780, HUMAN04777
OG0000578	ORYLA04727	HUMAN16988, HUMAN16989
OG0000578	ORYLA10429	HUMAN08467
OG0000578	ORYLA03394, ORYLA04274	HUMAN15796
OG0000579	ORYLA11089	HUMAN06899
OG0000579	ORYLA20327, ORYLA19001	HUMAN02365
OG0000579	ORYLA13906	HUMAN20498
OG0000579	ORYLA15480	HUMAN30498
OG0000580	ORYLA12110, ORYLA14690	HUMAN03958
OG0000580	ORYLA04746, ORYLA00197	HUMAN25266
OG0000580	ORYLA02138, ORYLA02139	HUMAN00808
OG0000581	ORYLA10424	HUMAN08477
OG0000581	ORYLA04861	HUMAN16919
OG0000581	ORYLA04860	HUMAN16920
OG0000581	ORYLA10423	HUMAN08478, HUMAN08479
OG0000582	ORYLA00146	HUMAN14892
OG0000582	ORYLA06509	HUMAN02173
OG0000582	ORYLA02435	HUMAN29110
OG0000582	ORYLA06109, ORYLA01735	HUMAN24912
OG0000583	ORYLA00997, ORYLA00998, ORYLA03929	HUMAN30390, HUMAN30389
OG0000583	ORYLA09564	HUMAN17451, HUMAN17452
OG0000583	ORYLA08581, ORYLA10274	HUMAN25385
OG0000583	ORYLA02043, ORYLA05980	HUMAN00760
OG0000585	ORYLA15895, ORYLA14066	HUMAN21116
OG0000585	ORYLA11170, ORYLA15076	HUMAN26483, HUMAN26481
OG0000585	ORYLA16126, ORYLA14043	HUMAN01438
OG0000586	ORYLA12015	HUMAN05084, HUMAN05083
OG0000586	ORYLA15040	HUMAN20402
OG0000586	ORYLA08031, ORYLA16360	HUMAN16092
OG0000587	ORYLA03518, ORYLA06908	HUMAN18299, HUMAN18301
OG0000587	ORYLA07631	HUMAN26727
OG0000587	ORYLA13556	HUMAN29633
OG0000587	ORYLA13555	HUMAN29632
OG0000587	ORYLA03397	HUMAN15867
OG0000588	ORYLA16614, ORYLA00870	HUMAN14858
OG0000588	ORYLA06281	HUMAN01187
OG0000588	ORYLA02480, ORYLA17646	HUMAN28650
OG0000588	ORYLA04266	HUMAN05176, HUMAN05175
OG0000589	ORYLA14568, ORYLA14571, ORYLA14570, ORYLA14572, ORYLA14569	HUMAN16335, HUMAN03934
OG0000589	ORYLA11091, ORYLA15797, ORYLA14019	HUMAN02319
OG0000590	ORYLA06142, ORYLA02148	HUMAN20581
OG0000590	ORYLA16465	HUMAN06597
OG0000590	ORYLA06302, ORYLA06303	HUMAN13708
OG0000590	ORYLA14008	HUMAN19211
OG0000591	ORYLA16935, ORYLA00569	HUMAN12144
OG0000591	ORYLA03099	HUMAN05235
OG0000591	ORYLA06605, ORYLA13493	HUMAN17606
OG0000592	ORYLA17452	HUMAN28912
OG0000592	ORYLA11854	HUMAN11498
OG0000592	ORYLA14631, ORYLA12104	HUMAN04372, HUMAN04369
OG0000593	ORYLA12884	HUMAN08183
OG0000593	ORYLA12474	HUMAN11452
OG0000593	ORYLA13360	HUMAN28338
OG0000593	ORYLA15847, ORYLA14301	HUMAN18999
OG0000594	ORYLA04212, ORYLA03767	HUMAN05742
OG0000594	ORYLA08739	HUMAN19377
OG0000594	ORYLA03768	HUMAN05741
OG0000594	ORYLA08738	HUMAN02011, HUMAN19379
OG0000594	ORYLA14715	HUMAN21115, HUMAN06244, HUMAN06243
OG0000597	ORYLA07402	HUMAN10866
OG0000597	ORYLA04005	HUMAN12318, HUMAN05005
OG0000597	ORYLA17588, ORYLA02653	HUMAN07090
OG0000597	ORYLA12151	HUMAN09706
OG0000597	ORYLA19873, ORYLA00446	HUMAN28946
OG0000600	ORYLA11563	HUMAN25688
OG0000600	ORYLA19470	HUMAN29715
OG0000600	ORYLA00993	HUMAN30123
OG0000601	ORYLA17146	HUMAN12747, HUMAN12745, HUMAN12746
OG0000601	ORYLA08067	HUMAN03315, HUMAN03312
OG0000601	ORYLA08065	HUMAN03310
OG0000601	ORYLA05111, ORYLA05110, ORYLA05109, ORYLA08068	HUMAN03311, HUMAN03313
OG0000601	ORYLA17807, ORYLA02337	HUMAN27680
OG0000602	ORYLA01432	HUMAN30350
OG0000602	ORYLA06917, ORYLA13271	HUMAN07761
OG0000602	ORYLA06916, ORYLA13270	HUMAN18490
OG0000602	ORYLA00924	HUMAN26674
OG0000602	ORYLA01431	HUMAN30349
OG0000603	ORYLA04140	HUMAN04830
OG0000603	ORYLA10165, ORYLA11389	HUMAN08741
OG0000603	ORYLA07667	HUMAN16967
OG0000604	ORYLA10532, ORYLA11916	HUMAN09221
OG0000604	ORYLA20052	HUMAN02688
OG0000604	ORYLA04152, ORYLA03047	HUMAN15456
OG0000607	ORYLA11191	HUMAN06857
OG0000607	ORYLA15995	HUMAN02344, HUMAN02342, HUMAN02340
OG0000608	ORYLA16986	HUMAN20227
OG0000609	ORYLA10455	HUMAN08370
OG0000609	ORYLA12277	HUMAN07817
OG0000609	ORYLA08612, ORYLA08611	HUMAN18125, HUMAN18126
OG0000609	ORYLA14376	HUMAN06700
OG0000610	ORYLA05771, ORYLA05770	HUMAN01601
OG0000610	ORYLA12672, ORYLA00338	HUMAN09728
OG0000610	ORYLA06377, ORYLA18048	HUMAN29369
OG0000611	ORYLA12216	HUMAN29652
OG0000611	ORYLA07591	HUMAN30039
OG0000611	ORYLA12728	HUMAN11001
OG0000612	ORYLA07338	HUMAN22280
OG0000612	ORYLA04935, ORYLA08129	HUMAN03773
OG0000612	ORYLA02945	HUMAN17186
OG0000612	ORYLA15846	HUMAN18998
OG0000613	ORYLA11623	HUMAN25530
OG0000613	ORYLA14150	HUMAN19034
OG0000613	ORYLA19742, ORYLA01989	HUMAN00632
OG0000613	ORYLA17655	HUMAN23544, HUMAN23543
OG0000614	ORYLA10528	HUMAN15491
OG0000615	ORYLA08744, ORYLA09427	HUMAN17431
OG0000615	ORYLA04229	HUMAN11804
OG0000615	ORYLA08832, ORYLA10204	HUMAN21799
OG0000615	ORYLA12415	HUMAN30187, HUMAN11805
OG0000616	ORYLA05919	HUMAN15634, HUMAN15631, HUMAN15630, HUMAN15633
OG0000616	ORYLA03438	HUMAN05634
OG0000617	ORYLA14714	HUMAN06246
OG0000618	ORYLA05179	HUMAN25830
OG0000619	ORYLA07678	HUMAN30255
