Orthogroup	AMPFI_ok	APOSC_ok
OG0001101	AMPFI_12698	APOSC_01614
OG0001102	AMPFI_21024	APOSC_16629
OG0001102	AMPFI_14421	APOSC_08185
OG0001103	AMPFI_10132	APOSC_16274
OG0001103	AMPFI_02682	APOSC_04714
OG0001103	AMPFI_24729	APOSC_00044
OG0001104	AMPFI_11622	APOSC_01233, APOSC_01232
OG0001105	AMPFI_12581	APOSC_29086
OG0001105	AMPFI_14430	APOSC_10933
OG0001106	AMPFI_01280	APOSC_02054, APOSC_15285, APOSC_26337
OG0001106	AMPFI_21350, AMPFI_03299, AMPFI_04453, AMPFI_22282, AMPFI_24278, AMPFI_03976, AMPFI_23768	APOSC_10543
OG0001107	AMPFI_19311	APOSC_02863, APOSC_02862
OG0001108	AMPFI_13440	APOSC_04910
OG0001108	AMPFI_13784	APOSC_18668
OG0001109	AMPFI_10273, AMPFI_13387	APOSC_01699
OG0001110	AMPFI_05484	APOSC_02158
OG0001111	AMPFI_04458	APOSC_27166, APOSC_15386, APOSC_13725, APOSC_01327
OG0001112	AMPFI_06514	APOSC_22649, APOSC_22648, APOSC_22650
OG0001113	AMPFI_16641	APOSC_04032
OG0001114	AMPFI_25604	APOSC_06726
OG0001115	AMPFI_24017	APOSC_25449
OG0001115	AMPFI_24646	APOSC_20837
OG0001117	AMPFI_09422	APOSC_03244, APOSC_03243, APOSC_03245
OG0001118	AMPFI_02493	APOSC_16049, APOSC_28446
OG0001119	AMPFI_06894	APOSC_27990, APOSC_15333, APOSC_27989
OG0001121	AMPFI_15985, AMPFI_08055	APOSC_08497, APOSC_08496
OG0001122	AMPFI_11755, AMPFI_06064, AMPFI_20156	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940
OG0001123	AMPFI_21122, AMPFI_04929	APOSC_27910
OG0001123	AMPFI_09974	APOSC_06480
OG0001124	AMPFI_15848	APOSC_05655
OG0001125	AMPFI_19160	APOSC_24352, APOSC_24351, APOSC_01493
OG0001126	AMPFI_20016	APOSC_00715, APOSC_12884
OG0001126	AMPFI_14567, AMPFI_07530	APOSC_12885
OG0001127	AMPFI_21530	APOSC_22052
OG0001128	AMPFI_25588	APOSC_04649
OG0001128	AMPFI_08735	APOSC_17039
OG0001129	AMPFI_05280	APOSC_12275, APOSC_09504, APOSC_09503, APOSC_09505, APOSC_07928, APOSC_28400, APOSC_17400
OG0001130	AMPFI_06009	APOSC_23929
OG0001131	AMPFI_08885	APOSC_10660
OG0001132	AMPFI_18757	APOSC_22214
OG0001133	AMPFI_16747	APOSC_09462
OG0001133	AMPFI_21275	APOSC_26387
OG0001134	AMPFI_07585	APOSC_03277
OG0001135	AMPFI_25799	APOSC_07139, APOSC_21672
OG0001136	AMPFI_07457	APOSC_27527
OG0001137	AMPFI_25398	APOSC_03121, APOSC_03122
OG0001138	AMPFI_08224	APOSC_17070, APOSC_17069
OG0001139	AMPFI_16920	APOSC_20729, APOSC_20730
OG0001139	AMPFI_10168	APOSC_22795
OG0001140	AMPFI_12273	APOSC_21510
OG0001141	AMPFI_18156	APOSC_14638
OG0001141	AMPFI_05552	APOSC_05629, APOSC_15128
OG0001142	AMPFI_01354	APOSC_21303, APOSC_21299
OG0001143	AMPFI_13922, AMPFI_07389	APOSC_15154
OG0001144	AMPFI_09246	APOSC_19392
OG0001148	AMPFI_05179	APOSC_26031
OG0001154	AMPFI_19788	APOSC_12477, APOSC_12478, APOSC_12479
OG0001155	AMPFI_06783	APOSC_09331
OG0001155	AMPFI_17194	APOSC_20228
OG0001156	AMPFI_16501	APOSC_02186
OG0001158	AMPFI_14324	APOSC_10531
OG0001159	AMPFI_15637	APOSC_10228
OG0001160	AMPFI_18833	APOSC_19351
OG0001161	AMPFI_10090	APOSC_13984
OG0001162	AMPFI_21383	APOSC_12922, APOSC_12923
OG0001164	AMPFI_23885, AMPFI_00138	APOSC_13012
OG0001165	AMPFI_11630	APOSC_20051
OG0001167	AMPFI_05454	APOSC_15750, APOSC_15751
OG0001168	AMPFI_05372	APOSC_07839, APOSC_20079
OG0001169	AMPFI_09626	APOSC_16441
OG0001170	AMPFI_08205	APOSC_23119, APOSC_09798, APOSC_25465
OG0001170	AMPFI_15728	APOSC_23121, APOSC_23122
OG0001171	AMPFI_04677	APOSC_10831
OG0001172	AMPFI_09322	APOSC_01434
OG0001173	AMPFI_25116	APOSC_12225
OG0001173	AMPFI_24169	APOSC_05813
OG0001174	AMPFI_23115	APOSC_02636, APOSC_02635
OG0001176	AMPFI_15457	APOSC_17966, APOSC_17968, APOSC_17967, APOSC_11811, APOSC_11812
OG0001176	AMPFI_17036	APOSC_09966
OG0001177	AMPFI_08044	APOSC_27862
OG0001178	AMPFI_18821	APOSC_13380
OG0001178	AMPFI_01492	APOSC_10092
OG0001179	AMPFI_25942, AMPFI_06700	APOSC_24042, APOSC_00450
OG0001181	AMPFI_10170	APOSC_08671
OG0001182	AMPFI_23673	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	AMPFI_12914	APOSC_23108
OG0001183	AMPFI_19212, AMPFI_17630, AMPFI_15693, AMPFI_23752	APOSC_17193, APOSC_17194
OG0001184	AMPFI_20865	APOSC_28467
OG0001184	AMPFI_08874	APOSC_19647
OG0001185	AMPFI_07596	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	AMPFI_07934	APOSC_22932
OG0001186	AMPFI_10517	APOSC_07366
OG0001188	AMPFI_02144	APOSC_22816, APOSC_01840
OG0001189	AMPFI_09388	APOSC_16284, APOSC_02204
OG0001190	AMPFI_02258, AMPFI_24898	APOSC_04573
OG0001191	AMPFI_06865	APOSC_16893
OG0001196	AMPFI_05001	APOSC_17916
OG0001197	AMPFI_13739	APOSC_08492
OG0001197	AMPFI_25096	APOSC_20448
OG0001198	AMPFI_11677, AMPFI_01112	APOSC_22302
OG0001198	AMPFI_14243	APOSC_22586
OG0001199	AMPFI_25970	APOSC_23577
OG0001200	AMPFI_22505	APOSC_05559, APOSC_05558
OG0001201	AMPFI_02387	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392
OG0001202	AMPFI_07863	APOSC_09292, APOSC_07425, APOSC_23731
OG0001203	AMPFI_00203	APOSC_25464
OG0001204	AMPFI_14021, AMPFI_11338	APOSC_02297, APOSC_24480
OG0001205	AMPFI_13876	APOSC_09031
OG0001205	AMPFI_19530	APOSC_18711, APOSC_19139
OG0001206	AMPFI_05754, AMPFI_25275, AMPFI_22591, AMPFI_00382, AMPFI_07324, AMPFI_06938, AMPFI_18762, AMPFI_03967, AMPFI_23192	APOSC_20400
OG0001206	AMPFI_15400	APOSC_03147
OG0001207	AMPFI_02832	APOSC_12551
OG0001208	AMPFI_25578	APOSC_16730
OG0001209	AMPFI_10000	APOSC_10899
OG0001210	AMPFI_13828	APOSC_23126
OG0001210	AMPFI_05417	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	AMPFI_10364	APOSC_18685
OG0001212	AMPFI_04206	APOSC_05728
OG0001212	AMPFI_21239	APOSC_05536, APOSC_01506, APOSC_20573
OG0001213	AMPFI_07381	APOSC_26742
OG0001213	AMPFI_18186	APOSC_18014, APOSC_16372
OG0001214	AMPFI_05265	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	AMPFI_10063	APOSC_13978
OG0001216	AMPFI_06120	APOSC_27401, APOSC_24924
OG0001216	AMPFI_13697	APOSC_07564
OG0001217	AMPFI_07018	APOSC_19625
OG0001218	AMPFI_18506	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	AMPFI_23839	APOSC_17654
OG0001220	AMPFI_03787	APOSC_04679
OG0001221	AMPFI_09440	APOSC_24815
OG0001222	AMPFI_18592	APOSC_00144, APOSC_03864, APOSC_06588, APOSC_19607
OG0001222	AMPFI_17307	APOSC_05945, APOSC_05487
OG0001223	AMPFI_23890	APOSC_26454
OG0001224	AMPFI_01499	APOSC_21055
OG0001225	AMPFI_05889	APOSC_15265
OG0001226	AMPFI_06001	APOSC_06917, APOSC_04394, APOSC_01427
OG0001227	AMPFI_12556	APOSC_26346
OG0001229	AMPFI_01838	APOSC_28194
OG0001230	AMPFI_11806	APOSC_01640, APOSC_01639
OG0001231	AMPFI_23517	APOSC_20643
OG0001232	AMPFI_03432, AMPFI_18743, AMPFI_08459, AMPFI_09206, AMPFI_03213	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001233	AMPFI_11204	APOSC_05457
OG0001234	AMPFI_24580	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849
OG0001236	AMPFI_04390	APOSC_08290, APOSC_12875
OG0001237	AMPFI_09608	APOSC_10087
OG0001238	AMPFI_08671	APOSC_09179
OG0001241	AMPFI_10474	APOSC_23343
OG0001241	AMPFI_05156	APOSC_04462
OG0001242	AMPFI_08208, AMPFI_01628, AMPFI_22498	APOSC_15728, APOSC_21012
OG0001243	AMPFI_09177	APOSC_18938
OG0001245	AMPFI_07722	APOSC_07109, APOSC_07108
OG0001247	AMPFI_24091	APOSC_08850
OG0001248	AMPFI_15716	APOSC_19998
OG0001249	AMPFI_23310	APOSC_06543
OG0001250	AMPFI_07433	APOSC_01792
OG0001251	AMPFI_15272	APOSC_09632
OG0001252	AMPFI_00156	APOSC_19009
OG0001253	AMPFI_05658	APOSC_11036
OG0001254	AMPFI_10158	APOSC_13372
OG0001256	AMPFI_15458	APOSC_14777, APOSC_14776
OG0001261	AMPFI_25069	APOSC_21029
OG0001262	AMPFI_14619	APOSC_24190
OG0001263	AMPFI_11017	APOSC_14146
OG0001264	AMPFI_05271	APOSC_15051, APOSC_15050
OG0001266	AMPFI_22613, AMPFI_06682	APOSC_14232
OG0001267	AMPFI_16785	APOSC_17932
OG0001267	AMPFI_03197	APOSC_02561
OG0001268	AMPFI_21846	APOSC_21922
OG0001268	AMPFI_17603	APOSC_07653
OG0001270	AMPFI_10234	APOSC_07392
OG0001270	AMPFI_15423	APOSC_26062
OG0001271	AMPFI_12722	APOSC_28116
OG0001272	AMPFI_10847	APOSC_25634
OG0001273	AMPFI_08982	APOSC_21600
OG0001274	AMPFI_01753	APOSC_21306
OG0001276	AMPFI_14910	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001277	AMPFI_11990, AMPFI_08088	APOSC_15580
OG0001277	AMPFI_21730	APOSC_28192
OG0001277	AMPFI_25434, AMPFI_13913	APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089
OG0001278	AMPFI_10211	APOSC_09194
OG0001278	AMPFI_19943	APOSC_22330
OG0001279	AMPFI_05903	APOSC_10702, APOSC_10701
OG0001280	AMPFI_23298	APOSC_27519, APOSC_27518
OG0001281	AMPFI_16027	APOSC_05353
OG0001283	AMPFI_00187, AMPFI_08340	APOSC_11886, APOSC_04707, APOSC_03490, APOSC_06297, APOSC_16954
OG0001284	AMPFI_11093	APOSC_07511
OG0001284	AMPFI_06659	APOSC_23659
OG0001285	AMPFI_25522	APOSC_22604, APOSC_22605
OG0001287	AMPFI_14082	APOSC_06831
OG0001288	AMPFI_00778	APOSC_05127
OG0001289	AMPFI_00215	APOSC_18302
OG0001290	AMPFI_18904	APOSC_26089
OG0001291	AMPFI_17861	APOSC_25701
OG0001292	AMPFI_10776	APOSC_09434, APOSC_09433
OG0001293	AMPFI_14701	APOSC_02639
OG0001294	AMPFI_01514	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	AMPFI_06419	APOSC_18506, APOSC_18505
OG0001296	AMPFI_12346	APOSC_21716
OG0001297	AMPFI_16113	APOSC_13620, APOSC_10275
OG0001300	AMPFI_08329	APOSC_24410
OG0001301	AMPFI_13360, AMPFI_11816	APOSC_01032
OG0001301	AMPFI_00547	APOSC_02903
OG0001301	AMPFI_05962	APOSC_03394, APOSC_21675, APOSC_20231
OG0001301	AMPFI_22171	APOSC_24121
OG0001301	AMPFI_03252, AMPFI_04617	APOSC_13168
OG0001302	AMPFI_16649, AMPFI_15529	APOSC_13642
OG0001302	AMPFI_08047	APOSC_27436
OG0001303	AMPFI_16967, AMPFI_16729, AMPFI_10469, AMPFI_23492	APOSC_26947
OG0001305	AMPFI_00755	APOSC_04550
OG0001306	AMPFI_19010	APOSC_25565
OG0001306	AMPFI_21641	APOSC_16313
OG0001308	AMPFI_01794, AMPFI_03456	APOSC_19468
OG0001309	AMPFI_12360	APOSC_28082, APOSC_26759
OG0001310	AMPFI_22226	APOSC_08777
OG0001310	AMPFI_16368	APOSC_16039
OG0001310	AMPFI_06804	APOSC_12794
OG0001311	AMPFI_12130	APOSC_06535, APOSC_06536
OG0001313	AMPFI_10514	APOSC_28195
OG0001314	AMPFI_14658, AMPFI_05186	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409
OG0001315	AMPFI_19734	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465
OG0001315	AMPFI_03331	APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291
OG0001316	AMPFI_11413	APOSC_24096, APOSC_24095
OG0001317	AMPFI_14996	APOSC_08113
OG0001318	AMPFI_07561	APOSC_20047
OG0001318	AMPFI_11299	APOSC_08207
OG0001319	AMPFI_11777	APOSC_07704
OG0001320	AMPFI_00452	APOSC_12164
OG0001321	AMPFI_00079	APOSC_09384
OG0001322	AMPFI_10344	APOSC_08768
OG0001322	AMPFI_23671	APOSC_06842
OG0001323	AMPFI_21599	APOSC_20876
OG0001324	AMPFI_24533	APOSC_00820
OG0001325	AMPFI_10346	APOSC_01729
OG0001326	AMPFI_12886	APOSC_23911
OG0001327	AMPFI_08065	APOSC_03248
OG0001327	AMPFI_15522	APOSC_16461
OG0001328	AMPFI_07538	APOSC_14560
OG0001329	AMPFI_21747	APOSC_28234
OG0001330	AMPFI_05140	APOSC_03934, APOSC_03936, APOSC_03935
OG0001332	AMPFI_20259	APOSC_22470, APOSC_17203, APOSC_16944, APOSC_26743
OG0001333	AMPFI_00843	APOSC_19820
OG0001334	AMPFI_00084	APOSC_20945, APOSC_25654, APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638
OG0001335	AMPFI_02356, AMPFI_10205	APOSC_04738
OG0001339	AMPFI_11085	APOSC_19890
OG0001341	AMPFI_01027	APOSC_25206
OG0001344	AMPFI_22417	APOSC_01831
OG0001345	AMPFI_09770	APOSC_20488
OG0001348	AMPFI_00159	APOSC_29007, APOSC_29008
OG0001352	AMPFI_15694, AMPFI_18452, AMPFI_22485	APOSC_00899
OG0001353	AMPFI_10664	APOSC_25721
OG0001354	AMPFI_24004	APOSC_23529
OG0001355	AMPFI_14446	APOSC_12249
OG0001356	AMPFI_01615	APOSC_18143
OG0001357	AMPFI_24417	APOSC_06611
OG0001358	AMPFI_22238	APOSC_25740
OG0001360	AMPFI_21614	APOSC_20918, APOSC_03141, APOSC_03140
OG0001362	AMPFI_22273	APOSC_07416, APOSC_07418
OG0001362	AMPFI_13811	APOSC_07417
OG0001363	AMPFI_00070, AMPFI_09800, AMPFI_08365	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	AMPFI_02281, AMPFI_19179, AMPFI_14823, AMPFI_11134	APOSC_01652
OG0001365	AMPFI_25879	APOSC_19497, APOSC_08816
OG0001365	AMPFI_10449	APOSC_19184
OG0001366	AMPFI_17877	APOSC_16257
OG0001366	AMPFI_02545	APOSC_27251
OG0001367	AMPFI_02161	APOSC_02909
OG0001368	AMPFI_11158	APOSC_19224
OG0001369	AMPFI_22208	APOSC_00594, APOSC_00593
OG0001370	AMPFI_06706	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	AMPFI_09461	APOSC_27098
OG0001371	AMPFI_10372, AMPFI_15938	APOSC_04765
OG0001371	AMPFI_12819	APOSC_12215
OG0001372	AMPFI_21335	APOSC_13607
OG0001372	AMPFI_18921	APOSC_07222
OG0001373	AMPFI_00190	APOSC_10593
OG0001374	AMPFI_17974	APOSC_13404
OG0001375	AMPFI_00915	APOSC_04608
OG0001375	AMPFI_06104	APOSC_01077
OG0001376	AMPFI_21697	APOSC_00252
OG0001378	AMPFI_15247	APOSC_25235
OG0001379	AMPFI_14320	APOSC_16176
OG0001380	AMPFI_08147	APOSC_08860, APOSC_27915
OG0001381	AMPFI_12006	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	AMPFI_12332	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001384	AMPFI_23681	APOSC_23265
OG0001386	AMPFI_07982	APOSC_07383, APOSC_07382
OG0001388	AMPFI_08168, AMPFI_12817, AMPFI_11142, AMPFI_13636, AMPFI_00338, AMPFI_11567, AMPFI_07764, AMPFI_16897, AMPFI_02883	APOSC_08589
OG0001389	AMPFI_05693, AMPFI_24952	APOSC_23942
OG0001394	AMPFI_09024	APOSC_06779, APOSC_06780
OG0001395	AMPFI_24070	APOSC_17993
OG0001397	AMPFI_21706	APOSC_16804
OG0001397	AMPFI_17878, AMPFI_10775	APOSC_15929
OG0001398	AMPFI_06855	APOSC_28642
OG0001399	AMPFI_07188	APOSC_04275
OG0001399	AMPFI_21935	APOSC_15359
OG0001400	AMPFI_24285	APOSC_16578, APOSC_16577
OG0001401	AMPFI_16893	APOSC_06205
OG0001401	AMPFI_02014	APOSC_19541
OG0001402	AMPFI_26005	APOSC_08403, APOSC_08404
OG0001403	AMPFI_17230	APOSC_22719
OG0001404	AMPFI_17704	APOSC_08601
OG0001404	AMPFI_10794	APOSC_26753
OG0001405	AMPFI_15743	APOSC_27750
OG0001405	AMPFI_16561	APOSC_16445
OG0001406	AMPFI_09333	APOSC_16330
OG0001408	AMPFI_21365	APOSC_19450, APOSC_19451
OG0001410	AMPFI_02616	APOSC_18435
OG0001411	AMPFI_10031	APOSC_10503, APOSC_27904
OG0001412	AMPFI_08141	APOSC_01814, APOSC_01813, APOSC_01812
OG0001413	AMPFI_15619	APOSC_20512
OG0001413	AMPFI_22440	APOSC_06316
OG0001414	AMPFI_24645	APOSC_07127
OG0001414	AMPFI_20423	APOSC_08515
OG0001415	AMPFI_19237	APOSC_10475, APOSC_25795
OG0001415	AMPFI_08129	APOSC_18593
OG0001416	AMPFI_14851	APOSC_03440
OG0001417	AMPFI_09940	APOSC_22003
OG0001417	AMPFI_02655	APOSC_06594
OG0001418	AMPFI_15591	APOSC_27061
OG0001419	AMPFI_25243	APOSC_12852
OG0001421	AMPFI_22931	APOSC_15996
OG0001422	AMPFI_23699	APOSC_14929
OG0001423	AMPFI_19050	APOSC_06986, APOSC_06987
OG0001424	AMPFI_01906	APOSC_09916
OG0001425	AMPFI_13079	APOSC_26741, APOSC_26740
OG0001426	AMPFI_07973	APOSC_20670, APOSC_20669
OG0001427	AMPFI_07391	APOSC_07659, APOSC_07658
OG0001428	AMPFI_11938	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	AMPFI_15702	APOSC_27011, APOSC_27010
OG0001429	AMPFI_21567	APOSC_09991
OG0001430	AMPFI_07622	APOSC_10425
OG0001431	AMPFI_11117	APOSC_03549, APOSC_03550
OG0001432	AMPFI_07409	APOSC_10777
OG0001433	AMPFI_00657	APOSC_21534, APOSC_21533
OG0001434	AMPFI_18441	APOSC_06186, APOSC_02988
OG0001434	AMPFI_06188, AMPFI_09637	APOSC_12550
OG0001435	AMPFI_15537, AMPFI_05263	APOSC_11484
OG0001436	AMPFI_07709	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	AMPFI_07780, AMPFI_13432	APOSC_06789
OG0001441	AMPFI_01278	APOSC_07931
OG0001442	AMPFI_09777	APOSC_00669
OG0001444	AMPFI_09712, AMPFI_01804	APOSC_25461
OG0001444	AMPFI_15750	APOSC_08857
OG0001445	AMPFI_06828	APOSC_01766
OG0001446	AMPFI_19480, AMPFI_18957	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679
OG0001447	AMPFI_14165	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001448	AMPFI_01038	APOSC_27362
OG0001449	AMPFI_17066	APOSC_12099
OG0001449	AMPFI_22357	APOSC_00496
OG0001451	AMPFI_12917, AMPFI_16214	APOSC_16661
OG0001452	AMPFI_17582	APOSC_06149
OG0001453	AMPFI_20721	APOSC_02976
OG0001455	AMPFI_16555	APOSC_20486
OG0001456	AMPFI_00318	APOSC_10360, APOSC_00503
OG0001459	AMPFI_19783	APOSC_03007, APOSC_19515
OG0001460	AMPFI_23946	APOSC_12171
OG0001461	AMPFI_25442	APOSC_22593, APOSC_22594
OG0001464	AMPFI_22525	APOSC_00690
OG0001465	AMPFI_23606	APOSC_28148, APOSC_09134
OG0001466	AMPFI_23243	APOSC_10971
OG0001466	AMPFI_06839	APOSC_14104
OG0001467	AMPFI_23736	APOSC_12095
OG0001468	AMPFI_19331	APOSC_26571
OG0001469	AMPFI_05229	APOSC_21558
OG0001469	AMPFI_02483	APOSC_12521
OG0001470	AMPFI_01501	APOSC_15496
OG0001471	AMPFI_01914, AMPFI_19786	APOSC_16175
OG0001472	AMPFI_01053	APOSC_03478
OG0001472	AMPFI_03075, AMPFI_01967	APOSC_26882
OG0001473	AMPFI_03739, AMPFI_01823	APOSC_25378, APOSC_24554
OG0001474	AMPFI_18399, AMPFI_15974	APOSC_00391
OG0001474	AMPFI_21316	APOSC_28339
OG0001475	AMPFI_12031, AMPFI_15659	APOSC_19285, APOSC_00671
OG0001476	AMPFI_07443, AMPFI_07837	APOSC_20045
OG0001477	AMPFI_17380	APOSC_14113
OG0001478	AMPFI_01874	APOSC_12978
OG0001478	AMPFI_18015	APOSC_11937
OG0001479	AMPFI_06247	APOSC_29168
OG0001480	AMPFI_21537	APOSC_05352
OG0001481	AMPFI_15128	APOSC_24916
OG0001483	AMPFI_21717	APOSC_19787
OG0001483	AMPFI_05890	APOSC_20800
OG0001484	AMPFI_10813	APOSC_25021, APOSC_13556
OG0001486	AMPFI_03189	APOSC_27432
OG0001488	AMPFI_21159	APOSC_25402
OG0001488	AMPFI_03748	APOSC_03875
OG0001488	AMPFI_00093	APOSC_28110
OG0001488	AMPFI_23509, AMPFI_21442	APOSC_09269
OG0001489	AMPFI_21994	APOSC_17497, APOSC_17496
OG0001490	AMPFI_13984	APOSC_22165
OG0001491	AMPFI_18001	APOSC_15425, APOSC_15426
OG0001492	AMPFI_14495	APOSC_14714
OG0001493	AMPFI_23286	APOSC_12580
OG0001494	AMPFI_00108, AMPFI_18596	APOSC_05164
OG0001495	AMPFI_01445	APOSC_01292
OG0001496	AMPFI_04050	APOSC_13192, APOSC_06926
OG0001500	AMPFI_03212	APOSC_10163, APOSC_10164
OG0001501	AMPFI_02881, AMPFI_04091, AMPFI_20063, AMPFI_19980	APOSC_12105
OG0001501	AMPFI_21405	APOSC_12106, APOSC_12104, APOSC_12107
OG0001503	AMPFI_03346	APOSC_07503
OG0001503	AMPFI_06513	APOSC_29093
OG0001505	AMPFI_04877, AMPFI_09677	APOSC_21083
OG0001506	AMPFI_22691	APOSC_17974, APOSC_17975
OG0001507	AMPFI_02586, AMPFI_16748	APOSC_20414
OG0001508	AMPFI_01605	APOSC_21339, APOSC_21338
OG0001509	AMPFI_24011	APOSC_27811
OG0001510	AMPFI_24135	APOSC_12053, APOSC_12055
OG0001511	AMPFI_24393	APOSC_07488, APOSC_26249
OG0001512	AMPFI_20643	APOSC_13901
OG0001513	AMPFI_05914	APOSC_13909
OG0001514	AMPFI_07458	APOSC_20210
OG0001515	AMPFI_22558	APOSC_23285
OG0001516	AMPFI_04046	APOSC_04613, APOSC_04614
OG0001517	AMPFI_19672	APOSC_10273
OG0001518	AMPFI_20936	APOSC_04576, APOSC_19442, APOSC_19441
OG0001519	AMPFI_15431	APOSC_04846
OG0001520	AMPFI_11649	APOSC_18603
OG0001522	AMPFI_05516	APOSC_05577
OG0001523	AMPFI_21945	APOSC_03544, APOSC_08741
OG0001524	AMPFI_12143	APOSC_18612
OG0001524	AMPFI_24831	APOSC_18631
OG0001525	AMPFI_18416	APOSC_11644, APOSC_13960
OG0001527	AMPFI_06183	APOSC_26650
OG0001527	AMPFI_10281	APOSC_04022
OG0001528	AMPFI_20250	APOSC_14510
OG0001529	AMPFI_24259	APOSC_03920
OG0001531	AMPFI_13148	APOSC_14320
OG0001532	AMPFI_06472	APOSC_13448
OG0001533	AMPFI_11865	APOSC_28817, APOSC_28816
OG0001534	AMPFI_01303	APOSC_07636
OG0001536	AMPFI_24601	APOSC_15383
OG0001538	AMPFI_06922	APOSC_23666, APOSC_28290, APOSC_04002
OG0001539	AMPFI_19327	APOSC_17138
OG0001545	AMPFI_07768	APOSC_17565
OG0001546	AMPFI_04446	APOSC_12494
OG0001549	AMPFI_01171	APOSC_07982, APOSC_07983
OG0001550	AMPFI_12309	APOSC_09615, APOSC_26524
OG0001551	AMPFI_18500	APOSC_25143
OG0001552	AMPFI_14762, AMPFI_14933, AMPFI_14932	APOSC_04223, APOSC_20203
OG0001553	AMPFI_24765	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	AMPFI_06413	APOSC_12359
OG0001557	AMPFI_09537	APOSC_10213
OG0001558	AMPFI_15140	APOSC_12692
OG0001559	AMPFI_05445	APOSC_06915
OG0001560	AMPFI_08835	APOSC_19389
OG0001561	AMPFI_06589	APOSC_03964
OG0001562	AMPFI_05912	APOSC_17379
OG0001563	AMPFI_13947, AMPFI_22270	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	AMPFI_02020, AMPFI_01949, AMPFI_20454, AMPFI_24971	APOSC_06037, APOSC_06038
OG0001566	AMPFI_23598	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001567	AMPFI_05324	APOSC_14453
OG0001568	AMPFI_05220	APOSC_28643
OG0001570	AMPFI_12961	APOSC_29138
OG0001570	AMPFI_12059	APOSC_24457
OG0001571	AMPFI_18530	APOSC_26437, APOSC_26436, APOSC_26438
OG0001572	AMPFI_12157	APOSC_16015, APOSC_16016
OG0001572	AMPFI_15021	APOSC_02447
OG0001573	AMPFI_05942	APOSC_24147, APOSC_24146
OG0001574	AMPFI_09279	APOSC_16952, APOSC_16951
OG0001575	AMPFI_15706	APOSC_20344
OG0001576	AMPFI_16525	APOSC_19353, APOSC_19354
OG0001577	AMPFI_25892	APOSC_27543
OG0001578	AMPFI_11954	APOSC_25871
OG0001580	AMPFI_13898	APOSC_04582, APOSC_04583
OG0001581	AMPFI_14541, AMPFI_22362	APOSC_12012
OG0001582	AMPFI_01796, AMPFI_13928	APOSC_09174
OG0001583	AMPFI_20716	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	AMPFI_22734	APOSC_24188
OG0001588	AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929	APOSC_01710, APOSC_02512
OG0001589	AMPFI_11604	APOSC_14644
OG0001590	AMPFI_24468	APOSC_06664
OG0001591	AMPFI_11782	APOSC_07101
OG0001592	AMPFI_22753	APOSC_27291
OG0001593	AMPFI_15712	APOSC_01201, APOSC_17370
OG0001594	AMPFI_13904	APOSC_14190, APOSC_13045
OG0001594	AMPFI_25650	APOSC_16430
OG0001594	AMPFI_18261, AMPFI_11597	APOSC_20977
OG0001595	AMPFI_15687, AMPFI_06854	APOSC_05333
OG0001596	AMPFI_21524	APOSC_10562
