Orthogroup	AMPFI_ok	CAPO3
OG0004826	AMPFI_16801	CAPO302318
OG0004828	AMPFI_05734	CAPO300795
OG0004829	AMPFI_14364	CAPO306677
OG0004830	AMPFI_14688	CAPO304259, CAPO301109
OG0004831	AMPFI_23688	CAPO302539
OG0004832	AMPFI_13436	CAPO300644
OG0004833	AMPFI_15371	CAPO307386, CAPO307385
OG0004835	AMPFI_18648	CAPO307142
OG0004836	AMPFI_09314	CAPO300476
OG0004837	AMPFI_07200	CAPO306341
OG0004838	AMPFI_00523	CAPO300483
OG0004840	AMPFI_15455	CAPO301303
OG0004841	AMPFI_04987	CAPO301073
OG0004842	AMPFI_12464	CAPO307208
OG0004843	AMPFI_05999	CAPO302296
OG0004844	AMPFI_06737	CAPO308225
OG0004845	AMPFI_23989	CAPO300244
OG0004846	AMPFI_05670	CAPO302634
OG0004848	AMPFI_01262	CAPO305802
OG0004849	AMPFI_05494	CAPO302897
OG0004852	AMPFI_02203, AMPFI_02204	CAPO305241
OG0004854	AMPFI_09220	CAPO307677
OG0004855	AMPFI_05138	CAPO307136
OG0004856	AMPFI_08133	CAPO307877
OG0004857	AMPFI_24333, AMPFI_18826	CAPO305126
OG0004858	AMPFI_04485	CAPO306514
OG0004859	AMPFI_07001	CAPO305955
OG0004861	AMPFI_14242	CAPO300721
OG0004863	AMPFI_07510	CAPO300215
OG0004864	AMPFI_12101	CAPO306175
OG0004869	AMPFI_06152	CAPO301505
OG0004873	AMPFI_06741	CAPO305056
OG0004874	AMPFI_25899, AMPFI_06148	CAPO302314
OG0004875	AMPFI_08200, AMPFI_05988	CAPO305599
OG0004879	AMPFI_08418	CAPO304570
OG0004880	AMPFI_19336, AMPFI_20267	CAPO307520
OG0004881	AMPFI_17196	CAPO301856
OG0004882	AMPFI_11328, AMPFI_23979	CAPO307657
OG0004883	AMPFI_02640	CAPO304269
OG0004884	AMPFI_23984	CAPO306875
OG0004886	AMPFI_08413	CAPO304598
OG0004887	AMPFI_11151	CAPO303252
OG0004889	AMPFI_09646	CAPO302860
OG0004892	AMPFI_12844	CAPO308266
OG0004893	AMPFI_07205	CAPO305797
OG0004894	AMPFI_11572	CAPO308103
OG0004895	AMPFI_08926, AMPFI_19888	CAPO301412
OG0004896	AMPFI_11433, AMPFI_15316	CAPO301146, CAPO308332
OG0004897	AMPFI_08573	CAPO300624
OG0004898	AMPFI_17728, AMPFI_22671	CAPO300846
OG0004899	AMPFI_11063	CAPO304701
OG0004900	AMPFI_10899	CAPO300509
OG0004901	AMPFI_17441	CAPO301170
OG0004902	AMPFI_05534	CAPO305853
OG0004903	AMPFI_10441	CAPO304775
OG0004904	AMPFI_19035	CAPO304100
OG0004906	AMPFI_19154	CAPO303480
OG0004907	AMPFI_13675, AMPFI_04014	CAPO307254
OG0004911	AMPFI_05698	CAPO305750
OG0004913	AMPFI_25699	CAPO306717
OG0004914	AMPFI_08609	CAPO301519
OG0004917	AMPFI_25966	CAPO303374
OG0004919	AMPFI_22764	CAPO308082
OG0004920	AMPFI_11223	CAPO302580
OG0004922	AMPFI_06579	CAPO306550
OG0004923	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260	CAPO307943
OG0004924	AMPFI_05959	CAPO304606
OG0004927	AMPFI_10471	CAPO304855
OG0004928	AMPFI_10056	CAPO304691
OG0004932	AMPFI_09178	CAPO306081, CAPO305804
OG0004934	AMPFI_14737	CAPO305066
OG0004935	AMPFI_10473	CAPO302835
OG0004936	AMPFI_04203	CAPO306298
OG0004938	AMPFI_07572	CAPO308159
OG0004940	AMPFI_07448	CAPO305630
OG0004943	AMPFI_18917	CAPO306001
OG0004944	AMPFI_02880	CAPO302056
OG0004946	AMPFI_16783	CAPO305515
OG0004947	AMPFI_22715, AMPFI_02993	CAPO307579
OG0004948	AMPFI_23552	CAPO305331
OG0004949	AMPFI_07404	CAPO304026
OG0004950	AMPFI_01104	CAPO300642
OG0004952	AMPFI_18107	CAPO301776
OG0004954	AMPFI_11354	CAPO303229
OG0004958	AMPFI_02579, AMPFI_24136	CAPO302197
OG0004960	AMPFI_25854, AMPFI_13296, AMPFI_24808, AMPFI_02399	CAPO300258
OG0004960	AMPFI_17801	CAPO304833
OG0004961	AMPFI_13431	CAPO305777
OG0004962	AMPFI_21202, AMPFI_22234	CAPO301438
OG0004962	AMPFI_24277	CAPO307178
OG0004963	AMPFI_10935	CAPO303805
OG0004964	AMPFI_02938	CAPO302916
OG0004969	AMPFI_00493	CAPO303678
OG0004970	AMPFI_03401, AMPFI_05471	CAPO303748
OG0004971	AMPFI_03928, AMPFI_23806	CAPO302327
OG0004972	AMPFI_03559	CAPO304289
OG0004973	AMPFI_20293	CAPO305642
OG0004977	AMPFI_06223	CAPO304350
OG0004978	AMPFI_08588	CAPO308306
OG0004979	AMPFI_09688	CAPO303118
OG0004980	AMPFI_26053	CAPO300807
OG0004981	AMPFI_04964	CAPO306326
OG0004982	AMPFI_14258	CAPO301351
OG0004983	AMPFI_15064	CAPO300176
OG0004985	AMPFI_20594, AMPFI_20593	CAPO304816
OG0004988	AMPFI_02907	CAPO305623
OG0004989	AMPFI_05553	CAPO300323
OG0004990	AMPFI_09427	CAPO305712
OG0004991	AMPFI_20163	CAPO302271
OG0004993	AMPFI_08507	CAPO306074
OG0004997	AMPFI_02286	CAPO300456
OG0004999	AMPFI_05305	CAPO302635
OG0005002	AMPFI_06863	CAPO305114
OG0005003	AMPFI_08032	CAPO303837
OG0005005	AMPFI_09450	CAPO303017
OG0005006	AMPFI_11080	CAPO301015
OG0005007	AMPFI_11408	CAPO300658
OG0005009	AMPFI_12473	CAPO303190
OG0005010	AMPFI_14613, AMPFI_14614	CAPO304378
OG0005013	AMPFI_15685	CAPO304066
OG0005014	AMPFI_17363	CAPO307825
OG0005038	AMPFI_21027	CAPO301658
OG0005040	AMPFI_25125, AMPFI_21488	CAPO300876
OG0005044	AMPFI_13860	CAPO307084
OG0005046	AMPFI_11261, AMPFI_09244	CAPO304846
OG0005047	AMPFI_13077	CAPO305932
OG0005048	AMPFI_08429	CAPO300857
OG0005053	AMPFI_20121	CAPO302547
OG0005057	AMPFI_19510, AMPFI_03161	CAPO303573
OG0005058	AMPFI_02699, AMPFI_14957	CAPO306731
OG0005059	AMPFI_21914, AMPFI_02737, AMPFI_03187	CAPO300063
OG0005061	AMPFI_13286, AMPFI_24020	CAPO306602
OG0005062	AMPFI_01339	CAPO302106
OG0005067	AMPFI_06227	CAPO302289
OG0005068	AMPFI_00408, AMPFI_18887	CAPO306513
OG0005069	AMPFI_15704	CAPO300204
OG0005071	AMPFI_03388	CAPO305606
OG0005073	AMPFI_06476, AMPFI_05809	CAPO305547
OG0005075	AMPFI_08491	CAPO307362
OG0005076	AMPFI_13565	CAPO302885
OG0005077	AMPFI_13890	CAPO302160
OG0005078	AMPFI_02334, AMPFI_20261, AMPFI_20796	CAPO307983
OG0005079	AMPFI_16949	CAPO303799
OG0005081	AMPFI_11429	CAPO307065
OG0005083	AMPFI_17721, AMPFI_22401, AMPFI_14766	CAPO302388
OG0005084	AMPFI_08022	CAPO307421, CAPO301121
OG0005086	AMPFI_13597	CAPO302959
OG0005088	AMPFI_05930	CAPO307772
OG0005089	AMPFI_24280	CAPO303888
OG0005090	AMPFI_25021	CAPO303909
OG0005091	AMPFI_11028	CAPO305179
OG0005092	AMPFI_04118, AMPFI_20735, AMPFI_16134	CAPO301418
OG0005093	AMPFI_19590, AMPFI_20055	CAPO303716
OG0005094	AMPFI_11689	CAPO303630
OG0005095	AMPFI_07916	CAPO301660
OG0005096	AMPFI_24183	CAPO301964
OG0005097	AMPFI_05168	CAPO304365
OG0005099	AMPFI_05559	CAPO305916
OG0005100	AMPFI_06838	CAPO306219
OG0005103	AMPFI_15936	CAPO300625
OG0005104	AMPFI_13576	CAPO303053
OG0005106	AMPFI_08909	CAPO301403
OG0005107	AMPFI_11855, AMPFI_01687, AMPFI_08427	CAPO304194
OG0005108	AMPFI_20166	CAPO301196
OG0005109	AMPFI_19425	CAPO301209
OG0005111	AMPFI_16304, AMPFI_20253	CAPO302727
OG0005113	AMPFI_21279, AMPFI_21394	CAPO300389
OG0005114	AMPFI_17350	CAPO305096
OG0005115	AMPFI_13099	CAPO304298
OG0005119	AMPFI_17532, AMPFI_00570	CAPO304215
OG0005120	AMPFI_02588	CAPO304593
OG0005121	AMPFI_10900	CAPO301715
OG0005124	AMPFI_09718	CAPO305507
OG0005127	AMPFI_04608	CAPO307277
OG0005128	AMPFI_14785	CAPO305144
OG0005130	AMPFI_09648	CAPO305368
OG0005132	AMPFI_23371	CAPO300384
OG0005138	AMPFI_24711	CAPO300009
OG0005139	AMPFI_13761	CAPO302205
OG0005140	AMPFI_14662	CAPO300700, CAPO302173
OG0005142	AMPFI_10677	CAPO304715
OG0005143	AMPFI_20935	CAPO304926
OG0005144	AMPFI_14298	CAPO306416
OG0005145	AMPFI_18764, AMPFI_18763	CAPO302299
OG0005146	AMPFI_12023	CAPO303659
OG0005147	AMPFI_06011	CAPO302069
OG0005149	AMPFI_20136	CAPO302171
OG0005150	AMPFI_21305	CAPO301944
OG0005152	AMPFI_05387	CAPO307737
OG0005154	AMPFI_12087	CAPO307643
OG0005155	AMPFI_17752, AMPFI_14736	CAPO304712
OG0005156	AMPFI_15644	CAPO305254
OG0005157	AMPFI_18312	CAPO301711
OG0005158	AMPFI_23836, AMPFI_24079	CAPO300547
OG0005160	AMPFI_10649	CAPO300741
OG0005163	AMPFI_13127	CAPO305704
OG0005164	AMPFI_14812	CAPO307846
OG0005169	AMPFI_12756	CAPO303886
OG0005172	AMPFI_09765	CAPO306565
OG0005175	AMPFI_07010	CAPO305645
OG0005179	AMPFI_07671	CAPO306190
OG0005180	AMPFI_05278	CAPO308188
OG0005181	AMPFI_19361	CAPO300793
OG0005182	AMPFI_08657	CAPO300394
OG0005183	AMPFI_23269	CAPO304256
OG0005184	AMPFI_08319	CAPO307619
OG0005185	AMPFI_09573	CAPO305409
OG0005187	AMPFI_09348, AMPFI_03439, AMPFI_09349	CAPO300108
OG0005188	AMPFI_09298	CAPO307366, CAPO308331
OG0005191	AMPFI_11789	CAPO301264
OG0005192	AMPFI_11586	CAPO302320
OG0005193	AMPFI_03208	CAPO300973
OG0005194	AMPFI_18040	CAPO306243
OG0005196	AMPFI_02731	CAPO306636
OG0005200	AMPFI_06657	CAPO307301
OG0005201	AMPFI_05268	CAPO300421
OG0005202	AMPFI_23023	CAPO300013
OG0005203	AMPFI_19345	CAPO304416
OG0005205	AMPFI_17395	CAPO302576
OG0005206	AMPFI_10906	CAPO301965
OG0005208	AMPFI_08993	CAPO303001
OG0005209	AMPFI_10041	CAPO300492
OG0005210	AMPFI_00761, AMPFI_02127, AMPFI_16171	CAPO301315
OG0005212	AMPFI_08569	CAPO300331
OG0005214	AMPFI_11027	CAPO304556
OG0005215	AMPFI_08795	CAPO308114
OG0005216	AMPFI_08867, AMPFI_09722, AMPFI_20146, AMPFI_20462	CAPO304567
OG0005217	AMPFI_10567	CAPO303096, CAPO306650
OG0005221	AMPFI_15509	CAPO306723
OG0005222	AMPFI_14140	CAPO305567
OG0005223	AMPFI_09732, AMPFI_16932	CAPO302922
OG0005224	AMPFI_13439	CAPO300521
OG0005228	AMPFI_06081	CAPO300902
OG0005229	AMPFI_07754	CAPO300950
OG0005230	AMPFI_11800	CAPO305306
OG0005231	AMPFI_25198, AMPFI_04745	CAPO307526
OG0005233	AMPFI_05586, AMPFI_05585	CAPO307259
OG0005234	AMPFI_09847, AMPFI_21605	CAPO306586, CAPO305435
OG0005237	AMPFI_14040	CAPO300405
OG0005238	AMPFI_09877	CAPO307942
OG0005239	AMPFI_06170	CAPO305851
OG0005240	AMPFI_05432	CAPO302162
OG0005241	AMPFI_22136, AMPFI_00142	CAPO301367
OG0005241	AMPFI_22600	CAPO302848, CAPO300177, CAPO304647
OG0005243	AMPFI_05821	CAPO302946
OG0005244	AMPFI_15552	CAPO301413
OG0005245	AMPFI_24150	CAPO305774
OG0005249	AMPFI_09697	CAPO306769
OG0005250	AMPFI_08665	CAPO304032
OG0005251	AMPFI_20657	CAPO306449
OG0005253	AMPFI_04563	CAPO307867
OG0005254	AMPFI_21910	CAPO304356
OG0005255	AMPFI_03080	CAPO303838, CAPO300416
OG0005257	AMPFI_23669	CAPO302797
OG0005258	AMPFI_18993, AMPFI_13310	CAPO301990
OG0005259	AMPFI_23209	CAPO303873
OG0005261	AMPFI_08888, AMPFI_11038	CAPO305240
OG0005262	AMPFI_23071	CAPO301884
OG0005265	AMPFI_11350	CAPO305767
OG0005267	AMPFI_08139	CAPO300315
OG0005268	AMPFI_00145	CAPO302457
OG0005269	AMPFI_05591	CAPO303868
OG0005271	AMPFI_06884	CAPO303459
OG0005272	AMPFI_20019, AMPFI_20011	CAPO300142
OG0005273	AMPFI_09739	CAPO302742
OG0005275	AMPFI_07481	CAPO301557
OG0005277	AMPFI_10241	CAPO302973, CAPO308033
OG0005278	AMPFI_21768	CAPO306576, CAPO308328
OG0005279	AMPFI_08272	CAPO304182
OG0005280	AMPFI_09727	CAPO306635
OG0005285	AMPFI_05313, AMPFI_18514	CAPO302006
OG0005287	AMPFI_23289	CAPO307607
OG0005289	AMPFI_21224, AMPFI_25661	CAPO304679
OG0005290	AMPFI_05415	CAPO305632
OG0005292	AMPFI_10109	CAPO300881
OG0005293	AMPFI_20358	CAPO303402
OG0005294	AMPFI_02341	CAPO306913
OG0005295	AMPFI_12798	CAPO304907
OG0005298	AMPFI_16578, AMPFI_24565, AMPFI_14847	CAPO307279
OG0005299	AMPFI_20586, AMPFI_17119, AMPFI_09670, AMPFI_03833	CAPO304069
OG0005300	AMPFI_07358	CAPO304452
OG0005301	AMPFI_12827	CAPO307444
OG0005303	AMPFI_01233	CAPO304454
OG0005305	AMPFI_20272, AMPFI_00085	CAPO301003
OG0005309	AMPFI_01388	CAPO306631
OG0005312	AMPFI_03986	CAPO307454, CAPO303466
OG0005314	AMPFI_05135	CAPO302074
OG0005315	AMPFI_05476	CAPO302427
OG0005316	AMPFI_05537	CAPO301704
OG0005317	AMPFI_05644	CAPO307168
OG0005318	AMPFI_06606	CAPO308249
OG0005319	AMPFI_07019	CAPO302638
OG0005320	AMPFI_07944	CAPO301023
OG0005322	AMPFI_08883	CAPO308079
OG0005323	AMPFI_09846	CAPO307349
OG0005324	AMPFI_15226	CAPO303901
OG0005325	AMPFI_15967	CAPO301092
OG0005326	AMPFI_17268	CAPO303331
OG0005359	AMPFI_25456, AMPFI_17654, AMPFI_22157	CAPO300630
OG0005360	AMPFI_02359, AMPFI_21290, AMPFI_17428	CAPO303782
OG0005364	AMPFI_02506, AMPFI_21793, AMPFI_14752, AMPFI_15024	CAPO300756
OG0005365	AMPFI_08423	CAPO303866
OG0005366	AMPFI_13735	CAPO300645
OG0005367	AMPFI_17662	CAPO304113
OG0005370	AMPFI_24661	CAPO303423
OG0005371	AMPFI_20149	CAPO306407
OG0005373	AMPFI_13526	CAPO302507
OG0005374	AMPFI_25660	CAPO300609
OG0005375	AMPFI_08123	CAPO305216
OG0005377	AMPFI_13200	CAPO307926
OG0005378	AMPFI_15931	CAPO301284
OG0005379	AMPFI_06858	CAPO303714
OG0005380	AMPFI_00889	CAPO306791
OG0005381	AMPFI_19134, AMPFI_18384	CAPO301325
OG0005384	AMPFI_21492	CAPO300411
OG0005385	AMPFI_10667	CAPO305502
OG0005386	AMPFI_25066, AMPFI_23674	CAPO307872
OG0005388	AMPFI_13168	CAPO301274
OG0005389	AMPFI_09755	CAPO300599
OG0005390	AMPFI_10607	CAPO301450
OG0005391	AMPFI_12680	CAPO302409
OG0005393	AMPFI_13353	CAPO302465
OG0005394	AMPFI_16942	CAPO306444
OG0005395	AMPFI_10003, AMPFI_20209	CAPO302966
OG0005396	AMPFI_19177	CAPO301185
OG0005398	AMPFI_23611	CAPO301199
OG0005399	AMPFI_16827	CAPO306277
OG0005400	AMPFI_06631	CAPO301149
OG0005402	AMPFI_12671	CAPO307246
OG0005403	AMPFI_04438	CAPO303785
OG0005404	AMPFI_05857	CAPO306644
OG0005405	AMPFI_10034	CAPO304677
OG0005406	AMPFI_20901	CAPO301050
OG0005408	AMPFI_06712	CAPO306656
OG0005409	AMPFI_24347	CAPO304722
OG0005410	AMPFI_03639, AMPFI_13826, AMPFI_14783	CAPO300140
OG0005412	AMPFI_00767	CAPO300143
OG0005413	AMPFI_01166	CAPO304093
OG0005414	AMPFI_14882	CAPO301252, CAPO301167
OG0005417	AMPFI_04832	CAPO302063
OG0005422	AMPFI_22263	CAPO303205
OG0005424	AMPFI_25249	CAPO305286
OG0005425	AMPFI_10073	CAPO300175
OG0005427	AMPFI_08792	CAPO301444
OG0005430	AMPFI_09127	CAPO302295
OG0005431	AMPFI_12163, AMPFI_00732	CAPO304591
OG0005432	AMPFI_03146	CAPO305563
OG0005433	AMPFI_01829	CAPO303786
OG0005434	AMPFI_06335	CAPO302858
OG0005435	AMPFI_11727	CAPO303045
OG0005437	AMPFI_21367	CAPO308137
OG0005438	AMPFI_17605	CAPO302494
OG0005439	AMPFI_03048	CAPO304206
OG0005440	AMPFI_19879	CAPO303719
OG0005442	AMPFI_05007	CAPO307582
OG0005443	AMPFI_00726, AMPFI_21744	CAPO305021
OG0005444	AMPFI_02465	CAPO300488
OG0005446	AMPFI_14333	CAPO300144
OG0005449	AMPFI_00114	CAPO300543
OG0005450	AMPFI_12653	CAPO302868
OG0005451	AMPFI_09655	CAPO300480
OG0005454	AMPFI_08727	CAPO307132
OG0005455	AMPFI_09066	CAPO301855
OG0005459	AMPFI_11969	CAPO304164
OG0005461	AMPFI_23121	CAPO307668
OG0005462	AMPFI_05708, AMPFI_05973	CAPO306835
OG0005463	AMPFI_12888	CAPO303989
OG0005464	AMPFI_08154	CAPO307986
OG0005465	AMPFI_06029	CAPO300347
OG0005466	AMPFI_14263	CAPO300596
OG0005467	AMPFI_14780	CAPO305986
OG0005468	AMPFI_25757	CAPO306414
OG0005470	AMPFI_05311	CAPO300654
OG0005471	AMPFI_07192	CAPO300819
OG0005474	AMPFI_10881	CAPO304412
OG0005475	AMPFI_01952	CAPO300271
OG0005478	AMPFI_01982	CAPO305209
OG0005479	AMPFI_07297	CAPO300550
OG0005480	AMPFI_08959	CAPO307314
OG0005481	AMPFI_16448	CAPO306697, CAPO301416
OG0005482	AMPFI_03171	CAPO307925
OG0005483	AMPFI_17612	CAPO304067
OG0005484	AMPFI_06687	CAPO307524
OG0005485	AMPFI_15997, AMPFI_14276, AMPFI_07131	CAPO307449
OG0005486	AMPFI_02963	CAPO300225
OG0005487	AMPFI_23555	CAPO300444
OG0005488	AMPFI_13895	CAPO301054
OG0005489	AMPFI_05272	CAPO305322
OG0005490	AMPFI_22840	CAPO300839
OG0005491	AMPFI_05736	CAPO305898
OG0005493	AMPFI_04777	CAPO304618
OG0005494	AMPFI_11106, AMPFI_11107	CAPO308140
OG0005495	AMPFI_19547, AMPFI_01939	CAPO305673
OG0005497	AMPFI_10472, AMPFI_13682	CAPO305501
OG0005498	AMPFI_06275, AMPFI_08703	CAPO303826
OG0005499	AMPFI_05385	CAPO306730
OG0005500	AMPFI_22845	CAPO306535
OG0005503	AMPFI_09752	CAPO307437
OG0005504	AMPFI_14316	CAPO300995
OG0005505	AMPFI_09224	CAPO307588
OG0005506	AMPFI_24202, AMPFI_22871, AMPFI_14049, AMPFI_17799	CAPO307275
OG0005508	AMPFI_13592	CAPO308142
OG0005509	AMPFI_17710, AMPFI_04355	CAPO300202
OG0005510	AMPFI_13824, AMPFI_13823	CAPO307083
OG0005511	AMPFI_18166	CAPO304438
OG0005514	AMPFI_06273, AMPFI_06905, AMPFI_19883	CAPO305223
OG0005516	AMPFI_07859	CAPO305610
OG0005517	AMPFI_13539	CAPO303557
OG0005518	AMPFI_07342	CAPO300928
OG0005524	AMPFI_18619	CAPO307077
OG0005525	AMPFI_10846	CAPO305745
OG0005527	AMPFI_07187	CAPO307337
OG0005528	AMPFI_25964, AMPFI_03712	CAPO302166
OG0005529	AMPFI_25011, AMPFI_14705	CAPO303996
OG0005533	AMPFI_07431	CAPO308156
OG0005534	AMPFI_02904	CAPO300248
OG0005535	AMPFI_20792	CAPO306427
OG0005536	AMPFI_25659	CAPO306899
OG0005537	AMPFI_21731, AMPFI_15705	CAPO305006
OG0005539	AMPFI_17867	CAPO300487
OG0005540	AMPFI_01581	CAPO307739
OG0005541	AMPFI_02274	CAPO302610
OG0005545	AMPFI_02918	CAPO307853
OG0005550	AMPFI_07614	CAPO303338
OG0005553	AMPFI_08016	CAPO308016
OG0005554	AMPFI_09650	CAPO307360
OG0005555	AMPFI_15072	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548
OG0005556	AMPFI_06697	CAPO301726
OG0005558	AMPFI_11124	CAPO301773
OG0005559	AMPFI_24875	CAPO302392
OG0005560	AMPFI_25591	CAPO302459
OG0005562	AMPFI_08855	CAPO300157
OG0005563	AMPFI_03034	CAPO300985
OG0005564	AMPFI_13520	CAPO307593
OG0005566	AMPFI_06475	CAPO308091
OG0005569	AMPFI_20507	CAPO301394
OG0005572	AMPFI_24950	CAPO300415
OG0005574	AMPFI_22160	CAPO305418
OG0005575	AMPFI_00158	CAPO301354
OG0005578	AMPFI_06161	CAPO300834
OG0005580	AMPFI_07747	CAPO308283
OG0005581	AMPFI_18611	CAPO303973
OG0005582	AMPFI_07454, AMPFI_01101	CAPO306123
OG0005583	AMPFI_04177	CAPO303824
OG0005584	AMPFI_00049	CAPO302871
OG0005588	AMPFI_09819	CAPO305990
OG0005592	AMPFI_00505	CAPO305870
OG0005593	AMPFI_00884, AMPFI_16152, AMPFI_24491	CAPO302759
OG0005594	AMPFI_11982	CAPO306885
OG0005595	AMPFI_09486	CAPO306737
OG0005597	AMPFI_09644	CAPO301334
OG0005598	AMPFI_25028	CAPO300035
OG0005599	AMPFI_03358	CAPO302061
OG0005600	AMPFI_21973, AMPFI_20128	CAPO300445
OG0005603	AMPFI_03859, AMPFI_09704	CAPO303949
OG0005604	AMPFI_08328	CAPO303855
OG0005605	AMPFI_05861	CAPO300782
OG0005608	AMPFI_18490	CAPO303058
OG0005611	AMPFI_24172	CAPO304396
OG0005613	AMPFI_05065	CAPO301790
OG0005614	AMPFI_08613	CAPO306809
OG0005615	AMPFI_20265	CAPO302186
OG0005616	AMPFI_08906	CAPO302310
OG0005617	AMPFI_19136	CAPO300131
OG0005618	AMPFI_14674	CAPO307702
OG0005620	AMPFI_06209	CAPO306094
OG0005621	AMPFI_14064	CAPO308123
OG0005622	AMPFI_12692	CAPO307903
OG0005623	AMPFI_17629	CAPO300779
OG0005624	AMPFI_06791	CAPO300652
OG0005626	AMPFI_23540	CAPO308220
OG0005629	AMPFI_05159	CAPO302575
OG0005630	AMPFI_19116	CAPO301786, CAPO307219
OG0005631	AMPFI_12522	CAPO300791
OG0005632	AMPFI_19962	CAPO303472
OG0005633	AMPFI_11937	CAPO302097
OG0005636	AMPFI_04489	CAPO302060
OG0005637	AMPFI_04626, AMPFI_04625	CAPO305600
OG0005639	AMPFI_06980, AMPFI_14599	CAPO306397
OG0005641	AMPFI_10495	CAPO302343
OG0005642	AMPFI_10380	CAPO307460
OG0005643	AMPFI_10803	CAPO307244
OG0005644	AMPFI_11347, AMPFI_16875	CAPO303605
OG0005645	AMPFI_12021	CAPO300279
OG0005649	AMPFI_14935	CAPO304011
OG0005651	AMPFI_21865	CAPO301043
OG0005652	AMPFI_22497	CAPO301437
OG0005654	AMPFI_23799	CAPO306680
OG0005690	AMPFI_12489	CAPO303792
OG0005692	AMPFI_24376	CAPO306503
OG0005695	AMPFI_18860	CAPO303401
OG0005701	AMPFI_09363	CAPO304311
OG0005702	AMPFI_22449	CAPO302394
OG0005703	AMPFI_19719	CAPO307490
OG0005707	AMPFI_01312	CAPO303751
OG0005708	AMPFI_08122	CAPO306478
OG0005712	AMPFI_00923	CAPO302811
OG0005714	AMPFI_05921	CAPO302016
OG0005715	AMPFI_24802	CAPO302774
OG0005717	AMPFI_22047, AMPFI_01842	CAPO303289
OG0005719	AMPFI_09072	CAPO300934
OG0005721	AMPFI_11307	CAPO302442
OG0005723	AMPFI_12510	CAPO301560
OG0005725	AMPFI_24254	CAPO304382
OG0005726	AMPFI_01096	CAPO306255
OG0005728	AMPFI_22569, AMPFI_01425	CAPO300070
OG0005729	AMPFI_16465	CAPO306373
OG0005731	AMPFI_06208, AMPFI_05549	CAPO304326
OG0005732	AMPFI_10475	CAPO306509
OG0005733	AMPFI_17309	CAPO307250
OG0005734	AMPFI_20477	CAPO307857
OG0005735	AMPFI_00626	CAPO306353
OG0005738	AMPFI_15740	CAPO304853
OG0005741	AMPFI_25255	CAPO303042
OG0005744	AMPFI_14891	CAPO302669
OG0005746	AMPFI_00745, AMPFI_01314, AMPFI_03522	CAPO304136
OG0005747	AMPFI_06608	CAPO300949
OG0005749	AMPFI_06019	CAPO300768
OG0005750	AMPFI_08396	CAPO304369
OG0005751	AMPFI_04314	CAPO302377
OG0005758	AMPFI_09198	CAPO304832
OG0005759	AMPFI_12317	CAPO305998
OG0005762	AMPFI_06322	CAPO307808
OG0005764	AMPFI_08279	CAPO302285
OG0005766	AMPFI_17046	CAPO307164
OG0005769	AMPFI_10907	CAPO301036
OG0005770	AMPFI_22099, AMPFI_18049	CAPO306340
OG0005771	AMPFI_01299	CAPO301571
OG0005774	AMPFI_05603	CAPO303542
OG0005775	AMPFI_07449	CAPO306153
OG0005776	AMPFI_25608	CAPO303568, CAPO307316
OG0005779	AMPFI_11915	CAPO306436
OG0005781	AMPFI_12686	CAPO303884
OG0005782	AMPFI_03714, AMPFI_00061	CAPO300230
OG0005783	AMPFI_15287, AMPFI_15288	CAPO303474
OG0005784	AMPFI_12391	CAPO302307
OG0005788	AMPFI_12930	CAPO300037
OG0005789	AMPFI_10549	CAPO303327
OG0005790	AMPFI_05866	CAPO304988
OG0005792	AMPFI_01360	CAPO301624
OG0005793	AMPFI_00132, AMPFI_00669	CAPO300669
OG0005794	AMPFI_12426	CAPO302027
OG0005795	AMPFI_22765	CAPO305005
OG0005796	AMPFI_06497	CAPO305004
OG0005797	AMPFI_05925	CAPO301712
OG0005799	AMPFI_06285	CAPO305503
OG0005801	AMPFI_10438	CAPO305293
OG0005803	AMPFI_15963	CAPO307068
OG0005805	AMPFI_10030, AMPFI_05120	CAPO302538
OG0005807	AMPFI_06203	CAPO304282
OG0005808	AMPFI_11669	CAPO300610
OG0005810	AMPFI_05167, AMPFI_22032	CAPO305026
OG0005811	AMPFI_11672	CAPO304151
OG0005812	AMPFI_07294	CAPO305500
OG0005814	AMPFI_10557	CAPO301343
OG0005815	AMPFI_08919	CAPO306106
OG0005817	AMPFI_13154	CAPO300290
OG0005818	AMPFI_12530	CAPO302009
OG0005819	AMPFI_11841	CAPO301574
OG0005821	AMPFI_10420	CAPO300824
OG0005823	AMPFI_09872	CAPO300775
OG0005824	AMPFI_21619	CAPO303629
OG0005825	AMPFI_11390, AMPFI_16838, AMPFI_15195, AMPFI_07628	CAPO302227
OG0005828	AMPFI_11110	CAPO303954
OG0005832	AMPFI_09133	CAPO302018
OG0005834	AMPFI_16427	CAPO306049, CAPO302406, CAPO305685, CAPO305497
OG0005835	AMPFI_07548	CAPO306285
OG0005837	AMPFI_24762	CAPO300250
OG0005840	AMPFI_05520	CAPO305424
OG0005842	AMPFI_00596, AMPFI_14150	CAPO304596
OG0005843	AMPFI_14005	CAPO307528
OG0005845	AMPFI_17578	CAPO307070
OG0005847	AMPFI_23539, AMPFI_22660, AMPFI_00017	CAPO305680
OG0005848	AMPFI_06719	CAPO307829
OG0005849	AMPFI_11348	CAPO303230
