Orthogroup	AMPFI_ok	BRALA
OG0001506	AMPFI_22691	BRALA05725
OG0001507	AMPFI_03792	BRALA31056
OG0001507	AMPFI_02586, AMPFI_16748	BRALA34079
OG0001508	AMPFI_01605	BRALA28941
OG0001509	AMPFI_22351	BRALA24616
OG0001509	AMPFI_03495	BRALA35815
OG0001509	AMPFI_24011	BRALA12089
OG0001510	AMPFI_24135	BRALA34652
OG0001511	AMPFI_24393	BRALA35622
OG0001512	AMPFI_20643	BRALA04162
OG0001513	AMPFI_05082	BRALA10671
OG0001514	AMPFI_05173	BRALA29845
OG0001516	AMPFI_17534, AMPFI_22070, AMPFI_04046	BRALA05014
OG0001517	AMPFI_19672	BRALA15345, BRALA01055, BRALA01054
OG0001518	AMPFI_20936	BRALA12776
OG0001519	AMPFI_15431	BRALA01688
OG0001520	AMPFI_11649, AMPFI_06123	BRALA14767
OG0001522	AMPFI_05516	BRALA29451
OG0001523	AMPFI_21945	BRALA25534
OG0001524	AMPFI_12143	BRALA33381
OG0001524	AMPFI_24831	BRALA27325
OG0001525	AMPFI_18416	BRALA14939
OG0001527	AMPFI_06183	BRALA23937
OG0001527	AMPFI_10281	BRALA19992
OG0001529	AMPFI_24259	BRALA15428
OG0001530	AMPFI_20395	BRALA32247
OG0001530	AMPFI_21100	BRALA34683
OG0001530	AMPFI_17451	BRALA32248
OG0001530	AMPFI_04325	BRALA35113
OG0001531	AMPFI_13148	BRALA21412
OG0001531	AMPFI_17638	BRALA21411
OG0001532	AMPFI_06472	BRALA15767
OG0001533	AMPFI_11865	BRALA11358, BRALA21080, BRALA17503
OG0001534	AMPFI_24532, AMPFI_01303, AMPFI_12321	BRALA06233
OG0001536	AMPFI_24601	BRALA06104, BRALA20689, BRALA13363
OG0001537	AMPFI_14693, AMPFI_14694	BRALA25061, BRALA25063, BRALA10683, BRALA22249, BRALA34992, BRALA28164, BRALA09302, BRALA09952, BRALA11873, BRALA13262
OG0001538	AMPFI_06922	BRALA19183
OG0001545	AMPFI_07768	BRALA01668
OG0001546	AMPFI_04446	BRALA34422
OG0001546	AMPFI_19645	BRALA33843
OG0001546	AMPFI_14806	BRALA32104
OG0001546	AMPFI_24267	BRALA35704
OG0001546	AMPFI_03026	BRALA33834
OG0001546	AMPFI_04539	BRALA35535
OG0001547	AMPFI_10074	BRALA06673
OG0001547	AMPFI_08820	BRALA05881, BRALA06591, BRALA31548
OG0001548	AMPFI_05577, AMPFI_18646	BRALA09824, BRALA30894, BRALA21456, BRALA32841
OG0001549	AMPFI_01171, AMPFI_04433	BRALA09715
OG0001550	AMPFI_12309, AMPFI_21451	BRALA22178, BRALA33216
OG0001551	AMPFI_18500	BRALA31004
OG0001552	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377	BRALA12708
OG0001553	AMPFI_24765	BRALA03739
OG0001554	AMPFI_06413	BRALA27979
OG0001555	AMPFI_22141	BRALA29965
OG0001557	AMPFI_09537	BRALA07630
OG0001558	AMPFI_15140	BRALA21818
OG0001559	AMPFI_05445	BRALA30365
OG0001560	AMPFI_08835	BRALA27054
OG0001561	AMPFI_06589	BRALA27873, BRALA35814, BRALA27872
OG0001563	AMPFI_13947, AMPFI_22270	BRALA16659, BRALA25832, BRALA18213, BRALA15065
OG0001564	AMPFI_02020, AMPFI_01949, AMPFI_20454, AMPFI_24971	BRALA13673
OG0001566	AMPFI_23598	BRALA12270
OG0001568	AMPFI_05220	BRALA13964
OG0001569	AMPFI_09953	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769
OG0001570	AMPFI_12961	BRALA00935
OG0001570	AMPFI_12059	BRALA17639
OG0001571	AMPFI_18530	BRALA17050
OG0001572	AMPFI_12157	BRALA16186
OG0001572	AMPFI_15021	BRALA31604
OG0001573	AMPFI_05942	BRALA01224
OG0001574	AMPFI_09279	BRALA10408
OG0001575	AMPFI_15706	BRALA12711
OG0001576	AMPFI_16525	BRALA09477
OG0001577	AMPFI_07336	BRALA27598
OG0001578	AMPFI_11954	BRALA11454
OG0001580	AMPFI_13898	BRALA20586
OG0001581	AMPFI_14541, AMPFI_22362	BRALA25126, BRALA24401, BRALA23458, BRALA23457, BRALA23456
OG0001582	AMPFI_01796, AMPFI_13928	BRALA28423
OG0001583	AMPFI_20716	BRALA27471
OG0001584	AMPFI_22734	BRALA28222
OG0001588	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929	BRALA12555
OG0001589	AMPFI_11604	BRALA16725
OG0001590	AMPFI_24468	BRALA01640, BRALA01639, BRALA01637
OG0001592	AMPFI_20340, AMPFI_22753	BRALA04260
OG0001593	AMPFI_15712	BRALA07984
OG0001594	AMPFI_13904	BRALA08965, BRALA24791
OG0001594	AMPFI_25650	BRALA08966
OG0001595	AMPFI_02395	BRALA01111, BRALA18729, BRALA01110, BRALA01107, BRALA28529
OG0001596	AMPFI_21924	BRALA09229
OG0001596	AMPFI_21524	BRALA09232
OG0001597	AMPFI_13604	BRALA14157
OG0001599	AMPFI_03121	BRALA13133
OG0001600	AMPFI_10540	BRALA18552
OG0001602	AMPFI_16253	BRALA13844
OG0001603	AMPFI_09370, AMPFI_09372	BRALA02777
OG0001604	AMPFI_07862, AMPFI_04179	BRALA34521
OG0001604	AMPFI_13911	BRALA35748, BRALA35294
OG0001605	AMPFI_24911, AMPFI_18083	BRALA16476, BRALA16475
OG0001606	AMPFI_03478	BRALA25595
OG0001609	AMPFI_10765	BRALA06092
OG0001609	AMPFI_06902	BRALA12725
OG0001610	AMPFI_05189	BRALA09621
OG0001611	AMPFI_12536	BRALA15161
OG0001612	AMPFI_24849	BRALA19004
OG0001614	AMPFI_14043	BRALA18528
OG0001614	AMPFI_09076	BRALA10392
OG0001616	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250	BRALA18051, BRALA23903, BRALA16096
OG0001617	AMPFI_25615	BRALA17313
OG0001619	AMPFI_19326, AMPFI_13542, AMPFI_19358, AMPFI_08756, AMPFI_00612, AMPFI_24224, AMPFI_24411	BRALA16804, BRALA16805
OG0001621	AMPFI_09527	BRALA34714
OG0001622	AMPFI_23787	BRALA16413
OG0001623	AMPFI_14540, AMPFI_21345	BRALA28780
OG0001624	AMPFI_12384	BRALA14696
OG0001625	AMPFI_06515	BRALA00816
OG0001626	AMPFI_08426	BRALA07949
OG0001627	AMPFI_13242	BRALA29988
OG0001627	AMPFI_22299	BRALA29989
OG0001628	AMPFI_14676	BRALA19573
OG0001629	AMPFI_05227	BRALA32222
OG0001630	AMPFI_09150	BRALA29673, BRALA35211
OG0001632	AMPFI_15399	BRALA09279
OG0001633	AMPFI_10105	BRALA12496
OG0001634	AMPFI_21874	BRALA18314
OG0001634	AMPFI_22894	BRALA31002
OG0001635	AMPFI_19476	BRALA35025
OG0001636	AMPFI_05825	BRALA12450
OG0001637	AMPFI_14209	BRALA23585
OG0001638	AMPFI_08503	BRALA28932
OG0001639	AMPFI_08162	BRALA01412
OG0001640	AMPFI_17177	BRALA28121
OG0001641	AMPFI_08722	BRALA13229
OG0001642	AMPFI_15628	BRALA26951
OG0001644	AMPFI_12516	BRALA16637
OG0001645	AMPFI_06481	BRALA14509, BRALA33024, BRALA35863
OG0001651	AMPFI_03860	BRALA04011
OG0001652	AMPFI_03475	BRALA23461
OG0001653	AMPFI_18635	BRALA27722
OG0001654	AMPFI_05689	BRALA12938, BRALA10205
OG0001655	AMPFI_16010	BRALA11878
OG0001656	AMPFI_09616	BRALA04651
OG0001657	AMPFI_11506	BRALA34847, BRALA35457, BRALA34242
OG0001658	AMPFI_00185	BRALA01570
OG0001659	AMPFI_10173	BRALA25428
OG0001660	AMPFI_15599	BRALA12583
OG0001661	AMPFI_03268, AMPFI_17995, AMPFI_16309	BRALA27100
OG0001661	AMPFI_24993, AMPFI_21610	BRALA11317
OG0001662	AMPFI_25752	BRALA15661, BRALA15660
OG0001662	AMPFI_08109	BRALA19317
OG0001663	AMPFI_14386	BRALA31880
OG0001665	AMPFI_22180	BRALA06391
OG0001665	AMPFI_01269, AMPFI_18705, AMPFI_12597	BRALA16749
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	BRALA00367
OG0001667	AMPFI_09938	BRALA17019
OG0001668	AMPFI_06781	BRALA22974
OG0001669	AMPFI_22930, AMPFI_17544	BRALA17904, BRALA23198, BRALA06764, BRALA07347, BRALA17846, BRALA16664
OG0001671	AMPFI_15852	BRALA17308
OG0001671	AMPFI_16125, AMPFI_09893	BRALA17315
OG0001672	AMPFI_19341	BRALA00365
OG0001673	AMPFI_18848	BRALA23470, BRALA33336
OG0001674	AMPFI_20075, AMPFI_01079	BRALA04159
OG0001676	AMPFI_10805	BRALA08008, BRALA08006
OG0001677	AMPFI_23211	BRALA31138
OG0001678	AMPFI_03152	BRALA27917
OG0001679	AMPFI_09908, AMPFI_15820, AMPFI_01883	BRALA23834
OG0001680	AMPFI_18352	BRALA32159
OG0001683	AMPFI_22061	BRALA24816
OG0001684	AMPFI_24253	BRALA02822
OG0001686	AMPFI_25112	BRALA27285
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	BRALA12237, BRALA12238, BRALA12235
OG0001688	AMPFI_10724	BRALA11794
OG0001689	AMPFI_23147	BRALA33887
OG0001689	AMPFI_19247	BRALA33853
OG0001690	AMPFI_20974, AMPFI_20761	BRALA02846
OG0001691	AMPFI_08102	BRALA07231
OG0001692	AMPFI_02593	BRALA01068
OG0001693	AMPFI_08682	BRALA14068
OG0001694	AMPFI_10870	BRALA29354, BRALA22728, BRALA22418, BRALA27856, BRALA27857, BRALA01227
OG0001695	AMPFI_18897	BRALA05586, BRALA02900, BRALA00059, BRALA19334, BRALA30387, BRALA31146, BRALA19344, BRALA28505, BRALA31539, BRALA31147, BRALA23301, BRALA06290, BRALA19600, BRALA35238, BRALA30392, BRALA19195, BRALA00586, BRALA00054, BRALA19598, BRALA02847, BRALA33032, BRALA17678, BRALA02899, BRALA03955, BRALA03937, BRALA17223, BRALA31144, BRALA35133, BRALA28507, BRALA28502
OG0001703	AMPFI_10306, AMPFI_20867, AMPFI_22896	BRALA05302, BRALA18278
OG0001704	AMPFI_22958, AMPFI_17780	BRALA16940, BRALA16941, BRALA16994
OG0001706	AMPFI_00734	BRALA22821
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	BRALA12974, BRALA12971, BRALA12976
OG0001708	AMPFI_10288, AMPFI_03554	BRALA15416, BRALA08762
OG0001709	AMPFI_24047	BRALA11774
OG0001710	AMPFI_18639, AMPFI_00172	BRALA10938
OG0001711	AMPFI_23859	BRALA31838
OG0001711	AMPFI_17093	BRALA21578
OG0001712	AMPFI_01037, AMPFI_08833	BRALA18081
OG0001713	AMPFI_07986	BRALA13740
OG0001714	AMPFI_05879	BRALA13029
OG0001714	AMPFI_12759	BRALA23437
OG0001715	AMPFI_00217, AMPFI_12497, AMPFI_16145	BRALA32730
OG0001715	AMPFI_25034	BRALA33153, BRALA18115, BRALA25317, BRALA14708, BRALA33157, BRALA15347, BRALA22458
OG0001716	AMPFI_13866, AMPFI_15456	BRALA03458
OG0001717	AMPFI_12176	BRALA13188, BRALA31334, BRALA26502
OG0001717	AMPFI_14911	BRALA33442, BRALA10578, BRALA26462, BRALA30541, BRALA26441, BRALA34929, BRALA30629
OG0001718	AMPFI_15984	BRALA10903
OG0001719	AMPFI_22269	BRALA11616, BRALA11618, BRALA11609, BRALA01835, BRALA11624
OG0001720	AMPFI_01920	BRALA27104
OG0001721	AMPFI_11273	BRALA19032
OG0001722	AMPFI_17549	BRALA17854
OG0001723	AMPFI_21807	BRALA05825
OG0001724	AMPFI_12909	BRALA32012
OG0001724	AMPFI_21586	BRALA34008
OG0001726	AMPFI_23403	BRALA10761
OG0001726	AMPFI_15123	BRALA03770
OG0001727	AMPFI_09267	BRALA11932
OG0001729	AMPFI_05820	BRALA27871
OG0001732	AMPFI_05707, AMPFI_19074	BRALA24214
OG0001733	AMPFI_08124	BRALA27459, BRALA27461, BRALA27460
OG0001734	AMPFI_02431, AMPFI_02529	BRALA15547, BRALA16158
OG0001735	AMPFI_02680	BRALA07452
OG0001736	AMPFI_04077	BRALA19982
OG0001737	AMPFI_20661	BRALA01802
OG0001738	AMPFI_08169	BRALA23388
OG0001739	AMPFI_18533	BRALA22905
OG0001740	AMPFI_08487	BRALA30978
OG0001741	AMPFI_01583	BRALA21482
OG0001742	AMPFI_22432	BRALA04679, BRALA04736, BRALA28233, BRALA28231, BRALA28229, BRALA28230, BRALA28232, BRALA06026
OG0001743	AMPFI_21237	BRALA27398
OG0001744	AMPFI_19292	BRALA00369, BRALA09906, BRALA09907
OG0001747	AMPFI_21460, AMPFI_03962	BRALA21850, BRALA18554, BRALA18056, BRALA18055
OG0001749	AMPFI_19296, AMPFI_24575, AMPFI_18873	BRALA08133
OG0001750	AMPFI_12484	BRALA21004
OG0001752	AMPFI_05645	BRALA27069
OG0001755	AMPFI_19529	BRALA30977
OG0001756	AMPFI_19308	BRALA33790
OG0001756	AMPFI_09088	BRALA03693
OG0001757	AMPFI_11105	BRALA25782
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809	BRALA20386
OG0001759	AMPFI_25203	BRALA21709, BRALA21708, BRALA21452
OG0001761	AMPFI_21420	BRALA21964, BRALA32634, BRALA32566, BRALA30495
OG0001768	AMPFI_03119	BRALA14604
OG0001768	AMPFI_14756, AMPFI_14757	BRALA14648
OG0001769	AMPFI_17583	BRALA06836
OG0001769	AMPFI_24487	BRALA22299
OG0001770	AMPFI_16335	BRALA33462, BRALA22471
OG0001772	AMPFI_22476, AMPFI_21430	BRALA25947, BRALA25946
OG0001773	AMPFI_25296	BRALA22541
OG0001773	AMPFI_01715	BRALA28738, BRALA22780, BRALA28736, BRALA28739, BRALA01425, BRALA01422, BRALA21908
OG0001774	AMPFI_10680	BRALA20453
OG0001775	AMPFI_09788	BRALA21646
OG0001775	AMPFI_06264	BRALA34663
OG0001776	AMPFI_14879	BRALA09910, BRALA25529, BRALA09923
OG0001777	AMPFI_14080	BRALA33083, BRALA22762
OG0001777	AMPFI_03827, AMPFI_10624	BRALA06600
OG0001778	AMPFI_14017, AMPFI_10692	BRALA16488
OG0001779	AMPFI_14359	BRALA01658
OG0001781	AMPFI_08314	BRALA02795
OG0001782	AMPFI_24297	BRALA16828
OG0001782	AMPFI_12965	BRALA35480, BRALA35381
OG0001783	AMPFI_24257, AMPFI_01182	BRALA23810, BRALA23809, BRALA23807
OG0001784	AMPFI_00256, AMPFI_20847	BRALA28354, BRALA30706
OG0001785	AMPFI_02986, AMPFI_16358	BRALA02411
OG0001785	AMPFI_11500	BRALA02410
OG0001787	AMPFI_25681	BRALA22039
OG0001788	AMPFI_09753	BRALA00724
OG0001789	AMPFI_24598, AMPFI_14245	BRALA24220
OG0001792	AMPFI_21133	BRALA34635, BRALA25410
OG0001792	AMPFI_02745	BRALA35573
OG0001792	AMPFI_07829	BRALA18508
OG0001793	AMPFI_08492	BRALA00316
OG0001793	AMPFI_17091	BRALA16003
OG0001795	AMPFI_15075	BRALA28880, BRALA22775, BRALA33451, BRALA07961, BRALA21093, BRALA33676, BRALA25343, BRALA12296, BRALA32301, BRALA20926, BRALA18656, BRALA16142, BRALA26372, BRALA12354, BRALA32853, BRALA05092, BRALA09825, BRALA11620, BRALA14366, BRALA03473, BRALA13055
OG0001795	AMPFI_13012	BRALA19868
OG0001796	AMPFI_24328, AMPFI_10392	BRALA05278, BRALA20213
OG0001798	AMPFI_13433	BRALA11427
OG0001798	AMPFI_09922	BRALA07883
OG0001799	AMPFI_22445	BRALA34118
OG0001800	AMPFI_11453	BRALA20533
OG0001803	AMPFI_13781	BRALA24910
OG0001804	AMPFI_10708	BRALA14986, BRALA14987
OG0001805	AMPFI_11465	BRALA23846, BRALA23848
OG0001806	AMPFI_11361	BRALA17333
OG0001807	AMPFI_13156	BRALA16684, BRALA16683, BRALA22880, BRALA07117
OG0001808	AMPFI_01463	BRALA28858, BRALA32877, BRALA30144
OG0001809	AMPFI_15697	BRALA23647
OG0001810	AMPFI_19617	BRALA04842
OG0001812	AMPFI_00507, AMPFI_00810	BRALA03406
OG0001814	AMPFI_09086	BRALA04666
OG0001816	AMPFI_15030	BRALA05148
OG0001818	AMPFI_13689	BRALA12031, BRALA23438
OG0001819	AMPFI_01254	BRALA00196
OG0001820	AMPFI_19349	BRALA23960
OG0001822	AMPFI_12887	BRALA03090
OG0001823	AMPFI_19202	BRALA04091, BRALA22312
OG0001824	AMPFI_19143	BRALA02591
OG0001824	AMPFI_02433	BRALA22639, BRALA22640
OG0001825	AMPFI_16509	BRALA16641
OG0001827	AMPFI_12500	BRALA02872
OG0001828	AMPFI_04303, AMPFI_14487, AMPFI_14486	BRALA07406
OG0001829	AMPFI_21635, AMPFI_14667	BRALA05641
OG0001830	AMPFI_00628	BRALA16627
OG0001831	AMPFI_22534, AMPFI_24544	BRALA25354
OG0001832	AMPFI_01169	BRALA11061
OG0001832	AMPFI_13912	BRALA04342
OG0001834	AMPFI_07413	BRALA14532
OG0001835	AMPFI_23564	BRALA15076
OG0001846	AMPFI_05493	BRALA01789
OG0001848	AMPFI_19061	BRALA10654
OG0001848	AMPFI_12829	BRALA10653
OG0001849	AMPFI_09620	BRALA01071
OG0001849	AMPFI_25919	BRALA07421
OG0001850	AMPFI_19567, AMPFI_02254	BRALA03142
OG0001851	AMPFI_25094	BRALA20584
OG0001852	AMPFI_09915	BRALA18937
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179	BRALA06560
OG0001854	AMPFI_15993, AMPFI_13024	BRALA28650
OG0001856	AMPFI_19562	BRALA11158
OG0001857	AMPFI_05151	BRALA08335
OG0001858	AMPFI_25738	BRALA03719
OG0001859	AMPFI_00003	BRALA12427
OG0001861	AMPFI_05758	BRALA29580
OG0001861	AMPFI_05546	BRALA29583
OG0001862	AMPFI_04345	BRALA16620
OG0001863	AMPFI_13121	BRALA07880
OG0001863	AMPFI_08387	BRALA14579
OG0001864	AMPFI_00388	BRALA08212
OG0001865	AMPFI_08697	BRALA18719
OG0001867	AMPFI_05628	BRALA13098
OG0001868	AMPFI_14717	BRALA20581
OG0001869	AMPFI_10638	BRALA05557
OG0001870	AMPFI_13982	BRALA09761
OG0001872	AMPFI_19147, AMPFI_00865	BRALA20547
OG0001872	AMPFI_20670	BRALA06161
OG0001873	AMPFI_03890	BRALA10007, BRALA33548
OG0001874	AMPFI_11538	BRALA09243
OG0001875	AMPFI_04167	BRALA00199
OG0001875	AMPFI_06025	BRALA04016
OG0001876	AMPFI_19536, AMPFI_16540	BRALA15947
OG0001878	AMPFI_00022	BRALA22747
OG0001879	AMPFI_09991	BRALA33781
OG0001879	AMPFI_07049	BRALA06196
OG0001881	AMPFI_23664	BRALA19925
OG0001882	AMPFI_16163	BRALA14072, BRALA14071, BRALA14070
OG0001883	AMPFI_12079	BRALA21969
OG0001884	AMPFI_08790	BRALA19935
OG0001886	AMPFI_21596	BRALA10021
OG0001888	AMPFI_06802	BRALA01341
OG0001889	AMPFI_19720, AMPFI_19857	BRALA16751
OG0001890	AMPFI_12534	BRALA26409
OG0001893	AMPFI_19478	BRALA02794
OG0001894	AMPFI_23829	BRALA25056
OG0001895	AMPFI_06234	BRALA19090, BRALA27263, BRALA28261
OG0001896	AMPFI_00391	BRALA18432
OG0001898	AMPFI_23331	BRALA30385
OG0001899	AMPFI_14699	BRALA30884
OG0001900	AMPFI_14979, AMPFI_14680	BRALA13708
OG0001900	AMPFI_06753	BRALA22276
OG0001901	AMPFI_16364	BRALA22456
OG0001902	AMPFI_17690	BRALA21815, BRALA32241, BRALA07843, BRALA09330, BRALA26065, BRALA16232, BRALA09304, BRALA32214, BRALA08193, BRALA00134, BRALA02762, BRALA22233, BRALA29612, BRALA09894, BRALA31385, BRALA29601, BRALA27039, BRALA26982, BRALA02106, BRALA01922, BRALA31734, BRALA16839, BRALA24649, BRALA32363, BRALA26832, BRALA27753, BRALA11991, BRALA11985, BRALA33953, BRALA09555, BRALA26665, BRALA06658, BRALA20416, BRALA21770, BRALA23781, BRALA25543, BRALA08820, BRALA33528, BRALA22906, BRALA25865, BRALA14148, BRALA32316, BRALA20865, BRALA02068, BRALA03842, BRALA22641, BRALA10575, BRALA16581
OG0001903	AMPFI_22480	BRALA07353
OG0001913	AMPFI_20028	BRALA24497
OG0001914	AMPFI_16420	BRALA02840
OG0001914	AMPFI_23834	BRALA13023
OG0001915	AMPFI_24256	BRALA35550
OG0001916	AMPFI_05143	BRALA13432, BRALA13431
OG0001916	AMPFI_00220	BRALA13430
OG0001917	AMPFI_25940	BRALA00831
OG0001918	AMPFI_18720	BRALA14482
OG0001918	AMPFI_24620	BRALA16247
OG0001919	AMPFI_00805, AMPFI_03044	BRALA04529
OG0001919	AMPFI_20817	BRALA06853
OG0001920	AMPFI_08261	BRALA05363
OG0001922	AMPFI_02397, AMPFI_20909	BRALA10507, BRALA16254
OG0001923	AMPFI_05606	BRALA01345
OG0001924	AMPFI_12225	BRALA32795
OG0001925	AMPFI_11073, AMPFI_16226	BRALA00423
OG0001926	AMPFI_12255	BRALA01100
OG0001927	AMPFI_08028	BRALA35455, BRALA21711
OG0001929	AMPFI_03571	BRALA08609
OG0001930	AMPFI_11064	BRALA01543
OG0001931	AMPFI_10100, AMPFI_04459, AMPFI_22434, AMPFI_19930	BRALA13445
OG0001932	AMPFI_22509	BRALA12072
OG0001933	AMPFI_06742	BRALA17607
OG0001934	AMPFI_10308	BRALA10404
OG0001935	AMPFI_16321	BRALA21169
OG0001935	AMPFI_05252	BRALA06005
OG0001936	AMPFI_09706	BRALA03951
OG0001936	AMPFI_20180	BRALA06824
OG0001937	AMPFI_25708	BRALA10961, BRALA10962, BRALA19735, BRALA08657, BRALA08656
OG0001939	AMPFI_25514	BRALA25625
OG0001940	AMPFI_23874	BRALA29696
OG0001941	AMPFI_16836, AMPFI_00128, AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	BRALA11387
OG0001943	AMPFI_17954	BRALA16392
OG0001944	AMPFI_11227	BRALA11918
OG0001945	AMPFI_00770	BRALA27519
OG0001946	AMPFI_08294	BRALA24921, BRALA24922
OG0001947	AMPFI_19758	BRALA12828
OG0001948	AMPFI_02982	BRALA31032
OG0001949	AMPFI_14432	BRALA24727
OG0001951	AMPFI_06568	BRALA10600
OG0001952	AMPFI_12492	BRALA16632
OG0001953	AMPFI_16409	BRALA16748
OG0001954	AMPFI_07951, AMPFI_04415, AMPFI_13272	BRALA25967, BRALA25979
OG0001956	AMPFI_03829	BRALA04353
OG0001957	AMPFI_20892	BRALA19367
OG0001958	AMPFI_00496	BRALA33388, BRALA12840
OG0001959	AMPFI_24539, AMPFI_19948	BRALA29341
OG0001960	AMPFI_16239	BRALA15779
OG0001961	AMPFI_18694	BRALA13794
OG0001963	AMPFI_06610	BRALA14625
OG0001964	AMPFI_15416	BRALA06090, BRALA06079
OG0001965	AMPFI_25846	BRALA18639
OG0001966	AMPFI_23585, AMPFI_04379	BRALA16509, BRALA01132, BRALA05602, BRALA01095
OG0001967	AMPFI_04619	BRALA00859
OG0001968	AMPFI_02828	BRALA02743
OG0001969	AMPFI_20288	BRALA08425
OG0001971	AMPFI_13714	BRALA04350
OG0001972	AMPFI_15172	BRALA15770
OG0001973	AMPFI_13950	BRALA25537, BRALA25538
OG0001973	AMPFI_22159	BRALA14956, BRALA13480, BRALA13479, BRALA20752
OG0001974	AMPFI_21573	BRALA06213
OG0001975	AMPFI_25519	BRALA10519, BRALA24319, BRALA02225, BRALA11207, BRALA09733
OG0001985	AMPFI_00548	BRALA31266
OG0001986	AMPFI_06341	BRALA10262, BRALA10769, BRALA10936
OG0001987	AMPFI_15909	BRALA25500
OG0001988	AMPFI_17891	BRALA17550
OG0001989	AMPFI_13109	BRALA07557
OG0001990	AMPFI_22626, AMPFI_02181	BRALA17559
OG0001990	AMPFI_12158	BRALA17849
OG0001992	AMPFI_09449	BRALA35422, BRALA35278, BRALA34802
OG0001994	AMPFI_17060	BRALA29381
OG0001995	AMPFI_20262, AMPFI_23416, AMPFI_16632, AMPFI_16264, AMPFI_19775, AMPFI_06891, AMPFI_12847	BRALA19063
OG0001996	AMPFI_14803	BRALA26157
OG0001998	AMPFI_11941	BRALA29050
OG0002000	AMPFI_12151	BRALA01282
OG0002002	AMPFI_00081	BRALA21013
OG0002003	AMPFI_03786, AMPFI_24835	BRALA11915
OG0002004	AMPFI_21797	BRALA30344
OG0002004	AMPFI_00749	BRALA09126
OG0002005	AMPFI_08128	BRALA29387
OG0002006	AMPFI_06516	BRALA09070
OG0002007	AMPFI_11296	BRALA18083
OG0002008	AMPFI_06546	BRALA03742
OG0002009	AMPFI_11951	BRALA21922
OG0002010	AMPFI_25840	BRALA06492
OG0002011	AMPFI_05538	BRALA20225
OG0002012	AMPFI_22305	BRALA23568
OG0002013	AMPFI_10559, AMPFI_10560	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129
OG0002014	AMPFI_21176, AMPFI_02559	BRALA11040
OG0002015	AMPFI_07020	BRALA06336
OG0002016	AMPFI_07033	BRALA20669
OG0002017	AMPFI_20559	BRALA15768
OG0002018	AMPFI_23650	BRALA26984, BRALA26983
OG0002019	AMPFI_13164	BRALA14484
OG0002020	AMPFI_07498	BRALA32768, BRALA35646, BRALA33976
OG0002022	AMPFI_16019	BRALA02885, BRALA27335, BRALA02917, BRALA02878
OG0002023	AMPFI_10310, AMPFI_25831	BRALA10833
OG0002024	AMPFI_12404	BRALA03055, BRALA03051
OG0002025	AMPFI_15837	BRALA23019
OG0002026	AMPFI_07639	BRALA16933
OG0002027	AMPFI_12845	BRALA06049
OG0002028	AMPFI_05317	BRALA31054
OG0002029	AMPFI_14294	BRALA29066
OG0002030	AMPFI_02627	BRALA18492
OG0002031	AMPFI_08223	BRALA00375
OG0002032	AMPFI_07992	BRALA26240
OG0002033	AMPFI_21670, AMPFI_03570	BRALA00224
OG0002034	AMPFI_00248	BRALA22423
OG0002035	AMPFI_01549	BRALA00648, BRALA22063, BRALA35832
OG0002036	AMPFI_17675	BRALA29526
OG0002039	AMPFI_17657	BRALA03651, BRALA04963
OG0002039	AMPFI_03294, AMPFI_21177	BRALA04953
OG0002040	AMPFI_22759, AMPFI_17079	BRALA16172
OG0002041	AMPFI_04840, AMPFI_12430, AMPFI_09300	BRALA18321, BRALA04630
OG0002042	AMPFI_06985	BRALA03747
OG0002043	AMPFI_11574	BRALA14578
OG0002044	AMPFI_12742, AMPFI_20577	BRALA19010, BRALA19011, BRALA19008, BRALA10152
OG0002057	AMPFI_07261, AMPFI_19509	BRALA01255
OG0002059	AMPFI_12396	BRALA19536
OG0002060	AMPFI_08802	BRALA22621
OG0002061	AMPFI_12327	BRALA21414
OG0002062	AMPFI_20199	BRALA04513
OG0002063	AMPFI_24725	BRALA02335
OG0002064	AMPFI_02057	BRALA29142
OG0002064	AMPFI_04113	BRALA13346
OG0002065	AMPFI_24189	BRALA09403
OG0002065	AMPFI_25180	BRALA34424, BRALA33901, BRALA33556, BRALA05661
OG0002066	AMPFI_11746	BRALA18537
OG0002067	AMPFI_16394	BRALA23033
OG0002068	AMPFI_21310	BRALA12029
OG0002069	AMPFI_07503, AMPFI_18734	BRALA09642
OG0002070	AMPFI_23708	BRALA18425, BRALA35408
OG0002072	AMPFI_00894	BRALA14687
