Orthogroup	AMPFI_ok	APOSJ_ok
OG0000748	AMPFI_21950	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582
OG0000749	AMPFI_08611	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382
OG0000750	AMPFI_11438	APOSJ_04519, APOSJ_45654
OG0000751	AMPFI_03506	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577
OG0000752	AMPFI_17019	APOSJ_26182, APOSJ_26181
OG0000752	AMPFI_09329	APOSJ_27977
OG0000752	AMPFI_04939	APOSJ_19613, APOSJ_19615, APOSJ_19614
OG0000753	AMPFI_15523	APOSJ_47396, APOSJ_26981
OG0000753	AMPFI_14109	APOSJ_50474
OG0000754	AMPFI_00155, AMPFI_05404	APOSJ_01120
OG0000755	AMPFI_18113	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279
OG0000756	AMPFI_09164	APOSJ_35563
OG0000756	AMPFI_04122, AMPFI_11222, AMPFI_01721	APOSJ_13321
OG0000757	AMPFI_01364	APOSJ_01955, APOSJ_01952
OG0000757	AMPFI_13831	APOSJ_32097
OG0000758	AMPFI_00957	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878
OG0000759	AMPFI_04195	APOSJ_62011, APOSJ_62012, APOSJ_62010
OG0000760	AMPFI_21828	APOSJ_52856, APOSJ_08338, APOSJ_01611, APOSJ_08336, APOSJ_44743, APOSJ_28070, APOSJ_28069, APOSJ_28067
OG0000760	AMPFI_13511	APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068
OG0000761	AMPFI_02175	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117
OG0000765	AMPFI_19294	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167
OG0000765	AMPFI_14015	APOSJ_04479, APOSJ_59940, APOSJ_32922, APOSJ_59939
OG0000766	AMPFI_21468, AMPFI_22616	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727
OG0000767	AMPFI_07905	APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376
OG0000768	AMPFI_08442	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625
OG0000771	AMPFI_17129, AMPFI_02418	APOSJ_33088, APOSJ_33087, APOSJ_33086, APOSJ_54965
OG0000772	AMPFI_02894, AMPFI_19971	APOSJ_37005, APOSJ_22525
OG0000773	AMPFI_04587	APOSJ_43719, APOSJ_43718, APOSJ_43720, APOSJ_43717
OG0000773	AMPFI_21117	APOSJ_14501
OG0000773	AMPFI_10602	APOSJ_07802, APOSJ_07803, APOSJ_07801
OG0000774	AMPFI_08290	APOSJ_33820
OG0000774	AMPFI_10783	APOSJ_63949
OG0000774	AMPFI_03731	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199
OG0000775	AMPFI_22492	APOSJ_12325, APOSJ_36141, APOSJ_25891
OG0000776	AMPFI_23341	APOSJ_60560, APOSJ_60559
OG0000777	AMPFI_22290	APOSJ_12249, APOSJ_39367
OG0000778	AMPFI_25999	APOSJ_27515, APOSJ_27517, APOSJ_27516, APOSJ_27519, APOSJ_27520, APOSJ_27518
OG0000779	AMPFI_25294	APOSJ_54047, APOSJ_54049
OG0000779	AMPFI_06428	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542
OG0000780	AMPFI_20584	APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901
OG0000780	AMPFI_15119	APOSJ_28092, APOSJ_23466, APOSJ_44872, APOSJ_28091, APOSJ_57843
OG0000780	AMPFI_08729	APOSJ_09268, APOSJ_09267
OG0000781	AMPFI_21666, AMPFI_02675, AMPFI_14575, AMPFI_22665	APOSJ_40864, APOSJ_60706, APOSJ_60705, APOSJ_42557, APOSJ_38214, APOSJ_30264, APOSJ_60873, APOSJ_60707, APOSJ_30259, APOSJ_60872, APOSJ_42561, APOSJ_42567, APOSJ_38211, APOSJ_12907, APOSJ_12906, APOSJ_37438
OG0000782	AMPFI_18834	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069
OG0000783	AMPFI_24464	APOSJ_08503, APOSJ_31975, APOSJ_08502, APOSJ_08501, APOSJ_54170
OG0000783	AMPFI_14340	APOSJ_31948
OG0000783	AMPFI_22662	APOSJ_64089
OG0000787	AMPFI_10777	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862
OG0000788	AMPFI_01375	APOSJ_22742, APOSJ_22741
OG0000788	AMPFI_02278	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341
OG0000789	AMPFI_10219	APOSJ_50300
OG0000790	AMPFI_11863	APOSJ_44080
OG0000791	AMPFI_01769	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123
OG0000792	AMPFI_00047	APOSJ_02884, APOSJ_27285
OG0000792	AMPFI_19531	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477
OG0000793	AMPFI_07155	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123
OG0000794	AMPFI_12203	APOSJ_60085, APOSJ_43468, APOSJ_17106, APOSJ_51169, APOSJ_09892, APOSJ_09891, APOSJ_11767
OG0000795	AMPFI_02590	APOSJ_31812, APOSJ_31814, APOSJ_03737, APOSJ_03735, APOSJ_03736, APOSJ_31818, APOSJ_31816, APOSJ_31817, APOSJ_31813, APOSJ_31815
OG0000797	AMPFI_18685	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896
OG0000798	AMPFI_15670, AMPFI_01735, AMPFI_20101	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125
OG0000800	AMPFI_10431	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807
OG0000801	AMPFI_08868, AMPFI_16292	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072
OG0000803	AMPFI_03930, AMPFI_11891	APOSJ_00199
OG0000809	AMPFI_12034	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774
OG0000810	AMPFI_19205	APOSJ_53352, APOSJ_59276, APOSJ_59277
OG0000810	AMPFI_00375	APOSJ_61766, APOSJ_61767, APOSJ_33321
OG0000811	AMPFI_15862, AMPFI_12390, AMPFI_16220	APOSJ_39645, APOSJ_39636
OG0000813	AMPFI_16225, AMPFI_15330	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070
OG0000814	AMPFI_05882	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116
OG0000815	AMPFI_21474	APOSJ_43827, APOSJ_43828
OG0000816	AMPFI_22154	APOSJ_08526, APOSJ_08527
OG0000816	AMPFI_03013	APOSJ_55008, APOSJ_25023
OG0000817	AMPFI_08254	APOSJ_58924
OG0000817	AMPFI_07996	APOSJ_05147, APOSJ_16466
OG0000817	AMPFI_11242	APOSJ_21144, APOSJ_21145
OG0000818	AMPFI_12285	APOSJ_42319, APOSJ_42320, APOSJ_42321
OG0000819	AMPFI_15610	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796
OG0000820	AMPFI_22913	APOSJ_50145, APOSJ_22502
OG0000822	AMPFI_10298	APOSJ_46062
OG0000822	AMPFI_09638	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935
OG0000823	AMPFI_15214, AMPFI_06614, AMPFI_13152, AMPFI_25071, AMPFI_07320, AMPFI_07319, AMPFI_08384, AMPFI_12229, AMPFI_22504, AMPFI_13975, AMPFI_08042, AMPFI_04907, AMPFI_08486, AMPFI_05456, AMPFI_06799, AMPFI_00992, AMPFI_19402	APOSJ_06854
OG0000824	AMPFI_10634	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452
OG0000825	AMPFI_21560, AMPFI_22215	APOSJ_12197
OG0000825	AMPFI_04519	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335
OG0000826	AMPFI_01972	APOSJ_55177, APOSJ_55174, APOSJ_55176, APOSJ_55173, APOSJ_07122
OG0000826	AMPFI_15553	APOSJ_55172, APOSJ_13689, APOSJ_55175
OG0000827	AMPFI_18414	APOSJ_43437, APOSJ_43440, APOSJ_43432, APOSJ_43436, APOSJ_43435, APOSJ_43434, APOSJ_43438, APOSJ_43433, APOSJ_43439, APOSJ_50899
OG0000828	AMPFI_06751	APOSJ_50146
OG0000828	AMPFI_18122	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030
OG0000829	AMPFI_15788	APOSJ_27445, APOSJ_27444
OG0000830	AMPFI_02429	APOSJ_27719, APOSJ_11037, APOSJ_05686
OG0000830	AMPFI_15851	APOSJ_06579, APOSJ_51764, APOSJ_53612, APOSJ_14172
OG0000830	AMPFI_17584	APOSJ_58793
OG0000831	AMPFI_23384	APOSJ_61004, APOSJ_61003, APOSJ_61002
OG0000833	AMPFI_07344	APOSJ_32064
OG0000834	AMPFI_19170	APOSJ_27505, APOSJ_25155
OG0000835	AMPFI_11868	APOSJ_04948
OG0000836	AMPFI_08670	APOSJ_47104, APOSJ_47105
OG0000836	AMPFI_06708	APOSJ_31527, APOSJ_06779, APOSJ_31526, APOSJ_31525
OG0000837	AMPFI_18684	APOSJ_30433, APOSJ_48352
OG0000837	AMPFI_23242	APOSJ_53788, APOSJ_07156
OG0000838	AMPFI_11876	APOSJ_42033, APOSJ_42036
OG0000838	AMPFI_19932	APOSJ_40751, APOSJ_40752, APOSJ_40753, APOSJ_40750
OG0000838	AMPFI_05267	APOSJ_00381
OG0000841	AMPFI_11477	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940
OG0000842	AMPFI_11234	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044
OG0000844	AMPFI_00178	APOSJ_14389, APOSJ_24990
OG0000845	AMPFI_11196, AMPFI_00625, AMPFI_13241, AMPFI_15602	APOSJ_36181
OG0000845	AMPFI_11310	APOSJ_35924, APOSJ_35923, APOSJ_24773, APOSJ_35921, APOSJ_35922
OG0000846	AMPFI_11421, AMPFI_18627	APOSJ_23491, APOSJ_23490
OG0000846	AMPFI_04320	APOSJ_54456, APOSJ_54455, APOSJ_03579
OG0000846	AMPFI_20432, AMPFI_00916, AMPFI_11870, AMPFI_15519, AMPFI_24360	APOSJ_34130
OG0000847	AMPFI_13534	APOSJ_07138, APOSJ_07140, APOSJ_07139
OG0000847	AMPFI_06619	APOSJ_37393, APOSJ_64417, APOSJ_37410
OG0000848	AMPFI_13198	APOSJ_57867, APOSJ_21858
OG0000848	AMPFI_00046	APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307
OG0000849	AMPFI_24685	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715
OG0000850	AMPFI_19396	APOSJ_48008, APOSJ_48007
OG0000850	AMPFI_03228	APOSJ_43389, APOSJ_10662
OG0000851	AMPFI_16121	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648, APOSJ_05432, APOSJ_09645, APOSJ_05433
OG0000852	AMPFI_08444	APOSJ_64589
OG0000852	AMPFI_13668	APOSJ_12943
OG0000853	AMPFI_09221	APOSJ_61616, APOSJ_61611, APOSJ_10398, APOSJ_44331, APOSJ_61615, APOSJ_07037, APOSJ_30722, APOSJ_07036, APOSJ_30723, APOSJ_10386, APOSJ_07035, APOSJ_49155, APOSJ_07038, APOSJ_44330, APOSJ_05182, APOSJ_07039, APOSJ_07040, APOSJ_44333, APOSJ_61607, APOSJ_61613, APOSJ_43698, APOSJ_43695, APOSJ_43697, APOSJ_43696
OG0000855	AMPFI_17874, AMPFI_17347, AMPFI_08376, AMPFI_08377	APOSJ_14055, APOSJ_14051, APOSJ_14054, APOSJ_14052, APOSJ_14053
OG0000857	AMPFI_00242	APOSJ_49783, APOSJ_49781
OG0000858	AMPFI_11878	APOSJ_21398, APOSJ_21395, APOSJ_21396, APOSJ_21397
OG0000859	AMPFI_09744	APOSJ_15229, APOSJ_39848, APOSJ_15224, APOSJ_30060, APOSJ_33016, APOSJ_30051, APOSJ_27241, APOSJ_15231, APOSJ_27242, APOSJ_30061, APOSJ_27245, APOSJ_15230, APOSJ_15232, APOSJ_27247, APOSJ_33017, APOSJ_27246, APOSJ_27244, APOSJ_39845, APOSJ_15228
OG0000860	AMPFI_05098	APOSJ_28084, APOSJ_28083, APOSJ_28085
OG0000861	AMPFI_12008	APOSJ_30394
OG0000867	AMPFI_17713, AMPFI_24739, AMPFI_20834, AMPFI_20835	APOSJ_59747, APOSJ_22133, APOSJ_04871
OG0000867	AMPFI_16847, AMPFI_14483	APOSJ_01800, APOSJ_01802, APOSJ_01801, APOSJ_01803, APOSJ_54772, APOSJ_54404, APOSJ_16599, APOSJ_06460, APOSJ_08617, APOSJ_19880
OG0000868	AMPFI_16551	APOSJ_19636, APOSJ_12198, APOSJ_12199, APOSJ_58896, APOSJ_27329
OG0000868	AMPFI_07891	APOSJ_29113, APOSJ_25427
OG0000869	AMPFI_09269	APOSJ_19244, APOSJ_56671, APOSJ_19242, APOSJ_19245, APOSJ_19240, APOSJ_56681, APOSJ_19241, APOSJ_19243
OG0000869	AMPFI_05422	APOSJ_37975, APOSJ_37971, APOSJ_37977, APOSJ_37976, APOSJ_37970, APOSJ_37978, APOSJ_37972, APOSJ_37974, APOSJ_50441, APOSJ_50444
OG0000870	AMPFI_12552	APOSJ_11637, APOSJ_11639, APOSJ_11640, APOSJ_11638
OG0000871	AMPFI_06057	APOSJ_57144, APOSJ_57143, APOSJ_57142, APOSJ_57141
OG0000871	AMPFI_13424	APOSJ_44220
OG0000872	AMPFI_14533	APOSJ_37062, APOSJ_37063, APOSJ_04372, APOSJ_04374, APOSJ_37061, APOSJ_04369, APOSJ_04376, APOSJ_04368, APOSJ_44428, APOSJ_04373, APOSJ_04375, APOSJ_04371
OG0000873	AMPFI_00271	APOSJ_25706
OG0000874	AMPFI_17002	APOSJ_26550, APOSJ_22841, APOSJ_22825, APOSJ_26548
OG0000874	AMPFI_15252	APOSJ_53110
OG0000875	AMPFI_16915	APOSJ_08818, APOSJ_08817
OG0000875	AMPFI_14018	APOSJ_52605, APOSJ_58380
OG0000878	AMPFI_24863	APOSJ_64465
OG0000878	AMPFI_22261	APOSJ_34861, APOSJ_60058, APOSJ_09639, APOSJ_60054
OG0000878	AMPFI_21072	APOSJ_42982, APOSJ_42980
OG0000879	AMPFI_24002	APOSJ_38539
OG0000879	AMPFI_08219	APOSJ_32111
OG0000880	AMPFI_09014	APOSJ_48679, APOSJ_48680, APOSJ_48681, APOSJ_48682, APOSJ_48683, APOSJ_49069
OG0000882	AMPFI_03689, AMPFI_23821	APOSJ_32705, APOSJ_32703, APOSJ_32706, APOSJ_32704
OG0000887	AMPFI_09950, AMPFI_07395	APOSJ_00262
OG0000887	AMPFI_07646	APOSJ_02931
OG0000888	AMPFI_15204	APOSJ_22590, APOSJ_49280, APOSJ_22589, APOSJ_49284, APOSJ_22591, APOSJ_32713
OG0000888	AMPFI_11657	APOSJ_54889, APOSJ_05548, APOSJ_54888
OG0000889	AMPFI_08502	APOSJ_33849, APOSJ_33848
OG0000890	AMPFI_12476	APOSJ_03268, APOSJ_42956
OG0000890	AMPFI_03240	APOSJ_01352, APOSJ_01351
OG0000894	AMPFI_21192	APOSJ_29737, APOSJ_28706, APOSJ_28705
OG0000896	AMPFI_22491, AMPFI_12466, AMPFI_26067	APOSJ_25337
OG0000897	AMPFI_24854	APOSJ_05769, APOSJ_05771, APOSJ_05768
OG0000898	AMPFI_22530	APOSJ_17268, APOSJ_25267
OG0000899	AMPFI_10006	APOSJ_26037, APOSJ_54212, APOSJ_59288, APOSJ_13895, APOSJ_01417, APOSJ_59284, APOSJ_54213, APOSJ_14942, APOSJ_01418, APOSJ_07103, APOSJ_07107, APOSJ_07105, APOSJ_54211, APOSJ_59287, APOSJ_07108, APOSJ_54209, APOSJ_54208, APOSJ_54210, APOSJ_55379, APOSJ_01416, APOSJ_59283, APOSJ_01415, APOSJ_07109, APOSJ_07106, APOSJ_59285, APOSJ_02127, APOSJ_01414, APOSJ_59290, APOSJ_07102, APOSJ_29418, APOSJ_01413, APOSJ_08884, APOSJ_07104, APOSJ_08886
OG0000903	AMPFI_23749	APOSJ_36768
OG0000903	AMPFI_05965, AMPFI_06557, AMPFI_24755, AMPFI_03339	APOSJ_15930
OG0000905	AMPFI_23249, AMPFI_23770, AMPFI_06111	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883
OG0000907	AMPFI_11759	APOSJ_30988, APOSJ_37073, APOSJ_37068, APOSJ_37072, APOSJ_30989, APOSJ_30907, APOSJ_37069, APOSJ_30902, APOSJ_30992, APOSJ_30904, APOSJ_30905, APOSJ_30906, APOSJ_30901, APOSJ_49590, APOSJ_30995, APOSJ_30994, APOSJ_30903, APOSJ_30899, APOSJ_30908, APOSJ_30987, APOSJ_30993, APOSJ_37070, APOSJ_30898, APOSJ_37071, APOSJ_30990, APOSJ_30991
OG0000908	AMPFI_08188	APOSJ_65204, APOSJ_33401
OG0000908	AMPFI_09580	APOSJ_29744
OG0000909	AMPFI_09222	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202
OG0000910	AMPFI_03441	APOSJ_32569
OG0000910	AMPFI_03413	APOSJ_55027, APOSJ_55026, APOSJ_55025
OG0000910	AMPFI_20186	APOSJ_39249, APOSJ_04047, APOSJ_00459, APOSJ_00458
OG0000911	AMPFI_10644	APOSJ_12676
OG0000912	AMPFI_26077	APOSJ_05063, APOSJ_05062
OG0000913	AMPFI_01293, AMPFI_01711	APOSJ_24386
OG0000915	AMPFI_07903	APOSJ_34409, APOSJ_34408, APOSJ_34411, APOSJ_34412, APOSJ_54680, APOSJ_34413, APOSJ_16558, APOSJ_16542
OG0000921	AMPFI_16444	APOSJ_04274
OG0000922	AMPFI_24460, AMPFI_10575	APOSJ_57559
OG0000922	AMPFI_23782, AMPFI_03515	APOSJ_14038, APOSJ_45620, APOSJ_44317, APOSJ_11093
OG0000922	AMPFI_11250, AMPFI_19575, AMPFI_09844	APOSJ_28328, APOSJ_28329, APOSJ_28330, APOSJ_13081, APOSJ_33629
OG0000923	AMPFI_00235	APOSJ_43012
OG0000923	AMPFI_22060	APOSJ_25204
OG0000924	AMPFI_07333	APOSJ_32306
OG0000924	AMPFI_22610, AMPFI_03778	APOSJ_10657
OG0000925	AMPFI_08869	APOSJ_57320
OG0000926	AMPFI_15815	APOSJ_32194
OG0000926	AMPFI_13201, AMPFI_07848	APOSJ_08802
OG0000926	AMPFI_10043	APOSJ_46144, APOSJ_46145
OG0000928	AMPFI_06367	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734
OG0000929	AMPFI_23849	APOSJ_35517
OG0000930	AMPFI_12409	APOSJ_14715, APOSJ_14714
OG0000932	AMPFI_09005	APOSJ_16502, APOSJ_16499
OG0000932	AMPFI_10461	APOSJ_20522, APOSJ_20523, APOSJ_20525, APOSJ_60631
OG0000933	AMPFI_11078	APOSJ_26639, APOSJ_26640, APOSJ_26637, APOSJ_26638
OG0000934	AMPFI_09923	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720
OG0000934	AMPFI_21983	APOSJ_06017
OG0000935	AMPFI_08255	APOSJ_35299
OG0000937	AMPFI_17437	APOSJ_21400, APOSJ_23358
OG0000943	AMPFI_25624	APOSJ_62883, APOSJ_35668, APOSJ_62882
OG0000943	AMPFI_01279	APOSJ_54902, APOSJ_63737
OG0000944	AMPFI_08499	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520
OG0000945	AMPFI_11479	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001
OG0000946	AMPFI_23608	APOSJ_16030
OG0000947	AMPFI_04579	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496
OG0000947	AMPFI_02830	APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045
OG0000949	AMPFI_05269	APOSJ_17988
OG0000950	AMPFI_18145	APOSJ_50513, APOSJ_50519, APOSJ_30950, APOSJ_62482, APOSJ_50518, APOSJ_30951, APOSJ_46343, APOSJ_50516, APOSJ_50512, APOSJ_30947, APOSJ_30949, APOSJ_30948, APOSJ_50514, APOSJ_64429, APOSJ_62473, APOSJ_50515, APOSJ_62475, APOSJ_50517
OG0000951	AMPFI_22274, AMPFI_02878	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003
OG0000951	AMPFI_16432	APOSJ_03858, APOSJ_26497
OG0000952	AMPFI_07302	APOSJ_17011, APOSJ_17012, APOSJ_17013, APOSJ_17014
OG0000952	AMPFI_04586	APOSJ_11015, APOSJ_58164, APOSJ_11012
OG0000953	AMPFI_04696	APOSJ_06138
OG0000954	AMPFI_20580, AMPFI_25977	APOSJ_50100, APOSJ_07999
OG0000954	AMPFI_05682	APOSJ_50266, APOSJ_50265
OG0000955	AMPFI_06758	APOSJ_61817
OG0000955	AMPFI_06876	APOSJ_10714
