Orthogroup	AMPFI_ok	MOUSE
OG0001688	AMPFI_10724	MOUSE36240, MOUSE36242, MOUSE36241, MOUSE45407, MOUSE45406, MOUSE45404, MOUSE45405
OG0001689	AMPFI_23147	MOUSE37338
OG0001689	AMPFI_19247	MOUSE04470, MOUSE04471, MOUSE37336, MOUSE37337, MOUSE37335, MOUSE37334
OG0001690	AMPFI_25400, AMPFI_12711	MOUSE31930
OG0001690	AMPFI_20974, AMPFI_20761	MOUSE31928, MOUSE31934, MOUSE31926, MOUSE31933, MOUSE31932, MOUSE31929, MOUSE31931, MOUSE31927
OG0001691	AMPFI_08102	MOUSE46475, MOUSE46476, MOUSE46478, MOUSE46479, MOUSE46480, MOUSE46477
OG0001691	AMPFI_00359	MOUSE37263, MOUSE37264, MOUSE37262
OG0001692	AMPFI_02593	MOUSE10444, MOUSE10445, MOUSE33578, MOUSE33580, MOUSE33581, MOUSE33579, MOUSE10443, MOUSE48519, MOUSE48518, MOUSE10442
OG0001693	AMPFI_08682	MOUSE33987, MOUSE33986
OG0001694	AMPFI_10870	MOUSE02012, MOUSE02013, MOUSE52634, MOUSE52632
OG0001704	AMPFI_22958, AMPFI_17780	MOUSE14721, MOUSE14720, MOUSE14723, MOUSE14719, MOUSE14722, MOUSE14718, MOUSE02583
OG0001706	AMPFI_00734	MOUSE54183, MOUSE54182, MOUSE50117, MOUSE50116, MOUSE54176, MOUSE54178, MOUSE54179, MOUSE54180
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	MOUSE18955, MOUSE18956, MOUSE18954, MOUSE18957
OG0001708	AMPFI_10288, AMPFI_03554	MOUSE32138, MOUSE24320
OG0001709	AMPFI_24047	MOUSE19372, MOUSE19373
OG0001710	AMPFI_18639	MOUSE15190, MOUSE15191, MOUSE15192, MOUSE15193, MOUSE17332, MOUSE17333, MOUSE55136, MOUSE55137, MOUSE09366, MOUSE09367
OG0001711	AMPFI_23859, AMPFI_17093	MOUSE20123, MOUSE08275, MOUSE08276, MOUSE08277
OG0001712	AMPFI_01037, AMPFI_08833	MOUSE31591, MOUSE31590, MOUSE31592, MOUSE40437, MOUSE40436, MOUSE00876, MOUSE31593, MOUSE40438, MOUSE00874, MOUSE00875, MOUSE00873, MOUSE00871, MOUSE00872
OG0001713	AMPFI_07986	MOUSE49631, MOUSE49633, MOUSE49632, MOUSE49634, MOUSE49635
OG0001714	AMPFI_05879	MOUSE14126
OG0001714	AMPFI_12759	MOUSE18169, MOUSE18168
OG0001715	AMPFI_25034	MOUSE24892
OG0001716	AMPFI_13866	MOUSE28213, MOUSE28212
OG0001718	AMPFI_15984	MOUSE18354, MOUSE18355
OG0001720	AMPFI_01920	MOUSE04608, MOUSE04609, MOUSE04606, MOUSE04607, MOUSE20041, MOUSE20038, MOUSE20037, MOUSE37434, MOUSE37433
OG0001721	AMPFI_11273	MOUSE16043, MOUSE16042, MOUSE52086, MOUSE52087, MOUSE07334
OG0001722	AMPFI_17549	MOUSE06577
OG0001723	AMPFI_21807	MOUSE54082
OG0001724	AMPFI_12909	MOUSE52103, MOUSE52104, MOUSE52099, MOUSE52101, MOUSE52102, MOUSE52100
OG0001726	AMPFI_23403	MOUSE18723, MOUSE07228
OG0001726	AMPFI_15123	MOUSE03445, MOUSE03448, MOUSE36746, MOUSE36745
OG0001727	AMPFI_09267	MOUSE42676, MOUSE42672, MOUSE42671, MOUSE07041, MOUSE07040, MOUSE18673, MOUSE18674, MOUSE18672
OG0001728	AMPFI_01049	MOUSE51318, MOUSE51319, MOUSE51320, MOUSE51317, MOUSE19476, MOUSE19477
OG0001729	AMPFI_05820	MOUSE06905, MOUSE06904, MOUSE52860, MOUSE52861, MOUSE52862
OG0001730	AMPFI_09157	MOUSE33438, MOUSE33440, MOUSE33439, MOUSE33441, MOUSE33442, MOUSE33436, MOUSE33437, MOUSE48659, MOUSE48658, MOUSE48657
OG0001731	AMPFI_18090, AMPFI_24445	MOUSE17256, MOUSE17255, MOUSE17254, MOUSE01923, MOUSE01922, MOUSE01937, MOUSE01935, MOUSE01936, MOUSE01920, MOUSE01925, MOUSE01924, MOUSE01926, MOUSE01932, MOUSE01918, MOUSE01919, MOUSE01916, MOUSE01913, MOUSE01930, MOUSE01929, MOUSE01921, MOUSE01931
OG0001732	AMPFI_05707, AMPFI_19074	MOUSE52279, MOUSE47617, MOUSE47618, MOUSE47614, MOUSE47613, MOUSE52281, MOUSE52276, MOUSE52275, MOUSE52283, MOUSE52277, MOUSE52274, MOUSE52282
OG0001733	AMPFI_08124	MOUSE40420, MOUSE40422, MOUSE40416, MOUSE40419, MOUSE40417
OG0001734	AMPFI_02529	MOUSE20467
OG0001735	AMPFI_02680	MOUSE26398, MOUSE05814, MOUSE05817, MOUSE05816, MOUSE05820, MOUSE05815
OG0001736	AMPFI_04077	MOUSE49479, MOUSE19922, MOUSE19924, MOUSE19923
OG0001737	AMPFI_20661	MOUSE29376, MOUSE29136
OG0001738	AMPFI_08169	MOUSE46957, MOUSE46955, MOUSE46956, MOUSE01783, MOUSE01781, MOUSE01782
OG0001739	AMPFI_18533	MOUSE02157, MOUSE02158, MOUSE02159, MOUSE02156, MOUSE47272, MOUSE47271, MOUSE47270
OG0001740	AMPFI_08487	MOUSE17262, MOUSE17261, MOUSE45832, MOUSE45831, MOUSE45833, MOUSE14323, MOUSE14320, MOUSE14322, MOUSE14321
OG0001743	AMPFI_21237	MOUSE25554, MOUSE25555, MOUSE25557, MOUSE25556, MOUSE25558
OG0001746	AMPFI_09609	MOUSE45899, MOUSE45897, MOUSE14340
OG0001747	AMPFI_21460, AMPFI_03962	MOUSE22754, MOUSE24096, MOUSE24098, MOUSE24097
OG0001749	AMPFI_24575, AMPFI_18873	MOUSE32519, MOUSE32520, MOUSE55392, MOUSE55391, MOUSE55393, MOUSE55014, MOUSE55015, MOUSE55016, MOUSE13733
OG0001752	AMPFI_05645	MOUSE18451, MOUSE18449, MOUSE18452, MOUSE18448, MOUSE18444, MOUSE51870, MOUSE51869, MOUSE51867, MOUSE51868
OG0001755	AMPFI_19529	MOUSE27182, MOUSE27181, MOUSE27180
OG0001756	AMPFI_19308	MOUSE21187
OG0001756	AMPFI_09088	MOUSE47775, MOUSE47774
OG0001757	AMPFI_11105	MOUSE24680, MOUSE24681, MOUSE24679, MOUSE24682, MOUSE07139, MOUSE07138, MOUSE07153, MOUSE07152, MOUSE07145, MOUSE07146, MOUSE07151, MOUSE07142, MOUSE07140, MOUSE07149, MOUSE07141, MOUSE07150, MOUSE07148, MOUSE07154, MOUSE07147, MOUSE07143, MOUSE07144
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191	MOUSE04665, MOUSE04666, MOUSE04668, MOUSE04664, MOUSE04667
OG0001759	AMPFI_25203	MOUSE32537, MOUSE36569, MOUSE36568
OG0001760	AMPFI_13517	MOUSE02270, MOUSE02276, MOUSE02272, MOUSE02273, MOUSE02275, MOUSE02271, MOUSE02269, MOUSE02268, MOUSE02274, MOUSE02279, MOUSE02277, MOUSE02280, MOUSE02278
OG0001768	AMPFI_03119	MOUSE51640
OG0001768	AMPFI_14756, AMPFI_14757	MOUSE19454, MOUSE03095, MOUSE18421
OG0001769	AMPFI_17583	MOUSE21351, MOUSE21353, MOUSE21352
OG0001769	AMPFI_24487	MOUSE07446, MOUSE07447, MOUSE07444
OG0001770	AMPFI_16335	MOUSE21951, MOUSE21948, MOUSE54992, MOUSE03364, MOUSE03365, MOUSE48766, MOUSE48765
OG0001772	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430	MOUSE24688, MOUSE24687, MOUSE08074
OG0001774	AMPFI_10680	MOUSE54272, MOUSE44450
OG0001775	AMPFI_09788	MOUSE01603
OG0001778	AMPFI_14017, AMPFI_10692	MOUSE12294, MOUSE12291, MOUSE12290, MOUSE12287, MOUSE12285, MOUSE12286, MOUSE12289, MOUSE12288, MOUSE12292, MOUSE12295
OG0001780	AMPFI_07742	MOUSE15319, MOUSE15316, MOUSE15317, MOUSE15318
OG0001781	AMPFI_23560	MOUSE05639, MOUSE05640
OG0001781	AMPFI_08314	MOUSE17844
OG0001782	AMPFI_24297	MOUSE18513, MOUSE18512
OG0001782	AMPFI_12965	MOUSE10999, MOUSE10996, MOUSE10997, MOUSE10998, MOUSE10995
OG0001783	AMPFI_24257, AMPFI_01182	MOUSE16905, MOUSE16907, MOUSE16901, MOUSE16906, MOUSE16908
OG0001785	AMPFI_02986, AMPFI_16358	MOUSE13134
OG0001787	AMPFI_25681	MOUSE16363, MOUSE16364, MOUSE18093, MOUSE18092, MOUSE34354, MOUSE34355, MOUSE34353
OG0001788	AMPFI_09753	MOUSE06638, MOUSE06640, MOUSE06641, MOUSE06639
OG0001789	AMPFI_24598, AMPFI_14245	MOUSE37319, MOUSE04625, MOUSE04624, MOUSE04626, MOUSE04627, MOUSE04628, MOUSE04622, MOUSE04629, MOUSE04632, MOUSE04633, MOUSE04634, MOUSE04636, MOUSE04630, MOUSE04635
OG0001792	AMPFI_21133	MOUSE25540, MOUSE25539
OG0001792	AMPFI_02745	MOUSE25538
OG0001792	AMPFI_07829	MOUSE48452, MOUSE48453
OG0001793	AMPFI_08492	MOUSE53160
OG0001793	AMPFI_17091	MOUSE50653
OG0001796	AMPFI_24328, AMPFI_10392	MOUSE28626, MOUSE28627, MOUSE28625, MOUSE21653
OG0001798	AMPFI_13433, AMPFI_09922	MOUSE01640, MOUSE01643, MOUSE01641, MOUSE01642, MOUSE51381, MOUSE51383, MOUSE51384
OG0001800	AMPFI_11453	MOUSE40725, MOUSE40724, MOUSE23456, MOUSE01755
OG0001801	AMPFI_12578	MOUSE31116, MOUSE31118, MOUSE45815, MOUSE45814, MOUSE39454, MOUSE39455, MOUSE31002, MOUSE31001, MOUSE31117
OG0001803	AMPFI_13781	MOUSE40588, MOUSE40590, MOUSE40589, MOUSE40587, MOUSE36891, MOUSE36892, MOUSE11476, MOUSE11483
OG0001804	AMPFI_10708	MOUSE04574, MOUSE04572, MOUSE04571, MOUSE04570, MOUSE04575, MOUSE04573, MOUSE01050, MOUSE01051, MOUSE01049
OG0001805	AMPFI_11465	MOUSE02149, MOUSE44430, MOUSE44431, MOUSE02150
OG0001806	AMPFI_11361	MOUSE39241, MOUSE39238, MOUSE39239, MOUSE39237, MOUSE39246, MOUSE39242, MOUSE31161, MOUSE39240, MOUSE28357, MOUSE39247, MOUSE39248, MOUSE39245, MOUSE31163, MOUSE31162
OG0001807	AMPFI_13156	MOUSE05508
OG0001808	AMPFI_01463	MOUSE37155, MOUSE37154, MOUSE37157, MOUSE37153, MOUSE37152, MOUSE37156, MOUSE33210, MOUSE33212, MOUSE33214, MOUSE33211, MOUSE33213
OG0001808	AMPFI_10697, AMPFI_10214	MOUSE37158
OG0001809	AMPFI_15697	MOUSE23989, MOUSE23990, MOUSE23988, MOUSE23992
OG0001810	AMPFI_19617	MOUSE38994, MOUSE38992, MOUSE38989, MOUSE38997, MOUSE38996, MOUSE38991, MOUSE38990, MOUSE22263, MOUSE22262
OG0001812	AMPFI_01183, AMPFI_00507, AMPFI_00810	MOUSE50710, MOUSE50707, MOUSE50709, MOUSE50706, MOUSE50708
OG0001814	AMPFI_09086	MOUSE05495, MOUSE05496, MOUSE05498, MOUSE05497, MOUSE39915, MOUSE39914, MOUSE39918
OG0001816	AMPFI_15030	MOUSE10461, MOUSE10460, MOUSE10462, MOUSE10463
OG0001818	AMPFI_13689	MOUSE08126, MOUSE18122
OG0001819	AMPFI_01254	MOUSE02896, MOUSE02893, MOUSE02895, MOUSE02894, MOUSE02892, MOUSE26225, MOUSE26224, MOUSE26223
OG0001820	AMPFI_19349	MOUSE39944, MOUSE39979, MOUSE39980, MOUSE00899, MOUSE00900
OG0001822	AMPFI_12887	MOUSE14303, MOUSE14304, MOUSE14305
OG0001823	AMPFI_19202	MOUSE32903, MOUSE32902, MOUSE32901
OG0001824	AMPFI_18005	MOUSE07734
OG0001825	AMPFI_16509	MOUSE21706, MOUSE13716, MOUSE21707, MOUSE21713, MOUSE21708, MOUSE21710, MOUSE21712, MOUSE21709, MOUSE21711
OG0001827	AMPFI_12500	MOUSE25615, MOUSE25620, MOUSE25619, MOUSE25616, MOUSE25617, MOUSE25618, MOUSE25622, MOUSE25621, MOUSE25623
OG0001828	AMPFI_14487	MOUSE11364, MOUSE11363
OG0001829	AMPFI_21635, AMPFI_14667	MOUSE49227, MOUSE49228, MOUSE49681, MOUSE49682, MOUSE49683
OG0001830	AMPFI_00628	MOUSE18946, MOUSE06747, MOUSE06746, MOUSE06745
OG0001831	AMPFI_22534, AMPFI_24544	MOUSE17110, MOUSE17114, MOUSE04759, MOUSE04760, MOUSE04757, MOUSE04758, MOUSE04761
OG0001832	AMPFI_01169	MOUSE25462, MOUSE25464, MOUSE25463
OG0001832	AMPFI_13912	MOUSE44709, MOUSE44711, MOUSE44710, MOUSE30185, MOUSE44708, MOUSE44705, MOUSE44706, MOUSE44704
OG0001834	AMPFI_07413	MOUSE22290, MOUSE22293, MOUSE22291, MOUSE22292, MOUSE22289, MOUSE25146
OG0001835	AMPFI_23564	MOUSE27126
OG0001846	AMPFI_05493	MOUSE28184, MOUSE06622, MOUSE06623, MOUSE28185
OG0001848	AMPFI_19061	MOUSE18885
OG0001848	AMPFI_12829	MOUSE20448
OG0001849	AMPFI_25919	MOUSE02565, MOUSE02564, MOUSE20738, MOUSE02566
OG0001851	AMPFI_25094	MOUSE52486, MOUSE52488, MOUSE52487, MOUSE52484, MOUSE52485, MOUSE52489
OG0001852	AMPFI_09915	MOUSE02334, MOUSE02333, MOUSE52787, MOUSE52789, MOUSE52790, MOUSE52791, MOUSE52788
OG0001853	AMPFI_25436	MOUSE13937, MOUSE28203
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024	MOUSE14913, MOUSE14910, MOUSE14911, MOUSE14909, MOUSE14912
OG0001856	AMPFI_19562	MOUSE38674, MOUSE06385, MOUSE06384
OG0001857	AMPFI_05151	MOUSE13677, MOUSE06586, MOUSE06585, MOUSE13679, MOUSE13680, MOUSE13676, MOUSE13675
OG0001858	AMPFI_25738	MOUSE02854, MOUSE02853, MOUSE02855
OG0001860	AMPFI_10262	MOUSE44056
OG0001861	AMPFI_05758, AMPFI_05546	MOUSE24714
OG0001861	AMPFI_02118	MOUSE24794, MOUSE24795
OG0001862	AMPFI_04345, AMPFI_00240	MOUSE47356, MOUSE47355, MOUSE30171, MOUSE44636
OG0001863	AMPFI_13121	MOUSE35559
OG0001864	AMPFI_00388	MOUSE18964, MOUSE18963, MOUSE29120
OG0001865	AMPFI_08697	MOUSE03470, MOUSE29668, MOUSE29666, MOUSE29669, MOUSE29667, MOUSE38857, MOUSE38859, MOUSE38858
OG0001866	AMPFI_13351	MOUSE16525
OG0001867	AMPFI_05628	MOUSE38486, MOUSE38488, MOUSE05986, MOUSE05985
OG0001868	AMPFI_14717	MOUSE12397, MOUSE12398, MOUSE12399
OG0001869	AMPFI_10638	MOUSE34831, MOUSE34829, MOUSE34830, MOUSE34828
OG0001870	AMPFI_13982	MOUSE13748, MOUSE13747, MOUSE34101, MOUSE21733
OG0001872	AMPFI_00865	MOUSE53450
OG0001872	AMPFI_20670	MOUSE52382
OG0001873	AMPFI_03890	MOUSE18632, MOUSE18633
OG0001874	AMPFI_11538	MOUSE16013
OG0001875	AMPFI_04167	MOUSE26424
OG0001875	AMPFI_06025	MOUSE31667
OG0001876	AMPFI_19823	MOUSE06826, MOUSE06823, MOUSE06825, MOUSE06824
OG0001878	AMPFI_00022	MOUSE38891, MOUSE38890, MOUSE38892, MOUSE54571, MOUSE48040, MOUSE48041, MOUSE48042
OG0001879	AMPFI_09991	MOUSE37569
OG0001879	AMPFI_07049	MOUSE41809
OG0001881	AMPFI_23664	MOUSE41966, MOUSE41965, MOUSE41963, MOUSE41961, MOUSE41964, MOUSE41962, MOUSE41960, MOUSE45953, MOUSE45950, MOUSE45948, MOUSE45951, MOUSE45949, MOUSE45952, MOUSE23534, MOUSE23535
OG0001882	AMPFI_16163	MOUSE05194, MOUSE05195, MOUSE26369, MOUSE26370
OG0001883	AMPFI_12079	MOUSE46143, MOUSE06117, MOUSE14053, MOUSE06114, MOUSE06116, MOUSE06115
OG0001884	AMPFI_08790	MOUSE28630
OG0001886	AMPFI_21596	MOUSE25611, MOUSE25612, MOUSE25613, MOUSE31720, MOUSE31721, MOUSE31719
OG0001888	AMPFI_13172	MOUSE50406, MOUSE50404, MOUSE50405, MOUSE50403, MOUSE20763, MOUSE20761, MOUSE20765, MOUSE20764
OG0001889	AMPFI_19720, AMPFI_19857	MOUSE06075, MOUSE16966, MOUSE16965
OG0001890	AMPFI_12534	MOUSE39429, MOUSE39430, MOUSE39432, MOUSE39431, MOUSE31023, MOUSE31022, MOUSE31024, MOUSE27225, MOUSE27226
OG0001893	AMPFI_19478	MOUSE17637, MOUSE17638, MOUSE17639, MOUSE17635, MOUSE17636
OG0001894	AMPFI_23829	MOUSE03152, MOUSE21288, MOUSE21287
OG0001895	AMPFI_06234	MOUSE28966
OG0001896	AMPFI_00391	MOUSE25495, MOUSE25494, MOUSE24198, MOUSE24197
OG0001897	AMPFI_11385	MOUSE30391, MOUSE30394, MOUSE30395, MOUSE30390, MOUSE30393, MOUSE30396, MOUSE30392, MOUSE01330, MOUSE09404, MOUSE09405, MOUSE27707, MOUSE27706
OG0001898	AMPFI_19357, AMPFI_23331	MOUSE43447, MOUSE43446, MOUSE43448
OG0001899	AMPFI_14699	MOUSE07168, MOUSE07171
OG0001900	AMPFI_14979, AMPFI_14680	MOUSE40421, MOUSE40418
OG0001900	AMPFI_06753	MOUSE43440
OG0001901	AMPFI_16364	MOUSE45658, MOUSE45663, MOUSE45661, MOUSE45664, MOUSE45662
OG0001903	AMPFI_22480	MOUSE16576, MOUSE16560
OG0001913	AMPFI_20028	MOUSE44796, MOUSE44795, MOUSE44798, MOUSE44799, MOUSE44801, MOUSE44800, MOUSE44797, MOUSE44793, MOUSE44794
OG0001914	AMPFI_16420	MOUSE16633
OG0001914	AMPFI_23834, AMPFI_23742	MOUSE15125
OG0001915	AMPFI_24256	MOUSE19458, MOUSE55245, MOUSE07778, MOUSE07770, MOUSE07771, MOUSE07804, MOUSE07795, MOUSE07796, MOUSE07782, MOUSE07793, MOUSE07794, MOUSE07775, MOUSE07779, MOUSE07783, MOUSE07806, MOUSE07781, MOUSE07805, MOUSE07777
OG0001916	AMPFI_05143	MOUSE07224, MOUSE07226
OG0001916	AMPFI_00220	MOUSE43114, MOUSE43113, MOUSE43112
OG0001917	AMPFI_25940	MOUSE33111, MOUSE48906, MOUSE48506
OG0001918	AMPFI_18720	MOUSE22456
OG0001918	AMPFI_24620	MOUSE23363
OG0001919	AMPFI_20817	MOUSE11109, MOUSE11110, MOUSE11108, MOUSE11107
OG0001920	AMPFI_08261	MOUSE50413, MOUSE50414, MOUSE33168, MOUSE50415, MOUSE17518, MOUSE17517, MOUSE17516, MOUSE17515
OG0001923	AMPFI_05606	MOUSE50355, MOUSE50356, MOUSE50353, MOUSE48653, MOUSE48650, MOUSE48654, MOUSE50354
OG0001925	AMPFI_11073, AMPFI_16226	MOUSE23269, MOUSE08712, MOUSE08714, MOUSE02404, MOUSE02403
OG0001926	AMPFI_12255	MOUSE31804, MOUSE31806
OG0001928	AMPFI_03201	MOUSE00263
OG0001930	AMPFI_11064	MOUSE44781, MOUSE44780, MOUSE44779, MOUSE44777, MOUSE44778
OG0001932	AMPFI_22509	MOUSE29406, MOUSE29408, MOUSE29407
OG0001933	AMPFI_06742	MOUSE49020, MOUSE49018, MOUSE49019, MOUSE49021, MOUSE49022
OG0001934	AMPFI_10308	MOUSE39420, MOUSE39421, MOUSE39419, MOUSE39423, MOUSE17182
OG0001935	AMPFI_16321	MOUSE49902, MOUSE49903
OG0001935	AMPFI_05252	MOUSE21277
OG0001936	AMPFI_09706	MOUSE11042
OG0001936	AMPFI_20180	MOUSE47972, MOUSE47974, MOUSE47973
OG0001937	AMPFI_25708	MOUSE15741, MOUSE15740
OG0001939	AMPFI_25514	MOUSE28360, MOUSE28359, MOUSE49645, MOUSE49646
OG0001940	AMPFI_23874	MOUSE37993, MOUSE42327, MOUSE32240
OG0001941	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	MOUSE22272, MOUSE22275, MOUSE22274, MOUSE22273, MOUSE53035, MOUSE53036, MOUSE53033, MOUSE53038, MOUSE53034, MOUSE53032
OG0001943	AMPFI_17954	MOUSE18600, MOUSE18597, MOUSE18594, MOUSE18598, MOUSE18595, MOUSE28503, MOUSE28502
OG0001944	AMPFI_11227	MOUSE28051, MOUSE28050
OG0001945	AMPFI_00770	MOUSE16016, MOUSE52098, MOUSE52091, MOUSE52096, MOUSE52097, MOUSE52095, MOUSE52093
OG0001946	AMPFI_08294	MOUSE19569, MOUSE11051, MOUSE11053, MOUSE31440, MOUSE31438, MOUSE31450, MOUSE31452, MOUSE31439
OG0001947	AMPFI_19758	MOUSE52530, MOUSE52531, MOUSE52527, MOUSE52526, MOUSE14523, MOUSE14522
OG0001948	AMPFI_02982	MOUSE43397, MOUSE07525, MOUSE07526, MOUSE07524, MOUSE49941, MOUSE49942, MOUSE20169
OG0001949	AMPFI_14432	MOUSE37432, MOUSE37424, MOUSE37426, MOUSE37427, MOUSE37429, MOUSE37423, MOUSE37428, MOUSE37430, MOUSE37425, MOUSE37431, MOUSE04611, MOUSE04610
OG0001951	AMPFI_06568	MOUSE53151
OG0001953	AMPFI_16409	MOUSE03982, MOUSE03981, MOUSE15156, MOUSE15155, MOUSE15153, MOUSE15152
OG0001956	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056	MOUSE19638
OG0001956	AMPFI_03829	MOUSE51971, MOUSE51972
OG0001957	AMPFI_20892	MOUSE20036, MOUSE20035, MOUSE04600, MOUSE04599, MOUSE37368, MOUSE37366, MOUSE37367
OG0001958	AMPFI_00496	MOUSE38376, MOUSE38377, MOUSE22720, MOUSE47503
OG0001961	AMPFI_18694	MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485, MOUSE23652, MOUSE23653
OG0001963	AMPFI_06610	MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476, MOUSE30479, MOUSE51706, MOUSE33017, MOUSE33018, MOUSE33016
OG0001964	AMPFI_15416	MOUSE19120, MOUSE19119, MOUSE00726, MOUSE00725, MOUSE00724, MOUSE19116, MOUSE19118
OG0001966	AMPFI_23585, AMPFI_04379	MOUSE37083, MOUSE37082, MOUSE37080, MOUSE17410, MOUSE17411, MOUSE37081
OG0001967	AMPFI_04619	MOUSE33199, MOUSE33200
OG0001968	AMPFI_03626	MOUSE21418, MOUSE21417
OG0001968	AMPFI_02828	MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565
OG0001969	AMPFI_20288	MOUSE19157, MOUSE01472, MOUSE01470, MOUSE01471
OG0001971	AMPFI_13714	MOUSE01497, MOUSE19641, MOUSE19642, MOUSE51973
OG0001972	AMPFI_15172	MOUSE35089, MOUSE35093
OG0001974	AMPFI_21573	MOUSE02111, MOUSE02104, MOUSE02113, MOUSE02110, MOUSE02112, MOUSE02108, MOUSE02106, MOUSE02114, MOUSE02105, MOUSE02115, MOUSE02116, MOUSE02062, MOUSE02063, MOUSE02064, MOUSE02065, MOUSE02066, MOUSE02061, MOUSE02109, MOUSE02107, MOUSE24322, MOUSE06431
OG0001985	AMPFI_00548	MOUSE37868, MOUSE38198, MOUSE37869, MOUSE37867, MOUSE38197, MOUSE38196, MOUSE38195, MOUSE38194, MOUSE37870
OG0001986	AMPFI_06341	MOUSE31236, MOUSE31238, MOUSE31237
OG0001987	AMPFI_15909	MOUSE02742, MOUSE02741, MOUSE46425, MOUSE46426, MOUSE20029
OG0001988	AMPFI_17891	MOUSE13503
OG0001989	AMPFI_13109	MOUSE01911, MOUSE01910, MOUSE01908, MOUSE17252
OG0001990	AMPFI_22626, AMPFI_02181	MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279
OG0001992	AMPFI_09449	MOUSE18239, MOUSE18240, MOUSE27555
OG0001993	AMPFI_02374	MOUSE40329
OG0001994	AMPFI_17060	MOUSE37537, MOUSE04718, MOUSE04715, MOUSE04716, MOUSE04717
OG0001996	AMPFI_15289	MOUSE07643
OG0001998	AMPFI_11941	MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623, MOUSE46491, MOUSE46493, MOUSE46492
OG0002001	AMPFI_02709	MOUSE02426, MOUSE02425
OG0002002	AMPFI_00081	MOUSE23079, MOUSE45110, MOUSE45111
OG0002003	AMPFI_24835	MOUSE27809, MOUSE27810, MOUSE27518, MOUSE27519, MOUSE27517
OG0002004	AMPFI_21797	MOUSE30364, MOUSE30363, MOUSE30362, MOUSE30361
OG0002005	AMPFI_08128	MOUSE21103, MOUSE47804
OG0002006	AMPFI_06516	MOUSE05502, MOUSE05503
OG0002007	AMPFI_11296	MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418, MOUSE11029, MOUSE11028
OG0002008	AMPFI_06546	MOUSE21155, MOUSE21154, MOUSE36938, MOUSE36937, MOUSE36934, MOUSE36936, MOUSE36935, MOUSE36933, MOUSE36939
OG0002009	AMPFI_13652	MOUSE08847, MOUSE08846
OG0002011	AMPFI_05538	MOUSE28931, MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371
OG0002012	AMPFI_22305	MOUSE20563, MOUSE02726
OG0002014	AMPFI_21176, AMPFI_02559	MOUSE06915, MOUSE06916, MOUSE06919, MOUSE06920, MOUSE06922, MOUSE06917, MOUSE06918, MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208, MOUSE10913, MOUSE10914, MOUSE10915
OG0002015	AMPFI_07020	MOUSE16983
OG0002016	AMPFI_07033	MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908, MOUSE03360, MOUSE03361, MOUSE03359, MOUSE41158, MOUSE41157, MOUSE41156
OG0002017	AMPFI_20559	MOUSE34862, MOUSE34861, MOUSE41379, MOUSE41380, MOUSE52307, MOUSE52306
OG0002018	AMPFI_23650	MOUSE48720, MOUSE13046, MOUSE19410
OG0002019	AMPFI_13164	MOUSE13302
OG0002019	AMPFI_11037	MOUSE13301, MOUSE13304, MOUSE05562, MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560
OG0002020	AMPFI_07498	MOUSE03156, MOUSE21293, MOUSE21292
OG0002022	AMPFI_16019	MOUSE23898
OG0002023	AMPFI_10310, AMPFI_25831	MOUSE43134, MOUSE43133, MOUSE43135, MOUSE20426, MOUSE24527, MOUSE24530
OG0002024	AMPFI_12404	MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932, MOUSE25882, MOUSE25883, MOUSE25885, MOUSE25884
OG0002025	AMPFI_15837	MOUSE46172
OG0002025	AMPFI_05377	MOUSE46171, MOUSE46173
OG0002026	AMPFI_00510, AMPFI_07639	MOUSE54721, MOUSE54720, MOUSE47746, MOUSE47747
OG0002027	AMPFI_12845	MOUSE54729, MOUSE54728, MOUSE12849, MOUSE12847, MOUSE12848, MOUSE29437
OG0002028	AMPFI_05317	MOUSE28064, MOUSE28063
OG0002029	AMPFI_14294	MOUSE17396, MOUSE17397, MOUSE17395, MOUSE17394
OG0002030	AMPFI_02627	MOUSE33204, MOUSE50335, MOUSE50337, MOUSE50336, MOUSE48615, MOUSE20826
