Orthogroup	AMPFI_ok	SCHMD
OG0001623	AMPFI_21345	SCHMD12998, SCHMD29690, SCHMD08483
OG0001627	AMPFI_13242, AMPFI_22299	SCHMD06117
OG0001629	AMPFI_05227	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524
OG0001630	AMPFI_09150	SCHMD04044, SCHMD04169, SCHMD01052, SCHMD26993
OG0001632	AMPFI_15399	SCHMD12105, SCHMD26476
OG0001633	AMPFI_10105	SCHMD06756
OG0001634	AMPFI_21874	SCHMD24659
OG0001634	AMPFI_22894	SCHMD04359, SCHMD08780, SCHMD05004
OG0001635	AMPFI_19476	SCHMD28110
OG0001636	AMPFI_05825	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668
OG0001638	AMPFI_08503	SCHMD00159, SCHMD00160
OG0001639	AMPFI_08162	SCHMD07144
OG0001640	AMPFI_16472, AMPFI_03375, AMPFI_17177	SCHMD02843
OG0001641	AMPFI_08722	SCHMD03047
OG0001642	AMPFI_15628	SCHMD20801, SCHMD12647
OG0001644	AMPFI_12516	SCHMD20924
OG0001651	AMPFI_03860	SCHMD15448
OG0001653	AMPFI_18635	SCHMD13946
OG0001655	AMPFI_21729, AMPFI_16010	SCHMD06776
OG0001656	AMPFI_21429, AMPFI_09616	SCHMD22556
OG0001657	AMPFI_11506	SCHMD07705, SCHMD10000, SCHMD12957
OG0001658	AMPFI_00185	SCHMD03463, SCHMD13530
OG0001659	AMPFI_10173	SCHMD19168
OG0001660	AMPFI_15599	SCHMD01572, SCHMD29332
OG0001662	AMPFI_25752	SCHMD19275
OG0001662	AMPFI_08109	SCHMD25740
OG0001665	AMPFI_22180, AMPFI_01269, AMPFI_18705, AMPFI_12597	SCHMD19795
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331
OG0001667	AMPFI_09938	SCHMD18800, SCHMD13601, SCHMD20100
OG0001668	AMPFI_06781	SCHMD04958
OG0001668	AMPFI_25005	SCHMD04844, SCHMD21993, SCHMD13934, SCHMD21994, SCHMD04957, SCHMD04845
OG0001670	AMPFI_03662, AMPFI_00129	SCHMD00224
OG0001671	AMPFI_08592, AMPFI_08591, AMPFI_15852, AMPFI_16125, AMPFI_09893	SCHMD21324
OG0001672	AMPFI_19341	SCHMD11260, SCHMD13294, SCHMD11259
OG0001677	AMPFI_23211	SCHMD13425
OG0001682	AMPFI_17672, AMPFI_18771	SCHMD04767
OG0001682	AMPFI_21449, AMPFI_18918, AMPFI_12014, AMPFI_00082, AMPFI_04432, AMPFI_22192, AMPFI_22545	SCHMD04768
OG0001683	AMPFI_22061	SCHMD09006, SCHMD12944, SCHMD06427
OG0001684	AMPFI_22117	SCHMD03069, SCHMD02298, SCHMD09899, SCHMD13535, SCHMD03302, SCHMD02299
OG0001685	AMPFI_05011	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	AMPFI_10724	SCHMD12122, SCHMD25973, SCHMD11868
OG0001689	AMPFI_23147	SCHMD11417
OG0001690	AMPFI_25400, AMPFI_12711	SCHMD02947, SCHMD02948, SCHMD29617
OG0001690	AMPFI_20974, AMPFI_20761	SCHMD02946
OG0001691	AMPFI_08102	SCHMD00990, SCHMD08142
OG0001691	AMPFI_00359	SCHMD00989
OG0001693	AMPFI_08682	SCHMD18507, SCHMD16544
OG0001695	AMPFI_18897	SCHMD24124
OG0001707	AMPFI_01640, AMPFI_02566, AMPFI_19827, AMPFI_04732, AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	AMPFI_10288, AMPFI_03554	SCHMD28849, SCHMD14466, SCHMD06180, SCHMD15863, SCHMD27570
OG0001711	AMPFI_23859	SCHMD04571
OG0001713	AMPFI_07986	SCHMD11479
OG0001716	AMPFI_13866	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528
OG0001716	AMPFI_15456	SCHMD03299
OG0001718	AMPFI_26075, AMPFI_15984	SCHMD15790
OG0001720	AMPFI_01920	SCHMD15757
OG0001721	AMPFI_11273	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001723	AMPFI_21807	SCHMD01945
OG0001724	AMPFI_12909	SCHMD24845, SCHMD14505, SCHMD24846
OG0001724	AMPFI_21586	SCHMD23137
OG0001726	AMPFI_23403	SCHMD06142, SCHMD13209
OG0001726	AMPFI_15123	SCHMD14995, SCHMD16386
OG0001727	AMPFI_09267	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001728	AMPFI_01049	SCHMD17375
OG0001728	AMPFI_00465	SCHMD05717
OG0001729	AMPFI_05820	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	AMPFI_09157	SCHMD11237, SCHMD15709
OG0001732	AMPFI_05707, AMPFI_19074	SCHMD09964
OG0001733	AMPFI_08124	SCHMD11880
OG0001734	AMPFI_02431	SCHMD19353
OG0001734	AMPFI_02529	SCHMD27529, SCHMD23016
OG0001735	AMPFI_02680	SCHMD04334
OG0001736	AMPFI_04077	SCHMD13051
OG0001737	AMPFI_20661	SCHMD04897
OG0001738	AMPFI_08169	SCHMD28176
OG0001739	AMPFI_18533	SCHMD04721
OG0001744	AMPFI_19292	SCHMD05424
OG0001750	AMPFI_12484	SCHMD22591
OG0001751	AMPFI_25042, AMPFI_24009	SCHMD05355
OG0001752	AMPFI_05645	SCHMD04217
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191	SCHMD21919
OG0001768	AMPFI_02419	SCHMD19764, SCHMD24474, SCHMD15658, SCHMD19763, SCHMD24475
OG0001769	AMPFI_17583	SCHMD03951
OG0001770	AMPFI_16335	SCHMD22893, SCHMD22374
OG0001775	AMPFI_06264	SCHMD11489, SCHMD03765
OG0001775	AMPFI_09825	SCHMD10862
OG0001777	AMPFI_03827	SCHMD18771, SCHMD10802, SCHMD22773
OG0001780	AMPFI_07742	SCHMD19255, SCHMD20118
OG0001781	AMPFI_08314	SCHMD11700, SCHMD23557, SCHMD23630
OG0001782	AMPFI_23696, AMPFI_20707	SCHMD09752, SCHMD10716
OG0001783	AMPFI_01182	SCHMD15033, SCHMD26133
OG0001785	AMPFI_16195	SCHMD16367, SCHMD26545
OG0001785	AMPFI_02986, AMPFI_16358	SCHMD16368
OG0001787	AMPFI_25681	SCHMD15982
OG0001788	AMPFI_09753	SCHMD08675
OG0001792	AMPFI_21133, AMPFI_02745	SCHMD00384
OG0001797	AMPFI_22232, AMPFI_16217, AMPFI_16614	SCHMD12550
OG0001798	AMPFI_13433	SCHMD06352, SCHMD07989
OG0001799	AMPFI_22445	SCHMD21455, SCHMD20789, SCHMD20788
OG0001805	AMPFI_11465	SCHMD01576
OG0001807	AMPFI_13156	SCHMD01495
OG0001808	AMPFI_01463	SCHMD04780
OG0001809	AMPFI_15697	SCHMD03279
OG0001810	AMPFI_19617	SCHMD28471, SCHMD25400
OG0001811	AMPFI_17459	SCHMD08225
OG0001818	AMPFI_13689	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	AMPFI_01254	SCHMD06459
OG0001820	AMPFI_19349	SCHMD14228, SCHMD02398
OG0001822	AMPFI_12887	SCHMD21605, SCHMD12240
OG0001823	AMPFI_19202	SCHMD00776, SCHMD09499
OG0001824	AMPFI_02433	SCHMD14996, SCHMD09508
OG0001825	AMPFI_16509	SCHMD06748
OG0001827	AMPFI_12500	SCHMD17765, SCHMD19189
OG0001828	AMPFI_14486	SCHMD18304, SCHMD22290
OG0001829	AMPFI_21635, AMPFI_14667	SCHMD09587
OG0001832	AMPFI_01169, AMPFI_13912	SCHMD09061
OG0001834	AMPFI_07413	SCHMD04020, SCHMD20048
OG0001846	AMPFI_05493	SCHMD09924
OG0001849	AMPFI_25919, AMPFI_01435	SCHMD05416
OG0001852	AMPFI_09915	SCHMD01397
OG0001853	AMPFI_25436	SCHMD00353
OG0001855	AMPFI_09460	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639
OG0001857	AMPFI_05151	SCHMD00486
OG0001860	AMPFI_10262	SCHMD12431
OG0001860	AMPFI_06272	SCHMD14531, SCHMD12432
OG0001861	AMPFI_05758	SCHMD02441, SCHMD00846, SCHMD13519
OG0001861	AMPFI_02118	SCHMD03031
OG0001862	AMPFI_04345	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785
OG0001863	AMPFI_13121	SCHMD26126
OG0001863	AMPFI_08387	SCHMD14322, SCHMD28681
OG0001865	AMPFI_08697	SCHMD16071, SCHMD25434, SCHMD17858, SCHMD12501
OG0001866	AMPFI_13351	SCHMD23003
OG0001867	AMPFI_05628	SCHMD06149
OG0001868	AMPFI_14717	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	AMPFI_10638	SCHMD19852
OG0001870	AMPFI_13982	SCHMD08001, SCHMD03109
OG0001872	AMPFI_19147	SCHMD20625
OG0001872	AMPFI_00865	SCHMD20627
OG0001873	AMPFI_03890	SCHMD09003
OG0001874	AMPFI_11538	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	AMPFI_04167	SCHMD29147, SCHMD28237
OG0001875	AMPFI_06025	SCHMD11568
OG0001878	AMPFI_00022	SCHMD18520
OG0001879	AMPFI_09991	SCHMD08156
OG0001881	AMPFI_23664	SCHMD18117
OG0001882	AMPFI_16163	SCHMD17052, SCHMD22970
OG0001883	AMPFI_12079	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	AMPFI_08790	SCHMD09575
OG0001886	AMPFI_21596	SCHMD00538
OG0001888	AMPFI_13172	SCHMD15696, SCHMD08492
OG0001888	AMPFI_06802	SCHMD15698
OG0001889	AMPFI_19720	SCHMD08218
OG0001889	AMPFI_19857	SCHMD03474
OG0001890	AMPFI_12534	SCHMD07009
OG0001894	AMPFI_23829	SCHMD11512
OG0001897	AMPFI_11385	SCHMD10904, SCHMD14627
OG0001898	AMPFI_19357	SCHMD21587, SCHMD18283
OG0001900	AMPFI_14979, AMPFI_14680	SCHMD12891
OG0001900	AMPFI_06753	SCHMD02044
OG0001903	AMPFI_22480	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001913	AMPFI_25417, AMPFI_20028	SCHMD08198, SCHMD01162
OG0001914	AMPFI_03280, AMPFI_16420	SCHMD04908
OG0001914	AMPFI_23834, AMPFI_23742	SCHMD07662
OG0001915	AMPFI_24256	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	AMPFI_05143	SCHMD17658
OG0001916	AMPFI_00220	SCHMD10605
OG0001917	AMPFI_25940	SCHMD07933
OG0001918	AMPFI_18720, AMPFI_24620	SCHMD11138, SCHMD23731
OG0001919	AMPFI_00805, AMPFI_03044	SCHMD06373
OG0001919	AMPFI_20817	SCHMD23775, SCHMD20085
OG0001920	AMPFI_08261	SCHMD25326
OG0001922	AMPFI_02397, AMPFI_20909	SCHMD02694
OG0001923	AMPFI_05606	SCHMD05921
OG0001925	AMPFI_11073, AMPFI_16226	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	AMPFI_12255	SCHMD20309, SCHMD16846
OG0001927	AMPFI_08028	SCHMD08910
OG0001929	AMPFI_03571	SCHMD19346, SCHMD06936
OG0001932	AMPFI_22509	SCHMD17903
OG0001933	AMPFI_06742	SCHMD01181
OG0001935	AMPFI_16321	SCHMD23048
OG0001937	AMPFI_25708	SCHMD08104, SCHMD08105
OG0001938	AMPFI_24340	SCHMD19401
OG0001939	AMPFI_25514	SCHMD10030, SCHMD02230
OG0001941	AMPFI_16836	SCHMD26621
OG0001941	AMPFI_00128	SCHMD25386, SCHMD14273
OG0001941	AMPFI_23257, AMPFI_25029, AMPFI_22977	SCHMD26622
OG0001942	AMPFI_08999	SCHMD01053
OG0001943	AMPFI_17954	SCHMD03979
OG0001945	AMPFI_12531	SCHMD07577
OG0001946	AMPFI_08294	SCHMD08506
OG0001947	AMPFI_19758	SCHMD00740
OG0001949	AMPFI_14432	SCHMD16576
OG0001950	AMPFI_03608	SCHMD07266
OG0001951	AMPFI_06568	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	AMPFI_12492	SCHMD08803, SCHMD19932
OG0001953	AMPFI_16409	SCHMD03889
OG0001956	AMPFI_01860, AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056, AMPFI_03829	SCHMD16218
OG0001957	AMPFI_20892	SCHMD03964
OG0001958	AMPFI_00496	SCHMD10594
OG0001961	AMPFI_18694	SCHMD03837
OG0001963	AMPFI_06610	SCHMD24660
OG0001964	AMPFI_15416	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	AMPFI_25846	SCHMD15198
OG0001966	AMPFI_23585, AMPFI_04379	SCHMD10097
OG0001968	AMPFI_03626, AMPFI_02828	SCHMD12918
OG0001969	AMPFI_20288	SCHMD08414, SCHMD09063
OG0001971	AMPFI_13714	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	AMPFI_15172	SCHMD07972, SCHMD26110
OG0001973	AMPFI_22159	SCHMD02269
OG0001974	AMPFI_21573	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	AMPFI_25631, AMPFI_25519	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	AMPFI_00548	SCHMD04898
OG0001987	AMPFI_15909	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	AMPFI_17891	SCHMD17373
OG0001989	AMPFI_13109	SCHMD11266
OG0001992	AMPFI_09449	SCHMD10680
OG0001993	AMPFI_02374	SCHMD04075
OG0001994	AMPFI_17060	SCHMD12538
OG0001998	AMPFI_11941	SCHMD19391
OG0002001	AMPFI_02709	SCHMD04245
OG0002003	AMPFI_24835	SCHMD25539
OG0002005	AMPFI_08128	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	AMPFI_06516	SCHMD01886, SCHMD11267, SCHMD12678
OG0002008	AMPFI_22453, AMPFI_06546	SCHMD06021
OG0002011	AMPFI_05538	SCHMD13609, SCHMD07842
OG0002013	AMPFI_00191, AMPFI_10559, AMPFI_10560	SCHMD05928, SCHMD05926
OG0002015	AMPFI_07020	SCHMD07213, SCHMD12123
OG0002017	AMPFI_20559	SCHMD02967
OG0002018	AMPFI_23650	SCHMD24155, SCHMD22495
OG0002023	AMPFI_25831	SCHMD13758
OG0002024	AMPFI_12404	SCHMD06250
OG0002026	AMPFI_00510, AMPFI_07639	SCHMD11077, SCHMD01664
OG0002027	AMPFI_12845	SCHMD07869
OG0002028	AMPFI_05317	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	AMPFI_14294	SCHMD15250
OG0002031	AMPFI_08223	SCHMD21628, SCHMD14088
OG0002032	AMPFI_07992	SCHMD15998, SCHMD17430
OG0002033	AMPFI_21670	SCHMD16213
OG0002034	AMPFI_21516	SCHMD23854, SCHMD28527
OG0002035	AMPFI_01549	SCHMD19062, SCHMD21913
OG0002036	AMPFI_17675	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002042	AMPFI_06985	SCHMD29492
OG0002043	AMPFI_11574	SCHMD03148
OG0002057	AMPFI_07261, AMPFI_19509	SCHMD14251, SCHMD14250
OG0002058	AMPFI_25404	SCHMD04310
OG0002059	AMPFI_12396	SCHMD13857
OG0002061	AMPFI_09395	SCHMD04967
OG0002062	AMPFI_20199	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	AMPFI_24725	SCHMD21953, SCHMD12086, SCHMD11388
OG0002065	AMPFI_24189	SCHMD05903
OG0002065	AMPFI_25180	SCHMD04658
OG0002068	AMPFI_21310	SCHMD20105
OG0002070	AMPFI_23708	SCHMD04912
OG0002072	AMPFI_22281	SCHMD10402
OG0002073	AMPFI_25365	SCHMD20304, SCHMD22775, SCHMD03169
OG0002074	AMPFI_04542	SCHMD07745, SCHMD18280, SCHMD01157, SCHMD02208, SCHMD02214, SCHMD02211, SCHMD02215
OG0002076	AMPFI_24244	SCHMD28435, SCHMD28300
OG0002077	AMPFI_10995	SCHMD01377
OG0002079	AMPFI_23455	SCHMD11302, SCHMD04787
OG0002080	AMPFI_00131	SCHMD17826, SCHMD20969, SCHMD28760
OG0002081	AMPFI_19669, AMPFI_25653	SCHMD26344, SCHMD21808
OG0002081	AMPFI_06780, AMPFI_22236, AMPFI_16238	SCHMD20577, SCHMD12884, SCHMD21807
OG0002082	AMPFI_03177, AMPFI_10111	SCHMD05649, SCHMD06512
OG0002085	AMPFI_25343	SCHMD27754, SCHMD20098, SCHMD24654
OG0002086	AMPFI_18372	SCHMD03131
OG0002087	AMPFI_07836	SCHMD07766
OG0002088	AMPFI_07147	SCHMD01447
OG0002089	AMPFI_25949	SCHMD26378
OG0002089	AMPFI_10558	SCHMD02939
OG0002091	AMPFI_11243	SCHMD18712, SCHMD22802
OG0002093	AMPFI_22177	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	AMPFI_00396	SCHMD10707
OG0002096	AMPFI_21126	SCHMD19108, SCHMD19170
OG0002097	AMPFI_09945	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	AMPFI_11854	SCHMD02814
OG0002101	AMPFI_10537	SCHMD15902
OG0002103	AMPFI_02167, AMPFI_02166	SCHMD03652
OG0002104	AMPFI_09366, AMPFI_09367	SCHMD13430, SCHMD13219, SCHMD07798
OG0002105	AMPFI_11643	SCHMD04684
OG0002106	AMPFI_23682	SCHMD29823, SCHMD29437
OG0002107	AMPFI_02795	SCHMD17132, SCHMD27313
OG0002108	AMPFI_14729	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	AMPFI_14982, AMPFI_20626	SCHMD07269, SCHMD02288
OG0002123	AMPFI_13795	SCHMD07146
OG0002124	AMPFI_11396, AMPFI_17930	SCHMD03099
OG0002125	AMPFI_19443, AMPFI_19550	SCHMD01906
OG0002129	AMPFI_20343, AMPFI_19463	SCHMD22869
OG0002131	AMPFI_22649	SCHMD04890
OG0002131	AMPFI_11577	SCHMD13328, SCHMD15542
OG0002134	AMPFI_05803	SCHMD15178
OG0002136	AMPFI_16117	SCHMD23461
OG0002138	AMPFI_24662	SCHMD05605
OG0002138	AMPFI_04613	SCHMD05602
OG0002139	AMPFI_09567	SCHMD09027
OG0002141	AMPFI_23374, AMPFI_22738, AMPFI_24291	SCHMD13856
OG0002142	AMPFI_05160	SCHMD02227
OG0002144	AMPFI_07287, AMPFI_05043	SCHMD08032
OG0002145	AMPFI_10121	SCHMD12978
OG0002146	AMPFI_05844	SCHMD03633, SCHMD03634
OG0002148	AMPFI_23168	SCHMD13024, SCHMD06006
OG0002149	AMPFI_04102	SCHMD00788
OG0002150	AMPFI_16081	SCHMD23343
OG0002150	AMPFI_21448, AMPFI_15348	SCHMD23344, SCHMD22805
OG0002152	AMPFI_09776	SCHMD18533, SCHMD18027, SCHMD20477
OG0002153	AMPFI_08033	SCHMD13304
OG0002155	AMPFI_11503	SCHMD08600
OG0002156	AMPFI_05384	SCHMD11093
OG0002158	AMPFI_18914	SCHMD07812
OG0002159	AMPFI_24442	SCHMD10603, SCHMD12359
OG0002160	AMPFI_14776	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338
OG0002162	AMPFI_21129	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002164	AMPFI_09040	SCHMD13046, SCHMD17370, SCHMD21313
OG0002166	AMPFI_10950	SCHMD22548
OG0002167	AMPFI_05378	SCHMD06677
OG0002168	AMPFI_24771, AMPFI_10928	SCHMD00757
OG0002169	AMPFI_21144, AMPFI_21299	SCHMD19182, SCHMD07925
OG0002170	AMPFI_07669	SCHMD16963
OG0002171	AMPFI_09465	SCHMD05133, SCHMD13789
OG0002172	AMPFI_10541	SCHMD03160, SCHMD03161
OG0002174	AMPFI_13968, AMPFI_07751	SCHMD24186, SCHMD11866
OG0002175	AMPFI_25478, AMPFI_12062	SCHMD09343, SCHMD14948
OG0002176	AMPFI_10909	SCHMD00350
OG0002177	AMPFI_19453, AMPFI_17863	SCHMD05408
OG0002178	AMPFI_03485	SCHMD23121
OG0002179	AMPFI_15916	SCHMD03680
OG0002182	AMPFI_12302	SCHMD00111
OG0002184	AMPFI_11522	SCHMD08545
OG0002185	AMPFI_09801	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407
OG0002188	AMPFI_14506, AMPFI_19113	SCHMD07090
OG0002189	AMPFI_03764, AMPFI_22355	SCHMD03295
OG0002190	AMPFI_00222, AMPFI_03087	SCHMD06253, SCHMD20396
OG0002191	AMPFI_22618, AMPFI_24980	SCHMD16045
OG0002196	AMPFI_14343	SCHMD04892, SCHMD04891
OG0002197	AMPFI_20061	SCHMD29200, SCHMD27627, SCHMD27724, SCHMD10880, SCHMD06788, SCHMD12924
OG0002209	AMPFI_05256	SCHMD05613
OG0002211	AMPFI_25528, AMPFI_18784, AMPFI_04592	SCHMD29435
OG0002213	AMPFI_10801	SCHMD01017
OG0002213	AMPFI_13684, AMPFI_08701	SCHMD01018
OG0002216	AMPFI_02814, AMPFI_22578, AMPFI_22501, AMPFI_01725	SCHMD20521
OG0002221	AMPFI_05388	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936
OG0002222	AMPFI_11752	SCHMD17607, SCHMD07921
OG0002223	AMPFI_16615, AMPFI_04411	SCHMD11701
OG0002224	AMPFI_12765	SCHMD07940
OG0002225	AMPFI_07786	SCHMD03290
OG0002226	AMPFI_09925	SCHMD00937
OG0002227	AMPFI_22780	SCHMD09350, SCHMD09896
OG0002229	AMPFI_20801	SCHMD09620, SCHMD21635
OG0002233	AMPFI_20496, AMPFI_02770	SCHMD13734
OG0002239	AMPFI_09155	SCHMD00548
OG0002240	AMPFI_00960	SCHMD15638, SCHMD19507, SCHMD19508
OG0002240	AMPFI_15717	SCHMD15639
OG0002241	AMPFI_14262	SCHMD19113
OG0002244	AMPFI_08460	SCHMD24135
OG0002244	AMPFI_07452	SCHMD25722
OG0002252	AMPFI_05242	SCHMD16344
OG0002254	AMPFI_20994	SCHMD07846
OG0002257	AMPFI_15547	SCHMD26955
OG0002259	AMPFI_00984	SCHMD08992
OG0002260	AMPFI_17623	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670
OG0002261	AMPFI_16530	SCHMD15654, SCHMD22485
OG0002264	AMPFI_24071	SCHMD24103
OG0002265	AMPFI_10078	SCHMD27098, SCHMD25159, SCHMD22941
OG0002266	AMPFI_03722, AMPFI_04811, AMPFI_03178, AMPFI_18976	SCHMD06724
OG0002268	AMPFI_03837	SCHMD10895
OG0002270	AMPFI_21580, AMPFI_14199	SCHMD15277
OG0002270	AMPFI_16026	SCHMD15276
OG0002272	AMPFI_08490	SCHMD08789, SCHMD22434
OG0002274	AMPFI_09855	SCHMD28532, SCHMD15034
OG0002275	AMPFI_06140	SCHMD18381
OG0002278	AMPFI_05248	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372
OG0002279	AMPFI_09683	SCHMD01549
OG0002280	AMPFI_10353	SCHMD12278
OG0002280	AMPFI_05978	SCHMD09284, SCHMD15874
OG0002280	AMPFI_19916	SCHMD06627
OG0002282	AMPFI_20323	SCHMD02902, SCHMD23794
OG0002284	AMPFI_07483	SCHMD15028
OG0002287	AMPFI_19411, AMPFI_22131, AMPFI_21836, AMPFI_22336	SCHMD14731, SCHMD14911
OG0002288	AMPFI_05968	SCHMD19642, SCHMD22333, SCHMD13464
OG0002292	AMPFI_03614	SCHMD12492
OG0002292	AMPFI_05908	SCHMD07306
OG0002293	AMPFI_05327, AMPFI_10685	SCHMD09386
OG0002294	AMPFI_12144	SCHMD07707
OG0002295	AMPFI_19441, AMPFI_24151	SCHMD06639
OG0002311	AMPFI_10146	SCHMD08886, SCHMD27775
OG0002316	AMPFI_02237	SCHMD00365, SCHMD09509
OG0002318	AMPFI_24462	SCHMD07487, SCHMD07486, SCHMD07473
OG0002319	AMPFI_08821	SCHMD03166, SCHMD04979
OG0002321	AMPFI_02703	SCHMD19583
OG0002322	AMPFI_21364	SCHMD08143, SCHMD10256
OG0002324	AMPFI_20398	SCHMD17868
OG0002324	AMPFI_08976	SCHMD20490, SCHMD09738
OG0002325	AMPFI_05132	SCHMD12741, SCHMD02197
OG0002326	AMPFI_07885	SCHMD16849
OG0002327	AMPFI_07418	SCHMD04037
OG0002328	AMPFI_24776	SCHMD26038, SCHMD21230
OG0002329	AMPFI_09701	SCHMD14716
OG0002331	AMPFI_24199	SCHMD05745
OG0002331	AMPFI_19373	SCHMD05746
OG0002331	AMPFI_03306	SCHMD05744
OG0002332	AMPFI_17423	SCHMD15875, SCHMD15876
OG0002334	AMPFI_18713	SCHMD23234
OG0002335	AMPFI_08485, AMPFI_01373	SCHMD10804
OG0002336	AMPFI_03344, AMPFI_04477	SCHMD06955
OG0002337	AMPFI_11283	SCHMD00113
OG0002341	AMPFI_11181, AMPFI_23909	SCHMD26460, SCHMD08087, SCHMD22683
OG0002342	AMPFI_18562	SCHMD22295, SCHMD21175
OG0002344	AMPFI_13957	SCHMD18349
OG0002346	AMPFI_04693	SCHMD25995
OG0002348	AMPFI_04385	SCHMD29339
OG0002349	AMPFI_06262	SCHMD05252
OG0002349	AMPFI_15059	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312
OG0002352	AMPFI_04346	SCHMD11120
OG0002355	AMPFI_11767	SCHMD13322
OG0002356	AMPFI_16602	SCHMD06573, SCHMD14519
OG0002358	AMPFI_19693	SCHMD12408, SCHMD07945, SCHMD07946
OG0002359	AMPFI_03938	SCHMD15891
OG0002359	AMPFI_10254	SCHMD07349
OG0002361	AMPFI_10352	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103
OG0002362	AMPFI_02961	SCHMD13230
OG0002366	AMPFI_16566	SCHMD20747, SCHMD23587, SCHMD15000
OG0002367	AMPFI_07894	SCHMD07520
OG0002368	AMPFI_01085, AMPFI_17796, AMPFI_18726	SCHMD19036
OG0002369	AMPFI_21321	SCHMD14247
OG0002370	AMPFI_08335	SCHMD03014
OG0002371	AMPFI_06562	SCHMD25183
OG0002372	AMPFI_11300	SCHMD13874, SCHMD13504
OG0002374	AMPFI_05495	SCHMD10513, SCHMD09821
OG0002376	AMPFI_06717	SCHMD18335, SCHMD24761
OG0002377	AMPFI_08355	SCHMD20961
OG0002378	AMPFI_13507	SCHMD10070
