Orthogroup	AMPFI_ok	STRPU_ok
OG0000713	AMPFI_24318, AMPFI_08961, AMPFI_11641	STRPU_00026, STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767
OG0000714	AMPFI_09802, AMPFI_22689	STRPU_10011, STRPU_18266
OG0000714	AMPFI_24356, AMPFI_11709	STRPU_02365
OG0000715	AMPFI_19789	STRPU_13461
OG0000716	AMPFI_13314	STRPU_17012
OG0000717	AMPFI_06302	STRPU_19580
OG0000717	AMPFI_10785	STRPU_19581
OG0000718	AMPFI_05696, AMPFI_05695	STRPU_04006, STRPU_04005
OG0000720	AMPFI_05196	STRPU_22043
OG0000720	AMPFI_04200	STRPU_22492, STRPU_22468
OG0000721	AMPFI_08986	STRPU_14994, STRPU_14964
OG0000721	AMPFI_22245	STRPU_17945
OG0000723	AMPFI_13209	STRPU_23374
OG0000724	AMPFI_16071	STRPU_21597
OG0000725	AMPFI_02912	STRPU_12601
OG0000726	AMPFI_13683	STRPU_13494
OG0000728	AMPFI_21622	STRPU_19411
OG0000728	AMPFI_09643, AMPFI_16644, AMPFI_00290, AMPFI_25315	STRPU_10240
OG0000730	AMPFI_24051	STRPU_13747, STRPU_01502
OG0000731	AMPFI_14467	STRPU_06695
OG0000732	AMPFI_21125	STRPU_06871
OG0000732	AMPFI_19798	STRPU_18394
OG0000733	AMPFI_00092	STRPU_21566
OG0000733	AMPFI_07683	STRPU_20797
OG0000734	AMPFI_16496	STRPU_20020
OG0000735	AMPFI_12763	STRPU_24284
OG0000736	AMPFI_00116	STRPU_21933, STRPU_07453, STRPU_07445
OG0000737	AMPFI_09668	STRPU_09307
OG0000739	AMPFI_17691, AMPFI_04289, AMPFI_18164, AMPFI_21377, AMPFI_20987, AMPFI_15188, AMPFI_07309, AMPFI_13493, AMPFI_12559, AMPFI_22118	STRPU_24946
OG0000740	AMPFI_24652	STRPU_13396, STRPU_13375
OG0000740	AMPFI_17145	STRPU_04815
OG0000742	AMPFI_05931	STRPU_06432
OG0000743	AMPFI_02626	STRPU_08228
OG0000743	AMPFI_24905	STRPU_08229
OG0000744	AMPFI_06604	STRPU_25504, STRPU_25505, STRPU_25506
OG0000745	AMPFI_10083	STRPU_20528
OG0000746	AMPFI_11042	STRPU_02737, STRPU_02739, STRPU_02736
OG0000746	AMPFI_21096	STRPU_20405
OG0000746	AMPFI_24935	STRPU_20321, STRPU_20397
OG0000747	AMPFI_19843, AMPFI_13503	STRPU_01792, STRPU_18103
OG0000747	AMPFI_15337, AMPFI_14236, AMPFI_09850	STRPU_22661, STRPU_03822, STRPU_03836, STRPU_01813
OG0000748	AMPFI_21950	STRPU_22034
OG0000749	AMPFI_08611	STRPU_21644, STRPU_21708
OG0000750	AMPFI_11438	STRPU_04644, STRPU_04622
OG0000751	AMPFI_03506	STRPU_13591, STRPU_01611
OG0000752	AMPFI_17019	STRPU_10384
OG0000752	AMPFI_09329	STRPU_17910
OG0000752	AMPFI_04939	STRPU_19015
OG0000753	AMPFI_15523	STRPU_23569
OG0000753	AMPFI_14109	STRPU_03838
OG0000753	AMPFI_09896	STRPU_23562
OG0000754	AMPFI_00155, AMPFI_05404	STRPU_25589
OG0000755	AMPFI_18113	STRPU_26250
OG0000757	AMPFI_01364	STRPU_14828
OG0000758	AMPFI_00957	STRPU_24891
OG0000759	AMPFI_04195	STRPU_25007
OG0000760	AMPFI_21828, AMPFI_13511	STRPU_01895, STRPU_22741
OG0000761	AMPFI_02175	STRPU_19482
OG0000764	AMPFI_07130	STRPU_19433, STRPU_19427
OG0000765	AMPFI_19294	STRPU_20844, STRPU_20882
OG0000765	AMPFI_14015	STRPU_20883, STRPU_20845
OG0000766	AMPFI_21468, AMPFI_22616	STRPU_26502, STRPU_12701
OG0000767	AMPFI_07905	STRPU_20571
OG0000768	AMPFI_08442	STRPU_23593
OG0000772	AMPFI_02894	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314
OG0000773	AMPFI_04587	STRPU_17781
OG0000773	AMPFI_21117	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254
OG0000773	AMPFI_10602	STRPU_18826
OG0000773	AMPFI_06404, AMPFI_11306	STRPU_25654
OG0000774	AMPFI_08290	STRPU_01825, STRPU_19314
OG0000774	AMPFI_10783	STRPU_09065, STRPU_02041
OG0000774	AMPFI_03731	STRPU_23589
OG0000775	AMPFI_22492	STRPU_21116, STRPU_23930, STRPU_07226
OG0000776	AMPFI_23341	STRPU_25591
OG0000777	AMPFI_22290	STRPU_26898, STRPU_26897, STRPU_08984
OG0000778	AMPFI_04331	STRPU_11330
OG0000779	AMPFI_25294	STRPU_20061
OG0000779	AMPFI_06428	STRPU_15696
OG0000780	AMPFI_20584, AMPFI_00595	STRPU_21536
OG0000780	AMPFI_15119	STRPU_23123
OG0000780	AMPFI_08729	STRPU_18748
OG0000781	AMPFI_02675, AMPFI_14575, AMPFI_22665	STRPU_08929, STRPU_00630, STRPU_00629, STRPU_08928, STRPU_00628, STRPU_08927, STRPU_17724, STRPU_17701
OG0000782	AMPFI_18834	STRPU_27022
OG0000787	AMPFI_10777	STRPU_04197, STRPU_04234
OG0000788	AMPFI_01375	STRPU_11964, STRPU_01625
OG0000788	AMPFI_02278	STRPU_26569
OG0000789	AMPFI_05281	STRPU_05122, STRPU_05047
OG0000790	AMPFI_11863	STRPU_22128
OG0000791	AMPFI_01769	STRPU_13705, STRPU_00440
OG0000792	AMPFI_00047	STRPU_25047
OG0000792	AMPFI_19531	STRPU_14909
OG0000793	AMPFI_07155	STRPU_26762, STRPU_26748
OG0000794	AMPFI_12203	STRPU_16063
OG0000795	AMPFI_02590	STRPU_05667, STRPU_05863, STRPU_03826, STRPU_03807, STRPU_05860, STRPU_05862, STRPU_05668, STRPU_05669, STRPU_05670
OG0000796	AMPFI_16070	STRPU_06083
OG0000797	AMPFI_18685	STRPU_04347
OG0000798	AMPFI_01735	STRPU_05696
OG0000800	AMPFI_10431	STRPU_09950, STRPU_09973
OG0000801	AMPFI_16292	STRPU_23079, STRPU_00663
OG0000802	AMPFI_17051	STRPU_18369
OG0000803	AMPFI_03930, AMPFI_11891	STRPU_12487, STRPU_12512
OG0000808	AMPFI_12115, AMPFI_23891, AMPFI_22645	STRPU_23126
OG0000809	AMPFI_12034	STRPU_18374
OG0000810	AMPFI_19205	STRPU_19223
OG0000810	AMPFI_00375	STRPU_16445
OG0000811	AMPFI_13854	STRPU_25911
OG0000812	AMPFI_04199, AMPFI_20836, AMPFI_04618	STRPU_12749, STRPU_03038
OG0000813	AMPFI_16225, AMPFI_15330	STRPU_04740, STRPU_04739
OG0000814	AMPFI_05882	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083
OG0000814	AMPFI_13728	STRPU_10972
OG0000815	AMPFI_21474	STRPU_24245, STRPU_01059
OG0000816	AMPFI_22154	STRPU_21113
OG0000816	AMPFI_03013	STRPU_04037, STRPU_00076
OG0000817	AMPFI_08254	STRPU_22107
OG0000817	AMPFI_07996	STRPU_04676
OG0000817	AMPFI_11242	STRPU_14081, STRPU_00839
OG0000818	AMPFI_12285	STRPU_08499
OG0000819	AMPFI_15610	STRPU_02243, STRPU_15556
OG0000820	AMPFI_22383	STRPU_14124
OG0000822	AMPFI_10298	STRPU_11821
OG0000822	AMPFI_09638	STRPU_13103, STRPU_13093
OG0000824	AMPFI_10634	STRPU_25265
OG0000825	AMPFI_22215	STRPU_05131, STRPU_05055
OG0000825	AMPFI_04519	STRPU_12931
OG0000826	AMPFI_15553	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836
OG0000827	AMPFI_18414	STRPU_26359
OG0000828	AMPFI_06751	STRPU_23372
OG0000828	AMPFI_18122	STRPU_15585, STRPU_02220
OG0000829	AMPFI_15788	STRPU_10209
OG0000830	AMPFI_02429	STRPU_20808, STRPU_06656, STRPU_06577, STRPU_06522, STRPU_06655
OG0000830	AMPFI_17584	STRPU_26494
OG0000831	AMPFI_23384	STRPU_25894, STRPU_25422, STRPU_25896
OG0000833	AMPFI_07344	STRPU_18167, STRPU_18151
OG0000834	AMPFI_19170	STRPU_24584, STRPU_24595
OG0000835	AMPFI_11868	STRPU_11532
OG0000836	AMPFI_08670	STRPU_22902, STRPU_22889
OG0000836	AMPFI_06708	STRPU_22890, STRPU_22905
OG0000837	AMPFI_23242	STRPU_24375
OG0000838	AMPFI_11876	STRPU_12478
OG0000838	AMPFI_05267	STRPU_12822
OG0000838	AMPFI_25449	STRPU_12344
OG0000841	AMPFI_11477	STRPU_25231
OG0000842	AMPFI_11234	STRPU_22935
OG0000844	AMPFI_00178	STRPU_10513
OG0000845	AMPFI_11196, AMPFI_00625, AMPFI_13241, AMPFI_15602	STRPU_16991
OG0000845	AMPFI_11310	STRPU_17391
OG0000846	AMPFI_11421	STRPU_11905, STRPU_11945
OG0000846	AMPFI_18627	STRPU_11815
OG0000846	AMPFI_04320	STRPU_12114, STRPU_12146
OG0000847	AMPFI_06619	STRPU_14471
OG0000848	AMPFI_13198	STRPU_04979
OG0000848	AMPFI_00046	STRPU_21912
OG0000849	AMPFI_24685	STRPU_02904
OG0000850	AMPFI_19396	STRPU_01821, STRPU_19318
OG0000850	AMPFI_03228	STRPU_01567, STRPU_09392
OG0000851	AMPFI_16121	STRPU_04950
OG0000852	AMPFI_08444	STRPU_27397
OG0000852	AMPFI_13668	STRPU_26323
OG0000853	AMPFI_09221	STRPU_16201, STRPU_16240
OG0000855	AMPFI_17874, AMPFI_17347, AMPFI_08376, AMPFI_08377	STRPU_14665
OG0000857	AMPFI_00242	STRPU_01644, STRPU_11981
OG0000858	AMPFI_05099	STRPU_23570
OG0000858	AMPFI_11878	STRPU_03252, STRPU_03287
OG0000859	AMPFI_09744	STRPU_26362
OG0000860	AMPFI_05098	STRPU_19409
OG0000861	AMPFI_12513	STRPU_22075
OG0000861	AMPFI_12008	STRPU_14757, STRPU_02565, STRPU_14758, STRPU_02566
OG0000861	AMPFI_16728	STRPU_22076, STRPU_22077
OG0000867	AMPFI_00144, AMPFI_11211	STRPU_09886
OG0000867	AMPFI_06396, AMPFI_22076	STRPU_22473
OG0000868	AMPFI_07891	STRPU_21550
OG0000868	AMPFI_09212	STRPU_16752
OG0000869	AMPFI_09269	STRPU_11325
OG0000869	AMPFI_05422	STRPU_19045
OG0000870	AMPFI_12552	STRPU_21877
OG0000871	AMPFI_06057	STRPU_17837, STRPU_17836
OG0000871	AMPFI_13424	STRPU_09793, STRPU_09788, STRPU_09787
OG0000872	AMPFI_14533	STRPU_11965, STRPU_01626
OG0000873	AMPFI_00271	STRPU_27121
OG0000874	AMPFI_04290	STRPU_05906
OG0000874	AMPFI_15252	STRPU_25374
OG0000875	AMPFI_16915	STRPU_19189
OG0000875	AMPFI_14018	STRPU_13557
OG0000878	AMPFI_24863	STRPU_12243
OG0000878	AMPFI_21072	STRPU_24918
OG0000879	AMPFI_08219	STRPU_04023, STRPU_14061, STRPU_00861, STRPU_00863
OG0000880	AMPFI_09014	STRPU_21962
OG0000881	AMPFI_02071	STRPU_19362
OG0000881	AMPFI_13230	STRPU_14886
OG0000882	AMPFI_03689	STRPU_07358
OG0000882	AMPFI_23821	STRPU_07357
OG0000884	AMPFI_25040	STRPU_24166, STRPU_04718, STRPU_04720, STRPU_04721, STRPU_17495, STRPU_17492, STRPU_17482, STRPU_17481, STRPU_09998, STRPU_17496, STRPU_18072, STRPU_04382, STRPU_20301, STRPU_03230, STRPU_17140, STRPU_17146, STRPU_17135, STRPU_17086, STRPU_17136, STRPU_16994, STRPU_17147, STRPU_08303, STRPU_11551, STRPU_11553, STRPU_11552, STRPU_03064, STRPU_17080, STRPU_17141, STRPU_17307, STRPU_17139, STRPU_17081, STRPU_03495, STRPU_17309, STRPU_17111, STRPU_17133, STRPU_17132, STRPU_24272, STRPU_06226, STRPU_08461, STRPU_08458, STRPU_08294, STRPU_17428, STRPU_03354, STRPU_00771, STRPU_02091, STRPU_23359, STRPU_23371, STRPU_14796, STRPU_24716, STRPU_09599, STRPU_09586, STRPU_09589, STRPU_09590, STRPU_09588, STRPU_09587, STRPU_09606, STRPU_25268, STRPU_10046, STRPU_25270, STRPU_00189
OG0000887	AMPFI_09950, AMPFI_07395	STRPU_24180
OG0000887	AMPFI_07646	STRPU_13716
OG0000888	AMPFI_15204	STRPU_27059
OG0000888	AMPFI_11657	STRPU_04199, STRPU_04237
OG0000889	AMPFI_08502	STRPU_21635
OG0000890	AMPFI_12476	STRPU_17570, STRPU_17581
OG0000890	AMPFI_12475	STRPU_17571
OG0000890	AMPFI_03240	STRPU_17572
OG0000894	AMPFI_21192	STRPU_00073, STRPU_05725
OG0000896	AMPFI_18659	STRPU_02181, STRPU_09218
OG0000896	AMPFI_22491, AMPFI_12466, AMPFI_26067	STRPU_21363
OG0000897	AMPFI_24854	STRPU_22622
OG0000898	AMPFI_22530	STRPU_18627, STRPU_18582
OG0000899	AMPFI_10006	STRPU_05178
OG0000905	AMPFI_23249, AMPFI_23770, AMPFI_06111	STRPU_01236, STRPU_12062, STRPU_12061
OG0000907	AMPFI_11759	STRPU_19282, STRPU_00404
OG0000908	AMPFI_08188	STRPU_10409
OG0000908	AMPFI_09580	STRPU_15367
OG0000909	AMPFI_09222	STRPU_17078, STRPU_17082
OG0000911	AMPFI_10644	STRPU_22245
OG0000912	AMPFI_26077	STRPU_09304
OG0000913	AMPFI_01293, AMPFI_01711	STRPU_05760
OG0000915	AMPFI_07903	STRPU_23266
OG0000921	AMPFI_16444	STRPU_02601, STRPU_19926
OG0000922	AMPFI_24236, AMPFI_13730, AMPFI_04106, AMPFI_10539, AMPFI_24460, AMPFI_10575, AMPFI_23782, AMPFI_03515, AMPFI_03651, AMPFI_17904	STRPU_25216
OG0000923	AMPFI_00235	STRPU_24165
OG0000923	AMPFI_22060	STRPU_25213
OG0000924	AMPFI_07333	STRPU_22630
OG0000924	AMPFI_03653	STRPU_05778
OG0000924	AMPFI_22610	STRPU_04110
OG0000924	AMPFI_03778	STRPU_05777
OG0000925	AMPFI_22605	STRPU_18396
OG0000925	AMPFI_08869	STRPU_06765, STRPU_06773
OG0000928	AMPFI_06367	STRPU_26844
OG0000929	AMPFI_23849	STRPU_17708, STRPU_13746, STRPU_01503
OG0000930	AMPFI_12409	STRPU_20011, STRPU_01207, STRPU_19978, STRPU_01206, STRPU_19977, STRPU_19992
OG0000932	AMPFI_09005	STRPU_14600
OG0000932	AMPFI_10461	STRPU_14601
OG0000933	AMPFI_11078	STRPU_21205
OG0000934	AMPFI_09923	STRPU_17512
OG0000934	AMPFI_21983	STRPU_12472
OG0000935	AMPFI_08255	STRPU_00845, STRPU_14076
OG0000942	AMPFI_19914, AMPFI_23001	STRPU_20563
OG0000943	AMPFI_25624	STRPU_04161
OG0000943	AMPFI_01279	STRPU_15088
OG0000944	AMPFI_08499	STRPU_04925
OG0000945	AMPFI_11479	STRPU_26122
OG0000946	AMPFI_23608	STRPU_12293
OG0000947	AMPFI_04579	STRPU_23678, STRPU_23653
OG0000947	AMPFI_02830	STRPU_23988
OG0000949	AMPFI_05269	STRPU_17047, STRPU_01811
OG0000950	AMPFI_18145	STRPU_14496
OG0000951	AMPFI_22274, AMPFI_02878	STRPU_26714
OG0000951	AMPFI_14404	STRPU_17422
OG0000952	AMPFI_07302	STRPU_05319
OG0000952	AMPFI_04586	STRPU_05320
OG0000953	AMPFI_04696	STRPU_11350, STRPU_10566, STRPU_23631
OG0000954	AMPFI_20580, AMPFI_25977	STRPU_14000
OG0000954	AMPFI_05682	STRPU_08333
OG0000955	AMPFI_06758	STRPU_19275, STRPU_00412
OG0000955	AMPFI_06876	STRPU_05708
OG0000956	AMPFI_15630	STRPU_08405, STRPU_12402, STRPU_24282
OG0000957	AMPFI_23600	STRPU_26358
OG0000960	AMPFI_10077	STRPU_25823
OG0000963	AMPFI_05536	STRPU_01836
OG0000964	AMPFI_17923, AMPFI_15487, AMPFI_19681	STRPU_17480, STRPU_17483, STRPU_17484
OG0000965	AMPFI_19565	STRPU_04296, STRPU_04326
OG0000965	AMPFI_15550	STRPU_04357
OG0000965	AMPFI_04099	STRPU_25366
OG0000966	AMPFI_13605	STRPU_14353
OG0000967	AMPFI_25346	STRPU_04307, STRPU_04334
OG0000967	AMPFI_07326	STRPU_04333, STRPU_04306
OG0000969	AMPFI_25200	STRPU_04503, STRPU_13343, STRPU_13345
OG0000970	AMPFI_08215	STRPU_15449, STRPU_15417
OG0000972	AMPFI_02188	STRPU_15045
OG0000972	AMPFI_09775	STRPU_04339, STRPU_04312
OG0000973	AMPFI_24074	STRPU_06911, STRPU_06928, STRPU_06929, STRPU_06912, STRPU_06930
OG0000973	AMPFI_12954	STRPU_20263
OG0000974	AMPFI_12784, AMPFI_24248, AMPFI_16221	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223
OG0000976	AMPFI_22577	STRPU_09850
OG0000977	AMPFI_07484	STRPU_25429
OG0000977	AMPFI_15809	STRPU_23395
OG0000977	AMPFI_03209	STRPU_13208
OG0000978	AMPFI_21210	STRPU_26153
OG0000979	AMPFI_09075, AMPFI_12493, AMPFI_01617	STRPU_23044, STRPU_23043
OG0000979	AMPFI_11199, AMPFI_19528	STRPU_25737
OG0000981	AMPFI_23802, AMPFI_18811, AMPFI_05565	STRPU_21843, STRPU_10922, STRPU_21844
OG0000981	AMPFI_03663	STRPU_26885
OG0000982	AMPFI_14398	STRPU_22197
OG0000983	AMPFI_16960, AMPFI_07554	STRPU_07532
OG0000983	AMPFI_02021, AMPFI_17167, AMPFI_06757, AMPFI_00943	STRPU_07600, STRPU_07601, STRPU_06056
OG0000984	AMPFI_10960	STRPU_27147
OG0000984	AMPFI_15775	STRPU_16245, STRPU_16206
OG0000985	AMPFI_12470	STRPU_04359
OG0000987	AMPFI_23099	STRPU_24310
OG0000988	AMPFI_24561	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149
OG0000992	AMPFI_08334	STRPU_08115, STRPU_08101
OG0000993	AMPFI_12469	STRPU_23797, STRPU_23665, STRPU_23639
OG0000994	AMPFI_08034	STRPU_24886
OG0000994	AMPFI_10949	STRPU_10294
OG0000996	AMPFI_14642	STRPU_06423
OG0000997	AMPFI_18380	STRPU_26880, STRPU_05728, STRPU_05450
OG0000998	AMPFI_21171	STRPU_17595, STRPU_17266, STRPU_17269, STRPU_17267, STRPU_17268, STRPU_17270, STRPU_17197, STRPU_17190, STRPU_17165, STRPU_17177, STRPU_17176, STRPU_17164, STRPU_17163, STRPU_17178, STRPU_17162, STRPU_17179, STRPU_17180, STRPU_17161, STRPU_17395, STRPU_17405
OG0000999	AMPFI_12976, AMPFI_03412	STRPU_11511
OG0001000	AMPFI_02319, AMPFI_10736	STRPU_17978
OG0001001	AMPFI_06409	STRPU_06897, STRPU_06919
OG0001002	AMPFI_21134	STRPU_12183
OG0001003	AMPFI_04602	STRPU_14729
OG0001005	AMPFI_09343	STRPU_22006
OG0001006	AMPFI_14604	STRPU_16623
OG0001006	AMPFI_23083	STRPU_19160
OG0001007	AMPFI_02923	STRPU_19408
OG0001008	AMPFI_22903	STRPU_12298
OG0001009	AMPFI_05554	STRPU_08409, STRPU_08408, STRPU_08403
OG0001015	AMPFI_07651	STRPU_09285
OG0001016	AMPFI_10130	STRPU_13418
OG0001016	AMPFI_08991	STRPU_22033
OG0001017	AMPFI_05282	STRPU_22555
OG0001018	AMPFI_03134	STRPU_17343, STRPU_17363
OG0001018	AMPFI_05980	STRPU_20600
OG0001019	AMPFI_13368	STRPU_25464, STRPU_25463
OG0001021	AMPFI_14678	STRPU_20988
OG0001022	AMPFI_10268	STRPU_06174, STRPU_06175
OG0001023	AMPFI_08517	STRPU_11672
OG0001024	AMPFI_23405	STRPU_04414
OG0001024	AMPFI_04961	STRPU_04310, STRPU_04337, STRPU_04853, STRPU_04411, STRPU_04412
OG0001025	AMPFI_21771	STRPU_21609, STRPU_09303, STRPU_04391
OG0001026	AMPFI_03842	STRPU_08439
OG0001028	AMPFI_24614	STRPU_26808
OG0001029	AMPFI_16108	STRPU_25961, STRPU_00221
OG0001029	AMPFI_15855	STRPU_17667, STRPU_02254
OG0001030	AMPFI_23968	STRPU_26818
OG0001030	AMPFI_06508	STRPU_20834, STRPU_20871
OG0001031	AMPFI_05042	STRPU_04858
OG0001032	AMPFI_16468	STRPU_20417
OG0001033	AMPFI_11384	STRPU_04287, STRPU_04317
OG0001033	AMPFI_08349	STRPU_01715, STRPU_16742
OG0001034	AMPFI_26029	STRPU_13818
OG0001036	AMPFI_23633	STRPU_24843
OG0001037	AMPFI_24179	STRPU_19516
OG0001039	AMPFI_14266	STRPU_14369
OG0001039	AMPFI_08765	STRPU_23336
OG0001041	AMPFI_14934, AMPFI_18354, AMPFI_00086, AMPFI_04196	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266
OG0001042	AMPFI_15466, AMPFI_23740	STRPU_23315
OG0001043	AMPFI_10384	STRPU_09363, STRPU_09362, STRPU_11696, STRPU_11695, STRPU_23786, STRPU_19166, STRPU_22973, STRPU_07405
OG0001043	AMPFI_15192	STRPU_24680
OG0001043	AMPFI_24132	STRPU_20567
OG0001043	AMPFI_11304	STRPU_09859
OG0001044	AMPFI_20764, AMPFI_04650	STRPU_26500
OG0001045	AMPFI_18045, AMPFI_09141	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655
OG0001046	AMPFI_00692	STRPU_08450
OG0001047	AMPFI_09147	STRPU_06132
OG0001047	AMPFI_02704	STRPU_06105
OG0001048	AMPFI_24104	STRPU_04789
OG0001048	AMPFI_00575	STRPU_04416
OG0001049	AMPFI_10283	STRPU_11147
OG0001049	AMPFI_08679	STRPU_10627
OG0001050	AMPFI_10641	STRPU_02998
OG0001052	AMPFI_08331	STRPU_04136
OG0001053	AMPFI_08985	STRPU_04183
OG0001055	AMPFI_18194	STRPU_21516, STRPU_21517, STRPU_21518, STRPU_21520, STRPU_21519, STRPU_21521
OG0001056	AMPFI_13808	STRPU_25561, STRPU_00830
OG0001057	AMPFI_16672	STRPU_07715
OG0001058	AMPFI_03304	STRPU_03447
OG0001059	AMPFI_13123	STRPU_08067
OG0001060	AMPFI_24245	STRPU_04997
OG0001061	AMPFI_08287	STRPU_24093, STRPU_21586
OG0001061	AMPFI_10093, AMPFI_15927	STRPU_06233, STRPU_06232, STRPU_06231, STRPU_06230, STRPU_06229, STRPU_06228, STRPU_06227
OG0001062	AMPFI_00636	STRPU_18503
OG0001063	AMPFI_06965	STRPU_21392
OG0001063	AMPFI_02456	STRPU_20790
OG0001064	AMPFI_18491, AMPFI_13276, AMPFI_11404	STRPU_07076, STRPU_07075
OG0001065	AMPFI_17895	STRPU_20677
OG0001065	AMPFI_20706	STRPU_11722, STRPU_23422, STRPU_01015, STRPU_23423, STRPU_01014, STRPU_13778, STRPU_13777, STRPU_14362, STRPU_15249, STRPU_15191
OG0001067	AMPFI_07922	STRPU_21138
OG0001068	AMPFI_09936	STRPU_11367
OG0001072	AMPFI_21446	STRPU_15409
OG0001072	AMPFI_13752, AMPFI_20806, AMPFI_22954, AMPFI_13751	STRPU_05942, STRPU_14672
OG0001073	AMPFI_19188	STRPU_05291
OG0001075	AMPFI_00014	STRPU_24305
OG0001076	AMPFI_03111, AMPFI_09505	STRPU_05726
OG0001077	AMPFI_17348	STRPU_13910, STRPU_13926
OG0001078	AMPFI_08816	STRPU_12443
OG0001079	AMPFI_02862	STRPU_23714
OG0001080	AMPFI_00813	STRPU_13224, STRPU_13236
OG0001080	AMPFI_09613	STRPU_17890
OG0001081	AMPFI_07991	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201
OG0001082	AMPFI_11475	STRPU_13255
OG0001082	AMPFI_03241	STRPU_22896, STRPU_22911
OG0001083	AMPFI_01600	STRPU_10283
OG0001085	AMPFI_03348	STRPU_23261
OG0001086	AMPFI_12526	STRPU_21213
OG0001088	AMPFI_17942	STRPU_15408
OG0001088	AMPFI_25806	STRPU_20851, STRPU_20888
OG0001089	AMPFI_25612	STRPU_03381
OG0001091	AMPFI_08267	STRPU_23757
OG0001092	AMPFI_23695	STRPU_05311
OG0001092	AMPFI_21806	STRPU_05313
OG0001093	AMPFI_00814	STRPU_24029, STRPU_02634
OG0001093	AMPFI_01496	STRPU_24028
OG0001094	AMPFI_07987	STRPU_20715
OG0001095	AMPFI_21259	STRPU_23398
OG0001096	AMPFI_10982	STRPU_19489, STRPU_20335
OG0001096	AMPFI_10807, AMPFI_10808	STRPU_15056
OG0001097	AMPFI_17017	STRPU_02865, STRPU_02866, STRPU_17096, STRPU_13549
OG0001101	AMPFI_12698	STRPU_22666
OG0001102	AMPFI_21024	STRPU_20723
OG0001102	AMPFI_07650, AMPFI_14421	STRPU_21599
OG0001103	AMPFI_10132	STRPU_01055, STRPU_24250
OG0001103	AMPFI_02682	STRPU_21539
OG0001103	AMPFI_24729	STRPU_24820
OG0001104	AMPFI_11622	STRPU_22549
OG0001105	AMPFI_12581	STRPU_23184
OG0001105	AMPFI_14430	STRPU_20538
OG0001106	AMPFI_04453	STRPU_26780, STRPU_26785, STRPU_26795
OG0001106	AMPFI_24278	STRPU_22601
OG0001107	AMPFI_19311	STRPU_06343, STRPU_06297
OG0001108	AMPFI_13440	STRPU_22947
OG0001108	AMPFI_13784	STRPU_14644
OG0001109	AMPFI_13387	STRPU_24971
OG0001110	AMPFI_05484	STRPU_19561
OG0001111	AMPFI_04458	STRPU_25873, STRPU_21368, STRPU_21367, STRPU_06851
OG0001112	AMPFI_06514	STRPU_06366
OG0001113	AMPFI_16641	STRPU_05723, STRPU_05716
OG0001114	AMPFI_25604	STRPU_22227
OG0001115	AMPFI_24017	STRPU_25027
OG0001115	AMPFI_24646	STRPU_10401
OG0001115	AMPFI_25273	STRPU_24915
OG0001116	AMPFI_06806	STRPU_22023
OG0001117	AMPFI_09422	STRPU_11845
OG0001118	AMPFI_25968, AMPFI_00976, AMPFI_22735, AMPFI_16307, AMPFI_02493	STRPU_12815
OG0001119	AMPFI_06894	STRPU_24854
OG0001121	AMPFI_15985, AMPFI_08055	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317
OG0001122	AMPFI_11755, AMPFI_06064, AMPFI_20156	STRPU_00958, STRPU_08863
OG0001123	AMPFI_04929	STRPU_22432
OG0001123	AMPFI_09973, AMPFI_09974	STRPU_14651, STRPU_16654
OG0001124	AMPFI_15848	STRPU_08314
OG0001126	AMPFI_14567, AMPFI_07530	STRPU_22287
OG0001127	AMPFI_21530	STRPU_13636, STRPU_02427
OG0001128	AMPFI_08735	STRPU_21281
OG0001129	AMPFI_05280	STRPU_25428, STRPU_25608
OG0001130	AMPFI_06009	STRPU_26872
OG0001131	AMPFI_08885	STRPU_21509
OG0001132	AMPFI_18757	STRPU_27222
OG0001133	AMPFI_16747	STRPU_20402
OG0001133	AMPFI_21275	STRPU_18983
OG0001134	AMPFI_07585	STRPU_01420, STRPU_08748
OG0001135	AMPFI_25799	STRPU_12730, STRPU_05675
OG0001136	AMPFI_07457	STRPU_27024
OG0001137	AMPFI_25398	STRPU_21237
OG0001138	AMPFI_08224	STRPU_22267
OG0001139	AMPFI_10168	STRPU_12820
OG0001140	AMPFI_12273	STRPU_08005
OG0001140	AMPFI_22519	STRPU_07640
OG0001141	AMPFI_18156	STRPU_24321, STRPU_26335
