Orthogroup	AMPFI_ok	LYTVA_ok
OG0001330	AMPFI_05140	LYTVA_04759
OG0001331	AMPFI_12424	LYTVA_16616
OG0001332	AMPFI_20259	LYTVA_11327, LYTVA_11322
OG0001333	AMPFI_00843	LYTVA_22466
OG0001334	AMPFI_00084	LYTVA_21097, LYTVA_11765, LYTVA_21099, LYTVA_23859, LYTVA_12536, LYTVA_15544, LYTVA_15545, LYTVA_21207, LYTVA_22770, LYTVA_28655, LYTVA_00939
OG0001335	AMPFI_10205	LYTVA_24585
OG0001336	AMPFI_17850, AMPFI_10445, AMPFI_09949	LYTVA_29174, LYTVA_20412, LYTVA_13710, LYTVA_27449, LYTVA_11447, LYTVA_21330, LYTVA_13796, LYTVA_18897, LYTVA_12659, LYTVA_01622, LYTVA_04709, LYTVA_15654, LYTVA_11797, LYTVA_12949, LYTVA_23663, LYTVA_11452
OG0001339	AMPFI_11085	LYTVA_25825
OG0001341	AMPFI_01027	LYTVA_05973
OG0001343	AMPFI_12861, AMPFI_12298	LYTVA_11093, LYTVA_11760, LYTVA_27004, LYTVA_08340, LYTVA_22778, LYTVA_01484, LYTVA_01480, LYTVA_27138, LYTVA_07013, LYTVA_05634, LYTVA_06836, LYTVA_15606, LYTVA_21685
OG0001344	AMPFI_22417	LYTVA_02352
OG0001345	AMPFI_09770	LYTVA_20477
OG0001348	AMPFI_00159	LYTVA_22256
OG0001351	AMPFI_22361	LYTVA_25655
OG0001353	AMPFI_10664	LYTVA_22573
OG0001354	AMPFI_24004	LYTVA_28511
OG0001355	AMPFI_14446	LYTVA_11629
OG0001356	AMPFI_01615	LYTVA_28992
OG0001357	AMPFI_24417	LYTVA_01328
OG0001360	AMPFI_12400, AMPFI_23660	LYTVA_28373, LYTVA_27643
OG0001362	AMPFI_22273	LYTVA_28040
OG0001362	AMPFI_09488	LYTVA_10356
OG0001363	AMPFI_00070, AMPFI_09800, AMPFI_08365	LYTVA_09257, LYTVA_18119
OG0001364	AMPFI_11134	LYTVA_09892
OG0001365	AMPFI_13985	LYTVA_24140
OG0001365	AMPFI_25879	LYTVA_11701, LYTVA_00097
OG0001365	AMPFI_10449	LYTVA_24131
OG0001366	AMPFI_17877	LYTVA_01522
OG0001367	AMPFI_02161	LYTVA_20815
OG0001369	AMPFI_22208	LYTVA_05062
OG0001370	AMPFI_06706	LYTVA_22074
OG0001371	AMPFI_10372, AMPFI_15938	LYTVA_08478
OG0001371	AMPFI_12819	LYTVA_25037
OG0001372	AMPFI_21335	LYTVA_11215
OG0001372	AMPFI_18921	LYTVA_06840
OG0001373	AMPFI_00190	LYTVA_08692
OG0001374	AMPFI_17974	LYTVA_02702
OG0001375	AMPFI_00915	LYTVA_04323
OG0001376	AMPFI_21697	LYTVA_29983
OG0001378	AMPFI_15247	LYTVA_17384
OG0001379	AMPFI_14320	LYTVA_28884
OG0001380	AMPFI_08147	LYTVA_29108
OG0001381	AMPFI_12006	LYTVA_20781
OG0001382	AMPFI_12332	LYTVA_06738
OG0001386	AMPFI_07982	LYTVA_09276, LYTVA_15458
OG0001387	AMPFI_00234	LYTVA_23743
OG0001387	AMPFI_22448	LYTVA_03895
OG0001389	AMPFI_05693	LYTVA_23428
OG0001394	AMPFI_09024	LYTVA_27588
OG0001395	AMPFI_24070	LYTVA_29626
OG0001396	AMPFI_14908, AMPFI_07434, AMPFI_23711	LYTVA_27817, LYTVA_14678
OG0001397	AMPFI_21706	LYTVA_19050
OG0001397	AMPFI_17878, AMPFI_10775	LYTVA_23784
OG0001398	AMPFI_06855	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862
OG0001399	AMPFI_07188	LYTVA_11204
OG0001399	AMPFI_21935	LYTVA_26875
OG0001400	AMPFI_24285	LYTVA_25761
OG0001401	AMPFI_02014	LYTVA_02911
OG0001402	AMPFI_26005	LYTVA_01375
OG0001403	AMPFI_17230	LYTVA_25904
OG0001404	AMPFI_17704	LYTVA_25793
OG0001404	AMPFI_10794	LYTVA_03852
OG0001405	AMPFI_15743	LYTVA_11923
OG0001405	AMPFI_16561	LYTVA_13898
OG0001406	AMPFI_09333	LYTVA_02505
OG0001410	AMPFI_02616	LYTVA_26149
OG0001412	AMPFI_08141	LYTVA_29467
OG0001413	AMPFI_15619	LYTVA_22106
OG0001413	AMPFI_20583	LYTVA_06579
OG0001414	AMPFI_24645	LYTVA_18745
OG0001414	AMPFI_20423	LYTVA_15413
OG0001415	AMPFI_19237	LYTVA_04754
OG0001415	AMPFI_08129	LYTVA_19006, LYTVA_27686
OG0001416	AMPFI_14851	LYTVA_10946
OG0001416	AMPFI_14850	LYTVA_28696
OG0001417	AMPFI_09940	LYTVA_21364
OG0001417	AMPFI_02655	LYTVA_15358
OG0001418	AMPFI_15591	LYTVA_00553
OG0001419	AMPFI_17376	LYTVA_27301
OG0001421	AMPFI_22931	LYTVA_26131
OG0001422	AMPFI_23699	LYTVA_28672
OG0001423	AMPFI_19050, AMPFI_22796	LYTVA_12091, LYTVA_28484
OG0001424	AMPFI_01906	LYTVA_01086
OG0001425	AMPFI_13079	LYTVA_20870
OG0001426	AMPFI_07973	LYTVA_13737
OG0001427	AMPFI_07391	LYTVA_08328
OG0001428	AMPFI_11938	LYTVA_04004
OG0001429	AMPFI_21567	LYTVA_27578
OG0001430	AMPFI_07622	LYTVA_05538
OG0001431	AMPFI_11117	LYTVA_23169
OG0001432	AMPFI_20982	LYTVA_06530
OG0001432	AMPFI_07409	LYTVA_06533
OG0001434	AMPFI_18441	LYTVA_09215, LYTVA_08418
OG0001434	AMPFI_06188, AMPFI_09637	LYTVA_11544
OG0001435	AMPFI_15537, AMPFI_05263	LYTVA_03335, LYTVA_03334, LYTVA_02236, LYTVA_03333
OG0001436	AMPFI_07709	LYTVA_23400
OG0001437	AMPFI_07780, AMPFI_13432	LYTVA_02456
OG0001442	AMPFI_09777	LYTVA_10451
OG0001444	AMPFI_09712, AMPFI_01804	LYTVA_09770
OG0001444	AMPFI_15750	LYTVA_00095, LYTVA_06686, LYTVA_18469, LYTVA_03928
OG0001445	AMPFI_06828	LYTVA_06306
OG0001447	AMPFI_14165	LYTVA_08300
OG0001448	AMPFI_01038	LYTVA_21434, LYTVA_04273
OG0001449	AMPFI_17066	LYTVA_26829
OG0001449	AMPFI_22357	LYTVA_26490
OG0001450	AMPFI_21801	LYTVA_11115
OG0001451	AMPFI_12917, AMPFI_16214	LYTVA_15293, LYTVA_15292
OG0001452	AMPFI_17582	LYTVA_07052
OG0001453	AMPFI_20721	LYTVA_25332
OG0001455	AMPFI_16555	LYTVA_29635
OG0001456	AMPFI_00318	LYTVA_29753
OG0001459	AMPFI_19783	LYTVA_03447
OG0001460	AMPFI_23946	LYTVA_25220
OG0001461	AMPFI_25442	LYTVA_20044
OG0001462	AMPFI_17739	LYTVA_08777, LYTVA_08776
OG0001464	AMPFI_17212	LYTVA_00287
OG0001465	AMPFI_23606	LYTVA_26108
OG0001466	AMPFI_06839	LYTVA_06219, LYTVA_06226
OG0001467	AMPFI_23736	LYTVA_22531
OG0001468	AMPFI_19331	LYTVA_26492
OG0001469	AMPFI_05229	LYTVA_18384
OG0001469	AMPFI_04535	LYTVA_00750
OG0001469	AMPFI_24846	LYTVA_06202, LYTVA_27897
OG0001469	AMPFI_02483	LYTVA_08369
OG0001470	AMPFI_20223	LYTVA_21458
OG0001470	AMPFI_01501	LYTVA_05300
OG0001470	AMPFI_00067, AMPFI_19107	LYTVA_16206
OG0001471	AMPFI_01914, AMPFI_19786	LYTVA_02825, LYTVA_27002
OG0001472	AMPFI_03075	LYTVA_00674, LYTVA_18392
OG0001473	AMPFI_03739, AMPFI_01823	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712
OG0001474	AMPFI_18399, AMPFI_15974	LYTVA_10100
OG0001474	AMPFI_21316	LYTVA_01292
OG0001475	AMPFI_15659	LYTVA_29057, LYTVA_24837
OG0001476	AMPFI_07443, AMPFI_07837	LYTVA_11849
OG0001478	AMPFI_01874	LYTVA_27270, LYTVA_05260
OG0001478	AMPFI_18015	LYTVA_16139, LYTVA_02086
OG0001479	AMPFI_06247	LYTVA_06390
OG0001480	AMPFI_21537	LYTVA_01988
OG0001481	AMPFI_15128	LYTVA_06316
OG0001482	AMPFI_20329	LYTVA_01060
OG0001483	AMPFI_21717	LYTVA_17264, LYTVA_12883
OG0001483	AMPFI_05890	LYTVA_11203
OG0001484	AMPFI_09544, AMPFI_10813	LYTVA_19019, LYTVA_27048
OG0001486	AMPFI_03189	LYTVA_00800
OG0001488	AMPFI_22555, AMPFI_21159, AMPFI_03583	LYTVA_30042
OG0001488	AMPFI_03748	LYTVA_29707, LYTVA_03629
OG0001488	AMPFI_01198, AMPFI_23509, AMPFI_21442	LYTVA_25849
OG0001489	AMPFI_21994	LYTVA_29241
OG0001490	AMPFI_13984	LYTVA_21998
OG0001491	AMPFI_18001	LYTVA_29652
OG0001492	AMPFI_14495	LYTVA_23916
OG0001493	AMPFI_23286	LYTVA_27653
OG0001495	AMPFI_01445	LYTVA_19058
OG0001496	AMPFI_04050	LYTVA_02996, LYTVA_18645, LYTVA_00598
OG0001500	AMPFI_03212	LYTVA_09855
OG0001501	AMPFI_21405	LYTVA_20209
OG0001503	AMPFI_03346	LYTVA_26157
OG0001503	AMPFI_06513	LYTVA_21678
OG0001506	AMPFI_22691	LYTVA_24167
OG0001507	AMPFI_02586	LYTVA_01453
OG0001507	AMPFI_16748	LYTVA_12072
OG0001508	AMPFI_01605	LYTVA_06099
OG0001509	AMPFI_24011	LYTVA_07640
OG0001510	AMPFI_24135	LYTVA_28716
OG0001511	AMPFI_24393	LYTVA_02740
OG0001513	AMPFI_05914	LYTVA_00022
OG0001514	AMPFI_07458	LYTVA_16526
OG0001515	AMPFI_22558	LYTVA_24782, LYTVA_03977
OG0001516	AMPFI_17534	LYTVA_11182
OG0001516	AMPFI_04046	LYTVA_25941
OG0001517	AMPFI_19672	LYTVA_12522
OG0001518	AMPFI_20936	LYTVA_16808
OG0001519	AMPFI_15431	LYTVA_24034
OG0001520	AMPFI_11649	LYTVA_23857
OG0001522	AMPFI_05516	LYTVA_27748
OG0001523	AMPFI_21945	LYTVA_15884
OG0001524	AMPFI_12143	LYTVA_17084
OG0001524	AMPFI_24831	LYTVA_25311
OG0001525	AMPFI_18416	LYTVA_27481
OG0001527	AMPFI_06183	LYTVA_20326
OG0001528	AMPFI_20250	LYTVA_29398
OG0001531	AMPFI_13148	LYTVA_20110
OG0001532	AMPFI_06472	LYTVA_28949
OG0001533	AMPFI_11865	LYTVA_13013
OG0001534	AMPFI_01303	LYTVA_02078
OG0001536	AMPFI_24601	LYTVA_08488
OG0001538	AMPFI_06922	LYTVA_03571, LYTVA_23544
OG0001545	AMPFI_07768	LYTVA_21798
OG0001546	AMPFI_04446	LYTVA_27645, LYTVA_19517
OG0001548	AMPFI_00631	LYTVA_13287
OG0001548	AMPFI_10020, AMPFI_00539	LYTVA_01570
OG0001548	AMPFI_17504, AMPFI_16968	LYTVA_00882
OG0001549	AMPFI_01171	LYTVA_03281
OG0001550	AMPFI_12309	LYTVA_01107
OG0001551	AMPFI_18500	LYTVA_06090
OG0001552	AMPFI_14762, AMPFI_14933, AMPFI_14932	LYTVA_02937
OG0001553	AMPFI_24765	LYTVA_29518
OG0001554	AMPFI_06413	LYTVA_00642
OG0001557	AMPFI_09537	LYTVA_30232
OG0001558	AMPFI_15140	LYTVA_06196
OG0001559	AMPFI_05445	LYTVA_27028
OG0001560	AMPFI_08835	LYTVA_18843
OG0001561	AMPFI_06589	LYTVA_04106, LYTVA_00921
OG0001562	AMPFI_05912	LYTVA_19682
OG0001563	AMPFI_13947, AMPFI_22270	LYTVA_18255, LYTVA_29179, LYTVA_21711
OG0001564	AMPFI_20454	LYTVA_04654, LYTVA_21130
OG0001566	AMPFI_23598	LYTVA_01152
OG0001567	AMPFI_01237, AMPFI_04926, AMPFI_23783	LYTVA_24465
OG0001567	AMPFI_05324	LYTVA_26978
OG0001568	AMPFI_05220	LYTVA_29892
OG0001569	AMPFI_09953	LYTVA_20543
OG0001570	AMPFI_12961	LYTVA_25305
OG0001572	AMPFI_12157	LYTVA_17414
OG0001572	AMPFI_15021	LYTVA_21491
OG0001573	AMPFI_05942	LYTVA_09972
OG0001574	AMPFI_09279	LYTVA_26697
OG0001575	AMPFI_15706	LYTVA_24682, LYTVA_05900
OG0001576	AMPFI_16525	LYTVA_04399
OG0001577	AMPFI_07336	LYTVA_07449
OG0001578	AMPFI_11954	LYTVA_07447
OG0001581	AMPFI_14541, AMPFI_22362	LYTVA_03103
OG0001582	AMPFI_01796, AMPFI_13928	LYTVA_05770
OG0001583	AMPFI_20716	LYTVA_00600
OG0001584	AMPFI_22734	LYTVA_16613
OG0001588	AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929	LYTVA_29654, LYTVA_06381
OG0001589	AMPFI_11604	LYTVA_18831, LYTVA_18102
OG0001590	AMPFI_24468	LYTVA_02727
OG0001591	AMPFI_11783, AMPFI_11782	LYTVA_07139
OG0001594	AMPFI_25650	LYTVA_07802
OG0001595	AMPFI_02395	LYTVA_06838, LYTVA_25300
OG0001596	AMPFI_21524	LYTVA_22375
OG0001599	AMPFI_03121	LYTVA_27246
OG0001600	AMPFI_10540	LYTVA_19566
OG0001602	AMPFI_00833	LYTVA_21752, LYTVA_21749
OG0001602	AMPFI_23527	LYTVA_20714
OG0001603	AMPFI_09371	LYTVA_09954, LYTVA_09254
OG0001604	AMPFI_04179	LYTVA_15984
OG0001604	AMPFI_13911	LYTVA_01583
OG0001605	AMPFI_18083	LYTVA_28463, LYTVA_28464, LYTVA_27230
OG0001606	AMPFI_03478	LYTVA_07392
OG0001608	AMPFI_07127	LYTVA_12204
OG0001609	AMPFI_10765	LYTVA_06544
OG0001609	AMPFI_06902	LYTVA_05376
OG0001610	AMPFI_05189	LYTVA_15773
OG0001611	AMPFI_12536	LYTVA_24498
OG0001612	AMPFI_24849	LYTVA_09143
OG0001614	AMPFI_14043	LYTVA_00842, LYTVA_23993
OG0001614	AMPFI_09076	LYTVA_08406
OG0001617	AMPFI_25615	LYTVA_01260
OG0001618	AMPFI_04596	LYTVA_06344
OG0001618	AMPFI_03378, AMPFI_07026, AMPFI_09223, AMPFI_23267	LYTVA_26374, LYTVA_11924
OG0001618	AMPFI_09742, AMPFI_25975, AMPFI_13937	LYTVA_02148
OG0001618	AMPFI_11880, AMPFI_00652	LYTVA_23466, LYTVA_29823
OG0001619	AMPFI_24224	LYTVA_03084
OG0001621	AMPFI_09527	LYTVA_26251
OG0001622	AMPFI_23787	LYTVA_08170, LYTVA_12311
OG0001623	AMPFI_21345	LYTVA_25555
OG0001626	AMPFI_08426	LYTVA_16212
OG0001627	AMPFI_13242	LYTVA_11632
OG0001627	AMPFI_22299	LYTVA_28854, LYTVA_17633
OG0001628	AMPFI_19870, AMPFI_15107	LYTVA_28742
OG0001628	AMPFI_14676	LYTVA_06351
OG0001628	AMPFI_12805	LYTVA_06949
OG0001629	AMPFI_05227	LYTVA_14133
OG0001630	AMPFI_09150	LYTVA_23156
OG0001633	AMPFI_10105	LYTVA_15148
OG0001634	AMPFI_22894	LYTVA_20717
OG0001635	AMPFI_19476	LYTVA_01903
OG0001636	AMPFI_05825	LYTVA_07956
OG0001638	AMPFI_08503	LYTVA_23923, LYTVA_15599, LYTVA_03528
OG0001639	AMPFI_08162	LYTVA_12301
OG0001640	AMPFI_16472, AMPFI_03375	LYTVA_20285
OG0001640	AMPFI_17177	LYTVA_26720
OG0001641	AMPFI_08722	LYTVA_15842
OG0001642	AMPFI_15628	LYTVA_25401
OG0001644	AMPFI_12516	LYTVA_08193
OG0001652	AMPFI_17438	LYTVA_10972
OG0001652	AMPFI_03475	LYTVA_22143
OG0001653	AMPFI_18635	LYTVA_15506
OG0001654	AMPFI_05689	LYTVA_27565
OG0001655	AMPFI_16010	LYTVA_29262
OG0001656	AMPFI_09616	LYTVA_20250
OG0001657	AMPFI_11506	LYTVA_24520
OG0001658	AMPFI_21118	LYTVA_29002
OG0001659	AMPFI_20084	LYTVA_27573
OG0001660	AMPFI_15599	LYTVA_26564
OG0001661	AMPFI_03268, AMPFI_17995, AMPFI_16309	LYTVA_05769
OG0001661	AMPFI_24993, AMPFI_21610	LYTVA_11532
OG0001662	AMPFI_25752	LYTVA_14369
OG0001662	AMPFI_08109	LYTVA_15998
OG0001663	AMPFI_14386	LYTVA_27998
OG0001664	AMPFI_06252	LYTVA_21479
OG0001665	AMPFI_22180	LYTVA_04604
OG0001665	AMPFI_12597	LYTVA_23642
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	AMPFI_09938	LYTVA_07623, LYTVA_22490
OG0001668	AMPFI_06781	LYTVA_02299
OG0001670	AMPFI_03662	LYTVA_11070, LYTVA_15894
OG0001671	AMPFI_08592, AMPFI_08591	LYTVA_25749
OG0001671	AMPFI_16125, AMPFI_09893	LYTVA_19064
OG0001672	AMPFI_19341	LYTVA_03348
OG0001673	AMPFI_18848	LYTVA_21841
OG0001674	AMPFI_20075	LYTVA_15682
OG0001675	AMPFI_04125	LYTVA_09242
OG0001676	AMPFI_10805	LYTVA_04952
OG0001677	AMPFI_23211	LYTVA_22014
OG0001678	AMPFI_03152	LYTVA_03369, LYTVA_14932
OG0001679	AMPFI_09908	LYTVA_17378
OG0001680	AMPFI_18352	LYTVA_06347
OG0001681	AMPFI_04185	LYTVA_29063
OG0001681	AMPFI_01334	LYTVA_10261
OG0001682	AMPFI_18771	LYTVA_08761
OG0001682	AMPFI_18918, AMPFI_12014	LYTVA_24944
OG0001683	AMPFI_22061	LYTVA_21742
OG0001684	AMPFI_22117	LYTVA_16936
OG0001685	AMPFI_05011	LYTVA_01904
OG0001686	AMPFI_25112	LYTVA_28929
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	LYTVA_18610, LYTVA_22058
OG0001688	AMPFI_10724	LYTVA_10321
OG0001689	AMPFI_19247	LYTVA_05698
OG0001690	AMPFI_25400, AMPFI_12711	LYTVA_10997
OG0001691	AMPFI_08102	LYTVA_29941
OG0001692	AMPFI_02593	LYTVA_03559
OG0001693	AMPFI_08682	LYTVA_27901, LYTVA_27900
OG0001694	AMPFI_10870	LYTVA_29879
OG0001703	AMPFI_03974	LYTVA_28859
OG0001704	AMPFI_22958, AMPFI_17780	LYTVA_03750, LYTVA_28208
OG0001706	AMPFI_00734	LYTVA_16433
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	LYTVA_02742
OG0001708	AMPFI_10288, AMPFI_03554	LYTVA_08755
OG0001709	AMPFI_24047	LYTVA_16435
OG0001711	AMPFI_23859	LYTVA_23582
OG0001712	AMPFI_01037, AMPFI_08833	LYTVA_21581
OG0001713	AMPFI_07986	LYTVA_16987
OG0001714	AMPFI_05879	LYTVA_26980
OG0001715	AMPFI_00217, AMPFI_12497, AMPFI_16145	LYTVA_14578, LYTVA_16937
OG0001715	AMPFI_25034	LYTVA_27345
OG0001716	AMPFI_15456	LYTVA_17365, LYTVA_27036
OG0001717	AMPFI_12176	LYTVA_22525, LYTVA_27220, LYTVA_03722, LYTVA_20415
OG0001717	AMPFI_14911	LYTVA_03723
OG0001718	AMPFI_15984	LYTVA_06728
OG0001719	AMPFI_22269	LYTVA_27320
OG0001719	AMPFI_10269	LYTVA_14630, LYTVA_18251
OG0001720	AMPFI_01920	LYTVA_14326
OG0001721	AMPFI_11273	LYTVA_12881
OG0001722	AMPFI_17549	LYTVA_16083
OG0001724	AMPFI_12909	LYTVA_08423
OG0001724	AMPFI_21586	LYTVA_23926
OG0001726	AMPFI_23403	LYTVA_04764
OG0001726	AMPFI_15123	LYTVA_24972
OG0001727	AMPFI_09267	LYTVA_24852
OG0001728	AMPFI_01049	LYTVA_14622
OG0001729	AMPFI_05820	LYTVA_28021
OG0001730	AMPFI_09157	LYTVA_03839
OG0001731	AMPFI_18090	LYTVA_09912
OG0001731	AMPFI_24445	LYTVA_24284, LYTVA_14260
OG0001732	AMPFI_05707	LYTVA_22231
OG0001733	AMPFI_08124	LYTVA_14522, LYTVA_09132
OG0001735	AMPFI_02680	LYTVA_17512
OG0001736	AMPFI_04077	LYTVA_17235
OG0001737	AMPFI_20661	LYTVA_15539
OG0001738	AMPFI_08169	LYTVA_14239, LYTVA_03711
OG0001739	AMPFI_18533	LYTVA_10491
OG0001740	AMPFI_08487	LYTVA_17839, LYTVA_21620
OG0001741	AMPFI_01583	LYTVA_11828
OG0001741	AMPFI_03493	LYTVA_06817
OG0001742	AMPFI_22432	LYTVA_18769, LYTVA_27381
OG0001743	AMPFI_21237	LYTVA_09129
OG0001744	AMPFI_00412, AMPFI_19292	LYTVA_05535
OG0001746	AMPFI_09609	LYTVA_21735
OG0001749	AMPFI_19296, AMPFI_24575, AMPFI_18873	LYTVA_27870
OG0001750	AMPFI_12484	LYTVA_17680
OG0001751	AMPFI_25042, AMPFI_24009	LYTVA_26605
OG0001752	AMPFI_05645	LYTVA_14709
OG0001753	AMPFI_03323, AMPFI_05717	LYTVA_26253
OG0001755	AMPFI_19529	LYTVA_17842
OG0001756	AMPFI_19308	LYTVA_10472, LYTVA_10467
OG0001756	AMPFI_09088	LYTVA_03013
OG0001757	AMPFI_11105	LYTVA_12754
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809	LYTVA_05094, LYTVA_13988
OG0001758	AMPFI_03239	LYTVA_04758
OG0001758	AMPFI_22191	LYTVA_05284
OG0001759	AMPFI_25203	LYTVA_03595
OG0001760	AMPFI_13517	LYTVA_24245
OG0001768	AMPFI_14756, AMPFI_14757	LYTVA_02674
OG0001769	AMPFI_17583	LYTVA_02387
OG0001769	AMPFI_24487	LYTVA_30216
OG0001770	AMPFI_16335	LYTVA_06471
OG0001772	AMPFI_21430	LYTVA_23524, LYTVA_22204
OG0001773	AMPFI_25296	LYTVA_16907, LYTVA_13559, LYTVA_07761
OG0001774	AMPFI_10680	LYTVA_28479
OG0001775	AMPFI_09825	LYTVA_21968
OG0001776	AMPFI_14879	LYTVA_23761
OG0001777	AMPFI_14080	LYTVA_09967
OG0001777	AMPFI_10624	LYTVA_15642
OG0001779	AMPFI_12678	LYTVA_23354, LYTVA_18503
OG0001779	AMPFI_14359, AMPFI_04902, AMPFI_15956, AMPFI_09586	LYTVA_10614
OG0001780	AMPFI_07742	LYTVA_17770
OG0001781	AMPFI_23560	LYTVA_04782
OG0001781	AMPFI_08314	LYTVA_08353
OG0001782	AMPFI_24297	LYTVA_16503
OG0001782	AMPFI_12965	LYTVA_03019
OG0001783	AMPFI_24257	LYTVA_21718
OG0001783	AMPFI_01182	LYTVA_26895
OG0001784	AMPFI_20411, AMPFI_06559, AMPFI_14111, AMPFI_16428	LYTVA_15444, LYTVA_12341
OG0001785	AMPFI_02986, AMPFI_16358	LYTVA_20637
OG0001787	AMPFI_25681	LYTVA_09866, LYTVA_22457
OG0001788	AMPFI_09753	LYTVA_19848
OG0001789	AMPFI_24598	LYTVA_15527
OG0001789	AMPFI_14245	LYTVA_15528
OG0001790	AMPFI_23144, AMPFI_07074	LYTVA_00675
OG0001792	AMPFI_07829	LYTVA_23803
OG0001793	AMPFI_08492	LYTVA_01173
OG0001793	AMPFI_17091	LYTVA_03112
OG0001794	AMPFI_09033	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001795	AMPFI_24795, AMPFI_17429, AMPFI_19417, AMPFI_10994, AMPFI_01810, AMPFI_24929	LYTVA_02022, LYTVA_17705
OG0001795	AMPFI_15075	LYTVA_09366
OG0001795	AMPFI_25801, AMPFI_19728, AMPFI_11375, AMPFI_04397, AMPFI_00823, AMPFI_03762, AMPFI_01319, AMPFI_23754	LYTVA_22203, LYTVA_09145
OG0001795	AMPFI_13012	LYTVA_27086
OG0001797	AMPFI_22232	LYTVA_25216, LYTVA_13349
OG0001797	AMPFI_16217	LYTVA_11627
OG0001797	AMPFI_16614	LYTVA_26034, LYTVA_18970
OG0001798	AMPFI_13433	LYTVA_08013
OG0001798	AMPFI_09922	LYTVA_29031
OG0001800	AMPFI_11453	LYTVA_21818
OG0001801	AMPFI_12578	LYTVA_16627, LYTVA_24616
OG0001802	AMPFI_15094	LYTVA_26489, LYTVA_26493, LYTVA_26488
OG0001802	AMPFI_17886	LYTVA_29778
OG0001803	AMPFI_13781	LYTVA_26265
OG0001804	AMPFI_10708	LYTVA_21220
OG0001805	AMPFI_11465	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001806	AMPFI_11361	LYTVA_05536
OG0001807	AMPFI_13156	LYTVA_27089
OG0001808	AMPFI_01463	LYTVA_09711
OG0001809	AMPFI_15697	LYTVA_24690
OG0001810	AMPFI_19617	LYTVA_27471
OG0001812	AMPFI_00507, AMPFI_00810	LYTVA_11557, LYTVA_11559
OG0001814	AMPFI_09086	LYTVA_13775
OG0001816	AMPFI_15030	LYTVA_11846
OG0001818	AMPFI_13689	LYTVA_09386
OG0001819	AMPFI_01254	LYTVA_12283, LYTVA_25485
OG0001820	AMPFI_19349	LYTVA_02599, LYTVA_29524
OG0001822	AMPFI_12887	LYTVA_22413
OG0001823	AMPFI_19202	LYTVA_05413
OG0001824	AMPFI_19143	LYTVA_16062, LYTVA_18280
OG0001824	AMPFI_02433	LYTVA_10158
OG0001825	AMPFI_16509	LYTVA_14311, LYTVA_23444
OG0001827	AMPFI_12500	LYTVA_09251, LYTVA_06825
OG0001829	AMPFI_21635	LYTVA_05903
OG0001830	AMPFI_00628	LYTVA_22851
OG0001831	AMPFI_24544	LYTVA_25792
OG0001832	AMPFI_01169	LYTVA_10649
OG0001832	AMPFI_13912	LYTVA_10011
OG0001834	AMPFI_07413	LYTVA_25860
OG0001835	AMPFI_23564	LYTVA_23786, LYTVA_13724, LYTVA_20339
OG0001846	AMPFI_05493	LYTVA_14692
OG0001847	AMPFI_03058	LYTVA_06580
OG0001847	AMPFI_20382	LYTVA_15351
OG0001848	AMPFI_19061	LYTVA_08748, LYTVA_26442
OG0001848	AMPFI_12829	LYTVA_05081
OG0001849	AMPFI_09620	LYTVA_05823
OG0001849	AMPFI_25919	LYTVA_06918
OG0001850	AMPFI_19567, AMPFI_02254	LYTVA_12037
OG0001851	AMPFI_25094	LYTVA_22434, LYTVA_22433
OG0001852	AMPFI_09915	LYTVA_04485
OG0001853	AMPFI_25436	LYTVA_24547
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179	LYTVA_15577
OG0001856	AMPFI_19562	LYTVA_13246
OG0001857	AMPFI_05151	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	AMPFI_25738	LYTVA_15118
OG0001859	AMPFI_00003	LYTVA_15306, LYTVA_24112
OG0001860	AMPFI_06272	LYTVA_22471
OG0001861	AMPFI_05546	LYTVA_25197
OG0001862	AMPFI_00240	LYTVA_25275
OG0001863	AMPFI_13121	LYTVA_00865
OG0001864	AMPFI_00388	LYTVA_05483
OG0001865	AMPFI_08697	LYTVA_01901, LYTVA_11377
OG0001866	AMPFI_13351	LYTVA_12972
OG0001867	AMPFI_05628	LYTVA_13864
OG0001868	AMPFI_14717	LYTVA_08383, LYTVA_20946
OG0001869	AMPFI_10638	LYTVA_29389
OG0001870	AMPFI_13982	LYTVA_21431
OG0001872	AMPFI_19147	LYTVA_13915
OG0001872	AMPFI_00865	LYTVA_10598
OG0001873	AMPFI_03890	LYTVA_12057, LYTVA_19029, LYTVA_27237
