Orthogroup	AMPFI_ok	ASTMX
OG0001632	AMPFI_15399	ASTMX09246, ASTMX19438, ASTMX01979
OG0001633	AMPFI_10105	ASTMX13757
OG0001634	AMPFI_21874	ASTMX20573, ASTMX09757
OG0001634	AMPFI_22894	ASTMX05822, ASTMX13820
OG0001635	AMPFI_19476	ASTMX10717, ASTMX01151, ASTMX11894
OG0001636	AMPFI_05825	ASTMX18724, ASTMX18727, ASTMX18726
OG0001637	AMPFI_14209	ASTMX17324
OG0001638	AMPFI_08503	ASTMX17085, ASTMX13300, ASTMX13301
OG0001639	AMPFI_08162	ASTMX05202, ASTMX20932, ASTMX02862
OG0001640	AMPFI_17177	ASTMX10782, ASTMX15950
OG0001641	AMPFI_08722	ASTMX17044, ASTMX12642, ASTMX21552
OG0001642	AMPFI_15628	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997
OG0001644	AMPFI_12516	ASTMX13408, ASTMX01826
OG0001645	AMPFI_06481	ASTMX19175, ASTMX03779, ASTMX10830, ASTMX00567, ASTMX00568, ASTMX10831, ASTMX03778
OG0001651	AMPFI_03860	ASTMX03971, ASTMX16462, ASTMX06653
OG0001652	AMPFI_03475	ASTMX09489
OG0001653	AMPFI_18635	ASTMX03023
OG0001654	AMPFI_05689	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	AMPFI_16010	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	AMPFI_09616	ASTMX10174
OG0001657	AMPFI_11506	ASTMX22284, ASTMX12850, ASTMX15429
OG0001658	AMPFI_21118	ASTMX06437, ASTMX01763
OG0001659	AMPFI_20084	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242
OG0001659	AMPFI_10173	ASTMX04833
OG0001660	AMPFI_15599	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914
OG0001661	AMPFI_03268, AMPFI_17995, AMPFI_16309	ASTMX14504
OG0001661	AMPFI_24993, AMPFI_21610	ASTMX12346
OG0001662	AMPFI_25752	ASTMX05842
OG0001662	AMPFI_08109	ASTMX03470, ASTMX17684, ASTMX18835
OG0001663	AMPFI_14386	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877
OG0001665	AMPFI_22180	ASTMX16406
OG0001665	AMPFI_12597	ASTMX15478
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	ASTMX00039
OG0001667	AMPFI_09938	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564
OG0001668	AMPFI_06781	ASTMX01187
OG0001668	AMPFI_25005	ASTMX08165
OG0001669	AMPFI_22930, AMPFI_17544	ASTMX19672, ASTMX06043, ASTMX01960, ASTMX03795
OG0001670	AMPFI_03662	ASTMX16010, ASTMX13698
OG0001671	AMPFI_16125, AMPFI_09893	ASTMX22730, ASTMX02090
OG0001672	AMPFI_19341	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	AMPFI_18848	ASTMX18919, ASTMX01248, ASTMX09514
OG0001673	AMPFI_05431	ASTMX10984
OG0001674	AMPFI_20075, AMPFI_01079	ASTMX22303, ASTMX21243, ASTMX12863
OG0001675	AMPFI_04125	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	AMPFI_10805	ASTMX18175
OG0001677	AMPFI_23211	ASTMX05947, ASTMX20317
OG0001680	AMPFI_18352	ASTMX10466
OG0001682	AMPFI_12014	ASTMX11437
OG0001683	AMPFI_22061	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001684	AMPFI_24253	ASTMX01855, ASTMX02369
OG0001685	AMPFI_05011	ASTMX11627, ASTMX01624
OG0001686	AMPFI_25112	ASTMX17655
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	ASTMX02771
OG0001688	AMPFI_10724	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	AMPFI_19247	ASTMX04446, ASTMX16343
OG0001690	AMPFI_20974, AMPFI_20761	ASTMX16868
OG0001691	AMPFI_08102	ASTMX01434
OG0001691	AMPFI_00359	ASTMX18308
OG0001692	AMPFI_02593	ASTMX22103, ASTMX18374, ASTMX11541
OG0001694	AMPFI_10870	ASTMX03047, ASTMX09475, ASTMX05517
OG0001703	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896	ASTMX02214
OG0001704	AMPFI_22958, AMPFI_17780	ASTMX09400
OG0001706	AMPFI_00734	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	ASTMX18307, ASTMX18306
OG0001708	AMPFI_10288, AMPFI_03554	ASTMX08054, ASTMX06200, ASTMX04674
OG0001709	AMPFI_24047	ASTMX04095
OG0001710	AMPFI_18639	ASTMX07220, ASTMX20214, ASTMX04024, ASTMX02128
OG0001711	AMPFI_23859, AMPFI_17093	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	AMPFI_01037, AMPFI_08833	ASTMX02736, ASTMX17679
OG0001713	AMPFI_07986	ASTMX17234
OG0001714	AMPFI_05879	ASTMX14531, ASTMX21207
OG0001714	AMPFI_12759	ASTMX02509, ASTMX10518
OG0001716	AMPFI_13866	ASTMX14251, ASTMX20968
OG0001717	AMPFI_12176	ASTMX23057
OG0001718	AMPFI_15984	ASTMX04823, ASTMX19689
OG0001720	AMPFI_01920	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	AMPFI_11273	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	AMPFI_21807	ASTMX11836
OG0001724	AMPFI_12909	ASTMX09937, ASTMX07584
OG0001726	AMPFI_23403	ASTMX20123, ASTMX05802
OG0001726	AMPFI_15123	ASTMX19585
OG0001727	AMPFI_09267	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	AMPFI_01049	ASTMX21307, ASTMX13636
OG0001728	AMPFI_00465	ASTMX21306
OG0001729	AMPFI_05820	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	AMPFI_09157	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	AMPFI_18090, AMPFI_24445	ASTMX15705, ASTMX21816, ASTMX03042
OG0001732	AMPFI_05707, AMPFI_19074	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	AMPFI_08124	ASTMX21900, ASTMX21495
OG0001734	AMPFI_02431	ASTMX02188
OG0001735	AMPFI_02680	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	AMPFI_04077	ASTMX02648
OG0001737	AMPFI_20661	ASTMX06149, ASTMX06428
OG0001738	AMPFI_08169	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	AMPFI_18533	ASTMX19266, ASTMX03558, ASTMX00354
OG0001740	AMPFI_08487	ASTMX01964, ASTMX16171
OG0001743	AMPFI_21237	ASTMX13429, ASTMX22574, ASTMX10367
OG0001746	AMPFI_09609	ASTMX09002, ASTMX01088, ASTMX02180
OG0001747	AMPFI_21460, AMPFI_03962	ASTMX00575, ASTMX06318, ASTMX11440
OG0001749	AMPFI_24575, AMPFI_18873	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	AMPFI_25042, AMPFI_24009	ASTMX17602
OG0001752	AMPFI_05645	ASTMX02858, ASTMX14298
OG0001755	AMPFI_19529	ASTMX00395
OG0001756	AMPFI_19308	ASTMX08584
OG0001756	AMPFI_09088	ASTMX13471
OG0001757	AMPFI_11105	ASTMX10237, ASTMX20720, ASTMX20721
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191	ASTMX09348, ASTMX05870
OG0001759	AMPFI_25203	ASTMX11643
OG0001760	AMPFI_13517	ASTMX12591
OG0001768	AMPFI_03119	ASTMX15150
OG0001768	AMPFI_14756, AMPFI_14757	ASTMX13645, ASTMX18653
OG0001769	AMPFI_17583	ASTMX01507
OG0001769	AMPFI_24487	ASTMX04557
OG0001770	AMPFI_16335	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001772	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430	ASTMX16531, ASTMX13929, ASTMX04857
OG0001774	AMPFI_10680	ASTMX06409
OG0001775	AMPFI_09788	ASTMX18173, ASTMX02453, ASTMX19386
OG0001778	AMPFI_14017, AMPFI_10692	ASTMX07028, ASTMX10049
OG0001780	AMPFI_07742	ASTMX11983
OG0001781	AMPFI_23560	ASTMX01449
OG0001781	AMPFI_08314	ASTMX19769
OG0001782	AMPFI_24297	ASTMX13624
OG0001782	AMPFI_12965	ASTMX12666
OG0001783	AMPFI_24257, AMPFI_01182	ASTMX21511, ASTMX11389
OG0001785	AMPFI_02986, AMPFI_16358	ASTMX00095
OG0001787	AMPFI_25681	ASTMX00153, ASTMX21186, ASTMX20336
OG0001788	AMPFI_09753	ASTMX19654, ASTMX18453
OG0001789	AMPFI_24598, AMPFI_14245	ASTMX04418, ASTMX03005
OG0001792	AMPFI_21133	ASTMX10365
OG0001792	AMPFI_07829	ASTMX18195
OG0001793	AMPFI_08492	ASTMX07514
OG0001793	AMPFI_17091	ASTMX02969
OG0001794	AMPFI_09033	ASTMX01096, ASTMX10295
OG0001796	AMPFI_24328, AMPFI_10392	ASTMX17625, ASTMX12736
OG0001798	AMPFI_13433, AMPFI_09922	ASTMX02451, ASTMX02132
OG0001800	AMPFI_11453	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001801	AMPFI_12578	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336
OG0001803	AMPFI_13781	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091
OG0001804	AMPFI_10708	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	AMPFI_11465	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	AMPFI_11361	ASTMX08329, ASTMX08542, ASTMX15921
OG0001807	AMPFI_13156	ASTMX04499, ASTMX10176
OG0001808	AMPFI_01463	ASTMX21694, ASTMX21696, ASTMX05491, ASTMX21695
OG0001809	AMPFI_15697	ASTMX16684
OG0001810	AMPFI_19617	ASTMX01884, ASTMX15033
OG0001812	AMPFI_00507, AMPFI_00810	ASTMX20333
OG0001814	AMPFI_09086	ASTMX21503
OG0001818	AMPFI_13689	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	AMPFI_01254	ASTMX10139, ASTMX08405
OG0001820	AMPFI_19349	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001822	AMPFI_12887	ASTMX17911, ASTMX05380
OG0001823	AMPFI_19202	ASTMX09025, ASTMX18854
OG0001824	AMPFI_18005	ASTMX16553
OG0001825	AMPFI_16509	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001827	AMPFI_12500	ASTMX10371
OG0001828	AMPFI_14487	ASTMX21055
OG0001829	AMPFI_21635, AMPFI_14667	ASTMX12419, ASTMX21618, ASTMX10904
OG0001830	AMPFI_00628	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	AMPFI_22534, AMPFI_24544	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	AMPFI_01169	ASTMX16776
OG0001832	AMPFI_13912	ASTMX06849, ASTMX17231
OG0001834	AMPFI_07413	ASTMX04164, ASTMX17094, ASTMX23044
OG0001835	AMPFI_23564	ASTMX00389
OG0001846	AMPFI_05493	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	AMPFI_19061	ASTMX12640
OG0001848	AMPFI_12829	ASTMX10450
OG0001849	AMPFI_09620	ASTMX05295
OG0001849	AMPFI_25919	ASTMX20398
OG0001851	AMPFI_25094	ASTMX20369, ASTMX20370, ASTMX19823
OG0001852	AMPFI_09915	ASTMX18646, ASTMX00935
OG0001853	AMPFI_25436	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024	ASTMX17734
OG0001856	AMPFI_19562	ASTMX19830, ASTMX04510, ASTMX19097
OG0001857	AMPFI_05151	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	AMPFI_25738	ASTMX05936
OG0001859	AMPFI_00003	ASTMX02530
OG0001861	AMPFI_05758, AMPFI_05546	ASTMX13536
OG0001861	AMPFI_02118	ASTMX07579, ASTMX01292
OG0001862	AMPFI_04345, AMPFI_00240	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	AMPFI_13121	ASTMX08020
OG0001863	AMPFI_08387	ASTMX09136
OG0001864	AMPFI_00388	ASTMX14124, ASTMX05208, ASTMX06684
OG0001865	AMPFI_08697	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247
OG0001867	AMPFI_05628	ASTMX16400, ASTMX16454
OG0001868	AMPFI_14717	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650
OG0001869	AMPFI_10638	ASTMX04790
OG0001870	AMPFI_13982	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001873	AMPFI_03890	ASTMX13537
OG0001874	AMPFI_11538	ASTMX19496
OG0001875	AMPFI_04167	ASTMX04145
OG0001875	AMPFI_06025	ASTMX19333
OG0001876	AMPFI_19823	ASTMX17533, ASTMX07597
OG0001878	AMPFI_00022	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903
OG0001879	AMPFI_09991	ASTMX12971
OG0001879	AMPFI_07049	ASTMX07742, ASTMX20887
OG0001881	AMPFI_23664	ASTMX14379, ASTMX16204, ASTMX00702
OG0001882	AMPFI_16163	ASTMX10217, ASTMX21215, ASTMX00491
OG0001883	AMPFI_12079	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343
OG0001886	AMPFI_21596	ASTMX11188, ASTMX19864
OG0001888	AMPFI_13172	ASTMX15480, ASTMX17356, ASTMX11277
OG0001889	AMPFI_19720, AMPFI_19857	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	AMPFI_12534	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001893	AMPFI_19478	ASTMX19770, ASTMX19643
OG0001894	AMPFI_23829	ASTMX07802, ASTMX07302, ASTMX12290
OG0001895	AMPFI_06234	ASTMX17836, ASTMX21328, ASTMX21293
OG0001896	AMPFI_00391	ASTMX08974, ASTMX03319, ASTMX03853
OG0001897	AMPFI_11385	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	AMPFI_14699	ASTMX04690, ASTMX15105
OG0001900	AMPFI_06753	ASTMX17301
OG0001901	AMPFI_16364	ASTMX11240, ASTMX22217
OG0001903	AMPFI_22480	ASTMX04440, ASTMX02517
OG0001913	AMPFI_20028	ASTMX20767, ASTMX02135, ASTMX20390
OG0001914	AMPFI_23834, AMPFI_23742	ASTMX19238
OG0001915	AMPFI_24256	ASTMX06154, ASTMX20145
OG0001916	AMPFI_05143	ASTMX05801
OG0001916	AMPFI_00220	ASTMX16187
OG0001917	AMPFI_25940	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	AMPFI_18720	ASTMX14770
OG0001918	AMPFI_24620	ASTMX10418
OG0001919	AMPFI_00805, AMPFI_03044	ASTMX10083
OG0001919	AMPFI_20817	ASTMX02747
OG0001920	AMPFI_08261	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	AMPFI_05606	ASTMX11549, ASTMX15481
OG0001925	AMPFI_11073, AMPFI_16226	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	AMPFI_12255	ASTMX02370
OG0001927	AMPFI_08028	ASTMX22361
OG0001928	AMPFI_03201	ASTMX11034
OG0001929	AMPFI_03571	ASTMX00163
OG0001930	AMPFI_11064	ASTMX00407
OG0001932	AMPFI_22509	ASTMX08414, ASTMX03192, ASTMX04190
OG0001933	AMPFI_06742	ASTMX00429
OG0001934	AMPFI_10308	ASTMX13174
OG0001935	AMPFI_16321	ASTMX11590
OG0001935	AMPFI_05252	ASTMX11916
OG0001936	AMPFI_09706	ASTMX01178
OG0001936	AMPFI_20180	ASTMX10556
OG0001937	AMPFI_25708	ASTMX00171
OG0001938	AMPFI_24340	ASTMX18132
OG0001939	AMPFI_25514	ASTMX19952, ASTMX00403
OG0001940	AMPFI_23874	ASTMX17596
OG0001941	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	ASTMX00477, ASTMX00476, ASTMX10134
OG0001943	AMPFI_17954	ASTMX17179, ASTMX00958
OG0001944	AMPFI_11227	ASTMX02482, ASTMX10544
OG0001945	AMPFI_00770	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	AMPFI_08294	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001947	AMPFI_19758	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626
OG0001948	AMPFI_02982	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543
OG0001949	AMPFI_14432	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307
OG0001953	AMPFI_16409	ASTMX17339, ASTMX11073, ASTMX17815
OG0001956	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056	ASTMX07766
OG0001957	AMPFI_20892	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756
OG0001958	AMPFI_00496	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111
OG0001960	AMPFI_16239	ASTMX19753, ASTMX21587
OG0001961	AMPFI_18694	ASTMX01985, ASTMX00433, ASTMX05535
OG0001963	AMPFI_06610	ASTMX19201, ASTMX06233, ASTMX10086
OG0001964	AMPFI_15416	ASTMX18977, ASTMX19220
OG0001966	AMPFI_23585, AMPFI_04379	ASTMX14196, ASTMX08275
OG0001967	AMPFI_04619	ASTMX05487
OG0001968	AMPFI_03626	ASTMX01530
OG0001968	AMPFI_02828	ASTMX09462
OG0001969	AMPFI_20288	ASTMX10572, ASTMX16678, ASTMX02918
OG0001971	AMPFI_13714	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407
OG0001972	AMPFI_15172	ASTMX16670, ASTMX02119
OG0001974	AMPFI_21573	ASTMX21581
OG0001985	AMPFI_00548	ASTMX05944, ASTMX20318, ASTMX20204
OG0001986	AMPFI_06341	ASTMX02381
OG0001987	AMPFI_15909	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595
OG0001988	AMPFI_17891	ASTMX13581, ASTMX09059
OG0001989	AMPFI_13109	ASTMX03043, ASTMX19847
OG0001990	AMPFI_22626, AMPFI_02181	ASTMX06695
OG0001992	AMPFI_09449	ASTMX04244, ASTMX09494
OG0001994	AMPFI_17060	ASTMX13184, ASTMX03001, ASTMX02331
OG0001996	AMPFI_15289	ASTMX08485
OG0001998	AMPFI_11941	ASTMX15724, ASTMX01470
OG0002000	AMPFI_12151	ASTMX14056, ASTMX08846
OG0002001	AMPFI_02709	ASTMX01040
OG0002002	AMPFI_00081	ASTMX07891, ASTMX09191, ASTMX03021
OG0002003	AMPFI_24835	ASTMX12936, ASTMX02322, ASTMX09501
OG0002005	AMPFI_08128	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417
OG0002006	AMPFI_06516	ASTMX10173, ASTMX04500
OG0002007	AMPFI_11296	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077
OG0002008	AMPFI_06546	ASTMX21371, ASTMX21150
OG0002009	AMPFI_08474, AMPFI_11951	ASTMX17629
OG0002009	AMPFI_13652	ASTMX16191
OG0002011	AMPFI_05538	ASTMX00517, ASTMX17175
OG0002012	AMPFI_22305	ASTMX21641
OG0002013	AMPFI_00191, AMPFI_10559, AMPFI_10560	ASTMX05656, ASTMX18118
OG0002014	AMPFI_21176, AMPFI_02559	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940
OG0002015	AMPFI_07020	ASTMX21197
OG0002016	AMPFI_07033	ASTMX06954, ASTMX13089
OG0002017	AMPFI_20559	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859
OG0002018	AMPFI_23650	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911
OG0002019	AMPFI_11037	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262
OG0002020	AMPFI_07498	ASTMX09967, ASTMX07803, ASTMX07643, ASTMX11910
OG0002023	AMPFI_10310, AMPFI_25831	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808
OG0002024	AMPFI_12404	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340
OG0002025	AMPFI_05377	ASTMX21209
OG0002026	AMPFI_00510, AMPFI_07639	ASTMX08004, ASTMX05432
OG0002027	AMPFI_12845	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186
OG0002028	AMPFI_05317	ASTMX10542
OG0002029	AMPFI_14294	ASTMX07856, ASTMX13315
OG0002030	AMPFI_02627	ASTMX06466, ASTMX05489, ASTMX22119, ASTMX02054, ASTMX07809, ASTMX08607
OG0002031	AMPFI_08223	ASTMX19732, ASTMX01811
OG0002032	AMPFI_07992	ASTMX17188
OG0002035	AMPFI_01549	ASTMX02430, ASTMX15049, ASTMX11554, ASTMX05921, ASTMX13445
OG0002036	AMPFI_17675	ASTMX10687, ASTMX02312
OG0002039	AMPFI_17657	ASTMX17892, ASTMX02504, ASTMX03784
OG0002039	AMPFI_03294, AMPFI_21177	ASTMX00675
OG0002042	AMPFI_06985	ASTMX12108, ASTMX12109
OG0002043	AMPFI_11574	ASTMX04301, ASTMX15262
OG0002044	AMPFI_12742, AMPFI_20577	ASTMX00756, ASTMX06376
OG0002057	AMPFI_07261, AMPFI_19509	ASTMX15623
OG0002059	AMPFI_12396	ASTMX16881, ASTMX08569, ASTMX16470
OG0002060	AMPFI_08802	ASTMX08513, ASTMX01579
OG0002061	AMPFI_12327	ASTMX19773
OG0002062	AMPFI_20199	ASTMX13242, ASTMX19992, ASTMX02071
OG0002063	AMPFI_24725	ASTMX14592
OG0002063	AMPFI_08059	ASTMX08215
OG0002064	AMPFI_02057	ASTMX10932
OG0002064	AMPFI_04113	ASTMX03886, ASTMX09499
OG0002066	AMPFI_11746	ASTMX03814, ASTMX00825, ASTMX11956, ASTMX16358
OG0002067	AMPFI_16394	ASTMX12928
OG0002068	AMPFI_21310	ASTMX12273, ASTMX16517
OG0002069	AMPFI_18734	ASTMX05370, ASTMX06681, ASTMX06821
OG0002070	AMPFI_23708	ASTMX22337, ASTMX21570, ASTMX14581, ASTMX14242
OG0002072	AMPFI_20520	ASTMX10209, ASTMX19480
OG0002072	AMPFI_22281	ASTMX03590
OG0002073	AMPFI_25365	ASTMX18638
OG0002074	AMPFI_01458	ASTMX02153
OG0002076	AMPFI_24244	ASTMX09409, ASTMX19822, ASTMX20304
OG0002077	AMPFI_10995	ASTMX09597
OG0002078	AMPFI_16293	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693
OG0002080	AMPFI_00131, AMPFI_15363	ASTMX03462
OG0002081	AMPFI_16238	ASTMX07542
OG0002085	AMPFI_25343	ASTMX09374, ASTMX11810, ASTMX20238, ASTMX04550
OG0002086	AMPFI_18372	ASTMX21563
OG0002086	AMPFI_07571	ASTMX07923, ASTMX07922, ASTMX21562
OG0002087	AMPFI_07836	ASTMX16781
OG0002088	AMPFI_07147	ASTMX00334
OG0002088	AMPFI_24909	ASTMX07348
OG0002090	AMPFI_10383	ASTMX16025
OG0002091	AMPFI_11243	ASTMX17083, ASTMX11725, ASTMX21693
OG0002093	AMPFI_22177	ASTMX15922
OG0002094	AMPFI_06144	ASTMX16837
OG0002096	AMPFI_21126	ASTMX10720, ASTMX17001
OG0002097	AMPFI_09945	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933
OG0002099	AMPFI_19251	ASTMX07474
OG0002099	AMPFI_11854	ASTMX07475
OG0002102	AMPFI_10163	ASTMX08771, ASTMX03132, ASTMX03918, ASTMX08042, ASTMX22350
OG0002103	AMPFI_02167	ASTMX03950, ASTMX04643
OG0002104	AMPFI_09366, AMPFI_09367	ASTMX05475, ASTMX01651, ASTMX03534
OG0002105	AMPFI_11643	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666
OG0002106	AMPFI_23682	ASTMX08724
OG0002107	AMPFI_02795	ASTMX19945
OG0002108	AMPFI_14729	ASTMX07612, ASTMX01236
OG0002109	AMPFI_02035	ASTMX05915, ASTMX09032
OG0002110	AMPFI_17016	ASTMX08247, ASTMX08246, ASTMX08245, ASTMX07096
OG0002124	AMPFI_11396, AMPFI_17930	ASTMX14518
OG0002125	AMPFI_14988	ASTMX04029
OG0002125	AMPFI_19443, AMPFI_19550	ASTMX02181
OG0002127	AMPFI_02742, AMPFI_09138	ASTMX08755, ASTMX03139
OG0002128	AMPFI_00023	ASTMX10534, ASTMX04518
OG0002129	AMPFI_19463	ASTMX02262, ASTMX09089, ASTMX08266
OG0002130	AMPFI_23788	ASTMX08156
OG0002131	AMPFI_11577	ASTMX11268, ASTMX11269, ASTMX11344
OG0002134	AMPFI_05803	ASTMX02557, ASTMX21719, ASTMX00879
OG0002135	AMPFI_21688	ASTMX09828, ASTMX01206
OG0002136	AMPFI_16117	ASTMX21780, ASTMX04714, ASTMX01514
OG0002137	AMPFI_24466	ASTMX02787
OG0002138	AMPFI_24662	ASTMX02006
OG0002139	AMPFI_09567	ASTMX21646, ASTMX11143, ASTMX09490
OG0002140	AMPFI_07045	ASTMX11031, ASTMX06147
OG0002141	AMPFI_23374, AMPFI_22738	ASTMX20185
OG0002141	AMPFI_24291	ASTMX00108
OG0002142	AMPFI_05160	ASTMX02159, ASTMX14719, ASTMX02414
OG0002144	AMPFI_05043	ASTMX17084, ASTMX17508, ASTMX19379
OG0002145	AMPFI_10121	ASTMX07271
OG0002146	AMPFI_05844	ASTMX03073, ASTMX07185
OG0002147	AMPFI_03644, AMPFI_12841	ASTMX06786
OG0002148	AMPFI_23168	ASTMX15638
OG0002148	AMPFI_13637	ASTMX01497
OG0002149	AMPFI_04102	ASTMX17049, ASTMX20915, ASTMX06455
OG0002151	AMPFI_09038	ASTMX04874, ASTMX21404
OG0002152	AMPFI_09776	ASTMX15710
OG0002154	AMPFI_08694	ASTMX18957, ASTMX00276, ASTMX04652, ASTMX15664, ASTMX08586, ASTMX06594
OG0002155	AMPFI_11503	ASTMX09367
OG0002155	AMPFI_20890	ASTMX09413
OG0002157	AMPFI_16160	ASTMX04963
OG0002158	AMPFI_18914	ASTMX12621
OG0002159	AMPFI_24442	ASTMX00345
OG0002160	AMPFI_14776	ASTMX06371
OG0002161	AMPFI_11380, AMPFI_19022	ASTMX15593, ASTMX18564, ASTMX17807, ASTMX13596
OG0002162	AMPFI_21129	ASTMX04002, ASTMX06459, ASTMX03314, ASTMX17199
OG0002165	AMPFI_09337	ASTMX00308, ASTMX00309
OG0002166	AMPFI_10950	ASTMX09990, ASTMX05068, ASTMX03530
OG0002167	AMPFI_05378	ASTMX05994, ASTMX18858, ASTMX16740, ASTMX04705, ASTMX10553
OG0002168	AMPFI_24771	ASTMX12023
OG0002168	AMPFI_10928	ASTMX02930
OG0002169	AMPFI_21144	ASTMX05633, ASTMX10425
OG0002170	AMPFI_23281	ASTMX08212
OG0002170	AMPFI_07669	ASTMX10098
OG0002171	AMPFI_09465	ASTMX17441, ASTMX17115
OG0002172	AMPFI_10541	ASTMX15881
