Orthogroup	AMPFI_ok	XENTR
OG0001568	AMPFI_05220	XENTR05615
OG0001569	AMPFI_09953	XENTR02711, XENTR00703, XENTR00702
OG0001570	AMPFI_12059	XENTR05431
OG0001571	AMPFI_18530	XENTR14473
OG0001572	AMPFI_12157	XENTR14408
OG0001572	AMPFI_15021	XENTR03742
OG0001573	AMPFI_05942	XENTR03987, XENTR08694
OG0001574	AMPFI_09279	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001575	AMPFI_15706	XENTR14038, XENTR14037
OG0001576	AMPFI_16525	XENTR15048, XENTR13227
OG0001578	AMPFI_11954	XENTR01969, XENTR09544
OG0001580	AMPFI_13898	XENTR13327, XENTR07267
OG0001581	AMPFI_14541, AMPFI_22362	XENTR07619, XENTR15249
OG0001582	AMPFI_01796, AMPFI_13928	XENTR07708, XENTR17762, XENTR01173
OG0001583	AMPFI_20716	XENTR11561, XENTR14641
OG0001584	AMPFI_22734	XENTR09628, XENTR09629
OG0001588	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929	XENTR06850
OG0001589	AMPFI_11604	XENTR11338
OG0001590	AMPFI_24468	XENTR10428
OG0001592	AMPFI_20340, AMPFI_22753	XENTR11244, XENTR11243
OG0001593	AMPFI_15712	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433
OG0001594	AMPFI_18261, AMPFI_11597	XENTR11402
OG0001596	AMPFI_14311, AMPFI_21924	XENTR18374, XENTR16155
OG0001596	AMPFI_21524	XENTR06371
OG0001597	AMPFI_13604	XENTR05372
OG0001597	AMPFI_12341	XENTR10161
OG0001599	AMPFI_03121	XENTR07390, XENTR07367
OG0001600	AMPFI_10540	XENTR16112, XENTR13590, XENTR11793
OG0001604	AMPFI_04179	XENTR11091
OG0001604	AMPFI_13911	XENTR13341
OG0001605	AMPFI_24911, AMPFI_18083	XENTR04606
OG0001606	AMPFI_03478	XENTR10494
OG0001608	AMPFI_07127	XENTR00220, XENTR05052
OG0001609	AMPFI_10765	XENTR06189
OG0001609	AMPFI_06902	XENTR11285
OG0001610	AMPFI_05189	XENTR16107, XENTR10867, XENTR00221
OG0001611	AMPFI_12536	XENTR13532, XENTR13440, XENTR02083
OG0001612	AMPFI_24849	XENTR11391
OG0001614	AMPFI_14043	XENTR03364
OG0001614	AMPFI_09076	XENTR09810
OG0001617	AMPFI_25615	XENTR11229, XENTR17736, XENTR07959
OG0001620	AMPFI_12324	XENTR12935, XENTR17480, XENTR03941
OG0001621	AMPFI_09527	XENTR01806, XENTR05633
OG0001622	AMPFI_23787	XENTR13104, XENTR02280
OG0001624	AMPFI_12384	XENTR12858, XENTR07807
OG0001627	AMPFI_13242	XENTR11789
OG0001627	AMPFI_22299	XENTR13175, XENTR07907
OG0001628	AMPFI_14676	XENTR01654
OG0001630	AMPFI_09150	XENTR10092, XENTR10093, XENTR11323, XENTR18767
OG0001632	AMPFI_15399	XENTR02813, XENTR01250, XENTR01348
OG0001634	AMPFI_21874	XENTR15612
OG0001634	AMPFI_22894	XENTR11998
OG0001635	AMPFI_19476	XENTR14373
OG0001636	AMPFI_05825	XENTR00472
OG0001637	AMPFI_14209	XENTR07980
OG0001638	AMPFI_08503	XENTR17765, XENTR01518
OG0001639	AMPFI_08162	XENTR05276, XENTR13285, XENTR13286
OG0001640	AMPFI_17177	XENTR11286
OG0001641	AMPFI_08722	XENTR14307
OG0001642	AMPFI_15628	XENTR09499, XENTR14534, XENTR14535
OG0001644	AMPFI_12516	XENTR02166
OG0001645	AMPFI_06481	XENTR12345, XENTR12346, XENTR17188, XENTR03387
OG0001651	AMPFI_03860	XENTR14299, XENTR16608
OG0001652	AMPFI_03475	XENTR13535
OG0001653	AMPFI_18635	XENTR11019
OG0001654	AMPFI_05689	XENTR09616, XENTR17243, XENTR09614
OG0001655	AMPFI_16010	XENTR03302, XENTR02328, XENTR08790, XENTR08791
OG0001657	AMPFI_11506	XENTR00532, XENTR17851
OG0001658	AMPFI_21118	XENTR12967
OG0001659	AMPFI_20084	XENTR05457, XENTR00169
OG0001659	AMPFI_10173	XENTR00170
OG0001660	AMPFI_15599	XENTR13183, XENTR03454, XENTR14380
OG0001661	AMPFI_03268, AMPFI_17995, AMPFI_16309	XENTR10294
OG0001661	AMPFI_24993, AMPFI_21610	XENTR10421
OG0001662	AMPFI_25752	XENTR08476
OG0001662	AMPFI_08109	XENTR03671, XENTR14025
OG0001663	AMPFI_14386	XENTR16289, XENTR18540, XENTR18541
OG0001665	AMPFI_22180	XENTR01674
OG0001665	AMPFI_12597	XENTR10394
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	XENTR09349
OG0001667	AMPFI_09938	XENTR12439, XENTR07091
OG0001668	AMPFI_06781	XENTR00151
OG0001669	AMPFI_22930, AMPFI_17544	XENTR13897, XENTR13898, XENTR12725
OG0001670	AMPFI_03662	XENTR06115, XENTR06114
OG0001670	AMPFI_00129	XENTR00297
OG0001671	AMPFI_16125, AMPFI_09893	XENTR08372
OG0001672	AMPFI_19341	XENTR03686, XENTR05392, XENTR14798
OG0001673	AMPFI_18848	XENTR02411
OG0001674	AMPFI_20075, AMPFI_01079	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	AMPFI_04125	XENTR05024, XENTR15538
OG0001676	AMPFI_10805	XENTR08096
OG0001677	AMPFI_23211	XENTR06345
OG0001680	AMPFI_18352	XENTR09484, XENTR09485
OG0001682	AMPFI_17672, AMPFI_18771	XENTR12019
OG0001682	AMPFI_12014	XENTR18099
OG0001683	AMPFI_22061	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001684	AMPFI_24253	XENTR12235, XENTR00429
OG0001685	AMPFI_05011	XENTR03486, XENTR03485
OG0001686	AMPFI_25112	XENTR03714
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	XENTR07300
OG0001688	AMPFI_10724	XENTR12165, XENTR12164, XENTR17332
OG0001689	AMPFI_19247	XENTR06536, XENTR01151, XENTR01152
OG0001690	AMPFI_20974, AMPFI_20761	XENTR07789
OG0001691	AMPFI_08102	XENTR19286
OG0001691	AMPFI_00359	XENTR00789, XENTR14685
OG0001692	AMPFI_02593	XENTR00015, XENTR05878, XENTR04738
OG0001693	AMPFI_08682	XENTR12044
OG0001694	AMPFI_10870	XENTR06610, XENTR07039
OG0001695	AMPFI_18897	XENTR18123, XENTR17708, XENTR18418
OG0001703	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896	XENTR02667
OG0001704	AMPFI_22958, AMPFI_17780	XENTR03806, XENTR03805
OG0001706	AMPFI_00734	XENTR05262, XENTR06974, XENTR05263
OG0001707	AMPFI_01640, AMPFI_02566, AMPFI_19827, AMPFI_04732	XENTR18222, XENTR18221, XENTR18924
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	XENTR04513
OG0001709	AMPFI_24047	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001710	AMPFI_18639	XENTR16784, XENTR13163, XENTR16154
OG0001711	AMPFI_23859, AMPFI_17093	XENTR06620, XENTR13096
OG0001712	AMPFI_01037, AMPFI_08833	XENTR05564, XENTR02704
OG0001713	AMPFI_07986	XENTR06081
OG0001714	AMPFI_05879	XENTR03907
OG0001714	AMPFI_12759	XENTR16567
OG0001716	AMPFI_13866	XENTR15426
OG0001720	AMPFI_01920	XENTR17421, XENTR17422, XENTR01149
OG0001721	AMPFI_11273	XENTR13555, XENTR07868, XENTR08455
OG0001724	AMPFI_12909	XENTR07871
OG0001726	AMPFI_23403	XENTR10952
OG0001726	AMPFI_15123	XENTR11726
OG0001727	AMPFI_09267	XENTR02406, XENTR00200, XENTR00201
OG0001728	AMPFI_01049	XENTR08116, XENTR00572
OG0001729	AMPFI_05820	XENTR02877, XENTR02809
OG0001730	AMPFI_09157	XENTR00053, XENTR16791
OG0001731	AMPFI_18090, AMPFI_24445	XENTR15747
OG0001732	AMPFI_05707, AMPFI_19074	XENTR09057, XENTR03190
OG0001733	AMPFI_08124	XENTR07919
OG0001734	AMPFI_02431	XENTR17630
OG0001734	AMPFI_02529	XENTR17863, XENTR17864, XENTR17631
OG0001735	AMPFI_02680	XENTR05402, XENTR16930
OG0001736	AMPFI_04077	XENTR10208, XENTR16350
OG0001737	AMPFI_20661	XENTR19032
OG0001738	AMPFI_08169	XENTR14124, XENTR16771
OG0001739	AMPFI_18533	XENTR13668, XENTR18284
OG0001740	AMPFI_08487	XENTR17497, XENTR16779
OG0001743	AMPFI_21237	XENTR07739
OG0001744	AMPFI_00412	XENTR01893
OG0001746	AMPFI_09609	XENTR17012
OG0001747	AMPFI_21460, AMPFI_03962	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001749	AMPFI_24575, AMPFI_18873	XENTR08701, XENTR03971, XENTR14372
OG0001752	AMPFI_05645	XENTR05862, XENTR05863, XENTR10279
OG0001755	AMPFI_19529	XENTR09873
OG0001756	AMPFI_19308	XENTR08856
OG0001756	AMPFI_09088	XENTR02230
OG0001757	AMPFI_11105	XENTR14855, XENTR13413
OG0001759	AMPFI_25203	XENTR14143
OG0001760	AMPFI_13517	XENTR10103
OG0001768	AMPFI_03119	XENTR02663
OG0001768	AMPFI_14756, AMPFI_14757	XENTR00583
OG0001769	AMPFI_17583	XENTR12819
OG0001769	AMPFI_24487	XENTR13309
OG0001770	AMPFI_16335	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430	XENTR14857, XENTR14769, XENTR13408
OG0001774	AMPFI_10680	XENTR10461
OG0001775	AMPFI_09788	XENTR08314, XENTR15724
OG0001778	AMPFI_14017, AMPFI_10692	XENTR16949, XENTR16948
OG0001780	AMPFI_07742	XENTR00800
OG0001781	AMPFI_23560	XENTR01701
OG0001781	AMPFI_08314	XENTR12943
OG0001782	AMPFI_24297	XENTR03438
OG0001782	AMPFI_12965	XENTR07561
OG0001783	AMPFI_24257, AMPFI_01182	XENTR01760, XENTR09127
OG0001785	AMPFI_02986, AMPFI_16358	XENTR09347
OG0001787	AMPFI_25681	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	AMPFI_09753	XENTR05179
OG0001789	AMPFI_24598, AMPFI_14245	XENTR01158, XENTR11105
OG0001792	AMPFI_21133	XENTR07735
OG0001792	AMPFI_07829	XENTR11934, XENTR11933
OG0001793	AMPFI_17091	XENTR10072
OG0001794	AMPFI_09033	XENTR10714
OG0001796	AMPFI_24328, AMPFI_10392	XENTR03008, XENTR09342
OG0001798	AMPFI_13433, AMPFI_09922	XENTR16775, XENTR10051
OG0001800	AMPFI_11453	XENTR11113, XENTR10796
OG0001801	AMPFI_12578	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	AMPFI_15094, AMPFI_17886	XENTR18670
OG0001803	AMPFI_13781	XENTR06469, XENTR14813, XENTR04331
OG0001804	AMPFI_10708	XENTR12189, XENTR00869
OG0001805	AMPFI_11465	XENTR07066, XENTR17499
OG0001806	AMPFI_11361	XENTR00733, XENTR02566, XENTR02565
OG0001807	AMPFI_13156	XENTR12261
OG0001808	AMPFI_01463	XENTR15385, XENTR00368
OG0001809	AMPFI_15697	XENTR00099
OG0001810	AMPFI_19617	XENTR11814
OG0001812	AMPFI_01183, AMPFI_00507, AMPFI_00810	XENTR13693
OG0001814	AMPFI_09086	XENTR12256, XENTR09203
OG0001816	AMPFI_15030	XENTR04741
OG0001818	AMPFI_13689	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	AMPFI_01254	XENTR03393, XENTR03154
OG0001820	AMPFI_19349	XENTR11735, XENTR11739, XENTR08919
OG0001822	AMPFI_12887	XENTR17740
OG0001823	AMPFI_19202	XENTR01462, XENTR05709
OG0001824	AMPFI_18005	XENTR12094
OG0001825	AMPFI_16509	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001827	AMPFI_12500	XENTR06795
OG0001828	AMPFI_14487	XENTR16952
OG0001829	AMPFI_21635, AMPFI_14667	XENTR00483, XENTR14302
OG0001830	AMPFI_00628	XENTR04509, XENTR16727
OG0001831	AMPFI_22534, AMPFI_24544	XENTR18275, XENTR17969
OG0001832	AMPFI_01169	XENTR16823
OG0001832	AMPFI_13912	XENTR01410
OG0001834	AMPFI_07413	XENTR08408, XENTR02906
OG0001835	AMPFI_23564	XENTR09853
OG0001846	AMPFI_05493	XENTR18639, XENTR07601
OG0001848	AMPFI_19061	XENTR14304
OG0001848	AMPFI_12829	XENTR15790
OG0001849	AMPFI_09620	XENTR05212
OG0001849	AMPFI_25919	XENTR05214, XENTR06882
OG0001851	AMPFI_25094	XENTR10410
OG0001852	AMPFI_09915	XENTR14319, XENTR08373
OG0001854	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024	XENTR07106, XENTR07105
OG0001855	AMPFI_09460	XENTR04793
OG0001856	AMPFI_19562	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	AMPFI_05151	XENTR18087, XENTR13066
OG0001858	AMPFI_25738	XENTR01943
OG0001859	AMPFI_00003	XENTR08444
OG0001861	AMPFI_05758, AMPFI_05546	XENTR07625
OG0001861	AMPFI_02118	XENTR05532
OG0001862	AMPFI_04345, AMPFI_00240	XENTR05039, XENTR12303, XENTR03115
OG0001863	AMPFI_13121	XENTR01885
OG0001864	AMPFI_00388	XENTR04517, XENTR13336
OG0001865	AMPFI_08697	XENTR06410, XENTR04372
OG0001867	AMPFI_05628	XENTR18201
OG0001868	AMPFI_14717	XENTR12422
OG0001869	AMPFI_10638	XENTR12915
OG0001870	AMPFI_13982	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001872	AMPFI_20670	XENTR13643
OG0001873	AMPFI_03890	XENTR11870
OG0001874	AMPFI_11538	XENTR08894
OG0001875	AMPFI_04167	XENTR05396
OG0001875	AMPFI_06025	XENTR05593
OG0001876	AMPFI_19823	XENTR06060
OG0001878	AMPFI_00022	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	AMPFI_09991	XENTR12513
OG0001881	AMPFI_23664	XENTR16627, XENTR17045, XENTR12268
OG0001882	AMPFI_16163	XENTR06860, XENTR06863, XENTR05412
OG0001883	AMPFI_12079	XENTR04807, XENTR13720
OG0001886	AMPFI_21596	XENTR06797, XENTR15392
OG0001888	AMPFI_13172	XENTR17512, XENTR15191
OG0001889	AMPFI_19720, AMPFI_19857	XENTR13126, XENTR01850
OG0001890	AMPFI_12534	XENTR14057, XENTR07419, XENTR17098
OG0001893	AMPFI_19478	XENTR15523
OG0001894	AMPFI_23829	XENTR15449, XENTR08653
OG0001895	AMPFI_06234	XENTR16129
OG0001896	AMPFI_00391	XENTR06164, XENTR03942
OG0001897	AMPFI_11385	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	AMPFI_19357, AMPFI_23331	XENTR15118
OG0001899	AMPFI_14699	XENTR14578, XENTR09469
OG0001900	AMPFI_06753	XENTR02100
OG0001901	AMPFI_16364	XENTR18345
OG0001903	AMPFI_22480	XENTR07494
OG0001913	AMPFI_20028	XENTR06742, XENTR01451
OG0001914	AMPFI_23834, AMPFI_23742	XENTR06764
OG0001915	AMPFI_24256	XENTR06298
OG0001916	AMPFI_05143	XENTR10953
OG0001916	AMPFI_00220	XENTR12336
OG0001917	AMPFI_25940	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	AMPFI_18720	XENTR16543
OG0001918	AMPFI_24620	XENTR04216
OG0001919	AMPFI_20817	XENTR09434
OG0001920	AMPFI_08261	XENTR11529, XENTR17510, XENTR17509, XENTR00354
OG0001923	AMPFI_05606	XENTR13216
OG0001925	AMPFI_11073, AMPFI_16226	XENTR17884, XENTR03374, XENTR12899
OG0001926	AMPFI_12255	XENTR00430
OG0001927	AMPFI_08028	XENTR04644
OG0001928	AMPFI_03201	XENTR07469
OG0001930	AMPFI_11064	XENTR01448
OG0001932	AMPFI_22509	XENTR09901, XENTR15132
OG0001933	AMPFI_06742	XENTR06647
OG0001934	AMPFI_10308	XENTR05609
OG0001935	AMPFI_16321	XENTR00153
OG0001935	AMPFI_05252	XENTR08647
OG0001936	AMPFI_09706	XENTR08632
OG0001936	AMPFI_20180	XENTR04317
OG0001937	AMPFI_25708	XENTR17859
OG0001939	AMPFI_25514	XENTR02477, XENTR10993
OG0001940	AMPFI_23874	XENTR14019
OG0001941	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719	XENTR10384, XENTR17146
OG0001943	AMPFI_17954	XENTR10899
OG0001944	AMPFI_11227	XENTR13879, XENTR13878
OG0001945	AMPFI_00770	XENTR03955, XENTR07870
OG0001946	AMPFI_08294	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	AMPFI_19758	XENTR07021, XENTR02357
OG0001948	AMPFI_02982	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	AMPFI_14432	XENTR01148, XENTR11100
OG0001953	AMPFI_16409	XENTR09118, XENTR10393
OG0001956	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056	XENTR05066
OG0001956	AMPFI_03829	XENTR08133
OG0001957	AMPFI_20892	XENTR11349, XENTR12903, XENTR01129
OG0001958	AMPFI_00496	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001961	AMPFI_18694	XENTR01355, XENTR01247
OG0001963	AMPFI_06610	XENTR17226, XENTR11249, XENTR07153
OG0001964	AMPFI_15416	XENTR10264
OG0001966	AMPFI_23585, AMPFI_04379	XENTR15870, XENTR04015
OG0001967	AMPFI_04619	XENTR00364
OG0001968	AMPFI_03626	XENTR14913
OG0001968	AMPFI_02828	XENTR16410
OG0001969	AMPFI_20288	XENTR08255, XENTR15375
OG0001971	AMPFI_13714	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	AMPFI_15172	XENTR12033
OG0001974	AMPFI_21573	XENTR09807
OG0001985	AMPFI_00548	XENTR06332, XENTR03530
OG0001986	AMPFI_06341	XENTR01297
OG0001987	AMPFI_15909	XENTR04550, XENTR14677
OG0001988	AMPFI_17891	XENTR11854
OG0001989	AMPFI_13109	XENTR14006, XENTR12273
OG0001990	AMPFI_22626, AMPFI_02181	XENTR12970
OG0001992	AMPFI_09449	XENTR05527, XENTR15316
OG0001993	AMPFI_02374	XENTR06886
OG0001994	AMPFI_17060	XENTR10934, XENTR08885
OG0001996	AMPFI_15289	XENTR11695
OG0001998	AMPFI_11941	XENTR16338, XENTR14682
OG0002000	AMPFI_12151	XENTR12364
OG0002001	AMPFI_02709	XENTR12894
OG0002002	AMPFI_00081	XENTR06108, XENTR09713
OG0002003	AMPFI_24835	XENTR14361, XENTR02394
OG0002004	AMPFI_21797	XENTR18683
OG0002005	AMPFI_08128	XENTR02807, XENTR08268, XENTR01964
OG0002006	AMPFI_06516	XENTR12258, XENTR12259
OG0002007	AMPFI_11296	XENTR04883, XENTR07287
OG0002008	AMPFI_06546	XENTR08143, XENTR06727
OG0002009	AMPFI_08474, AMPFI_11951	XENTR15588
OG0002009	AMPFI_13652	XENTR12337, XENTR12338
OG0002011	AMPFI_05538	XENTR15809, XENTR12417
OG0002012	AMPFI_22305	XENTR15689, XENTR00529
OG0002013	AMPFI_00191, AMPFI_10559, AMPFI_10560	XENTR16536
OG0002014	AMPFI_21176, AMPFI_02559	XENTR02871, XENTR11303
OG0002016	AMPFI_07033	XENTR08295, XENTR04258
OG0002017	AMPFI_20559	XENTR14273, XENTR15282, XENTR15484
OG0002018	AMPFI_23650	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002019	AMPFI_11037	XENTR02945, XENTR17282
OG0002020	AMPFI_07498	XENTR01912, XENTR15447, XENTR08657
OG0002023	AMPFI_10310, AMPFI_25831	XENTR12329, XENTR11622, XENTR16758
OG0002024	AMPFI_12404	XENTR09931, XENTR16485
OG0002025	AMPFI_05377	XENTR01824
OG0002026	AMPFI_00510, AMPFI_07639	XENTR08832
OG0002027	AMPFI_12845	XENTR09267, XENTR07230, XENTR00276
OG0002028	AMPFI_05317	XENTR14364
OG0002029	AMPFI_14294	XENTR18899
OG0002030	AMPFI_02627	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	AMPFI_08223	XENTR15929, XENTR15928, XENTR08011
OG0002032	AMPFI_07992	XENTR02603
OG0002034	AMPFI_21516	XENTR02935
OG0002035	AMPFI_01549	XENTR13278, XENTR12372, XENTR13991
OG0002036	AMPFI_17675	XENTR02413, XENTR02087
OG0002039	AMPFI_17657	XENTR10345, XENTR08918, XENTR03306
OG0002043	AMPFI_11574	XENTR04074, XENTR04633
OG0002044	AMPFI_12742, AMPFI_20577	XENTR06010
OG0002057	AMPFI_07261, AMPFI_19509	XENTR05735
OG0002059	AMPFI_12396	XENTR06499, XENTR04009, XENTR04010
OG0002060	AMPFI_08802	XENTR03044, XENTR09085
OG0002061	AMPFI_12327	XENTR12690
OG0002062	AMPFI_20199	XENTR10057, XENTR05037
OG0002063	AMPFI_08059	XENTR00538
OG0002064	AMPFI_02057	XENTR00155
OG0002064	AMPFI_04113	XENTR11867, XENTR06658
OG0002066	AMPFI_11746	XENTR13591, XENTR16110, XENTR12403
OG0002067	AMPFI_16394	XENTR11063
OG0002068	AMPFI_21310	XENTR08494
OG0002069	AMPFI_18734	XENTR02513, XENTR02512, XENTR13070
OG0002070	AMPFI_23708	XENTR17017, XENTR03998, XENTR06833
OG0002072	AMPFI_20520	XENTR01781
OG0002073	AMPFI_25365	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002074	AMPFI_01458	XENTR16013
OG0002076	AMPFI_24244	XENTR05229, XENTR17066
OG0002077	AMPFI_10995	XENTR13971, XENTR13972, XENTR02927
OG0002078	AMPFI_16293	XENTR16673, XENTR07358
OG0002080	AMPFI_00131, AMPFI_15363	XENTR01136, XENTR01135, XENTR13342
OG0002081	AMPFI_19669, AMPFI_25653	XENTR00902
OG0002081	AMPFI_16238	XENTR00903
OG0002085	AMPFI_25343	XENTR12804, XENTR08902, XENTR03047
OG0002086	AMPFI_07571	XENTR08521, XENTR13798
OG0002087	AMPFI_07836	XENTR06831
OG0002088	AMPFI_07147	XENTR11630, XENTR11629
OG0002088	AMPFI_24909	XENTR14121
OG0002089	AMPFI_25949	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986
OG0002089	AMPFI_01974	XENTR15008
OG0002090	AMPFI_10383	XENTR15595
OG0002091	AMPFI_11243	XENTR16710, XENTR10291
OG0002093	AMPFI_22177	XENTR02553
OG0002094	AMPFI_06144	XENTR07026, XENTR07025
OG0002096	AMPFI_21126	XENTR04526
OG0002097	AMPFI_09945	XENTR04416, XENTR03687
OG0002099	AMPFI_11854	XENTR02496
OG0002101	AMPFI_12592, AMPFI_10537	XENTR04299
OG0002102	AMPFI_10163	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002103	AMPFI_02167	XENTR15401, XENTR15782
OG0002104	AMPFI_09366, AMPFI_09367	XENTR05884
OG0002105	AMPFI_11643	XENTR11631, XENTR14520
OG0002106	AMPFI_23682	XENTR11760
OG0002107	AMPFI_02795	XENTR10514
OG0002108	AMPFI_14729	XENTR13048, XENTR07710
OG0002109	AMPFI_02035	XENTR09179
OG0002110	AMPFI_17016	XENTR19051, XENTR17888, XENTR19217, XENTR16994, XENTR18888, XENTR18889, XENTR18230, XENTR16974
OG0002125	AMPFI_14988	XENTR18863
OG0002125	AMPFI_19443, AMPFI_19550	XENTR01325
OG0002127	AMPFI_02742, AMPFI_09138	XENTR08596
OG0002128	AMPFI_00023	XENTR02317, XENTR03444
OG0002129	AMPFI_19463	XENTR08464, XENTR00664, XENTR13829
OG0002130	AMPFI_23788	XENTR07603
OG0002131	AMPFI_11577	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002134	AMPFI_05803	XENTR07771, XENTR05125
OG0002135	AMPFI_21688	XENTR18195, XENTR01218
OG0002136	AMPFI_16117	XENTR08714, XENTR05562, XENTR09538
OG0002137	AMPFI_24466	XENTR04141, XENTR04140
OG0002138	AMPFI_24662	XENTR08958
OG0002139	AMPFI_09567	XENTR00173, XENTR13536
OG0002140	AMPFI_07045	XENTR07463, XENTR14702
OG0002141	AMPFI_24291	XENTR00916
OG0002142	AMPFI_05160	XENTR12125, XENTR10633
OG0002144	AMPFI_05043	XENTR18301, XENTR10292
OG0002145	AMPFI_10121	XENTR06603
OG0002146	AMPFI_05844	XENTR12879, XENTR02800
OG0002147	AMPFI_03644, AMPFI_12841	XENTR15274
OG0002148	AMPFI_23168	XENTR13087
OG0002148	AMPFI_13637	XENTR09100
OG0002149	AMPFI_04102	XENTR06941, XENTR02903
OG0002151	AMPFI_09038	XENTR01675
OG0002154	AMPFI_08694	XENTR08853
OG0002155	AMPFI_11503	XENTR07126
OG0002155	AMPFI_20890	XENTR11228
OG0002156	AMPFI_05384	XENTR04891
OG0002157	AMPFI_16160	XENTR10258
OG0002158	AMPFI_18914	XENTR02132
OG0002159	AMPFI_24442	XENTR12686
OG0002160	AMPFI_14776	XENTR18209
OG0002161	AMPFI_11380, AMPFI_19022	XENTR03398, XENTR14188, XENTR12700
OG0002162	AMPFI_21129	XENTR03932, XENTR07744
OG0002165	AMPFI_09337	XENTR12790
OG0002166	AMPFI_10950	XENTR10313, XENTR06523
OG0002167	AMPFI_05378	XENTR01922, XENTR03650, XENTR12692
OG0002168	AMPFI_24771	XENTR05025
OG0002168	AMPFI_10928	XENTR15448
OG0002169	AMPFI_21144	XENTR11319, XENTR12444
OG0002170	AMPFI_23281	XENTR00543
OG0002170	AMPFI_07669	XENTR13652
OG0002171	AMPFI_09465	XENTR02510, XENTR15921
OG0002172	AMPFI_10541	XENTR04445, XENTR05333
OG0002173	AMPFI_08338	XENTR05324
OG0002175	AMPFI_25478, AMPFI_12062	XENTR06785
OG0002177	AMPFI_19453, AMPFI_17863	XENTR11672, XENTR05111, XENTR02389
OG0002178	AMPFI_03485	XENTR15594
OG0002179	AMPFI_15916	XENTR17544
OG0002182	AMPFI_12302	XENTR05974, XENTR01224
OG0002183	AMPFI_11345	XENTR11513, XENTR13324
OG0002185	AMPFI_09801	XENTR06645, XENTR00451
OG0002187	AMPFI_09301	XENTR16423
OG0002188	AMPFI_14506, AMPFI_19113	XENTR01062
OG0002189	AMPFI_03764, AMPFI_22355	XENTR00331
OG0002190	AMPFI_00222	XENTR01498, XENTR01499
OG0002191	AMPFI_24980	XENTR01870, XENTR03789
OG0002193	AMPFI_20760, AMPFI_03523	XENTR00017
OG0002195	AMPFI_12301	XENTR09243, XENTR09244, XENTR04403, XENTR16060
OG0002196	AMPFI_14343	XENTR08934
OG0002209	AMPFI_05256	XENTR01337, XENTR02797
OG0002211	AMPFI_25528, AMPFI_18784	XENTR09443
OG0002212	AMPFI_20056, AMPFI_04820, AMPFI_22757	XENTR05799
OG0002213	AMPFI_10801	XENTR02106
OG0002216	AMPFI_22501, AMPFI_01725	XENTR02859
OG0002217	AMPFI_19805	XENTR09078
OG0002219	AMPFI_19103	XENTR18224
OG0002221	AMPFI_05388	XENTR19085, XENTR13112, XENTR09240
OG0002223	AMPFI_05632, AMPFI_16615, AMPFI_04411	XENTR14551, XENTR10106
OG0002224	AMPFI_12765	XENTR04276, XENTR01944
OG0002225	AMPFI_07786	XENTR14771
OG0002226	AMPFI_09925	XENTR06512, XENTR03995
OG0002227	AMPFI_22780	XENTR18535
OG0002228	AMPFI_01748	XENTR07401, XENTR11182
