Orthogroup	AMPFI_ok	ORYLA
OG0001318	AMPFI_07561	ORYLA08255
OG0001318	AMPFI_11299	ORYLA09731
OG0001319	AMPFI_11777	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	AMPFI_00452	ORYLA11905
OG0001321	AMPFI_00079	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	AMPFI_10344	ORYLA12031
OG0001322	AMPFI_23671	ORYLA03496
OG0001323	AMPFI_22091	ORYLA07539, ORYLA04897, ORYLA10096, ORYLA03039
OG0001324	AMPFI_20900, AMPFI_04734, AMPFI_24533	ORYLA08370
OG0001326	AMPFI_12886	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	AMPFI_08065	ORYLA15316
OG0001327	AMPFI_15522	ORYLA11280, ORYLA14397
OG0001328	AMPFI_11946	ORYLA00827
OG0001329	AMPFI_21747	ORYLA10954, ORYLA14747
OG0001330	AMPFI_05140	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	AMPFI_12424	ORYLA00931, ORYLA03956
OG0001332	AMPFI_20259	ORYLA07497
OG0001333	AMPFI_00843, AMPFI_13930	ORYLA17399, ORYLA07772
OG0001339	AMPFI_08229, AMPFI_18290, AMPFI_13383, AMPFI_23908, AMPFI_16347, AMPFI_22494, AMPFI_15490	ORYLA11675
OG0001341	AMPFI_14355, AMPFI_06570	ORYLA19403
OG0001341	AMPFI_01027	ORYLA14314
OG0001344	AMPFI_22417	ORYLA02700
OG0001345	AMPFI_09770	ORYLA15535
OG0001348	AMPFI_00159	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	AMPFI_25832	ORYLA06653
OG0001351	AMPFI_22361	ORYLA09616, ORYLA08732
OG0001352	AMPFI_15694, AMPFI_18452, AMPFI_22485	ORYLA17415, ORYLA09343, ORYLA14143
OG0001354	AMPFI_24004	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	AMPFI_14446	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	AMPFI_01615	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	AMPFI_24417	ORYLA07719, ORYLA10513, ORYLA03046
OG0001360	AMPFI_12400, AMPFI_23660	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001362	AMPFI_09488	ORYLA18007
OG0001363	AMPFI_00070, AMPFI_09800, AMPFI_08365	ORYLA06964, ORYLA02934
OG0001364	AMPFI_14823, AMPFI_11134	ORYLA07287, ORYLA06962
OG0001365	AMPFI_13985, AMPFI_25879, AMPFI_10449	ORYLA09935, ORYLA07169, ORYLA00431
OG0001366	AMPFI_17877	ORYLA19471
OG0001367	AMPFI_02161	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	AMPFI_11158	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	AMPFI_22208	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	AMPFI_06706	ORYLA12598, ORYLA14966
OG0001370	AMPFI_09461	ORYLA18543
OG0001371	AMPFI_10372, AMPFI_15938, AMPFI_12819	ORYLA00720
OG0001372	AMPFI_21335	ORYLA13141
OG0001373	AMPFI_00190	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	AMPFI_17974	ORYLA12417, ORYLA12418
OG0001375	AMPFI_06104	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	AMPFI_21697	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001378	AMPFI_15247	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	AMPFI_14320	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	AMPFI_08147	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	AMPFI_12006	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	AMPFI_12332	ORYLA16357
OG0001384	AMPFI_23681	ORYLA08770, ORYLA03152, ORYLA09543
OG0001387	AMPFI_00234	ORYLA15977
OG0001388	AMPFI_08168, AMPFI_12817, AMPFI_11142, AMPFI_13636, AMPFI_00338	ORYLA04165, ORYLA01262
OG0001389	AMPFI_05693, AMPFI_24952	ORYLA12186, ORYLA07219, ORYLA20465
OG0001394	AMPFI_09024	ORYLA01445
OG0001395	AMPFI_24070	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	AMPFI_21706	ORYLA01225, ORYLA05017
OG0001397	AMPFI_17878, AMPFI_10775	ORYLA08172
OG0001399	AMPFI_07188	ORYLA04243
OG0001399	AMPFI_21935	ORYLA18690
OG0001400	AMPFI_24285	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	AMPFI_26005	ORYLA17574, ORYLA03602
OG0001403	AMPFI_17230	ORYLA17267
OG0001404	AMPFI_18013	ORYLA16925
OG0001404	AMPFI_10794, AMPFI_03093	ORYLA20012
OG0001405	AMPFI_15743	ORYLA12568, ORYLA05423
OG0001405	AMPFI_16561	ORYLA07257
OG0001406	AMPFI_09333	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	AMPFI_21365	ORYLA02846, ORYLA00579, ORYLA08954
OG0001410	AMPFI_02616	ORYLA16518
OG0001411	AMPFI_10031	ORYLA12881
OG0001412	AMPFI_08141	ORYLA17594
OG0001413	AMPFI_15619	ORYLA17782
OG0001414	AMPFI_24645	ORYLA05226
OG0001414	AMPFI_20423	ORYLA18972
OG0001415	AMPFI_19237	ORYLA17926
OG0001416	AMPFI_14851	ORYLA16022, ORYLA14442
OG0001417	AMPFI_02655	ORYLA00545
OG0001418	AMPFI_15591	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	AMPFI_25243, AMPFI_17376	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001421	AMPFI_22931	ORYLA11990, ORYLA11681
OG0001422	AMPFI_23699	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	AMPFI_19050, AMPFI_22796	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	AMPFI_01906	ORYLA13598
OG0001425	AMPFI_13079	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	AMPFI_07391	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	AMPFI_11938	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001429	AMPFI_15702	ORYLA09352, ORYLA05975, ORYLA11873
OG0001430	AMPFI_07622	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	AMPFI_11117	ORYLA06418, ORYLA16444
OG0001432	AMPFI_07409	ORYLA11304
OG0001433	AMPFI_00657	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	AMPFI_18441, AMPFI_12885, AMPFI_06188, AMPFI_09637	ORYLA11926
OG0001436	AMPFI_07709	ORYLA09342, ORYLA06774
OG0001437	AMPFI_07780, AMPFI_13432	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	AMPFI_17699	ORYLA13293, ORYLA09472, ORYLA14084, ORYLA17990, ORYLA05036, ORYLA04502
OG0001441	AMPFI_01278	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	AMPFI_06828	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	AMPFI_04574, AMPFI_17048, AMPFI_21716, AMPFI_19480, AMPFI_18957	ORYLA03689
OG0001447	AMPFI_14165	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	AMPFI_17066	ORYLA11305
OG0001449	AMPFI_22357	ORYLA09746
OG0001451	AMPFI_16214	ORYLA14632
OG0001452	AMPFI_17582	ORYLA17672, ORYLA12044, ORYLA18698
OG0001452	AMPFI_24052	ORYLA18697
OG0001453	AMPFI_20721	ORYLA06111, ORYLA12155
OG0001455	AMPFI_16555	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	AMPFI_00318	ORYLA10215
OG0001459	AMPFI_19783	ORYLA16343
OG0001460	AMPFI_01461	ORYLA02314
OG0001460	AMPFI_23946	ORYLA08107, ORYLA05005
OG0001461	AMPFI_25442, AMPFI_13135, AMPFI_20976, AMPFI_23123, AMPFI_22344	ORYLA19866
OG0001464	AMPFI_22525, AMPFI_17212	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001466	AMPFI_23243	ORYLA11704
OG0001466	AMPFI_06839	ORYLA01209
OG0001467	AMPFI_23736	ORYLA03144
OG0001468	AMPFI_19331	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	AMPFI_02483	ORYLA05419
OG0001470	AMPFI_01501	ORYLA03759
OG0001472	AMPFI_01053	ORYLA05712
OG0001472	AMPFI_03075	ORYLA15948
OG0001473	AMPFI_03739, AMPFI_01823	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	AMPFI_21316	ORYLA07769
OG0001475	AMPFI_15659	ORYLA13842, ORYLA15634
OG0001476	AMPFI_07443, AMPFI_07837	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	AMPFI_01874	ORYLA11904
OG0001478	AMPFI_18015, AMPFI_17948	ORYLA07755
OG0001479	AMPFI_06247	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	AMPFI_21537	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	AMPFI_03464	ORYLA08452
OG0001481	AMPFI_15128	ORYLA11569, ORYLA10733, ORYLA11881
OG0001484	AMPFI_10813	ORYLA15816, ORYLA13829, ORYLA13710
OG0001486	AMPFI_03189	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001489	AMPFI_21994	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	AMPFI_13984	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001492	AMPFI_14495	ORYLA16834, ORYLA17613
OG0001493	AMPFI_23286	ORYLA08069
OG0001493	AMPFI_21759	ORYLA07182, ORYLA04965
OG0001495	AMPFI_01445	ORYLA20241
OG0001496	AMPFI_04050	ORYLA01505
OG0001498	AMPFI_14616, AMPFI_02778	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	AMPFI_03212	ORYLA07552, ORYLA09604
OG0001501	AMPFI_21405	ORYLA10661, ORYLA10605
OG0001503	AMPFI_03346	ORYLA13177
OG0001503	AMPFI_06513	ORYLA17046, ORYLA17047
OG0001505	AMPFI_04877, AMPFI_09677	ORYLA08833, ORYLA07422
OG0001506	AMPFI_22691	ORYLA07141, ORYLA16222
OG0001507	AMPFI_02586, AMPFI_16748	ORYLA10103, ORYLA04138
OG0001508	AMPFI_01605	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	AMPFI_22351	ORYLA17832
OG0001509	AMPFI_24011	ORYLA12274, ORYLA03612
OG0001510	AMPFI_24135	ORYLA16557
OG0001511	AMPFI_24393	ORYLA03620, ORYLA06342, ORYLA07444
OG0001513	AMPFI_05914	ORYLA09815, ORYLA12242, ORYLA15965
OG0001514	AMPFI_05173	ORYLA00905, ORYLA01213, ORYLA08124, ORYLA04933
OG0001515	AMPFI_22558	ORYLA04533, ORYLA17572
OG0001516	AMPFI_17534	ORYLA18645
OG0001516	AMPFI_22070	ORYLA18644
OG0001517	AMPFI_19672	ORYLA17447, ORYLA08991
OG0001518	AMPFI_20936	ORYLA06952, ORYLA20178
OG0001520	AMPFI_11649, AMPFI_06123	ORYLA02116, ORYLA11477
OG0001523	AMPFI_21945	ORYLA11194, ORYLA15086
OG0001524	AMPFI_12143	ORYLA00012, ORYLA05046
OG0001524	AMPFI_24831	ORYLA12443
OG0001525	AMPFI_18416	ORYLA17631
OG0001527	AMPFI_06183	ORYLA02867
OG0001527	AMPFI_10281	ORYLA20388, ORYLA20389
OG0001529	AMPFI_24259	ORYLA13719, ORYLA14481
OG0001531	AMPFI_13148	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	AMPFI_06472	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	AMPFI_11865	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	AMPFI_24532, AMPFI_01303, AMPFI_12321	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	AMPFI_24601	ORYLA05223, ORYLA02265
OG0001538	AMPFI_06922	ORYLA05212
OG0001545	AMPFI_07768	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	AMPFI_04446, AMPFI_19645, AMPFI_14806, AMPFI_24267	ORYLA05229
OG0001549	AMPFI_01171, AMPFI_04433	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	AMPFI_12309, AMPFI_21451	ORYLA06718, ORYLA09149
OG0001551	AMPFI_18500	ORYLA10506, ORYLA10505
OG0001552	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377	ORYLA13846
OG0001553	AMPFI_24765	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	AMPFI_06413	ORYLA04069, ORYLA07551
OG0001557	AMPFI_09537	ORYLA12490
OG0001558	AMPFI_15140	ORYLA02757, ORYLA18032, ORYLA19384
OG0001559	AMPFI_05445	ORYLA10089, ORYLA11639, ORYLA04343
OG0001560	AMPFI_08835	ORYLA18790, ORYLA13615, ORYLA18890
OG0001561	AMPFI_06589	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	AMPFI_05912	ORYLA10013
OG0001564	AMPFI_01949, AMPFI_20454	ORYLA13495, ORYLA03594, ORYLA01019
OG0001566	AMPFI_23598	ORYLA11891, ORYLA13548
OG0001567	AMPFI_05324	ORYLA13058, ORYLA06494
OG0001568	AMPFI_05220	ORYLA17084
OG0001569	AMPFI_09953	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	AMPFI_12059	ORYLA03800
OG0001572	AMPFI_12157	ORYLA04283
OG0001572	AMPFI_15021	ORYLA15272
OG0001573	AMPFI_05942	ORYLA20104, ORYLA02801
OG0001574	AMPFI_09279	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	AMPFI_15706	ORYLA17836
OG0001576	AMPFI_16525	ORYLA02374, ORYLA12205
OG0001578	AMPFI_11954	ORYLA17727, ORYLA00011
OG0001580	AMPFI_13898	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	AMPFI_14541, AMPFI_22362	ORYLA10772
OG0001582	AMPFI_01796, AMPFI_13928	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772
OG0001583	AMPFI_20716	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	AMPFI_15798	ORYLA09638
OG0001584	AMPFI_22734	ORYLA13120
OG0001589	AMPFI_11604	ORYLA16530
OG0001590	AMPFI_24468	ORYLA12337
OG0001592	AMPFI_20340, AMPFI_22753	ORYLA14815, ORYLA12423, ORYLA01973
OG0001593	AMPFI_15712	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620
OG0001594	AMPFI_18261, AMPFI_11597	ORYLA04061
OG0001596	AMPFI_14311, AMPFI_21924	ORYLA10881, ORYLA15329, ORYLA13783, ORYLA15922
OG0001596	AMPFI_21524	ORYLA16032
OG0001597	AMPFI_13604	ORYLA18712
OG0001597	AMPFI_12341	ORYLA20326
OG0001599	AMPFI_03121	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	AMPFI_10540	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
OG0001604	AMPFI_04179	ORYLA07645
OG0001604	AMPFI_13911	ORYLA03242
OG0001605	AMPFI_24911, AMPFI_18083	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098
OG0001606	AMPFI_03478	ORYLA08120
OG0001608	AMPFI_07127	ORYLA06019, ORYLA15351
OG0001609	AMPFI_10765	ORYLA09645
OG0001609	AMPFI_06902	ORYLA14062
OG0001610	AMPFI_05189	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728
OG0001611	AMPFI_12536	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043
OG0001612	AMPFI_24849	ORYLA05310
OG0001614	AMPFI_14043	ORYLA06852
OG0001614	AMPFI_09076	ORYLA00725
OG0001617	AMPFI_25615	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860
OG0001620	AMPFI_12324	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474
OG0001621	AMPFI_09527	ORYLA16707, ORYLA16984, ORYLA07730
OG0001622	AMPFI_23787	ORYLA04887, ORYLA04886, ORYLA17634
OG0001624	AMPFI_12384	ORYLA16062, ORYLA11784, ORYLA15861
OG0001627	AMPFI_22299	ORYLA03953, ORYLA10776
OG0001628	AMPFI_14676	ORYLA04697
OG0001630	AMPFI_09150	ORYLA20220, ORYLA09173, ORYLA15131, ORYLA19441
OG0001632	AMPFI_15399	ORYLA13672, ORYLA19419, ORYLA19418
OG0001634	AMPFI_21874	ORYLA02609
OG0001634	AMPFI_22894	ORYLA12522, ORYLA03396
OG0001635	AMPFI_19476	ORYLA01259, ORYLA08815
OG0001636	AMPFI_05825	ORYLA19951
OG0001638	AMPFI_08503	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381
OG0001639	AMPFI_08162	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981
OG0001640	AMPFI_17177	ORYLA14203
OG0001641	AMPFI_08722	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223
OG0001642	AMPFI_15628	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001644	AMPFI_12516	ORYLA05371
OG0001645	AMPFI_06481	ORYLA16197, ORYLA06992, ORYLA09673, ORYLA08608, ORYLA09672, ORYLA09671, ORYLA08607, ORYLA00205, ORYLA06993, ORYLA13349
OG0001651	AMPFI_03860	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543
OG0001652	AMPFI_03475	ORYLA10454
OG0001653	AMPFI_18635	ORYLA17508, ORYLA02619
OG0001654	AMPFI_05689	ORYLA05273, ORYLA18745
OG0001655	AMPFI_16010	ORYLA07526, ORYLA08529, ORYLA07560
OG0001656	AMPFI_09616	ORYLA16457
OG0001657	AMPFI_11506	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511
OG0001658	AMPFI_21118	ORYLA20274, ORYLA16069
OG0001659	AMPFI_20084	ORYLA05429, ORYLA10579
OG0001660	AMPFI_15599	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222
OG0001661	AMPFI_17995, AMPFI_16309	ORYLA09181
OG0001661	AMPFI_24993	ORYLA09179
OG0001662	AMPFI_25752	ORYLA03581
OG0001662	AMPFI_08109	ORYLA03609, ORYLA17855
OG0001663	AMPFI_14386	ORYLA16035
OG0001665	AMPFI_22180	ORYLA17183
OG0001665	AMPFI_12597	ORYLA00789
OG0001666	AMPFI_24481, AMPFI_12799, AMPFI_14898	ORYLA08798
OG0001667	AMPFI_09938	ORYLA20066, ORYLA06157, ORYLA15447
OG0001668	AMPFI_06781	ORYLA18819
OG0001669	AMPFI_22930, AMPFI_17544	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696
OG0001671	AMPFI_16125, AMPFI_09893	ORYLA14195, ORYLA15872
OG0001672	AMPFI_19341	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794
OG0001673	AMPFI_18848	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975
OG0001674	AMPFI_20075, AMPFI_01079	ORYLA14951, ORYLA12587, ORYLA02498
OG0001675	AMPFI_04125	ORYLA05453, ORYLA11313, ORYLA08776
OG0001676	AMPFI_10805	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	AMPFI_23211	ORYLA17546
OG0001682	AMPFI_17672, AMPFI_18771	ORYLA08622
OG0001682	AMPFI_12014	ORYLA08623
OG0001683	AMPFI_22061	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306
OG0001684	AMPFI_24253	ORYLA06104, ORYLA13071
OG0001685	AMPFI_05011	ORYLA01166, ORYLA00356
OG0001686	AMPFI_25112	ORYLA00739
OG0001687	AMPFI_24429, AMPFI_09173, AMPFI_17336	ORYLA04791, ORYLA04792
OG0001688	AMPFI_10724	ORYLA00323, ORYLA07463, ORYLA03207
OG0001689	AMPFI_19247	ORYLA03490, ORYLA02642, ORYLA17599
OG0001690	AMPFI_20974, AMPFI_20761	ORYLA06791
OG0001691	AMPFI_08102	ORYLA08257
OG0001691	AMPFI_00359	ORYLA17862
OG0001692	AMPFI_02593	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112
OG0001694	AMPFI_10870	ORYLA18983, ORYLA20142, ORYLA13856
OG0001703	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896	ORYLA15210
OG0001704	AMPFI_22958, AMPFI_17780	ORYLA20149, ORYLA20150
OG0001706	AMPFI_00734	ORYLA07656, ORYLA04248, ORYLA19896
OG0001707	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071	ORYLA07066, ORYLA11811
OG0001708	AMPFI_10288, AMPFI_03554	ORYLA09131, ORYLA09132, ORYLA01086
OG0001709	AMPFI_24047	ORYLA13292, ORYLA03908
OG0001710	AMPFI_18639	ORYLA15328, ORYLA10837, ORYLA15921
OG0001711	AMPFI_23859, AMPFI_17093	ORYLA07542, ORYLA05249, ORYLA10094
OG0001712	AMPFI_01037, AMPFI_08833	ORYLA00426, ORYLA17941, ORYLA17942
OG0001713	AMPFI_07986	ORYLA15056
OG0001714	AMPFI_05879	ORYLA16824
OG0001714	AMPFI_12759	ORYLA04974, ORYLA00085
OG0001716	AMPFI_13866	ORYLA13966, ORYLA09032
OG0001717	AMPFI_14911	ORYLA01716, ORYLA19882
OG0001718	AMPFI_15984	ORYLA10678
OG0001720	AMPFI_01920	ORYLA03696, ORYLA01111, ORYLA17602
OG0001721	AMPFI_11273	ORYLA10588, ORYLA10236
OG0001724	AMPFI_12909	ORYLA11809, ORYLA10380
OG0001726	AMPFI_23403	ORYLA03053, ORYLA10084
OG0001727	AMPFI_09267	ORYLA03405, ORYLA10153, ORYLA05228
OG0001728	AMPFI_01049	ORYLA12189, ORYLA17408
OG0001729	AMPFI_05820	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135
OG0001730	AMPFI_09157	ORYLA13643, ORYLA07155, ORYLA12919
OG0001731	AMPFI_18090, AMPFI_24445	ORYLA14034, ORYLA15987, ORYLA11128
OG0001732	AMPFI_05707, AMPFI_19074	ORYLA09571
OG0001733	AMPFI_08124	ORYLA07298, ORYLA10783
OG0001734	AMPFI_02431	ORYLA14862, ORYLA14864, ORYLA14863
OG0001735	AMPFI_02680	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851
OG0001736	AMPFI_04077	ORYLA12393, ORYLA08854
OG0001737	AMPFI_20661	ORYLA09096, ORYLA15864
OG0001738	AMPFI_08169	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090
OG0001739	AMPFI_18533	ORYLA10963, ORYLA18962
OG0001740	AMPFI_08487	ORYLA15985, ORYLA12361, ORYLA10944
OG0001743	AMPFI_21237	ORYLA02460, ORYLA18019
OG0001746	AMPFI_09609	ORYLA19988, ORYLA14699
OG0001747	AMPFI_21460, AMPFI_03962	ORYLA08806, ORYLA03619
OG0001749	AMPFI_24575, AMPFI_18873	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258
OG0001751	AMPFI_25042, AMPFI_24009	ORYLA01215
OG0001752	AMPFI_05645	ORYLA13620, ORYLA12406
OG0001755	AMPFI_06376	ORYLA18581
OG0001755	AMPFI_19529	ORYLA15127
OG0001756	AMPFI_19308	ORYLA00755
OG0001756	AMPFI_09088	ORYLA17359
OG0001757	AMPFI_11105	ORYLA11442, ORYLA10659
OG0001758	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191	ORYLA03238, ORYLA03239
OG0001760	AMPFI_13517	ORYLA11294
OG0001768	AMPFI_03119	ORYLA20282
OG0001768	AMPFI_14756, AMPFI_14757	ORYLA17484, ORYLA06842
OG0001769	AMPFI_17583	ORYLA08055
OG0001769	AMPFI_24487	ORYLA10120
OG0001770	AMPFI_16335	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466
OG0001772	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430	ORYLA10773
OG0001773	AMPFI_25296	ORYLA12124, ORYLA19706
OG0001774	AMPFI_10680	ORYLA16202, ORYLA15721
OG0001775	AMPFI_09788	ORYLA13002, ORYLA06854
OG0001778	AMPFI_14017, AMPFI_10692	ORYLA07489, ORYLA06734
OG0001780	AMPFI_07742	ORYLA17927
OG0001781	AMPFI_23560	ORYLA08227
OG0001781	AMPFI_08314	ORYLA06078
OG0001782	AMPFI_24297	ORYLA18054
OG0001782	AMPFI_12965	ORYLA19932
OG0001783	AMPFI_24257, AMPFI_01182	ORYLA07986, ORYLA00232
OG0001785	AMPFI_02986, AMPFI_16358	ORYLA09491
OG0001787	AMPFI_25681	ORYLA19846, ORYLA10342, ORYLA10343
OG0001788	AMPFI_09753	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732
OG0001789	AMPFI_24598, AMPFI_14245	ORYLA02324, ORYLA04307
OG0001792	AMPFI_07829	ORYLA13176
OG0001793	AMPFI_08492	ORYLA05421, ORYLA01681
OG0001794	AMPFI_09033	ORYLA15320, ORYLA11150
OG0001796	AMPFI_24328, AMPFI_10392	ORYLA16176, ORYLA09059
OG0001798	AMPFI_13433, AMPFI_09922	ORYLA13003, ORYLA14657
OG0001800	AMPFI_11453	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948
OG0001801	AMPFI_12578	ORYLA18818, ORYLA12359, ORYLA14693, ORYLA10921, ORYLA15401, ORYLA16232
OG0001803	AMPFI_13781	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796
OG0001804	AMPFI_10708	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762
OG0001805	AMPFI_11465	ORYLA10965, ORYLA12084
OG0001806	AMPFI_11361	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682
OG0001807	AMPFI_13156	ORYLA05933, ORYLA16459
OG0001808	AMPFI_01463	ORYLA17292, ORYLA13236
OG0001809	AMPFI_15697	ORYLA10311, ORYLA13183
OG0001810	AMPFI_19617	ORYLA06154, ORYLA08632
OG0001812	AMPFI_01183, AMPFI_00507, AMPFI_00810	ORYLA03723
OG0001814	AMPFI_09086	ORYLA05930, ORYLA16454, ORYLA06026
OG0001816	AMPFI_15030	ORYLA02394
OG0001818	AMPFI_13689	ORYLA11838, ORYLA11837, ORYLA11436
OG0001819	AMPFI_01254	ORYLA05649, ORYLA09809
OG0001820	AMPFI_19349	ORYLA15137, ORYLA00455, ORYLA05274
OG0001822	AMPFI_12887	ORYLA18184, ORYLA11193
OG0001823	AMPFI_19202	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491
OG0001824	AMPFI_18005	ORYLA10466
OG0001825	AMPFI_16509	ORYLA02212, ORYLA05146
